date_time,Penola_maxtempC,Penola_mintempC,Penola_totalSnow_cm,Penola_sunHour,Penola_uvIndex,Penola_uvIndex,Penola_moon_illumination,Penola_moonrise,Penola_moonset,Penola_sunrise,Penola_sunset,Penola_DewPointC,Penola_FeelsLikeC,Penola_HeatIndexC,Penola_WindChillC,Penola_WindGustKmph,Penola_cloudcover,Penola_humidity,Penola_precipMM,Penola_pressure,Penola_tempC,Penola_visibility,Penola_winddirDegree,Penola_windspeedKmph
2020-03-24 12:00:00,21,8,0.0,11.6,5,6,0,05:43 AM,06:28 PM,06:13 AM,06:12 PM,5,20,20,20,14,9,37,0.0,1023,20,10,156,12
2020-03-24 15:00:00,21,8,0.0,11.6,5,6,0,05:43 AM,06:28 PM,06:13 AM,06:12 PM,4,21,23,21,11,4,32,0.0,1021,21,10,157,9
2020-03-24 18:00:00,21,8,0.0,11.6,5,1,0,05:43 AM,06:28 PM,06:13 AM,06:12 PM,8,19,23,19,32,14,60,0.0,1023,19,10,173,19
2020-03-24 21:00:00,21,8,0.0,11.6,5,1,0,05:43 AM,06:28 PM,06:13 AM,06:12 PM,7,17,19,17,24,0,76,0.0,1024,17,10,148,14
2020-03-25 00:00:00,19,7,0.0,10.2,5,1,3,06:39 AM,06:54 PM,06:14 AM,06:10 PM,7,8,9,8,21,1,88,0.0,1024,9,10,145,11
2020-03-25 03:00:00,19,7,0.0,10.2,5,1,3,06:39 AM,06:54 PM,06:14 AM,06:10 PM,7,6,8,6,17,6,95,0.0,1024,8,2,152,8
2020-03-25 06:00:00,19,7,0.0,10.2,5,1,3,06:39 AM,06:54 PM,06:14 AM,06:10 PM,6,6,7,6,15,50,94,0.0,1026,7,2,158,7
2020-03-25 09:00:00,19,7,0.0,10.2,5,4,3,06:39 AM,06:54 PM,06:14 AM,06:10 PM,6,15,15,15,17,71,54,0.0,1026,15,10,158,14
2020-03-25 12:00:00,19,7,0.0,10.2,5,5,3,06:39 AM,06:54 PM,06:14 AM,06:10 PM,6,19,19,19,20,5,44,0.0,1026,19,10,169,17
2020-03-25 15:00:00,19,7,0.0,10.2,5,5,3,06:39 AM,06:54 PM,06:14 AM,06:10 PM,6,19,19,19,25,2,41,0.0,1025,19,10,172,22
2020-03-25 18:00:00,19,7,0.0,10.2,5,1,3,06:39 AM,06:54 PM,06:14 AM,06:10 PM,7,17,20,17,23,0,65,0.0,1027,17,10,172,13
2020-03-25 21:00:00,19,7,0.0,10.2,5,1,3,06:39 AM,06:54 PM,06:14 AM,06:10 PM,8,15,18,15,19,0,86,0.0,1028,15,10,154,9
2020-03-26 00:00:00,23,8,0.0,11.6,4,1,11,07:35 AM,07:20 PM,06:15 AM,06:09 PM,8,8,9,8,17,9,94,0.0,1028,9,2,154,8
2020-03-26 03:00:00,23,8,0.0,11.6,4,1,11,07:35 AM,07:20 PM,06:15 AM,06:09 PM,8,7,8,7,14,24,96,0.0,1027,8,2,157,6
2020-03-26 06:00:00,23,8,0.0,11.6,4,1,11,07:35 AM,07:20 PM,06:15 AM,06:09 PM,8,7,8,7,18,29,96,0.0,1028,8,2,146,9
2020-03-26 09:00:00,23,8,0.0,11.6,4,5,11,07:35 AM,07:20 PM,06:15 AM,06:09 PM,9,17,17,17,17,17,60,0.0,1027,17,10,135,15
2020-03-26 12:00:00,23,8,0.0,11.6,4,6,11,07:35 AM,07:20 PM,06:15 AM,06:09 PM,7,22,24,22,15,32,39,0.0,1026,22,10,133,13
2020-03-26 15:00:00,23,8,0.0,11.6,4,6,11,07:35 AM,07:20 PM,06:15 AM,06:09 PM,6,24,24,23,14,16,32,0.0,1023,23,10,131,12
2020-03-26 18:00:00,23,8,0.0,11.6,4,1,11,07:35 AM,07:20 PM,06:15 AM,06:09 PM,8,21,24,21,28,18,57,0.0,1025,21,10,171,15
2020-03-26 21:00:00,23,8,0.0,11.6,4,1,11,07:35 AM,07:20 PM,06:15 AM,06:09 PM,8,17,20,17,24,100,76,0.0,1025,17,10,137,15
2020-03-27 00:00:00,27,10,0.0,11.6,6,1,18,08:31 AM,07:47 PM,06:16 AM,06:07 PM,8,10,11,10,19,32,80,0.0,1024,11,10,132,10
2020-03-27 03:00:00,27,10,0.0,11.6,6,1,18,08:31 AM,07:47 PM,06:16 AM,06:07 PM,8,9,10,9,18,20,88,0.0,1023,10,10,133,9
2020-03-27 06:00:00,27,10,0.0,11.6,6,1,18,08:31 AM,07:47 PM,06:16 AM,06:07 PM,8,10,10,10,15,21,84,0.0,1023,10,10,108,7
2020-03-27 09:00:00,27,10,0.0,11.6,6,6,18,08:31 AM,07:47 PM,06:16 AM,06:07 PM,8,20,20,20,10,8,45,0.0,1023,20,10,53,9
2020-03-27 12:00:00,27,10,0.0,11.6,6,7,18,08:31 AM,07:47 PM,06:16 AM,06:07 PM,6,26,26,27,11,7,26,0.0,1022,27,10,14,10
2020-03-27 15:00:00,27,10,0.0,11.6,6,7,18,08:31 AM,07:47 PM,06:16 AM,06:07 PM,5,26,26,27,11,12,24,0.0,1019,27,10,343,9
2020-03-27 18:00:00,27,10,0.0,11.6,6,1,18,08:31 AM,07:47 PM,06:16 AM,06:07 PM,8,29,29,25,9,16,43,0.0,1020,25,10,203,4
2020-03-27 21:00:00,27,10,0.0,11.6,6,1,18,08:31 AM,07:47 PM,06:16 AM,06:07 PM,10,25,25,23,10,25,56,0.0,1020,23,10,110,5
2020-03-28 00:00:00,30,17,0.0,11.6,7,1,25,09:29 AM,08:16 PM,06:17 AM,06:06 PM,11,17,17,17,16,27,65,0.0,1019,17,10,44,8
2020-03-28 03:00:00,30,17,0.0,11.6,7,1,25,09:29 AM,08:16 PM,06:17 AM,06:06 PM,10,18,18,18,20,31,60,0.0,1017,18,10,34,9
2020-03-28 06:00:00,30,17,0.0,11.6,7,1,25,09:29 AM,08:16 PM,06:17 AM,06:06 PM,8,18,18,18,26,29,52,0.0,1017,18,10,30,12
2020-03-28 09:00:00,30,17,0.0,11.6,7,7,25,09:29 AM,08:16 PM,06:17 AM,06:06 PM,8,25,25,25,24,18,34,0.0,1017,25,10,16,21
2020-03-28 12:00:00,30,17,0.0,11.6,7,8,25,09:29 AM,08:16 PM,06:17 AM,06:06 PM,7,28,28,30,27,10,23,0.0,1015,30,10,337,24
2020-03-28 15:00:00,30,17,0.0,11.6,7,7,25,09:29 AM,08:16 PM,06:17 AM,06:06 PM,5,28,28,30,23,8,21,0.0,1012,30,10,341,19
2020-03-28 18:00:00,30,17,0.0,11.6,7,1,25,09:29 AM,08:16 PM,06:17 AM,06:06 PM,8,30,30,28,14,47,35,0.0,1012,28,10,3,6
2020-03-28 21:00:00,30,17,0.0,11.6,7,1,25,09:29 AM,08:16 PM,06:17 AM,06:06 PM,9,27,27,25,25,14,41,0.0,1012,25,10,25,12
2020-03-29 00:00:00,25,17,0.0,8.8,6,1,32,10:27 AM,08:50 PM,06:18 AM,06:04 PM,11,25,25,24,35,50,44,0.0,1009,24,10,12,21
2020-03-29 03:00:00,25,17,0.0,8.8,6,1,32,10:27 AM,08:50 PM,06:18 AM,06:04 PM,11,25,25,23,42,30,45,0.0,1007,23,10,9,26
2020-03-29 06:00:00,25,17,0.0,8.8,6,1,32,10:27 AM,08:50 PM,06:18 AM,06:04 PM,10,25,25,23,37,46,44,0.0,1007,23,10,2,23
2020-03-29 09:00:00,25,17,0.0,8.8,6,5,32,10:27 AM,08:50 PM,06:18 AM,06:04 PM,10,22,24,22,41,51,47,0.2,1008,22,5,332,31
2020-03-29 12:00:00,25,17,0.0,8.8,6,5,32,10:27 AM,08:50 PM,06:18 AM,06:04 PM,11,25,25,25,33,71,43,0.2,1009,25,9,301,29
2020-03-29 15:00:00,25,17,0.0,8.8,6,5,32,10:27 AM,08:50 PM,06:18 AM,06:04 PM,8,24,24,24,27,70,38,0.3,1008,24,10,277,23
2020-03-29 18:00:00,25,17,0.0,8.8,6,1,32,10:27 AM,08:50 PM,06:18 AM,06:04 PM,12,20,22,20,22,33,71,0.0,1010,20,10,262,12
2020-03-29 21:00:00,25,17,0.0,8.8,6,1,32,10:27 AM,08:50 PM,06:18 AM,06:04 PM,13,17,20,17,13,27,96,0.0,1012,17,2,281,7
2020-03-30 00:00:00,19,12,0.0,8.8,4,1,40,11:27 AM,09:29 PM,06:19 AM,06:03 PM,12,12,12,12,14,50,96,0.0,1013,12,2,306,7
2020-03-30 03:00:00,19,12,0.0,8.8,4,1,40,11:27 AM,09:29 PM,06:19 AM,06:03 PM,12,12,13,12,14,86,93,0.2,1012,13,10,277,8
2020-03-30 06:00:00,19,12,0.0,8.8,4,1,40,11:27 AM,09:29 PM,06:19 AM,06:03 PM,10,11,12,11,15,27,91,0.0,1014,12,10,296,8
2020-03-30 09:00:00,19,12,0.0,8.8,4,5,40,11:27 AM,09:29 PM,06:19 AM,06:03 PM,9,18,18,18,19,42,55,0.0,1015,18,10,271,16
2020-03-30 12:00:00,19,12,0.0,8.8,4,4,40,11:27 AM,09:29 PM,06:19 AM,06:03 PM,9,19,19,19,23,98,52,0.0,1014,19,10,266,18
2020-03-30 15:00:00,19,12,0.0,8.8,4,4,40,11:27 AM,09:29 PM,06:19 AM,06:03 PM,9,19,19,19,23,74,51,0.0,1013,19,10,274,18
2020-03-30 18:00:00,19,12,0.0,8.8,4,1,40,11:27 AM,09:29 PM,06:19 AM,06:03 PM,9,15,15,15,19,2,67,0.0,1015,15,10,272,10
2020-03-30 21:00:00,19,12,0.0,8.8,4,1,40,11:27 AM,09:29 PM,06:19 AM,06:03 PM,10,12,12,12,15,7,88,0.0,1016,12,10,308,7
2020-03-31 00:00:00,23,11,0.0,11.6,5,1,44,12:26 PM,10:14 PM,06:19 AM,06:02 PM,11,11,12,11,14,3,94,0.0,1016,12,10,323,7
2020-03-31 03:00:00,23,11,0.0,11.6,5,1,44,12:26 PM,10:14 PM,06:19 AM,06:02 PM,10,10,11,10,14,14,95,0.0,1016,11,2,322,6
2020-03-31 06:00:00,23,11,0.0,11.6,5,1,44,12:26 PM,10:14 PM,06:19 AM,06:02 PM,10,10,11,10,13,17,95,0.0,1018,11,2,345,6
2020-03-31 09:00:00,23,11,0.0,11.6,5,5,44,12:26 PM,10:14 PM,06:19 AM,06:02 PM,11,19,19,19,11,2,60,0.0,1018,19,10,314,10
2020-03-31 12:00:00,23,11,0.0,11.6,5,6,44,12:26 PM,10:14 PM,06:19 AM,06:02 PM,9,24,24,23,13,49,41,0.0,1017,23,10,293,11
2020-03-31 15:00:00,23,11,0.0,11.6,5,6,44,12:26 PM,10:14 PM,06:19 AM,06:02 PM,9,24,24,22,14,41,44,0.0,1015,22,10,256,12
2020-03-31 18:00:00,23,11,0.0,11.6,5,1,44,12:26 PM,10:14 PM,06:19 AM,06:02 PM,10,17,17,17,23,35,64,0.0,1017,17,10,229,13
2020-03-31 21:00:00,23,11,0.0,11.6,5,1,44,12:26 PM,10:14 PM,06:19 AM,06:02 PM,12,13,13,13,15,9,92,0.0,1018,13,10,156,8
2020-04-01 00:00:00,26,11,0.0,8.8,5,1,56,01:24 PM,11:07 PM,06:20 AM,06:00 PM,11,12,12,12,14,10,95,0.0,1017,12,2,117,6
2020-04-01 03:00:00,26,11,0.0,8.8,5,1,56,01:24 PM,11:07 PM,06:20 AM,06:00 PM,11,11,12,11,17,4,95,0.0,1016,12,2,111,8
2020-04-01 06:00:00,26,11,0.0,8.8,5,1,56,01:24 PM,11:07 PM,06:20 AM,06:00 PM,10,11,11,11,14,4,93,0.0,1017,11,10,99,6
2020-04-01 09:00:00,26,11,0.0,8.8,5,6,56,01:24 PM,11:07 PM,06:20 AM,06:00 PM,9,21,21,21,10,12,46,0.0,1017,21,10,32,9
2020-04-01 12:00:00,26,11,0.0,8.8,5,7,56,01:24 PM,11:07 PM,06:20 AM,06:00 PM,7,25,25,26,11,23,31,0.0,1014,26,10,28,10
2020-04-01 15:00:00,26,11,0.0,8.8,5,5,56,01:24 PM,11:07 PM,06:20 AM,06:00 PM,7,25,25,24,18,71,33,0.0,1013,24,10,326,13
2020-04-01 18:00:00,26,11,0.0,8.8,5,1,56,01:24 PM,11:07 PM,06:20 AM,06:00 PM,13,25,25,22,13,84,85,1.3,1014,22,9,210,8
2020-04-01 21:00:00,26,11,0.0,8.8,5,1,56,01:24 PM,11:07 PM,06:20 AM,06:00 PM,13,18,20,18,14,100,90,2.0,1014,18,9,149,9
2020-04-02 00:00:00,22,14,0.0,4.3,4,1,64,02:17 PM,No moonset,06:21 AM,05:59 PM,12,15,15,15,10,89,87,0.0,1013,15,10,127,6
2020-04-02 03:00:00,22,14,0.0,4.3,4,1,64,02:17 PM,No moonset,06:21 AM,05:59 PM,12,14,14,14,6,100,89,0.0,1011,14,10,128,4
2020-04-02 06:00:00,22,14,0.0,4.3,4,1,64,02:17 PM,No moonset,06:21 AM,05:59 PM,12,14,14,14,9,80,91,0.0,1011,14,10,167,6
2020-04-02 09:00:00,22,14,0.0,4.3,4,4,64,02:17 PM,No moonset,06:21 AM,05:59 PM,12,16,16,16,4,100,77,0.0,1011,16,10,201,3
2020-04-02 12:00:00,22,14,0.0,4.3,4,5,64,02:17 PM,No moonset,06:21 AM,05:59 PM,10,21,24,21,14,99,50,0.0,1009,21,10,244,13
2020-04-02 15:00:00,22,14,0.0,4.3,4,5,64,02:17 PM,No moonset,06:21 AM,05:59 PM,9,24,24,22,13,74,43,0.1,1007,22,10,241,12
2020-04-02 18:00:00,22,14,0.0,4.3,4,1,64,02:17 PM,No moonset,06:21 AM,05:59 PM,11,20,24,20,17,71,72,0.1,1008,20,10,227,9
2020-04-02 21:00:00,22,14,0.0,4.3,4,1,64,02:17 PM,No moonset,06:21 AM,05:59 PM,11,18,22,18,13,71,86,0.1,1008,18,10,118,6
2020-04-03 00:00:00,25,13,0.0,8.7,5,1,71,03:07 PM,12:07 AM,06:22 AM,05:57 PM,11,14,14,14,14,70,83,0.0,1006,14,10,31,7
2020-04-03 03:00:00,25,13,0.0,8.7,5,1,71,03:07 PM,12:07 AM,06:22 AM,05:57 PM,11,14,15,14,20,59,76,0.0,1003,15,10,8,11
2020-04-03 06:00:00,25,13,0.0,8.7,5,1,71,03:07 PM,12:07 AM,06:22 AM,05:57 PM,10,12,13,12,20,20,82,0.0,1003,13,10,358,9
2020-04-03 09:00:00,25,13,0.0,8.7,5,6,71,03:07 PM,12:07 AM,06:22 AM,05:57 PM,9,21,21,21,21,17,46,0.0,1001,21,10,331,18
2020-04-03 12:00:00,25,13,0.0,8.7,5,7,71,03:07 PM,12:07 AM,06:22 AM,05:57 PM,7,25,25,25,28,7,30,0.0,998,25,10,320,24
2020-04-03 15:00:00,25,13,0.0,8.7,5,6,71,03:07 PM,12:07 AM,06:22 AM,05:57 PM,6,24,24,24,33,47,32,0.0,996,24,10,290,29
2020-04-03 18:00:00,25,13,0.0,8.7,5,1,71,03:07 PM,12:07 AM,06:22 AM,05:57 PM,9,22,24,22,33,100,77,1.3,998,22,9,256,23
2020-04-03 21:00:00,25,13,0.0,8.7,5,1,71,03:07 PM,12:07 AM,06:22 AM,05:57 PM,10,19,22,19,19,100,88,3.9,999,19,7,323,14
2020-04-04 00:00:00,14,10,0.0,4.2,3,1,79,03:52 PM,01:14 AM,06:23 AM,05:56 PM,10,11,12,11,18,97,87,0.7,998,12,10,301,10
2020-04-04 03:00:00,14,10,0.0,4.2,3,1,79,03:52 PM,01:14 AM,06:23 AM,05:56 PM,8,10,12,10,35,68,75,1.7,1000,12,10,240,23
2020-04-04 06:00:00,14,10,0.0,4.2,3,1,79,03:52 PM,01:14 AM,06:23 AM,05:56 PM,7,9,11,9,27,90,75,0.3,1002,11,10,257,17
2020-04-04 09:00:00,14,10,0.0,4.2,3,3,79,03:52 PM,01:14 AM,06:23 AM,05:56 PM,6,11,13,11,39,73,60,0.9,1004,13,10,256,30
2020-04-04 12:00:00,14,10,0.0,4.2,3,3,79,03:52 PM,01:14 AM,06:23 AM,05:56 PM,5,12,14,12,49,83,55,1.4,1004,14,10,251,35
2020-04-04 15:00:00,14,10,0.0,4.2,3,3,79,03:52 PM,01:14 AM,06:23 AM,05:56 PM,3,10,13,10,46,84,52,2.0,1006,13,9,243,31
2020-04-04 18:00:00,14,10,0.0,4.2,3,1,79,03:52 PM,01:14 AM,06:23 AM,05:56 PM,3,8,10,8,27,77,61,0.1,1009,10,10,254,15
2020-04-04 21:00:00,14,10,0.0,4.2,3,1,79,03:52 PM,01:14 AM,06:23 AM,05:56 PM,5,8,10,8,24,82,70,0.2,1010,10,10,283,13
2020-04-05 00:00:00,17,11,0.0,4.2,4,1,87,04:31 PM,02:25 AM,06:24 AM,05:54 PM,6,9,11,9,32,35,70,0.0,1009,11,10,295,19
2020-04-05 03:00:00,17,11,0.0,4.2,4,1,87,04:31 PM,02:25 AM,06:24 AM,05:54 PM,7,11,13,11,41,100,67,0.1,1007,13,10,288,27
2020-04-05 06:00:00,17,11,0.0,4.2,4,1,87,04:31 PM,02:25 AM,06:24 AM,05:54 PM,9,12,14,12,48,100,72,0.1,1008,14,10,282,32
2020-04-05 09:00:00,17,11,0.0,4.2,4,3,87,04:31 PM,02:25 AM,06:24 AM,05:54 PM,11,13,15,13,44,100,80,0.9,1010,15,10,265,28
2020-04-05 12:00:00,17,11,0.0,4.2,4,3,87,04:31 PM,02:25 AM,06:24 AM,05:54 PM,12,13,14,13,33,95,85,1.4,1011,14,10,255,22
2020-04-05 15:00:00,17,11,0.0,4.2,4,4,87,04:31 PM,02:25 AM,06:24 AM,05:54 PM,9,17,17,17,37,100,58,1.6,1011,17,10,250,28
2020-04-05 18:00:00,17,11,0.0,4.2,4,1,87,04:31 PM,02:25 AM,06:24 AM,05:54 PM,9,13,14,13,22,66,75,0.1,1014,14,10,260,13
2020-04-05 21:00:00,17,11,0.0,4.2,4,1,87,04:31 PM,02:25 AM,06:24 AM,05:54 PM,10,11,12,11,19,86,89,0.1,1016,12,10,251,10
2020-04-06 00:00:00,17,10,0.0,5.7,4,1,94,05:08 PM,03:38 AM,06:25 AM,05:53 PM,9,10,10,10,13,46,88,0.0,1018,10,10,259,6
2020-04-06 03:00:00,17,10,0.0,5.7,4,1,94,05:08 PM,03:38 AM,06:25 AM,05:53 PM,8,10,10,10,6,58,90,0.0,1018,10,10,263,3
2020-04-06 06:00:00,17,10,0.0,5.7,4,1,94,05:08 PM,03:38 AM,06:25 AM,05:53 PM,8,11,11,11,8,93,84,0.0,1021,11,10,341,4
2020-04-06 09:00:00,17,10,0.0,5.7,4,5,94,05:08 PM,03:38 AM,06:25 AM,05:53 PM,9,16,16,16,3,28,66,0.0,1022,16,10,230,3
2020-04-06 12:00:00,17,10,0.0,5.7,4,4,94,05:08 PM,03:38 AM,06:25 AM,05:53 PM,8,17,17,17,1,93,55,0.0,1022,17,10,51,1
2020-04-06 15:00:00,17,10,0.0,5.7,4,4,94,05:08 PM,03:38 AM,06:25 AM,05:53 PM,7,17,17,17,9,71,52,0.0,1021,17,10,182,7
2020-04-06 18:00:00,17,10,0.0,5.7,4,1,94,05:08 PM,03:38 AM,06:25 AM,05:53 PM,7,14,14,14,15,73,62,0.0,1023,14,10,145,9
2020-04-06 21:00:00,17,10,0.0,5.7,4,1,94,05:08 PM,03:38 AM,06:25 AM,05:53 PM,7,10,11,10,18,90,74,0.0,1024,11,10,145,10
2020-04-07 00:00:00,16,10,0.0,4.2,3,1,100,05:43 PM,04:52 AM,06:26 AM,05:51 PM,6,9,11,9,15,92,74,0.0,1023,11,10,129,10
2020-04-07 03:00:00,16,10,0.0,4.2,3,1,100,05:43 PM,04:52 AM,06:26 AM,05:51 PM,6,10,10,10,12,92,74,0.0,1023,10,10,135,8
2020-04-07 06:00:00,16,10,0.0,4.2,3,1,100,05:43 PM,04:52 AM,06:26 AM,05:51 PM,6,9,10,9,11,100,76,0.0,1024,10,10,148,7
2020-04-07 09:00:00,16,10,0.0,4.2,3,3,100,05:43 PM,04:52 AM,06:26 AM,05:51 PM,6,12,13,12,10,100,63,0.0,1025,13,10,143,8
2020-04-07 12:00:00,16,10,0.0,4.2,3,4,100,05:43 PM,04:52 AM,06:26 AM,05:51 PM,6,16,16,16,11,89,54,0.0,1024,16,10,165,9
2020-04-07 15:00:00,16,10,0.0,4.2,3,4,100,05:43 PM,04:52 AM,06:26 AM,05:51 PM,6,15,15,15,14,100,55,0.0,1023,15,10,169,11
2020-04-07 18:00:00,16,10,0.0,4.2,3,1,100,05:43 PM,04:52 AM,06:26 AM,05:51 PM,7,11,12,11,20,41,71,0.0,1024,12,10,165,12
2020-04-07 21:00:00,16,10,0.0,4.2,3,1,100,05:43 PM,04:52 AM,06:26 AM,05:51 PM,7,8,10,8,19,43,84,0.0,1025,10,10,151,10
2020-04-08 00:00:00,18,8,0.0,7.2,4,1,100,06:16 PM,06:06 AM,06:26 AM,05:50 PM,7,7,8,7,15,24,91,0.0,1025,8,10,155,8
2020-04-08 03:00:00,18,8,0.0,7.2,4,1,100,06:16 PM,06:06 AM,06:26 AM,05:50 PM,7,9,10,9,12,73,84,0.0,1024,10,10,160,7
2020-04-08 06:00:00,18,8,0.0,7.2,4,1,100,06:16 PM,06:06 AM,06:26 AM,05:50 PM,9,10,10,10,10,52,89,0.0,1025,10,10,148,6
2020-04-08 09:00:00,18,8,0.0,7.2,4,4,100,06:16 PM,06:06 AM,06:26 AM,05:50 PM,9,15,15,15,15,76,63,0.0,1026,15,10,142,13
2020-04-08 12:00:00,18,8,0.0,7.2,4,5,100,06:16 PM,06:06 AM,06:26 AM,05:50 PM,9,18,18,18,16,60,56,0.0,1025,18,10,145,13
2020-04-08 15:00:00,18,8,0.0,7.2,4,5,100,06:16 PM,06:06 AM,06:26 AM,05:50 PM,9,18,18,18,19,54,57,0.0,1024,18,10,152,14
2020-04-08 18:00:00,18,8,0.0,7.2,4,1,100,06:16 PM,06:06 AM,06:26 AM,05:50 PM,9,13,14,13,25,11,71,0.0,1026,14,10,148,15
2020-04-08 21:00:00,18,8,0.0,7.2,4,1,100,06:16 PM,06:06 AM,06:26 AM,05:50 PM,9,10,11,10,19,3,86,0.0,1027,11,10,151,10
2020-04-09 00:00:00,24,9,0.0,8.7,4,1,83,06:51 PM,07:21 AM,06:27 AM,05:49 PM,9,9,10,9,17,32,97,0.0,1026,10,2,135,9
2020-04-09 03:00:00,24,9,0.0,8.7,4,1,83,06:51 PM,07:21 AM,06:27 AM,05:49 PM,9,8,9,8,17,45,97,0.0,1026,9,2,141,9
2020-04-09 06:00:00,24,9,0.0,8.7,4,1,83,06:51 PM,07:21 AM,06:27 AM,05:49 PM,8,8,9,8,15,100,97,0.0,1026,9,0,144,8
2020-04-09 09:00:00,24,9,0.0,8.7,4,5,83,06:51 PM,07:21 AM,06:27 AM,05:49 PM,9,17,17,17,8,4,62,0.0,1026,17,10,82,7
2020-04-09 12:00:00,24,9,0.0,8.7,4,6,83,06:51 PM,07:21 AM,06:27 AM,05:49 PM,9,24,24,23,9,8,41,0.0,1023,23,10,61,8
2020-04-09 15:00:00,24,9,0.0,8.7,4,6,83,06:51 PM,07:21 AM,06:27 AM,05:49 PM,8,25,25,24,9,48,36,0.0,1022,24,10,58,8
2020-04-09 18:00:00,24,9,0.0,8.7,4,1,83,06:51 PM,07:21 AM,06:27 AM,05:49 PM,9,22,24,22,5,20,57,0.0,1021,22,10,79,3
2020-04-09 21:00:00,24,9,0.0,8.7,4,1,83,06:51 PM,07:21 AM,06:27 AM,05:49 PM,10,18,20,18,10,27,74,0.0,1021,18,10,114,5
2020-04-10 00:00:00,21,11,0.0,7.2,5,1,76,07:30 PM,08:35 AM,06:28 AM,05:47 PM,10,13,14,13,18,16,77,0.0,1020,14,10,4,9
2020-04-10 03:00:00,21,11,0.0,7.2,5,1,76,07:30 PM,08:35 AM,06:28 AM,05:47 PM,10,12,13,12,18,6,85,0.0,1017,13,10,350,9
2020-04-10 06:00:00,21,11,0.0,7.2,5,1,76,07:30 PM,08:35 AM,06:28 AM,05:47 PM,10,11,11,11,14,0,91,0.0,1017,11,10,350,7
2020-04-10 09:00:00,21,11,0.0,7.2,5,4,76,07:30 PM,08:35 AM,06:28 AM,05:47 PM,10,17,17,17,17,70,64,0.0,1017,17,10,297,14
2020-04-10 12:00:00,21,11,0.0,7.2,5,6,76,07:30 PM,08:35 AM,06:28 AM,05:47 PM,7,21,24,21,21,44,40,0.0,1012,21,10,324,18
2020-04-10 15:00:00,21,11,0.0,7.2,5,5,76,07:30 PM,08:35 AM,06:28 AM,05:47 PM,7,20,20,20,28,5,43,0.0,1011,20,10,286,23
2020-04-10 18:00:00,21,11,0.0,7.2,5,1,76,07:30 PM,08:35 AM,06:28 AM,05:47 PM,10,16,16,16,26,33,70,0.0,1010,16,10,296,16
2020-04-10 21:00:00,21,11,0.0,7.2,5,1,76,07:30 PM,08:35 AM,06:28 AM,05:47 PM,13,14,18,14,36,100,80,0.3,1009,14,2,289,24
2020-04-11 00:00:00,15,9,0.0,4.2,3,1,68,08:11 PM,09:48 AM,06:29 AM,05:46 PM,11,13,15,13,39,92,81,1.6,1008,15,9,245,26
2020-04-11 03:00:00,15,9,0.0,4.2,3,1,68,08:11 PM,09:48 AM,06:29 AM,05:46 PM,9,11,13,11,35,86,76,1.8,1008,13,10,251,22
2020-04-11 06:00:00,15,9,0.0,4.2,3,1,68,08:11 PM,09:48 AM,06:29 AM,05:46 PM,7,9,12,9,36,89,72,0.2,1010,12,9,226,21
2020-04-11 09:00:00,15,9,0.0,4.2,3,3,68,08:11 PM,09:48 AM,06:29 AM,05:46 PM,4,11,13,11,36,85,55,0.3,1014,13,10,224,28
2020-04-11 12:00:00,15,9,0.0,4.2,3,4,68,08:11 PM,09:48 AM,06:29 AM,05:46 PM,5,13,15,13,33,86,50,0.0,1014,15,10,214,29
2020-04-11 15:00:00,15,9,0.0,4.2,3,3,68,08:11 PM,09:48 AM,06:29 AM,05:46 PM,4,10,12,10,31,99,57,0.0,1016,12,10,208,23
2020-04-11 18:00:00,15,9,0.0,4.2,3,1,68,08:11 PM,09:48 AM,06:29 AM,05:46 PM,4,10,12,10,20,14,59,0.0,1018,12,10,200,13
2020-04-11 21:00:00,15,9,0.0,4.2,3,1,68,08:11 PM,09:48 AM,06:29 AM,05:46 PM,5,8,9,8,15,55,76,0.0,1020,9,10,213,8
2020-04-12 00:00:00,16,8,0.0,8.7,4,1,61,08:58 PM,10:58 AM,06:30 AM,05:44 PM,5,7,8,7,16,45,80,0.0,1020,8,10,228,8
2020-04-12 03:00:00,16,8,0.0,8.7,4,1,61,08:58 PM,10:58 AM,06:30 AM,05:44 PM,5,8,8,8,11,51,78,0.0,1020,8,10,223,6
2020-04-12 06:00:00,16,8,0.0,8.7,4,1,61,08:58 PM,10:58 AM,06:30 AM,05:44 PM,5,7,8,7,12,70,79,0.0,1021,8,10,210,6
2020-04-12 09:00:00,16,8,0.0,8.7,4,4,61,08:58 PM,10:58 AM,06:30 AM,05:44 PM,4,12,13,12,12,59,55,0.0,1022,13,10,190,10
2020-04-12 12:00:00,16,8,0.0,8.7,4,5,61,08:58 PM,10:58 AM,06:30 AM,05:44 PM,5,16,16,16,13,11,46,0.0,1022,16,10,229,11
2020-04-12 15:00:00,16,8,0.0,8.7,4,5,61,08:58 PM,10:58 AM,06:30 AM,05:44 PM,5,16,16,16,14,14,49,0.0,1020,16,10,216,12
2020-04-12 18:00:00,16,8,0.0,8.7,4,1,61,08:58 PM,10:58 AM,06:30 AM,05:44 PM,6,11,12,11,14,10,67,0.0,1021,12,10,193,8
2020-04-12 21:00:00,16,8,0.0,8.7,4,1,61,08:58 PM,10:58 AM,06:30 AM,05:44 PM,7,9,10,9,12,47,80,0.0,1022,10,10,176,6
