date_time,Leeton_maxtempC,Leeton_mintempC,Leeton_totalSnow_cm,Leeton_sunHour,Leeton_uvIndex,Leeton_uvIndex,Leeton_moon_illumination,Leeton_moonrise,Leeton_moonset,Leeton_sunrise,Leeton_sunset,Leeton_DewPointC,Leeton_FeelsLikeC,Leeton_HeatIndexC,Leeton_WindChillC,Leeton_WindGustKmph,Leeton_cloudcover,Leeton_humidity,Leeton_precipMM,Leeton_pressure,Leeton_tempC,Leeton_visibility,Leeton_winddirDegree,Leeton_windspeedKmph
2019-12-23 12:00:00,37,17,0.0,14.5,8,8,14,02:35 AM,04:21 PM,04:59 AM,07:28 PM,3,32,32,33,11,2,16,0.0,1013,33,10,190,10
2019-12-23 15:00:00,37,17,0.0,14.5,8,9,14,02:35 AM,04:21 PM,04:59 AM,07:28 PM,-3,35,35,37,15,0,8,0.0,1011,37,10,250,13
2019-12-23 18:00:00,37,17,0.0,14.5,8,1,14,02:35 AM,04:21 PM,04:59 AM,07:28 PM,-4,37,37,35,22,54,9,0.0,1010,35,10,226,13
2019-12-23 21:00:00,37,17,0.0,14.5,8,1,14,02:35 AM,04:21 PM,04:59 AM,07:28 PM,-6,35,35,33,26,48,11,0.0,1011,33,10,211,13
2019-12-24 00:00:00,37,20,0.0,14.5,8,1,7,03:14 AM,05:28 PM,04:59 AM,07:28 PM,-2,25,25,25,22,16,21,0.0,1011,25,10,202,10
2019-12-24 03:00:00,37,20,0.0,14.5,8,1,7,03:14 AM,05:28 PM,04:59 AM,07:28 PM,3,20,20,20,13,32,33,0.0,1011,20,10,190,6
2019-12-24 06:00:00,37,20,0.0,14.5,8,1,7,03:14 AM,05:28 PM,04:59 AM,07:28 PM,7,23,23,22,8,25,37,0.0,1011,22,10,134,5
2019-12-24 09:00:00,37,20,0.0,14.5,8,7,7,03:14 AM,05:28 PM,04:59 AM,07:28 PM,7,28,28,29,7,5,26,0.0,1011,29,10,107,6
2019-12-24 12:00:00,37,20,0.0,14.5,8,8,7,03:14 AM,05:28 PM,04:59 AM,07:28 PM,1,33,33,35,12,3,13,0.0,1010,35,10,153,10
2019-12-24 15:00:00,37,20,0.0,14.5,8,9,7,03:14 AM,05:28 PM,04:59 AM,07:28 PM,0,35,35,37,15,3,10,0.0,1007,37,10,188,14
2019-12-24 18:00:00,37,20,0.0,14.5,8,1,7,03:14 AM,05:28 PM,04:59 AM,07:28 PM,1,33,33,35,24,5,12,0.0,1008,35,10,200,16
2019-12-24 21:00:00,37,20,0.0,14.5,8,1,7,03:14 AM,05:28 PM,04:59 AM,07:28 PM,1,32,32,31,33,4,17,0.0,1010,31,10,189,21
2019-12-25 00:00:00,37,20,0.0,14.3,8,1,0,03:57 AM,06:31 PM,05:00 AM,07:29 PM,11,27,27,25,36,3,48,0.0,1012,25,10,109,22
2019-12-25 03:00:00,37,20,0.0,14.3,8,1,0,03:57 AM,06:31 PM,05:00 AM,07:29 PM,15,21,21,21,26,1,69,0.0,1013,21,10,72,15
2019-12-25 06:00:00,37,20,0.0,14.3,8,1,0,03:57 AM,06:31 PM,05:00 AM,07:29 PM,15,23,23,22,19,0,62,0.0,1014,22,10,53,15
2019-12-25 09:00:00,37,20,0.0,14.3,8,7,0,03:57 AM,06:31 PM,05:00 AM,07:29 PM,13,29,29,29,12,11,39,0.0,1014,29,10,229,10
2019-12-25 12:00:00,37,20,0.0,14.3,8,8,0,03:57 AM,06:31 PM,05:00 AM,07:29 PM,5,33,33,34,10,9,18,0.0,1012,34,10,270,9
2019-12-25 15:00:00,37,20,0.0,14.3,8,9,0,03:57 AM,06:31 PM,05:00 AM,07:29 PM,1,35,35,37,15,2,11,0.0,1010,37,10,222,13
2019-12-25 18:00:00,37,20,0.0,14.3,8,1,0,03:57 AM,06:31 PM,05:00 AM,07:29 PM,1,32,32,34,20,0,12,0.0,1009,34,10,199,13
2019-12-25 21:00:00,37,20,0.0,14.3,8,1,0,03:57 AM,06:31 PM,05:00 AM,07:29 PM,3,31,31,30,26,0,19,0.0,1011,30,10,189,13
2019-12-26 00:00:00,39,21,0.0,14.3,8,1,0,04:45 AM,07:32 PM,05:01 AM,07:29 PM,4,27,27,25,25,0,27,0.0,1012,25,10,147,12
2019-12-26 03:00:00,39,21,0.0,14.3,8,1,0,04:45 AM,07:32 PM,05:01 AM,07:29 PM,6,24,24,22,28,0,35,0.0,1014,22,10,75,14
2019-12-26 06:00:00,39,21,0.0,14.3,8,1,0,04:45 AM,07:32 PM,05:01 AM,07:29 PM,11,25,25,24,25,0,43,0.0,1015,24,10,28,18
2019-12-26 09:00:00,39,21,0.0,14.3,8,8,0,04:45 AM,07:32 PM,05:01 AM,07:29 PM,12,30,30,31,17,0,32,0.0,1015,31,10,227,15
2019-12-26 12:00:00,39,21,0.0,14.3,8,9,0,04:45 AM,07:32 PM,05:01 AM,07:29 PM,6,35,35,37,12,3,17,0.0,1013,37,10,240,10
2019-12-26 15:00:00,39,21,0.0,14.3,8,9,0,04:45 AM,07:32 PM,05:01 AM,07:29 PM,3,38,38,39,12,3,11,0.0,1011,39,10,189,10
2019-12-26 18:00:00,39,21,0.0,14.3,8,1,0,04:45 AM,07:32 PM,05:01 AM,07:29 PM,2,35,35,36,14,2,12,0.0,1011,36,10,173,8
2019-12-26 21:00:00,39,21,0.0,14.3,8,1,0,04:45 AM,07:32 PM,05:01 AM,07:29 PM,2,33,33,33,27,1,16,0.0,1012,33,10,176,13
2019-12-27 00:00:00,41,21,0.0,14.3,9,1,0,05:39 AM,08:26 PM,05:01 AM,07:29 PM,7,28,28,26,33,1,34,0.0,1013,26,10,133,17
2019-12-27 03:00:00,41,21,0.0,14.3,9,1,0,05:39 AM,08:26 PM,05:01 AM,07:29 PM,12,25,25,22,30,2,54,0.0,1014,22,10,98,15
2019-12-27 06:00:00,41,21,0.0,14.3,9,1,0,05:39 AM,08:26 PM,05:01 AM,07:29 PM,11,26,26,26,24,3,40,0.0,1015,26,10,53,18
2019-12-27 09:00:00,41,21,0.0,14.3,9,8,0,05:39 AM,08:26 PM,05:01 AM,07:29 PM,8,33,33,34,22,2,21,0.0,1015,34,10,241,19
2019-12-27 12:00:00,41,21,0.0,14.3,9,9,0,05:39 AM,08:26 PM,05:01 AM,07:29 PM,6,39,39,40,23,4,13,0.0,1013,40,10,330,20
2019-12-27 15:00:00,41,21,0.0,14.3,9,9,0,05:39 AM,08:26 PM,05:01 AM,07:29 PM,5,40,40,40,23,5,12,0.0,1010,40,10,316,19
2019-12-27 18:00:00,41,21,0.0,14.3,9,1,0,05:39 AM,08:26 PM,05:01 AM,07:29 PM,6,36,36,37,25,59,15,0.1,1010,37,10,343,17
2019-12-27 21:00:00,41,21,0.0,14.3,9,1,0,05:39 AM,08:26 PM,05:01 AM,07:29 PM,7,36,36,34,30,87,21,0.2,1012,34,10,359,15
2019-12-28 00:00:00,40,27,0.0,14.3,8,1,8,06:35 AM,09:14 PM,05:02 AM,07:30 PM,7,30,30,29,28,31,26,0.1,1012,29,10,358,13
2019-12-28 03:00:00,40,27,0.0,14.3,8,1,8,06:35 AM,09:14 PM,05:02 AM,07:30 PM,7,26,26,28,24,59,27,0.1,1013,28,10,359,12
2019-12-28 06:00:00,40,27,0.0,14.3,8,1,8,06:35 AM,09:14 PM,05:02 AM,07:30 PM,6,28,28,29,26,34,23,0.0,1015,29,10,356,20
2019-12-28 09:00:00,40,27,0.0,14.3,8,9,8,06:35 AM,09:14 PM,05:02 AM,07:30 PM,6,35,35,36,27,6,17,0.0,1015,36,10,335,23
2019-12-28 12:00:00,40,27,0.0,14.3,8,9,8,06:35 AM,09:14 PM,05:02 AM,07:30 PM,7,39,39,40,23,10,14,0.0,1014,40,10,313,20
2019-12-28 15:00:00,40,27,0.0,14.3,8,9,8,06:35 AM,09:14 PM,05:02 AM,07:30 PM,10,35,35,36,27,57,20,0.1,1012,36,10,252,21
2019-12-28 18:00:00,40,27,0.0,14.3,8,1,8,06:35 AM,09:14 PM,05:02 AM,07:30 PM,11,32,32,33,31,30,27,0.1,1013,33,10,164,22
2019-12-28 21:00:00,40,27,0.0,14.3,8,1,8,06:35 AM,09:14 PM,05:02 AM,07:30 PM,12,29,29,29,26,9,35,0.0,1014,29,10,159,15
2019-12-29 00:00:00,39,26,0.0,10.0,8,1,15,07:33 AM,09:56 PM,05:02 AM,07:30 PM,12,26,26,26,17,9,41,0.0,1014,26,10,115,8
2019-12-29 03:00:00,39,26,0.0,10.0,8,1,15,07:33 AM,09:56 PM,05:02 AM,07:30 PM,11,26,26,26,20,61,40,0.1,1014,26,10,70,10
2019-12-29 06:00:00,39,26,0.0,10.0,8,1,15,07:33 AM,09:56 PM,05:02 AM,07:30 PM,10,27,27,27,26,85,35,0.1,1015,27,10,44,17
2019-12-29 09:00:00,39,26,0.0,10.0,8,7,15,07:33 AM,09:56 PM,05:02 AM,07:30 PM,10,31,31,32,23,85,26,0.1,1015,32,10,252,19
2019-12-29 12:00:00,39,26,0.0,10.0,8,7,15,07:33 AM,09:56 PM,05:02 AM,07:30 PM,8,33,33,35,15,80,19,0.5,1014,35,9,151,13
2019-12-29 15:00:00,39,26,0.0,10.0,8,8,15,07:33 AM,09:56 PM,05:02 AM,07:30 PM,6,36,36,37,17,77,14,0.7,1012,37,10,63,13
2019-12-29 18:00:00,39,26,0.0,10.0,8,1,15,07:33 AM,09:56 PM,05:02 AM,07:30 PM,5,34,34,36,22,30,15,0.2,1012,36,10,91,14
2019-12-29 21:00:00,39,26,0.0,10.0,8,1,15,07:33 AM,09:56 PM,05:02 AM,07:30 PM,4,34,34,33,24,4,18,0.0,1012,33,10,78,12
2019-12-30 00:00:00,42,25,0.0,14.3,9,1,22,08:31 AM,10:32 PM,05:03 AM,07:30 PM,5,30,30,30,36,3,22,0.0,1012,30,10,47,18
2019-12-30 03:00:00,42,25,0.0,14.3,9,1,22,08:31 AM,10:32 PM,05:03 AM,07:30 PM,7,26,26,27,30,3,29,0.0,1011,27,10,30,15
2019-12-30 06:00:00,42,25,0.0,14.3,9,1,22,08:31 AM,10:32 PM,05:03 AM,07:30 PM,6,27,27,29,21,2,24,0.0,1012,29,10,248,14
2019-12-30 09:00:00,42,25,0.0,14.3,9,9,22,08:31 AM,10:32 PM,05:03 AM,07:30 PM,4,35,35,36,29,1,14,0.0,1012,36,10,342,25
2019-12-30 12:00:00,42,25,0.0,14.3,9,10,22,08:31 AM,10:32 PM,05:03 AM,07:30 PM,2,41,41,41,30,4,9,0.0,1009,41,10,340,26
2019-12-30 15:00:00,42,25,0.0,14.3,9,10,22,08:31 AM,10:32 PM,05:03 AM,07:30 PM,-2,43,43,42,32,10,6,0.0,1006,42,10,335,28
2019-12-30 18:00:00,42,25,0.0,14.3,9,1,22,08:31 AM,10:32 PM,05:03 AM,07:30 PM,-6,39,39,39,35,4,6,0.0,1005,39,10,344,24
2019-12-30 21:00:00,42,25,0.0,14.3,9,1,22,08:31 AM,10:32 PM,05:03 AM,07:30 PM,-5,38,38,37,40,4,8,0.0,1004,37,10,121,21
2019-12-31 00:00:00,36,28,0.0,11.1,8,1,26,09:28 AM,11:04 PM,05:04 AM,07:30 PM,-4,33,33,34,49,7,9,0.0,1004,34,10,240,27
2019-12-31 03:00:00,36,28,0.0,11.1,8,1,26,09:28 AM,11:04 PM,05:04 AM,07:30 PM,-4,29,29,31,49,24,10,0.0,1003,31,10,352,27
2019-12-31 06:00:00,36,28,0.0,11.1,8,1,26,09:28 AM,11:04 PM,05:04 AM,07:30 PM,-1,30,30,32,44,30,12,0.0,1004,32,10,331,31
2019-12-31 09:00:00,36,28,0.0,11.1,8,8,26,09:28 AM,11:04 PM,05:04 AM,07:30 PM,8,32,32,33,32,59,22,0.1,1005,33,10,291,27
2019-12-31 12:00:00,36,28,0.0,11.1,8,7,26,09:28 AM,11:04 PM,05:04 AM,07:30 PM,13,34,34,35,26,77,26,0.1,1005,35,10,262,23
2019-12-31 15:00:00,36,28,0.0,11.1,8,7,26,09:28 AM,11:04 PM,05:04 AM,07:30 PM,12,34,34,35,25,75,25,0.3,1004,35,10,241,21
2019-12-31 18:00:00,36,28,0.0,11.1,8,1,26,09:28 AM,11:04 PM,05:04 AM,07:30 PM,6,30,30,32,25,84,20,0.2,1006,32,10,217,19
2019-12-31 21:00:00,36,28,0.0,11.1,8,1,26,09:28 AM,11:04 PM,05:04 AM,07:30 PM,0,30,30,29,27,30,17,0.0,1008,29,10,197,18
2020-01-01 00:00:00,35,19,0.0,14.3,7,1,37,10:24 AM,11:34 PM,05:05 AM,07:31 PM,-1,25,25,24,24,0,21,0.0,1009,24,10,187,15
2020-01-01 03:00:00,35,19,0.0,14.3,7,1,37,10:24 AM,11:34 PM,05:05 AM,07:31 PM,-1,20,20,20,18,0,26,0.0,1010,20,10,189,10
2020-01-01 06:00:00,35,19,0.0,14.3,7,1,37,10:24 AM,11:34 PM,05:05 AM,07:31 PM,2,20,20,20,15,0,29,0.0,1012,20,10,200,11
2020-01-01 09:00:00,35,19,0.0,14.3,7,7,37,10:24 AM,11:34 PM,05:05 AM,07:31 PM,1,25,25,26,18,0,20,0.0,1013,26,10,204,15
2020-01-01 12:00:00,35,19,0.0,14.3,7,8,37,10:24 AM,11:34 PM,05:05 AM,07:31 PM,-5,29,29,31,18,0,10,0.0,1012,31,10,214,15
2020-01-01 15:00:00,35,19,0.0,14.3,7,8,37,10:24 AM,11:34 PM,05:05 AM,07:31 PM,-8,32,32,34,20,0,7,0.0,1010,34,10,216,17
2020-01-01 18:00:00,35,19,0.0,14.3,7,1,37,10:24 AM,11:34 PM,05:05 AM,07:31 PM,-5,30,30,32,21,0,9,0.0,1011,32,10,209,14
2020-01-01 21:00:00,35,19,0.0,14.3,7,1,37,10:24 AM,11:34 PM,05:05 AM,07:31 PM,-3,29,29,28,19,0,15,0.0,1012,28,10,211,10
2020-01-02 00:00:00,37,17,0.0,14.3,8,1,44,11:19 AM,No moonset,05:05 AM,07:31 PM,-3,25,25,24,17,0,18,0.0,1014,24,10,205,8
2020-01-02 03:00:00,37,17,0.0,14.3,8,1,44,11:19 AM,No moonset,05:05 AM,07:31 PM,2,19,19,19,23,0,36,0.0,1014,19,10,114,11
2020-01-02 06:00:00,37,17,0.0,14.3,8,1,44,11:19 AM,No moonset,05:05 AM,07:31 PM,8,19,19,19,17,0,47,0.0,1016,19,10,71,12
2020-01-02 09:00:00,37,17,0.0,14.3,8,7,44,11:19 AM,No moonset,05:05 AM,07:31 PM,6,26,26,27,10,0,28,0.0,1016,27,10,110,9
2020-01-02 12:00:00,37,17,0.0,14.3,8,8,44,11:19 AM,No moonset,05:05 AM,07:31 PM,1,31,31,33,13,0,13,0.0,1014,33,10,175,11
2020-01-02 15:00:00,37,17,0.0,14.3,8,9,44,11:19 AM,No moonset,05:05 AM,07:31 PM,-2,34,34,36,15,0,9,0.0,1011,36,10,204,13
2020-01-02 18:00:00,37,17,0.0,14.3,8,1,44,11:19 AM,No moonset,05:05 AM,07:31 PM,-3,32,32,34,17,0,9,0.0,1011,34,10,186,10
2020-01-02 21:00:00,37,17,0.0,14.3,8,1,44,11:19 AM,No moonset,05:05 AM,07:31 PM,-4,31,31,31,15,0,12,0.0,1011,31,10,137,7
2020-01-03 00:00:00,42,20,0.0,14.3,8,1,51,12:13 PM,12:01 AM,05:06 AM,07:31 PM,4,27,27,24,28,0,32,0.0,1012,24,10,89,15
2020-01-03 03:00:00,42,20,0.0,14.3,8,1,51,12:13 PM,12:01 AM,05:06 AM,07:31 PM,12,20,21,20,33,0,60,0.0,1012,20,10,70,19
2020-01-03 06:00:00,42,20,0.0,14.3,8,1,51,12:13 PM,12:01 AM,05:06 AM,07:31 PM,15,22,23,22,25,0,65,0.0,1013,22,10,63,18
2020-01-03 09:00:00,42,20,0.0,14.3,8,8,51,12:13 PM,12:01 AM,05:06 AM,07:31 PM,15,31,31,30,21,0,42,0.0,1012,30,10,28,18
2020-01-03 12:00:00,42,20,0.0,14.3,8,9,51,12:13 PM,12:01 AM,05:06 AM,07:31 PM,7,38,38,38,15,0,18,0.0,1010,38,10,221,13
2020-01-03 15:00:00,42,20,0.0,14.3,8,10,51,12:13 PM,12:01 AM,05:06 AM,07:31 PM,0,42,42,41,15,0,8,0.0,1007,41,10,306,13
2020-01-03 18:00:00,42,20,0.0,14.3,8,1,51,12:13 PM,12:01 AM,05:06 AM,07:31 PM,-1,38,38,39,17,0,8,0.0,1006,39,10,267,11
2020-01-03 21:00:00,42,20,0.0,14.3,8,1,51,12:13 PM,12:01 AM,05:06 AM,07:31 PM,-2,37,37,35,18,0,11,0.0,1006,35,10,188,9
2020-01-04 00:00:00,46,26,0.0,14.2,10,1,59,01:09 PM,12:29 AM,05:07 AM,07:31 PM,-1,30,30,30,26,0,15,0.0,1006,30,10,101,13
2020-01-04 03:00:00,46,26,0.0,14.2,10,1,59,01:09 PM,12:29 AM,05:07 AM,07:31 PM,1,25,25,27,25,0,19,0.0,1005,27,10,49,12
2020-01-04 06:00:00,46,26,0.0,14.2,10,1,59,01:09 PM,12:29 AM,05:07 AM,07:31 PM,9,29,29,30,32,0,26,0.0,1007,30,10,237,23
2020-01-04 09:00:00,46,26,0.0,14.2,10,9,59,01:09 PM,12:29 AM,05:07 AM,07:31 PM,11,38,38,38,39,0,21,0.0,1007,38,10,325,33
2020-01-04 12:00:00,46,26,0.0,14.2,10,10,59,01:09 PM,12:29 AM,05:07 AM,07:31 PM,7,47,47,44,38,0,11,0.0,1004,44,10,305,33
2020-01-04 15:00:00,46,26,0.0,14.2,10,11,59,01:09 PM,12:29 AM,05:07 AM,07:31 PM,3,48,48,45,37,0,8,0.0,1003,45,10,287,32
2020-01-04 18:00:00,46,26,0.0,14.2,10,1,59,01:09 PM,12:29 AM,05:07 AM,07:31 PM,7,47,47,43,39,11,17,0.0,1004,43,10,232,31
2020-01-04 21:00:00,46,26,0.0,14.2,10,1,59,01:09 PM,12:29 AM,05:07 AM,07:31 PM,10,43,43,41,34,13,32,0.0,1007,41,10,207,24
2020-01-05 00:00:00,32,21,0.0,14.2,7,1,66,02:04 PM,12:57 AM,05:08 AM,07:31 PM,8,30,30,28,30,17,38,0.0,1010,28,10,210,21
2020-01-05 03:00:00,32,21,0.0,14.2,7,1,66,02:04 PM,12:57 AM,05:08 AM,07:31 PM,7,21,24,21,21,43,39,0.0,1010,21,10,193,15
2020-01-05 06:00:00,32,21,0.0,14.2,7,1,66,02:04 PM,12:57 AM,05:08 AM,07:31 PM,8,24,24,22,14,29,39,0.0,1012,22,10,170,12
2020-01-05 09:00:00,32,21,0.0,14.2,7,7,66,02:04 PM,12:57 AM,05:08 AM,07:31 PM,10,27,27,27,12,34,34,0.0,1013,27,10,175,10
2020-01-05 12:00:00,32,21,0.0,14.2,7,8,66,02:04 PM,12:57 AM,05:08 AM,07:31 PM,7,29,29,31,24,19,23,0.0,1013,31,10,187,21
2020-01-05 15:00:00,32,21,0.0,14.2,7,8,66,02:04 PM,12:57 AM,05:08 AM,07:31 PM,6,29,29,32,32,7,20,0.0,1012,32,10,195,28
2020-01-05 18:00:00,32,21,0.0,14.2,7,1,66,02:04 PM,12:57 AM,05:08 AM,07:31 PM,7,27,27,29,32,7,25,0.0,1012,29,10,193,25
2020-01-05 21:00:00,32,21,0.0,14.2,7,1,66,02:04 PM,12:57 AM,05:08 AM,07:31 PM,10,28,28,26,29,7,44,0.0,1015,26,10,117,21
2020-01-06 00:00:00,30,19,0.0,11.1,7,1,73,03:02 PM,01:27 AM,05:09 AM,07:31 PM,12,22,23,22,28,21,56,0.0,1015,22,10,78,19
2020-01-06 03:00:00,30,19,0.0,11.1,7,1,73,03:02 PM,01:27 AM,05:09 AM,07:31 PM,11,20,20,20,26,13,56,0.0,1015,20,10,80,18
2020-01-06 06:00:00,30,19,0.0,11.1,7,1,73,03:02 PM,01:27 AM,05:09 AM,07:31 PM,10,20,20,20,27,56,53,0.1,1016,20,9,88,20
2020-01-06 09:00:00,30,19,0.0,11.1,7,5,73,03:02 PM,01:27 AM,05:09 AM,07:31 PM,11,24,24,24,20,84,45,0.3,1016,24,9,77,17
2020-01-06 12:00:00,30,19,0.0,11.1,7,6,73,03:02 PM,01:27 AM,05:09 AM,07:31 PM,13,28,28,28,9,78,40,0.4,1015,28,9,135,8
2020-01-06 15:00:00,30,19,0.0,11.1,7,6,73,03:02 PM,01:27 AM,05:09 AM,07:31 PM,14,30,30,30,14,79,38,0.5,1013,30,9,158,11
2020-01-06 18:00:00,30,19,0.0,11.1,7,1,73,03:02 PM,01:27 AM,05:09 AM,07:31 PM,14,29,29,29,22,40,40,0.2,1013,29,10,148,17
2020-01-06 21:00:00,30,19,0.0,11.1,7,1,73,03:02 PM,01:27 AM,05:09 AM,07:31 PM,14,26,26,26,21,15,47,0.0,1014,26,10,157,13
2020-01-07 00:00:00,37,22,0.0,14.2,8,1,80,04:03 PM,02:00 AM,05:09 AM,07:31 PM,14,25,25,24,18,11,55,0.0,1013,24,10,120,11
2020-01-07 03:00:00,37,22,0.0,14.2,8,1,80,04:03 PM,02:00 AM,05:09 AM,07:31 PM,15,25,25,23,13,8,63,0.0,1013,23,10,124,8
2020-01-07 06:00:00,37,22,0.0,14.2,8,1,80,04:03 PM,02:00 AM,05:09 AM,07:31 PM,16,25,25,24,8,5,63,0.0,1014,24,10,101,5
2020-01-07 09:00:00,37,22,0.0,14.2,8,7,80,04:03 PM,02:00 AM,05:09 AM,07:31 PM,16,30,30,29,9,5,48,0.0,1014,29,10,256,8
2020-01-07 12:00:00,37,22,0.0,14.2,8,8,80,04:03 PM,02:00 AM,05:09 AM,07:31 PM,15,34,34,33,11,9,34,0.0,1012,33,10,307,10
2020-01-07 15:00:00,37,22,0.0,14.2,8,9,80,04:03 PM,02:00 AM,05:09 AM,07:31 PM,13,36,36,36,12,25,25,0.0,1009,36,10,273,10
2020-01-07 18:00:00,37,22,0.0,14.2,8,1,80,04:03 PM,02:00 AM,05:09 AM,07:31 PM,11,34,34,35,23,15,23,0.0,1008,35,10,232,17
2020-01-07 21:00:00,37,22,0.0,14.2,8,1,80,04:03 PM,02:00 AM,05:09 AM,07:31 PM,9,30,30,31,28,6,25,0.0,1010,31,10,193,18
2020-01-08 00:00:00,38,24,0.0,14.2,8,1,88,05:05 PM,02:38 AM,05:10 AM,07:31 PM,10,27,27,27,22,14,35,0.0,1011,27,10,186,14
2020-01-08 03:00:00,38,24,0.0,14.2,8,1,88,05:05 PM,02:38 AM,05:10 AM,07:31 PM,12,26,26,25,10,20,46,0.0,1012,25,10,167,6
2020-01-08 06:00:00,38,24,0.0,14.2,8,1,88,05:05 PM,02:38 AM,05:10 AM,07:31 PM,14,26,26,26,9,27,47,0.0,1013,26,10,67,6
2020-01-08 09:00:00,38,24,0.0,14.2,8,8,88,05:05 PM,02:38 AM,05:10 AM,07:31 PM,13,31,31,31,10,29,34,0.0,1013,31,10,195,8
2020-01-08 12:00:00,38,24,0.0,14.2,8,9,88,05:05 PM,02:38 AM,05:10 AM,07:31 PM,8,35,35,36,17,13,19,0.0,1011,36,10,264,15
2020-01-08 15:00:00,38,24,0.0,14.2,8,9,88,05:05 PM,02:38 AM,05:10 AM,07:31 PM,3,36,36,38,21,2,12,0.0,1008,38,10,254,18
2020-01-08 18:00:00,38,24,0.0,14.2,8,1,88,05:05 PM,02:38 AM,05:10 AM,07:31 PM,-1,33,33,35,14,0,10,0.0,1009,35,10,213,10
2020-01-08 21:00:00,38,24,0.0,14.2,8,1,88,05:05 PM,02:38 AM,05:10 AM,07:31 PM,3,33,33,32,22,0,19,0.0,1010,32,10,195,12
2020-01-09 00:00:00,40,22,0.0,14.2,8,1,95,06:07 PM,03:22 AM,05:11 AM,07:31 PM,11,28,28,26,28,0,43,0.0,1012,26,10,117,16
2020-01-09 03:00:00,40,22,0.0,14.2,8,1,95,06:07 PM,03:22 AM,05:11 AM,07:31 PM,14,25,25,23,31,0,57,0.0,1012,23,10,79,19
2020-01-09 06:00:00,40,22,0.0,14.2,8,1,95,06:07 PM,03:22 AM,05:11 AM,07:31 PM,14,25,25,23,27,0,57,0.0,1013,23,10,73,21
2020-01-09 09:00:00,40,22,0.0,14.2,8,7,95,06:07 PM,03:22 AM,05:11 AM,07:31 PM,14,30,30,30,18,0,41,0.0,1012,30,10,51,15
2020-01-09 12:00:00,40,22,0.0,14.2,8,9,95,06:07 PM,03:22 AM,05:11 AM,07:31 PM,11,35,35,36,11,1,22,0.0,1010,36,10,41,9
2020-01-09 15:00:00,40,22,0.0,14.2,8,9,95,06:07 PM,03:22 AM,05:11 AM,07:31 PM,7,39,39,39,4,3,14,0.0,1007,39,10,166,3
2020-01-09 18:00:00,40,22,0.0,14.2,8,1,95,06:07 PM,03:22 AM,05:11 AM,07:31 PM,6,37,37,38,9,2,14,0.0,1007,38,10,142,6
2020-01-09 21:00:00,40,22,0.0,14.2,8,1,95,06:07 PM,03:22 AM,05:11 AM,07:31 PM,12,35,35,35,30,1,38,0.0,1008,35,10,75,21
2020-01-10 00:00:00,44,24,0.0,14.2,9,1,100,07:08 PM,04:14 AM,05:12 AM,07:31 PM,16,29,29,28,38,0,55,0.0,1009,28,10,59,26
2020-01-10 03:00:00,44,24,0.0,14.2,9,1,100,07:08 PM,04:14 AM,05:12 AM,07:31 PM,16,26,26,24,36,0,60,0.0,1009,24,10,51,23
2020-01-10 06:00:00,44,24,0.0,14.2,9,1,100,07:08 PM,04:14 AM,05:12 AM,07:31 PM,16,27,27,26,32,2,56,0.0,1009,26,10,32,24
2020-01-10 09:00:00,44,24,0.0,14.2,9,8,100,07:08 PM,04:14 AM,05:12 AM,07:31 PM,15,34,34,33,30,3,35,0.0,1007,33,10,10,26
2020-01-10 12:00:00,44,24,0.0,14.2,9,10,100,07:08 PM,04:14 AM,05:12 AM,07:31 PM,9,43,43,42,27,3,16,0.0,1004,42,10,209,24
2020-01-10 15:00:00,44,24,0.0,14.2,9,10,100,07:08 PM,04:14 AM,05:12 AM,07:31 PM,6,46,46,44,31,5,10,0.0,1000,44,10,292,27
2020-01-10 18:00:00,44,24,0.0,14.2,9,1,100,07:08 PM,04:14 AM,05:12 AM,07:31 PM,12,45,45,42,50,8,27,0.0,1002,42,10,240,42
2020-01-10 21:00:00,44,24,0.0,14.2,9,1,100,07:08 PM,04:14 AM,05:12 AM,07:31 PM,15,42,42,39,42,15,54,0.0,1008,39,10,206,35
2020-01-11 00:00:00,29,15,0.0,14.2,6,1,100,08:04 PM,05:13 AM,05:13 AM,07:31 PM,12,26,26,25,32,30,60,0.0,1010,25,10,211,25
2020-01-11 03:00:00,29,15,0.0,14.2,6,1,100,08:04 PM,05:13 AM,05:13 AM,07:31 PM,8,16,16,16,35,12,56,0.0,1011,16,10,216,25
2020-01-11 06:00:00,29,15,0.0,14.2,6,1,100,08:04 PM,05:13 AM,05:13 AM,07:31 PM,7,16,16,16,32,0,54,0.0,1012,16,10,214,26
2020-01-11 09:00:00,29,15,0.0,14.2,6,6,100,08:04 PM,05:13 AM,05:13 AM,07:31 PM,5,21,21,21,26,0,38,0.0,1013,21,10,213,23
2020-01-11 12:00:00,29,15,0.0,14.2,6,7,100,08:04 PM,05:13 AM,05:13 AM,07:31 PM,3,25,25,27,28,0,23,0.0,1012,27,10,219,25
2020-01-11 15:00:00,29,15,0.0,14.2,6,7,100,08:04 PM,05:13 AM,05:13 AM,07:31 PM,2,27,27,29,33,0,18,0.0,1010,29,10,218,29
2020-01-11 18:00:00,29,15,0.0,14.2,6,1,100,08:04 PM,05:13 AM,05:13 AM,07:31 PM,1,25,25,26,39,0,19,0.0,1011,26,10,209,29
