date_time,Lambasa_maxtempC,Lambasa_mintempC,Lambasa_totalSnow_cm,Lambasa_sunHour,Lambasa_uvIndex,Lambasa_uvIndex,Lambasa_moon_illumination,Lambasa_moonrise,Lambasa_moonset,Lambasa_sunrise,Lambasa_sunset,Lambasa_DewPointC,Lambasa_FeelsLikeC,Lambasa_HeatIndexC,Lambasa_WindChillC,Lambasa_WindGustKmph,Lambasa_cloudcover,Lambasa_humidity,Lambasa_precipMM,Lambasa_pressure,Lambasa_tempC,Lambasa_visibility,Lambasa_winddirDegree,Lambasa_windspeedKmph
2020-04-05 15:00:00,26,17,0.0,10.2,5,7,87,05:31 PM,05:31 AM,07:18 AM,07:40 PM,7,25,25,26,14,59,31,0.1,1010,26,10,149,10
2020-04-05 18:00:00,26,17,0.0,10.2,5,5,87,05:31 PM,05:31 AM,07:18 AM,07:40 PM,10,25,25,23,23,84,44,0.4,1010,23,9,112,15
2020-04-05 21:00:00,26,17,0.0,10.2,5,1,87,05:31 PM,05:31 AM,07:18 AM,07:40 PM,14,21,22,21,13,80,67,0.3,1013,21,10,78,9
2020-04-06 00:00:00,26,16,0.0,11.6,5,1,94,06:32 PM,06:18 AM,07:17 AM,07:41 PM,16,19,19,19,6,76,79,0.1,1015,19,10,39,5
2020-04-06 03:00:00,26,16,0.0,11.6,5,1,94,06:32 PM,06:18 AM,07:17 AM,07:41 PM,15,18,18,18,5,38,85,0.0,1014,18,10,41,4
2020-04-06 06:00:00,26,16,0.0,11.6,5,1,94,06:32 PM,06:18 AM,07:17 AM,07:41 PM,14,16,16,16,5,20,88,0.0,1015,16,10,30,4
2020-04-06 09:00:00,26,16,0.0,11.6,5,6,94,06:32 PM,06:18 AM,07:17 AM,07:41 PM,14,20,22,20,3,12,68,0.0,1016,20,10,53,2
2020-04-06 12:00:00,26,16,0.0,11.6,5,6,94,06:32 PM,06:18 AM,07:17 AM,07:41 PM,9,25,25,24,6,6,40,0.0,1015,24,10,122,5
2020-04-06 15:00:00,26,16,0.0,11.6,5,7,94,06:32 PM,06:18 AM,07:17 AM,07:41 PM,6,25,25,26,9,4,28,0.0,1012,26,10,143,8
2020-04-06 18:00:00,26,16,0.0,11.6,5,6,94,06:32 PM,06:18 AM,07:17 AM,07:41 PM,9,25,25,24,18,52,41,0.2,1011,24,10,121,13
2020-04-06 21:00:00,26,16,0.0,11.6,5,1,94,06:32 PM,06:18 AM,07:17 AM,07:41 PM,14,21,22,21,9,84,66,1.1,1014,21,9,138,6
2020-04-07 00:00:00,26,16,0.0,10.2,5,1,100,07:35 PM,07:04 AM,07:16 AM,07:41 PM,16,20,20,20,3,86,78,1.7,1016,20,9,76,2
2020-04-07 03:00:00,26,16,0.0,10.2,5,1,100,07:35 PM,07:04 AM,07:16 AM,07:41 PM,15,19,19,19,4,35,81,0.6,1015,19,10,236,3
2020-04-07 06:00:00,26,16,0.0,10.2,5,1,100,07:35 PM,07:04 AM,07:16 AM,07:41 PM,14,17,17,17,5,10,83,0.0,1015,17,10,343,3
2020-04-07 09:00:00,26,16,0.0,10.2,5,5,100,07:35 PM,07:04 AM,07:16 AM,07:41 PM,12,19,19,19,4,7,64,0.0,1017,19,10,344,3
2020-04-07 12:00:00,26,16,0.0,10.2,5,6,100,07:35 PM,07:04 AM,07:16 AM,07:41 PM,10,24,24,24,6,7,41,0.0,1015,24,10,224,5
2020-04-07 15:00:00,26,16,0.0,10.2,5,7,100,07:35 PM,07:04 AM,07:16 AM,07:41 PM,7,25,25,26,13,51,30,0.1,1012,26,10,141,9
2020-04-07 18:00:00,26,16,0.0,10.2,5,5,100,07:35 PM,07:04 AM,07:16 AM,07:41 PM,8,25,25,24,16,79,38,0.3,1011,24,10,82,10
2020-04-07 21:00:00,26,16,0.0,10.2,5,1,100,07:35 PM,07:04 AM,07:16 AM,07:41 PM,13,25,25,22,7,79,58,0.8,1015,22,9,258,4
2020-04-08 00:00:00,27,18,0.0,10.2,5,1,100,08:36 PM,07:50 AM,07:15 AM,07:41 PM,15,21,22,21,1,75,70,1.4,1016,21,9,306,1
2020-04-08 03:00:00,27,18,0.0,10.2,5,1,100,08:36 PM,07:50 AM,07:15 AM,07:41 PM,15,19,19,19,1,31,76,0.5,1014,19,10,306,1
2020-04-08 06:00:00,27,18,0.0,10.2,5,1,100,08:36 PM,07:50 AM,07:15 AM,07:41 PM,14,18,18,18,4,9,79,0.0,1014,18,10,336,3
2020-04-08 09:00:00,27,18,0.0,10.2,5,6,100,08:36 PM,07:50 AM,07:15 AM,07:41 PM,12,21,22,21,4,6,60,0.0,1015,21,10,326,3
2020-04-08 12:00:00,27,18,0.0,10.2,5,7,100,08:36 PM,07:50 AM,07:15 AM,07:41 PM,9,26,26,25,5,6,38,0.0,1014,25,10,216,4
2020-04-08 15:00:00,27,18,0.0,10.2,5,7,100,08:36 PM,07:50 AM,07:15 AM,07:41 PM,8,26,26,27,8,54,31,0.1,1010,27,10,153,6
2020-04-08 18:00:00,27,18,0.0,10.2,5,5,100,08:36 PM,07:50 AM,07:15 AM,07:41 PM,10,27,27,25,14,76,47,0.5,1010,25,10,265,9
2020-04-08 21:00:00,27,18,0.0,10.2,5,1,100,08:36 PM,07:50 AM,07:15 AM,07:41 PM,13,25,25,23,10,34,59,0.2,1013,23,10,108,7
2020-04-09 00:00:00,30,18,0.0,10.2,7,1,83,09:39 PM,08:37 AM,07:15 AM,07:41 PM,14,21,22,21,6,51,65,0.1,1015,21,10,235,5
2020-04-09 03:00:00,30,18,0.0,10.2,7,1,83,09:39 PM,08:37 AM,07:15 AM,07:41 PM,14,20,20,20,5,29,72,0.0,1014,20,10,324,3
2020-04-09 06:00:00,30,18,0.0,10.2,7,1,83,09:39 PM,08:37 AM,07:15 AM,07:41 PM,14,18,18,18,5,9,77,0.0,1013,18,10,328,3
2020-04-09 09:00:00,30,18,0.0,10.2,7,6,83,09:39 PM,08:37 AM,07:15 AM,07:41 PM,14,23,23,23,4,10,60,0.0,1014,23,10,247,3
2020-04-09 12:00:00,30,18,0.0,10.2,7,7,83,09:39 PM,08:37 AM,07:15 AM,07:41 PM,13,28,28,29,2,8,39,0.0,1013,29,10,181,1
2020-04-09 15:00:00,30,18,0.0,10.2,7,7,83,09:39 PM,08:37 AM,07:15 AM,07:41 PM,12,28,28,29,10,51,36,0.1,1010,29,10,196,8
2020-04-09 18:00:00,30,18,0.0,10.2,7,6,83,09:39 PM,08:37 AM,07:15 AM,07:41 PM,13,26,26,26,10,71,46,0.5,1009,26,7,109,9
2020-04-09 21:00:00,30,18,0.0,10.2,7,1,83,09:39 PM,08:37 AM,07:15 AM,07:41 PM,13,25,25,24,9,33,51,0.2,1012,24,8,108,8
2020-04-10 00:00:00,31,13,0.0,10.2,6,1,76,10:42 PM,09:27 AM,07:14 AM,07:41 PM,13,22,22,22,6,54,58,0.1,1014,22,10,175,5
2020-04-10 03:00:00,31,13,0.0,10.2,6,1,76,10:42 PM,09:27 AM,07:14 AM,07:41 PM,13,20,20,20,5,29,64,0.0,1013,20,10,267,4
2020-04-10 06:00:00,31,13,0.0,10.2,6,1,76,10:42 PM,09:27 AM,07:14 AM,07:41 PM,12,19,19,19,7,6,66,0.0,1012,19,10,311,5
2020-04-10 09:00:00,31,13,0.0,10.2,6,6,76,10:42 PM,09:27 AM,07:14 AM,07:41 PM,12,24,24,23,4,5,50,0.0,1013,23,10,273,3
2020-04-10 12:00:00,31,13,0.0,10.2,6,7,76,10:42 PM,09:27 AM,07:14 AM,07:41 PM,10,28,28,29,4,4,31,0.0,1011,29,10,198,3
2020-04-10 15:00:00,31,13,0.0,10.2,6,6,76,10:42 PM,09:27 AM,07:14 AM,07:41 PM,10,23,23,24,26,55,46,0.4,1009,24,9,81,15
2020-04-10 18:00:00,31,13,0.0,10.2,6,4,76,10:42 PM,09:27 AM,07:14 AM,07:41 PM,13,18,20,18,21,81,56,0.8,1009,18,9,88,15
2020-04-10 21:00:00,31,13,0.0,10.2,6,1,76,10:42 PM,09:27 AM,07:14 AM,07:41 PM,15,14,17,14,9,76,71,0.5,1013,14,9,144,8
2020-04-11 00:00:00,28,17,0.0,11.6,5,1,68,11:44 PM,10:17 AM,07:13 AM,07:42 PM,15,17,18,17,5,74,81,0.4,1015,17,10,293,4
2020-04-11 03:00:00,28,17,0.0,11.6,5,1,68,11:44 PM,10:17 AM,07:13 AM,07:42 PM,15,18,18,18,3,31,82,0.1,1014,18,10,311,3
2020-04-11 06:00:00,28,17,0.0,11.6,5,1,68,11:44 PM,10:17 AM,07:13 AM,07:42 PM,13,17,17,17,4,8,79,0.0,1013,17,10,322,3
2020-04-11 09:00:00,28,17,0.0,11.6,5,6,68,11:44 PM,10:17 AM,07:13 AM,07:42 PM,12,22,22,22,3,6,57,0.0,1014,22,10,280,2
2020-04-11 12:00:00,28,17,0.0,11.6,5,7,68,11:44 PM,10:17 AM,07:13 AM,07:42 PM,10,26,26,27,8,5,36,0.0,1012,27,10,181,7
2020-04-11 15:00:00,28,17,0.0,11.6,5,7,68,11:44 PM,10:17 AM,07:13 AM,07:42 PM,7,26,26,28,13,3,26,0.0,1009,28,10,150,10
2020-04-11 18:00:00,28,17,0.0,11.6,5,7,68,11:44 PM,10:17 AM,07:13 AM,07:42 PM,9,27,27,27,10,3,33,0.0,1008,27,10,193,8
2020-04-11 21:00:00,28,17,0.0,11.6,5,1,68,11:44 PM,10:17 AM,07:13 AM,07:42 PM,13,27,27,25,12,58,52,0.1,1011,25,10,169,9
2020-04-12 00:00:00,28,16,0.0,11.6,5,1,61,No moonrise,11:11 AM,07:12 AM,07:42 PM,14,21,22,21,9,81,65,0.2,1013,21,10,212,6
2020-04-12 03:00:00,28,16,0.0,11.6,5,1,61,No moonrise,11:11 AM,07:12 AM,07:42 PM,13,19,19,19,6,30,70,0.1,1012,19,10,262,4
2020-04-12 06:00:00,28,16,0.0,11.6,5,1,61,No moonrise,11:11 AM,07:12 AM,07:42 PM,12,17,17,17,6,5,71,0.0,1012,17,10,286,4
2020-04-12 09:00:00,28,16,0.0,11.6,5,5,61,No moonrise,11:11 AM,07:12 AM,07:42 PM,8,20,21,20,5,3,48,0.0,1013,20,10,251,4
2020-04-12 12:00:00,28,16,0.0,11.6,5,7,61,No moonrise,11:11 AM,07:12 AM,07:42 PM,5,25,25,25,6,2,28,0.0,1012,25,10,197,5
2020-04-12 15:00:00,28,16,0.0,11.6,5,7,61,No moonrise,11:11 AM,07:12 AM,07:42 PM,4,26,26,28,13,1,21,0.0,1009,28,10,188,10
2020-04-12 18:00:00,28,16,0.0,11.6,5,7,61,No moonrise,11:11 AM,07:12 AM,07:42 PM,4,25,25,26,20,0,24,0.0,1009,26,10,205,13
2020-04-12 21:00:00,28,16,0.0,11.6,5,1,61,No moonrise,11:11 AM,07:12 AM,07:42 PM,9,24,24,23,13,2,42,0.0,1012,23,10,218,8
2020-04-13 00:00:00,27,13,0.0,11.6,6,1,53,12:43 AM,12:06 PM,07:12 AM,07:42 PM,12,20,21,20,6,4,59,0.0,1015,20,10,237,5
2020-04-13 03:00:00,27,13,0.0,11.6,6,1,53,12:43 AM,12:06 PM,07:12 AM,07:42 PM,12,18,18,18,7,5,66,0.0,1014,18,10,266,5
2020-04-13 06:00:00,27,13,0.0,11.6,6,1,53,12:43 AM,12:06 PM,07:12 AM,07:42 PM,9,15,15,15,9,5,68,0.0,1014,15,10,298,5
2020-04-13 09:00:00,27,13,0.0,11.6,6,5,53,12:43 AM,12:06 PM,07:12 AM,07:42 PM,7,19,20,19,5,1,47,0.0,1015,19,10,298,3
2020-04-13 12:00:00,27,13,0.0,11.6,6,7,53,12:43 AM,12:06 PM,07:12 AM,07:42 PM,6,25,25,26,6,2,28,0.0,1015,26,10,198,5
2020-04-13 15:00:00,27,13,0.0,11.6,6,7,53,12:43 AM,12:06 PM,07:12 AM,07:42 PM,7,26,26,27,16,4,27,0.0,1012,27,10,134,14
2020-04-13 18:00:00,27,13,0.0,11.6,6,6,53,12:43 AM,12:06 PM,07:12 AM,07:42 PM,10,27,27,25,27,52,43,0.2,1012,25,9,121,18
2020-04-13 21:00:00,27,13,0.0,11.6,6,1,53,12:43 AM,12:06 PM,07:12 AM,07:42 PM,13,25,25,22,15,74,60,0.2,1014,22,10,118,10
2020-04-14 00:00:00,28,15,0.0,11.6,5,1,46,01:40 AM,01:02 PM,07:11 AM,07:42 PM,15,20,21,20,6,78,72,0.1,1016,20,10,126,4
2020-04-14 03:00:00,28,15,0.0,11.6,5,1,46,01:40 AM,01:02 PM,07:11 AM,07:42 PM,15,19,19,19,2,35,80,0.0,1015,19,10,159,1
2020-04-14 06:00:00,28,15,0.0,11.6,5,1,46,01:40 AM,01:02 PM,07:11 AM,07:42 PM,13,16,16,16,1,14,85,0.0,1015,16,10,283,1
2020-04-14 09:00:00,28,15,0.0,11.6,5,5,46,01:40 AM,01:02 PM,07:11 AM,07:42 PM,12,19,21,19,3,8,64,0.0,1015,19,10,207,3
2020-04-14 12:00:00,28,15,0.0,11.6,5,6,46,01:40 AM,01:02 PM,07:11 AM,07:42 PM,8,25,25,25,9,5,35,0.0,1014,25,10,151,8
2020-04-14 15:00:00,28,15,0.0,11.6,5,7,46,01:40 AM,01:02 PM,07:11 AM,07:42 PM,5,26,26,27,12,2,24,0.0,1010,27,10,140,10
2020-04-14 18:00:00,28,15,0.0,11.6,5,7,46,01:40 AM,01:02 PM,07:11 AM,07:42 PM,7,25,25,26,15,51,31,0.1,1010,26,10,130,9
2020-04-14 21:00:00,28,15,0.0,11.6,5,1,46,01:40 AM,01:02 PM,07:11 AM,07:42 PM,13,25,25,24,9,83,52,0.2,1013,24,9,136,6
2020-04-15 00:00:00,29,17,0.0,10.2,5,1,38,02:31 AM,01:56 PM,07:10 AM,07:42 PM,16,21,22,21,5,79,71,0.4,1015,21,9,153,4
2020-04-15 03:00:00,29,17,0.0,10.2,5,1,38,02:31 AM,01:56 PM,07:10 AM,07:42 PM,16,19,19,19,4,81,82,0.2,1015,19,10,140,3
2020-04-15 06:00:00,29,17,0.0,10.2,5,1,38,02:31 AM,01:56 PM,07:10 AM,07:42 PM,16,18,18,18,3,77,89,0.1,1015,18,10,60,2
2020-04-15 09:00:00,29,17,0.0,10.2,5,5,38,02:31 AM,01:56 PM,07:10 AM,07:42 PM,16,21,23,21,3,33,72,0.0,1016,21,10,89,3
2020-04-15 12:00:00,29,17,0.0,10.2,5,7,38,02:31 AM,01:56 PM,07:10 AM,07:42 PM,13,27,27,27,7,10,44,0.0,1015,27,10,143,6
2020-04-15 15:00:00,29,17,0.0,10.2,5,7,38,02:31 AM,01:56 PM,07:10 AM,07:42 PM,11,28,28,29,15,58,32,0.1,1012,29,10,134,13
2020-04-15 18:00:00,29,17,0.0,10.2,5,6,38,02:31 AM,01:56 PM,07:10 AM,07:42 PM,13,27,27,27,18,85,43,0.3,1012,27,9,124,15
2020-04-15 21:00:00,29,17,0.0,10.2,5,1,38,02:31 AM,01:56 PM,07:10 AM,07:42 PM,15,25,25,23,10,83,67,0.3,1014,23,9,92,9
2020-04-16 00:00:00,29,16,0.0,7.5,5,1,30,03:18 AM,02:49 PM,07:10 AM,07:43 PM,15,20,20,20,6,82,80,0.3,1016,20,9,51,5
2020-04-16 03:00:00,29,16,0.0,7.5,5,1,30,03:18 AM,02:49 PM,07:10 AM,07:43 PM,15,18,18,18,6,41,83,0.1,1016,18,10,252,5
2020-04-16 06:00:00,29,16,0.0,7.5,5,1,30,03:18 AM,02:49 PM,07:10 AM,07:43 PM,15,17,17,17,8,28,87,0.0,1016,17,10,345,5
2020-04-16 09:00:00,29,16,0.0,7.5,5,6,30,03:18 AM,02:49 PM,07:10 AM,07:43 PM,15,21,22,21,4,26,71,0.0,1017,21,10,113,3
2020-04-16 12:00:00,29,16,0.0,7.5,5,7,30,03:18 AM,02:49 PM,07:10 AM,07:43 PM,14,27,27,26,6,67,49,0.3,1015,26,9,91,5
2020-04-16 15:00:00,29,16,0.0,7.5,5,6,30,03:18 AM,02:49 PM,07:10 AM,07:43 PM,12,28,28,28,10,76,37,0.7,1013,28,9,116,8
2020-04-16 18:00:00,29,16,0.0,7.5,5,6,30,03:18 AM,02:49 PM,07:10 AM,07:43 PM,14,27,27,26,18,76,47,1.3,1012,26,9,102,13
2020-04-16 21:00:00,29,16,0.0,7.5,5,1,30,03:18 AM,02:49 PM,07:10 AM,07:43 PM,16,22,22,22,12,76,67,0.7,1015,22,9,99,8
2020-04-17 00:00:00,28,17,0.0,10.2,5,1,23,04:00 AM,03:40 PM,07:09 AM,07:43 PM,17,20,20,20,4,60,84,0.4,1017,20,10,70,3
2020-04-17 03:00:00,28,17,0.0,10.2,5,1,23,04:00 AM,03:40 PM,07:09 AM,07:43 PM,17,18,18,18,3,76,91,0.2,1016,18,10,243,2
2020-04-17 06:00:00,28,17,0.0,10.2,5,1,23,04:00 AM,03:40 PM,07:09 AM,07:43 PM,16,17,17,17,3,62,93,0.0,1016,17,10,311,2
2020-04-17 09:00:00,28,17,0.0,10.2,5,6,23,04:00 AM,03:40 PM,07:09 AM,07:43 PM,16,20,22,20,1,28,75,0.0,1017,20,10,336,1
2020-04-17 12:00:00,28,17,0.0,10.2,5,7,23,04:00 AM,03:40 PM,07:09 AM,07:43 PM,14,27,27,26,3,17,47,0.0,1016,26,10,208,3
2020-04-17 15:00:00,28,17,0.0,10.2,5,7,23,04:00 AM,03:40 PM,07:09 AM,07:43 PM,10,27,27,27,8,58,34,0.1,1013,27,10,109,6
2020-04-17 18:00:00,28,17,0.0,10.2,5,6,23,04:00 AM,03:40 PM,07:09 AM,07:43 PM,12,27,27,27,15,84,42,0.3,1012,27,9,98,13
2020-04-17 21:00:00,28,17,0.0,10.2,5,1,23,04:00 AM,03:40 PM,07:09 AM,07:43 PM,16,26,26,25,9,77,65,0.2,1014,25,10,100,8
2020-04-18 00:00:00,28,17,0.0,11.6,5,1,15,04:39 AM,04:28 PM,07:08 AM,07:43 PM,16,21,22,21,4,71,81,0.1,1016,21,10,97,3
2020-04-18 03:00:00,28,17,0.0,11.6,5,1,15,04:39 AM,04:28 PM,07:08 AM,07:43 PM,16,19,19,19,3,43,85,0.0,1016,19,10,41,2
2020-04-18 06:00:00,28,17,0.0,11.6,5,1,15,04:39 AM,04:28 PM,07:08 AM,07:43 PM,16,18,18,18,3,59,89,0.1,1015,18,10,28,2
2020-04-18 09:00:00,28,17,0.0,11.6,5,4,15,04:39 AM,04:28 PM,07:08 AM,07:43 PM,13,20,22,20,2,29,65,0.0,1016,20,10,119,1
2020-04-18 12:00:00,28,17,0.0,11.6,5,7,15,04:39 AM,04:28 PM,07:08 AM,07:43 PM,5,25,25,25,6,2,31,0.0,1014,25,10,152,5
2020-04-18 15:00:00,28,17,0.0,11.6,5,7,15,04:39 AM,04:28 PM,07:08 AM,07:43 PM,1,26,26,28,11,0,17,0.0,1011,28,10,143,9
2020-04-18 18:00:00,28,17,0.0,11.6,5,7,15,04:39 AM,04:28 PM,07:08 AM,07:43 PM,4,25,25,27,21,1,24,0.0,1010,27,10,131,15
2020-04-18 21:00:00,28,17,0.0,11.6,5,1,15,04:39 AM,04:28 PM,07:08 AM,07:43 PM,12,25,25,23,11,13,50,0.0,1013,23,10,122,8
2020-04-19 00:00:00,31,17,0.0,11.6,7,1,8,05:16 AM,05:16 PM,07:08 AM,07:43 PM,15,20,21,20,6,56,72,0.1,1015,20,10,158,5
2020-04-19 03:00:00,31,17,0.0,11.6,7,1,8,05:16 AM,05:16 PM,07:08 AM,07:43 PM,16,18,18,18,5,42,87,0.0,1014,18,10,200,4
2020-04-19 06:00:00,31,17,0.0,11.6,7,1,8,05:16 AM,05:16 PM,07:08 AM,07:43 PM,16,17,17,17,5,36,93,0.0,1013,17,5,257,4
2020-04-19 09:00:00,31,17,0.0,11.6,7,5,8,05:16 AM,05:16 PM,07:08 AM,07:43 PM,15,21,22,21,5,19,68,0.0,1014,21,7,274,4
2020-04-19 12:00:00,31,17,0.0,11.6,7,7,8,05:16 AM,05:16 PM,07:08 AM,07:43 PM,11,28,28,29,4,5,36,0.0,1013,29,10,213,3
2020-04-19 15:00:00,31,17,0.0,11.6,7,8,8,05:16 AM,05:16 PM,07:08 AM,07:43 PM,9,29,29,31,12,3,25,0.0,1009,31,10,189,11
2020-04-19 18:00:00,31,17,0.0,11.6,7,7,8,05:16 AM,05:16 PM,07:08 AM,07:43 PM,11,28,28,29,9,5,35,0.0,1009,29,10,198,8
2020-04-19 21:00:00,31,17,0.0,11.6,7,1,8,05:16 AM,05:16 PM,07:08 AM,07:43 PM,14,29,29,26,8,16,56,0.0,1011,26,10,197,6
2020-04-20 00:00:00,31,16,0.0,11.6,6,1,0,05:51 AM,06:03 PM,07:07 AM,07:44 PM,15,21,23,21,6,15,74,0.0,1013,21,10,218,5
2020-04-20 03:00:00,31,16,0.0,11.6,6,1,0,05:51 AM,06:03 PM,07:07 AM,07:44 PM,15,18,18,18,4,16,84,0.0,1012,18,10,234,3
2020-04-20 06:00:00,31,16,0.0,11.6,6,1,0,05:51 AM,06:03 PM,07:07 AM,07:44 PM,14,16,16,16,4,21,89,0.0,1012,16,10,267,3
2020-04-20 09:00:00,31,16,0.0,11.6,6,6,0,05:51 AM,06:03 PM,07:07 AM,07:44 PM,14,21,22,21,5,13,68,0.0,1013,21,10,211,4
2020-04-20 12:00:00,31,16,0.0,11.6,6,7,0,05:51 AM,06:03 PM,07:07 AM,07:44 PM,13,28,28,28,9,8,41,0.0,1012,28,10,167,8
2020-04-20 15:00:00,31,16,0.0,11.6,6,8,0,05:51 AM,06:03 PM,07:07 AM,07:44 PM,11,29,29,31,8,5,29,0.0,1009,31,10,160,6
2020-04-20 18:00:00,31,16,0.0,11.6,6,7,0,05:51 AM,06:03 PM,07:07 AM,07:44 PM,12,28,28,29,5,56,37,0.1,1009,29,10,167,5
2020-04-20 21:00:00,31,16,0.0,11.6,6,1,0,05:51 AM,06:03 PM,07:07 AM,07:44 PM,15,27,27,25,6,48,60,0.0,1012,25,10,173,4
