date_time,Katherine_maxtempC,Katherine_mintempC,Katherine_totalSnow_cm,Katherine_sunHour,Katherine_uvIndex,Katherine_uvIndex,Katherine_moon_illumination,Katherine_moonrise,Katherine_moonset,Katherine_sunrise,Katherine_sunset,Katherine_DewPointC,Katherine_FeelsLikeC,Katherine_HeatIndexC,Katherine_WindChillC,Katherine_WindGustKmph,Katherine_cloudcover,Katherine_humidity,Katherine_precipMM,Katherine_pressure,Katherine_tempC,Katherine_visibility,Katherine_winddirDegree,Katherine_windspeedKmph
2020-01-12 00:00:00,35,24,0.0,11.6,6,1,83,08:45 PM,07:29 AM,06:21 AM,07:17 PM,23,27,27,25,21,55,91,1.1,1007,25,9,352,14
2020-01-12 03:00:00,35,24,0.0,11.6,6,1,83,08:45 PM,07:29 AM,06:21 AM,07:17 PM,23,27,27,24,10,76,91,1.5,1005,24,9,15,6
2020-01-12 06:00:00,35,24,0.0,11.6,6,1,83,08:45 PM,07:29 AM,06:21 AM,07:17 PM,22,27,27,24,7,53,89,0.0,1005,24,10,4,4
2020-01-12 09:00:00,35,24,0.0,11.6,6,7,83,08:45 PM,07:29 AM,06:21 AM,07:17 PM,23,30,30,27,8,19,79,0.0,1006,27,10,93,6
2020-01-12 12:00:00,35,24,0.0,11.6,6,8,83,08:45 PM,07:29 AM,06:21 AM,07:17 PM,22,35,35,31,9,0,59,0.0,1005,31,10,11,8
2020-01-12 15:00:00,35,24,0.0,11.6,6,8,83,08:45 PM,07:29 AM,06:21 AM,07:17 PM,21,39,39,35,3,21,45,0.0,1003,35,10,333,3
2020-01-12 18:00:00,35,24,0.0,11.6,6,8,83,08:45 PM,07:29 AM,06:21 AM,07:17 PM,21,37,37,33,9,11,50,0.0,1003,33,10,51,6
2020-01-12 21:00:00,35,24,0.0,11.6,6,1,83,08:45 PM,07:29 AM,06:21 AM,07:17 PM,22,32,32,29,18,10,71,0.0,1005,29,10,339,9
2020-01-13 00:00:00,37,25,0.0,11.6,7,1,76,09:38 PM,08:31 AM,06:22 AM,07:17 PM,23,29,29,26,11,83,82,0.4,1007,26,9,317,6
2020-01-13 03:00:00,37,25,0.0,11.6,7,1,76,09:38 PM,08:31 AM,06:22 AM,07:17 PM,23,28,28,25,10,88,87,0.7,1005,25,10,352,6
2020-01-13 06:00:00,37,25,0.0,11.6,7,1,76,09:38 PM,08:31 AM,06:22 AM,07:17 PM,23,27,27,25,9,5,89,0.0,1006,25,10,344,5
2020-01-13 09:00:00,37,25,0.0,11.6,7,7,76,09:38 PM,08:31 AM,06:22 AM,07:17 PM,23,34,34,29,11,7,69,0.0,1008,29,10,322,9
2020-01-13 12:00:00,37,25,0.0,11.6,7,9,76,09:38 PM,08:31 AM,06:22 AM,07:17 PM,22,42,42,37,2,4,43,0.0,1005,37,10,235,2
2020-01-13 15:00:00,37,25,0.0,11.6,7,9,76,09:38 PM,08:31 AM,06:22 AM,07:17 PM,20,39,39,36,7,41,40,0.0,1004,36,10,71,6
2020-01-13 18:00:00,37,25,0.0,11.6,7,8,76,09:38 PM,08:31 AM,06:22 AM,07:17 PM,21,37,37,33,6,32,49,0.0,1004,33,10,92,3
2020-01-13 21:00:00,37,25,0.0,11.6,7,1,76,09:38 PM,08:31 AM,06:22 AM,07:17 PM,20,34,34,31,7,30,53,0.0,1007,31,10,358,4
2020-01-14 00:00:00,39,26,0.0,11.6,7,1,69,10:27 PM,09:33 AM,06:22 AM,07:17 PM,21,31,31,28,13,84,66,0.3,1008,28,9,345,7
2020-01-14 03:00:00,39,26,0.0,11.6,7,1,69,10:27 PM,09:33 AM,06:22 AM,07:17 PM,24,29,29,26,12,89,85,0.8,1007,26,9,304,7
2020-01-14 06:00:00,39,26,0.0,11.6,7,1,69,10:27 PM,09:33 AM,06:22 AM,07:17 PM,24,29,29,26,15,6,89,0.0,1008,26,10,307,9
2020-01-14 09:00:00,39,26,0.0,11.6,7,8,69,10:27 PM,09:33 AM,06:22 AM,07:17 PM,23,35,35,31,11,12,65,0.0,1010,31,10,233,10
2020-01-14 12:00:00,39,26,0.0,11.6,7,9,69,10:27 PM,09:33 AM,06:22 AM,07:17 PM,21,42,42,37,6,13,40,0.0,1007,37,10,193,5
2020-01-14 15:00:00,39,26,0.0,11.6,7,9,69,10:27 PM,09:33 AM,06:22 AM,07:17 PM,18,41,41,39,4,46,29,0.0,1004,39,10,55,3
2020-01-14 18:00:00,39,26,0.0,11.6,7,9,69,10:27 PM,09:33 AM,06:22 AM,07:17 PM,18,40,40,36,11,30,40,0.0,1004,36,10,78,6
2020-01-14 21:00:00,39,26,0.0,11.6,7,1,69,10:27 PM,09:33 AM,06:22 AM,07:17 PM,21,34,34,32,19,10,58,0.0,1006,32,10,237,10
2020-01-15 00:00:00,36,26,0.0,10.3,8,1,61,11:13 PM,10:31 AM,06:23 AM,07:17 PM,21,31,31,28,6,6,65,0.0,1006,28,10,171,3
2020-01-15 03:00:00,36,26,0.0,10.3,8,1,61,11:13 PM,10:31 AM,06:23 AM,07:17 PM,21,30,30,27,19,12,69,0.0,1006,27,10,2,10
2020-01-15 06:00:00,36,26,0.0,10.3,8,1,61,11:13 PM,10:31 AM,06:23 AM,07:17 PM,23,29,29,26,17,12,84,0.0,1007,26,10,329,10
2020-01-15 09:00:00,36,26,0.0,10.3,8,8,61,11:13 PM,10:31 AM,06:23 AM,07:17 PM,24,37,37,31,17,7,66,0.0,1008,31,10,285,14
2020-01-15 12:00:00,36,26,0.0,10.3,8,8,61,11:13 PM,10:31 AM,06:23 AM,07:17 PM,22,41,41,36,14,32,45,0.0,1006,36,9,266,12
2020-01-15 15:00:00,36,26,0.0,10.3,8,9,61,11:13 PM,10:31 AM,06:23 AM,07:17 PM,21,40,40,36,9,30,41,0.0,1005,36,10,297,8
2020-01-15 18:00:00,36,26,0.0,10.3,8,7,61,11:13 PM,10:31 AM,06:23 AM,07:17 PM,21,35,35,32,21,78,72,3.6,1005,32,8,284,10
2020-01-15 21:00:00,36,26,0.0,10.3,8,1,61,11:13 PM,10:31 AM,06:23 AM,07:17 PM,21,32,32,30,17,74,79,4.4,1009,30,8,280,9
2020-01-16 00:00:00,37,25,0.0,10.3,8,1,54,11:57 PM,11:29 AM,06:24 AM,07:17 PM,22,27,27,25,13,32,82,0.0,1007,25,10,285,8
2020-01-16 03:00:00,37,25,0.0,10.3,8,1,54,11:57 PM,11:29 AM,06:24 AM,07:17 PM,22,27,27,25,13,74,81,0.1,1006,25,10,330,7
2020-01-16 06:00:00,37,25,0.0,10.3,8,1,54,11:57 PM,11:29 AM,06:24 AM,07:17 PM,21,27,27,25,6,9,80,0.0,1007,25,10,322,3
2020-01-16 09:00:00,37,25,0.0,10.3,8,8,54,11:57 PM,11:29 AM,06:24 AM,07:17 PM,21,34,34,31,12,8,56,0.0,1008,31,10,291,10
2020-01-16 12:00:00,37,25,0.0,10.3,8,8,54,11:57 PM,11:29 AM,06:24 AM,07:17 PM,21,39,39,34,14,7,47,0.0,1006,34,10,286,13
2020-01-16 15:00:00,37,25,0.0,10.3,8,9,54,11:57 PM,11:29 AM,06:24 AM,07:17 PM,21,42,42,37,15,12,40,0.0,1004,37,10,282,13
2020-01-16 18:00:00,37,25,0.0,10.3,8,7,54,11:57 PM,11:29 AM,06:24 AM,07:17 PM,24,39,39,35,21,86,64,0.1,1004,35,10,290,13
2020-01-16 21:00:00,37,25,0.0,10.3,8,1,54,11:57 PM,11:29 AM,06:24 AM,07:17 PM,24,36,36,32,11,87,79,2.0,1008,32,10,175,6
2020-01-17 00:00:00,36,24,0.0,11.6,7,1,47,No moonrise,12:25 PM,06:24 AM,07:17 PM,23,28,28,25,63,88,85,8.2,1008,25,3,43,31
2020-01-17 03:00:00,36,24,0.0,11.6,7,1,47,No moonrise,12:25 PM,06:24 AM,07:17 PM,20,26,26,24,29,81,77,8.5,1006,24,3,284,14
2020-01-17 06:00:00,36,24,0.0,11.6,7,1,47,No moonrise,12:25 PM,06:24 AM,07:17 PM,22,27,27,24,15,10,87,0.0,1007,24,10,258,8
2020-01-17 09:00:00,36,24,0.0,11.6,7,7,47,No moonrise,12:25 PM,06:24 AM,07:17 PM,23,33,33,30,12,15,65,0.0,1009,30,10,288,10
2020-01-17 12:00:00,36,24,0.0,11.6,7,8,47,No moonrise,12:25 PM,06:24 AM,07:17 PM,22,39,39,34,14,11,50,0.0,1007,34,10,286,13
2020-01-17 15:00:00,36,24,0.0,11.6,7,9,47,No moonrise,12:25 PM,06:24 AM,07:17 PM,23,41,41,36,15,10,47,0.0,1004,36,10,298,13
2020-01-17 18:00:00,36,24,0.0,11.6,7,8,47,No moonrise,12:25 PM,06:24 AM,07:17 PM,24,40,40,33,15,8,60,0.0,1004,33,10,315,11
2020-01-17 21:00:00,36,24,0.0,11.6,7,1,47,No moonrise,12:25 PM,06:24 AM,07:17 PM,23,34,34,30,11,19,66,0.0,1007,30,10,318,6
2020-01-18 00:00:00,36,25,0.0,11.6,7,1,40,12:40 AM,01:21 PM,06:25 AM,07:17 PM,24,32,32,28,17,76,81,0.2,1007,28,10,299,12
2020-01-18 03:00:00,36,25,0.0,11.6,7,1,40,12:40 AM,01:21 PM,06:25 AM,07:17 PM,23,29,29,26,22,70,87,0.8,1006,26,9,302,14
2020-01-18 06:00:00,36,25,0.0,11.6,7,1,40,12:40 AM,01:21 PM,06:25 AM,07:17 PM,24,28,28,25,13,75,95,0.0,1007,25,2,302,9
2020-01-18 09:00:00,36,25,0.0,11.6,7,6,40,12:40 AM,01:21 PM,06:25 AM,07:17 PM,25,36,36,30,14,31,76,0.0,1009,30,9,271,13
2020-01-18 12:00:00,36,25,0.0,11.6,7,8,40,12:40 AM,01:21 PM,06:25 AM,07:17 PM,23,41,41,35,18,4,49,0.0,1006,35,10,284,16
2020-01-18 15:00:00,36,25,0.0,11.6,7,9,40,12:40 AM,01:21 PM,06:25 AM,07:17 PM,23,42,42,36,19,4,47,0.0,1004,36,10,295,16
2020-01-18 18:00:00,36,25,0.0,11.6,7,8,40,12:40 AM,01:21 PM,06:25 AM,07:17 PM,23,38,38,33,17,4,55,0.0,1004,33,10,299,12
2020-01-18 21:00:00,36,25,0.0,11.6,7,1,40,12:40 AM,01:21 PM,06:25 AM,07:17 PM,21,33,33,30,22,4,60,0.0,1006,30,10,329,10
2020-01-19 00:00:00,36,25,0.0,11.6,8,1,32,01:25 AM,02:16 PM,06:25 AM,07:17 PM,23,31,31,27,20,8,79,0.0,1006,27,10,322,13
2020-01-19 03:00:00,36,25,0.0,11.6,8,1,32,01:25 AM,02:16 PM,06:25 AM,07:17 PM,24,30,30,26,18,47,87,0.0,1006,26,10,310,12
2020-01-19 06:00:00,36,25,0.0,11.6,8,1,32,01:25 AM,02:16 PM,06:25 AM,07:17 PM,24,29,29,25,17,56,90,0.0,1007,25,10,305,11
2020-01-19 09:00:00,36,25,0.0,11.6,8,8,32,01:25 AM,02:16 PM,06:25 AM,07:17 PM,24,35,35,30,19,7,69,0.0,1008,30,10,292,16
2020-01-19 12:00:00,36,25,0.0,11.6,8,9,32,01:25 AM,02:16 PM,06:25 AM,07:17 PM,22,40,40,35,17,9,46,0.0,1006,35,10,291,15
2020-01-19 15:00:00,36,25,0.0,11.6,8,9,32,01:25 AM,02:16 PM,06:25 AM,07:17 PM,21,41,41,36,17,17,42,0.0,1004,36,10,298,15
2020-01-19 18:00:00,36,25,0.0,11.6,8,8,32,01:25 AM,02:16 PM,06:25 AM,07:17 PM,23,38,38,33,19,8,55,0.0,1004,33,10,298,13
2020-01-19 21:00:00,36,25,0.0,11.6,8,1,32,01:25 AM,02:16 PM,06:25 AM,07:17 PM,23,32,32,28,24,79,74,0.4,1007,28,9,300,15
2020-01-20 00:00:00,35,25,0.0,6.5,7,1,25,02:11 AM,03:13 PM,06:26 AM,07:17 PM,24,31,31,27,19,82,81,0.2,1007,27,9,318,13
2020-01-20 03:00:00,35,25,0.0,6.5,7,1,25,02:11 AM,03:13 PM,06:26 AM,07:17 PM,24,30,30,27,18,72,86,0.2,1006,27,9,310,13
2020-01-20 06:00:00,35,25,0.0,6.5,7,1,25,02:11 AM,03:13 PM,06:26 AM,07:17 PM,24,29,29,25,14,73,93,2.5,1007,25,10,327,8
2020-01-20 09:00:00,35,25,0.0,6.5,7,7,25,02:11 AM,03:13 PM,06:26 AM,07:17 PM,23,35,35,30,27,85,67,5.5,1009,30,7,289,14
2020-01-20 12:00:00,35,25,0.0,6.5,7,7,25,02:11 AM,03:13 PM,06:26 AM,07:17 PM,22,39,39,34,19,88,50,1.3,1007,34,10,290,14
2020-01-20 15:00:00,35,25,0.0,6.5,7,8,25,02:11 AM,03:13 PM,06:26 AM,07:17 PM,22,40,40,35,22,88,47,1.7,1005,35,9,300,15
2020-01-20 18:00:00,35,25,0.0,6.5,7,7,25,02:11 AM,03:13 PM,06:26 AM,07:17 PM,24,34,34,32,31,89,70,0.7,1006,32,9,315,22
2020-01-20 21:00:00,35,25,0.0,6.5,7,1,25,02:11 AM,03:13 PM,06:26 AM,07:17 PM,22,33,33,30,29,85,78,0.8,1008,30,9,310,20
2020-01-21 00:00:00,33,25,0.0,6.5,7,1,18,02:59 AM,04:10 PM,06:26 AM,07:17 PM,22,28,28,25,20,28,83,0.0,1008,25,10,312,13
2020-01-21 03:00:00,33,25,0.0,6.5,7,1,18,02:59 AM,04:10 PM,06:26 AM,07:17 PM,23,28,28,25,13,52,86,0.0,1008,25,10,302,9
2020-01-21 06:00:00,33,25,0.0,6.5,7,1,18,02:59 AM,04:10 PM,06:26 AM,07:17 PM,23,28,28,26,19,72,86,3.1,1009,26,7,319,11
2020-01-21 09:00:00,33,25,0.0,6.5,7,6,18,02:59 AM,04:10 PM,06:26 AM,07:17 PM,23,33,33,29,33,73,72,4.5,1010,29,7,300,19
2020-01-21 12:00:00,33,25,0.0,6.5,7,7,18,02:59 AM,04:10 PM,06:26 AM,07:17 PM,22,37,37,33,30,78,52,0.8,1009,33,9,293,23
2020-01-21 15:00:00,33,25,0.0,6.5,7,7,18,02:59 AM,04:10 PM,06:26 AM,07:17 PM,21,37,37,33,31,70,50,1.2,1007,33,9,301,23
2020-01-21 18:00:00,33,25,0.0,6.5,7,6,18,02:59 AM,04:10 PM,06:26 AM,07:17 PM,23,33,33,29,25,72,68,0.4,1008,29,9,298,18
2020-01-21 21:00:00,33,25,0.0,6.5,7,1,18,02:59 AM,04:10 PM,06:26 AM,07:17 PM,23,29,29,26,27,83,84,1.5,1009,26,10,323,17
2020-01-22 00:00:00,30,25,0.0,6.5,6,1,11,03:50 AM,05:07 PM,06:27 AM,07:17 PM,23,28,28,25,26,83,88,0.5,1008,25,10,326,17
2020-01-22 03:00:00,30,25,0.0,6.5,6,1,11,03:50 AM,05:07 PM,06:27 AM,07:17 PM,23,28,28,25,30,95,90,1.9,1007,25,10,320,19
2020-01-22 06:00:00,30,25,0.0,6.5,6,1,11,03:50 AM,05:07 PM,06:27 AM,07:17 PM,23,28,28,25,30,100,91,1.4,1007,25,10,303,21
2020-01-22 09:00:00,30,25,0.0,6.5,6,6,11,03:50 AM,05:07 PM,06:27 AM,07:17 PM,23,29,29,26,42,100,86,5.9,1009,26,7,307,24
2020-01-22 12:00:00,30,25,0.0,6.5,6,7,11,03:50 AM,05:07 PM,06:27 AM,07:17 PM,24,36,36,30,24,94,68,0.1,1008,30,10,304,21
2020-01-22 15:00:00,30,25,0.0,6.5,6,6,11,03:50 AM,05:07 PM,06:27 AM,07:17 PM,24,31,31,27,38,69,86,10.3,1006,27,3,302,18
2020-01-22 18:00:00,30,25,0.0,6.5,6,6,11,03:50 AM,05:07 PM,06:27 AM,07:17 PM,24,29,29,26,31,60,91,5.4,1007,26,7,324,18
2020-01-22 21:00:00,30,25,0.0,6.5,6,1,11,03:50 AM,05:07 PM,06:27 AM,07:17 PM,24,28,28,25,29,71,91,6.5,1008,25,7,327,17
2020-01-23 00:00:00,32,24,0.0,7.7,7,1,3,04:43 AM,06:01 PM,06:27 AM,07:17 PM,23,27,27,24,24,53,92,0.0,1008,24,10,313,16
2020-01-23 03:00:00,32,24,0.0,7.7,7,1,3,04:43 AM,06:01 PM,06:27 AM,07:17 PM,23,26,26,24,20,100,96,1.0,1006,24,10,331,13
2020-01-23 06:00:00,32,24,0.0,7.7,7,1,3,04:43 AM,06:01 PM,06:27 AM,07:17 PM,23,27,27,24,21,55,96,0.0,1007,24,2,326,12
2020-01-23 09:00:00,32,24,0.0,7.7,7,7,3,04:43 AM,06:01 PM,06:27 AM,07:17 PM,24,33,33,28,21,30,79,0.0,1008,28,10,300,18
2020-01-23 12:00:00,32,24,0.0,7.7,7,7,3,04:43 AM,06:01 PM,06:27 AM,07:17 PM,25,39,39,32,32,75,65,1.7,1006,32,10,292,22
2020-01-23 15:00:00,32,24,0.0,7.7,7,7,3,04:43 AM,06:01 PM,06:27 AM,07:17 PM,24,39,39,32,24,81,63,6.0,1004,32,7,252,13
2020-01-23 18:00:00,32,24,0.0,7.7,7,6,3,04:43 AM,06:01 PM,06:27 AM,07:17 PM,24,34,34,29,24,79,76,2.1,1004,29,10,327,13
2020-01-23 21:00:00,32,24,0.0,7.7,7,1,3,04:43 AM,06:01 PM,06:27 AM,07:17 PM,24,30,30,27,22,89,85,2.4,1006,27,10,329,12
2020-01-24 00:00:00,34,26,0.0,7.7,7,1,0,05:37 AM,06:53 PM,06:28 AM,07:17 PM,24,30,30,26,21,85,90,1.5,1007,26,10,322,11
2020-01-24 03:00:00,34,26,0.0,7.7,7,1,0,05:37 AM,06:53 PM,06:28 AM,07:17 PM,24,29,29,26,21,66,90,1.5,1006,26,10,322,12
2020-01-24 06:00:00,34,26,0.0,7.7,7,1,0,05:37 AM,06:53 PM,06:28 AM,07:17 PM,24,29,29,26,17,74,91,0.0,1007,26,10,316,10
2020-01-24 09:00:00,34,26,0.0,7.7,7,7,0,05:37 AM,06:53 PM,06:28 AM,07:17 PM,24,33,33,28,23,15,77,0.0,1008,28,10,329,17
2020-01-24 12:00:00,34,26,0.0,7.7,7,7,0,05:37 AM,06:53 PM,06:28 AM,07:17 PM,23,39,39,34,16,89,54,0.6,1007,34,9,290,13
2020-01-24 15:00:00,34,26,0.0,7.7,7,7,0,05:37 AM,06:53 PM,06:28 AM,07:17 PM,23,39,39,33,19,70,55,2.0,1005,33,9,272,13
2020-01-24 18:00:00,34,26,0.0,7.7,7,7,0,05:37 AM,06:53 PM,06:28 AM,07:17 PM,24,33,33,31,47,93,90,12.7,1006,31,3,350,22
2020-01-24 21:00:00,34,26,0.0,7.7,7,1,0,05:37 AM,06:53 PM,06:28 AM,07:17 PM,24,31,31,28,12,84,91,15.4,1008,28,3,352,5
2020-01-25 00:00:00,33,24,0.0,9.0,6,1,0,06:31 AM,07:42 PM,06:29 AM,07:17 PM,24,29,29,26,14,63,90,0.0,1009,26,10,306,9
2020-01-25 03:00:00,33,24,0.0,9.0,6,1,0,06:31 AM,07:42 PM,06:29 AM,07:17 PM,23,27,27,24,6,83,94,1.0,1007,24,9,298,4
2020-01-25 06:00:00,33,24,0.0,9.0,6,1,0,06:31 AM,07:42 PM,06:29 AM,07:17 PM,23,27,27,24,15,35,94,0.0,1008,24,2,346,9
2020-01-25 09:00:00,33,24,0.0,9.0,6,7,0,06:31 AM,07:42 PM,06:29 AM,07:17 PM,25,33,33,28,14,10,80,0.0,1008,28,10,323,13
2020-01-25 12:00:00,33,24,0.0,9.0,6,8,0,06:31 AM,07:42 PM,06:29 AM,07:17 PM,24,38,38,32,15,16,60,0.0,1007,32,10,281,13
2020-01-25 15:00:00,33,24,0.0,9.0,6,8,0,06:31 AM,07:42 PM,06:29 AM,07:17 PM,24,40,40,33,15,62,58,0.0,1005,33,10,265,13
2020-01-25 18:00:00,33,24,0.0,9.0,6,6,0,06:31 AM,07:42 PM,06:29 AM,07:17 PM,25,35,35,30,22,82,77,2.3,1005,30,9,299,13
2020-01-25 21:00:00,33,24,0.0,9.0,6,1,0,06:31 AM,07:42 PM,06:29 AM,07:17 PM,24,31,31,27,22,25,87,0.0,1007,27,10,320,13
2020-01-26 00:00:00,35,25,0.0,9.0,7,1,4,07:24 AM,08:26 PM,06:29 AM,07:17 PM,24,30,30,26,16,67,89,0.1,1008,26,10,324,10
2020-01-26 03:00:00,35,25,0.0,9.0,7,1,4,07:24 AM,08:26 PM,06:29 AM,07:17 PM,24,29,29,26,15,38,92,0.0,1006,26,10,314,9
2020-01-26 06:00:00,35,25,0.0,9.0,7,1,4,07:24 AM,08:26 PM,06:29 AM,07:17 PM,24,28,28,25,15,36,94,0.0,1007,25,10,306,9
2020-01-26 09:00:00,35,25,0.0,9.0,7,6,4,07:24 AM,08:26 PM,06:29 AM,07:17 PM,25,35,35,29,15,70,78,0.2,1008,29,9,296,13
2020-01-26 12:00:00,35,25,0.0,9.0,7,8,4,07:24 AM,08:26 PM,06:29 AM,07:17 PM,24,40,40,33,14,12,58,0.0,1007,33,10,267,12
2020-01-26 15:00:00,35,25,0.0,9.0,7,7,4,07:24 AM,08:26 PM,06:29 AM,07:17 PM,24,41,41,35,13,55,53,0.8,1005,35,10,267,10
2020-01-26 18:00:00,35,25,0.0,9.0,7,7,4,07:24 AM,08:26 PM,06:29 AM,07:17 PM,24,39,39,33,15,79,60,0.2,1005,33,9,272,9
2020-01-26 21:00:00,35,25,0.0,9.0,7,1,4,07:24 AM,08:26 PM,06:29 AM,07:17 PM,22,32,32,29,17,78,80,0.8,1007,29,9,310,8
2020-01-27 00:00:00,35,25,0.0,11.6,8,1,11,08:14 AM,09:07 PM,06:30 AM,07:17 PM,23,29,29,26,18,11,81,0.0,1007,26,10,318,9
2020-01-27 03:00:00,35,25,0.0,11.6,8,1,11,08:14 AM,09:07 PM,06:30 AM,07:17 PM,24,29,29,26,17,26,92,0.0,1006,26,10,301,10
2020-01-27 06:00:00,35,25,0.0,11.6,8,1,11,08:14 AM,09:07 PM,06:30 AM,07:17 PM,25,29,29,25,18,68,97,0.0,1007,25,2,299,12
2020-01-27 09:00:00,35,25,0.0,11.6,8,7,11,08:14 AM,09:07 PM,06:30 AM,07:17 PM,25,36,36,30,16,26,77,0.0,1008,30,10,274,14
2020-01-27 12:00:00,35,25,0.0,11.6,8,8,11,08:14 AM,09:07 PM,06:30 AM,07:17 PM,24,40,40,33,19,8,58,0.0,1007,33,10,270,16
2020-01-27 15:00:00,35,25,0.0,11.6,8,9,11,08:14 AM,09:07 PM,06:30 AM,07:17 PM,22,40,40,35,14,31,46,0.0,1004,35,10,275,13
2020-01-27 18:00:00,35,25,0.0,11.6,8,8,11,08:14 AM,09:07 PM,06:30 AM,07:17 PM,23,38,38,33,19,10,57,0.0,1004,33,10,288,10
2020-01-27 21:00:00,35,25,0.0,11.6,8,1,11,08:14 AM,09:07 PM,06:30 AM,07:17 PM,23,33,33,29,28,9,71,0.0,1006,29,10,311,16
2020-01-28 00:00:00,35,26,0.0,9.0,8,1,18,09:03 AM,09:46 PM,06:30 AM,07:17 PM,24,31,31,27,9,19,87,0.0,1006,27,10,300,6
2020-01-28 03:00:00,35,26,0.0,9.0,8,1,18,09:03 AM,09:46 PM,06:30 AM,07:17 PM,25,30,30,26,20,40,91,0.0,1005,26,10,300,14
2020-01-28 06:00:00,35,26,0.0,9.0,8,1,18,09:03 AM,09:46 PM,06:30 AM,07:17 PM,25,30,30,26,18,72,93,0.0,1005,26,10,297,12
2020-01-28 09:00:00,35,26,0.0,9.0,8,6,18,09:03 AM,09:46 PM,06:30 AM,07:17 PM,25,36,36,30,18,39,78,0.0,1007,30,9,293,16
2020-01-28 12:00:00,35,26,0.0,9.0,8,8,18,09:03 AM,09:46 PM,06:30 AM,07:17 PM,25,42,42,34,24,14,58,0.0,1005,34,10,281,21
2020-01-28 15:00:00,35,26,0.0,9.0,8,7,18,09:03 AM,09:46 PM,06:30 AM,07:17 PM,25,43,43,35,24,86,56,1.5,1002,35,10,267,17
2020-01-28 18:00:00,35,26,0.0,9.0,8,7,18,09:03 AM,09:46 PM,06:30 AM,07:17 PM,25,40,40,33,23,71,64,1.3,1003,33,10,296,15
2020-01-28 21:00:00,35,26,0.0,9.0,8,1,18,09:03 AM,09:46 PM,06:30 AM,07:17 PM,24,31,31,29,18,82,81,4.0,1005,29,7,36,9
2020-01-29 00:00:00,34,26,0.0,6.4,7,1,26,09:51 AM,10:22 PM,06:31 AM,07:17 PM,25,30,30,26,18,89,91,0.8,1005,26,10,331,11
2020-01-29 03:00:00,34,26,0.0,6.4,7,1,26,09:51 AM,10:22 PM,06:31 AM,07:17 PM,25,31,31,27,24,85,93,1.5,1004,27,10,304,16
2020-01-29 06:00:00,34,26,0.0,6.4,7,1,26,09:51 AM,10:22 PM,06:31 AM,07:17 PM,25,31,31,26,18,52,92,0.0,1005,26,9,310,12
2020-01-29 09:00:00,34,26,0.0,6.4,7,6,26,09:51 AM,10:22 PM,06:31 AM,07:17 PM,25,35,35,29,18,79,81,0.2,1006,29,10,313,16
2020-01-29 12:00:00,34,26,0.0,6.4,7,7,26,09:51 AM,10:22 PM,06:31 AM,07:17 PM,25,42,42,34,24,89,61,0.9,1004,34,10,307,19
2020-01-29 15:00:00,34,26,0.0,6.4,7,7,26,09:51 AM,10:22 PM,06:31 AM,07:17 PM,26,42,42,33,33,80,66,4.3,1002,33,7,302,19
2020-01-29 18:00:00,34,26,0.0,6.4,7,6,26,09:51 AM,10:22 PM,06:31 AM,07:17 PM,26,37,37,30,27,87,80,4.0,1002,30,7,316,15
2020-01-29 21:00:00,34,26,0.0,6.4,7,1,26,09:51 AM,10:22 PM,06:31 AM,07:17 PM,25,31,31,27,20,71,91,15.7,1006,27,3,263,9
2020-01-30 00:00:00,33,24,0.0,7.7,6,1,33,10:36 AM,10:58 PM,06:31 AM,07:17 PM,22,26,26,24,21,75,89,4.9,1005,24,7,306,12
2020-01-30 03:00:00,33,24,0.0,7.7,6,1,33,10:36 AM,10:58 PM,06:31 AM,07:17 PM,22,27,27,24,23,79,90,4.9,1003,24,7,313,12
2020-01-30 06:00:00,33,24,0.0,7.7,6,1,33,10:36 AM,10:58 PM,06:31 AM,07:17 PM,22,26,26,24,9,37,91,0.0,1005,24,10,301,5
2020-01-30 09:00:00,33,24,0.0,7.7,6,6,33,10:36 AM,10:58 PM,06:31 AM,07:17 PM,24,31,31,27,15,100,86,0.0,1006,27,10,308,13
2020-01-30 12:00:00,33,24,0.0,7.7,6,8,33,10:36 AM,10:58 PM,06:31 AM,07:17 PM,25,40,40,33,21,16,61,0.0,1005,33,10,300,18
2020-01-30 15:00:00,33,24,0.0,7.7,6,7,33,10:36 AM,10:58 PM,06:31 AM,07:17 PM,25,41,41,33,25,82,63,1.6,1003,33,10,292,18
2020-01-30 18:00:00,33,24,0.0,7.7,6,6,33,10:36 AM,10:58 PM,06:31 AM,07:17 PM,25,35,35,30,21,88,77,3.7,1004,30,7,304,12
2020-01-30 21:00:00,33,24,0.0,7.7,6,1,33,10:36 AM,10:58 PM,06:31 AM,07:17 PM,25,32,32,28,17,73,86,3.9,1006,28,7,311,10
2020-01-31 00:00:00,33,26,0.0,6.4,7,1,37,11:22 AM,11:34 PM,06:32 AM,07:17 PM,25,31,31,27,22,55,90,0.6,1006,27,10,307,14
2020-01-31 03:00:00,33,26,0.0,6.4,7,1,37,11:22 AM,11:34 PM,06:32 AM,07:17 PM,24,29,29,26,21,85,91,1.9,1006,26,10,309,14
2020-01-31 06:00:00,33,26,0.0,6.4,7,1,37,11:22 AM,11:34 PM,06:32 AM,07:17 PM,24,29,29,26,18,87,91,2.4,1007,26,9,288,10
2020-01-31 09:00:00,33,26,0.0,6.4,7,6,37,11:22 AM,11:34 PM,06:32 AM,07:17 PM,24,34,34,29,23,84,78,3.2,1008,29,7,304,14
