date_time,Melville_maxtempC,Melville_mintempC,Melville_totalSnow_cm,Melville_sunHour,Melville_uvIndex,Melville_uvIndex,Melville_moon_illumination,Melville_moonrise,Melville_moonset,Melville_sunrise,Melville_sunset,Melville_DewPointC,Melville_FeelsLikeC,Melville_HeatIndexC,Melville_WindChillC,Melville_WindGustKmph,Melville_cloudcover,Melville_humidity,Melville_precipMM,Melville_pressure,Melville_tempC,Melville_visibility,Melville_winddirDegree,Melville_windspeedKmph
2020-02-19 12:00:00,6,-2,0.0,10.9,1,2,15,05:19 AM,02:43 PM,07:43 AM,06:32 PM,-7,1,5,1,28,27,41,0.0,1023,5,10,303,24
2020-02-19 15:00:00,6,-2,0.0,10.9,1,3,15,05:19 AM,02:43 PM,07:43 AM,06:32 PM,-9,2,6,2,30,16,34,0.0,1024,6,10,306,26
2020-02-19 18:00:00,6,-2,0.0,10.9,1,2,15,05:19 AM,02:43 PM,07:43 AM,06:32 PM,-9,-0,4,-0,30,10,37,0.0,1026,4,10,317,24
2020-02-19 21:00:00,6,-2,0.0,10.9,1,1,15,05:19 AM,02:43 PM,07:43 AM,06:32 PM,-9,-2,2,-2,27,2,42,0.0,1029,1,10,324,21
2020-02-20 00:00:00,2,-1,0.0,10.9,2,1,7,06:09 AM,03:41 PM,07:42 AM,06:34 PM,-8,-3,1,-3,24,4,47,0.0,1030,-1,10,320,18
2020-02-20 03:00:00,2,-1,0.0,10.9,2,1,7,06:09 AM,03:41 PM,07:42 AM,06:34 PM,-9,-5,0,-5,22,41,49,0.0,1030,0,10,321,17
2020-02-20 06:00:00,2,-1,0.0,10.9,2,2,7,06:09 AM,03:41 PM,07:42 AM,06:34 PM,-10,-5,-1,-5,21,84,48,0.0,1031,-1,10,319,15
2020-02-20 09:00:00,2,-1,0.0,10.9,2,2,7,06:09 AM,03:41 PM,07:42 AM,06:34 PM,-12,-5,-1,-5,19,39,42,0.0,1031,-1,10,316,15
2020-02-20 12:00:00,2,-1,0.0,10.9,2,2,7,06:09 AM,03:41 PM,07:42 AM,06:34 PM,-14,-4,0,-4,15,20,34,0.0,1031,0,10,310,13
2020-02-20 15:00:00,2,-1,0.0,10.9,2,2,7,06:09 AM,03:41 PM,07:42 AM,06:34 PM,-15,-2,2,-2,14,40,29,0.0,1030,2,10,301,12
2020-02-20 18:00:00,2,-1,0.0,10.9,2,2,7,06:09 AM,03:41 PM,07:42 AM,06:34 PM,-14,-2,2,-2,18,57,30,0.0,1029,2,10,311,14
2020-02-20 21:00:00,2,-1,0.0,10.9,2,1,7,06:09 AM,03:41 PM,07:42 AM,06:34 PM,-11,-5,0,-5,28,72,43,0.0,1031,0,10,345,21
2020-02-21 00:00:00,1,-7,0.0,11.0,2,1,0,06:51 AM,04:40 PM,07:40 AM,06:35 PM,-11,-8,-2,-8,29,63,51,0.0,1030,-2,10,356,22
2020-02-21 03:00:00,1,-7,0.0,11.0,2,1,0,06:51 AM,04:40 PM,07:40 AM,06:35 PM,-15,-10,-3,-10,29,0,40,0.0,1030,-3,10,232,23
2020-02-21 06:00:00,1,-7,0.0,11.0,2,2,0,06:51 AM,04:40 PM,07:40 AM,06:35 PM,-15,-11,-5,-11,27,1,45,0.0,1030,-5,10,119,22
2020-02-21 09:00:00,1,-7,0.0,11.0,2,2,0,06:51 AM,04:40 PM,07:40 AM,06:35 PM,-15,-11,-5,-11,26,2,44,0.0,1031,-5,10,355,22
2020-02-21 12:00:00,1,-7,0.0,11.0,2,2,0,06:51 AM,04:40 PM,07:40 AM,06:35 PM,-17,-8,-3,-8,20,0,32,0.0,1032,-3,10,348,17
2020-02-21 15:00:00,1,-7,0.0,11.0,2,2,0,06:51 AM,04:40 PM,07:40 AM,06:35 PM,-19,-4,-0,-4,13,1,22,0.0,1030,-0,10,323,12
2020-02-21 18:00:00,1,-7,0.0,11.0,2,2,0,06:51 AM,04:40 PM,07:40 AM,06:35 PM,-19,-3,0,-3,11,3,22,0.0,1030,-1,10,268,10
2020-02-21 21:00:00,1,-7,0.0,11.0,2,1,0,06:51 AM,04:40 PM,07:40 AM,06:35 PM,-16,-5,-2,-5,14,1,26,0.0,1030,-5,10,239,11
2020-02-22 00:00:00,7,0,0.0,11.0,2,1,0,07:28 AM,05:41 PM,07:39 AM,06:36 PM,-14,-6,-3,-6,23,0,32,0.0,1028,-5,10,260,15
2020-02-22 03:00:00,7,0,0.0,11.0,2,1,0,07:28 AM,05:41 PM,07:39 AM,06:36 PM,-13,-4,0,-4,26,0,36,0.0,1027,0,10,256,17
2020-02-22 06:00:00,7,0,0.0,11.0,2,2,0,07:28 AM,05:41 PM,07:39 AM,06:36 PM,-12,-5,0,-5,28,0,39,0.0,1026,0,10,259,18
2020-02-22 09:00:00,7,0,0.0,11.0,2,2,0,07:28 AM,05:41 PM,07:39 AM,06:36 PM,-13,-4,1,-4,26,0,36,0.0,1026,1,10,268,18
2020-02-22 12:00:00,7,0,0.0,11.0,2,2,0,07:28 AM,05:41 PM,07:39 AM,06:36 PM,-13,-1,3,-1,22,0,30,0.0,1026,3,10,261,18
2020-02-22 15:00:00,7,0,0.0,11.0,2,3,0,07:28 AM,05:41 PM,07:39 AM,06:36 PM,-12,2,6,2,26,0,27,0.0,1023,6,10,253,21
2020-02-22 18:00:00,7,0,0.0,11.0,2,3,0,07:28 AM,05:41 PM,07:39 AM,06:36 PM,-10,3,6,3,28,2,30,0.0,1023,6,10,252,19
2020-02-22 21:00:00,7,0,0.0,11.0,2,1,0,07:28 AM,05:41 PM,07:39 AM,06:36 PM,-7,3,5,3,23,5,40,0.0,1024,5,10,257,14
2020-02-23 00:00:00,9,3,0.0,11.0,3,1,0,07:59 AM,06:40 PM,07:38 AM,06:37 PM,-4,3,5,3,16,7,52,0.0,1023,5,10,262,9
2020-02-23 03:00:00,9,3,0.0,11.0,3,1,0,07:59 AM,06:40 PM,07:38 AM,06:37 PM,-4,1,4,1,16,8,56,0.0,1023,4,10,266,10
2020-02-23 06:00:00,9,3,0.0,11.0,3,2,0,07:59 AM,06:40 PM,07:38 AM,06:37 PM,-5,0,3,0,17,4,54,0.0,1023,3,10,265,10
2020-02-23 09:00:00,9,3,0.0,11.0,3,2,0,07:59 AM,06:40 PM,07:38 AM,06:37 PM,-6,2,4,2,15,1,49,0.0,1023,4,10,258,11
2020-02-23 12:00:00,9,3,0.0,11.0,3,3,0,07:59 AM,06:40 PM,07:38 AM,06:37 PM,-6,4,7,4,17,2,38,0.0,1023,7,10,248,14
2020-02-23 15:00:00,9,3,0.0,11.0,3,3,0,07:59 AM,06:40 PM,07:38 AM,06:37 PM,-6,6,9,6,22,1,34,0.0,1021,9,10,231,17
2020-02-23 18:00:00,9,3,0.0,11.0,3,3,0,07:59 AM,06:40 PM,07:38 AM,06:37 PM,-4,6,8,6,24,1,42,0.0,1020,8,10,216,17
2020-02-23 21:00:00,9,3,0.0,11.0,3,1,0,07:59 AM,06:40 PM,07:38 AM,06:37 PM,-2,4,7,4,24,3,53,0.0,1021,7,10,211,14
2020-02-24 00:00:00,11,5,0.0,11.0,3,1,0,08:26 AM,07:40 PM,07:36 AM,06:38 PM,-1,3,6,3,23,5,62,0.0,1020,6,10,216,13
2020-02-24 03:00:00,11,5,0.0,11.0,3,1,0,08:26 AM,07:40 PM,07:36 AM,06:38 PM,1,3,5,3,17,9,72,0.0,1020,5,10,217,10
2020-02-24 06:00:00,11,5,0.0,11.0,3,2,0,08:26 AM,07:40 PM,07:36 AM,06:38 PM,1,2,5,2,16,5,76,0.0,1019,5,10,224,10
2020-02-24 09:00:00,11,5,0.0,11.0,3,3,0,08:26 AM,07:40 PM,07:36 AM,06:38 PM,1,3,5,3,15,10,73,0.0,1019,5,10,228,10
2020-02-24 12:00:00,11,5,0.0,11.0,3,3,0,08:26 AM,07:40 PM,07:36 AM,06:38 PM,1,6,8,6,14,16,63,0.0,1018,8,10,222,11
2020-02-24 15:00:00,11,5,0.0,11.0,3,3,0,08:26 AM,07:40 PM,07:36 AM,06:38 PM,2,7,9,7,17,20,62,0.0,1017,9,10,200,13
2020-02-24 18:00:00,11,5,0.0,11.0,3,3,0,08:26 AM,07:40 PM,07:36 AM,06:38 PM,3,6,8,6,21,50,69,0.0,1016,8,10,192,15
2020-02-24 21:00:00,11,5,0.0,11.0,3,1,0,08:26 AM,07:40 PM,07:36 AM,06:38 PM,3,4,7,4,23,42,74,0.0,1016,6,10,195,14
2020-02-25 00:00:00,8,7,0.0,5.5,3,1,8,08:52 AM,08:38 PM,07:35 AM,06:40 PM,4,6,8,6,16,58,76,0.0,1015,8,10,200,10
2020-02-25 03:00:00,8,7,0.0,5.5,3,1,8,08:52 AM,08:38 PM,07:35 AM,06:40 PM,4,5,7,5,19,62,80,0.0,1014,7,10,213,11
2020-02-25 06:00:00,8,7,0.0,5.5,3,2,8,08:52 AM,08:38 PM,07:35 AM,06:40 PM,5,6,7,6,12,79,84,0.0,1013,7,10,226,7
2020-02-25 09:00:00,8,7,0.0,5.5,3,2,8,08:52 AM,08:38 PM,07:35 AM,06:40 PM,5,7,7,7,5,83,86,0.0,1013,7,10,222,3
2020-02-25 12:00:00,8,7,0.0,5.5,3,2,8,08:52 AM,08:38 PM,07:35 AM,06:40 PM,5,7,8,7,7,100,85,0.1,1012,8,7,170,5
2020-02-25 15:00:00,8,7,0.0,5.5,3,2,8,08:52 AM,08:38 PM,07:35 AM,06:40 PM,6,7,8,7,9,100,87,0.5,1011,8,4,93,6
2020-02-25 18:00:00,8,7,0.0,5.5,3,2,8,08:52 AM,08:38 PM,07:35 AM,06:40 PM,6,5,7,5,13,100,92,0.8,1011,7,7,67,9
2020-02-25 21:00:00,8,7,0.0,5.5,3,1,8,08:52 AM,08:38 PM,07:35 AM,06:40 PM,6,5,7,5,14,100,94,0.2,1012,7,2,47,9
2020-02-26 00:00:00,8,3,0.0,5.5,2,1,15,09:16 AM,09:36 PM,07:33 AM,06:41 PM,6,5,7,5,13,100,94,0.3,1012,7,2,57,9
2020-02-26 03:00:00,8,3,0.0,5.5,2,1,15,09:16 AM,09:36 PM,07:33 AM,06:41 PM,6,5,7,5,13,100,94,0.1,1012,7,2,64,9
2020-02-26 06:00:00,8,3,0.0,5.5,2,2,15,09:16 AM,09:36 PM,07:33 AM,06:41 PM,5,4,7,4,18,100,92,0.1,1013,7,5,77,12
2020-02-26 09:00:00,8,3,0.0,5.5,2,2,15,09:16 AM,09:36 PM,07:33 AM,06:41 PM,5,4,7,4,20,100,86,0.0,1013,7,10,79,14
2020-02-26 12:00:00,8,3,0.0,5.5,2,2,15,09:16 AM,09:36 PM,07:33 AM,06:41 PM,4,5,8,5,23,100,80,0.0,1014,8,10,88,17
2020-02-26 15:00:00,8,3,0.0,5.5,2,2,15,09:16 AM,09:36 PM,07:33 AM,06:41 PM,4,5,8,5,26,100,78,0.0,1012,8,10,88,19
2020-02-26 18:00:00,8,3,0.0,5.5,2,2,15,09:16 AM,09:36 PM,07:33 AM,06:41 PM,5,4,8,4,33,100,81,0.0,1010,8,10,85,24
2020-02-26 21:00:00,8,3,0.0,5.5,2,1,15,09:16 AM,09:36 PM,07:33 AM,06:41 PM,5,3,7,3,37,100,88,0.0,1009,6,10,87,26
2020-02-27 00:00:00,7,1,0.0,10.1,2,1,23,09:40 AM,10:34 PM,07:32 AM,06:42 PM,6,3,6,3,35,100,90,1.2,1005,4,9,91,24
2020-02-27 03:00:00,7,1,0.0,10.1,2,1,23,09:40 AM,10:34 PM,07:32 AM,06:42 PM,8,5,8,5,42,100,96,3.8,997,8,7,117,25
2020-02-27 06:00:00,7,1,0.0,10.1,2,2,23,09:40 AM,10:34 PM,07:32 AM,06:42 PM,7,5,9,5,57,95,88,2.9,993,9,8,192,35
2020-02-27 09:00:00,7,1,0.0,10.1,2,3,23,09:40 AM,10:34 PM,07:32 AM,06:42 PM,-0,1,6,1,52,74,64,0.0,994,6,10,252,41
2020-02-27 12:00:00,7,1,0.0,10.1,2,3,23,09:40 AM,10:34 PM,07:32 AM,06:42 PM,-5,-0,5,-0,42,39,48,0.0,998,5,10,263,37
2020-02-27 15:00:00,7,1,0.0,10.1,2,3,23,09:40 AM,10:34 PM,07:32 AM,06:42 PM,-7,-0,5,-0,45,19,39,0.0,1000,5,10,268,38
2020-02-27 18:00:00,7,1,0.0,10.1,2,2,23,09:40 AM,10:34 PM,07:32 AM,06:42 PM,-9,-1,4,-1,48,45,37,0.0,1002,4,10,267,39
2020-02-27 21:00:00,7,1,0.0,10.1,2,1,23,09:40 AM,10:34 PM,07:32 AM,06:42 PM,-11,-4,2,-4,50,64,38,0.0,1007,2,10,268,38
2020-02-28 00:00:00,4,-1,0.0,11.1,2,1,30,10:04 AM,11:33 PM,07:30 AM,06:43 PM,-12,-7,0,-7,47,79,40,0.0,1011,0,10,267,35
2020-02-28 03:00:00,4,-1,0.0,11.1,2,1,30,10:04 AM,11:33 PM,07:30 AM,06:43 PM,-13,-7,-0,-7,43,54,39,0.0,1011,-0,10,267,32
2020-02-28 06:00:00,4,-1,0.0,11.1,2,1,30,10:04 AM,11:33 PM,07:30 AM,06:43 PM,-11,-7,-1,-7,40,60,43,0.0,1011,-1,10,262,30
2020-02-28 09:00:00,4,-1,0.0,11.1,2,2,30,10:04 AM,11:33 PM,07:30 AM,06:43 PM,-13,-7,-0,-7,39,6,38,0.0,1012,-0,9,262,30
2020-02-28 12:00:00,4,-1,0.0,11.1,2,2,30,10:04 AM,11:33 PM,07:30 AM,06:43 PM,-13,-5,2,-5,38,8,32,0.0,1011,2,10,256,33
2020-02-28 15:00:00,4,-1,0.0,11.1,2,2,30,10:04 AM,11:33 PM,07:30 AM,06:43 PM,-13,-2,4,-2,37,13,28,0.0,1010,4,10,254,32
2020-02-28 18:00:00,4,-1,0.0,11.1,2,2,30,10:04 AM,11:33 PM,07:30 AM,06:43 PM,-11,-1,4,-1,36,27,32,0.0,1010,4,10,255,28
2020-02-28 21:00:00,4,-1,0.0,11.1,2,1,30,10:04 AM,11:33 PM,07:30 AM,06:43 PM,-10,-1,4,-1,30,41,37,0.0,1011,4,10,263,21
2020-02-29 00:00:00,1,-2,0.0,7.1,2,1,38,10:30 AM,No moonset,07:29 AM,06:44 PM,-11,-2,3,-2,27,48,37,0.0,1011,3,10,282,19
2020-02-29 03:00:00,1,-2,0.0,7.1,2,1,38,10:30 AM,No moonset,07:29 AM,06:44 PM,-12,-5,1,-5,28,15,38,0.0,1010,1,10,281,21
2020-02-29 06:00:00,1,-2,0.0,7.1,2,2,38,10:30 AM,No moonset,07:29 AM,06:44 PM,-12,-6,-1,-6,23,23,41,0.0,1010,-1,10,277,17
2020-02-29 09:00:00,1,-2,0.0,7.1,2,1,38,10:30 AM,No moonset,07:29 AM,06:44 PM,-12,-6,-1,-6,24,55,42,0.0,1011,-1,10,273,19
2020-02-29 12:00:00,1,-2,0.0,7.1,2,1,38,10:30 AM,No moonset,07:29 AM,06:44 PM,-12,-5,0,-5,25,84,38,0.0,1011,0,10,278,22
2020-02-29 15:00:00,1,-2,0.0,7.1,2,1,38,10:30 AM,No moonset,07:29 AM,06:44 PM,-13,-4,1,-4,29,90,33,0.0,1011,1,7,289,25
2020-02-29 18:00:00,1,-2,0.0,7.1,2,1,38,10:30 AM,No moonset,07:29 AM,06:44 PM,-15,-6,0,-6,33,81,32,0.1,1012,0,5,301,27
2020-02-29 21:00:00,1,-2,0.0,7.1,2,1,38,10:30 AM,No moonset,07:29 AM,06:44 PM,-13,-8,-1,-8,33,79,39,0.0,1016,-1,10,314,26
2020-03-01 00:00:00,5,-3,0.0,11.2,2,1,44,11:00 AM,12:32 AM,07:27 AM,06:45 PM,-13,-10,-3,-10,33,28,43,0.0,1018,-3,10,317,27
2020-03-01 03:00:00,5,-3,0.0,11.2,2,1,44,11:00 AM,12:32 AM,07:27 AM,06:45 PM,-13,-10,-3,-10,33,39,45,0.0,1018,-3,10,313,26
2020-03-01 06:00:00,5,-3,0.0,11.2,2,2,44,11:00 AM,12:32 AM,07:27 AM,06:45 PM,-13,-9,-3,-9,31,72,46,0.0,1019,-3,10,310,23
2020-03-01 09:00:00,5,-3,0.0,11.2,2,2,44,11:00 AM,12:32 AM,07:27 AM,06:45 PM,-12,-8,-2,-8,30,13,47,0.0,1020,-2,10,307,24
2020-03-01 12:00:00,5,-3,0.0,11.2,2,2,44,11:00 AM,12:32 AM,07:27 AM,06:45 PM,-11,-5,0,-5,27,5,41,0.0,1020,0,10,301,23
2020-03-01 15:00:00,5,-3,0.0,11.2,2,2,44,11:00 AM,12:32 AM,07:27 AM,06:45 PM,-11,-1,3,-1,25,0,34,0.0,1019,3,10,295,21
2020-03-01 18:00:00,5,-3,0.0,11.2,2,2,44,11:00 AM,12:32 AM,07:27 AM,06:45 PM,-9,2,5,2,21,1,35,0.0,1019,5,10,301,15
2020-03-01 21:00:00,5,-3,0.0,11.2,2,1,44,11:00 AM,12:32 AM,07:27 AM,06:45 PM,-7,3,4,3,11,18,44,0.0,1021,4,10,291,8
2020-03-02 00:00:00,9,3,0.0,11.2,3,1,51,11:35 AM,01:34 AM,07:26 AM,06:47 PM,-6,2,3,2,10,40,51,0.0,1022,3,10,244,6
2020-03-02 03:00:00,9,3,0.0,11.2,3,1,51,11:35 AM,01:34 AM,07:26 AM,06:47 PM,-4,1,3,1,15,35,60,0.0,1021,3,10,212,9
2020-03-02 06:00:00,9,3,0.0,11.2,3,2,51,11:35 AM,01:34 AM,07:26 AM,06:47 PM,-1,0,4,0,26,34,70,0.0,1020,4,10,192,14
2020-03-02 09:00:00,9,3,0.0,11.2,3,3,51,11:35 AM,01:34 AM,07:26 AM,06:47 PM,1,2,5,2,30,21,74,0.0,1019,5,10,199,18
2020-03-02 12:00:00,9,3,0.0,11.2,3,3,51,11:35 AM,01:34 AM,07:26 AM,06:47 PM,1,4,8,4,27,32,60,0.0,1017,8,10,211,21
2020-03-02 15:00:00,9,3,0.0,11.2,3,3,51,11:35 AM,01:34 AM,07:26 AM,06:47 PM,2,6,9,6,31,13,60,0.0,1014,9,10,201,24
2020-03-02 18:00:00,9,3,0.0,11.2,3,2,51,11:35 AM,01:34 AM,07:26 AM,06:47 PM,3,6,9,6,45,38,65,0.0,1011,8,10,202,29
2020-03-02 21:00:00,9,3,0.0,11.2,3,1,51,11:35 AM,01:34 AM,07:26 AM,06:47 PM,3,5,7,5,54,98,63,0.0,1011,5,10,208,30
2020-03-03 00:00:00,11,9,0.0,5.6,3,1,58,12:16 PM,02:35 AM,07:24 AM,06:48 PM,4,4,7,4,48,96,68,0.0,1010,5,10,216,27
2020-03-03 03:00:00,11,9,0.0,5.6,3,1,58,12:16 PM,02:35 AM,07:24 AM,06:48 PM,7,7,9,7,35,100,85,0.2,1009,9,7,230,22
2020-03-03 06:00:00,11,9,0.0,5.6,3,2,58,12:16 PM,02:35 AM,07:24 AM,06:48 PM,8,7,9,7,19,99,92,0.5,1009,9,5,238,12
2020-03-03 09:00:00,11,9,0.0,5.6,3,3,58,12:16 PM,02:35 AM,07:24 AM,06:48 PM,8,8,10,8,15,86,88,0.1,1010,10,10,244,9
2020-03-03 12:00:00,11,9,0.0,5.6,3,3,58,12:16 PM,02:35 AM,07:24 AM,06:48 PM,7,10,11,10,11,75,76,0.0,1008,11,10,208,9
2020-03-03 15:00:00,11,9,0.0,5.6,3,3,58,12:16 PM,02:35 AM,07:24 AM,06:48 PM,7,9,11,9,24,100,77,0.0,1005,11,10,175,18
2020-03-03 18:00:00,11,9,0.0,5.6,3,3,58,12:16 PM,02:35 AM,07:24 AM,06:48 PM,8,7,10,7,40,100,84,0.1,1002,10,10,181,27
2020-03-03 21:00:00,11,9,0.0,5.6,3,1,58,12:16 PM,02:35 AM,07:24 AM,06:48 PM,9,7,10,7,40,96,95,0.0,999,10,10,205,23
2020-03-04 00:00:00,11,7,0.0,11.3,3,1,65,01:06 PM,03:37 AM,07:22 AM,06:49 PM,6,7,9,7,37,58,84,0.0,998,9,10,235,22
2020-03-04 03:00:00,11,7,0.0,11.3,3,1,65,01:06 PM,03:37 AM,07:22 AM,06:49 PM,1,5,9,5,46,5,58,0.0,1001,9,10,284,30
2020-03-04 06:00:00,11,7,0.0,11.3,3,3,65,01:06 PM,03:37 AM,07:22 AM,06:49 PM,-0,3,7,3,40,10,59,0.0,1003,7,10,271,26
2020-03-04 09:00:00,11,7,0.0,11.3,3,3,65,01:06 PM,03:37 AM,07:22 AM,06:49 PM,-2,3,7,3,37,0,55,0.0,1006,7,10,272,26
2020-03-04 12:00:00,11,7,0.0,11.3,3,3,65,01:06 PM,03:37 AM,07:22 AM,06:49 PM,-3,5,9,5,34,0,43,0.0,1008,9,10,270,29
2020-03-04 15:00:00,11,7,0.0,11.3,3,4,65,01:06 PM,03:37 AM,07:22 AM,06:49 PM,-3,7,10,7,33,6,38,0.0,1008,10,10,264,27
2020-03-04 18:00:00,11,7,0.0,11.3,3,3,65,01:06 PM,03:37 AM,07:22 AM,06:49 PM,-2,8,11,8,32,46,41,0.0,1008,11,10,256,23
2020-03-04 21:00:00,11,7,0.0,11.3,3,1,65,01:06 PM,03:37 AM,07:22 AM,06:49 PM,1,8,10,8,30,100,53,0.1,1010,10,10,253,19
2020-03-05 00:00:00,10,4,0.0,11.3,2,1,73,02:04 PM,04:34 AM,07:21 AM,06:50 PM,3,6,9,6,33,89,64,0.2,1012,9,10,275,22
2020-03-05 03:00:00,10,4,0.0,11.3,2,1,73,02:04 PM,04:34 AM,07:21 AM,06:50 PM,-0,3,7,3,30,44,62,0.0,1014,7,10,318,22
2020-03-05 06:00:00,10,4,0.0,11.3,2,2,73,02:04 PM,04:34 AM,07:21 AM,06:50 PM,-4,0,4,0,30,0,55,0.0,1017,4,10,318,22
2020-03-05 09:00:00,10,4,0.0,11.3,2,2,73,02:04 PM,04:34 AM,07:21 AM,06:50 PM,-5,1,4,1,23,4,50,0.0,1019,4,10,325,18
2020-03-05 12:00:00,10,4,0.0,11.3,2,3,73,02:04 PM,04:34 AM,07:21 AM,06:50 PM,-6,5,7,5,12,11,41,0.0,1020,7,10,315,10
2020-03-05 15:00:00,10,4,0.0,11.3,2,3,73,02:04 PM,04:34 AM,07:21 AM,06:50 PM,-5,9,10,9,9,8,34,0.0,1019,10,10,271,8
2020-03-05 18:00:00,10,4,0.0,11.3,2,2,73,02:04 PM,04:34 AM,07:21 AM,06:50 PM,-4,7,9,7,14,41,40,0.0,1019,9,10,213,11
2020-03-05 21:00:00,10,4,0.0,11.3,2,1,73,02:04 PM,04:34 AM,07:21 AM,06:50 PM,-2,4,7,4,17,95,54,0.0,1020,7,10,197,12
2020-03-06 00:00:00,10,4,0.3,8.6,3,1,80,03:11 PM,05:28 AM,07:19 AM,06:51 PM,-1,4,6,4,15,67,61,0.0,1019,6,10,176,10
2020-03-06 03:00:00,10,4,0.3,8.6,3,1,80,03:11 PM,05:28 AM,07:19 AM,06:51 PM,-1,3,6,3,16,51,62,0.0,1018,6,10,165,11
2020-03-06 06:00:00,10,4,0.3,8.6,3,3,80,03:11 PM,05:28 AM,07:19 AM,06:51 PM,-1,3,5,3,16,82,65,0.0,1015,5,10,130,11
2020-03-06 09:00:00,10,4,0.3,8.6,3,3,80,03:11 PM,05:28 AM,07:19 AM,06:51 PM,-1,3,6,3,19,33,62,0.0,1013,6,10,101,14
2020-03-06 12:00:00,10,4,0.3,8.6,3,2,80,03:11 PM,05:28 AM,07:19 AM,06:51 PM,-0,6,8,6,22,36,54,0.0,1010,8,10,91,18
2020-03-06 15:00:00,10,4,0.3,8.6,3,2,80,03:11 PM,05:28 AM,07:19 AM,06:51 PM,2,5,9,5,26,100,62,0.3,1007,9,10,71,21
2020-03-06 18:00:00,10,4,0.3,8.6,3,2,80,03:11 PM,05:28 AM,07:19 AM,06:51 PM,2,2,6,2,34,100,72,0.8,1006,6,7,49,26
2020-03-06 21:00:00,10,4,0.3,8.6,3,1,80,03:11 PM,05:28 AM,07:19 AM,06:51 PM,-0,1,5,1,37,100,69,0.4,1009,5,5,40,27
2020-03-07 00:00:00,6,1,0.0,10.1,1,1,87,04:24 PM,06:15 AM,07:18 AM,06:52 PM,-1,-2,4,-2,35,100,71,0.0,1012,4,10,20,26
2020-03-07 03:00:00,6,1,0.0,10.1,1,1,87,04:24 PM,06:15 AM,07:18 AM,06:52 PM,-2,-2,3,-2,35,97,70,0.0,1013,3,10,119,26
2020-03-07 06:00:00,6,1,0.0,10.1,1,1,87,04:24 PM,06:15 AM,07:18 AM,06:52 PM,-4,-3,2,-3,35,93,63,0.0,1015,2,10,351,26
2020-03-07 09:00:00,6,1,0.0,10.1,1,2,87,04:24 PM,06:15 AM,07:18 AM,06:52 PM,-7,-5,1,-5,36,68,56,0.0,1019,1,10,346,28
2020-03-07 12:00:00,6,1,0.0,10.1,1,2,87,04:24 PM,06:15 AM,07:18 AM,06:52 PM,-12,-2,3,-2,34,7,34,0.0,1021,3,10,350,30
2020-03-07 15:00:00,6,1,0.0,10.1,1,3,87,04:24 PM,06:15 AM,07:18 AM,06:52 PM,-13,1,6,1,31,4,24,0.0,1023,6,10,350,27
2020-03-07 18:00:00,6,1,0.0,10.1,1,3,87,04:24 PM,06:15 AM,07:18 AM,06:52 PM,-11,2,6,2,27,0,28,0.0,1024,6,10,348,21
2020-03-07 21:00:00,6,1,0.0,10.1,1,1,87,04:24 PM,06:15 AM,07:18 AM,06:52 PM,-9,1,5,1,24,2,37,0.0,1027,5,10,338,17
2020-03-08 00:00:00,12,2,0.0,11.4,3,1,95,05:41 PM,06:56 AM,07:16 AM,06:53 PM,-10,-0,3,-0,22,5,37,0.0,1029,3,10,320,16
2020-03-08 03:00:00,12,2,0.0,11.4,3,1,95,05:41 PM,06:56 AM,07:16 AM,06:53 PM,-11,-1,3,-1,17,7,35,0.0,1029,3,10,311,13
2020-03-08 06:00:00,12,2,0.0,11.4,3,2,95,05:41 PM,06:56 AM,07:16 AM,06:53 PM,-11,-1,2,-1,19,18,36,0.0,1030,2,10,287,13
2020-03-08 09:00:00,12,2,0.0,11.4,3,2,95,05:41 PM,06:56 AM,07:16 AM,06:53 PM,-9,0,4,0,19,23,39,0.0,1030,4,10,277,14
2020-03-08 12:00:00,12,2,0.0,11.4,3,3,95,05:41 PM,06:56 AM,07:16 AM,06:53 PM,-8,4,7,4,20,19,33,0.0,1030,7,10,259,17
2020-03-08 15:00:00,12,2,0.0,11.4,3,4,95,05:41 PM,06:56 AM,07:16 AM,06:53 PM,-6,8,10,8,23,20,32,0.0,1028,10,10,244,18
2020-03-08 18:00:00,12,2,0.0,11.4,3,4,95,05:41 PM,06:56 AM,07:16 AM,06:53 PM,-3,9,11,9,29,3,37,0.0,1027,11,10,246,19
2020-03-08 21:00:00,12,2,0.0,11.4,3,1,95,05:41 PM,06:56 AM,07:16 AM,06:53 PM,-2,8,10,8,32,7,44,0.0,1028,10,10,249,18
2020-03-09 00:00:00,16,8,0.0,11.4,4,1,100,06:59 PM,07:32 AM,07:14 AM,06:54 PM,-3,7,9,7,33,20,43,0.0,1028,9,10,241,18
2020-03-09 03:00:00,16,8,0.0,11.4,4,1,100,06:59 PM,07:32 AM,07:14 AM,06:54 PM,-3,6,8,6,31,55,45,0.0,1028,8,10,242,18
2020-03-09 06:00:00,16,8,0.0,11.4,4,3,100,06:59 PM,07:32 AM,07:14 AM,06:54 PM,-1,5,8,5,31,68,53,0.0,1028,8,10,243,18
2020-03-09 09:00:00,16,8,0.0,11.4,4,3,100,06:59 PM,07:32 AM,07:14 AM,06:54 PM,0,6,9,6,29,3,55,0.0,1028,9,10,242,18
2020-03-09 12:00:00,16,8,0.0,11.4,4,4,100,06:59 PM,07:32 AM,07:14 AM,06:54 PM,1,10,12,10,26,3,46,0.0,1027,12,10,239,19
