date_time,Blackwater_maxtempC,Blackwater_mintempC,Blackwater_totalSnow_cm,Blackwater_sunHour,Blackwater_uvIndex,Blackwater_uvIndex,Blackwater_moon_illumination,Blackwater_moonrise,Blackwater_moonset,Blackwater_sunrise,Blackwater_sunset,Blackwater_DewPointC,Blackwater_FeelsLikeC,Blackwater_HeatIndexC,Blackwater_WindChillC,Blackwater_WindGustKmph,Blackwater_cloudcover,Blackwater_humidity,Blackwater_precipMM,Blackwater_pressure,Blackwater_tempC,Blackwater_visibility,Blackwater_winddirDegree,Blackwater_windspeedKmph
2020-04-08 09:00:00,29,18,0.0,8.7,7,6,100,06:19 PM,06:01 AM,06:15 AM,05:57 PM,15,23,23,23,16,7,62,0.0,1017,23,10,105,13
2020-04-08 12:00:00,29,18,0.0,8.7,7,7,100,06:19 PM,06:01 AM,06:15 AM,05:57 PM,12,27,27,27,18,17,40,0.0,1016,27,10,93,16
2020-04-08 15:00:00,29,18,0.0,8.7,7,7,100,06:19 PM,06:01 AM,06:15 AM,05:57 PM,11,28,28,29,14,18,33,0.0,1014,29,10,100,12
2020-04-08 18:00:00,29,18,0.0,8.7,7,1,100,06:19 PM,06:01 AM,06:15 AM,05:57 PM,10,26,26,26,26,13,37,0.0,1015,26,10,107,15
2020-04-08 21:00:00,29,18,0.0,8.7,7,1,100,06:19 PM,06:01 AM,06:15 AM,05:57 PM,10,25,25,23,27,13,44,0.0,1017,23,10,112,13
2020-04-09 00:00:00,29,19,0.0,5.8,7,1,83,07:03 PM,07:07 AM,06:16 AM,05:56 PM,14,21,22,21,28,15,65,0.0,1017,21,10,77,16
2020-04-09 03:00:00,29,19,0.0,5.8,7,1,83,07:03 PM,07:07 AM,06:16 AM,05:56 PM,16,20,20,20,22,20,81,0.0,1017,20,10,70,13
2020-04-09 06:00:00,29,19,0.0,5.8,7,1,83,07:03 PM,07:07 AM,06:16 AM,05:56 PM,16,19,19,19,18,33,83,0.0,1019,19,10,123,11
2020-04-09 09:00:00,29,19,0.0,5.8,7,6,83,07:03 PM,07:07 AM,06:16 AM,05:56 PM,16,24,24,23,21,64,65,0.1,1020,23,10,115,17
2020-04-09 12:00:00,29,19,0.0,5.8,7,6,83,07:03 PM,07:07 AM,06:16 AM,05:56 PM,15,28,28,28,24,72,47,0.0,1018,28,10,95,21
2020-04-09 15:00:00,29,19,0.0,5.8,7,6,83,07:03 PM,07:07 AM,06:16 AM,05:56 PM,15,29,29,28,26,49,45,0.0,1016,28,10,86,22
2020-04-09 18:00:00,29,19,0.0,5.8,7,1,83,07:03 PM,07:07 AM,06:16 AM,05:56 PM,16,27,27,25,29,67,58,0.1,1017,25,10,83,19
2020-04-09 21:00:00,29,19,0.0,5.8,7,1,83,07:03 PM,07:07 AM,06:16 AM,05:56 PM,16,25,25,23,35,79,66,0.3,1020,23,9,68,22
2020-04-10 00:00:00,30,19,0.0,7.2,6,1,76,07:48 PM,08:12 AM,06:16 AM,05:55 PM,17,21,21,21,28,33,79,0.1,1020,21,10,65,17
2020-04-10 03:00:00,30,19,0.0,7.2,6,1,76,07:48 PM,08:12 AM,06:16 AM,05:55 PM,17,19,19,19,23,14,87,0.0,1019,19,10,82,13
2020-04-10 06:00:00,30,19,0.0,7.2,6,1,76,07:48 PM,08:12 AM,06:16 AM,05:55 PM,16,19,19,19,17,25,87,0.0,1019,19,10,110,10
2020-04-10 09:00:00,30,19,0.0,7.2,6,6,76,07:48 PM,08:12 AM,06:16 AM,05:55 PM,17,23,23,22,13,67,71,0.0,1020,22,10,107,10
2020-04-10 12:00:00,30,19,0.0,7.2,6,6,76,07:48 PM,08:12 AM,06:16 AM,05:55 PM,16,28,28,27,12,41,52,0.0,1017,27,10,72,10
2020-04-10 15:00:00,30,19,0.0,7.2,6,7,76,07:48 PM,08:12 AM,06:16 AM,05:55 PM,15,29,29,29,8,36,41,0.0,1015,29,10,94,6
2020-04-10 18:00:00,30,19,0.0,7.2,6,1,76,07:48 PM,08:12 AM,06:16 AM,05:55 PM,14,28,28,28,9,36,44,0.0,1015,28,10,117,5
2020-04-10 21:00:00,30,19,0.0,7.2,6,1,76,07:48 PM,08:12 AM,06:16 AM,05:55 PM,14,26,26,25,18,17,51,0.0,1016,25,10,64,9
2020-04-11 00:00:00,33,21,0.0,8.7,7,1,68,08:36 PM,09:18 AM,06:16 AM,05:54 PM,15,25,25,23,23,12,60,0.0,1016,23,10,19,11
2020-04-11 03:00:00,33,21,0.0,8.7,7,1,68,08:36 PM,09:18 AM,06:16 AM,05:54 PM,17,21,22,21,22,10,76,0.0,1015,21,10,233,11
2020-04-11 06:00:00,33,21,0.0,8.7,7,1,68,08:36 PM,09:18 AM,06:16 AM,05:54 PM,18,21,23,21,13,8,81,0.0,1015,21,10,332,7
2020-04-11 09:00:00,33,21,0.0,8.7,7,7,68,08:36 PM,09:18 AM,06:16 AM,05:54 PM,17,27,27,25,11,9,62,0.0,1016,25,10,319,9
2020-04-11 12:00:00,33,21,0.0,8.7,7,8,68,08:36 PM,09:18 AM,06:16 AM,05:54 PM,15,31,31,31,16,20,41,0.0,1013,31,10,270,14
2020-04-11 15:00:00,33,21,0.0,8.7,7,8,68,08:36 PM,09:18 AM,06:16 AM,05:54 PM,13,32,32,33,21,21,31,0.0,1010,33,10,251,18
2020-04-11 18:00:00,33,21,0.0,8.7,7,1,68,08:36 PM,09:18 AM,06:16 AM,05:54 PM,13,30,30,30,21,54,36,0.0,1011,30,10,289,13
2020-04-11 21:00:00,33,21,0.0,8.7,7,1,68,08:36 PM,09:18 AM,06:16 AM,05:54 PM,11,27,27,28,34,51,36,0.0,1013,28,10,232,19
2020-04-12 00:00:00,31,19,0.0,8.7,7,1,61,09:28 PM,10:22 AM,06:17 AM,05:53 PM,7,25,25,24,34,22,32,0.0,1013,24,10,175,19
2020-04-12 03:00:00,31,19,0.0,8.7,7,1,61,09:28 PM,10:22 AM,06:17 AM,05:53 PM,4,21,21,21,28,7,33,0.0,1013,21,10,159,14
2020-04-12 06:00:00,31,19,0.0,8.7,7,1,61,09:28 PM,10:22 AM,06:17 AM,05:53 PM,4,19,19,19,26,1,35,0.0,1013,19,10,161,13
2020-04-12 09:00:00,31,19,0.0,8.7,7,6,61,09:28 PM,10:22 AM,06:17 AM,05:53 PM,4,23,23,24,24,0,27,0.0,1015,24,10,155,18
2020-04-12 12:00:00,31,19,0.0,8.7,7,7,61,09:28 PM,10:22 AM,06:17 AM,05:53 PM,4,27,27,29,20,1,20,0.0,1013,29,10,147,18
2020-04-12 15:00:00,31,19,0.0,8.7,7,8,61,09:28 PM,10:22 AM,06:17 AM,05:53 PM,3,28,28,30,17,1,18,0.0,1011,30,10,144,14
2020-04-12 18:00:00,31,19,0.0,8.7,7,1,61,09:28 PM,10:22 AM,06:17 AM,05:53 PM,3,29,29,29,22,0,23,0.0,1012,29,10,118,13
2020-04-12 21:00:00,31,19,0.0,8.7,7,1,61,09:28 PM,10:22 AM,06:17 AM,05:53 PM,6,29,29,26,28,1,34,0.0,1015,26,10,109,13
2020-04-13 00:00:00,30,17,0.0,8.7,7,1,53,10:22 PM,11:24 AM,06:17 AM,05:52 PM,8,21,23,21,33,2,44,0.0,1015,21,10,125,16
2020-04-13 03:00:00,30,17,0.0,8.7,7,1,53,10:22 PM,11:24 AM,06:17 AM,05:52 PM,6,18,18,18,37,2,44,0.0,1015,18,10,140,18
2020-04-13 06:00:00,30,17,0.0,8.7,7,1,53,10:22 PM,11:24 AM,06:17 AM,05:52 PM,4,17,17,17,29,5,42,0.0,1017,17,10,146,15
2020-04-13 09:00:00,30,17,0.0,8.7,7,6,53,10:22 PM,11:24 AM,06:17 AM,05:52 PM,11,23,23,22,23,17,49,0.0,1018,22,10,104,18
2020-04-13 12:00:00,30,17,0.0,8.7,7,7,53,10:22 PM,11:24 AM,06:17 AM,05:52 PM,14,28,28,28,23,15,43,0.0,1016,28,10,73,20
2020-04-13 15:00:00,30,17,0.0,8.7,7,7,53,10:22 PM,11:24 AM,06:17 AM,05:52 PM,13,29,29,30,22,18,36,0.0,1015,30,10,76,19
2020-04-13 18:00:00,30,17,0.0,8.7,7,1,53,10:22 PM,11:24 AM,06:17 AM,05:52 PM,14,27,27,27,31,22,44,0.0,1016,27,10,73,20
2020-04-13 21:00:00,30,17,0.0,8.7,7,1,53,10:22 PM,11:24 AM,06:17 AM,05:52 PM,16,25,25,23,40,57,68,0.1,1018,23,10,64,25
2020-04-14 00:00:00,30,18,0.0,8.7,6,1,46,11:18 PM,12:20 PM,06:18 AM,05:52 PM,17,20,21,20,36,42,81,0.0,1019,20,10,60,23
2020-04-14 03:00:00,30,18,0.0,8.7,6,1,46,11:18 PM,12:20 PM,06:18 AM,05:52 PM,16,19,19,19,27,18,85,0.0,1019,19,10,79,16
2020-04-14 06:00:00,30,18,0.0,8.7,6,1,46,11:18 PM,12:20 PM,06:18 AM,05:52 PM,15,18,18,18,19,6,84,0.0,1020,18,10,119,11
2020-04-14 09:00:00,30,18,0.0,8.7,6,6,46,11:18 PM,12:20 PM,06:18 AM,05:52 PM,15,23,23,23,19,3,62,0.0,1022,23,10,111,15
2020-04-14 12:00:00,30,18,0.0,8.7,6,7,46,11:18 PM,12:20 PM,06:18 AM,05:52 PM,13,28,28,28,21,14,42,0.0,1020,28,10,99,18
2020-04-14 15:00:00,30,18,0.0,8.7,6,7,46,11:18 PM,12:20 PM,06:18 AM,05:52 PM,11,29,29,30,21,15,32,0.0,1018,30,10,97,18
2020-04-14 18:00:00,30,18,0.0,8.7,6,1,46,11:18 PM,12:20 PM,06:18 AM,05:52 PM,10,29,29,29,30,10,38,0.0,1019,29,10,99,17
2020-04-14 21:00:00,30,18,0.0,8.7,6,1,46,11:18 PM,12:20 PM,06:18 AM,05:52 PM,14,30,30,27,34,12,60,0.0,1021,27,10,75,19
2020-04-15 00:00:00,29,18,0.0,8.7,7,1,38,No moonrise,01:12 PM,06:18 AM,05:51 PM,15,22,23,22,29,14,73,0.0,1021,22,10,70,17
2020-04-15 03:00:00,29,18,0.0,8.7,7,1,38,No moonrise,01:12 PM,06:18 AM,05:51 PM,15,19,19,19,23,7,80,0.0,1021,19,10,97,13
2020-04-15 06:00:00,29,18,0.0,8.7,7,1,38,No moonrise,01:12 PM,06:18 AM,05:51 PM,15,18,18,18,21,7,83,0.0,1022,18,10,136,12
2020-04-15 09:00:00,29,18,0.0,8.7,7,6,38,No moonrise,01:12 PM,06:18 AM,05:51 PM,14,23,23,22,22,4,61,0.0,1022,22,10,121,17
2020-04-15 12:00:00,29,18,0.0,8.7,7,7,38,No moonrise,01:12 PM,06:18 AM,05:51 PM,13,27,27,27,23,3,40,0.0,1020,27,10,92,20
2020-04-15 15:00:00,29,18,0.0,8.7,7,7,38,No moonrise,01:12 PM,06:18 AM,05:51 PM,13,28,28,29,23,23,37,0.0,1017,29,10,81,21
2020-04-15 18:00:00,29,18,0.0,8.7,7,1,38,No moonrise,01:12 PM,06:18 AM,05:51 PM,14,29,29,28,30,26,49,0.0,1018,28,10,64,18
2020-04-15 21:00:00,29,18,0.0,8.7,7,1,38,No moonrise,01:12 PM,06:18 AM,05:51 PM,14,28,28,25,33,16,60,0.0,1020,25,10,58,19
2020-04-16 00:00:00,30,17,0.0,8.7,7,1,30,12:13 AM,01:58 PM,06:18 AM,05:50 PM,15,21,22,21,27,10,76,0.0,1020,21,10,69,16
2020-04-16 03:00:00,30,17,0.0,8.7,7,1,30,12:13 AM,01:58 PM,06:18 AM,05:50 PM,15,18,18,18,19,4,85,0.0,1019,18,10,87,10
2020-04-16 06:00:00,30,17,0.0,8.7,7,1,30,12:13 AM,01:58 PM,06:18 AM,05:50 PM,15,18,18,18,15,2,85,0.0,1019,18,10,106,9
2020-04-16 09:00:00,30,17,0.0,8.7,7,6,30,12:13 AM,01:58 PM,06:18 AM,05:50 PM,15,23,23,22,15,8,66,0.0,1019,22,10,92,12
2020-04-16 12:00:00,30,17,0.0,8.7,7,7,30,12:13 AM,01:58 PM,06:18 AM,05:50 PM,12,27,27,27,13,5,40,0.0,1017,27,10,82,11
2020-04-16 15:00:00,30,17,0.0,8.7,7,7,30,12:13 AM,01:58 PM,06:18 AM,05:50 PM,9,28,28,29,12,5,29,0.0,1015,29,10,92,10
2020-04-16 18:00:00,30,17,0.0,8.7,7,1,30,12:13 AM,01:58 PM,06:18 AM,05:50 PM,9,29,29,28,24,6,34,0.0,1016,28,10,101,13
2020-04-16 21:00:00,30,17,0.0,8.7,7,1,30,12:13 AM,01:58 PM,06:18 AM,05:50 PM,13,28,28,25,29,4,56,0.0,1017,25,10,61,14
2020-04-17 00:00:00,32,18,0.0,8.7,7,1,23,01:08 AM,02:39 PM,06:19 AM,05:49 PM,17,21,22,21,27,3,80,0.0,1017,21,10,39,14
2020-04-17 03:00:00,32,18,0.0,8.7,7,1,23,01:08 AM,02:39 PM,06:19 AM,05:49 PM,17,18,18,18,15,23,93,0.0,1016,18,5,42,8
2020-04-17 06:00:00,32,18,0.0,8.7,7,1,23,01:08 AM,02:39 PM,06:19 AM,05:49 PM,18,19,19,19,9,33,94,0.0,1017,19,7,74,5
2020-04-17 09:00:00,32,18,0.0,8.7,7,6,23,01:08 AM,02:39 PM,06:19 AM,05:49 PM,17,24,24,24,9,13,69,0.0,1017,24,10,58,6
2020-04-17 12:00:00,32,18,0.0,8.7,7,7,23,01:08 AM,02:39 PM,06:19 AM,05:49 PM,14,29,29,29,5,6,41,0.0,1015,29,10,152,5
2020-04-17 15:00:00,32,18,0.0,8.7,7,8,23,01:08 AM,02:39 PM,06:19 AM,05:49 PM,11,30,30,31,2,7,29,0.0,1013,31,10,303,1
2020-04-17 18:00:00,32,18,0.0,8.7,7,1,23,01:08 AM,02:39 PM,06:19 AM,05:49 PM,10,32,32,30,12,5,33,0.0,1013,30,10,125,6
2020-04-17 21:00:00,32,18,0.0,8.7,7,1,23,01:08 AM,02:39 PM,06:19 AM,05:49 PM,10,31,31,27,25,4,38,0.0,1014,27,10,5,12
2020-04-18 00:00:00,34,20,0.0,8.7,7,1,15,02:01 AM,03:17 PM,06:19 AM,05:48 PM,10,26,26,23,21,4,44,0.0,1014,23,10,231,10
2020-04-18 03:00:00,34,20,0.0,8.7,7,1,15,02:01 AM,03:17 PM,06:19 AM,05:48 PM,12,21,21,21,13,4,59,0.0,1013,21,10,324,6
2020-04-18 06:00:00,34,20,0.0,8.7,7,1,15,02:01 AM,03:17 PM,06:19 AM,05:48 PM,14,21,23,21,18,4,66,0.0,1014,21,10,318,9
2020-04-18 09:00:00,34,20,0.0,8.7,7,7,15,02:01 AM,03:17 PM,06:19 AM,05:48 PM,15,28,28,27,20,6,51,0.0,1014,27,10,304,15
2020-04-18 12:00:00,34,20,0.0,8.7,7,8,15,02:01 AM,03:17 PM,06:19 AM,05:48 PM,12,31,31,32,14,7,31,0.0,1012,32,10,263,12
2020-04-18 15:00:00,34,20,0.0,8.7,7,8,15,02:01 AM,03:17 PM,06:19 AM,05:48 PM,9,32,32,34,11,20,22,0.0,1010,34,10,230,9
2020-04-18 18:00:00,34,20,0.0,8.7,7,1,15,02:01 AM,03:17 PM,06:19 AM,05:48 PM,10,32,32,31,5,28,28,0.0,1010,31,10,155,4
2020-04-18 21:00:00,34,20,0.0,8.7,7,1,15,02:01 AM,03:17 PM,06:19 AM,05:48 PM,12,28,28,27,25,28,42,0.0,1011,27,10,121,13
2020-04-19 00:00:00,32,22,0.0,7.2,7,1,8,02:53 AM,03:51 PM,06:20 AM,05:47 PM,15,26,26,25,21,28,54,0.0,1011,25,10,65,12
2020-04-19 03:00:00,32,22,0.0,7.2,7,1,8,02:53 AM,03:51 PM,06:20 AM,05:47 PM,16,25,25,24,21,57,61,0.1,1011,24,10,247,12
2020-04-19 06:00:00,32,22,0.0,7.2,7,1,8,02:53 AM,03:51 PM,06:20 AM,05:47 PM,15,25,25,22,22,78,64,0.1,1012,22,10,303,14
2020-04-19 09:00:00,32,22,0.0,7.2,7,5,8,02:53 AM,03:51 PM,06:20 AM,05:47 PM,16,26,26,24,14,85,60,0.3,1013,24,9,272,11
2020-04-19 12:00:00,32,22,0.0,7.2,7,6,8,02:53 AM,03:51 PM,06:20 AM,05:47 PM,16,29,29,28,13,40,49,0.1,1011,28,10,263,11
2020-04-19 15:00:00,32,22,0.0,7.2,7,8,8,02:53 AM,03:51 PM,06:20 AM,05:47 PM,14,31,31,31,13,12,35,0.0,1009,31,10,248,12
2020-04-19 18:00:00,32,22,0.0,7.2,7,1,8,02:53 AM,03:51 PM,06:20 AM,05:47 PM,10,31,31,30,18,6,32,0.0,1010,30,10,234,10
2020-04-19 21:00:00,32,22,0.0,7.2,7,1,8,02:53 AM,03:51 PM,06:20 AM,05:47 PM,7,30,30,26,37,1,32,0.0,1012,26,10,202,18
2020-04-20 00:00:00,31,17,0.0,8.7,7,1,0,03:43 AM,04:24 PM,06:20 AM,05:47 PM,7,26,26,22,44,0,37,0.0,1013,22,10,162,24
2020-04-20 03:00:00,31,17,0.0,8.7,7,1,0,03:43 AM,04:24 PM,06:20 AM,05:47 PM,5,19,20,19,42,0,37,0.0,1014,19,10,154,24
2020-04-20 06:00:00,31,17,0.0,8.7,7,1,0,03:43 AM,04:24 PM,06:20 AM,05:47 PM,3,18,18,18,38,5,37,0.0,1015,18,10,157,22
2020-04-20 09:00:00,31,17,0.0,8.7,7,6,0,03:43 AM,04:24 PM,06:20 AM,05:47 PM,5,22,22,22,27,2,32,0.0,1016,22,10,144,21
2020-04-20 12:00:00,31,17,0.0,8.7,7,7,0,03:43 AM,04:24 PM,06:20 AM,05:47 PM,11,27,27,27,14,0,36,0.0,1015,27,10,127,12
2020-04-20 15:00:00,31,17,0.0,8.7,7,7,0,03:43 AM,04:24 PM,06:20 AM,05:47 PM,11,29,29,30,11,3,31,0.0,1013,30,10,139,9
2020-04-20 18:00:00,31,17,0.0,8.7,7,1,0,03:43 AM,04:24 PM,06:20 AM,05:47 PM,9,31,31,29,26,4,34,0.0,1015,29,10,139,14
2020-04-20 21:00:00,31,17,0.0,8.7,7,1,0,03:43 AM,04:24 PM,06:20 AM,05:47 PM,10,30,30,26,35,1,42,0.0,1017,26,10,144,17
