date_time,Ashburton_maxtempC,Ashburton_mintempC,Ashburton_totalSnow_cm,Ashburton_sunHour,Ashburton_uvIndex,Ashburton_uvIndex,Ashburton_moon_illumination,Ashburton_moonrise,Ashburton_moonset,Ashburton_sunrise,Ashburton_sunset,Ashburton_DewPointC,Ashburton_FeelsLikeC,Ashburton_HeatIndexC,Ashburton_WindChillC,Ashburton_WindGustKmph,Ashburton_cloudcover,Ashburton_humidity,Ashburton_precipMM,Ashburton_pressure,Ashburton_tempC,Ashburton_visibility,Ashburton_winddirDegree,Ashburton_windspeedKmph
2020-01-31 03:00:00,10,8,0.0,4.8,2,1,37,11:48 AM,No moonset,08:52 AM,06:05 PM,8,5,8,5,36,78,97,0.0,1008,8,10,222,22
2020-01-31 06:00:00,10,8,0.0,4.8,2,2,37,11:48 AM,No moonset,08:52 AM,06:05 PM,8,5,9,5,44,87,97,0.0,1008,9,10,224,24
2020-01-31 09:00:00,10,8,0.0,4.8,2,2,37,11:48 AM,No moonset,08:52 AM,06:05 PM,8,5,9,5,51,100,97,0.0,1007,9,10,224,29
2020-01-31 12:00:00,10,8,0.0,4.8,2,2,37,11:48 AM,No moonset,08:52 AM,06:05 PM,9,6,10,6,57,100,97,0.0,1007,10,10,220,33
2020-01-31 15:00:00,10,8,0.0,4.8,2,3,37,11:48 AM,No moonset,08:52 AM,06:05 PM,10,7,10,7,60,100,96,0.5,1005,10,2,231,34
2020-01-31 18:00:00,10,8,0.0,4.8,2,2,37,11:48 AM,No moonset,08:52 AM,06:05 PM,9,6,9,6,48,100,96,0.0,1005,9,10,236,30
2020-01-31 21:00:00,10,8,0.0,4.8,2,1,37,11:48 AM,No moonset,08:52 AM,06:05 PM,8,5,8,5,44,100,97,0.1,1004,8,10,240,26
2020-02-01 00:00:00,7,2,0.0,9.6,2,1,49,12:06 PM,01:03 AM,08:51 AM,06:07 PM,8,5,8,5,43,100,97,0.0,1004,8,10,244,25
2020-02-01 03:00:00,7,2,0.0,9.6,2,1,49,12:06 PM,01:03 AM,08:51 AM,06:07 PM,7,4,8,4,48,100,95,0.1,1004,8,10,244,27
2020-02-01 06:00:00,7,2,0.0,9.6,2,2,49,12:06 PM,01:03 AM,08:51 AM,06:07 PM,5,2,6,2,48,51,92,0.1,1004,6,10,265,26
2020-02-01 09:00:00,7,2,0.0,9.6,2,3,49,12:06 PM,01:03 AM,08:51 AM,06:07 PM,5,2,6,2,45,40,90,0.0,1005,6,10,258,26
2020-02-01 12:00:00,7,2,0.0,9.6,2,2,49,12:06 PM,01:03 AM,08:51 AM,06:07 PM,3,3,7,3,52,65,76,0.0,1008,7,10,267,35
2020-02-01 15:00:00,7,2,0.0,9.6,2,3,49,12:06 PM,01:03 AM,08:51 AM,06:07 PM,3,2,7,2,53,18,75,0.0,1009,7,10,270,34
2020-02-01 18:00:00,7,2,0.0,9.6,2,2,49,12:06 PM,01:03 AM,08:51 AM,06:07 PM,2,0,4,0,42,6,84,0.0,1011,4,10,263,21
2020-02-01 21:00:00,7,2,0.0,9.6,2,1,49,12:06 PM,01:03 AM,08:51 AM,06:07 PM,3,2,4,2,24,100,91,0.0,1012,2,10,237,13
2020-02-02 00:00:00,10,6,0.0,6.5,2,1,57,12:26 PM,02:09 AM,08:49 AM,06:08 PM,5,3,6,3,20,100,98,2.0,1010,6,9,169,12
2020-02-02 03:00:00,10,6,0.0,6.5,2,1,57,12:26 PM,02:09 AM,08:49 AM,06:08 PM,9,5,9,5,60,100,98,9.1,1003,9,5,220,33
2020-02-02 06:00:00,10,6,0.0,6.5,2,3,57,12:26 PM,02:09 AM,08:49 AM,06:08 PM,9,6,10,6,60,100,95,5.4,1005,10,7,268,35
2020-02-02 09:00:00,10,6,0.0,6.5,2,2,57,12:26 PM,02:09 AM,08:49 AM,06:08 PM,8,4,8,4,53,90,95,0.1,1008,8,10,251,31
2020-02-02 12:00:00,10,6,0.0,6.5,2,3,57,12:26 PM,02:09 AM,08:49 AM,06:08 PM,7,6,10,6,50,58,86,0.0,1010,10,10,247,32
2020-02-02 15:00:00,10,6,0.0,6.5,2,2,57,12:26 PM,02:09 AM,08:49 AM,06:08 PM,7,6,9,6,48,67,86,0.4,1009,9,10,250,28
2020-02-02 18:00:00,10,6,0.0,6.5,2,2,57,12:26 PM,02:09 AM,08:49 AM,06:08 PM,7,5,8,5,50,84,91,0.0,1011,8,10,239,30
2020-02-02 21:00:00,10,6,0.0,6.5,2,1,57,12:26 PM,02:09 AM,08:49 AM,06:08 PM,6,3,7,3,53,88,91,0.9,1012,7,9,254,29
2020-02-03 00:00:00,8,3,0.0,4.8,2,1,64,12:51 PM,03:18 AM,08:48 AM,06:10 PM,6,2,7,2,62,99,91,0.4,1014,7,2,253,34
2020-02-03 03:00:00,8,3,0.0,4.8,2,1,64,12:51 PM,03:18 AM,08:48 AM,06:10 PM,6,3,7,3,54,55,92,0.1,1014,7,10,262,29
2020-02-03 06:00:00,8,3,0.0,4.8,2,3,64,12:51 PM,03:18 AM,08:48 AM,06:10 PM,5,3,7,3,42,62,93,0.0,1016,7,10,261,23
2020-02-03 09:00:00,8,3,0.0,4.8,2,2,64,12:51 PM,03:18 AM,08:48 AM,06:10 PM,6,3,7,3,35,79,93,0.1,1016,7,10,259,21
2020-02-03 12:00:00,8,3,0.0,4.8,2,2,64,12:51 PM,03:18 AM,08:48 AM,06:10 PM,5,5,8,5,31,68,82,0.2,1017,8,10,274,21
2020-02-03 15:00:00,8,3,0.0,4.8,2,2,64,12:51 PM,03:18 AM,08:48 AM,06:10 PM,4,2,6,2,28,100,92,0.9,1015,6,9,313,18
2020-02-03 18:00:00,8,3,0.0,4.8,2,1,64,12:51 PM,03:18 AM,08:48 AM,06:10 PM,3,0,5,0,37,70,88,2.5,1017,5,9,300,23
2020-02-03 21:00:00,8,3,0.0,4.8,2,1,64,12:51 PM,03:18 AM,08:48 AM,06:10 PM,1,-2,3,-2,45,81,83,0.1,1019,3,10,296,23
2020-02-04 00:00:00,6,3,0.0,4.8,2,1,72,01:21 PM,04:27 AM,08:46 AM,06:12 PM,1,-2,3,-2,47,34,86,0.0,1021,3,10,288,23
2020-02-04 03:00:00,6,3,0.0,4.8,2,1,72,01:21 PM,04:27 AM,08:46 AM,06:12 PM,1,-2,4,-2,58,74,83,0.1,1021,4,10,291,30
2020-02-04 06:00:00,6,3,0.0,4.8,2,2,72,01:21 PM,04:27 AM,08:46 AM,06:12 PM,1,-2,4,-2,59,30,82,0.0,1024,4,10,296,31
2020-02-04 09:00:00,6,3,0.0,4.8,2,1,72,01:21 PM,04:27 AM,08:46 AM,06:12 PM,1,-2,3,-2,41,87,84,0.1,1026,3,9,308,22
2020-02-04 12:00:00,6,3,0.0,4.8,2,2,72,01:21 PM,04:27 AM,08:46 AM,06:12 PM,1,0,6,0,54,71,72,0.1,1029,6,10,314,35
2020-02-04 15:00:00,6,3,0.0,4.8,2,3,72,01:21 PM,04:27 AM,08:46 AM,06:12 PM,1,0,5,0,57,61,74,0.0,1030,5,10,324,35
2020-02-04 18:00:00,6,3,0.0,4.8,2,1,72,01:21 PM,04:27 AM,08:46 AM,06:12 PM,1,-1,4,-1,38,88,82,0.1,1033,4,10,331,19
2020-02-04 21:00:00,6,3,0.0,4.8,2,1,72,01:21 PM,04:27 AM,08:46 AM,06:12 PM,2,1,3,1,18,12,92,0.0,1034,3,10,333,9
2020-02-05 00:00:00,7,2,0.0,9.7,3,1,79,02:01 PM,05:36 AM,08:45 AM,06:13 PM,3,1,4,1,16,7,93,0.0,1036,4,10,329,9
2020-02-05 03:00:00,7,2,0.0,9.7,3,1,79,02:01 PM,05:36 AM,08:45 AM,06:13 PM,3,2,4,2,15,20,94,0.0,1036,4,2,353,9
2020-02-05 06:00:00,7,2,0.0,9.7,3,2,79,02:01 PM,05:36 AM,08:45 AM,06:13 PM,3,2,4,2,14,54,93,0.0,1037,4,10,44,8
2020-02-05 09:00:00,7,2,0.0,9.7,3,3,79,02:01 PM,05:36 AM,08:45 AM,06:13 PM,4,5,5,5,4,34,88,0.0,1037,5,10,101,3
2020-02-05 12:00:00,7,2,0.0,9.7,3,3,79,02:01 PM,05:36 AM,08:45 AM,06:13 PM,3,6,7,6,8,16,77,0.0,1038,7,10,129,6
2020-02-05 15:00:00,7,2,0.0,9.7,3,3,79,02:01 PM,05:36 AM,08:45 AM,06:13 PM,4,6,7,6,11,47,79,0.0,1036,7,10,120,7
2020-02-05 18:00:00,7,2,0.0,9.7,3,2,79,02:01 PM,05:36 AM,08:45 AM,06:13 PM,5,4,5,4,8,58,96,0.0,1035,5,2,128,5
2020-02-05 21:00:00,7,2,0.0,9.7,3,1,79,02:01 PM,05:36 AM,08:45 AM,06:13 PM,5,2,4,2,6,45,95,0.0,1035,2,2,141,5
2020-02-06 00:00:00,6,2,0.0,9.7,2,1,87,02:52 PM,06:42 AM,08:43 AM,06:15 PM,5,6,6,6,5,85,92,0.0,1033,6,10,109,4
2020-02-06 03:00:00,6,2,0.0,9.7,2,1,87,02:52 PM,06:42 AM,08:43 AM,06:15 PM,4,3,4,3,9,46,95,0.0,1032,4,2,89,6
2020-02-06 06:00:00,6,2,0.0,9.7,2,1,87,02:52 PM,06:42 AM,08:43 AM,06:15 PM,4,3,5,3,12,47,97,0.0,1031,5,2,94,8
2020-02-06 09:00:00,6,2,0.0,9.7,2,1,87,02:52 PM,06:42 AM,08:43 AM,06:15 PM,4,2,5,2,16,22,94,0.0,1030,5,2,105,12
2020-02-06 12:00:00,6,2,0.0,9.7,2,3,87,02:52 PM,06:42 AM,08:43 AM,06:15 PM,3,3,6,3,24,7,80,0.0,1029,6,10,120,17
2020-02-06 15:00:00,6,2,0.0,9.7,2,3,87,02:52 PM,06:42 AM,08:43 AM,06:15 PM,3,3,6,3,26,1,81,0.0,1027,6,10,109,17
2020-02-06 18:00:00,6,2,0.0,9.7,2,2,87,02:52 PM,06:42 AM,08:43 AM,06:15 PM,4,2,5,2,22,24,95,0.0,1026,5,10,98,15
2020-02-06 21:00:00,6,2,0.0,9.7,2,1,87,02:52 PM,06:42 AM,08:43 AM,06:15 PM,4,2,5,2,26,4,92,0.0,1025,2,10,106,18
2020-02-07 00:00:00,8,0,0.0,4.9,3,1,95,03:56 PM,07:40 AM,08:42 AM,06:17 PM,3,1,5,1,28,4,88,0.0,1022,5,10,113,18
2020-02-07 03:00:00,8,0,0.0,4.9,3,1,95,03:56 PM,07:40 AM,08:42 AM,06:17 PM,2,1,5,1,28,5,81,0.0,1020,5,10,128,17
2020-02-07 06:00:00,8,0,0.0,4.9,3,2,95,03:56 PM,07:40 AM,08:42 AM,06:17 PM,3,1,5,1,26,25,89,0.0,1018,5,10,134,17
2020-02-07 09:00:00,8,0,0.0,4.9,3,1,95,03:56 PM,07:40 AM,08:42 AM,06:17 PM,3,1,4,1,21,96,94,0.0,1016,4,10,143,13
2020-02-07 12:00:00,8,0,0.0,4.9,3,2,95,03:56 PM,07:40 AM,08:42 AM,06:17 PM,5,2,6,2,32,88,90,0.0,1014,6,10,170,21
2020-02-07 15:00:00,8,0,0.0,4.9,3,2,95,03:56 PM,07:40 AM,08:42 AM,06:17 PM,7,4,8,4,46,94,96,0.1,1012,8,10,186,27
2020-02-07 18:00:00,8,0,0.0,4.9,3,1,95,03:56 PM,07:40 AM,08:42 AM,06:17 PM,7,4,8,4,45,86,91,0.3,1010,4,10,195,25
2020-02-07 21:00:00,8,0,0.0,4.9,3,1,95,03:56 PM,07:40 AM,08:42 AM,06:17 PM,8,0,4,0,46,64,93,0.2,1009,0,10,207,32
2020-02-08 00:00:00,7,4,0.0,8.2,2,1,100,05:12 PM,08:28 AM,08:40 AM,06:19 PM,4,1,6,1,53,86,86,0.4,1011,6,9,250,31
2020-02-08 03:00:00,7,4,0.0,8.2,2,1,100,05:12 PM,08:28 AM,08:40 AM,06:19 PM,3,1,5,1,35,53,90,0.0,1013,5,10,258,18
2020-02-08 06:00:00,7,4,0.0,8.2,2,2,100,05:12 PM,08:28 AM,08:40 AM,06:19 PM,3,2,4,2,22,12,89,0.0,1014,4,10,233,12
2020-02-08 09:00:00,7,4,0.0,8.2,2,3,100,05:12 PM,08:28 AM,08:40 AM,06:19 PM,3,2,5,2,25,8,85,0.0,1016,5,10,224,15
2020-02-08 12:00:00,7,4,0.0,8.2,2,2,100,05:12 PM,08:28 AM,08:40 AM,06:19 PM,3,3,7,3,44,86,75,0.1,1016,7,10,221,30
2020-02-08 15:00:00,7,4,0.0,8.2,2,2,100,05:12 PM,08:28 AM,08:40 AM,06:19 PM,4,2,7,2,58,50,78,0.4,1015,7,10,220,36
2020-02-08 18:00:00,7,4,0.0,8.2,2,2,100,05:12 PM,08:28 AM,08:40 AM,06:19 PM,4,1,6,1,63,100,84,0.0,1013,6,10,216,36
2020-02-08 21:00:00,7,4,0.0,8.2,2,1,100,05:12 PM,08:28 AM,08:40 AM,06:19 PM,4,4,8,4,77,100,82,0.1,1012,4,10,212,45
2020-02-09 00:00:00,11,6,0.0,4.9,2,1,100,06:34 PM,09:07 AM,08:38 AM,06:20 PM,5,2,8,2,87,100,85,0.0,1009,8,10,210,53
2020-02-09 03:00:00,11,6,0.0,4.9,2,1,100,06:34 PM,09:07 AM,08:38 AM,06:20 PM,8,3,9,3,91,100,95,2.4,1003,9,9,216,55
2020-02-09 06:00:00,11,6,0.0,4.9,2,2,100,06:34 PM,09:07 AM,08:38 AM,06:20 PM,9,5,10,5,97,100,97,0.0,999,10,10,219,54
2020-02-09 09:00:00,11,6,0.0,4.9,2,3,100,06:34 PM,09:07 AM,08:38 AM,06:20 PM,9,5,10,5,100,100,95,0.4,996,10,2,224,58
2020-02-09 12:00:00,11,6,0.0,4.9,2,3,100,06:34 PM,09:07 AM,08:38 AM,06:20 PM,10,6,11,6,95,100,95,0.0,993,11,10,234,67
2020-02-09 15:00:00,11,6,0.0,4.9,2,3,100,06:34 PM,09:07 AM,08:38 AM,06:20 PM,9,6,11,6,103,100,90,2.5,992,11,9,247,61
2020-02-09 18:00:00,11,6,0.0,4.9,2,2,100,06:34 PM,09:07 AM,08:38 AM,06:20 PM,5,2,8,2,91,91,82,1.4,993,8,9,262,52
2020-02-09 21:00:00,11,6,0.0,4.9,2,1,100,06:34 PM,09:07 AM,08:38 AM,06:20 PM,4,0,6,0,80,100,88,0.9,995,6,9,262,46
2020-02-10 00:00:00,6,3,0.0,4.9,1,1,83,08:00 PM,09:39 AM,08:36 AM,06:22 PM,3,-0,6,-0,83,100,85,1.1,996,6,9,251,49
2020-02-10 03:00:00,6,3,0.0,4.9,1,1,83,08:00 PM,09:39 AM,08:36 AM,06:22 PM,1,-2,4,-2,85,89,78,1.5,1001,4,9,275,48
2020-02-10 06:00:00,6,3,0.0,4.9,1,1,83,08:00 PM,09:39 AM,08:36 AM,06:22 PM,-1,-2,4,-2,72,75,73,0.1,1005,4,10,270,36
2020-02-10 09:00:00,6,3,0.0,4.9,1,1,83,08:00 PM,09:39 AM,08:36 AM,06:22 PM,3,-1,4,-1,49,100,88,0.2,1004,4,9,246,32
2020-02-10 12:00:00,6,3,0.0,4.9,1,2,83,08:00 PM,09:39 AM,08:36 AM,06:22 PM,3,0,6,0,85,100,81,0.7,1002,6,2,260,55
2020-02-10 15:00:00,6,3,0.0,4.9,1,1,83,08:00 PM,09:39 AM,08:36 AM,06:22 PM,2,-2,5,-2,75,78,84,2.4,1001,5,9,267,46
2020-02-10 18:00:00,6,3,0.0,4.9,1,1,83,08:00 PM,09:39 AM,08:36 AM,06:22 PM,-0,-4,3,-4,73,82,79,0.0,1004,3,10,285,44
2020-02-10 21:00:00,6,3,0.0,4.9,1,1,83,08:00 PM,09:39 AM,08:36 AM,06:22 PM,-1,-4,3,-4,69,60,76,0.4,1007,3,0,275,41
2020-02-11 00:00:00,4,1,0.6,6.6,1,1,75,09:25 PM,10:05 AM,08:35 AM,06:24 PM,-2,-5,2,-5,65,84,76,0.5,1010,2,0,276,36
2020-02-11 03:00:00,4,1,0.6,6.6,1,1,75,09:25 PM,10:05 AM,08:35 AM,06:24 PM,-2,-4,2,-4,68,53,73,0.3,1009,2,0,273,37
2020-02-11 06:00:00,4,1,0.6,6.6,1,2,75,09:25 PM,10:05 AM,08:35 AM,06:24 PM,-2,-4,2,-4,64,39,74,0.0,1010,2,10,278,36
2020-02-11 09:00:00,4,1,0.6,6.6,1,1,75,09:25 PM,10:05 AM,08:35 AM,06:24 PM,-1,-4,2,-4,57,87,78,0.2,1012,2,0,279,33
2020-02-11 12:00:00,4,1,0.6,6.6,1,2,75,09:25 PM,10:05 AM,08:35 AM,06:24 PM,-2,-3,4,-3,66,48,65,0.0,1014,4,10,287,42
2020-02-11 15:00:00,4,1,0.6,6.6,1,1,75,09:25 PM,10:05 AM,08:35 AM,06:24 PM,-2,-3,3,-3,61,86,68,0.6,1014,3,5,280,38
2020-02-11 18:00:00,4,1,0.6,6.6,1,1,75,09:25 PM,10:05 AM,08:35 AM,06:24 PM,-3,-4,1,-4,53,78,75,0.0,1016,1,2,273,27
2020-02-11 21:00:00,4,1,0.6,6.6,1,1,75,09:25 PM,10:05 AM,08:35 AM,06:24 PM,-2,-4,1,-4,43,86,80,0.1,1016,1,7,272,22
2020-02-12 00:00:00,6,1,0.8,6.6,1,1,68,10:48 PM,10:28 AM,08:33 AM,06:26 PM,-1,-3,2,-3,37,69,82,0.1,1018,2,10,267,20
2020-02-12 03:00:00,6,1,0.8,6.6,1,1,68,10:48 PM,10:28 AM,08:33 AM,06:26 PM,0,-3,3,-3,48,55,85,0.4,1015,3,7,270,26
2020-02-12 06:00:00,6,1,0.8,6.6,1,1,68,10:48 PM,10:28 AM,08:33 AM,06:26 PM,-1,-4,1,-4,43,86,83,0.4,1016,1,7,274,21
2020-02-12 09:00:00,6,1,0.8,6.6,1,1,68,10:48 PM,10:28 AM,08:33 AM,06:26 PM,0,-2,2,-2,33,37,84,0.0,1017,2,10,264,17
2020-02-12 12:00:00,6,1,0.8,6.6,1,3,68,10:48 PM,10:28 AM,08:33 AM,06:26 PM,1,2,6,2,30,62,75,0.0,1017,6,10,259,20
2020-02-12 15:00:00,6,1,0.8,6.6,1,2,68,10:48 PM,10:28 AM,08:33 AM,06:26 PM,2,1,5,1,35,92,80,0.6,1015,5,10,238,22
2020-02-12 18:00:00,6,1,0.8,6.6,1,2,68,10:48 PM,10:28 AM,08:33 AM,06:26 PM,4,3,5,3,17,100,90,0.8,1012,5,10,197,11
2020-02-12 21:00:00,6,1,0.8,6.6,1,1,68,10:48 PM,10:28 AM,08:33 AM,06:26 PM,5,2,6,2,28,100,94,1.4,1009,2,9,187,22
2020-02-13 00:00:00,7,4,0.0,5.0,2,1,60,No moonrise,10:50 AM,08:31 AM,06:28 PM,4,-1,5,-1,64,100,97,6.3,1000,5,7,179,38
2020-02-13 03:00:00,7,4,0.0,5.0,2,1,60,No moonrise,10:50 AM,08:31 AM,06:28 PM,2,-1,4,-1,46,53,90,11.8,994,4,6,269,23
2020-02-13 06:00:00,7,4,0.0,5.0,2,2,60,No moonrise,10:50 AM,08:31 AM,06:28 PM,4,2,7,2,54,100,85,5.6,993,7,7,241,41
2020-02-13 09:00:00,7,4,0.0,5.0,2,2,60,No moonrise,10:50 AM,08:31 AM,06:28 PM,4,-0,6,-0,75,100,91,2.5,990,6,6,239,44
2020-02-13 12:00:00,7,4,0.0,5.0,2,2,60,No moonrise,10:50 AM,08:31 AM,06:28 PM,4,1,7,1,72,95,81,2.6,994,7,7,280,44
2020-02-13 15:00:00,7,4,0.0,5.0,2,2,60,No moonrise,10:50 AM,08:31 AM,06:28 PM,4,2,7,2,58,87,79,0.1,999,7,10,293,38
2020-02-13 18:00:00,7,4,0.0,5.0,2,2,60,No moonrise,10:50 AM,08:31 AM,06:28 PM,5,2,6,2,39,63,92,0.0,1005,6,10,288,23
2020-02-13 21:00:00,7,4,0.0,5.0,2,1,60,No moonrise,10:50 AM,08:31 AM,06:28 PM,4,2,5,2,27,56,91,0.0,1010,5,10,297,17
2020-02-14 00:00:00,9,1,0.0,5.0,3,1,53,12:10 AM,11:13 AM,08:29 AM,06:29 PM,5,4,6,4,14,56,94,0.0,1013,6,10,268,9
2020-02-14 03:00:00,9,1,0.0,5.0,3,1,53,12:10 AM,11:13 AM,08:29 AM,06:29 PM,5,3,6,3,18,33,96,0.0,1015,6,2,247,12
2020-02-14 06:00:00,9,1,0.0,5.0,3,3,53,12:10 AM,11:13 AM,08:29 AM,06:29 PM,7,4,7,4,26,62,97,0.0,1016,7,10,222,18
2020-02-14 09:00:00,9,1,0.0,5.0,3,2,53,12:10 AM,11:13 AM,08:29 AM,06:29 PM,6,3,7,3,44,73,93,0.0,1016,7,10,210,27
2020-02-14 12:00:00,9,1,0.0,5.0,3,2,53,12:10 AM,11:13 AM,08:29 AM,06:29 PM,7,4,8,4,60,100,94,0.0,1016,8,10,216,36
2020-02-14 15:00:00,9,1,0.0,5.0,3,2,53,12:10 AM,11:13 AM,08:29 AM,06:29 PM,8,4,9,4,60,100,94,0.4,1014,9,2,216,35
2020-02-14 18:00:00,9,1,0.0,5.0,3,1,53,12:10 AM,11:13 AM,08:29 AM,06:29 PM,9,5,7,5,47,100,98,0.0,1015,5,10,235,30
2020-02-14 21:00:00,9,1,0.0,5.0,3,1,53,12:10 AM,11:13 AM,08:29 AM,06:29 PM,7,1,3,1,19,82,97,1.1,1015,1,9,237,13
2020-02-15 00:00:00,10,2,0.0,5.0,2,1,45,01:30 AM,11:38 AM,08:28 AM,06:31 PM,8,6,8,6,13,100,99,1.1,1014,8,9,180,10
2020-02-15 03:00:00,10,2,0.0,5.0,2,1,45,01:30 AM,11:38 AM,08:28 AM,06:31 PM,11,8,11,8,42,100,98,0.3,1011,11,2,208,33
2020-02-15 06:00:00,10,2,0.0,5.0,2,3,45,01:30 AM,11:38 AM,08:28 AM,06:31 PM,10,6,10,6,67,100,97,1.8,1008,10,9,212,42
2020-02-15 09:00:00,10,2,0.0,5.0,2,2,45,01:30 AM,11:38 AM,08:28 AM,06:31 PM,9,5,10,5,86,100,96,1.0,1006,10,9,204,52
2020-02-15 12:00:00,10,2,0.0,5.0,2,2,45,01:30 AM,11:38 AM,08:28 AM,06:31 PM,9,5,10,5,100,100,95,0.0,1003,10,10,203,58
2020-02-15 15:00:00,10,2,0.0,5.0,2,2,45,01:30 AM,11:38 AM,08:28 AM,06:31 PM,9,5,10,5,107,100,93,7.8,998,10,5,206,66
2020-02-15 18:00:00,10,2,0.0,5.0,2,2,45,01:30 AM,11:38 AM,08:28 AM,06:31 PM,10,6,10,6,103,100,95,0.0,996,6,10,220,63
2020-02-15 21:00:00,10,2,0.0,5.0,2,1,45,01:30 AM,11:38 AM,08:28 AM,06:31 PM,10,2,4,2,93,100,94,1.5,998,2,9,226,53
2020-02-16 00:00:00,11,4,0.0,5.0,2,1,38,02:48 AM,12:06 PM,08:26 AM,06:33 PM,9,6,10,6,78,100,95,0.0,999,10,10,221,46
2020-02-16 03:00:00,11,4,0.0,5.0,2,1,38,02:48 AM,12:06 PM,08:26 AM,06:33 PM,11,7,11,7,98,100,96,4.3,992,11,7,221,62
2020-02-16 06:00:00,11,4,0.0,5.0,2,3,38,02:48 AM,12:06 PM,08:26 AM,06:33 PM,10,6,11,6,96,100,96,3.6,991,11,7,227,55
2020-02-16 09:00:00,11,4,0.0,5.0,2,2,38,02:48 AM,12:06 PM,08:26 AM,06:33 PM,6,3,7,3,55,100,93,7.0,993,7,7,248,33
2020-02-16 12:00:00,11,4,0.0,5.0,2,2,38,02:48 AM,12:06 PM,08:26 AM,06:33 PM,5,1,6,1,62,100,91,4.5,996,6,7,263,40
2020-02-16 15:00:00,11,4,0.0,5.0,2,2,38,02:48 AM,12:06 PM,08:26 AM,06:33 PM,1,-0,5,-0,60,80,75,1.3,1000,5,9,258,35
2020-02-16 18:00:00,11,4,0.0,5.0,2,1,38,02:48 AM,12:06 PM,08:26 AM,06:33 PM,-0,-2,4,-2,66,77,72,0.4,1003,4,9,245,36
2020-02-16 21:00:00,11,4,0.0,5.0,2,1,38,02:48 AM,12:06 PM,08:26 AM,06:33 PM,-2,-2,4,-2,63,25,67,0.0,1006,4,10,250,33
2020-02-17 00:00:00,6,2,0.7,5.1,2,1,30,04:03 AM,12:41 PM,08:24 AM,06:35 PM,-1,-2,4,-2,63,45,70,0.0,1008,4,10,241,34
2020-02-17 03:00:00,6,2,0.7,5.1,2,1,30,04:03 AM,12:41 PM,08:24 AM,06:35 PM,1,-1,5,-1,64,54,74,0.4,1007,5,10,234,36
2020-02-17 06:00:00,6,2,0.7,5.1,2,1,30,04:03 AM,12:41 PM,08:24 AM,06:35 PM,-0,-3,3,-3,60,81,79,0.8,1006,3,9,243,31
2020-02-17 09:00:00,6,2,0.7,5.1,2,1,30,04:03 AM,12:41 PM,08:24 AM,06:35 PM,3,-2,4,-2,65,100,93,1.6,1008,4,9,259,38
2020-02-17 12:00:00,6,2,0.7,5.1,2,2,30,04:03 AM,12:41 PM,08:24 AM,06:35 PM,3,1,6,1,59,96,82,0.8,1012,6,9,266,36
2020-02-17 15:00:00,6,2,0.7,5.1,2,1,30,04:03 AM,12:41 PM,08:24 AM,06:35 PM,3,-1,4,-1,55,100,88,1.2,1014,4,10,269,34
2020-02-17 18:00:00,6,2,0.7,5.1,2,1,30,04:03 AM,12:41 PM,08:24 AM,06:35 PM,0,-3,3,-3,54,80,82,0.7,1017,3,5,271,29
2020-02-17 21:00:00,6,2,0.7,5.1,2,1,30,04:03 AM,12:41 PM,08:24 AM,06:35 PM,-0,-3,2,-3,49,72,84,0.1,1020,2,7,265,26
2020-02-18 00:00:00,7,2,1.2,5.1,2,1,22,05:11 AM,01:23 PM,08:22 AM,06:36 PM,-0,-3,2,-3,45,58,86,0.3,1022,2,7,260,22
2020-02-18 03:00:00,7,2,1.2,5.1,2,1,22,05:11 AM,01:23 PM,08:22 AM,06:36 PM,1,-2,3,-2,51,76,87,0.1,1021,3,10,254,26
2020-02-18 06:00:00,7,2,1.2,5.1,2,2,22,05:11 AM,01:23 PM,08:22 AM,06:36 PM,1,-2,3,-2,45,12,86,0.0,1022,3,10,260,22
2020-02-18 09:00:00,7,2,1.2,5.1,2,2,22,05:11 AM,01:23 PM,08:22 AM,06:36 PM,2,0,5,0,48,61,83,0.0,1022,5,10,246,26
2020-02-18 12:00:00,7,2,1.2,5.1,2,2,22,05:11 AM,01:23 PM,08:22 AM,06:36 PM,4,1,6,1,56,100,84,0.0,1021,6,10,254,36
2020-02-18 15:00:00,7,2,1.2,5.1,2,2,22,05:11 AM,01:23 PM,08:22 AM,06:36 PM,4,2,7,2,57,65,80,0.8,1020,7,10,258,35
2020-02-18 18:00:00,7,2,1.2,5.1,2,2,22,05:11 AM,01:23 PM,08:22 AM,06:36 PM,4,0,5,0,54,100,93,0.1,1018,5,10,265,33
2020-02-18 21:00:00,7,2,1.2,5.1,2,1,22,05:11 AM,01:23 PM,08:22 AM,06:36 PM,2,-2,3,-2,50,68,88,1.1,1020,3,5,285,28
2020-02-19 00:00:00,7,2,1.0,5.1,2,1,15,06:11 AM,02:13 PM,08:20 AM,06:38 PM,1,-2,3,-2,40,53,87,1.2,1022,3,5,282,22
2020-02-19 03:00:00,7,2,1.0,5.1,2,1,15,06:11 AM,02:13 PM,08:20 AM,06:38 PM,1,-1,3,-1,29,46,87,0.0,1022,3,10,290,15
2020-02-19 06:00:00,7,2,1.0,5.1,2,1,15,06:11 AM,02:13 PM,08:20 AM,06:38 PM,2,1,4,1,21,100,88,0.0,1023,4,10,254,12
2020-02-19 09:00:00,7,2,1.0,5.1,2,1,15,06:11 AM,02:13 PM,08:20 AM,06:38 PM,4,1,4,1,30,100,96,0.5,1023,4,2,240,17
