date_time,Bega_maxtempC,Bega_mintempC,Bega_totalSnow_cm,Bega_sunHour,Bega_uvIndex,Bega_uvIndex,Bega_moon_illumination,Bega_moonrise,Bega_moonset,Bega_sunrise,Bega_sunset,Bega_DewPointC,Bega_FeelsLikeC,Bega_HeatIndexC,Bega_WindChillC,Bega_WindGustKmph,Bega_cloudcover,Bega_humidity,Bega_precipMM,Bega_pressure,Bega_tempC,Bega_visibility,Bega_winddirDegree,Bega_windspeedKmph
2020-03-22 06:00:00,36,22,0.0,11.6,8,6,4,05:18 AM,04:52 PM,06:18 AM,06:28 PM,9,25,25,24,5,8,40,0.0,1011,24,10,98,4
2020-03-22 09:00:00,36,22,0.0,11.6,8,7,4,05:18 AM,04:52 PM,06:18 AM,06:28 PM,9,28,28,29,10,16,31,0.0,1013,29,10,182,9
2020-03-22 12:00:00,36,22,0.0,11.6,8,8,4,05:18 AM,04:52 PM,06:18 AM,06:28 PM,7,32,32,34,5,15,18,0.0,1012,34,10,235,4
2020-03-22 15:00:00,36,22,0.0,11.6,8,9,4,05:18 AM,04:52 PM,06:18 AM,06:28 PM,5,34,34,35,4,6,16,0.0,1009,35,10,222,4
2020-03-22 18:00:00,36,22,0.0,11.6,8,8,4,05:18 AM,04:52 PM,06:18 AM,06:28 PM,6,32,32,34,5,5,18,0.0,1009,34,10,132,4
2020-03-22 21:00:00,36,22,0.0,11.6,8,1,4,05:18 AM,04:52 PM,06:18 AM,06:28 PM,6,28,28,30,6,7,23,0.0,1011,30,10,88,4
2020-03-23 00:00:00,35,24,0.0,11.6,8,1,0,05:52 AM,05:43 PM,06:17 AM,06:29 PM,7,26,26,28,3,9,26,0.0,1011,28,10,127,1
2020-03-23 03:00:00,35,24,0.0,11.6,8,1,0,05:52 AM,05:43 PM,06:17 AM,06:29 PM,7,25,25,26,3,9,30,0.0,1010,26,10,156,2
2020-03-23 06:00:00,35,24,0.0,11.6,8,7,0,05:52 AM,05:43 PM,06:17 AM,06:29 PM,7,25,25,26,5,7,30,0.0,1011,26,10,90,3
2020-03-23 09:00:00,35,24,0.0,11.6,8,8,0,05:52 AM,05:43 PM,06:17 AM,06:29 PM,6,29,29,30,6,9,22,0.0,1012,30,10,92,5
2020-03-23 12:00:00,35,24,0.0,11.6,8,8,0,05:52 AM,05:43 PM,06:17 AM,06:29 PM,6,33,33,35,5,10,17,0.0,1010,35,10,175,4
2020-03-23 15:00:00,35,24,0.0,11.6,8,8,0,05:52 AM,05:43 PM,06:17 AM,06:29 PM,6,33,33,35,10,12,17,0.0,1008,35,10,306,9
2020-03-23 18:00:00,35,24,0.0,11.6,8,8,0,05:52 AM,05:43 PM,06:17 AM,06:29 PM,7,31,31,33,10,16,20,0.0,1008,33,10,237,8
2020-03-23 21:00:00,35,24,0.0,11.6,8,1,0,05:52 AM,05:43 PM,06:17 AM,06:29 PM,7,28,28,30,10,7,24,0.0,1010,30,10,146,6
2020-03-24 00:00:00,36,24,0.0,11.6,8,1,0,06:25 AM,06:32 PM,06:16 AM,06:29 PM,7,27,27,28,8,9,26,0.0,1009,28,10,252,4
2020-03-24 03:00:00,36,24,0.0,11.6,8,1,0,06:25 AM,06:32 PM,06:16 AM,06:29 PM,6,25,25,25,15,12,30,0.0,1009,25,10,43,7
2020-03-24 06:00:00,36,24,0.0,11.6,8,7,0,06:25 AM,06:32 PM,06:16 AM,06:29 PM,7,25,25,25,14,15,30,0.0,1009,25,10,65,8
2020-03-24 09:00:00,36,24,0.0,11.6,8,8,0,06:25 AM,06:32 PM,06:16 AM,06:29 PM,8,30,30,31,8,9,24,0.0,1011,31,10,179,7
2020-03-24 12:00:00,36,24,0.0,11.6,8,9,0,06:25 AM,06:32 PM,06:16 AM,06:29 PM,8,34,34,36,4,8,18,0.0,1009,36,10,340,4
2020-03-24 15:00:00,36,24,0.0,11.6,8,9,0,06:25 AM,06:32 PM,06:16 AM,06:29 PM,7,34,34,35,10,10,17,0.0,1006,35,10,248,9
2020-03-24 18:00:00,36,24,0.0,11.6,8,7,0,06:25 AM,06:32 PM,06:16 AM,06:29 PM,9,33,33,33,25,31,27,0.1,1007,33,10,139,19
2020-03-24 21:00:00,36,24,0.0,11.6,8,1,0,06:25 AM,06:32 PM,06:16 AM,06:29 PM,12,31,31,29,44,49,40,0.2,1010,29,9,241,30
2020-03-25 00:00:00,35,22,0.0,11.6,7,1,3,06:57 AM,07:22 PM,06:15 AM,06:30 PM,10,26,26,26,31,35,37,0.0,1010,26,10,35,17
2020-03-25 03:00:00,35,22,0.0,11.6,7,1,3,06:57 AM,07:22 PM,06:15 AM,06:30 PM,11,25,25,24,29,62,46,0.1,1009,24,10,30,15
2020-03-25 06:00:00,35,22,0.0,11.6,7,6,3,06:57 AM,07:22 PM,06:15 AM,06:30 PM,10,25,25,24,22,11,44,0.0,1010,24,10,49,13
2020-03-25 09:00:00,35,22,0.0,11.6,7,7,3,06:57 AM,07:22 PM,06:15 AM,06:30 PM,7,28,28,30,15,15,24,0.0,1012,30,10,54,13
2020-03-25 12:00:00,35,22,0.0,11.6,7,8,3,06:57 AM,07:22 PM,06:15 AM,06:30 PM,6,32,32,34,17,12,19,0.0,1010,34,10,73,15
2020-03-25 15:00:00,35,22,0.0,11.6,7,8,3,06:57 AM,07:22 PM,06:15 AM,06:30 PM,7,32,32,34,18,9,18,0.0,1008,34,10,66,16
2020-03-25 18:00:00,35,22,0.0,11.6,7,8,3,06:57 AM,07:22 PM,06:15 AM,06:30 PM,8,33,33,33,20,18,24,0.0,1008,33,10,142,15
2020-03-25 21:00:00,35,22,0.0,11.6,7,1,3,06:57 AM,07:22 PM,06:15 AM,06:30 PM,11,31,31,30,27,29,35,0.0,1011,30,10,219,18
2020-03-26 00:00:00,34,25,0.0,11.6,8,1,11,07:29 AM,08:11 PM,06:14 AM,06:30 PM,11,27,27,27,14,20,36,0.0,1011,27,10,29,9
2020-03-26 03:00:00,34,25,0.0,11.6,8,1,11,07:29 AM,08:11 PM,06:14 AM,06:30 PM,11,26,26,27,9,40,37,0.1,1010,27,10,20,6
2020-03-26 06:00:00,34,25,0.0,11.6,8,7,11,07:29 AM,08:11 PM,06:14 AM,06:30 PM,12,26,26,25,9,61,44,0.1,1011,25,9,54,6
2020-03-26 09:00:00,34,25,0.0,11.6,8,7,11,07:29 AM,08:11 PM,06:14 AM,06:30 PM,15,28,28,28,6,15,45,0.0,1013,28,10,125,5
2020-03-26 12:00:00,34,25,0.0,11.6,8,8,11,07:29 AM,08:11 PM,06:14 AM,06:30 PM,13,31,31,32,9,26,32,0.0,1011,32,10,202,8
2020-03-26 15:00:00,34,25,0.0,11.6,8,8,11,07:29 AM,08:11 PM,06:14 AM,06:30 PM,10,33,33,34,10,14,23,0.0,1008,34,10,215,9
2020-03-26 18:00:00,34,25,0.0,11.6,8,8,11,07:29 AM,08:11 PM,06:14 AM,06:30 PM,10,33,33,33,15,13,26,0.0,1009,33,10,209,11
2020-03-26 21:00:00,34,25,0.0,11.6,8,1,11,07:29 AM,08:11 PM,06:14 AM,06:30 PM,13,33,33,29,23,11,42,0.0,1012,29,10,315,15
2020-03-27 00:00:00,32,17,0.0,6.1,7,1,18,08:02 AM,09:02 PM,06:13 AM,06:30 PM,14,30,30,27,19,16,54,0.0,1012,27,10,228,12
2020-03-27 03:00:00,32,17,0.0,6.1,7,1,18,08:02 AM,09:02 PM,06:13 AM,06:30 PM,14,25,25,23,18,38,55,0.1,1011,23,10,15,11
2020-03-27 06:00:00,32,17,0.0,6.1,7,5,18,08:02 AM,09:02 PM,06:13 AM,06:30 PM,13,26,26,24,15,74,52,0.4,1012,24,9,29,10
2020-03-27 09:00:00,32,17,0.0,6.1,7,6,18,08:02 AM,09:02 PM,06:13 AM,06:30 PM,13,28,28,29,14,76,39,1.0,1014,29,9,106,10
2020-03-27 12:00:00,32,17,0.0,6.1,7,6,18,08:02 AM,09:02 PM,06:13 AM,06:30 PM,15,30,30,30,17,77,41,1.3,1014,30,8,256,12
2020-03-27 15:00:00,32,17,0.0,6.1,7,6,18,08:02 AM,09:02 PM,06:13 AM,06:30 PM,16,27,27,26,12,74,53,0.2,1012,26,6,228,10
2020-03-27 18:00:00,32,17,0.0,6.1,7,5,18,08:02 AM,09:02 PM,06:13 AM,06:30 PM,15,26,26,24,18,75,52,0.2,1012,24,9,54,13
2020-03-27 21:00:00,32,17,0.0,6.1,7,1,18,08:02 AM,09:02 PM,06:13 AM,06:30 PM,14,20,23,20,12,55,51,0.1,1014,20,10,86,8
2020-03-28 00:00:00,34,21,0.0,11.6,7,1,25,08:37 AM,09:54 PM,06:12 AM,06:31 PM,14,19,22,19,11,8,54,0.0,1013,19,10,88,6
2020-03-28 03:00:00,34,21,0.0,11.6,7,1,25,08:37 AM,09:54 PM,06:12 AM,06:31 PM,14,25,25,22,14,7,59,0.0,1012,22,10,69,8
2020-03-28 06:00:00,34,21,0.0,11.6,7,6,25,08:37 AM,09:54 PM,06:12 AM,06:31 PM,14,25,25,22,17,6,59,0.0,1014,22,10,40,10
2020-03-28 09:00:00,34,21,0.0,11.6,7,7,25,08:37 AM,09:54 PM,06:12 AM,06:31 PM,14,27,27,27,11,7,45,0.0,1016,27,10,68,10
2020-03-28 12:00:00,34,21,0.0,11.6,7,8,25,08:37 AM,09:54 PM,06:12 AM,06:31 PM,10,30,30,32,10,12,27,0.0,1014,32,10,148,9
2020-03-28 15:00:00,34,21,0.0,11.6,7,8,25,08:37 AM,09:54 PM,06:12 AM,06:31 PM,7,32,32,34,14,14,19,0.0,1010,34,10,257,13
2020-03-28 18:00:00,34,21,0.0,11.6,7,8,25,08:37 AM,09:54 PM,06:12 AM,06:31 PM,5,33,33,33,21,6,19,0.0,1009,33,10,301,16
2020-03-28 21:00:00,34,21,0.0,11.6,7,1,25,08:37 AM,09:54 PM,06:12 AM,06:31 PM,6,32,32,30,18,9,26,0.0,1011,30,10,283,10
2020-03-29 00:00:00,34,22,0.0,11.6,7,1,32,09:15 AM,10:47 PM,06:12 AM,06:31 PM,7,25,25,26,14,9,29,0.0,1011,26,10,120,8
2020-03-29 03:00:00,34,22,0.0,11.6,7,1,32,09:15 AM,10:47 PM,06:12 AM,06:31 PM,5,24,24,23,29,4,29,0.0,1010,23,10,21,15
2020-03-29 06:00:00,34,22,0.0,11.6,7,6,32,09:15 AM,10:47 PM,06:12 AM,06:31 PM,5,24,24,23,27,5,31,0.0,1011,23,10,34,16
2020-03-29 09:00:00,34,22,0.0,11.6,7,7,32,09:15 AM,10:47 PM,06:12 AM,06:31 PM,7,26,26,28,19,5,27,0.0,1014,28,10,45,17
2020-03-29 12:00:00,34,22,0.0,11.6,7,8,32,09:15 AM,10:47 PM,06:12 AM,06:31 PM,7,30,30,32,13,6,21,0.0,1012,32,10,131,12
2020-03-29 15:00:00,34,22,0.0,11.6,7,8,32,09:15 AM,10:47 PM,06:12 AM,06:31 PM,6,32,32,34,13,7,17,0.0,1009,34,10,295,12
2020-03-29 18:00:00,34,22,0.0,11.6,7,8,32,09:15 AM,10:47 PM,06:12 AM,06:31 PM,4,33,33,34,19,4,17,0.0,1009,34,10,316,14
2020-03-29 21:00:00,34,22,0.0,11.6,7,1,32,09:15 AM,10:47 PM,06:12 AM,06:31 PM,3,34,34,32,25,3,20,0.0,1011,32,10,241,13
2020-03-30 00:00:00,37,22,0.0,11.6,8,1,40,09:57 AM,11:43 PM,06:11 AM,06:32 PM,3,31,31,28,27,2,23,0.0,1011,28,10,38,14
2020-03-30 03:00:00,37,22,0.0,11.6,8,1,40,09:57 AM,11:43 PM,06:11 AM,06:32 PM,4,24,24,23,25,3,28,0.0,1011,23,10,39,12
2020-03-30 06:00:00,37,22,0.0,11.6,8,6,40,09:57 AM,11:43 PM,06:11 AM,06:32 PM,3,24,24,23,25,4,27,0.0,1012,23,10,55,14
2020-03-30 09:00:00,37,22,0.0,11.6,8,7,40,09:57 AM,11:43 PM,06:11 AM,06:32 PM,2,27,27,29,15,3,18,0.0,1013,29,10,88,13
2020-03-30 12:00:00,37,22,0.0,11.6,8,8,40,09:57 AM,11:43 PM,06:11 AM,06:32 PM,3,32,32,34,12,2,14,0.0,1011,34,10,161,11
2020-03-30 15:00:00,37,22,0.0,11.6,8,9,40,09:57 AM,11:43 PM,06:11 AM,06:32 PM,3,35,35,37,14,2,12,0.0,1008,37,10,279,12
2020-03-30 18:00:00,37,22,0.0,11.6,8,9,40,09:57 AM,11:43 PM,06:11 AM,06:32 PM,3,35,35,36,16,0,13,0.0,1008,36,10,204,11
2020-03-30 21:00:00,37,22,0.0,11.6,8,1,40,09:57 AM,11:43 PM,06:11 AM,06:32 PM,3,35,35,32,21,1,18,0.0,1010,32,10,20,11
2020-03-31 00:00:00,39,24,0.0,11.6,8,1,44,10:43 AM,No moonset,06:10 AM,06:32 PM,3,31,31,29,23,1,22,0.0,1010,29,10,46,12
2020-03-31 03:00:00,39,24,0.0,11.6,8,1,44,10:43 AM,No moonset,06:10 AM,06:32 PM,3,24,24,25,24,0,24,0.0,1009,25,10,63,12
2020-03-31 06:00:00,39,24,0.0,11.6,8,7,44,10:43 AM,No moonset,06:10 AM,06:32 PM,4,25,25,26,18,0,24,0.0,1011,26,10,100,10
2020-03-31 09:00:00,39,24,0.0,11.6,8,8,44,10:43 AM,No moonset,06:10 AM,06:32 PM,7,29,29,31,14,1,21,0.0,1013,31,10,160,13
2020-03-31 12:00:00,39,24,0.0,11.6,8,9,44,10:43 AM,No moonset,06:10 AM,06:32 PM,6,35,35,37,21,2,16,0.0,1010,37,10,237,18
2020-03-31 15:00:00,39,24,0.0,11.6,8,9,44,10:43 AM,No moonset,06:10 AM,06:32 PM,1,38,38,38,27,1,10,0.0,1007,38,10,272,23
2020-03-31 18:00:00,39,24,0.0,11.6,8,9,44,10:43 AM,No moonset,06:10 AM,06:32 PM,1,36,36,36,21,3,11,0.0,1007,36,10,303,16
2020-03-31 21:00:00,39,24,0.0,11.6,8,1,44,10:43 AM,No moonset,06:10 AM,06:32 PM,1,34,34,32,14,4,15,0.0,1009,32,10,322,8
2020-04-01 00:00:00,38,27,0.0,11.6,8,1,56,11:36 AM,12:38 AM,06:09 AM,06:32 PM,2,27,27,29,12,3,18,0.0,1009,29,10,197,6
2020-04-01 03:00:00,38,27,0.0,11.6,8,1,56,11:36 AM,12:38 AM,06:09 AM,06:32 PM,2,25,25,27,13,0,21,0.0,1009,27,10,72,6
2020-04-01 06:00:00,38,27,0.0,11.6,8,7,56,11:36 AM,12:38 AM,06:09 AM,06:32 PM,4,26,26,28,5,0,21,0.0,1010,28,10,192,4
2020-04-01 09:00:00,38,27,0.0,11.6,8,8,56,11:36 AM,12:38 AM,06:09 AM,06:32 PM,3,30,30,32,14,0,16,0.0,1011,32,10,251,12
2020-04-01 12:00:00,38,27,0.0,11.6,8,9,56,11:36 AM,12:38 AM,06:09 AM,06:32 PM,1,36,36,37,24,0,10,0.0,1010,37,10,281,22
2020-04-01 15:00:00,38,27,0.0,11.6,8,9,56,11:36 AM,12:38 AM,06:09 AM,06:32 PM,1,36,36,37,31,0,10,0.0,1007,37,10,290,27
2020-04-01 18:00:00,38,27,0.0,11.6,8,8,56,11:36 AM,12:38 AM,06:09 AM,06:32 PM,1,34,34,35,26,0,13,0.0,1007,35,10,310,20
2020-04-01 21:00:00,38,27,0.0,11.6,8,1,56,11:36 AM,12:38 AM,06:09 AM,06:32 PM,2,34,34,32,23,0,17,0.0,1009,32,10,333,12
2020-04-02 00:00:00,36,23,0.0,11.6,8,1,64,12:33 PM,01:34 AM,06:08 AM,06:33 PM,1,29,29,28,22,0,19,0.0,1009,28,10,340,11
2020-04-02 03:00:00,36,23,0.0,11.6,8,1,64,12:33 PM,01:34 AM,06:08 AM,06:33 PM,-0,24,24,25,21,0,19,0.0,1009,25,10,346,10
2020-04-02 06:00:00,36,23,0.0,11.6,8,6,64,12:33 PM,01:34 AM,06:08 AM,06:33 PM,2,24,24,25,18,1,23,0.0,1010,25,10,244,11
2020-04-02 09:00:00,36,23,0.0,11.6,8,7,64,12:33 PM,01:34 AM,06:08 AM,06:33 PM,6,28,28,29,15,1,24,0.0,1012,29,10,123,13
2020-04-02 12:00:00,36,23,0.0,11.6,8,8,64,12:33 PM,01:34 AM,06:08 AM,06:33 PM,4,32,32,34,17,1,15,0.0,1010,34,10,322,15
2020-04-02 15:00:00,36,23,0.0,11.6,8,9,64,12:33 PM,01:34 AM,06:08 AM,06:33 PM,1,34,34,36,23,1,11,0.0,1007,36,10,308,20
2020-04-02 18:00:00,36,23,0.0,11.6,8,8,64,12:33 PM,01:34 AM,06:08 AM,06:33 PM,-2,34,34,34,29,0,11,0.0,1008,34,10,322,21
2020-04-02 21:00:00,36,23,0.0,11.6,8,1,64,12:33 PM,01:34 AM,06:08 AM,06:33 PM,-3,35,35,31,31,0,13,0.0,1010,31,10,231,15
2020-04-03 00:00:00,36,22,0.0,11.6,8,1,71,01:34 PM,02:27 AM,06:07 AM,06:33 PM,-3,30,30,27,26,0,15,0.0,1010,27,10,23,12
2020-04-03 03:00:00,36,22,0.0,11.6,8,1,71,01:34 PM,02:27 AM,06:07 AM,06:33 PM,-2,23,23,24,23,0,19,0.0,1010,24,10,38,12
2020-04-03 06:00:00,36,22,0.0,11.6,8,6,71,01:34 PM,02:27 AM,06:07 AM,06:33 PM,0,23,23,24,26,1,21,0.0,1011,24,10,54,15
2020-04-03 09:00:00,36,22,0.0,11.6,8,7,71,01:34 PM,02:27 AM,06:07 AM,06:33 PM,1,27,27,29,19,4,17,0.0,1013,29,10,59,17
2020-04-03 12:00:00,36,22,0.0,11.6,8,8,71,01:34 PM,02:27 AM,06:07 AM,06:33 PM,0,32,32,34,14,2,11,0.0,1011,34,10,136,13
2020-04-03 15:00:00,36,22,0.0,11.6,8,9,71,01:34 PM,02:27 AM,06:07 AM,06:33 PM,0,35,35,36,12,0,10,0.0,1009,36,10,309,10
2020-04-03 18:00:00,36,22,0.0,11.6,8,9,71,01:34 PM,02:27 AM,06:07 AM,06:33 PM,-0,35,35,35,15,0,12,0.0,1009,35,10,315,11
2020-04-03 21:00:00,36,22,0.0,11.6,8,1,71,01:34 PM,02:27 AM,06:07 AM,06:33 PM,-0,35,35,33,26,0,15,0.0,1011,33,10,240,13
2020-04-04 00:00:00,37,23,0.0,11.6,8,1,79,02:38 PM,03:19 AM,06:06 AM,06:33 PM,-3,30,30,28,31,0,15,0.0,1011,28,10,29,15
2020-04-04 03:00:00,37,23,0.0,11.6,8,1,79,02:38 PM,03:19 AM,06:06 AM,06:33 PM,-5,23,23,24,23,0,14,0.0,1011,24,10,48,11
2020-04-04 06:00:00,37,23,0.0,11.6,8,6,79,02:38 PM,03:19 AM,06:06 AM,06:33 PM,-6,24,24,25,20,1,12,0.0,1012,25,10,51,12
2020-04-04 09:00:00,37,23,0.0,11.6,8,7,79,02:38 PM,03:19 AM,06:06 AM,06:33 PM,-6,28,28,30,14,5,10,0.0,1014,30,10,59,13
2020-04-04 12:00:00,37,23,0.0,11.6,8,9,79,02:38 PM,03:19 AM,06:06 AM,06:33 PM,-3,34,34,35,11,4,9,0.0,1012,35,10,137,9
2020-04-04 15:00:00,37,23,0.0,11.6,8,9,79,02:38 PM,03:19 AM,06:06 AM,06:33 PM,-1,36,36,37,10,0,9,0.0,1009,37,10,312,8
2020-04-04 18:00:00,37,23,0.0,11.6,8,9,79,02:38 PM,03:19 AM,06:06 AM,06:33 PM,-1,36,36,36,14,0,10,0.0,1009,36,10,214,9
2020-04-04 21:00:00,37,23,0.0,11.6,8,1,79,02:38 PM,03:19 AM,06:06 AM,06:33 PM,-2,34,34,32,25,0,13,0.0,1011,32,10,11,12
2020-04-05 00:00:00,39,24,0.0,11.6,8,1,87,03:44 PM,04:06 AM,06:05 AM,06:34 PM,-2,30,30,28,28,0,15,0.0,1011,28,10,36,13
2020-04-05 03:00:00,39,24,0.0,11.6,8,1,87,03:44 PM,04:06 AM,06:05 AM,06:34 PM,-1,24,24,25,23,0,18,0.0,1011,25,10,79,11
2020-04-05 06:00:00,39,24,0.0,11.6,8,7,87,03:44 PM,04:06 AM,06:05 AM,06:34 PM,-1,25,25,27,18,0,17,0.0,1012,27,10,96,10
2020-04-05 09:00:00,39,24,0.0,11.6,8,8,87,03:44 PM,04:06 AM,06:05 AM,06:34 PM,-1,31,31,33,13,0,11,0.0,1013,33,10,106,11
2020-04-05 12:00:00,39,24,0.0,11.6,8,9,87,03:44 PM,04:06 AM,06:05 AM,06:34 PM,-1,37,37,38,10,0,9,0.0,1011,38,10,174,9
2020-04-05 15:00:00,39,24,0.0,11.6,8,9,87,03:44 PM,04:06 AM,06:05 AM,06:34 PM,-2,38,38,39,13,0,8,0.0,1008,39,10,290,11
2020-04-05 18:00:00,39,24,0.0,11.6,8,9,87,03:44 PM,04:06 AM,06:05 AM,06:34 PM,-4,37,37,37,19,0,8,0.0,1008,37,10,312,13
2020-04-05 21:00:00,39,24,0.0,11.6,8,1,87,03:44 PM,04:06 AM,06:05 AM,06:34 PM,-3,38,38,35,24,0,12,0.0,1010,35,10,258,12
2020-04-06 00:00:00,39,27,0.0,11.6,8,1,94,04:49 PM,04:51 AM,06:04 AM,06:34 PM,-2,34,34,32,21,0,14,0.0,1010,32,10,62,10
2020-04-06 03:00:00,39,27,0.0,11.6,8,1,94,04:49 PM,04:51 AM,06:04 AM,06:34 PM,-2,25,25,27,20,0,15,0.0,1009,27,10,73,9
2020-04-06 06:00:00,39,27,0.0,11.6,8,7,94,04:49 PM,04:51 AM,06:04 AM,06:34 PM,-1,26,26,28,18,1,15,0.0,1010,28,10,134,10
2020-04-06 09:00:00,39,27,0.0,11.6,8,8,94,04:49 PM,04:51 AM,06:04 AM,06:34 PM,2,31,31,33,16,2,14,0.0,1012,33,10,190,14
2020-04-06 12:00:00,39,27,0.0,11.6,8,9,94,04:49 PM,04:51 AM,06:04 AM,06:34 PM,2,37,37,38,14,2,11,0.0,1010,38,10,241,13
2020-04-06 15:00:00,39,27,0.0,11.6,8,9,94,04:49 PM,04:51 AM,06:04 AM,06:34 PM,2,38,38,39,15,0,10,0.0,1007,39,10,262,13
2020-04-06 18:00:00,39,27,0.0,11.6,8,9,94,04:49 PM,04:51 AM,06:04 AM,06:34 PM,1,38,38,38,15,0,11,0.0,1007,38,10,296,12
2020-04-06 21:00:00,39,27,0.0,11.6,8,1,94,04:49 PM,04:51 AM,06:04 AM,06:34 PM,0,38,38,36,14,0,13,0.0,1008,36,10,243,8
2020-04-07 00:00:00,40,26,0.0,11.6,8,1,100,05:55 PM,05:35 AM,06:03 AM,06:35 PM,0,34,34,32,9,0,15,0.0,1008,32,10,18,5
2020-04-07 03:00:00,40,26,0.0,11.6,8,1,100,05:55 PM,05:35 AM,06:03 AM,06:35 PM,1,26,26,28,12,0,17,0.0,1007,28,10,25,6
2020-04-07 06:00:00,40,26,0.0,11.6,8,7,100,05:55 PM,05:35 AM,06:03 AM,06:35 PM,1,26,26,28,16,0,18,0.0,1009,28,10,37,11
2020-04-07 09:00:00,40,26,0.0,11.6,8,8,100,05:55 PM,05:35 AM,06:03 AM,06:35 PM,1,31,31,33,20,0,14,0.0,1010,33,10,75,17
2020-04-07 12:00:00,40,26,0.0,11.6,8,9,100,05:55 PM,05:35 AM,06:03 AM,06:35 PM,0,37,37,38,12,0,9,0.0,1008,38,10,154,10
2020-04-07 15:00:00,40,26,0.0,11.6,8,9,100,05:55 PM,05:35 AM,06:03 AM,06:35 PM,-1,39,39,40,10,3,8,0.0,1005,40,10,261,8
2020-04-07 18:00:00,40,26,0.0,11.6,8,9,100,05:55 PM,05:35 AM,06:03 AM,06:35 PM,-2,37,37,37,14,7,9,0.0,1005,37,10,264,10
2020-04-07 21:00:00,40,26,0.0,11.6,8,1,100,05:55 PM,05:35 AM,06:03 AM,06:35 PM,-2,38,38,35,15,6,12,0.0,1006,35,10,195,8
2020-04-08 00:00:00,39,27,0.0,11.6,8,1,100,07:00 PM,06:17 AM,06:02 AM,06:35 PM,-1,34,34,32,15,6,14,0.0,1007,32,10,116,7
2020-04-08 03:00:00,39,27,0.0,11.6,8,1,100,07:00 PM,06:17 AM,06:02 AM,06:35 PM,-1,26,26,28,15,4,16,0.0,1006,28,10,318,7
2020-04-08 06:00:00,39,27,0.0,11.6,8,7,100,07:00 PM,06:17 AM,06:02 AM,06:35 PM,1,26,26,28,10,3,17,0.0,1008,28,10,238,7
2020-04-08 09:00:00,39,27,0.0,11.6,8,8,100,07:00 PM,06:17 AM,06:02 AM,06:35 PM,2,31,31,33,12,1,15,0.0,1009,33,10,101,11
2020-04-08 12:00:00,39,27,0.0,11.6,8,9,100,07:00 PM,06:17 AM,06:02 AM,06:35 PM,1,37,37,38,13,1,10,0.0,1008,38,10,200,12
2020-04-08 15:00:00,39,27,0.0,11.6,8,9,100,07:00 PM,06:17 AM,06:02 AM,06:35 PM,-2,38,38,38,24,0,8,0.0,1005,38,10,275,21
2020-04-08 18:00:00,39,27,0.0,11.6,8,9,100,07:00 PM,06:17 AM,06:02 AM,06:35 PM,-2,36,36,36,28,7,10,0.0,1006,36,10,291,21
2020-04-08 21:00:00,39,27,0.0,11.6,8,1,100,07:00 PM,06:17 AM,06:02 AM,06:35 PM,-1,36,36,32,28,17,13,0.0,1008,32,10,215,14
2020-04-09 00:00:00,38,24,0.0,11.6,8,1,83,08:06 PM,07:00 AM,06:01 AM,06:35 PM,2,31,31,29,24,8,19,0.0,1009,29,10,119,13
2020-04-09 03:00:00,38,24,0.0,11.6,8,1,83,08:06 PM,07:00 AM,06:01 AM,06:35 PM,5,25,25,26,19,0,26,0.0,1009,26,10,201,10
2020-04-09 06:00:00,38,24,0.0,11.6,8,7,83,08:06 PM,07:00 AM,06:01 AM,06:35 PM,5,25,25,26,27,1,26,0.0,1011,26,10,23,15
2020-04-09 09:00:00,38,24,0.0,11.6,8,8,83,08:06 PM,07:00 AM,06:01 AM,06:35 PM,7,30,30,32,15,3,22,0.0,1012,32,10,38,13
2020-04-09 12:00:00,38,24,0.0,11.6,8,9,83,08:06 PM,07:00 AM,06:01 AM,06:35 PM,4,35,35,36,10,3,13,0.0,1010,36,10,107,9
2020-04-09 15:00:00,38,24,0.0,11.6,8,9,83,08:06 PM,07:00 AM,06:01 AM,06:35 PM,1,36,36,37,18,1,11,0.0,1008,37,10,304,15
2020-04-09 18:00:00,38,24,0.0,11.6,8,9,83,08:06 PM,07:00 AM,06:01 AM,06:35 PM,0,36,36,36,27,4,11,0.0,1008,36,10,329,20
2020-04-09 21:00:00,38,24,0.0,11.6,8,1,83,08:06 PM,07:00 AM,06:01 AM,06:35 PM,1,35,35,32,30,12,15,0.0,1010,32,10,240,15
2020-04-10 00:00:00,38,25,0.0,12.4,8,1,76,09:12 PM,07:45 AM,06:00 AM,06:36 PM,1,31,31,29,23,9,18,0.0,1010,29,10,30,11
2020-04-10 03:00:00,38,25,0.0,12.4,8,1,76,09:12 PM,07:45 AM,06:00 AM,06:36 PM,0,25,25,26,18,4,18,0.0,1009,26,10,42,9
2020-04-10 06:00:00,38,25,0.0,12.4,8,7,76,09:12 PM,07:45 AM,06:00 AM,06:36 PM,1,26,26,27,17,1,18,0.0,1011,27,10,62,9
2020-04-10 09:00:00,38,25,0.0,12.4,8,8,76,09:12 PM,07:45 AM,06:00 AM,06:36 PM,3,31,31,33,7,3,15,0.0,1013,33,10,130,6
2020-04-10 12:00:00,38,25,0.0,12.4,8,9,76,09:12 PM,07:45 AM,06:00 AM,06:36 PM,2,37,37,38,6,2,11,0.0,1011,38,10,226,5
2020-04-10 15:00:00,38,25,0.0,12.4,8,9,76,09:12 PM,07:45 AM,06:00 AM,06:36 PM,1,36,36,37,15,2,10,0.0,1008,37,10,314,13
