date_time,Manjimup_maxtempC,Manjimup_mintempC,Manjimup_totalSnow_cm,Manjimup_sunHour,Manjimup_uvIndex,Manjimup_uvIndex,Manjimup_moon_illumination,Manjimup_moonrise,Manjimup_moonset,Manjimup_sunrise,Manjimup_sunset,Manjimup_DewPointC,Manjimup_FeelsLikeC,Manjimup_HeatIndexC,Manjimup_WindChillC,Manjimup_WindGustKmph,Manjimup_cloudcover,Manjimup_humidity,Manjimup_precipMM,Manjimup_pressure,Manjimup_tempC,Manjimup_visibility,Manjimup_winddirDegree,Manjimup_windspeedKmph
2020-01-11 18:00:00,33,10,0.0,14.2,7,1,100,08:08 PM,05:21 AM,05:15 AM,07:31 PM,3,30,30,31,8,0,27,0.0,1014,31,10,258,5
2020-01-11 21:00:00,33,10,0.0,14.2,7,1,100,08:08 PM,05:21 AM,05:15 AM,07:31 PM,10,31,31,29,12,0,62,0.0,1014,29,10,206,6
2020-01-12 00:00:00,29,14,0.0,14.2,7,1,83,08:59 PM,06:26 AM,05:16 AM,07:31 PM,9,25,25,23,7,0,71,0.0,1013,23,10,183,3
2020-01-12 03:00:00,29,14,0.0,14.2,7,1,83,08:59 PM,06:26 AM,05:16 AM,07:31 PM,7,15,15,15,8,0,62,0.0,1012,15,10,137,4
2020-01-12 06:00:00,29,14,0.0,14.2,7,1,83,08:59 PM,06:26 AM,05:16 AM,07:31 PM,6,18,18,18,8,0,49,0.0,1012,18,10,89,4
2020-01-12 09:00:00,29,14,0.0,14.2,7,7,83,08:59 PM,06:26 AM,05:16 AM,07:31 PM,8,26,26,26,8,0,32,0.0,1013,26,10,238,7
2020-01-12 12:00:00,29,14,0.0,14.2,7,7,83,08:59 PM,06:26 AM,05:16 AM,07:31 PM,11,28,28,28,15,0,33,0.0,1012,28,10,213,13
2020-01-12 15:00:00,29,14,0.0,14.2,7,7,83,08:59 PM,06:26 AM,05:16 AM,07:31 PM,11,27,27,27,17,0,38,0.0,1012,27,10,203,14
2020-01-12 18:00:00,29,14,0.0,14.2,7,1,83,08:59 PM,06:26 AM,05:16 AM,07:31 PM,12,24,24,22,18,28,60,0.0,1013,22,10,182,14
2020-01-12 21:00:00,29,14,0.0,14.2,7,1,83,08:59 PM,06:26 AM,05:16 AM,07:31 PM,13,20,22,20,18,87,86,0.0,1015,20,10,162,11
2020-01-13 00:00:00,30,10,0.0,14.1,5,1,76,09:43 PM,07:36 AM,05:17 AM,07:31 PM,11,17,18,17,15,91,87,0.1,1016,17,10,141,10
2020-01-13 03:00:00,30,10,0.0,14.1,5,1,76,09:43 PM,07:36 AM,05:17 AM,07:31 PM,9,11,12,11,14,65,81,0.0,1017,12,10,123,10
2020-01-13 06:00:00,30,10,0.0,14.1,5,1,76,09:43 PM,07:36 AM,05:17 AM,07:31 PM,8,11,12,11,14,19,78,0.0,1017,12,10,119,9
2020-01-13 09:00:00,30,10,0.0,14.1,5,5,76,09:43 PM,07:36 AM,05:17 AM,07:31 PM,8,18,18,18,12,4,53,0.0,1017,18,10,123,10
2020-01-13 12:00:00,30,10,0.0,14.1,5,7,76,09:43 PM,07:36 AM,05:17 AM,07:31 PM,7,25,25,25,11,1,32,0.0,1015,25,10,129,9
2020-01-13 15:00:00,30,10,0.0,14.1,5,7,76,09:43 PM,07:36 AM,05:17 AM,07:31 PM,7,28,28,29,13,2,24,0.0,1014,29,10,144,11
2020-01-13 18:00:00,30,10,0.0,14.1,5,1,76,09:43 PM,07:36 AM,05:17 AM,07:31 PM,9,27,27,27,17,0,41,0.0,1014,27,10,154,14
2020-01-13 21:00:00,30,10,0.0,14.1,5,1,76,09:43 PM,07:36 AM,05:17 AM,07:31 PM,10,27,27,24,17,5,71,0.0,1014,24,10,138,11
2020-01-14 00:00:00,27,10,0.0,13.4,5,1,69,10:22 PM,08:45 AM,05:18 AM,07:31 PM,10,18,21,18,15,32,87,0.0,1015,18,7,118,9
2020-01-14 03:00:00,27,10,0.0,13.4,5,1,69,10:22 PM,08:45 AM,05:18 AM,07:31 PM,10,9,10,9,14,78,97,0.0,1015,10,1,117,8
2020-01-14 06:00:00,27,10,0.0,13.4,5,1,69,10:22 PM,08:45 AM,05:18 AM,07:31 PM,11,12,12,12,13,87,91,0.0,1015,12,3,132,8
2020-01-14 09:00:00,27,10,0.0,13.4,5,5,69,10:22 PM,08:45 AM,05:18 AM,07:31 PM,12,19,19,19,12,40,65,0.0,1015,19,10,137,11
2020-01-14 12:00:00,27,10,0.0,13.4,5,7,69,10:22 PM,08:45 AM,05:18 AM,07:31 PM,12,26,26,26,14,1,44,0.0,1014,26,10,151,12
2020-01-14 15:00:00,27,10,0.0,13.4,5,7,69,10:22 PM,08:45 AM,05:18 AM,07:31 PM,13,26,26,26,18,0,45,0.0,1014,26,10,156,16
2020-01-14 18:00:00,27,10,0.0,13.4,5,1,69,10:22 PM,08:45 AM,05:18 AM,07:31 PM,12,24,24,22,19,7,57,0.0,1014,22,10,147,15
2020-01-14 21:00:00,27,10,0.0,13.4,5,1,69,10:22 PM,08:45 AM,05:18 AM,07:31 PM,10,20,22,20,19,29,78,0.0,1016,20,10,133,13
2020-01-15 00:00:00,27,10,0.0,13.4,5,1,61,10:58 PM,09:55 AM,05:19 AM,07:31 PM,10,15,17,15,18,51,91,0.0,1017,16,7,120,10
2020-01-15 03:00:00,27,10,0.0,13.4,5,1,61,10:58 PM,09:55 AM,05:19 AM,07:31 PM,10,9,10,9,18,77,95,0.0,1017,10,5,120,10
2020-01-15 06:00:00,27,10,0.0,13.4,5,1,61,10:58 PM,09:55 AM,05:19 AM,07:31 PM,10,12,13,12,18,77,84,0.0,1018,13,10,122,12
2020-01-15 09:00:00,27,10,0.0,13.4,5,5,61,10:58 PM,09:55 AM,05:19 AM,07:31 PM,10,19,19,19,15,31,58,0.0,1018,19,10,117,13
2020-01-15 12:00:00,27,10,0.0,13.4,5,6,61,10:58 PM,09:55 AM,05:19 AM,07:31 PM,10,25,25,25,14,0,39,0.0,1017,25,10,114,12
2020-01-15 15:00:00,27,10,0.0,13.4,5,7,61,10:58 PM,09:55 AM,05:19 AM,07:31 PM,10,27,27,27,15,0,35,0.0,1015,27,10,111,13
2020-01-15 18:00:00,27,10,0.0,13.4,5,1,61,10:58 PM,09:55 AM,05:19 AM,07:31 PM,11,26,26,25,17,0,44,0.0,1015,25,10,109,14
2020-01-15 21:00:00,27,10,0.0,13.4,5,1,61,10:58 PM,09:55 AM,05:19 AM,07:31 PM,10,25,25,22,20,3,64,0.0,1015,22,10,99,14
2020-01-16 00:00:00,31,12,0.0,13.4,7,1,54,11:32 PM,11:02 AM,05:20 AM,07:30 PM,10,17,20,17,20,19,81,0.0,1015,18,10,89,13
2020-01-16 03:00:00,31,12,0.0,13.4,7,1,54,11:32 PM,11:02 AM,05:20 AM,07:30 PM,11,11,12,11,18,49,89,0.0,1015,12,10,77,11
2020-01-16 06:00:00,31,12,0.0,13.4,7,1,54,11:32 PM,11:02 AM,05:20 AM,07:30 PM,12,13,14,13,14,64,88,0.0,1015,14,10,81,10
2020-01-16 09:00:00,31,12,0.0,13.4,7,6,54,11:32 PM,11:02 AM,05:20 AM,07:30 PM,13,21,21,21,10,46,65,0.0,1014,21,10,87,9
2020-01-16 12:00:00,31,12,0.0,13.4,7,6,54,11:32 PM,11:02 AM,05:20 AM,07:30 PM,15,29,29,29,9,42,42,0.0,1013,29,10,93,8
2020-01-16 15:00:00,31,12,0.0,13.4,7,8,54,11:32 PM,11:02 AM,05:20 AM,07:30 PM,14,30,30,31,10,53,36,0.0,1011,31,10,119,9
2020-01-16 18:00:00,31,12,0.0,13.4,7,1,54,11:32 PM,11:02 AM,05:20 AM,07:30 PM,12,30,30,29,14,5,42,0.0,1011,29,10,175,11
2020-01-16 21:00:00,31,12,0.0,13.4,7,1,54,11:32 PM,11:02 AM,05:20 AM,07:30 PM,14,30,30,27,15,14,76,0.0,1012,27,10,154,9
2020-01-17 00:00:00,23,15,0.0,8.8,4,1,47,No moonrise,12:08 PM,05:21 AM,07:30 PM,15,22,23,22,14,56,94,0.0,1012,22,7,123,8
2020-01-17 03:00:00,23,15,0.0,8.8,4,1,47,No moonrise,12:08 PM,05:21 AM,07:30 PM,14,15,15,15,13,100,96,0.0,1012,15,3,118,8
2020-01-17 06:00:00,23,15,0.0,8.8,4,1,47,No moonrise,12:08 PM,05:21 AM,07:30 PM,14,16,16,16,11,100,90,0.0,1012,16,10,128,8
2020-01-17 09:00:00,23,15,0.0,8.8,4,4,47,No moonrise,12:08 PM,05:21 AM,07:30 PM,14,19,20,19,9,97,76,0.0,1012,19,10,145,8
2020-01-17 12:00:00,23,15,0.0,8.8,4,5,47,No moonrise,12:08 PM,05:21 AM,07:30 PM,14,22,23,22,12,87,63,0.0,1012,22,10,157,10
2020-01-17 15:00:00,23,15,0.0,8.8,4,4,47,No moonrise,12:08 PM,05:21 AM,07:30 PM,14,20,20,20,14,83,70,0.0,1011,20,10,163,13
2020-01-17 18:00:00,23,15,0.0,8.8,4,1,47,No moonrise,12:08 PM,05:21 AM,07:30 PM,13,18,18,18,16,91,76,0.0,1013,18,10,167,13
2020-01-17 21:00:00,23,15,0.0,8.8,4,1,47,No moonrise,12:08 PM,05:21 AM,07:30 PM,12,15,15,15,18,91,78,0.0,1014,15,10,164,13
2020-01-18 00:00:00,24,9,0.0,13.4,5,1,40,12:06 AM,01:14 PM,05:22 AM,07:30 PM,10,12,13,12,15,88,84,0.1,1015,13,7,161,10
2020-01-18 03:00:00,24,9,0.0,13.4,5,1,40,12:06 AM,01:14 PM,05:22 AM,07:30 PM,9,9,10,9,12,100,98,0.1,1016,10,0,161,6
2020-01-18 06:00:00,24,9,0.0,13.4,5,1,40,12:06 AM,01:14 PM,05:22 AM,07:30 PM,8,11,11,11,11,83,85,0.0,1017,11,3,153,7
2020-01-18 09:00:00,24,9,0.0,13.4,5,5,40,12:06 AM,01:14 PM,05:22 AM,07:30 PM,8,18,18,18,12,47,55,0.0,1018,18,10,158,11
2020-01-18 12:00:00,24,9,0.0,13.4,5,6,40,12:06 AM,01:14 PM,05:22 AM,07:30 PM,8,22,22,22,14,29,42,0.0,1018,22,10,161,12
2020-01-18 15:00:00,24,9,0.0,13.4,5,6,40,12:06 AM,01:14 PM,05:22 AM,07:30 PM,8,24,24,23,15,1,38,0.0,1017,23,10,155,13
2020-01-18 18:00:00,24,9,0.0,13.4,5,1,40,12:06 AM,01:14 PM,05:22 AM,07:30 PM,8,21,23,21,17,2,49,0.0,1017,21,10,154,13
2020-01-18 21:00:00,24,9,0.0,13.4,5,1,40,12:06 AM,01:14 PM,05:22 AM,07:30 PM,8,17,21,17,18,1,71,0.0,1019,17,10,133,11
2020-01-19 00:00:00,30,9,0.0,14.1,6,1,32,12:41 AM,02:19 PM,05:23 AM,07:29 PM,8,13,16,13,17,4,87,0.0,1019,14,10,108,9
2020-01-19 03:00:00,30,9,0.0,14.1,6,1,32,12:41 AM,02:19 PM,05:23 AM,07:29 PM,8,8,9,8,15,9,93,0.0,1019,9,10,95,8
2020-01-19 06:00:00,30,9,0.0,14.1,6,1,32,12:41 AM,02:19 PM,05:23 AM,07:29 PM,8,10,11,10,15,10,82,0.0,1019,11,10,91,9
2020-01-19 09:00:00,30,9,0.0,14.1,6,5,32,12:41 AM,02:19 PM,05:23 AM,07:29 PM,8,18,19,18,12,8,52,0.0,1019,18,10,81,10
2020-01-19 12:00:00,30,9,0.0,14.1,6,7,32,12:41 AM,02:19 PM,05:23 AM,07:29 PM,7,26,26,26,9,2,30,0.0,1018,26,10,74,8
2020-01-19 15:00:00,30,9,0.0,14.1,6,7,32,12:41 AM,02:19 PM,05:23 AM,07:29 PM,6,28,28,29,8,5,24,0.0,1016,29,10,113,6
2020-01-19 18:00:00,30,9,0.0,14.1,6,1,32,12:41 AM,02:19 PM,05:23 AM,07:29 PM,9,27,27,26,12,4,44,0.0,1015,26,10,197,9
2020-01-19 21:00:00,30,9,0.0,14.1,6,1,32,12:41 AM,02:19 PM,05:23 AM,07:29 PM,10,28,28,24,15,2,73,0.0,1016,24,10,144,8
2020-01-20 00:00:00,31,9,0.0,13.4,6,1,25,01:19 AM,03:24 PM,05:24 AM,07:29 PM,9,18,21,18,16,7,86,0.0,1016,19,7,109,8
2020-01-20 03:00:00,31,9,0.0,13.4,6,1,25,01:19 AM,03:24 PM,05:24 AM,07:29 PM,9,9,10,9,14,45,96,0.0,1015,10,1,106,7
2020-01-20 06:00:00,31,9,0.0,13.4,6,1,25,01:19 AM,03:24 PM,05:24 AM,07:29 PM,10,11,12,11,9,71,88,0.0,1015,12,3,121,5
2020-01-20 09:00:00,31,9,0.0,13.4,6,6,25,01:19 AM,03:24 PM,05:24 AM,07:29 PM,10,22,21,22,5,9,53,0.0,1015,22,10,133,5
2020-01-20 12:00:00,31,9,0.0,13.4,6,8,25,01:19 AM,03:24 PM,05:24 AM,07:29 PM,9,29,29,31,7,4,27,0.0,1013,31,10,169,6
2020-01-20 15:00:00,31,9,0.0,13.4,6,7,25,01:19 AM,03:24 PM,05:24 AM,07:29 PM,10,27,27,27,17,4,36,0.0,1011,27,10,216,14
2020-01-20 18:00:00,31,9,0.0,13.4,6,1,25,01:19 AM,03:24 PM,05:24 AM,07:29 PM,13,25,25,22,16,30,63,0.0,1011,22,10,209,13
2020-01-20 21:00:00,31,9,0.0,13.4,6,1,25,01:19 AM,03:24 PM,05:24 AM,07:29 PM,13,19,22,19,12,82,89,0.0,1013,19,7,210,8
2020-01-21 00:00:00,22,12,0.0,11.1,4,1,18,02:00 AM,04:27 PM,05:25 AM,07:29 PM,12,15,16,15,9,81,96,0.0,1013,15,1,232,4
2020-01-21 03:00:00,22,12,0.0,11.1,4,1,18,02:00 AM,04:27 PM,05:25 AM,07:29 PM,12,13,13,13,12,96,94,0.0,1011,13,3,262,7
2020-01-21 06:00:00,22,12,0.0,11.1,4,1,18,02:00 AM,04:27 PM,05:25 AM,07:29 PM,14,16,16,16,16,91,84,0.1,1011,16,10,247,12
2020-01-21 09:00:00,22,12,0.0,11.1,4,4,18,02:00 AM,04:27 PM,05:25 AM,07:29 PM,14,18,18,18,17,83,75,0.2,1011,18,10,241,14
2020-01-21 12:00:00,22,12,0.0,11.1,4,4,18,02:00 AM,04:27 PM,05:25 AM,07:29 PM,12,19,20,19,18,63,62,0.3,1011,19,10,224,14
2020-01-21 15:00:00,22,12,0.0,11.1,4,6,18,02:00 AM,04:27 PM,05:25 AM,07:29 PM,9,20,22,20,20,60,46,0.3,1012,20,10,217,17
2020-01-21 18:00:00,22,12,0.0,11.1,4,1,18,02:00 AM,04:27 PM,05:25 AM,07:29 PM,8,17,18,17,17,19,58,0.0,1013,17,10,210,14
2020-01-21 21:00:00,22,12,0.0,11.1,4,1,18,02:00 AM,04:27 PM,05:25 AM,07:29 PM,8,15,17,15,14,49,79,0.0,1014,15,10,211,8
2020-01-22 00:00:00,20,9,0.0,8.8,4,1,11,02:45 AM,05:27 PM,05:26 AM,07:28 PM,8,12,15,12,9,52,93,0.0,1015,12,7,235,4
2020-01-22 03:00:00,20,9,0.0,8.8,4,1,11,02:45 AM,05:27 PM,05:26 AM,07:28 PM,8,9,9,9,10,82,93,0.0,1015,9,5,242,5
2020-01-22 06:00:00,20,9,0.0,8.8,4,1,11,02:45 AM,05:27 PM,05:26 AM,07:28 PM,9,11,11,11,13,85,83,0.0,1016,11,10,234,8
2020-01-22 09:00:00,20,9,0.0,8.8,4,4,11,02:45 AM,05:27 PM,05:26 AM,07:28 PM,10,16,16,16,15,91,70,0.0,1016,16,10,227,13
2020-01-22 12:00:00,20,9,0.0,8.8,4,4,11,02:45 AM,05:27 PM,05:26 AM,07:28 PM,12,18,18,18,17,87,66,0.1,1015,18,10,233,14
2020-01-22 15:00:00,20,9,0.0,8.8,4,5,11,02:45 AM,05:27 PM,05:26 AM,07:28 PM,12,20,20,20,18,63,58,0.1,1015,20,10,230,15
2020-01-22 18:00:00,20,9,0.0,8.8,4,1,11,02:45 AM,05:27 PM,05:26 AM,07:28 PM,12,18,18,18,17,74,69,0.0,1015,18,10,225,14
2020-01-22 21:00:00,20,9,0.0,8.8,4,1,11,02:45 AM,05:27 PM,05:26 AM,07:28 PM,13,16,16,16,15,88,83,0.1,1016,16,10,218,11
2020-01-23 00:00:00,25,15,0.0,11.1,5,1,3,03:36 AM,06:22 PM,05:27 AM,07:28 PM,13,16,16,16,12,88,86,0.0,1016,16,10,208,9
2020-01-23 03:00:00,25,15,0.0,11.1,5,1,3,03:36 AM,06:22 PM,05:27 AM,07:28 PM,13,15,15,15,9,84,89,0.0,1016,15,10,211,6
2020-01-23 06:00:00,25,15,0.0,11.1,5,1,3,03:36 AM,06:22 PM,05:27 AM,07:28 PM,14,15,15,15,8,82,90,0.0,1017,15,10,210,6
2020-01-23 09:00:00,25,15,0.0,11.1,5,4,3,03:36 AM,06:22 PM,05:27 AM,07:28 PM,13,18,18,18,9,81,75,0.1,1018,18,10,198,8
2020-01-23 12:00:00,25,15,0.0,11.1,5,5,3,03:36 AM,06:22 PM,05:27 AM,07:28 PM,12,22,22,22,13,67,52,0.1,1018,22,10,204,11
2020-01-23 15:00:00,25,15,0.0,11.1,5,6,3,03:36 AM,06:22 PM,05:27 AM,07:28 PM,11,25,25,24,14,50,42,0.1,1017,24,10,202,12
2020-01-23 18:00:00,25,15,0.0,11.1,5,1,3,03:36 AM,06:22 PM,05:27 AM,07:28 PM,11,21,24,21,14,5,62,0.0,1017,21,10,191,11
2020-01-23 21:00:00,25,15,0.0,11.1,5,1,3,03:36 AM,06:22 PM,05:27 AM,07:28 PM,11,19,23,19,12,44,90,0.0,1018,19,7,173,6
2020-01-24 00:00:00,29,10,0.0,12.2,5,1,0,04:31 AM,07:12 PM,05:28 AM,07:27 PM,10,14,17,14,10,100,99,0.0,1019,14,0,155,5
2020-01-24 03:00:00,29,10,0.0,12.2,5,1,0,04:31 AM,07:12 PM,05:28 AM,07:27 PM,11,11,11,11,7,98,98,0.0,1018,11,1,124,4
2020-01-24 06:00:00,29,10,0.0,12.2,5,1,0,04:31 AM,07:12 PM,05:28 AM,07:27 PM,13,14,14,14,5,92,92,0.0,1019,14,5,97,3
2020-01-24 09:00:00,29,10,0.0,12.2,5,6,0,04:31 AM,07:12 PM,05:28 AM,07:27 PM,14,20,20,20,4,71,71,0.0,1019,20,10,127,4
2020-01-24 12:00:00,29,10,0.0,12.2,5,7,0,04:31 AM,07:12 PM,05:28 AM,07:27 PM,13,27,27,27,8,23,44,0.0,1018,27,10,178,7
2020-01-24 15:00:00,29,10,0.0,12.2,5,7,0,04:31 AM,07:12 PM,05:28 AM,07:27 PM,13,28,28,28,14,0,39,0.0,1017,28,10,195,12
2020-01-24 18:00:00,29,10,0.0,12.2,5,1,0,04:31 AM,07:12 PM,05:28 AM,07:27 PM,14,27,27,25,13,13,61,0.0,1017,25,10,197,10
2020-01-24 21:00:00,29,10,0.0,12.2,5,1,0,04:31 AM,07:12 PM,05:28 AM,07:27 PM,14,27,27,23,12,59,93,0.0,1018,23,7,179,7
2020-01-25 00:00:00,29,11,0.0,13.3,5,1,0,05:28 AM,07:55 PM,05:29 AM,07:27 PM,13,19,22,19,9,100,99,0.0,1018,19,0,130,5
2020-01-25 03:00:00,29,11,0.0,13.3,5,1,0,05:28 AM,07:55 PM,05:29 AM,07:27 PM,12,12,12,12,8,100,99,0.0,1017,12,0,80,4
2020-01-25 06:00:00,29,11,0.0,13.3,5,1,0,05:28 AM,07:55 PM,05:29 AM,07:27 PM,11,13,13,13,6,69,89,0.0,1017,13,3,85,4
2020-01-25 09:00:00,29,11,0.0,13.3,5,6,0,05:28 AM,07:55 PM,05:29 AM,07:27 PM,13,21,21,21,7,6,61,0.0,1018,21,10,140,6
2020-01-25 12:00:00,29,11,0.0,13.3,5,7,0,05:28 AM,07:55 PM,05:29 AM,07:27 PM,14,28,28,27,10,6,43,0.0,1017,27,10,178,9
2020-01-25 15:00:00,29,11,0.0,13.3,5,7,0,05:28 AM,07:55 PM,05:29 AM,07:27 PM,15,28,28,28,14,6,45,0.0,1015,28,10,193,12
2020-01-25 18:00:00,29,11,0.0,13.3,5,1,0,05:28 AM,07:55 PM,05:29 AM,07:27 PM,15,26,26,24,16,17,63,0.0,1016,24,10,190,13
2020-01-25 21:00:00,29,11,0.0,13.3,5,1,0,05:28 AM,07:55 PM,05:29 AM,07:27 PM,14,20,24,20,13,61,90,0.0,1017,20,7,154,8
2020-01-26 00:00:00,34,12,0.0,13.3,6,1,4,06:26 AM,08:33 PM,05:30 AM,07:26 PM,14,17,19,17,9,100,99,0.0,1017,17,0,119,5
2020-01-26 03:00:00,34,12,0.0,13.3,6,1,4,06:26 AM,08:33 PM,05:30 AM,07:26 PM,13,13,13,13,8,100,99,0.0,1017,13,0,123,5
2020-01-26 06:00:00,34,12,0.0,13.3,6,1,4,06:26 AM,08:33 PM,05:30 AM,07:26 PM,12,14,14,14,7,67,90,0.0,1017,14,3,123,4
2020-01-26 09:00:00,34,12,0.0,13.3,6,6,4,06:26 AM,08:33 PM,05:30 AM,07:26 PM,11,22,22,22,6,5,54,0.0,1017,22,10,122,5
2020-01-26 12:00:00,34,12,0.0,13.3,6,8,4,06:26 AM,08:33 PM,05:30 AM,07:26 PM,8,30,30,32,7,10,23,0.0,1016,32,10,149,6
2020-01-26 15:00:00,34,12,0.0,13.3,6,8,4,06:26 AM,08:33 PM,05:30 AM,07:26 PM,10,31,31,32,11,5,26,0.0,1014,32,10,179,10
2020-01-26 18:00:00,34,12,0.0,13.3,6,1,4,06:26 AM,08:33 PM,05:30 AM,07:26 PM,10,28,28,27,16,3,41,0.0,1014,27,10,182,13
2020-01-26 21:00:00,34,12,0.0,13.3,6,1,4,06:26 AM,08:33 PM,05:30 AM,07:26 PM,9,28,28,24,15,2,61,0.0,1016,24,10,149,8
2020-01-27 00:00:00,38,12,0.0,13.9,8,1,11,07:24 AM,09:07 PM,05:31 AM,07:25 PM,9,19,21,19,13,1,77,0.0,1016,19,10,104,6
2020-01-27 03:00:00,38,12,0.0,13.9,8,1,11,07:24 AM,09:07 PM,05:31 AM,07:25 PM,9,12,12,12,12,0,80,0.0,1015,12,10,95,6
2020-01-27 06:00:00,38,12,0.0,13.9,8,1,11,07:24 AM,09:07 PM,05:31 AM,07:25 PM,9,15,16,15,11,1,69,0.0,1015,15,10,89,6
2020-01-27 09:00:00,38,12,0.0,13.9,8,7,11,07:24 AM,09:07 PM,05:31 AM,07:25 PM,9,28,28,27,6,3,36,0.0,1015,27,10,115,5
2020-01-27 12:00:00,38,12,0.0,13.9,8,9,11,07:24 AM,09:07 PM,05:31 AM,07:25 PM,9,35,35,36,6,2,19,0.0,1014,36,10,118,5
2020-01-27 15:00:00,38,12,0.0,13.9,8,9,11,07:24 AM,09:07 PM,05:31 AM,07:25 PM,9,34,34,35,11,0,22,0.0,1012,35,10,213,9
2020-01-27 18:00:00,38,12,0.0,13.9,8,1,11,07:24 AM,09:07 PM,05:31 AM,07:25 PM,12,28,28,28,14,0,42,0.0,1012,28,10,181,11
2020-01-27 21:00:00,38,12,0.0,13.9,8,1,11,07:24 AM,09:07 PM,05:31 AM,07:25 PM,13,27,27,24,13,0,69,0.0,1014,24,10,149,8
2020-01-28 00:00:00,36,13,0.0,13.9,7,1,18,08:20 AM,09:37 PM,05:32 AM,07:25 PM,13,19,21,19,12,0,90,0.0,1013,19,7,105,6
2020-01-28 03:00:00,36,13,0.0,13.9,7,1,18,08:20 AM,09:37 PM,05:32 AM,07:25 PM,12,13,13,13,10,0,95,0.0,1011,13,2,105,5
2020-01-28 06:00:00,36,13,0.0,13.9,7,1,18,08:20 AM,09:37 PM,05:32 AM,07:25 PM,12,16,17,16,8,0,81,0.0,1011,16,5,109,4
2020-01-28 09:00:00,36,13,0.0,13.9,7,7,18,08:20 AM,09:37 PM,05:32 AM,07:25 PM,11,27,27,27,6,0,41,0.0,1011,27,10,143,6
2020-01-28 12:00:00,36,13,0.0,13.9,7,8,18,08:20 AM,09:37 PM,05:32 AM,07:25 PM,9,33,33,35,12,0,20,0.0,1009,35,10,253,10
2020-01-28 15:00:00,36,13,0.0,13.9,7,8,18,08:20 AM,09:37 PM,05:32 AM,07:25 PM,10,32,32,33,17,0,26,0.0,1008,33,10,233,14
2020-01-28 18:00:00,36,13,0.0,13.9,7,1,18,08:20 AM,09:37 PM,05:32 AM,07:25 PM,13,28,28,26,14,8,56,0.0,1008,26,10,223,11
2020-01-28 21:00:00,36,13,0.0,13.9,7,1,18,08:20 AM,09:37 PM,05:32 AM,07:25 PM,15,27,27,24,9,49,92,0.0,1009,24,7,220,5
2020-01-29 00:00:00,31,16,0.0,13.3,6,1,26,09:15 AM,10:05 PM,05:33 AM,07:24 PM,15,20,22,20,3,99,97,0.0,1010,20,1,240,1
2020-01-29 03:00:00,31,16,0.0,13.3,6,1,26,09:15 AM,10:05 PM,05:33 AM,07:24 PM,15,16,16,16,3,93,92,0.0,1009,16,5,297,1
2020-01-29 06:00:00,31,16,0.0,13.3,6,1,26,09:15 AM,10:05 PM,05:33 AM,07:24 PM,14,18,18,18,3,74,80,0.1,1009,18,10,332,2
2020-01-29 09:00:00,31,16,0.0,13.3,6,6,26,09:15 AM,10:05 PM,05:33 AM,07:24 PM,12,23,23,23,5,34,53,0.0,1009,23,10,292,5
2020-01-29 12:00:00,31,16,0.0,13.3,6,7,26,09:15 AM,10:05 PM,05:33 AM,07:24 PM,10,28,28,29,10,2,32,0.0,1007,29,10,284,9
2020-01-29 15:00:00,31,16,0.0,13.3,6,8,26,09:15 AM,10:05 PM,05:33 AM,07:24 PM,9,29,29,30,12,6,27,0.0,1005,30,10,280,10
2020-01-29 18:00:00,31,16,0.0,13.3,6,1,26,09:15 AM,10:05 PM,05:33 AM,07:24 PM,12,28,28,28,12,13,45,0.0,1005,28,10,263,9
2020-01-29 21:00:00,31,16,0.0,13.3,6,1,26,09:15 AM,10:05 PM,05:33 AM,07:24 PM,15,27,27,25,9,48,79,0.0,1007,25,10,257,5
2020-01-30 00:00:00,19,12,0.0,8.7,4,1,33,10:10 AM,10:33 PM,05:34 AM,07:23 PM,15,20,21,20,8,100,93,0.2,1006,20,7,258,5
2020-01-30 03:00:00,19,12,0.0,8.7,4,1,33,10:10 AM,10:33 PM,05:34 AM,07:23 PM,14,15,15,15,12,100,96,0.3,1006,15,1,202,8
2020-01-30 06:00:00,19,12,0.0,8.7,4,1,33,10:10 AM,10:33 PM,05:34 AM,07:23 PM,13,14,14,14,8,100,95,0.1,1006,14,3,179,5
2020-01-30 09:00:00,19,12,0.0,8.7,4,3,33,10:10 AM,10:33 PM,05:34 AM,07:23 PM,13,15,14,15,7,86,90,0.3,1007,14,10,178,5
2020-01-30 12:00:00,19,12,0.0,8.7,4,4,33,10:10 AM,10:33 PM,05:34 AM,07:23 PM,11,15,15,15,10,65,79,1.0,1008,15,10,193,8
2020-01-30 15:00:00,19,12,0.0,8.7,4,4,33,10:10 AM,10:33 PM,05:34 AM,07:23 PM,10,18,18,18,14,81,59,1.7,1009,18,9,198,10
2020-01-30 18:00:00,19,12,0.0,8.7,4,1,33,10:10 AM,10:33 PM,05:34 AM,07:23 PM,7,17,18,17,15,80,56,0.6,1010,17,9,200,11
2020-01-30 21:00:00,19,12,0.0,8.7,4,1,33,10:10 AM,10:33 PM,05:34 AM,07:23 PM,7,14,17,14,10,58,79,0.5,1011,14,9,202,5
2020-01-31 00:00:00,19,8,0.0,9.8,4,1,37,11:04 AM,11:00 PM,05:35 AM,07:23 PM,7,11,13,11,7,47,90,0.0,1012,11,10,221,4
