date_time,Bulls_maxtempC,Bulls_mintempC,Bulls_totalSnow_cm,Bulls_sunHour,Bulls_uvIndex,Bulls_uvIndex,Bulls_moon_illumination,Bulls_moonrise,Bulls_moonset,Bulls_sunrise,Bulls_sunset,Bulls_DewPointC,Bulls_FeelsLikeC,Bulls_HeatIndexC,Bulls_WindChillC,Bulls_WindGustKmph,Bulls_cloudcover,Bulls_humidity,Bulls_precipMM,Bulls_pressure,Bulls_tempC,Bulls_visibility,Bulls_winddirDegree,Bulls_windspeedKmph
2020-02-11 12:00:00,29,22,0.0,13.3,7,7,75,08:54 PM,07:40 AM,05:50 AM,07:10 PM,16,29,29,28,26,64,48,0.1,1012,28,9,74,22
2020-02-11 15:00:00,29,22,0.0,13.3,7,7,75,08:54 PM,07:40 AM,05:50 AM,07:10 PM,17,29,29,29,27,32,48,0.0,1011,29,10,77,23
2020-02-11 18:00:00,29,22,0.0,13.3,7,1,75,08:54 PM,07:40 AM,05:50 AM,07:10 PM,15,29,29,27,27,28,53,0.0,1012,27,10,79,22
2020-02-11 21:00:00,29,22,0.0,13.3,7,1,75,08:54 PM,07:40 AM,05:50 AM,07:10 PM,14,27,27,25,27,14,66,0.0,1013,25,10,78,18
2020-02-12 00:00:00,37,18,0.0,13.6,7,1,68,09:31 PM,08:49 AM,05:51 AM,07:09 PM,14,21,22,21,22,7,74,0.0,1013,21,10,77,14
2020-02-12 03:00:00,37,18,0.0,13.6,7,1,68,09:31 PM,08:49 AM,05:51 AM,07:09 PM,14,19,19,19,21,5,77,0.0,1012,19,10,81,13
2020-02-12 06:00:00,37,18,0.0,13.6,7,1,68,09:31 PM,08:49 AM,05:51 AM,07:09 PM,15,20,21,20,21,4,72,0.0,1013,20,10,77,15
2020-02-12 09:00:00,37,18,0.0,13.6,7,7,68,09:31 PM,08:49 AM,05:51 AM,07:09 PM,14,27,27,25,18,4,52,0.0,1013,25,10,73,16
2020-02-12 12:00:00,37,18,0.0,13.6,7,8,68,09:31 PM,08:49 AM,05:51 AM,07:09 PM,14,32,32,32,11,9,33,0.0,1012,32,10,96,9
2020-02-12 15:00:00,37,18,0.0,13.6,7,8,68,09:31 PM,08:49 AM,05:51 AM,07:09 PM,14,34,34,34,12,18,30,0.0,1011,34,10,158,10
2020-02-12 18:00:00,37,18,0.0,13.6,7,1,68,09:31 PM,08:49 AM,05:51 AM,07:09 PM,15,29,29,29,25,23,47,0.0,1011,29,10,205,19
2020-02-12 21:00:00,37,18,0.0,13.6,7,1,68,09:31 PM,08:49 AM,05:51 AM,07:09 PM,15,29,29,26,22,28,61,0.0,1012,26,10,170,13
2020-02-13 00:00:00,38,23,0.0,13.6,8,1,60,10:08 PM,09:57 AM,05:52 AM,07:08 PM,16,26,26,23,15,31,67,0.0,1012,23,10,133,9
2020-02-13 03:00:00,38,23,0.0,13.6,8,1,60,10:08 PM,09:57 AM,05:52 AM,07:08 PM,16,25,25,23,14,27,64,0.0,1011,23,10,126,8
2020-02-13 06:00:00,38,23,0.0,13.6,8,1,60,10:08 PM,09:57 AM,05:52 AM,07:08 PM,16,26,26,24,21,27,60,0.0,1011,24,10,94,13
2020-02-13 09:00:00,38,23,0.0,13.6,8,7,60,10:08 PM,09:57 AM,05:52 AM,07:08 PM,15,28,28,28,19,39,45,0.0,1012,28,10,67,16
2020-02-13 12:00:00,38,23,0.0,13.6,8,8,60,10:08 PM,09:57 AM,05:52 AM,07:08 PM,12,33,33,34,13,28,28,0.0,1011,34,10,68,11
2020-02-13 15:00:00,38,23,0.0,13.6,8,9,60,10:08 PM,09:57 AM,05:52 AM,07:08 PM,12,35,35,36,12,34,24,0.0,1009,36,10,136,10
2020-02-13 18:00:00,38,23,0.0,13.6,8,1,60,10:08 PM,09:57 AM,05:52 AM,07:08 PM,13,30,30,31,28,34,34,0.0,1009,31,10,187,20
2020-02-13 21:00:00,38,23,0.0,13.6,8,1,60,10:08 PM,09:57 AM,05:52 AM,07:08 PM,13,28,28,28,31,19,38,0.0,1010,28,10,152,18
2020-02-14 00:00:00,40,27,0.0,13.5,9,1,53,10:45 PM,11:03 AM,05:53 AM,07:07 PM,13,28,28,28,31,27,40,0.0,1010,28,10,121,19
2020-02-14 03:00:00,40,27,0.0,13.5,9,1,53,10:45 PM,11:03 AM,05:53 AM,07:07 PM,13,27,27,27,36,20,41,0.0,1009,27,10,107,21
2020-02-14 06:00:00,40,27,0.0,13.5,9,1,53,10:45 PM,11:03 AM,05:53 AM,07:07 PM,13,28,28,29,39,17,38,0.0,1009,29,10,85,27
2020-02-14 09:00:00,40,27,0.0,13.5,9,8,53,10:45 PM,11:03 AM,05:53 AM,07:07 PM,12,33,33,33,29,5,29,0.0,1009,33,10,56,25
2020-02-14 12:00:00,40,27,0.0,13.5,9,9,53,10:45 PM,11:03 AM,05:53 AM,07:07 PM,11,38,38,39,22,7,20,0.0,1008,39,10,131,19
2020-02-14 15:00:00,40,27,0.0,13.5,9,9,53,10:45 PM,11:03 AM,05:53 AM,07:07 PM,11,38,38,38,20,8,22,0.0,1006,38,10,301,17
2020-02-14 18:00:00,40,27,0.0,13.5,9,1,53,10:45 PM,11:03 AM,05:53 AM,07:07 PM,15,34,34,33,22,6,40,0.0,1006,33,10,261,17
2020-02-14 21:00:00,40,27,0.0,13.5,9,1,53,10:45 PM,11:03 AM,05:53 AM,07:07 PM,16,34,34,31,15,5,57,0.0,1007,31,10,181,8
2020-02-15 00:00:00,26,19,0.0,9.7,6,1,45,11:24 PM,12:09 PM,05:54 AM,07:06 PM,16,29,29,26,14,3,63,0.0,1007,26,10,103,7
2020-02-15 03:00:00,26,19,0.0,9.7,6,1,45,11:24 PM,12:09 PM,05:54 AM,07:06 PM,16,20,23,20,12,7,77,0.0,1007,20,10,315,6
2020-02-15 06:00:00,26,19,0.0,9.7,6,1,45,11:24 PM,12:09 PM,05:54 AM,07:06 PM,18,20,21,20,12,39,87,0.0,1008,20,10,319,8
2020-02-15 09:00:00,26,19,0.0,9.7,6,6,45,11:24 PM,12:09 PM,05:54 AM,07:06 PM,19,26,26,24,15,71,74,0.0,1009,24,10,291,13
2020-02-15 12:00:00,26,19,0.0,9.7,6,6,45,11:24 PM,12:09 PM,05:54 AM,07:06 PM,19,27,27,26,19,63,67,0.0,1010,26,10,267,17
2020-02-15 15:00:00,26,19,0.0,9.7,6,5,45,11:24 PM,12:09 PM,05:54 AM,07:06 PM,19,26,26,25,21,80,69,0.0,1009,25,10,250,18
2020-02-15 18:00:00,26,19,0.0,9.7,6,1,45,11:24 PM,12:09 PM,05:54 AM,07:06 PM,18,24,24,22,22,91,75,0.0,1010,22,10,234,18
2020-02-15 21:00:00,26,19,0.0,9.7,6,1,45,11:24 PM,12:09 PM,05:54 AM,07:06 PM,17,20,20,20,21,83,80,0.1,1012,20,10,229,15
2020-02-16 00:00:00,27,16,0.0,13.5,6,1,38,No moonrise,01:14 PM,05:54 AM,07:05 PM,15,19,19,19,22,66,78,0.0,1012,19,10,222,14
2020-02-16 03:00:00,27,16,0.0,13.5,6,1,38,No moonrise,01:14 PM,05:54 AM,07:05 PM,14,17,17,17,20,52,82,0.0,1012,17,10,208,12
2020-02-16 06:00:00,27,16,0.0,13.5,6,1,38,No moonrise,01:14 PM,05:54 AM,07:05 PM,13,17,17,17,17,37,82,0.0,1014,17,10,190,11
2020-02-16 09:00:00,27,16,0.0,13.5,6,6,38,No moonrise,01:14 PM,05:54 AM,07:05 PM,12,21,21,21,18,4,57,0.0,1015,21,10,196,15
2020-02-16 12:00:00,27,16,0.0,13.5,6,7,38,No moonrise,01:14 PM,05:54 AM,07:05 PM,11,26,26,25,22,0,41,0.0,1015,25,10,217,19
2020-02-16 15:00:00,27,16,0.0,13.5,6,7,38,No moonrise,01:14 PM,05:54 AM,07:05 PM,12,26,26,26,28,0,43,0.0,1013,26,10,228,25
2020-02-16 18:00:00,27,16,0.0,13.5,6,1,38,No moonrise,01:14 PM,05:54 AM,07:05 PM,14,23,23,22,28,5,61,0.0,1014,22,10,217,22
2020-02-16 21:00:00,27,16,0.0,13.5,6,1,38,No moonrise,01:14 PM,05:54 AM,07:05 PM,15,19,19,19,27,11,77,0.0,1016,19,10,200,16
2020-02-17 00:00:00,32,17,0.0,13.5,7,1,30,12:05 AM,02:16 PM,05:55 AM,07:04 PM,13,18,18,18,23,5,72,0.0,1017,18,10,171,14
2020-02-17 03:00:00,32,17,0.0,13.5,7,1,30,12:05 AM,02:16 PM,05:55 AM,07:04 PM,13,17,17,17,22,6,75,0.0,1017,17,10,144,13
2020-02-17 06:00:00,32,17,0.0,13.5,7,1,30,12:05 AM,02:16 PM,05:55 AM,07:04 PM,13,18,18,18,23,3,72,0.0,1019,18,10,126,15
2020-02-17 09:00:00,32,17,0.0,13.5,7,6,30,12:05 AM,02:16 PM,05:55 AM,07:04 PM,11,22,22,22,22,4,52,0.0,1019,22,10,107,17
2020-02-17 12:00:00,32,17,0.0,13.5,7,7,30,12:05 AM,02:16 PM,05:55 AM,07:04 PM,9,28,28,29,17,6,30,0.0,1018,29,10,98,15
2020-02-17 15:00:00,32,17,0.0,13.5,7,8,30,12:05 AM,02:16 PM,05:55 AM,07:04 PM,8,30,30,32,18,6,23,0.0,1017,32,10,111,15
2020-02-17 18:00:00,32,17,0.0,13.5,7,1,30,12:05 AM,02:16 PM,05:55 AM,07:04 PM,8,30,30,30,28,5,28,0.0,1016,30,10,117,18
2020-02-17 21:00:00,32,17,0.0,13.5,7,1,30,12:05 AM,02:16 PM,05:55 AM,07:04 PM,8,29,29,26,40,2,35,0.0,1018,26,10,111,22
2020-02-18 00:00:00,32,18,0.0,13.5,7,1,22,12:50 AM,03:16 PM,05:56 AM,07:03 PM,8,22,22,22,45,1,41,0.0,1018,22,10,104,30
2020-02-18 03:00:00,32,18,0.0,13.5,7,1,22,12:50 AM,03:16 PM,05:56 AM,07:03 PM,9,19,19,19,48,10,54,0.0,1018,19,10,94,33
2020-02-18 06:00:00,32,18,0.0,13.5,7,1,22,12:50 AM,03:16 PM,05:56 AM,07:03 PM,8,18,18,18,44,20,53,0.0,1019,18,10,89,31
2020-02-18 09:00:00,32,18,0.0,13.5,7,6,22,12:50 AM,03:16 PM,05:56 AM,07:03 PM,8,21,21,21,36,10,44,0.0,1018,21,10,85,28
2020-02-18 12:00:00,32,18,0.0,13.5,7,7,22,12:50 AM,03:16 PM,05:56 AM,07:03 PM,9,27,27,28,28,9,31,0.0,1016,28,10,84,25
2020-02-18 15:00:00,32,18,0.0,13.5,7,8,22,12:50 AM,03:16 PM,05:56 AM,07:03 PM,10,30,30,32,24,9,27,0.0,1014,32,10,87,20
2020-02-18 18:00:00,32,18,0.0,13.5,7,1,22,12:50 AM,03:16 PM,05:56 AM,07:03 PM,10,29,29,30,27,12,29,0.0,1013,30,10,92,18
2020-02-18 21:00:00,32,18,0.0,13.5,7,1,22,12:50 AM,03:16 PM,05:56 AM,07:03 PM,9,26,26,25,35,17,33,0.0,1013,25,10,93,18
2020-02-19 00:00:00,34,23,0.0,8.4,7,1,15,01:40 AM,04:12 PM,05:57 AM,07:02 PM,9,26,26,23,36,42,33,0.0,1013,23,10,84,22
2020-02-19 03:00:00,34,23,0.0,8.4,7,1,15,01:40 AM,04:12 PM,05:57 AM,07:02 PM,9,25,25,24,37,74,38,0.4,1013,24,10,89,22
2020-02-19 06:00:00,34,23,0.0,8.4,7,1,15,01:40 AM,04:12 PM,05:57 AM,07:02 PM,10,25,25,23,40,75,43,0.9,1013,23,9,81,23
2020-02-19 09:00:00,34,23,0.0,8.4,7,6,15,01:40 AM,04:12 PM,05:57 AM,07:02 PM,13,27,27,26,33,74,44,0.6,1013,26,9,63,21
2020-02-19 12:00:00,34,23,0.0,8.4,7,7,15,01:40 AM,04:12 PM,05:57 AM,07:02 PM,15,33,33,33,12,77,33,0.3,1012,33,10,50,10
2020-02-19 15:00:00,34,23,0.0,8.4,7,7,15,01:40 AM,04:12 PM,05:57 AM,07:02 PM,15,33,33,33,13,81,34,0.7,1010,33,10,118,10
2020-02-19 18:00:00,34,23,0.0,8.4,7,1,15,01:40 AM,04:12 PM,05:57 AM,07:02 PM,16,31,31,30,23,79,44,1.3,1009,30,10,179,15
2020-02-19 21:00:00,34,23,0.0,8.4,7,1,15,01:40 AM,04:12 PM,05:57 AM,07:02 PM,15,29,29,28,32,83,51,1.3,1010,28,9,109,17
2020-02-20 00:00:00,35,24,0.0,10.8,7,1,7,02:32 AM,05:03 PM,05:58 AM,07:01 PM,14,26,26,25,32,79,51,0.4,1011,25,10,82,17
2020-02-20 03:00:00,35,24,0.0,10.8,7,1,7,02:32 AM,05:03 PM,05:58 AM,07:01 PM,14,26,26,25,36,79,50,0.6,1012,25,9,78,21
2020-02-20 06:00:00,35,24,0.0,10.8,7,1,7,02:32 AM,05:03 PM,05:58 AM,07:01 PM,12,26,26,25,31,80,45,0.4,1013,25,9,78,19
2020-02-20 09:00:00,35,24,0.0,10.8,7,7,7,02:32 AM,05:03 PM,05:58 AM,07:01 PM,11,27,27,28,22,62,35,0.3,1014,28,9,77,18
2020-02-20 12:00:00,35,24,0.0,10.8,7,7,7,02:32 AM,05:03 PM,05:58 AM,07:01 PM,11,31,31,32,18,58,27,0.0,1013,32,10,76,16
2020-02-20 15:00:00,35,24,0.0,10.8,7,8,7,02:32 AM,05:03 PM,05:58 AM,07:01 PM,11,33,33,35,20,70,24,0.0,1012,35,10,84,17
2020-02-20 18:00:00,35,24,0.0,10.8,7,1,7,02:32 AM,05:03 PM,05:58 AM,07:01 PM,12,33,33,33,21,41,32,0.0,1012,33,10,158,15
2020-02-20 21:00:00,35,24,0.0,10.8,7,1,7,02:32 AM,05:03 PM,05:58 AM,07:01 PM,15,33,33,30,13,46,52,0.0,1014,30,10,228,7
2020-02-21 00:00:00,31,23,0.0,13.3,7,1,0,03:28 AM,05:48 PM,05:59 AM,07:00 PM,15,29,29,27,6,33,60,0.0,1015,27,10,72,3
2020-02-21 03:00:00,31,23,0.0,13.3,7,1,0,03:28 AM,05:48 PM,05:59 AM,07:00 PM,12,25,25,23,15,11,50,0.0,1015,23,10,87,8
2020-02-21 06:00:00,31,23,0.0,13.3,7,1,0,03:28 AM,05:48 PM,05:59 AM,07:00 PM,9,25,25,24,23,17,40,0.0,1015,24,10,87,14
2020-02-21 09:00:00,31,23,0.0,13.3,7,7,0,03:28 AM,05:48 PM,05:59 AM,07:00 PM,9,27,27,28,28,24,31,0.0,1016,28,10,62,23
2020-02-21 12:00:00,31,23,0.0,13.3,7,7,0,03:28 AM,05:48 PM,05:59 AM,07:00 PM,11,28,28,29,27,28,31,0.0,1015,29,10,49,23
2020-02-21 15:00:00,31,23,0.0,13.3,7,6,0,03:28 AM,05:48 PM,05:59 AM,07:00 PM,11,27,27,27,26,53,38,0.0,1014,27,10,67,21
2020-02-21 18:00:00,31,23,0.0,13.3,7,1,0,03:28 AM,05:48 PM,05:59 AM,07:00 PM,11,27,27,27,25,66,38,0.0,1014,27,10,92,18
2020-02-21 21:00:00,31,23,0.0,13.3,7,1,0,03:28 AM,05:48 PM,05:59 AM,07:00 PM,11,26,26,26,22,52,40,0.0,1014,26,10,87,13
2020-02-22 00:00:00,30,22,0.0,10.7,7,1,0,04:24 AM,06:28 PM,05:59 AM,06:59 PM,12,25,25,25,19,47,45,0.0,1014,25,10,67,12
2020-02-22 03:00:00,30,22,0.0,10.7,7,1,0,04:24 AM,06:28 PM,05:59 AM,06:59 PM,14,25,25,24,21,61,53,0.0,1013,24,10,46,14
2020-02-22 06:00:00,30,22,0.0,10.7,7,1,0,04:24 AM,06:28 PM,05:59 AM,06:59 PM,15,25,25,23,18,82,62,0.1,1014,23,10,57,13
2020-02-22 09:00:00,30,22,0.0,10.7,7,5,0,04:24 AM,06:28 PM,05:59 AM,06:59 PM,15,25,25,23,18,79,64,0.2,1014,23,10,70,13
2020-02-22 12:00:00,30,22,0.0,10.7,7,6,0,04:24 AM,06:28 PM,05:59 AM,06:59 PM,15,28,28,27,15,79,49,0.4,1013,27,9,33,13
2020-02-22 15:00:00,30,22,0.0,10.7,7,7,0,04:24 AM,06:28 PM,05:59 AM,06:59 PM,14,30,30,30,10,59,37,0.3,1010,30,9,22,9
2020-02-22 18:00:00,30,22,0.0,10.7,7,1,0,04:24 AM,06:28 PM,05:59 AM,06:59 PM,14,27,27,27,10,34,46,0.0,1010,27,10,46,6
2020-02-22 21:00:00,30,22,0.0,10.7,7,1,0,04:24 AM,06:28 PM,05:59 AM,06:59 PM,15,25,25,24,11,29,58,0.0,1011,24,10,43,5
2020-02-23 00:00:00,31,21,0.0,10.5,7,1,0,05:21 AM,07:04 PM,06:00 AM,06:58 PM,16,25,25,22,10,15,66,0.0,1011,22,10,62,6
2020-02-23 03:00:00,31,21,0.0,10.5,7,1,0,05:21 AM,07:04 PM,06:00 AM,06:58 PM,15,22,25,22,14,13,66,0.0,1011,22,10,94,8
2020-02-23 06:00:00,31,21,0.0,10.5,7,1,0,05:21 AM,07:04 PM,06:00 AM,06:58 PM,15,25,25,22,20,17,62,0.0,1011,22,10,98,12
2020-02-23 09:00:00,31,21,0.0,10.5,7,6,0,05:21 AM,07:04 PM,06:00 AM,06:58 PM,15,26,26,25,23,38,52,0.2,1012,25,10,92,17
2020-02-23 12:00:00,31,21,0.0,10.5,7,6,0,05:21 AM,07:04 PM,06:00 AM,06:58 PM,16,30,30,29,17,69,43,0.5,1011,29,9,89,13
2020-02-23 15:00:00,31,21,0.0,10.5,7,7,0,05:21 AM,07:04 PM,06:00 AM,06:58 PM,15,31,31,31,14,67,39,0.4,1009,31,10,129,11
2020-02-23 18:00:00,31,21,0.0,10.5,7,1,0,05:21 AM,07:04 PM,06:00 AM,06:58 PM,16,31,31,29,17,75,49,0.2,1009,29,10,178,12
2020-02-23 21:00:00,31,21,0.0,10.5,7,1,0,05:21 AM,07:04 PM,06:00 AM,06:58 PM,17,29,29,26,19,86,65,0.4,1010,26,9,125,10
2020-02-24 00:00:00,34,22,0.0,6.3,6,1,0,06:16 AM,07:37 PM,06:01 AM,06:57 PM,17,26,26,24,35,84,66,0.5,1011,24,9,98,21
2020-02-24 03:00:00,34,22,0.0,6.3,6,1,0,06:16 AM,07:37 PM,06:01 AM,06:57 PM,17,25,25,23,38,76,71,0.5,1011,23,9,90,26
2020-02-24 06:00:00,34,22,0.0,6.3,6,1,0,06:16 AM,07:37 PM,06:01 AM,06:57 PM,17,25,25,22,35,77,74,0.3,1012,22,9,87,24
2020-02-24 09:00:00,34,22,0.0,6.3,6,6,0,06:16 AM,07:37 PM,06:01 AM,06:57 PM,17,27,27,25,27,80,61,0.6,1012,25,9,85,21
2020-02-24 12:00:00,34,22,0.0,6.3,6,7,0,06:16 AM,07:37 PM,06:01 AM,06:57 PM,16,32,32,31,20,79,42,0.5,1011,31,9,79,17
2020-02-24 15:00:00,34,22,0.0,6.3,6,7,0,06:16 AM,07:37 PM,06:01 AM,06:57 PM,17,31,31,30,25,74,50,3.2,1009,30,9,117,17
2020-02-24 18:00:00,34,22,0.0,6.3,6,1,0,06:16 AM,07:37 PM,06:01 AM,06:57 PM,19,25,25,22,38,76,82,10.3,1009,22,6,179,21
2020-02-24 21:00:00,34,22,0.0,6.3,6,1,0,06:16 AM,07:37 PM,06:01 AM,06:57 PM,18,20,23,20,32,83,77,10.0,1011,20,6,119,18
2020-02-25 00:00:00,34,21,0.0,7.6,6,1,8,07:11 AM,08:06 PM,06:02 AM,06:56 PM,19,27,27,24,38,82,78,0.1,1012,24,10,98,26
2020-02-25 03:00:00,34,21,0.0,7.6,6,1,8,07:11 AM,08:06 PM,06:02 AM,06:56 PM,18,22,23,22,28,64,80,0.1,1012,22,10,94,19
2020-02-25 06:00:00,34,21,0.0,7.6,6,1,8,07:11 AM,08:06 PM,06:02 AM,06:56 PM,18,22,22,22,18,22,79,0.0,1013,22,10,103,12
2020-02-25 09:00:00,34,21,0.0,7.6,6,6,8,07:11 AM,08:06 PM,06:02 AM,06:56 PM,17,27,27,25,20,39,63,0.1,1013,25,10,98,15
2020-02-25 12:00:00,34,21,0.0,7.6,6,7,8,07:11 AM,08:06 PM,06:02 AM,06:56 PM,18,33,33,31,21,80,44,0.2,1012,31,10,90,18
2020-02-25 15:00:00,34,21,0.0,7.6,6,7,8,07:11 AM,08:06 PM,06:02 AM,06:56 PM,17,35,35,33,24,66,38,0.1,1010,33,10,94,19
2020-02-25 18:00:00,34,21,0.0,7.6,6,1,8,07:11 AM,08:06 PM,06:02 AM,06:56 PM,18,33,33,32,33,61,49,0.6,1010,32,9,111,21
2020-02-25 21:00:00,34,21,0.0,7.6,6,1,8,07:11 AM,08:06 PM,06:02 AM,06:56 PM,18,32,32,30,50,85,67,1.5,1012,30,9,108,31
2020-02-26 00:00:00,28,18,0.0,6.3,5,1,15,08:04 AM,08:35 PM,06:03 AM,06:55 PM,18,29,29,26,53,78,73,1.2,1013,26,9,99,35
2020-02-26 03:00:00,28,18,0.0,6.3,5,1,15,08:04 AM,08:35 PM,06:03 AM,06:55 PM,18,22,23,22,48,78,79,1.3,1013,22,9,93,31
2020-02-26 06:00:00,28,18,0.0,6.3,5,1,15,08:04 AM,08:35 PM,06:03 AM,06:55 PM,17,21,22,21,49,82,78,1.2,1014,21,9,92,32
2020-02-26 09:00:00,28,18,0.0,6.3,5,5,15,08:04 AM,08:35 PM,06:03 AM,06:55 PM,18,26,26,24,54,86,70,1.5,1015,24,9,87,32
2020-02-26 12:00:00,28,18,0.0,6.3,5,6,15,08:04 AM,08:35 PM,06:03 AM,06:55 PM,19,29,29,27,48,82,59,3.0,1015,27,7,76,30
2020-02-26 15:00:00,28,18,0.0,6.3,5,6,15,08:04 AM,08:35 PM,06:03 AM,06:55 PM,19,28,28,26,37,71,64,3.0,1014,26,7,91,23
2020-02-26 18:00:00,28,18,0.0,6.3,5,1,15,08:04 AM,08:35 PM,06:03 AM,06:55 PM,19,25,25,22,28,65,83,3.0,1014,22,8,124,18
2020-02-26 21:00:00,28,18,0.0,6.3,5,1,15,08:04 AM,08:35 PM,06:03 AM,06:55 PM,19,21,24,21,29,87,80,2.2,1014,21,9,114,18
2020-02-27 00:00:00,29,21,0.0,6.3,6,1,23,08:57 AM,09:04 PM,06:03 AM,06:54 PM,18,19,22,19,31,79,80,0.7,1013,19,10,118,19
2020-02-27 03:00:00,29,21,0.0,6.3,6,1,23,08:57 AM,09:04 PM,06:03 AM,06:54 PM,18,22,24,22,35,73,79,1.2,1012,22,9,123,21
2020-02-27 06:00:00,29,21,0.0,6.3,6,1,23,08:57 AM,09:04 PM,06:03 AM,06:54 PM,17,22,24,22,40,78,75,1.0,1012,22,10,113,26
2020-02-27 09:00:00,29,21,0.0,6.3,6,5,23,08:57 AM,09:04 PM,06:03 AM,06:54 PM,17,25,25,23,47,84,68,1.1,1013,23,10,95,31
2020-02-27 12:00:00,29,21,0.0,6.3,6,7,23,08:57 AM,09:04 PM,06:03 AM,06:54 PM,17,27,27,25,49,71,59,0.5,1012,25,9,90,32
2020-02-27 15:00:00,29,21,0.0,6.3,6,6,23,08:57 AM,09:04 PM,06:03 AM,06:54 PM,17,28,28,27,58,66,54,0.2,1011,27,10,86,39
2020-02-27 18:00:00,29,21,0.0,6.3,6,1,23,08:57 AM,09:04 PM,06:03 AM,06:54 PM,17,29,29,28,57,61,50,0.3,1010,28,9,83,39
2020-02-27 21:00:00,29,21,0.0,6.3,6,1,23,08:57 AM,09:04 PM,06:03 AM,06:54 PM,17,26,26,25,59,30,55,0.0,1010,25,10,80,36
2020-02-28 00:00:00,33,22,0.0,6.2,7,1,30,09:50 AM,09:33 PM,06:04 AM,06:53 PM,16,26,26,24,56,33,53,0.0,1009,24,10,72,35
2020-02-28 03:00:00,33,22,0.0,6.2,7,1,30,09:50 AM,09:33 PM,06:04 AM,06:53 PM,15,27,27,26,60,29,51,0.0,1008,26,10,68,37
2020-02-28 06:00:00,33,22,0.0,6.2,7,1,30,09:50 AM,09:33 PM,06:04 AM,06:53 PM,15,26,26,26,53,76,52,0.3,1008,26,10,67,35
2020-02-28 09:00:00,33,22,0.0,6.2,7,6,30,09:50 AM,09:33 PM,06:04 AM,06:53 PM,16,28,28,27,46,81,50,1.2,1008,27,10,59,32
2020-02-28 12:00:00,33,22,0.0,6.2,7,7,30,09:50 AM,09:33 PM,06:04 AM,06:53 PM,18,32,32,31,45,84,46,3.1,1008,31,8,57,28
2020-02-28 15:00:00,33,22,0.0,6.2,7,7,30,09:50 AM,09:33 PM,06:04 AM,06:53 PM,18,33,33,31,36,80,46,3.1,1006,31,8,125,21
2020-02-28 18:00:00,33,22,0.0,6.2,7,1,30,09:50 AM,09:33 PM,06:04 AM,06:53 PM,19,29,29,27,11,80,64,0.4,1006,27,9,269,8
2020-02-28 21:00:00,33,22,0.0,6.2,7,1,30,09:50 AM,09:33 PM,06:04 AM,06:53 PM,21,26,26,24,10,81,84,0.5,1007,24,9,275,7
2020-02-29 00:00:00,27,20,0.0,6.2,6,1,38,10:44 AM,10:04 PM,06:05 AM,06:51 PM,21,22,23,22,12,66,92,0.0,1007,22,10,259,8
2020-02-29 03:00:00,27,20,0.0,6.2,6,1,38,10:44 AM,10:04 PM,06:05 AM,06:51 PM,19,21,21,21,11,60,92,0.0,1007,21,7,265,8
2020-02-29 06:00:00,27,20,0.0,6.2,6,1,38,10:44 AM,10:04 PM,06:05 AM,06:51 PM,18,20,21,20,11,85,89,0.0,1008,20,5,271,8
2020-02-29 09:00:00,27,20,0.0,6.2,6,5,38,10:44 AM,10:04 PM,06:05 AM,06:51 PM,17,25,25,23,13,84,73,0.1,1008,23,10,269,10
2020-02-29 12:00:00,27,20,0.0,6.2,6,6,38,10:44 AM,10:04 PM,06:05 AM,06:51 PM,17,27,27,25,18,74,60,0.0,1008,25,10,268,15
2020-02-29 15:00:00,27,20,0.0,6.2,6,6,38,10:44 AM,10:04 PM,06:05 AM,06:51 PM,17,27,27,26,22,71,60,0.1,1007,26,10,259,19
2020-02-29 18:00:00,27,20,0.0,6.2,6,1,38,10:44 AM,10:04 PM,06:05 AM,06:51 PM,18,24,24,23,19,65,72,0.0,1008,23,10,250,15
2020-02-29 21:00:00,27,20,0.0,6.2,6,1,38,10:44 AM,10:04 PM,06:05 AM,06:51 PM,18,21,21,21,13,50,87,0.1,1009,21,10,239,8
2020-03-01 00:00:00,27,18,0.0,11.6,7,1,44,11:39 AM,10:38 PM,06:06 AM,06:50 PM,18,20,20,20,10,31,89,0.0,1010,20,10,201,6
2020-03-01 03:00:00,27,18,0.0,11.6,7,1,44,11:39 AM,10:38 PM,06:06 AM,06:50 PM,17,20,20,20,16,10,85,0.0,1010,20,10,152,10
2020-03-01 06:00:00,27,18,0.0,11.6,7,1,44,11:39 AM,10:38 PM,06:06 AM,06:50 PM,16,21,21,21,27,13,74,0.0,1011,21,10,130,19
2020-03-01 09:00:00,27,18,0.0,11.6,7,6,44,11:39 AM,10:38 PM,06:06 AM,06:50 PM,15,26,26,24,33,19,58,0.0,1013,24,10,118,27
2020-03-01 12:00:00,27,18,0.0,11.6,7,7,44,11:39 AM,10:38 PM,06:06 AM,06:50 PM,15,27,27,27,32,29,49,0.0,1014,27,10,117,28
2020-03-01 15:00:00,27,18,0.0,11.6,7,7,44,11:39 AM,10:38 PM,06:06 AM,06:50 PM,14,27,27,27,32,30,47,0.0,1014,27,10,114,28
2020-03-01 18:00:00,27,18,0.0,11.6,7,1,44,11:39 AM,10:38 PM,06:06 AM,06:50 PM,13,24,24,24,35,20,53,0.0,1015,24,10,117,27
2020-03-01 21:00:00,27,18,0.0,11.6,7,1,44,11:39 AM,10:38 PM,06:06 AM,06:50 PM,11,20,20,20,34,0,58,0.0,1017,20,10,116,23
