date_time,Canala_maxtempC,Canala_mintempC,Canala_totalSnow_cm,Canala_sunHour,Canala_uvIndex,Canala_uvIndex,Canala_moon_illumination,Canala_moonrise,Canala_moonset,Canala_sunrise,Canala_sunset,Canala_DewPointC,Canala_FeelsLikeC,Canala_HeatIndexC,Canala_WindChillC,Canala_WindGustKmph,Canala_cloudcover,Canala_humidity,Canala_precipMM,Canala_pressure,Canala_tempC,Canala_visibility,Canala_winddirDegree,Canala_windspeedKmph
2019-12-23 12:00:00,25,23,0.0,13.3,5,6,14,02:30 AM,03:41 PM,05:12 AM,06:38 PM,17,26,26,25,18,2,63,0.0,1011,25,10,95,16
2019-12-23 15:00:00,25,23,0.0,13.3,5,6,14,02:30 AM,03:41 PM,05:12 AM,06:38 PM,17,26,26,25,18,12,65,0.0,1010,25,10,96,15
2019-12-23 18:00:00,25,23,0.0,13.3,5,1,14,02:30 AM,03:41 PM,05:12 AM,06:38 PM,18,26,26,24,22,46,71,0.0,1011,24,10,110,18
2019-12-23 21:00:00,25,23,0.0,13.3,5,1,14,02:30 AM,03:41 PM,05:12 AM,06:38 PM,19,25,25,23,21,78,75,0.0,1012,23,10,109,17
2019-12-24 00:00:00,25,23,0.0,10.8,5,1,7,03:15 AM,04:41 PM,05:12 AM,06:39 PM,19,25,25,23,21,81,79,0.1,1012,23,10,96,18
2019-12-24 03:00:00,25,23,0.0,10.8,5,1,7,03:15 AM,04:41 PM,05:12 AM,06:39 PM,19,25,25,23,24,74,81,0.1,1011,23,10,98,21
2019-12-24 06:00:00,25,23,0.0,10.8,5,1,7,03:15 AM,04:41 PM,05:12 AM,06:39 PM,19,25,25,23,21,68,77,0.0,1011,23,10,102,18
2019-12-24 09:00:00,25,23,0.0,10.8,5,6,7,03:15 AM,04:41 PM,05:12 AM,06:39 PM,18,25,25,24,15,61,71,0.0,1012,24,10,99,13
2019-12-24 12:00:00,25,23,0.0,10.8,5,6,7,03:15 AM,04:41 PM,05:12 AM,06:39 PM,18,26,26,24,13,34,67,0.0,1011,24,10,86,11
2019-12-24 15:00:00,25,23,0.0,10.8,5,6,7,03:15 AM,04:41 PM,05:12 AM,06:39 PM,19,26,26,25,14,26,69,0.0,1010,25,10,79,12
2019-12-24 18:00:00,25,23,0.0,10.8,5,1,7,03:15 AM,04:41 PM,05:12 AM,06:39 PM,19,26,26,24,18,66,74,0.0,1010,24,10,94,16
2019-12-24 21:00:00,25,23,0.0,10.8,5,1,7,03:15 AM,04:41 PM,05:12 AM,06:39 PM,19,25,25,24,22,78,77,0.0,1011,24,10,102,19
2019-12-25 00:00:00,25,23,0.0,12.0,5,1,0,04:03 AM,05:42 PM,05:13 AM,06:39 PM,19,25,25,23,21,79,76,0.0,1010,23,10,97,17
2019-12-25 03:00:00,25,23,0.0,12.0,5,1,0,04:03 AM,05:42 PM,05:13 AM,06:39 PM,18,25,25,23,16,74,73,0.1,1009,23,10,93,13
2019-12-25 06:00:00,25,23,0.0,12.0,5,1,0,04:03 AM,05:42 PM,05:13 AM,06:39 PM,18,25,25,23,14,71,71,0.1,1010,23,10,97,11
2019-12-25 09:00:00,25,23,0.0,12.0,5,6,0,04:03 AM,05:42 PM,05:13 AM,06:39 PM,17,26,26,24,13,48,67,0.0,1011,24,10,97,12
2019-12-25 12:00:00,25,23,0.0,12.0,5,6,0,04:03 AM,05:42 PM,05:13 AM,06:39 PM,18,26,26,25,17,24,66,0.0,1010,25,10,79,14
2019-12-25 15:00:00,25,23,0.0,12.0,5,5,0,04:03 AM,05:42 PM,05:13 AM,06:39 PM,19,26,26,25,19,35,70,0.0,1010,25,10,94,17
2019-12-25 18:00:00,25,23,0.0,12.0,5,1,0,04:03 AM,05:42 PM,05:13 AM,06:39 PM,19,26,26,24,23,67,75,0.0,1010,24,10,104,20
2019-12-25 21:00:00,25,23,0.0,12.0,5,1,0,04:03 AM,05:42 PM,05:13 AM,06:39 PM,19,26,26,24,27,71,76,0.1,1011,24,10,103,23
2019-12-26 00:00:00,25,24,0.0,9.5,5,1,0,04:54 AM,06:40 PM,05:13 AM,06:40 PM,19,26,26,24,27,67,75,0.1,1011,24,10,105,23
2019-12-26 03:00:00,25,24,0.0,9.5,5,1,0,04:54 AM,06:40 PM,05:13 AM,06:40 PM,19,25,25,24,21,66,74,0.0,1010,24,10,112,18
2019-12-26 06:00:00,25,24,0.0,9.5,5,1,0,04:54 AM,06:40 PM,05:13 AM,06:40 PM,19,26,26,24,21,74,73,0.1,1011,24,10,116,17
2019-12-26 09:00:00,25,24,0.0,9.5,5,5,0,04:54 AM,06:40 PM,05:13 AM,06:40 PM,19,26,26,25,19,80,68,0.1,1011,25,10,110,16
2019-12-26 12:00:00,25,24,0.0,9.5,5,7,0,04:54 AM,06:40 PM,05:13 AM,06:40 PM,19,27,27,25,19,71,69,0.1,1011,25,10,96,17
2019-12-26 15:00:00,25,24,0.0,9.5,5,6,0,04:54 AM,06:40 PM,05:13 AM,06:40 PM,20,27,27,25,20,56,72,0.0,1009,25,10,107,17
2019-12-26 18:00:00,25,24,0.0,9.5,5,1,0,04:54 AM,06:40 PM,05:13 AM,06:40 PM,20,27,27,25,22,78,75,0.0,1010,25,10,117,18
2019-12-26 21:00:00,25,24,0.0,9.5,5,1,0,04:54 AM,06:40 PM,05:13 AM,06:40 PM,21,27,27,25,24,89,79,0.2,1011,25,10,115,19
2019-12-27 00:00:00,27,24,0.0,12.0,7,1,0,05:48 AM,07:35 PM,05:14 AM,06:40 PM,21,26,26,24,24,64,81,0.2,1010,24,9,118,19
2019-12-27 03:00:00,27,24,0.0,12.0,7,1,0,05:48 AM,07:35 PM,05:14 AM,06:40 PM,20,26,26,24,19,33,80,0.0,1008,24,10,122,15
2019-12-27 06:00:00,27,24,0.0,12.0,7,1,0,05:48 AM,07:35 PM,05:14 AM,06:40 PM,20,26,26,24,13,49,77,0.1,1009,24,10,149,10
2019-12-27 09:00:00,27,24,0.0,12.0,7,7,0,05:48 AM,07:35 PM,05:14 AM,06:40 PM,20,27,27,26,13,10,70,0.0,1010,26,10,157,12
2019-12-27 12:00:00,27,24,0.0,12.0,7,6,0,05:48 AM,07:35 PM,05:14 AM,06:40 PM,21,28,28,26,23,32,71,0.0,1010,26,10,106,20
2019-12-27 15:00:00,27,24,0.0,12.0,7,6,0,05:48 AM,07:35 PM,05:14 AM,06:40 PM,21,28,28,26,26,68,74,0.1,1009,26,10,120,22
2019-12-27 18:00:00,27,24,0.0,12.0,7,1,0,05:48 AM,07:35 PM,05:14 AM,06:40 PM,21,28,28,26,19,78,74,0.1,1009,26,10,138,16
2019-12-27 21:00:00,27,24,0.0,12.0,7,1,0,05:48 AM,07:35 PM,05:14 AM,06:40 PM,21,27,27,25,12,82,77,0.2,1011,25,9,184,9
2019-12-28 00:00:00,28,24,0.0,12.0,7,1,8,06:43 AM,08:25 PM,05:14 AM,06:40 PM,21,27,27,25,14,59,80,0.1,1010,25,10,217,11
2019-12-28 03:00:00,28,24,0.0,12.0,7,1,8,06:43 AM,08:25 PM,05:14 AM,06:40 PM,21,26,26,24,11,17,83,0.0,1009,24,10,198,8
2019-12-28 06:00:00,28,24,0.0,12.0,7,1,8,06:43 AM,08:25 PM,05:14 AM,06:40 PM,21,27,27,25,12,14,81,0.0,1010,25,10,210,9
2019-12-28 09:00:00,28,24,0.0,12.0,7,7,8,06:43 AM,08:25 PM,05:14 AM,06:40 PM,21,28,28,26,10,17,72,0.0,1010,26,10,180,9
2019-12-28 12:00:00,28,24,0.0,12.0,7,6,8,06:43 AM,08:25 PM,05:14 AM,06:40 PM,21,30,30,27,12,53,68,0.0,1010,27,10,103,10
2019-12-28 15:00:00,28,24,0.0,12.0,7,6,8,06:43 AM,08:25 PM,05:14 AM,06:40 PM,22,29,29,27,18,84,73,0.2,1009,27,10,134,15
2019-12-28 18:00:00,28,24,0.0,12.0,7,1,8,06:43 AM,08:25 PM,05:14 AM,06:40 PM,22,29,29,26,16,84,79,0.4,1009,26,10,141,13
2019-12-28 21:00:00,28,24,0.0,12.0,7,1,8,06:43 AM,08:25 PM,05:14 AM,06:40 PM,22,28,28,26,14,70,82,0.8,1011,26,10,138,10
2019-12-29 00:00:00,26,25,0.0,8.3,6,1,15,07:39 AM,09:11 PM,05:15 AM,06:41 PM,22,28,28,25,19,57,83,1.2,1011,25,10,127,14
2019-12-29 03:00:00,26,25,0.0,8.3,6,1,15,07:39 AM,09:11 PM,05:15 AM,06:41 PM,22,27,27,25,21,68,84,1.0,1010,25,10,126,16
2019-12-29 06:00:00,26,25,0.0,8.3,6,1,15,07:39 AM,09:11 PM,05:15 AM,06:41 PM,22,28,28,25,19,73,81,0.7,1011,25,10,126,15
2019-12-29 09:00:00,26,25,0.0,8.3,6,6,15,07:39 AM,09:11 PM,05:15 AM,06:41 PM,22,29,29,26,23,62,76,0.6,1012,26,10,115,18
2019-12-29 12:00:00,26,25,0.0,8.3,6,6,15,07:39 AM,09:11 PM,05:15 AM,06:41 PM,22,29,29,26,35,81,75,1.1,1012,26,9,104,26
2019-12-29 15:00:00,26,25,0.0,8.3,6,6,15,07:39 AM,09:11 PM,05:15 AM,06:41 PM,21,28,28,26,35,90,75,0.6,1011,26,9,107,28
2019-12-29 18:00:00,26,25,0.0,8.3,6,1,15,07:39 AM,09:11 PM,05:15 AM,06:41 PM,21,28,28,26,34,82,77,0.3,1011,26,10,107,28
2019-12-29 21:00:00,26,25,0.0,8.3,6,1,15,07:39 AM,09:11 PM,05:15 AM,06:41 PM,21,27,27,25,33,67,79,0.0,1013,25,10,109,27
2019-12-30 00:00:00,26,24,0.0,12.0,6,1,22,08:32 AM,09:52 PM,05:15 AM,06:41 PM,21,27,27,25,36,87,79,0.1,1013,25,10,109,30
2019-12-30 03:00:00,26,24,0.0,12.0,6,1,22,08:32 AM,09:52 PM,05:15 AM,06:41 PM,21,27,27,25,34,56,78,0.1,1012,25,9,110,27
2019-12-30 06:00:00,26,24,0.0,12.0,6,1,22,08:32 AM,09:52 PM,05:15 AM,06:41 PM,20,27,27,25,28,9,76,0.0,1012,25,10,110,22
2019-12-30 09:00:00,26,24,0.0,12.0,6,7,22,08:32 AM,09:52 PM,05:15 AM,06:41 PM,20,28,28,26,27,7,71,0.0,1013,26,10,105,23
2019-12-30 12:00:00,26,24,0.0,12.0,6,6,22,08:32 AM,09:52 PM,05:15 AM,06:41 PM,20,28,28,26,29,33,71,0.0,1013,26,10,102,25
2019-12-30 15:00:00,26,24,0.0,12.0,6,6,22,08:32 AM,09:52 PM,05:15 AM,06:41 PM,21,27,27,25,27,92,75,0.1,1011,25,7,111,22
2019-12-30 18:00:00,26,24,0.0,12.0,6,1,22,08:32 AM,09:52 PM,05:15 AM,06:41 PM,21,27,27,25,26,72,78,0.2,1012,25,5,113,21
2019-12-30 21:00:00,26,24,0.0,12.0,6,1,22,08:32 AM,09:52 PM,05:15 AM,06:41 PM,21,27,27,25,29,42,81,0.0,1013,25,10,110,23
2019-12-31 00:00:00,25,24,0.0,8.3,6,1,26,09:25 AM,10:29 PM,05:16 AM,06:42 PM,21,26,26,24,29,60,82,0.1,1013,24,10,111,23
2019-12-31 03:00:00,25,24,0.0,8.3,6,1,26,09:25 AM,10:29 PM,05:16 AM,06:42 PM,21,26,26,24,27,65,84,0.3,1011,24,10,114,21
2019-12-31 06:00:00,25,24,0.0,8.3,6,1,26,09:25 AM,10:29 PM,05:16 AM,06:42 PM,21,26,26,24,25,70,83,0.7,1012,24,10,112,19
2019-12-31 09:00:00,25,24,0.0,8.3,6,6,26,09:25 AM,10:29 PM,05:16 AM,06:42 PM,21,27,27,25,25,67,79,0.9,1013,25,10,106,19
2019-12-31 12:00:00,25,24,0.0,8.3,6,6,26,09:25 AM,10:29 PM,05:16 AM,06:42 PM,21,28,28,25,26,78,78,0.8,1013,25,9,101,20
2019-12-31 15:00:00,25,24,0.0,8.3,6,6,26,09:25 AM,10:29 PM,05:16 AM,06:42 PM,21,27,27,25,24,83,79,0.1,1012,25,10,105,21
2019-12-31 18:00:00,25,24,0.0,8.3,6,1,26,09:25 AM,10:29 PM,05:16 AM,06:42 PM,21,27,27,25,24,83,81,0.1,1013,25,10,106,21
2019-12-31 21:00:00,25,24,0.0,8.3,6,1,26,09:25 AM,10:29 PM,05:16 AM,06:42 PM,21,26,26,24,25,77,83,0.1,1014,24,10,105,22
2020-01-01 00:00:00,25,23,0.0,10.8,5,1,37,10:15 AM,11:05 PM,05:17 AM,06:42 PM,20,26,26,24,23,88,82,0.0,1014,24,10,102,19
2020-01-01 03:00:00,25,23,0.0,10.8,5,1,37,10:15 AM,11:05 PM,05:17 AM,06:42 PM,20,25,25,23,19,81,80,0.0,1013,23,10,106,17
2020-01-01 06:00:00,25,23,0.0,10.8,5,1,37,10:15 AM,11:05 PM,05:17 AM,06:42 PM,19,25,25,23,19,73,76,0.0,1014,23,10,104,16
2020-01-01 09:00:00,25,23,0.0,10.8,5,6,37,10:15 AM,11:05 PM,05:17 AM,06:42 PM,19,26,26,24,19,52,72,0.0,1015,24,10,98,17
2020-01-01 12:00:00,25,23,0.0,10.8,5,5,37,10:15 AM,11:05 PM,05:17 AM,06:42 PM,19,26,26,25,18,46,69,0.0,1014,25,10,91,15
2020-01-01 15:00:00,25,23,0.0,10.8,5,6,37,10:15 AM,11:05 PM,05:17 AM,06:42 PM,19,27,27,25,16,68,71,0.0,1013,25,10,96,14
2020-01-01 18:00:00,25,23,0.0,10.8,5,1,37,10:15 AM,11:05 PM,05:17 AM,06:42 PM,19,26,26,25,17,61,72,0.0,1013,25,10,105,15
2020-01-01 21:00:00,25,23,0.0,10.8,5,1,37,10:15 AM,11:05 PM,05:17 AM,06:42 PM,19,26,26,24,19,60,74,0.0,1015,24,10,111,16
2020-01-02 00:00:00,25,23,0.0,12.0,5,1,44,11:05 AM,11:38 PM,05:17 AM,06:42 PM,20,26,26,24,21,67,77,0.0,1014,24,10,107,17
2020-01-02 03:00:00,25,23,0.0,12.0,5,1,44,11:05 AM,11:38 PM,05:17 AM,06:42 PM,19,25,25,23,20,75,78,0.0,1013,23,10,104,17
2020-01-02 06:00:00,25,23,0.0,12.0,5,1,44,11:05 AM,11:38 PM,05:17 AM,06:42 PM,19,25,25,24,20,67,75,0.1,1013,24,10,105,17
2020-01-02 09:00:00,25,23,0.0,12.0,5,5,44,11:05 AM,11:38 PM,05:17 AM,06:42 PM,19,26,26,24,20,58,71,0.1,1014,24,10,103,17
2020-01-02 12:00:00,25,23,0.0,12.0,5,5,44,11:05 AM,11:38 PM,05:17 AM,06:42 PM,18,26,26,24,22,60,69,0.1,1013,24,10,101,19
2020-01-02 15:00:00,25,23,0.0,12.0,5,6,44,11:05 AM,11:38 PM,05:17 AM,06:42 PM,19,26,26,24,19,64,69,0.0,1012,24,10,103,17
2020-01-02 18:00:00,25,23,0.0,12.0,5,1,44,11:05 AM,11:38 PM,05:17 AM,06:42 PM,19,26,26,24,19,53,70,0.0,1012,24,10,103,16
2020-01-02 21:00:00,25,23,0.0,12.0,5,1,44,11:05 AM,11:38 PM,05:17 AM,06:42 PM,19,26,26,24,21,79,74,0.0,1013,24,10,100,17
2020-01-03 00:00:00,26,23,0.0,12.0,5,1,51,11:53 AM,No moonset,05:18 AM,06:42 PM,19,25,25,24,21,77,76,0.1,1012,24,10,102,17
2020-01-03 03:00:00,26,23,0.0,12.0,5,1,51,11:53 AM,No moonset,05:18 AM,06:42 PM,19,25,25,23,20,74,75,0.3,1011,23,10,104,17
2020-01-03 06:00:00,26,23,0.0,12.0,5,1,51,11:53 AM,No moonset,05:18 AM,06:42 PM,18,25,25,23,20,58,73,0.3,1011,23,10,108,17
2020-01-03 09:00:00,26,23,0.0,12.0,5,5,51,11:53 AM,No moonset,05:18 AM,06:42 PM,18,26,26,24,20,74,68,0.1,1013,24,10,102,17
2020-01-03 12:00:00,26,23,0.0,12.0,5,7,51,11:53 AM,No moonset,05:18 AM,06:42 PM,18,26,26,25,18,57,63,0.1,1012,25,10,90,16
2020-01-03 15:00:00,26,23,0.0,12.0,5,6,51,11:53 AM,No moonset,05:18 AM,06:42 PM,18,27,27,25,14,24,63,0.0,1010,25,10,92,12
2020-01-03 18:00:00,26,23,0.0,12.0,5,1,51,11:53 AM,No moonset,05:18 AM,06:42 PM,19,27,27,25,18,64,70,0.1,1010,25,10,111,15
2020-01-03 21:00:00,26,23,0.0,12.0,5,1,51,11:53 AM,No moonset,05:18 AM,06:42 PM,20,26,26,25,25,52,77,0.1,1012,25,10,110,21
2020-01-04 00:00:00,25,23,0.0,12.0,5,1,59,12:42 PM,12:11 AM,05:19 AM,06:43 PM,20,26,26,24,28,47,79,0.1,1012,24,10,109,23
2020-01-04 03:00:00,25,23,0.0,12.0,5,1,59,12:42 PM,12:11 AM,05:19 AM,06:43 PM,20,26,26,24,28,64,81,0.1,1011,24,9,111,22
2020-01-04 06:00:00,25,23,0.0,12.0,5,1,59,12:42 PM,12:11 AM,05:19 AM,06:43 PM,20,26,26,24,29,57,79,0.1,1011,24,10,107,23
2020-01-04 09:00:00,25,23,0.0,12.0,5,5,59,12:42 PM,12:11 AM,05:19 AM,06:43 PM,19,26,26,24,27,77,73,0.3,1013,24,9,105,23
2020-01-04 12:00:00,25,23,0.0,12.0,5,6,59,12:42 PM,12:11 AM,05:19 AM,06:43 PM,19,27,27,25,25,61,69,0.2,1013,25,10,103,21
2020-01-04 15:00:00,25,23,0.0,12.0,5,5,59,12:42 PM,12:11 AM,05:19 AM,06:43 PM,19,27,27,25,24,39,71,0.0,1012,25,10,105,21
2020-01-04 18:00:00,25,23,0.0,12.0,5,1,59,12:42 PM,12:11 AM,05:19 AM,06:43 PM,19,26,26,25,26,58,72,0.0,1013,25,10,108,22
2020-01-04 21:00:00,25,23,0.0,12.0,5,1,59,12:42 PM,12:11 AM,05:19 AM,06:43 PM,20,26,26,24,29,30,75,0.0,1014,24,10,108,23
2020-01-05 00:00:00,26,23,0.0,12.0,7,1,66,01:32 PM,12:45 AM,05:19 AM,06:43 PM,20,26,26,24,27,24,77,0.0,1014,24,10,110,22
2020-01-05 03:00:00,26,23,0.0,12.0,7,1,66,01:32 PM,12:45 AM,05:19 AM,06:43 PM,20,25,25,23,25,43,79,0.1,1013,23,10,116,19
2020-01-05 06:00:00,26,23,0.0,12.0,7,1,66,01:32 PM,12:45 AM,05:19 AM,06:43 PM,20,26,26,24,26,84,79,0.2,1013,24,9,110,20
2020-01-05 09:00:00,26,23,0.0,12.0,7,6,66,01:32 PM,12:45 AM,05:19 AM,06:43 PM,20,27,27,25,23,78,74,0.2,1015,25,10,100,20
2020-01-05 12:00:00,26,23,0.0,12.0,7,7,66,01:32 PM,12:45 AM,05:19 AM,06:43 PM,20,28,28,26,23,60,71,0.1,1014,26,10,98,20
2020-01-05 15:00:00,26,23,0.0,12.0,7,7,66,01:32 PM,12:45 AM,05:19 AM,06:43 PM,20,28,28,26,22,9,71,0.0,1013,26,10,101,19
2020-01-05 18:00:00,26,23,0.0,12.0,7,1,66,01:32 PM,12:45 AM,05:19 AM,06:43 PM,21,27,27,25,28,36,75,0.0,1014,25,10,109,23
2020-01-05 21:00:00,26,23,0.0,12.0,7,1,66,01:32 PM,12:45 AM,05:19 AM,06:43 PM,21,27,27,25,30,64,80,0.1,1015,25,10,104,24
2020-01-06 00:00:00,26,24,0.0,13.2,6,1,73,02:24 PM,01:21 AM,05:20 AM,06:43 PM,21,27,27,25,28,55,81,0.1,1015,25,10,101,23
2020-01-06 03:00:00,26,24,0.0,13.2,6,1,73,02:24 PM,01:21 AM,05:20 AM,06:43 PM,21,26,26,24,24,65,81,0.1,1013,24,9,106,18
2020-01-06 06:00:00,26,24,0.0,13.2,6,1,73,02:24 PM,01:21 AM,05:20 AM,06:43 PM,21,26,26,24,24,39,80,0.1,1014,24,10,110,19
2020-01-06 09:00:00,26,24,0.0,13.2,6,6,73,02:24 PM,01:21 AM,05:20 AM,06:43 PM,20,27,27,26,22,76,73,0.2,1015,26,9,98,19
2020-01-06 12:00:00,26,24,0.0,13.2,6,7,73,02:24 PM,01:21 AM,05:20 AM,06:43 PM,20,28,28,26,20,60,69,0.1,1014,26,10,93,17
2020-01-06 15:00:00,26,24,0.0,13.2,6,7,73,02:24 PM,01:21 AM,05:20 AM,06:43 PM,21,28,28,26,20,15,72,0.0,1013,26,10,95,17
2020-01-06 18:00:00,26,24,0.0,13.2,6,1,73,02:24 PM,01:21 AM,05:20 AM,06:43 PM,21,28,28,26,23,40,77,0.0,1013,26,10,106,20
2020-01-06 21:00:00,26,24,0.0,13.2,6,1,73,02:24 PM,01:21 AM,05:20 AM,06:43 PM,21,27,27,25,26,72,81,0.1,1014,25,10,110,21
2020-01-07 00:00:00,26,24,0.0,13.2,6,1,80,03:19 PM,01:59 AM,05:21 AM,06:43 PM,21,26,26,24,25,54,84,0.1,1014,24,10,112,20
2020-01-07 03:00:00,26,24,0.0,13.2,6,1,80,03:19 PM,01:59 AM,05:21 AM,06:43 PM,21,26,26,24,23,57,85,0.3,1012,24,10,115,18
2020-01-07 06:00:00,26,24,0.0,13.2,6,1,80,03:19 PM,01:59 AM,05:21 AM,06:43 PM,21,26,26,24,23,57,82,0.1,1013,24,10,113,18
2020-01-07 09:00:00,26,24,0.0,13.2,6,7,80,03:19 PM,01:59 AM,05:21 AM,06:43 PM,21,27,27,25,23,56,75,0.2,1014,25,9,104,19
2020-01-07 12:00:00,26,24,0.0,13.2,6,7,80,03:19 PM,01:59 AM,05:21 AM,06:43 PM,20,28,28,26,23,7,72,0.0,1014,26,10,98,20
2020-01-07 15:00:00,26,24,0.0,13.2,6,7,80,03:19 PM,01:59 AM,05:21 AM,06:43 PM,20,27,27,25,21,13,71,0.0,1012,25,10,101,18
2020-01-07 18:00:00,26,24,0.0,13.2,6,1,80,03:19 PM,01:59 AM,05:21 AM,06:43 PM,20,27,27,25,22,24,73,0.0,1013,25,10,106,19
2020-01-07 21:00:00,26,24,0.0,13.2,6,1,80,03:19 PM,01:59 AM,05:21 AM,06:43 PM,20,26,26,24,23,15,76,0.0,1014,24,10,108,19
2020-01-08 00:00:00,26,24,0.0,12.0,6,1,88,04:16 PM,02:41 AM,05:21 AM,06:44 PM,20,26,26,24,22,45,79,0.0,1014,24,10,107,18
2020-01-08 03:00:00,26,24,0.0,12.0,6,1,88,04:16 PM,02:41 AM,05:21 AM,06:44 PM,20,26,26,24,22,84,80,0.0,1012,24,10,106,18
2020-01-08 06:00:00,26,24,0.0,12.0,6,1,88,04:16 PM,02:41 AM,05:21 AM,06:44 PM,20,26,26,24,23,73,77,0.0,1013,24,10,105,18
2020-01-08 09:00:00,26,24,0.0,12.0,6,6,88,04:16 PM,02:41 AM,05:21 AM,06:44 PM,19,27,27,25,22,64,71,0.1,1014,25,10,102,19
2020-01-08 12:00:00,26,24,0.0,12.0,6,7,88,04:16 PM,02:41 AM,05:21 AM,06:44 PM,19,27,27,26,24,30,68,0.0,1014,26,10,98,21
2020-01-08 15:00:00,26,24,0.0,12.0,6,7,88,04:16 PM,02:41 AM,05:21 AM,06:44 PM,20,27,27,26,23,12,69,0.0,1012,26,10,96,20
2020-01-08 18:00:00,26,24,0.0,12.0,6,1,88,04:16 PM,02:41 AM,05:21 AM,06:44 PM,20,27,27,25,22,8,73,0.0,1012,25,10,101,19
2020-01-08 21:00:00,26,24,0.0,12.0,6,1,88,04:16 PM,02:41 AM,05:21 AM,06:44 PM,20,26,26,24,22,22,77,0.0,1013,24,10,105,18
2020-01-09 00:00:00,27,24,0.0,13.2,6,1,95,05:15 PM,03:30 AM,05:22 AM,06:44 PM,20,26,26,24,22,54,80,0.1,1013,24,10,107,18
2020-01-09 03:00:00,27,24,0.0,13.2,6,1,95,05:15 PM,03:30 AM,05:22 AM,06:44 PM,20,26,26,24,21,58,79,0.1,1012,24,10,112,17
2020-01-09 06:00:00,27,24,0.0,13.2,6,1,95,05:15 PM,03:30 AM,05:22 AM,06:44 PM,20,26,26,24,22,18,76,0.0,1013,24,10,118,18
2020-01-09 09:00:00,27,24,0.0,13.2,6,7,95,05:15 PM,03:30 AM,05:22 AM,06:44 PM,20,27,27,25,22,17,72,0.0,1013,25,10,107,19
2020-01-09 12:00:00,27,24,0.0,13.2,6,7,95,05:15 PM,03:30 AM,05:22 AM,06:44 PM,21,28,28,26,25,16,71,0.0,1013,26,10,100,22
2020-01-09 15:00:00,27,24,0.0,13.2,6,7,95,05:15 PM,03:30 AM,05:22 AM,06:44 PM,21,28,28,26,23,8,72,0.0,1011,26,10,101,20
2020-01-09 18:00:00,27,24,0.0,13.2,6,1,95,05:15 PM,03:30 AM,05:22 AM,06:44 PM,21,28,28,26,24,35,75,0.1,1012,26,10,105,21
2020-01-09 21:00:00,27,24,0.0,13.2,6,1,95,05:15 PM,03:30 AM,05:22 AM,06:44 PM,21,27,27,25,26,73,79,0.1,1013,25,9,107,22
2020-01-10 00:00:00,27,24,0.0,12.0,7,1,100,06:15 PM,04:23 AM,05:23 AM,06:44 PM,21,27,27,25,26,51,81,0.0,1012,25,10,112,21
2020-01-10 03:00:00,27,24,0.0,12.0,7,1,100,06:15 PM,04:23 AM,05:23 AM,06:44 PM,21,26,26,24,24,32,81,0.0,1011,24,10,122,18
2020-01-10 06:00:00,27,24,0.0,12.0,7,1,100,06:15 PM,04:23 AM,05:23 AM,06:44 PM,21,27,27,25,24,52,80,0.2,1011,25,10,122,19
2020-01-10 09:00:00,27,24,0.0,12.0,7,6,100,06:15 PM,04:23 AM,05:23 AM,06:44 PM,22,29,29,26,29,71,78,0.6,1012,26,10,111,24
2020-01-10 12:00:00,27,24,0.0,12.0,7,6,100,06:15 PM,04:23 AM,05:23 AM,06:44 PM,22,30,30,27,29,52,75,0.3,1011,27,10,109,24
2020-01-10 15:00:00,27,24,0.0,12.0,7,6,100,06:15 PM,04:23 AM,05:23 AM,06:44 PM,22,30,30,27,28,52,75,0.2,1010,27,10,111,24
2020-01-10 18:00:00,27,24,0.0,12.0,7,1,100,06:15 PM,04:23 AM,05:23 AM,06:44 PM,22,29,29,27,33,64,77,1.0,1010,27,10,110,25
2020-01-10 21:00:00,27,24,0.0,12.0,7,1,100,06:15 PM,04:23 AM,05:23 AM,06:44 PM,22,29,29,26,38,80,80,1.6,1011,26,10,106,26
2020-01-11 00:00:00,27,24,0.0,8.3,6,1,100,07:13 PM,05:23 AM,05:23 AM,06:44 PM,22,28,28,26,30,81,81,0.5,1010,26,10,96,23
2020-01-11 03:00:00,27,24,0.0,8.3,6,1,100,07:13 PM,05:23 AM,05:23 AM,06:44 PM,22,28,28,25,27,80,82,1.6,1009,25,10,89,19
2020-01-11 06:00:00,27,24,0.0,8.3,6,1,100,07:13 PM,05:23 AM,05:23 AM,06:44 PM,22,28,28,26,20,78,79,1.5,1010,26,10,104,14
2020-01-11 09:00:00,27,24,0.0,8.3,6,7,100,07:13 PM,05:23 AM,05:23 AM,06:44 PM,22,29,29,27,16,73,74,0.1,1011,27,10,104,13
2020-01-11 12:00:00,27,24,0.0,8.3,6,6,100,07:13 PM,05:23 AM,05:23 AM,06:44 PM,22,30,30,27,27,62,74,0.4,1010,27,10,92,22
2020-01-11 15:00:00,27,24,0.0,8.3,6,6,100,07:13 PM,05:23 AM,05:23 AM,06:44 PM,22,29,29,27,34,67,75,1.5,1009,27,10,94,24
2020-01-11 18:00:00,27,24,0.0,8.3,6,1,100,07:13 PM,05:23 AM,05:23 AM,06:44 PM,22,28,28,25,35,66,80,2.0,1009,25,10,92,24
2020-01-11 21:00:00,27,24,0.0,8.3,6,1,100,07:13 PM,05:23 AM,05:23 AM,06:44 PM,22,27,27,24,36,98,86,2.3,1010,24,9,91,26
