date_time,Merredin_maxtempC,Merredin_mintempC,Merredin_totalSnow_cm,Merredin_sunHour,Merredin_uvIndex,Merredin_uvIndex,Merredin_moon_illumination,Merredin_moonrise,Merredin_moonset,Merredin_sunrise,Merredin_sunset,Merredin_DewPointC,Merredin_FeelsLikeC,Merredin_HeatIndexC,Merredin_WindChillC,Merredin_WindGustKmph,Merredin_cloudcover,Merredin_humidity,Merredin_precipMM,Merredin_pressure,Merredin_tempC,Merredin_visibility,Merredin_winddirDegree,Merredin_windspeedKmph
2020-04-10 03:00:00,34,22,0.0,8.7,8,1,76,07:43 PM,08:31 AM,06:24 AM,05:52 PM,6,24,24,23,10,3,33,0.0,1017,23,10,101,5
2020-04-10 06:00:00,34,22,0.0,8.7,8,1,76,07:43 PM,08:31 AM,06:24 AM,05:52 PM,4,24,24,23,18,3,30,0.0,1018,23,10,55,10
2020-04-10 09:00:00,34,22,0.0,8.7,8,7,76,07:43 PM,08:31 AM,06:24 AM,05:52 PM,4,26,26,27,18,3,23,0.0,1019,27,10,129,13
2020-04-10 12:00:00,34,22,0.0,8.7,8,8,76,07:43 PM,08:31 AM,06:24 AM,05:52 PM,5,31,31,33,15,5,17,0.0,1017,33,10,330,13
2020-04-10 15:00:00,34,22,0.0,8.7,8,8,76,07:43 PM,08:31 AM,06:24 AM,05:52 PM,6,32,32,34,7,10,18,0.0,1016,34,10,307,6
2020-04-10 18:00:00,34,22,0.0,8.7,8,1,76,07:43 PM,08:31 AM,06:24 AM,05:52 PM,7,30,30,32,6,12,21,0.0,1016,32,10,212,3
2020-04-10 21:00:00,34,22,0.0,8.7,8,1,76,07:43 PM,08:31 AM,06:24 AM,05:52 PM,6,27,27,28,16,8,25,0.0,1018,28,10,62,8
2020-04-11 00:00:00,35,21,0.0,8.7,8,1,68,08:28 PM,09:40 AM,06:25 AM,05:51 PM,6,25,25,26,23,5,29,0.0,1018,26,10,64,11
2020-04-11 03:00:00,35,21,0.0,8.7,8,1,68,08:28 PM,09:40 AM,06:25 AM,05:51 PM,7,24,24,23,30,4,37,0.0,1018,23,10,87,14
2020-04-11 06:00:00,35,21,0.0,8.7,8,1,68,08:28 PM,09:40 AM,06:25 AM,05:51 PM,9,24,24,22,28,5,44,0.0,1019,22,10,76,15
2020-04-11 09:00:00,35,21,0.0,8.7,8,7,68,08:28 PM,09:40 AM,06:25 AM,05:51 PM,7,26,26,26,24,4,32,0.0,1019,26,10,42,17
2020-04-11 12:00:00,35,21,0.0,8.7,8,8,68,08:28 PM,09:40 AM,06:25 AM,05:51 PM,4,31,31,33,18,3,16,0.0,1016,33,10,12,16
2020-04-11 15:00:00,35,21,0.0,8.7,8,8,68,08:28 PM,09:40 AM,06:25 AM,05:51 PM,4,33,33,35,18,1,15,0.0,1014,35,10,9,15
2020-04-11 18:00:00,35,21,0.0,8.7,8,1,68,08:28 PM,09:40 AM,06:25 AM,05:51 PM,4,33,33,33,18,2,17,0.0,1015,33,10,20,12
2020-04-11 21:00:00,35,21,0.0,8.7,8,1,68,08:28 PM,09:40 AM,06:25 AM,05:51 PM,3,35,35,31,26,10,21,0.0,1015,31,10,27,12
2020-04-12 00:00:00,32,22,0.0,8.7,7,1,61,09:17 PM,10:47 AM,06:25 AM,05:50 PM,2,29,29,28,30,17,21,0.0,1015,28,10,25,14
2020-04-12 03:00:00,32,22,0.0,8.7,7,1,61,09:17 PM,10:47 AM,06:25 AM,05:50 PM,1,23,23,24,28,1,22,0.0,1014,24,10,128,13
2020-04-12 06:00:00,32,22,0.0,8.7,7,1,61,09:17 PM,10:47 AM,06:25 AM,05:50 PM,1,23,23,23,18,5,23,0.0,1015,23,10,338,9
2020-04-12 09:00:00,32,22,0.0,8.7,7,7,61,09:17 PM,10:47 AM,06:25 AM,05:50 PM,3,25,25,26,15,10,22,0.0,1015,26,10,311,10
2020-04-12 12:00:00,32,22,0.0,8.7,7,8,61,09:17 PM,10:47 AM,06:25 AM,05:50 PM,8,29,29,30,13,15,24,0.0,1014,30,10,258,11
2020-04-12 15:00:00,32,22,0.0,8.7,7,8,61,09:17 PM,10:47 AM,06:25 AM,05:50 PM,9,30,30,32,14,7,26,0.0,1012,32,10,254,12
2020-04-12 18:00:00,32,22,0.0,8.7,7,1,61,09:17 PM,10:47 AM,06:25 AM,05:50 PM,13,29,29,30,14,7,36,0.0,1013,30,10,258,10
2020-04-12 21:00:00,32,22,0.0,8.7,7,1,61,09:17 PM,10:47 AM,06:25 AM,05:50 PM,15,27,27,26,18,5,53,0.0,1014,26,10,241,11
2020-04-13 00:00:00,28,19,0.0,8.7,6,1,53,10:10 PM,11:50 AM,06:26 AM,05:49 PM,16,24,24,22,23,5,68,0.0,1015,22,10,213,16
2020-04-13 03:00:00,28,19,0.0,8.7,6,1,53,10:10 PM,11:50 AM,06:26 AM,05:49 PM,15,20,20,20,16,11,74,0.0,1015,20,10,210,11
2020-04-13 06:00:00,28,19,0.0,8.7,6,1,53,10:10 PM,11:50 AM,06:26 AM,05:49 PM,14,19,19,19,13,15,72,0.0,1016,19,10,201,9
2020-04-13 09:00:00,28,19,0.0,8.7,6,6,53,10:10 PM,11:50 AM,06:26 AM,05:49 PM,12,22,22,22,15,11,56,0.0,1016,22,10,198,12
2020-04-13 12:00:00,28,19,0.0,8.7,6,7,53,10:10 PM,11:50 AM,06:26 AM,05:49 PM,11,26,26,26,14,18,39,0.0,1015,26,10,214,12
2020-04-13 15:00:00,28,19,0.0,8.7,6,7,53,10:10 PM,11:50 AM,06:26 AM,05:49 PM,10,27,27,28,15,23,34,0.0,1014,28,10,236,13
2020-04-13 18:00:00,28,19,0.0,8.7,6,1,53,10:10 PM,11:50 AM,06:26 AM,05:49 PM,10,26,26,26,16,20,39,0.0,1014,26,10,215,13
2020-04-13 21:00:00,28,19,0.0,8.7,6,1,53,10:10 PM,11:50 AM,06:26 AM,05:49 PM,10,23,23,22,17,24,45,0.0,1016,22,10,192,10
2020-04-14 00:00:00,23,17,0.0,8.7,6,1,46,11:06 PM,12:46 PM,06:27 AM,05:47 PM,9,20,20,20,23,21,49,0.0,1016,20,10,168,14
2020-04-14 03:00:00,23,17,0.0,8.7,6,1,46,11:06 PM,12:46 PM,06:27 AM,05:47 PM,10,18,18,18,19,10,59,0.0,1016,18,10,139,12
2020-04-14 06:00:00,23,17,0.0,8.7,6,1,46,11:06 PM,12:46 PM,06:27 AM,05:47 PM,11,18,18,18,10,10,67,0.0,1016,18,10,140,6
2020-04-14 09:00:00,23,17,0.0,8.7,6,6,46,11:06 PM,12:46 PM,06:27 AM,05:47 PM,12,21,21,21,9,11,59,0.0,1017,21,10,208,7
2020-04-14 12:00:00,23,17,0.0,8.7,6,6,46,11:06 PM,12:46 PM,06:27 AM,05:47 PM,13,25,25,23,14,11,52,0.0,1016,23,10,229,13
2020-04-14 15:00:00,23,17,0.0,8.7,6,6,46,11:06 PM,12:46 PM,06:27 AM,05:47 PM,12,25,25,23,14,7,51,0.0,1014,23,10,247,12
2020-04-14 18:00:00,23,17,0.0,8.7,6,1,46,11:06 PM,12:46 PM,06:27 AM,05:47 PM,10,23,23,22,15,10,46,0.0,1016,22,10,274,11
2020-04-14 21:00:00,23,17,0.0,8.7,6,1,46,11:06 PM,12:46 PM,06:27 AM,05:47 PM,9,19,19,19,22,41,53,0.0,1017,19,10,260,13
2020-04-15 00:00:00,24,13,0.0,8.7,5,1,38,No moonrise,01:37 PM,06:27 AM,05:46 PM,8,16,16,16,26,100,60,0.0,1018,16,10,226,17
2020-04-15 03:00:00,24,13,0.0,8.7,5,1,38,No moonrise,01:37 PM,06:27 AM,05:46 PM,10,13,14,13,22,72,75,0.0,1019,14,10,220,15
2020-04-15 06:00:00,24,13,0.0,8.7,5,1,38,No moonrise,01:37 PM,06:27 AM,05:46 PM,10,12,13,12,18,16,82,0.0,1020,13,10,219,12
2020-04-15 09:00:00,24,13,0.0,8.7,5,5,38,No moonrise,01:37 PM,06:27 AM,05:46 PM,9,15,16,15,19,10,65,0.0,1021,16,10,214,15
2020-04-15 12:00:00,24,13,0.0,8.7,5,6,38,No moonrise,01:37 PM,06:27 AM,05:46 PM,8,21,21,21,18,0,43,0.0,1020,21,10,230,15
2020-04-15 15:00:00,24,13,0.0,8.7,5,6,38,No moonrise,01:37 PM,06:27 AM,05:46 PM,7,24,24,24,18,0,34,0.0,1018,24,10,245,15
2020-04-15 18:00:00,24,13,0.0,8.7,5,1,38,No moonrise,01:37 PM,06:27 AM,05:46 PM,8,22,22,22,17,0,42,0.0,1019,22,10,238,13
2020-04-15 21:00:00,24,13,0.0,8.7,5,1,38,No moonrise,01:37 PM,06:27 AM,05:46 PM,9,18,18,18,21,1,56,0.0,1021,18,10,227,12
2020-04-16 00:00:00,24,13,0.0,8.7,6,1,30,12:03 AM,02:20 PM,06:28 AM,05:45 PM,9,15,15,15,25,7,64,0.0,1021,15,10,195,14
2020-04-16 03:00:00,24,13,0.0,8.7,6,1,30,12:03 AM,02:20 PM,06:28 AM,05:45 PM,9,12,14,12,26,18,74,0.0,1021,14,10,133,15
2020-04-16 06:00:00,24,13,0.0,8.7,6,1,30,12:03 AM,02:20 PM,06:28 AM,05:45 PM,10,11,13,11,24,26,83,0.0,1022,13,10,101,17
2020-04-16 09:00:00,24,13,0.0,8.7,6,5,30,12:03 AM,02:20 PM,06:28 AM,05:45 PM,10,15,16,15,19,27,70,0.0,1022,16,10,85,15
2020-04-16 12:00:00,24,13,0.0,8.7,6,6,30,12:03 AM,02:20 PM,06:28 AM,05:45 PM,9,22,22,22,13,0,45,0.0,1021,22,10,68,12
2020-04-16 15:00:00,24,13,0.0,8.7,6,6,30,12:03 AM,02:20 PM,06:28 AM,05:45 PM,7,24,24,24,7,2,34,0.0,1018,24,10,64,6
2020-04-16 18:00:00,24,13,0.0,8.7,6,1,30,12:03 AM,02:20 PM,06:28 AM,05:45 PM,7,23,23,22,9,12,36,0.0,1019,22,10,111,5
2020-04-16 21:00:00,24,13,0.0,8.7,6,1,30,12:03 AM,02:20 PM,06:28 AM,05:45 PM,6,19,19,19,23,20,45,0.0,1020,19,10,131,12
2020-04-17 00:00:00,28,15,0.0,7.2,5,1,23,01:00 AM,02:58 PM,06:28 AM,05:44 PM,6,16,16,16,29,40,49,0.0,1020,16,10,112,14
2020-04-17 03:00:00,28,15,0.0,7.2,5,1,23,01:00 AM,02:58 PM,06:28 AM,05:44 PM,6,15,15,15,27,100,55,0.0,1020,15,10,99,13
2020-04-17 06:00:00,28,15,0.0,7.2,5,1,23,01:00 AM,02:58 PM,06:28 AM,05:44 PM,8,15,16,15,26,100,58,0.0,1019,16,10,84,14
2020-04-17 09:00:00,28,15,0.0,7.2,5,5,23,01:00 AM,02:58 PM,06:28 AM,05:44 PM,8,20,20,20,21,70,47,0.0,1019,20,10,59,15
2020-04-17 12:00:00,28,15,0.0,7.2,5,7,23,01:00 AM,02:58 PM,06:28 AM,05:44 PM,7,25,25,25,13,25,31,0.0,1017,25,10,25,12
2020-04-17 15:00:00,28,15,0.0,7.2,5,7,23,01:00 AM,02:58 PM,06:28 AM,05:44 PM,4,26,26,28,9,50,23,0.0,1015,28,10,60,7
2020-04-17 18:00:00,28,15,0.0,7.2,5,1,23,01:00 AM,02:58 PM,06:28 AM,05:44 PM,4,25,25,25,13,41,25,0.0,1015,25,10,169,8
2020-04-17 21:00:00,28,15,0.0,7.2,5,1,23,01:00 AM,02:58 PM,06:28 AM,05:44 PM,3,22,23,22,21,24,29,0.0,1015,22,10,144,10
2020-04-18 00:00:00,32,17,0.0,5.7,7,1,15,01:56 AM,03:32 PM,06:29 AM,05:43 PM,4,21,22,21,18,30,32,0.0,1014,21,10,107,9
2020-04-18 03:00:00,32,17,0.0,5.7,7,1,15,01:56 AM,03:32 PM,06:29 AM,05:43 PM,5,20,20,20,14,37,36,0.0,1013,20,10,58,7
2020-04-18 06:00:00,32,17,0.0,5.7,7,1,15,01:56 AM,03:32 PM,06:29 AM,05:43 PM,5,21,21,21,10,21,36,0.0,1013,21,10,112,5
2020-04-18 09:00:00,32,17,0.0,5.7,7,5,15,01:56 AM,03:32 PM,06:29 AM,05:43 PM,6,25,25,25,14,52,31,0.1,1012,25,10,309,10
2020-04-18 12:00:00,32,17,0.0,5.7,7,7,15,01:56 AM,03:32 PM,06:29 AM,05:43 PM,9,29,29,31,26,82,26,0.3,1011,31,9,296,22
2020-04-18 15:00:00,32,17,0.0,5.7,7,7,15,01:56 AM,03:32 PM,06:29 AM,05:43 PM,9,28,28,29,27,64,28,0.3,1009,29,9,248,23
2020-04-18 18:00:00,32,17,0.0,5.7,7,1,15,01:56 AM,03:32 PM,06:29 AM,05:43 PM,9,23,23,22,24,47,45,0.0,1009,22,10,192,21
2020-04-18 21:00:00,32,17,0.0,5.7,7,1,15,01:56 AM,03:32 PM,06:29 AM,05:43 PM,13,18,18,18,22,59,69,0.0,1010,18,10,203,17
2020-04-19 00:00:00,22,14,0.0,4.2,5,1,8,02:51 AM,04:03 PM,06:30 AM,05:42 PM,12,16,16,16,17,80,75,1.3,1011,16,9,215,13
2020-04-19 03:00:00,22,14,0.0,4.2,5,1,8,02:51 AM,04:03 PM,06:30 AM,05:42 PM,12,15,15,15,14,83,81,3.1,1011,15,8,248,10
2020-04-19 06:00:00,22,14,0.0,4.2,5,1,8,02:51 AM,04:03 PM,06:30 AM,05:42 PM,12,16,16,16,27,96,76,1.2,1011,16,9,286,20
2020-04-19 09:00:00,22,14,0.0,4.2,5,4,8,02:51 AM,04:03 PM,06:30 AM,05:42 PM,12,18,18,18,34,91,65,0.9,1011,18,7,272,27
2020-04-19 12:00:00,22,14,0.0,4.2,5,5,8,02:51 AM,04:03 PM,06:30 AM,05:42 PM,10,21,22,21,32,93,48,0.4,1011,21,4,262,28
2020-04-19 15:00:00,22,14,0.0,4.2,5,6,8,02:51 AM,04:03 PM,06:30 AM,05:42 PM,7,24,24,22,30,62,38,0.3,1011,22,9,261,26
2020-04-19 18:00:00,22,14,0.0,4.2,5,1,8,02:51 AM,04:03 PM,06:30 AM,05:42 PM,7,20,22,20,23,15,44,0.0,1013,20,10,253,18
2020-04-19 21:00:00,22,14,0.0,4.2,5,1,8,02:51 AM,04:03 PM,06:30 AM,05:42 PM,8,16,17,16,18,14,59,0.0,1015,17,10,241,12
2020-04-20 00:00:00,22,11,0.0,8.7,5,1,0,03:45 AM,04:32 PM,06:30 AM,05:41 PM,7,13,13,13,16,0,66,0.0,1015,13,10,237,9
2020-04-20 03:00:00,22,11,0.0,8.7,5,1,0,03:45 AM,04:32 PM,06:30 AM,05:41 PM,7,11,11,11,10,0,75,0.0,1015,11,10,246,6
2020-04-20 06:00:00,22,11,0.0,8.7,5,1,0,03:45 AM,04:32 PM,06:30 AM,05:41 PM,8,11,11,11,10,0,78,0.0,1015,11,10,275,6
2020-04-20 09:00:00,22,11,0.0,8.7,5,4,0,03:45 AM,04:32 PM,06:30 AM,05:41 PM,8,14,15,14,16,0,65,0.0,1016,15,10,314,13
2020-04-20 12:00:00,22,11,0.0,8.7,5,6,0,03:45 AM,04:32 PM,06:30 AM,05:41 PM,8,20,21,20,24,0,47,0.0,1014,20,10,291,21
2020-04-20 15:00:00,22,11,0.0,8.7,5,6,0,03:45 AM,04:32 PM,06:30 AM,05:41 PM,8,21,23,21,27,1,43,0.0,1013,21,10,277,23
2020-04-20 18:00:00,22,11,0.0,8.7,5,1,0,03:45 AM,04:32 PM,06:30 AM,05:41 PM,9,19,19,19,24,3,51,0.0,1015,19,10,259,19
2020-04-20 21:00:00,22,11,0.0,8.7,5,1,0,03:45 AM,04:32 PM,06:30 AM,05:41 PM,10,16,16,16,19,5,66,0.0,1016,16,10,258,12
