date_time,Nadi_maxtempC,Nadi_mintempC,Nadi_totalSnow_cm,Nadi_sunHour,Nadi_uvIndex,Nadi_uvIndex,Nadi_moon_illumination,Nadi_moonrise,Nadi_moonset,Nadi_sunrise,Nadi_sunset,Nadi_DewPointC,Nadi_FeelsLikeC,Nadi_HeatIndexC,Nadi_WindChillC,Nadi_WindGustKmph,Nadi_cloudcover,Nadi_humidity,Nadi_precipMM,Nadi_pressure,Nadi_tempC,Nadi_visibility,Nadi_winddirDegree,Nadi_windspeedKmph
2019-12-23 12:00:00,29,20,0.0,10.9,6,7,14,04:11 AM,03:44 PM,07:15 AM,06:00 PM,12,27,27,27,23,27,41,0.0,1013,27,10,69,20
2019-12-23 15:00:00,29,20,0.0,10.9,6,7,14,04:11 AM,03:44 PM,07:15 AM,06:00 PM,14,28,28,28,20,24,41,0.0,1010,28,10,56,15
2019-12-23 18:00:00,29,20,0.0,10.9,6,7,14,04:11 AM,03:44 PM,07:15 AM,06:00 PM,13,26,26,26,23,28,46,0.0,1010,26,10,28,13
2019-12-23 21:00:00,29,20,0.0,10.9,6,1,14,04:11 AM,03:44 PM,07:15 AM,06:00 PM,11,25,25,23,28,28,46,0.0,1012,23,10,34,14
2019-12-24 00:00:00,30,20,0.0,10.8,6,1,7,05:12 AM,04:30 PM,07:16 AM,06:00 PM,10,22,23,22,30,16,47,0.0,1012,22,10,43,14
2019-12-24 03:00:00,30,20,0.0,10.8,6,1,7,05:12 AM,04:30 PM,07:16 AM,06:00 PM,10,20,20,20,32,5,50,0.0,1012,20,10,48,16
2019-12-24 06:00:00,30,20,0.0,10.8,6,1,7,05:12 AM,04:30 PM,07:16 AM,06:00 PM,10,20,20,20,31,4,55,0.0,1013,20,10,53,17
2019-12-24 09:00:00,30,20,0.0,10.8,6,6,7,05:12 AM,04:30 PM,07:16 AM,06:00 PM,13,23,23,23,22,6,54,0.0,1015,23,10,53,15
2019-12-24 12:00:00,30,20,0.0,10.8,6,7,7,05:12 AM,04:30 PM,07:16 AM,06:00 PM,14,28,28,28,13,10,44,0.0,1014,28,10,36,12
2019-12-24 15:00:00,30,20,0.0,10.8,6,7,7,05:12 AM,04:30 PM,07:16 AM,06:00 PM,13,29,29,29,11,9,37,0.0,1012,29,10,8,9
2019-12-24 18:00:00,30,20,0.0,10.8,6,7,7,05:12 AM,04:30 PM,07:16 AM,06:00 PM,13,27,27,27,12,7,43,0.0,1012,27,10,123,6
2019-12-24 21:00:00,30,20,0.0,10.8,6,1,7,05:12 AM,04:30 PM,07:16 AM,06:00 PM,11,25,25,23,22,5,45,0.0,1014,23,10,347,11
2019-12-25 00:00:00,30,18,0.0,10.9,6,1,0,06:13 AM,05:20 PM,07:16 AM,06:01 PM,10,21,23,21,27,9,51,0.0,1014,21,10,247,13
2019-12-25 03:00:00,30,18,0.0,10.9,6,1,0,06:13 AM,05:20 PM,07:16 AM,06:01 PM,12,19,19,19,27,10,64,0.0,1013,19,10,37,13
2019-12-25 06:00:00,30,18,0.0,10.9,6,1,0,06:13 AM,05:20 PM,07:16 AM,06:01 PM,13,18,18,18,28,8,74,0.0,1014,18,10,46,16
2019-12-25 09:00:00,30,18,0.0,10.9,6,6,0,06:13 AM,05:20 PM,07:16 AM,06:01 PM,14,21,21,21,24,5,64,0.0,1016,21,10,45,17
2019-12-25 12:00:00,30,18,0.0,10.9,6,7,0,06:13 AM,05:20 PM,07:16 AM,06:01 PM,14,28,28,27,16,2,45,0.0,1015,27,10,152,14
2019-12-25 15:00:00,30,18,0.0,10.9,6,7,0,06:13 AM,05:20 PM,07:16 AM,06:01 PM,13,29,29,30,12,0,36,0.0,1013,30,10,347,10
2019-12-25 18:00:00,30,18,0.0,10.9,6,7,0,06:13 AM,05:20 PM,07:16 AM,06:01 PM,11,27,27,27,12,0,38,0.0,1013,27,10,328,9
2019-12-25 21:00:00,30,18,0.0,10.9,6,1,0,06:13 AM,05:20 PM,07:16 AM,06:01 PM,10,23,23,23,17,0,45,0.0,1015,23,10,330,9
2019-12-26 00:00:00,27,16,0.0,10.8,6,1,0,07:12 AM,06:13 PM,07:17 AM,06:01 PM,11,20,20,20,22,0,57,0.0,1015,20,10,229,12
2019-12-26 03:00:00,27,16,0.0,10.8,6,1,0,07:12 AM,06:13 PM,07:17 AM,06:01 PM,10,17,17,17,29,0,63,0.0,1014,17,10,37,15
2019-12-26 06:00:00,27,16,0.0,10.8,6,1,0,07:12 AM,06:13 PM,07:17 AM,06:01 PM,10,16,16,16,33,0,66,0.0,1015,16,10,52,18
2019-12-26 09:00:00,27,16,0.0,10.8,6,5,0,07:12 AM,06:13 PM,07:17 AM,06:01 PM,9,19,19,19,27,0,54,0.0,1017,19,10,55,19
2019-12-26 12:00:00,27,16,0.0,10.8,6,6,0,07:12 AM,06:13 PM,07:17 AM,06:01 PM,8,25,25,25,23,0,35,0.0,1015,25,10,48,20
2019-12-26 15:00:00,27,16,0.0,10.8,6,7,0,07:12 AM,06:13 PM,07:17 AM,06:01 PM,6,25,25,26,20,0,28,0.0,1013,26,10,36,16
2019-12-26 18:00:00,27,16,0.0,10.8,6,6,0,07:12 AM,06:13 PM,07:17 AM,06:01 PM,5,23,23,23,21,0,30,0.0,1013,23,10,30,12
2019-12-26 21:00:00,27,16,0.0,10.8,6,1,0,07:12 AM,06:13 PM,07:17 AM,06:01 PM,-0,19,19,19,28,0,28,0.0,1015,19,10,34,13
2019-12-27 00:00:00,26,13,0.0,10.9,5,1,0,08:08 AM,07:09 PM,07:17 AM,06:02 PM,-1,16,16,16,32,0,32,0.0,1015,16,10,43,15
2019-12-27 03:00:00,26,13,0.0,10.9,5,1,0,08:08 AM,07:09 PM,07:17 AM,06:02 PM,1,13,14,13,35,0,40,0.0,1014,14,10,51,17
2019-12-27 06:00:00,26,13,0.0,10.9,5,1,0,08:08 AM,07:09 PM,07:17 AM,06:02 PM,1,12,14,12,38,0,41,0.0,1015,14,10,56,20
2019-12-27 09:00:00,26,13,0.0,10.9,5,5,0,08:08 AM,07:09 PM,07:17 AM,06:02 PM,2,16,17,16,34,0,38,0.0,1017,17,10,63,23
2019-12-27 12:00:00,26,13,0.0,10.9,5,6,0,08:08 AM,07:09 PM,07:17 AM,06:02 PM,4,24,24,23,26,0,28,0.0,1015,23,10,67,22
2019-12-27 15:00:00,26,13,0.0,10.9,5,7,0,08:08 AM,07:09 PM,07:17 AM,06:02 PM,4,24,24,25,22,0,26,0.0,1013,25,10,55,17
2019-12-27 18:00:00,26,13,0.0,10.9,5,6,0,08:08 AM,07:09 PM,07:17 AM,06:02 PM,2,24,24,23,24,0,28,0.0,1013,23,10,43,13
2019-12-27 21:00:00,26,13,0.0,10.9,5,1,0,08:08 AM,07:09 PM,07:17 AM,06:02 PM,-4,20,23,20,32,0,25,0.0,1015,20,10,46,15
2019-12-28 00:00:00,25,12,0.0,10.9,5,1,8,08:59 AM,08:04 PM,07:17 AM,06:02 PM,-5,16,18,16,36,0,26,0.0,1015,16,10,54,17
2019-12-28 03:00:00,25,12,0.0,10.9,5,1,8,08:59 AM,08:04 PM,07:17 AM,06:02 PM,-5,11,13,11,36,1,29,0.0,1014,13,10,56,17
2019-12-28 06:00:00,25,12,0.0,10.9,5,1,8,08:59 AM,08:04 PM,07:17 AM,06:02 PM,-4,10,12,10,37,2,32,0.0,1015,12,10,57,19
2019-12-28 09:00:00,25,12,0.0,10.9,5,5,8,08:59 AM,08:04 PM,07:17 AM,06:02 PM,-2,14,15,14,35,2,31,0.0,1017,15,10,62,23
2019-12-28 12:00:00,25,12,0.0,10.9,5,6,8,08:59 AM,08:04 PM,07:17 AM,06:02 PM,1,22,22,22,25,0,24,0.0,1015,22,10,68,22
2019-12-28 15:00:00,25,12,0.0,10.9,5,6,8,08:59 AM,08:04 PM,07:17 AM,06:02 PM,3,24,24,25,19,0,25,0.0,1013,25,10,58,15
2019-12-28 18:00:00,25,12,0.0,10.9,5,6,8,08:59 AM,08:04 PM,07:17 AM,06:02 PM,3,24,24,23,20,0,29,0.0,1013,23,10,44,12
2019-12-28 21:00:00,25,12,0.0,10.9,5,1,8,08:59 AM,08:04 PM,07:17 AM,06:02 PM,-1,19,21,19,28,0,29,0.0,1015,19,10,48,13
2019-12-29 00:00:00,26,13,0.0,8.5,5,1,15,09:46 AM,08:59 PM,07:18 AM,06:03 PM,-1,15,15,15,30,0,33,0.0,1015,15,10,51,14
2019-12-29 03:00:00,26,13,0.0,8.5,5,1,15,09:46 AM,08:59 PM,07:18 AM,06:03 PM,-2,13,14,13,32,0,34,0.0,1014,14,10,52,15
2019-12-29 06:00:00,26,13,0.0,8.5,5,1,15,09:46 AM,08:59 PM,07:18 AM,06:03 PM,-3,11,13,11,35,20,33,0.0,1015,13,10,56,19
2019-12-29 09:00:00,26,13,0.0,8.5,5,4,15,09:46 AM,08:59 PM,07:18 AM,06:03 PM,0,14,16,14,31,73,35,0.0,1017,16,10,60,21
2019-12-29 12:00:00,26,13,0.0,8.5,5,6,15,09:46 AM,08:59 PM,07:18 AM,06:03 PM,4,22,22,22,17,66,30,0.0,1015,22,10,54,15
2019-12-29 15:00:00,26,13,0.0,8.5,5,7,15,09:46 AM,08:59 PM,07:18 AM,06:03 PM,6,25,25,25,14,9,30,0.0,1013,25,10,146,10
2019-12-29 18:00:00,26,13,0.0,8.5,5,6,15,09:46 AM,08:59 PM,07:18 AM,06:03 PM,6,22,23,22,17,17,35,0.0,1013,22,10,352,9
2019-12-29 21:00:00,26,13,0.0,8.5,5,1,15,09:46 AM,08:59 PM,07:18 AM,06:03 PM,4,19,19,19,23,0,37,0.0,1014,19,10,241,11
2019-12-30 00:00:00,28,14,0.0,10.9,6,1,22,10:27 AM,09:52 PM,07:18 AM,06:04 PM,3,17,17,17,23,0,40,0.0,1014,17,10,17,11
2019-12-30 03:00:00,28,14,0.0,10.9,6,1,22,10:27 AM,09:52 PM,07:18 AM,06:04 PM,3,15,15,15,22,0,44,0.0,1013,15,10,23,11
2019-12-30 06:00:00,28,14,0.0,10.9,6,1,22,10:27 AM,09:52 PM,07:18 AM,06:04 PM,3,13,14,13,27,0,46,0.0,1014,14,10,36,14
2019-12-30 09:00:00,28,14,0.0,10.9,6,5,22,10:27 AM,09:52 PM,07:18 AM,06:04 PM,3,16,17,16,27,0,38,0.0,1015,17,10,57,18
2019-12-30 12:00:00,28,14,0.0,10.9,6,6,22,10:27 AM,09:52 PM,07:18 AM,06:04 PM,7,25,25,24,17,0,32,0.0,1014,24,10,56,14
2019-12-30 15:00:00,28,14,0.0,10.9,6,7,22,10:27 AM,09:52 PM,07:18 AM,06:04 PM,11,27,27,27,13,0,36,0.0,1011,27,10,149,11
2019-12-30 18:00:00,28,14,0.0,10.9,6,7,22,10:27 AM,09:52 PM,07:18 AM,06:04 PM,12,26,26,25,13,0,44,0.0,1012,25,10,357,9
2019-12-30 21:00:00,28,14,0.0,10.9,6,1,22,10:27 AM,09:52 PM,07:18 AM,06:04 PM,9,21,23,21,18,1,49,0.0,1014,21,10,238,10
2019-12-31 00:00:00,28,14,0.0,10.9,6,1,26,11:06 AM,10:43 PM,07:19 AM,06:04 PM,7,17,17,17,21,4,51,0.0,1014,17,10,5,10
2019-12-31 03:00:00,28,14,0.0,10.9,6,1,26,11:06 AM,10:43 PM,07:19 AM,06:04 PM,5,15,15,15,27,4,48,0.0,1013,15,10,12,13
2019-12-31 06:00:00,28,14,0.0,10.9,6,1,26,11:06 AM,10:43 PM,07:19 AM,06:04 PM,4,14,15,14,24,2,48,0.0,1014,15,10,31,13
2019-12-31 09:00:00,28,14,0.0,10.9,6,5,26,11:06 AM,10:43 PM,07:19 AM,06:04 PM,8,19,19,19,15,0,49,0.0,1016,19,10,46,12
2019-12-31 12:00:00,28,14,0.0,10.9,6,7,26,11:06 AM,10:43 PM,07:19 AM,06:04 PM,11,26,26,25,12,0,40,0.0,1014,25,10,38,10
2019-12-31 15:00:00,28,14,0.0,10.9,6,7,26,11:06 AM,10:43 PM,07:19 AM,06:04 PM,13,28,28,28,10,0,39,0.0,1012,28,10,6,9
2019-12-31 18:00:00,28,14,0.0,10.9,6,7,26,11:06 AM,10:43 PM,07:19 AM,06:04 PM,13,28,28,27,11,1,46,0.0,1012,27,10,117,7
2019-12-31 21:00:00,28,14,0.0,10.9,6,1,26,11:06 AM,10:43 PM,07:19 AM,06:04 PM,10,27,27,25,19,4,52,0.0,1014,25,10,238,9
2020-01-01 00:00:00,27,16,0.0,10.9,6,1,37,11:41 AM,11:34 PM,07:19 AM,06:05 PM,9,21,23,21,23,4,57,0.0,1013,21,10,33,12
2020-01-01 03:00:00,27,16,0.0,10.9,6,1,37,11:41 AM,11:34 PM,07:19 AM,06:05 PM,10,17,17,17,27,1,64,0.0,1013,17,10,50,14
2020-01-01 06:00:00,27,16,0.0,10.9,6,1,37,11:41 AM,11:34 PM,07:19 AM,06:05 PM,10,16,16,16,30,1,70,0.0,1014,16,10,60,17
2020-01-01 09:00:00,27,16,0.0,10.9,6,5,37,11:41 AM,11:34 PM,07:19 AM,06:05 PM,9,18,19,18,26,9,57,0.0,1016,18,10,65,19
2020-01-01 12:00:00,27,16,0.0,10.9,6,6,37,11:41 AM,11:34 PM,07:19 AM,06:05 PM,13,25,25,24,17,20,50,0.0,1015,24,10,66,15
2020-01-01 15:00:00,27,16,0.0,10.9,6,7,37,11:41 AM,11:34 PM,07:19 AM,06:05 PM,13,27,27,26,12,5,43,0.0,1013,26,10,159,9
2020-01-01 18:00:00,27,16,0.0,10.9,6,6,37,11:41 AM,11:34 PM,07:19 AM,06:05 PM,12,25,25,24,15,3,47,0.0,1013,24,10,356,9
2020-01-01 21:00:00,27,16,0.0,10.9,6,1,37,11:41 AM,11:34 PM,07:19 AM,06:05 PM,11,21,23,21,21,3,51,0.0,1015,21,10,241,11
2020-01-02 00:00:00,27,15,0.0,10.9,6,1,44,12:14 PM,No moonset,07:19 AM,06:05 PM,11,19,19,19,21,3,60,0.0,1015,19,10,12,11
2020-01-02 03:00:00,27,15,0.0,10.9,6,1,44,12:14 PM,No moonset,07:19 AM,06:05 PM,13,17,17,17,21,4,77,0.0,1015,17,10,31,12
2020-01-02 06:00:00,27,15,0.0,10.9,6,1,44,12:14 PM,No moonset,07:19 AM,06:05 PM,14,16,16,16,24,11,86,0.0,1016,16,10,53,13
2020-01-02 09:00:00,27,15,0.0,10.9,6,5,44,12:14 PM,No moonset,07:19 AM,06:05 PM,15,19,20,19,20,10,77,0.0,1018,19,10,61,15
2020-01-02 12:00:00,27,15,0.0,10.9,6,6,44,12:14 PM,No moonset,07:19 AM,06:05 PM,15,26,26,25,13,5,55,0.0,1017,25,10,48,12
2020-01-02 15:00:00,27,15,0.0,10.9,6,7,44,12:14 PM,No moonset,07:19 AM,06:05 PM,13,27,27,27,13,6,44,0.0,1014,27,10,130,10
2020-01-02 18:00:00,27,15,0.0,10.9,6,6,44,12:14 PM,No moonset,07:19 AM,06:05 PM,13,26,26,24,17,4,51,0.0,1015,24,10,353,11
2020-01-02 21:00:00,27,15,0.0,10.9,6,1,44,12:14 PM,No moonset,07:19 AM,06:05 PM,13,21,23,21,23,1,58,0.0,1017,21,10,349,12
2020-01-03 00:00:00,27,15,0.0,10.9,6,1,51,12:46 PM,12:22 AM,07:20 AM,06:06 PM,11,18,18,18,26,2,61,0.0,1017,18,10,241,13
2020-01-03 03:00:00,27,15,0.0,10.9,6,1,51,12:46 PM,12:22 AM,07:20 AM,06:06 PM,10,17,17,17,23,8,67,0.0,1016,17,10,29,12
2020-01-03 06:00:00,27,15,0.0,10.9,6,1,51,12:46 PM,12:22 AM,07:20 AM,06:06 PM,12,16,16,16,24,17,79,0.0,1017,16,10,49,13
2020-01-03 09:00:00,27,15,0.0,10.9,6,5,51,12:46 PM,12:22 AM,07:20 AM,06:06 PM,12,18,19,18,20,16,68,0.0,1019,18,10,58,14
2020-01-03 12:00:00,27,15,0.0,10.9,6,6,51,12:46 PM,12:22 AM,07:20 AM,06:06 PM,11,25,25,24,16,14,46,0.0,1017,24,10,41,14
2020-01-03 15:00:00,27,15,0.0,10.9,6,7,51,12:46 PM,12:22 AM,07:20 AM,06:06 PM,11,26,26,26,13,4,39,0.0,1015,26,10,12,11
2020-01-03 18:00:00,27,15,0.0,10.9,6,7,51,12:46 PM,12:22 AM,07:20 AM,06:06 PM,12,27,27,26,11,8,46,0.0,1015,26,10,116,8
2020-01-03 21:00:00,27,15,0.0,10.9,6,1,51,12:46 PM,12:22 AM,07:20 AM,06:06 PM,10,26,26,22,18,19,56,0.0,1016,22,10,341,9
2020-01-04 00:00:00,26,15,0.0,10.9,6,1,59,01:20 PM,01:12 AM,07:20 AM,06:07 PM,10,19,21,19,21,13,63,0.0,1016,19,10,229,10
2020-01-04 03:00:00,26,15,0.0,10.9,6,1,59,01:20 PM,01:12 AM,07:20 AM,06:07 PM,9,16,16,16,23,7,63,0.0,1015,16,10,30,11
2020-01-04 06:00:00,26,15,0.0,10.9,6,1,59,01:20 PM,01:12 AM,07:20 AM,06:07 PM,9,15,15,15,24,7,66,0.0,1016,15,10,52,13
2020-01-04 09:00:00,26,15,0.0,10.9,6,5,59,01:20 PM,01:12 AM,07:20 AM,06:07 PM,11,18,18,18,22,10,63,0.0,1017,18,10,50,15
2020-01-04 12:00:00,26,15,0.0,10.9,6,6,59,01:20 PM,01:12 AM,07:20 AM,06:07 PM,10,25,25,24,19,0,41,0.0,1016,24,10,51,17
2020-01-04 15:00:00,26,15,0.0,10.9,6,7,59,01:20 PM,01:12 AM,07:20 AM,06:07 PM,9,26,26,26,17,0,34,0.0,1013,26,10,32,14
2020-01-04 18:00:00,26,15,0.0,10.9,6,6,59,01:20 PM,01:12 AM,07:20 AM,06:07 PM,9,24,24,24,16,0,40,0.0,1014,24,10,20,11
2020-01-04 21:00:00,26,15,0.0,10.9,6,1,59,01:20 PM,01:12 AM,07:20 AM,06:07 PM,7,20,20,20,23,0,44,0.0,1015,20,10,14,11
2020-01-05 00:00:00,27,15,0.0,10.9,6,1,66,01:54 PM,02:02 AM,07:20 AM,06:07 PM,7,18,18,18,25,0,48,0.0,1015,18,10,27,12
2020-01-05 03:00:00,27,15,0.0,10.9,6,1,66,01:54 PM,02:02 AM,07:20 AM,06:07 PM,6,15,16,15,28,0,54,0.0,1015,16,10,43,14
2020-01-05 06:00:00,27,15,0.0,10.9,6,1,66,01:54 PM,02:02 AM,07:20 AM,06:07 PM,7,14,15,14,30,0,58,0.0,1016,15,10,57,15
2020-01-05 09:00:00,27,15,0.0,10.9,6,5,66,01:54 PM,02:02 AM,07:20 AM,06:07 PM,8,18,18,18,29,0,51,0.0,1017,18,10,72,19
2020-01-05 12:00:00,27,15,0.0,10.9,6,6,66,01:54 PM,02:02 AM,07:20 AM,06:07 PM,7,25,25,25,22,0,33,0.0,1016,25,10,82,19
2020-01-05 15:00:00,27,15,0.0,10.9,6,7,66,01:54 PM,02:02 AM,07:20 AM,06:07 PM,7,26,26,27,17,0,28,0.0,1013,27,10,84,15
2020-01-05 18:00:00,27,15,0.0,10.9,6,7,66,01:54 PM,02:02 AM,07:20 AM,06:07 PM,8,26,26,25,14,0,35,0.0,1014,25,10,77,9
2020-01-05 21:00:00,27,15,0.0,10.9,6,1,66,01:54 PM,02:02 AM,07:20 AM,06:07 PM,6,21,23,21,22,0,38,0.0,1015,21,10,60,11
2020-01-06 00:00:00,31,15,0.0,10.9,6,1,73,02:31 PM,02:54 AM,07:20 AM,06:08 PM,4,18,18,18,28,2,41,0.0,1015,18,10,64,14
2020-01-06 03:00:00,31,15,0.0,10.9,6,1,73,02:31 PM,02:54 AM,07:20 AM,06:08 PM,4,16,16,16,29,13,46,0.0,1015,16,10,72,14
2020-01-06 06:00:00,31,15,0.0,10.9,6,1,73,02:31 PM,02:54 AM,07:20 AM,06:08 PM,5,15,15,15,27,24,50,0.0,1016,15,10,73,13
2020-01-06 09:00:00,31,15,0.0,10.9,6,5,73,02:31 PM,02:54 AM,07:20 AM,06:08 PM,7,20,19,20,19,4,45,0.0,1017,20,10,89,12
2020-01-06 12:00:00,31,15,0.0,10.9,6,7,73,02:31 PM,02:54 AM,07:20 AM,06:08 PM,10,27,27,27,11,3,33,0.0,1015,27,10,118,9
2020-01-06 15:00:00,31,15,0.0,10.9,6,7,73,02:31 PM,02:54 AM,07:20 AM,06:08 PM,12,29,29,30,5,4,34,0.0,1013,30,10,139,4
2020-01-06 18:00:00,31,15,0.0,10.9,6,7,73,02:31 PM,02:54 AM,07:20 AM,06:08 PM,13,29,29,27,4,7,42,0.0,1014,27,10,98,2
2020-01-06 21:00:00,31,15,0.0,10.9,6,1,73,02:31 PM,02:54 AM,07:20 AM,06:08 PM,11,28,28,24,10,10,47,0.0,1015,24,10,55,5
2020-01-07 00:00:00,30,20,0.0,10.9,7,1,80,03:13 PM,03:48 AM,07:21 AM,06:09 PM,10,21,23,21,14,9,48,0.0,1015,21,10,78,6
2020-01-07 03:00:00,30,20,0.0,10.9,7,1,80,03:13 PM,03:48 AM,07:21 AM,06:09 PM,9,20,20,20,8,7,50,0.0,1014,20,10,88,4
2020-01-07 06:00:00,30,20,0.0,10.9,7,1,80,03:13 PM,03:48 AM,07:21 AM,06:09 PM,10,20,20,20,9,8,54,0.0,1014,20,10,96,5
2020-01-07 09:00:00,30,20,0.0,10.9,7,6,80,03:13 PM,03:48 AM,07:21 AM,06:09 PM,13,23,23,23,10,13,54,0.0,1015,23,10,139,7
2020-01-07 12:00:00,30,20,0.0,10.9,7,7,80,03:13 PM,03:48 AM,07:21 AM,06:09 PM,14,29,29,29,12,20,41,0.0,1013,29,10,201,11
2020-01-07 15:00:00,30,20,0.0,10.9,7,7,80,03:13 PM,03:48 AM,07:21 AM,06:09 PM,15,30,30,30,14,30,41,0.0,1011,30,10,221,11
2020-01-07 18:00:00,30,20,0.0,10.9,7,7,80,03:13 PM,03:48 AM,07:21 AM,06:09 PM,15,28,28,27,14,28,49,0.0,1012,27,10,224,9
2020-01-07 21:00:00,30,20,0.0,10.9,7,1,80,03:13 PM,03:48 AM,07:21 AM,06:09 PM,14,25,25,24,19,28,56,0.0,1013,24,10,300,10
2020-01-08 00:00:00,27,17,0.0,10.9,6,1,88,03:59 PM,04:45 AM,07:21 AM,06:09 PM,12,21,23,21,20,18,59,0.0,1012,21,10,343,10
2020-01-08 03:00:00,27,17,0.0,10.9,6,1,88,03:59 PM,04:45 AM,07:21 AM,06:09 PM,10,19,19,19,17,13,55,0.0,1011,19,10,340,8
2020-01-08 06:00:00,27,17,0.0,10.9,6,1,88,03:59 PM,04:45 AM,07:21 AM,06:09 PM,9,19,19,19,15,11,53,0.0,1012,19,10,333,8
2020-01-08 09:00:00,27,17,0.0,10.9,6,6,88,03:59 PM,04:45 AM,07:21 AM,06:09 PM,8,21,21,21,17,10,44,0.0,1014,21,10,331,12
2020-01-08 12:00:00,27,17,0.0,10.9,6,7,88,03:59 PM,04:45 AM,07:21 AM,06:09 PM,8,25,25,26,19,9,33,0.0,1013,26,10,327,17
2020-01-08 15:00:00,27,17,0.0,10.9,6,7,88,03:59 PM,04:45 AM,07:21 AM,06:09 PM,9,26,26,26,23,5,34,0.0,1012,26,10,318,18
2020-01-08 18:00:00,27,17,0.0,10.9,6,6,88,03:59 PM,04:45 AM,07:21 AM,06:09 PM,8,24,24,23,28,1,40,0.0,1013,23,10,322,16
2020-01-08 21:00:00,27,17,0.0,10.9,6,1,88,03:59 PM,04:45 AM,07:21 AM,06:09 PM,7,19,21,19,30,0,47,0.0,1015,19,10,335,14
2020-01-09 00:00:00,24,12,0.0,10.9,5,1,95,04:51 PM,05:44 AM,07:21 AM,06:10 PM,5,15,16,15,27,0,49,0.0,1015,16,10,242,13
2020-01-09 03:00:00,24,12,0.0,10.9,5,1,95,04:51 PM,05:44 AM,07:21 AM,06:10 PM,4,13,14,13,28,0,53,0.0,1015,14,10,26,14
2020-01-09 06:00:00,24,12,0.0,10.9,5,1,95,04:51 PM,05:44 AM,07:21 AM,06:10 PM,4,11,13,11,30,0,56,0.0,1017,13,10,44,15
2020-01-09 09:00:00,24,12,0.0,10.9,5,5,95,04:51 PM,05:44 AM,07:21 AM,06:10 PM,6,14,16,14,28,0,54,0.0,1019,16,10,57,20
2020-01-09 12:00:00,24,12,0.0,10.9,5,6,95,04:51 PM,05:44 AM,07:21 AM,06:10 PM,6,22,22,22,23,0,37,0.0,1017,22,10,58,21
2020-01-09 15:00:00,24,12,0.0,10.9,5,6,95,04:51 PM,05:44 AM,07:21 AM,06:10 PM,5,24,24,24,19,0,29,0.0,1015,24,10,44,15
2020-01-09 18:00:00,24,12,0.0,10.9,5,6,95,04:51 PM,05:44 AM,07:21 AM,06:10 PM,3,24,24,23,22,0,29,0.0,1016,23,10,29,13
2020-01-09 21:00:00,24,12,0.0,10.9,5,1,95,04:51 PM,05:44 AM,07:21 AM,06:10 PM,-2,20,23,20,36,0,28,0.0,1017,20,10,33,17
2020-01-10 00:00:00,25,12,0.0,10.9,5,1,100,05:49 PM,06:44 AM,07:21 AM,06:11 PM,-0,16,19,16,40,0,37,0.0,1016,16,10,51,19
2020-01-10 03:00:00,25,12,0.0,10.9,5,1,100,05:49 PM,06:44 AM,07:21 AM,06:11 PM,1,12,13,12,41,0,42,0.0,1016,13,10,57,21
2020-01-10 06:00:00,25,12,0.0,10.9,5,1,100,05:49 PM,06:44 AM,07:21 AM,06:11 PM,0,10,12,10,39,0,43,0.0,1017,12,10,60,22
2020-01-10 09:00:00,25,12,0.0,10.9,5,4,100,05:49 PM,06:44 AM,07:21 AM,06:11 PM,2,13,15,13,35,0,42,0.0,1019,15,10,63,25
2020-01-10 12:00:00,25,12,0.0,10.9,5,6,100,05:49 PM,06:44 AM,07:21 AM,06:11 PM,3,22,21,22,27,0,29,0.0,1017,22,10,69,23
2020-01-10 15:00:00,25,12,0.0,10.9,5,6,100,05:49 PM,06:44 AM,07:21 AM,06:11 PM,4,24,24,25,20,0,27,0.0,1015,25,10,66,17
2020-01-10 18:00:00,25,12,0.0,10.9,5,6,100,05:49 PM,06:44 AM,07:21 AM,06:11 PM,6,25,25,24,19,0,33,0.0,1015,24,10,61,12
2020-01-10 21:00:00,25,12,0.0,10.9,5,1,100,05:49 PM,06:44 AM,07:21 AM,06:11 PM,2,22,24,22,32,0,37,0.0,1016,22,10,59,15
2020-01-11 00:00:00,29,14,0.0,10.9,6,1,100,06:51 PM,07:43 AM,07:21 AM,06:11 PM,1,17,19,17,39,0,38,0.0,1015,18,10,62,19
2020-01-11 03:00:00,29,14,0.0,10.9,6,1,100,06:51 PM,07:43 AM,07:21 AM,06:11 PM,1,13,14,13,40,0,41,0.0,1015,14,10,63,20
2020-01-11 06:00:00,29,14,0.0,10.9,6,1,100,06:51 PM,07:43 AM,07:21 AM,06:11 PM,2,12,14,12,36,1,43,0.0,1016,14,10,64,20
2020-01-11 09:00:00,29,14,0.0,10.9,6,5,100,06:51 PM,07:43 AM,07:21 AM,06:11 PM,4,16,17,16,27,4,42,0.0,1018,17,10,65,19
2020-01-11 12:00:00,29,14,0.0,10.9,6,6,100,06:51 PM,07:43 AM,07:21 AM,06:11 PM,7,25,25,24,19,3,34,0.0,1016,24,10,75,17
2020-01-11 15:00:00,29,14,0.0,10.9,6,7,100,06:51 PM,07:43 AM,07:21 AM,06:11 PM,12,28,28,29,11,3,35,0.0,1013,29,10,80,10
2020-01-11 18:00:00,29,14,0.0,10.9,6,7,100,06:51 PM,07:43 AM,07:21 AM,06:11 PM,14,28,28,28,12,3,44,0.0,1013,28,10,66,8
2020-01-11 21:00:00,29,14,0.0,10.9,6,1,100,06:51 PM,07:43 AM,07:21 AM,06:11 PM,11,27,27,25,24,1,48,0.0,1015,25,10,48,12
