date_time,Bungendore_maxtempC,Bungendore_mintempC,Bungendore_totalSnow_cm,Bungendore_sunHour,Bungendore_uvIndex,Bungendore_uvIndex,Bungendore_moon_illumination,Bungendore_moonrise,Bungendore_moonset,Bungendore_sunrise,Bungendore_sunset,Bungendore_DewPointC,Bungendore_FeelsLikeC,Bungendore_HeatIndexC,Bungendore_WindChillC,Bungendore_WindGustKmph,Bungendore_cloudcover,Bungendore_humidity,Bungendore_precipMM,Bungendore_pressure,Bungendore_tempC,Bungendore_visibility,Bungendore_winddirDegree,Bungendore_windspeedKmph
2020-03-30 06:00:00,20,13,0.0,4.3,4,1,40,11:16 AM,09:29 PM,06:13 AM,05:59 PM,13,13,13,13,11,98,97,5.5,1014,13,7,347,6
2020-03-30 09:00:00,20,13,0.0,4.3,4,4,40,11:16 AM,09:29 PM,06:13 AM,05:59 PM,13,15,16,15,15,83,85,5.6,1014,16,8,319,10
2020-03-30 12:00:00,20,13,0.0,4.3,4,4,40,11:16 AM,09:29 PM,06:13 AM,05:59 PM,12,19,19,19,20,79,65,2.8,1012,19,9,306,14
2020-03-30 15:00:00,20,13,0.0,4.3,4,4,40,11:16 AM,09:29 PM,06:13 AM,05:59 PM,12,20,20,20,27,75,60,1.7,1011,20,9,309,18
2020-03-30 18:00:00,20,13,0.0,4.3,4,1,40,11:16 AM,09:29 PM,06:13 AM,05:59 PM,13,17,17,17,17,72,79,0.8,1012,17,10,311,10
2020-03-30 21:00:00,20,13,0.0,4.3,4,1,40,11:16 AM,09:29 PM,06:13 AM,05:59 PM,14,15,15,15,8,74,91,0.1,1014,15,10,310,4
2020-03-31 00:00:00,21,10,0.0,8.7,4,1,44,12:14 PM,10:14 PM,06:14 AM,05:58 PM,13,14,14,14,4,38,94,0.0,1015,14,5,207,2
2020-03-31 03:00:00,21,10,0.0,8.7,4,1,44,12:14 PM,10:14 PM,06:14 AM,05:58 PM,11,11,11,11,4,37,96,0.0,1015,11,2,125,2
2020-03-31 06:00:00,21,10,0.0,8.7,4,1,44,12:14 PM,10:14 PM,06:14 AM,05:58 PM,10,11,11,11,4,66,96,0.0,1016,11,2,101,2
2020-03-31 09:00:00,21,10,0.0,8.7,4,3,44,12:14 PM,10:14 PM,06:14 AM,05:58 PM,12,15,15,15,4,43,82,0.0,1017,15,7,59,3
2020-03-31 12:00:00,21,10,0.0,8.7,4,5,44,12:14 PM,10:14 PM,06:14 AM,05:58 PM,9,20,20,20,9,14,54,0.0,1016,20,10,229,8
2020-03-31 15:00:00,21,10,0.0,8.7,4,6,44,12:14 PM,10:14 PM,06:14 AM,05:58 PM,8,20,20,20,15,6,44,0.0,1015,20,10,330,11
2020-03-31 18:00:00,21,10,0.0,8.7,4,1,44,12:14 PM,10:14 PM,06:14 AM,05:58 PM,9,17,17,17,11,4,58,0.0,1017,17,10,114,6
2020-03-31 21:00:00,21,10,0.0,8.7,4,1,44,12:14 PM,10:14 PM,06:14 AM,05:58 PM,12,14,14,14,12,35,85,0.0,1019,14,5,54,6
2020-04-01 00:00:00,23,13,0.0,8.7,4,1,56,01:11 PM,11:07 PM,06:15 AM,05:57 PM,13,13,14,13,8,56,96,0.0,1019,14,2,110,5
2020-04-01 03:00:00,23,13,0.0,8.7,4,1,56,01:11 PM,11:07 PM,06:15 AM,05:57 PM,13,13,13,13,5,76,96,0.0,1019,13,2,121,3
2020-04-01 06:00:00,23,13,0.0,8.7,4,1,56,01:11 PM,11:07 PM,06:15 AM,05:57 PM,13,14,14,14,5,71,94,0.1,1019,14,7,76,3
2020-04-01 09:00:00,23,13,0.0,8.7,4,4,56,01:11 PM,11:07 PM,06:15 AM,05:57 PM,12,18,18,18,8,51,72,0.0,1019,18,10,36,6
2020-04-01 12:00:00,23,13,0.0,8.7,4,6,56,01:11 PM,11:07 PM,06:15 AM,05:57 PM,9,21,23,21,10,21,47,0.0,1018,21,10,11,9
2020-04-01 15:00:00,23,13,0.0,8.7,4,6,56,01:11 PM,11:07 PM,06:15 AM,05:57 PM,6,24,24,23,13,3,33,0.0,1016,23,10,235,12
2020-04-01 18:00:00,23,13,0.0,8.7,4,1,56,01:11 PM,11:07 PM,06:15 AM,05:57 PM,8,22,23,22,16,2,55,0.0,1016,22,10,162,9
2020-04-01 21:00:00,23,13,0.0,8.7,4,1,56,01:11 PM,11:07 PM,06:15 AM,05:57 PM,13,18,20,18,12,42,86,0.0,1017,18,5,70,7
2020-04-02 00:00:00,15,13,0.0,4.3,3,1,64,02:06 PM,No moonset,06:16 AM,05:55 PM,14,16,16,16,7,62,96,0.0,1016,16,2,106,5
2020-04-02 03:00:00,15,13,0.0,4.3,3,1,64,02:06 PM,No moonset,06:16 AM,05:55 PM,13,14,14,14,9,68,97,0.0,1015,14,2,102,5
2020-04-02 06:00:00,15,13,0.0,4.3,3,1,64,02:06 PM,No moonset,06:16 AM,05:55 PM,12,13,13,13,9,86,95,0.1,1014,13,2,50,5
2020-04-02 09:00:00,15,13,0.0,4.3,3,3,64,02:06 PM,No moonset,06:16 AM,05:55 PM,12,13,13,13,12,98,95,3.1,1013,13,5,248,8
2020-04-02 12:00:00,15,13,0.0,4.3,3,3,64,02:06 PM,No moonset,06:16 AM,05:55 PM,13,12,13,12,25,100,95,6.0,1011,13,7,348,14
2020-04-02 15:00:00,15,13,0.0,4.3,3,3,64,02:06 PM,No moonset,06:16 AM,05:55 PM,13,14,15,14,25,84,91,7.0,1009,15,7,328,15
2020-04-02 18:00:00,15,13,0.0,4.3,3,1,64,02:06 PM,No moonset,06:16 AM,05:55 PM,14,15,15,15,18,92,95,2.6,1009,15,9,327,11
2020-04-02 21:00:00,15,13,0.0,4.3,3,1,64,02:06 PM,No moonset,06:16 AM,05:55 PM,14,14,14,14,16,100,97,0.1,1010,14,3,320,10
2020-04-03 00:00:00,17,11,0.0,7.2,3,1,71,02:56 PM,12:07 AM,06:16 AM,05:54 PM,12,12,13,12,16,63,97,0.0,1010,13,1,312,9
2020-04-03 03:00:00,17,11,0.0,7.2,3,1,71,02:56 PM,12:07 AM,06:16 AM,05:54 PM,10,11,11,11,11,39,95,0.0,1009,11,2,307,5
2020-04-03 06:00:00,17,11,0.0,7.2,3,1,71,02:56 PM,12:07 AM,06:16 AM,05:54 PM,10,11,11,11,6,33,93,0.0,1009,11,7,305,4
2020-04-03 09:00:00,17,11,0.0,7.2,3,4,71,02:56 PM,12:07 AM,06:16 AM,05:54 PM,11,14,14,14,8,46,83,0.0,1009,14,10,311,6
2020-04-03 12:00:00,17,11,0.0,7.2,3,5,71,02:56 PM,12:07 AM,06:16 AM,05:54 PM,10,16,16,16,10,46,66,0.0,1007,16,10,307,9
2020-04-03 15:00:00,17,11,0.0,7.2,3,5,71,02:56 PM,12:07 AM,06:16 AM,05:54 PM,11,16,16,16,10,66,71,0.1,1004,16,7,330,9
2020-04-03 18:00:00,17,11,0.0,7.2,3,1,71,02:56 PM,12:07 AM,06:16 AM,05:54 PM,13,15,15,15,7,93,90,1.1,1004,15,8,218,5
2020-04-03 21:00:00,17,11,0.0,7.2,3,1,71,02:56 PM,12:07 AM,06:16 AM,05:54 PM,13,14,14,14,3,100,96,2.4,1003,14,8,98,2
2020-04-04 00:00:00,13,8,0.0,4.3,3,1,79,03:42 PM,01:13 AM,06:17 AM,05:53 PM,14,14,14,14,13,100,96,1.1,1000,14,4,234,10
2020-04-04 03:00:00,13,8,0.0,4.3,3,1,79,03:42 PM,01:13 AM,06:17 AM,05:53 PM,13,12,13,12,21,100,97,1.2,997,13,7,332,13
2020-04-04 06:00:00,13,8,0.0,4.3,3,1,79,03:42 PM,01:13 AM,06:17 AM,05:53 PM,12,11,13,11,35,100,96,4.0,996,13,8,317,19
2020-04-04 09:00:00,13,8,0.0,4.3,3,3,79,03:42 PM,01:13 AM,06:17 AM,05:53 PM,8,9,12,9,52,75,77,5.5,998,12,8,295,33
2020-04-04 12:00:00,13,8,0.0,4.3,3,3,79,03:42 PM,01:13 AM,06:17 AM,05:53 PM,5,10,13,10,50,80,60,1.9,999,13,9,292,37
2020-04-04 15:00:00,13,8,0.0,4.3,3,3,79,03:42 PM,01:13 AM,06:17 AM,05:53 PM,5,8,11,8,49,96,65,0.1,1001,11,10,298,35
2020-04-04 18:00:00,13,8,0.0,4.3,3,1,79,03:42 PM,01:13 AM,06:17 AM,05:53 PM,6,7,10,7,38,75,73,0.2,1004,10,10,295,27
2020-04-04 21:00:00,13,8,0.0,4.3,3,1,79,03:42 PM,01:13 AM,06:17 AM,05:53 PM,4,6,9,6,30,61,75,0.3,1008,9,10,298,21
2020-04-05 00:00:00,12,4,0.0,7.2,2,1,87,04:23 PM,02:23 AM,06:18 AM,05:51 PM,4,4,8,4,29,56,78,0.1,1010,8,10,296,19
2020-04-05 03:00:00,12,4,0.0,7.2,2,1,87,04:23 PM,02:23 AM,06:18 AM,05:51 PM,2,2,5,2,30,22,80,0.0,1011,5,10,298,17
2020-04-05 06:00:00,12,4,0.0,7.2,2,1,87,04:23 PM,02:23 AM,06:18 AM,05:51 PM,1,0,4,0,33,2,79,0.0,1012,4,10,308,17
2020-04-05 09:00:00,12,4,0.0,7.2,2,3,87,04:23 PM,02:23 AM,06:18 AM,05:51 PM,-0,3,7,3,36,4,62,0.0,1013,7,10,302,25
2020-04-05 12:00:00,12,4,0.0,7.2,2,4,87,04:23 PM,02:23 AM,06:18 AM,05:51 PM,2,8,11,8,34,55,55,0.0,1012,11,10,290,28
2020-04-05 15:00:00,12,4,0.0,7.2,2,3,87,04:23 PM,02:23 AM,06:18 AM,05:51 PM,4,8,11,8,29,90,63,0.0,1012,11,10,290,24
2020-04-05 18:00:00,12,4,0.0,7.2,2,1,87,04:23 PM,02:23 AM,06:18 AM,05:51 PM,6,9,11,9,26,63,71,0.0,1013,9,10,298,20
2020-04-05 21:00:00,12,4,0.0,7.2,2,1,87,04:23 PM,02:23 AM,06:18 AM,05:51 PM,7,6,8,6,26,59,74,0.0,1015,6,10,302,19
2020-04-06 00:00:00,16,7,0.0,8.7,3,1,94,05:01 PM,03:35 AM,06:19 AM,05:50 PM,7,7,9,7,24,60,77,0.0,1016,9,10,310,19
2020-04-06 03:00:00,16,7,0.0,8.7,3,1,94,05:01 PM,03:35 AM,06:19 AM,05:50 PM,6,7,9,7,27,46,82,0.0,1016,9,10,310,16
2020-04-06 06:00:00,16,7,0.0,8.7,3,1,94,05:01 PM,03:35 AM,06:19 AM,05:50 PM,6,5,7,5,22,43,91,0.0,1018,7,10,322,11
2020-04-06 09:00:00,16,7,0.0,8.7,3,4,94,05:01 PM,03:35 AM,06:19 AM,05:50 PM,6,10,11,10,15,30,71,0.0,1019,11,10,303,10
2020-04-06 12:00:00,16,7,0.0,8.7,3,5,94,05:01 PM,03:35 AM,06:19 AM,05:50 PM,5,15,15,15,14,20,52,0.0,1018,15,10,283,12
2020-04-06 15:00:00,16,7,0.0,8.7,3,5,94,05:01 PM,03:35 AM,06:19 AM,05:50 PM,5,16,16,16,13,17,49,0.0,1017,16,10,303,10
2020-04-06 18:00:00,16,7,0.0,8.7,3,1,94,05:01 PM,03:35 AM,06:19 AM,05:50 PM,8,15,17,15,13,51,75,0.0,1019,15,10,157,9
2020-04-06 21:00:00,16,7,0.0,8.7,3,1,94,05:01 PM,03:35 AM,06:19 AM,05:50 PM,9,12,13,12,10,59,89,0.1,1022,12,10,71,7
2020-04-07 00:00:00,16,8,0.0,4.2,3,1,100,05:37 PM,04:47 AM,06:20 AM,05:49 PM,10,11,11,11,7,74,91,0.2,1022,11,10,70,6
2020-04-07 03:00:00,16,8,0.0,4.2,3,1,100,05:37 PM,04:47 AM,06:20 AM,05:49 PM,8,8,9,8,10,77,93,0.3,1022,9,10,68,6
2020-04-07 06:00:00,16,8,0.0,4.2,3,1,100,05:37 PM,04:47 AM,06:20 AM,05:49 PM,7,8,8,8,8,62,94,0.1,1023,8,10,72,4
2020-04-07 09:00:00,16,8,0.0,4.2,3,4,100,05:37 PM,04:47 AM,06:20 AM,05:49 PM,7,11,11,11,5,84,77,0.1,1023,11,10,48,4
2020-04-07 12:00:00,16,8,0.0,4.2,3,3,100,05:37 PM,04:47 AM,06:20 AM,05:49 PM,7,14,13,14,5,73,64,0.1,1021,13,10,20,4
2020-04-07 15:00:00,16,8,0.0,4.2,3,4,100,05:37 PM,04:47 AM,06:20 AM,05:49 PM,8,15,15,15,5,63,62,0.0,1019,15,10,13,4
2020-04-07 18:00:00,16,8,0.0,4.2,3,1,100,05:37 PM,04:47 AM,06:20 AM,05:49 PM,8,13,13,13,7,39,73,0.0,1020,13,10,54,4
2020-04-07 21:00:00,16,8,0.0,4.2,3,1,100,05:37 PM,04:47 AM,06:20 AM,05:49 PM,8,10,10,10,11,44,89,0.0,1021,10,5,89,6
2020-04-08 00:00:00,14,9,0.0,4.2,3,1,100,06:12 PM,06:00 AM,06:20 AM,05:47 PM,9,10,10,10,9,84,94,0.0,1021,10,7,118,6
2020-04-08 03:00:00,14,9,0.0,4.2,3,1,100,06:12 PM,06:00 AM,06:20 AM,05:47 PM,8,8,9,8,10,85,92,0.0,1021,9,10,128,6
2020-04-08 06:00:00,14,9,0.0,4.2,3,1,100,06:12 PM,06:00 AM,06:20 AM,05:47 PM,7,8,9,8,10,64,90,0.1,1022,9,10,141,5
2020-04-08 09:00:00,14,9,0.0,4.2,3,3,100,06:12 PM,06:00 AM,06:20 AM,05:47 PM,8,12,12,12,6,74,78,0.2,1022,12,7,129,4
2020-04-08 12:00:00,14,9,0.0,4.2,3,3,100,06:12 PM,06:00 AM,06:20 AM,05:47 PM,9,14,14,14,6,66,72,0.4,1022,14,8,123,4
2020-04-08 15:00:00,14,9,0.0,4.2,3,3,100,06:12 PM,06:00 AM,06:20 AM,05:47 PM,10,14,14,14,15,66,75,1.2,1022,14,9,111,10
2020-04-08 18:00:00,14,9,0.0,4.2,3,1,100,06:12 PM,06:00 AM,06:20 AM,05:47 PM,10,11,12,11,18,66,86,0.6,1024,12,10,112,12
2020-04-08 21:00:00,14,9,0.0,4.2,3,1,100,06:12 PM,06:00 AM,06:20 AM,05:47 PM,9,10,11,10,17,80,90,0.3,1026,11,10,126,11
2020-04-09 00:00:00,18,7,0.0,4.2,3,1,83,06:49 PM,07:13 AM,06:21 AM,05:46 PM,9,8,10,8,16,61,92,0.1,1026,10,10,137,10
2020-04-09 03:00:00,18,7,0.0,4.2,3,1,83,06:49 PM,07:13 AM,06:21 AM,05:46 PM,8,8,10,8,17,66,90,0.0,1027,10,10,148,11
2020-04-09 06:00:00,18,7,0.0,4.2,3,1,83,06:49 PM,07:13 AM,06:21 AM,05:46 PM,7,6,8,6,19,59,91,0.0,1027,8,10,155,10
2020-04-09 09:00:00,18,7,0.0,4.2,3,4,83,06:49 PM,07:13 AM,06:21 AM,05:46 PM,8,10,11,10,18,81,83,0.0,1028,11,10,126,12
2020-04-09 12:00:00,18,7,0.0,4.2,3,3,83,06:49 PM,07:13 AM,06:21 AM,05:46 PM,9,14,15,14,19,81,69,0.1,1026,15,10,111,14
2020-04-09 15:00:00,18,7,0.0,4.2,3,4,83,06:49 PM,07:13 AM,06:21 AM,05:46 PM,10,17,17,17,18,73,64,0.1,1024,17,10,100,15
2020-04-09 18:00:00,18,7,0.0,4.2,3,1,83,06:49 PM,07:13 AM,06:21 AM,05:46 PM,11,16,18,16,17,77,82,0.1,1024,16,10,99,12
2020-04-09 21:00:00,18,7,0.0,4.2,3,1,83,06:49 PM,07:13 AM,06:21 AM,05:46 PM,11,13,14,13,11,82,94,0.2,1025,13,10,125,7
2020-04-10 00:00:00,17,10,0.0,4.2,3,1,76,07:28 PM,08:25 AM,06:22 AM,05:45 PM,11,12,12,12,6,95,95,0.1,1023,12,5,127,4
2020-04-10 03:00:00,17,10,0.0,4.2,3,1,76,07:28 PM,08:25 AM,06:22 AM,05:45 PM,11,12,12,12,6,100,97,0.7,1021,12,7,71,4
2020-04-10 06:00:00,17,10,0.0,4.2,3,1,76,07:28 PM,08:25 AM,06:22 AM,05:45 PM,11,11,11,11,9,100,97,2.8,1019,11,8,44,5
2020-04-10 09:00:00,17,10,0.0,4.2,3,3,76,07:28 PM,08:25 AM,06:22 AM,05:45 PM,12,12,12,12,11,100,97,6.7,1018,12,6,231,7
2020-04-10 12:00:00,17,10,0.0,4.2,3,4,76,07:28 PM,08:25 AM,06:22 AM,05:45 PM,11,15,15,15,17,83,79,3.9,1015,15,8,312,12
2020-04-10 15:00:00,17,10,0.0,4.2,3,4,76,07:28 PM,08:25 AM,06:22 AM,05:45 PM,10,17,17,17,25,75,66,2.1,1011,17,9,307,17
2020-04-10 18:00:00,17,10,0.0,4.2,3,1,76,07:28 PM,08:25 AM,06:22 AM,05:45 PM,10,13,13,13,23,76,80,0.8,1011,13,10,308,14
2020-04-10 21:00:00,17,10,0.0,4.2,3,1,76,07:28 PM,08:25 AM,06:22 AM,05:45 PM,9,10,11,10,17,41,92,0.0,1011,11,10,303,9
2020-04-11 00:00:00,12,6,0.0,5.7,4,1,68,08:11 PM,09:37 AM,06:23 AM,05:43 PM,9,9,10,9,20,34,94,0.0,1010,10,10,300,12
2020-04-11 03:00:00,12,6,0.0,5.7,4,1,68,08:11 PM,09:37 AM,06:23 AM,05:43 PM,8,7,9,7,32,24,92,0.0,1007,9,10,294,17
2020-04-11 06:00:00,12,6,0.0,5.7,4,1,68,08:11 PM,09:37 AM,06:23 AM,05:43 PM,7,5,8,5,42,21,92,0.0,1005,8,10,304,21
2020-04-11 09:00:00,12,6,0.0,5.7,4,4,68,08:11 PM,09:37 AM,06:23 AM,05:43 PM,6,7,11,7,53,50,73,0.0,1003,11,10,296,33
2020-04-11 12:00:00,12,6,0.0,5.7,4,3,68,08:11 PM,09:37 AM,06:23 AM,05:43 PM,5,8,11,8,55,81,64,0.2,1002,11,9,277,35
2020-04-11 15:00:00,12,6,0.0,5.7,4,3,68,08:11 PM,09:37 AM,06:23 AM,05:43 PM,3,8,11,8,43,88,55,0.3,1002,11,9,268,31
2020-04-11 18:00:00,12,6,0.0,5.7,4,1,68,08:11 PM,09:37 AM,06:23 AM,05:43 PM,1,6,9,6,30,40,60,0.1,1006,9,10,259,22
2020-04-11 21:00:00,12,6,0.0,5.7,4,1,68,08:11 PM,09:37 AM,06:23 AM,05:43 PM,1,3,6,3,23,8,69,0.0,1010,6,10,273,14
2020-04-12 00:00:00,14,4,0.0,8.7,4,1,61,08:58 PM,10:46 AM,06:24 AM,05:42 PM,1,3,5,3,13,1,80,0.0,1012,5,10,264,8
2020-04-12 03:00:00,14,4,0.0,8.7,4,1,61,08:58 PM,10:46 AM,06:24 AM,05:42 PM,2,3,4,3,9,1,87,0.0,1014,4,10,217,5
2020-04-12 06:00:00,14,4,0.0,8.7,4,1,61,08:58 PM,10:46 AM,06:24 AM,05:42 PM,1,3,4,3,6,1,84,0.0,1015,4,10,212,4
2020-04-12 09:00:00,14,4,0.0,8.7,4,3,61,08:58 PM,10:46 AM,06:24 AM,05:42 PM,2,10,10,10,4,0,60,0.0,1016,10,10,254,3
2020-04-12 12:00:00,14,4,0.0,8.7,4,4,61,08:58 PM,10:46 AM,06:24 AM,05:42 PM,2,14,14,14,9,1,43,0.0,1015,14,10,297,8
2020-04-12 15:00:00,14,4,0.0,8.7,4,4,61,08:58 PM,10:46 AM,06:24 AM,05:42 PM,3,14,14,14,12,3,45,0.0,1014,14,10,317,10
2020-04-12 18:00:00,14,4,0.0,8.7,4,1,61,08:58 PM,10:46 AM,06:24 AM,05:42 PM,5,11,11,11,9,5,69,0.0,1017,11,10,333,6
2020-04-12 21:00:00,14,4,0.0,8.7,4,1,61,08:58 PM,10:46 AM,06:24 AM,05:42 PM,6,9,8,9,5,5,84,0.0,1019,8,10,192,2
2020-04-13 00:00:00,18,6,0.0,5.7,4,1,53,09:51 PM,11:50 AM,06:24 AM,05:41 PM,5,7,7,7,4,31,87,0.0,1020,7,10,151,2
2020-04-13 03:00:00,18,6,0.0,5.7,4,1,53,09:51 PM,11:50 AM,06:24 AM,05:41 PM,4,6,6,6,5,81,87,0.0,1019,6,10,105,3
2020-04-13 06:00:00,18,6,0.0,5.7,4,1,53,09:51 PM,11:50 AM,06:24 AM,05:41 PM,4,7,7,7,3,100,86,0.0,1020,7,10,162,1
2020-04-13 09:00:00,18,6,0.0,5.7,4,3,53,09:51 PM,11:50 AM,06:24 AM,05:41 PM,6,12,11,12,4,99,69,0.0,1021,11,10,295,4
2020-04-13 12:00:00,18,6,0.0,5.7,4,4,53,09:51 PM,11:50 AM,06:24 AM,05:41 PM,6,17,16,17,8,95,51,0.0,1020,16,10,334,7
2020-04-13 15:00:00,18,6,0.0,5.7,4,4,53,09:51 PM,11:50 AM,06:24 AM,05:41 PM,7,17,17,17,10,35,52,0.0,1019,17,10,331,9
2020-04-13 18:00:00,18,6,0.0,5.7,4,1,53,09:51 PM,11:50 AM,06:24 AM,05:41 PM,8,14,17,14,9,9,70,0.0,1020,14,10,343,6
2020-04-13 21:00:00,18,6,0.0,5.7,4,1,53,09:51 PM,11:50 AM,06:24 AM,05:41 PM,7,10,12,10,4,18,84,0.0,1023,10,10,347,2
2020-04-14 00:00:00,20,8,0.0,8.7,5,1,46,10:46 PM,12:47 PM,06:25 AM,05:39 PM,7,9,9,9,3,11,89,0.0,1023,9,10,189,1
2020-04-14 03:00:00,20,8,0.0,8.7,5,1,46,10:46 PM,12:47 PM,06:25 AM,05:39 PM,7,8,8,8,1,4,92,0.0,1023,8,10,259,1
2020-04-14 06:00:00,20,8,0.0,8.7,5,1,46,10:46 PM,12:47 PM,06:25 AM,05:39 PM,6,8,8,8,1,7,92,0.0,1024,8,10,274,1
2020-04-14 09:00:00,20,8,0.0,8.7,5,4,46,10:46 PM,12:47 PM,06:25 AM,05:39 PM,7,13,13,13,5,8,69,0.0,1024,13,10,287,4
2020-04-14 12:00:00,20,8,0.0,8.7,5,5,46,10:46 PM,12:47 PM,06:25 AM,05:39 PM,8,19,19,19,7,14,48,0.0,1023,19,10,299,6
2020-04-14 15:00:00,20,8,0.0,8.7,5,5,46,10:46 PM,12:47 PM,06:25 AM,05:39 PM,9,20,20,20,9,14,51,0.0,1022,20,10,311,7
2020-04-14 18:00:00,20,8,0.0,8.7,5,1,46,10:46 PM,12:47 PM,06:25 AM,05:39 PM,9,17,20,17,8,15,69,0.0,1023,17,10,344,5
2020-04-14 21:00:00,20,8,0.0,8.7,5,1,46,10:46 PM,12:47 PM,06:25 AM,05:39 PM,9,13,15,13,4,18,79,0.0,1025,13,10,204,2
2020-04-15 00:00:00,23,10,0.0,8.7,5,1,38,11:45 PM,01:38 PM,06:26 AM,05:38 PM,9,12,12,12,2,15,83,0.0,1024,12,10,245,1
2020-04-15 03:00:00,23,10,0.0,8.7,5,1,38,11:45 PM,01:38 PM,06:26 AM,05:38 PM,8,11,11,11,3,12,86,0.0,1024,11,10,321,1
2020-04-15 06:00:00,23,10,0.0,8.7,5,1,38,11:45 PM,01:38 PM,06:26 AM,05:38 PM,8,10,10,10,1,12,87,0.0,1024,10,10,302,1
2020-04-15 09:00:00,23,10,0.0,8.7,5,4,38,11:45 PM,01:38 PM,06:26 AM,05:38 PM,9,15,15,15,5,11,68,0.0,1023,15,10,311,4
2020-04-15 12:00:00,23,10,0.0,8.7,5,6,38,11:45 PM,01:38 PM,06:26 AM,05:38 PM,11,21,22,21,14,10,52,0.0,1021,21,10,321,12
2020-04-15 15:00:00,23,10,0.0,8.7,5,6,38,11:45 PM,01:38 PM,06:26 AM,05:38 PM,11,22,24,22,19,8,48,0.0,1018,22,10,323,17
2020-04-15 18:00:00,23,10,0.0,8.7,5,1,38,11:45 PM,01:38 PM,06:26 AM,05:38 PM,10,20,22,20,18,8,60,0.0,1018,20,10,327,11
2020-04-15 21:00:00,23,10,0.0,8.7,5,1,38,11:45 PM,01:38 PM,06:26 AM,05:38 PM,9,18,22,18,18,14,69,0.0,1018,18,10,331,9
2020-04-16 00:00:00,20,11,0.0,7.2,5,1,30,No moonrise,02:20 PM,06:27 AM,05:37 PM,8,14,16,14,19,21,71,0.0,1017,15,10,322,9
2020-04-16 03:00:00,20,11,0.0,7.2,5,1,30,No moonrise,02:20 PM,06:27 AM,05:37 PM,8,11,12,11,17,12,77,0.0,1015,12,10,319,8
2020-04-16 06:00:00,20,11,0.0,7.2,5,1,30,No moonrise,02:20 PM,06:27 AM,05:37 PM,9,11,12,11,26,15,80,0.0,1014,12,10,333,14
2020-04-16 09:00:00,20,11,0.0,7.2,5,5,30,No moonrise,02:20 PM,06:27 AM,05:37 PM,9,17,17,17,31,13,62,0.0,1012,17,10,319,23
2020-04-16 12:00:00,20,11,0.0,7.2,5,5,30,No moonrise,02:20 PM,06:27 AM,05:37 PM,11,19,19,19,34,57,59,0.1,1010,19,10,296,29
2020-04-16 15:00:00,20,11,0.0,7.2,5,4,30,No moonrise,02:20 PM,06:27 AM,05:37 PM,11,20,20,20,36,85,56,0.1,1008,20,10,297,30
2020-04-16 18:00:00,20,11,0.0,7.2,5,1,30,No moonrise,02:20 PM,06:27 AM,05:37 PM,11,18,18,18,32,35,62,0.0,1008,18,10,304,21
2020-04-16 21:00:00,20,11,0.0,7.2,5,1,30,No moonrise,02:20 PM,06:27 AM,05:37 PM,10,15,15,15,21,6,70,0.0,1009,15,10,300,11
2020-04-17 00:00:00,19,8,0.0,8.7,4,1,23,12:42 AM,02:58 PM,06:28 AM,05:36 PM,8,12,13,12,15,3,75,0.0,1010,13,10,299,7
2020-04-17 03:00:00,19,8,0.0,8.7,4,1,23,12:42 AM,02:58 PM,06:28 AM,05:36 PM,7,10,11,10,17,1,78,0.0,1011,11,10,307,9
2020-04-17 06:00:00,19,8,0.0,8.7,4,1,23,12:42 AM,02:58 PM,06:28 AM,05:36 PM,6,7,9,7,21,0,82,0.0,1012,9,10,310,11
2020-04-17 09:00:00,19,8,0.0,8.7,4,4,23,12:42 AM,02:58 PM,06:28 AM,05:36 PM,4,11,12,11,18,0,58,0.0,1012,12,10,306,14
2020-04-17 12:00:00,19,8,0.0,8.7,4,5,23,12:42 AM,02:58 PM,06:28 AM,05:36 PM,1,17,17,17,20,0,35,0.0,1011,17,10,296,17
2020-04-17 15:00:00,19,8,0.0,8.7,4,5,23,12:42 AM,02:58 PM,06:28 AM,05:36 PM,3,18,18,18,22,0,37,0.0,1010,18,10,290,19
2020-04-17 18:00:00,19,8,0.0,8.7,4,1,23,12:42 AM,02:58 PM,06:28 AM,05:36 PM,4,14,16,14,25,0,60,0.0,1012,14,10,287,17
2020-04-17 21:00:00,19,8,0.0,8.7,4,1,23,12:42 AM,02:58 PM,06:28 AM,05:36 PM,5,10,13,10,17,0,82,0.0,1014,10,10,280,9
2020-04-18 00:00:00,17,4,0.0,8.7,4,1,15,01:41 AM,03:30 PM,06:28 AM,05:34 PM,5,7,8,7,8,6,91,0.0,1014,7,10,294,4
2020-04-18 03:00:00,17,4,0.0,8.7,4,1,15,01:41 AM,03:30 PM,06:28 AM,05:34 PM,4,5,5,5,4,14,94,0.0,1013,5,5,296,2
2020-04-18 06:00:00,17,4,0.0,8.7,4,1,15,01:41 AM,03:30 PM,06:28 AM,05:34 PM,4,4,5,4,6,40,96,0.0,1014,5,2,324,3
2020-04-18 09:00:00,17,4,0.0,8.7,4,3,15,01:41 AM,03:30 PM,06:28 AM,05:34 PM,5,9,10,9,9,17,72,0.0,1014,10,7,310,7
2020-04-18 12:00:00,17,4,0.0,8.7,4,5,15,01:41 AM,03:30 PM,06:28 AM,05:34 PM,4,15,16,15,11,2,47,0.0,1013,16,10,320,10
2020-04-18 15:00:00,17,4,0.0,8.7,4,5,15,01:41 AM,03:30 PM,06:28 AM,05:34 PM,5,17,17,17,13,4,45,0.0,1011,17,10,333,12
