date_time,Mangere_maxtempC,Mangere_mintempC,Mangere_totalSnow_cm,Mangere_sunHour,Mangere_uvIndex,Mangere_uvIndex,Mangere_moon_illumination,Mangere_moonrise,Mangere_moonset,Mangere_sunrise,Mangere_sunset,Mangere_DewPointC,Mangere_FeelsLikeC,Mangere_HeatIndexC,Mangere_WindChillC,Mangere_WindGustKmph,Mangere_cloudcover,Mangere_humidity,Mangere_precipMM,Mangere_pressure,Mangere_tempC,Mangere_visibility,Mangere_winddirDegree,Mangere_windspeedKmph
2020-02-12 00:00:00,26,15,0.0,13.7,6,1,68,09:32 PM,08:39 AM,05:48 AM,07:22 PM,13,16,16,16,13,23,82,0.0,1019,16,10,179,9
2020-02-12 03:00:00,26,15,0.0,13.7,6,1,68,09:32 PM,08:39 AM,05:48 AM,07:22 PM,14,17,17,17,4,3,84,0.0,1019,17,10,185,3
2020-02-12 06:00:00,26,15,0.0,13.7,6,1,68,09:32 PM,08:39 AM,05:48 AM,07:22 PM,13,15,15,15,6,12,87,0.0,1019,15,10,153,4
2020-02-12 09:00:00,26,15,0.0,13.7,6,6,68,09:32 PM,08:39 AM,05:48 AM,07:22 PM,14,20,20,20,3,3,68,0.0,1021,20,10,180,3
2020-02-12 12:00:00,26,15,0.0,13.7,6,6,68,09:32 PM,08:39 AM,05:48 AM,07:22 PM,15,26,26,24,3,0,55,0.0,1020,24,10,236,3
2020-02-12 15:00:00,26,15,0.0,13.7,6,7,68,09:32 PM,08:39 AM,05:48 AM,07:22 PM,15,27,27,26,9,0,51,0.0,1019,26,10,350,8
2020-02-12 18:00:00,26,15,0.0,13.7,6,1,68,09:32 PM,08:39 AM,05:48 AM,07:22 PM,17,27,27,26,4,0,59,0.0,1017,26,10,301,3
2020-02-12 21:00:00,26,15,0.0,13.7,6,1,68,09:32 PM,08:39 AM,05:48 AM,07:22 PM,18,22,24,22,2,0,79,0.0,1020,22,10,182,2
2020-02-13 00:00:00,24,18,0.0,13.7,6,1,60,10:05 PM,09:51 AM,05:49 AM,07:21 PM,18,21,24,21,4,0,80,0.0,1021,21,10,75,3
2020-02-13 03:00:00,24,18,0.0,13.7,6,1,60,10:05 PM,09:51 AM,05:49 AM,07:21 PM,15,18,18,18,5,6,81,0.0,1020,18,10,85,4
2020-02-13 06:00:00,24,18,0.0,13.7,6,1,60,10:05 PM,09:51 AM,05:49 AM,07:21 PM,16,19,19,19,3,0,81,0.0,1019,19,10,26,3
2020-02-13 09:00:00,24,18,0.0,13.7,6,6,60,10:05 PM,09:51 AM,05:49 AM,07:21 PM,14,25,25,22,6,0,60,0.0,1020,22,10,335,6
2020-02-13 12:00:00,24,18,0.0,13.7,6,6,60,10:05 PM,09:51 AM,05:49 AM,07:21 PM,14,25,25,24,9,3,53,0.0,1020,24,10,231,8
2020-02-13 15:00:00,24,18,0.0,13.7,6,6,60,10:05 PM,09:51 AM,05:49 AM,07:21 PM,14,25,25,23,21,2,60,0.0,1018,23,10,232,18
2020-02-13 18:00:00,24,18,0.0,13.7,6,1,60,10:05 PM,09:51 AM,05:49 AM,07:21 PM,15,21,21,21,21,7,71,0.0,1017,21,10,227,17
2020-02-13 21:00:00,24,18,0.0,13.7,6,1,60,10:05 PM,09:51 AM,05:49 AM,07:21 PM,16,19,19,19,13,1,81,0.0,1020,19,10,214,9
2020-02-14 00:00:00,26,16,0.0,12.1,6,1,53,10:38 PM,11:01 AM,05:50 AM,07:20 PM,16,19,19,19,8,2,83,0.0,1019,19,10,205,6
2020-02-14 03:00:00,26,16,0.0,12.1,6,1,53,10:38 PM,11:01 AM,05:50 AM,07:20 PM,14,17,17,17,11,18,85,0.0,1019,17,10,187,7
2020-02-14 06:00:00,26,16,0.0,12.1,6,1,53,10:38 PM,11:01 AM,05:50 AM,07:20 PM,14,16,16,16,7,19,87,0.0,1018,16,10,162,5
2020-02-14 09:00:00,26,16,0.0,12.1,6,4,53,10:38 PM,11:01 AM,05:50 AM,07:20 PM,13,20,20,20,5,100,63,0.0,1020,20,10,154,4
2020-02-14 12:00:00,26,16,0.0,12.1,6,6,53,10:38 PM,11:01 AM,05:50 AM,07:20 PM,11,25,25,24,5,4,43,0.0,1019,24,10,343,4
2020-02-14 15:00:00,26,16,0.0,12.1,6,6,53,10:38 PM,11:01 AM,05:50 AM,07:20 PM,12,26,26,26,20,100,43,0.0,1019,26,10,30,17
2020-02-14 18:00:00,26,16,0.0,12.1,6,1,53,10:38 PM,11:01 AM,05:50 AM,07:20 PM,14,25,25,23,23,6,58,0.0,1018,23,10,32,17
2020-02-14 21:00:00,26,16,0.0,12.1,6,1,53,10:38 PM,11:01 AM,05:50 AM,07:20 PM,16,20,20,20,20,8,77,0.0,1020,20,10,36,13
2020-02-15 00:00:00,22,18,0.0,10.9,6,1,45,11:14 PM,12:10 PM,05:51 AM,07:19 PM,17,20,20,20,19,40,86,0.0,1020,20,10,50,13
2020-02-15 03:00:00,22,18,0.0,10.9,6,1,45,11:14 PM,12:10 PM,05:51 AM,07:19 PM,15,18,18,18,19,17,83,0.0,1021,18,10,71,12
2020-02-15 06:00:00,22,18,0.0,10.9,6,1,45,11:14 PM,12:10 PM,05:51 AM,07:19 PM,15,18,18,18,21,64,84,0.0,1021,18,10,76,14
2020-02-15 09:00:00,22,18,0.0,10.9,6,5,45,11:14 PM,12:10 PM,05:51 AM,07:19 PM,15,21,21,21,24,74,69,0.0,1022,21,10,57,21
2020-02-15 12:00:00,22,18,0.0,10.9,6,6,45,11:14 PM,12:10 PM,05:51 AM,07:19 PM,15,25,25,22,25,50,62,0.0,1021,22,10,37,22
2020-02-15 15:00:00,22,18,0.0,10.9,6,6,45,11:14 PM,12:10 PM,05:51 AM,07:19 PM,15,25,25,22,27,33,61,0.0,1020,22,10,44,23
2020-02-15 18:00:00,22,18,0.0,10.9,6,1,45,11:14 PM,12:10 PM,05:51 AM,07:19 PM,15,21,21,21,25,75,70,0.0,1019,21,10,47,20
2020-02-15 21:00:00,22,18,0.0,10.9,6,1,45,11:14 PM,12:10 PM,05:51 AM,07:19 PM,15,19,19,19,27,67,77,0.0,1021,19,10,49,19
2020-02-16 00:00:00,23,19,0.0,9.7,5,1,38,11:52 PM,01:18 PM,05:52 AM,07:18 PM,15,19,19,19,27,100,79,0.0,1021,19,10,48,19
2020-02-16 03:00:00,23,19,0.0,9.7,5,1,38,11:52 PM,01:18 PM,05:52 AM,07:18 PM,15,20,20,20,29,100,75,0.0,1020,20,10,42,21
2020-02-16 06:00:00,23,19,0.0,9.7,5,1,38,11:52 PM,01:18 PM,05:52 AM,07:18 PM,15,20,20,20,27,100,75,0.0,1019,20,10,41,19
2020-02-16 09:00:00,23,19,0.0,9.7,5,5,38,11:52 PM,01:18 PM,05:52 AM,07:18 PM,15,21,21,21,27,100,72,0.1,1020,21,10,39,21
2020-02-16 12:00:00,23,19,0.0,9.7,5,5,38,11:52 PM,01:18 PM,05:52 AM,07:18 PM,15,25,25,22,23,67,66,0.0,1020,22,10,35,20
2020-02-16 15:00:00,23,19,0.0,9.7,5,5,38,11:52 PM,01:18 PM,05:52 AM,07:18 PM,16,25,25,23,22,67,64,0.0,1019,23,10,24,19
2020-02-16 18:00:00,23,19,0.0,9.7,5,1,38,11:52 PM,01:18 PM,05:52 AM,07:18 PM,16,22,25,22,25,43,70,0.0,1018,22,10,30,20
2020-02-16 21:00:00,23,19,0.0,9.7,5,1,38,11:52 PM,01:18 PM,05:52 AM,07:18 PM,16,20,20,20,25,42,79,0.0,1020,20,10,34,18
2020-02-17 00:00:00,25,19,0.0,13.3,5,1,30,No moonrise,02:23 PM,05:53 AM,07:17 PM,16,20,20,20,20,63,81,0.0,1020,20,10,27,14
2020-02-17 03:00:00,25,19,0.0,13.3,5,1,30,No moonrise,02:23 PM,05:53 AM,07:17 PM,16,19,19,19,17,69,80,0.0,1020,19,10,37,11
2020-02-17 06:00:00,25,19,0.0,13.3,5,1,30,No moonrise,02:23 PM,05:53 AM,07:17 PM,16,19,19,19,13,50,83,0.0,1020,19,10,47,9
2020-02-17 09:00:00,25,19,0.0,13.3,5,5,30,No moonrise,02:23 PM,05:53 AM,07:17 PM,15,22,25,22,15,68,67,0.0,1020,22,10,39,13
2020-02-17 12:00:00,25,19,0.0,13.3,5,6,30,No moonrise,02:23 PM,05:53 AM,07:17 PM,15,25,25,24,16,21,58,0.0,1020,24,10,27,14
2020-02-17 15:00:00,25,19,0.0,13.3,5,6,30,No moonrise,02:23 PM,05:53 AM,07:17 PM,17,26,26,25,10,55,61,0.0,1018,25,10,355,9
2020-02-17 18:00:00,25,19,0.0,13.3,5,1,30,No moonrise,02:23 PM,05:53 AM,07:17 PM,17,25,25,24,10,35,66,0.0,1017,24,10,358,8
2020-02-17 21:00:00,25,19,0.0,13.3,5,1,30,No moonrise,02:23 PM,05:53 AM,07:17 PM,17,21,21,21,11,21,80,0.0,1019,21,10,17,8
2020-02-18 00:00:00,26,19,0.0,12.1,6,1,22,12:34 AM,03:25 PM,05:54 AM,07:15 PM,17,20,20,20,10,14,83,0.0,1018,20,10,4,7
2020-02-18 03:00:00,26,19,0.0,12.1,6,1,22,12:34 AM,03:25 PM,05:54 AM,07:15 PM,17,20,20,20,6,47,84,0.0,1018,20,10,30,4
2020-02-18 06:00:00,26,19,0.0,12.1,6,1,22,12:34 AM,03:25 PM,05:54 AM,07:15 PM,16,19,19,19,5,72,86,0.0,1018,19,10,62,3
2020-02-18 09:00:00,26,19,0.0,12.1,6,5,22,12:34 AM,03:25 PM,05:54 AM,07:15 PM,16,25,25,23,4,83,64,0.0,1019,23,10,24,3
2020-02-18 12:00:00,26,19,0.0,12.1,6,7,22,12:34 AM,03:25 PM,05:54 AM,07:15 PM,16,26,26,25,6,57,57,0.0,1018,25,10,3,6
2020-02-18 15:00:00,26,19,0.0,12.1,6,7,22,12:34 AM,03:25 PM,05:54 AM,07:15 PM,17,27,27,26,4,56,57,0.0,1016,26,10,196,4
2020-02-18 18:00:00,26,19,0.0,12.1,6,1,22,12:34 AM,03:25 PM,05:54 AM,07:15 PM,18,26,26,24,4,38,69,0.0,1015,24,10,319,3
2020-02-18 21:00:00,26,19,0.0,12.1,6,1,22,12:34 AM,03:25 PM,05:54 AM,07:15 PM,18,22,25,22,8,37,79,0.0,1016,22,10,19,5
2020-02-19 00:00:00,24,20,0.0,13.6,5,1,15,01:22 AM,04:22 PM,05:55 AM,07:14 PM,18,21,21,21,10,68,82,0.0,1015,21,10,349,7
2020-02-19 03:00:00,24,20,0.0,13.6,5,1,15,01:22 AM,04:22 PM,05:55 AM,07:14 PM,17,20,20,20,7,82,81,0.0,1014,20,10,324,5
2020-02-19 06:00:00,24,20,0.0,13.6,5,1,15,01:22 AM,04:22 PM,05:55 AM,07:14 PM,17,20,20,20,3,36,80,0.0,1014,20,10,251,2
2020-02-19 09:00:00,24,20,0.0,13.6,5,6,15,01:22 AM,04:22 PM,05:55 AM,07:14 PM,17,22,24,22,6,33,74,0.0,1015,22,10,217,5
2020-02-19 12:00:00,24,20,0.0,13.6,5,6,15,01:22 AM,04:22 PM,05:55 AM,07:14 PM,17,26,26,24,16,23,63,0.0,1014,24,10,231,14
2020-02-19 15:00:00,24,20,0.0,13.6,5,6,15,01:22 AM,04:22 PM,05:55 AM,07:14 PM,16,25,25,24,22,15,61,0.0,1012,24,10,232,19
2020-02-19 18:00:00,24,20,0.0,13.6,5,1,15,01:22 AM,04:22 PM,05:55 AM,07:14 PM,17,25,25,22,20,12,70,0.0,1011,22,10,227,16
2020-02-19 21:00:00,24,20,0.0,13.6,5,1,15,01:22 AM,04:22 PM,05:55 AM,07:14 PM,18,20,20,20,20,58,87,0.0,1013,20,10,219,14
2020-02-20 00:00:00,25,18,0.0,13.6,6,1,7,02:14 AM,05:14 PM,05:56 AM,07:13 PM,18,19,19,19,18,38,90,0.0,1012,19,10,212,12
2020-02-20 03:00:00,25,18,0.0,13.6,6,1,7,02:14 AM,05:14 PM,05:56 AM,07:13 PM,16,19,19,19,16,4,84,0.0,1012,19,10,210,11
2020-02-20 06:00:00,25,18,0.0,13.6,6,1,7,02:14 AM,05:14 PM,05:56 AM,07:13 PM,16,18,18,18,18,6,85,0.0,1011,18,10,203,12
2020-02-20 09:00:00,25,18,0.0,13.6,6,6,7,02:14 AM,05:14 PM,05:56 AM,07:13 PM,16,22,25,22,11,0,71,0.0,1013,22,10,197,10
2020-02-20 12:00:00,25,18,0.0,13.6,6,6,7,02:14 AM,05:14 PM,05:56 AM,07:13 PM,16,25,25,24,20,2,60,0.0,1012,24,10,236,17
2020-02-20 15:00:00,25,18,0.0,13.6,6,6,7,02:14 AM,05:14 PM,05:56 AM,07:13 PM,14,26,26,25,22,5,50,0.0,1011,25,10,231,19
2020-02-20 18:00:00,25,18,0.0,13.6,6,1,7,02:14 AM,05:14 PM,05:56 AM,07:13 PM,15,25,25,23,21,4,61,0.0,1011,23,10,224,16
2020-02-20 21:00:00,25,18,0.0,13.6,6,1,7,02:14 AM,05:14 PM,05:56 AM,07:13 PM,15,21,21,21,6,14,72,0.0,1014,21,10,263,4
2020-02-21 00:00:00,26,18,0.0,13.6,6,1,0,03:10 AM,05:59 PM,05:57 AM,07:12 PM,15,20,20,20,6,17,75,0.0,1013,20,10,213,4
2020-02-21 03:00:00,26,18,0.0,13.6,6,1,0,03:10 AM,05:59 PM,05:57 AM,07:12 PM,14,19,19,19,4,15,75,0.0,1013,19,10,165,2
2020-02-21 06:00:00,26,18,0.0,13.6,6,1,0,03:10 AM,05:59 PM,05:57 AM,07:12 PM,13,18,18,18,5,27,73,0.0,1013,18,10,109,3
2020-02-21 09:00:00,26,18,0.0,13.6,6,6,0,03:10 AM,05:59 PM,05:57 AM,07:12 PM,13,25,25,23,5,17,56,0.0,1014,23,10,12,5
2020-02-21 12:00:00,26,18,0.0,13.6,6,7,0,03:10 AM,05:59 PM,05:57 AM,07:12 PM,15,26,26,26,8,36,53,0.0,1014,26,10,5,6
2020-02-21 15:00:00,26,18,0.0,13.6,6,7,0,03:10 AM,05:59 PM,05:57 AM,07:12 PM,16,27,27,26,9,46,53,0.0,1012,26,10,312,8
2020-02-21 18:00:00,26,18,0.0,13.6,6,1,0,03:10 AM,05:59 PM,05:57 AM,07:12 PM,16,26,26,24,7,58,62,0.0,1013,24,10,266,6
2020-02-21 21:00:00,26,18,0.0,13.6,6,1,0,03:10 AM,05:59 PM,05:57 AM,07:12 PM,17,22,24,22,4,38,76,0.0,1014,22,10,317,3
2020-02-22 00:00:00,23,19,0.0,8.5,6,1,0,04:07 AM,06:38 PM,05:58 AM,07:10 PM,17,21,21,21,11,19,81,0.0,1014,21,10,337,8
2020-02-22 03:00:00,23,19,0.0,8.5,6,1,0,04:07 AM,06:38 PM,05:58 AM,07:10 PM,17,20,20,20,17,68,83,0.0,1013,20,10,7,11
2020-02-22 06:00:00,23,19,0.0,8.5,6,1,0,04:07 AM,06:38 PM,05:58 AM,07:10 PM,17,20,20,20,15,100,82,1.4,1013,20,10,342,10
2020-02-22 09:00:00,23,19,0.0,8.5,6,5,0,04:07 AM,06:38 PM,05:58 AM,07:10 PM,18,22,24,22,18,100,81,2.7,1014,22,7,331,11
2020-02-22 12:00:00,23,19,0.0,8.5,6,5,0,04:07 AM,06:38 PM,05:58 AM,07:10 PM,18,25,25,23,28,77,72,3.4,1014,23,7,249,17
2020-02-22 15:00:00,23,19,0.0,8.5,6,5,0,04:07 AM,06:38 PM,05:58 AM,07:10 PM,18,25,25,23,23,77,76,3.1,1012,23,7,241,14
2020-02-22 18:00:00,23,19,0.0,8.5,6,1,0,04:07 AM,06:38 PM,05:58 AM,07:10 PM,18,20,20,20,30,95,84,3.8,1012,20,7,229,18
2020-02-22 21:00:00,23,19,0.0,8.5,6,1,0,04:07 AM,06:38 PM,05:58 AM,07:10 PM,15,19,19,19,23,72,77,0.1,1015,19,10,226,16
2020-02-23 00:00:00,21,16,0.0,12.1,4,1,0,05:06 AM,07:12 PM,05:59 AM,07:09 PM,15,18,18,18,27,76,82,0.0,1015,18,10,229,18
2020-02-23 03:00:00,21,16,0.0,12.1,4,1,0,05:06 AM,07:12 PM,05:59 AM,07:09 PM,13,17,17,17,28,63,78,0.1,1015,17,10,215,21
2020-02-23 06:00:00,21,16,0.0,12.1,4,1,0,05:06 AM,07:12 PM,05:59 AM,07:09 PM,11,16,16,16,29,59,73,0.1,1016,16,10,213,19
2020-02-23 09:00:00,21,16,0.0,12.1,4,4,0,05:06 AM,07:12 PM,05:59 AM,07:09 PM,11,19,19,19,30,83,59,0.2,1018,19,10,223,26
2020-02-23 12:00:00,21,16,0.0,12.1,4,5,0,05:06 AM,07:12 PM,05:59 AM,07:09 PM,11,20,20,20,32,84,56,0.2,1017,20,10,222,27
2020-02-23 15:00:00,21,16,0.0,12.1,4,6,0,05:06 AM,07:12 PM,05:59 AM,07:09 PM,12,21,21,21,35,22,56,0.0,1017,21,10,212,30
2020-02-23 18:00:00,21,16,0.0,12.1,4,1,0,05:06 AM,07:12 PM,05:59 AM,07:09 PM,12,20,20,20,31,24,59,0.0,1017,20,10,211,24
2020-02-23 21:00:00,21,16,0.0,12.1,4,1,0,05:06 AM,07:12 PM,05:59 AM,07:09 PM,12,18,18,18,19,81,67,0.3,1020,18,9,137,13
2020-02-24 00:00:00,22,15,0.0,13.1,5,1,0,06:04 AM,07:42 PM,06:00 AM,07:08 PM,10,17,17,17,24,17,64,0.0,1020,17,10,146,16
2020-02-24 03:00:00,22,15,0.0,13.1,5,1,0,06:04 AM,07:42 PM,06:00 AM,07:08 PM,9,15,15,15,27,17,64,0.0,1019,15,10,155,19
2020-02-24 06:00:00,22,15,0.0,13.1,5,1,0,06:04 AM,07:42 PM,06:00 AM,07:08 PM,8,14,15,14,22,19,65,0.0,1019,15,10,157,15
2020-02-24 09:00:00,22,15,0.0,13.1,5,5,0,06:04 AM,07:42 PM,06:00 AM,07:08 PM,8,17,17,17,14,7,55,0.0,1021,17,10,174,12
2020-02-24 12:00:00,22,15,0.0,13.1,5,6,0,06:04 AM,07:42 PM,06:00 AM,07:08 PM,9,24,24,22,12,4,42,0.0,1020,22,10,220,10
2020-02-24 15:00:00,22,15,0.0,13.1,5,6,0,06:04 AM,07:42 PM,06:00 AM,07:08 PM,10,22,24,22,25,7,48,0.0,1018,22,10,232,22
2020-02-24 18:00:00,22,15,0.0,13.1,5,1,0,06:04 AM,07:42 PM,06:00 AM,07:08 PM,11,20,20,20,18,9,54,0.0,1018,20,10,227,15
2020-02-24 21:00:00,22,15,0.0,13.1,5,1,0,06:04 AM,07:42 PM,06:00 AM,07:08 PM,11,19,19,19,14,5,59,0.0,1020,19,10,178,9
2020-02-25 00:00:00,23,16,0.0,11.6,6,1,8,07:01 AM,08:10 PM,06:01 AM,07:06 PM,13,19,19,19,8,0,67,0.0,1018,19,10,149,6
2020-02-25 03:00:00,23,16,0.0,11.6,6,1,8,07:01 AM,08:10 PM,06:01 AM,07:06 PM,12,18,18,18,9,0,69,0.0,1019,18,10,146,7
2020-02-25 06:00:00,23,16,0.0,11.6,6,1,8,07:01 AM,08:10 PM,06:01 AM,07:06 PM,11,16,16,16,10,5,74,0.0,1018,16,10,149,6
2020-02-25 09:00:00,23,16,0.0,11.6,6,5,8,07:01 AM,08:10 PM,06:01 AM,07:06 PM,11,20,20,20,9,3,55,0.0,1019,20,10,178,8
2020-02-25 12:00:00,23,16,0.0,11.6,6,6,8,07:01 AM,08:10 PM,06:01 AM,07:06 PM,11,25,25,23,14,8,46,0.0,1017,23,10,238,12
2020-02-25 15:00:00,23,16,0.0,11.6,6,6,8,07:01 AM,08:10 PM,06:01 AM,07:06 PM,13,25,25,22,18,3,55,0.0,1016,22,10,232,16
2020-02-25 18:00:00,23,16,0.0,11.6,6,1,8,07:01 AM,08:10 PM,06:01 AM,07:06 PM,13,21,24,21,11,5,61,0.0,1016,21,10,242,9
2020-02-25 21:00:00,23,16,0.0,11.6,6,1,8,07:01 AM,08:10 PM,06:01 AM,07:06 PM,14,20,20,20,6,7,70,0.0,1018,20,10,238,5
2020-02-26 00:00:00,25,17,0.0,11.6,6,1,15,07:58 AM,08:36 PM,06:02 AM,07:05 PM,14,18,18,18,7,9,76,0.0,1018,18,10,177,5
2020-02-26 03:00:00,25,17,0.0,11.6,6,1,15,07:58 AM,08:36 PM,06:02 AM,07:05 PM,14,18,18,18,6,7,78,0.0,1017,18,10,198,4
2020-02-26 06:00:00,25,17,0.0,11.6,6,1,15,07:58 AM,08:36 PM,06:02 AM,07:05 PM,14,17,17,17,7,4,83,0.0,1017,17,10,149,5
2020-02-26 09:00:00,25,17,0.0,11.6,6,6,15,07:58 AM,08:36 PM,06:02 AM,07:05 PM,14,22,25,22,4,4,61,0.0,1017,22,10,168,4
2020-02-26 12:00:00,25,17,0.0,11.6,6,7,15,07:58 AM,08:36 PM,06:02 AM,07:05 PM,13,26,26,25,5,5,47,0.0,1016,25,10,285,4
2020-02-26 15:00:00,25,17,0.0,11.6,6,6,15,07:58 AM,08:36 PM,06:02 AM,07:05 PM,14,25,25,24,12,26,54,0.0,1016,24,10,233,10
2020-02-26 18:00:00,25,17,0.0,11.6,6,1,15,07:58 AM,08:36 PM,06:02 AM,07:05 PM,15,25,25,22,12,28,65,0.0,1016,22,10,218,10
2020-02-26 21:00:00,25,17,0.0,11.6,6,1,15,07:58 AM,08:36 PM,06:02 AM,07:05 PM,16,20,20,20,10,19,77,0.0,1017,20,10,213,7
2020-02-27 00:00:00,25,18,0.0,7.8,6,1,23,08:53 AM,09:02 PM,06:03 AM,07:04 PM,16,19,19,19,7,17,80,0.0,1017,19,10,155,5
2020-02-27 03:00:00,25,18,0.0,7.8,6,1,23,08:53 AM,09:02 PM,06:03 AM,07:04 PM,15,18,18,18,8,32,83,0.0,1015,18,10,161,5
2020-02-27 06:00:00,25,18,0.0,7.8,6,1,23,08:53 AM,09:02 PM,06:03 AM,07:04 PM,15,18,18,18,8,56,83,0.0,1016,18,10,132,5
2020-02-27 09:00:00,25,18,0.0,7.8,6,6,23,08:53 AM,09:02 PM,06:03 AM,07:04 PM,16,25,25,22,3,57,67,0.0,1017,22,10,69,3
2020-02-27 12:00:00,25,18,0.0,7.8,6,6,23,08:53 AM,09:02 PM,06:03 AM,07:04 PM,16,26,26,25,3,70,58,0.1,1016,25,10,332,2
2020-02-27 15:00:00,25,18,0.0,7.8,6,6,23,08:53 AM,09:02 PM,06:03 AM,07:04 PM,17,26,26,25,5,80,60,0.1,1015,25,10,293,5
2020-02-27 18:00:00,25,18,0.0,7.8,6,1,23,08:53 AM,09:02 PM,06:03 AM,07:04 PM,17,25,25,24,6,80,66,0.1,1014,24,10,248,5
2020-02-27 21:00:00,25,18,0.0,7.8,6,1,23,08:53 AM,09:02 PM,06:03 AM,07:04 PM,17,20,20,20,17,35,85,0.0,1016,20,10,192,12
2020-02-28 00:00:00,25,18,0.0,11.6,6,1,30,09:49 AM,09:29 PM,06:04 AM,07:02 PM,17,20,20,20,5,24,83,0.0,1016,20,10,124,3
2020-02-28 03:00:00,25,18,0.0,11.6,6,1,30,09:49 AM,09:29 PM,06:04 AM,07:02 PM,17,19,19,19,5,15,85,0.0,1015,19,10,185,4
2020-02-28 06:00:00,25,18,0.0,11.6,6,1,30,09:49 AM,09:29 PM,06:04 AM,07:02 PM,16,18,18,18,6,18,88,0.0,1015,18,10,147,4
2020-02-28 09:00:00,25,18,0.0,11.6,6,6,30,09:49 AM,09:29 PM,06:04 AM,07:02 PM,17,25,25,22,3,35,71,0.0,1016,22,10,197,3
2020-02-28 12:00:00,25,18,0.0,11.6,6,6,30,09:49 AM,09:29 PM,06:04 AM,07:02 PM,17,26,26,25,1,11,61,0.0,1015,25,10,356,1
2020-02-28 15:00:00,25,18,0.0,11.6,6,7,30,09:49 AM,09:29 PM,06:04 AM,07:02 PM,16,26,26,25,9,18,58,0.0,1014,25,10,260,8
2020-02-28 18:00:00,25,18,0.0,11.6,6,1,30,09:49 AM,09:29 PM,06:04 AM,07:02 PM,17,25,25,23,12,14,67,0.0,1013,23,10,230,10
2020-02-28 21:00:00,25,18,0.0,11.6,6,1,30,09:49 AM,09:29 PM,06:04 AM,07:02 PM,17,21,21,21,8,24,80,0.0,1015,21,10,228,6
2020-02-29 00:00:00,24,19,0.0,10.3,6,1,38,10:45 AM,09:57 PM,06:05 AM,07:01 PM,17,20,20,20,8,33,84,0.0,1015,20,10,235,6
2020-02-29 03:00:00,24,19,0.0,10.3,6,1,38,10:45 AM,09:57 PM,06:05 AM,07:01 PM,17,20,20,20,8,15,84,0.0,1016,20,10,242,5
2020-02-29 06:00:00,24,19,0.0,10.3,6,1,38,10:45 AM,09:57 PM,06:05 AM,07:01 PM,16,19,19,19,7,8,83,0.0,1015,19,10,250,5
2020-02-29 09:00:00,24,19,0.0,10.3,6,6,38,10:45 AM,09:57 PM,06:05 AM,07:01 PM,16,22,25,22,6,39,70,0.0,1017,22,10,260,5
2020-02-29 12:00:00,24,19,0.0,10.3,6,6,38,10:45 AM,09:57 PM,06:05 AM,07:01 PM,16,26,26,24,15,12,60,0.0,1017,24,10,241,13
2020-02-29 15:00:00,24,19,0.0,10.3,6,6,38,10:45 AM,09:57 PM,06:05 AM,07:01 PM,18,26,26,24,23,28,67,0.0,1017,24,10,248,20
2020-02-29 18:00:00,24,19,0.0,10.3,6,1,38,10:45 AM,09:57 PM,06:05 AM,07:01 PM,18,22,25,22,18,76,80,0.0,1017,22,10,224,15
2020-02-29 21:00:00,24,19,0.0,10.3,6,1,38,10:45 AM,09:57 PM,06:05 AM,07:01 PM,17,20,20,20,13,8,82,0.0,1019,20,10,193,10
2020-03-01 00:00:00,24,17,0.0,9.0,6,1,44,11:43 AM,10:27 PM,06:06 AM,07:00 PM,16,19,19,19,10,11,86,0.0,1019,19,10,214,7
2020-03-01 03:00:00,24,17,0.0,9.0,6,1,44,11:43 AM,10:27 PM,06:06 AM,07:00 PM,15,18,18,18,14,3,83,0.0,1020,18,10,170,10
2020-03-01 06:00:00,24,17,0.0,9.0,6,1,44,11:43 AM,10:27 PM,06:06 AM,07:00 PM,14,17,17,17,8,5,80,0.0,1020,17,10,167,6
2020-03-01 09:00:00,24,17,0.0,9.0,6,6,44,11:43 AM,10:27 PM,06:06 AM,07:00 PM,12,21,21,21,6,7,59,0.0,1022,21,10,165,6
2020-03-01 12:00:00,24,17,0.0,9.0,6,6,44,11:43 AM,10:27 PM,06:06 AM,07:00 PM,14,25,25,24,13,21,54,0.0,1022,24,10,23,12
2020-03-01 15:00:00,24,17,0.0,9.0,6,5,44,11:43 AM,10:27 PM,06:06 AM,07:00 PM,18,26,26,24,23,91,70,0.1,1021,24,10,32,20
2020-03-01 18:00:00,24,17,0.0,9.0,6,1,44,11:43 AM,10:27 PM,06:06 AM,07:00 PM,18,25,25,22,21,72,77,0.0,1021,22,10,35,17
2020-03-01 21:00:00,24,17,0.0,9.0,6,1,44,11:43 AM,10:27 PM,06:06 AM,07:00 PM,18,21,21,21,22,44,83,0.0,1024,21,10,44,15
2020-03-02 00:00:00,23,19,0.0,10.3,5,1,51,12:42 PM,11:03 PM,06:07 AM,06:58 PM,17,20,20,20,25,86,84,0.0,1023,20,10,57,17
2020-03-02 03:00:00,23,19,0.0,10.3,5,1,51,12:42 PM,11:03 PM,06:07 AM,06:58 PM,16,20,20,20,24,66,81,0.0,1023,20,10,63,17
2020-03-02 06:00:00,23,19,0.0,10.3,5,1,51,12:42 PM,11:03 PM,06:07 AM,06:58 PM,16,19,19,19,22,93,82,0.0,1021,19,10,70,15
2020-03-02 09:00:00,23,19,0.0,10.3,5,5,51,12:42 PM,11:03 PM,06:07 AM,06:58 PM,16,21,21,21,22,65,73,0.0,1023,21,10,61,18
