date_time,Dungog_maxtempC,Dungog_mintempC,Dungog_totalSnow_cm,Dungog_sunHour,Dungog_uvIndex,Dungog_uvIndex,Dungog_moon_illumination,Dungog_moonrise,Dungog_moonset,Dungog_sunrise,Dungog_sunset,Dungog_DewPointC,Dungog_FeelsLikeC,Dungog_HeatIndexC,Dungog_WindChillC,Dungog_WindGustKmph,Dungog_cloudcover,Dungog_humidity,Dungog_precipMM,Dungog_pressure,Dungog_tempC,Dungog_visibility,Dungog_winddirDegree,Dungog_windspeedKmph
2020-03-30 00:00:00,20,18,0.0,4.3,5,1,40,10:59 AM,09:26 PM,06:03 AM,05:51 PM,18,20,20,20,24,33,90,0.0,1016,20,10,17,15
2020-03-30 03:00:00,20,18,0.0,4.3,5,1,40,10:59 AM,09:26 PM,06:03 AM,05:51 PM,17,19,19,19,19,19,91,0.0,1014,19,10,235,11
2020-03-30 06:00:00,20,18,0.0,4.3,5,1,40,10:59 AM,09:26 PM,06:03 AM,05:51 PM,16,18,18,18,17,38,86,0.0,1015,18,10,331,9
2020-03-30 09:00:00,20,18,0.0,4.3,5,5,40,10:59 AM,09:26 PM,06:03 AM,05:51 PM,17,20,20,20,21,80,82,0.0,1016,20,10,269,13
2020-03-30 12:00:00,20,18,0.0,4.3,5,4,40,10:59 AM,09:26 PM,06:03 AM,05:51 PM,18,19,19,19,25,85,89,4.9,1015,19,8,300,17
2020-03-30 15:00:00,20,18,0.0,4.3,5,4,40,10:59 AM,09:26 PM,06:03 AM,05:51 PM,18,19,19,19,26,80,91,7.2,1014,19,8,317,18
2020-03-30 18:00:00,20,18,0.0,4.3,5,1,40,10:59 AM,09:26 PM,06:03 AM,05:51 PM,17,19,19,19,25,36,91,2.4,1014,19,9,308,16
2020-03-30 21:00:00,20,18,0.0,4.3,5,1,40,10:59 AM,09:26 PM,06:03 AM,05:51 PM,17,19,19,19,28,15,90,0.0,1015,19,10,308,17
2020-03-31 00:00:00,24,18,0.0,7.2,6,1,44,11:57 AM,10:12 PM,06:04 AM,05:50 PM,16,18,18,18,25,10,88,0.0,1014,18,10,298,15
2020-03-31 03:00:00,24,18,0.0,7.2,6,1,44,11:57 AM,10:12 PM,06:04 AM,05:50 PM,16,18,18,18,18,16,86,0.0,1014,18,10,273,11
2020-03-31 06:00:00,24,18,0.0,7.2,6,1,44,11:57 AM,10:12 PM,06:04 AM,05:50 PM,16,18,18,18,17,57,87,0.0,1015,18,10,248,10
2020-03-31 09:00:00,24,18,0.0,7.2,6,5,44,11:57 AM,10:12 PM,06:04 AM,05:50 PM,17,20,22,20,15,64,81,0.1,1017,20,10,233,11
2020-03-31 12:00:00,24,18,0.0,7.2,6,5,44,11:57 AM,10:12 PM,06:04 AM,05:50 PM,17,25,25,23,14,25,70,0.0,1016,23,10,196,11
2020-03-31 15:00:00,24,18,0.0,7.2,6,6,44,11:57 AM,10:12 PM,06:04 AM,05:50 PM,18,25,25,23,20,15,75,0.0,1015,23,10,158,15
2020-03-31 18:00:00,24,18,0.0,7.2,6,1,44,11:57 AM,10:12 PM,06:04 AM,05:50 PM,19,22,22,22,22,12,86,0.0,1016,22,10,128,14
2020-03-31 21:00:00,24,18,0.0,7.2,6,1,44,11:57 AM,10:12 PM,06:04 AM,05:50 PM,19,21,21,21,19,19,91,0.0,1018,21,10,107,12
2020-04-01 00:00:00,24,20,0.0,5.8,6,1,56,12:54 PM,11:06 PM,06:04 AM,05:49 PM,19,20,20,20,8,67,91,0.3,1018,20,9,59,5
2020-04-01 03:00:00,24,20,0.0,5.8,6,1,56,12:54 PM,11:06 PM,06:04 AM,05:49 PM,18,20,20,20,5,84,92,0.3,1018,20,9,183,3
2020-04-01 06:00:00,24,20,0.0,5.8,6,1,56,12:54 PM,11:06 PM,06:04 AM,05:49 PM,18,20,20,20,5,65,91,0.2,1019,20,10,283,3
2020-04-01 09:00:00,24,20,0.0,5.8,6,5,56,12:54 PM,11:06 PM,06:04 AM,05:49 PM,18,22,23,22,2,74,81,0.3,1020,22,9,187,1
2020-04-01 12:00:00,24,20,0.0,5.8,6,5,56,12:54 PM,11:06 PM,06:04 AM,05:49 PM,19,25,25,23,13,83,74,0.2,1018,23,10,111,10
2020-04-01 15:00:00,24,20,0.0,5.8,6,5,56,12:54 PM,11:06 PM,06:04 AM,05:49 PM,19,25,25,23,23,45,77,0.0,1017,23,10,91,18
2020-04-01 18:00:00,24,20,0.0,5.8,6,1,56,12:54 PM,11:06 PM,06:04 AM,05:49 PM,19,22,24,22,27,28,86,0.0,1018,22,10,77,18
2020-04-01 21:00:00,24,20,0.0,5.8,6,1,56,12:54 PM,11:06 PM,06:04 AM,05:49 PM,19,21,22,21,24,24,90,0.0,1018,21,10,50,15
2020-04-02 00:00:00,24,20,0.0,8.7,6,1,64,01:49 PM,No moonset,06:05 AM,05:47 PM,18,20,20,20,27,20,88,0.0,1018,20,10,41,17
2020-04-02 03:00:00,24,20,0.0,8.7,6,1,64,01:49 PM,No moonset,06:05 AM,05:47 PM,18,20,20,20,33,15,84,0.0,1016,20,10,41,21
2020-04-02 06:00:00,24,20,0.0,8.7,6,1,64,01:49 PM,No moonset,06:05 AM,05:47 PM,17,20,20,20,33,11,83,0.0,1016,20,10,32,21
2020-04-02 09:00:00,24,20,0.0,8.7,6,6,64,01:49 PM,No moonset,06:05 AM,05:47 PM,17,22,23,22,25,18,74,0.0,1016,22,10,24,18
2020-04-02 12:00:00,24,20,0.0,8.7,6,6,64,01:49 PM,No moonset,06:05 AM,05:47 PM,18,25,25,23,12,38,72,0.0,1013,23,10,13,9
2020-04-02 15:00:00,24,20,0.0,8.7,6,6,64,01:49 PM,No moonset,06:05 AM,05:47 PM,19,25,25,22,10,57,82,0.6,1011,22,9,205,6
2020-04-02 18:00:00,24,20,0.0,8.7,6,1,64,01:49 PM,No moonset,06:05 AM,05:47 PM,19,21,22,21,13,74,89,2.1,1012,21,8,103,8
2020-04-02 21:00:00,24,20,0.0,8.7,6,1,64,01:49 PM,No moonset,06:05 AM,05:47 PM,19,21,21,21,10,84,91,3.6,1012,21,7,216,6
2020-04-03 00:00:00,25,17,0.0,7.2,5,1,71,02:39 PM,12:05 AM,06:06 AM,05:46 PM,19,20,20,20,18,79,91,1.6,1011,20,8,316,11
2020-04-03 03:00:00,25,17,0.0,7.2,5,1,71,02:39 PM,12:05 AM,06:06 AM,05:46 PM,18,20,20,20,26,83,89,0.4,1010,20,9,305,16
2020-04-03 06:00:00,25,17,0.0,7.2,5,1,71,02:39 PM,12:05 AM,06:06 AM,05:46 PM,17,19,19,19,23,40,88,0.1,1010,19,10,296,14
2020-04-03 09:00:00,25,17,0.0,7.2,5,6,71,02:39 PM,12:05 AM,06:06 AM,05:46 PM,17,22,23,22,16,14,77,0.0,1011,22,10,296,11
2020-04-03 12:00:00,25,17,0.0,7.2,5,6,71,02:39 PM,12:05 AM,06:06 AM,05:46 PM,18,26,26,24,9,28,67,0.0,1008,24,10,133,7
2020-04-03 15:00:00,25,17,0.0,7.2,5,6,71,02:39 PM,12:05 AM,06:06 AM,05:46 PM,18,25,25,23,17,75,76,0.2,1006,23,5,52,11
2020-04-03 18:00:00,25,17,0.0,7.2,5,1,71,02:39 PM,12:05 AM,06:06 AM,05:46 PM,19,21,22,21,28,98,91,5.6,1006,21,4,30,19
2020-04-03 21:00:00,25,17,0.0,7.2,5,1,71,02:39 PM,12:05 AM,06:06 AM,05:46 PM,20,18,19,18,26,88,93,8.4,1005,18,6,241,17
2020-04-04 00:00:00,26,17,0.0,7.2,5,1,79,03:26 PM,01:10 AM,06:07 AM,05:45 PM,19,19,20,19,21,50,92,2.8,1004,19,9,355,12
2020-04-04 03:00:00,26,17,0.0,7.2,5,1,79,03:26 PM,01:10 AM,06:07 AM,05:45 PM,18,20,20,20,19,46,90,0.0,1002,20,10,343,10
2020-04-04 06:00:00,26,17,0.0,7.2,5,1,79,03:26 PM,01:10 AM,06:07 AM,05:45 PM,18,20,20,20,25,79,90,4.1,1001,20,8,115,14
2020-04-04 09:00:00,26,17,0.0,7.2,5,4,79,03:26 PM,01:10 AM,06:07 AM,05:45 PM,18,20,20,20,27,80,91,12.0,1002,20,6,232,16
2020-04-04 12:00:00,26,17,0.0,7.2,5,5,79,03:26 PM,01:10 AM,06:07 AM,05:45 PM,14,24,24,24,40,27,59,5.0,1002,24,9,308,26
2020-04-04 15:00:00,26,17,0.0,7.2,5,6,79,03:26 PM,01:10 AM,06:07 AM,05:45 PM,11,25,25,24,39,1,44,0.0,1003,24,10,295,25
2020-04-04 18:00:00,26,17,0.0,7.2,5,1,79,03:26 PM,01:10 AM,06:07 AM,05:45 PM,10,21,21,21,32,0,52,0.0,1006,21,10,299,19
2020-04-04 21:00:00,26,17,0.0,7.2,5,1,79,03:26 PM,01:10 AM,06:07 AM,05:45 PM,10,18,18,18,30,0,61,0.0,1010,18,10,293,18
2020-04-05 00:00:00,22,15,0.0,8.7,5,1,87,04:09 PM,02:18 AM,06:07 AM,05:44 PM,10,16,16,16,30,0,66,0.0,1012,16,10,285,19
2020-04-05 03:00:00,22,15,0.0,8.7,5,1,87,04:09 PM,02:18 AM,06:07 AM,05:44 PM,9,14,15,14,30,0,68,0.0,1013,15,10,290,19
2020-04-05 06:00:00,22,15,0.0,8.7,5,1,87,04:09 PM,02:18 AM,06:07 AM,05:44 PM,9,13,15,13,33,0,67,0.0,1015,15,10,292,23
2020-04-05 09:00:00,22,15,0.0,8.7,5,5,87,04:09 PM,02:18 AM,06:07 AM,05:44 PM,8,17,17,17,30,0,56,0.0,1015,17,10,288,23
2020-04-05 12:00:00,22,15,0.0,8.7,5,6,87,04:09 PM,02:18 AM,06:07 AM,05:44 PM,9,20,22,20,24,0,48,0.0,1014,20,10,301,19
2020-04-05 15:00:00,22,15,0.0,8.7,5,6,87,04:09 PM,02:18 AM,06:07 AM,05:44 PM,11,22,24,22,25,0,49,0.0,1013,22,10,308,18
2020-04-05 18:00:00,22,15,0.0,8.7,5,1,87,04:09 PM,02:18 AM,06:07 AM,05:44 PM,11,20,21,20,30,0,56,0.0,1015,20,10,301,18
2020-04-05 21:00:00,22,15,0.0,8.7,5,1,87,04:09 PM,02:18 AM,06:07 AM,05:44 PM,10,18,18,18,32,1,61,0.0,1018,18,10,283,18
2020-04-06 00:00:00,21,14,0.0,8.7,5,1,94,04:49 PM,03:29 AM,06:08 AM,05:42 PM,10,16,16,16,31,2,65,0.0,1018,16,10,274,18
2020-04-06 03:00:00,21,14,0.0,8.7,5,1,94,04:49 PM,03:29 AM,06:08 AM,05:42 PM,10,14,15,14,27,1,69,0.0,1018,15,10,282,16
2020-04-06 06:00:00,21,14,0.0,8.7,5,1,94,04:49 PM,03:29 AM,06:08 AM,05:42 PM,9,13,14,13,24,2,71,0.0,1019,14,10,286,15
2020-04-06 09:00:00,21,14,0.0,8.7,5,5,94,04:49 PM,03:29 AM,06:08 AM,05:42 PM,9,17,17,17,17,3,60,0.0,1019,17,10,280,12
2020-04-06 12:00:00,21,14,0.0,8.7,5,6,94,04:49 PM,03:29 AM,06:08 AM,05:42 PM,11,20,20,20,13,20,55,0.0,1018,20,10,206,10
2020-04-06 15:00:00,21,14,0.0,8.7,5,6,94,04:49 PM,03:29 AM,06:08 AM,05:42 PM,12,21,21,21,15,30,57,0.0,1017,21,10,145,11
2020-04-06 18:00:00,21,14,0.0,8.7,5,1,94,04:49 PM,03:29 AM,06:08 AM,05:42 PM,14,20,20,20,20,44,68,0.1,1018,20,10,153,14
2020-04-06 21:00:00,21,14,0.0,8.7,5,1,94,04:49 PM,03:29 AM,06:08 AM,05:42 PM,15,18,18,18,24,72,82,1.1,1020,18,9,165,16
2020-04-07 00:00:00,20,17,0.0,4.2,4,1,100,05:27 PM,04:39 AM,06:09 AM,05:41 PM,15,18,18,18,30,78,85,2.5,1020,18,8,158,19
2020-04-07 03:00:00,20,17,0.0,4.2,4,1,100,05:27 PM,04:39 AM,06:09 AM,05:41 PM,15,18,18,18,32,87,83,3.6,1020,18,7,159,19
2020-04-07 06:00:00,20,17,0.0,4.2,4,1,100,05:27 PM,04:39 AM,06:09 AM,05:41 PM,14,17,17,17,30,77,80,1.9,1021,17,9,159,18
2020-04-07 09:00:00,20,17,0.0,4.2,4,4,100,05:27 PM,04:39 AM,06:09 AM,05:41 PM,14,18,18,18,26,65,74,0.4,1022,18,10,161,18
2020-04-07 12:00:00,20,17,0.0,4.2,4,4,100,05:27 PM,04:39 AM,06:09 AM,05:41 PM,14,19,19,19,25,77,70,0.3,1021,19,9,162,19
2020-04-07 15:00:00,20,17,0.0,4.2,4,4,100,05:27 PM,04:39 AM,06:09 AM,05:41 PM,14,19,19,19,23,70,73,0.3,1020,19,10,158,17
2020-04-07 18:00:00,20,17,0.0,4.2,4,1,100,05:27 PM,04:39 AM,06:09 AM,05:41 PM,14,19,19,19,21,66,75,0.1,1021,19,10,144,14
2020-04-07 21:00:00,20,17,0.0,4.2,4,1,100,05:27 PM,04:39 AM,06:09 AM,05:41 PM,13,18,18,18,16,72,73,0.0,1021,18,10,126,10
2020-04-08 00:00:00,20,16,0.0,5.7,4,1,100,06:04 PM,05:50 AM,06:09 AM,05:40 PM,13,18,18,18,9,69,74,0.0,1021,18,10,111,6
2020-04-08 03:00:00,20,16,0.0,5.7,4,1,100,06:04 PM,05:50 AM,06:09 AM,05:40 PM,12,17,17,17,4,57,76,0.0,1020,17,10,237,2
2020-04-08 06:00:00,20,16,0.0,5.7,4,1,100,06:04 PM,05:50 AM,06:09 AM,05:40 PM,13,17,17,17,3,53,76,0.0,1021,17,10,238,2
2020-04-08 09:00:00,20,16,0.0,5.7,4,5,100,06:04 PM,05:50 AM,06:09 AM,05:40 PM,13,19,19,19,4,54,71,0.0,1022,19,10,171,3
2020-04-08 12:00:00,20,16,0.0,5.7,4,5,100,06:04 PM,05:50 AM,06:09 AM,05:40 PM,15,19,19,19,18,79,75,1.8,1021,19,8,144,12
2020-04-08 15:00:00,20,16,0.0,5.7,4,4,100,06:04 PM,05:50 AM,06:09 AM,05:40 PM,15,19,19,19,24,69,76,0.9,1021,19,9,134,16
2020-04-08 18:00:00,20,16,0.0,5.7,4,1,100,06:04 PM,05:50 AM,06:09 AM,05:40 PM,15,19,19,19,23,61,76,0.1,1022,19,10,138,15
2020-04-08 21:00:00,20,16,0.0,5.7,4,1,100,06:04 PM,05:50 AM,06:09 AM,05:40 PM,14,18,18,18,23,46,78,0.0,1024,18,10,145,13
2020-04-09 00:00:00,21,18,0.0,4.2,5,1,83,06:42 PM,07:01 AM,06:10 AM,05:39 PM,14,18,18,18,22,62,79,0.1,1024,18,9,154,13
2020-04-09 03:00:00,21,18,0.0,4.2,5,1,83,06:42 PM,07:01 AM,06:10 AM,05:39 PM,15,18,18,18,21,74,83,0.1,1024,18,10,160,12
2020-04-09 06:00:00,21,18,0.0,4.2,5,1,83,06:42 PM,07:01 AM,06:10 AM,05:39 PM,15,18,18,18,18,91,85,0.2,1025,18,10,197,12
2020-04-09 09:00:00,21,18,0.0,4.2,5,4,83,06:42 PM,07:01 AM,06:10 AM,05:39 PM,15,19,19,19,17,78,83,0.1,1026,19,10,257,12
2020-04-09 12:00:00,21,18,0.0,4.2,5,5,83,06:42 PM,07:01 AM,06:10 AM,05:39 PM,15,20,20,20,12,73,76,0.1,1025,20,10,196,9
2020-04-09 15:00:00,21,18,0.0,4.2,5,5,83,06:42 PM,07:01 AM,06:10 AM,05:39 PM,16,20,20,20,14,75,76,0.1,1024,20,10,97,10
2020-04-09 18:00:00,21,18,0.0,4.2,5,1,83,06:42 PM,07:01 AM,06:10 AM,05:39 PM,16,20,20,20,21,61,81,0.0,1024,20,10,54,13
2020-04-09 21:00:00,21,18,0.0,4.2,5,1,83,06:42 PM,07:01 AM,06:10 AM,05:39 PM,16,19,19,19,27,63,85,0.0,1025,19,10,41,17
2020-04-10 00:00:00,19,14,0.0,4.2,4,1,76,07:23 PM,08:11 AM,06:11 AM,05:38 PM,16,19,19,19,29,77,84,0.1,1024,19,10,40,18
2020-04-10 03:00:00,19,14,0.0,4.2,4,1,76,07:23 PM,08:11 AM,06:11 AM,05:38 PM,16,19,19,19,28,92,82,0.0,1022,19,10,36,18
2020-04-10 06:00:00,19,14,0.0,4.2,4,1,76,07:23 PM,08:11 AM,06:11 AM,05:38 PM,16,19,19,19,31,97,82,0.1,1021,19,10,27,20
2020-04-10 09:00:00,19,14,0.0,4.2,4,4,76,07:23 PM,08:11 AM,06:11 AM,05:38 PM,16,18,18,18,21,99,87,0.0,1021,18,10,225,14
2020-04-10 12:00:00,19,14,0.0,4.2,4,4,76,07:23 PM,08:11 AM,06:11 AM,05:38 PM,16,17,17,17,21,90,91,2.7,1018,17,8,118,15
2020-04-10 15:00:00,19,14,0.0,4.2,4,4,76,07:23 PM,08:11 AM,06:11 AM,05:38 PM,16,18,18,18,22,83,91,3.7,1014,18,8,244,16
2020-04-10 18:00:00,19,14,0.0,4.2,4,1,76,07:23 PM,08:11 AM,06:11 AM,05:38 PM,16,18,18,18,24,36,90,1.2,1013,18,9,343,16
2020-04-10 21:00:00,19,14,0.0,4.2,4,1,76,07:23 PM,08:11 AM,06:11 AM,05:38 PM,16,15,16,15,34,11,88,0.0,1012,15,10,315,21
2020-04-11 00:00:00,24,15,0.0,8.7,6,1,68,08:07 PM,09:22 AM,06:11 AM,05:36 PM,15,16,16,16,33,3,85,0.0,1011,16,10,301,21
2020-04-11 03:00:00,24,15,0.0,8.7,6,1,68,08:07 PM,09:22 AM,06:11 AM,05:36 PM,13,16,16,16,31,0,81,0.0,1009,16,10,304,20
2020-04-11 06:00:00,24,15,0.0,8.7,6,1,68,08:07 PM,09:22 AM,06:11 AM,05:36 PM,12,16,16,16,35,0,80,0.0,1008,16,10,306,23
2020-04-11 09:00:00,24,15,0.0,8.7,6,5,68,08:07 PM,09:22 AM,06:11 AM,05:36 PM,12,18,18,18,33,0,66,0.0,1007,18,10,302,24
2020-04-11 12:00:00,24,15,0.0,8.7,6,6,68,08:07 PM,09:22 AM,06:11 AM,05:36 PM,12,23,23,22,40,10,51,0.0,1004,22,10,298,28
2020-04-11 15:00:00,24,15,0.0,8.7,6,6,68,08:07 PM,09:22 AM,06:11 AM,05:36 PM,12,25,25,24,42,12,48,0.0,1002,24,10,289,27
2020-04-11 18:00:00,24,15,0.0,8.7,6,1,68,08:07 PM,09:22 AM,06:11 AM,05:36 PM,11,21,22,21,47,10,54,0.0,1004,21,10,264,29
2020-04-11 21:00:00,24,15,0.0,8.7,6,1,68,08:07 PM,09:22 AM,06:11 AM,05:36 PM,8,18,18,18,51,7,52,0.0,1008,18,10,250,34
2020-04-12 00:00:00,17,12,0.0,8.7,5,1,61,08:56 PM,10:29 AM,06:12 AM,05:35 PM,6,14,15,14,45,2,52,0.0,1010,15,10,244,31
2020-04-12 03:00:00,17,12,0.0,8.7,5,1,61,08:56 PM,10:29 AM,06:12 AM,05:35 PM,5,11,13,11,37,0,58,0.0,1012,13,10,234,24
2020-04-12 06:00:00,17,12,0.0,8.7,5,1,61,08:56 PM,10:29 AM,06:12 AM,05:35 PM,6,11,13,11,31,0,62,0.0,1013,13,10,232,21
2020-04-12 09:00:00,17,12,0.0,8.7,5,4,61,08:56 PM,10:29 AM,06:12 AM,05:35 PM,6,14,15,14,20,0,56,0.0,1015,15,10,233,16
2020-04-12 12:00:00,17,12,0.0,8.7,5,5,61,08:56 PM,10:29 AM,06:12 AM,05:35 PM,7,17,17,17,17,0,51,0.0,1015,17,10,201,15
2020-04-12 15:00:00,17,12,0.0,8.7,5,5,61,08:56 PM,10:29 AM,06:12 AM,05:35 PM,8,17,17,17,15,0,55,0.0,1015,17,10,176,12
2020-04-12 18:00:00,17,12,0.0,8.7,5,1,61,08:56 PM,10:29 AM,06:12 AM,05:35 PM,9,16,16,16,9,0,62,0.0,1017,16,10,158,6
2020-04-12 21:00:00,17,12,0.0,8.7,5,1,61,08:56 PM,10:29 AM,06:12 AM,05:35 PM,9,15,15,15,5,1,67,0.0,1019,15,10,263,3
2020-04-13 00:00:00,20,12,0.0,4.2,5,1,53,09:49 PM,11:33 AM,06:13 AM,05:34 PM,9,13,14,13,11,1,76,0.0,1020,14,10,306,6
2020-04-13 03:00:00,20,12,0.0,4.2,5,1,53,09:49 PM,11:33 AM,06:13 AM,05:34 PM,9,12,13,12,17,2,80,0.0,1019,13,10,313,9
2020-04-13 06:00:00,20,12,0.0,4.2,5,1,53,09:49 PM,11:33 AM,06:13 AM,05:34 PM,9,12,13,12,15,67,79,0.0,1020,13,10,318,9
2020-04-13 09:00:00,20,12,0.0,4.2,5,4,53,09:49 PM,11:33 AM,06:13 AM,05:34 PM,9,16,16,16,8,86,65,0.0,1021,16,10,346,5
2020-04-13 12:00:00,20,12,0.0,4.2,5,4,53,09:49 PM,11:33 AM,06:13 AM,05:34 PM,10,19,19,19,8,81,56,0.0,1020,19,10,214,7
2020-04-13 15:00:00,20,12,0.0,4.2,5,4,53,09:49 PM,11:33 AM,06:13 AM,05:34 PM,11,19,19,19,14,93,60,0.0,1019,19,10,102,10
2020-04-13 18:00:00,20,12,0.0,4.2,5,1,53,09:49 PM,11:33 AM,06:13 AM,05:34 PM,12,18,18,18,19,99,69,0.0,1021,18,10,56,12
2020-04-13 21:00:00,20,12,0.0,4.2,5,1,53,09:49 PM,11:33 AM,06:13 AM,05:34 PM,13,17,17,17,22,37,75,0.0,1023,17,10,29,12
2020-04-14 00:00:00,22,14,0.0,8.7,5,1,46,10:44 PM,12:30 PM,06:13 AM,05:33 PM,12,16,16,16,17,4,80,0.0,1024,16,10,237,9
2020-04-14 03:00:00,22,14,0.0,8.7,5,1,46,10:44 PM,12:30 PM,06:13 AM,05:33 PM,12,14,14,14,14,5,84,0.0,1023,14,10,337,8
2020-04-14 06:00:00,22,14,0.0,8.7,5,1,46,10:44 PM,12:30 PM,06:13 AM,05:33 PM,11,13,14,13,13,6,85,0.0,1024,14,10,310,8
2020-04-14 09:00:00,22,14,0.0,8.7,5,5,46,10:44 PM,12:30 PM,06:13 AM,05:33 PM,11,17,17,17,8,4,69,0.0,1025,17,10,309,6
2020-04-14 12:00:00,22,14,0.0,8.7,5,6,46,10:44 PM,12:30 PM,06:13 AM,05:33 PM,12,21,23,21,6,4,57,0.0,1023,21,10,162,5
2020-04-14 15:00:00,22,14,0.0,8.7,5,6,46,10:44 PM,12:30 PM,06:13 AM,05:33 PM,14,21,24,21,17,2,63,0.0,1022,21,10,69,12
2020-04-14 18:00:00,22,14,0.0,8.7,5,1,46,10:44 PM,12:30 PM,06:13 AM,05:33 PM,16,20,21,20,26,2,78,0.0,1023,20,10,43,15
2020-04-14 21:00:00,22,14,0.0,8.7,5,1,46,10:44 PM,12:30 PM,06:13 AM,05:33 PM,16,18,18,18,24,4,86,0.0,1024,18,10,18,13
2020-04-15 00:00:00,24,15,0.0,8.7,6,1,38,11:42 PM,01:21 PM,06:14 AM,05:32 PM,14,17,17,17,17,2,87,0.0,1024,17,10,212,9
2020-04-15 03:00:00,24,15,0.0,8.7,6,1,38,11:42 PM,01:21 PM,06:14 AM,05:32 PM,13,16,16,16,15,3,85,0.0,1024,16,10,310,8
2020-04-15 06:00:00,24,15,0.0,8.7,6,1,38,11:42 PM,01:21 PM,06:14 AM,05:32 PM,12,15,15,15,15,5,82,0.0,1024,15,10,313,9
2020-04-15 09:00:00,24,15,0.0,8.7,6,5,38,11:42 PM,01:21 PM,06:14 AM,05:32 PM,12,19,19,19,12,7,66,0.0,1024,19,10,319,8
2020-04-15 12:00:00,24,15,0.0,8.7,6,6,38,11:42 PM,01:21 PM,06:14 AM,05:32 PM,13,24,24,23,7,8,53,0.0,1022,23,10,131,5
2020-04-15 15:00:00,24,15,0.0,8.7,6,6,38,11:42 PM,01:21 PM,06:14 AM,05:32 PM,15,25,25,24,15,7,56,0.0,1020,24,10,46,9
2020-04-15 18:00:00,24,15,0.0,8.7,6,1,38,11:42 PM,01:21 PM,06:14 AM,05:32 PM,16,21,22,21,28,6,72,0.0,1020,21,10,41,15
2020-04-15 21:00:00,24,15,0.0,8.7,6,1,38,11:42 PM,01:21 PM,06:14 AM,05:32 PM,15,19,19,19,29,4,77,0.0,1020,19,10,249,14
2020-04-16 00:00:00,26,18,0.0,8.7,6,1,30,No moonrise,02:04 PM,06:15 AM,05:30 PM,14,19,19,19,27,4,75,0.0,1018,19,10,340,14
2020-04-16 03:00:00,26,18,0.0,8.7,6,1,30,No moonrise,02:04 PM,06:15 AM,05:30 PM,13,18,18,18,31,5,71,0.0,1017,18,10,322,17
2020-04-16 06:00:00,26,18,0.0,8.7,6,1,30,No moonrise,02:04 PM,06:15 AM,05:30 PM,12,18,18,18,32,10,68,0.0,1017,18,10,317,18
2020-04-16 09:00:00,26,18,0.0,8.7,6,6,30,No moonrise,02:04 PM,06:15 AM,05:30 PM,13,21,23,21,31,6,60,0.0,1016,21,10,315,21
2020-04-16 12:00:00,26,18,0.0,8.7,6,6,30,No moonrise,02:04 PM,06:15 AM,05:30 PM,14,26,26,25,35,5,50,0.0,1014,25,10,309,24
2020-04-16 15:00:00,26,18,0.0,8.7,6,7,30,No moonrise,02:04 PM,06:15 AM,05:30 PM,15,26,26,26,36,5,50,0.0,1012,26,10,319,22
2020-04-16 18:00:00,26,18,0.0,8.7,6,1,30,No moonrise,02:04 PM,06:15 AM,05:30 PM,15,26,26,24,36,31,57,0.0,1012,24,10,325,19
2020-04-16 21:00:00,26,18,0.0,8.7,6,1,30,No moonrise,02:04 PM,06:15 AM,05:30 PM,15,25,25,22,33,48,61,0.0,1012,22,10,327,18
2020-04-17 00:00:00,24,18,0.0,8.7,6,1,23,12:39 AM,02:42 PM,06:15 AM,05:29 PM,14,21,25,21,31,20,63,0.0,1011,21,10,322,17
2020-04-17 03:00:00,24,18,0.0,8.7,6,1,23,12:39 AM,02:42 PM,06:15 AM,05:29 PM,13,21,25,21,34,6,61,0.0,1010,21,10,297,19
2020-04-17 06:00:00,24,18,0.0,8.7,6,1,23,12:39 AM,02:42 PM,06:15 AM,05:29 PM,13,21,22,21,28,4,61,0.0,1011,21,10,270,17
2020-04-17 09:00:00,24,18,0.0,8.7,6,6,23,12:39 AM,02:42 PM,06:15 AM,05:29 PM,13,22,23,22,20,4,58,0.0,1012,22,10,286,14
2020-04-17 12:00:00,24,18,0.0,8.7,6,6,23,12:39 AM,02:42 PM,06:15 AM,05:29 PM,13,25,25,24,12,2,52,0.0,1010,24,10,253,9
2020-04-17 15:00:00,24,18,0.0,8.7,6,6,23,12:39 AM,02:42 PM,06:15 AM,05:29 PM,13,25,25,24,6,0,51,0.0,1009,24,10,99,4
2020-04-17 18:00:00,24,18,0.0,8.7,6,1,23,12:39 AM,02:42 PM,06:15 AM,05:29 PM,12,22,22,22,15,0,54,0.0,1011,22,10,218,9
2020-04-17 21:00:00,24,18,0.0,8.7,6,1,23,12:39 AM,02:42 PM,06:15 AM,05:29 PM,9,19,19,19,22,0,55,0.0,1012,19,10,293,13
2020-04-18 00:00:00,20,13,0.0,8.7,5,1,15,01:36 AM,03:17 PM,06:16 AM,05:28 PM,8,16,16,16,22,0,58,0.0,1012,16,10,271,13
2020-04-18 03:00:00,20,13,0.0,8.7,5,1,15,01:36 AM,03:17 PM,06:16 AM,05:28 PM,7,14,14,14,20,0,62,0.0,1012,14,10,284,12
2020-04-18 06:00:00,20,13,0.0,8.7,5,1,15,01:36 AM,03:17 PM,06:16 AM,05:28 PM,7,12,13,12,20,0,66,0.0,1013,13,10,298,13
2020-04-18 09:00:00,20,13,0.0,8.7,5,5,15,01:36 AM,03:17 PM,06:16 AM,05:28 PM,7,15,16,15,13,0,55,0.0,1013,16,10,294,9
