date_time,Gilgai_maxtempC,Gilgai_mintempC,Gilgai_totalSnow_cm,Gilgai_sunHour,Gilgai_uvIndex,Gilgai_uvIndex,Gilgai_moon_illumination,Gilgai_moonrise,Gilgai_moonset,Gilgai_sunrise,Gilgai_sunset,Gilgai_DewPointC,Gilgai_FeelsLikeC,Gilgai_HeatIndexC,Gilgai_WindChillC,Gilgai_WindGustKmph,Gilgai_cloudcover,Gilgai_humidity,Gilgai_precipMM,Gilgai_pressure,Gilgai_tempC,Gilgai_visibility,Gilgai_winddirDegree,Gilgai_windspeedKmph
2020-03-21 12:00:00,30,15,0.0,12.1,7,7,11,02:53 AM,04:39 PM,06:00 AM,06:05 PM,11,28,28,29,10,2,32,0.0,1017,29,10,261,9
2020-03-21 15:00:00,30,15,0.0,12.1,7,7,11,02:53 AM,04:39 PM,06:00 AM,06:05 PM,11,28,28,29,12,3,33,0.0,1016,29,10,240,10
2020-03-21 18:00:00,30,15,0.0,12.1,7,1,11,02:53 AM,04:39 PM,06:00 AM,06:05 PM,11,27,27,26,4,3,46,0.0,1018,26,10,279,4
2020-03-21 21:00:00,30,15,0.0,12.1,7,1,11,02:53 AM,04:39 PM,06:00 AM,06:05 PM,11,26,26,22,11,3,58,0.0,1019,22,10,155,5
2020-03-22 00:00:00,28,15,0.0,12.0,6,1,4,03:48 AM,05:13 PM,06:00 AM,06:04 PM,14,18,19,18,15,8,82,0.0,1019,18,10,73,7
2020-03-22 03:00:00,28,15,0.0,12.0,6,1,4,03:48 AM,05:13 PM,06:00 AM,06:04 PM,15,16,16,16,12,14,93,0.0,1019,16,10,89,5
2020-03-22 06:00:00,28,15,0.0,12.0,6,1,4,03:48 AM,05:13 PM,06:00 AM,06:04 PM,15,16,16,16,9,8,88,0.0,1020,16,10,58,5
2020-03-22 09:00:00,28,15,0.0,12.0,6,6,4,03:48 AM,05:13 PM,06:00 AM,06:04 PM,15,22,23,22,11,2,66,0.0,1020,22,10,225,9
2020-03-22 12:00:00,28,15,0.0,12.0,6,7,4,03:48 AM,05:13 PM,06:00 AM,06:04 PM,14,27,27,27,15,6,47,0.0,1018,27,10,290,13
2020-03-22 15:00:00,28,15,0.0,12.0,6,7,4,03:48 AM,05:13 PM,06:00 AM,06:04 PM,13,27,27,28,13,6,40,0.0,1016,28,10,259,11
2020-03-22 18:00:00,28,15,0.0,12.0,6,1,4,03:48 AM,05:13 PM,06:00 AM,06:04 PM,12,27,27,26,7,4,51,0.0,1017,26,10,254,5
2020-03-22 21:00:00,28,15,0.0,12.0,6,1,4,03:48 AM,05:13 PM,06:00 AM,06:04 PM,11,25,25,23,9,4,60,0.0,1018,23,10,164,4
2020-03-23 00:00:00,28,15,0.0,8.8,6,1,0,04:41 AM,05:45 PM,06:01 AM,06:03 PM,9,18,19,18,12,3,60,0.0,1018,18,10,123,5
2020-03-23 03:00:00,28,15,0.0,8.8,6,1,0,04:41 AM,05:45 PM,06:01 AM,06:03 PM,6,15,15,15,16,4,54,0.0,1018,15,10,124,8
2020-03-23 06:00:00,28,15,0.0,8.8,6,1,0,04:41 AM,05:45 PM,06:01 AM,06:03 PM,10,16,16,16,20,4,70,0.0,1020,16,10,101,11
2020-03-23 09:00:00,28,15,0.0,8.8,6,6,0,04:41 AM,05:45 PM,06:01 AM,06:03 PM,14,23,23,22,19,5,63,0.0,1021,22,10,72,14
2020-03-23 12:00:00,28,15,0.0,8.8,6,7,0,04:41 AM,05:45 PM,06:01 AM,06:03 PM,14,27,27,27,12,16,45,0.0,1019,27,10,46,10
2020-03-23 15:00:00,28,15,0.0,8.8,6,6,0,04:41 AM,05:45 PM,06:01 AM,06:03 PM,15,26,26,25,17,61,54,0.1,1018,25,10,51,14
2020-03-23 18:00:00,28,15,0.0,8.8,6,1,0,04:41 AM,05:45 PM,06:01 AM,06:03 PM,14,21,24,21,25,78,68,0.1,1020,21,10,66,17
2020-03-23 21:00:00,28,15,0.0,8.8,6,1,0,04:41 AM,05:45 PM,06:01 AM,06:03 PM,12,18,19,18,30,74,73,0.1,1021,18,10,77,19
2020-03-24 00:00:00,24,15,0.0,7.4,5,1,0,05:34 AM,06:14 PM,06:01 AM,06:02 PM,12,16,16,16,24,58,75,0.0,1021,16,10,83,15
2020-03-24 03:00:00,24,15,0.0,7.4,5,1,0,05:34 AM,06:14 PM,06:01 AM,06:02 PM,12,16,16,16,16,49,78,0.0,1021,16,10,84,10
2020-03-24 06:00:00,24,15,0.0,7.4,5,1,0,05:34 AM,06:14 PM,06:01 AM,06:02 PM,12,16,16,16,13,61,77,0.0,1022,16,10,75,9
2020-03-24 09:00:00,24,15,0.0,7.4,5,4,0,05:34 AM,06:14 PM,06:01 AM,06:02 PM,13,19,22,19,12,54,67,0.0,1023,19,10,64,10
2020-03-24 12:00:00,24,15,0.0,7.4,5,6,0,05:34 AM,06:14 PM,06:01 AM,06:02 PM,14,25,25,23,9,72,59,0.1,1021,23,10,260,8
2020-03-24 15:00:00,24,15,0.0,7.4,5,5,0,05:34 AM,06:14 PM,06:01 AM,06:02 PM,15,25,25,23,8,75,63,1.0,1019,23,10,120,6
2020-03-24 18:00:00,24,15,0.0,7.4,5,1,0,05:34 AM,06:14 PM,06:01 AM,06:02 PM,15,20,22,20,16,61,81,1.7,1020,20,10,37,9
2020-03-24 21:00:00,24,15,0.0,7.4,5,1,0,05:34 AM,06:14 PM,06:01 AM,06:02 PM,14,16,17,16,19,53,89,1.9,1021,16,10,62,10
2020-03-25 00:00:00,24,14,0.0,11.6,5,1,3,06:26 AM,06:43 PM,06:02 AM,06:01 PM,13,14,15,14,16,55,90,0.6,1021,15,10,73,9
2020-03-25 03:00:00,24,14,0.0,11.6,5,1,3,06:26 AM,06:43 PM,06:02 AM,06:01 PM,13,15,15,15,10,47,90,0.0,1020,15,10,56,6
2020-03-25 06:00:00,24,14,0.0,11.6,5,1,3,06:26 AM,06:43 PM,06:02 AM,06:01 PM,13,15,15,15,5,43,89,0.0,1021,15,10,102,3
2020-03-25 09:00:00,24,14,0.0,11.6,5,6,3,06:26 AM,06:43 PM,06:02 AM,06:01 PM,14,20,22,20,4,42,70,0.0,1021,20,10,262,4
2020-03-25 12:00:00,24,14,0.0,11.6,5,6,3,06:26 AM,06:43 PM,06:02 AM,06:01 PM,15,25,25,24,9,55,57,0.0,1019,24,10,322,8
2020-03-25 15:00:00,24,14,0.0,11.6,5,6,3,06:26 AM,06:43 PM,06:02 AM,06:01 PM,15,25,25,23,12,59,61,0.5,1017,23,10,308,10
2020-03-25 18:00:00,24,14,0.0,11.6,5,1,3,06:26 AM,06:43 PM,06:02 AM,06:01 PM,15,20,22,20,13,56,81,4.7,1018,20,8,302,7
2020-03-25 21:00:00,24,14,0.0,11.6,5,1,3,06:26 AM,06:43 PM,06:02 AM,06:01 PM,15,17,18,17,16,56,93,11.7,1020,17,4,188,8
2020-03-26 00:00:00,21,14,0.0,4.3,4,1,11,07:19 AM,07:13 PM,06:03 AM,05:59 PM,14,16,15,16,10,75,95,5.4,1019,15,8,92,5
2020-03-26 03:00:00,21,14,0.0,4.3,4,1,11,07:19 AM,07:13 PM,06:03 AM,05:59 PM,14,15,15,15,10,83,96,2.9,1018,15,8,49,6
2020-03-26 06:00:00,21,14,0.0,4.3,4,1,11,07:19 AM,07:13 PM,06:03 AM,05:59 PM,15,15,15,15,13,94,97,4.8,1019,15,7,27,7
2020-03-26 09:00:00,21,14,0.0,4.3,4,4,11,07:19 AM,07:13 PM,06:03 AM,05:59 PM,16,18,18,18,12,96,91,5.8,1020,18,7,10,6
2020-03-26 12:00:00,21,14,0.0,4.3,4,5,11,07:19 AM,07:13 PM,06:03 AM,05:59 PM,16,20,20,20,15,87,78,3.8,1020,20,7,13,9
2020-03-26 15:00:00,21,14,0.0,4.3,4,5,11,07:19 AM,07:13 PM,06:03 AM,05:59 PM,16,21,21,21,12,81,73,3.7,1019,21,7,28,7
2020-03-26 18:00:00,21,14,0.0,4.3,4,1,11,07:19 AM,07:13 PM,06:03 AM,05:59 PM,14,18,21,18,20,77,83,2.6,1020,18,9,80,11
2020-03-26 21:00:00,21,14,0.0,4.3,4,1,11,07:19 AM,07:13 PM,06:03 AM,05:59 PM,12,14,16,14,26,72,87,1.8,1022,15,9,99,13
2020-03-27 00:00:00,24,13,0.0,5.8,4,1,18,08:11 AM,07:44 PM,06:03 AM,05:58 PM,12,13,14,13,23,42,86,0.6,1022,14,10,95,12
2020-03-27 03:00:00,24,13,0.0,5.8,4,1,18,08:11 AM,07:44 PM,06:03 AM,05:58 PM,11,13,13,13,18,25,86,0.0,1022,13,10,102,9
2020-03-27 06:00:00,24,13,0.0,5.8,4,1,18,08:11 AM,07:44 PM,06:03 AM,05:58 PM,11,13,13,13,12,20,85,0.0,1023,13,10,126,6
2020-03-27 09:00:00,24,13,0.0,5.8,4,5,18,08:11 AM,07:44 PM,06:03 AM,05:58 PM,12,19,21,19,9,19,67,0.0,1023,19,10,114,7
2020-03-27 12:00:00,24,13,0.0,5.8,4,6,18,08:11 AM,07:44 PM,06:03 AM,05:58 PM,14,25,25,23,9,62,56,0.5,1022,23,9,101,8
2020-03-27 15:00:00,24,13,0.0,5.8,4,5,18,08:11 AM,07:44 PM,06:03 AM,05:58 PM,15,22,22,22,15,77,68,3.6,1020,22,8,84,9
2020-03-27 18:00:00,24,13,0.0,5.8,4,1,18,08:11 AM,07:44 PM,06:03 AM,05:58 PM,14,17,17,17,21,76,84,2.6,1021,17,9,82,11
2020-03-27 21:00:00,24,13,0.0,5.8,4,1,18,08:11 AM,07:44 PM,06:03 AM,05:58 PM,12,13,14,13,18,76,91,1.3,1022,14,9,104,9
2020-03-28 00:00:00,26,10,0.0,8.7,5,1,25,09:05 AM,08:17 PM,06:04 AM,05:57 PM,10,11,12,11,15,32,88,0.4,1022,12,10,112,7
2020-03-28 03:00:00,26,10,0.0,8.7,5,1,25,09:05 AM,08:17 PM,06:04 AM,05:57 PM,8,10,10,10,14,9,84,0.0,1022,10,10,120,7
2020-03-28 06:00:00,26,10,0.0,8.7,5,1,25,09:05 AM,08:17 PM,06:04 AM,05:57 PM,8,10,11,10,15,6,82,0.0,1022,11,10,129,7
2020-03-28 09:00:00,26,10,0.0,8.7,5,5,25,09:05 AM,08:17 PM,06:04 AM,05:57 PM,11,18,20,18,12,5,63,0.0,1022,18,10,117,8
2020-03-28 12:00:00,26,10,0.0,8.7,5,6,25,09:05 AM,08:17 PM,06:04 AM,05:57 PM,12,26,26,24,7,22,45,0.0,1020,24,10,165,6
2020-03-28 15:00:00,26,10,0.0,8.7,5,6,25,09:05 AM,08:17 PM,06:04 AM,05:57 PM,13,25,25,24,4,42,49,0.0,1018,24,10,193,3
2020-03-28 18:00:00,26,10,0.0,8.7,5,1,25,09:05 AM,08:17 PM,06:04 AM,05:57 PM,13,22,25,22,17,68,70,0.3,1019,22,9,114,8
2020-03-28 21:00:00,26,10,0.0,8.7,5,1,25,09:05 AM,08:17 PM,06:04 AM,05:57 PM,13,19,23,19,20,83,84,0.5,1021,19,9,79,10
2020-03-29 00:00:00,24,12,0.0,8.7,5,1,32,10:00 AM,08:53 PM,06:04 AM,05:56 PM,12,14,16,14,16,37,90,0.2,1020,14,10,89,8
2020-03-29 03:00:00,24,12,0.0,8.7,5,1,32,10:00 AM,08:53 PM,06:04 AM,05:56 PM,11,12,12,12,14,12,91,0.0,1019,12,10,101,7
2020-03-29 06:00:00,24,12,0.0,8.7,5,1,32,10:00 AM,08:53 PM,06:04 AM,05:56 PM,11,13,13,13,12,13,87,0.0,1020,13,10,103,6
2020-03-29 09:00:00,24,12,0.0,8.7,5,5,32,10:00 AM,08:53 PM,06:04 AM,05:56 PM,13,20,21,20,7,12,66,0.0,1020,20,10,270,5
2020-03-29 12:00:00,24,12,0.0,8.7,5,6,32,10:00 AM,08:53 PM,06:04 AM,05:56 PM,14,25,25,24,9,53,53,0.3,1018,24,9,310,8
2020-03-29 15:00:00,24,12,0.0,8.7,5,5,32,10:00 AM,08:53 PM,06:04 AM,05:56 PM,14,25,25,23,9,38,55,0.2,1016,23,10,262,7
2020-03-29 18:00:00,24,12,0.0,8.7,5,1,32,10:00 AM,08:53 PM,06:04 AM,05:56 PM,14,20,24,20,6,19,70,0.0,1017,20,10,219,4
2020-03-29 21:00:00,24,12,0.0,8.7,5,1,32,10:00 AM,08:53 PM,06:04 AM,05:56 PM,13,17,18,17,10,20,80,0.0,1018,17,10,136,5
2020-03-30 00:00:00,22,14,0.0,5.8,5,1,40,10:56 AM,09:35 PM,06:05 AM,05:55 PM,12,15,15,15,13,19,86,0.0,1018,15,10,92,6
2020-03-30 03:00:00,22,14,0.0,5.8,5,1,40,10:56 AM,09:35 PM,06:05 AM,05:55 PM,12,14,14,14,13,20,88,0.0,1017,14,10,79,6
2020-03-30 06:00:00,22,14,0.0,5.8,5,1,40,10:56 AM,09:35 PM,06:05 AM,05:55 PM,12,15,14,15,12,12,87,0.0,1017,14,10,70,6
2020-03-30 09:00:00,22,14,0.0,5.8,5,5,40,10:56 AM,09:35 PM,06:05 AM,05:55 PM,14,20,21,20,12,29,72,0.0,1018,20,10,238,9
2020-03-30 12:00:00,22,14,0.0,5.8,5,6,40,10:56 AM,09:35 PM,06:05 AM,05:55 PM,16,25,25,22,14,67,68,0.1,1016,22,10,312,12
2020-03-30 15:00:00,22,14,0.0,5.8,5,5,40,10:56 AM,09:35 PM,06:05 AM,05:55 PM,17,21,24,21,15,83,77,2.7,1014,21,8,295,10
2020-03-30 18:00:00,22,14,0.0,5.8,5,1,40,10:56 AM,09:35 PM,06:05 AM,05:55 PM,16,19,20,19,10,62,87,4.3,1015,19,7,182,6
2020-03-30 21:00:00,22,14,0.0,5.8,5,1,40,10:56 AM,09:35 PM,06:05 AM,05:55 PM,15,16,16,16,8,68,93,5.2,1016,16,7,84,4
2020-03-31 00:00:00,25,15,0.0,8.7,5,1,44,11:53 AM,10:21 PM,06:05 AM,05:54 PM,15,16,16,16,9,34,94,1.9,1016,16,9,93,4
2020-03-31 03:00:00,25,15,0.0,8.7,5,1,44,11:53 AM,10:21 PM,06:05 AM,05:54 PM,14,16,15,16,9,10,93,0.0,1016,15,10,114,4
2020-03-31 06:00:00,25,15,0.0,8.7,5,1,44,11:53 AM,10:21 PM,06:05 AM,05:54 PM,13,15,15,15,11,6,90,0.0,1017,15,10,124,5
2020-03-31 09:00:00,25,15,0.0,8.7,5,6,44,11:53 AM,10:21 PM,06:05 AM,05:54 PM,13,21,22,21,8,3,64,0.0,1017,21,10,151,5
2020-03-31 12:00:00,25,15,0.0,8.7,5,6,44,11:53 AM,10:21 PM,06:05 AM,05:54 PM,11,25,25,25,12,4,43,0.0,1016,25,10,191,10
2020-03-31 15:00:00,25,15,0.0,8.7,5,6,44,11:53 AM,10:21 PM,06:05 AM,05:54 PM,11,25,25,25,14,4,41,0.0,1014,25,10,210,12
2020-03-31 18:00:00,25,15,0.0,8.7,5,1,44,11:53 AM,10:21 PM,06:05 AM,05:54 PM,10,22,23,22,18,1,58,0.0,1016,22,10,190,10
2020-03-31 21:00:00,25,15,0.0,8.7,5,1,44,11:53 AM,10:21 PM,06:05 AM,05:54 PM,10,18,22,18,18,1,70,0.0,1017,18,10,130,8
2020-04-01 00:00:00,26,13,0.0,8.7,6,1,56,12:50 PM,11:15 PM,06:06 AM,05:52 PM,10,15,16,15,16,6,74,0.0,1018,15,10,110,8
2020-04-01 03:00:00,26,13,0.0,8.7,6,1,56,12:50 PM,11:15 PM,06:06 AM,05:52 PM,11,13,13,13,15,10,83,0.0,1018,13,10,107,7
2020-04-01 06:00:00,26,13,0.0,8.7,6,1,56,12:50 PM,11:15 PM,06:06 AM,05:52 PM,12,14,14,14,14,15,86,0.0,1019,14,10,104,7
2020-04-01 09:00:00,26,13,0.0,8.7,6,6,56,12:50 PM,11:15 PM,06:06 AM,05:52 PM,13,21,22,21,8,20,63,0.0,1019,21,10,36,5
2020-04-01 12:00:00,26,13,0.0,8.7,6,7,56,12:50 PM,11:15 PM,06:06 AM,05:52 PM,12,26,26,25,7,16,45,0.0,1017,25,10,212,6
2020-04-01 15:00:00,26,13,0.0,8.7,6,7,56,12:50 PM,11:15 PM,06:06 AM,05:52 PM,12,26,26,25,8,15,44,0.0,1016,25,10,295,7
2020-04-01 18:00:00,26,13,0.0,8.7,6,1,56,12:50 PM,11:15 PM,06:06 AM,05:52 PM,12,26,26,23,8,13,59,0.0,1016,23,10,184,5
2020-04-01 21:00:00,26,13,0.0,8.7,6,1,56,12:50 PM,11:15 PM,06:06 AM,05:52 PM,13,20,22,20,16,12,78,0.0,1018,20,10,103,9
2020-04-02 00:00:00,25,14,0.0,8.7,6,1,64,01:45 PM,No moonset,06:07 AM,05:51 PM,14,17,17,17,19,15,89,0.0,1017,17,10,77,10
2020-04-02 03:00:00,25,14,0.0,8.7,6,1,64,01:45 PM,No moonset,06:07 AM,05:51 PM,13,15,15,15,18,13,90,0.0,1017,15,10,72,9
2020-04-02 06:00:00,25,14,0.0,8.7,6,1,64,01:45 PM,No moonset,06:07 AM,05:51 PM,13,15,15,15,15,11,87,0.0,1017,15,10,74,8
2020-04-02 09:00:00,25,14,0.0,8.7,6,5,64,01:45 PM,No moonset,06:07 AM,05:51 PM,14,20,21,20,12,17,68,0.0,1017,20,10,256,9
2020-04-02 12:00:00,25,14,0.0,8.7,6,6,64,01:45 PM,No moonset,06:07 AM,05:51 PM,14,25,25,24,15,22,56,0.0,1015,24,10,333,13
2020-04-02 15:00:00,25,14,0.0,8.7,6,6,64,01:45 PM,No moonset,06:07 AM,05:51 PM,15,25,25,22,13,41,64,0.0,1013,22,10,331,10
2020-04-02 18:00:00,25,14,0.0,8.7,6,1,64,01:45 PM,No moonset,06:07 AM,05:51 PM,17,19,20,19,13,75,88,7.6,1013,19,7,135,8
2020-04-02 21:00:00,25,14,0.0,8.7,6,1,64,01:45 PM,No moonset,06:07 AM,05:51 PM,17,18,18,18,13,79,95,5.5,1014,18,8,22,8
2020-04-03 00:00:00,25,16,0.0,5.8,5,1,71,02:36 PM,12:14 AM,06:07 AM,05:50 PM,16,17,17,17,13,74,95,1.0,1013,17,9,22,6
2020-04-03 03:00:00,25,16,0.0,5.8,5,1,71,02:36 PM,12:14 AM,06:07 AM,05:50 PM,15,16,16,16,13,70,97,0.3,1012,16,10,30,6
2020-04-03 06:00:00,25,16,0.0,5.8,5,1,71,02:36 PM,12:14 AM,06:07 AM,05:50 PM,15,16,16,16,11,72,95,0.1,1012,16,5,30,6
2020-04-03 09:00:00,25,16,0.0,5.8,5,4,71,02:36 PM,12:14 AM,06:07 AM,05:50 PM,17,20,22,20,12,52,84,0.0,1012,20,7,247,10
2020-04-03 12:00:00,25,16,0.0,5.8,5,6,71,02:36 PM,12:14 AM,06:07 AM,05:50 PM,18,26,26,24,20,74,69,0.6,1010,24,10,337,15
2020-04-03 15:00:00,25,16,0.0,5.8,5,5,71,02:36 PM,12:14 AM,06:07 AM,05:50 PM,18,25,25,23,20,64,78,2.8,1008,23,8,315,13
2020-04-03 18:00:00,25,16,0.0,5.8,5,1,71,02:36 PM,12:14 AM,06:07 AM,05:50 PM,17,19,20,19,11,69,92,13.0,1009,19,6,129,6
2020-04-03 21:00:00,25,16,0.0,5.8,5,1,71,02:36 PM,12:14 AM,06:07 AM,05:50 PM,16,17,17,17,13,83,96,17.9,1009,17,6,48,6
2020-04-04 00:00:00,21,13,0.0,4.3,4,1,79,03:24 PM,01:18 AM,06:08 AM,05:49 PM,16,17,17,17,20,95,97,6.3,1008,17,9,31,11
2020-04-04 03:00:00,21,13,0.0,4.3,4,1,79,03:24 PM,01:18 AM,06:08 AM,05:49 PM,17,17,17,17,25,73,96,0.2,1007,17,10,18,15
2020-04-04 06:00:00,21,13,0.0,4.3,4,1,79,03:24 PM,01:18 AM,06:08 AM,05:49 PM,17,18,18,18,30,87,96,3.6,1007,18,8,236,19
2020-04-04 09:00:00,21,13,0.0,4.3,4,4,79,03:24 PM,01:18 AM,06:08 AM,05:49 PM,18,18,18,18,37,100,96,3.7,1008,18,7,334,23
2020-04-04 12:00:00,21,13,0.0,4.3,4,4,79,03:24 PM,01:18 AM,06:08 AM,05:49 PM,17,19,19,19,33,85,88,4.0,1007,19,7,295,21
2020-04-04 15:00:00,21,13,0.0,4.3,4,5,79,03:24 PM,01:18 AM,06:08 AM,05:49 PM,15,21,21,21,28,81,72,4.1,1007,21,7,269,18
2020-04-04 18:00:00,21,13,0.0,4.3,4,1,79,03:24 PM,01:18 AM,06:08 AM,05:49 PM,13,18,20,18,23,31,75,1.3,1009,18,9,253,14
2020-04-04 21:00:00,21,13,0.0,4.3,4,1,79,03:24 PM,01:18 AM,06:08 AM,05:49 PM,11,14,15,14,17,2,82,0.0,1012,14,10,223,8
2020-04-05 00:00:00,20,9,0.0,8.7,5,1,87,04:08 PM,02:25 AM,06:08 AM,05:48 PM,8,11,11,11,14,0,82,0.0,1014,11,10,186,7
2020-04-05 03:00:00,20,9,0.0,8.7,5,1,87,04:08 PM,02:25 AM,06:08 AM,05:48 PM,7,9,10,9,15,0,81,0.0,1015,10,10,170,8
2020-04-05 06:00:00,20,9,0.0,8.7,5,1,87,04:08 PM,02:25 AM,06:08 AM,05:48 PM,7,8,10,8,14,0,83,0.0,1016,10,10,166,8
2020-04-05 09:00:00,20,9,0.0,8.7,5,4,87,04:08 PM,02:25 AM,06:08 AM,05:48 PM,7,14,14,14,13,0,64,0.0,1017,14,10,188,10
2020-04-05 12:00:00,20,9,0.0,8.7,5,5,87,04:08 PM,02:25 AM,06:08 AM,05:48 PM,7,18,18,18,12,0,46,0.0,1016,18,10,212,10
2020-04-05 15:00:00,20,9,0.0,8.7,5,5,87,04:08 PM,02:25 AM,06:08 AM,05:48 PM,8,19,19,19,12,0,48,0.0,1015,19,10,221,10
2020-04-05 18:00:00,20,9,0.0,8.7,5,1,87,04:08 PM,02:25 AM,06:08 AM,05:48 PM,8,17,18,17,13,0,66,0.0,1016,17,10,195,8
2020-04-05 21:00:00,20,9,0.0,8.7,5,1,87,04:08 PM,02:25 AM,06:08 AM,05:48 PM,6,14,18,14,14,0,74,0.0,1019,14,10,161,7
2020-04-06 00:00:00,21,8,0.0,8.7,5,1,94,04:49 PM,03:34 AM,06:09 AM,05:47 PM,5,10,12,10,16,0,75,0.0,1019,11,10,159,8
2020-04-06 03:00:00,21,8,0.0,8.7,5,1,94,04:49 PM,03:34 AM,06:09 AM,05:47 PM,5,7,9,7,17,0,79,0.0,1019,9,10,148,8
2020-04-06 06:00:00,21,8,0.0,8.7,5,1,94,04:49 PM,03:34 AM,06:09 AM,05:47 PM,6,8,9,8,15,0,80,0.0,1020,9,10,148,7
2020-04-06 09:00:00,21,8,0.0,8.7,5,5,94,04:49 PM,03:34 AM,06:09 AM,05:47 PM,7,15,16,15,9,22,60,0.0,1020,16,10,163,6
2020-04-06 12:00:00,21,8,0.0,8.7,5,6,94,04:49 PM,03:34 AM,06:09 AM,05:47 PM,8,21,22,21,10,11,45,0.0,1017,21,10,205,9
2020-04-06 15:00:00,21,8,0.0,8.7,5,6,94,04:49 PM,03:34 AM,06:09 AM,05:47 PM,9,20,21,20,14,0,49,0.0,1015,20,10,224,12
2020-04-06 18:00:00,21,8,0.0,8.7,5,1,94,04:49 PM,03:34 AM,06:09 AM,05:47 PM,9,18,19,18,19,0,68,0.0,1017,18,10,200,11
2020-04-06 21:00:00,21,8,0.0,8.7,5,1,94,04:49 PM,03:34 AM,06:09 AM,05:47 PM,8,14,18,14,21,3,79,0.0,1018,14,10,146,10
2020-04-07 00:00:00,24,10,0.0,8.7,5,1,100,05:29 PM,04:43 AM,06:10 AM,05:45 PM,9,11,13,11,16,15,87,0.0,1019,11,10,123,8
2020-04-07 03:00:00,24,10,0.0,8.7,5,1,100,05:29 PM,04:43 AM,06:10 AM,05:45 PM,9,10,10,10,14,23,93,0.0,1018,10,5,107,7
2020-04-07 06:00:00,24,10,0.0,8.7,5,1,100,05:29 PM,04:43 AM,06:10 AM,05:45 PM,9,10,11,10,14,18,91,0.0,1019,11,7,107,7
2020-04-07 09:00:00,24,10,0.0,8.7,5,5,100,05:29 PM,04:43 AM,06:10 AM,05:45 PM,10,17,17,17,9,18,66,0.0,1020,17,10,83,6
2020-04-07 12:00:00,24,10,0.0,8.7,5,6,100,05:29 PM,04:43 AM,06:10 AM,05:45 PM,11,23,23,23,4,19,47,0.0,1018,23,10,262,3
2020-04-07 15:00:00,24,10,0.0,8.7,5,6,100,05:29 PM,04:43 AM,06:10 AM,05:45 PM,11,25,25,22,4,16,47,0.0,1016,22,10,298,4
2020-04-07 18:00:00,24,10,0.0,8.7,5,1,100,05:29 PM,04:43 AM,06:10 AM,05:45 PM,11,21,24,21,4,60,67,0.1,1017,21,10,204,3
2020-04-07 21:00:00,24,10,0.0,8.7,5,1,100,05:29 PM,04:43 AM,06:10 AM,05:45 PM,11,18,21,18,12,57,83,0.0,1019,18,10,114,6
2020-04-08 00:00:00,23,11,0.0,5.7,5,1,100,06:07 PM,05:52 AM,06:10 AM,05:44 PM,11,13,14,13,21,28,89,0.0,1019,14,10,88,11
2020-04-08 03:00:00,23,11,0.0,5.7,5,1,100,06:07 PM,05:52 AM,06:10 AM,05:44 PM,10,10,12,10,20,16,90,0.0,1018,12,10,85,10
2020-04-08 06:00:00,23,11,0.0,5.7,5,1,100,06:07 PM,05:52 AM,06:10 AM,05:44 PM,10,11,12,11,15,25,88,0.0,1019,12,10,96,7
2020-04-08 09:00:00,23,11,0.0,5.7,5,5,100,06:07 PM,05:52 AM,06:10 AM,05:44 PM,11,18,18,18,7,23,67,0.0,1020,18,10,51,5
2020-04-08 12:00:00,23,11,0.0,5.7,5,6,100,06:07 PM,05:52 AM,06:10 AM,05:44 PM,11,23,23,22,6,63,50,0.1,1019,22,10,193,6
2020-04-08 15:00:00,23,11,0.0,5.7,5,5,100,06:07 PM,05:52 AM,06:10 AM,05:44 PM,11,22,25,22,8,76,51,0.2,1017,22,9,258,7
2020-04-08 18:00:00,23,11,0.0,5.7,5,1,100,06:07 PM,05:52 AM,06:10 AM,05:44 PM,11,19,21,19,10,37,67,0.1,1019,19,10,193,6
2020-04-08 21:00:00,23,11,0.0,5.7,5,1,100,06:07 PM,05:52 AM,06:10 AM,05:44 PM,11,14,15,14,19,18,82,0.0,1021,15,10,123,9
2020-04-09 00:00:00,22,13,0.0,5.7,5,1,83,06:47 PM,07:02 AM,06:11 AM,05:43 PM,11,12,13,12,22,62,88,0.1,1022,13,10,89,11
2020-04-09 03:00:00,22,13,0.0,5.7,5,1,83,06:47 PM,07:02 AM,06:11 AM,05:43 PM,10,12,13,12,18,68,84,0.1,1022,13,10,86,10
2020-04-09 06:00:00,22,13,0.0,5.7,5,1,83,06:47 PM,07:02 AM,06:11 AM,05:43 PM,10,13,14,13,15,73,80,0.0,1023,14,10,90,9
2020-04-09 09:00:00,22,13,0.0,5.7,5,4,83,06:47 PM,07:02 AM,06:11 AM,05:43 PM,12,17,17,17,13,58,72,0.0,1024,17,10,84,10
2020-04-09 12:00:00,22,13,0.0,5.7,5,6,83,06:47 PM,07:02 AM,06:11 AM,05:43 PM,12,21,22,21,14,72,57,0.2,1023,21,9,70,12
2020-04-09 15:00:00,22,13,0.0,5.7,5,5,83,06:47 PM,07:02 AM,06:11 AM,05:43 PM,13,21,22,21,15,79,61,0.5,1022,21,9,64,12
2020-04-09 18:00:00,22,13,0.0,5.7,5,1,83,06:47 PM,07:02 AM,06:11 AM,05:43 PM,12,18,20,18,22,75,74,0.3,1022,18,10,74,13
