date_time,Deniliquin_maxtempC,Deniliquin_mintempC,Deniliquin_totalSnow_cm,Deniliquin_sunHour,Deniliquin_uvIndex,Deniliquin_uvIndex,Deniliquin_moon_illumination,Deniliquin_moonrise,Deniliquin_moonset,Deniliquin_sunrise,Deniliquin_sunset,Deniliquin_DewPointC,Deniliquin_FeelsLikeC,Deniliquin_HeatIndexC,Deniliquin_WindChillC,Deniliquin_WindGustKmph,Deniliquin_cloudcover,Deniliquin_humidity,Deniliquin_precipMM,Deniliquin_pressure,Deniliquin_tempC,Deniliquin_visibility,Deniliquin_winddirDegree,Deniliquin_windspeedKmph
2020-02-28 06:00:00,26,13,0.0,11.6,6,1,30,09:52 AM,09:32 PM,06:05 AM,07:00 PM,9,13,14,13,22,8,73,0.0,1014,14,10,225,14
2020-02-28 09:00:00,26,13,0.0,11.6,6,5,30,09:52 AM,09:32 PM,06:05 AM,07:00 PM,9,18,18,18,22,8,55,0.0,1015,18,10,205,18
2020-02-28 12:00:00,26,13,0.0,11.6,6,6,30,09:52 AM,09:32 PM,06:05 AM,07:00 PM,8,23,23,23,19,5,38,0.0,1014,23,10,209,17
2020-02-28 15:00:00,26,13,0.0,11.6,6,7,30,09:52 AM,09:32 PM,06:05 AM,07:00 PM,7,25,25,26,17,4,31,0.0,1012,26,10,214,14
2020-02-28 18:00:00,26,13,0.0,11.6,6,1,30,09:52 AM,09:32 PM,06:05 AM,07:00 PM,7,24,24,24,18,11,34,0.0,1012,24,10,212,11
2020-02-28 21:00:00,26,13,0.0,11.6,6,1,30,09:52 AM,09:32 PM,06:05 AM,07:00 PM,7,20,20,20,22,10,45,0.0,1013,20,10,189,12
2020-02-29 00:00:00,28,14,0.0,11.6,6,1,38,10:48 AM,10:00 PM,06:06 AM,06:59 PM,8,17,17,17,19,3,57,0.0,1014,17,10,181,11
2020-02-29 03:00:00,28,14,0.0,11.6,6,1,38,10:48 AM,10:00 PM,06:06 AM,06:59 PM,9,14,15,14,15,2,69,0.0,1015,15,10,183,8
2020-02-29 06:00:00,28,14,0.0,11.6,6,1,38,10:48 AM,10:00 PM,06:06 AM,06:59 PM,9,14,14,14,13,3,73,0.0,1016,14,10,177,8
2020-02-29 09:00:00,28,14,0.0,11.6,6,5,38,10:48 AM,10:00 PM,06:06 AM,06:59 PM,10,19,21,19,9,4,55,0.0,1016,19,10,186,7
2020-02-29 12:00:00,28,14,0.0,11.6,6,6,38,10:48 AM,10:00 PM,06:06 AM,06:59 PM,9,25,25,25,10,44,38,0.0,1014,25,10,226,9
2020-02-29 15:00:00,28,14,0.0,11.6,6,6,38,10:48 AM,10:00 PM,06:06 AM,06:59 PM,9,27,27,28,10,23,30,0.0,1012,28,10,241,9
2020-02-29 18:00:00,28,14,0.0,11.6,6,1,38,10:48 AM,10:00 PM,06:06 AM,06:59 PM,8,25,25,26,9,4,33,0.0,1011,26,10,173,5
2020-02-29 21:00:00,28,14,0.0,11.6,6,1,38,10:48 AM,10:00 PM,06:06 AM,06:59 PM,8,24,24,22,10,5,40,0.0,1012,22,10,145,5
2020-03-01 00:00:00,34,18,0.0,11.6,7,1,44,11:45 AM,10:32 PM,06:07 AM,06:58 PM,8,20,21,20,6,5,44,0.0,1011,20,10,121,3
2020-03-01 03:00:00,34,18,0.0,11.6,7,1,44,11:45 AM,10:32 PM,06:07 AM,06:58 PM,8,19,19,19,12,4,49,0.0,1010,19,10,106,5
2020-03-01 06:00:00,34,18,0.0,11.6,7,1,44,11:45 AM,10:32 PM,06:07 AM,06:58 PM,8,19,19,19,17,4,49,0.0,1011,19,10,75,8
2020-03-01 09:00:00,34,18,0.0,11.6,7,7,44,11:45 AM,10:32 PM,06:07 AM,06:58 PM,8,25,25,26,18,5,34,0.0,1011,26,10,21,13
2020-03-01 12:00:00,34,18,0.0,11.6,7,8,44,11:45 AM,10:32 PM,06:07 AM,06:58 PM,8,30,30,32,21,6,23,0.0,1009,32,10,214,19
2020-03-01 15:00:00,34,18,0.0,11.6,7,8,44,11:45 AM,10:32 PM,06:07 AM,06:58 PM,7,32,32,34,24,8,19,0.0,1006,34,10,320,21
2020-03-01 18:00:00,34,18,0.0,11.6,7,1,44,11:45 AM,10:32 PM,06:07 AM,06:58 PM,6,29,29,31,26,10,20,0.0,1004,31,10,327,15
2020-03-01 21:00:00,34,18,0.0,11.6,7,1,44,11:45 AM,10:32 PM,06:07 AM,06:58 PM,5,26,26,28,26,9,23,0.0,1006,28,10,294,13
2020-03-02 00:00:00,26,19,0.0,11.6,6,1,51,12:43 PM,11:09 PM,06:07 AM,06:56 PM,10,25,25,24,30,23,41,0.0,1007,24,10,242,19
2020-03-02 03:00:00,26,19,0.0,11.6,6,1,51,12:43 PM,11:09 PM,06:07 AM,06:56 PM,12,21,22,21,27,12,56,0.0,1008,21,10,226,18
2020-03-02 06:00:00,26,19,0.0,11.6,6,1,51,12:43 PM,11:09 PM,06:07 AM,06:56 PM,12,20,20,20,24,27,64,0.0,1010,20,10,208,18
2020-03-02 09:00:00,26,19,0.0,11.6,6,6,51,12:43 PM,11:09 PM,06:07 AM,06:56 PM,12,21,23,21,21,38,55,0.0,1012,21,10,181,17
2020-03-02 12:00:00,26,19,0.0,11.6,6,6,51,12:43 PM,11:09 PM,06:07 AM,06:56 PM,8,25,25,24,19,17,38,0.0,1013,24,10,186,17
2020-03-02 15:00:00,26,19,0.0,11.6,6,7,51,12:43 PM,11:09 PM,06:07 AM,06:56 PM,5,25,25,26,19,5,26,0.0,1012,26,10,198,17
2020-03-02 18:00:00,26,19,0.0,11.6,6,1,51,12:43 PM,11:09 PM,06:07 AM,06:56 PM,4,26,26,25,30,2,30,0.0,1013,25,10,188,21
2020-03-02 21:00:00,26,19,0.0,11.6,6,1,51,12:43 PM,11:09 PM,06:07 AM,06:56 PM,3,22,24,22,32,0,39,0.0,1015,22,10,187,21
2020-03-03 00:00:00,29,12,0.0,11.6,6,1,58,01:43 PM,11:51 PM,06:08 AM,06:55 PM,4,14,16,14,30,0,52,0.0,1016,15,10,196,19
2020-03-03 03:00:00,29,12,0.0,11.6,6,1,58,01:43 PM,11:51 PM,06:08 AM,06:55 PM,5,10,12,10,27,2,62,0.0,1015,12,10,196,18
2020-03-03 06:00:00,29,12,0.0,11.6,6,1,58,01:43 PM,11:51 PM,06:08 AM,06:55 PM,5,10,12,10,22,6,64,0.0,1016,12,10,183,15
2020-03-03 09:00:00,29,12,0.0,11.6,6,5,58,01:43 PM,11:51 PM,06:08 AM,06:55 PM,5,16,17,16,18,26,49,0.0,1017,17,10,158,14
2020-03-03 12:00:00,29,12,0.0,11.6,6,6,58,01:43 PM,11:51 PM,06:08 AM,06:55 PM,4,23,23,24,14,17,29,0.0,1016,24,10,135,12
2020-03-03 15:00:00,29,12,0.0,11.6,6,7,58,01:43 PM,11:51 PM,06:08 AM,06:55 PM,2,26,26,28,9,24,19,0.0,1013,28,10,95,8
2020-03-03 18:00:00,29,12,0.0,11.6,6,1,58,01:43 PM,11:51 PM,06:08 AM,06:55 PM,1,29,29,27,14,23,20,0.0,1013,27,10,36,8
2020-03-03 21:00:00,29,12,0.0,11.6,6,1,58,01:43 PM,11:51 PM,06:08 AM,06:55 PM,2,27,27,23,13,16,30,0.0,1015,23,10,158,6
2020-03-04 00:00:00,19,14,0.0,6.2,5,1,65,02:42 PM,No moonset,06:09 AM,06:54 PM,6,20,21,20,14,26,44,0.0,1016,20,10,166,8
2020-03-04 03:00:00,19,14,0.0,6.2,5,1,65,02:42 PM,No moonset,06:09 AM,06:54 PM,8,19,19,19,14,58,50,0.0,1015,19,10,112,8
2020-03-04 06:00:00,19,14,0.0,6.2,5,1,65,02:42 PM,No moonset,06:09 AM,06:54 PM,11,18,18,18,15,75,66,0.4,1015,18,5,62,10
2020-03-04 09:00:00,19,14,0.0,6.2,5,4,65,02:42 PM,No moonset,06:09 AM,06:54 PM,14,17,17,17,18,92,79,2.5,1015,17,5,87,13
2020-03-04 12:00:00,19,14,0.0,6.2,5,4,65,02:42 PM,No moonset,06:09 AM,06:54 PM,16,18,18,18,22,100,89,5.7,1013,18,7,95,15
2020-03-04 15:00:00,19,14,0.0,6.2,5,4,65,02:42 PM,No moonset,06:09 AM,06:54 PM,18,19,19,19,22,100,94,9.9,1010,19,6,75,15
2020-03-04 18:00:00,19,14,0.0,6.2,5,1,65,02:42 PM,No moonset,06:09 AM,06:54 PM,19,18,19,18,21,100,95,5.3,1009,18,8,70,14
2020-03-04 21:00:00,19,14,0.0,6.2,5,1,65,02:42 PM,No moonset,06:09 AM,06:54 PM,19,15,18,15,26,100,96,9.2,1009,15,6,40,17
2020-03-05 00:00:00,24,19,0.0,6.2,5,1,73,03:40 PM,12:41 AM,06:10 AM,06:52 PM,19,18,19,18,38,100,94,11.6,1007,18,5,18,26
2020-03-05 03:00:00,24,19,0.0,6.2,5,1,73,03:40 PM,12:41 AM,06:10 AM,06:52 PM,19,20,20,20,38,100,93,6.8,1005,20,6,239,26
2020-03-05 06:00:00,24,19,0.0,6.2,5,1,73,03:40 PM,12:41 AM,06:10 AM,06:52 PM,18,19,19,19,32,100,94,4.5,1004,19,7,356,21
2020-03-05 09:00:00,24,19,0.0,6.2,5,4,73,03:40 PM,12:41 AM,06:10 AM,06:52 PM,19,20,20,20,22,100,93,2.7,1005,20,8,120,15
2020-03-05 12:00:00,24,19,0.0,6.2,5,5,73,03:40 PM,12:41 AM,06:10 AM,06:52 PM,18,22,23,22,14,88,78,0.8,1004,22,10,189,11
2020-03-05 15:00:00,24,19,0.0,6.2,5,5,73,03:40 PM,12:41 AM,06:10 AM,06:52 PM,17,25,25,24,12,91,65,0.1,1003,24,10,257,10
2020-03-05 18:00:00,24,19,0.0,6.2,5,1,73,03:40 PM,12:41 AM,06:10 AM,06:52 PM,17,25,25,22,18,82,71,0.1,1004,22,9,227,12
2020-03-05 21:00:00,24,19,0.0,6.2,5,1,73,03:40 PM,12:41 AM,06:10 AM,06:52 PM,16,20,21,20,23,43,78,0.1,1006,20,10,215,14
2020-03-06 00:00:00,24,16,0.0,11.6,6,1,80,04:35 PM,01:39 AM,06:11 AM,06:51 PM,15,18,18,18,22,46,81,0.0,1007,18,10,213,14
2020-03-06 03:00:00,24,16,0.0,11.6,6,1,80,04:35 PM,01:39 AM,06:11 AM,06:51 PM,14,17,17,17,22,35,83,0.0,1008,17,10,218,13
2020-03-06 06:00:00,24,16,0.0,11.6,6,1,80,04:35 PM,01:39 AM,06:11 AM,06:51 PM,14,17,17,17,22,19,82,0.0,1010,17,10,215,14
2020-03-06 09:00:00,24,16,0.0,11.6,6,5,80,04:35 PM,01:39 AM,06:11 AM,06:51 PM,14,20,22,20,20,18,70,0.0,1012,20,10,206,16
2020-03-06 12:00:00,24,16,0.0,11.6,6,6,80,04:35 PM,01:39 AM,06:11 AM,06:51 PM,13,25,25,23,21,9,53,0.0,1013,23,10,205,18
2020-03-06 15:00:00,24,16,0.0,11.6,6,6,80,04:35 PM,01:39 AM,06:11 AM,06:51 PM,11,25,25,24,20,6,46,0.0,1013,24,10,199,18
2020-03-06 18:00:00,24,16,0.0,11.6,6,1,80,04:35 PM,01:39 AM,06:11 AM,06:51 PM,11,21,22,21,26,2,52,0.0,1014,21,10,183,19
2020-03-06 21:00:00,24,16,0.0,11.6,6,1,80,04:35 PM,01:39 AM,06:11 AM,06:51 PM,10,18,18,18,29,1,61,0.0,1016,18,10,187,19
2020-03-07 00:00:00,25,13,0.0,11.6,6,1,87,05:25 PM,02:43 AM,06:12 AM,06:50 PM,9,14,15,14,29,2,69,0.0,1018,15,10,196,19
2020-03-07 03:00:00,25,13,0.0,11.6,6,1,87,05:25 PM,02:43 AM,06:12 AM,06:50 PM,9,12,14,12,29,4,75,0.0,1018,14,10,198,19
2020-03-07 06:00:00,25,13,0.0,11.6,6,1,87,05:25 PM,02:43 AM,06:12 AM,06:50 PM,9,12,13,12,28,1,76,0.0,1019,13,10,185,19
2020-03-07 09:00:00,25,13,0.0,11.6,6,5,87,05:25 PM,02:43 AM,06:12 AM,06:50 PM,10,17,17,17,22,2,63,0.0,1020,17,10,174,17
2020-03-07 12:00:00,25,13,0.0,11.6,6,6,87,05:25 PM,02:43 AM,06:12 AM,06:50 PM,11,23,23,22,17,1,50,0.0,1019,22,10,167,14
2020-03-07 15:00:00,25,13,0.0,11.6,6,6,87,05:25 PM,02:43 AM,06:12 AM,06:50 PM,11,25,25,25,15,4,43,0.0,1018,25,10,164,13
2020-03-07 18:00:00,25,13,0.0,11.6,6,1,87,05:25 PM,02:43 AM,06:12 AM,06:50 PM,12,25,25,23,19,24,50,0.0,1018,23,10,177,12
2020-03-07 21:00:00,25,13,0.0,11.6,6,1,87,05:25 PM,02:43 AM,06:12 AM,06:50 PM,11,19,20,19,26,33,62,0.0,1018,19,10,176,16
2020-03-08 00:00:00,26,15,0.0,7.5,6,1,95,06:09 PM,03:54 AM,06:13 AM,06:48 PM,12,17,17,17,23,17,73,0.0,1018,17,10,174,15
2020-03-08 03:00:00,26,15,0.0,7.5,6,1,95,06:09 PM,03:54 AM,06:13 AM,06:48 PM,12,15,15,15,15,56,82,0.0,1018,15,10,175,10
2020-03-08 06:00:00,26,15,0.0,7.5,6,1,95,06:09 PM,03:54 AM,06:13 AM,06:48 PM,13,16,17,16,14,59,78,0.0,1018,17,10,113,9
2020-03-08 09:00:00,26,15,0.0,7.5,6,6,95,06:09 PM,03:54 AM,06:13 AM,06:48 PM,13,21,22,21,16,58,63,0.0,1019,21,10,64,13
2020-03-08 12:00:00,26,15,0.0,7.5,6,6,95,06:09 PM,03:54 AM,06:13 AM,06:48 PM,14,26,26,25,11,63,51,0.2,1018,25,10,35,9
2020-03-08 15:00:00,26,15,0.0,7.5,6,6,95,06:09 PM,03:54 AM,06:13 AM,06:48 PM,14,26,26,25,10,71,49,1.0,1015,25,10,102,8
2020-03-08 18:00:00,26,15,0.0,7.5,6,1,95,06:09 PM,03:54 AM,06:13 AM,06:48 PM,14,25,25,23,17,81,59,0.6,1015,23,9,142,10
2020-03-08 21:00:00,26,15,0.0,7.5,6,1,95,06:09 PM,03:54 AM,06:13 AM,06:48 PM,14,20,21,20,24,87,69,0.2,1017,20,9,148,14
2020-03-09 00:00:00,25,15,0.0,11.6,5,1,100,06:50 PM,05:07 AM,06:14 AM,06:47 PM,13,18,18,18,24,34,75,0.1,1018,18,10,156,15
2020-03-09 03:00:00,25,15,0.0,11.6,5,1,100,06:50 PM,05:07 AM,06:14 AM,06:47 PM,12,16,16,16,24,6,80,0.0,1018,16,10,152,14
2020-03-09 06:00:00,25,15,0.0,11.6,5,1,100,06:50 PM,05:07 AM,06:14 AM,06:47 PM,12,15,15,15,23,6,80,0.0,1019,15,10,143,14
2020-03-09 09:00:00,25,15,0.0,11.6,5,5,100,06:50 PM,05:07 AM,06:14 AM,06:47 PM,13,19,19,19,19,13,68,0.0,1019,19,10,115,15
2020-03-09 12:00:00,25,15,0.0,11.6,5,6,100,06:50 PM,05:07 AM,06:14 AM,06:47 PM,13,24,24,23,14,35,52,0.0,1018,23,10,114,13
2020-03-09 15:00:00,25,15,0.0,11.6,5,6,100,06:50 PM,05:07 AM,06:14 AM,06:47 PM,12,26,26,25,12,53,45,0.0,1017,25,10,124,10
2020-03-09 18:00:00,25,15,0.0,11.6,5,1,100,06:50 PM,05:07 AM,06:14 AM,06:47 PM,12,25,25,23,14,30,48,0.0,1017,23,10,123,9
2020-03-09 21:00:00,25,15,0.0,11.6,5,1,100,06:50 PM,05:07 AM,06:14 AM,06:47 PM,11,20,21,20,23,24,56,0.0,1018,20,10,146,14
2020-03-10 00:00:00,26,16,0.0,10.2,6,1,100,07:27 PM,06:20 AM,06:15 AM,06:45 PM,10,18,18,18,24,16,62,0.0,1018,18,10,154,14
2020-03-10 03:00:00,26,16,0.0,10.2,6,1,100,07:27 PM,06:20 AM,06:15 AM,06:45 PM,10,17,17,17,21,17,67,0.0,1019,17,10,129,11
2020-03-10 06:00:00,26,16,0.0,10.2,6,1,100,07:27 PM,06:20 AM,06:15 AM,06:45 PM,12,17,17,17,19,27,74,0.0,1019,17,10,99,11
2020-03-10 09:00:00,26,16,0.0,10.2,6,6,100,07:27 PM,06:20 AM,06:15 AM,06:45 PM,13,21,22,21,17,24,62,0.0,1020,21,10,59,13
2020-03-10 12:00:00,26,16,0.0,10.2,6,6,100,07:27 PM,06:20 AM,06:15 AM,06:45 PM,14,26,26,25,16,54,50,0.1,1019,25,10,27,14
2020-03-10 15:00:00,26,16,0.0,10.2,6,6,100,07:27 PM,06:20 AM,06:15 AM,06:45 PM,13,26,26,26,11,77,45,0.0,1017,26,10,24,9
2020-03-10 18:00:00,26,16,0.0,10.2,6,1,100,07:27 PM,06:20 AM,06:15 AM,06:45 PM,13,25,25,24,11,48,48,0.0,1017,24,10,76,7
2020-03-10 21:00:00,26,16,0.0,10.2,6,1,100,07:27 PM,06:20 AM,06:15 AM,06:45 PM,12,25,25,22,16,22,54,0.0,1018,22,10,93,8
2020-03-11 00:00:00,29,18,0.0,11.6,7,1,84,08:02 PM,07:34 AM,06:15 AM,06:44 PM,11,20,21,20,14,24,56,0.0,1019,20,10,83,7
2020-03-11 03:00:00,29,18,0.0,11.6,7,1,84,08:02 PM,07:34 AM,06:15 AM,06:44 PM,10,19,19,19,17,25,56,0.0,1019,19,10,79,8
2020-03-11 06:00:00,29,18,0.0,11.6,7,1,84,08:02 PM,07:34 AM,06:15 AM,06:44 PM,10,18,18,18,22,24,59,0.0,1020,18,10,85,11
2020-03-11 09:00:00,29,18,0.0,11.6,7,6,84,08:02 PM,07:34 AM,06:15 AM,06:44 PM,10,23,23,23,19,22,46,0.0,1021,23,10,59,14
2020-03-11 12:00:00,29,18,0.0,11.6,7,7,84,08:02 PM,07:34 AM,06:15 AM,06:44 PM,9,27,27,27,15,17,32,0.0,1020,27,10,57,13
2020-03-11 15:00:00,29,18,0.0,11.6,7,7,84,08:02 PM,07:34 AM,06:15 AM,06:44 PM,8,27,27,29,16,11,27,0.0,1019,29,10,75,14
2020-03-11 18:00:00,29,18,0.0,11.6,7,1,84,08:02 PM,07:34 AM,06:15 AM,06:44 PM,8,26,26,26,19,7,34,0.0,1019,26,10,89,12
2020-03-11 21:00:00,29,18,0.0,11.6,7,1,84,08:02 PM,07:34 AM,06:15 AM,06:44 PM,8,24,24,23,19,8,39,0.0,1020,23,10,83,9
2020-03-12 00:00:00,29,19,0.0,11.6,6,1,76,08:38 PM,08:45 AM,06:16 AM,06:43 PM,7,21,22,21,21,7,40,0.0,1020,21,10,75,10
2020-03-12 03:00:00,29,19,0.0,11.6,6,1,76,08:38 PM,08:45 AM,06:16 AM,06:43 PM,8,20,20,20,27,6,46,0.0,1020,20,10,71,13
2020-03-12 06:00:00,29,19,0.0,11.6,6,1,76,08:38 PM,08:45 AM,06:16 AM,06:43 PM,10,19,19,19,27,5,56,0.0,1022,19,10,55,14
2020-03-12 09:00:00,29,19,0.0,11.6,6,6,76,08:38 PM,08:45 AM,06:16 AM,06:43 PM,12,23,23,22,23,6,53,0.0,1023,22,10,35,17
2020-03-12 12:00:00,29,19,0.0,11.6,6,7,76,08:38 PM,08:45 AM,06:16 AM,06:43 PM,10,27,27,27,19,10,36,0.0,1021,27,10,21,16
2020-03-12 15:00:00,29,19,0.0,11.6,6,7,76,08:38 PM,08:45 AM,06:16 AM,06:43 PM,8,27,27,29,15,10,27,0.0,1019,29,10,26,13
2020-03-12 18:00:00,29,19,0.0,11.6,6,1,76,08:38 PM,08:45 AM,06:16 AM,06:43 PM,8,26,26,26,18,8,32,0.0,1018,26,10,50,11
2020-03-12 21:00:00,29,19,0.0,11.6,6,1,76,08:38 PM,08:45 AM,06:16 AM,06:43 PM,6,24,24,23,22,6,35,0.0,1019,23,10,55,10
2020-03-13 00:00:00,30,19,0.0,11.6,7,1,69,09:15 PM,09:57 AM,06:17 AM,06:41 PM,5,21,22,21,22,5,36,0.0,1018,21,10,53,10
2020-03-13 03:00:00,30,19,0.0,11.6,7,1,69,09:15 PM,09:57 AM,06:17 AM,06:41 PM,5,20,20,20,20,3,39,0.0,1017,20,10,47,10
2020-03-13 06:00:00,30,19,0.0,11.6,7,1,69,09:15 PM,09:57 AM,06:17 AM,06:41 PM,8,19,19,19,20,7,48,0.0,1017,19,10,42,10
2020-03-13 09:00:00,30,19,0.0,11.6,7,6,69,09:15 PM,09:57 AM,06:17 AM,06:41 PM,11,24,24,24,22,9,45,0.0,1017,24,10,248,17
2020-03-13 12:00:00,30,19,0.0,11.6,7,7,69,09:15 PM,09:57 AM,06:17 AM,06:41 PM,12,29,29,29,26,36,36,0.0,1014,29,10,332,22
2020-03-13 15:00:00,30,19,0.0,11.6,7,8,69,09:15 PM,09:57 AM,06:17 AM,06:41 PM,13,30,30,30,26,35,34,0.0,1011,30,10,321,21
2020-03-13 18:00:00,30,19,0.0,11.6,7,1,69,09:15 PM,09:57 AM,06:17 AM,06:41 PM,14,31,31,29,27,57,46,0.1,1011,29,10,265,19
2020-03-13 21:00:00,30,19,0.0,11.6,7,1,69,09:15 PM,09:57 AM,06:17 AM,06:41 PM,12,30,30,26,39,69,62,0.2,1014,26,10,199,28
2020-03-14 00:00:00,22,11,0.0,11.6,4,1,62,09:54 PM,11:07 AM,06:18 AM,06:40 PM,8,17,19,17,46,30,61,0.1,1015,18,10,183,33
2020-03-14 03:00:00,22,11,0.0,11.6,4,1,62,09:54 PM,11:07 AM,06:18 AM,06:40 PM,4,10,13,10,48,3,54,0.0,1016,13,10,184,33
2020-03-14 06:00:00,22,11,0.0,11.6,4,1,62,09:54 PM,11:07 AM,06:18 AM,06:40 PM,2,8,11,8,47,0,52,0.0,1017,11,10,178,32
2020-03-14 09:00:00,22,11,0.0,11.6,4,4,62,09:54 PM,11:07 AM,06:18 AM,06:40 PM,2,13,14,13,39,0,44,0.0,1018,14,10,173,31
2020-03-14 12:00:00,22,11,0.0,11.6,4,5,62,09:54 PM,11:07 AM,06:18 AM,06:40 PM,2,19,19,19,35,1,33,0.0,1017,19,10,172,30
2020-03-14 15:00:00,22,11,0.0,11.6,4,6,62,09:54 PM,11:07 AM,06:18 AM,06:40 PM,3,21,23,21,34,0,30,0.0,1016,21,10,175,30
2020-03-14 18:00:00,22,11,0.0,11.6,4,1,62,09:54 PM,11:07 AM,06:18 AM,06:40 PM,4,18,19,18,36,0,38,0.0,1018,18,10,182,26
2020-03-14 21:00:00,22,11,0.0,11.6,4,1,62,09:54 PM,11:07 AM,06:18 AM,06:40 PM,4,13,15,13,38,0,50,0.0,1020,15,10,177,25
2020-03-15 00:00:00,23,10,0.0,11.6,5,1,55,10:37 PM,12:15 PM,06:19 AM,06:38 PM,5,10,12,10,33,0,60,0.0,1020,12,10,166,21
2020-03-15 03:00:00,23,10,0.0,11.6,5,1,55,10:37 PM,12:15 PM,06:19 AM,06:38 PM,5,9,11,9,26,1,65,0.0,1020,11,10,163,16
2020-03-15 06:00:00,23,10,0.0,11.6,5,1,55,10:37 PM,12:15 PM,06:19 AM,06:38 PM,5,9,10,9,21,2,67,0.0,1022,10,10,151,13
2020-03-15 09:00:00,23,10,0.0,11.6,5,4,55,10:37 PM,12:15 PM,06:19 AM,06:38 PM,5,14,15,14,13,1,53,0.0,1022,15,10,119,9
2020-03-15 12:00:00,23,10,0.0,11.6,5,6,55,10:37 PM,12:15 PM,06:19 AM,06:38 PM,6,21,22,21,6,0,37,0.0,1022,21,10,107,5
2020-03-15 15:00:00,23,10,0.0,11.6,5,6,55,10:37 PM,12:15 PM,06:19 AM,06:38 PM,5,24,24,23,7,4,31,0.0,1020,23,10,129,6
2020-03-15 18:00:00,23,10,0.0,11.6,5,1,55,10:37 PM,12:15 PM,06:19 AM,06:38 PM,5,20,21,20,10,4,37,0.0,1021,20,10,135,6
2020-03-15 21:00:00,23,10,0.0,11.6,5,1,55,10:37 PM,12:15 PM,06:19 AM,06:38 PM,5,18,18,18,14,1,44,0.0,1022,18,10,140,7
2020-03-16 00:00:00,26,13,0.0,11.6,6,1,47,11:25 PM,01:20 PM,06:20 AM,06:37 PM,8,14,15,14,19,0,63,0.0,1023,15,10,158,9
2020-03-16 03:00:00,26,13,0.0,11.6,6,1,47,11:25 PM,01:20 PM,06:20 AM,06:37 PM,8,13,13,13,20,3,72,0.0,1023,13,10,139,10
2020-03-16 06:00:00,26,13,0.0,11.6,6,1,47,11:25 PM,01:20 PM,06:20 AM,06:37 PM,8,13,14,13,19,7,68,0.0,1025,14,10,91,10
2020-03-16 09:00:00,26,13,0.0,11.6,6,5,47,11:25 PM,01:20 PM,06:20 AM,06:37 PM,7,18,19,18,20,8,49,0.0,1026,19,10,57,15
2020-03-16 12:00:00,26,13,0.0,11.6,6,6,47,11:25 PM,01:20 PM,06:20 AM,06:37 PM,7,23,23,24,18,6,34,0.0,1025,24,10,55,15
2020-03-16 15:00:00,26,13,0.0,11.6,6,7,47,11:25 PM,01:20 PM,06:20 AM,06:37 PM,6,25,25,26,14,7,27,0.0,1023,26,10,65,12
2020-03-16 18:00:00,26,13,0.0,11.6,6,1,47,11:25 PM,01:20 PM,06:20 AM,06:37 PM,5,24,24,23,14,7,31,0.0,1023,23,10,97,9
2020-03-16 21:00:00,26,13,0.0,11.6,6,1,47,11:25 PM,01:20 PM,06:20 AM,06:37 PM,6,20,21,20,20,11,39,0.0,1024,20,10,119,10
2020-03-17 00:00:00,28,17,0.0,11.6,6,1,40,No moonrise,02:19 PM,06:20 AM,06:35 PM,6,18,18,18,20,18,43,0.0,1024,18,10,111,10
2020-03-17 03:00:00,28,17,0.0,11.6,6,1,40,No moonrise,02:19 PM,06:20 AM,06:35 PM,8,17,17,17,25,25,56,0.0,1025,17,10,73,13
2020-03-17 06:00:00,28,17,0.0,11.6,6,1,40,No moonrise,02:19 PM,06:20 AM,06:35 PM,10,17,17,17,27,19,64,0.0,1026,17,10,54,16
2020-03-17 09:00:00,28,17,0.0,11.6,6,6,40,No moonrise,02:19 PM,06:20 AM,06:35 PM,11,21,22,21,22,14,53,0.0,1027,21,10,30,17
2020-03-17 12:00:00,28,17,0.0,11.6,6,7,40,No moonrise,02:19 PM,06:20 AM,06:35 PM,9,26,26,26,18,22,36,0.0,1025,26,10,8,15
2020-03-17 15:00:00,28,17,0.0,11.6,6,7,40,No moonrise,02:19 PM,06:20 AM,06:35 PM,8,27,27,28,15,16,28,0.0,1023,28,10,237,13
2020-03-17 18:00:00,28,17,0.0,11.6,6,1,40,No moonrise,02:19 PM,06:20 AM,06:35 PM,7,25,25,25,17,11,32,0.0,1023,25,10,126,10
2020-03-17 21:00:00,28,17,0.0,11.6,6,1,40,No moonrise,02:19 PM,06:20 AM,06:35 PM,7,24,24,22,18,13,37,0.0,1023,22,10,30,9
2020-03-18 00:00:00,31,19,0.0,11.6,7,1,33,12:17 AM,03:12 PM,06:21 AM,06:34 PM,7,21,21,21,19,16,42,0.0,1023,21,10,35,9
2020-03-18 03:00:00,31,19,0.0,11.6,7,1,33,12:17 AM,03:12 PM,06:21 AM,06:34 PM,7,20,20,20,21,10,45,0.0,1023,20,10,24,10
2020-03-18 06:00:00,31,19,0.0,11.6,7,1,33,12:17 AM,03:12 PM,06:21 AM,06:34 PM,7,19,19,19,22,7,45,0.0,1024,19,10,18,10
2020-03-18 09:00:00,31,19,0.0,11.6,7,6,33,12:17 AM,03:12 PM,06:21 AM,06:34 PM,7,24,24,24,20,7,33,0.0,1024,24,10,234,15
2020-03-18 12:00:00,31,19,0.0,11.6,7,7,33,12:17 AM,03:12 PM,06:21 AM,06:34 PM,8,28,28,29,20,8,27,0.0,1023,29,10,333,18
