date_time,Kootingal_maxtempC,Kootingal_mintempC,Kootingal_totalSnow_cm,Kootingal_sunHour,Kootingal_uvIndex,Kootingal_uvIndex,Kootingal_moon_illumination,Kootingal_moonrise,Kootingal_moonset,Kootingal_sunrise,Kootingal_sunset,Kootingal_DewPointC,Kootingal_FeelsLikeC,Kootingal_HeatIndexC,Kootingal_WindChillC,Kootingal_WindGustKmph,Kootingal_cloudcover,Kootingal_humidity,Kootingal_precipMM,Kootingal_pressure,Kootingal_tempC,Kootingal_visibility,Kootingal_winddirDegree,Kootingal_windspeedKmph
2020-01-31 03:00:00,35,22,0.0,13.4,8,1,37,10:38 AM,10:40 PM,05:21 AM,06:57 PM,19,25,25,23,10,5,81,0.0,1015,23,10,80,5
2020-01-31 06:00:00,35,22,0.0,13.4,8,1,37,10:38 AM,10:40 PM,05:21 AM,06:57 PM,20,26,26,24,8,16,77,0.0,1017,24,10,47,5
2020-01-31 09:00:00,35,22,0.0,13.4,8,7,37,10:38 AM,10:40 PM,05:21 AM,06:57 PM,20,31,31,29,9,54,62,0.0,1017,29,10,219,8
2020-01-31 12:00:00,35,22,0.0,13.4,8,7,37,10:38 AM,10:40 PM,05:21 AM,06:57 PM,20,36,36,33,8,42,46,0.0,1015,33,10,277,7
2020-01-31 15:00:00,35,22,0.0,13.4,8,9,37,10:38 AM,10:40 PM,05:21 AM,06:57 PM,18,38,38,35,7,19,37,0.0,1013,35,10,216,6
2020-01-31 18:00:00,35,22,0.0,13.4,8,1,37,10:38 AM,10:40 PM,05:21 AM,06:57 PM,18,34,34,32,5,16,42,0.0,1013,32,10,141,3
2020-01-31 21:00:00,35,22,0.0,13.4,8,1,37,10:38 AM,10:40 PM,05:21 AM,06:57 PM,18,30,30,29,14,10,53,0.0,1014,29,10,89,7
2020-02-01 00:00:00,35,23,0.0,13.3,8,1,49,11:32 AM,11:10 PM,05:22 AM,06:56 PM,19,27,27,26,15,7,65,0.0,1015,26,10,74,7
2020-02-01 03:00:00,35,23,0.0,13.3,8,1,49,11:32 AM,11:10 PM,05:22 AM,06:56 PM,18,26,26,24,13,11,71,0.0,1015,24,10,51,6
2020-02-01 06:00:00,35,23,0.0,13.3,8,1,49,11:32 AM,11:10 PM,05:22 AM,06:56 PM,18,26,26,24,11,14,69,0.0,1016,24,10,21,8
2020-02-01 09:00:00,35,23,0.0,13.3,8,7,49,11:32 AM,11:10 PM,05:22 AM,06:56 PM,19,30,30,28,12,23,58,0.0,1017,28,10,217,10
2020-02-01 12:00:00,35,23,0.0,13.3,8,8,49,11:32 AM,11:10 PM,05:22 AM,06:56 PM,18,34,34,33,14,20,42,0.0,1014,33,10,299,12
2020-02-01 15:00:00,35,23,0.0,13.3,8,8,49,11:32 AM,11:10 PM,05:22 AM,06:56 PM,17,36,36,35,11,12,35,0.0,1011,35,10,290,9
2020-02-01 18:00:00,35,23,0.0,13.3,8,1,49,11:32 AM,11:10 PM,05:22 AM,06:56 PM,17,33,33,32,15,19,42,0.0,1011,32,10,324,9
2020-02-01 21:00:00,35,23,0.0,13.3,8,1,49,11:32 AM,11:10 PM,05:22 AM,06:56 PM,17,29,29,28,16,16,50,0.0,1011,28,10,132,8
2020-02-02 00:00:00,35,25,0.0,13.3,8,1,57,12:25 PM,11:43 PM,05:23 AM,06:56 PM,17,28,28,27,15,15,55,0.0,1011,27,10,36,7
2020-02-02 03:00:00,35,25,0.0,13.3,8,1,57,12:25 PM,11:43 PM,05:23 AM,06:56 PM,17,27,27,26,12,14,58,0.0,1011,26,10,15,6
2020-02-02 06:00:00,35,25,0.0,13.3,8,1,57,12:25 PM,11:43 PM,05:23 AM,06:56 PM,17,26,26,25,15,10,60,0.0,1012,25,10,10,10
2020-02-02 09:00:00,35,25,0.0,13.3,8,7,57,12:25 PM,11:43 PM,05:23 AM,06:56 PM,18,30,30,29,18,10,52,0.0,1011,29,10,227,15
2020-02-02 12:00:00,35,25,0.0,13.3,8,8,57,12:25 PM,11:43 PM,05:23 AM,06:56 PM,17,34,34,33,21,14,39,0.0,1009,33,10,299,18
2020-02-02 15:00:00,35,25,0.0,13.3,8,8,57,12:25 PM,11:43 PM,05:23 AM,06:56 PM,16,35,35,35,16,12,33,0.0,1006,35,10,288,14
2020-02-02 18:00:00,35,25,0.0,13.3,8,1,57,12:25 PM,11:43 PM,05:23 AM,06:56 PM,16,35,35,34,16,13,39,0.0,1007,34,10,335,9
2020-02-02 21:00:00,35,25,0.0,13.3,8,1,57,12:25 PM,11:43 PM,05:23 AM,06:56 PM,16,32,32,30,10,18,49,0.0,1008,30,10,217,5
2020-02-03 00:00:00,33,22,0.0,12.0,7,1,64,01:22 PM,No moonset,05:24 AM,06:55 PM,17,28,28,26,11,10,61,0.0,1008,26,10,122,5
2020-02-03 03:00:00,33,22,0.0,12.0,7,1,64,01:22 PM,No moonset,05:24 AM,06:55 PM,16,25,25,23,13,4,67,0.0,1007,23,10,74,6
2020-02-03 06:00:00,33,22,0.0,12.0,7,1,64,01:22 PM,No moonset,05:24 AM,06:55 PM,16,25,25,24,10,4,61,0.0,1008,24,10,43,6
2020-02-03 09:00:00,33,22,0.0,12.0,7,7,64,01:22 PM,No moonset,05:24 AM,06:55 PM,15,29,29,29,14,7,45,0.0,1007,29,10,225,12
2020-02-03 12:00:00,33,22,0.0,12.0,7,8,64,01:22 PM,No moonset,05:24 AM,06:55 PM,16,32,32,31,20,61,42,0.5,1006,31,9,287,17
2020-02-03 15:00:00,33,22,0.0,12.0,7,7,64,01:22 PM,No moonset,05:24 AM,06:55 PM,15,32,32,32,26,88,36,0.8,1004,32,10,263,21
2020-02-03 18:00:00,33,22,0.0,12.0,7,1,64,01:22 PM,No moonset,05:24 AM,06:55 PM,10,33,33,31,28,29,31,0.3,1006,31,10,242,16
2020-02-03 21:00:00,33,22,0.0,12.0,7,1,64,01:22 PM,No moonset,05:24 AM,06:55 PM,7,30,30,27,24,0,33,0.0,1010,27,10,203,12
2020-02-04 00:00:00,28,17,0.0,13.3,6,1,72,02:20 PM,12:18 AM,05:25 AM,06:54 PM,11,21,22,21,20,2,60,0.0,1012,21,10,160,11
2020-02-04 03:00:00,28,17,0.0,13.3,6,1,72,02:20 PM,12:18 AM,05:25 AM,06:54 PM,13,18,18,18,20,1,74,0.0,1013,18,10,135,12
2020-02-04 06:00:00,28,17,0.0,13.3,6,1,72,02:20 PM,12:18 AM,05:25 AM,06:54 PM,12,17,17,17,21,0,68,0.0,1015,17,10,126,15
2020-02-04 09:00:00,28,17,0.0,13.3,6,6,72,02:20 PM,12:18 AM,05:25 AM,06:54 PM,11,21,22,21,22,0,52,0.0,1016,21,10,119,18
2020-02-04 12:00:00,28,17,0.0,13.3,6,7,72,02:20 PM,12:18 AM,05:25 AM,06:54 PM,14,27,27,26,22,38,47,0.0,1016,26,10,103,19
2020-02-04 15:00:00,28,17,0.0,13.3,6,7,72,02:20 PM,12:18 AM,05:25 AM,06:54 PM,15,27,27,27,27,43,48,0.0,1015,27,10,98,23
2020-02-04 18:00:00,28,17,0.0,13.3,6,1,72,02:20 PM,12:18 AM,05:25 AM,06:54 PM,13,27,27,25,27,29,56,0.0,1017,25,10,98,20
2020-02-04 21:00:00,28,17,0.0,13.3,6,1,72,02:20 PM,12:18 AM,05:25 AM,06:54 PM,12,21,24,21,21,26,66,0.0,1019,21,10,101,14
2020-02-05 00:00:00,27,14,0.0,13.3,6,1,79,03:20 PM,01:00 AM,05:25 AM,06:54 PM,11,17,17,17,18,18,70,0.0,1019,17,10,108,12
2020-02-05 03:00:00,27,14,0.0,13.3,6,1,79,03:20 PM,01:00 AM,05:25 AM,06:54 PM,10,15,15,15,15,11,73,0.0,1019,15,10,104,9
2020-02-05 06:00:00,27,14,0.0,13.3,6,1,79,03:20 PM,01:00 AM,05:25 AM,06:54 PM,10,16,16,16,13,10,69,0.0,1019,16,10,99,9
2020-02-05 09:00:00,27,14,0.0,13.3,6,6,79,03:20 PM,01:00 AM,05:25 AM,06:54 PM,10,21,22,21,9,17,51,0.0,1019,21,10,85,8
2020-02-05 12:00:00,27,14,0.0,13.3,6,6,79,03:20 PM,01:00 AM,05:25 AM,06:54 PM,12,25,25,25,6,31,45,0.0,1018,25,10,135,5
2020-02-05 15:00:00,27,14,0.0,13.3,6,7,79,03:20 PM,01:00 AM,05:25 AM,06:54 PM,12,26,26,26,8,45,41,0.0,1016,26,10,188,7
2020-02-05 18:00:00,27,14,0.0,13.3,6,1,79,03:20 PM,01:00 AM,05:25 AM,06:54 PM,12,25,25,24,16,48,48,0.0,1017,24,10,91,10
2020-02-05 21:00:00,27,14,0.0,13.3,6,1,79,03:20 PM,01:00 AM,05:25 AM,06:54 PM,14,21,22,21,13,69,64,0.1,1018,21,10,84,8
2020-02-06 00:00:00,23,15,0.0,10.8,4,1,87,04:20 PM,01:48 AM,05:26 AM,06:53 PM,14,18,18,18,12,56,74,0.0,1018,18,10,105,6
2020-02-06 03:00:00,23,15,0.0,10.8,4,1,87,04:20 PM,01:48 AM,05:26 AM,06:53 PM,13,16,16,16,17,30,81,0.0,1018,16,10,110,9
2020-02-06 06:00:00,23,15,0.0,10.8,4,1,87,04:20 PM,01:48 AM,05:26 AM,06:53 PM,12,17,17,17,17,39,75,0.0,1019,17,10,127,10
2020-02-06 09:00:00,23,15,0.0,10.8,4,6,87,04:20 PM,01:48 AM,05:26 AM,06:53 PM,13,21,22,21,13,49,63,0.1,1020,21,10,103,11
2020-02-06 12:00:00,23,15,0.0,10.8,4,5,87,04:20 PM,01:48 AM,05:26 AM,06:53 PM,15,20,21,20,15,83,75,0.7,1019,20,9,121,12
2020-02-06 15:00:00,23,15,0.0,10.8,4,4,87,04:20 PM,01:48 AM,05:26 AM,06:53 PM,16,20,20,20,18,88,78,0.9,1017,20,9,124,14
2020-02-06 18:00:00,23,15,0.0,10.8,4,1,87,04:20 PM,01:48 AM,05:26 AM,06:53 PM,15,19,19,19,19,74,78,0.3,1018,19,10,133,12
2020-02-06 21:00:00,23,15,0.0,10.8,4,1,87,04:20 PM,01:48 AM,05:26 AM,06:53 PM,14,18,18,18,17,37,82,0.0,1018,18,10,139,9
2020-02-07 00:00:00,26,15,0.0,9.5,6,1,95,05:19 PM,02:43 AM,05:27 AM,06:52 PM,13,16,16,16,14,18,81,0.0,1017,16,10,137,7
2020-02-07 03:00:00,26,15,0.0,9.5,6,1,95,05:19 PM,02:43 AM,05:27 AM,06:52 PM,13,16,16,16,14,45,85,0.0,1016,16,10,140,7
2020-02-07 06:00:00,26,15,0.0,9.5,6,1,95,05:19 PM,02:43 AM,05:27 AM,06:52 PM,14,17,17,17,16,66,82,0.0,1017,17,10,143,10
2020-02-07 09:00:00,26,15,0.0,9.5,6,5,95,05:19 PM,02:43 AM,05:27 AM,06:52 PM,16,20,20,20,13,59,76,0.0,1018,20,10,114,10
2020-02-07 12:00:00,26,15,0.0,9.5,6,6,95,05:19 PM,02:43 AM,05:27 AM,06:52 PM,17,24,24,22,16,72,73,0.7,1015,22,10,142,13
2020-02-07 15:00:00,26,15,0.0,9.5,6,5,95,05:19 PM,02:43 AM,05:27 AM,06:52 PM,17,26,26,25,20,80,63,0.8,1013,25,9,140,14
2020-02-07 18:00:00,26,15,0.0,9.5,6,1,95,05:19 PM,02:43 AM,05:27 AM,06:52 PM,17,25,25,23,21,85,70,0.7,1014,23,9,131,13
2020-02-07 21:00:00,26,15,0.0,9.5,6,1,95,05:19 PM,02:43 AM,05:27 AM,06:52 PM,17,20,21,20,18,59,83,0.2,1015,20,10,135,11
2020-02-08 00:00:00,23,18,0.0,12.0,6,1,100,06:14 PM,03:46 AM,05:28 AM,06:51 PM,16,18,18,18,15,55,88,0.0,1014,18,10,130,8
2020-02-08 03:00:00,23,18,0.0,12.0,6,1,100,06:14 PM,03:46 AM,05:28 AM,06:51 PM,16,18,18,18,14,46,88,0.0,1013,18,10,115,8
2020-02-08 06:00:00,23,18,0.0,12.0,6,1,100,06:14 PM,03:46 AM,05:28 AM,06:51 PM,16,19,19,19,13,69,85,0.4,1015,19,9,129,8
2020-02-08 09:00:00,23,18,0.0,12.0,6,5,100,06:14 PM,03:46 AM,05:28 AM,06:51 PM,17,23,23,22,8,57,73,0.2,1014,22,10,104,5
2020-02-08 12:00:00,23,18,0.0,12.0,6,6,100,06:14 PM,03:46 AM,05:28 AM,06:51 PM,18,25,25,23,13,53,71,4.9,1013,23,8,90,7
2020-02-08 15:00:00,23,18,0.0,12.0,6,5,100,06:14 PM,03:46 AM,05:28 AM,06:51 PM,18,25,25,22,12,53,80,8.0,1011,22,4,124,6
2020-02-08 18:00:00,23,18,0.0,12.0,6,1,100,06:14 PM,03:46 AM,05:28 AM,06:51 PM,18,20,21,20,18,63,91,11.7,1011,20,5,144,12
2020-02-08 21:00:00,23,18,0.0,12.0,6,1,100,06:14 PM,03:46 AM,05:28 AM,06:51 PM,19,19,19,19,20,81,95,22.7,1011,19,5,117,12
2020-02-09 00:00:00,26,19,0.0,8.3,5,1,100,07:04 PM,04:53 AM,05:29 AM,06:51 PM,18,19,19,19,21,69,95,17.4,1010,19,6,110,12
2020-02-09 03:00:00,26,19,0.0,8.3,5,1,100,07:04 PM,04:53 AM,05:29 AM,06:51 PM,18,19,19,19,16,59,92,12.6,1008,19,6,116,9
2020-02-09 06:00:00,26,19,0.0,8.3,5,1,100,07:04 PM,04:53 AM,05:29 AM,06:51 PM,18,20,20,20,12,69,89,4.6,1008,20,8,101,7
2020-02-09 09:00:00,26,19,0.0,8.3,5,4,100,07:04 PM,04:53 AM,05:29 AM,06:51 PM,19,20,20,20,14,67,92,6.1,1008,20,7,81,9
2020-02-09 12:00:00,26,19,0.0,8.3,5,5,100,07:04 PM,04:53 AM,05:29 AM,06:51 PM,19,24,24,22,15,73,85,5.0,1006,22,7,34,10
2020-02-09 15:00:00,26,19,0.0,8.3,5,5,100,07:04 PM,04:53 AM,05:29 AM,06:51 PM,20,27,27,25,21,85,73,6.1,1004,25,4,242,11
2020-02-09 18:00:00,26,19,0.0,8.3,5,1,100,07:04 PM,04:53 AM,05:29 AM,06:51 PM,19,25,25,23,22,88,77,5.1,1005,23,6,126,11
2020-02-09 21:00:00,26,19,0.0,8.3,5,1,100,07:04 PM,04:53 AM,05:29 AM,06:51 PM,18,20,21,20,20,87,84,4.2,1007,20,7,53,10
2020-02-10 00:00:00,29,17,0.0,12.0,6,1,83,07:49 PM,06:03 AM,05:30 AM,06:50 PM,17,19,19,19,15,40,87,1.5,1007,19,9,91,7
2020-02-10 03:00:00,29,17,0.0,12.0,6,1,83,07:49 PM,06:03 AM,05:30 AM,06:50 PM,16,18,18,18,13,15,88,0.0,1007,18,10,95,6
2020-02-10 06:00:00,29,17,0.0,12.0,6,1,83,07:49 PM,06:03 AM,05:30 AM,06:50 PM,16,19,19,19,13,11,84,0.0,1008,19,10,98,7
2020-02-10 09:00:00,29,17,0.0,12.0,6,6,83,07:49 PM,06:03 AM,05:30 AM,06:50 PM,17,25,25,24,14,59,66,0.3,1008,24,10,36,11
2020-02-10 12:00:00,29,17,0.0,12.0,6,6,83,07:49 PM,06:03 AM,05:30 AM,06:50 PM,16,29,29,28,17,75,48,0.2,1008,28,10,222,15
2020-02-10 15:00:00,29,17,0.0,12.0,6,6,83,07:49 PM,06:03 AM,05:30 AM,06:50 PM,16,28,28,28,11,38,50,0.0,1006,28,10,256,9
2020-02-10 18:00:00,29,17,0.0,12.0,6,1,83,07:49 PM,06:03 AM,05:30 AM,06:50 PM,16,28,28,25,10,65,76,2.1,1008,25,8,229,6
2020-02-10 21:00:00,29,17,0.0,12.0,6,1,83,07:49 PM,06:03 AM,05:30 AM,06:50 PM,16,22,25,22,13,53,89,1.1,1010,22,9,138,7
2020-02-11 00:00:00,30,18,0.0,12.0,7,1,75,08:29 PM,07:14 AM,05:31 AM,06:49 PM,16,19,20,19,13,21,89,0.0,1009,19,10,100,6
2020-02-11 03:00:00,30,18,0.0,12.0,7,1,75,08:29 PM,07:14 AM,05:31 AM,06:49 PM,16,18,18,18,10,14,87,0.0,1008,18,10,74,5
2020-02-11 06:00:00,30,18,0.0,12.0,7,1,75,08:29 PM,07:14 AM,05:31 AM,06:49 PM,16,19,19,19,11,12,83,0.0,1009,19,10,90,6
2020-02-11 09:00:00,30,18,0.0,12.0,7,6,75,08:29 PM,07:14 AM,05:31 AM,06:49 PM,17,25,25,24,10,20,65,0.0,1009,24,10,268,8
2020-02-11 12:00:00,30,18,0.0,12.0,7,7,75,08:29 PM,07:14 AM,05:31 AM,06:49 PM,16,29,29,29,8,22,48,0.0,1007,29,10,138,7
2020-02-11 15:00:00,30,18,0.0,12.0,7,7,75,08:29 PM,07:14 AM,05:31 AM,06:49 PM,17,28,28,27,5,63,53,0.4,1006,27,9,31,4
2020-02-11 18:00:00,30,18,0.0,12.0,7,1,75,08:29 PM,07:14 AM,05:31 AM,06:49 PM,18,26,26,24,14,84,72,1.3,1006,24,10,84,8
2020-02-11 21:00:00,30,18,0.0,12.0,7,1,75,08:29 PM,07:14 AM,05:31 AM,06:49 PM,18,21,22,21,20,85,83,2.7,1008,21,8,103,10
2020-02-12 00:00:00,29,19,0.0,10.7,6,1,68,09:07 PM,08:22 AM,05:32 AM,06:48 PM,17,20,20,20,14,81,85,1.3,1007,20,8,91,7
2020-02-12 03:00:00,29,19,0.0,10.7,6,1,68,09:07 PM,08:22 AM,05:32 AM,06:48 PM,17,19,19,19,11,78,87,0.3,1007,19,9,89,5
2020-02-12 06:00:00,29,19,0.0,10.7,6,1,68,09:07 PM,08:22 AM,05:32 AM,06:48 PM,17,20,20,20,10,81,85,0.2,1008,20,10,101,6
2020-02-12 09:00:00,29,19,0.0,10.7,6,5,68,09:07 PM,08:22 AM,05:32 AM,06:48 PM,18,25,25,25,7,84,67,0.2,1008,25,9,110,5
2020-02-12 12:00:00,29,19,0.0,10.7,6,6,68,09:07 PM,08:22 AM,05:32 AM,06:48 PM,17,29,29,28,4,43,50,0.1,1007,28,10,126,4
2020-02-12 15:00:00,29,19,0.0,10.7,6,7,68,09:07 PM,08:22 AM,05:32 AM,06:48 PM,17,29,29,29,10,59,48,0.1,1006,29,10,152,8
2020-02-12 18:00:00,29,19,0.0,10.7,6,1,68,09:07 PM,08:22 AM,05:32 AM,06:48 PM,18,27,27,25,14,84,66,0.4,1007,25,9,105,9
2020-02-12 21:00:00,29,19,0.0,10.7,6,1,68,09:07 PM,08:22 AM,05:32 AM,06:48 PM,18,25,25,22,12,80,78,0.6,1008,22,9,99,6
2020-02-13 00:00:00,27,18,0.0,9.5,5,1,60,09:44 PM,09:30 AM,05:33 AM,06:47 PM,18,21,22,21,14,80,82,0.4,1008,21,6,94,9
2020-02-13 03:00:00,27,18,0.0,9.5,5,1,60,09:44 PM,09:30 AM,05:33 AM,06:47 PM,18,20,20,20,13,86,88,1.4,1008,20,8,98,8
2020-02-13 06:00:00,27,18,0.0,9.5,5,1,60,09:44 PM,09:30 AM,05:33 AM,06:47 PM,18,20,20,20,13,57,89,0.6,1008,20,10,124,8
2020-02-13 09:00:00,27,18,0.0,9.5,5,6,60,09:44 PM,09:30 AM,05:33 AM,06:47 PM,19,25,25,24,15,62,71,0.1,1009,24,10,120,12
2020-02-13 12:00:00,27,18,0.0,9.5,5,5,60,09:44 PM,09:30 AM,05:33 AM,06:47 PM,19,25,25,23,8,77,80,1.4,1008,23,9,109,6
2020-02-13 15:00:00,27,18,0.0,9.5,5,5,60,09:44 PM,09:30 AM,05:33 AM,06:47 PM,20,21,24,21,5,81,90,3.3,1008,21,8,188,4
2020-02-13 18:00:00,27,18,0.0,9.5,5,1,60,09:44 PM,09:30 AM,05:33 AM,06:47 PM,19,21,22,21,6,61,90,1.4,1009,21,9,183,4
2020-02-13 21:00:00,27,18,0.0,9.5,5,1,60,09:44 PM,09:30 AM,05:33 AM,06:47 PM,17,19,19,19,13,20,88,0.0,1009,19,10,138,6
2020-02-14 00:00:00,27,16,0.0,13.1,6,1,53,10:21 PM,10:36 AM,05:33 AM,06:46 PM,16,17,17,17,16,5,90,0.0,1009,17,10,125,8
2020-02-14 03:00:00,27,16,0.0,13.1,6,1,53,10:21 PM,10:36 AM,05:33 AM,06:46 PM,15,16,16,16,15,10,92,0.0,1008,16,10,137,8
2020-02-14 06:00:00,27,16,0.0,13.1,6,1,53,10:21 PM,10:36 AM,05:33 AM,06:46 PM,15,17,17,17,10,18,89,0.0,1008,17,10,149,6
2020-02-14 09:00:00,27,16,0.0,13.1,6,6,53,10:21 PM,10:36 AM,05:33 AM,06:46 PM,17,23,23,22,7,17,71,0.0,1008,22,10,149,6
2020-02-14 12:00:00,27,16,0.0,13.1,6,7,53,10:21 PM,10:36 AM,05:33 AM,06:46 PM,17,27,27,26,11,36,57,0.0,1006,26,10,191,9
2020-02-14 15:00:00,27,16,0.0,13.1,6,7,53,10:21 PM,10:36 AM,05:33 AM,06:46 PM,16,28,28,27,13,26,50,0.0,1004,27,10,213,12
2020-02-14 18:00:00,27,16,0.0,13.1,6,1,53,10:21 PM,10:36 AM,05:33 AM,06:46 PM,16,27,27,25,17,8,62,0.0,1005,25,10,197,10
2020-02-14 21:00:00,27,16,0.0,13.1,6,1,53,10:21 PM,10:36 AM,05:33 AM,06:46 PM,15,25,25,22,12,5,75,0.0,1006,22,10,153,6
2020-02-15 00:00:00,30,17,0.0,13.1,7,1,45,11:00 PM,11:42 AM,05:34 AM,06:45 PM,15,19,20,19,9,9,80,0.0,1007,19,10,99,4
2020-02-15 03:00:00,30,17,0.0,13.1,7,1,45,11:00 PM,11:42 AM,05:34 AM,06:45 PM,14,17,17,17,8,10,83,0.0,1007,17,10,88,4
2020-02-15 06:00:00,30,17,0.0,13.1,7,1,45,11:00 PM,11:42 AM,05:34 AM,06:45 PM,15,19,19,19,6,8,78,0.0,1008,19,10,78,4
2020-02-15 09:00:00,30,17,0.0,13.1,7,6,45,11:00 PM,11:42 AM,05:34 AM,06:45 PM,15,24,24,24,8,13,59,0.0,1008,24,10,233,7
2020-02-15 12:00:00,30,17,0.0,13.1,7,7,45,11:00 PM,11:42 AM,05:34 AM,06:45 PM,16,29,29,29,13,21,46,0.0,1007,29,10,275,12
2020-02-15 15:00:00,30,17,0.0,13.1,7,7,45,11:00 PM,11:42 AM,05:34 AM,06:45 PM,17,30,30,30,13,23,46,0.0,1005,30,10,258,11
2020-02-15 18:00:00,30,17,0.0,13.1,7,1,45,11:00 PM,11:42 AM,05:34 AM,06:45 PM,17,28,28,27,13,19,56,0.0,1007,27,10,258,8
2020-02-15 21:00:00,30,17,0.0,13.1,7,1,45,11:00 PM,11:42 AM,05:34 AM,06:45 PM,17,26,26,24,11,54,65,0.1,1009,24,10,147,5
2020-02-16 00:00:00,32,19,0.0,10.7,6,1,38,11:42 PM,12:46 PM,05:35 AM,06:44 PM,16,21,22,21,10,33,73,0.0,1010,21,10,100,5
2020-02-16 03:00:00,32,19,0.0,10.7,6,1,38,11:42 PM,12:46 PM,05:35 AM,06:44 PM,16,20,20,20,13,29,80,0.0,1010,20,10,112,6
2020-02-16 06:00:00,32,19,0.0,10.7,6,1,38,11:42 PM,12:46 PM,05:35 AM,06:44 PM,17,20,20,20,13,26,80,0.0,1012,20,10,125,7
2020-02-16 09:00:00,32,19,0.0,10.7,6,7,38,11:42 PM,12:46 PM,05:35 AM,06:44 PM,18,27,27,26,9,21,64,0.0,1013,26,10,127,7
2020-02-16 12:00:00,32,19,0.0,10.7,6,8,38,11:42 PM,12:46 PM,05:35 AM,06:44 PM,19,32,32,30,6,66,50,0.9,1012,30,9,177,5
2020-02-16 15:00:00,32,19,0.0,10.7,6,7,38,11:42 PM,12:46 PM,05:35 AM,06:44 PM,18,32,32,30,13,82,49,1.7,1011,30,9,181,9
2020-02-16 18:00:00,32,19,0.0,10.7,6,1,38,11:42 PM,12:46 PM,05:35 AM,06:44 PM,18,30,30,27,14,84,75,9.2,1012,27,9,138,9
2020-02-16 21:00:00,32,19,0.0,10.7,6,1,38,11:42 PM,12:46 PM,05:35 AM,06:44 PM,18,27,27,24,11,76,88,13.2,1014,24,7,107,6
2020-02-17 00:00:00,29,19,0.0,10.7,6,1,30,No moonrise,01:49 PM,05:36 AM,06:43 PM,18,21,22,21,12,54,88,4.5,1014,21,9,102,6
2020-02-17 03:00:00,29,19,0.0,10.7,6,1,30,No moonrise,01:49 PM,05:36 AM,06:43 PM,18,19,19,19,12,25,90,0.0,1013,19,10,99,6
2020-02-17 06:00:00,29,19,0.0,10.7,6,1,30,No moonrise,01:49 PM,05:36 AM,06:43 PM,18,20,20,20,12,58,89,0.4,1014,20,9,91,7
2020-02-17 09:00:00,29,19,0.0,10.7,6,5,30,No moonrise,01:49 PM,05:36 AM,06:43 PM,19,25,25,24,8,81,73,0.8,1015,24,9,223,5
2020-02-17 12:00:00,29,19,0.0,10.7,6,6,30,No moonrise,01:49 PM,05:36 AM,06:43 PM,20,30,30,28,19,85,63,6.2,1013,28,5,284,10
2020-02-17 15:00:00,29,19,0.0,10.7,6,6,30,No moonrise,01:49 PM,05:36 AM,06:43 PM,21,30,30,27,27,63,71,18.3,1011,27,3,221,12
2020-02-17 18:00:00,29,19,0.0,10.7,6,1,30,No moonrise,01:49 PM,05:36 AM,06:43 PM,21,26,26,23,14,58,87,13.7,1011,23,3,108,6
2020-02-17 21:00:00,29,19,0.0,10.7,6,1,30,No moonrise,01:49 PM,05:36 AM,06:43 PM,20,21,24,21,19,55,93,11.7,1013,21,3,236,9
2020-02-18 00:00:00,29,19,0.0,12.0,6,1,22,12:27 AM,02:49 PM,05:37 AM,06:42 PM,19,20,21,20,14,64,94,4.7,1012,20,7,183,7
2020-02-18 03:00:00,29,19,0.0,12.0,6,1,22,12:27 AM,02:49 PM,05:37 AM,06:42 PM,18,19,19,19,9,73,94,0.5,1011,19,9,99,5
2020-02-18 06:00:00,29,19,0.0,12.0,6,1,22,12:27 AM,02:49 PM,05:37 AM,06:42 PM,18,20,20,20,8,34,88,0.2,1011,20,10,79,5
2020-02-18 09:00:00,29,19,0.0,12.0,6,6,22,12:27 AM,02:49 PM,05:37 AM,06:42 PM,20,26,26,25,12,11,73,0.0,1011,25,10,247,9
2020-02-18 12:00:00,29,19,0.0,12.0,6,7,22,12:27 AM,02:49 PM,05:37 AM,06:42 PM,21,31,31,28,12,54,63,0.3,1009,28,9,330,10
2020-02-18 15:00:00,29,19,0.0,12.0,6,6,22,12:27 AM,02:49 PM,05:37 AM,06:42 PM,21,30,30,28,9,75,64,2.3,1007,28,8,123,6
2020-02-18 18:00:00,29,19,0.0,12.0,6,1,22,12:27 AM,02:49 PM,05:37 AM,06:42 PM,20,28,28,26,17,75,79,3.3,1007,26,7,230,9
2020-02-18 21:00:00,29,19,0.0,12.0,6,1,22,12:27 AM,02:49 PM,05:37 AM,06:42 PM,18,21,22,21,12,76,87,3.9,1007,21,7,115,6
2020-02-19 00:00:00,25,19,0.0,12.0,5,1,15,01:16 AM,03:45 PM,05:38 AM,06:41 PM,18,19,19,19,6,76,90,5.0,1007,19,7,39,3
2020-02-19 03:00:00,25,19,0.0,12.0,5,1,15,01:16 AM,03:45 PM,05:38 AM,06:41 PM,17,19,19,19,6,35,92,1.8,1006,19,9,63,3
2020-02-19 06:00:00,25,19,0.0,12.0,5,1,15,01:16 AM,03:45 PM,05:38 AM,06:41 PM,18,20,20,20,9,42,91,0.3,1006,20,10,28,6
2020-02-19 09:00:00,25,19,0.0,12.0,5,5,15,01:16 AM,03:45 PM,05:38 AM,06:41 PM,20,25,25,23,16,82,85,0.2,1006,23,10,211,12
2020-02-19 12:00:00,25,19,0.0,12.0,5,5,15,01:16 AM,03:45 PM,05:38 AM,06:41 PM,19,27,27,25,21,87,71,0.3,1006,25,10,285,17
