date_time,Nyngan_maxtempC,Nyngan_mintempC,Nyngan_totalSnow_cm,Nyngan_sunHour,Nyngan_uvIndex,Nyngan_uvIndex,Nyngan_moon_illumination,Nyngan_moonrise,Nyngan_moonset,Nyngan_sunrise,Nyngan_sunset,Nyngan_DewPointC,Nyngan_FeelsLikeC,Nyngan_HeatIndexC,Nyngan_WindChillC,Nyngan_WindGustKmph,Nyngan_cloudcover,Nyngan_humidity,Nyngan_precipMM,Nyngan_pressure,Nyngan_tempC,Nyngan_visibility,Nyngan_winddirDegree,Nyngan_windspeedKmph
2019-12-04 00:00:00,29,16,0.0,14.5,7,1,48,11:41 AM,12:26 AM,04:59 AM,07:04 PM,3,19,19,19,31,0,36,0.0,1011,19,10,221,15
2019-12-04 03:00:00,29,16,0.0,14.5,7,1,48,11:41 AM,12:26 AM,04:59 AM,07:04 PM,4,16,16,16,26,0,43,0.0,1012,16,10,214,13
2019-12-04 06:00:00,29,16,0.0,14.5,7,1,48,11:41 AM,12:26 AM,04:59 AM,07:04 PM,5,18,18,18,22,0,42,0.0,1013,18,10,210,15
2019-12-04 09:00:00,29,16,0.0,14.5,7,6,48,11:41 AM,12:26 AM,04:59 AM,07:04 PM,2,22,22,23,23,0,27,0.0,1014,23,10,223,20
2019-12-04 12:00:00,29,16,0.0,14.5,7,7,48,11:41 AM,12:26 AM,04:59 AM,07:04 PM,-2,26,26,27,32,0,15,0.0,1013,27,10,234,28
2019-12-04 15:00:00,29,16,0.0,14.5,7,7,48,11:41 AM,12:26 AM,04:59 AM,07:04 PM,-2,27,27,29,35,0,13,0.0,1011,29,10,233,31
2019-12-04 18:00:00,29,16,0.0,14.5,7,1,48,11:41 AM,12:26 AM,04:59 AM,07:04 PM,1,25,25,27,35,0,19,0.0,1011,27,10,224,23
2019-12-04 21:00:00,29,16,0.0,14.5,7,1,48,11:41 AM,12:26 AM,04:59 AM,07:04 PM,1,23,23,23,32,0,25,0.0,1013,23,10,213,16
2019-12-05 00:00:00,35,16,0.0,14.5,8,1,55,12:34 PM,12:58 AM,04:59 AM,07:05 PM,1,19,20,19,21,0,30,0.0,1013,19,10,208,10
2019-12-05 03:00:00,35,16,0.0,14.5,8,1,55,12:34 PM,12:58 AM,04:59 AM,07:05 PM,1,17,17,17,14,0,35,0.0,1012,17,10,234,6
2019-12-05 06:00:00,35,16,0.0,14.5,8,1,55,12:34 PM,12:58 AM,04:59 AM,07:05 PM,1,21,21,21,10,0,28,0.0,1013,21,10,273,6
2019-12-05 09:00:00,35,16,0.0,14.5,8,7,55,12:34 PM,12:58 AM,04:59 AM,07:05 PM,3,25,25,27,13,0,21,0.0,1013,27,10,282,10
2019-12-05 12:00:00,35,16,0.0,14.5,8,8,55,12:34 PM,12:58 AM,04:59 AM,07:05 PM,1,30,30,32,25,2,15,0.0,1011,32,10,264,22
2019-12-05 15:00:00,35,16,0.0,14.5,8,8,55,12:34 PM,12:58 AM,04:59 AM,07:05 PM,-0,33,33,35,34,2,11,0.0,1008,35,10,260,30
2019-12-05 18:00:00,35,16,0.0,14.5,8,1,55,12:34 PM,12:58 AM,04:59 AM,07:05 PM,-1,30,30,32,35,1,13,0.0,1008,32,10,259,22
2019-12-05 21:00:00,35,16,0.0,14.5,8,1,55,12:34 PM,12:58 AM,04:59 AM,07:05 PM,-1,25,25,27,33,0,17,0.0,1009,27,10,227,16
2019-12-06 00:00:00,34,19,0.0,14.5,7,1,62,01:28 PM,01:28 AM,04:59 AM,07:05 PM,-1,23,23,23,23,1,21,0.0,1009,23,10,195,11
2019-12-06 03:00:00,34,19,0.0,14.5,7,1,62,01:28 PM,01:28 AM,04:59 AM,07:05 PM,-0,20,20,20,14,3,26,0.0,1009,20,10,209,6
2019-12-06 06:00:00,34,19,0.0,14.5,7,1,62,01:28 PM,01:28 AM,04:59 AM,07:05 PM,2,22,22,22,16,2,27,0.0,1010,22,10,211,12
2019-12-06 09:00:00,34,19,0.0,14.5,7,7,62,01:28 PM,01:28 AM,04:59 AM,07:05 PM,5,26,26,27,15,3,24,0.0,1010,27,10,218,13
2019-12-06 12:00:00,34,19,0.0,14.5,7,8,62,01:28 PM,01:28 AM,04:59 AM,07:05 PM,5,30,30,32,27,10,18,0.0,1009,32,10,241,23
2019-12-06 15:00:00,34,19,0.0,14.5,7,8,62,01:28 PM,01:28 AM,04:59 AM,07:05 PM,3,31,31,33,36,8,14,0.0,1007,33,10,240,32
2019-12-06 18:00:00,34,19,0.0,14.5,7,1,62,01:28 PM,01:28 AM,04:59 AM,07:05 PM,-1,33,33,32,39,2,13,0.0,1009,32,10,217,27
2019-12-06 21:00:00,34,19,0.0,14.5,7,1,62,01:28 PM,01:28 AM,04:59 AM,07:05 PM,-1,32,32,30,42,11,18,0.0,1011,30,10,197,23
2019-12-07 00:00:00,33,18,0.0,14.5,7,1,70,02:21 PM,01:57 AM,04:59 AM,07:06 PM,-1,24,24,24,41,6,23,0.0,1011,24,10,192,20
2019-12-07 03:00:00,33,18,0.0,14.5,7,1,70,02:21 PM,01:57 AM,04:59 AM,07:06 PM,0,19,19,19,40,0,28,0.0,1012,19,10,186,20
2019-12-07 06:00:00,33,18,0.0,14.5,7,1,70,02:21 PM,01:57 AM,04:59 AM,07:06 PM,2,20,20,20,31,0,30,0.0,1013,20,10,166,22
2019-12-07 09:00:00,33,18,0.0,14.5,7,7,70,02:21 PM,01:57 AM,04:59 AM,07:06 PM,2,24,24,25,24,0,23,0.0,1014,25,10,174,21
2019-12-07 12:00:00,33,18,0.0,14.5,7,7,70,02:21 PM,01:57 AM,04:59 AM,07:06 PM,-0,28,28,30,18,0,15,0.0,1013,30,10,193,15
2019-12-07 15:00:00,33,18,0.0,14.5,7,8,70,02:21 PM,01:57 AM,04:59 AM,07:06 PM,-1,30,30,32,18,0,12,0.0,1011,32,10,202,16
2019-12-07 18:00:00,33,18,0.0,14.5,7,1,70,02:21 PM,01:57 AM,04:59 AM,07:06 PM,-0,28,28,30,32,0,14,0.0,1012,30,10,199,19
2019-12-07 21:00:00,33,18,0.0,14.5,7,1,70,02:21 PM,01:57 AM,04:59 AM,07:06 PM,-1,25,25,26,42,0,17,0.0,1014,26,10,189,21
2019-12-08 00:00:00,35,19,0.0,14.5,7,1,77,03:16 PM,02:26 AM,04:59 AM,07:07 PM,-2,23,23,23,44,0,20,0.0,1015,23,10,180,21
2019-12-08 03:00:00,35,19,0.0,14.5,7,1,77,03:16 PM,02:26 AM,04:59 AM,07:07 PM,-0,20,20,20,39,0,26,0.0,1015,20,10,161,19
2019-12-08 06:00:00,35,19,0.0,14.5,7,1,77,03:16 PM,02:26 AM,04:59 AM,07:07 PM,3,21,22,21,27,0,30,0.0,1016,21,10,126,18
2019-12-08 09:00:00,35,19,0.0,14.5,7,7,77,03:16 PM,02:26 AM,04:59 AM,07:07 PM,4,26,26,27,19,0,24,0.0,1017,27,10,113,16
2019-12-08 12:00:00,35,19,0.0,14.5,7,8,77,03:16 PM,02:26 AM,04:59 AM,07:07 PM,1,29,29,31,11,0,15,0.0,1015,31,10,139,9
2019-12-08 15:00:00,35,19,0.0,14.5,7,8,77,03:16 PM,02:26 AM,04:59 AM,07:07 PM,-2,32,32,34,12,0,10,0.0,1013,34,10,174,10
2019-12-08 18:00:00,35,19,0.0,14.5,7,1,77,03:16 PM,02:26 AM,04:59 AM,07:07 PM,-3,29,29,31,19,0,11,0.0,1013,31,10,195,11
2019-12-08 21:00:00,35,19,0.0,14.5,7,1,77,03:16 PM,02:26 AM,04:59 AM,07:07 PM,-3,25,25,27,16,0,14,0.0,1015,27,10,175,8
2019-12-09 00:00:00,39,20,0.0,14.5,8,1,84,04:11 PM,02:57 AM,04:59 AM,07:08 PM,-4,24,24,25,28,0,14,0.0,1015,25,10,133,13
2019-12-09 03:00:00,39,20,0.0,14.5,8,1,84,04:11 PM,02:57 AM,04:59 AM,07:08 PM,7,22,21,22,33,0,45,0.0,1015,22,10,104,16
2019-12-09 06:00:00,39,20,0.0,14.5,8,1,84,04:11 PM,02:57 AM,04:59 AM,07:08 PM,15,24,24,24,34,0,58,0.0,1017,24,10,55,24
2019-12-09 09:00:00,39,20,0.0,14.5,8,8,84,04:11 PM,02:57 AM,04:59 AM,07:08 PM,15,31,31,31,33,0,40,0.0,1017,31,10,23,28
2019-12-09 12:00:00,39,20,0.0,14.5,8,9,84,04:11 PM,02:57 AM,04:59 AM,07:08 PM,8,35,35,36,23,0,19,0.0,1015,36,10,244,20
2019-12-09 15:00:00,39,20,0.0,14.5,8,9,84,04:11 PM,02:57 AM,04:59 AM,07:08 PM,2,37,37,38,12,0,11,0.0,1012,38,10,358,10
2019-12-09 18:00:00,39,20,0.0,14.5,8,1,84,04:11 PM,02:57 AM,04:59 AM,07:08 PM,1,34,34,36,21,0,12,0.0,1012,36,10,163,11
2019-12-09 21:00:00,39,20,0.0,14.5,8,1,84,04:11 PM,02:57 AM,04:59 AM,07:08 PM,1,29,29,31,24,0,15,0.0,1012,31,10,57,11
2019-12-10 00:00:00,42,26,0.0,13.4,9,1,92,05:10 PM,03:30 AM,04:59 AM,07:09 PM,2,26,26,29,27,0,18,0.0,1012,29,10,31,13
2019-12-10 03:00:00,42,26,0.0,13.4,9,1,92,05:10 PM,03:30 AM,04:59 AM,07:09 PM,2,25,25,27,33,0,21,0.0,1011,27,10,20,16
2019-12-10 06:00:00,42,26,0.0,13.4,9,1,92,05:10 PM,03:30 AM,04:59 AM,07:09 PM,9,27,27,28,30,0,33,0.0,1012,28,10,19,21
2019-12-10 09:00:00,42,26,0.0,13.4,9,8,92,05:10 PM,03:30 AM,04:59 AM,07:09 PM,10,33,33,34,21,0,25,0.0,1013,34,10,8,17
2019-12-10 12:00:00,42,26,0.0,13.4,9,9,92,05:10 PM,03:30 AM,04:59 AM,07:09 PM,2,39,39,39,11,7,11,0.0,1011,39,10,160,9
2019-12-10 15:00:00,42,26,0.0,13.4,9,10,92,05:10 PM,03:30 AM,04:59 AM,07:09 PM,-3,42,42,42,18,34,6,0.0,1008,42,10,225,15
2019-12-10 18:00:00,42,26,0.0,13.4,9,1,92,05:10 PM,03:30 AM,04:59 AM,07:09 PM,-2,42,42,40,35,66,8,0.0,1008,40,10,210,21
2019-12-10 21:00:00,42,26,0.0,13.4,9,1,92,05:10 PM,03:30 AM,04:59 AM,07:09 PM,0,40,40,37,53,56,12,0.0,1010,37,10,202,27
2019-12-11 00:00:00,38,27,0.0,14.5,8,1,99,06:10 PM,04:07 AM,04:59 AM,07:09 PM,6,32,32,31,47,79,22,0.0,1010,31,10,190,26
2019-12-11 03:00:00,38,27,0.0,14.5,8,1,99,06:10 PM,04:07 AM,04:59 AM,07:09 PM,7,26,26,27,32,51,28,0.0,1010,27,10,170,18
2019-12-11 06:00:00,38,27,0.0,14.5,8,1,99,06:10 PM,04:07 AM,04:59 AM,07:09 PM,7,27,27,28,23,10,26,0.0,1011,28,10,161,17
2019-12-11 09:00:00,38,27,0.0,14.5,8,8,99,06:10 PM,04:07 AM,04:59 AM,07:09 PM,6,31,31,33,18,0,20,0.0,1011,33,10,167,15
2019-12-11 12:00:00,38,27,0.0,14.5,8,9,99,06:10 PM,04:07 AM,04:59 AM,07:09 PM,2,35,35,36,19,0,12,0.0,1010,36,10,215,16
2019-12-11 15:00:00,38,27,0.0,14.5,8,9,99,06:10 PM,04:07 AM,04:59 AM,07:09 PM,-4,37,37,38,28,0,7,0.0,1007,38,10,225,24
2019-12-11 18:00:00,38,27,0.0,14.5,8,1,99,06:10 PM,04:07 AM,04:59 AM,07:09 PM,-3,39,39,37,37,0,9,0.0,1008,37,10,206,23
2019-12-11 21:00:00,38,27,0.0,14.5,8,1,99,06:10 PM,04:07 AM,04:59 AM,07:09 PM,-2,37,37,35,46,0,14,0.0,1010,35,10,197,24
2019-12-12 00:00:00,33,21,0.0,14.1,7,1,100,07:11 PM,04:49 AM,05:00 AM,07:10 PM,-1,28,28,27,43,0,19,0.0,1011,27,10,194,22
2019-12-12 03:00:00,33,21,0.0,14.1,7,1,100,07:11 PM,04:49 AM,05:00 AM,07:10 PM,1,22,22,22,36,0,25,0.0,1011,22,10,183,18
2019-12-12 06:00:00,33,21,0.0,14.1,7,1,100,07:11 PM,04:49 AM,05:00 AM,07:10 PM,2,23,23,23,33,0,26,0.0,1011,23,10,179,24
2019-12-12 09:00:00,33,21,0.0,14.1,7,7,100,07:11 PM,04:49 AM,05:00 AM,07:10 PM,3,26,26,28,31,0,21,0.0,1012,28,10,183,27
2019-12-12 12:00:00,33,21,0.0,14.1,7,8,100,07:11 PM,04:49 AM,05:00 AM,07:10 PM,3,29,29,32,32,3,16,0.0,1010,32,10,198,28
2019-12-12 15:00:00,33,21,0.0,14.1,7,8,100,07:11 PM,04:49 AM,05:00 AM,07:10 PM,1,31,31,33,35,4,13,0.0,1008,33,10,203,30
2019-12-12 18:00:00,33,21,0.0,14.1,7,1,100,07:11 PM,04:49 AM,05:00 AM,07:10 PM,0,28,28,30,38,15,15,0.0,1010,30,10,209,26
2019-12-12 21:00:00,33,21,0.0,14.1,7,1,100,07:11 PM,04:49 AM,05:00 AM,07:10 PM,-1,25,25,26,49,48,17,0.0,1012,26,10,209,28
2019-12-13 00:00:00,31,19,0.0,14.1,7,1,87,08:12 PM,05:38 AM,05:00 AM,07:11 PM,-0,23,23,23,46,43,21,0.0,1013,23,10,195,27
2019-12-13 03:00:00,31,19,0.0,14.1,7,1,87,08:12 PM,05:38 AM,05:00 AM,07:11 PM,1,20,20,20,41,11,28,0.0,1013,20,10,177,24
2019-12-13 06:00:00,31,19,0.0,14.1,7,1,87,08:12 PM,05:38 AM,05:00 AM,07:11 PM,3,20,20,20,32,9,32,0.0,1014,20,10,171,24
2019-12-13 09:00:00,31,19,0.0,14.1,7,6,87,08:12 PM,05:38 AM,05:00 AM,07:11 PM,2,23,23,25,26,26,23,0.0,1014,25,10,188,22
2019-12-13 12:00:00,31,19,0.0,14.1,7,7,87,08:12 PM,05:38 AM,05:00 AM,07:11 PM,-1,27,27,29,28,20,15,0.0,1012,29,10,202,24
2019-12-13 15:00:00,31,19,0.0,14.1,7,8,87,08:12 PM,05:38 AM,05:00 AM,07:11 PM,-2,29,29,31,33,7,12,0.0,1010,31,10,205,29
2019-12-13 18:00:00,31,19,0.0,14.1,7,1,87,08:12 PM,05:38 AM,05:00 AM,07:11 PM,-2,29,29,28,37,8,14,0.0,1011,28,10,202,25
2019-12-13 21:00:00,31,19,0.0,14.1,7,1,87,08:12 PM,05:38 AM,05:00 AM,07:11 PM,-2,25,25,24,41,7,18,0.0,1012,24,10,204,22
2019-12-14 00:00:00,34,19,0.0,14.1,7,1,79,09:10 PM,06:32 AM,05:00 AM,07:11 PM,-0,21,21,21,39,11,24,0.0,1013,21,10,204,19
2019-12-14 03:00:00,34,19,0.0,14.1,7,1,79,09:10 PM,06:32 AM,05:00 AM,07:11 PM,1,19,19,19,36,11,30,0.0,1012,19,10,196,18
2019-12-14 06:00:00,34,19,0.0,14.1,7,1,79,09:10 PM,06:32 AM,05:00 AM,07:11 PM,4,21,22,21,30,7,33,0.0,1013,21,10,181,21
2019-12-14 09:00:00,34,19,0.0,14.1,7,7,79,09:10 PM,06:32 AM,05:00 AM,07:11 PM,7,26,26,26,26,3,31,0.0,1013,26,10,180,23
2019-12-14 12:00:00,34,19,0.0,14.1,7,8,79,09:10 PM,06:32 AM,05:00 AM,07:11 PM,7,29,29,31,27,3,24,0.0,1011,31,10,189,24
2019-12-14 15:00:00,34,19,0.0,14.1,7,8,79,09:10 PM,06:32 AM,05:00 AM,07:11 PM,7,31,31,33,31,4,20,0.0,1009,33,10,199,27
2019-12-14 18:00:00,34,19,0.0,14.1,7,1,79,09:10 PM,06:32 AM,05:00 AM,07:11 PM,8,29,29,31,37,4,24,0.0,1009,31,10,192,26
2019-12-14 21:00:00,34,19,0.0,14.1,7,1,79,09:10 PM,06:32 AM,05:00 AM,07:11 PM,6,26,26,27,41,7,27,0.0,1011,27,10,190,22
2019-12-15 00:00:00,36,20,0.0,14.1,8,1,72,10:03 PM,07:34 AM,05:00 AM,07:12 PM,3,24,24,24,39,3,26,0.0,1011,24,10,189,19
2019-12-15 03:00:00,36,20,0.0,14.1,8,1,72,10:03 PM,07:34 AM,05:00 AM,07:12 PM,2,21,21,21,32,8,30,0.0,1010,21,10,176,15
2019-12-15 06:00:00,36,20,0.0,14.1,8,1,72,10:03 PM,07:34 AM,05:00 AM,07:12 PM,4,23,23,23,20,6,29,0.0,1011,23,10,157,13
2019-12-15 09:00:00,36,20,0.0,14.1,8,7,72,10:03 PM,07:34 AM,05:00 AM,07:12 PM,4,26,26,28,10,9,22,0.0,1012,28,10,176,8
2019-12-15 12:00:00,36,20,0.0,14.1,8,8,72,10:03 PM,07:34 AM,05:00 AM,07:12 PM,3,31,31,33,15,58,15,0.0,1010,33,10,216,13
2019-12-15 15:00:00,36,20,0.0,14.1,8,8,72,10:03 PM,07:34 AM,05:00 AM,07:12 PM,3,34,34,36,28,33,13,0.0,1007,36,10,231,24
2019-12-15 18:00:00,36,20,0.0,14.1,8,1,72,10:03 PM,07:34 AM,05:00 AM,07:12 PM,4,31,31,33,28,7,16,0.0,1007,33,10,223,18
2019-12-15 21:00:00,36,20,0.0,14.1,8,1,72,10:03 PM,07:34 AM,05:00 AM,07:12 PM,4,27,27,29,26,7,21,0.0,1009,29,10,208,13
2019-12-16 00:00:00,39,22,0.0,14.1,8,1,65,10:50 PM,08:38 AM,05:01 AM,07:13 PM,5,25,25,25,22,5,26,0.0,1008,25,10,181,10
2019-12-16 03:00:00,39,22,0.0,14.1,8,1,65,10:50 PM,08:38 AM,05:01 AM,07:13 PM,5,24,24,23,15,5,31,0.0,1008,23,10,186,7
2019-12-16 06:00:00,39,22,0.0,14.1,8,1,65,10:50 PM,08:38 AM,05:01 AM,07:13 PM,5,26,26,26,15,5,26,0.0,1010,26,10,196,11
2019-12-16 09:00:00,39,22,0.0,14.1,8,8,65,10:50 PM,08:38 AM,05:01 AM,07:13 PM,4,30,30,32,18,3,18,0.0,1011,32,10,199,15
2019-12-16 12:00:00,39,22,0.0,14.1,8,9,65,10:50 PM,08:38 AM,05:01 AM,07:13 PM,2,35,35,37,26,2,12,0.0,1010,37,10,204,22
2019-12-16 15:00:00,39,22,0.0,14.1,8,9,65,10:50 PM,08:38 AM,05:01 AM,07:13 PM,3,35,35,37,36,0,13,0.0,1009,37,10,195,31
2019-12-16 18:00:00,39,22,0.0,14.1,8,1,65,10:50 PM,08:38 AM,05:01 AM,07:13 PM,5,32,32,34,37,0,16,0.0,1009,34,10,196,25
2019-12-16 21:00:00,39,22,0.0,14.1,8,1,65,10:50 PM,08:38 AM,05:01 AM,07:13 PM,5,27,27,29,41,0,22,0.0,1011,29,10,190,21
2019-12-17 00:00:00,37,18,0.0,14.1,8,1,58,11:33 PM,09:44 AM,05:01 AM,07:13 PM,10,23,23,23,37,3,46,0.0,1013,23,10,138,21
2019-12-17 03:00:00,37,18,0.0,14.1,8,1,58,11:33 PM,09:44 AM,05:01 AM,07:13 PM,11,19,19,19,29,3,59,0.0,1014,19,10,117,18
2019-12-17 06:00:00,37,18,0.0,14.1,8,1,58,11:33 PM,09:44 AM,05:01 AM,07:13 PM,10,20,20,20,22,5,52,0.0,1016,20,10,101,17
2019-12-17 09:00:00,37,18,0.0,14.1,8,7,58,11:33 PM,09:44 AM,05:01 AM,07:13 PM,10,26,26,26,14,6,37,0.0,1016,26,10,75,12
2019-12-17 12:00:00,37,18,0.0,14.1,8,8,58,11:33 PM,09:44 AM,05:01 AM,07:13 PM,6,31,31,33,11,5,20,0.0,1014,33,10,102,9
2019-12-17 15:00:00,37,18,0.0,14.1,8,9,58,11:33 PM,09:44 AM,05:01 AM,07:13 PM,3,34,34,36,13,5,13,0.0,1012,36,10,134,12
2019-12-17 18:00:00,37,18,0.0,14.1,8,1,58,11:33 PM,09:44 AM,05:01 AM,07:13 PM,4,37,37,35,8,4,18,0.0,1012,35,10,91,6
2019-12-17 21:00:00,37,18,0.0,14.1,8,1,58,11:33 PM,09:44 AM,05:01 AM,07:13 PM,4,36,36,32,10,4,22,0.0,1014,32,10,91,5
2019-12-18 00:00:00,38,22,0.0,14.1,8,1,50,No moonrise,10:50 AM,05:01 AM,07:14 PM,7,28,28,27,32,4,33,0.0,1015,27,10,100,17
2019-12-18 03:00:00,38,22,0.0,14.1,8,1,50,No moonrise,10:50 AM,05:01 AM,07:14 PM,8,24,24,23,39,5,39,0.0,1015,23,10,90,20
2019-12-18 06:00:00,38,22,0.0,14.1,8,1,50,No moonrise,10:50 AM,05:01 AM,07:14 PM,11,25,25,25,33,6,43,0.0,1017,25,10,53,24
2019-12-18 09:00:00,38,22,0.0,14.1,8,7,50,No moonrise,10:50 AM,05:01 AM,07:14 PM,12,29,29,30,30,5,35,0.0,1018,30,10,27,26
2019-12-18 12:00:00,38,22,0.0,14.1,8,9,50,No moonrise,10:50 AM,05:01 AM,07:14 PM,9,34,34,35,22,2,22,0.0,1015,35,10,38,19
2019-12-18 15:00:00,38,22,0.0,14.1,8,9,50,No moonrise,10:50 AM,05:01 AM,07:14 PM,5,36,36,38,15,4,14,0.0,1013,38,10,48,13
2019-12-18 18:00:00,38,22,0.0,14.1,8,1,50,No moonrise,10:50 AM,05:01 AM,07:14 PM,4,33,33,35,21,24,14,0.0,1012,35,10,63,12
2019-12-18 21:00:00,38,22,0.0,14.1,8,1,50,No moonrise,10:50 AM,05:01 AM,07:14 PM,4,29,29,31,27,23,18,0.0,1013,31,10,44,13
2019-12-19 00:00:00,40,25,0.0,14.1,9,1,43,12:12 AM,11:55 AM,05:02 AM,07:14 PM,5,27,27,28,31,18,23,0.0,1013,28,10,13,15
2019-12-19 03:00:00,40,25,0.0,14.1,9,1,43,12:12 AM,11:55 AM,05:02 AM,07:14 PM,6,25,25,26,28,9,28,0.0,1013,26,10,236,14
2019-12-19 06:00:00,40,25,0.0,14.1,9,1,43,12:12 AM,11:55 AM,05:02 AM,07:14 PM,8,26,26,27,32,2,30,0.0,1015,27,10,122,24
2019-12-19 09:00:00,40,25,0.0,14.1,9,8,43,12:12 AM,11:55 AM,05:02 AM,07:14 PM,10,32,32,33,35,0,24,0.0,1016,33,10,235,30
2019-12-19 12:00:00,40,25,0.0,14.1,9,9,43,12:12 AM,11:55 AM,05:02 AM,07:14 PM,6,37,37,38,25,0,14,0.0,1014,38,10,353,22
2019-12-19 15:00:00,40,25,0.0,14.1,9,9,43,12:12 AM,11:55 AM,05:02 AM,07:14 PM,1,40,40,40,15,0,9,0.0,1012,40,10,356,13
2019-12-19 18:00:00,40,25,0.0,14.1,9,1,43,12:12 AM,11:55 AM,05:02 AM,07:14 PM,1,40,40,39,17,3,11,0.0,1011,39,10,128,10
2019-12-19 21:00:00,40,25,0.0,14.1,9,1,43,12:12 AM,11:55 AM,05:02 AM,07:14 PM,2,39,39,36,31,4,15,0.0,1012,36,10,242,15
2019-12-20 00:00:00,42,27,0.0,14.1,9,1,36,12:48 AM,01:00 PM,05:02 AM,07:15 PM,3,31,31,31,36,1,18,0.0,1012,31,10,338,17
2019-12-20 03:00:00,42,27,0.0,14.1,9,1,36,12:48 AM,01:00 PM,05:02 AM,07:15 PM,4,26,26,28,29,0,22,0.0,1012,28,10,318,14
2019-12-20 06:00:00,42,27,0.0,14.1,9,1,36,12:48 AM,01:00 PM,05:02 AM,07:15 PM,5,27,27,29,22,0,23,0.0,1014,29,10,155,14
2019-12-20 09:00:00,42,27,0.0,14.1,9,8,36,12:48 AM,01:00 PM,05:02 AM,07:15 PM,6,33,33,34,13,0,18,0.0,1015,34,10,265,11
2019-12-20 12:00:00,42,27,0.0,14.1,9,9,36,12:48 AM,01:00 PM,05:02 AM,07:15 PM,5,39,39,39,12,0,12,0.0,1013,39,10,353,10
2019-12-20 15:00:00,42,27,0.0,14.1,9,10,36,12:48 AM,01:00 PM,05:02 AM,07:15 PM,4,42,42,42,13,0,10,0.0,1011,42,10,351,11
2019-12-20 18:00:00,42,27,0.0,14.1,9,1,36,12:48 AM,01:00 PM,05:02 AM,07:15 PM,4,39,39,39,23,0,12,0.0,1010,39,10,136,13
2019-12-20 21:00:00,42,27,0.0,14.1,9,1,36,12:48 AM,01:00 PM,05:02 AM,07:15 PM,4,34,34,35,28,0,14,0.0,1011,35,10,23,14
2019-12-21 00:00:00,46,29,0.0,14.1,10,1,28,01:23 AM,02:04 PM,05:03 AM,07:16 PM,4,30,30,32,32,0,17,0.0,1011,32,10,220,15
2019-12-21 03:00:00,46,29,0.0,14.1,10,1,28,01:23 AM,02:04 PM,05:03 AM,07:16 PM,4,28,28,30,25,0,19,0.0,1011,30,10,337,12
2019-12-21 06:00:00,46,29,0.0,14.1,10,1,28,01:23 AM,02:04 PM,05:03 AM,07:16 PM,5,30,30,32,26,0,18,0.0,1012,32,10,353,17
2019-12-21 09:00:00,46,29,0.0,14.1,10,9,28,01:23 AM,02:04 PM,05:03 AM,07:16 PM,5,38,38,39,27,0,13,0.0,1012,39,10,322,22
2019-12-21 12:00:00,46,29,0.0,14.1,10,10,28,01:23 AM,02:04 PM,05:03 AM,07:16 PM,2,45,45,43,23,0,8,0.0,1010,43,10,294,19
2019-12-21 15:00:00,46,29,0.0,14.1,10,11,28,01:23 AM,02:04 PM,05:03 AM,07:16 PM,0,48,48,45,25,0,6,0.0,1008,45,10,277,22
2019-12-21 18:00:00,46,29,0.0,14.1,10,1,28,01:23 AM,02:04 PM,05:03 AM,07:16 PM,4,47,47,44,36,17,10,0.0,1008,44,10,231,21
2019-12-21 21:00:00,46,29,0.0,14.1,10,1,28,01:23 AM,02:04 PM,05:03 AM,07:16 PM,8,44,44,41,55,8,19,0.0,1010,41,10,200,32
2019-12-22 00:00:00,41,24,0.0,14.1,8,1,21,01:59 AM,03:08 PM,05:03 AM,07:16 PM,6,33,33,34,55,2,20,0.0,1010,34,10,186,33
2019-12-22 03:00:00,41,24,0.0,14.1,8,1,21,01:59 AM,03:08 PM,05:03 AM,07:16 PM,5,27,27,29,48,1,22,0.0,1011,29,10,173,28
2019-12-22 06:00:00,41,24,0.0,14.1,8,1,21,01:59 AM,03:08 PM,05:03 AM,07:16 PM,9,25,25,25,35,2,37,0.0,1013,25,10,147,26
2019-12-22 09:00:00,41,24,0.0,14.1,8,7,21,01:59 AM,03:08 PM,05:03 AM,07:16 PM,11,29,29,30,27,4,33,0.0,1013,30,10,131,23
2019-12-22 12:00:00,41,24,0.0,14.1,8,9,21,01:59 AM,03:08 PM,05:03 AM,07:16 PM,6,36,36,37,21,6,17,0.0,1012,37,10,157,18
2019-12-22 15:00:00,41,24,0.0,14.1,8,10,21,01:59 AM,03:08 PM,05:03 AM,07:16 PM,1,40,40,40,19,6,9,0.0,1009,40,10,183,17
2019-12-22 18:00:00,41,24,0.0,14.1,8,1,21,01:59 AM,03:08 PM,05:03 AM,07:16 PM,0,37,37,38,28,6,10,0.0,1010,38,10,193,16
2019-12-22 21:00:00,41,24,0.0,14.1,8,1,21,01:59 AM,03:08 PM,05:03 AM,07:16 PM,5,35,35,34,39,5,21,0.0,1012,34,10,145,21
2019-12-23 00:00:00,38,19,0.0,14.1,8,1,14,02:36 AM,04:13 PM,05:04 AM,07:17 PM,9,28,28,25,35,5,40,0.0,1013,25,10,121,22
2019-12-23 03:00:00,38,19,0.0,14.1,8,1,14,02:36 AM,04:13 PM,05:04 AM,07:17 PM,11,20,21,20,29,5,57,0.0,1014,20,10,112,19
2019-12-23 06:00:00,38,19,0.0,14.1,8,1,14,02:36 AM,04:13 PM,05:04 AM,07:17 PM,12,21,23,21,24,21,57,0.0,1015,21,10,95,19
