date_time,Parkes_maxtempC,Parkes_mintempC,Parkes_totalSnow_cm,Parkes_sunHour,Parkes_uvIndex,Parkes_uvIndex,Parkes_moon_illumination,Parkes_moonrise,Parkes_moonset,Parkes_sunrise,Parkes_sunset,Parkes_DewPointC,Parkes_FeelsLikeC,Parkes_HeatIndexC,Parkes_WindChillC,Parkes_WindGustKmph,Parkes_cloudcover,Parkes_humidity,Parkes_precipMM,Parkes_pressure,Parkes_tempC,Parkes_visibility,Parkes_winddirDegree,Parkes_windspeedKmph
2020-04-18 12:00:00,19,9,0.0,8.7,5,5,15,01:49 AM,03:32 PM,06:31 AM,05:42 PM,6,17,17,17,13,0,49,0.0,1014,17,10,211,11
2020-04-18 15:00:00,19,9,0.0,8.7,5,5,15,01:49 AM,03:32 PM,06:31 AM,05:42 PM,6,19,19,19,12,0,42,0.0,1013,19,10,220,10
2020-04-18 18:00:00,19,9,0.0,8.7,5,1,15,01:49 AM,03:32 PM,06:31 AM,05:42 PM,5,17,19,17,10,0,51,0.0,1013,17,10,205,6
2020-04-18 21:00:00,19,9,0.0,8.7,5,1,15,01:49 AM,03:32 PM,06:31 AM,05:42 PM,5,15,18,15,8,1,61,0.0,1014,15,10,187,4
2020-04-19 00:00:00,17,9,0.0,8.7,4,1,8,02:45 AM,04:02 PM,06:32 AM,05:41 PM,5,11,13,11,13,5,67,0.0,1014,12,10,187,6
2020-04-19 03:00:00,17,9,0.0,8.7,4,1,8,02:45 AM,04:02 PM,06:32 AM,05:41 PM,5,9,10,9,13,16,71,0.0,1015,10,10,158,6
2020-04-19 06:00:00,17,9,0.0,8.7,4,1,8,02:45 AM,04:02 PM,06:32 AM,05:41 PM,4,8,9,8,13,37,73,0.0,1015,9,10,154,6
2020-04-19 09:00:00,17,9,0.0,8.7,4,4,8,02:45 AM,04:02 PM,06:32 AM,05:41 PM,5,12,13,12,11,43,60,0.0,1015,13,10,167,8
2020-04-19 12:00:00,17,9,0.0,8.7,4,5,8,02:45 AM,04:02 PM,06:32 AM,05:41 PM,5,16,16,16,12,36,48,0.0,1014,16,10,196,10
2020-04-19 15:00:00,17,9,0.0,8.7,4,5,8,02:45 AM,04:02 PM,06:32 AM,05:41 PM,5,17,17,17,11,30,45,0.0,1013,17,10,232,9
2020-04-19 18:00:00,17,9,0.0,8.7,4,1,8,02:45 AM,04:02 PM,06:32 AM,05:41 PM,5,14,14,14,11,13,53,0.0,1014,14,10,249,6
2020-04-19 21:00:00,17,9,0.0,8.7,4,1,8,02:45 AM,04:02 PM,06:32 AM,05:41 PM,4,12,12,12,7,6,61,0.0,1016,12,10,252,4
2020-04-20 00:00:00,17,11,0.0,8.7,4,1,0,03:40 AM,04:31 PM,06:33 AM,05:39 PM,4,11,11,11,6,16,63,0.0,1016,11,10,101,3
2020-04-20 03:00:00,17,11,0.0,8.7,4,1,0,03:40 AM,04:31 PM,06:33 AM,05:39 PM,4,11,11,11,9,39,62,0.0,1016,11,10,26,5
2020-04-20 06:00:00,17,11,0.0,8.7,4,1,0,03:40 AM,04:31 PM,06:33 AM,05:39 PM,4,10,11,10,16,37,64,0.0,1016,11,10,15,8
2020-04-20 09:00:00,17,11,0.0,8.7,4,4,0,03:40 AM,04:31 PM,06:33 AM,05:39 PM,5,11,13,11,22,40,61,0.0,1017,13,10,8,14
2020-04-20 12:00:00,17,11,0.0,8.7,4,5,0,03:40 AM,04:31 PM,06:33 AM,05:39 PM,7,15,16,15,23,58,56,0.0,1017,16,10,220,17
2020-04-20 15:00:00,17,11,0.0,8.7,4,4,0,03:40 AM,04:31 PM,06:33 AM,05:39 PM,8,17,17,17,23,35,55,0.0,1016,17,10,327,17
2020-04-20 18:00:00,17,11,0.0,8.7,4,1,0,03:40 AM,04:31 PM,06:33 AM,05:39 PM,8,15,15,15,23,18,62,0.0,1017,15,10,337,13
2020-04-20 21:00:00,17,11,0.0,8.7,4,1,0,03:40 AM,04:31 PM,06:33 AM,05:39 PM,7,13,13,13,21,11,65,0.0,1018,13,10,351,10
