date_time,Maryborough_maxtempC,Maryborough_mintempC,Maryborough_totalSnow_cm,Maryborough_sunHour,Maryborough_uvIndex,Maryborough_uvIndex,Maryborough_moon_illumination,Maryborough_moonrise,Maryborough_moonset,Maryborough_sunrise,Maryborough_sunset,Maryborough_DewPointC,Maryborough_FeelsLikeC,Maryborough_HeatIndexC,Maryborough_WindChillC,Maryborough_WindGustKmph,Maryborough_cloudcover,Maryborough_humidity,Maryborough_precipMM,Maryborough_pressure,Maryborough_tempC,Maryborough_visibility,Maryborough_winddirDegree,Maryborough_windspeedKmph
2019-12-04 00:00:00,29,21,0.0,13.8,7,1,48,11:25 AM,No moonset,04:50 AM,06:28 PM,19,25,25,23,12,2,75,0.0,1010,23,10,148,7
2019-12-04 03:00:00,29,21,0.0,13.8,7,1,48,11:25 AM,No moonset,04:50 AM,06:28 PM,18,22,25,22,15,3,78,0.0,1010,22,10,196,9
2019-12-04 06:00:00,29,21,0.0,13.8,7,1,48,11:25 AM,No moonset,04:50 AM,06:28 PM,14,25,25,23,14,3,60,0.0,1012,23,10,190,9
2019-12-04 09:00:00,29,21,0.0,13.8,7,7,48,11:25 AM,No moonset,04:50 AM,06:28 PM,13,26,26,26,8,2,44,0.0,1012,26,10,107,6
2019-12-04 12:00:00,29,21,0.0,13.8,7,7,48,11:25 AM,No moonset,04:50 AM,06:28 PM,13,28,28,28,19,1,39,0.0,1011,28,10,42,13
2019-12-04 15:00:00,29,21,0.0,13.8,7,7,48,11:25 AM,No moonset,04:50 AM,06:28 PM,17,28,28,28,28,1,53,0.0,1009,28,10,22,19
2019-12-04 18:00:00,29,21,0.0,13.8,7,1,48,11:25 AM,No moonset,04:50 AM,06:28 PM,20,27,27,26,26,0,71,0.0,1010,26,10,17,16
2019-12-04 21:00:00,29,21,0.0,13.8,7,1,48,11:25 AM,No moonset,04:50 AM,06:28 PM,21,26,26,24,19,3,84,0.0,1012,24,10,228,12
2019-12-05 00:00:00,28,22,0.0,13.8,7,1,55,12:16 PM,12:30 AM,04:50 AM,06:29 PM,22,26,26,24,14,10,88,0.0,1012,24,10,311,9
2019-12-05 03:00:00,28,22,0.0,13.8,7,1,55,12:16 PM,12:30 AM,04:50 AM,06:29 PM,21,25,25,23,13,30,91,0.0,1011,23,10,257,9
2019-12-05 06:00:00,28,22,0.0,13.8,7,1,55,12:16 PM,12:30 AM,04:50 AM,06:29 PM,20,25,25,23,12,18,85,0.0,1013,23,10,240,9
2019-12-05 09:00:00,28,22,0.0,13.8,7,7,55,12:16 PM,12:30 AM,04:50 AM,06:29 PM,19,27,27,26,11,3,68,0.0,1013,26,10,97,9
2019-12-05 12:00:00,28,22,0.0,13.8,7,7,55,12:16 PM,12:30 AM,04:50 AM,06:29 PM,20,29,29,27,28,0,65,0.0,1011,27,10,14,18
2019-12-05 15:00:00,28,22,0.0,13.8,7,7,55,12:16 PM,12:30 AM,04:50 AM,06:29 PM,22,30,30,27,36,0,73,0.0,1009,27,10,3,25
2019-12-05 18:00:00,28,22,0.0,13.8,7,1,55,12:16 PM,12:30 AM,04:50 AM,06:29 PM,23,28,28,26,35,7,84,0.0,1010,26,10,238,25
2019-12-05 21:00:00,28,22,0.0,13.8,7,1,55,12:16 PM,12:30 AM,04:50 AM,06:29 PM,23,28,28,25,32,19,89,0.0,1011,25,10,346,22
2019-12-06 00:00:00,27,24,0.0,13.8,7,1,62,01:07 PM,01:02 AM,04:50 AM,06:29 PM,23,27,27,25,32,28,91,0.0,1011,25,10,334,22
2019-12-06 03:00:00,27,24,0.0,13.8,7,1,62,01:07 PM,01:02 AM,04:50 AM,06:29 PM,23,27,27,24,30,51,91,0.0,1011,24,10,318,21
2019-12-06 06:00:00,27,24,0.0,13.8,7,1,62,01:07 PM,01:02 AM,04:50 AM,06:29 PM,22,27,27,24,26,33,88,0.0,1012,24,10,311,19
2019-12-06 09:00:00,27,24,0.0,13.8,7,7,62,01:07 PM,01:02 AM,04:50 AM,06:29 PM,22,29,29,26,29,6,78,0.0,1012,26,10,335,22
2019-12-06 12:00:00,27,24,0.0,13.8,7,7,62,01:07 PM,01:02 AM,04:50 AM,06:29 PM,22,30,30,27,41,3,76,0.0,1010,27,10,354,32
2019-12-06 15:00:00,27,24,0.0,13.8,7,7,62,01:07 PM,01:02 AM,04:50 AM,06:29 PM,23,29,29,27,45,5,79,0.0,1008,27,10,354,34
2019-12-06 18:00:00,27,24,0.0,13.8,7,1,62,01:07 PM,01:02 AM,04:50 AM,06:29 PM,23,29,29,26,44,7,83,0.0,1009,26,10,348,31
2019-12-06 21:00:00,27,24,0.0,13.8,7,1,62,01:07 PM,01:02 AM,04:50 AM,06:29 PM,23,28,28,26,44,4,82,0.0,1010,26,10,341,30
2019-12-07 00:00:00,27,25,0.0,13.8,7,1,70,01:57 PM,01:34 AM,04:50 AM,06:30 PM,22,28,28,25,35,5,84,0.0,1010,25,10,326,23
2019-12-07 03:00:00,27,25,0.0,13.8,7,1,70,01:57 PM,01:34 AM,04:50 AM,06:30 PM,22,27,27,25,36,5,86,0.0,1010,25,10,325,24
2019-12-07 06:00:00,27,25,0.0,13.8,7,1,70,01:57 PM,01:34 AM,04:50 AM,06:30 PM,22,28,28,25,39,4,83,0.0,1012,25,10,331,28
2019-12-07 09:00:00,27,25,0.0,13.8,7,7,70,01:57 PM,01:34 AM,04:50 AM,06:30 PM,22,29,29,27,42,1,77,0.0,1012,27,10,341,31
2019-12-07 12:00:00,27,25,0.0,13.8,7,7,70,01:57 PM,01:34 AM,04:50 AM,06:30 PM,22,30,30,27,48,0,75,0.0,1011,27,10,350,37
2019-12-07 15:00:00,27,25,0.0,13.8,7,7,70,01:57 PM,01:34 AM,04:50 AM,06:30 PM,22,29,29,27,53,5,76,0.0,1009,27,10,352,39
2019-12-07 18:00:00,27,25,0.0,13.8,7,1,70,01:57 PM,01:34 AM,04:50 AM,06:30 PM,22,28,28,26,55,4,77,0.0,1010,26,10,348,38
2019-12-07 21:00:00,27,25,0.0,13.8,7,1,70,01:57 PM,01:34 AM,04:50 AM,06:30 PM,22,28,28,26,47,2,79,0.0,1012,26,10,344,32
2019-12-08 00:00:00,27,24,0.0,13.8,7,1,77,02:49 PM,02:06 AM,04:51 AM,06:31 PM,22,27,27,25,36,4,81,0.0,1013,25,10,337,24
2019-12-08 03:00:00,27,24,0.0,13.8,7,1,77,02:49 PM,02:06 AM,04:51 AM,06:31 PM,21,27,27,25,26,14,82,0.0,1014,25,10,330,17
2019-12-08 06:00:00,27,24,0.0,13.8,7,1,77,02:49 PM,02:06 AM,04:51 AM,06:31 PM,21,27,27,25,25,9,78,0.0,1016,25,10,333,18
2019-12-08 09:00:00,27,24,0.0,13.8,7,7,77,02:49 PM,02:06 AM,04:51 AM,06:31 PM,21,28,28,26,25,4,72,0.0,1016,26,10,118,19
2019-12-08 12:00:00,27,24,0.0,13.8,7,7,77,02:49 PM,02:06 AM,04:51 AM,06:31 PM,21,29,29,27,28,3,71,0.0,1015,27,10,10,23
2019-12-08 15:00:00,27,24,0.0,13.8,7,7,77,02:49 PM,02:06 AM,04:51 AM,06:31 PM,21,29,29,26,37,3,72,0.0,1014,26,10,15,28
2019-12-08 18:00:00,27,24,0.0,13.8,7,1,77,02:49 PM,02:06 AM,04:51 AM,06:31 PM,21,27,27,25,29,3,76,0.0,1016,25,10,22,20
2019-12-08 21:00:00,27,24,0.0,13.8,7,1,77,02:49 PM,02:06 AM,04:51 AM,06:31 PM,21,27,27,25,19,3,80,0.0,1018,25,10,59,12
2019-12-09 00:00:00,28,23,0.0,13.8,7,1,84,03:42 PM,02:39 AM,04:51 AM,06:32 PM,20,26,26,24,14,3,81,0.0,1018,24,10,103,9
2019-12-09 03:00:00,28,23,0.0,13.8,7,1,84,03:42 PM,02:39 AM,04:51 AM,06:32 PM,20,25,25,23,15,7,83,0.0,1018,23,10,117,10
2019-12-09 06:00:00,28,23,0.0,13.8,7,1,84,03:42 PM,02:39 AM,04:51 AM,06:32 PM,20,26,26,24,19,28,80,0.0,1019,24,10,106,14
2019-12-09 09:00:00,28,23,0.0,13.8,7,7,84,03:42 PM,02:39 AM,04:51 AM,06:32 PM,20,27,27,26,17,14,70,0.0,1020,26,10,90,13
2019-12-09 12:00:00,28,23,0.0,13.8,7,7,84,03:42 PM,02:39 AM,04:51 AM,06:32 PM,20,29,29,27,17,5,65,0.0,1019,27,10,84,13
2019-12-09 15:00:00,28,23,0.0,13.8,7,7,84,03:42 PM,02:39 AM,04:51 AM,06:32 PM,20,30,30,28,21,2,65,0.0,1017,28,10,81,15
2019-12-09 18:00:00,28,23,0.0,13.8,7,1,84,03:42 PM,02:39 AM,04:51 AM,06:32 PM,21,28,28,26,26,0,74,0.0,1018,26,10,87,18
2019-12-09 21:00:00,28,23,0.0,13.8,7,1,84,03:42 PM,02:39 AM,04:51 AM,06:32 PM,21,26,26,24,24,1,82,0.0,1019,24,10,80,16
2019-12-10 00:00:00,26,23,0.0,12.2,7,1,92,04:37 PM,03:15 AM,04:51 AM,06:32 PM,21,26,26,24,20,41,85,0.0,1018,24,10,73,13
2019-12-10 03:00:00,26,23,0.0,12.2,7,1,92,04:37 PM,03:15 AM,04:51 AM,06:32 PM,21,26,26,24,20,73,85,0.0,1017,24,10,62,13
2019-12-10 06:00:00,26,23,0.0,12.2,7,1,92,04:37 PM,03:15 AM,04:51 AM,06:32 PM,20,26,26,24,19,90,78,0.0,1017,24,10,59,14
2019-12-10 09:00:00,26,23,0.0,12.2,7,6,92,04:37 PM,03:15 AM,04:51 AM,06:32 PM,20,27,27,26,13,81,70,0.0,1017,26,10,51,10
2019-12-10 12:00:00,26,23,0.0,12.2,7,6,92,04:37 PM,03:15 AM,04:51 AM,06:32 PM,20,28,28,26,17,25,70,0.0,1016,26,10,17,14
2019-12-10 15:00:00,26,23,0.0,12.2,7,7,92,04:37 PM,03:15 AM,04:51 AM,06:32 PM,21,28,28,26,23,0,72,0.0,1014,26,10,12,18
2019-12-10 18:00:00,26,23,0.0,12.2,7,1,92,04:37 PM,03:15 AM,04:51 AM,06:32 PM,21,27,27,25,27,4,76,0.0,1014,25,10,19,19
2019-12-10 21:00:00,26,23,0.0,12.2,7,1,92,04:37 PM,03:15 AM,04:51 AM,06:32 PM,21,27,27,25,28,24,80,0.0,1016,25,10,23,19
2019-12-11 00:00:00,27,24,0.0,12.2,7,1,99,05:36 PM,03:55 AM,04:51 AM,06:33 PM,21,26,26,24,26,37,81,0.0,1014,24,10,9,18
2019-12-11 03:00:00,27,24,0.0,12.2,7,1,99,05:36 PM,03:55 AM,04:51 AM,06:33 PM,21,26,26,24,23,56,83,0.0,1013,24,10,232,15
2019-12-11 06:00:00,27,24,0.0,12.2,7,1,99,05:36 PM,03:55 AM,04:51 AM,06:33 PM,20,26,26,24,14,86,79,0.0,1013,24,10,328,10
2019-12-11 09:00:00,27,24,0.0,12.2,7,6,99,05:36 PM,03:55 AM,04:51 AM,06:33 PM,20,27,27,25,13,70,73,0.1,1014,25,10,339,10
2019-12-11 12:00:00,27,24,0.0,12.2,7,6,99,05:36 PM,03:55 AM,04:51 AM,06:33 PM,20,28,28,26,18,31,70,0.0,1013,26,10,122,14
2019-12-11 15:00:00,27,24,0.0,12.2,7,7,99,05:36 PM,03:55 AM,04:51 AM,06:33 PM,21,29,29,26,28,10,72,0.0,1011,26,10,7,22
2019-12-11 18:00:00,27,24,0.0,12.2,7,1,99,05:36 PM,03:55 AM,04:51 AM,06:33 PM,21,28,28,26,18,12,75,0.0,1012,26,10,4,13
2019-12-11 21:00:00,27,24,0.0,12.2,7,1,99,05:36 PM,03:55 AM,04:51 AM,06:33 PM,21,27,27,25,28,19,77,0.0,1014,25,10,12,19
2019-12-12 00:00:00,27,24,0.0,13.3,7,1,100,06:35 PM,04:39 AM,04:51 AM,06:34 PM,21,26,26,25,17,53,78,0.0,1013,25,10,71,12
2019-12-12 03:00:00,27,24,0.0,13.3,7,1,100,06:35 PM,04:39 AM,04:51 AM,06:34 PM,20,26,26,24,14,58,78,0.0,1011,24,10,273,10
2019-12-12 06:00:00,27,24,0.0,13.3,7,1,100,06:35 PM,04:39 AM,04:51 AM,06:34 PM,20,27,27,25,23,24,74,0.0,1011,25,10,132,17
2019-12-12 09:00:00,27,24,0.0,13.3,7,7,100,06:35 PM,04:39 AM,04:51 AM,06:34 PM,20,27,27,26,23,11,70,0.0,1012,26,10,245,18
2019-12-12 12:00:00,27,24,0.0,13.3,7,7,100,06:35 PM,04:39 AM,04:51 AM,06:34 PM,20,28,28,26,26,6,67,0.0,1011,26,10,123,21
2019-12-12 15:00:00,27,24,0.0,13.3,7,7,100,06:35 PM,04:39 AM,04:51 AM,06:34 PM,20,28,28,26,33,58,70,0.1,1009,26,10,9,26
2019-12-12 18:00:00,27,24,0.0,13.3,7,1,100,06:35 PM,04:39 AM,04:51 AM,06:34 PM,21,27,27,25,32,88,76,0.3,1010,25,9,15,22
2019-12-12 21:00:00,27,24,0.0,13.3,7,1,100,06:35 PM,04:39 AM,04:51 AM,06:34 PM,21,27,27,25,35,85,80,0.3,1011,25,9,9,24
2019-12-13 00:00:00,27,25,0.0,11.0,6,1,87,07:35 PM,05:29 AM,04:52 AM,06:34 PM,21,27,27,25,31,86,81,0.1,1011,25,10,237,21
2019-12-13 03:00:00,27,25,0.0,11.0,6,1,87,07:35 PM,05:29 AM,04:52 AM,06:34 PM,21,27,27,25,26,68,81,0.1,1010,25,10,355,18
2019-12-13 06:00:00,27,25,0.0,11.0,6,1,87,07:35 PM,05:29 AM,04:52 AM,06:34 PM,21,27,27,25,22,74,80,0.2,1012,25,10,347,15
2019-12-13 09:00:00,27,25,0.0,11.0,6,6,87,07:35 PM,05:29 AM,04:52 AM,06:34 PM,21,28,28,26,23,81,77,0.3,1012,26,9,118,18
2019-12-13 12:00:00,27,25,0.0,11.0,6,6,87,07:35 PM,05:29 AM,04:52 AM,06:34 PM,22,29,29,26,31,81,76,0.2,1010,26,10,9,26
2019-12-13 15:00:00,27,25,0.0,11.0,6,6,87,07:35 PM,05:29 AM,04:52 AM,06:34 PM,22,29,29,26,38,53,78,0.0,1008,26,9,10,31
2019-12-13 18:00:00,27,25,0.0,11.0,6,1,87,07:35 PM,05:29 AM,04:52 AM,06:34 PM,22,28,28,26,34,56,79,0.1,1009,26,10,16,25
2019-12-13 21:00:00,27,25,0.0,11.0,6,1,87,07:35 PM,05:29 AM,04:52 AM,06:34 PM,22,28,28,25,31,73,80,0.2,1011,25,10,13,22
2019-12-14 00:00:00,26,25,0.0,9.8,6,1,79,08:32 PM,06:24 AM,04:52 AM,06:35 PM,22,27,27,25,28,75,81,0.2,1011,25,10,242,20
2019-12-14 03:00:00,26,25,0.0,9.8,6,1,79,08:32 PM,06:24 AM,04:52 AM,06:35 PM,22,27,27,25,28,79,83,0.2,1010,25,9,356,20
2019-12-14 06:00:00,26,25,0.0,9.8,6,1,79,08:32 PM,06:24 AM,04:52 AM,06:35 PM,22,27,27,25,27,87,82,0.3,1011,25,10,351,19
2019-12-14 09:00:00,26,25,0.0,9.8,6,6,79,08:32 PM,06:24 AM,04:52 AM,06:35 PM,22,28,28,26,28,82,77,0.4,1011,26,10,350,22
2019-12-14 12:00:00,26,25,0.0,9.8,6,6,79,08:32 PM,06:24 AM,04:52 AM,06:35 PM,22,29,29,26,28,80,75,0.3,1010,26,9,353,22
2019-12-14 15:00:00,26,25,0.0,9.8,6,6,79,08:32 PM,06:24 AM,04:52 AM,06:35 PM,22,29,29,26,31,78,74,0.3,1008,26,9,124,24
2019-12-14 18:00:00,26,25,0.0,9.8,6,1,79,08:32 PM,06:24 AM,04:52 AM,06:35 PM,22,28,28,26,34,33,78,0.1,1009,26,10,13,25
2019-12-14 21:00:00,26,25,0.0,9.8,6,1,79,08:32 PM,06:24 AM,04:52 AM,06:35 PM,22,27,27,25,35,24,81,0.0,1011,25,10,245,24
2019-12-15 00:00:00,26,25,0.0,13.8,7,1,72,09:27 PM,07:24 AM,04:52 AM,06:35 PM,21,27,27,25,33,47,82,0.0,1011,25,10,347,23
2019-12-15 03:00:00,26,25,0.0,13.8,7,1,72,09:27 PM,07:24 AM,04:52 AM,06:35 PM,21,27,27,25,27,69,81,0.1,1010,25,10,329,18
2019-12-15 06:00:00,26,25,0.0,13.8,7,1,72,09:27 PM,07:24 AM,04:52 AM,06:35 PM,21,27,27,25,21,55,79,0.0,1011,25,10,330,15
2019-12-15 09:00:00,26,25,0.0,13.8,7,7,72,09:27 PM,07:24 AM,04:52 AM,06:35 PM,21,28,28,26,23,17,76,0.0,1012,26,10,351,18
2019-12-15 12:00:00,26,25,0.0,13.8,7,7,72,09:27 PM,07:24 AM,04:52 AM,06:35 PM,22,28,28,26,28,1,76,0.0,1010,26,10,359,23
2019-12-15 15:00:00,26,25,0.0,13.8,7,7,72,09:27 PM,07:24 AM,04:52 AM,06:35 PM,22,28,28,26,33,6,77,0.0,1008,26,10,125,27
2019-12-15 18:00:00,26,25,0.0,13.8,7,1,72,09:27 PM,07:24 AM,04:52 AM,06:35 PM,22,28,28,26,38,18,80,0.0,1009,26,10,3,28
2019-12-15 21:00:00,26,25,0.0,13.8,7,1,72,09:27 PM,07:24 AM,04:52 AM,06:35 PM,22,27,27,25,38,37,82,0.0,1010,25,10,234,26
2019-12-16 00:00:00,27,25,0.0,13.3,7,1,65,10:17 PM,08:27 AM,04:53 AM,06:36 PM,22,27,27,25,34,57,84,0.0,1010,25,10,341,23
2019-12-16 03:00:00,27,25,0.0,13.3,7,1,65,10:17 PM,08:27 AM,04:53 AM,06:36 PM,22,27,27,25,31,65,84,0.0,1010,25,10,326,22
2019-12-16 06:00:00,27,25,0.0,13.3,7,1,65,10:17 PM,08:27 AM,04:53 AM,06:36 PM,22,27,27,25,29,63,82,0.0,1011,25,10,317,22
2019-12-16 09:00:00,27,25,0.0,13.3,7,7,65,10:17 PM,08:27 AM,04:53 AM,06:36 PM,22,29,29,27,30,22,75,0.0,1011,27,10,335,23
2019-12-16 12:00:00,27,25,0.0,13.3,7,7,65,10:17 PM,08:27 AM,04:53 AM,06:36 PM,22,30,30,27,36,3,75,0.0,1009,27,10,116,29
2019-12-16 15:00:00,27,25,0.0,13.3,7,7,65,10:17 PM,08:27 AM,04:53 AM,06:36 PM,23,31,31,28,41,2,77,0.0,1006,28,10,356,31
2019-12-16 18:00:00,27,25,0.0,13.3,7,1,65,10:17 PM,08:27 AM,04:53 AM,06:36 PM,24,30,30,27,36,3,83,0.0,1007,27,10,119,26
2019-12-16 21:00:00,27,25,0.0,13.3,7,1,65,10:17 PM,08:27 AM,04:53 AM,06:36 PM,22,28,28,26,45,25,79,0.0,1010,26,10,98,32
2019-12-17 00:00:00,26,23,0.0,13.8,7,1,58,11:02 PM,09:31 AM,04:53 AM,06:37 PM,20,27,27,25,51,16,75,0.0,1012,25,10,143,37
2019-12-17 03:00:00,26,23,0.0,13.8,7,1,58,11:02 PM,09:31 AM,04:53 AM,06:37 PM,20,26,26,24,48,28,77,0.0,1012,24,10,140,35
2019-12-17 06:00:00,26,23,0.0,13.8,7,1,58,11:02 PM,09:31 AM,04:53 AM,06:37 PM,19,26,26,24,42,46,75,0.0,1014,24,10,136,33
2019-12-17 09:00:00,26,23,0.0,13.8,7,7,58,11:02 PM,09:31 AM,04:53 AM,06:37 PM,19,27,27,25,40,27,68,0.0,1015,25,10,135,33
2019-12-17 12:00:00,26,23,0.0,13.8,7,7,58,11:02 PM,09:31 AM,04:53 AM,06:37 PM,19,27,27,26,39,11,65,0.0,1014,26,10,131,33
2019-12-17 15:00:00,26,23,0.0,13.8,7,7,58,11:02 PM,09:31 AM,04:53 AM,06:37 PM,19,27,27,25,42,18,66,0.0,1014,25,10,132,35
2019-12-17 18:00:00,26,23,0.0,13.8,7,1,58,11:02 PM,09:31 AM,04:53 AM,06:37 PM,18,26,26,24,44,45,71,0.0,1015,24,10,134,34
2019-12-17 21:00:00,26,23,0.0,13.8,7,1,58,11:02 PM,09:31 AM,04:53 AM,06:37 PM,18,25,25,23,42,72,73,0.0,1017,23,10,132,31
2019-12-18 00:00:00,26,23,0.0,13.3,5,1,50,11:44 PM,10:34 AM,04:53 AM,06:37 PM,18,25,25,23,41,66,71,0.1,1017,23,10,127,30
2019-12-18 03:00:00,26,23,0.0,13.3,5,1,50,11:44 PM,10:34 AM,04:53 AM,06:37 PM,17,25,25,23,40,72,70,0.1,1016,23,10,122,30
2019-12-18 06:00:00,26,23,0.0,13.3,5,1,50,11:44 PM,10:34 AM,04:53 AM,06:37 PM,17,25,25,24,39,49,66,0.0,1017,24,10,122,30
2019-12-18 09:00:00,26,23,0.0,13.3,5,6,50,11:44 PM,10:34 AM,04:53 AM,06:37 PM,17,26,26,24,37,61,63,0.1,1018,24,10,124,30
2019-12-18 12:00:00,26,23,0.0,13.3,5,6,50,11:44 PM,10:34 AM,04:53 AM,06:37 PM,17,27,27,25,36,26,60,0.0,1017,25,10,126,30
2019-12-18 15:00:00,26,23,0.0,13.3,5,7,50,11:44 PM,10:34 AM,04:53 AM,06:37 PM,17,27,27,25,36,5,61,0.0,1016,25,10,124,30
2019-12-18 18:00:00,26,23,0.0,13.3,5,1,50,11:44 PM,10:34 AM,04:53 AM,06:37 PM,18,26,26,24,37,37,68,0.0,1017,24,10,124,28
2019-12-18 21:00:00,26,23,0.0,13.3,5,1,50,11:44 PM,10:34 AM,04:53 AM,06:37 PM,18,25,25,23,36,50,72,0.0,1019,23,10,120,26
2019-12-19 00:00:00,26,22,0.0,13.3,7,1,43,No moonrise,11:36 AM,04:54 AM,06:38 PM,18,25,25,23,34,59,74,0.0,1018,23,10,117,24
2019-12-19 03:00:00,26,22,0.0,13.3,7,1,43,No moonrise,11:36 AM,04:54 AM,06:38 PM,17,25,25,23,33,62,73,0.0,1016,23,10,112,23
2019-12-19 06:00:00,26,22,0.0,13.3,7,1,43,No moonrise,11:36 AM,04:54 AM,06:38 PM,17,25,25,23,30,72,69,0.0,1017,23,10,104,22
2019-12-19 09:00:00,26,22,0.0,13.3,7,5,43,No moonrise,11:36 AM,04:54 AM,06:38 PM,17,26,26,25,24,41,62,0.0,1018,25,10,103,20
2019-12-19 12:00:00,26,22,0.0,13.3,7,7,43,No moonrise,11:36 AM,04:54 AM,06:38 PM,17,27,27,26,22,13,59,0.0,1017,26,10,111,18
2019-12-19 15:00:00,26,22,0.0,13.3,7,7,43,No moonrise,11:36 AM,04:54 AM,06:38 PM,17,27,27,26,26,3,59,0.0,1016,26,10,108,21
2019-12-19 18:00:00,26,22,0.0,13.3,7,1,43,No moonrise,11:36 AM,04:54 AM,06:38 PM,17,26,26,24,28,0,65,0.0,1016,24,10,100,20
2019-12-19 21:00:00,26,22,0.0,13.3,7,1,43,No moonrise,11:36 AM,04:54 AM,06:38 PM,18,25,25,23,27,5,71,0.0,1017,23,10,97,18
2019-12-20 00:00:00,27,22,0.0,13.8,7,1,36,12:23 AM,12:37 PM,04:54 AM,06:38 PM,18,25,25,23,23,18,74,0.0,1016,23,10,94,15
2019-12-20 03:00:00,27,22,0.0,13.8,7,1,36,12:23 AM,12:37 PM,04:54 AM,06:38 PM,18,25,25,22,17,39,76,0.0,1015,22,10,119,11
2019-12-20 06:00:00,27,22,0.0,13.8,7,1,36,12:23 AM,12:37 PM,04:54 AM,06:38 PM,18,22,25,22,14,46,77,0.0,1017,22,10,153,10
2019-12-20 09:00:00,27,22,0.0,13.8,7,6,36,12:23 AM,12:37 PM,04:54 AM,06:38 PM,18,26,26,24,11,15,68,0.0,1017,24,10,121,9
2019-12-20 12:00:00,27,22,0.0,13.8,7,7,36,12:23 AM,12:37 PM,04:54 AM,06:38 PM,17,27,27,26,15,0,58,0.0,1016,26,10,93,13
2019-12-20 15:00:00,27,22,0.0,13.8,7,7,36,12:23 AM,12:37 PM,04:54 AM,06:38 PM,17,28,28,27,25,0,57,0.0,1015,27,10,99,19
2019-12-20 18:00:00,27,22,0.0,13.8,7,1,36,12:23 AM,12:37 PM,04:54 AM,06:38 PM,18,26,26,25,28,0,65,0.0,1016,25,10,105,20
2019-12-20 21:00:00,27,22,0.0,13.8,7,1,36,12:23 AM,12:37 PM,04:54 AM,06:38 PM,18,26,26,24,27,5,73,0.0,1017,24,10,109,18
2019-12-21 00:00:00,27,23,0.0,13.8,7,1,28,01:01 AM,01:38 PM,04:55 AM,06:39 PM,19,25,25,23,26,12,77,0.0,1016,23,10,103,17
2019-12-21 03:00:00,27,23,0.0,13.8,7,1,28,01:01 AM,01:38 PM,04:55 AM,06:39 PM,19,25,25,23,22,20,78,0.0,1015,23,10,92,15
2019-12-21 06:00:00,27,23,0.0,13.8,7,1,28,01:01 AM,01:38 PM,04:55 AM,06:39 PM,19,25,25,24,17,51,74,0.0,1016,24,10,106,12
2019-12-21 09:00:00,27,23,0.0,13.8,7,6,28,01:01 AM,01:38 PM,04:55 AM,06:39 PM,18,27,27,26,14,22,64,0.0,1017,26,10,99,11
2019-12-21 12:00:00,27,23,0.0,13.8,7,7,28,01:01 AM,01:38 PM,04:55 AM,06:39 PM,18,28,28,27,15,0,59,0.0,1016,27,10,93,13
2019-12-21 15:00:00,27,23,0.0,13.8,7,7,28,01:01 AM,01:38 PM,04:55 AM,06:39 PM,19,29,29,27,21,0,60,0.0,1014,27,10,77,16
2019-12-21 18:00:00,27,23,0.0,13.8,7,1,28,01:01 AM,01:38 PM,04:55 AM,06:39 PM,19,27,27,26,27,0,69,0.0,1015,26,10,63,19
2019-12-21 21:00:00,27,23,0.0,13.8,7,1,28,01:01 AM,01:38 PM,04:55 AM,06:39 PM,19,26,26,24,21,0,76,0.0,1015,24,10,53,14
2019-12-22 00:00:00,26,23,0.0,13.8,7,1,21,01:40 AM,02:39 PM,04:55 AM,06:39 PM,19,25,25,23,15,12,78,0.0,1014,23,10,38,9
2019-12-22 03:00:00,26,23,0.0,13.8,7,1,21,01:40 AM,02:39 PM,04:55 AM,06:39 PM,19,25,25,23,10,24,79,0.0,1013,23,10,38,6
2019-12-22 06:00:00,26,23,0.0,13.8,7,1,21,01:40 AM,02:39 PM,04:55 AM,06:39 PM,19,26,26,24,8,26,76,0.0,1014,24,10,42,6
2019-12-22 09:00:00,26,23,0.0,13.8,7,7,21,01:40 AM,02:39 PM,04:55 AM,06:39 PM,19,27,27,25,9,9,68,0.0,1015,25,10,44,7
2019-12-22 12:00:00,26,23,0.0,13.8,7,7,21,01:40 AM,02:39 PM,04:55 AM,06:39 PM,19,27,27,26,13,0,67,0.0,1014,26,10,30,10
2019-12-22 15:00:00,26,23,0.0,13.8,7,7,21,01:40 AM,02:39 PM,04:55 AM,06:39 PM,20,28,28,26,19,0,68,0.0,1013,26,10,39,15
2019-12-22 18:00:00,26,23,0.0,13.8,7,1,21,01:40 AM,02:39 PM,04:55 AM,06:39 PM,20,27,27,25,27,0,73,0.0,1014,25,10,77,20
2019-12-22 21:00:00,26,23,0.0,13.8,7,1,21,01:40 AM,02:39 PM,04:55 AM,06:39 PM,20,26,26,24,28,31,79,0.0,1016,24,10,97,19
2019-12-23 00:00:00,27,24,0.0,12.2,7,1,14,02:20 AM,03:41 PM,04:56 AM,06:40 PM,20,26,26,24,27,78,78,0.1,1015,24,10,106,19
2019-12-23 03:00:00,27,24,0.0,12.2,7,1,14,02:20 AM,03:41 PM,04:56 AM,06:40 PM,19,26,26,24,28,87,73,0.1,1015,24,10,112,21
2019-12-23 06:00:00,27,24,0.0,12.2,7,1,14,02:20 AM,03:41 PM,04:56 AM,06:40 PM,18,26,26,24,26,85,69,0.0,1016,24,10,100,19
2019-12-23 09:00:00,27,24,0.0,12.2,7,6,14,02:20 AM,03:41 PM,04:56 AM,06:40 PM,18,26,26,25,18,68,64,0.0,1016,25,10,91,14
