date_time,Mundulla_maxtempC,Mundulla_mintempC,Mundulla_totalSnow_cm,Mundulla_sunHour,Mundulla_uvIndex,Mundulla_uvIndex,Mundulla_moon_illumination,Mundulla_moonrise,Mundulla_moonset,Mundulla_sunrise,Mundulla_sunset,Mundulla_DewPointC,Mundulla_FeelsLikeC,Mundulla_HeatIndexC,Mundulla_WindChillC,Mundulla_WindGustKmph,Mundulla_cloudcover,Mundulla_humidity,Mundulla_precipMM,Mundulla_pressure,Mundulla_tempC,Mundulla_visibility,Mundulla_winddirDegree,Mundulla_windspeedKmph
2020-02-13 09:00:00,34,19,0.0,13.7,7,7,60,09:55 PM,09:44 AM,05:36 AM,07:07 PM,17,27,27,26,9,14,56,0.0,1011,26,10,99,8
2020-02-13 12:00:00,34,19,0.0,13.7,7,8,60,09:55 PM,09:44 AM,05:36 AM,07:07 PM,16,35,35,34,3,25,35,0.0,1008,34,10,262,2
2020-02-13 15:00:00,34,19,0.0,13.7,7,8,60,09:55 PM,09:44 AM,05:36 AM,07:07 PM,16,33,33,33,10,39,36,0.0,1006,33,10,245,9
2020-02-13 18:00:00,34,19,0.0,13.7,7,1,60,09:55 PM,09:44 AM,05:36 AM,07:07 PM,16,31,31,29,26,22,52,0.0,1007,29,10,216,19
2020-02-13 21:00:00,34,19,0.0,13.7,7,1,60,09:55 PM,09:44 AM,05:36 AM,07:07 PM,16,30,30,27,23,14,64,0.0,1008,27,10,205,15
2020-02-14 00:00:00,25,20,0.0,13.3,6,1,53,10:28 PM,10:54 AM,05:37 AM,07:05 PM,16,25,25,22,11,12,68,0.0,1007,22,10,210,6
2020-02-14 03:00:00,25,20,0.0,13.3,6,1,53,10:28 PM,10:54 AM,05:37 AM,07:05 PM,16,21,21,21,17,15,74,0.0,1006,21,10,247,11
2020-02-14 06:00:00,25,20,0.0,13.3,6,1,53,10:28 PM,10:54 AM,05:37 AM,07:05 PM,17,20,20,20,19,58,81,0.0,1007,20,10,234,14
2020-02-14 09:00:00,25,20,0.0,13.3,6,6,53,10:28 PM,10:54 AM,05:37 AM,07:05 PM,17,22,24,22,18,54,76,0.0,1008,22,10,242,14
2020-02-14 12:00:00,25,20,0.0,13.3,6,6,53,10:28 PM,10:54 AM,05:37 AM,07:05 PM,17,26,26,25,22,32,64,0.0,1007,25,10,241,19
2020-02-14 15:00:00,25,20,0.0,13.3,6,6,53,10:28 PM,10:54 AM,05:37 AM,07:05 PM,16,25,25,24,31,42,62,0.0,1006,24,10,237,27
2020-02-14 18:00:00,25,20,0.0,13.3,6,1,53,10:28 PM,10:54 AM,05:37 AM,07:05 PM,16,21,21,21,33,93,73,0.0,1008,21,10,222,26
2020-02-14 21:00:00,25,20,0.0,13.3,6,1,53,10:28 PM,10:54 AM,05:37 AM,07:05 PM,16,20,20,20,30,100,76,0.0,1010,20,10,200,22
2020-02-15 00:00:00,24,18,0.0,8.5,5,1,45,11:04 PM,12:02 PM,05:38 AM,07:04 PM,15,19,19,19,27,89,79,0.0,1010,19,10,207,21
2020-02-15 03:00:00,24,18,0.0,8.5,5,1,45,11:04 PM,12:02 PM,05:38 AM,07:04 PM,15,18,18,18,30,92,80,0.0,1009,18,10,199,22
2020-02-15 06:00:00,24,18,0.0,8.5,5,1,45,11:04 PM,12:02 PM,05:38 AM,07:04 PM,15,18,18,18,29,94,79,0.0,1011,18,10,195,22
2020-02-15 09:00:00,24,18,0.0,8.5,5,4,45,11:04 PM,12:02 PM,05:38 AM,07:04 PM,14,19,19,19,26,91,73,0.0,1013,19,10,187,21
2020-02-15 12:00:00,24,18,0.0,8.5,5,5,45,11:04 PM,12:02 PM,05:38 AM,07:04 PM,14,25,25,24,23,99,52,0.0,1013,24,10,176,20
2020-02-15 15:00:00,24,18,0.0,8.5,5,5,45,11:04 PM,12:02 PM,05:38 AM,07:04 PM,13,25,25,24,25,100,50,0.0,1012,24,10,177,21
2020-02-15 18:00:00,24,18,0.0,8.5,5,1,45,11:04 PM,12:02 PM,05:38 AM,07:04 PM,13,25,25,23,30,62,55,0.0,1013,23,10,176,21
2020-02-15 21:00:00,24,18,0.0,8.5,5,1,45,11:04 PM,12:02 PM,05:38 AM,07:04 PM,13,19,22,19,30,27,73,0.0,1015,19,10,170,20
2020-02-16 00:00:00,26,14,0.0,13.6,6,1,38,11:44 PM,01:09 PM,05:39 AM,07:03 PM,12,16,16,16,22,54,79,0.0,1015,16,10,162,15
2020-02-16 03:00:00,26,14,0.0,13.6,6,1,38,11:44 PM,01:09 PM,05:39 AM,07:03 PM,11,14,14,14,17,42,82,0.0,1014,14,10,176,11
2020-02-16 06:00:00,26,14,0.0,13.6,6,1,38,11:44 PM,01:09 PM,05:39 AM,07:03 PM,11,14,14,14,16,17,79,0.0,1014,14,10,178,10
2020-02-16 09:00:00,26,14,0.0,13.6,6,5,38,11:44 PM,01:09 PM,05:39 AM,07:03 PM,10,19,19,19,13,15,57,0.0,1015,19,10,173,12
2020-02-16 12:00:00,26,14,0.0,13.6,6,6,38,11:44 PM,01:09 PM,05:39 AM,07:03 PM,11,25,25,24,12,16,44,0.0,1013,24,10,192,10
2020-02-16 15:00:00,26,14,0.0,13.6,6,7,38,11:44 PM,01:09 PM,05:39 AM,07:03 PM,11,26,26,26,23,2,38,0.0,1011,26,10,227,20
2020-02-16 18:00:00,26,14,0.0,13.6,6,1,38,11:44 PM,01:09 PM,05:39 AM,07:03 PM,12,25,25,22,29,0,58,0.0,1012,22,10,222,21
2020-02-16 21:00:00,26,14,0.0,13.6,6,1,38,11:44 PM,01:09 PM,05:39 AM,07:03 PM,14,18,18,18,20,0,78,0.0,1013,18,10,203,13
2020-02-17 00:00:00,29,16,0.0,13.6,6,1,30,No moonrise,02:14 PM,05:40 AM,07:02 PM,15,16,16,16,14,34,92,0.0,1013,16,10,208,9
2020-02-17 03:00:00,29,16,0.0,13.6,6,1,30,No moonrise,02:14 PM,05:40 AM,07:02 PM,15,16,16,16,12,25,95,0.0,1011,16,2,181,6
2020-02-17 06:00:00,29,16,0.0,13.6,6,1,30,No moonrise,02:14 PM,05:40 AM,07:02 PM,15,16,16,16,11,23,91,0.0,1012,16,10,231,6
2020-02-17 09:00:00,29,16,0.0,13.6,6,6,30,No moonrise,02:14 PM,05:40 AM,07:02 PM,15,25,25,24,8,0,56,0.0,1012,24,10,195,6
2020-02-17 12:00:00,29,16,0.0,13.6,6,7,30,No moonrise,02:14 PM,05:40 AM,07:02 PM,10,27,27,28,13,5,32,0.0,1011,28,10,242,12
2020-02-17 15:00:00,29,16,0.0,13.6,6,7,30,No moonrise,02:14 PM,05:40 AM,07:02 PM,9,28,28,29,19,6,28,0.0,1009,29,10,233,16
2020-02-17 18:00:00,29,16,0.0,13.6,6,1,30,No moonrise,02:14 PM,05:40 AM,07:02 PM,11,30,30,26,26,10,45,0.0,1010,26,10,230,18
2020-02-17 21:00:00,29,16,0.0,13.6,6,1,30,No moonrise,02:14 PM,05:40 AM,07:02 PM,13,24,24,22,17,14,67,0.0,1010,22,10,214,10
2020-02-18 00:00:00,21,16,0.0,9.7,5,1,22,12:26 AM,03:16 PM,05:41 AM,07:01 PM,15,18,18,18,13,18,79,0.0,1009,18,10,180,9
2020-02-18 03:00:00,21,16,0.0,9.7,5,1,22,12:26 AM,03:16 PM,05:41 AM,07:01 PM,15,17,17,17,17,51,89,0.0,1007,17,10,236,12
2020-02-18 06:00:00,21,16,0.0,9.7,5,1,22,12:26 AM,03:16 PM,05:41 AM,07:01 PM,14,17,17,17,27,79,81,0.0,1009,17,10,244,19
2020-02-18 09:00:00,21,16,0.0,9.7,5,6,22,12:26 AM,03:16 PM,05:41 AM,07:01 PM,13,21,21,21,33,58,59,0.0,1010,21,10,243,28
2020-02-18 12:00:00,21,16,0.0,9.7,5,5,22,12:26 AM,03:16 PM,05:41 AM,07:01 PM,12,21,21,21,39,99,55,0.1,1010,21,10,241,34
2020-02-18 15:00:00,21,16,0.0,9.7,5,5,22,12:26 AM,03:16 PM,05:41 AM,07:01 PM,11,21,24,21,42,100,51,0.0,1011,21,10,228,37
2020-02-18 18:00:00,21,16,0.0,9.7,5,1,22,12:26 AM,03:16 PM,05:41 AM,07:01 PM,11,18,18,18,42,95,67,0.1,1013,18,10,215,32
2020-02-18 21:00:00,21,16,0.0,9.7,5,1,22,12:26 AM,03:16 PM,05:41 AM,07:01 PM,10,16,16,16,35,62,68,0.0,1014,16,10,211,25
2020-02-19 00:00:00,22,14,0.0,12.1,4,1,15,01:15 AM,04:12 PM,05:42 AM,07:00 PM,11,16,16,16,31,100,72,0.1,1015,16,10,210,22
2020-02-19 03:00:00,22,14,0.0,12.1,4,1,15,01:15 AM,04:12 PM,05:42 AM,07:00 PM,12,16,16,16,29,73,76,0.2,1014,16,10,201,21
2020-02-19 06:00:00,22,14,0.0,12.1,4,1,15,01:15 AM,04:12 PM,05:42 AM,07:00 PM,11,14,15,14,29,62,77,0.1,1016,15,10,206,20
2020-02-19 09:00:00,22,14,0.0,12.1,4,4,15,01:15 AM,04:12 PM,05:42 AM,07:00 PM,9,18,18,18,24,64,58,0.1,1016,18,10,197,21
2020-02-19 12:00:00,22,14,0.0,12.1,4,6,15,01:15 AM,04:12 PM,05:42 AM,07:00 PM,9,21,21,21,25,5,46,0.0,1016,21,10,218,22
2020-02-19 15:00:00,22,14,0.0,12.1,4,6,15,01:15 AM,04:12 PM,05:42 AM,07:00 PM,8,22,24,22,30,0,40,0.0,1014,22,10,216,26
2020-02-19 18:00:00,22,14,0.0,12.1,4,1,15,01:15 AM,04:12 PM,05:42 AM,07:00 PM,7,18,18,18,33,0,49,0.0,1016,18,10,197,23
2020-02-19 21:00:00,22,14,0.0,12.1,4,1,15,01:15 AM,04:12 PM,05:42 AM,07:00 PM,8,13,14,13,29,8,65,0.0,1016,14,10,188,19
2020-02-20 00:00:00,23,10,0.0,13.2,5,1,7,02:07 AM,05:03 PM,05:43 AM,06:58 PM,8,11,12,11,22,33,77,0.0,1017,12,10,177,13
2020-02-20 03:00:00,23,10,0.0,13.2,5,1,7,02:07 AM,05:03 PM,05:43 AM,06:58 PM,8,9,10,9,17,12,86,0.0,1016,10,10,185,10
2020-02-20 06:00:00,23,10,0.0,13.2,5,1,7,02:07 AM,05:03 PM,05:43 AM,06:58 PM,8,10,11,10,15,57,85,0.0,1018,11,10,176,10
2020-02-20 09:00:00,23,10,0.0,13.2,5,5,7,02:07 AM,05:03 PM,05:43 AM,06:58 PM,8,17,17,17,15,33,55,0.0,1018,17,10,159,13
2020-02-20 12:00:00,23,10,0.0,13.2,5,5,7,02:07 AM,05:03 PM,05:43 AM,06:58 PM,7,21,21,21,16,100,41,0.0,1017,21,10,177,14
2020-02-20 15:00:00,23,10,0.0,13.2,5,6,7,02:07 AM,05:03 PM,05:43 AM,06:58 PM,7,24,24,23,15,39,35,0.0,1015,23,10,196,13
2020-02-20 18:00:00,23,10,0.0,13.2,5,1,7,02:07 AM,05:03 PM,05:43 AM,06:58 PM,9,18,18,18,37,12,55,0.0,1017,18,10,214,26
2020-02-20 21:00:00,23,10,0.0,13.2,5,1,7,02:07 AM,05:03 PM,05:43 AM,06:58 PM,8,13,15,13,31,14,65,0.0,1019,15,10,186,22
2020-02-21 00:00:00,25,11,0.0,13.1,5,1,0,03:03 AM,05:48 PM,05:44 AM,06:57 PM,8,12,13,12,23,6,71,0.0,1019,13,10,163,15
2020-02-21 03:00:00,25,11,0.0,13.1,5,1,0,03:03 AM,05:48 PM,05:44 AM,06:57 PM,8,10,11,10,19,3,80,0.0,1019,11,10,166,11
2020-02-21 06:00:00,25,11,0.0,13.1,5,1,0,03:03 AM,05:48 PM,05:44 AM,06:57 PM,9,10,11,10,16,4,84,0.0,1020,11,10,175,10
2020-02-21 09:00:00,25,11,0.0,13.1,5,5,0,03:03 AM,05:48 PM,05:44 AM,06:57 PM,9,18,18,18,16,15,53,0.0,1021,18,10,156,14
2020-02-21 12:00:00,25,11,0.0,13.1,5,6,0,03:03 AM,05:48 PM,05:44 AM,06:57 PM,7,24,24,23,18,2,38,0.0,1020,23,10,174,15
2020-02-21 15:00:00,25,11,0.0,13.1,5,7,0,03:03 AM,05:48 PM,05:44 AM,06:57 PM,6,25,25,25,19,16,29,0.0,1018,25,10,188,17
2020-02-21 18:00:00,25,11,0.0,13.1,5,1,0,03:03 AM,05:48 PM,05:44 AM,06:57 PM,8,22,24,22,22,15,42,0.0,1020,22,10,183,14
2020-02-21 21:00:00,25,11,0.0,13.1,5,1,0,03:03 AM,05:48 PM,05:44 AM,06:57 PM,7,20,24,20,36,0,54,0.0,1022,20,10,162,24
2020-02-22 00:00:00,27,11,0.0,13.1,6,1,0,04:01 AM,06:26 PM,05:45 AM,06:56 PM,7,12,14,12,24,0,63,0.0,1022,14,10,144,15
2020-02-22 03:00:00,27,11,0.0,13.1,6,1,0,04:01 AM,06:26 PM,05:45 AM,06:56 PM,7,10,12,10,20,0,74,0.0,1022,12,10,140,12
2020-02-22 06:00:00,27,11,0.0,13.1,6,1,0,04:01 AM,06:26 PM,05:45 AM,06:56 PM,8,10,11,10,14,0,78,0.0,1023,11,10,132,9
2020-02-22 09:00:00,27,11,0.0,13.1,6,5,0,04:01 AM,06:26 PM,05:45 AM,06:56 PM,7,18,18,18,10,0,47,0.0,1023,18,10,129,9
2020-02-22 12:00:00,27,11,0.0,13.1,6,6,0,04:01 AM,06:26 PM,05:45 AM,06:56 PM,4,24,24,24,11,0,27,0.0,1021,24,10,168,9
2020-02-22 15:00:00,27,11,0.0,13.1,6,7,0,04:01 AM,06:26 PM,05:45 AM,06:56 PM,3,25,25,27,12,0,22,0.0,1018,27,10,178,10
2020-02-22 18:00:00,27,11,0.0,13.1,6,1,0,04:01 AM,06:26 PM,05:45 AM,06:56 PM,8,22,24,22,23,0,40,0.0,1019,22,10,227,14
2020-02-22 21:00:00,27,11,0.0,13.1,6,1,0,04:01 AM,06:26 PM,05:45 AM,06:56 PM,10,17,17,17,23,0,61,0.0,1019,17,10,195,13
2020-02-23 00:00:00,32,14,0.0,13.1,7,1,0,04:59 AM,07:00 PM,05:46 AM,06:55 PM,9,15,15,15,20,0,67,0.0,1019,15,10,155,10
2020-02-23 03:00:00,32,14,0.0,13.1,7,1,0,04:59 AM,07:00 PM,05:46 AM,06:55 PM,9,14,14,14,17,0,70,0.0,1018,14,10,110,8
2020-02-23 06:00:00,32,14,0.0,13.1,7,1,0,04:59 AM,07:00 PM,05:46 AM,06:55 PM,8,15,15,15,16,0,62,0.0,1019,15,10,74,8
2020-02-23 09:00:00,32,14,0.0,13.1,7,7,0,04:59 AM,07:00 PM,05:46 AM,06:55 PM,7,25,25,25,10,0,31,0.0,1019,25,10,21,9
2020-02-23 12:00:00,32,14,0.0,13.1,7,8,0,04:59 AM,07:00 PM,05:46 AM,06:55 PM,2,28,28,30,14,0,16,0.0,1016,30,10,301,12
2020-02-23 15:00:00,32,14,0.0,13.1,7,8,0,04:59 AM,07:00 PM,05:46 AM,06:55 PM,1,30,30,32,13,0,14,0.0,1014,32,10,275,11
2020-02-23 18:00:00,32,14,0.0,13.1,7,1,0,04:59 AM,07:00 PM,05:46 AM,06:55 PM,5,31,31,29,32,0,27,0.0,1015,29,10,209,19
2020-02-23 21:00:00,32,14,0.0,13.1,7,1,0,04:59 AM,07:00 PM,05:46 AM,06:55 PM,7,29,29,27,27,5,41,0.0,1018,27,10,166,15
2020-02-24 00:00:00,34,19,0.0,13.1,7,1,0,05:57 AM,07:31 PM,05:47 AM,06:53 PM,7,19,19,19,19,10,48,0.0,1017,19,10,111,10
2020-02-24 03:00:00,34,19,0.0,13.1,7,1,0,05:57 AM,07:31 PM,05:47 AM,06:53 PM,8,19,19,19,22,31,48,0.0,1016,19,10,90,12
2020-02-24 06:00:00,34,19,0.0,13.1,7,1,0,05:57 AM,07:31 PM,05:47 AM,06:53 PM,10,20,20,20,13,3,53,0.0,1017,20,10,40,7
2020-02-24 09:00:00,34,19,0.0,13.1,7,7,0,05:57 AM,07:31 PM,05:47 AM,06:53 PM,16,27,27,27,13,4,51,0.0,1017,27,10,343,12
2020-02-24 12:00:00,34,19,0.0,13.1,7,8,0,05:57 AM,07:31 PM,05:47 AM,06:53 PM,12,33,33,33,20,11,28,0.0,1016,33,10,325,18
2020-02-24 15:00:00,34,19,0.0,13.1,7,8,0,05:57 AM,07:31 PM,05:47 AM,06:53 PM,7,31,31,34,24,16,20,0.0,1013,34,10,261,21
2020-02-24 18:00:00,34,19,0.0,13.1,7,1,0,05:57 AM,07:31 PM,05:47 AM,06:53 PM,8,27,27,28,27,9,27,0.0,1014,28,10,220,17
2020-02-24 21:00:00,34,19,0.0,13.1,7,1,0,05:57 AM,07:31 PM,05:47 AM,06:53 PM,9,24,24,22,19,16,44,0.0,1014,22,10,207,9
2020-02-25 00:00:00,29,18,0.0,13.0,6,1,8,06:54 AM,07:59 PM,05:48 AM,06:52 PM,11,21,21,21,14,21,54,0.0,1013,21,10,221,6
2020-02-25 03:00:00,29,18,0.0,13.0,6,1,8,06:54 AM,07:59 PM,05:48 AM,06:52 PM,12,19,19,19,16,10,66,0.0,1012,19,10,224,8
2020-02-25 06:00:00,29,18,0.0,13.0,6,1,8,06:54 AM,07:59 PM,05:48 AM,06:52 PM,13,18,18,18,11,22,72,0.0,1013,18,10,241,7
2020-02-25 09:00:00,29,18,0.0,13.0,6,6,8,06:54 AM,07:59 PM,05:48 AM,06:52 PM,12,25,25,25,16,10,46,0.0,1013,25,10,240,14
2020-02-25 12:00:00,29,18,0.0,13.0,6,7,8,06:54 AM,07:59 PM,05:48 AM,06:52 PM,10,28,28,29,26,3,31,0.0,1012,29,10,243,23
2020-02-25 15:00:00,29,18,0.0,13.0,6,7,8,06:54 AM,07:59 PM,05:48 AM,06:52 PM,9,25,25,26,31,2,34,0.0,1010,26,10,233,27
2020-02-25 18:00:00,29,18,0.0,13.0,6,1,8,06:54 AM,07:59 PM,05:48 AM,06:52 PM,9,22,24,22,28,0,50,0.0,1011,22,10,230,19
2020-02-25 21:00:00,29,18,0.0,13.0,6,1,8,06:54 AM,07:59 PM,05:48 AM,06:52 PM,13,18,22,18,17,3,82,0.0,1012,18,10,226,11
2020-02-26 00:00:00,21,12,0.0,13.0,4,1,15,07:50 AM,08:25 PM,05:49 AM,06:51 PM,14,16,16,16,19,82,84,0.0,1012,16,10,245,13
2020-02-26 03:00:00,21,12,0.0,13.0,4,1,15,07:50 AM,08:25 PM,05:49 AM,06:51 PM,11,16,16,16,29,80,76,0.1,1010,16,10,246,18
2020-02-26 06:00:00,21,12,0.0,13.0,4,1,15,07:50 AM,08:25 PM,05:49 AM,06:51 PM,11,17,17,17,25,42,69,0.0,1012,17,10,254,17
2020-02-26 09:00:00,21,12,0.0,13.0,4,5,15,07:50 AM,08:25 PM,05:49 AM,06:51 PM,8,17,17,17,27,47,55,0.0,1013,17,10,205,22
2020-02-26 12:00:00,21,12,0.0,13.0,4,6,15,07:50 AM,08:25 PM,05:49 AM,06:51 PM,4,21,23,21,29,0,33,0.0,1014,21,10,218,25
2020-02-26 15:00:00,21,12,0.0,13.0,4,6,15,07:50 AM,08:25 PM,05:49 AM,06:51 PM,3,20,20,20,32,0,32,0.0,1013,20,10,219,28
2020-02-26 18:00:00,21,12,0.0,13.0,4,1,15,07:50 AM,08:25 PM,05:49 AM,06:51 PM,4,16,16,16,35,0,45,0.0,1014,16,10,213,24
2020-02-26 21:00:00,21,12,0.0,13.0,4,1,15,07:50 AM,08:25 PM,05:49 AM,06:51 PM,5,11,12,11,25,0,59,0.0,1017,12,10,199,15
2020-02-27 00:00:00,19,9,0.0,13.0,5,1,23,08:45 AM,08:51 PM,05:50 AM,06:49 PM,5,9,10,9,19,0,69,0.0,1016,10,10,193,10
2020-02-27 03:00:00,19,9,0.0,13.0,5,1,23,08:45 AM,08:51 PM,05:50 AM,06:49 PM,4,9,9,9,11,0,72,0.0,1015,9,10,197,5
2020-02-27 06:00:00,19,9,0.0,13.0,5,1,23,08:45 AM,08:51 PM,05:50 AM,06:49 PM,5,10,10,10,5,29,71,0.0,1017,10,10,259,3
2020-02-27 09:00:00,19,9,0.0,13.0,5,5,23,08:45 AM,08:51 PM,05:50 AM,06:49 PM,6,17,17,17,16,6,48,0.0,1017,17,10,238,14
2020-02-27 12:00:00,19,9,0.0,13.0,5,5,23,08:45 AM,08:51 PM,05:50 AM,06:49 PM,8,18,18,18,24,49,53,0.0,1015,18,10,243,21
2020-02-27 15:00:00,19,9,0.0,13.0,5,5,23,08:45 AM,08:51 PM,05:50 AM,06:49 PM,9,19,19,19,27,22,51,0.0,1013,19,10,245,23
2020-02-27 18:00:00,19,9,0.0,13.0,5,1,23,08:45 AM,08:51 PM,05:50 AM,06:49 PM,10,17,17,17,32,77,62,0.0,1014,17,10,237,21
2020-02-27 21:00:00,19,9,0.0,13.0,5,1,23,08:45 AM,08:51 PM,05:50 AM,06:49 PM,10,17,17,17,27,67,65,0.0,1015,17,10,231,19
2020-02-28 00:00:00,21,14,0.0,10.7,4,1,30,09:41 AM,09:18 PM,05:51 AM,06:48 PM,11,16,16,16,23,66,71,0.0,1015,16,10,232,16
2020-02-28 03:00:00,21,14,0.0,10.7,4,1,30,09:41 AM,09:18 PM,05:51 AM,06:48 PM,11,16,16,16,22,57,73,0.1,1015,16,10,221,16
2020-02-28 06:00:00,21,14,0.0,10.7,4,1,30,09:41 AM,09:18 PM,05:51 AM,06:48 PM,11,15,15,15,17,91,73,0.1,1017,15,10,204,12
2020-02-28 09:00:00,21,14,0.0,10.7,4,4,30,09:41 AM,09:18 PM,05:51 AM,06:48 PM,10,17,17,17,14,97,63,0.2,1018,17,10,197,11
2020-02-28 12:00:00,21,14,0.0,10.7,4,5,30,09:41 AM,09:18 PM,05:51 AM,06:48 PM,10,21,21,21,12,99,49,0.0,1017,21,10,223,10
2020-02-28 15:00:00,21,14,0.0,10.7,4,6,30,09:41 AM,09:18 PM,05:51 AM,06:48 PM,10,21,21,21,20,26,51,0.0,1015,21,10,227,17
2020-02-28 18:00:00,21,14,0.0,10.7,4,1,30,09:41 AM,09:18 PM,05:51 AM,06:48 PM,10,18,18,18,27,4,57,0.0,1016,18,10,217,18
2020-02-28 21:00:00,21,14,0.0,10.7,4,1,30,09:41 AM,09:18 PM,05:51 AM,06:48 PM,10,13,14,13,19,1,77,0.0,1018,14,10,202,11
2020-02-29 00:00:00,27,12,0.0,13.0,6,1,38,10:36 AM,09:47 PM,05:52 AM,06:47 PM,10,13,13,13,12,0,84,0.0,1017,13,10,182,6
2020-02-29 03:00:00,27,12,0.0,13.0,6,1,38,10:36 AM,09:47 PM,05:52 AM,06:47 PM,10,12,12,12,12,53,88,0.0,1017,12,10,193,6
2020-02-29 06:00:00,27,12,0.0,13.0,6,1,38,10:36 AM,09:47 PM,05:52 AM,06:47 PM,10,13,13,13,7,4,87,0.0,1017,13,10,128,4
2020-02-29 09:00:00,27,12,0.0,13.0,6,5,38,10:36 AM,09:47 PM,05:52 AM,06:47 PM,10,20,20,20,4,12,55,0.0,1017,20,10,149,3
2020-02-29 12:00:00,27,12,0.0,13.0,6,6,38,10:36 AM,09:47 PM,05:52 AM,06:47 PM,10,25,25,25,9,17,38,0.0,1015,25,10,279,8
2020-02-29 15:00:00,27,12,0.0,13.0,6,7,38,10:36 AM,09:47 PM,05:52 AM,06:47 PM,9,26,26,27,14,7,33,0.0,1012,27,10,255,12
2020-02-29 18:00:00,27,12,0.0,13.0,6,1,38,10:36 AM,09:47 PM,05:52 AM,06:47 PM,11,29,29,25,18,8,55,0.0,1012,25,10,208,12
2020-02-29 21:00:00,27,12,0.0,13.0,6,1,38,10:36 AM,09:47 PM,05:52 AM,06:47 PM,11,25,25,23,15,9,66,0.0,1013,23,10,171,8
2020-03-01 00:00:00,30,16,0.0,12.9,6,1,44,11:34 AM,10:18 PM,05:53 AM,06:45 PM,11,16,16,16,12,12,70,0.0,1011,16,10,112,6
2020-03-01 03:00:00,30,16,0.0,12.9,6,1,44,11:34 AM,10:18 PM,05:53 AM,06:45 PM,11,16,16,16,8,5,73,0.0,1008,16,10,8,4
2020-03-01 06:00:00,30,16,0.0,12.9,6,1,44,11:34 AM,10:18 PM,05:53 AM,06:45 PM,10,17,17,17,26,3,64,0.0,1007,17,10,22,12
2020-03-01 09:00:00,30,16,0.0,12.9,6,7,44,11:34 AM,10:18 PM,05:53 AM,06:45 PM,7,27,27,28,32,4,27,0.0,1007,28,10,334,28
2020-03-01 12:00:00,30,16,0.0,12.9,6,8,44,11:34 AM,10:18 PM,05:53 AM,06:45 PM,8,29,29,30,42,34,26,0.0,1006,30,10,271,36
2020-03-01 15:00:00,30,16,0.0,12.9,6,6,44,11:34 AM,10:18 PM,05:53 AM,06:45 PM,12,25,25,22,26,45,52,0.0,1006,22,10,261,21
2020-03-01 18:00:00,30,16,0.0,12.9,6,1,44,11:34 AM,10:18 PM,05:53 AM,06:45 PM,12,21,21,21,32,73,55,0.1,1008,21,10,259,23
2020-03-01 21:00:00,30,16,0.0,12.9,6,1,44,11:34 AM,10:18 PM,05:53 AM,06:45 PM,15,18,18,18,20,100,83,0.6,1010,18,2,244,14
2020-03-02 00:00:00,22,12,0.0,12.9,4,1,51,12:32 PM,10:54 PM,05:54 AM,06:44 PM,14,17,17,17,32,100,83,0.0,1011,17,10,195,24
2020-03-02 03:00:00,22,12,0.0,12.9,4,1,51,12:32 PM,10:54 PM,05:54 AM,06:44 PM,9,12,14,12,38,63,73,0.0,1012,14,10,171,27
2020-03-02 06:00:00,22,12,0.0,12.9,4,1,51,12:32 PM,10:54 PM,05:54 AM,06:44 PM,7,9,12,9,31,32,73,0.0,1015,12,10,168,21
2020-03-02 09:00:00,22,12,0.0,12.9,4,5,51,12:32 PM,10:54 PM,05:54 AM,06:44 PM,5,16,16,16,27,4,48,0.0,1017,16,10,154,23
2020-03-02 12:00:00,22,12,0.0,12.9,4,6,51,12:32 PM,10:54 PM,05:54 AM,06:44 PM,3,21,21,21,21,0,31,0.0,1018,21,10,170,18
2020-03-02 15:00:00,22,12,0.0,12.9,4,6,51,12:32 PM,10:54 PM,05:54 AM,06:44 PM,4,23,23,22,24,0,30,0.0,1016,22,10,176,21
2020-03-02 18:00:00,22,12,0.0,12.9,4,1,51,12:32 PM,10:54 PM,05:54 AM,06:44 PM,5,18,18,18,38,33,40,0.0,1018,18,10,180,24
2020-03-02 21:00:00,22,12,0.0,12.9,4,1,51,12:32 PM,10:54 PM,05:54 AM,06:44 PM,6,12,14,12,34,5,57,0.0,1020,14,10,164,23
2020-03-03 00:00:00,26,11,0.0,12.9,4,1,58,01:33 PM,11:37 PM,05:55 AM,06:43 PM,6,10,12,10,29,76,68,0.0,1020,12,10,156,19
2020-03-03 03:00:00,26,11,0.0,12.9,4,1,58,01:33 PM,11:37 PM,05:55 AM,06:43 PM,6,9,11,9,24,94,73,0.0,1020,11,10,146,15
2020-03-03 06:00:00,26,11,0.0,12.9,4,1,58,01:33 PM,11:37 PM,05:55 AM,06:43 PM,7,9,11,9,20,10,76,0.0,1020,11,10,158,12
2020-03-03 09:00:00,26,11,0.0,12.9,4,5,58,01:33 PM,11:37 PM,05:55 AM,06:43 PM,7,16,16,16,23,30,55,0.0,1019,16,10,138,20
2020-03-03 12:00:00,26,11,0.0,12.9,4,6,58,01:33 PM,11:37 PM,05:55 AM,06:43 PM,5,24,24,23,18,8,31,0.0,1018,23,10,123,15
2020-03-03 15:00:00,26,11,0.0,12.9,4,7,58,01:33 PM,11:37 PM,05:55 AM,06:43 PM,4,25,25,26,13,49,25,0.0,1015,26,10,131,11
