date_time,Hamilton_maxtempC,Hamilton_mintempC,Hamilton_totalSnow_cm,Hamilton_sunHour,Hamilton_uvIndex,Hamilton_uvIndex,Hamilton_moon_illumination,Hamilton_moonrise,Hamilton_moonset,Hamilton_sunrise,Hamilton_sunset,Hamilton_DewPointC,Hamilton_FeelsLikeC,Hamilton_HeatIndexC,Hamilton_WindChillC,Hamilton_WindGustKmph,Hamilton_cloudcover,Hamilton_humidity,Hamilton_precipMM,Hamilton_pressure,Hamilton_tempC,Hamilton_visibility,Hamilton_winddirDegree,Hamilton_windspeedKmph
2019-12-22 09:00:00,4,-1,0.0,8.7,2,2,21,04:42 AM,03:29 PM,08:49 AM,05:47 PM,-2,-5,1,-5,39,10,85,0.0,1024,1,10,235,21
2019-12-22 12:00:00,4,-1,0.0,8.7,2,2,21,04:42 AM,03:29 PM,08:49 AM,05:47 PM,-1,-3,2,-3,39,18,84,0.0,1024,2,10,230,22
2019-12-22 15:00:00,4,-1,0.0,8.7,2,2,21,04:42 AM,03:29 PM,08:49 AM,05:47 PM,1,-1,3,-1,35,33,86,0.0,1022,3,10,230,21
2019-12-22 18:00:00,4,-1,0.0,8.7,2,2,21,04:42 AM,03:29 PM,08:49 AM,05:47 PM,1,-1,3,-1,30,19,88,0.0,1022,3,10,228,19
2019-12-22 21:00:00,4,-1,0.0,8.7,2,1,21,04:42 AM,03:29 PM,08:49 AM,05:47 PM,1,-1,2,-1,29,9,87,0.0,1021,1,10,232,17
2019-12-23 00:00:00,5,-1,0.0,8.7,2,1,14,05:54 AM,04:03 PM,08:49 AM,05:48 PM,1,-1,2,-1,33,10,85,0.0,1020,1,10,234,19
2019-12-23 03:00:00,5,-1,0.0,8.7,2,1,14,05:54 AM,04:03 PM,08:49 AM,05:48 PM,1,-1,3,-1,37,2,84,0.0,1019,3,10,232,22
2019-12-23 06:00:00,5,-1,0.0,8.7,2,1,14,05:54 AM,04:03 PM,08:49 AM,05:48 PM,1,-2,3,-2,39,3,84,0.0,1018,3,10,234,23
2019-12-23 09:00:00,5,-1,0.0,8.7,2,2,14,05:54 AM,04:03 PM,08:49 AM,05:48 PM,1,-2,3,-2,41,9,85,0.0,1018,3,10,230,24
2019-12-23 12:00:00,5,-1,0.0,8.7,2,2,14,05:54 AM,04:03 PM,08:49 AM,05:48 PM,1,-1,4,-1,46,15,79,0.0,1017,4,10,240,26
2019-12-23 15:00:00,5,-1,0.0,8.7,2,3,14,05:54 AM,04:03 PM,08:49 AM,05:48 PM,1,1,5,1,40,23,75,0.0,1016,5,10,259,23
2019-12-23 18:00:00,5,-1,0.0,8.7,2,1,14,05:54 AM,04:03 PM,08:49 AM,05:48 PM,1,1,4,1,22,28,82,0.0,1017,4,10,274,14
2019-12-23 21:00:00,5,-1,0.0,8.7,2,1,14,05:54 AM,04:03 PM,08:49 AM,05:48 PM,1,-0,3,-0,16,76,88,0.0,1020,1,10,195,10
2019-12-24 00:00:00,1,-2,0.0,8.7,2,1,7,07:05 AM,04:43 PM,08:49 AM,05:48 PM,0,-1,2,-1,20,65,86,0.0,1021,-0,10,17,13
2019-12-24 03:00:00,1,-2,0.0,8.7,2,1,7,07:05 AM,04:43 PM,08:49 AM,05:48 PM,-1,-2,1,-2,17,28,85,0.0,1022,1,10,20,12
2019-12-24 06:00:00,1,-2,0.0,8.7,2,1,7,07:05 AM,04:43 PM,08:49 AM,05:48 PM,-3,-5,-0,-5,21,30,82,0.0,1023,-0,10,26,14
2019-12-24 09:00:00,1,-2,0.0,8.7,2,2,7,07:05 AM,04:43 PM,08:49 AM,05:48 PM,-5,-6,-1,-6,25,27,78,0.0,1024,-1,10,49,15
2019-12-24 12:00:00,1,-2,0.0,8.7,2,2,7,07:05 AM,04:43 PM,08:49 AM,05:48 PM,-4,-5,-0,-5,27,31,74,0.0,1024,-0,10,70,17
2019-12-24 15:00:00,1,-2,0.0,8.7,2,2,7,07:05 AM,04:43 PM,08:49 AM,05:48 PM,-3,-4,0,-4,25,34,76,0.0,1023,0,10,76,17
2019-12-24 18:00:00,1,-2,0.0,8.7,2,2,7,07:05 AM,04:43 PM,08:49 AM,05:48 PM,-2,-3,1,-3,21,26,80,0.0,1022,1,10,76,15
2019-12-24 21:00:00,1,-2,0.0,8.7,2,1,7,07:05 AM,04:43 PM,08:49 AM,05:48 PM,-2,-3,1,-3,20,16,85,0.0,1022,1,10,83,14
2019-12-25 00:00:00,4,-0,0.0,8.7,2,1,0,08:12 AM,05:29 PM,08:50 AM,05:49 PM,-1,-2,1,-2,12,25,89,0.0,1020,1,10,80,9
2019-12-25 03:00:00,4,-0,0.0,8.7,2,1,0,08:12 AM,05:29 PM,08:50 AM,05:49 PM,-1,-0,1,-0,6,26,88,0.0,1019,1,10,174,4
2019-12-25 06:00:00,4,-0,0.0,8.7,2,1,0,08:12 AM,05:29 PM,08:50 AM,05:49 PM,-1,0,0,0,3,39,90,0.0,1019,0,10,298,2
2019-12-25 09:00:00,4,-0,0.0,8.7,2,2,0,08:12 AM,05:29 PM,08:50 AM,05:49 PM,-1,-1,0,-1,8,39,91,0.0,1018,0,10,205,5
2019-12-25 12:00:00,4,-0,0.0,8.7,2,2,0,08:12 AM,05:29 PM,08:50 AM,05:49 PM,0,-0,2,-0,13,41,90,0.0,1018,2,10,209,7
2019-12-25 15:00:00,4,-0,0.0,8.7,2,2,0,08:12 AM,05:29 PM,08:50 AM,05:49 PM,2,2,4,2,10,29,89,0.0,1017,4,10,180,6
2019-12-25 18:00:00,4,-0,0.0,8.7,2,1,0,08:12 AM,05:29 PM,08:50 AM,05:49 PM,2,2,3,2,9,37,92,0.0,1017,3,7,88,5
2019-12-25 21:00:00,4,-0,0.0,8.7,2,1,0,08:12 AM,05:29 PM,08:50 AM,05:49 PM,2,-1,2,-1,15,65,96,0.0,1018,2,2,50,9
2019-12-26 00:00:00,5,1,0.0,3.4,1,1,0,09:13 AM,06:21 PM,08:50 AM,05:50 PM,2,-1,2,-1,17,77,96,0.0,1019,2,2,53,10
2019-12-26 03:00:00,5,1,0.0,3.4,1,1,0,09:13 AM,06:21 PM,08:50 AM,05:50 PM,2,-1,2,-1,18,87,96,0.0,1020,2,2,52,12
2019-12-26 06:00:00,5,1,0.0,3.4,1,1,0,09:13 AM,06:21 PM,08:50 AM,05:50 PM,2,-1,2,-1,19,87,96,0.0,1020,2,5,55,12
2019-12-26 09:00:00,5,1,0.0,3.4,1,1,0,09:13 AM,06:21 PM,08:50 AM,05:50 PM,1,-2,2,-2,24,82,95,0.0,1021,2,10,64,13
2019-12-26 12:00:00,5,1,0.0,3.4,1,1,0,09:13 AM,06:21 PM,08:50 AM,05:50 PM,1,-1,2,-1,18,99,93,0.0,1021,2,10,67,10
2019-12-26 15:00:00,5,1,0.0,3.4,1,1,0,09:13 AM,06:21 PM,08:50 AM,05:50 PM,2,1,3,1,12,100,93,0.1,1019,3,7,152,7
2019-12-26 18:00:00,5,1,0.0,3.4,1,1,0,09:13 AM,06:21 PM,08:50 AM,05:50 PM,4,3,5,3,10,100,97,0.3,1019,4,2,275,5
2019-12-26 21:00:00,5,1,0.0,3.4,1,1,0,09:13 AM,06:21 PM,08:50 AM,05:50 PM,5,2,5,2,17,100,98,0.3,1019,2,1,184,8
2019-12-27 00:00:00,8,-2,0.0,5.2,2,1,0,10:06 AM,07:19 PM,08:50 AM,05:50 PM,7,2,6,2,26,100,99,0.0,1017,3,3,215,13
2019-12-27 03:00:00,8,-2,0.0,5.2,2,1,0,10:06 AM,07:19 PM,08:50 AM,05:50 PM,8,6,8,6,32,100,99,0.3,1017,8,10,223,16
2019-12-27 06:00:00,8,-2,0.0,5.2,2,1,0,10:06 AM,07:19 PM,08:50 AM,05:50 PM,8,5,8,5,33,100,98,1.1,1016,8,9,229,16
2019-12-27 09:00:00,8,-2,0.0,5.2,2,2,0,10:06 AM,07:19 PM,08:50 AM,05:50 PM,7,5,8,5,37,96,97,0.9,1017,8,9,237,18
2019-12-27 12:00:00,8,-2,0.0,5.2,2,3,0,10:06 AM,07:19 PM,08:50 AM,05:50 PM,6,5,8,5,37,64,88,0.0,1018,8,10,260,19
2019-12-27 15:00:00,8,-2,0.0,5.2,2,2,0,10:06 AM,07:19 PM,08:50 AM,05:50 PM,2,2,6,2,32,44,76,0.0,1019,6,10,282,20
2019-12-27 18:00:00,8,-2,0.0,5.2,2,2,0,10:06 AM,07:19 PM,08:50 AM,05:50 PM,1,0,4,0,23,78,78,0.0,1021,3,10,282,15
2019-12-27 21:00:00,8,-2,0.0,5.2,2,1,0,10:06 AM,07:19 PM,08:50 AM,05:50 PM,1,-0,3,-0,17,63,80,0.0,1023,-0,10,275,13
2019-12-28 00:00:00,5,2,0.0,8.7,1,1,8,10:51 AM,08:20 PM,08:51 AM,05:51 PM,0,-1,2,-1,17,97,82,0.0,1024,-0,10,277,12
2019-12-28 03:00:00,5,2,0.0,8.7,1,1,8,10:51 AM,08:20 PM,08:51 AM,05:51 PM,0,1,3,1,15,85,80,0.0,1024,3,10,263,11
2019-12-28 06:00:00,5,2,0.0,8.7,1,1,8,10:51 AM,08:20 PM,08:51 AM,05:51 PM,-0,-0,3,-0,15,50,81,0.0,1025,3,10,268,11
2019-12-28 09:00:00,5,2,0.0,8.7,1,2,8,10:51 AM,08:20 PM,08:51 AM,05:51 PM,-1,-1,2,-1,12,4,83,0.0,1026,2,10,263,9
2019-12-28 12:00:00,5,2,0.0,8.7,1,2,8,10:51 AM,08:20 PM,08:51 AM,05:51 PM,-1,1,3,1,9,11,75,0.0,1026,3,10,254,7
2019-12-28 15:00:00,5,2,0.0,8.7,1,2,8,10:51 AM,08:20 PM,08:51 AM,05:51 PM,-1,2,4,2,13,28,71,0.0,1025,4,10,240,9
2019-12-28 18:00:00,5,2,0.0,8.7,1,2,8,10:51 AM,08:20 PM,08:51 AM,05:51 PM,0,3,5,3,9,35,74,0.0,1024,5,10,253,6
2019-12-28 21:00:00,5,2,0.0,8.7,1,1,8,10:51 AM,08:20 PM,08:51 AM,05:51 PM,0,3,4,3,6,36,79,0.0,1025,4,10,237,4
2019-12-29 00:00:00,3,-5,0.0,5.2,2,1,15,11:28 AM,09:22 PM,08:51 AM,05:52 PM,0,2,3,2,8,14,81,0.0,1024,3,10,162,5
2019-12-29 03:00:00,3,-5,0.0,5.2,2,1,15,11:28 AM,09:22 PM,08:51 AM,05:52 PM,0,1,3,1,12,16,82,0.0,1023,3,10,83,8
2019-12-29 06:00:00,3,-5,0.0,5.2,2,1,15,11:28 AM,09:22 PM,08:51 AM,05:52 PM,-1,-2,2,-2,27,30,84,0.0,1021,2,10,69,16
2019-12-29 09:00:00,3,-5,0.0,5.2,2,1,15,11:28 AM,09:22 PM,08:51 AM,05:52 PM,-1,-4,1,-4,40,59,82,0.0,1019,1,10,70,23
2019-12-29 12:00:00,3,-5,0.0,5.2,2,1,15,11:28 AM,09:22 PM,08:51 AM,05:52 PM,-1,-4,2,-4,39,87,84,1.3,1016,2,9,71,24
2019-12-29 15:00:00,3,-5,0.0,5.2,2,1,15,11:28 AM,09:22 PM,08:51 AM,05:52 PM,1,-4,2,-4,38,100,94,4.7,1012,2,7,67,23
2019-12-29 18:00:00,3,-5,0.0,5.2,2,1,15,11:28 AM,09:22 PM,08:51 AM,05:52 PM,3,-2,3,-2,38,100,97,7.1,1010,2,6,65,26
2019-12-29 21:00:00,3,-5,0.0,5.2,2,1,15,11:28 AM,09:22 PM,08:51 AM,05:52 PM,3,-3,1,-3,40,100,97,5.5,1009,-3,4,59,27
2019-12-30 00:00:00,9,3,0.0,3.4,2,1,22,11:59 AM,10:24 PM,08:51 AM,05:53 PM,3,-4,-1,-4,44,100,96,0.3,1007,-2,2,58,29
2019-12-30 03:00:00,9,3,0.0,3.4,2,1,22,11:59 AM,10:24 PM,08:51 AM,05:53 PM,3,-2,4,-2,50,100,97,1.4,1003,4,4,64,33
2019-12-30 06:00:00,9,3,0.0,3.4,2,1,22,11:59 AM,10:24 PM,08:51 AM,05:53 PM,4,-1,5,-1,53,100,97,5.5,997,5,6,77,33
2019-12-30 09:00:00,9,3,0.0,3.4,2,2,22,11:59 AM,10:24 PM,08:51 AM,05:53 PM,5,2,7,2,47,95,91,7.1,994,7,6,128,28
2019-12-30 12:00:00,9,3,0.0,3.4,2,2,22,11:59 AM,10:24 PM,08:51 AM,05:53 PM,5,5,9,5,47,90,74,0.2,997,9,9,225,31
2019-12-30 15:00:00,9,3,0.0,3.4,2,3,22,11:59 AM,10:24 PM,08:51 AM,05:53 PM,1,3,7,3,45,75,63,0.0,999,7,10,226,35
2019-12-30 18:00:00,9,3,0.0,3.4,2,1,22,11:59 AM,10:24 PM,08:51 AM,05:53 PM,-1,-0,5,-0,40,51,67,0.0,1001,5,10,227,31
2019-12-30 21:00:00,9,3,0.0,3.4,2,1,22,11:59 AM,10:24 PM,08:51 AM,05:53 PM,0,-2,3,-2,32,78,81,0.0,1002,3,10,216,23
2019-12-31 00:00:00,0,-2,1.2,3.4,1,1,26,12:26 PM,11:25 PM,08:51 AM,05:53 PM,-2,-3,2,-3,31,50,74,0.0,1004,2,9,218,23
2019-12-31 03:00:00,0,-2,1.2,3.4,1,1,26,12:26 PM,11:25 PM,08:51 AM,05:53 PM,-1,-4,2,-4,32,87,82,0.2,1003,2,5,219,24
2019-12-31 06:00:00,0,-2,1.2,3.4,1,1,26,12:26 PM,11:25 PM,08:51 AM,05:53 PM,-1,-5,1,-5,33,100,88,0.4,1001,1,2,219,24
2019-12-31 09:00:00,0,-2,1.2,3.4,1,1,26,12:26 PM,11:25 PM,08:51 AM,05:53 PM,-2,-6,0,-6,38,100,85,0.7,1000,0,2,221,25
2019-12-31 12:00:00,0,-2,1.2,3.4,1,1,26,12:26 PM,11:25 PM,08:51 AM,05:53 PM,-3,-7,-0,-7,42,99,85,1.2,999,-0,1,222,28
2019-12-31 15:00:00,0,-2,1.2,3.4,1,1,26,12:26 PM,11:25 PM,08:51 AM,05:53 PM,-4,-6,0,-6,42,98,73,1.6,999,0,0,240,30
2019-12-31 18:00:00,0,-2,1.2,3.4,1,1,26,12:26 PM,11:25 PM,08:51 AM,05:53 PM,-4,-6,0,-6,36,90,74,0.1,1000,0,2,251,29
2019-12-31 21:00:00,0,-2,1.2,3.4,1,1,26,12:26 PM,11:25 PM,08:51 AM,05:53 PM,-5,-7,-1,-7,35,74,77,0.1,1002,-1,8,257,27
2020-01-01 00:00:00,-0,-4,0.0,3.4,1,1,37,12:51 PM,No moonset,08:51 AM,05:54 PM,-5,-8,-1,-8,35,81,79,0.0,1004,-1,10,258,28
2020-01-01 03:00:00,-0,-4,0.0,3.4,1,1,37,12:51 PM,No moonset,08:51 AM,05:54 PM,-5,-8,-2,-8,33,85,78,0.0,1004,-2,10,259,27
2020-01-01 06:00:00,-0,-4,0.0,3.4,1,1,37,12:51 PM,No moonset,08:51 AM,05:54 PM,-5,-8,-2,-8,32,88,77,0.0,1005,-2,10,256,24
2020-01-01 09:00:00,-0,-4,0.0,3.4,1,1,37,12:51 PM,No moonset,08:51 AM,05:54 PM,-6,-9,-3,-9,36,67,77,0.0,1006,-3,10,254,25
2020-01-01 12:00:00,-0,-4,0.0,3.4,1,1,37,12:51 PM,No moonset,08:51 AM,05:54 PM,-7,-9,-3,-9,36,84,73,0.0,1007,-3,10,257,24
2020-01-01 15:00:00,-0,-4,0.0,3.4,1,2,37,12:51 PM,No moonset,08:51 AM,05:54 PM,-7,-8,-2,-8,32,80,70,0.0,1007,-2,10,255,24
2020-01-01 18:00:00,-0,-4,0.0,3.4,1,2,37,12:51 PM,No moonset,08:51 AM,05:54 PM,-5,-6,-1,-6,27,33,73,0.0,1008,-1,10,247,21
2020-01-01 21:00:00,-0,-4,0.0,3.4,1,1,37,12:51 PM,No moonset,08:51 AM,05:54 PM,-3,-5,-1,-5,31,21,79,0.0,1008,-2,10,235,21
2020-01-02 00:00:00,5,2,0.0,8.7,1,1,44,01:14 PM,12:24 AM,08:52 AM,05:55 PM,-1,-3,-0,-3,39,49,81,0.0,1008,-2,10,229,25
2020-01-02 03:00:00,5,2,0.0,8.7,1,1,44,01:14 PM,12:24 AM,08:52 AM,05:55 PM,0,-2,3,-2,42,73,82,0.0,1007,3,10,223,28
2020-01-02 06:00:00,5,2,0.0,8.7,1,1,44,01:14 PM,12:24 AM,08:52 AM,05:55 PM,0,-3,3,-3,42,35,83,0.0,1007,3,10,223,26
2020-01-02 09:00:00,5,2,0.0,8.7,1,2,44,01:14 PM,12:24 AM,08:52 AM,05:55 PM,-1,-3,2,-3,42,35,80,0.0,1007,2,10,223,23
2020-01-02 12:00:00,5,2,0.0,8.7,1,2,44,01:14 PM,12:24 AM,08:52 AM,05:55 PM,-1,-2,3,-2,42,15,73,0.0,1007,3,10,222,25
2020-01-02 15:00:00,5,2,0.0,8.7,1,1,44,01:14 PM,12:24 AM,08:52 AM,05:55 PM,-1,-1,4,-1,44,35,71,0.0,1005,4,10,223,28
2020-01-02 18:00:00,5,2,0.0,8.7,1,1,44,01:14 PM,12:24 AM,08:52 AM,05:55 PM,1,0,5,0,38,76,78,0.0,1005,5,10,227,24
2020-01-02 21:00:00,5,2,0.0,8.7,1,1,44,01:14 PM,12:24 AM,08:52 AM,05:55 PM,2,1,5,1,36,90,85,0.0,1006,4,10,227,22
2020-01-03 00:00:00,5,3,0.0,3.4,1,1,51,01:36 PM,01:24 AM,08:52 AM,05:56 PM,3,2,5,2,33,84,87,0.0,1005,3,10,227,20
2020-01-03 03:00:00,5,3,0.0,3.4,1,1,51,01:36 PM,01:24 AM,08:52 AM,05:56 PM,3,2,5,2,27,85,90,0.0,1006,5,10,231,16
2020-01-03 06:00:00,5,3,0.0,3.4,1,1,51,01:36 PM,01:24 AM,08:52 AM,05:56 PM,3,1,4,1,22,60,93,0.0,1006,4,10,235,12
2020-01-03 09:00:00,5,3,0.0,3.4,1,1,51,01:36 PM,01:24 AM,08:52 AM,05:56 PM,2,0,3,0,19,76,93,0.0,1007,3,10,253,10
2020-01-03 12:00:00,5,3,0.0,3.4,1,1,51,01:36 PM,01:24 AM,08:52 AM,05:56 PM,2,2,4,2,14,86,89,0.0,1008,4,10,271,9
2020-01-03 15:00:00,5,3,0.0,3.4,1,1,51,01:36 PM,01:24 AM,08:52 AM,05:56 PM,3,2,5,2,14,79,85,0.0,1008,5,10,278,10
2020-01-03 18:00:00,5,3,0.0,3.4,1,1,51,01:36 PM,01:24 AM,08:52 AM,05:56 PM,2,2,5,2,12,80,84,0.0,1009,5,10,291,9
2020-01-03 21:00:00,5,3,0.0,3.4,1,1,51,01:36 PM,01:24 AM,08:52 AM,05:56 PM,1,2,4,2,9,88,82,0.0,1010,4,10,194,7
2020-01-04 00:00:00,2,-1,3.6,3.4,1,1,59,01:59 PM,02:24 AM,08:52 AM,05:57 PM,0,0,3,0,15,87,83,0.0,1010,3,10,17,11
2020-01-04 03:00:00,2,-1,3.6,3.4,1,1,59,01:59 PM,02:24 AM,08:52 AM,05:57 PM,0,-2,2,-2,17,100,86,0.1,1009,2,7,32,14
2020-01-04 06:00:00,2,-1,3.6,3.4,1,1,59,01:59 PM,02:24 AM,08:52 AM,05:57 PM,0,-3,1,-3,13,100,95,1.2,1008,1,2,24,11
2020-01-04 09:00:00,2,-1,3.6,3.4,1,1,59,01:59 PM,02:24 AM,08:52 AM,05:57 PM,-0,-3,0,-3,12,100,96,2.2,1009,0,2,124,9
2020-01-04 12:00:00,2,-1,3.6,3.4,1,1,59,01:59 PM,02:24 AM,08:52 AM,05:57 PM,-1,-1,1,-1,10,100,88,0.7,1009,1,2,327,9
2020-01-04 15:00:00,2,-1,3.6,3.4,1,1,59,01:59 PM,02:24 AM,08:52 AM,05:57 PM,-2,-1,2,-1,13,100,75,0.5,1009,2,5,301,11
2020-01-04 18:00:00,2,-1,3.6,3.4,1,1,59,01:59 PM,02:24 AM,08:52 AM,05:57 PM,-3,-3,2,-3,22,100,73,0.0,1009,2,10,301,17
2020-01-04 21:00:00,2,-1,3.6,3.4,1,1,59,01:59 PM,02:24 AM,08:52 AM,05:57 PM,-4,-5,0,-5,24,90,76,0.0,1011,0,10,304,19
2020-01-05 00:00:00,1,-4,1.9,6.9,1,1,66,02:24 PM,03:26 AM,08:51 AM,05:58 PM,-4,-6,-1,-6,22,72,77,0.0,1011,-1,10,299,17
2020-01-05 03:00:00,1,-4,1.9,6.9,1,1,66,02:24 PM,03:26 AM,08:51 AM,05:58 PM,-5,-6,-1,-6,25,71,75,0.1,1013,-1,10,305,19
2020-01-05 06:00:00,1,-4,1.9,6.9,1,1,66,02:24 PM,03:26 AM,08:51 AM,05:58 PM,-6,-7,-2,-7,25,65,72,0.0,1015,-2,10,304,19
2020-01-05 09:00:00,1,-4,1.9,6.9,1,2,66,02:24 PM,03:26 AM,08:51 AM,05:58 PM,-6,-6,-1,-6,22,57,71,0.0,1016,-1,10,297,16
2020-01-05 12:00:00,1,-4,1.9,6.9,1,1,66,02:24 PM,03:26 AM,08:51 AM,05:58 PM,-5,-5,-0,-5,19,60,68,0.0,1017,-0,10,280,15
2020-01-05 15:00:00,1,-4,1.9,6.9,1,1,66,02:24 PM,03:26 AM,08:51 AM,05:58 PM,-5,-4,1,-4,19,93,68,0.0,1015,1,10,248,15
2020-01-05 18:00:00,1,-4,1.9,6.9,1,1,66,02:24 PM,03:26 AM,08:51 AM,05:58 PM,-4,-4,1,-4,17,86,75,0.5,1012,1,7,219,14
2020-01-05 21:00:00,1,-4,1.9,6.9,1,1,66,02:24 PM,03:26 AM,08:51 AM,05:58 PM,-1,-5,-0,-5,24,100,93,1.7,1011,-2,2,207,18
2020-01-06 00:00:00,1,0,3.7,5.2,1,1,73,02:54 PM,04:29 AM,08:51 AM,05:59 PM,-0,-4,0,-4,30,100,93,2.5,1009,-2,2,214,22
2020-01-06 03:00:00,1,0,3.7,5.2,1,1,73,02:54 PM,04:29 AM,08:51 AM,05:59 PM,-0,-4,1,-4,31,89,89,1.9,1007,1,5,246,23
2020-01-06 06:00:00,1,0,3.7,5.2,1,1,73,02:54 PM,04:29 AM,08:51 AM,05:59 PM,-3,-5,0,-5,35,73,80,0.1,1009,0,7,266,26
2020-01-06 09:00:00,1,0,3.7,5.2,1,1,73,02:54 PM,04:29 AM,08:51 AM,05:59 PM,-3,-6,0,-6,39,90,77,0.1,1012,0,0,269,30
2020-01-06 12:00:00,1,0,3.7,5.2,1,1,73,02:54 PM,04:29 AM,08:51 AM,05:59 PM,-4,-6,0,-6,38,86,76,0.1,1014,0,0,262,31
2020-01-06 15:00:00,1,0,3.7,5.2,1,2,73,02:54 PM,04:29 AM,08:51 AM,05:59 PM,-4,-6,1,-6,39,54,72,0.1,1014,1,3,258,31
2020-01-06 18:00:00,1,0,3.7,5.2,1,2,73,02:54 PM,04:29 AM,08:51 AM,05:59 PM,-4,-5,1,-5,43,24,70,0.0,1014,1,10,260,31
2020-01-06 21:00:00,1,0,3.7,5.2,1,1,73,02:54 PM,04:29 AM,08:51 AM,05:59 PM,-4,-5,1,-5,40,0,71,0.0,1015,1,10,266,26
2020-01-07 00:00:00,3,-2,0.0,4.7,2,1,80,03:28 PM,05:34 AM,08:51 AM,06:00 PM,-4,-5,-0,-5,28,1,74,0.0,1016,-0,10,268,18
2020-01-07 03:00:00,3,-2,0.0,4.7,2,1,80,03:28 PM,05:34 AM,08:51 AM,06:00 PM,-5,-6,-1,-6,23,6,78,0.0,1017,-1,10,250,15
2020-01-07 06:00:00,3,-2,0.0,4.7,2,1,80,03:28 PM,05:34 AM,08:51 AM,06:00 PM,-4,-6,-2,-6,19,41,83,0.0,1016,-2,10,242,12
2020-01-07 09:00:00,3,-2,0.0,4.7,2,1,80,03:28 PM,05:34 AM,08:51 AM,06:00 PM,-4,-4,-1,-4,14,100,80,0.0,1015,-1,10,238,9
2020-01-07 12:00:00,3,-2,0.0,4.7,2,2,80,03:28 PM,05:34 AM,08:51 AM,06:00 PM,-3,-2,1,-2,18,83,75,0.0,1014,1,10,225,12
2020-01-07 15:00:00,3,-2,0.0,4.7,2,1,80,03:28 PM,05:34 AM,08:51 AM,06:00 PM,-1,-2,3,-2,22,67,76,0.0,1012,3,10,220,15
2020-01-07 18:00:00,3,-2,0.0,4.7,2,1,80,03:28 PM,05:34 AM,08:51 AM,06:00 PM,-2,-2,2,-2,24,100,77,0.0,1011,2,10,218,17
2020-01-07 21:00:00,3,-2,0.0,4.7,2,1,80,03:28 PM,05:34 AM,08:51 AM,06:00 PM,-2,-4,1,-4,31,93,76,0.0,1011,1,10,234,21
2020-01-08 00:00:00,-4,-8,0.9,4.8,1,1,88,04:09 PM,06:40 AM,08:51 AM,06:01 PM,-3,-5,1,-5,32,85,76,0.0,1010,1,10,255,23
2020-01-08 03:00:00,-4,-8,0.9,4.8,1,1,88,04:09 PM,06:40 AM,08:51 AM,06:01 PM,-4,-6,-0,-6,32,90,75,0.2,1010,-0,8,263,24
2020-01-08 06:00:00,-4,-8,0.9,4.8,1,1,88,04:09 PM,06:40 AM,08:51 AM,06:01 PM,-5,-8,-2,-8,32,82,76,0.8,1011,-2,4,280,24
2020-01-08 09:00:00,-4,-8,0.9,4.8,1,1,88,04:09 PM,06:40 AM,08:51 AM,06:01 PM,-7,-11,-4,-11,37,100,80,0.7,1014,-4,1,297,26
2020-01-08 12:00:00,-4,-8,0.9,4.8,1,1,88,04:09 PM,06:40 AM,08:51 AM,06:01 PM,-10,-13,-5,-13,39,99,67,0.3,1019,-5,0,303,31
2020-01-08 15:00:00,-4,-8,0.9,4.8,1,1,88,04:09 PM,06:40 AM,08:51 AM,06:01 PM,-11,-14,-6,-14,36,100,65,0.3,1023,-6,0,303,31
2020-01-08 18:00:00,-4,-8,0.9,4.8,1,1,88,04:09 PM,06:40 AM,08:51 AM,06:01 PM,-12,-15,-7,-15,33,95,66,0.1,1028,-7,2,304,28
2020-01-08 21:00:00,-4,-8,0.9,4.8,1,1,88,04:09 PM,06:40 AM,08:51 AM,06:01 PM,-12,-15,-8,-15,26,66,70,0.1,1032,-8,8,304,21
2020-01-09 00:00:00,-2,-9,0.0,9.5,2,1,95,05:00 PM,07:45 AM,08:51 AM,06:02 PM,-12,-13,-8,-13,16,20,73,0.0,1034,-8,10,304,13
2020-01-09 03:00:00,-2,-9,0.0,9.5,2,1,95,05:00 PM,07:45 AM,08:51 AM,06:02 PM,-11,-12,-8,-12,9,20,75,0.0,1036,-8,10,314,8
2020-01-09 06:00:00,-2,-9,0.0,9.5,2,1,95,05:00 PM,07:45 AM,08:51 AM,06:02 PM,-12,-11,-8,-11,6,47,75,0.0,1037,-8,10,255,5
2020-01-09 09:00:00,-2,-9,0.0,9.5,2,2,95,05:00 PM,07:45 AM,08:51 AM,06:02 PM,-12,-12,-8,-12,11,34,73,0.0,1038,-8,10,104,7
2020-01-09 12:00:00,-2,-9,0.0,9.5,2,1,95,05:00 PM,07:45 AM,08:51 AM,06:02 PM,-11,-12,-6,-12,22,10,68,0.0,1036,-6,10,127,15
2020-01-09 15:00:00,-2,-9,0.0,9.5,2,1,95,05:00 PM,07:45 AM,08:51 AM,06:02 PM,-10,-9,-4,-9,23,43,64,0.0,1031,-4,10,118,16
2020-01-09 18:00:00,-2,-9,0.0,9.5,2,2,95,05:00 PM,07:45 AM,08:51 AM,06:02 PM,-7,-6,-1,-6,17,70,66,0.0,1028,-3,10,116,12
2020-01-09 21:00:00,-2,-9,0.0,9.5,2,1,95,05:00 PM,07:45 AM,08:51 AM,06:02 PM,-4,-5,-2,-5,18,9,72,0.0,1025,-5,10,152,10
2020-01-10 00:00:00,6,5,0.0,4.8,2,1,100,06:01 PM,08:46 AM,08:51 AM,06:03 PM,-1,-5,-2,-5,37,31,74,0.0,1023,-4,10,204,21
