date_time,Finley_maxtempC,Finley_mintempC,Finley_totalSnow_cm,Finley_sunHour,Finley_uvIndex,Finley_uvIndex,Finley_moon_illumination,Finley_moonrise,Finley_moonset,Finley_sunrise,Finley_sunset,Finley_DewPointC,Finley_FeelsLikeC,Finley_HeatIndexC,Finley_WindChillC,Finley_WindGustKmph,Finley_cloudcover,Finley_humidity,Finley_precipMM,Finley_pressure,Finley_tempC,Finley_visibility,Finley_winddirDegree,Finley_windspeedKmph
2020-03-18 00:00:00,29,17,0.0,11.6,6,1,33,12:14 AM,03:10 PM,06:19 AM,06:32 PM,7,19,19,19,19,19,47,0.0,1024,19,10,67,9
2020-03-18 03:00:00,29,17,0.0,11.6,6,1,33,12:14 AM,03:10 PM,06:19 AM,06:32 PM,8,18,18,18,23,12,52,0.0,1024,18,10,72,11
2020-03-18 06:00:00,29,17,0.0,11.6,6,1,33,12:14 AM,03:10 PM,06:19 AM,06:32 PM,8,17,17,17,23,8,55,0.0,1025,17,10,70,11
2020-03-18 09:00:00,29,17,0.0,11.6,6,6,33,12:14 AM,03:10 PM,06:19 AM,06:32 PM,8,22,22,22,17,9,42,0.0,1025,22,10,41,12
2020-03-18 12:00:00,29,17,0.0,11.6,6,7,33,12:14 AM,03:10 PM,06:19 AM,06:32 PM,8,26,26,27,17,8,30,0.0,1023,27,10,226,14
2020-03-18 15:00:00,29,17,0.0,11.6,6,7,33,12:14 AM,03:10 PM,06:19 AM,06:32 PM,8,27,27,29,16,8,28,0.0,1021,29,10,317,14
2020-03-18 18:00:00,29,17,0.0,11.6,6,1,33,12:14 AM,03:10 PM,06:19 AM,06:32 PM,8,26,26,26,15,10,33,0.0,1021,26,10,112,9
2020-03-18 21:00:00,29,17,0.0,11.6,6,1,33,12:14 AM,03:10 PM,06:19 AM,06:32 PM,8,25,25,24,19,17,37,0.0,1022,24,10,27,9
2020-03-19 00:00:00,31,19,0.0,11.6,7,1,25,01:10 AM,03:56 PM,06:20 AM,06:30 PM,8,22,22,22,20,23,41,0.0,1022,22,10,50,10
2020-03-19 03:00:00,31,19,0.0,11.6,7,1,25,01:10 AM,03:56 PM,06:20 AM,06:30 PM,8,20,20,20,19,40,44,0.0,1021,20,10,54,9
2020-03-19 06:00:00,31,19,0.0,11.6,7,1,25,01:10 AM,03:56 PM,06:20 AM,06:30 PM,8,19,19,19,21,34,48,0.0,1022,19,10,63,11
2020-03-19 09:00:00,31,19,0.0,11.6,7,6,25,01:10 AM,03:56 PM,06:20 AM,06:30 PM,9,22,23,22,19,21,45,0.0,1022,22,10,54,12
2020-03-19 12:00:00,31,19,0.0,11.6,7,7,25,01:10 AM,03:56 PM,06:20 AM,06:30 PM,9,28,28,28,18,17,31,0.0,1021,28,10,234,15
2020-03-19 15:00:00,31,19,0.0,11.6,7,8,25,01:10 AM,03:56 PM,06:20 AM,06:30 PM,10,30,30,31,17,16,26,0.0,1018,31,10,338,14
2020-03-19 18:00:00,31,19,0.0,11.6,7,1,25,01:10 AM,03:56 PM,06:20 AM,06:30 PM,10,28,28,29,22,31,31,0.0,1017,29,10,348,12
2020-03-19 21:00:00,31,19,0.0,11.6,7,1,25,01:10 AM,03:56 PM,06:20 AM,06:30 PM,9,27,27,27,32,27,32,0.0,1016,27,10,123,17
2020-03-20 00:00:00,24,17,0.0,11.6,6,1,18,02:07 AM,04:36 PM,06:21 AM,06:29 PM,8,25,25,26,35,12,33,0.0,1015,26,10,220,18
2020-03-20 03:00:00,24,17,0.0,11.6,6,1,18,02:07 AM,04:36 PM,06:21 AM,06:29 PM,7,22,22,22,29,8,39,0.0,1014,22,10,286,16
2020-03-20 06:00:00,24,17,0.0,11.6,6,1,18,02:07 AM,04:36 PM,06:21 AM,06:29 PM,6,18,18,18,28,34,45,0.0,1015,18,10,259,18
2020-03-20 09:00:00,24,17,0.0,11.6,6,5,18,02:07 AM,04:36 PM,06:21 AM,06:29 PM,7,20,20,20,24,16,45,0.0,1016,20,10,254,18
2020-03-20 12:00:00,24,17,0.0,11.6,6,6,18,02:07 AM,04:36 PM,06:21 AM,06:29 PM,8,23,23,23,25,0,40,0.0,1016,23,10,256,22
2020-03-20 15:00:00,24,17,0.0,11.6,6,6,18,02:07 AM,04:36 PM,06:21 AM,06:29 PM,10,24,24,23,32,0,43,0.0,1015,23,10,248,28
2020-03-20 18:00:00,24,17,0.0,11.6,6,1,18,02:07 AM,04:36 PM,06:21 AM,06:29 PM,10,20,21,20,25,2,54,0.0,1017,20,10,245,18
2020-03-20 21:00:00,24,17,0.0,11.6,6,1,18,02:07 AM,04:36 PM,06:21 AM,06:29 PM,10,18,18,18,25,1,60,0.0,1019,18,10,220,15
2020-03-21 00:00:00,25,12,0.0,11.6,5,1,11,03:04 AM,05:12 PM,06:21 AM,06:27 PM,10,16,16,16,29,0,67,0.0,1019,16,10,212,18
2020-03-21 03:00:00,25,12,0.0,11.6,5,1,11,03:04 AM,05:12 PM,06:21 AM,06:27 PM,9,13,14,13,27,0,73,0.0,1019,14,10,215,17
2020-03-21 06:00:00,25,12,0.0,11.6,5,1,11,03:04 AM,05:12 PM,06:21 AM,06:27 PM,9,12,13,12,20,2,80,0.0,1020,13,10,209,13
2020-03-21 09:00:00,25,12,0.0,11.6,5,5,11,03:04 AM,05:12 PM,06:21 AM,06:27 PM,9,16,17,16,10,3,64,0.0,1020,17,10,194,8
2020-03-21 12:00:00,25,12,0.0,11.6,5,6,11,03:04 AM,05:12 PM,06:21 AM,06:27 PM,9,22,23,22,8,3,43,0.0,1019,22,10,230,7
2020-03-21 15:00:00,25,12,0.0,11.6,5,6,11,03:04 AM,05:12 PM,06:21 AM,06:27 PM,7,24,24,24,13,11,32,0.0,1017,24,10,245,12
2020-03-21 18:00:00,25,12,0.0,11.6,5,1,11,03:04 AM,05:12 PM,06:21 AM,06:27 PM,6,22,21,22,21,7,36,0.0,1018,22,10,242,12
2020-03-21 21:00:00,25,12,0.0,11.6,5,1,11,03:04 AM,05:12 PM,06:21 AM,06:27 PM,6,18,18,18,21,4,45,0.0,1019,18,10,242,10
2020-03-22 00:00:00,23,14,0.0,11.6,5,1,4,04:02 AM,05:43 PM,06:22 AM,06:26 PM,7,16,16,16,21,9,55,0.0,1020,16,10,230,10
2020-03-22 03:00:00,23,14,0.0,11.6,5,1,4,04:02 AM,05:43 PM,06:22 AM,06:26 PM,8,14,14,14,21,25,64,0.0,1020,14,10,233,11
2020-03-22 06:00:00,23,14,0.0,11.6,5,1,4,04:02 AM,05:43 PM,06:22 AM,06:26 PM,8,13,14,13,22,21,68,0.0,1021,14,10,234,13
2020-03-22 09:00:00,23,14,0.0,11.6,5,5,4,04:02 AM,05:43 PM,06:22 AM,06:26 PM,8,17,17,17,26,11,57,0.0,1022,17,10,223,21
2020-03-22 12:00:00,23,14,0.0,11.6,5,6,4,04:02 AM,05:43 PM,06:22 AM,06:26 PM,9,22,23,22,28,10,45,0.0,1021,22,10,222,24
2020-03-22 15:00:00,23,14,0.0,11.6,5,6,4,04:02 AM,05:43 PM,06:22 AM,06:26 PM,8,24,24,23,30,5,39,0.0,1020,23,10,220,27
2020-03-22 18:00:00,23,14,0.0,11.6,5,1,4,04:02 AM,05:43 PM,06:22 AM,06:26 PM,6,20,23,20,39,1,43,0.0,1021,20,10,213,27
2020-03-22 21:00:00,23,14,0.0,11.6,5,1,4,04:02 AM,05:43 PM,06:22 AM,06:26 PM,5,15,17,15,40,6,51,0.0,1024,16,10,207,26
2020-03-23 00:00:00,23,10,0.0,11.6,5,1,0,04:58 AM,06:11 PM,06:23 AM,06:24 PM,6,11,13,11,33,7,60,0.0,1025,13,10,199,21
2020-03-23 03:00:00,23,10,0.0,11.6,5,1,0,04:58 AM,06:11 PM,06:23 AM,06:24 PM,6,9,11,9,25,4,69,0.0,1025,11,10,188,15
2020-03-23 06:00:00,23,10,0.0,11.6,5,1,0,04:58 AM,06:11 PM,06:23 AM,06:24 PM,5,8,10,8,21,1,74,0.0,1025,10,10,174,12
2020-03-23 09:00:00,23,10,0.0,11.6,5,4,0,04:58 AM,06:11 PM,06:23 AM,06:24 PM,6,14,14,14,14,19,58,0.0,1025,14,10,135,11
2020-03-23 12:00:00,23,10,0.0,11.6,5,6,0,04:58 AM,06:11 PM,06:23 AM,06:24 PM,7,21,22,21,6,11,42,0.0,1024,21,10,123,5
2020-03-23 15:00:00,23,10,0.0,11.6,5,6,0,04:58 AM,06:11 PM,06:23 AM,06:24 PM,6,24,24,23,6,2,33,0.0,1022,23,10,174,5
2020-03-23 18:00:00,23,10,0.0,11.6,5,1,0,04:58 AM,06:11 PM,06:23 AM,06:24 PM,3,20,20,20,18,1,32,0.0,1022,20,10,213,10
2020-03-23 21:00:00,23,10,0.0,11.6,5,1,0,04:58 AM,06:11 PM,06:23 AM,06:24 PM,5,16,16,16,25,2,49,0.0,1023,16,10,213,13
2020-03-24 00:00:00,24,13,0.0,11.6,6,1,0,05:54 AM,06:38 PM,06:24 AM,06:23 PM,5,13,14,13,20,14,55,0.0,1023,14,10,172,10
2020-03-24 03:00:00,24,13,0.0,11.6,6,1,0,05:54 AM,06:38 PM,06:24 AM,06:23 PM,6,13,14,13,18,23,61,0.0,1023,14,10,94,9
2020-03-24 06:00:00,24,13,0.0,11.6,6,1,0,05:54 AM,06:38 PM,06:24 AM,06:23 PM,8,13,14,13,17,56,70,0.0,1023,14,10,85,9
2020-03-24 09:00:00,24,13,0.0,11.6,6,4,0,05:54 AM,06:38 PM,06:24 AM,06:23 PM,9,17,17,17,16,58,61,0.0,1023,17,10,77,13
2020-03-24 12:00:00,24,13,0.0,11.6,6,6,0,05:54 AM,06:38 PM,06:24 AM,06:23 PM,9,23,23,22,11,37,44,0.0,1021,22,10,252,9
2020-03-24 15:00:00,24,13,0.0,11.6,6,6,0,05:54 AM,06:38 PM,06:24 AM,06:23 PM,8,25,25,24,12,25,35,0.0,1019,24,10,278,10
2020-03-24 18:00:00,24,13,0.0,11.6,6,1,0,05:54 AM,06:38 PM,06:24 AM,06:23 PM,7,21,21,21,18,24,40,0.0,1019,21,10,251,11
2020-03-24 21:00:00,24,13,0.0,11.6,6,1,0,05:54 AM,06:38 PM,06:24 AM,06:23 PM,7,18,18,18,21,29,49,0.0,1020,18,10,235,10
2020-03-25 00:00:00,24,12,0.0,11.6,5,1,3,06:49 AM,07:05 PM,06:25 AM,06:22 PM,7,15,15,15,22,27,58,0.0,1020,15,10,227,12
2020-03-25 03:00:00,24,12,0.0,11.6,5,1,3,06:49 AM,07:05 PM,06:25 AM,06:22 PM,8,12,13,12,19,22,70,0.0,1020,13,10,217,10
2020-03-25 06:00:00,24,12,0.0,11.6,5,1,3,06:49 AM,07:05 PM,06:25 AM,06:22 PM,8,11,12,11,15,23,78,0.0,1021,12,10,214,8
2020-03-25 09:00:00,24,12,0.0,11.6,5,5,3,06:49 AM,07:05 PM,06:25 AM,06:22 PM,8,16,16,16,13,24,61,0.0,1021,16,10,222,10
2020-03-25 12:00:00,24,12,0.0,11.6,5,6,3,06:49 AM,07:05 PM,06:25 AM,06:22 PM,6,22,22,22,14,29,37,0.0,1020,22,10,234,12
2020-03-25 15:00:00,24,12,0.0,11.6,5,6,3,06:49 AM,07:05 PM,06:25 AM,06:22 PM,5,24,24,23,21,20,29,0.0,1018,23,10,233,18
2020-03-25 18:00:00,24,12,0.0,11.6,5,1,3,06:49 AM,07:05 PM,06:25 AM,06:22 PM,5,22,24,22,35,17,40,0.0,1020,22,10,220,23
2020-03-25 21:00:00,24,12,0.0,11.6,5,1,3,06:49 AM,07:05 PM,06:25 AM,06:22 PM,6,19,22,19,32,9,51,0.0,1022,19,10,194,19
2020-03-26 00:00:00,25,11,0.0,11.6,5,1,11,07:44 AM,07:32 PM,06:26 AM,06:20 PM,6,14,16,14,26,4,58,0.0,1023,15,10,167,14
2020-03-26 03:00:00,25,11,0.0,11.6,5,1,11,07:44 AM,07:32 PM,06:26 AM,06:20 PM,6,11,12,11,24,6,64,0.0,1023,12,10,152,13
2020-03-26 06:00:00,25,11,0.0,11.6,5,1,11,07:44 AM,07:32 PM,06:26 AM,06:20 PM,5,10,11,10,22,6,66,0.0,1024,11,10,143,12
2020-03-26 09:00:00,25,11,0.0,11.6,5,5,11,07:44 AM,07:32 PM,06:26 AM,06:20 PM,6,16,16,16,14,6,50,0.0,1025,16,10,130,10
2020-03-26 12:00:00,25,11,0.0,11.6,5,6,11,07:44 AM,07:32 PM,06:26 AM,06:20 PM,8,23,23,22,10,5,40,0.0,1023,22,10,100,9
2020-03-26 15:00:00,25,11,0.0,11.6,5,6,11,07:44 AM,07:32 PM,06:26 AM,06:20 PM,9,25,25,25,9,11,36,0.0,1021,25,10,82,8
2020-03-26 18:00:00,25,11,0.0,11.6,5,1,11,07:44 AM,07:32 PM,06:26 AM,06:20 PM,8,22,22,22,13,14,41,0.0,1022,22,10,117,8
2020-03-26 21:00:00,25,11,0.0,11.6,5,1,11,07:44 AM,07:32 PM,06:26 AM,06:20 PM,8,20,20,20,22,24,47,0.0,1023,20,10,101,10
2020-03-27 00:00:00,26,14,0.0,11.6,6,1,18,08:40 AM,08:00 PM,06:26 AM,06:19 PM,8,18,18,18,25,26,54,0.0,1024,18,10,60,13
2020-03-27 03:00:00,26,14,0.0,11.6,6,1,18,08:40 AM,08:00 PM,06:26 AM,06:19 PM,8,16,16,16,23,26,59,0.0,1024,16,10,63,12
2020-03-27 06:00:00,26,14,0.0,11.6,6,1,18,08:40 AM,08:00 PM,06:26 AM,06:19 PM,8,14,14,14,20,29,67,0.0,1025,14,10,76,10
2020-03-27 09:00:00,26,14,0.0,11.6,6,5,18,08:40 AM,08:00 PM,06:26 AM,06:19 PM,9,18,19,18,19,28,55,0.0,1026,19,10,65,14
2020-03-27 12:00:00,26,14,0.0,11.6,6,6,18,08:40 AM,08:00 PM,06:26 AM,06:19 PM,9,24,24,24,15,16,39,0.0,1024,24,10,56,13
2020-03-27 15:00:00,26,14,0.0,11.6,6,7,18,08:40 AM,08:00 PM,06:26 AM,06:19 PM,7,25,25,25,11,13,31,0.0,1021,25,10,75,9
2020-03-27 18:00:00,26,14,0.0,11.6,6,1,18,08:40 AM,08:00 PM,06:26 AM,06:19 PM,6,25,25,23,12,9,36,0.0,1021,23,10,117,6
2020-03-27 21:00:00,26,14,0.0,11.6,6,1,18,08:40 AM,08:00 PM,06:26 AM,06:19 PM,6,20,21,20,16,8,42,0.0,1022,20,10,124,8
2020-03-28 00:00:00,27,16,0.0,11.6,6,1,25,09:37 AM,08:30 PM,06:27 AM,06:17 PM,7,18,18,18,23,12,47,0.0,1022,18,10,93,12
2020-03-28 03:00:00,27,16,0.0,11.6,6,1,25,09:37 AM,08:30 PM,06:27 AM,06:17 PM,9,17,17,17,27,17,61,0.0,1022,17,10,72,15
2020-03-28 06:00:00,27,16,0.0,11.6,6,1,25,09:37 AM,08:30 PM,06:27 AM,06:17 PM,10,16,16,16,28,20,67,0.0,1023,16,10,61,17
2020-03-28 09:00:00,27,16,0.0,11.6,6,5,25,09:37 AM,08:30 PM,06:27 AM,06:17 PM,10,19,19,19,26,21,54,0.0,1022,19,10,50,20
2020-03-28 12:00:00,27,16,0.0,11.6,6,6,25,09:37 AM,08:30 PM,06:27 AM,06:17 PM,9,24,24,24,22,16,39,0.0,1021,24,10,42,19
2020-03-28 15:00:00,27,16,0.0,11.6,6,7,25,09:37 AM,08:30 PM,06:27 AM,06:17 PM,8,26,26,26,18,18,31,0.0,1018,26,10,40,16
2020-03-28 18:00:00,27,16,0.0,11.6,6,1,25,09:37 AM,08:30 PM,06:27 AM,06:17 PM,7,27,27,25,23,15,35,0.0,1018,25,10,54,13
2020-03-28 21:00:00,27,16,0.0,11.6,6,1,25,09:37 AM,08:30 PM,06:27 AM,06:17 PM,5,21,22,21,28,13,37,0.0,1019,21,10,64,13
2020-03-29 00:00:00,27,17,0.0,8.8,6,1,32,10:34 AM,09:04 PM,06:28 AM,06:16 PM,6,19,19,19,32,15,42,0.0,1018,19,10,63,17
2020-03-29 03:00:00,27,17,0.0,8.8,6,1,32,10:34 AM,09:04 PM,06:28 AM,06:16 PM,8,18,18,18,32,22,54,0.0,1017,18,10,61,18
2020-03-29 06:00:00,27,17,0.0,8.8,6,1,32,10:34 AM,09:04 PM,06:28 AM,06:16 PM,10,18,18,18,33,59,63,0.0,1017,18,10,54,21
2020-03-29 09:00:00,27,17,0.0,8.8,6,4,32,10:34 AM,09:04 PM,06:28 AM,06:16 PM,12,20,20,20,30,60,60,0.1,1016,20,10,42,22
2020-03-29 12:00:00,27,17,0.0,8.8,6,6,32,10:34 AM,09:04 PM,06:28 AM,06:16 PM,12,25,25,25,28,52,46,0.1,1014,25,10,248,24
2020-03-29 15:00:00,27,17,0.0,8.8,6,6,32,10:34 AM,09:04 PM,06:28 AM,06:16 PM,13,27,27,27,28,55,41,0.2,1011,27,10,344,22
2020-03-29 18:00:00,27,17,0.0,8.8,6,1,32,10:34 AM,09:04 PM,06:28 AM,06:16 PM,15,26,26,25,14,86,71,4.7,1012,25,8,145,10
2020-03-29 21:00:00,27,17,0.0,8.8,6,1,32,10:34 AM,09:04 PM,06:28 AM,06:16 PM,17,20,21,20,11,90,86,8.4,1012,20,6,57,6
2020-03-30 00:00:00,25,17,0.0,10.2,5,1,40,11:33 AM,09:44 PM,06:29 AM,06:14 PM,16,18,18,18,20,87,89,3.6,1012,18,8,56,12
2020-03-30 03:00:00,25,17,0.0,10.2,5,1,40,11:33 AM,09:44 PM,06:29 AM,06:14 PM,16,17,17,17,20,84,93,0.9,1011,17,9,61,11
2020-03-30 06:00:00,25,17,0.0,10.2,5,1,40,11:33 AM,09:44 PM,06:29 AM,06:14 PM,16,17,17,17,10,86,95,0.4,1012,17,4,88,5
2020-03-30 09:00:00,25,17,0.0,10.2,5,5,40,11:33 AM,09:44 PM,06:29 AM,06:14 PM,16,20,22,20,6,85,77,0.1,1013,20,7,249,4
2020-03-30 12:00:00,25,17,0.0,10.2,5,5,40,11:33 AM,09:44 PM,06:29 AM,06:14 PM,13,25,25,24,14,34,52,0.0,1012,24,10,288,12
2020-03-30 15:00:00,25,17,0.0,10.2,5,7,40,11:33 AM,09:44 PM,06:29 AM,06:14 PM,8,25,25,25,22,18,34,0.0,1011,25,10,256,19
2020-03-30 18:00:00,25,17,0.0,10.2,5,1,40,11:33 AM,09:44 PM,06:29 AM,06:14 PM,7,24,24,22,24,28,41,0.0,1013,22,10,230,15
2020-03-30 21:00:00,25,17,0.0,10.2,5,1,40,11:33 AM,09:44 PM,06:29 AM,06:14 PM,7,18,19,18,22,13,51,0.0,1015,18,10,236,11
2020-03-31 00:00:00,24,13,0.0,11.6,5,1,44,12:31 PM,10:29 PM,06:30 AM,06:13 PM,7,15,15,15,21,1,60,0.0,1015,15,10,236,10
2020-03-31 03:00:00,24,13,0.0,11.6,5,1,44,12:31 PM,10:29 PM,06:30 AM,06:13 PM,8,13,14,13,18,0,69,0.0,1015,14,10,213,9
2020-03-31 06:00:00,24,13,0.0,11.6,5,1,44,12:31 PM,10:29 PM,06:30 AM,06:13 PM,8,13,13,13,13,0,74,0.0,1017,13,10,196,7
2020-03-31 09:00:00,24,13,0.0,11.6,5,5,44,12:31 PM,10:29 PM,06:30 AM,06:13 PM,8,17,17,17,11,0,57,0.0,1018,17,10,220,8
2020-03-31 12:00:00,24,13,0.0,11.6,5,6,44,12:31 PM,10:29 PM,06:30 AM,06:13 PM,8,23,23,22,12,0,40,0.0,1017,22,10,255,11
2020-03-31 15:00:00,24,13,0.0,11.6,5,6,44,12:31 PM,10:29 PM,06:30 AM,06:13 PM,7,24,24,24,12,0,33,0.0,1015,24,10,263,10
2020-03-31 18:00:00,24,13,0.0,11.6,5,1,44,12:31 PM,10:29 PM,06:30 AM,06:13 PM,7,22,24,22,15,0,41,0.0,1016,22,10,205,8
2020-03-31 21:00:00,24,13,0.0,11.6,5,1,44,12:31 PM,10:29 PM,06:30 AM,06:13 PM,7,18,19,18,13,0,50,0.0,1017,18,10,170,6
2020-04-01 00:00:00,26,13,0.0,11.6,6,1,56,01:29 PM,11:23 PM,06:30 AM,06:12 PM,7,16,16,16,14,0,55,0.0,1017,16,10,129,7
2020-04-01 03:00:00,26,13,0.0,11.6,6,1,56,01:29 PM,11:23 PM,06:30 AM,06:12 PM,7,14,15,14,19,0,60,0.0,1017,15,10,108,9
2020-04-01 06:00:00,26,13,0.0,11.6,6,1,56,01:29 PM,11:23 PM,06:30 AM,06:12 PM,7,13,14,13,23,0,65,0.0,1018,14,10,100,11
2020-04-01 09:00:00,26,13,0.0,11.6,6,5,56,01:29 PM,11:23 PM,06:30 AM,06:12 PM,8,18,18,18,19,1,51,0.0,1018,18,10,75,14
2020-04-01 12:00:00,26,13,0.0,11.6,6,6,56,01:29 PM,11:23 PM,06:30 AM,06:12 PM,7,23,23,24,14,1,34,0.0,1016,24,10,51,12
2020-04-01 15:00:00,26,13,0.0,11.6,6,7,56,01:29 PM,11:23 PM,06:30 AM,06:12 PM,6,25,25,26,14,5,28,0.0,1014,26,10,50,11
2020-04-01 18:00:00,26,13,0.0,11.6,6,1,56,01:29 PM,11:23 PM,06:30 AM,06:12 PM,6,24,24,23,19,36,33,0.0,1014,23,10,92,11
2020-04-01 21:00:00,26,13,0.0,11.6,6,1,56,01:29 PM,11:23 PM,06:30 AM,06:12 PM,9,20,21,20,24,82,48,0.0,1014,20,10,241,14
2020-04-02 00:00:00,23,15,0.0,7.3,4,1,64,02:23 PM,No moonset,06:31 AM,06:10 PM,13,17,17,17,24,99,79,5.2,1013,17,7,166,15
2020-04-02 03:00:00,23,15,0.0,7.3,4,1,64,02:23 PM,No moonset,06:31 AM,06:10 PM,14,15,15,15,22,100,91,16.7,1012,15,5,76,15
2020-04-02 06:00:00,23,15,0.0,7.3,4,1,64,02:23 PM,No moonset,06:31 AM,06:10 PM,14,15,15,15,28,100,93,11.3,1011,15,6,64,19
2020-04-02 09:00:00,23,15,0.0,7.3,4,4,64,02:23 PM,No moonset,06:31 AM,06:10 PM,14,15,15,15,28,100,94,10.9,1010,15,6,66,19
2020-04-02 12:00:00,23,15,0.0,7.3,4,5,64,02:23 PM,No moonset,06:31 AM,06:10 PM,14,21,22,21,27,85,67,4.4,1009,21,8,233,22
2020-04-02 15:00:00,23,15,0.0,7.3,4,5,64,02:23 PM,No moonset,06:31 AM,06:10 PM,12,25,25,23,28,87,51,0.1,1007,23,10,316,23
2020-04-02 18:00:00,23,15,0.0,7.3,4,1,64,02:23 PM,No moonset,06:31 AM,06:10 PM,12,20,21,20,25,41,59,0.0,1008,20,10,296,17
2020-04-02 21:00:00,23,15,0.0,7.3,4,1,64,02:23 PM,No moonset,06:31 AM,06:10 PM,11,17,17,17,19,18,65,0.0,1009,17,10,278,10
2020-04-03 00:00:00,21,15,0.0,11.6,5,1,71,03:13 PM,12:22 AM,06:32 AM,06:09 PM,11,16,16,16,9,20,71,0.0,1009,16,10,273,5
2020-04-03 03:00:00,21,15,0.0,11.6,5,1,71,03:13 PM,12:22 AM,06:32 AM,06:09 PM,11,16,16,16,8,16,74,0.0,1008,16,10,117,4
2020-04-03 06:00:00,21,15,0.0,11.6,5,1,71,03:13 PM,12:22 AM,06:32 AM,06:09 PM,11,16,16,16,18,36,74,0.0,1007,16,10,55,10
2020-04-03 09:00:00,21,15,0.0,11.6,5,5,71,03:13 PM,12:22 AM,06:32 AM,06:09 PM,12,18,18,18,22,48,67,0.0,1007,18,10,49,16
2020-04-03 12:00:00,21,15,0.0,11.6,5,6,71,03:13 PM,12:22 AM,06:32 AM,06:09 PM,11,20,20,20,24,50,56,0.0,1005,20,10,43,21
2020-04-03 15:00:00,21,15,0.0,11.6,5,6,71,03:13 PM,12:22 AM,06:32 AM,06:09 PM,11,20,20,20,27,26,56,0.0,1003,20,10,33,22
2020-04-03 18:00:00,21,15,0.0,11.6,5,1,71,03:13 PM,12:22 AM,06:32 AM,06:09 PM,12,17,17,17,26,48,72,0.0,1002,17,10,44,18
2020-04-03 21:00:00,21,15,0.0,11.6,5,1,71,03:13 PM,12:22 AM,06:32 AM,06:09 PM,13,16,16,16,21,43,87,0.0,1000,16,10,43,13
2020-04-04 00:00:00,16,12,0.0,5.9,4,1,79,03:58 PM,01:29 AM,06:33 AM,06:08 PM,13,15,15,15,23,77,85,0.1,998,15,10,39,16
2020-04-04 03:00:00,16,12,0.0,5.9,4,1,79,03:58 PM,01:29 AM,06:33 AM,06:08 PM,12,13,15,13,39,92,82,2.4,997,15,9,188,29
2020-04-04 06:00:00,16,12,0.0,5.9,4,1,79,03:58 PM,01:29 AM,06:33 AM,06:08 PM,10,11,13,11,40,79,80,1.3,998,13,9,265,29
2020-04-04 09:00:00,16,12,0.0,5.9,4,3,79,03:58 PM,01:29 AM,06:33 AM,06:08 PM,9,12,14,12,43,91,71,0.5,1001,14,10,266,33
2020-04-04 12:00:00,16,12,0.0,5.9,4,4,79,03:58 PM,01:29 AM,06:33 AM,06:08 PM,8,15,16,15,49,81,60,1.1,1002,16,10,268,37
2020-04-04 15:00:00,16,12,0.0,5.9,4,4,79,03:58 PM,01:29 AM,06:33 AM,06:08 PM,6,16,16,16,45,72,52,1.3,1003,16,10,277,33
2020-04-04 18:00:00,16,12,0.0,5.9,4,1,79,03:58 PM,01:29 AM,06:33 AM,06:08 PM,6,13,14,13,35,78,58,0.7,1006,14,9,280,24
2020-04-04 21:00:00,16,12,0.0,5.9,4,1,79,03:58 PM,01:29 AM,06:33 AM,06:08 PM,6,10,12,10,27,78,65,0.5,1009,12,9,267,17
2020-04-05 00:00:00,17,8,0.0,7.3,3,1,87,04:39 PM,02:38 AM,06:34 AM,06:06 PM,5,8,10,8,19,82,73,0.2,1011,10,10,272,12
2020-04-05 03:00:00,17,8,0.0,7.3,3,1,87,04:39 PM,02:38 AM,06:34 AM,06:06 PM,4,7,8,7,19,85,73,0.1,1012,8,10,297,10
2020-04-05 06:00:00,17,8,0.0,7.3,3,1,87,04:39 PM,02:38 AM,06:34 AM,06:06 PM,3,6,8,6,22,54,72,0.0,1013,8,10,321,13
2020-04-05 09:00:00,17,8,0.0,7.3,3,4,87,04:39 PM,02:38 AM,06:34 AM,06:06 PM,5,10,12,10,29,30,64,0.0,1014,12,10,317,23
2020-04-05 12:00:00,17,8,0.0,7.3,3,5,87,04:39 PM,02:38 AM,06:34 AM,06:06 PM,7,15,16,15,34,71,57,0.0,1013,16,10,305,30
2020-04-05 15:00:00,17,8,0.0,7.3,3,4,87,04:39 PM,02:38 AM,06:34 AM,06:06 PM,8,17,17,17,36,62,56,0.0,1012,17,10,297,28
2020-04-05 18:00:00,17,8,0.0,7.3,3,1,87,04:39 PM,02:38 AM,06:34 AM,06:06 PM,9,16,16,16,31,74,62,0.0,1013,16,10,299,19
2020-04-05 21:00:00,17,8,0.0,7.3,3,1,87,04:39 PM,02:38 AM,06:34 AM,06:06 PM,10,14,15,14,31,81,71,0.1,1015,15,10,280,19
2020-04-06 00:00:00,18,10,0.0,11.6,4,1,94,05:17 PM,03:50 AM,06:35 AM,06:05 PM,11,13,14,13,26,54,80,0.0,1017,14,10,263,17
2020-04-06 03:00:00,18,10,0.0,11.6,4,1,94,05:17 PM,03:50 AM,06:35 AM,06:05 PM,10,11,12,11,20,37,87,0.0,1017,12,10,247,12
2020-04-06 06:00:00,18,10,0.0,11.6,4,1,94,05:17 PM,03:50 AM,06:35 AM,06:05 PM,9,9,10,9,17,25,91,0.0,1019,10,10,233,10
2020-04-06 09:00:00,18,10,0.0,11.6,4,4,94,05:17 PM,03:50 AM,06:35 AM,06:05 PM,8,13,14,13,14,13,68,0.0,1021,14,10,209,11
