date_time,Cloncurry_maxtempC,Cloncurry_mintempC,Cloncurry_totalSnow_cm,Cloncurry_sunHour,Cloncurry_uvIndex,Cloncurry_uvIndex,Cloncurry_moon_illumination,Cloncurry_moonrise,Cloncurry_moonset,Cloncurry_sunrise,Cloncurry_sunset,Cloncurry_DewPointC,Cloncurry_FeelsLikeC,Cloncurry_HeatIndexC,Cloncurry_WindChillC,Cloncurry_WindGustKmph,Cloncurry_cloudcover,Cloncurry_humidity,Cloncurry_precipMM,Cloncurry_pressure,Cloncurry_tempC,Cloncurry_visibility,Cloncurry_winddirDegree,Cloncurry_windspeedKmph
2020-03-20 09:00:00,8,-2,0.0,11.6,2,2,18,06:41 AM,03:15 PM,07:30 AM,07:42 PM,1,1,5,1,25,26,76,0.0,1033,5,10,44,20
2020-03-20 12:00:00,8,-2,0.0,11.6,2,3,18,06:41 AM,03:15 PM,07:30 AM,07:42 PM,2,4,8,4,25,28,66,0.0,1033,8,10,67,22
2020-03-20 15:00:00,8,-2,0.0,11.6,2,3,18,06:41 AM,03:15 PM,07:30 AM,07:42 PM,0,4,7,4,29,0,60,0.0,1032,7,10,73,24
2020-03-20 18:00:00,8,-2,0.0,11.6,2,2,18,06:41 AM,03:15 PM,07:30 AM,07:42 PM,1,1,5,1,27,22,75,0.0,1031,5,10,69,16
2020-03-20 21:00:00,8,-2,0.0,11.6,2,1,18,06:41 AM,03:15 PM,07:30 AM,07:42 PM,0,-1,3,-1,33,100,79,0.0,1031,3,10,85,17
2020-03-21 00:00:00,8,2,0.0,10.2,3,1,11,07:06 AM,04:24 PM,07:27 AM,07:44 PM,-1,-2,2,-2,33,32,76,0.0,1031,2,10,98,17
2020-03-21 03:00:00,8,2,0.0,10.2,3,1,11,07:06 AM,04:24 PM,07:27 AM,07:44 PM,-1,-3,2,-3,31,33,82,0.0,1027,2,10,96,17
2020-03-21 06:00:00,8,2,0.0,10.2,3,1,11,07:06 AM,04:24 PM,07:27 AM,07:44 PM,-1,-2,2,-2,28,100,80,0.0,1026,2,10,96,16
2020-03-21 09:00:00,8,2,0.0,10.2,3,1,11,07:06 AM,04:24 PM,07:27 AM,07:44 PM,-1,1,5,1,29,99,67,0.0,1026,5,10,109,22
2020-03-21 12:00:00,8,2,0.0,10.2,3,3,11,07:06 AM,04:24 PM,07:27 AM,07:44 PM,-0,3,7,3,30,50,59,0.0,1025,7,10,117,25
2020-03-21 15:00:00,8,2,0.0,10.2,3,3,11,07:06 AM,04:24 PM,07:27 AM,07:44 PM,0,5,8,5,30,45,58,0.0,1023,8,10,121,23
2020-03-21 18:00:00,8,2,0.0,10.2,3,3,11,07:06 AM,04:24 PM,07:27 AM,07:44 PM,1,4,6,4,19,32,70,0.0,1023,6,10,110,11
2020-03-21 21:00:00,8,2,0.0,10.2,3,1,11,07:06 AM,04:24 PM,07:27 AM,07:44 PM,-0,1,4,1,26,62,75,0.0,1024,4,10,109,13
2020-03-22 00:00:00,10,-1,0.0,8.9,2,1,4,07:26 AM,05:34 PM,07:25 AM,07:46 PM,-1,1,3,1,17,100,73,0.0,1026,3,10,109,9
2020-03-22 03:00:00,10,-1,0.0,8.9,2,1,4,07:26 AM,05:34 PM,07:25 AM,07:46 PM,-1,-1,1,-1,12,48,85,0.0,1026,1,10,119,6
2020-03-22 06:00:00,10,-1,0.0,8.9,2,1,4,07:26 AM,05:34 PM,07:25 AM,07:46 PM,-2,-3,-1,-3,14,25,91,0.0,1026,-1,10,113,6
2020-03-22 09:00:00,10,-1,0.0,8.9,2,2,4,07:26 AM,05:34 PM,07:25 AM,07:46 PM,1,4,5,4,8,82,76,0.0,1028,5,10,122,6
2020-03-22 12:00:00,10,-1,0.0,8.9,2,3,4,07:26 AM,05:34 PM,07:25 AM,07:46 PM,2,6,9,6,14,8,64,0.0,1028,9,10,142,13
2020-03-22 15:00:00,10,-1,0.0,8.9,2,3,4,07:26 AM,05:34 PM,07:25 AM,07:46 PM,2,8,10,8,13,3,58,0.0,1026,10,10,162,11
2020-03-22 18:00:00,10,-1,0.0,8.9,2,2,4,07:26 AM,05:34 PM,07:25 AM,07:46 PM,1,4,6,4,16,82,73,0.0,1026,6,10,159,9
2020-03-22 21:00:00,10,-1,0.0,8.9,2,1,4,07:26 AM,05:34 PM,07:25 AM,07:46 PM,-2,-1,1,-1,16,34,78,0.0,1027,1,10,140,8
2020-03-23 00:00:00,10,2,0.0,8.9,3,1,0,07:42 AM,06:42 PM,07:22 AM,07:48 PM,-0,-1,2,-1,15,18,88,0.0,1026,2,10,141,7
2020-03-23 03:00:00,10,2,0.0,8.9,3,1,0,07:42 AM,06:42 PM,07:22 AM,07:48 PM,2,0,2,0,15,16,95,0.0,1024,2,2,167,7
2020-03-23 06:00:00,10,2,0.0,8.9,3,1,0,07:42 AM,06:42 PM,07:22 AM,07:48 PM,2,-0,3,-0,21,21,94,0.0,1024,3,10,156,10
2020-03-23 09:00:00,10,2,0.0,8.9,3,3,0,07:42 AM,06:42 PM,07:22 AM,07:48 PM,4,4,7,4,21,18,81,0.0,1023,7,10,173,16
2020-03-23 12:00:00,10,2,0.0,8.9,3,3,0,07:42 AM,06:42 PM,07:22 AM,07:48 PM,5,8,10,8,22,89,72,0.0,1023,10,10,184,18
2020-03-23 15:00:00,10,2,0.0,8.9,3,4,0,07:42 AM,06:42 PM,07:22 AM,07:48 PM,6,8,10,8,25,53,73,0.0,1021,10,10,182,20
2020-03-23 18:00:00,10,2,0.0,8.9,3,2,0,07:42 AM,06:42 PM,07:22 AM,07:48 PM,5,5,8,5,22,100,84,0.0,1021,8,10,183,15
2020-03-23 21:00:00,10,2,0.0,8.9,3,1,0,07:42 AM,06:42 PM,07:22 AM,07:48 PM,4,1,4,1,25,37,94,0.0,1021,4,10,168,13
2020-03-24 00:00:00,12,4,0.0,10.2,2,1,0,07:57 AM,07:51 PM,07:20 AM,07:49 PM,3,1,4,1,30,63,94,0.0,1021,4,10,170,15
2020-03-24 03:00:00,12,4,0.0,10.2,2,1,0,07:57 AM,07:51 PM,07:20 AM,07:49 PM,2,1,5,1,33,50,81,0.0,1019,5,10,174,17
2020-03-24 06:00:00,12,4,0.0,10.2,2,1,0,07:57 AM,07:51 PM,07:20 AM,07:49 PM,4,1,5,1,37,84,89,0.0,1019,5,10,174,21
2020-03-24 09:00:00,12,4,0.0,10.2,2,3,0,07:57 AM,07:51 PM,07:20 AM,07:49 PM,5,4,8,4,39,12,79,0.0,1018,8,10,184,28
2020-03-24 12:00:00,12,4,0.0,10.2,2,4,0,07:57 AM,07:51 PM,07:20 AM,07:49 PM,5,8,11,8,41,6,68,0.0,1018,11,10,195,33
2020-03-24 15:00:00,12,4,0.0,10.2,2,4,0,07:57 AM,07:51 PM,07:20 AM,07:49 PM,6,9,12,9,39,37,67,0.0,1017,12,10,196,31
2020-03-24 18:00:00,12,4,0.0,10.2,2,2,0,07:57 AM,07:51 PM,07:20 AM,07:49 PM,5,5,8,5,36,100,77,0.0,1017,8,10,185,23
2020-03-24 21:00:00,12,4,0.0,10.2,2,1,0,07:57 AM,07:51 PM,07:20 AM,07:49 PM,4,2,5,2,37,21,93,0.0,1019,5,10,183,20
2020-03-25 00:00:00,14,5,0.0,8.9,4,1,3,08:11 AM,08:59 PM,07:18 AM,07:51 PM,4,1,5,1,36,25,95,0.0,1020,5,10,184,19
2020-03-25 03:00:00,14,5,0.0,8.9,4,1,3,08:11 AM,08:59 PM,07:18 AM,07:51 PM,4,1,5,1,37,11,91,0.0,1019,5,10,184,19
2020-03-25 06:00:00,14,5,0.0,8.9,4,1,3,08:11 AM,08:59 PM,07:18 AM,07:51 PM,4,2,5,2,36,5,92,0.0,1020,5,10,187,18
2020-03-25 09:00:00,14,5,0.0,8.9,4,3,3,08:11 AM,08:59 PM,07:18 AM,07:51 PM,6,7,10,7,24,2,76,0.0,1021,10,10,188,18
2020-03-25 12:00:00,14,5,0.0,8.9,4,4,3,08:11 AM,08:59 PM,07:18 AM,07:51 PM,8,12,13,12,18,26,72,0.0,1021,13,10,198,15
2020-03-25 15:00:00,14,5,0.0,8.9,4,3,3,08:11 AM,08:59 PM,07:18 AM,07:51 PM,9,13,14,13,19,72,71,0.1,1022,14,10,196,16
2020-03-25 18:00:00,14,5,0.0,8.9,4,3,3,08:11 AM,08:59 PM,07:18 AM,07:51 PM,8,11,11,11,14,85,83,0.1,1022,11,10,184,8
2020-03-25 21:00:00,14,5,0.0,8.9,4,1,3,08:11 AM,08:59 PM,07:18 AM,07:51 PM,6,6,7,6,12,37,90,0.0,1023,7,10,175,6
2020-03-26 00:00:00,13,5,0.0,11.6,4,1,11,08:25 AM,10:07 PM,07:15 AM,07:53 PM,4,5,6,5,12,22,90,0.0,1024,6,10,195,6
2020-03-26 03:00:00,13,5,0.0,11.6,4,1,11,08:25 AM,10:07 PM,07:15 AM,07:53 PM,4,6,6,6,5,10,91,0.0,1023,6,10,30,3
2020-03-26 06:00:00,13,5,0.0,11.6,4,1,11,08:25 AM,10:07 PM,07:15 AM,07:53 PM,4,3,5,3,14,8,94,0.0,1024,5,10,68,6
2020-03-26 09:00:00,13,5,0.0,11.6,4,4,11,08:25 AM,10:07 PM,07:15 AM,07:53 PM,7,9,10,9,10,6,79,0.0,1025,10,10,51,9
2020-03-26 12:00:00,13,5,0.0,11.6,4,4,11,08:25 AM,10:07 PM,07:15 AM,07:53 PM,7,12,13,12,15,0,67,0.0,1025,13,10,61,13
2020-03-26 15:00:00,13,5,0.0,11.6,4,4,11,08:25 AM,10:07 PM,07:15 AM,07:53 PM,7,12,13,12,18,0,67,0.0,1024,13,10,55,15
2020-03-26 18:00:00,13,5,0.0,11.6,4,3,11,08:25 AM,10:07 PM,07:15 AM,07:53 PM,7,8,10,8,15,0,81,0.0,1024,10,10,59,11
2020-03-26 21:00:00,13,5,0.0,11.6,4,1,11,08:25 AM,10:07 PM,07:15 AM,07:53 PM,4,3,5,3,18,4,94,0.0,1026,5,10,66,9
2020-03-27 00:00:00,11,4,0.0,11.6,2,1,18,08:41 AM,11:16 PM,07:13 AM,07:55 PM,3,2,4,2,17,11,95,0.0,1026,4,2,63,8
2020-03-27 03:00:00,11,4,0.0,11.6,2,1,18,08:41 AM,11:16 PM,07:13 AM,07:55 PM,4,3,5,3,20,47,96,0.0,1026,5,2,51,11
2020-03-27 06:00:00,11,4,0.0,11.6,2,1,18,08:41 AM,11:16 PM,07:13 AM,07:55 PM,5,3,5,3,21,51,95,0.0,1027,5,2,44,12
2020-03-27 09:00:00,11,4,0.0,11.6,2,3,18,08:41 AM,11:16 PM,07:13 AM,07:55 PM,6,5,8,5,21,20,85,0.0,1027,8,10,48,17
2020-03-27 12:00:00,11,4,0.0,11.6,2,4,18,08:41 AM,11:16 PM,07:13 AM,07:55 PM,6,9,11,9,20,32,69,0.0,1028,11,10,49,17
2020-03-27 15:00:00,11,4,0.0,11.6,2,4,18,08:41 AM,11:16 PM,07:13 AM,07:55 PM,6,8,11,8,23,22,74,0.0,1027,11,10,44,20
2020-03-27 18:00:00,11,4,0.0,11.6,2,3,18,08:41 AM,11:16 PM,07:13 AM,07:55 PM,6,6,9,6,24,40,83,0.0,1028,9,10,49,15
2020-03-27 21:00:00,11,4,0.0,11.6,2,1,18,08:41 AM,11:16 PM,07:13 AM,07:55 PM,5,4,6,4,20,37,92,0.0,1030,6,10,49,11
2020-03-28 00:00:00,9,3,0.0,11.6,2,1,25,08:59 AM,No moonset,07:10 AM,07:57 PM,5,3,5,3,20,100,97,0.0,1031,5,0,35,11
2020-03-28 03:00:00,9,3,0.0,11.6,2,1,25,08:59 AM,No moonset,07:10 AM,07:57 PM,2,0,3,0,28,31,89,0.0,1031,3,10,54,13
2020-03-28 06:00:00,9,3,0.0,11.6,2,1,25,08:59 AM,No moonset,07:10 AM,07:57 PM,3,0,4,0,26,54,97,0.0,1033,4,10,39,13
2020-03-28 09:00:00,9,3,0.0,11.6,2,3,25,08:59 AM,No moonset,07:10 AM,07:57 PM,3,3,7,3,35,47,76,0.0,1034,7,10,45,27
2020-03-28 12:00:00,9,3,0.0,11.6,2,3,25,08:59 AM,No moonset,07:10 AM,07:57 PM,3,5,9,5,31,48,66,0.0,1035,9,10,52,27
2020-03-28 15:00:00,9,3,0.0,11.6,2,3,25,08:59 AM,No moonset,07:10 AM,07:57 PM,3,5,9,5,33,55,66,0.0,1036,9,10,49,28
2020-03-28 18:00:00,9,3,0.0,11.6,2,3,25,08:59 AM,No moonset,07:10 AM,07:57 PM,1,3,6,3,32,0,70,0.0,1037,6,10,50,21
2020-03-28 21:00:00,9,3,0.0,11.6,2,1,25,08:59 AM,No moonset,07:10 AM,07:57 PM,-1,-1,3,-1,38,15,71,0.0,1040,3,10,56,21
2020-03-29 00:00:00,6,-0,0.0,10.3,2,1,32,09:22 AM,12:26 AM,07:08 AM,07:58 PM,-3,-3,2,-3,35,0,68,0.0,1043,2,10,52,19
2020-03-29 03:00:00,6,-0,0.0,10.3,2,1,32,09:22 AM,12:26 AM,07:08 AM,07:58 PM,-3,-3,2,-3,35,30,70,0.0,1044,2,10,51,20
2020-03-29 06:00:00,6,-0,0.0,10.3,2,1,32,09:22 AM,12:26 AM,07:08 AM,07:58 PM,-3,-4,0,-4,33,50,77,0.0,1045,0,10,38,18
2020-03-29 09:00:00,6,-0,0.0,10.3,2,1,32,09:22 AM,12:26 AM,07:08 AM,07:58 PM,-2,-1,4,-1,33,69,66,0.0,1047,4,10,46,27
2020-03-29 12:00:00,6,-0,0.0,10.3,2,3,32,09:22 AM,12:26 AM,07:08 AM,07:58 PM,-2,1,5,1,29,25,61,0.0,1047,5,10,49,25
2020-03-29 15:00:00,6,-0,0.0,10.3,2,3,32,09:22 AM,12:26 AM,07:08 AM,07:58 PM,-2,2,6,2,25,3,56,0.0,1046,6,10,40,22
2020-03-29 18:00:00,6,-0,0.0,10.3,2,2,32,09:22 AM,12:26 AM,07:08 AM,07:58 PM,-2,1,4,1,19,16,66,0.0,1046,4,10,39,12
2020-03-29 21:00:00,6,-0,0.0,10.3,2,1,32,09:22 AM,12:26 AM,07:08 AM,07:58 PM,-3,-4,-0,-4,20,15,84,0.0,1046,-0,10,9,10
2020-03-30 00:00:00,8,-1,0.0,6.5,2,1,40,09:50 AM,01:36 AM,07:05 AM,08:00 PM,-2,-4,-1,-4,18,61,96,0.0,1046,-1,2,358,9
2020-03-30 03:00:00,8,-1,0.0,6.5,2,1,40,09:50 AM,01:36 AM,07:05 AM,08:00 PM,-2,-4,-1,-4,12,90,96,0.0,1044,-1,2,336,6
2020-03-30 06:00:00,8,-1,0.0,6.5,2,1,40,09:50 AM,01:36 AM,07:05 AM,08:00 PM,-1,-2,-0,-2,10,74,95,0.0,1043,-0,2,334,6
2020-03-30 09:00:00,8,-1,0.0,6.5,2,2,40,09:50 AM,01:36 AM,07:05 AM,08:00 PM,3,3,6,3,24,74,78,0.0,1041,6,10,10,19
2020-03-30 12:00:00,8,-1,0.0,6.5,2,2,40,09:50 AM,01:36 AM,07:05 AM,08:00 PM,4,5,8,5,27,91,74,0.0,1039,8,10,16,19
2020-03-30 15:00:00,8,-1,0.0,6.5,2,2,40,09:50 AM,01:36 AM,07:05 AM,08:00 PM,4,6,8,6,24,81,76,0.2,1038,8,10,23,18
2020-03-30 18:00:00,8,-1,0.0,6.5,2,2,40,09:50 AM,01:36 AM,07:05 AM,08:00 PM,3,3,6,3,22,90,82,0.1,1037,6,10,15,15
2020-03-30 21:00:00,8,-1,0.0,6.5,2,1,40,09:50 AM,01:36 AM,07:05 AM,08:00 PM,2,-1,3,-1,24,23,93,0.0,1038,3,10,14,12
2020-03-31 00:00:00,9,1,0.0,9.0,2,1,44,10:27 AM,02:43 AM,07:03 AM,08:02 PM,1,-2,1,-2,17,100,98,0.0,1038,1,0,16,8
2020-03-31 03:00:00,9,1,0.0,9.0,2,1,44,10:27 AM,02:43 AM,07:03 AM,08:02 PM,0,-2,1,-2,14,100,99,0.0,1037,1,0,6,7
2020-03-31 06:00:00,9,1,0.0,9.0,2,1,44,10:27 AM,02:43 AM,07:03 AM,08:02 PM,1,-2,1,-2,15,100,98,0.0,1037,1,0,21,8
2020-03-31 09:00:00,9,1,0.0,9.0,2,3,44,10:27 AM,02:43 AM,07:03 AM,08:02 PM,3,3,5,3,11,36,88,0.0,1036,5,10,27,9
2020-03-31 12:00:00,9,1,0.0,9.0,2,2,44,10:27 AM,02:43 AM,07:03 AM,08:02 PM,4,7,9,7,11,92,72,0.0,1036,9,10,39,9
2020-03-31 15:00:00,9,1,0.0,9.0,2,2,44,10:27 AM,02:43 AM,07:03 AM,08:02 PM,4,7,9,7,15,57,73,0.1,1034,9,10,20,12
2020-03-31 18:00:00,9,1,0.0,9.0,2,2,44,10:27 AM,02:43 AM,07:03 AM,08:02 PM,4,5,7,5,17,63,80,0.1,1033,7,10,6,12
2020-03-31 21:00:00,9,1,0.0,9.0,2,1,44,10:27 AM,02:43 AM,07:03 AM,08:02 PM,2,3,5,3,14,74,79,0.0,1033,5,10,18,8
2020-04-01 00:00:00,7,4,0.0,7.8,2,1,56,11:17 AM,03:46 AM,07:01 AM,08:04 PM,1,3,5,3,13,67,77,0.1,1032,5,10,4,8
2020-04-01 03:00:00,7,4,0.0,7.8,2,1,56,11:17 AM,03:46 AM,07:01 AM,08:04 PM,1,3,4,3,9,46,82,0.0,1030,4,10,306,5
2020-04-01 06:00:00,7,4,0.0,7.8,2,1,56,11:17 AM,03:46 AM,07:01 AM,08:04 PM,1,2,4,2,12,69,83,0.0,1029,4,10,325,7
2020-04-01 09:00:00,7,4,0.0,7.8,2,3,56,11:17 AM,03:46 AM,07:01 AM,08:04 PM,1,4,7,4,19,59,69,0.0,1028,7,10,340,15
2020-04-01 12:00:00,7,4,0.0,7.8,2,2,56,11:17 AM,03:46 AM,07:01 AM,08:04 PM,2,5,7,5,15,88,70,0.0,1027,7,10,315,12
2020-04-01 15:00:00,7,4,0.0,7.8,2,2,56,11:17 AM,03:46 AM,07:01 AM,08:04 PM,3,4,7,4,20,99,73,0.1,1026,7,10,319,14
2020-04-01 18:00:00,7,4,0.0,7.8,2,2,56,11:17 AM,03:46 AM,07:01 AM,08:04 PM,3,5,7,5,14,93,80,0.0,1024,7,10,302,9
2020-04-01 21:00:00,7,4,0.0,7.8,2,1,56,11:17 AM,03:46 AM,07:01 AM,08:04 PM,3,2,4,2,17,78,88,0.0,1024,4,10,289,9
2020-04-02 00:00:00,10,4,0.0,9.2,2,1,64,12:19 PM,04:38 AM,06:58 AM,08:05 PM,3,2,4,2,14,100,94,0.0,1023,4,10,251,8
2020-04-02 03:00:00,10,4,0.0,9.2,2,1,64,12:19 PM,04:38 AM,06:58 AM,08:05 PM,6,3,6,3,21,100,97,0.1,1021,6,10,275,13
2020-04-02 06:00:00,10,4,0.0,9.2,2,1,64,12:19 PM,04:38 AM,06:58 AM,08:05 PM,5,3,6,3,28,100,95,0.0,1019,6,10,273,18
2020-04-02 09:00:00,10,4,0.0,9.2,2,2,64,12:19 PM,04:38 AM,06:58 AM,08:05 PM,6,4,8,4,33,100,87,0.0,1018,8,10,274,24
2020-04-02 12:00:00,10,4,0.0,9.2,2,2,64,12:19 PM,04:38 AM,06:58 AM,08:05 PM,7,5,8,5,31,85,89,0.2,1017,8,10,286,21
2020-04-02 15:00:00,10,4,0.0,9.2,2,2,64,12:19 PM,04:38 AM,06:58 AM,08:05 PM,6,7,10,7,32,56,75,0.4,1017,10,10,301,24
2020-04-02 18:00:00,10,4,0.0,9.2,2,3,64,12:19 PM,04:38 AM,06:58 AM,08:05 PM,4,5,8,5,29,29,76,0.0,1017,8,10,296,19
2020-04-02 21:00:00,10,4,0.0,9.2,2,1,64,12:19 PM,04:38 AM,06:58 AM,08:05 PM,1,1,4,1,21,11,84,0.0,1017,4,10,307,11
2020-04-03 00:00:00,10,3,0.0,6.8,3,1,71,01:34 PM,05:21 AM,06:56 AM,08:07 PM,1,1,3,1,14,59,86,0.0,1018,3,10,275,8
2020-04-03 03:00:00,10,3,0.0,6.8,3,1,71,01:34 PM,05:21 AM,06:56 AM,08:07 PM,4,3,5,3,14,95,91,0.1,1017,5,10,257,8
2020-04-03 06:00:00,10,3,0.0,6.8,3,1,71,01:34 PM,05:21 AM,06:56 AM,08:07 PM,4,3,5,3,15,100,93,0.1,1017,5,10,249,9
2020-04-03 09:00:00,10,3,0.0,6.8,3,2,71,01:34 PM,05:21 AM,06:56 AM,08:07 PM,5,5,7,5,17,100,85,0.0,1016,7,10,248,14
2020-04-03 12:00:00,10,3,0.0,6.8,3,2,71,01:34 PM,05:21 AM,06:56 AM,08:07 PM,6,6,8,6,14,84,91,0.2,1017,8,2,227,10
2020-04-03 15:00:00,10,3,0.0,6.8,3,3,71,01:34 PM,05:21 AM,06:56 AM,08:07 PM,7,8,10,8,19,83,81,1.0,1016,10,10,254,14
2020-04-03 18:00:00,10,3,0.0,6.8,3,2,71,01:34 PM,05:21 AM,06:56 AM,08:07 PM,7,8,9,8,15,84,87,0.2,1016,9,9,269,10
2020-04-03 21:00:00,10,3,0.0,6.8,3,1,71,01:34 PM,05:21 AM,06:56 AM,08:07 PM,3,3,4,3,14,68,91,0.0,1016,4,10,234,6
2020-04-04 00:00:00,10,4,0.0,8.0,2,1,79,02:57 PM,05:55 AM,06:53 AM,08:09 PM,3,5,5,5,8,81,88,0.0,1017,5,10,173,4
2020-04-04 03:00:00,10,4,0.0,8.0,2,1,79,02:57 PM,05:55 AM,06:53 AM,08:09 PM,3,2,4,2,21,65,94,0.1,1016,4,10,181,12
2020-04-04 06:00:00,10,4,0.0,8.0,2,1,79,02:57 PM,05:55 AM,06:53 AM,08:09 PM,3,1,4,1,21,86,90,0.1,1015,4,10,167,11
2020-04-04 09:00:00,10,4,0.0,8.0,2,2,79,02:57 PM,05:55 AM,06:53 AM,08:09 PM,5,5,8,5,26,79,81,0.0,1014,8,10,187,19
2020-04-04 12:00:00,10,4,0.0,8.0,2,3,79,02:57 PM,05:55 AM,06:53 AM,08:09 PM,5,7,10,7,28,100,72,0.0,1014,10,10,182,24
2020-04-04 15:00:00,10,4,0.0,8.0,2,2,79,02:57 PM,05:55 AM,06:53 AM,08:09 PM,6,6,10,6,35,84,76,0.1,1012,10,10,183,26
2020-04-04 18:00:00,10,4,0.0,8.0,2,3,79,02:57 PM,05:55 AM,06:53 AM,08:09 PM,6,6,9,6,34,30,80,0.0,1011,9,10,179,23
2020-04-04 21:00:00,10,4,0.0,8.0,2,1,79,02:57 PM,05:55 AM,06:53 AM,08:09 PM,6,4,7,4,37,32,91,0.0,1010,7,10,161,21
2020-04-05 00:00:00,14,6,0.0,8.0,4,1,87,04:25 PM,06:22 AM,06:51 AM,08:11 PM,5,3,6,3,35,16,93,0.0,1009,6,10,152,18
2020-04-05 03:00:00,14,6,0.0,8.0,4,1,87,04:25 PM,06:22 AM,06:51 AM,08:11 PM,6,4,7,4,32,33,92,0.0,1006,7,10,144,17
2020-04-05 06:00:00,14,6,0.0,8.0,4,1,87,04:25 PM,06:22 AM,06:51 AM,08:11 PM,6,4,8,4,35,52,89,0.0,1004,8,10,145,20
2020-04-05 09:00:00,14,6,0.0,8.0,4,4,87,04:25 PM,06:22 AM,06:51 AM,08:11 PM,7,8,11,8,34,38,80,0.0,1002,11,10,149,26
2020-04-05 12:00:00,14,6,0.0,8.0,4,4,87,04:25 PM,06:22 AM,06:51 AM,08:11 PM,9,12,14,12,47,61,73,0.0,999,14,10,166,40
2020-04-05 15:00:00,14,6,0.0,8.0,4,3,87,04:25 PM,06:22 AM,06:51 AM,08:11 PM,10,8,11,8,45,100,93,1.5,997,11,9,168,30
2020-04-05 18:00:00,14,6,0.0,8.0,4,3,87,04:25 PM,06:22 AM,06:51 AM,08:11 PM,10,8,11,8,50,97,93,0.0,995,11,10,171,32
2020-04-05 21:00:00,14,6,0.0,8.0,4,1,87,04:25 PM,06:22 AM,06:51 AM,08:11 PM,9,7,10,7,41,100,92,2.8,996,10,7,213,28
2020-04-06 00:00:00,11,5,0.0,8.0,2,1,94,05:54 PM,06:44 AM,06:49 AM,08:13 PM,6,3,7,3,49,80,92,1.4,999,7,9,205,30
2020-04-06 03:00:00,11,5,0.0,8.0,2,1,94,05:54 PM,06:44 AM,06:49 AM,08:13 PM,5,2,6,2,39,48,93,0.0,1003,6,10,208,22
2020-04-06 06:00:00,11,5,0.0,8.0,2,1,94,05:54 PM,06:44 AM,06:49 AM,08:13 PM,3,1,5,1,36,80,92,0.1,1007,5,10,224,20
2020-04-06 09:00:00,11,5,0.0,8.0,2,3,94,05:54 PM,06:44 AM,06:49 AM,08:13 PM,4,4,8,4,30,19,75,0.0,1012,8,10,244,23
2020-04-06 12:00:00,11,5,0.0,8.0,2,3,94,05:54 PM,06:44 AM,06:49 AM,08:13 PM,4,8,10,8,25,91,63,0.0,1016,10,10,247,22
2020-04-06 15:00:00,11,5,0.0,8.0,2,3,94,05:54 PM,06:44 AM,06:49 AM,08:13 PM,4,8,11,8,23,73,64,0.2,1019,11,10,250,19
2020-04-06 18:00:00,11,5,0.0,8.0,2,2,94,05:54 PM,06:44 AM,06:49 AM,08:13 PM,5,8,9,8,14,75,75,0.1,1021,9,10,246,9
2020-04-06 21:00:00,11,5,0.0,8.0,2,1,94,05:54 PM,06:44 AM,06:49 AM,08:13 PM,3,6,8,6,11,52,89,0.0,1024,6,10,217,5
2020-04-07 00:00:00,12,4,0.0,11.6,3,1,100,07:25 PM,07:04 AM,06:46 AM,08:14 PM,2,3,4,3,10,18,90,0.0,1026,4,10,179,5
2020-04-07 03:00:00,12,4,0.0,11.6,3,1,100,07:25 PM,07:04 AM,06:46 AM,08:14 PM,2,3,4,3,10,33,88,0.0,1027,4,10,159,5
2020-04-07 06:00:00,12,4,0.0,11.6,3,1,100,07:25 PM,07:04 AM,06:46 AM,08:14 PM,2,2,4,2,13,9,90,0.0,1027,4,10,155,6
2020-04-07 09:00:00,12,4,0.0,11.6,3,3,100,07:25 PM,07:04 AM,06:46 AM,08:14 PM,4,7,9,7,18,33,72,0.0,1027,9,10,185,14
2020-04-07 12:00:00,12,4,0.0,11.6,3,4,100,07:25 PM,07:04 AM,06:46 AM,08:14 PM,6,10,12,10,22,41,66,0.0,1027,12,10,189,19
2020-04-07 15:00:00,12,4,0.0,11.6,3,4,100,07:25 PM,07:04 AM,06:46 AM,08:14 PM,5,10,12,10,23,16,62,0.0,1025,12,10,188,19
2020-04-07 18:00:00,12,4,0.0,11.6,3,3,100,07:25 PM,07:04 AM,06:46 AM,08:14 PM,6,8,10,8,21,0,76,0.0,1025,10,10,195,13
2020-04-07 21:00:00,12,4,0.0,11.6,3,1,100,07:25 PM,07:04 AM,06:46 AM,08:14 PM,4,3,5,3,23,32,90,0.0,1026,5,10,171,11
2020-04-08 00:00:00,15,6,0.0,10.4,4,1,100,08:55 PM,07:24 AM,06:44 AM,08:16 PM,4,4,6,4,20,6,90,0.0,1026,6,10,171,9
2020-04-08 03:00:00,15,6,0.0,10.4,4,1,100,08:55 PM,07:24 AM,06:44 AM,08:16 PM,3,4,6,4,15,58,82,0.0,1026,6,10,175,7
2020-04-08 06:00:00,15,6,0.0,10.4,4,1,100,08:55 PM,07:24 AM,06:44 AM,08:16 PM,4,5,6,5,9,6,89,0.0,1025,6,10,176,4
2020-04-08 09:00:00,15,6,0.0,10.4,4,4,100,08:55 PM,07:24 AM,06:44 AM,08:16 PM,8,12,12,12,4,12,75,0.0,1025,12,10,218,4
2020-04-08 12:00:00,15,6,0.0,10.4,4,4,100,08:55 PM,07:24 AM,06:44 AM,08:16 PM,9,15,15,15,9,39,68,0.0,1026,15,10,232,8
