date_time,Narangba_maxtempC,Narangba_mintempC,Narangba_totalSnow_cm,Narangba_sunHour,Narangba_uvIndex,Narangba_uvIndex,Narangba_moon_illumination,Narangba_moonrise,Narangba_moonset,Narangba_sunrise,Narangba_sunset,Narangba_DewPointC,Narangba_FeelsLikeC,Narangba_HeatIndexC,Narangba_WindChillC,Narangba_WindGustKmph,Narangba_cloudcover,Narangba_humidity,Narangba_precipMM,Narangba_pressure,Narangba_tempC,Narangba_visibility,Narangba_winddirDegree,Narangba_windspeedKmph
2020-03-13 03:00:00,25,20,0.0,11.8,5,1,69,08:52 PM,09:15 AM,05:48 AM,06:07 PM,16,20,20,20,33,90,77,0.3,1016,20,10,149,20
2020-03-13 06:00:00,25,20,0.0,11.8,5,1,69,08:52 PM,09:15 AM,05:48 AM,06:07 PM,17,21,23,21,31,79,77,0.5,1016,21,9,145,21
2020-03-13 09:00:00,25,20,0.0,11.8,5,5,69,08:52 PM,09:15 AM,05:48 AM,06:07 PM,17,25,25,23,33,43,67,0.2,1016,23,10,136,27
2020-03-13 12:00:00,25,20,0.0,11.8,5,6,69,08:52 PM,09:15 AM,05:48 AM,06:07 PM,17,26,26,24,36,61,66,0.6,1014,24,9,133,29
2020-03-13 15:00:00,25,20,0.0,11.8,5,5,69,08:52 PM,09:15 AM,05:48 AM,06:07 PM,17,26,26,24,37,40,64,0.3,1012,24,10,132,29
2020-03-13 18:00:00,25,20,0.0,11.8,5,1,69,08:52 PM,09:15 AM,05:48 AM,06:07 PM,16,25,25,23,37,27,66,0.0,1013,23,10,136,26
2020-03-13 21:00:00,25,20,0.0,11.8,5,1,69,08:52 PM,09:15 AM,05:48 AM,06:07 PM,16,22,25,22,36,24,69,0.0,1014,22,10,147,23
2020-03-14 00:00:00,25,20,0.0,12.6,6,1,62,09:36 PM,10:20 AM,05:49 AM,06:06 PM,16,21,22,21,32,37,71,0.0,1012,21,10,155,20
2020-03-14 03:00:00,25,20,0.0,12.6,6,1,62,09:36 PM,10:20 AM,05:49 AM,06:06 PM,15,20,20,20,31,38,75,0.0,1011,20,10,171,19
2020-03-14 06:00:00,25,20,0.0,12.6,6,1,62,09:36 PM,10:20 AM,05:49 AM,06:06 PM,15,20,20,20,27,51,76,0.0,1011,20,10,182,19
2020-03-14 09:00:00,25,20,0.0,12.6,6,6,62,09:36 PM,10:20 AM,05:49 AM,06:06 PM,17,24,24,23,28,47,68,0.0,1011,23,10,164,23
2020-03-14 12:00:00,25,20,0.0,12.6,6,6,62,09:36 PM,10:20 AM,05:49 AM,06:06 PM,18,26,26,25,33,60,65,0.1,1010,25,10,146,28
2020-03-14 15:00:00,25,20,0.0,12.6,6,5,62,09:36 PM,10:20 AM,05:49 AM,06:06 PM,18,26,26,25,40,57,67,0.1,1008,25,10,140,32
2020-03-14 18:00:00,25,20,0.0,12.6,6,1,62,09:36 PM,10:20 AM,05:49 AM,06:06 PM,18,25,25,23,43,67,70,0.3,1009,23,9,147,31
2020-03-14 21:00:00,25,20,0.0,12.6,6,1,62,09:36 PM,10:20 AM,05:49 AM,06:06 PM,17,25,25,22,42,51,71,0.2,1011,22,10,158,28
2020-03-15 00:00:00,25,20,0.0,12.6,6,1,55,10:23 PM,11:25 AM,05:49 AM,06:05 PM,16,21,22,21,39,72,71,0.1,1010,21,10,170,26
2020-03-15 03:00:00,25,20,0.0,12.6,6,1,55,10:23 PM,11:25 AM,05:49 AM,06:05 PM,15,20,20,20,39,44,73,0.0,1009,20,10,176,25
2020-03-15 06:00:00,25,20,0.0,12.6,6,1,55,10:23 PM,11:25 AM,05:49 AM,06:05 PM,16,20,20,20,39,47,74,0.1,1010,20,10,178,27
2020-03-15 09:00:00,25,20,0.0,12.6,6,5,55,10:23 PM,11:25 AM,05:49 AM,06:05 PM,16,24,24,23,37,33,64,0.0,1011,23,10,169,30
2020-03-15 12:00:00,25,20,0.0,12.6,6,7,55,10:23 PM,11:25 AM,05:49 AM,06:05 PM,17,26,26,25,40,51,61,0.2,1011,25,10,154,32
2020-03-15 15:00:00,25,20,0.0,12.6,6,5,55,10:23 PM,11:25 AM,05:49 AM,06:05 PM,17,26,26,25,44,44,61,0.1,1011,25,10,156,34
2020-03-15 18:00:00,25,20,0.0,12.6,6,1,55,10:23 PM,11:25 AM,05:49 AM,06:05 PM,17,25,25,23,48,55,67,0.3,1013,23,10,163,35
2020-03-15 21:00:00,25,20,0.0,12.6,6,1,55,10:23 PM,11:25 AM,05:49 AM,06:05 PM,16,25,25,22,48,75,69,0.5,1015,22,10,167,35
2020-03-16 00:00:00,24,20,0.0,9.2,5,1,47,11:13 PM,12:26 PM,05:50 AM,06:03 PM,15,21,22,21,46,62,69,0.4,1015,21,10,172,34
2020-03-16 03:00:00,24,20,0.0,9.2,5,1,47,11:13 PM,12:26 PM,05:50 AM,06:03 PM,15,20,20,20,46,37,69,0.1,1015,20,10,170,32
2020-03-16 06:00:00,24,20,0.0,9.2,5,1,47,11:13 PM,12:26 PM,05:50 AM,06:03 PM,15,20,20,20,40,65,72,0.0,1016,20,10,174,29
2020-03-16 09:00:00,24,20,0.0,9.2,5,5,47,11:13 PM,12:26 PM,05:50 AM,06:03 PM,15,23,23,22,37,74,64,0.0,1017,22,10,164,31
2020-03-16 12:00:00,24,20,0.0,9.2,5,5,47,11:13 PM,12:26 PM,05:50 AM,06:03 PM,15,25,25,24,37,77,59,0.1,1017,24,10,153,30
2020-03-16 15:00:00,24,20,0.0,9.2,5,5,47,11:13 PM,12:26 PM,05:50 AM,06:03 PM,15,25,25,24,41,44,58,0.0,1017,24,10,145,31
2020-03-16 18:00:00,24,20,0.0,9.2,5,1,47,11:13 PM,12:26 PM,05:50 AM,06:03 PM,14,25,25,23,43,63,60,0.1,1018,23,10,157,30
2020-03-16 21:00:00,24,20,0.0,9.2,5,1,47,11:13 PM,12:26 PM,05:50 AM,06:03 PM,14,22,25,22,41,51,64,0.0,1020,22,10,165,27
2020-03-17 00:00:00,25,20,0.0,11.8,6,1,40,No moonrise,01:24 PM,05:50 AM,06:02 PM,16,21,22,21,38,79,72,0.3,1020,21,10,168,25
2020-03-17 03:00:00,25,20,0.0,11.8,6,1,40,No moonrise,01:24 PM,05:50 AM,06:02 PM,15,20,20,20,36,54,73,0.1,1019,20,10,175,23
2020-03-17 06:00:00,25,20,0.0,11.8,6,1,40,No moonrise,01:24 PM,05:50 AM,06:02 PM,15,20,20,20,33,67,74,0.1,1021,20,10,180,23
2020-03-17 09:00:00,25,20,0.0,11.8,6,5,40,No moonrise,01:24 PM,05:50 AM,06:02 PM,15,23,23,22,30,42,64,0.0,1022,22,10,166,24
2020-03-17 12:00:00,25,20,0.0,11.8,6,6,40,No moonrise,01:24 PM,05:50 AM,06:02 PM,16,26,26,25,33,18,57,0.0,1021,25,10,146,29
2020-03-17 15:00:00,25,20,0.0,11.8,6,6,40,No moonrise,01:24 PM,05:50 AM,06:02 PM,16,26,26,25,39,40,59,0.0,1020,25,10,140,31
2020-03-17 18:00:00,25,20,0.0,11.8,6,1,40,No moonrise,01:24 PM,05:50 AM,06:02 PM,16,25,25,23,40,64,63,0.1,1022,23,10,147,28
2020-03-17 21:00:00,25,20,0.0,11.8,6,1,40,No moonrise,01:24 PM,05:50 AM,06:02 PM,15,22,25,22,39,40,66,0.0,1023,22,10,161,26
2020-03-18 00:00:00,25,20,0.0,12.5,6,1,33,12:05 AM,02:17 PM,05:51 AM,06:01 PM,15,21,22,21,37,23,70,0.0,1023,21,10,170,25
2020-03-18 03:00:00,25,20,0.0,12.5,6,1,33,12:05 AM,02:17 PM,05:51 AM,06:01 PM,15,20,20,20,35,30,72,0.0,1022,20,10,173,23
2020-03-18 06:00:00,25,20,0.0,12.5,6,1,33,12:05 AM,02:17 PM,05:51 AM,06:01 PM,15,20,20,20,30,63,75,0.1,1023,20,10,181,21
2020-03-18 09:00:00,25,20,0.0,12.5,6,5,33,12:05 AM,02:17 PM,05:51 AM,06:01 PM,15,23,23,22,28,51,67,0.0,1024,22,10,165,23
2020-03-18 12:00:00,25,20,0.0,12.5,6,6,33,12:05 AM,02:17 PM,05:51 AM,06:01 PM,16,26,26,25,30,17,59,0.0,1023,25,10,140,26
2020-03-18 15:00:00,25,20,0.0,12.5,6,6,33,12:05 AM,02:17 PM,05:51 AM,06:01 PM,17,26,26,24,34,11,63,0.0,1021,24,10,132,28
2020-03-18 18:00:00,25,20,0.0,12.5,6,1,33,12:05 AM,02:17 PM,05:51 AM,06:01 PM,18,25,25,23,35,39,73,0.1,1022,23,10,129,25
2020-03-18 21:00:00,25,20,0.0,12.5,6,1,33,12:05 AM,02:17 PM,05:51 AM,06:01 PM,17,22,24,22,32,41,77,0.0,1024,22,10,131,20
2020-03-19 00:00:00,26,19,0.0,12.5,6,1,25,01:00 AM,03:06 PM,05:51 AM,06:00 PM,17,21,22,21,28,62,78,0.1,1023,21,9,139,16
2020-03-19 03:00:00,26,19,0.0,12.5,6,1,25,01:00 AM,03:06 PM,05:51 AM,06:00 PM,16,20,20,20,23,34,78,0.1,1022,20,10,167,13
2020-03-19 06:00:00,26,19,0.0,12.5,6,1,25,01:00 AM,03:06 PM,05:51 AM,06:00 PM,15,19,19,19,18,6,78,0.0,1023,19,10,195,12
2020-03-19 09:00:00,26,19,0.0,12.5,6,6,25,01:00 AM,03:06 PM,05:51 AM,06:00 PM,15,23,23,22,17,9,65,0.0,1024,22,10,165,13
2020-03-19 12:00:00,26,19,0.0,12.5,6,7,25,01:00 AM,03:06 PM,05:51 AM,06:00 PM,16,26,26,25,15,63,58,0.1,1022,25,10,119,13
2020-03-19 15:00:00,26,19,0.0,12.5,6,6,25,01:00 AM,03:06 PM,05:51 AM,06:00 PM,16,26,26,25,17,29,59,0.0,1020,25,10,101,15
2020-03-19 18:00:00,26,19,0.0,12.5,6,1,25,01:00 AM,03:06 PM,05:51 AM,06:00 PM,16,25,25,23,21,0,65,0.0,1021,23,10,99,13
2020-03-19 21:00:00,26,19,0.0,12.5,6,1,25,01:00 AM,03:06 PM,05:51 AM,06:00 PM,16,21,25,21,19,10,72,0.0,1022,21,10,90,10
2020-03-20 00:00:00,26,19,0.0,11.6,6,1,18,01:55 AM,03:49 PM,05:52 AM,05:59 PM,16,21,22,21,9,33,75,0.0,1021,21,10,84,5
2020-03-20 03:00:00,26,19,0.0,11.6,6,1,18,01:55 AM,03:49 PM,05:52 AM,05:59 PM,16,20,20,20,9,53,78,0.0,1020,20,10,188,5
2020-03-20 06:00:00,26,19,0.0,11.6,6,1,18,01:55 AM,03:49 PM,05:52 AM,05:59 PM,16,20,20,20,13,40,78,0.0,1020,20,10,228,8
2020-03-20 09:00:00,26,19,0.0,11.6,6,6,18,01:55 AM,03:49 PM,05:52 AM,05:59 PM,17,25,25,24,6,25,65,0.0,1021,24,10,198,5
2020-03-20 12:00:00,26,19,0.0,11.6,6,7,18,01:55 AM,03:49 PM,05:52 AM,05:59 PM,17,27,27,26,10,8,57,0.0,1019,26,10,99,9
2020-03-20 15:00:00,26,19,0.0,11.6,6,7,18,01:55 AM,03:49 PM,05:52 AM,05:59 PM,18,27,27,25,18,0,63,0.0,1017,25,10,46,15
2020-03-20 18:00:00,26,19,0.0,11.6,6,1,18,01:55 AM,03:49 PM,05:52 AM,05:59 PM,18,25,25,23,24,0,73,0.0,1018,23,10,21,15
2020-03-20 21:00:00,26,19,0.0,11.6,6,1,18,01:55 AM,03:49 PM,05:52 AM,05:59 PM,18,21,22,21,24,0,80,0.0,1019,21,10,236,13
2020-03-21 00:00:00,29,19,0.0,11.6,7,1,11,02:50 AM,04:27 PM,05:52 AM,05:58 PM,17,20,20,20,22,0,83,0.0,1018,20,10,327,12
2020-03-21 03:00:00,29,19,0.0,11.6,7,1,11,02:50 AM,04:27 PM,05:52 AM,05:58 PM,17,19,19,19,20,0,86,0.0,1017,19,10,309,11
2020-03-21 06:00:00,29,19,0.0,11.6,7,1,11,02:50 AM,04:27 PM,05:52 AM,05:58 PM,17,20,20,20,15,0,84,0.0,1018,20,10,298,9
2020-03-21 09:00:00,29,19,0.0,11.6,7,6,11,02:50 AM,04:27 PM,05:52 AM,05:58 PM,18,25,25,24,8,0,67,0.0,1018,24,10,322,5
2020-03-21 12:00:00,29,19,0.0,11.6,7,7,11,02:50 AM,04:27 PM,05:52 AM,05:58 PM,18,29,29,28,11,0,54,0.0,1017,28,10,143,9
2020-03-21 15:00:00,29,19,0.0,11.6,7,7,11,02:50 AM,04:27 PM,05:52 AM,05:58 PM,18,28,28,27,14,0,58,0.0,1016,27,10,70,12
2020-03-21 18:00:00,29,19,0.0,11.6,7,1,11,02:50 AM,04:27 PM,05:52 AM,05:58 PM,18,26,26,24,12,0,68,0.0,1018,24,10,103,8
2020-03-21 21:00:00,29,19,0.0,11.6,7,1,11,02:50 AM,04:27 PM,05:52 AM,05:58 PM,18,25,25,23,13,0,73,0.0,1019,23,10,132,7
2020-03-22 00:00:00,28,23,0.0,8.8,7,1,4,03:44 AM,05:02 PM,05:53 AM,05:57 PM,19,25,25,23,14,60,80,0.0,1019,23,10,138,8
2020-03-22 03:00:00,28,23,0.0,8.8,7,1,4,03:44 AM,05:02 PM,05:53 AM,05:57 PM,19,25,25,23,8,72,80,0.1,1018,23,10,122,5
2020-03-22 06:00:00,28,23,0.0,8.8,7,1,4,03:44 AM,05:02 PM,05:53 AM,05:57 PM,20,25,25,23,8,66,82,0.1,1019,23,10,153,6
2020-03-22 09:00:00,28,23,0.0,8.8,7,5,4,03:44 AM,05:02 PM,05:53 AM,05:57 PM,20,27,27,25,9,72,75,0.1,1020,25,10,155,7
2020-03-22 12:00:00,28,23,0.0,8.8,7,6,4,03:44 AM,05:02 PM,05:53 AM,05:57 PM,21,29,29,27,12,27,68,0.0,1018,27,10,102,11
2020-03-22 15:00:00,28,23,0.0,8.8,7,7,4,03:44 AM,05:02 PM,05:53 AM,05:57 PM,21,29,29,27,17,3,70,0.0,1016,27,10,52,14
2020-03-22 18:00:00,28,23,0.0,8.8,7,1,4,03:44 AM,05:02 PM,05:53 AM,05:57 PM,20,27,27,25,23,6,77,0.0,1016,25,10,18,15
2020-03-22 21:00:00,28,23,0.0,8.8,7,1,4,03:44 AM,05:02 PM,05:53 AM,05:57 PM,20,25,25,23,26,8,82,0.0,1017,23,10,238,15
2020-03-23 00:00:00,26,21,0.0,7.4,6,1,0,04:36 AM,05:35 PM,05:53 AM,05:56 PM,19,25,25,22,18,6,84,0.0,1017,22,10,336,10
2020-03-23 03:00:00,26,21,0.0,7.4,6,1,0,04:36 AM,05:35 PM,05:53 AM,05:56 PM,19,21,24,21,12,8,87,0.0,1016,21,10,320,7
2020-03-23 06:00:00,26,21,0.0,7.4,6,1,0,04:36 AM,05:35 PM,05:53 AM,05:56 PM,19,25,25,22,9,41,84,0.0,1018,22,10,239,6
2020-03-23 09:00:00,26,21,0.0,7.4,6,6,0,04:36 AM,05:35 PM,05:53 AM,05:56 PM,20,27,27,25,15,84,77,0.1,1020,25,10,153,13
2020-03-23 12:00:00,26,21,0.0,7.4,6,6,0,04:36 AM,05:35 PM,05:53 AM,05:56 PM,21,27,27,25,33,96,76,0.5,1018,25,10,133,24
2020-03-23 15:00:00,26,21,0.0,7.4,6,6,0,04:36 AM,05:35 PM,05:53 AM,05:56 PM,20,27,27,25,36,77,73,0.2,1018,25,10,133,28
2020-03-23 18:00:00,26,21,0.0,7.4,6,1,0,04:36 AM,05:35 PM,05:53 AM,05:56 PM,20,26,26,24,37,82,75,0.3,1020,24,10,138,27
2020-03-23 21:00:00,26,21,0.0,7.4,6,1,0,04:36 AM,05:35 PM,05:53 AM,05:56 PM,20,25,25,23,39,86,79,0.1,1021,23,10,135,26
2020-03-24 00:00:00,24,22,0.0,6.0,5,1,0,05:28 AM,06:06 PM,05:54 AM,05:55 PM,19,25,25,23,38,83,81,0.3,1020,23,10,127,24
2020-03-24 03:00:00,24,22,0.0,6.0,5,1,0,05:28 AM,06:06 PM,05:54 AM,05:55 PM,19,25,25,22,36,64,80,0.2,1020,22,10,123,23
2020-03-24 06:00:00,24,22,0.0,6.0,5,1,0,05:28 AM,06:06 PM,05:54 AM,05:55 PM,18,25,25,22,35,62,79,0.2,1021,22,10,121,22
2020-03-24 09:00:00,24,22,0.0,6.0,5,5,0,05:28 AM,06:06 PM,05:54 AM,05:55 PM,18,25,25,23,32,69,76,0.1,1022,23,10,121,22
2020-03-24 12:00:00,24,22,0.0,6.0,5,5,0,05:28 AM,06:06 PM,05:54 AM,05:55 PM,18,25,25,24,28,80,71,0.3,1021,24,9,116,21
2020-03-24 15:00:00,24,22,0.0,6.0,5,5,0,05:28 AM,06:06 PM,05:54 AM,05:55 PM,18,26,26,24,26,82,69,0.1,1019,24,10,108,21
2020-03-24 18:00:00,24,22,0.0,6.0,5,1,0,05:28 AM,06:06 PM,05:54 AM,05:55 PM,18,25,25,23,27,73,73,0.1,1020,23,10,109,19
2020-03-24 21:00:00,24,22,0.0,6.0,5,1,0,05:28 AM,06:06 PM,05:54 AM,05:55 PM,17,22,25,22,28,54,75,0.1,1022,22,10,105,17
2020-03-25 00:00:00,25,21,0.0,10.2,6,1,3,06:19 AM,06:36 PM,05:54 AM,05:54 PM,16,21,24,21,24,63,73,0.1,1021,21,10,111,14
2020-03-25 03:00:00,25,21,0.0,10.2,6,1,3,06:19 AM,06:36 PM,05:54 AM,05:54 PM,17,21,24,21,24,85,75,0.1,1020,21,10,106,14
2020-03-25 06:00:00,25,21,0.0,10.2,6,1,3,06:19 AM,06:36 PM,05:54 AM,05:54 PM,17,22,25,22,24,65,73,0.1,1020,22,10,117,15
2020-03-25 09:00:00,25,21,0.0,10.2,6,5,3,06:19 AM,06:36 PM,05:54 AM,05:54 PM,16,25,25,23,21,52,64,0.1,1021,23,10,118,16
2020-03-25 12:00:00,25,21,0.0,10.2,6,5,3,06:19 AM,06:36 PM,05:54 AM,05:54 PM,16,26,26,24,16,42,59,0.0,1020,24,10,101,13
2020-03-25 15:00:00,25,21,0.0,10.2,6,6,3,06:19 AM,06:36 PM,05:54 AM,05:54 PM,16,26,26,24,14,28,58,0.0,1018,24,10,92,12
2020-03-25 18:00:00,25,21,0.0,10.2,6,1,3,06:19 AM,06:36 PM,05:54 AM,05:54 PM,15,25,25,22,15,10,64,0.0,1019,22,10,86,9
2020-03-25 21:00:00,25,21,0.0,10.2,6,1,3,06:19 AM,06:36 PM,05:54 AM,05:54 PM,15,21,22,21,11,5,69,0.0,1020,21,10,73,6
2020-03-26 00:00:00,26,20,0.0,11.6,6,1,11,07:10 AM,07:07 PM,05:55 AM,05:53 PM,15,20,20,20,4,11,71,0.0,1019,20,10,61,2
2020-03-26 03:00:00,26,20,0.0,11.6,6,1,11,07:10 AM,07:07 PM,05:55 AM,05:53 PM,15,20,20,20,1,18,72,0.0,1018,20,10,202,1
2020-03-26 06:00:00,26,20,0.0,11.6,6,1,11,07:10 AM,07:07 PM,05:55 AM,05:53 PM,15,21,21,21,6,29,72,0.0,1019,21,10,219,4
2020-03-26 09:00:00,26,20,0.0,11.6,6,6,11,07:10 AM,07:07 PM,05:55 AM,05:53 PM,16,24,24,24,10,40,64,0.0,1020,24,10,147,8
2020-03-26 12:00:00,26,20,0.0,11.6,6,7,11,07:10 AM,07:07 PM,05:55 AM,05:53 PM,17,27,27,25,17,24,59,0.0,1019,25,10,119,15
2020-03-26 15:00:00,26,20,0.0,11.6,6,7,11,07:10 AM,07:07 PM,05:55 AM,05:53 PM,17,26,26,25,22,5,60,0.0,1018,25,10,108,18
2020-03-26 18:00:00,26,20,0.0,11.6,6,1,11,07:10 AM,07:07 PM,05:55 AM,05:53 PM,17,25,25,23,25,4,68,0.0,1019,23,10,110,17
2020-03-26 21:00:00,26,20,0.0,11.6,6,1,11,07:10 AM,07:07 PM,05:55 AM,05:53 PM,17,25,25,22,26,17,71,0.0,1020,22,10,123,15
2020-03-27 00:00:00,24,18,0.0,7.4,6,1,18,08:01 AM,07:39 PM,05:55 AM,05:52 PM,17,22,25,22,25,43,72,0.1,1020,22,10,135,15
2020-03-27 03:00:00,24,18,0.0,7.4,6,1,18,08:01 AM,07:39 PM,05:55 AM,05:52 PM,17,21,22,21,26,42,79,0.0,1019,21,10,161,15
2020-03-27 06:00:00,24,18,0.0,7.4,6,1,18,08:01 AM,07:39 PM,05:55 AM,05:52 PM,17,21,23,21,28,52,81,0.1,1020,21,10,168,19
2020-03-27 09:00:00,24,18,0.0,7.4,6,5,18,08:01 AM,07:39 PM,05:55 AM,05:52 PM,18,25,25,23,32,66,73,0.3,1021,23,10,155,26
2020-03-27 12:00:00,24,18,0.0,7.4,6,5,18,08:01 AM,07:39 PM,05:55 AM,05:52 PM,19,25,25,24,36,74,74,1.4,1020,24,9,156,26
2020-03-27 15:00:00,24,18,0.0,7.4,6,5,18,08:01 AM,07:39 PM,05:55 AM,05:52 PM,18,25,25,23,44,72,77,3.0,1018,23,8,151,27
2020-03-27 18:00:00,24,18,0.0,7.4,6,1,18,08:01 AM,07:39 PM,05:55 AM,05:52 PM,18,21,24,21,42,62,76,1.8,1019,21,9,144,27
2020-03-27 21:00:00,24,18,0.0,7.4,6,1,18,08:01 AM,07:39 PM,05:55 AM,05:52 PM,18,19,22,19,39,68,76,0.3,1021,19,10,150,26
2020-03-28 00:00:00,24,21,0.0,6.0,5,1,25,08:54 AM,08:13 PM,05:56 AM,05:50 PM,17,20,21,20,35,91,79,0.3,1020,20,10,161,23
2020-03-28 03:00:00,24,21,0.0,6.0,5,1,25,08:54 AM,08:13 PM,05:56 AM,05:50 PM,17,21,21,21,31,100,80,0.2,1019,21,10,167,22
2020-03-28 06:00:00,24,21,0.0,6.0,5,1,25,08:54 AM,08:13 PM,05:56 AM,05:50 PM,17,21,21,21,28,95,79,0.4,1019,21,10,174,20
2020-03-28 09:00:00,24,21,0.0,6.0,5,5,25,08:54 AM,08:13 PM,05:56 AM,05:50 PM,17,24,24,23,24,75,72,0.2,1020,23,10,160,20
2020-03-28 12:00:00,24,21,0.0,6.0,5,5,25,08:54 AM,08:13 PM,05:56 AM,05:50 PM,19,26,26,24,30,75,74,2.3,1019,24,8,126,20
2020-03-28 15:00:00,24,21,0.0,6.0,5,5,25,08:54 AM,08:13 PM,05:56 AM,05:50 PM,20,26,26,24,31,76,77,3.0,1017,24,7,113,19
2020-03-28 18:00:00,24,21,0.0,6.0,5,1,25,08:54 AM,08:13 PM,05:56 AM,05:50 PM,19,25,25,23,27,78,79,1.8,1018,23,8,122,17
2020-03-28 21:00:00,24,21,0.0,6.0,5,1,25,08:54 AM,08:13 PM,05:56 AM,05:50 PM,18,25,25,22,20,80,79,0.4,1019,22,10,124,12
2020-03-29 00:00:00,25,21,0.0,6.0,5,1,32,09:48 AM,08:51 PM,05:56 AM,05:49 PM,18,22,24,22,15,65,80,0.6,1019,22,10,133,9
2020-03-29 03:00:00,25,21,0.0,6.0,5,1,32,09:48 AM,08:51 PM,05:56 AM,05:49 PM,18,21,22,21,15,79,82,0.3,1018,21,10,140,9
2020-03-29 06:00:00,25,21,0.0,6.0,5,1,32,09:48 AM,08:51 PM,05:56 AM,05:49 PM,18,21,23,21,14,88,82,0.7,1018,21,10,145,9
2020-03-29 09:00:00,25,21,0.0,6.0,5,5,32,09:48 AM,08:51 PM,05:56 AM,05:49 PM,18,26,26,24,15,75,73,0.8,1019,24,10,130,12
2020-03-29 12:00:00,25,21,0.0,6.0,5,6,32,09:48 AM,08:51 PM,05:56 AM,05:49 PM,19,27,27,25,16,78,68,0.8,1018,25,9,111,13
2020-03-29 15:00:00,25,21,0.0,6.0,5,5,32,09:48 AM,08:51 PM,05:56 AM,05:49 PM,19,26,26,25,18,83,69,0.6,1016,25,9,96,14
2020-03-29 18:00:00,25,21,0.0,6.0,5,1,32,09:48 AM,08:51 PM,05:56 AM,05:49 PM,18,25,25,23,16,71,75,0.1,1017,23,10,90,11
2020-03-29 21:00:00,25,21,0.0,6.0,5,1,32,09:48 AM,08:51 PM,05:56 AM,05:49 PM,18,25,25,22,14,61,78,0.0,1018,22,10,93,8
2020-03-30 00:00:00,26,20,0.0,11.6,6,1,40,10:43 AM,09:33 PM,05:57 AM,05:48 PM,18,21,24,21,7,56,81,0.1,1018,21,10,110,4
2020-03-30 03:00:00,26,20,0.0,11.6,6,1,40,10:43 AM,09:33 PM,05:57 AM,05:48 PM,18,21,22,21,4,57,83,0.0,1017,21,10,185,3
2020-03-30 06:00:00,26,20,0.0,11.6,6,1,40,10:43 AM,09:33 PM,05:57 AM,05:48 PM,18,21,21,21,8,50,83,0.0,1017,21,10,213,5
2020-03-30 09:00:00,26,20,0.0,11.6,6,6,40,10:43 AM,09:33 PM,05:57 AM,05:48 PM,18,25,25,24,6,24,71,0.0,1018,24,10,142,5
2020-03-30 12:00:00,26,20,0.0,11.6,6,7,40,10:43 AM,09:33 PM,05:57 AM,05:48 PM,19,27,27,26,11,12,64,0.0,1016,26,10,78,9
2020-03-30 15:00:00,26,20,0.0,11.6,6,7,40,10:43 AM,09:33 PM,05:57 AM,05:48 PM,19,27,27,26,16,11,67,0.0,1014,26,10,44,13
2020-03-30 18:00:00,26,20,0.0,11.6,6,1,40,10:43 AM,09:33 PM,05:57 AM,05:48 PM,19,26,26,24,23,17,76,0.0,1015,24,10,16,15
2020-03-30 21:00:00,26,20,0.0,11.6,6,1,40,10:43 AM,09:33 PM,05:57 AM,05:48 PM,19,25,25,22,24,18,82,0.0,1016,22,10,236,13
2020-03-31 00:00:00,28,21,0.0,11.6,7,1,44,11:40 AM,10:20 PM,05:57 AM,05:47 PM,18,21,22,21,22,18,85,0.0,1016,21,10,333,12
2020-03-31 03:00:00,28,21,0.0,11.6,7,1,44,11:40 AM,10:20 PM,05:57 AM,05:47 PM,18,21,21,21,20,21,85,0.0,1015,21,10,319,11
2020-03-31 06:00:00,28,21,0.0,11.6,7,1,44,11:40 AM,10:20 PM,05:57 AM,05:47 PM,18,21,23,21,15,23,82,0.0,1016,21,10,297,9
2020-03-31 09:00:00,28,21,0.0,11.6,7,6,44,11:40 AM,10:20 PM,05:57 AM,05:47 PM,18,27,27,25,9,20,69,0.0,1016,25,10,309,7
2020-03-31 12:00:00,28,21,0.0,11.6,7,7,44,11:40 AM,10:20 PM,05:57 AM,05:47 PM,19,29,29,28,8,60,60,0.1,1015,28,9,122,6
2020-03-31 15:00:00,28,21,0.0,11.6,7,6,44,11:40 AM,10:20 PM,05:57 AM,05:47 PM,20,28,28,26,18,41,71,0.1,1013,26,10,14,13
2020-03-31 18:00:00,28,21,0.0,11.6,7,1,44,11:40 AM,10:20 PM,05:57 AM,05:47 PM,21,26,26,24,20,61,82,0.1,1015,24,10,30,13
2020-03-31 21:00:00,28,21,0.0,11.6,7,1,44,11:40 AM,10:20 PM,05:57 AM,05:47 PM,20,25,25,23,12,75,84,1.7,1016,23,9,59,7
2020-04-01 00:00:00,26,22,0.0,5.9,5,1,56,12:35 PM,11:14 PM,05:58 AM,05:46 PM,20,25,25,23,18,71,83,4.9,1016,23,8,105,9
2020-04-01 03:00:00,26,22,0.0,5.9,5,1,56,12:35 PM,11:14 PM,05:58 AM,05:46 PM,19,25,25,22,27,79,83,8.2,1016,22,4,139,13
2020-04-01 06:00:00,26,22,0.0,5.9,5,1,56,12:35 PM,11:14 PM,05:58 AM,05:46 PM,19,25,25,22,25,75,83,3.8,1017,22,8,158,14
2020-04-01 09:00:00,26,22,0.0,5.9,5,5,56,12:35 PM,11:14 PM,05:58 AM,05:46 PM,19,26,26,24,20,76,73,0.6,1018,24,9,142,15
2020-04-01 12:00:00,26,22,0.0,5.9,5,6,56,12:35 PM,11:14 PM,05:58 AM,05:46 PM,19,27,27,26,23,80,69,0.5,1016,26,9,124,19
