date_time,Lyndoch_maxtempC,Lyndoch_mintempC,Lyndoch_totalSnow_cm,Lyndoch_sunHour,Lyndoch_uvIndex,Lyndoch_uvIndex,Lyndoch_moon_illumination,Lyndoch_moonrise,Lyndoch_moonset,Lyndoch_sunrise,Lyndoch_sunset,Lyndoch_DewPointC,Lyndoch_FeelsLikeC,Lyndoch_HeatIndexC,Lyndoch_WindChillC,Lyndoch_WindGustKmph,Lyndoch_cloudcover,Lyndoch_humidity,Lyndoch_precipMM,Lyndoch_pressure,Lyndoch_tempC,Lyndoch_visibility,Lyndoch_winddirDegree,Lyndoch_windspeedKmph
2019-12-04 00:00:00,24,10,0.0,14.5,4,1,48,11:41 AM,12:34 AM,04:54 AM,07:15 PM,10,8,11,8,29,84,96,0.0,1016,11,10,263,20
2019-12-04 03:00:00,24,10,0.0,14.5,4,1,48,11:41 AM,12:34 AM,04:54 AM,07:15 PM,9,8,10,8,29,39,92,0.0,1016,10,10,264,20
2019-12-04 06:00:00,24,10,0.0,14.5,4,1,48,11:41 AM,12:34 AM,04:54 AM,07:15 PM,9,9,12,9,26,46,84,0.0,1017,12,10,261,22
2019-12-04 09:00:00,24,10,0.0,14.5,4,5,48,11:41 AM,12:34 AM,04:54 AM,07:15 PM,6,18,18,18,27,2,45,0.0,1017,18,10,261,23
2019-12-04 12:00:00,24,10,0.0,14.5,4,6,48,11:41 AM,12:34 AM,04:54 AM,07:15 PM,4,24,24,24,28,2,27,0.0,1015,24,10,252,24
2019-12-04 15:00:00,24,10,0.0,14.5,4,6,48,11:41 AM,12:34 AM,04:54 AM,07:15 PM,4,24,24,24,31,1,27,0.0,1014,24,10,248,27
2019-12-04 18:00:00,24,10,0.0,14.5,4,1,48,11:41 AM,12:34 AM,04:54 AM,07:15 PM,5,20,20,20,25,1,37,0.0,1014,20,10,247,19
2019-12-04 21:00:00,24,10,0.0,14.5,4,1,48,11:41 AM,12:34 AM,04:54 AM,07:15 PM,8,16,18,16,21,0,72,0.0,1015,16,10,266,10
2019-12-05 00:00:00,25,11,0.0,14.5,6,1,55,12:36 PM,01:05 AM,04:54 AM,07:16 PM,9,11,12,11,18,33,84,0.0,1014,12,10,275,9
2019-12-05 03:00:00,25,11,0.0,14.5,6,1,55,12:36 PM,01:05 AM,04:54 AM,07:16 PM,9,9,11,9,20,0,93,0.0,1013,11,10,265,10
2019-12-05 06:00:00,25,11,0.0,14.5,6,1,55,12:36 PM,01:05 AM,04:54 AM,07:16 PM,9,11,13,11,25,0,78,0.0,1013,13,10,269,18
2019-12-05 09:00:00,25,11,0.0,14.5,6,6,55,12:36 PM,01:05 AM,04:54 AM,07:16 PM,5,20,20,20,31,7,36,0.0,1013,20,10,257,27
2019-12-05 12:00:00,25,11,0.0,14.5,6,6,55,12:36 PM,01:05 AM,04:54 AM,07:16 PM,5,24,24,25,35,6,27,0.0,1013,25,10,252,30
2019-12-05 15:00:00,25,11,0.0,14.5,6,7,55,12:36 PM,01:05 AM,04:54 AM,07:16 PM,6,25,25,25,37,13,30,0.0,1012,25,10,245,32
2019-12-05 18:00:00,25,11,0.0,14.5,6,1,55,12:36 PM,01:05 AM,04:54 AM,07:16 PM,9,26,26,23,23,9,51,0.0,1013,23,10,248,19
2019-12-05 21:00:00,25,11,0.0,14.5,6,1,55,12:36 PM,01:05 AM,04:54 AM,07:16 PM,11,20,22,20,9,21,83,0.0,1014,20,10,213,5
2019-12-06 00:00:00,25,10,0.0,14.5,5,1,62,01:31 PM,01:34 AM,04:54 AM,07:17 PM,10,11,11,11,11,0,92,0.0,1014,11,10,169,5
2019-12-06 03:00:00,25,10,0.0,14.5,5,1,62,01:31 PM,01:34 AM,04:54 AM,07:17 PM,8,9,10,9,10,4,88,0.0,1013,10,10,183,5
2019-12-06 06:00:00,25,10,0.0,14.5,5,1,62,01:31 PM,01:34 AM,04:54 AM,07:17 PM,8,12,12,12,5,1,73,0.0,1015,12,10,174,4
2019-12-06 09:00:00,25,10,0.0,14.5,5,6,62,01:31 PM,01:34 AM,04:54 AM,07:17 PM,2,20,20,20,13,0,30,0.0,1016,20,10,218,11
2019-12-06 12:00:00,25,10,0.0,14.5,5,6,62,01:31 PM,01:34 AM,04:54 AM,07:17 PM,4,24,24,25,23,0,27,0.0,1015,25,10,252,20
2019-12-06 15:00:00,25,10,0.0,14.5,5,6,62,01:31 PM,01:34 AM,04:54 AM,07:17 PM,7,24,24,23,27,1,35,0.0,1015,23,10,246,24
2019-12-06 18:00:00,25,10,0.0,14.5,5,1,62,01:31 PM,01:34 AM,04:54 AM,07:17 PM,8,18,18,18,20,0,49,0.0,1016,18,10,220,15
2019-12-06 21:00:00,25,10,0.0,14.5,5,1,62,01:31 PM,01:34 AM,04:54 AM,07:17 PM,8,14,17,14,19,0,82,0.0,1018,14,10,150,10
2019-12-07 00:00:00,29,8,0.0,14.5,5,1,70,02:26 PM,02:01 AM,04:54 AM,07:17 PM,8,8,9,8,15,9,95,0.0,1018,9,2,136,8
2019-12-07 03:00:00,29,8,0.0,14.5,5,1,70,02:26 PM,02:01 AM,04:54 AM,07:17 PM,8,7,8,7,15,19,96,0.0,1017,8,2,123,8
2019-12-07 06:00:00,29,8,0.0,14.5,5,1,70,02:26 PM,02:01 AM,04:54 AM,07:17 PM,8,10,11,10,12,15,81,0.0,1019,11,10,110,9
2019-12-07 09:00:00,29,8,0.0,14.5,5,5,70,02:26 PM,02:01 AM,04:54 AM,07:17 PM,4,20,20,20,17,17,35,0.0,1017,20,10,80,14
2019-12-07 12:00:00,29,8,0.0,14.5,5,7,70,02:26 PM,02:01 AM,04:54 AM,07:17 PM,-1,25,25,26,9,0,17,0.0,1016,26,10,69,8
2019-12-07 15:00:00,29,8,0.0,14.5,5,7,70,02:26 PM,02:01 AM,04:54 AM,07:17 PM,-3,27,27,29,9,6,12,0.0,1014,29,10,94,8
2019-12-07 18:00:00,29,8,0.0,14.5,5,1,70,02:26 PM,02:01 AM,04:54 AM,07:17 PM,4,30,30,26,23,0,30,0.0,1016,26,10,143,16
2019-12-07 21:00:00,29,8,0.0,14.5,5,1,70,02:26 PM,02:01 AM,04:54 AM,07:17 PM,5,25,25,23,42,0,50,0.0,1017,23,10,133,20
2019-12-08 00:00:00,36,14,0.0,14.5,7,1,77,03:22 PM,02:29 AM,04:54 AM,07:18 PM,5,15,15,15,42,0,50,0.0,1016,15,10,107,20
2019-12-08 03:00:00,36,14,0.0,14.5,7,1,77,03:22 PM,02:29 AM,04:54 AM,07:18 PM,6,13,14,13,37,0,59,0.0,1015,14,10,90,18
2019-12-08 06:00:00,36,14,0.0,14.5,7,1,77,03:22 PM,02:29 AM,04:54 AM,07:18 PM,5,18,18,18,32,0,42,0.0,1015,18,10,66,20
2019-12-08 09:00:00,36,14,0.0,14.5,7,7,77,03:22 PM,02:29 AM,04:54 AM,07:18 PM,1,25,25,27,31,0,19,0.0,1014,27,10,41,27
2019-12-08 12:00:00,36,14,0.0,14.5,7,8,77,03:22 PM,02:29 AM,04:54 AM,07:18 PM,-3,33,33,35,24,20,9,0.0,1013,35,10,14,21
2019-12-08 15:00:00,36,14,0.0,14.5,7,9,77,03:22 PM,02:29 AM,04:54 AM,07:18 PM,-3,35,35,36,16,18,8,0.0,1011,36,10,258,14
2019-12-08 18:00:00,36,14,0.0,14.5,7,1,77,03:22 PM,02:29 AM,04:54 AM,07:18 PM,-1,36,36,32,17,22,14,0.0,1010,32,10,194,8
2019-12-08 21:00:00,36,14,0.0,14.5,7,1,77,03:22 PM,02:29 AM,04:54 AM,07:18 PM,-3,30,30,28,35,4,14,0.0,1010,28,10,94,17
2019-12-09 00:00:00,28,21,0.0,12.4,7,1,84,04:19 PM,02:58 AM,04:54 AM,07:19 PM,-3,24,24,25,30,17,16,0.0,1009,25,10,48,14
2019-12-09 03:00:00,28,21,0.0,12.4,7,1,84,04:19 PM,02:58 AM,04:54 AM,07:19 PM,-8,24,24,26,28,4,11,0.0,1009,26,10,340,13
2019-12-09 06:00:00,28,21,0.0,12.4,7,1,84,04:19 PM,02:58 AM,04:54 AM,07:19 PM,3,24,24,24,30,16,25,0.0,1012,24,10,286,21
2019-12-09 09:00:00,28,21,0.0,12.4,7,7,84,04:19 PM,02:58 AM,04:54 AM,07:19 PM,7,26,26,27,30,31,28,0.0,1013,27,10,269,26
2019-12-09 12:00:00,28,21,0.0,12.4,7,6,84,04:19 PM,02:58 AM,04:54 AM,07:19 PM,9,27,27,28,35,87,30,0.0,1015,28,10,238,31
2019-12-09 15:00:00,28,21,0.0,12.4,7,7,84,04:19 PM,02:58 AM,04:54 AM,07:19 PM,11,26,26,26,33,53,40,0.0,1015,26,10,234,29
2019-12-09 18:00:00,28,21,0.0,12.4,7,1,84,04:19 PM,02:58 AM,04:54 AM,07:19 PM,12,25,25,24,29,85,48,0.1,1016,24,10,240,23
2019-12-09 21:00:00,28,21,0.0,12.4,7,1,84,04:19 PM,02:58 AM,04:54 AM,07:19 PM,12,21,24,21,20,82,77,0.1,1018,21,10,244,12
2019-12-10 00:00:00,26,11,0.0,14.5,6,1,92,05:20 PM,03:30 AM,04:55 AM,07:20 PM,11,14,14,14,8,12,87,0.0,1018,14,10,187,5
2019-12-10 03:00:00,26,11,0.0,14.5,6,1,92,05:20 PM,03:30 AM,04:55 AM,07:20 PM,10,11,11,11,12,38,90,0.0,1018,11,10,153,8
2019-12-10 06:00:00,26,11,0.0,14.5,6,1,92,05:20 PM,03:30 AM,04:55 AM,07:20 PM,9,12,13,12,15,26,76,0.0,1020,13,10,151,13
2019-12-10 09:00:00,26,11,0.0,14.5,6,5,92,05:20 PM,03:30 AM,04:55 AM,07:20 PM,7,20,20,20,17,3,43,0.0,1020,20,10,151,15
2019-12-10 12:00:00,26,11,0.0,14.5,6,7,92,05:20 PM,03:30 AM,04:55 AM,07:20 PM,4,25,25,26,15,3,24,0.0,1018,26,10,159,13
2019-12-10 15:00:00,26,11,0.0,14.5,6,7,92,05:20 PM,03:30 AM,04:55 AM,07:20 PM,5,25,25,26,17,2,26,0.0,1017,26,10,170,14
2019-12-10 18:00:00,26,11,0.0,14.5,6,1,92,05:20 PM,03:30 AM,04:55 AM,07:20 PM,4,27,27,24,24,0,37,0.0,1018,24,10,145,19
2019-12-10 21:00:00,26,11,0.0,14.5,6,1,92,05:20 PM,03:30 AM,04:55 AM,07:20 PM,4,20,22,20,30,0,58,0.0,1019,20,10,157,14
2019-12-11 00:00:00,27,9,0.0,14.5,6,1,99,06:21 PM,04:05 AM,04:55 AM,07:21 PM,5,9,10,9,26,0,69,0.0,1019,10,10,157,12
2019-12-11 03:00:00,27,9,0.0,14.5,6,1,99,06:21 PM,04:05 AM,04:55 AM,07:21 PM,7,8,9,8,21,0,85,0.0,1018,9,10,160,10
2019-12-11 06:00:00,27,9,0.0,14.5,6,1,99,06:21 PM,04:05 AM,04:55 AM,07:21 PM,6,11,12,11,15,31,66,0.0,1019,12,10,151,12
2019-12-11 09:00:00,27,9,0.0,14.5,6,5,99,06:21 PM,04:05 AM,04:55 AM,07:21 PM,2,20,20,20,20,41,31,0.0,1019,20,10,144,17
2019-12-11 12:00:00,27,9,0.0,14.5,6,7,99,06:21 PM,04:05 AM,04:55 AM,07:21 PM,3,25,25,26,16,4,22,0.0,1018,26,10,162,14
2019-12-11 15:00:00,27,9,0.0,14.5,6,7,99,06:21 PM,04:05 AM,04:55 AM,07:21 PM,5,25,25,27,16,5,24,0.0,1017,27,10,189,14
2019-12-11 18:00:00,27,9,0.0,14.5,6,1,99,06:21 PM,04:05 AM,04:55 AM,07:21 PM,6,26,26,23,26,3,41,0.0,1018,23,10,166,22
2019-12-11 21:00:00,27,9,0.0,14.5,6,1,99,06:21 PM,04:05 AM,04:55 AM,07:21 PM,8,21,23,21,29,3,68,0.0,1020,21,10,162,20
2019-12-12 00:00:00,25,12,0.0,13.4,6,1,100,07:24 PM,04:46 AM,04:55 AM,07:21 PM,9,11,12,11,20,9,80,0.0,1020,12,10,177,15
2019-12-12 03:00:00,25,12,0.0,13.4,6,1,100,07:24 PM,04:46 AM,04:55 AM,07:21 PM,10,12,13,12,17,72,84,0.0,1019,13,10,172,13
2019-12-12 06:00:00,25,12,0.0,13.4,6,1,100,07:24 PM,04:46 AM,04:55 AM,07:21 PM,9,13,14,13,17,70,72,0.0,1021,14,10,171,15
2019-12-12 09:00:00,25,12,0.0,13.4,6,5,100,07:24 PM,04:46 AM,04:55 AM,07:21 PM,5,20,20,20,20,0,38,0.0,1021,20,10,166,18
2019-12-12 12:00:00,25,12,0.0,13.4,6,6,100,07:24 PM,04:46 AM,04:55 AM,07:21 PM,4,24,24,25,20,3,26,0.0,1020,25,10,171,17
2019-12-12 15:00:00,25,12,0.0,13.4,6,7,100,07:24 PM,04:46 AM,04:55 AM,07:21 PM,6,25,25,25,22,10,30,0.0,1019,25,10,220,19
2019-12-12 18:00:00,25,12,0.0,13.4,6,1,100,07:24 PM,04:46 AM,04:55 AM,07:21 PM,7,25,25,23,27,0,45,0.0,1021,23,10,191,23
2019-12-12 21:00:00,25,12,0.0,13.4,6,1,100,07:24 PM,04:46 AM,04:55 AM,07:21 PM,8,20,22,20,24,33,79,0.0,1023,20,10,161,17
2019-12-13 00:00:00,23,10,0.0,14.5,5,1,87,08:24 PM,05:35 AM,04:55 AM,07:22 PM,8,9,10,9,13,26,89,0.0,1022,10,10,163,9
2019-12-13 03:00:00,23,10,0.0,14.5,5,1,87,08:24 PM,05:35 AM,04:55 AM,07:22 PM,8,10,11,10,11,55,84,0.0,1021,11,10,177,9
2019-12-13 06:00:00,23,10,0.0,14.5,5,1,87,08:24 PM,05:35 AM,04:55 AM,07:22 PM,7,11,12,11,11,16,73,0.0,1022,12,10,180,9
2019-12-13 09:00:00,23,10,0.0,14.5,5,5,87,08:24 PM,05:35 AM,04:55 AM,07:22 PM,4,18,18,18,13,13,39,0.0,1022,18,10,229,12
2019-12-13 12:00:00,23,10,0.0,14.5,5,6,87,08:24 PM,05:35 AM,04:55 AM,07:22 PM,4,24,24,23,22,8,29,0.0,1020,23,10,251,19
2019-12-13 15:00:00,23,10,0.0,14.5,5,6,87,08:24 PM,05:35 AM,04:55 AM,07:22 PM,8,24,24,23,24,4,38,0.0,1018,23,10,240,21
2019-12-13 18:00:00,23,10,0.0,14.5,5,1,87,08:24 PM,05:35 AM,04:55 AM,07:22 PM,9,19,19,19,18,4,51,0.0,1019,19,10,227,14
2019-12-13 21:00:00,23,10,0.0,14.5,5,1,87,08:24 PM,05:35 AM,04:55 AM,07:22 PM,9,17,20,17,9,2,79,0.0,1020,17,10,185,5
2019-12-14 00:00:00,27,12,0.0,14.5,6,1,79,09:22 PM,06:29 AM,04:55 AM,07:23 PM,7,12,12,12,9,4,74,0.0,1020,12,10,204,4
2019-12-14 03:00:00,27,12,0.0,14.5,6,1,79,09:22 PM,06:29 AM,04:55 AM,07:23 PM,7,11,12,11,13,5,75,0.0,1018,12,10,252,6
2019-12-14 06:00:00,27,12,0.0,14.5,6,1,79,09:22 PM,06:29 AM,04:55 AM,07:23 PM,8,13,14,13,11,5,69,0.0,1019,14,10,232,8
2019-12-14 09:00:00,27,12,0.0,14.5,6,6,79,09:22 PM,06:29 AM,04:55 AM,07:23 PM,6,22,24,22,14,5,35,0.0,1018,22,10,252,12
2019-12-14 12:00:00,27,12,0.0,14.5,6,7,79,09:22 PM,06:29 AM,04:55 AM,07:23 PM,4,25,25,27,22,4,23,0.0,1017,27,10,253,19
2019-12-14 15:00:00,27,12,0.0,14.5,6,7,79,09:22 PM,06:29 AM,04:55 AM,07:23 PM,2,25,25,26,27,2,20,0.0,1014,26,10,248,23
2019-12-14 18:00:00,27,12,0.0,14.5,6,1,79,09:22 PM,06:29 AM,04:55 AM,07:23 PM,2,23,23,22,21,0,25,0.0,1015,22,10,230,16
2019-12-14 21:00:00,27,12,0.0,14.5,6,1,79,09:22 PM,06:29 AM,04:55 AM,07:23 PM,7,19,22,19,10,0,55,0.0,1016,19,10,134,5
2019-12-15 00:00:00,31,15,0.0,14.5,7,1,72,10:14 PM,07:30 AM,04:56 AM,07:23 PM,8,15,15,15,13,4,64,0.0,1013,15,10,55,6
2019-12-15 03:00:00,31,15,0.0,14.5,7,1,72,10:14 PM,07:30 AM,04:56 AM,07:23 PM,6,14,15,14,17,3,56,0.0,1012,15,10,44,8
2019-12-15 06:00:00,31,15,0.0,14.5,7,1,72,10:14 PM,07:30 AM,04:56 AM,07:23 PM,5,19,19,19,13,2,39,0.0,1012,19,10,14,8
2019-12-15 09:00:00,31,15,0.0,14.5,7,7,72,10:14 PM,07:30 AM,04:56 AM,07:23 PM,5,26,26,28,21,1,23,0.0,1012,28,10,285,18
2019-12-15 12:00:00,31,15,0.0,14.5,7,8,72,10:14 PM,07:30 AM,04:56 AM,07:23 PM,5,29,29,31,34,3,20,0.0,1011,31,10,250,30
2019-12-15 15:00:00,31,15,0.0,14.5,7,7,72,10:14 PM,07:30 AM,04:56 AM,07:23 PM,5,28,28,30,32,5,20,0.0,1009,30,10,250,28
2019-12-15 18:00:00,31,15,0.0,14.5,7,1,72,10:14 PM,07:30 AM,04:56 AM,07:23 PM,3,25,25,26,25,7,23,0.0,1011,26,10,221,20
2019-12-15 21:00:00,31,15,0.0,14.5,7,1,72,10:14 PM,07:30 AM,04:56 AM,07:23 PM,1,27,27,23,9,8,28,0.0,1012,23,10,180,4
2019-12-16 00:00:00,36,17,0.0,14.5,8,1,65,11:01 PM,08:35 AM,04:56 AM,07:24 PM,0,18,18,18,3,4,29,0.0,1012,18,10,325,1
2019-12-16 03:00:00,36,17,0.0,14.5,8,1,65,11:01 PM,08:35 AM,04:56 AM,07:24 PM,-1,17,17,17,4,3,29,0.0,1012,17,10,21,2
2019-12-16 06:00:00,36,17,0.0,14.5,8,1,65,11:01 PM,08:35 AM,04:56 AM,07:24 PM,2,20,20,20,14,0,29,0.0,1014,20,10,65,9
2019-12-16 09:00:00,36,17,0.0,14.5,8,7,65,11:01 PM,08:35 AM,04:56 AM,07:24 PM,3,26,26,28,12,0,19,0.0,1014,28,10,50,10
2019-12-16 12:00:00,36,17,0.0,14.5,8,9,65,11:01 PM,08:35 AM,04:56 AM,07:24 PM,-2,34,34,35,7,13,9,0.0,1014,35,10,350,6
2019-12-16 15:00:00,36,17,0.0,14.5,8,9,65,11:01 PM,08:35 AM,04:56 AM,07:24 PM,-2,34,34,36,27,4,9,0.0,1012,36,10,237,23
2019-12-16 18:00:00,36,17,0.0,14.5,8,1,65,11:01 PM,08:35 AM,04:56 AM,07:24 PM,-0,30,30,32,18,0,13,0.0,1013,32,10,184,14
2019-12-16 21:00:00,36,17,0.0,14.5,8,1,65,11:01 PM,08:35 AM,04:56 AM,07:24 PM,-1,34,34,30,40,0,18,0.0,1015,30,10,136,19
2019-12-17 00:00:00,39,21,0.0,13.4,8,1,58,11:42 PM,09:43 AM,04:56 AM,07:25 PM,-1,22,22,23,44,0,20,0.0,1015,23,10,127,21
2019-12-17 03:00:00,39,21,0.0,13.4,8,1,58,11:42 PM,09:43 AM,04:56 AM,07:25 PM,-1,21,22,21,33,0,22,0.0,1014,21,10,107,16
2019-12-17 06:00:00,39,21,0.0,13.4,8,1,58,11:42 PM,09:43 AM,04:56 AM,07:25 PM,4,24,24,23,30,0,28,0.0,1016,23,10,85,16
2019-12-17 09:00:00,39,21,0.0,13.4,8,8,58,11:42 PM,09:43 AM,04:56 AM,07:25 PM,3,30,30,32,23,1,16,0.0,1016,32,10,65,20
2019-12-17 12:00:00,39,21,0.0,13.4,8,8,58,11:42 PM,09:43 AM,04:56 AM,07:25 PM,0,37,37,38,17,100,9,0.0,1014,38,10,38,15
2019-12-17 15:00:00,39,21,0.0,13.4,8,9,58,11:42 PM,09:43 AM,04:56 AM,07:25 PM,-2,39,39,39,9,14,8,0.0,1012,39,10,62,8
2019-12-17 18:00:00,39,21,0.0,13.4,8,1,58,11:42 PM,09:43 AM,04:56 AM,07:25 PM,-1,35,35,36,13,34,9,0.0,1012,36,10,121,8
2019-12-17 21:00:00,39,21,0.0,13.4,8,1,58,11:42 PM,09:43 AM,04:56 AM,07:25 PM,-0,35,35,32,49,22,15,0.0,1013,32,10,132,23
2019-12-18 00:00:00,42,26,0.0,14.5,9,1,50,No moonrise,10:51 AM,04:57 AM,07:25 PM,6,25,25,26,36,11,26,0.0,1012,26,10,108,17
2019-12-18 03:00:00,42,26,0.0,14.5,9,1,50,No moonrise,10:51 AM,04:57 AM,07:25 PM,1,25,25,26,32,3,20,0.0,1012,26,10,53,15
2019-12-18 06:00:00,42,26,0.0,14.5,9,1,50,No moonrise,10:51 AM,04:57 AM,07:25 PM,0,29,29,31,35,14,14,0.0,1013,31,10,24,22
2019-12-18 09:00:00,42,26,0.0,14.5,9,9,50,No moonrise,10:51 AM,04:57 AM,07:25 PM,-0,38,38,39,21,40,9,0.0,1013,39,10,0,18
2019-12-18 12:00:00,42,26,0.0,14.5,9,10,50,No moonrise,10:51 AM,04:57 AM,07:25 PM,-1,43,43,42,20,2,7,0.0,1011,42,10,276,17
2019-12-18 15:00:00,42,26,0.0,14.5,9,10,50,No moonrise,10:51 AM,04:57 AM,07:25 PM,-2,43,43,42,27,2,7,0.0,1009,42,10,235,24
2019-12-18 18:00:00,42,26,0.0,14.5,9,1,50,No moonrise,10:51 AM,04:57 AM,07:25 PM,-1,37,37,38,21,2,9,0.0,1009,38,10,197,14
2019-12-18 21:00:00,42,26,0.0,14.5,9,1,50,No moonrise,10:51 AM,04:57 AM,07:25 PM,3,36,36,34,40,16,20,0.0,1012,34,10,151,19
2019-12-19 00:00:00,44,26,0.0,14.5,8,1,43,12:19 AM,11:58 AM,04:57 AM,07:26 PM,3,26,26,28,36,82,20,0.0,1012,28,10,114,17
2019-12-19 03:00:00,44,26,0.0,14.5,8,1,43,12:19 AM,11:58 AM,04:57 AM,07:26 PM,5,25,25,26,30,23,26,0.0,1011,26,10,94,14
2019-12-19 06:00:00,44,26,0.0,14.5,8,1,43,12:19 AM,11:58 AM,04:57 AM,07:26 PM,5,27,27,28,34,12,23,0.0,1012,28,10,103,18
2019-12-19 09:00:00,44,26,0.0,14.5,8,9,43,12:19 AM,11:58 AM,04:57 AM,07:26 PM,5,34,34,36,21,3,15,0.0,1012,36,10,97,18
2019-12-19 12:00:00,44,26,0.0,14.5,8,10,43,12:19 AM,11:58 AM,04:57 AM,07:26 PM,2,42,42,41,14,0,9,0.0,1011,41,10,89,12
2019-12-19 15:00:00,44,26,0.0,14.5,8,10,43,12:19 AM,11:58 AM,04:57 AM,07:26 PM,1,46,46,44,4,1,7,0.0,1008,44,10,253,3
2019-12-19 18:00:00,44,26,0.0,14.5,8,1,43,12:19 AM,11:58 AM,04:57 AM,07:26 PM,3,40,40,40,23,3,10,0.0,1008,40,10,169,18
2019-12-19 21:00:00,44,26,0.0,14.5,8,1,43,12:19 AM,11:58 AM,04:57 AM,07:26 PM,2,40,40,38,37,0,14,0.0,1009,38,10,124,18
2019-12-20 00:00:00,45,29,0.0,12.4,9,1,36,12:53 AM,01:04 PM,04:57 AM,07:26 PM,4,29,29,31,46,0,18,0.0,1008,31,10,92,22
2019-12-20 03:00:00,45,29,0.0,12.4,9,1,36,12:53 AM,01:04 PM,04:57 AM,07:26 PM,1,27,27,29,54,0,16,0.0,1007,29,10,64,26
2019-12-20 06:00:00,45,29,0.0,12.4,9,1,36,12:53 AM,01:04 PM,04:57 AM,07:26 PM,0,30,30,32,39,0,13,0.0,1008,32,10,49,23
2019-12-20 09:00:00,45,29,0.0,12.4,9,10,36,12:53 AM,01:04 PM,04:57 AM,07:26 PM,3,44,44,42,36,0,9,0.0,1007,42,10,1,31
2019-12-20 12:00:00,45,29,0.0,12.4,9,10,36,12:53 AM,01:04 PM,04:57 AM,07:26 PM,7,47,47,45,40,4,11,0.0,1005,45,10,324,35
2019-12-20 15:00:00,45,29,0.0,12.4,9,9,36,12:53 AM,01:04 PM,04:57 AM,07:26 PM,11,40,40,40,27,81,17,0.6,1005,40,10,318,22
2019-12-20 18:00:00,45,29,0.0,12.4,9,1,36,12:53 AM,01:04 PM,04:57 AM,07:26 PM,17,39,39,36,34,74,56,1.9,1010,36,10,49,20
2019-12-20 21:00:00,45,29,0.0,12.4,9,1,36,12:53 AM,01:04 PM,04:57 AM,07:26 PM,17,34,34,32,8,85,59,2.1,1012,32,9,158,5
2019-12-21 00:00:00,27,16,0.0,14.5,6,1,28,01:27 AM,02:10 PM,04:58 AM,07:27 PM,11,21,21,21,23,14,53,0.0,1013,21,10,195,14
2019-12-21 03:00:00,27,16,0.0,14.5,6,1,28,01:27 AM,02:10 PM,04:58 AM,07:27 PM,10,18,18,18,10,11,62,0.0,1014,18,10,156,8
2019-12-21 06:00:00,27,16,0.0,14.5,6,1,28,01:27 AM,02:10 PM,04:58 AM,07:27 PM,11,17,17,17,17,12,69,0.0,1018,17,10,160,15
2019-12-21 09:00:00,27,16,0.0,14.5,6,6,28,01:27 AM,02:10 PM,04:58 AM,07:27 PM,8,24,24,22,24,46,41,0.0,1019,22,10,158,21
2019-12-21 12:00:00,27,16,0.0,14.5,6,7,28,01:27 AM,02:10 PM,04:58 AM,07:27 PM,7,26,26,27,24,22,29,0.0,1019,27,10,164,21
2019-12-21 15:00:00,27,16,0.0,14.5,6,6,28,01:27 AM,02:10 PM,04:58 AM,07:27 PM,8,25,25,24,28,24,37,0.0,1019,24,10,159,24
2019-12-21 18:00:00,27,16,0.0,14.5,6,1,28,01:27 AM,02:10 PM,04:58 AM,07:27 PM,3,20,22,20,34,48,37,0.0,1020,20,10,156,26
2019-12-21 21:00:00,27,16,0.0,14.5,6,1,28,01:27 AM,02:10 PM,04:58 AM,07:27 PM,5,16,18,16,37,23,54,0.0,1021,16,10,137,25
2019-12-22 00:00:00,32,12,0.0,14.5,6,1,21,02:00 AM,03:17 PM,04:58 AM,07:27 PM,5,12,14,12,31,18,55,0.0,1020,14,10,133,21
2019-12-22 03:00:00,32,12,0.0,14.5,6,1,21,02:00 AM,03:17 PM,04:58 AM,07:27 PM,4,10,12,10,39,12,56,0.0,1020,12,10,130,25
2019-12-22 06:00:00,32,12,0.0,14.5,6,1,21,02:00 AM,03:17 PM,04:58 AM,07:27 PM,1,9,12,9,35,32,48,0.0,1021,12,10,121,23
2019-12-22 09:00:00,32,12,0.0,14.5,6,5,21,02:00 AM,03:17 PM,04:58 AM,07:27 PM,-1,19,19,19,26,10,26,0.0,1020,19,10,94,23
2019-12-22 12:00:00,32,12,0.0,14.5,6,7,21,02:00 AM,03:17 PM,04:58 AM,07:27 PM,-2,25,25,27,14,32,15,0.0,1018,27,10,77,12
2019-12-22 15:00:00,32,12,0.0,14.5,6,8,21,02:00 AM,03:17 PM,04:58 AM,07:27 PM,-4,29,29,32,9,7,10,0.0,1017,32,10,60,8
2019-12-22 18:00:00,32,12,0.0,14.5,6,1,21,02:00 AM,03:17 PM,04:58 AM,07:27 PM,1,34,34,30,8,48,19,0.0,1017,30,10,215,5
2019-12-22 21:00:00,32,12,0.0,14.5,6,1,21,02:00 AM,03:17 PM,04:58 AM,07:27 PM,1,32,32,28,12,24,27,0.0,1017,28,10,127,6
2019-12-23 00:00:00,34,21,0.0,14.5,7,1,14,02:36 AM,04:23 PM,04:59 AM,07:28 PM,0,22,22,22,9,6,24,0.0,1017,22,10,264,5
2019-12-23 03:00:00,34,21,0.0,14.5,7,1,14,02:36 AM,04:23 PM,04:59 AM,07:28 PM,0,21,21,21,15,33,25,0.0,1016,21,10,92,8
2019-12-23 06:00:00,34,21,0.0,14.5,7,1,14,02:36 AM,04:23 PM,04:59 AM,07:28 PM,0,21,21,21,5,24,25,0.0,1016,21,10,117,3
