date_time,Cobar_maxtempC,Cobar_mintempC,Cobar_totalSnow_cm,Cobar_sunHour,Cobar_uvIndex,Cobar_uvIndex,Cobar_moon_illumination,Cobar_moonrise,Cobar_moonset,Cobar_sunrise,Cobar_sunset,Cobar_DewPointC,Cobar_FeelsLikeC,Cobar_HeatIndexC,Cobar_WindChillC,Cobar_WindGustKmph,Cobar_cloudcover,Cobar_humidity,Cobar_precipMM,Cobar_pressure,Cobar_tempC,Cobar_visibility,Cobar_winddirDegree,Cobar_windspeedKmph
2019-12-04 00:00:00,29,15,0.0,14.1,6,1,48,11:46 AM,12:31 AM,05:04 AM,07:09 PM,2,17,17,17,23,1,36,0.0,1012,17,10,211,11
2019-12-04 03:00:00,29,15,0.0,14.1,6,1,48,11:46 AM,12:31 AM,05:04 AM,07:09 PM,3,16,16,16,25,0,42,0.0,1012,16,10,211,12
2019-12-04 06:00:00,29,15,0.0,14.1,6,1,48,11:46 AM,12:31 AM,05:04 AM,07:09 PM,4,17,17,17,22,0,44,0.0,1014,17,10,200,16
2019-12-04 09:00:00,29,15,0.0,14.1,6,6,48,11:46 AM,12:31 AM,05:04 AM,07:09 PM,1,22,21,22,24,0,27,0.0,1015,22,10,214,21
2019-12-04 12:00:00,29,15,0.0,14.1,6,7,48,11:46 AM,12:31 AM,05:04 AM,07:09 PM,-2,25,25,26,31,0,15,0.0,1014,26,10,230,27
2019-12-04 15:00:00,29,15,0.0,14.1,6,7,48,11:46 AM,12:31 AM,05:04 AM,07:09 PM,-2,27,27,29,34,0,14,0.0,1012,29,10,231,30
2019-12-04 18:00:00,29,15,0.0,14.1,6,1,48,11:46 AM,12:31 AM,05:04 AM,07:09 PM,-1,25,25,26,33,0,17,0.0,1012,26,10,224,22
2019-12-04 21:00:00,29,15,0.0,14.1,6,1,48,11:46 AM,12:31 AM,05:04 AM,07:09 PM,-0,22,21,22,26,0,23,0.0,1013,22,10,210,13
2019-12-05 00:00:00,34,16,0.0,14.1,8,1,55,12:40 PM,01:04 AM,05:04 AM,07:10 PM,1,18,18,18,11,0,32,0.0,1013,18,10,219,5
2019-12-05 03:00:00,34,16,0.0,14.1,8,1,55,12:40 PM,01:04 AM,05:04 AM,07:10 PM,1,16,16,16,6,0,35,0.0,1012,16,10,259,3
2019-12-05 06:00:00,34,16,0.0,14.1,8,1,55,12:40 PM,01:04 AM,05:04 AM,07:10 PM,1,21,21,21,10,0,26,0.0,1013,21,10,311,8
2019-12-05 09:00:00,34,16,0.0,14.1,8,7,55,12:40 PM,01:04 AM,05:04 AM,07:10 PM,2,26,26,28,18,0,19,0.0,1012,28,10,293,16
2019-12-05 12:00:00,34,16,0.0,14.1,8,8,55,12:40 PM,01:04 AM,05:04 AM,07:10 PM,1,30,30,32,29,2,14,0.0,1011,32,10,271,25
2019-12-05 15:00:00,34,16,0.0,14.1,8,8,55,12:40 PM,01:04 AM,05:04 AM,07:10 PM,-1,32,32,34,35,1,10,0.0,1008,34,10,269,31
2019-12-05 18:00:00,34,16,0.0,14.1,8,1,55,12:40 PM,01:04 AM,05:04 AM,07:10 PM,-2,29,29,31,40,0,12,0.0,1008,31,10,235,25
2019-12-05 21:00:00,34,16,0.0,14.1,8,1,55,12:40 PM,01:04 AM,05:04 AM,07:10 PM,-2,28,28,27,36,0,16,0.0,1009,27,10,201,18
2019-12-06 00:00:00,32,20,0.0,14.1,7,1,62,01:33 PM,01:34 AM,05:05 AM,07:11 PM,-2,24,24,23,26,10,21,0.0,1009,23,10,176,12
2019-12-06 03:00:00,32,20,0.0,14.1,7,1,62,01:33 PM,01:34 AM,05:05 AM,07:11 PM,-0,20,20,20,26,5,25,0.0,1009,20,10,191,12
2019-12-06 06:00:00,32,20,0.0,14.1,7,1,62,01:33 PM,01:34 AM,05:05 AM,07:11 PM,4,21,22,21,21,2,31,0.0,1010,21,10,180,15
2019-12-06 09:00:00,32,20,0.0,14.1,7,7,62,01:33 PM,01:34 AM,05:05 AM,07:11 PM,5,26,26,26,17,4,26,0.0,1011,26,10,200,15
2019-12-06 12:00:00,32,20,0.0,14.1,7,8,62,01:33 PM,01:34 AM,05:05 AM,07:11 PM,4,29,29,31,27,5,19,0.0,1010,31,10,233,23
2019-12-06 15:00:00,32,20,0.0,14.1,7,8,62,01:33 PM,01:34 AM,05:05 AM,07:11 PM,2,30,30,32,35,4,15,0.0,1008,32,10,233,31
2019-12-06 18:00:00,32,20,0.0,14.1,7,1,62,01:33 PM,01:34 AM,05:05 AM,07:11 PM,-2,32,32,30,40,1,14,0.0,1010,30,10,209,27
2019-12-06 21:00:00,32,20,0.0,14.1,7,1,62,01:33 PM,01:34 AM,05:05 AM,07:11 PM,-3,30,30,26,40,0,17,0.0,1012,26,10,188,21
2019-12-07 00:00:00,33,18,0.0,14.1,7,1,70,02:26 PM,02:03 AM,05:05 AM,07:12 PM,-1,21,22,21,36,0,24,0.0,1012,21,10,176,17
2019-12-07 03:00:00,33,18,0.0,14.1,7,1,70,02:26 PM,02:03 AM,05:05 AM,07:12 PM,0,18,18,18,35,0,30,0.0,1012,18,10,166,17
2019-12-07 06:00:00,33,18,0.0,14.1,7,1,70,02:26 PM,02:03 AM,05:05 AM,07:12 PM,2,20,20,20,30,0,30,0.0,1014,20,10,154,20
2019-12-07 09:00:00,33,18,0.0,14.1,7,6,70,02:26 PM,02:03 AM,05:05 AM,07:12 PM,2,24,24,25,22,0,22,0.0,1015,25,10,167,19
2019-12-07 12:00:00,33,18,0.0,14.1,7,7,70,02:26 PM,02:03 AM,05:05 AM,07:12 PM,-1,27,27,29,16,0,14,0.0,1013,29,10,186,14
2019-12-07 15:00:00,33,18,0.0,14.1,7,8,70,02:26 PM,02:03 AM,05:05 AM,07:12 PM,-2,30,30,32,19,0,11,0.0,1011,32,10,202,16
2019-12-07 18:00:00,33,18,0.0,14.1,7,1,70,02:26 PM,02:03 AM,05:05 AM,07:12 PM,-1,28,28,30,31,0,13,0.0,1013,30,10,200,20
2019-12-07 21:00:00,33,18,0.0,14.1,7,1,70,02:26 PM,02:03 AM,05:05 AM,07:12 PM,-1,28,28,28,40,0,17,0.0,1015,28,10,170,20
2019-12-08 00:00:00,35,20,0.0,14.1,8,1,77,03:21 PM,02:32 AM,05:05 AM,07:12 PM,-2,24,24,23,38,0,20,0.0,1015,23,10,151,18
2019-12-08 03:00:00,35,20,0.0,14.1,8,1,77,03:21 PM,02:32 AM,05:05 AM,07:12 PM,-2,20,20,20,34,0,23,0.0,1015,20,10,134,16
2019-12-08 06:00:00,35,20,0.0,14.1,8,1,77,03:21 PM,02:32 AM,05:05 AM,07:12 PM,1,22,22,22,29,0,24,0.0,1016,22,10,110,21
2019-12-08 09:00:00,35,20,0.0,14.1,8,7,77,03:21 PM,02:32 AM,05:05 AM,07:12 PM,1,26,26,28,20,0,18,0.0,1017,28,10,95,18
2019-12-08 12:00:00,35,20,0.0,14.1,8,8,77,03:21 PM,02:32 AM,05:05 AM,07:12 PM,-3,30,30,32,10,0,10,0.0,1015,32,10,113,9
2019-12-08 15:00:00,35,20,0.0,14.1,8,8,77,03:21 PM,02:32 AM,05:05 AM,07:12 PM,-5,33,33,35,9,0,8,0.0,1013,35,10,155,8
2019-12-08 18:00:00,35,20,0.0,14.1,8,1,77,03:21 PM,02:32 AM,05:05 AM,07:12 PM,-4,35,35,34,16,0,10,0.0,1013,34,10,155,9
2019-12-08 21:00:00,35,20,0.0,14.1,8,1,77,03:21 PM,02:32 AM,05:05 AM,07:12 PM,-4,33,33,31,26,0,13,0.0,1015,31,10,117,12
2019-12-09 00:00:00,39,23,0.0,14.1,8,1,84,04:17 PM,03:03 AM,05:05 AM,07:13 PM,-4,26,26,26,27,0,15,0.0,1015,26,10,88,13
2019-12-09 03:00:00,39,23,0.0,14.1,8,1,84,04:17 PM,03:03 AM,05:05 AM,07:13 PM,-5,23,23,23,33,0,15,0.0,1014,23,10,93,16
2019-12-09 06:00:00,39,23,0.0,14.1,8,1,84,04:17 PM,03:03 AM,05:05 AM,07:13 PM,4,24,24,24,37,0,29,0.0,1015,24,10,79,24
2019-12-09 09:00:00,39,23,0.0,14.1,8,8,84,04:17 PM,03:03 AM,05:05 AM,07:13 PM,6,31,31,32,31,0,21,0.0,1016,32,10,44,26
2019-12-09 12:00:00,39,23,0.0,14.1,8,9,84,04:17 PM,03:03 AM,05:05 AM,07:13 PM,-3,36,36,37,18,0,9,0.0,1014,37,10,216,16
2019-12-09 15:00:00,39,23,0.0,14.1,8,9,84,04:17 PM,03:03 AM,05:05 AM,07:13 PM,-7,38,38,39,13,0,5,0.0,1012,39,10,288,11
2019-12-09 18:00:00,39,23,0.0,14.1,8,1,84,04:17 PM,03:03 AM,05:05 AM,07:13 PM,-6,40,40,37,17,0,8,0.0,1011,37,10,261,10
2019-12-09 21:00:00,39,23,0.0,14.1,8,1,84,04:17 PM,03:03 AM,05:05 AM,07:13 PM,-7,37,37,35,19,0,9,0.0,1012,35,10,223,9
2019-12-10 00:00:00,41,25,0.0,14.1,9,1,92,05:15 PM,03:36 AM,05:05 AM,07:14 PM,-8,28,28,28,19,0,10,0.0,1011,28,10,144,9
2019-12-10 03:00:00,41,25,0.0,14.1,9,1,92,05:15 PM,03:36 AM,05:05 AM,07:14 PM,-6,24,24,25,26,0,12,0.0,1010,25,10,79,12
2019-12-10 06:00:00,41,25,0.0,14.1,9,1,92,05:15 PM,03:36 AM,05:05 AM,07:14 PM,-1,27,27,29,21,0,14,0.0,1012,29,10,40,12
2019-12-10 09:00:00,41,25,0.0,14.1,9,9,92,05:15 PM,03:36 AM,05:05 AM,07:14 PM,-1,34,34,35,14,0,10,0.0,1012,35,10,203,11
2019-12-10 12:00:00,41,25,0.0,14.1,9,9,92,05:15 PM,03:36 AM,05:05 AM,07:14 PM,-4,40,40,40,21,20,6,0.0,1011,40,10,254,18
2019-12-10 15:00:00,41,25,0.0,14.1,9,10,92,05:15 PM,03:36 AM,05:05 AM,07:14 PM,-3,41,41,40,27,31,6,0.0,1009,40,10,228,23
2019-12-10 18:00:00,41,25,0.0,14.1,9,1,92,05:15 PM,03:36 AM,05:05 AM,07:14 PM,-1,40,40,39,35,31,10,0.0,1010,39,10,218,22
2019-12-10 21:00:00,41,25,0.0,14.1,9,1,92,05:15 PM,03:36 AM,05:05 AM,07:14 PM,3,40,40,37,42,40,17,0.0,1011,37,10,196,22
2019-12-11 00:00:00,36,25,0.0,14.1,8,1,99,06:15 PM,04:13 AM,05:05 AM,07:15 PM,6,31,31,31,44,47,23,0.0,1011,31,10,179,26
2019-12-11 03:00:00,36,25,0.0,14.1,8,1,99,06:15 PM,04:13 AM,05:05 AM,07:15 PM,2,25,25,26,42,20,21,0.0,1011,26,10,160,23
2019-12-11 06:00:00,36,25,0.0,14.1,8,1,99,06:15 PM,04:13 AM,05:05 AM,07:15 PM,1,25,25,27,32,2,20,0.0,1012,27,10,131,22
2019-12-11 09:00:00,36,25,0.0,14.1,8,8,99,06:15 PM,04:13 AM,05:05 AM,07:15 PM,3,30,30,32,22,0,16,0.0,1012,32,10,147,19
2019-12-11 12:00:00,36,25,0.0,14.1,8,8,99,06:15 PM,04:13 AM,05:05 AM,07:15 PM,-2,33,33,35,24,0,10,0.0,1011,35,10,194,21
2019-12-11 15:00:00,36,25,0.0,14.1,8,9,99,06:15 PM,04:13 AM,05:05 AM,07:15 PM,-5,34,34,36,28,0,7,0.0,1009,36,10,214,24
2019-12-11 18:00:00,36,25,0.0,14.1,8,1,99,06:15 PM,04:13 AM,05:05 AM,07:15 PM,-4,36,36,35,40,0,10,0.0,1010,35,10,212,26
2019-12-11 21:00:00,36,25,0.0,14.1,8,1,99,06:15 PM,04:13 AM,05:05 AM,07:15 PM,-1,33,33,31,47,0,16,0.0,1012,31,10,192,24
2019-12-12 00:00:00,32,20,0.0,14.1,7,1,100,07:17 PM,04:55 AM,05:05 AM,07:15 PM,0,26,26,25,40,0,22,0.0,1012,25,10,182,19
2019-12-12 03:00:00,32,20,0.0,14.1,7,1,100,07:17 PM,04:55 AM,05:05 AM,07:15 PM,1,20,21,20,37,0,27,0.0,1011,20,10,182,18
2019-12-12 06:00:00,32,20,0.0,14.1,7,1,100,07:17 PM,04:55 AM,05:05 AM,07:15 PM,2,22,22,22,35,0,28,0.0,1012,22,10,162,25
2019-12-12 09:00:00,32,20,0.0,14.1,7,7,100,07:17 PM,04:55 AM,05:05 AM,07:15 PM,3,25,25,26,30,0,23,0.0,1013,26,10,166,26
2019-12-12 12:00:00,32,20,0.0,14.1,7,8,100,07:17 PM,04:55 AM,05:05 AM,07:15 PM,3,28,28,30,32,3,18,0.0,1012,30,10,188,28
2019-12-12 15:00:00,32,20,0.0,14.1,7,8,100,07:17 PM,04:55 AM,05:05 AM,07:15 PM,2,29,29,31,36,8,15,0.0,1010,31,10,196,31
2019-12-12 18:00:00,32,20,0.0,14.1,7,1,100,07:17 PM,04:55 AM,05:05 AM,07:15 PM,1,27,27,28,36,16,17,0.0,1012,28,10,205,25
2019-12-12 21:00:00,32,20,0.0,14.1,7,1,100,07:17 PM,04:55 AM,05:05 AM,07:15 PM,0,24,24,25,44,73,20,0.0,1014,25,10,203,24
2019-12-13 00:00:00,30,17,0.0,14.1,6,1,87,08:17 PM,05:44 AM,05:06 AM,07:16 PM,-0,22,23,22,46,90,23,0.0,1014,22,10,191,25
2019-12-13 03:00:00,30,17,0.0,14.1,6,1,87,08:17 PM,05:44 AM,05:06 AM,07:16 PM,1,18,19,18,42,29,31,0.0,1014,18,10,173,23
2019-12-13 06:00:00,30,17,0.0,14.1,6,1,87,08:17 PM,05:44 AM,05:06 AM,07:16 PM,3,18,18,18,32,1,36,0.0,1015,18,10,162,23
2019-12-13 09:00:00,30,17,0.0,14.1,6,6,87,08:17 PM,05:44 AM,05:06 AM,07:16 PM,2,22,22,23,28,22,27,0.0,1015,23,10,184,24
2019-12-13 12:00:00,30,17,0.0,14.1,6,7,87,08:17 PM,05:44 AM,05:06 AM,07:16 PM,0,26,26,28,30,16,17,0.0,1014,28,10,202,26
2019-12-13 15:00:00,30,17,0.0,14.1,6,7,87,08:17 PM,05:44 AM,05:06 AM,07:16 PM,-2,27,27,30,35,3,13,0.0,1012,30,10,203,31
2019-12-13 18:00:00,30,17,0.0,14.1,6,1,87,08:17 PM,05:44 AM,05:06 AM,07:16 PM,-3,25,25,27,38,6,14,0.0,1012,27,10,195,26
2019-12-13 21:00:00,30,17,0.0,14.1,6,1,87,08:17 PM,05:44 AM,05:06 AM,07:16 PM,-2,25,25,23,36,7,20,0.0,1014,23,10,193,19
2019-12-14 00:00:00,33,18,0.0,14.1,7,1,79,09:15 PM,06:38 AM,05:06 AM,07:17 PM,-2,20,21,20,32,9,25,0.0,1014,20,10,194,15
2019-12-14 03:00:00,33,18,0.0,14.1,7,1,79,09:15 PM,06:38 AM,05:06 AM,07:17 PM,2,18,18,18,30,8,34,0.0,1013,18,10,185,14
2019-12-14 06:00:00,33,18,0.0,14.1,7,1,79,09:15 PM,06:38 AM,05:06 AM,07:17 PM,5,20,22,20,26,6,38,0.0,1014,20,10,175,18
2019-12-14 09:00:00,33,18,0.0,14.1,7,7,79,09:15 PM,06:38 AM,05:06 AM,07:17 PM,8,26,26,26,25,3,32,0.0,1014,26,10,175,22
2019-12-14 12:00:00,33,18,0.0,14.1,7,8,79,09:15 PM,06:38 AM,05:06 AM,07:17 PM,8,29,29,30,27,4,24,0.0,1012,30,10,185,23
2019-12-14 15:00:00,33,18,0.0,14.1,7,8,79,09:15 PM,06:38 AM,05:06 AM,07:17 PM,8,31,31,33,30,6,21,0.0,1010,33,10,195,26
2019-12-14 18:00:00,33,18,0.0,14.1,7,1,79,09:15 PM,06:38 AM,05:06 AM,07:17 PM,8,29,29,30,33,5,25,0.0,1010,30,10,193,24
2019-12-14 21:00:00,33,18,0.0,14.1,7,1,79,09:15 PM,06:38 AM,05:06 AM,07:17 PM,7,26,26,26,37,4,30,0.0,1012,26,10,182,19
2019-12-15 00:00:00,36,20,0.0,14.1,8,1,72,10:08 PM,07:39 AM,05:06 AM,07:17 PM,4,24,24,23,34,2,29,0.0,1012,23,10,167,16
2019-12-15 03:00:00,36,20,0.0,14.1,8,1,72,10:08 PM,07:39 AM,05:06 AM,07:17 PM,2,21,21,21,28,12,30,0.0,1011,21,10,156,13
2019-12-15 06:00:00,36,20,0.0,14.1,8,1,72,10:08 PM,07:39 AM,05:06 AM,07:17 PM,3,23,23,23,18,6,27,0.0,1012,23,10,139,12
2019-12-15 09:00:00,36,20,0.0,14.1,8,7,72,10:08 PM,07:39 AM,05:06 AM,07:17 PM,3,27,27,29,9,1,20,0.0,1012,29,10,170,8
2019-12-15 12:00:00,36,20,0.0,14.1,8,8,72,10:08 PM,07:39 AM,05:06 AM,07:17 PM,3,31,31,33,15,3,15,0.0,1010,33,10,216,13
2019-12-15 15:00:00,36,20,0.0,14.1,8,9,72,10:08 PM,07:39 AM,05:06 AM,07:17 PM,3,34,34,36,24,6,13,0.0,1007,36,10,238,21
2019-12-15 18:00:00,36,20,0.0,14.1,8,1,72,10:08 PM,07:39 AM,05:06 AM,07:17 PM,3,31,31,33,26,7,15,0.0,1007,33,10,242,17
2019-12-15 21:00:00,36,20,0.0,14.1,8,1,72,10:08 PM,07:39 AM,05:06 AM,07:17 PM,3,31,31,29,21,6,20,0.0,1008,29,10,220,10
2019-12-16 00:00:00,38,22,0.0,14.1,8,1,65,10:56 PM,08:44 AM,05:06 AM,07:18 PM,4,27,27,26,22,4,24,0.0,1008,26,10,150,11
2019-12-16 03:00:00,38,22,0.0,14.1,8,1,65,10:56 PM,08:44 AM,05:06 AM,07:18 PM,5,24,24,23,17,4,30,0.0,1008,23,10,120,8
2019-12-16 06:00:00,38,22,0.0,14.1,8,1,65,10:56 PM,08:44 AM,05:06 AM,07:18 PM,5,26,26,26,15,5,26,0.0,1010,26,10,160,11
2019-12-16 09:00:00,38,22,0.0,14.1,8,8,65,10:56 PM,08:44 AM,05:06 AM,07:18 PM,4,30,30,32,17,6,17,0.0,1011,32,10,190,15
2019-12-16 12:00:00,38,22,0.0,14.1,8,9,65,10:56 PM,08:44 AM,05:06 AM,07:18 PM,1,36,36,37,26,6,11,0.0,1010,37,10,204,22
2019-12-16 15:00:00,38,22,0.0,14.1,8,9,65,10:56 PM,08:44 AM,05:06 AM,07:18 PM,2,36,36,37,35,0,11,0.0,1010,37,10,198,31
2019-12-16 18:00:00,38,22,0.0,14.1,8,1,65,10:56 PM,08:44 AM,05:06 AM,07:18 PM,4,32,32,34,35,0,15,0.0,1010,34,10,185,24
2019-12-16 21:00:00,38,22,0.0,14.1,8,1,65,10:56 PM,08:44 AM,05:06 AM,07:18 PM,5,31,31,31,40,0,22,0.0,1012,31,10,168,21
2019-12-17 00:00:00,38,21,0.0,14.1,8,1,58,11:39 PM,09:50 AM,05:07 AM,07:19 PM,6,27,27,26,37,0,28,0.0,1013,26,10,151,18
2019-12-17 03:00:00,38,21,0.0,14.1,8,1,58,11:39 PM,09:50 AM,05:07 AM,07:19 PM,8,22,22,22,37,1,43,0.0,1013,22,10,112,19
2019-12-17 06:00:00,38,21,0.0,14.1,8,1,58,11:39 PM,09:50 AM,05:07 AM,07:19 PM,10,23,23,23,31,5,46,0.0,1015,23,10,90,22
2019-12-17 09:00:00,38,21,0.0,14.1,8,7,58,11:39 PM,09:50 AM,05:07 AM,07:19 PM,8,28,28,29,24,6,28,0.0,1015,29,10,101,20
2019-12-17 12:00:00,38,21,0.0,14.1,8,9,58,11:39 PM,09:50 AM,05:07 AM,07:19 PM,3,34,34,35,20,7,14,0.0,1014,35,10,127,17
2019-12-17 15:00:00,38,21,0.0,14.1,8,9,58,11:39 PM,09:50 AM,05:07 AM,07:19 PM,-1,37,37,38,18,7,9,0.0,1012,38,10,135,15
2019-12-17 18:00:00,38,21,0.0,14.1,8,1,58,11:39 PM,09:50 AM,05:07 AM,07:19 PM,-0,34,34,35,26,6,11,0.0,1012,35,10,113,15
2019-12-17 21:00:00,38,21,0.0,14.1,8,1,58,11:39 PM,09:50 AM,05:07 AM,07:19 PM,1,28,28,30,32,9,15,0.0,1013,30,10,93,15
2019-12-18 00:00:00,39,24,0.0,14.1,8,1,50,No moonrise,10:56 AM,05:07 AM,07:19 PM,2,26,26,27,28,11,19,0.0,1014,27,10,87,14
2019-12-18 03:00:00,39,24,0.0,14.1,8,1,50,No moonrise,10:56 AM,05:07 AM,07:19 PM,6,25,25,25,41,12,30,0.0,1014,25,10,80,21
2019-12-18 06:00:00,39,24,0.0,14.1,8,1,50,No moonrise,10:56 AM,05:07 AM,07:19 PM,10,26,26,26,41,11,36,0.0,1016,26,10,64,30
2019-12-18 09:00:00,39,24,0.0,14.1,8,8,50,No moonrise,10:56 AM,05:07 AM,07:19 PM,12,32,32,32,35,7,30,0.0,1016,32,10,39,30
2019-12-18 12:00:00,39,24,0.0,14.1,8,9,50,No moonrise,10:56 AM,05:07 AM,07:19 PM,9,36,36,37,24,3,18,0.0,1014,37,10,32,21
2019-12-18 15:00:00,39,24,0.0,14.1,8,9,50,No moonrise,10:56 AM,05:07 AM,07:19 PM,6,39,39,39,15,5,13,0.0,1012,39,10,38,13
2019-12-18 18:00:00,39,24,0.0,14.1,8,1,50,No moonrise,10:56 AM,05:07 AM,07:19 PM,5,35,35,37,22,5,15,0.0,1011,37,10,51,13
2019-12-18 21:00:00,39,24,0.0,14.1,8,1,50,No moonrise,10:56 AM,05:07 AM,07:19 PM,5,34,34,33,37,4,18,0.0,1012,33,10,55,18
2019-12-19 00:00:00,41,26,0.0,14.1,9,1,43,12:17 AM,12:01 PM,05:08 AM,07:20 PM,5,29,29,29,42,3,23,0.0,1013,29,10,43,20
2019-12-19 03:00:00,41,26,0.0,14.1,9,1,43,12:17 AM,12:01 PM,05:08 AM,07:20 PM,6,26,26,27,41,2,27,0.0,1012,27,10,18,19
2019-12-19 06:00:00,41,26,0.0,14.1,9,1,43,12:17 AM,12:01 PM,05:08 AM,07:20 PM,7,28,28,29,37,1,24,0.0,1014,29,10,8,27
2019-12-19 09:00:00,41,26,0.0,14.1,9,9,43,12:17 AM,12:01 PM,05:08 AM,07:20 PM,8,34,34,35,33,0,19,0.0,1014,35,10,238,28
2019-12-19 12:00:00,41,26,0.0,14.1,9,9,43,12:17 AM,12:01 PM,05:08 AM,07:20 PM,5,39,39,39,18,0,12,0.0,1013,39,10,131,15
2019-12-19 15:00:00,41,26,0.0,14.1,9,10,43,12:17 AM,12:01 PM,05:08 AM,07:20 PM,2,41,41,41,7,0,9,0.0,1011,41,10,91,6
2019-12-19 18:00:00,41,26,0.0,14.1,9,1,43,12:17 AM,12:01 PM,05:08 AM,07:20 PM,2,42,42,40,14,0,11,0.0,1011,40,10,100,7
2019-12-19 21:00:00,41,26,0.0,14.1,9,1,43,12:17 AM,12:01 PM,05:08 AM,07:20 PM,2,39,39,36,34,0,14,0.0,1012,36,10,48,16
2019-12-20 00:00:00,43,28,0.0,14.1,9,1,36,12:53 AM,01:05 PM,05:08 AM,07:20 PM,3,31,31,31,41,0,18,0.0,1012,31,10,18,19
2019-12-20 03:00:00,43,28,0.0,14.1,9,1,36,12:53 AM,01:05 PM,05:08 AM,07:20 PM,4,26,26,28,40,0,21,0.0,1012,28,10,238,19
2019-12-20 06:00:00,43,28,0.0,14.1,9,1,36,12:53 AM,01:05 PM,05:08 AM,07:20 PM,6,29,29,31,28,0,21,0.0,1013,31,10,339,19
2019-12-20 09:00:00,43,28,0.0,14.1,9,9,36,12:53 AM,01:05 PM,05:08 AM,07:20 PM,6,36,36,37,22,0,15,0.0,1014,37,10,336,19
2019-12-20 12:00:00,43,28,0.0,14.1,9,10,36,12:53 AM,01:05 PM,05:08 AM,07:20 PM,2,42,42,41,24,0,9,0.0,1013,41,10,351,22
2019-12-20 15:00:00,43,28,0.0,14.1,9,10,36,12:53 AM,01:05 PM,05:08 AM,07:20 PM,0,44,44,43,24,0,7,0.0,1011,43,10,353,21
2019-12-20 18:00:00,43,28,0.0,14.1,9,1,36,12:53 AM,01:05 PM,05:08 AM,07:20 PM,0,44,44,41,27,0,9,0.0,1010,41,10,340,16
2019-12-20 21:00:00,43,28,0.0,14.1,9,1,36,12:53 AM,01:05 PM,05:08 AM,07:20 PM,1,42,42,39,32,0,12,0.0,1011,39,10,344,15
2019-12-21 00:00:00,44,29,0.0,14.1,10,1,28,01:29 AM,02:09 PM,05:08 AM,07:21 PM,2,32,32,32,32,0,16,0.0,1010,32,10,120,15
2019-12-21 03:00:00,44,29,0.0,14.1,10,1,28,01:29 AM,02:09 PM,05:08 AM,07:21 PM,2,27,27,29,33,0,18,0.0,1010,29,10,4,16
2019-12-21 06:00:00,44,29,0.0,14.1,10,1,28,01:29 AM,02:09 PM,05:08 AM,07:21 PM,2,30,30,32,25,0,15,0.0,1011,32,10,197,15
2019-12-21 09:00:00,44,29,0.0,14.1,10,9,28,01:29 AM,02:09 PM,05:08 AM,07:21 PM,2,39,39,39,25,0,10,0.0,1011,39,10,297,21
2019-12-21 12:00:00,44,29,0.0,14.1,10,10,28,01:29 AM,02:09 PM,05:08 AM,07:21 PM,1,45,45,43,29,0,7,0.0,1010,43,10,295,25
2019-12-21 15:00:00,44,29,0.0,14.1,10,10,28,01:29 AM,02:09 PM,05:08 AM,07:21 PM,3,46,46,44,32,9,9,0.0,1008,44,10,254,28
2019-12-21 18:00:00,44,29,0.0,14.1,10,1,28,01:29 AM,02:09 PM,05:08 AM,07:21 PM,7,45,45,43,46,7,14,0.0,1009,43,10,211,32
2019-12-21 21:00:00,44,29,0.0,14.1,10,1,28,01:29 AM,02:09 PM,05:08 AM,07:21 PM,8,43,43,41,57,3,21,0.0,1011,41,10,190,34
2019-12-22 00:00:00,40,25,0.0,14.1,9,1,21,02:04 AM,03:14 PM,05:09 AM,07:21 PM,4,32,32,32,50,1,20,0.0,1012,32,10,182,28
2019-12-22 03:00:00,40,25,0.0,14.1,9,1,21,02:04 AM,03:14 PM,05:09 AM,07:21 PM,3,25,25,26,44,2,22,0.0,1012,26,10,168,24
2019-12-22 06:00:00,40,25,0.0,14.1,9,1,21,02:04 AM,03:14 PM,05:09 AM,07:21 PM,4,25,25,26,36,4,25,0.0,1014,26,10,153,26
2019-12-22 09:00:00,40,25,0.0,14.1,9,8,21,02:04 AM,03:14 PM,05:09 AM,07:21 PM,4,30,30,32,24,4,18,0.0,1014,32,10,147,21
2019-12-22 12:00:00,40,25,0.0,14.1,9,9,21,02:04 AM,03:14 PM,05:09 AM,07:21 PM,-2,37,37,38,21,3,9,0.0,1013,38,10,166,18
2019-12-22 15:00:00,40,25,0.0,14.1,9,9,21,02:04 AM,03:14 PM,05:09 AM,07:21 PM,-5,40,40,40,23,4,6,0.0,1011,40,10,183,21
2019-12-22 18:00:00,40,25,0.0,14.1,9,1,21,02:04 AM,03:14 PM,05:09 AM,07:21 PM,-3,36,36,37,31,6,8,0.0,1011,37,10,190,19
2019-12-22 21:00:00,40,25,0.0,14.1,9,1,21,02:04 AM,03:14 PM,05:09 AM,07:21 PM,-5,33,33,33,45,5,9,0.0,1012,33,10,187,23
2019-12-23 00:00:00,39,20,0.0,14.1,8,1,14,02:41 AM,04:19 PM,05:09 AM,07:22 PM,-5,27,27,28,45,4,12,0.0,1013,28,10,168,22
2019-12-23 03:00:00,39,20,0.0,14.1,8,1,14,02:41 AM,04:19 PM,05:09 AM,07:22 PM,5,22,22,22,33,14,38,0.0,1014,22,10,122,18
2019-12-23 06:00:00,39,20,0.0,14.1,8,1,14,02:41 AM,04:19 PM,05:09 AM,07:22 PM,11,22,23,22,24,17,49,0.0,1014,22,10,96,18
