date_time,Keith_maxtempC,Keith_mintempC,Keith_totalSnow_cm,Keith_sunHour,Keith_uvIndex,Keith_uvIndex,Keith_moon_illumination,Keith_moonrise,Keith_moonset,Keith_sunrise,Keith_sunset,Keith_DewPointC,Keith_FeelsLikeC,Keith_HeatIndexC,Keith_WindChillC,Keith_WindGustKmph,Keith_cloudcover,Keith_humidity,Keith_precipMM,Keith_pressure,Keith_tempC,Keith_visibility,Keith_winddirDegree,Keith_windspeedKmph
2020-02-08 06:00:00,6,3,0.0,6.9,1,1,100,04:31 PM,09:04 AM,09:00 AM,05:53 PM,2,-1,4,-1,37,87,91,0.8,995,4,9,236,24
2020-02-08 09:00:00,6,3,0.0,6.9,1,1,100,04:31 PM,09:04 AM,09:00 AM,05:53 PM,-2,-1,3,-1,39,82,71,0.1,999,3,10,215,23
2020-02-08 12:00:00,6,3,0.0,6.9,1,3,100,04:31 PM,09:04 AM,09:00 AM,05:53 PM,-1,1,6,1,42,10,62,0.0,999,6,10,196,32
2020-02-08 15:00:00,6,3,0.0,6.9,1,3,100,04:31 PM,09:04 AM,09:00 AM,05:53 PM,-1,1,6,1,38,31,63,0.0,995,6,10,180,27
2020-02-08 18:00:00,6,3,0.0,6.9,1,1,100,04:31 PM,09:04 AM,09:00 AM,05:53 PM,1,-2,5,-2,74,83,78,0.2,988,5,2,180,51
2020-02-08 21:00:00,6,3,0.0,6.9,1,1,100,04:31 PM,09:04 AM,09:00 AM,05:53 PM,2,-2,4,-2,39,100,90,2.9,987,4,6,243,29
2020-02-09 00:00:00,8,2,0.3,6.9,2,1,100,06:03 PM,09:34 AM,08:57 AM,05:56 PM,-3,-4,2,-4,39,83,74,0.3,989,2,5,237,22
2020-02-09 03:00:00,8,2,0.3,6.9,2,1,100,06:03 PM,09:34 AM,08:57 AM,05:56 PM,2,-1,3,-1,21,91,91,0.4,978,3,9,154,15
2020-02-09 06:00:00,8,2,0.3,6.9,2,1,100,06:03 PM,09:34 AM,08:57 AM,05:56 PM,2,-1,3,-1,23,100,93,0.0,971,3,10,140,14
2020-02-09 09:00:00,8,2,0.3,6.9,2,2,100,06:03 PM,09:34 AM,08:57 AM,05:56 PM,4,1,5,1,41,52,92,1.4,960,5,9,171,21
2020-02-09 12:00:00,8,2,0.3,6.9,2,3,100,06:03 PM,09:34 AM,08:57 AM,05:56 PM,3,3,8,3,60,14,69,0.0,956,8,10,228,40
2020-02-09 15:00:00,8,2,0.3,6.9,2,2,100,06:03 PM,09:34 AM,08:57 AM,05:56 PM,1,-1,6,-1,71,64,70,0.0,956,6,10,254,53
2020-02-09 18:00:00,8,2,0.3,6.9,2,1,100,06:03 PM,09:34 AM,08:57 AM,05:56 PM,-0,-3,4,-3,62,76,74,0.1,961,4,10,268,42
2020-02-09 21:00:00,8,2,0.3,6.9,2,1,100,06:03 PM,09:34 AM,08:57 AM,05:56 PM,-1,-3,3,-3,48,86,76,0.1,966,3,10,272,32
2020-02-10 00:00:00,3,-4,0.5,3.4,1,1,83,07:38 PM,09:56 AM,08:55 AM,05:58 PM,-1,-4,2,-4,45,91,78,0.0,968,2,10,261,30
2020-02-10 03:00:00,3,-4,0.5,3.4,1,1,83,07:38 PM,09:56 AM,08:55 AM,05:58 PM,0,-3,3,-3,42,100,81,0.8,971,3,0,263,30
2020-02-10 06:00:00,3,-4,0.5,3.4,1,1,83,07:38 PM,09:56 AM,08:55 AM,05:58 PM,-3,-4,1,-4,45,70,74,0.3,974,1,5,260,27
2020-02-10 09:00:00,3,-4,0.5,3.4,1,1,83,07:38 PM,09:56 AM,08:55 AM,05:58 PM,-3,-5,1,-5,44,78,73,0.1,975,1,2,248,28
2020-02-10 12:00:00,3,-4,0.5,3.4,1,1,83,07:38 PM,09:56 AM,08:55 AM,05:58 PM,-3,-3,3,-3,46,77,67,0.0,975,3,2,251,37
2020-02-10 15:00:00,3,-4,0.5,3.4,1,1,83,07:38 PM,09:56 AM,08:55 AM,05:58 PM,-4,-4,2,-4,48,71,65,0.2,974,2,0,249,36
2020-02-10 18:00:00,3,-4,0.5,3.4,1,1,83,07:38 PM,09:56 AM,08:55 AM,05:58 PM,-4,-5,1,-5,44,71,71,0.1,972,1,9,226,26
2020-02-10 21:00:00,3,-4,0.5,3.4,1,1,83,07:38 PM,09:56 AM,08:55 AM,05:58 PM,-1,-4,-2,-4,52,66,73,0.3,971,-4,5,266,35
2020-02-11 00:00:00,3,2,1.4,6.5,1,1,75,09:13 PM,10:13 AM,08:53 AM,06:00 PM,-3,-4,2,-4,54,72,68,0.2,975,2,7,261,32
2020-02-11 03:00:00,3,2,1.4,6.5,1,1,75,09:13 PM,10:13 AM,08:53 AM,06:00 PM,-1,-5,2,-5,57,88,81,0.3,976,2,0,267,41
2020-02-11 06:00:00,3,2,1.4,6.5,1,1,75,09:13 PM,10:13 AM,08:53 AM,06:00 PM,-2,-4,2,-4,51,71,73,0.1,978,2,7,267,31
2020-02-11 09:00:00,3,2,1.4,6.5,1,1,75,09:13 PM,10:13 AM,08:53 AM,06:00 PM,-1,-4,2,-4,52,79,82,1.1,981,2,5,266,36
2020-02-11 12:00:00,3,2,1.4,6.5,1,1,75,09:13 PM,10:13 AM,08:53 AM,06:00 PM,-4,-4,3,-4,60,80,62,0.2,982,3,5,258,47
2020-02-11 15:00:00,3,2,1.4,6.5,1,2,75,09:13 PM,10:13 AM,08:53 AM,06:00 PM,-3,-3,3,-3,60,21,61,0.0,981,3,10,265,44
2020-02-11 18:00:00,3,2,1.4,6.5,1,1,75,09:13 PM,10:13 AM,08:53 AM,06:00 PM,0,-5,2,-5,53,100,88,0.2,982,2,0,267,40
2020-02-11 21:00:00,3,2,1.4,6.5,1,1,75,09:13 PM,10:13 AM,08:53 AM,06:00 PM,1,-5,2,-5,56,100,93,2.3,985,2,0,273,39
2020-02-12 00:00:00,3,-1,0.0,8.2,1,1,68,10:46 PM,10:28 AM,08:50 AM,06:03 PM,0,-5,2,-5,54,87,90,1.4,988,2,0,266,39
2020-02-12 03:00:00,3,-1,0.0,8.2,1,1,68,10:46 PM,10:28 AM,08:50 AM,06:03 PM,1,-4,2,-4,54,87,89,4.7,990,2,0,271,38
2020-02-12 06:00:00,3,-1,0.0,8.2,1,1,68,10:46 PM,10:28 AM,08:50 AM,06:03 PM,-0,-6,2,-6,66,100,88,0.0,992,2,10,278,48
2020-02-12 09:00:00,3,-1,0.0,8.2,1,1,68,10:46 PM,10:28 AM,08:50 AM,06:03 PM,-1,-4,2,-4,52,100,81,2.9,995,2,0,279,35
2020-02-12 12:00:00,3,-1,0.0,8.2,1,1,68,10:46 PM,10:28 AM,08:50 AM,06:03 PM,-1,-4,3,-4,54,87,74,0.0,998,3,10,279,37
2020-02-12 15:00:00,3,-1,0.0,8.2,1,1,68,10:46 PM,10:28 AM,08:50 AM,06:03 PM,-2,-4,2,-4,46,9,72,0.0,1000,2,7,274,31
2020-02-12 18:00:00,3,-1,0.0,8.2,1,2,68,10:46 PM,10:28 AM,08:50 AM,06:03 PM,-4,-6,-0,-6,42,6,77,0.0,1001,-0,10,260,24
2020-02-12 21:00:00,3,-1,0.0,8.2,1,1,68,10:46 PM,10:28 AM,08:50 AM,06:03 PM,-4,-7,-1,-7,33,8,80,0.0,1001,-1,10,247,18
2020-02-13 00:00:00,4,-2,0.0,6.5,2,1,60,No moonrise,10:42 AM,08:48 AM,06:05 PM,-5,-7,-2,-7,27,5,82,0.0,1001,-2,10,219,13
2020-02-13 03:00:00,4,-2,0.0,6.5,2,1,60,No moonrise,10:42 AM,08:48 AM,06:05 PM,-5,-5,-2,-5,16,16,80,0.0,999,-2,10,156,8
2020-02-13 06:00:00,4,-2,0.0,6.5,2,2,60,No moonrise,10:42 AM,08:48 AM,06:05 PM,-5,-5,-2,-5,16,30,81,0.0,997,-2,10,124,8
2020-02-13 09:00:00,4,-2,0.0,6.5,2,1,60,No moonrise,10:42 AM,08:48 AM,06:05 PM,-3,-2,0,-2,12,97,80,0.0,996,0,10,74,7
2020-02-13 12:00:00,4,-2,0.0,6.5,2,1,60,No moonrise,10:42 AM,08:48 AM,06:05 PM,-1,1,4,1,12,100,71,0.0,998,4,10,61,10
2020-02-13 15:00:00,4,-2,0.0,6.5,2,1,60,No moonrise,10:42 AM,08:48 AM,06:05 PM,-1,2,4,2,10,87,72,0.0,1001,4,10,39,8
2020-02-13 18:00:00,4,-2,0.0,6.5,2,2,60,No moonrise,10:42 AM,08:48 AM,06:05 PM,-3,-2,0,-2,11,30,82,0.0,1004,0,10,319,5
2020-02-13 21:00:00,4,-2,0.0,6.5,2,1,60,No moonrise,10:42 AM,08:48 AM,06:05 PM,-3,-2,-1,-2,10,35,83,0.0,1007,-1,10,262,5
2020-02-14 00:00:00,6,-1,0.0,6.5,2,1,53,12:17 AM,10:56 AM,08:45 AM,06:07 PM,-3,-3,-1,-3,12,18,85,0.0,1009,-1,10,206,6
2020-02-14 03:00:00,6,-1,0.0,6.5,2,1,53,12:17 AM,10:56 AM,08:45 AM,06:07 PM,-3,-5,-0,-5,28,59,81,0.0,1008,-0,10,147,15
2020-02-14 06:00:00,6,-1,0.0,6.5,2,2,53,12:17 AM,10:56 AM,08:45 AM,06:07 PM,-1,-4,2,-4,46,17,77,0.0,1006,2,10,162,30
2020-02-14 09:00:00,6,-1,0.0,6.5,2,1,53,12:17 AM,10:56 AM,08:45 AM,06:07 PM,1,-2,4,-2,58,69,80,0.0,1001,4,10,168,40
2020-02-14 12:00:00,6,-1,0.0,6.5,2,2,53,12:17 AM,10:56 AM,08:45 AM,06:07 PM,3,2,6,2,51,52,79,0.2,997,6,5,167,35
2020-02-14 15:00:00,6,-1,0.0,6.5,2,2,53,12:17 AM,10:56 AM,08:45 AM,06:07 PM,4,3,6,3,30,80,85,0.5,997,6,9,207,18
2020-02-14 18:00:00,6,-1,0.0,6.5,2,1,53,12:17 AM,10:56 AM,08:45 AM,06:07 PM,-1,-1,4,-1,46,77,74,0.2,1000,4,10,228,25
2020-02-14 21:00:00,6,-1,0.0,6.5,2,1,53,12:17 AM,10:56 AM,08:45 AM,06:07 PM,-2,-2,3,-2,41,22,72,0.0,1003,3,10,246,23
2020-02-15 00:00:00,9,1,0.0,4.8,3,1,45,01:47 AM,11:12 AM,08:43 AM,06:10 PM,-3,-3,1,-3,30,9,74,0.0,1004,1,10,196,14
2020-02-15 03:00:00,9,1,0.0,4.8,3,1,45,01:47 AM,11:12 AM,08:43 AM,06:10 PM,-1,-3,1,-3,29,25,85,0.0,1001,1,10,166,14
2020-02-15 06:00:00,9,1,0.0,4.8,3,1,45,01:47 AM,11:12 AM,08:43 AM,06:10 PM,0,-3,3,-3,52,95,82,0.0,997,3,10,165,31
2020-02-15 09:00:00,9,1,0.0,4.8,3,2,45,01:47 AM,11:12 AM,08:43 AM,06:10 PM,2,-0,5,-0,52,95,83,0.0,991,5,10,146,35
2020-02-15 12:00:00,9,1,0.0,4.8,3,2,45,01:47 AM,11:12 AM,08:43 AM,06:10 PM,4,2,7,2,57,89,79,0.2,981,7,2,170,38
2020-02-15 15:00:00,9,1,0.0,4.8,3,2,45,01:47 AM,11:12 AM,08:43 AM,06:10 PM,6,4,9,4,65,74,80,0.6,975,9,5,176,42
2020-02-15 18:00:00,9,1,0.0,4.8,3,2,45,01:47 AM,11:12 AM,08:43 AM,06:10 PM,6,4,7,4,27,100,92,0.4,969,7,2,182,16
2020-02-15 21:00:00,9,1,0.0,4.8,3,1,45,01:47 AM,11:12 AM,08:43 AM,06:10 PM,1,-1,3,-1,30,70,88,5.3,970,3,9,254,20
2020-02-16 00:00:00,5,2,0.0,8.2,1,1,38,03:14 AM,11:32 AM,08:40 AM,06:12 PM,-1,-3,2,-3,37,52,83,1.1,974,2,9,195,20
2020-02-16 03:00:00,5,2,0.0,8.2,1,1,38,03:14 AM,11:32 AM,08:40 AM,06:12 PM,1,-2,4,-2,48,100,83,0.1,967,4,10,173,32
2020-02-16 06:00:00,5,2,0.0,8.2,1,1,38,03:14 AM,11:32 AM,08:40 AM,06:12 PM,-0,-3,3,-3,57,77,77,0.2,966,3,10,224,34
2020-02-16 09:00:00,5,2,0.0,8.2,1,1,38,03:14 AM,11:32 AM,08:40 AM,06:12 PM,-2,-3,3,-3,50,76,69,0.1,969,3,9,224,32
2020-02-16 12:00:00,5,2,0.0,8.2,1,2,38,03:14 AM,11:32 AM,08:40 AM,06:12 PM,-1,-1,5,-1,46,24,67,0.0,970,5,10,215,36
2020-02-16 15:00:00,5,2,0.0,8.2,1,3,38,03:14 AM,11:32 AM,08:40 AM,06:12 PM,-3,-1,5,-1,60,8,57,0.0,968,5,10,210,44
2020-02-16 18:00:00,5,2,0.0,8.2,1,1,38,03:14 AM,11:32 AM,08:40 AM,06:12 PM,-3,-2,4,-2,64,84,60,0.3,968,4,10,229,40
2020-02-16 21:00:00,5,2,0.0,8.2,1,1,38,03:14 AM,11:32 AM,08:40 AM,06:12 PM,-3,-4,3,-4,76,10,64,0.0,969,3,10,223,48
2020-02-17 00:00:00,7,1,0.0,8.2,3,1,30,04:37 AM,11:59 AM,08:38 AM,06:14 PM,-1,-2,4,-2,72,45,69,0.0,970,4,10,230,44
2020-02-17 03:00:00,7,1,0.0,8.2,3,1,30,04:37 AM,11:59 AM,08:38 AM,06:14 PM,2,0,6,0,62,58,79,1.1,972,6,9,244,41
2020-02-17 06:00:00,7,1,0.0,8.2,3,2,30,04:37 AM,11:59 AM,08:38 AM,06:14 PM,0,-1,5,-1,71,70,71,0.7,977,5,10,258,44
2020-02-17 09:00:00,7,1,0.0,8.2,3,2,30,04:37 AM,11:59 AM,08:38 AM,06:14 PM,2,-0,5,-0,53,68,80,0.0,982,5,10,252,37
2020-02-17 12:00:00,7,1,0.0,8.2,3,2,30,04:37 AM,11:59 AM,08:38 AM,06:14 PM,1,1,7,1,55,89,68,0.2,986,7,9,254,43
2020-02-17 15:00:00,7,1,0.0,8.2,3,3,30,04:37 AM,11:59 AM,08:38 AM,06:14 PM,0,1,6,1,56,31,65,0.0,989,6,10,253,43
2020-02-17 18:00:00,7,1,0.0,8.2,3,2,30,04:37 AM,11:59 AM,08:38 AM,06:14 PM,-1,-2,3,-2,48,56,76,0.0,991,3,10,249,31
2020-02-17 21:00:00,7,1,0.0,8.2,3,1,30,04:37 AM,11:59 AM,08:38 AM,06:14 PM,0,1,3,1,39,91,77,0.3,994,1,9,265,27
2020-02-18 00:00:00,4,-3,0.4,6.6,1,1,22,05:52 AM,12:35 PM,08:36 AM,06:17 PM,-2,-4,2,-4,44,64,77,0.0,997,2,10,257,27
2020-02-18 03:00:00,4,-3,0.4,6.6,1,1,22,05:52 AM,12:35 PM,08:36 AM,06:17 PM,-2,-3,2,-3,42,28,77,0.0,998,2,10,242,26
2020-02-18 06:00:00,4,-3,0.4,6.6,1,2,22,05:52 AM,12:35 PM,08:36 AM,06:17 PM,-0,-4,1,-4,35,39,88,0.0,998,1,10,237,21
2020-02-18 09:00:00,4,-3,0.4,6.6,1,1,22,05:52 AM,12:35 PM,08:36 AM,06:17 PM,-1,-2,3,-2,34,22,79,0.0,999,3,10,233,23
2020-02-18 12:00:00,4,-3,0.4,6.6,1,1,22,05:52 AM,12:35 PM,08:36 AM,06:17 PM,-0,-1,4,-1,34,85,75,0.5,999,4,5,254,26
2020-02-18 15:00:00,4,-3,0.4,6.6,1,1,22,05:52 AM,12:35 PM,08:36 AM,06:17 PM,-1,-0,4,-0,34,99,68,0.1,999,4,10,253,26
2020-02-18 18:00:00,4,-3,0.4,6.6,1,1,22,05:52 AM,12:35 PM,08:36 AM,06:17 PM,-2,-4,2,-4,39,66,78,0.0,999,2,10,252,24
2020-02-18 21:00:00,4,-3,0.4,6.6,1,1,22,05:52 AM,12:35 PM,08:36 AM,06:17 PM,-3,-3,1,-3,49,44,73,0.0,1000,-3,10,255,30
2020-02-19 00:00:00,6,3,0.1,8.3,1,1,15,06:54 AM,01:24 PM,08:33 AM,06:19 PM,0,-4,3,-4,55,95,85,0.1,1001,3,5,274,39
2020-02-19 03:00:00,6,3,0.1,8.3,1,1,15,06:54 AM,01:24 PM,08:33 AM,06:19 PM,1,-2,4,-2,50,98,81,0.0,1003,4,10,273,34
2020-02-19 06:00:00,6,3,0.1,8.3,1,2,15,06:54 AM,01:24 PM,08:33 AM,06:19 PM,-1,-3,3,-3,49,20,74,0.0,1005,3,10,271,32
2020-02-19 09:00:00,6,3,0.1,8.3,1,1,15,06:54 AM,01:24 PM,08:33 AM,06:19 PM,-2,-2,3,-2,34,100,71,0.0,1007,3,10,265,22
2020-02-19 12:00:00,6,3,0.1,8.3,1,3,15,06:54 AM,01:24 PM,08:33 AM,06:19 PM,-2,2,5,2,21,6,61,0.0,1006,5,10,218,17
2020-02-19 15:00:00,6,3,0.1,8.3,1,3,15,06:54 AM,01:24 PM,08:33 AM,06:19 PM,0,2,6,2,27,48,68,0.0,1001,6,10,171,21
2020-02-19 18:00:00,6,3,0.1,8.3,1,2,15,06:54 AM,01:24 PM,08:33 AM,06:19 PM,3,2,6,2,36,77,83,0.0,995,6,10,172,23
2020-02-19 21:00:00,6,3,0.1,8.3,1,1,15,06:54 AM,01:24 PM,08:33 AM,06:19 PM,4,2,5,2,28,39,90,0.0,994,5,10,176,14
2020-02-20 00:00:00,4,-2,2.5,8.3,1,1,7,07:42 AM,02:24 PM,08:30 AM,06:21 PM,4,3,5,3,17,48,94,0.0,994,5,2,179,9
2020-02-20 03:00:00,4,-2,2.5,8.3,1,1,7,07:42 AM,02:24 PM,08:30 AM,06:21 PM,2,1,3,1,16,29,93,0.0,993,3,10,160,8
2020-02-20 06:00:00,4,-2,2.5,8.3,1,1,7,07:42 AM,02:24 PM,08:30 AM,06:21 PM,3,3,4,3,8,100,92,0.0,991,4,10,239,4
2020-02-20 09:00:00,4,-2,2.5,8.3,1,1,7,07:42 AM,02:24 PM,08:30 AM,06:21 PM,2,-3,2,-3,32,100,94,2.9,991,2,2,285,25
2020-02-20 12:00:00,4,-2,2.5,8.3,1,2,7,07:42 AM,02:24 PM,08:30 AM,06:21 PM,-3,-3,3,-3,41,8,65,0.0,993,3,10,265,34
2020-02-20 15:00:00,4,-2,2.5,8.3,1,2,7,07:42 AM,02:24 PM,08:30 AM,06:21 PM,-4,-2,4,-2,44,45,57,0.0,993,4,10,255,34
2020-02-20 18:00:00,4,-2,2.5,8.3,1,1,7,07:42 AM,02:24 PM,08:30 AM,06:21 PM,-1,-4,2,-4,46,77,79,0.1,995,2,0,259,31
2020-02-20 21:00:00,4,-2,2.5,8.3,1,1,7,07:42 AM,02:24 PM,08:30 AM,06:21 PM,-2,-2,1,-2,49,88,75,0.1,998,-2,0,262,33
2020-02-21 00:00:00,11,2,0.0,8.3,2,1,0,08:16 AM,03:35 PM,08:28 AM,06:24 PM,-1,-4,2,-4,48,93,80,0.0,1002,2,10,258,29
2020-02-21 03:00:00,11,2,0.0,8.3,2,1,0,08:16 AM,03:35 PM,08:28 AM,06:24 PM,-0,-1,4,-1,44,58,76,0.0,999,4,10,231,25
2020-02-21 06:00:00,11,2,0.0,8.3,2,2,0,08:16 AM,03:35 PM,08:28 AM,06:24 PM,1,1,5,1,51,65,74,0.0,996,5,10,223,29
2020-02-21 09:00:00,11,2,0.0,8.3,2,3,0,08:16 AM,03:35 PM,08:28 AM,06:24 PM,3,3,8,3,71,19,72,0.0,992,8,10,236,43
2020-02-21 12:00:00,11,2,0.0,8.3,2,4,0,08:16 AM,03:35 PM,08:28 AM,06:24 PM,5,7,11,7,69,38,68,0.0,994,11,10,248,48
2020-02-21 15:00:00,11,2,0.0,8.3,2,3,0,08:16 AM,03:35 PM,08:28 AM,06:24 PM,4,7,11,7,57,75,65,0.0,993,11,10,249,40
2020-02-21 18:00:00,11,2,0.0,8.3,2,2,0,08:16 AM,03:35 PM,08:28 AM,06:24 PM,4,4,8,4,50,73,76,0.1,992,8,10,228,30
2020-02-21 21:00:00,11,2,0.0,8.3,2,1,0,08:16 AM,03:35 PM,08:28 AM,06:24 PM,2,3,7,3,52,84,71,0.6,990,7,2,239,33
2020-02-22 00:00:00,3,1,1.7,8.3,1,1,0,08:41 AM,04:48 PM,08:25 AM,06:26 PM,3,0,5,0,35,98,87,1.3,988,5,9,245,25
2020-02-22 03:00:00,3,1,1.7,8.3,1,1,0,08:41 AM,04:48 PM,08:25 AM,06:26 PM,2,-2,4,-2,45,89,87,3.0,986,4,6,252,32
2020-02-22 06:00:00,3,1,1.7,8.3,1,1,0,08:41 AM,04:48 PM,08:25 AM,06:26 PM,-2,-5,2,-5,53,87,75,2.0,990,2,5,264,37
2020-02-22 09:00:00,3,1,1.7,8.3,1,1,0,08:41 AM,04:48 PM,08:25 AM,06:26 PM,-2,-6,1,-6,53,67,80,0.2,991,1,0,260,39
2020-02-22 12:00:00,3,1,1.7,8.3,1,1,0,08:41 AM,04:48 PM,08:25 AM,06:26 PM,-4,-3,3,-3,58,81,60,0.2,994,3,0,261,45
2020-02-22 15:00:00,3,1,1.7,8.3,1,1,0,08:41 AM,04:48 PM,08:25 AM,06:26 PM,-3,-4,3,-4,67,21,62,0.0,996,3,2,256,52
2020-02-22 18:00:00,3,1,1.7,8.3,1,1,0,08:41 AM,04:48 PM,08:25 AM,06:26 PM,-3,-6,2,-6,67,45,72,0.0,998,2,2,256,46
2020-02-22 21:00:00,3,1,1.7,8.3,1,1,0,08:41 AM,04:48 PM,08:25 AM,06:26 PM,-4,-6,2,-6,63,29,68,0.0,1001,2,10,258,44
2020-02-23 00:00:00,5,1,0.0,8.3,2,1,0,08:59 AM,06:03 PM,08:23 AM,06:28 PM,-5,-6,1,-6,60,5,65,0.0,1003,1,10,257,40
2020-02-23 03:00:00,5,1,0.0,8.3,2,1,0,08:59 AM,06:03 PM,08:23 AM,06:28 PM,-4,-5,2,-5,51,0,66,0.0,1000,2,10,258,32
2020-02-23 06:00:00,5,1,0.0,8.3,2,2,0,08:59 AM,06:03 PM,08:23 AM,06:28 PM,-5,-5,1,-5,48,4,67,0.0,999,1,10,263,29
2020-02-23 09:00:00,5,1,0.0,8.3,2,1,0,08:59 AM,06:03 PM,08:23 AM,06:28 PM,-3,-4,2,-4,46,69,69,0.0,1000,2,10,269,34
2020-02-23 12:00:00,5,1,0.0,8.3,2,3,0,08:59 AM,06:03 PM,08:23 AM,06:28 PM,-1,-1,5,-1,52,58,63,0.0,1002,5,10,273,42
2020-02-23 15:00:00,5,1,0.0,8.3,2,1,0,08:59 AM,06:03 PM,08:23 AM,06:28 PM,0,-1,5,-1,54,100,72,0.2,1006,5,10,294,40
2020-02-23 18:00:00,5,1,0.0,8.3,2,1,0,08:59 AM,06:03 PM,08:23 AM,06:28 PM,-1,-2,3,-2,40,3,76,0.0,1013,3,9,296,23
2020-02-23 21:00:00,5,1,0.0,8.3,2,1,0,08:59 AM,06:03 PM,08:23 AM,06:28 PM,-2,-4,1,-4,32,6,84,0.0,1016,1,10,257,16
2020-02-24 00:00:00,3,1,7.3,5.1,1,1,0,09:13 AM,07:18 PM,08:20 AM,06:31 PM,-3,-3,1,-3,28,100,75,0.0,1017,1,10,255,14
2020-02-24 03:00:00,3,1,7.3,5.1,1,1,0,09:13 AM,07:18 PM,08:20 AM,06:31 PM,-4,-2,1,-2,17,100,71,0.0,1013,1,10,176,8
2020-02-24 06:00:00,3,1,7.3,5.1,1,1,0,09:13 AM,07:18 PM,08:20 AM,06:31 PM,-3,-3,1,-3,23,100,77,0.1,1009,1,10,139,14
2020-02-24 09:00:00,3,1,7.3,5.1,1,1,0,09:13 AM,07:18 PM,08:20 AM,06:31 PM,-1,-3,3,-3,32,100,80,0.0,1005,3,10,124,23
2020-02-24 12:00:00,3,1,7.3,5.1,1,1,0,09:13 AM,07:18 PM,08:20 AM,06:31 PM,-1,-3,3,-3,36,100,80,0.3,1000,3,0,93,31
2020-02-24 15:00:00,3,1,7.3,5.1,1,1,0,09:13 AM,07:18 PM,08:20 AM,06:31 PM,0,-5,1,-5,32,100,98,5.6,996,1,2,78,22
2020-02-24 18:00:00,3,1,7.3,5.1,1,1,0,09:13 AM,07:18 PM,08:20 AM,06:31 PM,1,-4,1,-4,24,100,99,0.7,994,1,2,58,17
2020-02-24 21:00:00,3,1,7.3,5.1,1,1,0,09:13 AM,07:18 PM,08:20 AM,06:31 PM,1,-1,1,-1,10,100,97,2.2,995,1,2,50,7
2020-02-25 00:00:00,2,-1,1.4,5.1,1,1,8,09:25 AM,08:31 PM,08:18 AM,06:33 PM,1,0,1,0,5,100,97,0.2,995,1,5,212,4
2020-02-25 03:00:00,2,-1,1.4,5.1,1,1,8,09:25 AM,08:31 PM,08:18 AM,06:33 PM,-1,-2,-0,-2,10,100,95,0.0,993,-0,10,194,6
2020-02-25 06:00:00,2,-1,1.4,5.1,1,1,8,09:25 AM,08:31 PM,08:18 AM,06:33 PM,-2,-4,-1,-4,11,89,94,0.0,992,-1,2,195,6
2020-02-25 09:00:00,2,-1,1.4,5.1,1,1,8,09:25 AM,08:31 PM,08:18 AM,06:33 PM,-1,-3,-0,-3,12,100,92,0.0,990,-0,10,209,8
2020-02-25 12:00:00,2,-1,1.4,5.1,1,1,8,09:25 AM,08:31 PM,08:18 AM,06:33 PM,1,-1,2,-1,9,89,96,0.4,989,2,2,251,6
2020-02-25 15:00:00,2,-1,1.4,5.1,1,1,8,09:25 AM,08:31 PM,08:18 AM,06:33 PM,1,2,2,2,4,100,92,0.3,987,2,7,235,3
2020-02-25 18:00:00,2,-1,1.4,5.1,1,1,8,09:25 AM,08:31 PM,08:18 AM,06:33 PM,-1,-3,0,-3,18,100,89,0.6,987,0,7,250,9
2020-02-25 21:00:00,2,-1,1.4,5.1,1,1,8,09:25 AM,08:31 PM,08:18 AM,06:33 PM,-2,-5,-0,-5,31,100,87,0.2,987,-0,7,262,16
2020-02-26 00:00:00,2,-1,0.0,10.2,2,1,15,09:36 AM,09:44 PM,08:15 AM,06:35 PM,-3,-6,-1,-6,35,55,86,0.0,989,-1,10,267,18
2020-02-26 03:00:00,2,-1,0.0,10.2,2,1,15,09:36 AM,09:44 PM,08:15 AM,06:35 PM,-2,-6,-0,-6,44,30,85,0.0,990,-0,10,270,26
2020-02-26 06:00:00,2,-1,0.0,10.2,2,2,15,09:36 AM,09:44 PM,08:15 AM,06:35 PM,-2,-6,-0,-6,42,8,85,0.0,992,-0,10,273,24
2020-02-26 09:00:00,2,-1,0.0,10.2,2,1,15,09:36 AM,09:44 PM,08:15 AM,06:35 PM,-2,-5,1,-5,40,15,83,0.0,994,1,7,276,27
2020-02-26 12:00:00,2,-1,0.0,10.2,2,2,15,09:36 AM,09:44 PM,08:15 AM,06:35 PM,-1,-4,2,-4,37,23,82,0.0,996,2,10,277,29
2020-02-26 15:00:00,2,-1,0.0,10.2,2,2,15,09:36 AM,09:44 PM,08:15 AM,06:35 PM,-2,-3,2,-3,33,6,75,0.0,996,2,10,267,24
2020-02-26 18:00:00,2,-1,0.0,10.2,2,2,15,09:36 AM,09:44 PM,08:15 AM,06:35 PM,-3,-6,-1,-6,32,21,83,0.0,997,-1,10,252,17
2020-02-26 21:00:00,2,-1,0.0,10.2,2,1,15,09:36 AM,09:44 PM,08:15 AM,06:35 PM,-4,-7,-1,-7,37,10,83,0.0,996,-1,10,249,21
2020-02-27 00:00:00,4,-2,0.0,8.4,2,1,23,09:46 AM,10:56 PM,08:12 AM,06:37 PM,-5,-8,-2,-8,31,11,85,0.0,995,-2,10,236,17
2020-02-27 03:00:00,4,-2,0.0,8.4,2,1,23,09:46 AM,10:56 PM,08:12 AM,06:37 PM,-3,-5,-1,-5,26,65,81,0.0,993,-1,10,246,16
