date_time,Orelia_maxtempC,Orelia_mintempC,Orelia_totalSnow_cm,Orelia_sunHour,Orelia_uvIndex,Orelia_uvIndex,Orelia_moon_illumination,Orelia_moonrise,Orelia_moonset,Orelia_sunrise,Orelia_sunset,Orelia_DewPointC,Orelia_FeelsLikeC,Orelia_HeatIndexC,Orelia_WindChillC,Orelia_WindGustKmph,Orelia_cloudcover,Orelia_humidity,Orelia_precipMM,Orelia_pressure,Orelia_tempC,Orelia_visibility,Orelia_winddirDegree,Orelia_windspeedKmph
2020-03-09 21:00:00,26,17,0.0,8.8,6,1,100,07:55 PM,08:04 AM,07:51 AM,07:41 PM,17,21,21,21,28,53,81,0.0,1021,21,10,142,18
2020-03-10 00:00:00,28,17,0.0,6.0,6,1,100,09:03 PM,08:44 AM,07:50 AM,07:42 PM,17,18,18,18,20,86,93,0.0,1023,18,5,150,12
2020-03-10 03:00:00,28,17,0.0,6.0,6,1,100,09:03 PM,08:44 AM,07:50 AM,07:42 PM,17,18,18,18,12,89,96,0.1,1023,18,2,142,6
2020-03-10 06:00:00,28,17,0.0,6.0,6,1,100,09:03 PM,08:44 AM,07:50 AM,07:42 PM,17,18,18,18,12,90,95,0.6,1022,18,7,119,7
2020-03-10 09:00:00,28,17,0.0,6.0,6,4,100,09:03 PM,08:44 AM,07:50 AM,07:42 PM,18,20,20,20,17,82,90,1.2,1024,20,10,121,11
2020-03-10 12:00:00,28,17,0.0,6.0,6,5,100,09:03 PM,08:44 AM,07:50 AM,07:42 PM,18,24,24,23,24,82,74,1.7,1023,23,10,141,17
2020-03-10 15:00:00,28,17,0.0,6.0,6,6,100,09:03 PM,08:44 AM,07:50 AM,07:42 PM,18,28,28,27,21,84,59,0.7,1021,27,10,155,16
2020-03-10 18:00:00,28,17,0.0,6.0,6,6,100,09:03 PM,08:44 AM,07:50 AM,07:42 PM,18,28,28,26,20,77,61,0.2,1019,26,9,139,14
2020-03-10 21:00:00,28,17,0.0,6.0,6,1,100,09:03 PM,08:44 AM,07:50 AM,07:42 PM,18,26,26,25,27,50,79,0.1,1021,25,10,128,15
2020-03-11 00:00:00,30,17,0.0,11.6,6,1,84,10:11 PM,09:24 AM,07:49 AM,07:42 PM,18,20,21,20,28,40,91,0.0,1021,20,10,146,16
2020-03-11 03:00:00,30,17,0.0,11.6,6,1,84,10:11 PM,09:24 AM,07:49 AM,07:42 PM,17,18,18,18,23,54,96,0.0,1020,18,5,155,13
2020-03-11 06:00:00,30,17,0.0,11.6,6,1,84,10:11 PM,09:24 AM,07:49 AM,07:42 PM,17,17,17,17,16,51,97,0.0,1019,17,2,154,9
2020-03-11 09:00:00,30,17,0.0,11.6,6,4,84,10:11 PM,09:24 AM,07:49 AM,07:42 PM,17,20,22,20,15,33,84,0.0,1019,20,7,161,11
2020-03-11 12:00:00,30,17,0.0,11.6,6,7,84,10:11 PM,09:24 AM,07:49 AM,07:42 PM,17,27,27,25,17,21,63,0.0,1018,25,10,172,15
2020-03-11 15:00:00,30,17,0.0,11.6,6,7,84,10:11 PM,09:24 AM,07:49 AM,07:42 PM,17,30,30,29,18,13,47,0.0,1015,29,10,167,16
2020-03-11 18:00:00,30,17,0.0,11.6,6,7,84,10:11 PM,09:24 AM,07:49 AM,07:42 PM,17,30,30,29,22,19,49,0.0,1012,29,10,137,14
2020-03-11 21:00:00,30,17,0.0,11.6,6,1,84,10:11 PM,09:24 AM,07:49 AM,07:42 PM,17,27,27,25,35,10,62,0.0,1013,25,10,132,21
2020-03-12 00:00:00,31,18,0.0,10.2,6,1,76,11:18 PM,10:04 AM,07:48 AM,07:43 PM,18,21,22,21,33,6,80,0.0,1014,21,10,141,19
2020-03-12 03:00:00,31,18,0.0,10.2,6,1,76,11:18 PM,10:04 AM,07:48 AM,07:43 PM,18,19,19,19,24,12,90,0.0,1013,19,10,139,14
2020-03-12 06:00:00,31,18,0.0,10.2,6,1,76,11:18 PM,10:04 AM,07:48 AM,07:43 PM,17,18,18,18,23,49,95,0.0,1012,18,10,132,13
2020-03-12 09:00:00,31,18,0.0,10.2,6,5,76,11:18 PM,10:04 AM,07:48 AM,07:43 PM,18,20,22,20,22,86,88,0.0,1013,20,10,146,17
2020-03-12 12:00:00,31,18,0.0,10.2,6,6,76,11:18 PM,10:04 AM,07:48 AM,07:43 PM,18,28,28,26,22,39,65,0.0,1012,26,10,159,19
2020-03-12 15:00:00,31,18,0.0,10.2,6,8,76,11:18 PM,10:04 AM,07:48 AM,07:43 PM,18,31,31,30,22,8,49,0.0,1009,30,10,162,19
2020-03-12 18:00:00,31,18,0.0,10.2,6,7,76,11:18 PM,10:04 AM,07:48 AM,07:43 PM,18,30,30,29,26,6,53,0.0,1007,29,10,145,18
2020-03-12 21:00:00,31,18,0.0,10.2,6,1,76,11:18 PM,10:04 AM,07:48 AM,07:43 PM,18,27,27,25,39,10,65,0.0,1009,25,10,129,24
2020-03-13 00:00:00,30,18,0.0,10.2,6,1,69,No moonrise,10:45 AM,07:47 AM,07:43 PM,17,22,22,22,35,9,76,0.0,1011,22,10,126,21
2020-03-13 03:00:00,30,18,0.0,10.2,6,1,69,No moonrise,10:45 AM,07:47 AM,07:43 PM,17,19,19,19,24,26,87,0.0,1011,19,10,119,14
2020-03-13 06:00:00,30,18,0.0,10.2,6,1,69,No moonrise,10:45 AM,07:47 AM,07:43 PM,17,18,18,18,23,65,95,0.0,1011,18,10,98,14
2020-03-13 09:00:00,30,18,0.0,10.2,6,4,69,No moonrise,10:45 AM,07:47 AM,07:43 PM,18,20,20,20,22,93,90,0.0,1014,20,10,101,17
2020-03-13 12:00:00,30,18,0.0,10.2,6,5,69,No moonrise,10:45 AM,07:47 AM,07:43 PM,18,26,26,25,22,60,69,0.0,1014,25,10,123,19
2020-03-13 15:00:00,30,18,0.0,10.2,6,7,69,No moonrise,10:45 AM,07:47 AM,07:43 PM,18,30,30,29,23,23,51,0.0,1012,29,10,138,20
2020-03-13 18:00:00,30,18,0.0,10.2,6,7,69,No moonrise,10:45 AM,07:47 AM,07:43 PM,18,30,30,29,28,15,55,0.0,1011,29,10,128,19
2020-03-13 21:00:00,30,18,0.0,10.2,6,1,69,No moonrise,10:45 AM,07:47 AM,07:43 PM,19,28,28,26,39,22,75,0.0,1013,26,10,119,24
2020-03-14 00:00:00,30,19,0.0,8.8,6,1,62,12:24 AM,11:29 AM,07:46 AM,07:44 PM,19,22,23,22,39,62,89,0.0,1015,22,10,121,24
2020-03-14 03:00:00,30,19,0.0,8.8,6,1,62,12:24 AM,11:29 AM,07:46 AM,07:44 PM,19,20,20,20,23,94,94,0.0,1016,20,5,108,14
2020-03-14 06:00:00,30,19,0.0,8.8,6,1,62,12:24 AM,11:29 AM,07:46 AM,07:44 PM,19,19,19,19,24,80,96,0.0,1017,19,7,101,14
2020-03-14 09:00:00,30,19,0.0,8.8,6,5,62,12:24 AM,11:29 AM,07:46 AM,07:44 PM,19,22,23,22,30,90,86,0.0,1018,22,10,125,22
2020-03-14 12:00:00,30,19,0.0,8.8,6,6,62,12:24 AM,11:29 AM,07:46 AM,07:44 PM,19,28,28,26,27,82,66,0.1,1019,26,10,151,23
2020-03-14 15:00:00,30,19,0.0,8.8,6,6,62,12:24 AM,11:29 AM,07:46 AM,07:44 PM,19,31,31,29,28,37,53,0.0,1017,29,10,153,24
2020-03-14 18:00:00,30,19,0.0,8.8,6,7,62,12:24 AM,11:29 AM,07:46 AM,07:44 PM,19,29,29,28,31,12,58,0.0,1016,28,10,121,21
2020-03-14 21:00:00,30,19,0.0,8.8,6,1,62,12:24 AM,11:29 AM,07:46 AM,07:44 PM,19,26,26,24,34,33,71,0.0,1017,24,10,105,21
2020-03-15 00:00:00,27,20,0.0,6.0,6,1,55,01:29 AM,12:15 PM,07:45 AM,07:45 PM,19,21,22,21,26,75,89,0.0,1020,21,10,103,16
2020-03-15 03:00:00,27,20,0.0,6.0,6,1,55,01:29 AM,12:15 PM,07:45 AM,07:45 PM,19,21,23,21,27,93,89,0.0,1020,21,10,119,18
2020-03-15 06:00:00,27,20,0.0,6.0,6,1,55,01:29 AM,12:15 PM,07:45 AM,07:45 PM,19,22,25,22,25,94,82,0.0,1020,22,10,133,17
2020-03-15 09:00:00,27,20,0.0,6.0,6,5,55,01:29 AM,12:15 PM,07:45 AM,07:45 PM,19,25,25,22,23,80,82,0.1,1021,22,10,124,15
2020-03-15 12:00:00,27,20,0.0,6.0,6,5,55,01:29 AM,12:15 PM,07:45 AM,07:45 PM,19,26,26,24,23,82,76,0.3,1022,24,10,120,18
2020-03-15 15:00:00,27,20,0.0,6.0,6,6,55,01:29 AM,12:15 PM,07:45 AM,07:45 PM,19,28,28,26,26,73,66,0.4,1020,26,10,121,21
2020-03-15 18:00:00,27,20,0.0,6.0,6,6,55,01:29 AM,12:15 PM,07:45 AM,07:45 PM,19,28,28,26,32,61,65,0.7,1019,26,10,114,22
2020-03-15 21:00:00,27,20,0.0,6.0,6,1,55,01:29 AM,12:15 PM,07:45 AM,07:45 PM,19,23,23,23,37,54,78,0.3,1019,23,10,118,23
2020-03-16 00:00:00,27,19,0.0,6.0,5,1,47,02:30 AM,01:06 PM,07:43 AM,07:45 PM,18,20,20,20,32,63,92,0.0,1020,20,10,113,19
2020-03-16 03:00:00,27,19,0.0,6.0,5,1,47,02:30 AM,01:06 PM,07:43 AM,07:45 PM,18,19,19,19,23,88,96,0.0,1021,19,5,84,14
2020-03-16 06:00:00,27,19,0.0,6.0,5,1,47,02:30 AM,01:06 PM,07:43 AM,07:45 PM,18,20,20,20,25,99,92,0.0,1020,20,7,100,15
2020-03-16 09:00:00,27,19,0.0,6.0,5,5,47,02:30 AM,01:06 PM,07:43 AM,07:45 PM,18,21,23,21,24,100,85,0.0,1020,21,10,125,17
2020-03-16 12:00:00,27,19,0.0,6.0,5,5,47,02:30 AM,01:06 PM,07:43 AM,07:45 PM,18,26,26,24,21,100,72,0.2,1019,24,10,148,16
2020-03-16 15:00:00,27,19,0.0,6.0,5,6,47,02:30 AM,01:06 PM,07:43 AM,07:45 PM,18,27,27,26,15,97,61,0.2,1017,26,10,140,12
2020-03-16 18:00:00,27,19,0.0,6.0,5,6,47,02:30 AM,01:06 PM,07:43 AM,07:45 PM,19,27,27,26,18,84,66,0.3,1015,26,10,102,13
2020-03-16 21:00:00,27,19,0.0,6.0,5,1,47,02:30 AM,01:06 PM,07:43 AM,07:45 PM,19,25,25,23,27,60,81,0.1,1016,23,9,95,16
2020-03-17 00:00:00,28,18,0.0,7.4,5,1,40,03:28 AM,01:59 PM,07:42 AM,07:46 PM,19,20,21,20,26,68,91,1.6,1018,20,10,117,15
2020-03-17 03:00:00,28,18,0.0,7.4,5,1,40,03:28 AM,01:59 PM,07:42 AM,07:46 PM,18,19,19,19,25,72,94,1.4,1017,19,10,123,14
2020-03-17 06:00:00,28,18,0.0,7.4,5,1,40,03:28 AM,01:59 PM,07:42 AM,07:46 PM,18,18,18,18,23,78,96,0.8,1017,18,10,106,13
2020-03-17 09:00:00,28,18,0.0,7.4,5,5,40,03:28 AM,01:59 PM,07:42 AM,07:46 PM,19,20,22,20,22,94,91,0.3,1017,20,10,114,16
2020-03-17 12:00:00,28,18,0.0,7.4,5,6,40,03:28 AM,01:59 PM,07:42 AM,07:46 PM,19,27,27,25,26,74,71,0.0,1017,25,9,132,22
2020-03-17 15:00:00,28,18,0.0,7.4,5,6,40,03:28 AM,01:59 PM,07:42 AM,07:46 PM,19,29,29,28,31,57,59,0.8,1015,28,10,137,24
2020-03-17 18:00:00,28,18,0.0,7.4,5,6,40,03:28 AM,01:59 PM,07:42 AM,07:46 PM,19,29,29,27,37,61,61,0.4,1012,27,10,125,24
2020-03-17 21:00:00,28,18,0.0,7.4,5,1,40,03:28 AM,01:59 PM,07:42 AM,07:46 PM,19,26,26,24,46,32,74,0.0,1013,24,10,122,28
2020-03-18 00:00:00,31,19,0.0,8.8,6,1,33,04:19 AM,02:53 PM,07:41 AM,07:46 PM,19,22,24,22,35,41,84,0.0,1014,22,10,137,21
2020-03-18 03:00:00,31,19,0.0,8.8,6,1,33,04:19 AM,02:53 PM,07:41 AM,07:46 PM,19,21,22,21,15,71,91,3.1,1015,21,8,104,9
2020-03-18 06:00:00,31,19,0.0,8.8,6,1,33,04:19 AM,02:53 PM,07:41 AM,07:46 PM,19,20,20,20,20,63,95,3.0,1015,20,9,111,12
2020-03-18 09:00:00,31,19,0.0,8.8,6,5,33,04:19 AM,02:53 PM,07:41 AM,07:46 PM,19,21,23,21,22,85,87,0.7,1016,21,10,146,16
2020-03-18 12:00:00,31,19,0.0,8.8,6,6,33,04:19 AM,02:53 PM,07:41 AM,07:46 PM,19,27,27,26,18,61,70,0.0,1015,26,10,166,15
2020-03-18 15:00:00,31,19,0.0,8.8,6,7,33,04:19 AM,02:53 PM,07:41 AM,07:46 PM,19,31,31,30,23,36,52,0.0,1013,30,10,162,20
2020-03-18 18:00:00,31,19,0.0,8.8,6,7,33,04:19 AM,02:53 PM,07:41 AM,07:46 PM,19,31,31,29,35,25,56,0.0,1011,29,10,150,23
2020-03-18 21:00:00,31,19,0.0,8.8,6,1,33,04:19 AM,02:53 PM,07:41 AM,07:46 PM,19,27,27,26,48,20,67,0.0,1011,26,10,135,29
2020-03-19 00:00:00,28,20,0.0,7.4,6,1,25,05:06 AM,03:49 PM,07:40 AM,07:47 PM,19,25,25,23,28,41,78,1.4,1012,23,10,133,17
2020-03-19 03:00:00,28,20,0.0,7.4,6,1,25,05:06 AM,03:49 PM,07:40 AM,07:47 PM,19,21,22,21,22,64,88,3.0,1013,21,8,114,13
2020-03-19 06:00:00,28,20,0.0,7.4,6,1,25,05:06 AM,03:49 PM,07:40 AM,07:47 PM,19,20,20,20,33,67,94,3.9,1013,20,7,112,18
2020-03-19 09:00:00,28,20,0.0,7.4,6,5,25,05:06 AM,03:49 PM,07:40 AM,07:47 PM,20,22,23,22,30,79,88,1.4,1014,22,9,137,22
2020-03-19 12:00:00,28,20,0.0,7.4,6,6,25,05:06 AM,03:49 PM,07:40 AM,07:47 PM,20,27,27,25,17,88,74,0.0,1015,25,10,149,14
2020-03-19 15:00:00,28,20,0.0,7.4,6,6,25,05:06 AM,03:49 PM,07:40 AM,07:47 PM,20,30,30,28,10,66,65,0.1,1014,28,9,103,9
2020-03-19 18:00:00,28,20,0.0,7.4,6,6,25,05:06 AM,03:49 PM,07:40 AM,07:47 PM,21,30,30,28,17,51,67,0.0,1012,28,9,75,11
2020-03-19 21:00:00,28,20,0.0,7.4,6,1,25,05:06 AM,03:49 PM,07:40 AM,07:47 PM,20,27,27,25,29,70,77,0.6,1013,25,10,103,18
2020-03-20 00:00:00,22,15,0.0,6.0,5,1,18,05:48 AM,04:44 PM,07:39 AM,07:47 PM,20,25,25,22,29,67,85,0.8,1015,22,10,118,18
2020-03-20 03:00:00,22,15,0.0,6.0,5,1,18,05:48 AM,04:44 PM,07:39 AM,07:47 PM,20,21,22,21,23,54,91,0.9,1016,21,9,123,14
2020-03-20 06:00:00,22,15,0.0,6.0,5,1,18,05:48 AM,04:44 PM,07:39 AM,07:47 PM,20,21,23,21,22,74,94,0.3,1016,21,10,91,14
2020-03-20 09:00:00,22,15,0.0,6.0,5,5,18,05:48 AM,04:44 PM,07:39 AM,07:47 PM,21,25,25,22,17,87,93,0.2,1019,22,5,68,12
2020-03-20 12:00:00,22,15,0.0,6.0,5,5,18,05:48 AM,04:44 PM,07:39 AM,07:47 PM,20,25,25,22,24,90,88,0.1,1021,22,7,48,17
2020-03-20 15:00:00,22,15,0.0,6.0,5,5,18,05:48 AM,04:44 PM,07:39 AM,07:47 PM,17,20,21,20,35,79,81,0.3,1020,20,10,39,27
2020-03-20 18:00:00,22,15,0.0,6.0,5,4,18,05:48 AM,04:44 PM,07:39 AM,07:47 PM,16,19,19,19,38,78,79,0.2,1020,19,10,41,29
2020-03-20 21:00:00,22,15,0.0,6.0,5,1,18,05:48 AM,04:44 PM,07:39 AM,07:47 PM,13,15,16,15,37,94,79,0.1,1023,16,10,39,27
2020-03-21 00:00:00,12,8,0.0,6.1,3,1,11,06:25 AM,05:39 PM,07:38 AM,07:48 PM,10,12,14,12,39,89,76,0.2,1026,14,5,42,28
2020-03-21 03:00:00,12,8,0.0,6.1,3,1,11,06:25 AM,05:39 PM,07:38 AM,07:48 PM,8,11,13,11,34,95,72,0.1,1026,13,7,49,25
2020-03-21 06:00:00,12,8,0.0,6.1,3,1,11,06:25 AM,05:39 PM,07:38 AM,07:48 PM,7,10,12,10,36,90,70,0.0,1026,12,10,49,26
2020-03-21 09:00:00,12,8,0.0,6.1,3,3,11,06:25 AM,05:39 PM,07:38 AM,07:48 PM,7,10,12,10,30,95,75,0.3,1027,12,5,53,21
2020-03-21 12:00:00,12,8,0.0,6.1,3,3,11,06:25 AM,05:39 PM,07:38 AM,07:48 PM,9,10,12,10,23,100,84,2.4,1027,12,5,57,16
2020-03-21 15:00:00,12,8,0.0,6.1,3,3,11,06:25 AM,05:39 PM,07:38 AM,07:48 PM,10,10,12,10,24,100,91,3.5,1024,12,7,53,16
2020-03-21 18:00:00,12,8,0.0,6.1,3,3,11,06:25 AM,05:39 PM,07:38 AM,07:48 PM,11,10,13,10,27,100,93,3.5,1023,11,7,50,18
2020-03-21 21:00:00,12,8,0.0,6.1,3,1,11,06:25 AM,05:39 PM,07:38 AM,07:48 PM,11,9,12,9,24,100,92,1.2,1023,9,9,53,16
2020-03-22 00:00:00,21,12,0.0,6.1,4,1,4,06:59 AM,06:31 PM,07:37 AM,07:48 PM,11,10,12,10,21,97,93,0.0,1022,11,10,80,14
2020-03-22 03:00:00,21,12,0.0,6.1,4,1,4,06:59 AM,06:31 PM,07:37 AM,07:48 PM,12,12,12,12,10,99,96,0.0,1020,12,3,52,6
2020-03-22 06:00:00,21,12,0.0,6.1,4,1,4,06:59 AM,06:31 PM,07:37 AM,07:48 PM,13,13,14,13,11,92,97,0.0,1019,14,1,32,6
2020-03-22 09:00:00,21,12,0.0,6.1,4,4,4,06:59 AM,06:31 PM,07:37 AM,07:48 PM,15,16,16,16,10,96,94,0.0,1020,16,7,37,7
2020-03-22 12:00:00,21,12,0.0,6.1,4,4,4,06:59 AM,06:31 PM,07:37 AM,07:48 PM,16,18,18,18,8,96,90,0.0,1020,18,10,64,6
2020-03-22 15:00:00,21,12,0.0,6.1,4,5,4,06:59 AM,06:31 PM,07:37 AM,07:48 PM,18,20,20,20,5,91,85,0.0,1018,20,10,42,4
2020-03-22 18:00:00,21,12,0.0,6.1,4,4,4,06:59 AM,06:31 PM,07:37 AM,07:48 PM,19,20,22,20,7,73,86,0.0,1016,20,10,18,5
2020-03-22 21:00:00,21,12,0.0,6.1,4,1,4,06:59 AM,06:31 PM,07:37 AM,07:48 PM,17,18,19,18,12,49,92,0.0,1018,18,5,52,6
2020-03-23 00:00:00,30,16,0.0,8.8,5,1,0,07:31 AM,07:24 PM,07:35 AM,07:49 PM,16,16,16,16,13,52,95,0.0,1018,16,2,81,6
2020-03-23 03:00:00,30,16,0.0,8.8,5,1,0,07:31 AM,07:24 PM,07:35 AM,07:49 PM,17,17,17,17,12,66,95,0.0,1017,17,2,87,6
2020-03-23 06:00:00,30,16,0.0,8.8,5,1,0,07:31 AM,07:24 PM,07:35 AM,07:49 PM,17,17,17,17,13,90,97,0.0,1017,17,1,70,6
2020-03-23 09:00:00,30,16,0.0,8.8,5,4,0,07:31 AM,07:24 PM,07:35 AM,07:49 PM,18,20,22,20,12,88,90,0.0,1018,20,7,104,9
2020-03-23 12:00:00,30,16,0.0,8.8,5,5,0,07:31 AM,07:24 PM,07:35 AM,07:49 PM,20,26,26,24,15,76,77,0.0,1017,24,10,142,13
2020-03-23 15:00:00,30,16,0.0,8.8,5,6,0,07:31 AM,07:24 PM,07:35 AM,07:49 PM,19,30,30,28,23,25,58,0.0,1014,28,10,153,21
2020-03-23 18:00:00,30,16,0.0,8.8,5,7,0,07:31 AM,07:24 PM,07:35 AM,07:49 PM,19,30,30,29,25,0,57,0.0,1012,29,10,144,17
2020-03-23 21:00:00,30,16,0.0,8.8,5,1,0,07:31 AM,07:24 PM,07:35 AM,07:49 PM,20,29,29,25,37,0,75,0.0,1012,25,10,129,21
2020-03-24 00:00:00,32,18,0.0,11.6,7,1,0,08:01 AM,08:15 PM,07:34 AM,07:50 PM,18,22,23,22,37,0,82,0.0,1012,22,10,136,21
2020-03-24 03:00:00,32,18,0.0,11.6,7,1,0,08:01 AM,08:15 PM,07:34 AM,07:50 PM,17,19,19,19,19,1,88,0.0,1011,19,10,135,10
2020-03-24 06:00:00,32,18,0.0,11.6,7,1,0,08:01 AM,08:15 PM,07:34 AM,07:50 PM,16,18,18,18,10,1,91,0.0,1011,18,10,113,5
2020-03-24 09:00:00,32,18,0.0,11.6,7,6,0,08:01 AM,08:15 PM,07:34 AM,07:50 PM,17,21,23,21,4,0,78,0.0,1013,21,10,233,3
2020-03-24 12:00:00,32,18,0.0,11.6,7,7,0,08:01 AM,08:15 PM,07:34 AM,07:50 PM,17,28,28,27,14,0,54,0.0,1013,27,10,324,12
2020-03-24 15:00:00,32,18,0.0,11.6,7,8,0,08:01 AM,08:15 PM,07:34 AM,07:50 PM,12,30,30,31,22,0,32,0.0,1012,31,10,333,19
2020-03-24 18:00:00,32,18,0.0,11.6,7,7,0,08:01 AM,08:15 PM,07:34 AM,07:50 PM,11,28,28,29,22,0,34,0.0,1011,29,10,336,14
2020-03-24 21:00:00,32,18,0.0,11.6,7,1,0,08:01 AM,08:15 PM,07:34 AM,07:50 PM,14,28,28,26,21,0,54,0.0,1012,26,10,209,10
2020-03-25 00:00:00,33,19,0.0,11.6,7,1,3,08:30 AM,09:07 PM,07:33 AM,07:50 PM,16,26,26,23,22,0,70,0.0,1013,23,10,137,11
2020-03-25 03:00:00,33,19,0.0,11.6,7,1,3,08:30 AM,09:07 PM,07:33 AM,07:50 PM,18,20,21,20,17,0,87,0.0,1012,20,10,152,8
2020-03-25 06:00:00,33,19,0.0,11.6,7,1,3,08:30 AM,09:07 PM,07:33 AM,07:50 PM,18,19,19,19,13,4,94,0.0,1012,19,5,114,6
2020-03-25 09:00:00,33,19,0.0,11.6,7,5,3,08:30 AM,09:07 PM,07:33 AM,07:50 PM,20,24,24,23,13,2,83,0.0,1013,23,7,101,9
2020-03-25 12:00:00,33,19,0.0,11.6,7,7,3,08:30 AM,09:07 PM,07:33 AM,07:50 PM,19,30,30,29,17,0,59,0.0,1013,29,10,129,14
2020-03-25 15:00:00,33,19,0.0,11.6,7,8,3,08:30 AM,09:07 PM,07:33 AM,07:50 PM,18,34,34,32,18,0,42,0.0,1011,32,10,141,15
2020-03-25 18:00:00,33,19,0.0,11.6,7,8,3,08:30 AM,09:07 PM,07:33 AM,07:50 PM,19,33,33,32,21,3,48,0.0,1009,32,10,119,14
2020-03-25 21:00:00,33,19,0.0,11.6,7,1,3,08:30 AM,09:07 PM,07:33 AM,07:50 PM,20,31,31,29,34,2,68,0.0,1010,29,10,115,20
2020-03-26 00:00:00,34,19,0.0,11.6,7,1,11,09:01 AM,09:59 PM,07:32 AM,07:51 PM,19,26,26,24,30,0,82,0.0,1011,24,10,124,18
2020-03-26 03:00:00,34,19,0.0,11.6,7,1,11,09:01 AM,09:59 PM,07:32 AM,07:51 PM,18,20,21,20,22,2,89,0.0,1010,20,10,133,12
2020-03-26 06:00:00,34,19,0.0,11.6,7,1,11,09:01 AM,09:59 PM,07:32 AM,07:51 PM,18,19,19,19,22,19,94,0.0,1010,19,5,127,11
2020-03-26 09:00:00,34,19,0.0,11.6,7,5,11,09:01 AM,09:59 PM,07:32 AM,07:51 PM,20,24,24,22,22,43,85,0.0,1011,22,7,137,16
2020-03-26 12:00:00,34,19,0.0,11.6,7,7,11,09:01 AM,09:59 PM,07:32 AM,07:51 PM,20,30,30,28,28,17,62,0.0,1010,28,10,148,24
2020-03-26 15:00:00,34,19,0.0,11.6,7,8,11,09:01 AM,09:59 PM,07:32 AM,07:51 PM,18,34,34,33,31,0,43,0.0,1007,33,10,154,27
2020-03-26 18:00:00,34,19,0.0,11.6,7,8,11,09:01 AM,09:59 PM,07:32 AM,07:51 PM,17,33,33,32,34,0,41,0.0,1005,32,10,135,21
2020-03-26 21:00:00,34,19,0.0,11.6,7,1,11,09:01 AM,09:59 PM,07:32 AM,07:51 PM,19,31,31,29,42,0,67,0.0,1006,29,10,120,25
2020-03-27 00:00:00,33,19,0.0,11.6,7,1,18,09:33 AM,10:53 PM,07:31 AM,07:51 PM,19,26,26,23,41,0,79,0.0,1007,23,10,119,24
2020-03-27 03:00:00,33,19,0.0,11.6,7,1,18,09:33 AM,10:53 PM,07:31 AM,07:51 PM,18,20,21,20,32,2,87,0.0,1006,20,10,110,18
2020-03-27 06:00:00,33,19,0.0,11.6,7,1,18,09:33 AM,10:53 PM,07:31 AM,07:51 PM,18,19,19,19,29,12,92,0.0,1006,19,10,107,16
2020-03-27 09:00:00,33,19,0.0,11.6,7,6,18,09:33 AM,10:53 PM,07:31 AM,07:51 PM,18,24,24,23,24,11,77,0.0,1007,23,10,143,18
2020-03-27 12:00:00,33,19,0.0,11.6,7,7,18,09:33 AM,10:53 PM,07:31 AM,07:51 PM,17,30,30,28,21,6,53,0.0,1007,28,10,166,18
2020-03-27 15:00:00,33,19,0.0,11.6,7,8,18,09:33 AM,10:53 PM,07:31 AM,07:51 PM,16,33,33,32,10,3,39,0.0,1005,32,10,195,8
2020-03-27 18:00:00,33,19,0.0,11.6,7,8,18,09:33 AM,10:53 PM,07:31 AM,07:51 PM,18,33,33,31,10,2,45,0.0,1004,31,10,297,7
2020-03-27 21:00:00,33,19,0.0,11.6,7,1,18,09:33 AM,10:53 PM,07:31 AM,07:51 PM,19,31,31,28,31,12,64,0.0,1005,28,10,189,19
2020-03-28 00:00:00,26,20,0.0,10.2,6,1,25,10:06 AM,11:48 PM,07:30 AM,07:52 PM,19,28,28,26,30,36,71,0.0,1006,26,10,124,18
2020-03-28 03:00:00,26,20,0.0,10.2,6,1,25,10:06 AM,11:48 PM,07:30 AM,07:52 PM,19,25,25,23,19,73,77,0.5,1006,23,9,148,10
2020-03-28 06:00:00,26,20,0.0,10.2,6,1,25,10:06 AM,11:48 PM,07:30 AM,07:52 PM,20,22,24,22,14,78,88,3.4,1007,22,8,112,8
2020-03-28 09:00:00,26,20,0.0,10.2,6,5,25,10:06 AM,11:48 PM,07:30 AM,07:52 PM,16,25,25,22,31,65,71,1.6,1011,22,9,258,24
2020-03-28 12:00:00,26,20,0.0,10.2,6,5,25,10:06 AM,11:48 PM,07:30 AM,07:52 PM,9,24,24,24,35,31,41,0.0,1013,24,10,339,30
2020-03-28 15:00:00,26,20,0.0,10.2,6,7,25,10:06 AM,11:48 PM,07:30 AM,07:52 PM,6,25,25,26,29,8,30,0.0,1013,26,10,338,25
2020-03-28 18:00:00,26,20,0.0,10.2,6,6,25,10:06 AM,11:48 PM,07:30 AM,07:52 PM,8,25,25,25,26,3,35,0.0,1013,25,10,338,17
2020-03-28 21:00:00,26,20,0.0,10.2,6,1,25,10:06 AM,11:48 PM,07:30 AM,07:52 PM,8,21,22,21,25,1,41,0.0,1014,21,10,148,13
2020-03-29 00:00:00,24,15,0.0,11.6,5,1,32,10:44 AM,No moonset,07:28 AM,07:52 PM,7,18,18,18,22,0,49,0.0,1016,18,10,66,10
2020-03-29 03:00:00,24,15,0.0,11.6,5,1,32,10:44 AM,No moonset,07:28 AM,07:52 PM,5,16,16,16,19,4,48,0.0,1016,16,10,52,9
2020-03-29 06:00:00,24,15,0.0,11.6,5,1,32,10:44 AM,No moonset,07:28 AM,07:52 PM,3,15,15,15,22,4,45,0.0,1017,15,10,42,10
