date_time,Maylands_maxtempC,Maylands_mintempC,Maylands_totalSnow_cm,Maylands_sunHour,Maylands_uvIndex,Maylands_uvIndex,Maylands_moon_illumination,Maylands_moonrise,Maylands_moonset,Maylands_sunrise,Maylands_sunset,Maylands_DewPointC,Maylands_FeelsLikeC,Maylands_HeatIndexC,Maylands_WindChillC,Maylands_WindGustKmph,Maylands_cloudcover,Maylands_humidity,Maylands_precipMM,Maylands_pressure,Maylands_tempC,Maylands_visibility,Maylands_winddirDegree,Maylands_windspeedKmph
2019-12-04 00:00:00,35,24,0.0,13.4,7,1,48,11:50 AM,12:35 AM,05:03 AM,07:10 PM,11,26,26,27,9,28,38,0.0,1011,27,10,157,5
2019-12-04 03:00:00,35,24,0.0,13.4,7,1,48,11:50 AM,12:35 AM,05:03 AM,07:10 PM,10,25,25,24,9,64,40,0.0,1010,24,10,134,4
2019-12-04 06:00:00,35,24,0.0,13.4,7,1,48,11:50 AM,12:35 AM,05:03 AM,07:10 PM,10,26,26,25,5,54,39,0.0,1011,25,10,148,3
2019-12-04 09:00:00,35,24,0.0,13.4,7,8,48,11:50 AM,12:35 AM,05:03 AM,07:10 PM,10,29,29,30,10,67,30,0.0,1012,30,10,200,9
2019-12-04 12:00:00,35,24,0.0,13.4,7,8,48,11:50 AM,12:35 AM,05:03 AM,07:10 PM,10,33,33,35,19,6,22,0.0,1011,35,10,229,17
2019-12-04 15:00:00,35,24,0.0,13.4,7,8,48,11:50 AM,12:35 AM,05:03 AM,07:10 PM,10,33,33,34,27,10,23,0.0,1010,34,10,221,23
2019-12-04 18:00:00,35,24,0.0,13.4,7,1,48,11:50 AM,12:35 AM,05:03 AM,07:10 PM,10,30,30,31,28,18,28,0.0,1011,31,10,203,21
2019-12-04 21:00:00,35,24,0.0,13.4,7,1,48,11:50 AM,12:35 AM,05:03 AM,07:10 PM,12,27,27,28,32,10,37,0.0,1013,28,10,167,19
2019-12-05 00:00:00,38,23,0.0,14.1,8,1,55,12:44 PM,01:06 AM,05:03 AM,07:11 PM,11,27,27,27,37,8,39,0.0,1014,27,10,114,23
2019-12-05 03:00:00,38,23,0.0,14.1,8,1,55,12:44 PM,01:06 AM,05:03 AM,07:11 PM,9,25,25,24,34,1,38,0.0,1014,24,10,108,21
2019-12-05 06:00:00,38,23,0.0,14.1,8,1,55,12:44 PM,01:06 AM,05:03 AM,07:11 PM,10,25,25,24,23,1,41,0.0,1014,24,10,103,15
2019-12-05 09:00:00,38,23,0.0,14.1,8,7,55,12:44 PM,01:06 AM,05:03 AM,07:11 PM,10,29,29,30,16,1,30,0.0,1014,30,10,100,14
2019-12-05 12:00:00,38,23,0.0,14.1,8,9,55,12:44 PM,01:06 AM,05:03 AM,07:11 PM,8,35,35,36,14,1,17,0.0,1013,36,10,126,12
2019-12-05 15:00:00,38,23,0.0,14.1,8,9,55,12:44 PM,01:06 AM,05:03 AM,07:11 PM,9,36,36,37,17,1,19,0.0,1010,37,10,176,14
2019-12-05 18:00:00,38,23,0.0,14.1,8,1,55,12:44 PM,01:06 AM,05:03 AM,07:11 PM,10,31,31,33,32,1,24,0.0,1009,33,10,187,24
2019-12-05 21:00:00,38,23,0.0,14.1,8,1,55,12:44 PM,01:06 AM,05:03 AM,07:11 PM,8,29,29,30,39,2,25,0.0,1010,30,10,143,22
2019-12-06 00:00:00,36,24,0.0,14.1,8,1,62,01:38 PM,01:36 AM,05:03 AM,07:12 PM,8,28,28,29,41,4,27,0.0,1011,29,10,85,24
2019-12-06 03:00:00,36,24,0.0,14.1,8,1,62,01:38 PM,01:36 AM,05:03 AM,07:12 PM,10,27,27,28,49,9,34,0.0,1009,28,10,78,31
2019-12-06 06:00:00,36,24,0.0,14.1,8,1,62,01:38 PM,01:36 AM,05:03 AM,07:12 PM,11,27,27,28,45,12,36,0.0,1009,28,10,66,31
2019-12-06 09:00:00,36,24,0.0,14.1,8,8,62,01:38 PM,01:36 AM,05:03 AM,07:12 PM,12,31,31,32,27,16,29,0.0,1008,32,10,157,22
2019-12-06 12:00:00,36,24,0.0,14.1,8,9,62,01:38 PM,01:36 AM,05:03 AM,07:12 PM,11,35,35,36,16,35,23,0.0,1007,36,10,327,14
2019-12-06 15:00:00,36,24,0.0,14.1,8,8,62,01:38 PM,01:36 AM,05:03 AM,07:12 PM,12,32,32,33,23,19,29,0.0,1005,33,10,269,20
2019-12-06 18:00:00,36,24,0.0,14.1,8,1,62,01:38 PM,01:36 AM,05:03 AM,07:12 PM,13,28,28,28,15,15,40,0.0,1006,28,10,252,13
2019-12-06 21:00:00,36,24,0.0,14.1,8,1,62,01:38 PM,01:36 AM,05:03 AM,07:12 PM,14,26,26,25,13,3,50,0.0,1008,25,10,236,9
2019-12-07 00:00:00,26,18,0.0,12.2,6,1,70,02:31 PM,02:05 AM,05:03 AM,07:13 PM,15,25,25,23,11,1,60,0.0,1009,23,10,277,8
2019-12-07 03:00:00,26,18,0.0,12.2,6,1,70,02:31 PM,02:05 AM,05:03 AM,07:13 PM,15,23,23,22,9,5,65,0.0,1008,22,10,346,6
2019-12-07 06:00:00,26,18,0.0,12.2,6,1,70,02:31 PM,02:05 AM,05:03 AM,07:13 PM,14,21,22,21,18,7,63,0.0,1008,21,10,335,13
2019-12-07 09:00:00,26,18,0.0,12.2,6,6,70,02:31 PM,02:05 AM,05:03 AM,07:13 PM,14,26,26,24,23,6,51,0.0,1009,24,10,315,21
2019-12-07 12:00:00,26,18,0.0,12.2,6,6,70,02:31 PM,02:05 AM,05:03 AM,07:13 PM,15,26,26,25,32,37,54,0.2,1009,25,10,279,27
2019-12-07 15:00:00,26,18,0.0,12.2,6,5,70,02:31 PM,02:05 AM,05:03 AM,07:13 PM,15,25,25,23,32,96,58,0.4,1010,23,10,257,27
2019-12-07 18:00:00,26,18,0.0,12.2,6,1,70,02:31 PM,02:05 AM,05:03 AM,07:13 PM,12,21,23,21,28,76,58,0.1,1012,21,10,249,23
2019-12-07 21:00:00,26,18,0.0,12.2,6,1,70,02:31 PM,02:05 AM,05:03 AM,07:13 PM,12,19,19,19,22,65,65,0.2,1014,19,10,235,16
2019-12-08 00:00:00,23,15,0.0,14.1,5,1,77,03:26 PM,02:34 AM,05:03 AM,07:13 PM,12,18,18,18,19,79,70,0.3,1015,18,9,214,13
2019-12-08 03:00:00,23,15,0.0,14.1,5,1,77,03:26 PM,02:34 AM,05:03 AM,07:13 PM,12,17,17,17,21,45,75,0.3,1015,17,10,183,15
2019-12-08 06:00:00,23,15,0.0,14.1,5,1,77,03:26 PM,02:34 AM,05:03 AM,07:13 PM,10,17,17,17,17,18,67,0.0,1017,17,10,178,12
2019-12-08 09:00:00,23,15,0.0,14.1,5,6,77,03:26 PM,02:34 AM,05:03 AM,07:13 PM,9,20,21,20,17,12,49,0.0,1018,20,10,199,15
2019-12-08 12:00:00,23,15,0.0,14.1,5,6,77,03:26 PM,02:34 AM,05:03 AM,07:13 PM,9,24,24,23,22,0,40,0.0,1018,23,10,223,19
2019-12-08 15:00:00,23,15,0.0,14.1,5,6,77,03:26 PM,02:34 AM,05:03 AM,07:13 PM,10,25,25,23,29,1,45,0.0,1017,23,10,225,25
2019-12-08 18:00:00,23,15,0.0,14.1,5,1,77,03:26 PM,02:34 AM,05:03 AM,07:13 PM,11,21,22,21,26,2,53,0.0,1018,21,10,211,22
2019-12-08 21:00:00,23,15,0.0,14.1,5,1,77,03:26 PM,02:34 AM,05:03 AM,07:13 PM,10,18,18,18,23,2,60,0.0,1020,18,10,195,16
2019-12-09 00:00:00,29,16,0.0,14.1,7,1,84,04:22 PM,03:05 AM,05:03 AM,07:14 PM,9,17,17,17,21,1,59,0.0,1020,17,10,172,14
2019-12-09 03:00:00,29,16,0.0,14.1,7,1,84,04:22 PM,03:05 AM,05:03 AM,07:14 PM,8,16,16,16,19,0,60,0.0,1020,16,10,128,13
2019-12-09 06:00:00,29,16,0.0,14.1,7,1,84,04:22 PM,03:05 AM,05:03 AM,07:14 PM,9,17,17,17,18,0,59,0.0,1021,17,10,102,13
2019-12-09 09:00:00,29,16,0.0,14.1,7,6,84,04:22 PM,03:05 AM,05:03 AM,07:14 PM,8,22,22,22,14,0,42,0.0,1022,22,10,114,12
2019-12-09 12:00:00,29,16,0.0,14.1,7,7,84,04:22 PM,03:05 AM,05:03 AM,07:14 PM,7,27,27,28,13,0,27,0.0,1021,28,10,180,11
2019-12-09 15:00:00,29,16,0.0,14.1,7,7,84,04:22 PM,03:05 AM,05:03 AM,07:14 PM,9,27,27,28,22,0,30,0.0,1019,28,10,210,19
2019-12-09 18:00:00,29,16,0.0,14.1,7,1,84,04:22 PM,03:05 AM,05:03 AM,07:14 PM,10,24,24,24,30,0,42,0.0,1019,24,10,197,24
2019-12-09 21:00:00,29,16,0.0,14.1,7,1,84,04:22 PM,03:05 AM,05:03 AM,07:14 PM,10,20,20,20,28,0,52,0.0,1019,20,10,177,19
2019-12-10 00:00:00,34,19,0.0,14.1,7,1,92,05:21 PM,03:38 AM,05:04 AM,07:15 PM,9,20,20,20,22,0,50,0.0,1019,20,10,152,13
2019-12-10 03:00:00,34,19,0.0,14.1,7,1,92,05:21 PM,03:38 AM,05:04 AM,07:15 PM,6,19,19,19,24,12,43,0.0,1019,19,10,117,14
2019-12-10 06:00:00,34,19,0.0,14.1,7,1,92,05:21 PM,03:38 AM,05:04 AM,07:15 PM,7,20,20,20,27,23,43,0.0,1019,20,10,94,18
2019-12-10 09:00:00,34,19,0.0,14.1,7,7,92,05:21 PM,03:38 AM,05:04 AM,07:15 PM,6,26,26,26,14,9,30,0.0,1019,26,10,103,12
2019-12-10 12:00:00,34,19,0.0,14.1,7,8,92,05:21 PM,03:38 AM,05:04 AM,07:15 PM,5,30,30,32,9,22,18,0.0,1018,32,10,137,8
2019-12-10 15:00:00,34,19,0.0,14.1,7,8,92,05:21 PM,03:38 AM,05:04 AM,07:15 PM,6,31,31,33,13,37,19,0.0,1015,33,10,177,11
2019-12-10 18:00:00,34,19,0.0,14.1,7,1,92,05:21 PM,03:38 AM,05:04 AM,07:15 PM,8,28,28,29,29,31,27,0.0,1014,29,10,186,22
2019-12-10 21:00:00,34,19,0.0,14.1,7,1,92,05:21 PM,03:38 AM,05:04 AM,07:15 PM,7,25,25,26,39,3,29,0.0,1015,26,10,150,24
2019-12-11 00:00:00,36,21,0.0,14.1,8,1,99,06:21 PM,04:15 AM,05:04 AM,07:16 PM,5,24,24,25,48,4,28,0.0,1016,25,10,103,30
2019-12-11 03:00:00,36,21,0.0,14.1,8,1,99,06:21 PM,04:15 AM,05:04 AM,07:16 PM,5,23,23,22,47,5,33,0.0,1017,22,10,95,31
2019-12-11 06:00:00,36,21,0.0,14.1,8,1,99,06:21 PM,04:15 AM,05:04 AM,07:16 PM,6,22,22,22,43,5,36,0.0,1018,22,10,92,30
2019-12-11 09:00:00,36,21,0.0,14.1,8,7,99,06:21 PM,04:15 AM,05:04 AM,07:16 PM,8,27,27,27,31,5,31,0.0,1018,27,10,89,26
2019-12-11 12:00:00,36,21,0.0,14.1,8,8,99,06:21 PM,04:15 AM,05:04 AM,07:16 PM,8,32,32,33,22,6,21,0.0,1016,33,10,94,19
2019-12-11 15:00:00,36,21,0.0,14.1,8,9,99,06:21 PM,04:15 AM,05:04 AM,07:16 PM,8,34,34,36,19,7,18,0.0,1014,36,10,113,16
2019-12-11 18:00:00,36,21,0.0,14.1,8,1,99,06:21 PM,04:15 AM,05:04 AM,07:16 PM,8,32,32,34,26,6,20,0.0,1014,34,10,128,16
2019-12-11 21:00:00,36,21,0.0,14.1,8,1,99,06:21 PM,04:15 AM,05:04 AM,07:16 PM,8,28,28,30,40,4,25,0.0,1015,30,10,110,23
2019-12-12 00:00:00,38,22,0.0,14.1,8,1,100,07:23 PM,04:58 AM,05:04 AM,07:16 PM,10,26,26,26,45,4,37,0.0,1017,26,10,94,31
2019-12-12 03:00:00,38,22,0.0,14.1,8,1,100,07:23 PM,04:58 AM,05:04 AM,07:16 PM,10,25,25,23,39,5,44,0.0,1017,23,10,92,27
2019-12-12 06:00:00,38,22,0.0,14.1,8,1,100,07:23 PM,04:58 AM,05:04 AM,07:16 PM,9,25,25,24,33,3,41,0.0,1018,24,10,85,23
2019-12-12 09:00:00,38,22,0.0,14.1,8,7,100,07:23 PM,04:58 AM,05:04 AM,07:16 PM,7,28,28,30,26,0,25,0.0,1018,30,10,73,21
2019-12-12 12:00:00,38,22,0.0,14.1,8,9,100,07:23 PM,04:58 AM,05:04 AM,07:16 PM,5,34,34,36,18,0,15,0.0,1017,36,10,81,15
2019-12-12 15:00:00,38,22,0.0,14.1,8,9,100,07:23 PM,04:58 AM,05:04 AM,07:16 PM,6,37,37,38,12,0,15,0.0,1015,38,10,122,10
2019-12-12 18:00:00,38,22,0.0,14.1,8,1,100,07:23 PM,04:58 AM,05:04 AM,07:16 PM,6,35,35,35,22,0,17,0.0,1015,35,10,165,14
2019-12-12 21:00:00,38,22,0.0,14.1,8,1,100,07:23 PM,04:58 AM,05:04 AM,07:16 PM,4,31,31,31,29,1,19,0.0,1016,31,10,142,14
2019-12-13 00:00:00,39,26,0.0,14.1,9,1,87,08:23 PM,05:47 AM,05:04 AM,07:17 PM,1,26,26,28,30,1,18,0.0,1016,28,10,94,15
2019-12-13 03:00:00,39,26,0.0,14.1,9,1,87,08:23 PM,05:47 AM,05:04 AM,07:17 PM,2,25,25,27,38,0,20,0.0,1015,27,10,75,21
2019-12-13 06:00:00,39,26,0.0,14.1,9,1,87,08:23 PM,05:47 AM,05:04 AM,07:17 PM,2,26,26,28,32,0,20,0.0,1016,28,10,56,19
2019-12-13 09:00:00,39,26,0.0,14.1,9,8,87,08:23 PM,05:47 AM,05:04 AM,07:17 PM,4,32,32,33,19,0,16,0.0,1017,33,10,41,14
2019-12-13 12:00:00,39,26,0.0,14.1,9,9,87,08:23 PM,05:47 AM,05:04 AM,07:17 PM,5,38,38,39,9,0,12,0.0,1015,39,10,96,8
2019-12-13 15:00:00,39,26,0.0,14.1,9,9,87,08:23 PM,05:47 AM,05:04 AM,07:17 PM,6,37,37,38,17,0,14,0.0,1013,38,10,204,14
2019-12-13 18:00:00,39,26,0.0,14.1,9,1,87,08:23 PM,05:47 AM,05:04 AM,07:17 PM,5,34,34,34,29,0,17,0.0,1013,34,10,195,22
2019-12-13 21:00:00,39,26,0.0,14.1,9,1,87,08:23 PM,05:47 AM,05:04 AM,07:17 PM,4,31,31,31,28,0,20,0.0,1014,31,10,164,15
2019-12-14 00:00:00,39,25,0.0,14.1,9,1,79,09:21 PM,06:42 AM,05:04 AM,07:18 PM,4,26,26,27,22,0,23,0.0,1014,27,10,126,11
2019-12-14 03:00:00,39,25,0.0,14.1,9,1,79,09:21 PM,06:42 AM,05:04 AM,07:18 PM,7,25,25,26,22,0,30,0.0,1012,26,10,99,11
2019-12-14 06:00:00,39,25,0.0,14.1,9,1,79,09:21 PM,06:42 AM,05:04 AM,07:18 PM,6,26,26,27,18,0,27,0.0,1012,27,10,68,10
2019-12-14 09:00:00,39,25,0.0,14.1,9,8,79,09:21 PM,06:42 AM,05:04 AM,07:18 PM,5,33,33,34,8,0,16,0.0,1012,34,10,135,7
2019-12-14 12:00:00,39,25,0.0,14.1,9,9,79,09:21 PM,06:42 AM,05:04 AM,07:18 PM,3,38,38,39,14,0,11,0.0,1010,39,10,296,12
2019-12-14 15:00:00,39,25,0.0,14.1,9,9,79,09:21 PM,06:42 AM,05:04 AM,07:18 PM,4,36,36,37,26,0,13,0.0,1008,37,10,233,23
2019-12-14 18:00:00,39,25,0.0,14.1,9,1,79,09:21 PM,06:42 AM,05:04 AM,07:18 PM,6,32,32,33,28,0,18,0.0,1007,33,10,200,21
2019-12-14 21:00:00,39,25,0.0,14.1,9,1,79,09:21 PM,06:42 AM,05:04 AM,07:18 PM,5,28,28,30,28,0,21,0.0,1008,30,10,169,15
2019-12-15 00:00:00,38,27,0.0,14.1,8,1,72,10:13 PM,07:43 AM,05:05 AM,07:18 PM,4,26,26,28,26,0,22,0.0,1008,28,10,131,14
2019-12-15 03:00:00,38,27,0.0,14.1,8,1,72,10:13 PM,07:43 AM,05:05 AM,07:18 PM,5,26,26,28,36,0,24,0.0,1006,28,10,107,19
2019-12-15 06:00:00,38,27,0.0,14.1,8,1,72,10:13 PM,07:43 AM,05:05 AM,07:18 PM,5,26,26,28,24,0,23,0.0,1006,28,10,82,14
2019-12-15 09:00:00,38,27,0.0,14.1,8,8,72,10:13 PM,07:43 AM,05:05 AM,07:18 PM,7,32,32,33,12,0,20,0.0,1005,33,10,138,10
2019-12-15 12:00:00,38,27,0.0,14.1,8,9,72,10:13 PM,07:43 AM,05:05 AM,07:18 PM,8,37,37,38,17,0,16,0.0,1004,38,10,282,14
2019-12-15 15:00:00,38,27,0.0,14.1,8,8,72,10:13 PM,07:43 AM,05:05 AM,07:18 PM,10,34,34,35,25,1,22,0.0,1002,35,10,237,22
2019-12-15 18:00:00,38,27,0.0,14.1,8,1,72,10:13 PM,07:43 AM,05:05 AM,07:18 PM,12,30,30,31,24,2,32,0.0,1002,31,10,210,19
2019-12-15 21:00:00,38,27,0.0,14.1,8,1,72,10:13 PM,07:43 AM,05:05 AM,07:18 PM,12,27,27,27,20,3,38,0.0,1004,27,10,189,13
2019-12-16 00:00:00,31,19,0.0,14.1,7,1,65,11:00 PM,08:48 AM,05:05 AM,07:19 PM,10,26,26,27,17,3,35,0.0,1005,27,10,137,10
2019-12-16 03:00:00,31,19,0.0,14.1,7,1,65,11:00 PM,08:48 AM,05:05 AM,07:19 PM,8,25,25,25,15,2,33,0.0,1004,25,10,133,10
2019-12-16 06:00:00,31,19,0.0,14.1,7,1,65,11:00 PM,08:48 AM,05:05 AM,07:19 PM,8,26,26,26,12,0,34,0.0,1005,26,10,160,7
2019-12-16 09:00:00,31,19,0.0,14.1,7,8,65,11:00 PM,08:48 AM,05:05 AM,07:19 PM,10,29,29,30,7,0,28,0.0,1006,30,10,188,6
2019-12-16 12:00:00,31,19,0.0,14.1,7,8,65,11:00 PM,08:48 AM,05:05 AM,07:19 PM,9,33,33,35,17,2,20,0.0,1006,35,10,203,15
2019-12-16 15:00:00,31,19,0.0,14.1,7,8,65,11:00 PM,08:48 AM,05:05 AM,07:19 PM,12,32,32,33,26,2,28,0.0,1004,33,10,218,23
2019-12-16 18:00:00,31,19,0.0,14.1,7,1,65,11:00 PM,08:48 AM,05:05 AM,07:19 PM,13,29,29,30,28,2,36,0.0,1006,30,10,209,23
2019-12-16 21:00:00,31,19,0.0,14.1,7,1,65,11:00 PM,08:48 AM,05:05 AM,07:19 PM,13,27,27,27,26,2,41,0.0,1008,27,10,194,17
2019-12-17 00:00:00,33,23,0.0,14.2,8,1,58,11:43 PM,09:54 AM,05:05 AM,07:20 PM,12,26,26,26,19,3,41,0.0,1009,26,10,154,11
2019-12-17 03:00:00,33,23,0.0,14.2,8,1,58,11:43 PM,09:54 AM,05:05 AM,07:20 PM,9,25,25,24,15,4,38,0.0,1009,24,10,140,9
2019-12-17 06:00:00,33,23,0.0,14.2,8,1,58,11:43 PM,09:54 AM,05:05 AM,07:20 PM,9,25,25,25,9,5,36,0.0,1010,25,10,153,6
2019-12-17 09:00:00,33,23,0.0,14.2,8,7,58,11:43 PM,09:54 AM,05:05 AM,07:20 PM,9,29,29,30,12,5,28,0.0,1010,30,10,165,11
2019-12-17 12:00:00,33,23,0.0,14.2,8,8,58,11:43 PM,09:54 AM,05:05 AM,07:20 PM,11,32,32,33,26,4,28,0.0,1010,33,10,227,22
2019-12-17 15:00:00,33,23,0.0,14.2,8,8,58,11:43 PM,09:54 AM,05:05 AM,07:20 PM,13,31,31,32,29,2,32,0.0,1008,32,10,221,25
2019-12-17 18:00:00,33,23,0.0,14.2,8,1,58,11:43 PM,09:54 AM,05:05 AM,07:20 PM,13,29,29,29,30,2,37,0.0,1009,29,10,213,24
2019-12-17 21:00:00,33,23,0.0,14.2,8,1,58,11:43 PM,09:54 AM,05:05 AM,07:20 PM,13,27,27,25,29,3,42,0.0,1011,25,10,184,18
2019-12-18 00:00:00,33,22,0.0,14.1,7,1,50,No moonrise,11:00 AM,05:06 AM,07:20 PM,10,26,26,23,26,4,35,0.0,1012,23,10,129,15
2019-12-18 03:00:00,33,22,0.0,14.1,7,1,50,No moonrise,11:00 AM,05:06 AM,07:20 PM,8,25,25,24,18,4,34,0.0,1011,24,10,111,12
2019-12-18 06:00:00,33,22,0.0,14.1,7,1,50,No moonrise,11:00 AM,05:06 AM,07:20 PM,9,25,25,24,13,4,38,0.0,1011,24,10,97,10
2019-12-18 09:00:00,33,22,0.0,14.1,7,7,50,No moonrise,11:00 AM,05:06 AM,07:20 PM,11,28,28,28,14,3,36,0.0,1011,28,10,137,12
2019-12-18 12:00:00,33,22,0.0,14.1,7,8,50,No moonrise,11:00 AM,05:06 AM,07:20 PM,12,31,31,32,18,0,28,0.0,1010,32,10,268,15
2019-12-18 15:00:00,33,22,0.0,14.1,7,8,50,No moonrise,11:00 AM,05:06 AM,07:20 PM,11,30,30,31,22,0,30,0.0,1008,31,10,269,19
2019-12-18 18:00:00,33,22,0.0,14.1,7,1,50,No moonrise,11:00 AM,05:06 AM,07:20 PM,14,28,28,28,20,0,47,0.0,1009,28,10,257,17
2019-12-18 21:00:00,33,22,0.0,14.1,7,1,50,No moonrise,11:00 AM,05:06 AM,07:20 PM,17,28,28,25,20,0,72,0.0,1011,25,10,244,15
2019-12-19 00:00:00,23,19,0.0,12.2,6,1,43,12:20 AM,12:06 PM,05:06 AM,07:21 PM,17,22,24,22,20,15,78,0.0,1011,22,10,232,15
2019-12-19 03:00:00,23,19,0.0,12.2,6,1,43,12:20 AM,12:06 PM,05:06 AM,07:21 PM,16,20,20,20,14,42,80,0.0,1010,20,10,254,10
2019-12-19 06:00:00,23,19,0.0,12.2,6,1,43,12:20 AM,12:06 PM,05:06 AM,07:21 PM,16,21,21,21,11,57,74,0.0,1010,21,10,295,9
2019-12-19 09:00:00,23,19,0.0,12.2,6,5,43,12:20 AM,12:06 PM,05:06 AM,07:21 PM,16,25,25,23,21,97,67,0.2,1011,23,7,293,18
2019-12-19 12:00:00,23,19,0.0,12.2,6,5,43,12:20 AM,12:06 PM,05:06 AM,07:21 PM,16,25,25,23,28,94,65,0.9,1012,23,4,271,24
2019-12-19 15:00:00,23,19,0.0,12.2,6,6,43,12:20 AM,12:06 PM,05:06 AM,07:21 PM,13,25,25,23,32,56,53,1.1,1012,23,9,256,28
2019-12-19 18:00:00,23,19,0.0,12.2,6,1,43,12:20 AM,12:06 PM,05:06 AM,07:21 PM,12,21,23,21,31,22,54,0.0,1013,21,10,253,26
2019-12-19 21:00:00,23,19,0.0,12.2,6,1,43,12:20 AM,12:06 PM,05:06 AM,07:21 PM,11,20,20,20,28,50,59,0.0,1014,20,10,245,21
2019-12-20 00:00:00,25,18,0.0,13.4,5,1,36,12:56 AM,01:11 PM,05:07 AM,07:21 PM,11,19,19,19,24,44,61,0.0,1015,19,10,233,18
2019-12-20 03:00:00,25,18,0.0,13.4,5,1,36,12:56 AM,01:11 PM,05:07 AM,07:21 PM,11,19,19,19,19,85,60,0.1,1015,19,10,219,14
2019-12-20 06:00:00,25,18,0.0,13.4,5,1,36,12:56 AM,01:11 PM,05:07 AM,07:21 PM,11,19,19,19,16,92,58,0.0,1017,19,10,204,12
2019-12-20 09:00:00,25,18,0.0,13.4,5,6,36,12:56 AM,01:11 PM,05:07 AM,07:21 PM,11,21,22,21,14,59,52,0.1,1018,21,10,205,13
2019-12-20 12:00:00,25,18,0.0,13.4,5,6,36,12:56 AM,01:11 PM,05:07 AM,07:21 PM,11,25,25,24,18,0,43,0.0,1018,24,10,230,16
2019-12-20 15:00:00,25,18,0.0,13.4,5,6,36,12:56 AM,01:11 PM,05:07 AM,07:21 PM,11,25,25,24,26,0,44,0.0,1016,24,10,228,23
2019-12-20 18:00:00,25,18,0.0,13.4,5,1,36,12:56 AM,01:11 PM,05:07 AM,07:21 PM,12,22,23,22,27,0,53,0.0,1016,22,10,208,22
2019-12-20 21:00:00,25,18,0.0,13.4,5,1,36,12:56 AM,01:11 PM,05:07 AM,07:21 PM,12,19,19,19,24,0,64,0.0,1017,19,10,183,17
2019-12-21 00:00:00,33,17,0.0,14.2,7,1,28,01:31 AM,02:15 PM,05:07 AM,07:22 PM,12,18,18,18,26,0,66,0.0,1017,18,10,146,17
2019-12-21 03:00:00,33,17,0.0,14.2,7,1,28,01:31 AM,02:15 PM,05:07 AM,07:22 PM,11,18,18,18,30,0,64,0.0,1016,18,10,92,20
2019-12-21 06:00:00,33,17,0.0,14.2,7,1,28,01:31 AM,02:15 PM,05:07 AM,07:22 PM,11,19,20,19,27,0,59,0.0,1016,19,10,84,19
2019-12-21 09:00:00,33,17,0.0,14.2,7,7,28,01:31 AM,02:15 PM,05:07 AM,07:22 PM,10,27,27,26,13,0,39,0.0,1015,26,10,77,11
2019-12-21 12:00:00,33,17,0.0,14.2,7,8,28,01:31 AM,02:15 PM,05:07 AM,07:22 PM,10,31,31,33,11,0,25,0.0,1013,33,10,123,10
2019-12-21 15:00:00,33,17,0.0,14.2,7,8,28,01:31 AM,02:15 PM,05:07 AM,07:22 PM,11,30,30,31,27,0,32,0.0,1011,31,10,224,23
2019-12-21 18:00:00,33,17,0.0,14.2,7,1,28,01:31 AM,02:15 PM,05:07 AM,07:22 PM,14,26,26,25,30,0,50,0.0,1011,25,10,205,25
2019-12-21 21:00:00,33,17,0.0,14.2,7,1,28,01:31 AM,02:15 PM,05:07 AM,07:22 PM,14,22,23,22,25,1,63,0.0,1013,22,10,194,18
2019-12-22 00:00:00,26,17,0.0,12.2,6,1,21,02:06 AM,03:20 PM,05:08 AM,07:22 PM,14,20,20,20,17,2,68,0.0,1013,20,10,189,11
2019-12-22 03:00:00,26,17,0.0,12.2,6,1,21,02:06 AM,03:20 PM,05:08 AM,07:22 PM,13,18,18,18,18,3,72,0.0,1012,18,10,196,12
2019-12-22 06:00:00,26,17,0.0,12.2,6,1,21,02:06 AM,03:20 PM,05:08 AM,07:22 PM,13,18,18,18,17,9,74,0.0,1013,18,10,188,13
2019-12-22 09:00:00,26,17,0.0,12.2,6,5,21,02:06 AM,03:20 PM,05:08 AM,07:22 PM,14,22,22,22,17,47,62,0.0,1013,22,10,204,15
2019-12-22 12:00:00,26,17,0.0,12.2,6,6,21,02:06 AM,03:20 PM,05:08 AM,07:22 PM,15,27,27,26,24,99,50,0.0,1012,26,10,229,21
2019-12-22 15:00:00,26,17,0.0,12.2,6,7,21,02:06 AM,03:20 PM,05:08 AM,07:22 PM,15,26,26,26,26,76,52,0.0,1011,26,10,221,23
2019-12-22 18:00:00,26,17,0.0,12.2,6,1,21,02:06 AM,03:20 PM,05:08 AM,07:22 PM,15,25,25,24,25,26,57,0.0,1011,24,10,214,20
2019-12-22 21:00:00,26,17,0.0,12.2,6,1,21,02:06 AM,03:20 PM,05:08 AM,07:22 PM,14,22,24,22,20,11,60,0.0,1013,22,10,192,13
2019-12-23 00:00:00,30,18,0.0,13.4,7,1,14,02:44 AM,04:24 PM,05:08 AM,07:23 PM,13,21,21,21,18,5,64,0.0,1014,21,10,147,11
2019-12-23 03:00:00,30,18,0.0,13.4,7,1,14,02:44 AM,04:24 PM,05:08 AM,07:23 PM,13,19,19,19,18,6,69,0.0,1013,19,10,123,12
2019-12-23 06:00:00,30,18,0.0,13.4,7,1,14,02:44 AM,04:24 PM,05:08 AM,07:23 PM,13,20,20,20,12,6,66,0.0,1014,20,10,125,9
2019-12-23 09:00:00,30,18,0.0,13.4,7,5,14,02:44 AM,04:24 PM,05:08 AM,07:23 PM,13,26,26,25,9,35,50,0.0,1014,25,10,167,8
