date_time,Bridgetown_maxtempC,Bridgetown_mintempC,Bridgetown_totalSnow_cm,Bridgetown_sunHour,Bridgetown_uvIndex,Bridgetown_uvIndex,Bridgetown_moon_illumination,Bridgetown_moonrise,Bridgetown_moonset,Bridgetown_sunrise,Bridgetown_sunset,Bridgetown_DewPointC,Bridgetown_FeelsLikeC,Bridgetown_HeatIndexC,Bridgetown_WindChillC,Bridgetown_WindGustKmph,Bridgetown_cloudcover,Bridgetown_humidity,Bridgetown_precipMM,Bridgetown_pressure,Bridgetown_tempC,Bridgetown_visibility,Bridgetown_winddirDegree,Bridgetown_windspeedKmph
2020-03-27 06:00:00,27,25,0.0,10.5,7,5,18,08:07 AM,08:52 PM,05:58 AM,06:10 PM,21,27,27,25,30,84,80,0.2,1011,25,9,91,22
2020-03-27 09:00:00,27,25,0.0,10.5,7,6,18,08:07 AM,08:52 PM,05:58 AM,06:10 PM,21,28,28,26,31,87,76,0.2,1013,26,9,93,25
2020-03-27 12:00:00,27,25,0.0,10.5,7,7,18,08:07 AM,08:52 PM,05:58 AM,06:10 PM,21,29,29,27,29,60,72,0.1,1013,27,10,94,25
2020-03-27 15:00:00,27,25,0.0,10.5,7,7,18,08:07 AM,08:52 PM,05:58 AM,06:10 PM,21,29,29,27,26,15,72,0.0,1011,27,10,91,22
2020-03-27 18:00:00,27,25,0.0,10.5,7,7,18,08:07 AM,08:52 PM,05:58 AM,06:10 PM,21,28,28,26,26,24,76,0.0,1010,26,10,76,20
2020-03-27 21:00:00,27,25,0.0,10.5,7,1,18,08:07 AM,08:52 PM,05:58 AM,06:10 PM,21,27,27,25,29,31,79,0.0,1012,25,10,63,21
2020-03-28 00:00:00,27,25,0.0,12.5,7,1,25,08:46 AM,09:41 PM,05:57 AM,06:10 PM,22,27,27,25,31,33,80,0.0,1013,25,10,64,22
2020-03-28 03:00:00,27,25,0.0,12.5,7,1,25,08:46 AM,09:41 PM,05:57 AM,06:10 PM,21,27,27,25,31,32,80,0.0,1012,25,10,67,22
2020-03-28 06:00:00,27,25,0.0,12.5,7,6,25,08:46 AM,09:41 PM,05:57 AM,06:10 PM,21,27,27,25,32,47,80,0.0,1012,25,10,66,24
2020-03-28 09:00:00,27,25,0.0,12.5,7,6,25,08:46 AM,09:41 PM,05:57 AM,06:10 PM,21,29,29,26,32,68,75,0.0,1014,26,10,75,26
2020-03-28 12:00:00,27,25,0.0,12.5,7,7,25,08:46 AM,09:41 PM,05:57 AM,06:10 PM,21,30,30,27,30,55,70,0.1,1014,27,10,76,26
2020-03-28 15:00:00,27,25,0.0,12.5,7,7,25,08:46 AM,09:41 PM,05:57 AM,06:10 PM,21,29,29,27,30,18,71,0.0,1012,27,10,72,25
2020-03-28 18:00:00,27,25,0.0,12.5,7,6,25,08:46 AM,09:41 PM,05:57 AM,06:10 PM,22,29,29,26,34,34,76,0.0,1012,26,10,69,26
2020-03-28 21:00:00,27,25,0.0,12.5,7,1,25,08:46 AM,09:41 PM,05:57 AM,06:10 PM,22,28,28,26,38,67,79,0.0,1014,26,10,68,28
2020-03-29 00:00:00,27,25,0.0,12.5,6,1,32,09:29 AM,10:32 PM,05:56 AM,06:10 PM,22,28,28,26,39,70,80,0.1,1014,26,10,74,28
2020-03-29 03:00:00,27,25,0.0,12.5,6,1,32,09:29 AM,10:32 PM,05:56 AM,06:10 PM,22,28,28,25,42,60,80,0.0,1013,25,10,75,30
2020-03-29 06:00:00,27,25,0.0,12.5,6,7,32,09:29 AM,10:32 PM,05:56 AM,06:10 PM,21,28,28,26,42,43,77,0.0,1014,26,10,68,30
2020-03-29 09:00:00,27,25,0.0,12.5,6,7,32,09:29 AM,10:32 PM,05:56 AM,06:10 PM,21,29,29,27,39,26,72,0.0,1016,27,10,70,31
2020-03-29 12:00:00,27,25,0.0,12.5,6,7,32,09:29 AM,10:32 PM,05:56 AM,06:10 PM,21,29,29,27,35,25,70,0.0,1016,27,10,71,31
2020-03-29 15:00:00,27,25,0.0,12.5,6,6,32,09:29 AM,10:32 PM,05:56 AM,06:10 PM,21,29,29,27,37,51,71,0.1,1014,27,10,65,31
2020-03-29 18:00:00,27,25,0.0,12.5,6,7,32,09:29 AM,10:32 PM,05:56 AM,06:10 PM,21,28,28,26,42,58,74,0.1,1014,26,9,60,33
2020-03-29 21:00:00,27,25,0.0,12.5,6,1,32,09:29 AM,10:32 PM,05:56 AM,06:10 PM,21,27,27,25,41,26,74,0.0,1015,25,10,62,30
2020-03-30 00:00:00,27,24,0.0,12.5,7,1,40,10:15 AM,11:25 PM,05:56 AM,06:10 PM,21,27,27,25,38,27,75,0.0,1015,25,10,60,27
2020-03-30 03:00:00,27,24,0.0,12.5,7,1,40,10:15 AM,11:25 PM,05:56 AM,06:10 PM,20,27,27,25,36,61,76,0.0,1013,25,10,55,25
2020-03-30 06:00:00,27,24,0.0,12.5,7,6,40,10:15 AM,11:25 PM,05:56 AM,06:10 PM,19,26,26,25,37,62,71,0.1,1014,25,10,49,27
2020-03-30 09:00:00,27,24,0.0,12.5,7,7,40,10:15 AM,11:25 PM,05:56 AM,06:10 PM,20,28,28,26,35,16,69,0.0,1015,26,10,52,29
2020-03-30 12:00:00,27,24,0.0,12.5,7,7,40,10:15 AM,11:25 PM,05:56 AM,06:10 PM,20,29,29,27,31,6,65,0.0,1015,27,10,63,27
2020-03-30 15:00:00,27,24,0.0,12.5,7,7,40,10:15 AM,11:25 PM,05:56 AM,06:10 PM,20,28,28,26,31,18,69,0.0,1013,26,10,68,26
2020-03-30 18:00:00,27,24,0.0,12.5,7,7,40,10:15 AM,11:25 PM,05:56 AM,06:10 PM,20,27,27,25,31,24,71,0.0,1012,25,10,67,24
2020-03-30 21:00:00,27,24,0.0,12.5,7,1,40,10:15 AM,11:25 PM,05:56 AM,06:10 PM,20,27,27,25,32,49,74,0.1,1013,25,10,58,24
2020-03-31 00:00:00,27,24,0.0,12.6,7,1,44,11:06 AM,No moonset,05:55 AM,06:10 PM,20,27,27,25,34,65,76,0.1,1013,25,10,51,24
2020-03-31 03:00:00,27,24,0.0,12.6,7,1,44,11:06 AM,No moonset,05:55 AM,06:10 PM,20,26,26,24,32,61,78,0.1,1012,24,10,51,23
2020-03-31 06:00:00,27,24,0.0,12.6,7,6,44,11:06 AM,No moonset,05:55 AM,06:10 PM,19,26,26,24,28,56,73,0.1,1012,24,9,52,21
2020-03-31 09:00:00,27,24,0.0,12.6,7,7,44,11:06 AM,No moonset,05:55 AM,06:10 PM,18,27,27,26,24,3,64,0.0,1013,26,10,60,21
2020-03-31 12:00:00,27,24,0.0,12.6,7,7,44,11:06 AM,No moonset,05:55 AM,06:10 PM,18,28,28,27,23,9,60,0.0,1013,27,10,68,20
2020-03-31 15:00:00,27,24,0.0,12.6,7,7,44,11:06 AM,No moonset,05:55 AM,06:10 PM,19,28,28,26,24,22,64,0.0,1011,26,10,66,21
2020-03-31 18:00:00,27,24,0.0,12.6,7,7,44,11:06 AM,No moonset,05:55 AM,06:10 PM,19,27,27,26,27,18,68,0.0,1011,26,10,59,21
2020-03-31 21:00:00,27,24,0.0,12.6,7,1,44,11:06 AM,No moonset,05:55 AM,06:10 PM,20,27,27,25,29,24,72,0.0,1012,25,10,54,21
2020-04-01 00:00:00,27,24,0.0,11.8,7,1,56,12:00 PM,12:20 AM,05:54 AM,06:10 PM,20,26,26,25,31,30,73,0.0,1013,25,10,60,22
2020-04-01 03:00:00,27,24,0.0,11.8,7,1,56,12:00 PM,12:20 AM,05:54 AM,06:10 PM,19,26,26,24,30,53,74,0.0,1011,24,10,72,20
2020-04-01 06:00:00,27,24,0.0,11.8,7,6,56,12:00 PM,12:20 AM,05:54 AM,06:10 PM,19,27,27,25,30,64,71,0.1,1012,25,10,75,21
2020-04-01 09:00:00,27,24,0.0,11.8,7,7,56,12:00 PM,12:20 AM,05:54 AM,06:10 PM,19,28,28,26,27,35,64,0.0,1014,26,10,82,22
2020-04-01 12:00:00,27,24,0.0,11.8,7,6,56,12:00 PM,12:20 AM,05:54 AM,06:10 PM,20,29,29,27,27,46,66,0.0,1013,27,10,91,23
2020-04-01 15:00:00,27,24,0.0,11.8,7,7,56,12:00 PM,12:20 AM,05:54 AM,06:10 PM,20,28,28,26,26,64,69,0.1,1012,26,10,96,22
2020-04-01 18:00:00,27,24,0.0,11.8,7,6,56,12:00 PM,12:20 AM,05:54 AM,06:10 PM,20,28,28,26,28,47,72,0.0,1012,26,10,89,21
2020-04-01 21:00:00,27,24,0.0,11.8,7,1,56,12:00 PM,12:20 AM,05:54 AM,06:10 PM,20,27,27,25,32,75,74,0.1,1013,25,10,87,23
2020-04-02 00:00:00,27,24,0.0,12.6,6,1,64,12:58 PM,01:15 AM,05:54 AM,06:10 PM,20,27,27,25,31,76,75,0.1,1014,25,10,97,21
2020-04-02 03:00:00,27,24,0.0,12.6,6,1,64,12:58 PM,01:15 AM,05:54 AM,06:10 PM,20,27,27,25,31,61,75,0.1,1013,25,9,103,21
2020-04-02 06:00:00,27,24,0.0,12.6,6,6,64,12:58 PM,01:15 AM,05:54 AM,06:10 PM,20,27,27,25,32,38,76,0.0,1014,25,10,106,23
2020-04-02 09:00:00,27,24,0.0,12.6,6,7,64,12:58 PM,01:15 AM,05:54 AM,06:10 PM,20,28,28,26,33,43,72,0.0,1015,26,10,108,27
2020-04-02 12:00:00,27,24,0.0,12.6,6,7,64,12:58 PM,01:15 AM,05:54 AM,06:10 PM,20,28,28,27,30,40,69,0.0,1015,27,10,114,26
2020-04-02 15:00:00,27,24,0.0,12.6,6,6,64,12:58 PM,01:15 AM,05:54 AM,06:10 PM,21,28,28,26,28,48,70,0.0,1013,26,10,118,24
2020-04-02 18:00:00,27,24,0.0,12.6,6,7,64,12:58 PM,01:15 AM,05:54 AM,06:10 PM,21,28,28,26,26,77,74,0.0,1013,26,10,114,20
2020-04-02 21:00:00,27,24,0.0,12.6,6,1,64,12:58 PM,01:15 AM,05:54 AM,06:10 PM,21,28,28,26,27,57,76,0.0,1014,26,10,115,19
2020-04-03 00:00:00,27,25,0.0,9.2,7,1,71,01:58 PM,02:10 AM,05:53 AM,06:10 PM,21,28,28,25,27,60,78,0.0,1014,25,10,115,19
2020-04-03 03:00:00,27,25,0.0,9.2,7,1,71,01:58 PM,02:10 AM,05:53 AM,06:10 PM,22,28,28,26,25,67,78,0.0,1013,26,10,114,18
2020-04-03 06:00:00,27,25,0.0,9.2,7,6,71,01:58 PM,02:10 AM,05:53 AM,06:10 PM,22,29,29,26,24,78,78,0.1,1013,26,10,112,18
2020-04-03 09:00:00,27,25,0.0,9.2,7,6,71,01:58 PM,02:10 AM,05:53 AM,06:10 PM,22,29,29,27,26,68,77,0.1,1015,27,10,112,21
2020-04-03 12:00:00,27,25,0.0,9.2,7,6,71,01:58 PM,02:10 AM,05:53 AM,06:10 PM,22,30,30,27,26,71,73,0.1,1014,27,10,117,22
2020-04-03 15:00:00,27,25,0.0,9.2,7,6,71,01:58 PM,02:10 AM,05:53 AM,06:10 PM,22,30,30,27,25,66,74,0.0,1012,27,10,114,21
2020-04-03 18:00:00,27,25,0.0,9.2,7,7,71,01:58 PM,02:10 AM,05:53 AM,06:10 PM,22,29,29,27,27,50,78,0.1,1011,27,10,107,21
2020-04-03 21:00:00,27,25,0.0,9.2,7,1,71,01:58 PM,02:10 AM,05:53 AM,06:10 PM,22,29,29,26,30,30,80,0.0,1013,26,10,106,21
2020-04-04 00:00:00,28,26,0.0,10.5,6,1,79,02:59 PM,03:03 AM,05:53 AM,06:10 PM,22,29,29,26,27,48,80,0.0,1012,26,10,108,19
2020-04-04 03:00:00,28,26,0.0,10.5,6,1,79,02:59 PM,03:03 AM,05:53 AM,06:10 PM,23,28,28,26,26,92,83,0.0,1011,26,10,113,19
2020-04-04 06:00:00,28,26,0.0,10.5,6,6,79,02:59 PM,03:03 AM,05:53 AM,06:10 PM,22,29,29,26,26,95,79,0.1,1012,26,10,116,19
2020-04-04 09:00:00,28,26,0.0,10.5,6,7,79,02:59 PM,03:03 AM,05:53 AM,06:10 PM,22,30,30,27,25,78,75,0.0,1014,27,10,117,20
2020-04-04 12:00:00,28,26,0.0,10.5,6,7,79,02:59 PM,03:03 AM,05:53 AM,06:10 PM,22,30,30,27,23,40,73,0.0,1013,27,10,121,20
2020-04-04 15:00:00,28,26,0.0,10.5,6,6,79,02:59 PM,03:03 AM,05:53 AM,06:10 PM,23,30,30,27,22,43,75,0.0,1011,27,10,119,19
2020-04-04 18:00:00,28,26,0.0,10.5,6,6,79,02:59 PM,03:03 AM,05:53 AM,06:10 PM,23,29,29,27,23,68,79,0.0,1011,27,10,109,17
2020-04-04 21:00:00,28,26,0.0,10.5,6,1,79,02:59 PM,03:03 AM,05:53 AM,06:10 PM,23,29,29,26,24,79,80,0.0,1013,26,10,99,17
2020-04-05 00:00:00,28,22,0.0,12.6,6,1,87,04:00 PM,03:54 AM,05:52 AM,06:10 PM,22,28,28,26,24,82,81,0.0,1013,26,10,100,18
2020-04-05 03:00:00,28,22,0.0,12.6,6,1,87,04:00 PM,03:54 AM,05:52 AM,06:10 PM,22,28,28,26,25,79,80,0.0,1012,26,10,98,18
2020-04-05 06:00:00,28,22,0.0,12.6,6,7,87,04:00 PM,03:54 AM,05:52 AM,06:10 PM,22,29,29,26,27,80,76,0.1,1013,26,10,101,21
2020-04-05 09:00:00,28,22,0.0,12.6,6,7,87,04:00 PM,03:54 AM,05:52 AM,06:10 PM,22,30,30,27,29,49,72,0.0,1014,27,10,104,24
2020-04-05 12:00:00,28,22,0.0,12.6,6,7,87,04:00 PM,03:54 AM,05:52 AM,06:10 PM,22,31,31,28,28,37,70,0.0,1014,28,10,111,24
2020-04-05 15:00:00,28,22,0.0,12.6,6,7,87,04:00 PM,03:54 AM,05:52 AM,06:10 PM,22,30,30,28,27,40,72,0.0,1013,28,10,108,23
2020-04-05 18:00:00,28,22,0.0,12.6,6,7,87,04:00 PM,03:54 AM,05:52 AM,06:10 PM,22,30,30,27,28,38,76,0.0,1013,27,10,99,21
2020-04-05 21:00:00,28,22,0.0,12.6,6,1,87,04:00 PM,03:54 AM,05:52 AM,06:10 PM,22,28,28,25,29,48,77,0.0,1014,25,10,93,21
2020-04-06 00:00:00,28,24,0.0,12.6,6,1,94,05:00 PM,04:43 AM,05:51 AM,06:10 PM,21,26,26,24,30,70,74,0.0,1014,24,10,95,22
2020-04-06 03:00:00,28,24,0.0,12.6,6,1,94,05:00 PM,04:43 AM,05:51 AM,06:10 PM,21,29,29,26,31,75,73,0.0,1014,26,10,89,22
2020-04-06 06:00:00,28,24,0.0,12.6,6,7,94,05:00 PM,04:43 AM,05:51 AM,06:10 PM,21,29,29,27,30,75,73,0.0,1015,27,10,82,23
2020-04-06 09:00:00,28,24,0.0,12.6,6,7,94,05:00 PM,04:43 AM,05:51 AM,06:10 PM,21,29,29,27,31,49,71,0.0,1016,27,10,90,25
2020-04-06 12:00:00,28,24,0.0,12.6,6,7,94,05:00 PM,04:43 AM,05:51 AM,06:10 PM,21,30,30,28,29,43,70,0.0,1016,28,10,102,25
2020-04-06 15:00:00,28,24,0.0,12.6,6,7,94,05:00 PM,04:43 AM,05:51 AM,06:10 PM,22,30,30,27,28,28,71,0.0,1014,27,10,110,24
2020-04-06 18:00:00,28,24,0.0,12.6,6,7,94,05:00 PM,04:43 AM,05:51 AM,06:10 PM,22,29,29,27,29,31,76,0.0,1014,27,10,103,23
2020-04-06 21:00:00,28,24,0.0,12.6,6,1,94,05:00 PM,04:43 AM,05:51 AM,06:10 PM,22,28,28,25,31,73,79,0.0,1015,25,10,89,22
2020-04-07 00:00:00,27,26,0.0,11.8,6,1,100,06:00 PM,05:32 AM,05:51 AM,06:10 PM,22,27,27,25,30,93,78,0.0,1015,25,10,85,22
2020-04-07 03:00:00,27,26,0.0,11.8,6,1,100,06:00 PM,05:32 AM,05:51 AM,06:10 PM,22,28,28,26,28,79,79,0.0,1014,26,10,90,21
2020-04-07 06:00:00,27,26,0.0,11.8,6,6,100,06:00 PM,05:32 AM,05:51 AM,06:10 PM,22,28,28,26,30,73,77,0.1,1015,26,10,87,22
2020-04-07 09:00:00,27,26,0.0,11.8,6,7,100,06:00 PM,05:32 AM,05:51 AM,06:10 PM,21,29,29,27,31,59,71,0.0,1016,27,10,89,25
2020-04-07 12:00:00,27,26,0.0,11.8,6,7,100,06:00 PM,05:32 AM,05:51 AM,06:10 PM,21,30,30,27,27,39,69,0.0,1016,27,10,99,24
2020-04-07 15:00:00,27,26,0.0,11.8,6,6,100,06:00 PM,05:32 AM,05:51 AM,06:10 PM,21,29,29,27,26,44,71,0.0,1014,27,10,98,21
2020-04-07 18:00:00,27,26,0.0,11.8,6,6,100,06:00 PM,05:32 AM,05:51 AM,06:10 PM,22,29,29,26,26,70,75,0.0,1013,26,10,84,20
2020-04-07 21:00:00,27,26,0.0,11.8,6,1,100,06:00 PM,05:32 AM,05:51 AM,06:10 PM,22,28,28,26,28,68,78,0.0,1015,26,10,76,21
2020-04-08 00:00:00,27,25,0.0,12.6,7,1,100,07:00 PM,06:19 AM,05:50 AM,06:11 PM,22,28,28,26,27,67,78,0.0,1015,26,10,71,20
2020-04-08 03:00:00,27,25,0.0,12.6,7,1,100,07:00 PM,06:19 AM,05:50 AM,06:11 PM,21,28,28,26,29,53,77,0.0,1013,26,10,82,21
2020-04-08 06:00:00,27,25,0.0,12.6,7,6,100,07:00 PM,06:19 AM,05:50 AM,06:11 PM,21,28,28,26,29,50,76,0.0,1013,26,10,83,21
2020-04-08 09:00:00,27,25,0.0,12.6,7,7,100,07:00 PM,06:19 AM,05:50 AM,06:11 PM,21,29,29,27,27,59,72,0.0,1015,27,10,81,23
2020-04-08 12:00:00,27,25,0.0,12.6,7,7,100,07:00 PM,06:19 AM,05:50 AM,06:11 PM,21,29,29,27,27,38,69,0.0,1014,27,10,91,23
2020-04-08 15:00:00,27,25,0.0,12.6,7,7,100,07:00 PM,06:19 AM,05:50 AM,06:11 PM,21,29,29,27,27,39,69,0.0,1013,27,10,86,22
2020-04-08 18:00:00,27,25,0.0,12.6,7,7,100,07:00 PM,06:19 AM,05:50 AM,06:11 PM,21,29,29,26,29,56,73,0.0,1013,26,10,75,22
2020-04-08 21:00:00,27,25,0.0,12.6,7,1,100,07:00 PM,06:19 AM,05:50 AM,06:11 PM,21,28,28,26,33,57,75,0.0,1014,26,10,79,24
2020-04-09 00:00:00,27,26,0.0,10.5,7,1,83,08:01 PM,07:08 AM,05:49 AM,06:11 PM,21,28,28,26,32,66,76,0.0,1014,26,10,92,23
2020-04-09 03:00:00,27,26,0.0,10.5,7,1,83,08:01 PM,07:08 AM,05:49 AM,06:11 PM,21,28,28,26,31,54,76,0.0,1013,26,10,100,23
2020-04-09 06:00:00,27,26,0.0,10.5,7,6,83,08:01 PM,07:08 AM,05:49 AM,06:11 PM,21,28,28,26,32,54,75,0.0,1013,26,10,103,24
2020-04-09 09:00:00,27,26,0.0,10.5,7,6,83,08:01 PM,07:08 AM,05:49 AM,06:11 PM,21,29,29,27,28,70,72,0.0,1015,27,10,107,23
2020-04-09 12:00:00,27,26,0.0,10.5,7,7,83,08:01 PM,07:08 AM,05:49 AM,06:11 PM,21,29,29,27,26,60,70,0.0,1014,27,10,116,23
2020-04-09 15:00:00,27,26,0.0,10.5,7,7,83,08:01 PM,07:08 AM,05:49 AM,06:11 PM,21,29,29,27,25,46,69,0.0,1013,27,10,119,21
2020-04-09 18:00:00,27,26,0.0,10.5,7,6,83,08:01 PM,07:08 AM,05:49 AM,06:11 PM,21,29,29,26,27,67,72,0.0,1012,26,10,106,21
2020-04-09 21:00:00,27,26,0.0,10.5,7,1,83,08:01 PM,07:08 AM,05:49 AM,06:11 PM,21,28,28,26,26,73,75,0.0,1013,26,10,95,19
2020-04-10 00:00:00,27,25,0.0,9.2,7,1,76,09:02 PM,07:58 AM,05:49 AM,06:11 PM,21,28,28,25,24,52,78,0.0,1014,25,10,92,17
2020-04-10 03:00:00,27,25,0.0,9.2,7,1,76,09:02 PM,07:58 AM,05:49 AM,06:11 PM,21,27,27,25,27,43,80,0.0,1014,25,10,91,19
2020-04-10 06:00:00,27,25,0.0,9.2,7,6,76,09:02 PM,07:58 AM,05:49 AM,06:11 PM,22,27,27,25,29,54,80,0.0,1014,25,10,95,22
2020-04-10 09:00:00,27,25,0.0,9.2,7,7,76,09:02 PM,07:58 AM,05:49 AM,06:11 PM,22,29,29,26,29,63,75,0.0,1015,26,10,96,24
2020-04-10 12:00:00,27,25,0.0,9.2,7,6,76,09:02 PM,07:58 AM,05:49 AM,06:11 PM,22,29,29,27,27,61,72,0.0,1014,27,10,102,24
2020-04-10 15:00:00,27,25,0.0,9.2,7,6,76,09:02 PM,07:58 AM,05:49 AM,06:11 PM,21,29,29,27,25,65,73,0.0,1013,27,10,101,21
2020-04-10 18:00:00,27,25,0.0,9.2,7,6,76,09:02 PM,07:58 AM,05:49 AM,06:11 PM,21,28,28,26,26,69,74,0.0,1013,26,10,95,20
2020-04-10 21:00:00,27,25,0.0,9.2,7,1,76,09:02 PM,07:58 AM,05:49 AM,06:11 PM,21,28,28,26,26,72,76,0.0,1015,26,10,90,19
2020-04-11 00:00:00,27,24,0.0,11.9,6,1,68,10:03 PM,08:51 AM,05:48 AM,06:11 PM,21,27,27,25,28,68,77,0.0,1015,25,10,87,20
2020-04-11 03:00:00,27,24,0.0,11.9,6,1,68,10:03 PM,08:51 AM,05:48 AM,06:11 PM,21,27,27,25,31,65,76,0.0,1015,25,10,83,22
2020-04-11 06:00:00,27,24,0.0,11.9,6,7,68,10:03 PM,08:51 AM,05:48 AM,06:11 PM,21,27,27,25,31,61,75,0.0,1015,25,10,85,23
2020-04-11 09:00:00,27,24,0.0,11.9,6,7,68,10:03 PM,08:51 AM,05:48 AM,06:11 PM,21,28,28,26,30,61,71,0.0,1017,26,10,93,24
2020-04-11 12:00:00,27,24,0.0,11.9,6,7,68,10:03 PM,08:51 AM,05:48 AM,06:11 PM,21,29,29,27,26,57,69,0.0,1016,27,10,95,22
2020-04-11 15:00:00,27,24,0.0,11.9,6,7,68,10:03 PM,08:51 AM,05:48 AM,06:11 PM,21,29,29,27,23,53,69,0.0,1015,27,10,85,19
2020-04-11 18:00:00,27,24,0.0,11.9,6,6,68,10:03 PM,08:51 AM,05:48 AM,06:11 PM,21,28,28,26,26,58,72,0.0,1015,26,10,77,20
2020-04-11 21:00:00,27,24,0.0,11.9,6,1,68,10:03 PM,08:51 AM,05:48 AM,06:11 PM,21,27,27,25,32,66,75,0.0,1016,25,10,70,23
2020-04-12 00:00:00,27,26,0.0,10.5,6,1,61,11:02 PM,09:46 AM,05:48 AM,06:11 PM,21,27,27,25,36,76,75,0.0,1016,25,10,69,27
2020-04-12 03:00:00,27,26,0.0,10.5,6,1,61,11:02 PM,09:46 AM,05:48 AM,06:11 PM,21,28,28,26,37,87,74,0.1,1015,26,10,73,28
2020-04-12 06:00:00,27,26,0.0,10.5,6,6,61,11:02 PM,09:46 AM,05:48 AM,06:11 PM,21,28,28,26,36,82,72,0.1,1016,26,10,81,27
2020-04-12 09:00:00,27,26,0.0,10.5,6,6,61,11:02 PM,09:46 AM,05:48 AM,06:11 PM,21,29,29,27,32,73,69,0.1,1018,27,10,83,25
2020-04-12 12:00:00,27,26,0.0,10.5,6,6,61,11:02 PM,09:46 AM,05:48 AM,06:11 PM,21,29,29,27,28,62,67,0.0,1017,27,10,79,23
2020-04-12 15:00:00,27,26,0.0,10.5,6,7,61,11:02 PM,09:46 AM,05:48 AM,06:11 PM,21,29,29,27,26,55,67,0.1,1016,27,10,71,22
2020-04-12 18:00:00,27,26,0.0,10.5,6,7,61,11:02 PM,09:46 AM,05:48 AM,06:11 PM,21,28,28,27,27,39,70,0.0,1016,27,10,71,21
2020-04-12 21:00:00,27,26,0.0,10.5,6,1,61,11:02 PM,09:46 AM,05:48 AM,06:11 PM,21,28,28,26,32,40,72,0.0,1017,26,10,61,23
2020-04-13 00:00:00,28,25,0.0,10.5,6,1,53,11:59 PM,10:41 AM,05:47 AM,06:11 PM,20,28,28,26,36,60,71,0.0,1017,26,10,55,25
2020-04-13 03:00:00,28,25,0.0,10.5,6,1,53,11:59 PM,10:41 AM,05:47 AM,06:11 PM,20,27,27,26,39,40,73,0.1,1015,26,10,57,26
2020-04-13 06:00:00,28,25,0.0,10.5,6,6,53,11:59 PM,10:41 AM,05:47 AM,06:11 PM,21,28,28,26,37,39,72,0.0,1016,26,10,67,26
2020-04-13 09:00:00,28,25,0.0,10.5,6,6,53,11:59 PM,10:41 AM,05:47 AM,06:11 PM,21,29,29,27,33,81,71,0.1,1017,27,10,75,27
2020-04-13 12:00:00,28,25,0.0,10.5,6,6,53,11:59 PM,10:41 AM,05:47 AM,06:11 PM,21,30,30,28,28,81,67,0.1,1016,28,10,76,24
2020-04-13 15:00:00,28,25,0.0,10.5,6,6,53,11:59 PM,10:41 AM,05:47 AM,06:11 PM,21,30,30,27,25,71,70,0.2,1015,27,9,74,21
2020-04-13 18:00:00,28,25,0.0,10.5,6,7,53,11:59 PM,10:41 AM,05:47 AM,06:11 PM,22,29,29,27,28,46,74,0.1,1015,27,10,72,21
2020-04-13 21:00:00,28,25,0.0,10.5,6,1,53,11:59 PM,10:41 AM,05:47 AM,06:11 PM,22,28,28,26,32,23,76,0.0,1016,26,10,68,23
2020-04-14 00:00:00,28,25,0.0,11.9,7,1,46,No moonrise,11:36 AM,05:46 AM,06:11 PM,21,28,28,26,32,25,75,0.0,1016,26,10,68,22
2020-04-14 03:00:00,28,25,0.0,11.9,7,1,46,No moonrise,11:36 AM,05:46 AM,06:11 PM,21,27,27,25,29,44,75,0.0,1015,25,10,69,19
2020-04-14 06:00:00,28,25,0.0,11.9,7,7,46,No moonrise,11:36 AM,05:46 AM,06:11 PM,21,28,28,26,26,68,74,0.1,1015,26,10,65,18
2020-04-14 09:00:00,28,25,0.0,11.9,7,6,46,No moonrise,11:36 AM,05:46 AM,06:11 PM,21,30,30,27,25,45,69,0.0,1015,27,10,67,21
2020-04-14 12:00:00,28,25,0.0,11.9,7,7,46,No moonrise,11:36 AM,05:46 AM,06:11 PM,21,30,30,28,26,58,67,0.1,1014,28,10,68,22
2020-04-14 15:00:00,28,25,0.0,11.9,7,6,46,No moonrise,11:36 AM,05:46 AM,06:11 PM,22,30,30,27,26,47,71,0.0,1013,27,10,67,22
2020-04-14 18:00:00,28,25,0.0,11.9,7,7,46,No moonrise,11:36 AM,05:46 AM,06:11 PM,22,29,29,27,28,66,75,0.1,1013,27,10,60,22
2020-04-14 21:00:00,28,25,0.0,11.9,7,1,46,No moonrise,11:36 AM,05:46 AM,06:11 PM,22,28,28,26,31,36,77,0.1,1014,26,10,63,22
2020-04-15 00:00:00,27,25,0.0,10.5,6,1,38,12:51 AM,12:30 PM,05:46 AM,06:11 PM,22,28,28,26,34,75,78,0.4,1014,26,9,61,24
2020-04-15 03:00:00,27,25,0.0,10.5,6,1,38,12:51 AM,12:30 PM,05:46 AM,06:11 PM,22,28,28,25,33,73,80,0.3,1013,25,9,63,24
2020-04-15 06:00:00,27,25,0.0,10.5,6,6,38,12:51 AM,12:30 PM,05:46 AM,06:11 PM,22,28,28,26,33,64,78,0.1,1013,26,10,67,24
2020-04-15 09:00:00,27,25,0.0,10.5,6,7,38,12:51 AM,12:30 PM,05:46 AM,06:11 PM,21,29,29,27,31,61,73,0.1,1015,27,9,72,25
2020-04-15 12:00:00,27,25,0.0,10.5,6,7,38,12:51 AM,12:30 PM,05:46 AM,06:11 PM,21,30,30,27,27,10,69,0.0,1014,27,10,78,23
