date_time,Griffith_maxtempC,Griffith_mintempC,Griffith_totalSnow_cm,Griffith_sunHour,Griffith_uvIndex,Griffith_uvIndex,Griffith_moon_illumination,Griffith_moonrise,Griffith_moonset,Griffith_sunrise,Griffith_sunset,Griffith_DewPointC,Griffith_FeelsLikeC,Griffith_HeatIndexC,Griffith_WindChillC,Griffith_WindGustKmph,Griffith_cloudcover,Griffith_humidity,Griffith_precipMM,Griffith_pressure,Griffith_tempC,Griffith_visibility,Griffith_winddirDegree,Griffith_windspeedKmph
2019-12-04 00:00:00,5,0,0.0,5.2,2,1,48,01:53 PM,12:12 AM,08:00 AM,05:20 PM,-1,-2,2,-2,26,18,85,0.0,1004,-1,10,257,15
2019-12-04 03:00:00,5,0,0.0,5.2,2,1,48,01:53 PM,12:12 AM,08:00 AM,05:20 PM,-1,-3,1,-3,26,16,84,0.0,1004,1,10,270,15
2019-12-04 06:00:00,5,0,0.0,5.2,2,1,48,01:53 PM,12:12 AM,08:00 AM,05:20 PM,-3,-4,1,-4,29,33,79,0.0,1004,1,10,279,18
2019-12-04 09:00:00,5,0,0.0,5.2,2,1,48,01:53 PM,12:12 AM,08:00 AM,05:20 PM,-3,-5,1,-5,30,72,80,0.0,1005,1,10,284,21
2019-12-04 12:00:00,5,0,0.0,5.2,2,1,48,01:53 PM,12:12 AM,08:00 AM,05:20 PM,-2,-3,2,-3,25,83,73,0.0,1007,2,10,294,21
2019-12-04 15:00:00,5,0,0.0,5.2,2,2,48,01:53 PM,12:12 AM,08:00 AM,05:20 PM,-2,-0,4,-0,24,55,64,0.0,1007,4,10,288,20
2019-12-04 18:00:00,5,0,0.0,5.2,2,2,48,01:53 PM,12:12 AM,08:00 AM,05:20 PM,-2,0,4,0,27,17,64,0.0,1008,4,10,291,19
2019-12-04 21:00:00,5,0,0.0,5.2,2,1,48,01:53 PM,12:12 AM,08:00 AM,05:20 PM,-2,-1,3,-1,27,16,71,0.0,1011,3,10,296,16
2019-12-05 00:00:00,6,0,0.0,8.7,2,1,55,02:18 PM,01:11 AM,08:01 AM,05:20 PM,-1,-1,2,-1,22,20,76,0.0,1013,2,10,304,14
2019-12-05 03:00:00,6,0,0.0,8.7,2,1,55,02:18 PM,01:11 AM,08:01 AM,05:20 PM,-2,-2,1,-2,15,6,79,0.0,1014,1,10,307,10
2019-12-05 06:00:00,6,0,0.0,8.7,2,2,55,02:18 PM,01:11 AM,08:01 AM,05:20 PM,-2,-2,1,-2,11,5,81,0.0,1016,1,10,273,7
2019-12-05 09:00:00,6,0,0.0,8.7,2,2,55,02:18 PM,01:11 AM,08:01 AM,05:20 PM,-3,-1,1,-1,9,6,79,0.0,1018,1,10,231,6
2019-12-05 12:00:00,6,0,0.0,8.7,2,2,55,02:18 PM,01:11 AM,08:01 AM,05:20 PM,-2,1,3,1,9,16,68,0.0,1018,3,10,195,7
2019-12-05 15:00:00,6,0,0.0,8.7,2,2,55,02:18 PM,01:11 AM,08:01 AM,05:20 PM,-1,3,6,3,13,44,61,0.0,1017,6,10,195,11
2019-12-05 18:00:00,6,0,0.0,8.7,2,3,55,02:18 PM,01:11 AM,08:01 AM,05:20 PM,1,3,6,3,18,55,70,0.0,1015,6,10,193,12
2019-12-05 21:00:00,6,0,0.0,8.7,2,1,55,02:18 PM,01:11 AM,08:01 AM,05:20 PM,1,2,4,2,25,24,78,0.0,1015,4,10,193,13
2019-12-06 00:00:00,4,-3,0.0,6.9,2,1,62,02:41 PM,02:10 AM,08:02 AM,05:20 PM,2,1,4,1,28,16,81,0.0,1015,2,10,206,14
2019-12-06 03:00:00,4,-3,0.0,6.9,2,1,62,02:41 PM,02:10 AM,08:02 AM,05:20 PM,3,2,5,2,27,21,86,0.0,1015,5,10,246,14
2019-12-06 06:00:00,4,-3,0.0,6.9,2,1,62,02:41 PM,02:10 AM,08:02 AM,05:20 PM,2,1,5,1,26,57,84,0.0,1017,5,10,304,16
2019-12-06 09:00:00,4,-3,0.0,6.9,2,2,62,02:41 PM,02:10 AM,08:02 AM,05:20 PM,-0,-1,4,-1,34,68,74,0.0,1021,4,10,352,24
2019-12-06 12:00:00,4,-3,0.0,6.9,2,1,62,02:41 PM,02:10 AM,08:02 AM,05:20 PM,-3,-2,3,-2,31,37,66,0.0,1024,3,10,358,24
2019-12-06 15:00:00,4,-3,0.0,6.9,2,2,62,02:41 PM,02:10 AM,08:02 AM,05:20 PM,-4,-2,3,-2,23,53,64,0.0,1026,3,10,240,20
2019-12-06 18:00:00,4,-3,0.0,6.9,2,2,62,02:41 PM,02:10 AM,08:02 AM,05:20 PM,-5,-3,1,-3,19,11,63,0.0,1027,1,10,8,15
2019-12-06 21:00:00,4,-3,0.0,6.9,2,1,62,02:41 PM,02:10 AM,08:02 AM,05:20 PM,-5,-3,1,-3,13,9,65,0.0,1029,-1,10,17,9
2019-12-07 00:00:00,4,-1,0.0,8.7,2,1,70,03:06 PM,03:09 AM,08:02 AM,05:20 PM,-4,-2,0,-2,5,8,70,0.0,1029,-2,10,77,4
2019-12-07 03:00:00,4,-1,0.0,8.7,2,1,70,03:06 PM,03:09 AM,08:02 AM,05:20 PM,-4,-1,0,-1,6,13,72,0.0,1029,0,10,191,4
2019-12-07 06:00:00,4,-1,0.0,8.7,2,2,70,03:06 PM,03:09 AM,08:02 AM,05:20 PM,-5,-3,-1,-3,10,10,74,0.0,1029,-1,10,201,7
2019-12-07 09:00:00,4,-1,0.0,8.7,2,2,70,03:06 PM,03:09 AM,08:02 AM,05:20 PM,-5,-3,-0,-3,13,18,70,0.0,1029,-0,10,191,9
2019-12-07 12:00:00,4,-1,0.0,8.7,2,2,70,03:06 PM,03:09 AM,08:02 AM,05:20 PM,-6,-2,2,-2,15,11,56,0.0,1029,2,10,190,12
2019-12-07 15:00:00,4,-1,0.0,8.7,2,2,70,03:06 PM,03:09 AM,08:02 AM,05:20 PM,-6,0,4,0,17,7,48,0.0,1027,4,10,194,14
2019-12-07 18:00:00,4,-1,0.0,8.7,2,2,70,03:06 PM,03:09 AM,08:02 AM,05:20 PM,-5,-0,3,-0,21,11,55,0.0,1025,3,10,187,13
2019-12-07 21:00:00,4,-1,0.0,8.7,2,1,70,03:06 PM,03:09 AM,08:02 AM,05:20 PM,-4,-2,2,-2,27,8,65,0.0,1024,2,10,181,15
2019-12-08 00:00:00,7,1,0.0,3.4,2,1,77,03:31 PM,04:09 AM,08:03 AM,05:20 PM,-4,-3,2,-3,33,6,65,0.0,1023,2,10,181,19
2019-12-08 03:00:00,7,1,0.0,3.4,2,1,77,03:31 PM,04:09 AM,08:03 AM,05:20 PM,-4,-4,1,-4,36,4,66,0.0,1021,1,10,186,22
2019-12-08 06:00:00,7,1,0.0,3.4,2,1,77,03:31 PM,04:09 AM,08:03 AM,05:20 PM,-2,-4,1,-4,36,35,79,0.0,1019,1,10,192,22
2019-12-08 09:00:00,7,1,0.0,3.4,2,1,77,03:31 PM,04:09 AM,08:03 AM,05:20 PM,1,-3,2,-3,35,100,92,0.0,1017,2,10,201,22
2019-12-08 12:00:00,7,1,0.0,3.4,2,1,77,03:31 PM,04:09 AM,08:03 AM,05:20 PM,3,0,5,0,33,92,90,0.0,1015,5,10,206,23
2019-12-08 15:00:00,7,1,0.0,3.4,2,2,77,03:31 PM,04:09 AM,08:03 AM,05:20 PM,4,3,7,3,28,84,79,0.0,1013,7,10,201,22
2019-12-08 18:00:00,7,1,0.0,3.4,2,2,77,03:31 PM,04:09 AM,08:03 AM,05:20 PM,4,4,7,4,27,100,83,0.0,1012,7,10,198,19
2019-12-08 21:00:00,7,1,0.0,3.4,2,1,77,03:31 PM,04:09 AM,08:03 AM,05:20 PM,6,3,6,3,26,100,90,0.0,1011,5,10,196,16
2019-12-09 00:00:00,9,6,0.0,3.4,2,1,84,03:59 PM,05:11 AM,08:04 AM,05:20 PM,7,3,6,3,28,100,92,0.0,1009,4,10,199,17
2019-12-09 03:00:00,9,6,0.0,3.4,2,1,84,03:59 PM,05:11 AM,08:04 AM,05:20 PM,7,6,8,6,29,100,92,0.1,1007,8,7,194,17
2019-12-09 06:00:00,9,6,0.0,3.4,2,2,84,03:59 PM,05:11 AM,08:04 AM,05:20 PM,7,6,9,6,27,100,91,0.2,1004,9,5,208,17
2019-12-09 09:00:00,9,6,0.0,3.4,2,2,84,03:59 PM,05:11 AM,08:04 AM,05:20 PM,7,5,8,5,22,100,91,0.6,1002,8,10,225,15
2019-12-09 12:00:00,9,6,0.0,3.4,2,2,84,03:59 PM,05:11 AM,08:04 AM,05:20 PM,7,5,8,5,22,100,90,1.3,1000,8,9,234,16
2019-12-09 15:00:00,9,6,0.0,3.4,2,2,84,03:59 PM,05:11 AM,08:04 AM,05:20 PM,7,7,9,7,23,100,84,0.0,999,9,10,239,17
2019-12-09 18:00:00,9,6,0.0,3.4,2,2,84,03:59 PM,05:11 AM,08:04 AM,05:20 PM,6,6,9,6,24,100,84,0.1,999,9,10,253,18
2019-12-09 21:00:00,9,6,0.0,3.4,2,1,84,03:59 PM,05:11 AM,08:04 AM,05:20 PM,2,5,9,5,29,92,79,0.0,1004,8,10,272,22
2019-12-10 00:00:00,-4,-6,0.0,8.7,1,1,92,04:32 PM,06:15 AM,08:05 AM,05:20 PM,-7,1,6,1,28,82,67,0.0,1009,3,10,278,24
2019-12-10 03:00:00,-4,-6,0.0,8.7,1,1,92,04:32 PM,06:15 AM,08:05 AM,05:20 PM,-10,-10,-3,-10,25,89,61,0.0,1013,-3,10,283,22
2019-12-10 06:00:00,-4,-6,0.0,8.7,1,2,92,04:32 PM,06:15 AM,08:05 AM,05:20 PM,-12,-11,-5,-11,23,74,57,0.0,1016,-5,10,283,20
2019-12-10 09:00:00,-4,-6,0.0,8.7,1,2,92,04:32 PM,06:15 AM,08:05 AM,05:20 PM,-13,-12,-6,-12,22,44,54,0.0,1019,-6,10,283,19
2019-12-10 12:00:00,-4,-6,0.0,8.7,1,2,92,04:32 PM,06:15 AM,08:05 AM,05:20 PM,-15,-11,-5,-11,19,7,46,0.0,1022,-5,10,279,17
2019-12-10 15:00:00,-4,-6,0.0,8.7,1,2,92,04:32 PM,06:15 AM,08:05 AM,05:20 PM,-18,-10,-4,-10,19,6,34,0.0,1024,-4,10,273,15
2019-12-10 18:00:00,-4,-6,0.0,8.7,1,2,92,04:32 PM,06:15 AM,08:05 AM,05:20 PM,-21,-10,-4,-10,19,8,27,0.0,1025,-4,10,270,15
2019-12-10 21:00:00,-4,-6,0.0,8.7,1,1,92,04:32 PM,06:15 AM,08:05 AM,05:20 PM,-20,-11,-5,-11,19,0,31,0.0,1027,-5,10,262,14
2019-12-11 00:00:00,-3,-8,0.0,3.4,2,1,99,05:11 PM,07:20 AM,08:06 AM,05:20 PM,-17,-13,-7,-13,22,0,44,0.0,1028,-7,10,257,16
2019-12-11 03:00:00,-3,-8,0.0,3.4,2,1,99,05:11 PM,07:20 AM,08:06 AM,05:20 PM,-15,-14,-7,-14,22,0,53,0.0,1028,-7,10,254,16
2019-12-11 06:00:00,-3,-8,0.0,3.4,2,1,99,05:11 PM,07:20 AM,08:06 AM,05:20 PM,-15,-14,-8,-14,22,33,57,0.0,1028,-8,10,253,16
2019-12-11 09:00:00,-3,-8,0.0,3.4,2,1,99,05:11 PM,07:20 AM,08:06 AM,05:20 PM,-15,-13,-7,-13,20,90,55,0.0,1029,-7,10,256,15
2019-12-11 12:00:00,-3,-8,0.0,3.4,2,1,99,05:11 PM,07:20 AM,08:06 AM,05:20 PM,-13,-11,-5,-11,18,78,54,0.0,1031,-5,10,269,14
2019-12-11 15:00:00,-3,-8,0.0,3.4,2,2,99,05:11 PM,07:20 AM,08:06 AM,05:20 PM,-12,-8,-4,-8,15,68,53,0.0,1032,-4,10,276,13
2019-12-11 18:00:00,-3,-8,0.0,3.4,2,2,99,05:11 PM,07:20 AM,08:06 AM,05:20 PM,-12,-7,-3,-7,10,16,53,0.0,1033,-3,10,259,8
2019-12-11 21:00:00,-3,-8,0.0,3.4,2,1,99,05:11 PM,07:20 AM,08:06 AM,05:20 PM,-10,-7,-4,-7,7,11,64,0.0,1034,-4,10,197,5
2019-12-12 00:00:00,4,-6,0.0,8.7,2,1,100,05:57 PM,08:25 AM,08:07 AM,05:20 PM,-9,-10,-6,-10,12,14,81,0.0,1034,-6,10,132,8
2019-12-12 03:00:00,4,-6,0.0,8.7,2,1,100,05:57 PM,08:25 AM,08:07 AM,05:20 PM,-8,-10,-6,-10,18,10,85,0.0,1033,-6,10,145,11
2019-12-12 06:00:00,4,-6,0.0,8.7,2,2,100,05:57 PM,08:25 AM,08:07 AM,05:20 PM,-7,-10,-5,-10,26,16,81,0.0,1031,-5,10,153,15
2019-12-12 09:00:00,4,-6,0.0,8.7,2,2,100,05:57 PM,08:25 AM,08:07 AM,05:20 PM,-6,-9,-3,-9,35,23,76,0.0,1029,-3,10,164,22
2019-12-12 12:00:00,4,-6,0.0,8.7,2,2,100,05:57 PM,08:25 AM,08:07 AM,05:20 PM,-3,-5,1,-5,40,9,74,0.0,1026,1,10,180,26
2019-12-12 15:00:00,4,-6,0.0,8.7,2,2,100,05:57 PM,08:25 AM,08:07 AM,05:20 PM,-2,-1,4,-1,40,12,64,0.0,1023,4,10,192,26
2019-12-12 18:00:00,4,-6,0.0,8.7,2,2,100,05:57 PM,08:25 AM,08:07 AM,05:20 PM,-3,-1,3,-1,38,16,66,0.0,1021,3,10,191,21
2019-12-12 21:00:00,4,-6,0.0,8.7,2,1,100,05:57 PM,08:25 AM,08:07 AM,05:20 PM,-3,-3,2,-3,37,36,74,0.0,1021,2,10,189,20
2019-12-13 00:00:00,5,1,0.0,5.2,2,1,87,06:52 PM,09:27 AM,08:07 AM,05:20 PM,-2,-3,2,-3,35,54,77,0.0,1019,2,10,193,20
2019-12-13 03:00:00,5,1,0.0,5.2,2,1,87,06:52 PM,09:27 AM,08:07 AM,05:20 PM,-2,-3,1,-3,30,51,78,0.0,1018,1,10,200,17
2019-12-13 06:00:00,5,1,0.0,5.2,2,1,87,06:52 PM,09:27 AM,08:07 AM,05:20 PM,-2,-3,1,-3,21,66,79,0.0,1017,1,10,202,12
2019-12-13 09:00:00,5,1,0.0,5.2,2,1,87,06:52 PM,09:27 AM,08:07 AM,05:20 PM,-2,-2,1,-2,17,100,78,0.0,1016,1,10,197,10
2019-12-13 12:00:00,5,1,0.0,5.2,2,1,87,06:52 PM,09:27 AM,08:07 AM,05:20 PM,-2,-1,3,-1,16,88,72,0.0,1015,3,10,193,12
2019-12-13 15:00:00,5,1,0.0,5.2,2,2,87,06:52 PM,09:27 AM,08:07 AM,05:20 PM,-1,2,4,2,12,46,69,0.0,1013,4,10,197,10
2019-12-13 18:00:00,5,1,0.0,5.2,2,2,87,06:52 PM,09:27 AM,08:07 AM,05:20 PM,-0,2,4,2,10,9,75,0.0,1011,4,10,180,8
2019-12-13 21:00:00,5,1,0.0,5.2,2,1,87,06:52 PM,09:27 AM,08:07 AM,05:20 PM,-0,1,2,1,8,11,84,0.0,1011,2,10,173,4
2019-12-14 00:00:00,2,-3,0.5,5.2,2,1,79,07:55 PM,10:23 AM,08:08 AM,05:20 PM,-0,1,1,1,7,20,87,0.0,1010,1,10,181,4
2019-12-14 03:00:00,2,-3,0.5,5.2,2,1,79,07:55 PM,10:23 AM,08:08 AM,05:20 PM,-1,0,1,0,8,22,89,0.0,1008,1,10,222,4
2019-12-14 06:00:00,2,-3,0.5,5.2,2,2,79,07:55 PM,10:23 AM,08:08 AM,05:20 PM,-1,-1,1,-1,9,17,91,0.0,1006,1,10,303,5
2019-12-14 09:00:00,2,-3,0.5,5.2,2,1,79,07:55 PM,10:23 AM,08:08 AM,05:20 PM,-0,-1,1,-1,12,39,91,0.0,1006,1,10,324,7
2019-12-14 12:00:00,2,-3,0.5,5.2,2,1,79,07:55 PM,10:23 AM,08:08 AM,05:20 PM,1,-1,2,-1,13,86,91,0.1,1005,2,8,309,9
2019-12-14 15:00:00,2,-3,0.5,5.2,2,1,79,07:55 PM,10:23 AM,08:08 AM,05:20 PM,0,-2,2,-2,15,100,90,0.2,1006,2,4,297,12
2019-12-14 18:00:00,2,-3,0.5,5.2,2,1,79,07:55 PM,10:23 AM,08:08 AM,05:20 PM,-3,-3,1,-3,17,88,76,0.3,1007,1,3,297,14
2019-12-14 21:00:00,2,-3,0.5,5.2,2,1,79,07:55 PM,10:23 AM,08:08 AM,05:20 PM,-7,-6,-1,-6,21,44,64,0.2,1009,-1,7,296,16
2019-12-15 00:00:00,-3,-7,0.0,8.7,2,1,72,09:03 PM,11:13 AM,08:09 AM,05:21 PM,-11,-9,-3,-9,19,2,57,0.0,1011,-3,10,293,15
2019-12-15 03:00:00,-3,-7,0.0,8.7,2,1,72,09:03 PM,11:13 AM,08:09 AM,05:21 PM,-12,-10,-4,-10,18,2,56,0.0,1013,-4,10,290,15
2019-12-15 06:00:00,-3,-7,0.0,8.7,2,2,72,09:03 PM,11:13 AM,08:09 AM,05:21 PM,-13,-11,-5,-11,16,12,55,0.0,1015,-5,10,301,13
2019-12-15 09:00:00,-3,-7,0.0,8.7,2,2,72,09:03 PM,11:13 AM,08:09 AM,05:21 PM,-14,-10,-5,-10,14,24,52,0.0,1018,-5,10,296,12
2019-12-15 12:00:00,-3,-7,0.0,8.7,2,2,72,09:03 PM,11:13 AM,08:09 AM,05:21 PM,-14,-8,-4,-8,11,15,47,0.0,1020,-4,10,290,9
2019-12-15 15:00:00,-3,-7,0.0,8.7,2,1,72,09:03 PM,11:13 AM,08:09 AM,05:21 PM,-15,-5,-3,-5,7,47,40,0.0,1020,-3,10,332,6
2019-12-15 18:00:00,-3,-7,0.0,8.7,2,1,72,09:03 PM,11:13 AM,08:09 AM,05:21 PM,-14,-4,-3,-4,5,100,42,0.0,1020,-3,10,264,4
2019-12-15 21:00:00,-3,-7,0.0,8.7,2,1,72,09:03 PM,11:13 AM,08:09 AM,05:21 PM,-12,-6,-4,-6,7,100,48,0.0,1020,-4,10,86,5
2019-12-16 00:00:00,0,-5,0.6,8.7,1,1,65,10:15 PM,11:55 AM,08:10 AM,05:21 PM,-7,-6,-3,-6,6,79,75,0.1,1021,-6,7,129,5
2019-12-16 03:00:00,0,-5,0.6,8.7,1,1,65,10:15 PM,11:55 AM,08:10 AM,05:21 PM,-4,-5,-3,-5,7,91,92,0.2,1021,-3,7,16,5
2019-12-16 06:00:00,0,-5,0.6,8.7,1,1,65,10:15 PM,11:55 AM,08:10 AM,05:21 PM,-4,-6,-3,-6,10,85,92,0.5,1021,-3,3,33,7
2019-12-16 09:00:00,0,-5,0.6,8.7,1,1,65,10:15 PM,11:55 AM,08:10 AM,05:21 PM,-4,-5,-3,-5,9,58,88,0.3,1022,-3,7,71,6
2019-12-16 12:00:00,0,-5,0.6,8.7,1,2,65,10:15 PM,11:55 AM,08:10 AM,05:21 PM,-4,-3,-1,-3,8,57,80,0.0,1022,-1,10,59,6
2019-12-16 15:00:00,0,-5,0.6,8.7,1,2,65,10:15 PM,11:55 AM,08:10 AM,05:21 PM,-4,-3,0,-3,13,46,74,0.0,1021,0,10,33,10
2019-12-16 18:00:00,0,-5,0.6,8.7,1,1,65,10:15 PM,11:55 AM,08:10 AM,05:21 PM,-4,-4,-0,-4,17,67,77,0.0,1020,-0,10,32,12
2019-12-16 21:00:00,0,-5,0.6,8.7,1,1,65,10:15 PM,11:55 AM,08:10 AM,05:21 PM,-3,-5,-1,-5,19,94,83,0.0,1020,-2,10,30,13
2019-12-17 00:00:00,-0,-3,0.0,8.7,1,1,58,11:27 PM,12:32 PM,08:10 AM,05:21 PM,-3,-5,-1,-5,21,97,82,0.0,1020,-3,10,9,14
2019-12-17 03:00:00,-0,-3,0.0,8.7,1,1,58,11:27 PM,12:32 PM,08:10 AM,05:21 PM,-4,-5,-1,-5,22,94,81,0.0,1020,-1,10,121,14
2019-12-17 06:00:00,-0,-3,0.0,8.7,1,2,58,11:27 PM,12:32 PM,08:10 AM,05:21 PM,-4,-6,-1,-6,24,68,79,0.0,1019,-1,10,350,16
2019-12-17 09:00:00,-0,-3,0.0,8.7,1,2,58,11:27 PM,12:32 PM,08:10 AM,05:21 PM,-5,-6,-2,-6,18,8,77,0.0,1020,-2,10,329,12
2019-12-17 12:00:00,-0,-3,0.0,8.7,1,2,58,11:27 PM,12:32 PM,08:10 AM,05:21 PM,-6,-5,-1,-5,14,5,72,0.0,1020,-1,10,291,12
2019-12-17 15:00:00,-0,-3,0.0,8.7,1,2,58,11:27 PM,12:32 PM,08:10 AM,05:21 PM,-6,-5,-0,-5,17,6,65,0.0,1019,-0,10,260,14
2019-12-17 18:00:00,-0,-3,0.0,8.7,1,2,58,11:27 PM,12:32 PM,08:10 AM,05:21 PM,-6,-7,-1,-7,24,18,69,0.0,1018,-1,10,255,18
2019-12-17 21:00:00,-0,-3,0.0,8.7,1,1,58,11:27 PM,12:32 PM,08:10 AM,05:21 PM,-6,-9,-3,-9,27,60,80,0.0,1019,-3,10,266,19
2019-12-18 00:00:00,-6,-8,0.0,8.7,1,1,50,No moonrise,01:04 PM,08:11 AM,05:22 PM,-6,-9,-3,-9,27,100,83,0.0,1020,-3,10,279,19
2019-12-18 03:00:00,-6,-8,0.0,8.7,1,1,50,No moonrise,01:04 PM,08:11 AM,05:22 PM,-7,-9,-3,-9,27,77,78,0.1,1020,-3,10,299,19
2019-12-18 06:00:00,-6,-8,0.0,8.7,1,2,50,No moonrise,01:04 PM,08:11 AM,05:22 PM,-10,-11,-5,-11,26,20,66,0.0,1022,-5,10,318,18
2019-12-18 09:00:00,-6,-8,0.0,8.7,1,1,50,No moonrise,01:04 PM,08:11 AM,05:22 PM,-15,-14,-7,-14,24,21,54,0.0,1025,-7,10,326,17
2019-12-18 12:00:00,-6,-8,0.0,8.7,1,2,50,No moonrise,01:04 PM,08:11 AM,05:22 PM,-18,-14,-8,-14,20,48,45,0.0,1027,-8,10,324,16
2019-12-18 15:00:00,-6,-8,0.0,8.7,1,2,50,No moonrise,01:04 PM,08:11 AM,05:22 PM,-18,-11,-6,-11,13,22,39,0.0,1027,-6,10,314,11
2019-12-18 18:00:00,-6,-8,0.0,8.7,1,2,50,No moonrise,01:04 PM,08:11 AM,05:22 PM,-18,-9,-6,-9,8,25,39,0.0,1028,-6,10,283,7
2019-12-18 21:00:00,-6,-8,0.0,8.7,1,1,50,No moonrise,01:04 PM,08:11 AM,05:22 PM,-17,-10,-7,-10,9,17,44,0.0,1029,-7,10,239,6
2019-12-19 00:00:00,1,-8,0.0,8.7,2,1,43,12:38 AM,01:34 PM,08:11 AM,05:22 PM,-19,-12,-7,-12,13,25,38,0.0,1030,-7,10,194,9
2019-12-19 03:00:00,1,-8,0.0,8.7,2,1,43,12:38 AM,01:34 PM,08:11 AM,05:22 PM,-18,-13,-8,-13,20,21,44,0.0,1029,-8,10,186,13
2019-12-19 06:00:00,1,-8,0.0,8.7,2,2,43,12:38 AM,01:34 PM,08:11 AM,05:22 PM,-16,-14,-7,-14,28,11,48,0.0,1028,-7,10,193,18
2019-12-19 09:00:00,1,-8,0.0,8.7,2,2,43,12:38 AM,01:34 PM,08:11 AM,05:22 PM,-15,-13,-6,-13,31,4,50,0.0,1027,-6,10,200,21
2019-12-19 12:00:00,1,-8,0.0,8.7,2,2,43,12:38 AM,01:34 PM,08:11 AM,05:22 PM,-11,-10,-3,-10,28,3,54,0.0,1027,-3,10,216,22
2019-12-19 15:00:00,1,-8,0.0,8.7,2,2,43,12:38 AM,01:34 PM,08:11 AM,05:22 PM,-6,-5,-0,-5,22,10,65,0.0,1026,-0,10,228,18
2019-12-19 18:00:00,1,-8,0.0,8.7,2,2,43,12:38 AM,01:34 PM,08:11 AM,05:22 PM,-4,-4,-0,-4,19,23,77,0.0,1026,-0,10,227,13
2019-12-19 21:00:00,1,-8,0.0,8.7,2,1,43,12:38 AM,01:34 PM,08:11 AM,05:22 PM,-3,-5,-1,-5,16,18,89,0.0,1028,-2,10,219,9
2019-12-20 00:00:00,2,-4,0.0,5.2,2,1,36,01:49 AM,02:02 PM,08:12 AM,05:23 PM,-3,-4,-1,-4,12,21,89,0.0,1029,-4,10,215,7
2019-12-20 03:00:00,2,-4,0.0,5.2,2,1,36,01:49 AM,02:02 PM,08:12 AM,05:23 PM,-3,-4,-2,-4,11,32,91,0.0,1030,-2,10,205,6
2019-12-20 06:00:00,2,-4,0.0,5.2,2,2,36,01:49 AM,02:02 PM,08:12 AM,05:23 PM,-3,-4,-2,-4,12,35,91,0.0,1031,-2,10,191,6
2019-12-20 09:00:00,2,-4,0.0,5.2,2,1,36,01:49 AM,02:02 PM,08:12 AM,05:23 PM,-3,-5,-2,-5,15,58,87,0.0,1032,-2,10,168,9
2019-12-20 12:00:00,2,-4,0.0,5.2,2,1,36,01:49 AM,02:02 PM,08:12 AM,05:23 PM,-4,-4,0,-4,18,94,75,0.0,1032,0,10,175,12
2019-12-20 15:00:00,2,-4,0.0,5.2,2,1,36,01:49 AM,02:02 PM,08:12 AM,05:23 PM,-3,-2,2,-2,18,88,70,0.0,1031,2,10,176,13
2019-12-20 18:00:00,2,-4,0.0,5.2,2,2,36,01:49 AM,02:02 PM,08:12 AM,05:23 PM,-2,-3,1,-3,20,76,82,0.0,1030,1,10,183,13
2019-12-20 21:00:00,2,-4,0.0,5.2,2,1,36,01:49 AM,02:02 PM,08:12 AM,05:23 PM,-1,-4,-1,-4,23,47,91,0.0,1031,-2,10,187,13
2019-12-21 00:00:00,4,-2,0.0,8.7,1,1,28,03:00 AM,02:32 PM,08:13 AM,05:23 PM,-1,-4,-1,-4,24,91,90,0.0,1030,-3,10,195,14
2019-12-21 03:00:00,4,-2,0.0,8.7,1,1,28,03:00 AM,02:32 PM,08:13 AM,05:23 PM,-2,-3,1,-3,22,67,82,0.0,1030,1,10,199,12
2019-12-21 06:00:00,4,-2,0.0,8.7,1,2,28,03:00 AM,02:32 PM,08:13 AM,05:23 PM,-2,-3,0,-3,19,9,83,0.0,1029,0,10,205,10
2019-12-21 09:00:00,4,-2,0.0,8.7,1,2,28,03:00 AM,02:32 PM,08:13 AM,05:23 PM,-3,-4,0,-4,21,19,80,0.0,1030,0,10,211,12
2019-12-21 12:00:00,4,-2,0.0,8.7,1,2,28,03:00 AM,02:32 PM,08:13 AM,05:23 PM,-3,-2,2,-2,19,2,73,0.0,1029,2,10,217,13
2019-12-21 15:00:00,4,-2,0.0,8.7,1,2,28,03:00 AM,02:32 PM,08:13 AM,05:23 PM,-1,0,4,0,20,1,70,0.0,1028,4,10,214,14
2019-12-21 18:00:00,4,-2,0.0,8.7,1,2,28,03:00 AM,02:32 PM,08:13 AM,05:23 PM,-1,-1,3,-1,21,4,80,0.0,1027,3,10,215,13
2019-12-21 21:00:00,4,-2,0.0,8.7,1,1,28,03:00 AM,02:32 PM,08:13 AM,05:23 PM,-1,-3,1,-3,24,6,88,0.0,1028,-0,10,207,12
2019-12-22 00:00:00,7,1,0.0,8.7,2,1,21,04:11 AM,03:03 PM,08:13 AM,05:24 PM,-1,-2,1,-2,28,3,85,0.0,1027,-1,10,208,13
2019-12-22 03:00:00,7,1,0.0,8.7,2,1,21,04:11 AM,03:03 PM,08:13 AM,05:24 PM,-1,-3,1,-3,28,0,84,0.0,1027,1,10,217,14
2019-12-22 06:00:00,7,1,0.0,8.7,2,2,21,04:11 AM,03:03 PM,08:13 AM,05:24 PM,-2,-3,1,-3,24,6,82,0.0,1026,1,10,221,12
2019-12-22 09:00:00,7,1,0.0,8.7,2,2,21,04:11 AM,03:03 PM,08:13 AM,05:24 PM,-3,-2,1,-2,21,24,76,0.0,1026,1,10,217,11
