date_time,Moora_maxtempC,Moora_mintempC,Moora_totalSnow_cm,Moora_sunHour,Moora_uvIndex,Moora_uvIndex,Moora_moon_illumination,Moora_moonrise,Moora_moonset,Moora_sunrise,Moora_sunset,Moora_DewPointC,Moora_FeelsLikeC,Moora_HeatIndexC,Moora_WindChillC,Moora_WindGustKmph,Moora_cloudcover,Moora_humidity,Moora_precipMM,Moora_pressure,Moora_tempC,Moora_visibility,Moora_winddirDegree,Moora_windspeedKmph
2020-03-14 00:00:00,26,22,0.0,6.1,6,1,62,10:03 PM,11:00 AM,06:15 AM,06:34 PM,13,27,27,27,11,69,41,0.0,1013,27,10,55,7
2020-03-14 03:00:00,26,22,0.0,6.1,6,1,62,10:03 PM,11:00 AM,06:15 AM,06:34 PM,13,26,26,26,15,55,44,0.0,1013,26,10,64,10
2020-03-14 06:00:00,26,22,0.0,6.1,6,1,62,10:03 PM,11:00 AM,06:15 AM,06:34 PM,14,26,26,25,23,67,52,0.1,1013,25,10,64,18
2020-03-14 09:00:00,26,22,0.0,6.1,6,5,62,10:03 PM,11:00 AM,06:15 AM,06:34 PM,15,26,26,24,27,90,57,0.3,1013,24,10,56,22
2020-03-14 12:00:00,26,22,0.0,6.1,6,6,62,10:03 PM,11:00 AM,06:15 AM,06:34 PM,16,27,27,26,31,76,53,0.7,1011,26,9,55,24
2020-03-14 15:00:00,26,22,0.0,6.1,6,6,62,10:03 PM,11:00 AM,06:15 AM,06:34 PM,16,26,26,25,28,82,57,1.7,1009,25,9,72,20
2020-03-14 18:00:00,26,22,0.0,6.1,6,1,62,10:03 PM,11:00 AM,06:15 AM,06:34 PM,17,26,26,24,24,75,64,3.4,1007,24,7,88,14
2020-03-14 21:00:00,26,22,0.0,6.1,6,1,62,10:03 PM,11:00 AM,06:15 AM,06:34 PM,17,25,25,23,19,83,70,2.9,1008,23,8,168,11
2020-03-15 00:00:00,29,20,0.0,8.8,6,1,55,10:48 PM,12:05 PM,06:16 AM,06:33 PM,18,22,23,22,22,73,80,0.2,1007,22,10,339,13
2020-03-15 03:00:00,29,20,0.0,8.8,6,1,55,10:48 PM,12:05 PM,06:16 AM,06:33 PM,19,21,21,21,21,63,89,0.3,1007,21,9,319,13
2020-03-15 06:00:00,29,20,0.0,8.8,6,1,55,10:48 PM,12:05 PM,06:16 AM,06:33 PM,19,21,22,21,20,52,87,0.0,1008,21,10,304,14
2020-03-15 09:00:00,29,20,0.0,8.8,6,5,55,10:48 PM,12:05 PM,06:16 AM,06:33 PM,18,26,26,23,22,87,74,0.4,1010,23,10,284,18
2020-03-15 12:00:00,29,20,0.0,8.8,6,6,55,10:48 PM,12:05 PM,06:16 AM,06:33 PM,18,28,28,27,26,87,56,1.1,1009,27,9,292,20
2020-03-15 15:00:00,29,20,0.0,8.8,6,7,55,10:48 PM,12:05 PM,06:16 AM,06:33 PM,17,29,29,28,28,60,51,0.7,1009,28,10,277,22
2020-03-15 18:00:00,29,20,0.0,8.8,6,1,55,10:48 PM,12:05 PM,06:16 AM,06:33 PM,16,26,26,25,25,22,60,0.0,1010,25,10,260,21
2020-03-15 21:00:00,29,20,0.0,8.8,6,1,55,10:48 PM,12:05 PM,06:16 AM,06:33 PM,17,21,23,21,18,32,76,0.0,1012,21,10,254,14
2020-03-16 00:00:00,28,19,0.0,10.2,6,1,47,11:38 PM,01:08 PM,06:17 AM,06:32 PM,16,20,20,20,13,36,80,0.0,1012,20,10,252,9
2020-03-16 03:00:00,28,19,0.0,10.2,6,1,47,11:38 PM,01:08 PM,06:17 AM,06:32 PM,16,19,19,19,13,54,83,0.0,1012,19,10,251,8
2020-03-16 06:00:00,28,19,0.0,10.2,6,1,47,11:38 PM,01:08 PM,06:17 AM,06:32 PM,16,19,19,19,8,67,81,0.0,1013,19,10,259,6
2020-03-16 09:00:00,28,19,0.0,10.2,6,6,47,11:38 PM,01:08 PM,06:17 AM,06:32 PM,15,22,22,22,9,69,68,0.0,1014,22,10,267,8
2020-03-16 12:00:00,28,19,0.0,10.2,6,7,47,11:38 PM,01:08 PM,06:17 AM,06:32 PM,13,26,26,25,13,19,49,0.0,1014,25,10,280,11
2020-03-16 15:00:00,28,19,0.0,10.2,6,7,47,11:38 PM,01:08 PM,06:17 AM,06:32 PM,12,27,27,27,21,37,42,0.0,1013,27,10,273,18
2020-03-16 18:00:00,28,19,0.0,10.2,6,1,47,11:38 PM,01:08 PM,06:17 AM,06:32 PM,13,24,24,24,25,18,53,0.0,1013,24,10,256,20
2020-03-16 21:00:00,28,19,0.0,10.2,6,1,47,11:38 PM,01:08 PM,06:17 AM,06:32 PM,15,20,20,20,20,34,71,0.0,1014,20,10,264,14
2020-03-17 00:00:00,24,16,0.0,7.4,5,1,40,No moonrise,02:06 PM,06:17 AM,06:30 PM,16,19,19,19,20,76,83,0.0,1014,19,10,268,14
2020-03-17 03:00:00,24,16,0.0,7.4,5,1,40,No moonrise,02:06 PM,06:17 AM,06:30 PM,14,17,17,17,19,75,80,0.0,1014,17,10,282,13
2020-03-17 06:00:00,24,16,0.0,7.4,5,1,40,No moonrise,02:06 PM,06:17 AM,06:30 PM,13,17,17,17,15,61,78,0.0,1014,17,10,300,10
2020-03-17 09:00:00,24,16,0.0,7.4,5,5,40,No moonrise,02:06 PM,06:17 AM,06:30 PM,14,20,21,20,17,38,66,0.0,1015,20,10,291,14
2020-03-17 12:00:00,24,16,0.0,7.4,5,5,40,No moonrise,02:06 PM,06:17 AM,06:30 PM,13,25,25,23,20,63,56,0.1,1015,23,10,271,18
2020-03-17 15:00:00,24,16,0.0,7.4,5,6,40,No moonrise,02:06 PM,06:17 AM,06:30 PM,12,25,25,23,29,66,48,0.1,1014,23,10,274,25
2020-03-17 18:00:00,24,16,0.0,7.4,5,1,40,No moonrise,02:06 PM,06:17 AM,06:30 PM,13,21,22,21,33,73,63,0.1,1014,21,10,266,27
2020-03-17 21:00:00,24,16,0.0,7.4,5,1,40,No moonrise,02:06 PM,06:17 AM,06:30 PM,13,18,18,18,29,88,74,0.2,1016,18,10,247,22
2020-03-18 00:00:00,23,14,0.0,11.6,5,1,33,12:30 AM,02:59 PM,06:18 AM,06:29 PM,11,17,17,17,27,67,69,0.1,1017,17,10,240,19
2020-03-18 03:00:00,23,14,0.0,11.6,5,1,33,12:30 AM,02:59 PM,06:18 AM,06:29 PM,9,15,15,15,19,50,70,0.1,1017,15,10,246,12
2020-03-18 06:00:00,23,14,0.0,11.6,5,1,33,12:30 AM,02:59 PM,06:18 AM,06:29 PM,9,15,15,15,18,10,69,0.0,1018,15,10,245,12
2020-03-18 09:00:00,23,14,0.0,11.6,5,5,33,12:30 AM,02:59 PM,06:18 AM,06:29 PM,9,18,18,18,18,12,56,0.0,1019,18,10,222,16
2020-03-18 12:00:00,23,14,0.0,11.6,5,6,33,12:30 AM,02:59 PM,06:18 AM,06:29 PM,7,22,22,22,17,2,38,0.0,1020,22,10,216,15
2020-03-18 15:00:00,23,14,0.0,11.6,5,6,33,12:30 AM,02:59 PM,06:18 AM,06:29 PM,6,23,23,23,21,17,34,0.0,1019,23,10,221,18
2020-03-18 18:00:00,23,14,0.0,11.6,5,1,33,12:30 AM,02:59 PM,06:18 AM,06:29 PM,8,20,20,20,29,55,47,0.0,1020,20,10,201,23
2020-03-18 21:00:00,23,14,0.0,11.6,5,1,33,12:30 AM,02:59 PM,06:18 AM,06:29 PM,9,17,17,17,27,67,60,0.0,1021,17,10,178,17
2020-03-19 00:00:00,28,14,0.0,11.6,6,1,25,01:26 AM,03:46 PM,06:18 AM,06:28 PM,9,15,16,15,23,21,64,0.0,1022,16,10,155,14
2020-03-19 03:00:00,28,14,0.0,11.6,6,1,25,01:26 AM,03:46 PM,06:18 AM,06:28 PM,9,14,15,14,22,11,70,0.0,1022,15,10,140,13
2020-03-19 06:00:00,28,14,0.0,11.6,6,1,25,01:26 AM,03:46 PM,06:18 AM,06:28 PM,9,14,15,14,19,25,69,0.0,1022,15,10,127,13
2020-03-19 09:00:00,28,14,0.0,11.6,6,5,25,01:26 AM,03:46 PM,06:18 AM,06:28 PM,8,19,19,19,18,27,53,0.0,1023,19,10,107,15
2020-03-19 12:00:00,28,14,0.0,11.6,6,6,25,01:26 AM,03:46 PM,06:18 AM,06:28 PM,6,24,24,24,18,17,31,0.0,1022,24,10,96,16
2020-03-19 15:00:00,28,14,0.0,11.6,6,7,25,01:26 AM,03:46 PM,06:18 AM,06:28 PM,4,25,25,27,13,14,24,0.0,1020,27,10,95,11
2020-03-19 18:00:00,28,14,0.0,11.6,6,1,25,01:26 AM,03:46 PM,06:18 AM,06:28 PM,4,25,25,26,17,20,25,0.0,1020,26,10,125,11
2020-03-19 21:00:00,28,14,0.0,11.6,6,1,25,01:26 AM,03:46 PM,06:18 AM,06:28 PM,5,24,24,23,25,14,31,0.0,1021,23,10,147,14
2020-03-20 00:00:00,30,22,0.0,10.2,7,1,18,02:21 AM,04:27 PM,06:19 AM,06:27 PM,4,23,23,22,22,32,30,0.0,1020,22,10,118,13
2020-03-20 03:00:00,30,22,0.0,10.2,7,1,18,02:21 AM,04:27 PM,06:19 AM,06:27 PM,4,23,23,22,21,36,30,0.0,1019,22,10,110,12
2020-03-20 06:00:00,30,22,0.0,10.2,7,1,18,02:21 AM,04:27 PM,06:19 AM,06:27 PM,8,24,24,22,24,21,41,0.0,1020,22,10,61,15
2020-03-20 09:00:00,30,22,0.0,10.2,7,6,18,02:21 AM,04:27 PM,06:19 AM,06:27 PM,14,25,25,24,24,17,55,0.0,1021,24,10,18,19
2020-03-20 12:00:00,30,22,0.0,10.2,7,6,18,02:21 AM,04:27 PM,06:19 AM,06:27 PM,14,28,28,27,22,18,45,0.0,1020,27,10,26,19
2020-03-20 15:00:00,30,22,0.0,10.2,7,6,18,02:21 AM,04:27 PM,06:19 AM,06:27 PM,14,30,30,30,14,46,37,0.0,1018,30,9,116,12
2020-03-20 18:00:00,30,22,0.0,10.2,7,1,18,02:21 AM,04:27 PM,06:19 AM,06:27 PM,13,30,30,29,11,80,43,0.4,1018,29,10,266,7
2020-03-20 21:00:00,30,22,0.0,10.2,7,1,18,02:21 AM,04:27 PM,06:19 AM,06:27 PM,14,30,30,27,15,67,59,0.7,1020,27,10,193,9
2020-03-21 00:00:00,31,20,0.0,10.2,7,1,11,03:17 AM,05:04 PM,06:20 AM,06:25 PM,14,26,26,24,8,22,62,0.0,1019,24,10,140,5
2020-03-21 03:00:00,31,20,0.0,10.2,7,1,11,03:17 AM,05:04 PM,06:20 AM,06:25 PM,15,21,21,21,7,10,68,0.0,1019,21,10,31,4
2020-03-21 06:00:00,31,20,0.0,10.2,7,1,11,03:17 AM,05:04 PM,06:20 AM,06:25 PM,15,21,22,21,5,12,69,0.0,1020,21,10,53,4
2020-03-21 09:00:00,31,20,0.0,10.2,7,6,11,03:17 AM,05:04 PM,06:20 AM,06:25 PM,14,26,26,24,12,14,53,0.0,1021,24,10,38,9
2020-03-21 12:00:00,31,20,0.0,10.2,7,7,11,03:17 AM,05:04 PM,06:20 AM,06:25 PM,12,29,29,29,14,16,35,0.0,1019,29,10,53,12
2020-03-21 15:00:00,31,20,0.0,10.2,7,7,11,03:17 AM,05:04 PM,06:20 AM,06:25 PM,12,30,30,30,10,38,33,0.1,1017,30,10,120,9
2020-03-21 18:00:00,31,20,0.0,10.2,7,1,11,03:17 AM,05:04 PM,06:20 AM,06:25 PM,13,27,27,27,13,77,42,0.6,1018,27,9,201,9
2020-03-21 21:00:00,31,20,0.0,10.2,7,1,11,03:17 AM,05:04 PM,06:20 AM,06:25 PM,14,25,25,24,35,75,56,1.0,1019,24,9,116,22
2020-03-22 00:00:00,31,20,0.0,11.6,6,1,4,04:12 AM,05:38 PM,06:20 AM,06:24 PM,15,22,23,22,41,75,65,1.3,1020,22,9,119,27
2020-03-22 03:00:00,31,20,0.0,11.6,6,1,4,04:12 AM,05:38 PM,06:20 AM,06:24 PM,15,20,20,20,41,55,70,0.9,1020,20,9,106,27
2020-03-22 06:00:00,31,20,0.0,11.6,6,1,4,04:12 AM,05:38 PM,06:20 AM,06:24 PM,15,21,22,21,36,30,66,0.0,1020,21,10,95,25
2020-03-22 09:00:00,31,20,0.0,11.6,6,6,4,04:12 AM,05:38 PM,06:20 AM,06:24 PM,13,26,26,24,32,32,52,0.0,1021,24,10,82,27
2020-03-22 12:00:00,31,20,0.0,11.6,6,7,4,04:12 AM,05:38 PM,06:20 AM,06:24 PM,12,29,29,29,28,9,36,0.0,1020,29,10,79,25
2020-03-22 15:00:00,31,20,0.0,11.6,6,8,4,04:12 AM,05:38 PM,06:20 AM,06:24 PM,11,30,30,31,24,12,30,0.0,1018,31,10,89,21
2020-03-22 18:00:00,31,20,0.0,11.6,6,1,4,04:12 AM,05:38 PM,06:20 AM,06:24 PM,11,29,29,29,27,19,33,0.0,1018,29,10,105,21
2020-03-22 21:00:00,31,20,0.0,11.6,6,1,4,04:12 AM,05:38 PM,06:20 AM,06:24 PM,11,26,26,27,35,35,39,0.0,1019,27,10,107,22
2020-03-23 00:00:00,31,21,0.0,11.6,7,1,0,05:06 AM,06:08 PM,06:21 AM,06:23 PM,12,26,26,25,35,28,44,0.0,1019,25,10,85,22
2020-03-23 03:00:00,31,21,0.0,11.6,7,1,0,05:06 AM,06:08 PM,06:21 AM,06:23 PM,13,25,25,22,29,5,57,0.0,1018,22,10,78,17
2020-03-23 06:00:00,31,21,0.0,11.6,7,1,0,05:06 AM,06:08 PM,06:21 AM,06:23 PM,14,22,25,22,26,5,64,0.0,1019,22,10,69,18
2020-03-23 09:00:00,31,21,0.0,11.6,7,6,0,05:06 AM,06:08 PM,06:21 AM,06:23 PM,14,26,26,24,26,4,54,0.0,1019,24,10,67,22
2020-03-23 12:00:00,31,21,0.0,11.6,7,7,0,05:06 AM,06:08 PM,06:21 AM,06:23 PM,11,28,28,29,22,3,34,0.0,1018,29,10,69,19
2020-03-23 15:00:00,31,21,0.0,11.6,7,8,0,05:06 AM,06:08 PM,06:21 AM,06:23 PM,8,29,29,31,17,5,24,0.0,1016,31,10,82,14
2020-03-23 18:00:00,31,21,0.0,11.6,7,1,0,05:06 AM,06:08 PM,06:21 AM,06:23 PM,7,28,28,29,22,4,24,0.0,1016,29,10,103,16
2020-03-23 21:00:00,31,21,0.0,11.6,7,1,0,05:06 AM,06:08 PM,06:21 AM,06:23 PM,7,25,25,26,36,3,30,0.0,1017,26,10,99,21
2020-03-24 00:00:00,32,22,0.0,11.6,7,1,0,05:59 AM,06:37 PM,06:22 AM,06:22 PM,9,25,25,24,38,2,39,0.0,1016,24,10,80,23
2020-03-24 03:00:00,32,22,0.0,11.6,7,1,0,05:59 AM,06:37 PM,06:22 AM,06:22 PM,11,25,25,22,35,0,49,0.0,1016,22,10,68,21
2020-03-24 06:00:00,32,22,0.0,11.6,7,1,0,05:59 AM,06:37 PM,06:22 AM,06:22 PM,12,22,25,22,31,0,54,0.0,1016,22,10,58,21
2020-03-24 09:00:00,32,22,0.0,11.6,7,6,0,05:59 AM,06:37 PM,06:22 AM,06:22 PM,12,26,26,25,26,0,46,0.0,1017,25,10,50,22
2020-03-24 12:00:00,32,22,0.0,11.6,7,7,0,05:59 AM,06:37 PM,06:22 AM,06:22 PM,11,29,29,30,20,2,31,0.0,1016,30,10,56,17
2020-03-24 15:00:00,32,22,0.0,11.6,7,8,0,05:59 AM,06:37 PM,06:22 AM,06:22 PM,8,30,30,32,12,6,22,0.0,1014,32,10,78,10
2020-03-24 18:00:00,32,22,0.0,11.6,7,1,0,05:59 AM,06:37 PM,06:22 AM,06:22 PM,7,28,28,30,19,8,24,0.0,1014,30,10,99,13
2020-03-24 21:00:00,32,22,0.0,11.6,7,1,0,05:59 AM,06:37 PM,06:22 AM,06:22 PM,7,26,26,27,31,6,28,0.0,1015,27,10,94,17
2020-03-25 00:00:00,31,23,0.0,11.6,7,1,3,06:52 AM,07:06 PM,06:22 AM,06:20 PM,5,25,25,25,31,4,29,0.0,1015,25,10,78,17
2020-03-25 03:00:00,31,23,0.0,11.6,7,1,3,06:52 AM,07:06 PM,06:22 AM,06:20 PM,5,24,24,23,27,14,31,0.0,1014,23,10,65,14
2020-03-25 06:00:00,31,23,0.0,11.6,7,1,3,06:52 AM,07:06 PM,06:22 AM,06:20 PM,5,24,24,23,26,31,31,0.0,1015,23,10,55,16
2020-03-25 09:00:00,31,23,0.0,11.6,7,7,3,06:52 AM,07:06 PM,06:22 AM,06:20 PM,7,25,25,26,28,35,32,0.0,1016,26,10,38,23
2020-03-25 12:00:00,31,23,0.0,11.6,7,7,3,06:52 AM,07:06 PM,06:22 AM,06:20 PM,9,28,28,29,23,44,30,0.0,1016,29,10,15,20
2020-03-25 15:00:00,31,23,0.0,11.6,7,8,3,06:52 AM,07:06 PM,06:22 AM,06:20 PM,10,29,29,31,12,41,28,0.0,1014,31,10,13,10
2020-03-25 18:00:00,31,23,0.0,11.6,7,1,3,06:52 AM,07:06 PM,06:22 AM,06:20 PM,10,28,28,29,12,33,30,0.0,1015,29,10,49,8
2020-03-25 21:00:00,31,23,0.0,11.6,7,1,3,06:52 AM,07:06 PM,06:22 AM,06:20 PM,11,26,26,26,22,6,39,0.0,1016,26,10,69,11
2020-03-26 00:00:00,36,23,0.0,11.6,8,1,11,07:45 AM,07:36 PM,06:23 AM,06:19 PM,11,25,25,24,23,6,44,0.0,1016,24,10,60,11
2020-03-26 03:00:00,36,23,0.0,11.6,8,1,11,07:45 AM,07:36 PM,06:23 AM,06:19 PM,11,25,25,23,25,6,46,0.0,1015,23,10,61,12
2020-03-26 06:00:00,36,23,0.0,11.6,8,1,11,07:45 AM,07:36 PM,06:23 AM,06:19 PM,9,25,25,24,28,7,41,0.0,1016,24,10,53,16
2020-03-26 09:00:00,36,23,0.0,11.6,8,7,11,07:45 AM,07:36 PM,06:23 AM,06:19 PM,8,27,27,28,26,8,28,0.0,1016,28,10,35,20
2020-03-26 12:00:00,36,23,0.0,11.6,8,8,11,07:45 AM,07:36 PM,06:23 AM,06:19 PM,8,32,32,34,18,9,20,0.0,1015,34,10,130,15
2020-03-26 15:00:00,36,23,0.0,11.6,8,9,11,07:45 AM,07:36 PM,06:23 AM,06:19 PM,8,34,34,35,13,12,19,0.0,1013,35,10,357,10
2020-03-26 18:00:00,36,23,0.0,11.6,8,1,11,07:45 AM,07:36 PM,06:23 AM,06:19 PM,9,32,32,33,14,11,26,0.0,1013,33,10,293,8
2020-03-26 21:00:00,36,23,0.0,11.6,8,1,11,07:45 AM,07:36 PM,06:23 AM,06:19 PM,10,31,31,30,22,7,34,0.0,1013,30,10,147,10
2020-03-27 00:00:00,32,20,0.0,11.6,7,1,18,08:38 AM,08:06 PM,06:24 AM,06:18 PM,9,27,27,28,19,6,32,0.0,1013,28,10,186,9
2020-03-27 03:00:00,32,20,0.0,11.6,7,1,18,08:38 AM,08:06 PM,06:24 AM,06:18 PM,9,26,26,26,21,7,34,0.0,1012,26,10,349,10
2020-03-27 06:00:00,32,20,0.0,11.6,7,1,18,08:38 AM,08:06 PM,06:24 AM,06:18 PM,10,26,26,26,15,11,39,0.0,1013,26,10,334,9
2020-03-27 09:00:00,32,20,0.0,11.6,7,7,18,08:38 AM,08:06 PM,06:24 AM,06:18 PM,13,28,28,27,16,11,41,0.0,1014,27,10,309,13
2020-03-27 12:00:00,32,20,0.0,11.6,7,8,18,08:38 AM,08:06 PM,06:24 AM,06:18 PM,13,31,31,32,25,4,33,0.0,1013,32,10,286,22
2020-03-27 15:00:00,32,20,0.0,11.6,7,8,18,08:38 AM,08:06 PM,06:24 AM,06:18 PM,14,30,30,31,30,2,35,0.0,1011,31,10,276,26
2020-03-27 18:00:00,32,20,0.0,11.6,7,1,18,08:38 AM,08:06 PM,06:24 AM,06:18 PM,16,28,28,27,28,28,56,0.0,1013,27,10,264,23
2020-03-27 21:00:00,32,20,0.0,11.6,7,1,18,08:38 AM,08:06 PM,06:24 AM,06:18 PM,17,26,26,23,24,69,79,0.0,1014,23,10,256,18
2020-03-28 00:00:00,25,16,0.0,7.4,6,1,25,09:32 AM,08:39 PM,06:24 AM,06:17 PM,16,20,20,20,21,50,79,0.0,1014,20,10,258,15
2020-03-28 03:00:00,25,16,0.0,7.4,6,1,25,09:32 AM,08:39 PM,06:24 AM,06:17 PM,16,19,19,19,20,67,82,0.0,1014,19,10,259,14
2020-03-28 06:00:00,25,16,0.0,7.4,6,1,25,09:32 AM,08:39 PM,06:24 AM,06:17 PM,16,20,20,20,22,82,76,0.1,1015,20,10,243,17
2020-03-28 09:00:00,25,16,0.0,7.4,6,6,25,09:32 AM,08:39 PM,06:24 AM,06:17 PM,14,20,21,20,22,71,69,0.1,1016,20,10,212,19
2020-03-28 12:00:00,25,16,0.0,7.4,6,5,25,09:32 AM,08:39 PM,06:24 AM,06:17 PM,11,25,25,23,21,52,47,0.0,1016,23,10,221,18
2020-03-28 15:00:00,25,16,0.0,7.4,6,5,25,09:32 AM,08:39 PM,06:24 AM,06:17 PM,9,25,25,24,24,100,41,0.0,1015,24,10,221,21
2020-03-28 18:00:00,25,16,0.0,7.4,6,1,25,09:32 AM,08:39 PM,06:24 AM,06:17 PM,10,20,22,20,25,68,52,0.0,1016,20,10,209,21
2020-03-28 21:00:00,25,16,0.0,7.4,6,1,25,09:32 AM,08:39 PM,06:24 AM,06:17 PM,11,17,17,17,23,15,66,0.0,1017,17,10,201,15
2020-03-29 00:00:00,23,14,0.0,11.6,6,1,32,10:27 AM,09:16 PM,06:25 AM,06:16 PM,11,16,16,16,19,41,74,0.0,1018,16,10,195,12
2020-03-29 03:00:00,23,14,0.0,11.6,6,1,32,10:27 AM,09:16 PM,06:25 AM,06:16 PM,11,15,15,15,19,47,78,0.0,1017,15,10,177,13
2020-03-29 06:00:00,23,14,0.0,11.6,6,1,32,10:27 AM,09:16 PM,06:25 AM,06:16 PM,10,14,15,14,17,18,74,0.0,1018,15,10,157,13
2020-03-29 09:00:00,23,14,0.0,11.6,6,5,32,10:27 AM,09:16 PM,06:25 AM,06:16 PM,9,17,17,17,19,5,61,0.0,1019,17,10,156,17
2020-03-29 12:00:00,23,14,0.0,11.6,6,6,32,10:27 AM,09:16 PM,06:25 AM,06:16 PM,8,21,21,21,17,4,46,0.0,1018,21,10,181,15
2020-03-29 15:00:00,23,14,0.0,11.6,6,6,32,10:27 AM,09:16 PM,06:25 AM,06:16 PM,7,24,24,23,19,0,36,0.0,1017,23,10,193,17
2020-03-29 18:00:00,23,14,0.0,11.6,6,1,32,10:27 AM,09:16 PM,06:25 AM,06:16 PM,9,22,24,22,26,0,49,0.0,1017,22,10,195,20
2020-03-29 21:00:00,23,14,0.0,11.6,6,1,32,10:27 AM,09:16 PM,06:25 AM,06:16 PM,10,19,22,19,28,1,70,0.0,1018,19,10,185,18
2020-03-30 00:00:00,24,12,0.0,11.6,6,1,40,11:24 AM,09:58 PM,06:25 AM,06:14 PM,10,15,17,15,23,3,73,0.0,1018,15,10,170,14
2020-03-30 03:00:00,24,12,0.0,11.6,6,1,40,11:24 AM,09:58 PM,06:25 AM,06:14 PM,9,12,13,12,18,2,77,0.0,1017,13,10,158,10
2020-03-30 06:00:00,24,12,0.0,11.6,6,1,40,11:24 AM,09:58 PM,06:25 AM,06:14 PM,9,13,13,13,16,3,77,0.0,1018,13,10,151,9
2020-03-30 09:00:00,24,12,0.0,11.6,6,5,40,11:24 AM,09:58 PM,06:25 AM,06:14 PM,9,17,18,17,13,7,60,0.0,1019,17,10,139,10
2020-03-30 12:00:00,24,12,0.0,11.6,6,6,40,11:24 AM,09:58 PM,06:25 AM,06:14 PM,7,24,24,22,13,12,36,0.0,1017,22,10,161,11
2020-03-30 15:00:00,24,12,0.0,11.6,6,6,40,11:24 AM,09:58 PM,06:25 AM,06:14 PM,6,23,23,23,21,12,35,0.0,1015,23,10,212,17
2020-03-30 18:00:00,24,12,0.0,11.6,6,1,40,11:24 AM,09:58 PM,06:25 AM,06:14 PM,9,19,19,19,34,12,52,0.0,1015,19,10,205,26
2020-03-30 21:00:00,24,12,0.0,11.6,6,1,40,11:24 AM,09:58 PM,06:25 AM,06:14 PM,9,16,16,16,33,4,65,0.0,1016,16,10,187,21
2020-03-31 00:00:00,26,13,0.0,11.6,6,1,44,12:21 PM,10:45 PM,06:26 AM,06:13 PM,10,14,15,14,27,3,73,0.0,1017,15,10,180,16
2020-03-31 03:00:00,26,13,0.0,11.6,6,1,44,12:21 PM,10:45 PM,06:26 AM,06:13 PM,10,13,14,13,21,4,77,0.0,1017,14,10,169,12
2020-03-31 06:00:00,26,13,0.0,11.6,6,1,44,12:21 PM,10:45 PM,06:26 AM,06:13 PM,10,13,14,13,19,6,77,0.0,1017,14,10,167,12
2020-03-31 09:00:00,26,13,0.0,11.6,6,5,44,12:21 PM,10:45 PM,06:26 AM,06:13 PM,9,18,18,18,18,8,59,0.0,1017,18,10,163,15
2020-03-31 12:00:00,26,13,0.0,11.6,6,6,44,12:21 PM,10:45 PM,06:26 AM,06:13 PM,7,24,24,24,17,13,34,0.0,1016,24,10,149,14
2020-03-31 15:00:00,26,13,0.0,11.6,6,7,44,12:21 PM,10:45 PM,06:26 AM,06:13 PM,5,25,25,25,13,5,26,0.0,1014,25,10,151,11
2020-03-31 18:00:00,26,13,0.0,11.6,6,1,44,12:21 PM,10:45 PM,06:26 AM,06:13 PM,6,24,24,24,20,5,40,0.0,1014,24,10,176,14
2020-03-31 21:00:00,26,13,0.0,11.6,6,1,44,12:21 PM,10:45 PM,06:26 AM,06:13 PM,12,21,25,21,31,6,71,0.0,1016,21,10,193,21
2020-04-01 00:00:00,29,14,0.0,11.6,6,1,56,01:18 PM,11:39 PM,06:27 AM,06:12 PM,12,18,21,18,25,9,79,0.0,1015,18,10,177,15
2020-04-01 03:00:00,29,14,0.0,11.6,6,1,56,01:18 PM,11:39 PM,06:27 AM,06:12 PM,11,15,15,15,18,15,79,0.0,1014,15,10,162,10
2020-04-01 06:00:00,29,14,0.0,11.6,6,1,56,01:18 PM,11:39 PM,06:27 AM,06:12 PM,10,16,16,16,14,25,71,0.0,1014,16,10,134,7
2020-04-01 09:00:00,29,14,0.0,11.6,6,6,56,01:18 PM,11:39 PM,06:27 AM,06:12 PM,9,21,21,21,11,22,47,0.0,1014,21,10,80,9
2020-04-01 12:00:00,29,14,0.0,11.6,6,7,56,01:18 PM,11:39 PM,06:27 AM,06:12 PM,7,26,26,27,14,22,27,0.0,1012,27,10,138,12
2020-04-01 15:00:00,29,14,0.0,11.6,6,7,56,01:18 PM,11:39 PM,06:27 AM,06:12 PM,7,27,27,28,19,47,28,0.0,1010,28,10,288,17
2020-04-01 18:00:00,29,14,0.0,11.6,6,1,56,01:18 PM,11:39 PM,06:27 AM,06:12 PM,11,25,25,24,30,47,50,0.0,1010,24,10,214,26
2020-04-01 21:00:00,29,14,0.0,11.6,6,1,56,01:18 PM,11:39 PM,06:27 AM,06:12 PM,14,21,22,21,24,51,70,0.0,1012,21,10,201,19
2020-04-02 00:00:00,23,15,0.0,10.2,6,1,64,02:12 PM,No moonset,06:27 AM,06:11 PM,14,18,18,18,20,56,77,0.0,1012,18,10,192,15
2020-04-02 03:00:00,23,15,0.0,10.2,6,1,64,02:12 PM,No moonset,06:27 AM,06:11 PM,15,18,18,18,18,42,81,0.0,1011,18,10,191,14
2020-04-02 06:00:00,23,15,0.0,10.2,6,1,64,02:12 PM,No moonset,06:27 AM,06:11 PM,13,18,18,18,20,31,74,0.0,1012,18,10,193,16
2020-04-02 09:00:00,23,15,0.0,10.2,6,4,64,02:12 PM,No moonset,06:27 AM,06:11 PM,12,19,20,19,18,58,63,0.0,1012,19,10,185,15
