date_time,Federal_maxtempC,Federal_mintempC,Federal_totalSnow_cm,Federal_sunHour,Federal_uvIndex,Federal_uvIndex,Federal_moon_illumination,Federal_moonrise,Federal_moonset,Federal_sunrise,Federal_sunset,Federal_DewPointC,Federal_FeelsLikeC,Federal_HeatIndexC,Federal_WindChillC,Federal_WindGustKmph,Federal_cloudcover,Federal_humidity,Federal_precipMM,Federal_pressure,Federal_tempC,Federal_visibility,Federal_winddirDegree,Federal_windspeedKmph
2020-02-07 00:00:00,10,6,0.0,5.0,2,1,95,04:28 PM,07:37 AM,08:27 AM,06:20 PM,9,8,10,8,26,100,92,0.3,1015,8,5,228,16
2020-02-07 03:00:00,10,6,0.0,5.0,2,1,95,04:28 PM,07:37 AM,08:27 AM,06:20 PM,9,8,10,8,19,100,92,0.0,1015,10,10,236,14
2020-02-07 06:00:00,10,6,0.0,5.0,2,1,95,04:28 PM,07:37 AM,08:27 AM,06:20 PM,9,8,10,8,15,100,92,0.0,1016,10,10,233,11
2020-02-07 09:00:00,10,6,0.0,5.0,2,2,95,04:28 PM,07:37 AM,08:27 AM,06:20 PM,9,8,10,8,13,100,93,0.1,1017,10,10,218,10
2020-02-07 12:00:00,10,6,0.0,5.0,2,3,95,04:28 PM,07:37 AM,08:27 AM,06:20 PM,9,8,10,8,22,100,93,0.5,1017,10,10,204,15
2020-02-07 15:00:00,10,6,0.0,5.0,2,2,95,04:28 PM,07:37 AM,08:27 AM,06:20 PM,8,7,10,7,34,94,89,1.0,1014,10,9,214,21
2020-02-07 18:00:00,10,6,0.0,5.0,2,2,95,04:28 PM,07:37 AM,08:27 AM,06:20 PM,6,6,9,6,39,88,84,2.2,1011,9,9,219,24
2020-02-07 21:00:00,10,6,0.0,5.0,2,1,95,04:28 PM,07:37 AM,08:27 AM,06:20 PM,5,3,7,3,40,100,87,7.2,1009,7,6,227,26
2020-02-08 00:00:00,8,5,0.0,5.0,2,1,100,05:45 PM,08:24 AM,08:26 AM,06:21 PM,4,3,6,3,37,97,83,6.0,1008,6,6,217,23
2020-02-08 03:00:00,8,5,0.0,5.0,2,1,100,05:45 PM,08:24 AM,08:26 AM,06:21 PM,4,3,7,3,40,79,82,1.6,1008,7,9,224,26
2020-02-08 06:00:00,8,5,0.0,5.0,2,1,100,05:45 PM,08:24 AM,08:26 AM,06:21 PM,3,2,6,2,32,63,83,1.2,1010,6,9,222,21
2020-02-08 09:00:00,8,5,0.0,5.0,2,2,100,05:45 PM,08:24 AM,08:26 AM,06:21 PM,2,3,5,3,16,86,81,0.1,1014,5,10,204,10
2020-02-08 12:00:00,8,5,0.0,5.0,2,2,100,05:45 PM,08:24 AM,08:26 AM,06:21 PM,2,4,6,4,14,99,74,0.1,1017,6,10,189,10
2020-02-08 15:00:00,8,5,0.0,5.0,2,2,100,05:45 PM,08:24 AM,08:26 AM,06:21 PM,3,6,7,6,9,98,72,0.2,1020,7,7,128,6
2020-02-08 18:00:00,8,5,0.0,5.0,2,2,100,05:45 PM,08:24 AM,08:26 AM,06:21 PM,4,6,7,6,6,91,83,0.5,1023,7,3,25,5
2020-02-08 21:00:00,8,5,0.0,5.0,2,1,100,05:45 PM,08:24 AM,08:26 AM,06:21 PM,4,5,5,5,4,76,89,0.6,1028,5,5,52,3
2020-02-09 00:00:00,9,3,0.0,8.3,3,1,100,07:05 PM,09:03 AM,08:24 AM,06:23 PM,3,4,4,4,5,66,92,0.4,1031,4,7,139,3
2020-02-09 03:00:00,9,3,0.0,8.3,3,1,100,07:05 PM,09:03 AM,08:24 AM,06:23 PM,3,3,4,3,4,62,93,0.0,1032,4,10,261,3
2020-02-09 06:00:00,9,3,0.0,8.3,3,1,100,07:05 PM,09:03 AM,08:24 AM,06:23 PM,2,3,3,3,2,76,92,0.0,1032,3,10,156,1
2020-02-09 09:00:00,9,3,0.0,8.3,3,1,100,07:05 PM,09:03 AM,08:24 AM,06:23 PM,2,4,4,4,2,73,88,0.0,1032,4,10,187,1
2020-02-09 12:00:00,9,3,0.0,8.3,3,3,100,07:05 PM,09:03 AM,08:24 AM,06:23 PM,2,6,6,6,3,61,77,0.0,1031,6,10,327,3
2020-02-09 15:00:00,9,3,0.0,8.3,3,3,100,07:05 PM,09:03 AM,08:24 AM,06:23 PM,2,8,8,8,6,31,65,0.0,1030,8,10,240,5
2020-02-09 18:00:00,9,3,0.0,8.3,3,3,100,07:05 PM,09:03 AM,08:24 AM,06:23 PM,2,7,7,7,5,18,71,0.0,1030,7,10,46,4
2020-02-09 21:00:00,9,3,0.0,8.3,3,1,100,07:05 PM,09:03 AM,08:24 AM,06:23 PM,2,4,4,4,3,20,86,0.0,1030,4,10,93,1
2020-02-10 00:00:00,9,2,0.0,10.0,3,1,83,08:27 PM,09:36 AM,08:23 AM,06:25 PM,2,4,4,4,4,12,88,0.0,1030,4,10,66,2
2020-02-10 03:00:00,9,2,0.0,10.0,3,1,83,08:27 PM,09:36 AM,08:23 AM,06:25 PM,1,3,3,3,3,23,88,0.0,1030,3,10,33,2
2020-02-10 06:00:00,9,2,0.0,10.0,3,1,83,08:27 PM,09:36 AM,08:23 AM,06:25 PM,-0,2,2,2,5,51,88,0.0,1030,2,10,20,3
2020-02-10 09:00:00,9,2,0.0,10.0,3,2,83,08:27 PM,09:36 AM,08:23 AM,06:25 PM,0,2,3,2,6,40,82,0.0,1030,3,10,19,4
2020-02-10 12:00:00,9,2,0.0,10.0,3,3,83,08:27 PM,09:36 AM,08:23 AM,06:25 PM,1,5,7,5,8,13,67,0.0,1030,7,10,9,7
2020-02-10 15:00:00,9,2,0.0,10.0,3,3,83,08:27 PM,09:36 AM,08:23 AM,06:25 PM,1,8,9,8,9,11,58,0.0,1029,9,10,123,8
2020-02-10 18:00:00,9,2,0.0,10.0,3,3,83,08:27 PM,09:36 AM,08:23 AM,06:25 PM,1,7,7,7,7,23,64,0.0,1029,7,10,247,5
2020-02-10 21:00:00,9,2,0.0,10.0,3,1,83,08:27 PM,09:36 AM,08:23 AM,06:25 PM,1,4,4,4,4,46,78,0.0,1030,4,10,60,2
2020-02-11 00:00:00,8,2,0.0,5.0,3,1,75,09:48 PM,10:04 AM,08:21 AM,06:26 PM,1,3,3,3,3,48,82,0.0,1030,3,10,148,1
2020-02-11 03:00:00,8,2,0.0,5.0,3,1,75,09:48 PM,10:04 AM,08:21 AM,06:26 PM,1,2,3,2,6,37,83,0.0,1028,3,10,170,4
2020-02-11 06:00:00,8,2,0.0,5.0,3,1,75,09:48 PM,10:04 AM,08:21 AM,06:26 PM,0,1,3,1,10,36,85,0.0,1026,3,10,170,6
2020-02-11 09:00:00,8,2,0.0,5.0,3,1,75,09:48 PM,10:04 AM,08:21 AM,06:26 PM,-0,1,3,1,13,92,81,0.0,1025,3,10,174,8
2020-02-11 12:00:00,8,2,0.0,5.0,3,2,75,09:48 PM,10:04 AM,08:21 AM,06:26 PM,2,3,6,3,15,91,78,0.0,1024,6,10,193,10
2020-02-11 15:00:00,8,2,0.0,5.0,3,2,75,09:48 PM,10:04 AM,08:21 AM,06:26 PM,4,5,7,5,15,100,81,0.0,1023,7,10,184,10
2020-02-11 18:00:00,8,2,0.0,5.0,3,2,75,09:48 PM,10:04 AM,08:21 AM,06:26 PM,5,6,8,6,14,98,85,0.0,1022,8,10,192,9
2020-02-11 21:00:00,8,2,0.0,5.0,3,1,75,09:48 PM,10:04 AM,08:21 AM,06:26 PM,5,5,7,5,12,93,92,0.1,1023,7,10,195,8
2020-02-12 00:00:00,11,4,0.0,8.3,2,1,68,11:08 PM,10:29 AM,08:19 AM,06:28 PM,6,6,6,6,7,92,95,0.2,1025,6,7,187,5
2020-02-12 03:00:00,11,4,0.0,8.3,2,1,68,11:08 PM,10:29 AM,08:19 AM,06:28 PM,6,6,6,6,3,88,95,0.1,1025,6,2,194,2
2020-02-12 06:00:00,11,4,0.0,8.3,2,1,68,11:08 PM,10:29 AM,08:19 AM,06:28 PM,5,5,5,5,3,64,96,0.1,1026,5,2,171,2
2020-02-12 09:00:00,11,4,0.0,8.3,2,2,68,11:08 PM,10:29 AM,08:19 AM,06:28 PM,4,5,5,5,3,66,91,0.1,1025,5,5,194,1
2020-02-12 12:00:00,11,4,0.0,8.3,2,3,68,11:08 PM,10:29 AM,08:19 AM,06:28 PM,4,9,9,9,3,73,75,0.1,1025,9,10,236,3
2020-02-12 15:00:00,11,4,0.0,8.3,2,4,68,11:08 PM,10:29 AM,08:19 AM,06:28 PM,4,11,11,11,4,46,63,0.0,1024,11,10,265,3
2020-02-12 18:00:00,11,4,0.0,8.3,2,3,68,11:08 PM,10:29 AM,08:19 AM,06:28 PM,4,10,10,10,2,45,66,0.0,1022,10,10,227,2
2020-02-12 21:00:00,11,4,0.0,8.3,2,1,68,11:08 PM,10:29 AM,08:19 AM,06:28 PM,3,7,7,7,3,45,76,0.0,1022,7,10,136,1
2020-02-13 00:00:00,7,2,0.0,6.7,2,1,60,No moonrise,10:55 AM,08:18 AM,06:29 PM,3,5,5,5,5,30,84,0.0,1021,5,10,157,3
2020-02-13 03:00:00,7,2,0.0,6.7,2,1,60,No moonrise,10:55 AM,08:18 AM,06:29 PM,2,4,4,4,6,12,87,0.0,1019,4,10,172,4
2020-02-13 06:00:00,7,2,0.0,6.7,2,1,60,No moonrise,10:55 AM,08:18 AM,06:29 PM,1,2,3,2,8,6,88,0.0,1017,3,10,183,5
2020-02-13 09:00:00,7,2,0.0,6.7,2,1,60,No moonrise,10:55 AM,08:18 AM,06:29 PM,1,1,3,1,10,38,88,0.0,1015,3,10,200,6
2020-02-13 12:00:00,7,2,0.0,6.7,2,1,60,No moonrise,10:55 AM,08:18 AM,06:29 PM,2,3,4,3,10,100,88,0.4,1014,4,10,185,7
2020-02-13 15:00:00,7,2,0.0,6.7,2,2,60,No moonrise,10:55 AM,08:18 AM,06:29 PM,4,4,6,4,14,86,89,1.3,1013,6,9,187,10
2020-02-13 18:00:00,7,2,0.0,6.7,2,2,60,No moonrise,10:55 AM,08:18 AM,06:29 PM,5,3,6,3,26,63,88,1.0,1013,6,9,211,18
2020-02-13 21:00:00,7,2,0.0,6.7,2,1,60,No moonrise,10:55 AM,08:18 AM,06:29 PM,3,1,5,1,23,77,90,0.1,1014,5,10,204,15
2020-02-14 00:00:00,9,4,0.0,6.7,2,1,53,12:26 AM,11:21 AM,08:16 AM,06:31 PM,3,1,4,1,26,93,90,0.0,1015,4,10,212,17
2020-02-14 03:00:00,9,4,0.0,6.7,2,1,53,12:26 AM,11:21 AM,08:16 AM,06:31 PM,3,1,5,1,28,91,89,0.0,1015,5,10,216,18
2020-02-14 06:00:00,9,4,0.0,6.7,2,1,53,12:26 AM,11:21 AM,08:16 AM,06:31 PM,3,1,4,1,26,81,88,0.0,1016,4,10,217,16
2020-02-14 09:00:00,9,4,0.0,6.7,2,2,53,12:26 AM,11:21 AM,08:16 AM,06:31 PM,2,1,5,1,23,76,84,0.0,1018,5,10,220,14
2020-02-14 12:00:00,9,4,0.0,6.7,2,2,53,12:26 AM,11:21 AM,08:16 AM,06:31 PM,1,5,7,5,19,51,66,0.0,1020,7,10,231,14
2020-02-14 15:00:00,9,4,0.0,6.7,2,2,53,12:26 AM,11:21 AM,08:16 AM,06:31 PM,0,6,9,6,20,90,56,0.1,1020,9,10,232,16
2020-02-14 18:00:00,9,4,0.0,6.7,2,2,53,12:26 AM,11:21 AM,08:16 AM,06:31 PM,1,5,8,5,21,89,65,0.1,1021,8,10,219,15
2020-02-14 21:00:00,9,4,0.0,6.7,2,1,53,12:26 AM,11:21 AM,08:16 AM,06:31 PM,3,3,6,3,19,93,81,0.3,1022,6,10,202,13
2020-02-15 00:00:00,7,5,0.0,5.1,2,1,45,01:43 AM,11:50 AM,08:15 AM,06:32 PM,4,3,5,3,17,100,89,0.8,1022,5,7,193,12
2020-02-15 03:00:00,7,5,0.0,5.1,2,1,45,01:43 AM,11:50 AM,08:15 AM,06:32 PM,4,3,5,3,18,100,90,0.8,1021,5,4,194,13
2020-02-15 06:00:00,7,5,0.0,5.1,2,1,45,01:43 AM,11:50 AM,08:15 AM,06:32 PM,4,2,5,2,18,100,89,1.5,1019,5,9,175,12
2020-02-15 09:00:00,7,5,0.0,5.1,2,2,45,01:43 AM,11:50 AM,08:15 AM,06:32 PM,4,3,5,3,19,100,92,3.5,1018,5,8,168,12
2020-02-15 12:00:00,7,5,0.0,5.1,2,2,45,01:43 AM,11:50 AM,08:15 AM,06:32 PM,5,3,6,3,24,100,91,4.3,1016,6,8,182,14
2020-02-15 15:00:00,7,5,0.0,5.1,2,2,45,01:43 AM,11:50 AM,08:15 AM,06:32 PM,5,4,7,4,28,97,90,2.5,1014,7,8,195,18
2020-02-15 18:00:00,7,5,0.0,5.1,2,2,45,01:43 AM,11:50 AM,08:15 AM,06:32 PM,6,4,7,4,21,90,91,2.8,1015,7,5,197,15
2020-02-15 21:00:00,7,5,0.0,5.1,2,1,45,01:43 AM,11:50 AM,08:15 AM,06:32 PM,5,4,6,4,19,87,90,0.3,1016,6,2,198,13
2020-02-16 00:00:00,8,3,0.0,5.1,3,1,38,02:56 AM,12:23 PM,08:13 AM,06:34 PM,4,3,6,3,19,63,89,0.2,1017,6,5,202,13
2020-02-16 03:00:00,8,3,0.0,5.1,3,1,38,02:56 AM,12:23 PM,08:13 AM,06:34 PM,3,2,5,2,16,48,88,0.0,1018,5,10,194,11
2020-02-16 06:00:00,8,3,0.0,5.1,3,1,38,02:56 AM,12:23 PM,08:13 AM,06:34 PM,2,1,4,1,14,89,88,0.2,1019,4,10,196,9
2020-02-16 09:00:00,8,3,0.0,5.1,3,1,38,02:56 AM,12:23 PM,08:13 AM,06:34 PM,1,1,4,1,14,67,86,0.4,1020,4,9,211,9
2020-02-16 12:00:00,8,3,0.0,5.1,3,2,38,02:56 AM,12:23 PM,08:13 AM,06:34 PM,2,4,6,4,14,69,75,0.4,1021,6,9,218,11
2020-02-16 15:00:00,8,3,0.0,5.1,3,2,38,02:56 AM,12:23 PM,08:13 AM,06:34 PM,3,5,8,5,19,74,70,0.7,1021,8,9,231,15
2020-02-16 18:00:00,8,3,0.0,5.1,3,2,38,02:56 AM,12:23 PM,08:13 AM,06:34 PM,3,4,7,4,24,72,77,0.9,1021,7,10,225,18
2020-02-16 21:00:00,8,3,0.0,5.1,3,1,38,02:56 AM,12:23 PM,08:13 AM,06:34 PM,2,2,5,2,18,79,83,0.5,1024,5,9,213,12
2020-02-17 00:00:00,9,1,0.0,10.2,2,1,30,04:07 AM,01:02 PM,08:11 AM,06:35 PM,1,1,4,1,15,84,84,0.4,1024,4,9,201,10
2020-02-17 03:00:00,9,1,0.0,10.2,2,1,30,04:07 AM,01:02 PM,08:11 AM,06:35 PM,1,1,3,1,12,83,88,0.1,1025,3,10,177,8
2020-02-17 06:00:00,9,1,0.0,10.2,2,1,30,04:07 AM,01:02 PM,08:11 AM,06:35 PM,1,-0,2,-0,10,70,92,0.1,1027,2,10,169,6
2020-02-17 09:00:00,9,1,0.0,10.2,2,2,30,04:07 AM,01:02 PM,08:11 AM,06:35 PM,0,1,2,1,8,29,87,0.0,1027,2,10,178,5
2020-02-17 12:00:00,9,1,0.0,10.2,2,3,30,04:07 AM,01:02 PM,08:11 AM,06:35 PM,1,6,6,6,5,31,67,0.0,1028,6,10,225,4
2020-02-17 15:00:00,9,1,0.0,10.2,2,3,30,04:07 AM,01:02 PM,08:11 AM,06:35 PM,0,9,9,9,1,44,54,0.0,1028,9,10,227,1
2020-02-17 18:00:00,9,1,0.0,10.2,2,3,30,04:07 AM,01:02 PM,08:11 AM,06:35 PM,0,8,8,8,3,41,60,0.0,1028,8,10,143,2
2020-02-17 21:00:00,9,1,0.0,10.2,2,1,30,04:07 AM,01:02 PM,08:11 AM,06:35 PM,-0,4,4,4,5,65,73,0.0,1029,4,10,96,3
2020-02-18 00:00:00,10,1,0.0,10.3,3,1,22,05:11 AM,01:48 PM,08:10 AM,06:37 PM,-1,3,3,3,4,70,78,0.0,1030,3,10,104,3
2020-02-18 03:00:00,10,1,0.0,10.3,3,1,22,05:11 AM,01:48 PM,08:10 AM,06:37 PM,-1,2,2,2,4,8,81,0.0,1030,2,10,64,2
2020-02-18 06:00:00,10,1,0.0,10.3,3,1,22,05:11 AM,01:48 PM,08:10 AM,06:37 PM,-1,2,2,2,4,5,80,0.0,1029,2,10,55,3
2020-02-18 09:00:00,10,1,0.0,10.3,3,2,22,05:11 AM,01:48 PM,08:10 AM,06:37 PM,-2,3,4,3,5,0,70,0.0,1029,4,10,32,5
2020-02-18 12:00:00,10,1,0.0,10.3,3,3,22,05:11 AM,01:48 PM,08:10 AM,06:37 PM,-2,6,7,6,10,0,51,0.0,1028,7,10,12,9
2020-02-18 15:00:00,10,1,0.0,10.3,3,3,22,05:11 AM,01:48 PM,08:10 AM,06:37 PM,-1,8,9,8,13,0,47,0.0,1027,9,10,2,12
2020-02-18 18:00:00,10,1,0.0,10.3,3,3,22,05:11 AM,01:48 PM,08:10 AM,06:37 PM,1,7,8,7,12,0,60,0.0,1027,8,10,8,11
2020-02-18 21:00:00,10,1,0.0,10.3,3,1,22,05:11 AM,01:48 PM,08:10 AM,06:37 PM,3,4,6,4,8,0,80,0.0,1028,6,10,26,7
2020-02-19 00:00:00,15,2,0.0,10.3,3,1,15,06:07 AM,02:41 PM,08:08 AM,06:39 PM,3,5,5,5,5,0,85,0.0,1029,5,10,38,4
2020-02-19 03:00:00,15,2,0.0,10.3,3,1,15,06:07 AM,02:41 PM,08:08 AM,06:39 PM,2,4,4,4,4,0,82,0.0,1029,4,10,45,4
2020-02-19 06:00:00,15,2,0.0,10.3,3,1,15,06:07 AM,02:41 PM,08:08 AM,06:39 PM,-1,3,3,3,4,0,75,0.0,1029,3,10,47,4
2020-02-19 09:00:00,15,2,0.0,10.3,3,2,15,06:07 AM,02:41 PM,08:08 AM,06:39 PM,-3,3,4,3,5,0,61,0.0,1028,4,10,30,4
2020-02-19 12:00:00,15,2,0.0,10.3,3,3,15,06:07 AM,02:41 PM,08:08 AM,06:39 PM,-4,9,10,9,6,0,40,0.0,1028,10,10,19,5
2020-02-19 15:00:00,15,2,0.0,10.3,3,4,15,06:07 AM,02:41 PM,08:08 AM,06:39 PM,-1,14,14,14,7,0,35,0.0,1026,14,10,24,6
2020-02-19 18:00:00,15,2,0.0,10.3,3,4,15,06:07 AM,02:41 PM,08:08 AM,06:39 PM,2,14,15,14,8,0,48,0.0,1026,14,10,45,7
2020-02-19 21:00:00,15,2,0.0,10.3,3,1,15,06:07 AM,02:41 PM,08:08 AM,06:39 PM,1,11,14,11,8,0,61,0.0,1026,11,10,81,7
2020-02-20 00:00:00,13,3,0.0,10.3,3,1,7,06:54 AM,03:41 PM,08:06 AM,06:40 PM,-1,7,9,7,6,0,61,0.0,1027,7,10,92,6
2020-02-20 03:00:00,13,3,0.0,10.3,3,1,7,06:54 AM,03:41 PM,08:06 AM,06:40 PM,-2,5,5,5,3,0,63,0.0,1027,5,10,75,3
2020-02-20 06:00:00,13,3,0.0,10.3,3,1,7,06:54 AM,03:41 PM,08:06 AM,06:40 PM,-3,3,4,3,3,0,64,0.0,1026,4,10,52,3
2020-02-20 09:00:00,13,3,0.0,10.3,3,2,7,06:54 AM,03:41 PM,08:06 AM,06:40 PM,-4,3,4,3,4,8,58,0.0,1026,4,10,147,3
2020-02-20 12:00:00,13,3,0.0,10.3,3,3,7,06:54 AM,03:41 PM,08:06 AM,06:40 PM,-4,8,8,8,4,27,42,0.0,1026,8,10,325,3
2020-02-20 15:00:00,13,3,0.0,10.3,3,4,7,06:54 AM,03:41 PM,08:06 AM,06:40 PM,-2,12,12,12,4,24,36,0.0,1025,12,10,287,3
2020-02-20 18:00:00,13,3,0.0,10.3,3,4,7,06:54 AM,03:41 PM,08:06 AM,06:40 PM,0,13,13,13,6,10,48,0.0,1025,12,10,238,4
2020-02-20 21:00:00,13,3,0.0,10.3,3,1,7,06:54 AM,03:41 PM,08:06 AM,06:40 PM,2,10,11,10,6,12,70,0.0,1025,10,10,80,3
2020-02-21 00:00:00,13,1,0.0,10.4,3,1,0,07:34 AM,04:43 PM,08:05 AM,06:42 PM,4,7,7,7,4,1,78,0.0,1025,7,10,100,3
2020-02-21 03:00:00,13,1,0.0,10.4,3,1,0,07:34 AM,04:43 PM,08:05 AM,06:42 PM,3,6,6,6,4,28,79,0.0,1024,6,10,145,3
2020-02-21 06:00:00,13,1,0.0,10.4,3,1,0,07:34 AM,04:43 PM,08:05 AM,06:42 PM,-1,2,2,2,6,69,80,0.0,1024,2,10,166,3
2020-02-21 09:00:00,13,1,0.0,10.4,3,2,0,07:34 AM,04:43 PM,08:05 AM,06:42 PM,-1,3,3,3,4,32,73,0.0,1023,3,10,176,3
2020-02-21 12:00:00,13,1,0.0,10.4,3,3,0,07:34 AM,04:43 PM,08:05 AM,06:42 PM,-0,9,9,9,3,10,52,0.0,1023,9,10,214,3
2020-02-21 15:00:00,13,1,0.0,10.4,3,4,0,07:34 AM,04:43 PM,08:05 AM,06:42 PM,1,13,13,13,5,11,43,0.0,1022,13,10,226,5
2020-02-21 18:00:00,13,1,0.0,10.4,3,3,0,07:34 AM,04:43 PM,08:05 AM,06:42 PM,2,12,13,12,8,37,53,0.0,1021,12,10,192,5
2020-02-21 21:00:00,13,1,0.0,10.4,3,1,0,07:34 AM,04:43 PM,08:05 AM,06:42 PM,2,9,11,9,10,62,73,0.0,1021,9,10,175,5
2020-02-22 00:00:00,11,0,0.0,5.2,3,1,0,08:05 AM,05:48 PM,08:03 AM,06:43 PM,3,4,6,4,10,35,81,0.0,1021,6,10,182,6
2020-02-22 03:00:00,11,0,0.0,5.2,3,1,0,08:05 AM,05:48 PM,08:03 AM,06:43 PM,2,3,5,3,13,22,81,0.0,1021,5,10,176,8
2020-02-22 06:00:00,11,0,0.0,5.2,3,1,0,08:05 AM,05:48 PM,08:03 AM,06:43 PM,1,3,5,3,14,53,74,0.0,1021,5,10,189,9
2020-02-22 09:00:00,11,0,0.0,5.2,3,2,0,08:05 AM,05:48 PM,08:03 AM,06:43 PM,1,4,6,4,17,71,68,0.0,1020,6,10,199,10
2020-02-22 12:00:00,11,0,0.0,5.2,3,3,0,08:05 AM,05:48 PM,08:03 AM,06:43 PM,2,7,9,7,16,62,65,0.0,1020,9,10,217,11
2020-02-22 15:00:00,11,0,0.0,5.2,3,3,0,08:05 AM,05:48 PM,08:03 AM,06:43 PM,5,10,11,10,9,74,67,0.1,1020,11,10,248,7
2020-02-22 18:00:00,11,0,0.0,5.2,3,2,0,08:05 AM,05:48 PM,08:03 AM,06:43 PM,5,9,9,9,5,100,74,0.1,1020,9,10,211,4
2020-02-22 21:00:00,11,0,0.0,5.2,3,1,0,08:05 AM,05:48 PM,08:03 AM,06:43 PM,3,4,5,4,5,100,80,0.0,1020,4,10,92,3
2020-02-23 00:00:00,7,0,0.0,5.2,2,1,0,08:32 AM,06:52 PM,08:01 AM,06:45 PM,3,2,4,2,5,100,80,0.0,1018,2,10,122,3
2020-02-23 03:00:00,7,0,0.0,5.2,2,1,0,08:32 AM,06:52 PM,08:01 AM,06:45 PM,3,5,6,5,9,100,81,0.3,1015,6,7,182,6
2020-02-23 06:00:00,7,0,0.0,5.2,2,1,0,08:32 AM,06:52 PM,08:01 AM,06:45 PM,4,4,6,4,26,100,84,2.3,1012,6,4,179,16
2020-02-23 09:00:00,7,0,0.0,5.2,2,2,0,08:32 AM,06:52 PM,08:01 AM,06:45 PM,4,2,6,2,41,95,87,6.6,1011,6,7,239,26
2020-02-23 12:00:00,7,0,0.0,5.2,2,2,0,08:32 AM,06:52 PM,08:01 AM,06:45 PM,2,3,7,3,34,84,75,6.0,1014,7,7,229,22
2020-02-23 15:00:00,7,0,0.0,5.2,2,2,0,08:32 AM,06:52 PM,08:01 AM,06:45 PM,2,3,7,3,38,87,72,1.2,1016,7,10,235,26
2020-02-23 18:00:00,7,0,0.0,5.2,2,2,0,08:32 AM,06:52 PM,08:01 AM,06:45 PM,3,2,6,2,40,100,79,1.1,1018,6,7,229,29
2020-02-23 21:00:00,7,0,0.0,5.2,2,1,0,08:32 AM,06:52 PM,08:01 AM,06:45 PM,3,0,5,0,39,88,85,0.7,1021,3,4,223,28
2020-02-24 00:00:00,9,3,0.0,5.4,3,1,0,08:55 AM,07:56 PM,07:59 AM,06:46 PM,3,0,4,0,39,54,82,0.9,1025,2,9,222,26
2020-02-24 03:00:00,9,3,0.0,5.4,3,1,0,08:55 AM,07:56 PM,07:59 AM,06:46 PM,1,-0,4,-0,35,26,80,0.0,1028,4,10,217,23
2020-02-24 06:00:00,9,3,0.0,5.4,3,1,0,08:55 AM,07:56 PM,07:59 AM,06:46 PM,-1,-1,3,-1,30,23,78,0.0,1030,3,9,210,19
2020-02-24 09:00:00,9,3,0.0,5.4,3,1,0,08:55 AM,07:56 PM,07:59 AM,06:46 PM,-1,-1,3,-1,24,63,76,0.0,1032,3,10,214,15
2020-02-24 12:00:00,9,3,0.0,5.4,3,3,0,08:55 AM,07:56 PM,07:59 AM,06:46 PM,-1,3,6,3,15,76,63,0.0,1033,6,10,234,12
2020-02-24 15:00:00,9,3,0.0,5.4,3,2,0,08:55 AM,07:56 PM,07:59 AM,06:46 PM,-0,7,8,7,6,68,57,0.0,1033,8,10,231,6
2020-02-24 18:00:00,9,3,0.0,5.4,3,2,0,08:55 AM,07:56 PM,07:59 AM,06:46 PM,0,7,7,7,4,81,63,0.1,1034,7,10,183,4
2020-02-24 21:00:00,9,3,0.0,5.4,3,1,0,08:55 AM,07:56 PM,07:59 AM,06:46 PM,1,5,5,5,6,78,76,0.1,1035,5,10,148,4
2020-02-25 00:00:00,8,2,0.0,8.5,3,1,8,09:16 AM,08:59 PM,07:58 AM,06:48 PM,2,5,5,5,4,44,83,0.0,1037,5,10,179,3
2020-02-25 03:00:00,8,2,0.0,8.5,3,1,8,09:16 AM,08:59 PM,07:58 AM,06:48 PM,1,3,3,3,4,31,87,0.0,1036,3,10,145,3
2020-02-25 06:00:00,8,2,0.0,8.5,3,1,8,09:16 AM,08:59 PM,07:58 AM,06:48 PM,0,3,3,3,4,22,86,0.0,1036,3,10,113,3
2020-02-25 09:00:00,8,2,0.0,8.5,3,2,8,09:16 AM,08:59 PM,07:58 AM,06:48 PM,-0,4,4,4,3,25,77,0.0,1035,4,10,163,2
2020-02-25 12:00:00,8,2,0.0,8.5,3,2,8,09:16 AM,08:59 PM,07:58 AM,06:48 PM,1,8,8,8,1,52,62,0.2,1034,8,7,220,1
2020-02-25 15:00:00,8,2,0.0,8.5,3,2,8,09:16 AM,08:59 PM,07:58 AM,06:48 PM,3,8,8,8,2,100,71,0.5,1032,8,2,197,2
2020-02-25 18:00:00,8,2,0.0,8.5,3,2,8,09:16 AM,08:59 PM,07:58 AM,06:48 PM,4,7,7,7,4,100,84,0.6,1032,7,4,291,3
2020-02-25 21:00:00,8,2,0.0,8.5,3,1,8,09:16 AM,08:59 PM,07:58 AM,06:48 PM,4,6,6,6,1,100,90,0.7,1031,6,9,239,1
2020-02-26 00:00:00,11,4,0.0,8.5,2,1,15,09:35 AM,10:01 PM,07:56 AM,06:49 PM,5,6,6,6,3,95,93,0.0,1031,6,7,260,1
2020-02-26 03:00:00,11,4,0.0,8.5,2,1,15,09:35 AM,10:01 PM,07:56 AM,06:49 PM,4,5,5,5,2,91,94,0.0,1030,5,5,208,1
2020-02-26 06:00:00,11,4,0.0,8.5,2,1,15,09:35 AM,10:01 PM,07:56 AM,06:49 PM,4,5,5,5,4,96,95,0.0,1030,5,7,249,2
2020-02-26 09:00:00,11,4,0.0,8.5,2,1,15,09:35 AM,10:01 PM,07:56 AM,06:49 PM,4,5,5,5,5,84,92,0.0,1031,5,5,215,3
