date_time,Doonside_maxtempC,Doonside_mintempC,Doonside_totalSnow_cm,Doonside_sunHour,Doonside_uvIndex,Doonside_uvIndex,Doonside_moon_illumination,Doonside_moonrise,Doonside_moonset,Doonside_sunrise,Doonside_sunset,Doonside_DewPointC,Doonside_FeelsLikeC,Doonside_HeatIndexC,Doonside_WindChillC,Doonside_WindGustKmph,Doonside_cloudcover,Doonside_humidity,Doonside_precipMM,Doonside_pressure,Doonside_tempC,Doonside_visibility,Doonside_winddirDegree,Doonside_windspeedKmph
2019-12-04 00:00:00,32,19,0.0,14.2,7,1,48,11:23 AM,12:14 AM,04:38 AM,06:54 PM,8,21,22,21,5,1,44,0.0,1008,21,10,280,4
2019-12-04 03:00:00,32,19,0.0,14.2,7,1,48,11:23 AM,12:14 AM,04:38 AM,06:54 PM,9,19,19,19,4,0,51,0.0,1009,19,10,255,3
2019-12-04 06:00:00,32,19,0.0,14.2,7,1,48,11:23 AM,12:14 AM,04:38 AM,06:54 PM,8,21,22,21,5,0,44,0.0,1010,21,10,311,5
2019-12-04 09:00:00,32,19,0.0,14.2,7,7,48,11:23 AM,12:14 AM,04:38 AM,06:54 PM,5,26,26,27,4,0,27,0.0,1010,27,10,275,3
2019-12-04 12:00:00,32,19,0.0,14.2,7,8,48,11:23 AM,12:14 AM,04:38 AM,06:54 PM,-2,29,29,31,14,0,13,0.0,1008,31,10,241,12
2019-12-04 15:00:00,32,19,0.0,14.2,7,8,48,11:23 AM,12:14 AM,04:38 AM,06:54 PM,-1,28,28,30,19,0,13,0.0,1007,30,10,213,16
2019-12-04 18:00:00,32,19,0.0,14.2,7,1,48,11:23 AM,12:14 AM,04:38 AM,06:54 PM,7,29,29,28,15,3,37,0.0,1009,28,10,134,12
2019-12-04 21:00:00,32,19,0.0,14.2,7,1,48,11:23 AM,12:14 AM,04:38 AM,06:54 PM,13,28,28,26,6,2,57,0.0,1011,26,10,234,5
2019-12-05 00:00:00,34,18,0.0,14.2,8,1,55,12:17 PM,12:45 AM,04:38 AM,06:55 PM,11,21,22,21,5,0,58,0.0,1011,21,10,300,4
2019-12-05 03:00:00,34,18,0.0,14.2,8,1,55,12:17 PM,12:45 AM,04:38 AM,06:55 PM,7,18,18,18,5,0,48,0.0,1010,18,10,303,4
2019-12-05 06:00:00,34,18,0.0,14.2,8,1,55,12:17 PM,12:45 AM,04:38 AM,06:55 PM,4,20,21,20,6,2,34,0.0,1010,20,10,322,6
2019-12-05 09:00:00,34,18,0.0,14.2,8,7,55,12:17 PM,12:45 AM,04:38 AM,06:55 PM,3,27,27,28,8,4,21,0.0,1010,28,10,318,7
2019-12-05 12:00:00,34,18,0.0,14.2,8,8,55,12:17 PM,12:45 AM,04:38 AM,06:55 PM,-0,31,31,33,20,3,12,0.0,1007,33,10,281,17
2019-12-05 15:00:00,34,18,0.0,14.2,8,8,55,12:17 PM,12:45 AM,04:38 AM,06:55 PM,-0,32,32,34,26,3,11,0.0,1005,34,10,276,23
2019-12-05 18:00:00,34,18,0.0,14.2,8,1,55,12:17 PM,12:45 AM,04:38 AM,06:55 PM,-1,34,34,32,26,11,13,0.0,1006,32,10,270,17
2019-12-05 21:00:00,34,18,0.0,14.2,8,1,55,12:17 PM,12:45 AM,04:38 AM,06:55 PM,-1,33,33,29,19,6,18,0.0,1007,29,10,263,10
2019-12-06 00:00:00,34,18,0.0,12.2,8,1,62,01:12 PM,01:14 AM,04:38 AM,06:56 PM,4,24,24,22,10,63,34,0.0,1007,22,10,178,5
2019-12-06 03:00:00,34,18,0.0,12.2,8,1,62,01:12 PM,01:14 AM,04:38 AM,06:56 PM,10,18,18,18,8,73,58,0.0,1007,18,10,94,4
2019-12-06 06:00:00,34,18,0.0,12.2,8,1,62,01:12 PM,01:14 AM,04:38 AM,06:56 PM,12,23,23,23,5,21,51,0.0,1008,23,10,48,4
2019-12-06 09:00:00,34,18,0.0,12.2,8,7,62,01:12 PM,01:14 AM,04:38 AM,06:56 PM,7,28,28,29,5,66,28,0.0,1008,29,10,171,4
2019-12-06 12:00:00,34,18,0.0,12.2,8,7,62,01:12 PM,01:14 AM,04:38 AM,06:56 PM,-3,30,30,33,17,81,11,0.0,1006,33,10,253,15
2019-12-06 15:00:00,34,18,0.0,12.2,8,7,62,01:12 PM,01:14 AM,04:38 AM,06:56 PM,-5,31,31,33,24,29,8,0.0,1005,33,10,260,21
2019-12-06 18:00:00,34,18,0.0,12.2,8,1,62,01:12 PM,01:14 AM,04:38 AM,06:56 PM,1,33,33,32,23,5,17,0.0,1007,32,10,229,16
2019-12-06 21:00:00,34,18,0.0,12.2,8,1,62,01:12 PM,01:14 AM,04:38 AM,06:56 PM,11,32,32,29,18,16,60,0.0,1010,29,10,180,12
2019-12-07 00:00:00,35,17,0.0,14.2,7,1,70,02:06 PM,01:43 AM,04:38 AM,06:57 PM,15,21,22,21,12,52,82,0.0,1011,21,10,176,8
2019-12-07 03:00:00,35,17,0.0,14.2,7,1,70,02:06 PM,01:43 AM,04:38 AM,06:57 PM,15,18,18,18,6,47,81,0.0,1012,18,10,229,5
2019-12-07 06:00:00,35,17,0.0,14.2,7,1,70,02:06 PM,01:43 AM,04:38 AM,06:57 PM,14,20,20,20,5,21,70,0.0,1013,20,10,303,4
2019-12-07 09:00:00,35,17,0.0,14.2,7,7,70,02:06 PM,01:43 AM,04:38 AM,06:57 PM,11,26,26,27,3,4,40,0.0,1013,27,10,241,3
2019-12-07 12:00:00,35,17,0.0,14.2,7,8,70,02:06 PM,01:43 AM,04:38 AM,06:57 PM,8,32,32,34,6,0,21,0.0,1011,34,10,126,5
2019-12-07 15:00:00,35,17,0.0,14.2,7,7,70,02:06 PM,01:43 AM,04:38 AM,06:57 PM,11,29,29,29,18,7,35,0.0,1010,29,10,97,15
2019-12-07 18:00:00,35,17,0.0,14.2,7,1,70,02:06 PM,01:43 AM,04:38 AM,06:57 PM,14,25,25,24,15,5,56,0.0,1013,24,10,102,13
2019-12-07 21:00:00,35,17,0.0,14.2,7,1,70,02:06 PM,01:43 AM,04:38 AM,06:57 PM,15,20,21,20,10,29,77,0.0,1017,20,10,113,7
2019-12-08 00:00:00,26,18,0.0,11.1,6,1,77,03:02 PM,02:10 AM,04:39 AM,06:58 PM,16,18,18,18,9,71,85,0.1,1018,18,9,100,6
2019-12-08 03:00:00,26,18,0.0,11.1,6,1,77,03:02 PM,02:10 AM,04:39 AM,06:58 PM,15,18,18,18,11,81,86,0.1,1018,18,10,80,7
2019-12-08 06:00:00,26,18,0.0,11.1,6,1,77,03:02 PM,02:10 AM,04:39 AM,06:58 PM,16,19,19,19,12,81,80,0.2,1019,19,10,59,10
2019-12-08 09:00:00,26,18,0.0,11.1,6,5,77,03:02 PM,02:10 AM,04:39 AM,06:58 PM,15,23,23,23,14,76,62,0.1,1019,23,10,48,12
2019-12-08 12:00:00,26,18,0.0,11.1,6,6,77,03:02 PM,02:10 AM,04:39 AM,06:58 PM,14,26,26,26,17,65,49,0.0,1018,26,10,70,14
2019-12-08 15:00:00,26,18,0.0,11.1,6,7,77,03:02 PM,02:10 AM,04:39 AM,06:58 PM,14,26,26,25,21,37,49,0.0,1018,25,10,82,18
2019-12-08 18:00:00,26,18,0.0,11.1,6,1,77,03:02 PM,02:10 AM,04:39 AM,06:58 PM,14,23,23,22,20,13,62,0.0,1019,22,10,66,15
2019-12-08 21:00:00,26,18,0.0,11.1,6,1,77,03:02 PM,02:10 AM,04:39 AM,06:58 PM,15,19,19,19,13,34,77,0.0,1021,19,10,41,9
2019-12-09 00:00:00,33,18,0.0,13.4,7,1,84,03:59 PM,02:40 AM,04:39 AM,06:59 PM,15,18,18,18,9,76,85,0.0,1021,18,10,30,6
2019-12-09 03:00:00,33,18,0.0,13.4,7,1,84,03:59 PM,02:40 AM,04:39 AM,06:59 PM,16,18,18,18,6,87,85,0.0,1021,18,10,22,4
2019-12-09 06:00:00,33,18,0.0,13.4,7,1,84,03:59 PM,02:40 AM,04:39 AM,06:59 PM,16,20,20,20,7,76,79,0.0,1021,20,10,15,6
2019-12-09 09:00:00,33,18,0.0,13.4,7,6,84,03:59 PM,02:40 AM,04:39 AM,06:59 PM,16,27,27,26,11,24,54,0.0,1020,26,10,21,9
2019-12-09 12:00:00,33,18,0.0,13.4,7,8,84,03:59 PM,02:40 AM,04:39 AM,06:59 PM,15,32,32,32,15,0,38,0.0,1018,32,10,47,13
2019-12-09 15:00:00,33,18,0.0,13.4,7,8,84,03:59 PM,02:40 AM,04:39 AM,06:59 PM,16,31,31,30,22,2,43,0.0,1015,30,10,69,19
2019-12-09 18:00:00,33,18,0.0,13.4,7,1,84,03:59 PM,02:40 AM,04:39 AM,06:59 PM,18,27,27,26,15,4,63,0.0,1015,26,10,61,13
2019-12-09 21:00:00,33,18,0.0,13.4,7,1,84,03:59 PM,02:40 AM,04:39 AM,06:59 PM,20,25,25,23,6,3,81,0.0,1015,23,10,52,5
2019-12-10 00:00:00,41,19,0.0,14.2,8,1,92,04:58 PM,03:12 AM,04:39 AM,06:59 PM,19,21,22,21,4,8,88,0.0,1015,21,10,211,3
2019-12-10 03:00:00,41,19,0.0,14.2,8,1,92,04:58 PM,03:12 AM,04:39 AM,06:59 PM,18,20,20,20,4,7,89,0.0,1013,20,10,305,3
2019-12-10 06:00:00,41,19,0.0,14.2,8,1,92,04:58 PM,03:12 AM,04:39 AM,06:59 PM,18,26,26,25,5,2,67,0.0,1014,25,10,341,4
2019-12-10 09:00:00,41,19,0.0,14.2,8,9,92,04:58 PM,03:12 AM,04:39 AM,06:59 PM,12,37,37,37,5,0,28,0.0,1013,37,10,355,4
2019-12-10 12:00:00,41,19,0.0,14.2,8,10,92,04:58 PM,03:12 AM,04:39 AM,06:59 PM,8,41,41,41,15,12,14,0.0,1011,41,10,216,13
2019-12-10 15:00:00,41,19,0.0,14.2,8,8,92,04:58 PM,03:12 AM,04:39 AM,06:59 PM,14,32,32,31,24,23,39,0.0,1010,31,10,136,21
2019-12-10 18:00:00,41,19,0.0,14.2,8,1,92,04:58 PM,03:12 AM,04:39 AM,06:59 PM,15,27,27,24,25,36,65,0.0,1012,24,10,150,20
2019-12-10 21:00:00,41,19,0.0,14.2,8,1,92,04:58 PM,03:12 AM,04:39 AM,06:59 PM,14,20,24,20,21,33,74,0.0,1015,20,10,171,15
2019-12-11 00:00:00,26,16,0.0,12.4,6,1,99,05:59 PM,03:48 AM,04:39 AM,07:00 PM,13,18,19,18,17,12,75,0.0,1016,18,10,192,12
2019-12-11 03:00:00,26,16,0.0,12.4,6,1,99,05:59 PM,03:48 AM,04:39 AM,07:00 PM,12,16,16,16,14,29,78,0.0,1015,16,10,204,10
2019-12-11 06:00:00,26,16,0.0,12.4,6,1,99,05:59 PM,03:48 AM,04:39 AM,07:00 PM,12,18,18,18,12,61,70,0.0,1016,18,10,188,9
2019-12-11 09:00:00,26,16,0.0,12.4,6,5,99,05:59 PM,03:48 AM,04:39 AM,07:00 PM,12,21,23,21,11,44,57,0.0,1015,21,10,141,9
2019-12-11 12:00:00,26,16,0.0,12.4,6,6,99,05:59 PM,03:48 AM,04:39 AM,07:00 PM,14,26,26,25,18,18,50,0.0,1013,25,10,121,15
2019-12-11 15:00:00,26,16,0.0,12.4,6,6,99,05:59 PM,03:48 AM,04:39 AM,07:00 PM,14,25,25,24,22,20,54,0.0,1010,24,10,130,19
2019-12-11 18:00:00,26,16,0.0,12.4,6,1,99,05:59 PM,03:48 AM,04:39 AM,07:00 PM,14,21,22,21,17,73,65,0.0,1012,21,10,119,14
2019-12-11 21:00:00,26,16,0.0,12.4,6,1,99,05:59 PM,03:48 AM,04:39 AM,07:00 PM,15,19,19,19,16,74,74,0.0,1014,19,10,159,13
2019-12-12 00:00:00,26,16,0.0,13.4,6,1,100,07:01 PM,04:29 AM,04:39 AM,07:01 PM,14,17,17,17,12,67,81,0.0,1014,17,10,187,8
2019-12-12 03:00:00,26,16,0.0,13.4,6,1,100,07:01 PM,04:29 AM,04:39 AM,07:01 PM,13,16,16,16,8,81,81,0.0,1013,16,10,175,5
2019-12-12 06:00:00,26,16,0.0,13.4,6,1,100,07:01 PM,04:29 AM,04:39 AM,07:01 PM,12,17,17,17,9,76,71,0.0,1014,17,10,159,7
2019-12-12 09:00:00,26,16,0.0,13.4,6,5,100,07:01 PM,04:29 AM,04:39 AM,07:01 PM,12,23,23,22,10,29,52,0.0,1013,22,10,144,9
2019-12-12 12:00:00,26,16,0.0,13.4,6,7,100,07:01 PM,04:29 AM,04:39 AM,07:01 PM,12,26,26,25,18,8,44,0.0,1011,25,10,130,16
2019-12-12 15:00:00,26,16,0.0,13.4,6,6,100,07:01 PM,04:29 AM,04:39 AM,07:01 PM,12,25,25,24,22,10,48,0.0,1010,24,10,118,19
2019-12-12 18:00:00,26,16,0.0,13.4,6,1,100,07:01 PM,04:29 AM,04:39 AM,07:01 PM,12,21,21,21,19,57,59,0.0,1013,21,10,127,15
2019-12-12 21:00:00,26,16,0.0,13.4,6,1,100,07:01 PM,04:29 AM,04:39 AM,07:01 PM,12,19,19,19,17,73,64,0.0,1016,19,10,150,12
2019-12-13 00:00:00,23,17,0.0,9.1,5,1,87,08:02 PM,05:17 AM,04:39 AM,07:02 PM,12,18,18,18,10,75,66,0.0,1016,18,10,156,8
2019-12-13 03:00:00,23,17,0.0,9.1,5,1,87,08:02 PM,05:17 AM,04:39 AM,07:02 PM,12,17,17,17,5,73,71,0.0,1015,17,10,177,4
2019-12-13 06:00:00,23,17,0.0,9.1,5,1,87,08:02 PM,05:17 AM,04:39 AM,07:02 PM,12,19,19,19,3,91,67,0.0,1015,19,10,136,2
2019-12-13 09:00:00,23,17,0.0,9.1,5,5,87,08:02 PM,05:17 AM,04:39 AM,07:02 PM,12,22,23,22,6,92,56,0.0,1015,22,10,111,5
2019-12-13 12:00:00,23,17,0.0,9.1,5,5,87,08:02 PM,05:17 AM,04:39 AM,07:02 PM,13,25,25,23,15,96,53,0.1,1013,23,10,101,13
2019-12-13 15:00:00,23,17,0.0,9.1,5,5,87,08:02 PM,05:17 AM,04:39 AM,07:02 PM,13,22,25,22,19,90,58,0.0,1011,22,10,103,16
2019-12-13 18:00:00,23,17,0.0,9.1,5,1,87,08:02 PM,05:17 AM,04:39 AM,07:02 PM,14,20,22,20,15,95,65,0.0,1012,20,10,88,12
2019-12-13 21:00:00,23,17,0.0,9.1,5,1,87,08:02 PM,05:17 AM,04:39 AM,07:02 PM,14,20,20,20,12,93,70,0.0,1014,20,10,52,8
2019-12-14 00:00:00,34,17,0.0,14.5,6,1,79,09:00 PM,06:11 AM,04:39 AM,07:02 PM,14,18,18,18,10,81,77,0.0,1014,18,10,242,6
2019-12-14 03:00:00,34,17,0.0,14.5,6,1,79,09:00 PM,06:11 AM,04:39 AM,07:02 PM,14,17,17,17,10,42,85,0.0,1012,17,10,341,6
2019-12-14 06:00:00,34,17,0.0,14.5,6,1,79,09:00 PM,06:11 AM,04:39 AM,07:02 PM,15,19,19,19,9,27,74,0.0,1012,19,10,342,7
2019-12-14 09:00:00,34,17,0.0,14.5,6,7,79,09:00 PM,06:11 AM,04:39 AM,07:02 PM,14,28,28,28,5,10,45,0.0,1011,28,10,316,4
2019-12-14 12:00:00,34,17,0.0,14.5,6,8,79,09:00 PM,06:11 AM,04:39 AM,07:02 PM,10,32,32,33,8,5,25,0.0,1009,33,10,148,6
2019-12-14 15:00:00,34,17,0.0,14.5,6,8,79,09:00 PM,06:11 AM,04:39 AM,07:02 PM,13,30,30,30,21,6,37,0.0,1007,30,10,88,18
2019-12-14 18:00:00,34,17,0.0,14.5,6,1,79,09:00 PM,06:11 AM,04:39 AM,07:02 PM,16,29,29,27,18,17,62,0.0,1009,27,10,105,15
2019-12-14 21:00:00,34,17,0.0,14.5,6,1,79,09:00 PM,06:11 AM,04:39 AM,07:02 PM,17,27,27,24,10,59,80,0.1,1012,24,10,118,7
2019-12-15 00:00:00,33,19,0.0,12.4,6,1,72,09:53 PM,07:12 AM,04:40 AM,07:03 PM,17,21,21,21,10,87,87,0.5,1012,21,10,138,7
2019-12-15 03:00:00,33,19,0.0,12.4,6,1,72,09:53 PM,07:12 AM,04:40 AM,07:03 PM,17,19,19,19,6,97,89,0.8,1011,19,10,152,5
2019-12-15 06:00:00,33,19,0.0,12.4,6,1,72,09:53 PM,07:12 AM,04:40 AM,07:03 PM,17,20,20,20,3,92,83,0.4,1012,20,10,278,2
2019-12-15 09:00:00,33,19,0.0,12.4,6,6,72,09:53 PM,07:12 AM,04:40 AM,07:03 PM,16,26,26,26,3,85,56,0.1,1011,26,10,331,3
2019-12-15 12:00:00,33,19,0.0,12.4,6,7,72,09:53 PM,07:12 AM,04:40 AM,07:03 PM,12,31,31,32,7,42,30,0.0,1008,32,10,159,6
2019-12-15 15:00:00,33,19,0.0,12.4,6,8,72,09:53 PM,07:12 AM,04:40 AM,07:03 PM,13,32,32,32,11,22,31,0.0,1006,32,10,67,10
2019-12-15 18:00:00,33,19,0.0,12.4,6,1,72,09:53 PM,07:12 AM,04:40 AM,07:03 PM,16,32,32,30,19,38,54,0.0,1006,30,10,63,14
2019-12-15 21:00:00,33,19,0.0,12.4,6,1,72,09:53 PM,07:12 AM,04:40 AM,07:03 PM,17,30,30,26,11,45,74,0.0,1007,26,10,257,7
2019-12-16 00:00:00,25,18,0.0,14.5,6,1,65,10:40 PM,08:17 AM,04:40 AM,07:04 PM,15,26,26,23,9,17,67,0.0,1007,23,10,315,5
2019-12-16 03:00:00,25,18,0.0,14.5,6,1,65,10:40 PM,08:17 AM,04:40 AM,07:04 PM,9,24,24,22,10,4,45,0.0,1006,22,10,262,5
2019-12-16 06:00:00,25,18,0.0,14.5,6,1,65,10:40 PM,08:17 AM,04:40 AM,07:04 PM,6,24,24,24,14,6,32,0.0,1008,24,10,202,11
2019-12-16 09:00:00,25,18,0.0,14.5,6,7,65,10:40 PM,08:17 AM,04:40 AM,07:04 PM,11,25,25,25,25,15,41,0.0,1011,25,10,162,22
2019-12-16 12:00:00,25,18,0.0,14.5,6,6,65,10:40 PM,08:17 AM,04:40 AM,07:04 PM,12,25,25,25,27,48,46,0.0,1012,25,10,140,23
2019-12-16 15:00:00,25,18,0.0,14.5,6,6,65,10:40 PM,08:17 AM,04:40 AM,07:04 PM,12,25,25,23,25,15,48,0.0,1013,23,10,135,22
2019-12-16 18:00:00,25,18,0.0,14.5,6,1,65,10:40 PM,08:17 AM,04:40 AM,07:04 PM,11,21,21,21,19,20,56,0.0,1016,21,10,140,15
2019-12-16 21:00:00,25,18,0.0,14.5,6,1,65,10:40 PM,08:17 AM,04:40 AM,07:04 PM,12,18,18,18,14,48,67,0.0,1019,18,10,156,9
2019-12-17 00:00:00,27,15,0.0,14.5,6,1,58,11:22 PM,09:25 AM,04:40 AM,07:04 PM,12,17,17,17,10,40,75,0.0,1019,17,10,197,6
2019-12-17 03:00:00,27,15,0.0,14.5,6,1,58,11:22 PM,09:25 AM,04:40 AM,07:04 PM,12,16,16,16,7,23,80,0.0,1018,16,10,219,5
2019-12-17 06:00:00,27,15,0.0,14.5,6,1,58,11:22 PM,09:25 AM,04:40 AM,07:04 PM,12,19,19,19,5,17,66,0.0,1019,19,10,210,4
2019-12-17 09:00:00,27,15,0.0,14.5,6,6,58,11:22 PM,09:25 AM,04:40 AM,07:04 PM,11,24,24,24,7,8,44,0.0,1019,24,10,153,6
2019-12-17 12:00:00,27,15,0.0,14.5,6,7,58,11:22 PM,09:25 AM,04:40 AM,07:04 PM,10,26,26,27,16,12,35,0.0,1018,27,10,114,14
2019-12-17 15:00:00,27,15,0.0,14.5,6,7,58,11:22 PM,09:25 AM,04:40 AM,07:04 PM,10,26,26,26,20,5,37,0.0,1018,26,10,99,17
2019-12-17 18:00:00,27,15,0.0,14.5,6,1,58,11:22 PM,09:25 AM,04:40 AM,07:04 PM,13,25,25,24,14,0,51,0.0,1019,24,10,82,12
2019-12-17 21:00:00,27,15,0.0,14.5,6,1,58,11:22 PM,09:25 AM,04:40 AM,07:04 PM,14,20,21,20,8,2,69,0.0,1021,20,10,42,6
2019-12-18 00:00:00,34,16,0.0,14.5,7,1,50,11:59 PM,10:32 AM,04:41 AM,07:05 PM,14,17,17,17,8,8,80,0.0,1021,17,10,229,5
2019-12-18 03:00:00,34,16,0.0,14.5,7,1,50,11:59 PM,10:32 AM,04:41 AM,07:05 PM,14,17,17,17,6,5,84,0.0,1020,17,10,330,5
2019-12-18 06:00:00,34,16,0.0,14.5,7,1,50,11:59 PM,10:32 AM,04:41 AM,07:05 PM,14,20,22,20,8,1,69,0.0,1020,20,10,340,6
2019-12-18 09:00:00,34,16,0.0,14.5,7,7,50,11:59 PM,10:32 AM,04:41 AM,07:05 PM,10,27,27,27,10,0,38,0.0,1019,27,10,133,9
2019-12-18 12:00:00,34,16,0.0,14.5,7,8,50,11:59 PM,10:32 AM,04:41 AM,07:05 PM,8,31,31,33,15,5,22,0.0,1017,33,10,50,13
2019-12-18 15:00:00,34,16,0.0,14.5,7,8,50,11:59 PM,10:32 AM,04:41 AM,07:05 PM,11,31,31,32,22,5,30,0.0,1015,32,10,70,19
2019-12-18 18:00:00,34,16,0.0,14.5,7,1,50,11:59 PM,10:32 AM,04:41 AM,07:05 PM,14,30,30,28,19,4,47,0.0,1015,28,10,53,15
2019-12-18 21:00:00,34,16,0.0,14.5,7,1,50,11:59 PM,10:32 AM,04:41 AM,07:05 PM,15,30,30,26,10,4,64,0.0,1016,26,10,42,8
2019-12-19 00:00:00,44,19,0.0,14.5,8,1,43,No moonrise,11:39 AM,04:41 AM,07:05 PM,15,22,23,22,5,11,71,0.0,1015,22,10,239,3
2019-12-19 03:00:00,44,19,0.0,14.5,8,1,43,No moonrise,11:39 AM,04:41 AM,07:05 PM,15,19,19,19,5,10,74,0.0,1014,19,10,333,3
2019-12-19 06:00:00,44,19,0.0,14.5,8,1,43,No moonrise,11:39 AM,04:41 AM,07:05 PM,12,24,24,23,5,12,52,0.0,1014,23,10,338,4
2019-12-19 09:00:00,44,19,0.0,14.5,8,9,43,No moonrise,11:39 AM,04:41 AM,07:05 PM,7,36,36,35,5,14,21,0.0,1013,35,10,316,4
2019-12-19 12:00:00,44,19,0.0,14.5,8,10,43,No moonrise,11:39 AM,04:41 AM,07:05 PM,3,44,44,42,7,37,10,0.0,1012,42,10,238,6
2019-12-19 15:00:00,44,19,0.0,14.5,8,8,43,No moonrise,11:39 AM,04:41 AM,07:05 PM,8,34,34,34,23,37,23,0.0,1012,34,10,172,19
2019-12-19 18:00:00,44,19,0.0,14.5,8,1,43,No moonrise,11:39 AM,04:41 AM,07:05 PM,11,27,27,26,23,15,40,0.0,1014,26,10,156,18
2019-12-19 21:00:00,44,19,0.0,14.5,8,1,43,No moonrise,11:39 AM,04:41 AM,07:05 PM,14,25,25,23,14,2,55,0.0,1018,23,10,169,11
2019-12-20 00:00:00,30,20,0.0,14.5,7,1,36,12:33 AM,12:44 PM,04:42 AM,07:06 PM,14,22,25,22,10,0,61,0.0,1019,22,10,173,9
2019-12-20 03:00:00,30,20,0.0,14.5,7,1,36,12:33 AM,12:44 PM,04:42 AM,07:06 PM,14,21,22,21,8,0,66,0.0,1019,21,10,180,7
2019-12-20 06:00:00,30,20,0.0,14.5,7,1,36,12:33 AM,12:44 PM,04:42 AM,07:06 PM,14,21,23,21,6,6,63,0.0,1019,21,10,174,6
2019-12-20 09:00:00,30,20,0.0,14.5,7,7,36,12:33 AM,12:44 PM,04:42 AM,07:06 PM,14,27,27,27,8,4,47,0.0,1019,27,10,132,7
2019-12-20 12:00:00,30,20,0.0,14.5,7,7,36,12:33 AM,12:44 PM,04:42 AM,07:06 PM,13,29,29,30,18,2,37,0.0,1018,30,10,104,15
2019-12-20 15:00:00,30,20,0.0,14.5,7,7,36,12:33 AM,12:44 PM,04:42 AM,07:06 PM,14,28,28,28,21,1,41,0.0,1016,28,10,89,18
2019-12-20 18:00:00,30,20,0.0,14.5,7,1,36,12:33 AM,12:44 PM,04:42 AM,07:06 PM,16,26,26,25,16,0,57,0.0,1016,25,10,64,14
2019-12-20 21:00:00,30,20,0.0,14.5,7,1,36,12:33 AM,12:44 PM,04:42 AM,07:06 PM,18,25,25,22,12,1,77,0.0,1017,22,10,34,10
2019-12-21 00:00:00,48,19,0.0,14.5,9,1,28,01:08 AM,01:50 PM,04:42 AM,07:06 PM,18,20,20,20,10,19,89,0.0,1016,20,10,20,7
2019-12-21 03:00:00,48,19,0.0,14.5,9,1,28,01:08 AM,01:50 PM,04:42 AM,07:06 PM,17,19,19,19,10,36,91,0.0,1015,19,10,15,7
2019-12-21 06:00:00,48,19,0.0,14.5,9,1,28,01:08 AM,01:50 PM,04:42 AM,07:06 PM,18,23,23,22,9,14,78,0.0,1014,22,10,241,7
2019-12-21 09:00:00,48,19,0.0,14.5,9,8,28,01:08 AM,01:50 PM,04:42 AM,07:06 PM,16,33,33,33,7,0,42,0.0,1013,33,10,121,6
2019-12-21 12:00:00,48,19,0.0,14.5,9,10,28,01:08 AM,01:50 PM,04:42 AM,07:06 PM,11,48,48,44,4,0,16,0.0,1010,44,10,108,4
2019-12-21 15:00:00,48,19,0.0,14.5,9,11,28,01:08 AM,01:50 PM,04:42 AM,07:06 PM,12,51,51,46,5,0,14,0.0,1009,46,10,86,4
2019-12-21 18:00:00,48,19,0.0,14.5,9,1,28,01:08 AM,01:50 PM,04:42 AM,07:06 PM,14,48,48,44,21,21,47,0.0,1011,44,10,130,18
2019-12-21 21:00:00,48,19,0.0,14.5,9,1,28,01:08 AM,01:50 PM,04:42 AM,07:06 PM,12,44,44,42,27,12,59,0.0,1016,42,10,178,21
2019-12-22 00:00:00,23,17,0.0,13.4,6,1,21,01:42 AM,02:55 PM,04:42 AM,07:07 PM,11,26,26,26,21,9,62,0.0,1018,26,10,190,15
2019-12-22 03:00:00,23,17,0.0,13.4,6,1,21,01:42 AM,02:55 PM,04:42 AM,07:07 PM,11,18,18,18,18,11,63,0.0,1018,18,10,194,13
2019-12-22 06:00:00,23,17,0.0,13.4,6,1,21,01:42 AM,02:55 PM,04:42 AM,07:07 PM,10,18,18,18,18,21,57,0.0,1020,18,10,184,14
2019-12-22 09:00:00,23,17,0.0,13.4,6,6,21,01:42 AM,02:55 PM,04:42 AM,07:07 PM,10,22,23,22,21,21,48,0.0,1020,22,10,160,18
2019-12-22 12:00:00,23,17,0.0,13.4,6,6,21,01:42 AM,02:55 PM,04:42 AM,07:07 PM,12,25,25,23,24,44,49,0.0,1020,23,10,138,21
2019-12-22 15:00:00,23,17,0.0,13.4,6,6,21,01:42 AM,02:55 PM,04:42 AM,07:07 PM,12,25,25,22,23,73,54,0.0,1020,22,10,136,21
2019-12-22 18:00:00,23,17,0.0,13.4,6,1,21,01:42 AM,02:55 PM,04:42 AM,07:07 PM,12,20,21,20,19,56,60,0.0,1021,20,10,147,15
2019-12-22 21:00:00,23,17,0.0,13.4,6,1,21,01:42 AM,02:55 PM,04:42 AM,07:07 PM,12,18,18,18,15,64,66,0.0,1022,18,10,180,11
2019-12-23 00:00:00,26,18,0.0,13.4,5,1,14,02:18 AM,04:01 PM,04:43 AM,07:07 PM,12,18,18,18,10,85,68,0.0,1021,18,10,202,8
2019-12-23 03:00:00,26,18,0.0,13.4,5,1,14,02:18 AM,04:01 PM,04:43 AM,07:07 PM,12,18,18,18,8,86,69,0.1,1020,18,10,213,6
2019-12-23 06:00:00,26,18,0.0,13.4,5,1,14,02:18 AM,04:01 PM,04:43 AM,07:07 PM,12,19,19,19,4,82,64,0.0,1020,19,10,222,4
2019-12-23 09:00:00,26,18,0.0,13.4,5,5,14,02:18 AM,04:01 PM,04:43 AM,07:07 PM,13,24,24,23,6,43,51,0.0,1020,23,10,119,5
