date_time,Loxton_maxtempC,Loxton_mintempC,Loxton_totalSnow_cm,Loxton_sunHour,Loxton_uvIndex,Loxton_uvIndex,Loxton_moon_illumination,Loxton_moonrise,Loxton_moonset,Loxton_sunrise,Loxton_sunset,Loxton_DewPointC,Loxton_FeelsLikeC,Loxton_HeatIndexC,Loxton_WindChillC,Loxton_WindGustKmph,Loxton_cloudcover,Loxton_humidity,Loxton_precipMM,Loxton_pressure,Loxton_tempC,Loxton_visibility,Loxton_winddirDegree,Loxton_windspeedKmph
2019-12-23 09:00:00,37,20,0.0,14.5,8,7,14,02:29 AM,04:15 PM,04:52 AM,07:21 PM,-1,25,25,26,1,20,17,0.0,1016,26,10,96,1
2019-12-23 12:00:00,37,20,0.0,14.5,8,8,14,02:29 AM,04:15 PM,04:52 AM,07:21 PM,-4,33,33,35,8,14,8,0.0,1014,35,10,241,6
2019-12-23 15:00:00,37,20,0.0,14.5,8,9,14,02:29 AM,04:15 PM,04:52 AM,07:21 PM,0,36,36,37,20,21,10,0.0,1012,37,10,219,17
2019-12-23 18:00:00,37,20,0.0,14.5,8,1,14,02:29 AM,04:15 PM,04:52 AM,07:21 PM,4,32,32,34,42,48,15,0.0,1013,34,10,199,30
2019-12-23 21:00:00,37,20,0.0,14.5,8,1,14,02:29 AM,04:15 PM,04:52 AM,07:21 PM,2,33,33,30,38,34,18,0.0,1015,30,10,207,26
2019-12-24 00:00:00,37,22,0.0,14.5,8,1,7,03:08 AM,05:22 PM,04:53 AM,07:21 PM,3,24,24,25,34,19,23,0.0,1014,25,10,200,24
2019-12-24 03:00:00,37,22,0.0,14.5,8,1,7,03:08 AM,05:22 PM,04:53 AM,07:21 PM,4,22,23,22,28,11,31,0.0,1013,22,10,164,15
2019-12-24 06:00:00,37,22,0.0,14.5,8,1,7,03:08 AM,05:22 PM,04:53 AM,07:21 PM,3,24,24,23,19,0,27,0.0,1014,23,10,131,15
2019-12-24 09:00:00,37,22,0.0,14.5,8,8,7,03:08 AM,05:22 PM,04:53 AM,07:21 PM,0,28,28,30,13,0,14,0.0,1015,30,10,131,12
2019-12-24 12:00:00,37,22,0.0,14.5,8,8,7,03:08 AM,05:22 PM,04:53 AM,07:21 PM,-5,33,33,35,10,33,8,0.0,1013,35,10,170,9
2019-12-24 15:00:00,37,22,0.0,14.5,8,9,7,03:08 AM,05:22 PM,04:53 AM,07:21 PM,-4,36,36,37,16,7,7,0.0,1011,37,10,192,14
2019-12-24 18:00:00,37,22,0.0,14.5,8,1,7,03:08 AM,05:22 PM,04:53 AM,07:21 PM,-0,34,34,36,21,0,10,0.0,1011,36,10,199,14
2019-12-24 21:00:00,37,22,0.0,14.5,8,1,7,03:08 AM,05:22 PM,04:53 AM,07:21 PM,-5,36,36,33,49,0,12,0.0,1013,33,10,197,29
2019-12-25 00:00:00,37,20,0.0,14.5,8,1,0,03:52 AM,06:25 PM,04:54 AM,07:22 PM,3,23,23,22,33,0,27,0.0,1014,22,10,199,20
2019-12-25 03:00:00,37,20,0.0,14.5,8,1,0,03:52 AM,06:25 PM,04:54 AM,07:22 PM,9,20,20,20,29,0,48,0.0,1014,20,10,188,15
2019-12-25 06:00:00,37,20,0.0,14.5,8,1,0,03:52 AM,06:25 PM,04:54 AM,07:22 PM,8,24,24,23,22,0,37,0.0,1015,23,10,142,17
2019-12-25 09:00:00,37,20,0.0,14.5,8,8,0,03:52 AM,06:25 PM,04:54 AM,07:22 PM,5,29,29,31,21,0,19,0.0,1015,31,10,88,18
2019-12-25 12:00:00,37,20,0.0,14.5,8,9,0,03:52 AM,06:25 PM,04:54 AM,07:22 PM,7,33,33,35,13,3,18,0.0,1013,35,10,151,11
2019-12-25 15:00:00,37,20,0.0,14.5,8,9,0,03:52 AM,06:25 PM,04:54 AM,07:22 PM,6,36,36,37,13,9,15,0.0,1012,37,10,176,11
2019-12-25 18:00:00,37,20,0.0,14.5,8,1,0,03:52 AM,06:25 PM,04:54 AM,07:22 PM,8,34,34,36,45,9,18,0.0,1012,36,10,195,33
2019-12-25 21:00:00,37,20,0.0,14.5,8,1,0,03:52 AM,06:25 PM,04:54 AM,07:22 PM,8,36,36,33,49,2,29,0.0,1015,33,10,183,31
2019-12-26 00:00:00,38,22,0.0,14.5,8,1,0,04:40 AM,07:26 PM,04:54 AM,07:22 PM,8,25,25,24,32,3,35,0.0,1015,24,10,183,19
2019-12-26 03:00:00,38,22,0.0,14.5,8,1,0,04:40 AM,07:26 PM,04:54 AM,07:22 PM,8,22,24,22,32,2,43,0.0,1016,22,10,183,18
2019-12-26 06:00:00,38,22,0.0,14.5,8,1,0,04:40 AM,07:26 PM,04:54 AM,07:22 PM,9,24,24,22,21,2,43,0.0,1017,22,10,173,17
2019-12-26 09:00:00,38,22,0.0,14.5,8,8,0,04:40 AM,07:26 PM,04:54 AM,07:22 PM,9,29,29,30,14,2,27,0.0,1017,30,10,144,13
2019-12-26 12:00:00,38,22,0.0,14.5,8,9,0,04:40 AM,07:26 PM,04:54 AM,07:22 PM,7,34,34,36,10,3,18,0.0,1015,36,10,171,9
2019-12-26 15:00:00,38,22,0.0,14.5,8,9,0,04:40 AM,07:26 PM,04:54 AM,07:22 PM,5,37,37,38,13,2,13,0.0,1013,38,10,191,12
2019-12-26 18:00:00,38,22,0.0,14.5,8,1,0,04:40 AM,07:26 PM,04:54 AM,07:22 PM,4,35,35,36,14,2,13,0.0,1013,36,10,174,9
2019-12-26 21:00:00,38,22,0.0,14.5,8,1,0,04:40 AM,07:26 PM,04:54 AM,07:22 PM,-0,36,36,32,41,3,14,0.0,1014,32,10,183,19
2019-12-27 00:00:00,42,23,0.0,14.5,9,1,0,05:33 AM,08:20 PM,04:55 AM,07:22 PM,-1,24,24,25,39,0,18,0.0,1013,25,10,145,18
2019-12-27 03:00:00,42,23,0.0,14.5,9,1,0,05:33 AM,08:20 PM,04:55 AM,07:22 PM,2,23,23,23,31,6,25,0.0,1013,23,10,111,15
2019-12-27 06:00:00,42,23,0.0,14.5,9,1,0,05:33 AM,08:20 PM,04:55 AM,07:22 PM,1,24,24,24,28,0,22,0.0,1014,24,10,92,21
2019-12-27 09:00:00,42,23,0.0,14.5,9,8,0,05:33 AM,08:20 PM,04:55 AM,07:22 PM,3,31,31,33,19,3,15,0.0,1014,33,10,49,17
2019-12-27 12:00:00,42,23,0.0,14.5,9,10,0,05:33 AM,08:20 PM,04:55 AM,07:22 PM,5,40,40,40,16,7,11,0.0,1011,40,10,351,14
2019-12-27 15:00:00,42,23,0.0,14.5,9,10,0,05:33 AM,08:20 PM,04:55 AM,07:22 PM,5,42,42,42,17,3,11,0.0,1008,42,10,276,15
2019-12-27 18:00:00,42,23,0.0,14.5,9,1,0,05:33 AM,08:20 PM,04:55 AM,07:22 PM,6,39,39,40,6,2,13,0.0,1008,40,10,215,4
2019-12-27 21:00:00,42,23,0.0,14.5,9,1,0,05:33 AM,08:20 PM,04:55 AM,07:22 PM,4,42,42,38,18,8,16,0.0,1009,38,10,87,9
2019-12-28 00:00:00,39,27,0.0,12.4,8,1,8,06:29 AM,09:08 PM,04:55 AM,07:23 PM,5,28,28,30,30,25,21,0.0,1009,30,10,176,14
2019-12-28 03:00:00,39,27,0.0,12.4,8,1,8,06:29 AM,09:08 PM,04:55 AM,07:23 PM,7,26,26,27,35,44,27,0.0,1010,27,10,203,21
2019-12-28 06:00:00,39,27,0.0,12.4,8,1,8,06:29 AM,09:08 PM,04:55 AM,07:23 PM,7,26,26,28,13,50,26,0.0,1011,28,10,186,9
2019-12-28 09:00:00,39,27,0.0,12.4,8,8,8,06:29 AM,09:08 PM,04:55 AM,07:23 PM,7,31,31,33,12,33,20,0.0,1012,33,10,351,10
2019-12-28 12:00:00,39,27,0.0,12.4,8,9,8,06:29 AM,09:08 PM,04:55 AM,07:23 PM,8,36,36,37,19,37,17,0.0,1011,37,10,85,15
2019-12-28 15:00:00,39,27,0.0,12.4,8,8,8,06:29 AM,09:08 PM,04:55 AM,07:23 PM,8,39,39,39,15,88,15,0.2,1009,39,10,359,13
2019-12-28 18:00:00,39,27,0.0,12.4,8,1,8,06:29 AM,09:08 PM,04:55 AM,07:23 PM,9,37,37,38,21,79,17,0.1,1011,38,10,38,14
2019-12-28 21:00:00,39,27,0.0,12.4,8,1,8,06:29 AM,09:08 PM,04:55 AM,07:23 PM,11,38,38,34,15,73,27,0.3,1012,34,9,211,8
2019-12-29 00:00:00,42,25,0.0,14.5,9,1,15,07:28 AM,09:50 PM,04:56 AM,07:23 PM,11,27,27,27,17,4,37,0.0,1012,27,10,223,8
2019-12-29 03:00:00,42,25,0.0,14.5,9,1,15,07:28 AM,09:50 PM,04:56 AM,07:23 PM,12,26,26,25,23,4,43,0.0,1012,25,10,196,11
2019-12-29 06:00:00,42,25,0.0,14.5,9,1,15,07:28 AM,09:50 PM,04:56 AM,07:23 PM,12,27,27,28,6,0,37,0.0,1012,28,10,63,4
2019-12-29 09:00:00,42,25,0.0,14.5,9,9,15,07:28 AM,09:50 PM,04:56 AM,07:23 PM,11,35,35,36,19,4,23,0.0,1012,36,10,308,17
2019-12-29 12:00:00,42,25,0.0,14.5,9,10,15,07:28 AM,09:50 PM,04:56 AM,07:23 PM,10,42,42,41,23,5,15,0.0,1010,41,10,300,20
2019-12-29 15:00:00,42,25,0.0,14.5,9,10,15,07:28 AM,09:50 PM,04:56 AM,07:23 PM,7,44,44,42,13,4,12,0.0,1008,42,10,253,12
2019-12-29 18:00:00,42,25,0.0,14.5,9,1,15,07:28 AM,09:50 PM,04:56 AM,07:23 PM,11,43,43,40,38,4,21,0.0,1009,40,10,239,28
2019-12-29 21:00:00,42,25,0.0,14.5,9,1,15,07:28 AM,09:50 PM,04:56 AM,07:23 PM,10,40,40,38,25,11,27,0.0,1009,38,10,213,12
2019-12-30 00:00:00,44,29,0.0,12.4,9,1,22,08:25 AM,10:26 PM,04:57 AM,07:23 PM,10,29,29,30,12,11,30,0.0,1007,30,10,61,6
2019-12-30 03:00:00,44,29,0.0,12.4,9,1,22,08:25 AM,10:26 PM,04:57 AM,07:23 PM,10,28,28,29,17,13,31,0.0,1006,29,10,329,8
2019-12-30 06:00:00,44,29,0.0,12.4,9,1,22,08:25 AM,10:26 PM,04:57 AM,07:23 PM,10,30,30,32,31,3,27,0.0,1006,32,10,359,20
2019-12-30 09:00:00,44,29,0.0,12.4,9,9,22,08:25 AM,10:26 PM,04:57 AM,07:23 PM,6,42,42,41,47,75,12,0.1,1005,41,10,332,41
2019-12-30 12:00:00,44,29,0.0,12.4,9,10,22,08:25 AM,10:26 PM,04:57 AM,07:23 PM,6,47,47,44,47,3,10,0.0,1002,44,10,320,41
2019-12-30 15:00:00,44,29,0.0,12.4,9,10,22,08:25 AM,10:26 PM,04:57 AM,07:23 PM,6,43,43,42,45,12,11,0.0,999,42,10,298,32
2019-12-30 18:00:00,44,29,0.0,12.4,9,1,22,08:25 AM,10:26 PM,04:57 AM,07:23 PM,12,42,42,38,58,75,25,0.1,1002,38,10,271,39
2019-12-30 21:00:00,44,29,0.0,12.4,9,1,22,08:25 AM,10:26 PM,04:57 AM,07:23 PM,13,36,36,34,51,5,52,0.0,1005,34,10,208,37
2019-12-31 00:00:00,30,16,0.0,14.5,6,1,26,09:23 AM,10:58 PM,04:57 AM,07:23 PM,12,19,19,19,47,5,65,0.0,1008,19,10,203,35
2019-12-31 03:00:00,30,16,0.0,14.5,6,1,26,09:23 AM,10:58 PM,04:57 AM,07:23 PM,10,17,17,17,45,6,65,0.0,1009,17,10,202,32
2019-12-31 06:00:00,30,16,0.0,14.5,6,1,26,09:23 AM,10:58 PM,04:57 AM,07:23 PM,8,16,16,16,39,0,60,0.0,1012,16,10,189,32
2019-12-31 09:00:00,30,16,0.0,14.5,6,6,26,09:23 AM,10:58 PM,04:57 AM,07:23 PM,5,22,23,22,31,0,33,0.0,1013,22,10,186,27
2019-12-31 12:00:00,30,16,0.0,14.5,6,7,26,09:23 AM,10:58 PM,04:57 AM,07:23 PM,0,26,26,28,29,0,17,0.0,1012,28,10,190,25
2019-12-31 15:00:00,30,16,0.0,14.5,6,7,26,09:23 AM,10:58 PM,04:57 AM,07:23 PM,-1,27,27,30,30,0,14,0.0,1010,30,10,196,26
2019-12-31 18:00:00,30,16,0.0,14.5,6,1,26,09:23 AM,10:58 PM,04:57 AM,07:23 PM,1,24,24,25,42,0,20,0.0,1012,25,10,200,32
2019-12-31 21:00:00,30,16,0.0,14.5,6,1,26,09:23 AM,10:58 PM,04:57 AM,07:23 PM,4,21,25,21,43,0,38,0.0,1014,21,10,194,27
2020-01-01 00:00:00,32,13,0.0,14.5,7,1,37,10:18 AM,11:28 PM,04:58 AM,07:24 PM,7,15,15,15,33,0,58,0.0,1015,15,10,194,21
2020-01-01 03:00:00,32,13,0.0,14.5,7,1,37,10:18 AM,11:28 PM,04:58 AM,07:24 PM,8,11,13,11,30,0,69,0.0,1014,13,10,179,17
2020-01-01 06:00:00,32,13,0.0,14.5,7,1,37,10:18 AM,11:28 PM,04:58 AM,07:24 PM,8,14,15,14,21,0,62,0.0,1017,15,10,169,17
2020-01-01 09:00:00,32,13,0.0,14.5,7,6,37,10:18 AM,11:28 PM,04:58 AM,07:24 PM,4,23,23,22,14,0,31,0.0,1017,22,10,177,12
2020-01-01 12:00:00,32,13,0.0,14.5,7,7,37,10:18 AM,11:28 PM,04:58 AM,07:24 PM,1,26,26,28,12,0,17,0.0,1016,28,10,202,10
2020-01-01 15:00:00,32,13,0.0,14.5,7,8,37,10:18 AM,11:28 PM,04:58 AM,07:24 PM,-1,29,29,32,12,0,12,0.0,1013,32,10,205,10
2020-01-01 18:00:00,32,13,0.0,14.5,7,1,37,10:18 AM,11:28 PM,04:58 AM,07:24 PM,0,29,29,31,21,0,13,0.0,1015,31,10,195,15
2020-01-01 21:00:00,32,13,0.0,14.5,7,1,37,10:18 AM,11:28 PM,04:58 AM,07:24 PM,4,31,31,27,45,0,29,0.0,1017,27,10,182,28
2020-01-02 00:00:00,34,15,0.0,14.5,7,1,44,11:13 AM,11:55 PM,04:59 AM,07:24 PM,6,18,18,18,30,0,46,0.0,1018,18,10,183,18
2020-01-02 03:00:00,34,15,0.0,14.5,7,1,44,11:13 AM,11:55 PM,04:59 AM,07:24 PM,9,14,15,14,23,0,66,0.0,1017,15,10,184,13
2020-01-02 06:00:00,34,15,0.0,14.5,7,1,44,11:13 AM,11:55 PM,04:59 AM,07:24 PM,9,17,17,17,19,0,61,0.0,1019,17,10,171,15
2020-01-02 09:00:00,34,15,0.0,14.5,7,7,44,11:13 AM,11:55 PM,04:59 AM,07:24 PM,7,25,25,25,11,0,31,0.0,1018,25,10,153,9
2020-01-02 12:00:00,34,15,0.0,14.5,7,8,44,11:13 AM,11:55 PM,04:59 AM,07:24 PM,3,29,29,31,8,0,16,0.0,1016,31,10,177,7
2020-01-02 15:00:00,34,15,0.0,14.5,7,8,44,11:13 AM,11:55 PM,04:59 AM,07:24 PM,0,32,32,34,9,0,12,0.0,1013,34,10,163,8
2020-01-02 18:00:00,34,15,0.0,14.5,7,1,44,11:13 AM,11:55 PM,04:59 AM,07:24 PM,1,31,31,33,12,0,12,0.0,1013,33,10,112,8
2020-01-02 21:00:00,34,15,0.0,14.5,7,1,44,11:13 AM,11:55 PM,04:59 AM,07:24 PM,-0,34,34,30,11,0,19,0.0,1013,30,10,148,5
2020-01-03 00:00:00,41,22,0.0,14.2,9,1,51,12:08 PM,No moonset,05:00 AM,07:24 PM,-2,22,22,23,31,0,19,0.0,1012,23,10,149,15
2020-01-03 03:00:00,41,22,0.0,14.2,9,1,51,12:08 PM,No moonset,05:00 AM,07:24 PM,-3,22,22,22,32,0,18,0.0,1010,22,10,104,15
2020-01-03 06:00:00,41,22,0.0,14.2,9,1,51,12:08 PM,No moonset,05:00 AM,07:24 PM,-2,23,23,24,26,0,17,0.0,1012,24,10,96,16
2020-01-03 09:00:00,41,22,0.0,14.2,9,8,51,12:08 PM,No moonset,05:00 AM,07:24 PM,-2,32,32,34,25,0,10,0.0,1010,34,10,46,22
2020-01-03 12:00:00,41,22,0.0,14.2,9,9,51,12:08 PM,No moonset,05:00 AM,07:24 PM,-6,38,38,39,19,0,6,0.0,1008,39,10,7,17
2020-01-03 15:00:00,41,22,0.0,14.2,9,10,51,12:08 PM,No moonset,05:00 AM,07:24 PM,-6,42,42,41,24,0,5,0.0,1003,41,10,338,21
2020-01-03 18:00:00,41,22,0.0,14.2,9,1,51,12:08 PM,No moonset,05:00 AM,07:24 PM,-5,40,40,40,27,0,6,0.0,1003,40,10,323,16
2020-01-03 21:00:00,41,22,0.0,14.2,9,1,51,12:08 PM,No moonset,05:00 AM,07:24 PM,-8,39,39,37,24,0,7,0.0,1002,37,10,358,12
2020-01-04 00:00:00,30,24,0.0,14.2,7,1,59,01:03 PM,12:22 AM,05:00 AM,07:24 PM,-7,29,29,31,39,0,8,0.0,1002,31,10,346,18
2020-01-04 03:00:00,30,24,0.0,14.2,7,1,59,01:03 PM,12:22 AM,05:00 AM,07:24 PM,9,25,25,24,52,0,39,0.0,1004,24,10,206,32
2020-01-04 06:00:00,30,24,0.0,14.2,7,1,59,01:03 PM,12:22 AM,05:00 AM,07:24 PM,14,25,25,24,41,0,55,0.0,1009,24,10,198,32
2020-01-04 09:00:00,30,24,0.0,14.2,7,7,59,01:03 PM,12:22 AM,05:00 AM,07:24 PM,14,26,26,26,50,0,49,0.0,1011,26,10,207,44
2020-01-04 12:00:00,30,24,0.0,14.2,7,7,59,01:03 PM,12:22 AM,05:00 AM,07:24 PM,14,30,30,30,48,2,37,0.0,1011,30,10,196,42
2020-01-04 15:00:00,30,24,0.0,14.2,7,7,59,01:03 PM,12:22 AM,05:00 AM,07:24 PM,9,29,29,30,41,8,27,0.0,1011,30,10,187,36
2020-01-04 18:00:00,30,24,0.0,14.2,7,1,59,01:03 PM,12:22 AM,05:00 AM,07:24 PM,7,26,26,27,45,9,28,0.0,1014,27,10,195,35
2020-01-04 21:00:00,30,24,0.0,14.2,7,1,59,01:03 PM,12:22 AM,05:00 AM,07:24 PM,6,27,27,24,52,9,37,0.0,1016,24,10,189,35
2020-01-05 00:00:00,18,11,0.0,12.3,5,1,66,01:59 PM,12:51 AM,05:01 AM,07:24 PM,5,18,18,18,49,11,43,0.0,1017,18,10,180,34
2020-01-05 03:00:00,18,11,0.0,12.3,5,1,66,01:59 PM,12:51 AM,05:01 AM,07:24 PM,3,16,16,16,39,11,41,0.0,1017,16,10,174,28
2020-01-05 06:00:00,18,11,0.0,12.3,5,1,66,01:59 PM,12:51 AM,05:01 AM,07:24 PM,4,16,16,16,44,29,43,0.0,1021,16,10,166,33
2020-01-05 09:00:00,18,11,0.0,12.3,5,5,66,01:59 PM,12:51 AM,05:01 AM,07:24 PM,4,18,18,18,30,49,42,0.0,1021,18,10,171,25
2020-01-05 12:00:00,18,11,0.0,12.3,5,3,66,01:59 PM,12:51 AM,05:01 AM,07:24 PM,10,12,14,12,28,100,79,3.6,1021,14,7,162,23
2020-01-05 15:00:00,18,11,0.0,12.3,5,4,66,01:59 PM,12:51 AM,05:01 AM,07:24 PM,9,15,15,15,26,60,67,3.6,1019,15,8,166,22
2020-01-05 18:00:00,18,11,0.0,12.3,5,1,66,01:59 PM,12:51 AM,05:01 AM,07:24 PM,9,15,15,15,30,71,68,0.1,1019,15,10,163,22
2020-01-05 21:00:00,18,11,0.0,12.3,5,1,66,01:59 PM,12:51 AM,05:01 AM,07:24 PM,9,11,15,11,23,51,65,0.3,1020,11,5,167,16
2020-01-06 00:00:00,28,14,0.0,12.3,5,1,73,02:56 PM,01:21 AM,05:02 AM,07:24 PM,9,16,16,16,30,55,64,0.1,1019,16,10,160,20
2020-01-06 03:00:00,28,14,0.0,12.3,5,1,73,02:56 PM,01:21 AM,05:02 AM,07:24 PM,10,13,14,13,27,54,76,0.1,1018,14,10,153,19
2020-01-06 06:00:00,28,14,0.0,12.3,5,1,73,02:56 PM,01:21 AM,05:02 AM,07:24 PM,11,14,15,14,21,70,78,0.4,1019,15,5,162,16
2020-01-06 09:00:00,28,14,0.0,12.3,5,5,73,02:56 PM,01:21 AM,05:02 AM,07:24 PM,10,21,21,21,18,81,50,0.5,1018,21,9,177,15
2020-01-06 12:00:00,28,14,0.0,12.3,5,6,73,02:56 PM,01:21 AM,05:02 AM,07:24 PM,12,25,25,23,14,44,50,0.0,1017,23,10,209,13
2020-01-06 15:00:00,28,14,0.0,12.3,5,7,73,02:56 PM,01:21 AM,05:02 AM,07:24 PM,11,28,28,28,14,36,35,0.0,1013,28,10,191,13
2020-01-06 18:00:00,28,14,0.0,12.3,5,1,73,02:56 PM,01:21 AM,05:02 AM,07:24 PM,9,27,27,28,16,15,31,0.0,1014,28,10,164,12
2020-01-06 21:00:00,28,14,0.0,12.3,5,1,73,02:56 PM,01:21 AM,05:02 AM,07:24 PM,10,27,27,24,4,3,45,0.0,1014,24,10,216,2
2020-01-07 00:00:00,33,19,0.0,14.2,7,1,80,03:57 PM,01:54 AM,05:03 AM,07:24 PM,9,20,20,20,19,6,49,0.0,1014,20,10,172,11
2020-01-07 03:00:00,33,19,0.0,14.2,7,1,80,03:57 PM,01:54 AM,05:03 AM,07:24 PM,8,19,19,19,16,6,51,0.0,1014,19,10,162,9
2020-01-07 06:00:00,33,19,0.0,14.2,7,1,80,03:57 PM,01:54 AM,05:03 AM,07:24 PM,13,21,24,21,19,6,60,0.0,1016,21,10,103,14
2020-01-07 09:00:00,33,19,0.0,14.2,7,7,80,03:57 PM,01:54 AM,05:03 AM,07:24 PM,13,27,27,27,15,4,41,0.0,1016,27,10,110,13
2020-01-07 12:00:00,33,19,0.0,14.2,7,8,80,03:57 PM,01:54 AM,05:03 AM,07:24 PM,9,29,29,31,15,4,26,0.0,1014,31,10,162,13
2020-01-07 15:00:00,33,19,0.0,14.2,7,8,80,03:57 PM,01:54 AM,05:03 AM,07:24 PM,7,31,31,33,14,4,20,0.0,1011,33,10,182,12
2020-01-07 18:00:00,33,19,0.0,14.2,7,1,80,03:57 PM,01:54 AM,05:03 AM,07:24 PM,6,30,30,32,19,0,19,0.0,1012,32,10,182,14
2020-01-07 21:00:00,33,19,0.0,14.2,7,1,80,03:57 PM,01:54 AM,05:03 AM,07:24 PM,5,26,26,27,31,0,24,0.0,1013,27,10,220,15
2020-01-08 00:00:00,35,22,0.0,14.2,8,1,88,04:59 PM,02:32 AM,05:04 AM,07:24 PM,4,24,24,24,38,0,28,0.0,1013,24,10,183,19
2020-01-08 03:00:00,35,22,0.0,14.2,8,1,88,04:59 PM,02:32 AM,05:04 AM,07:24 PM,9,24,24,22,44,0,43,0.0,1013,22,10,127,25
2020-01-08 06:00:00,35,22,0.0,14.2,8,1,88,04:59 PM,02:32 AM,05:04 AM,07:24 PM,9,24,24,22,26,0,43,0.0,1015,22,10,111,19
2020-01-08 09:00:00,35,22,0.0,14.2,8,7,88,04:59 PM,02:32 AM,05:04 AM,07:24 PM,7,28,28,29,19,0,25,0.0,1015,29,10,106,17
2020-01-08 12:00:00,35,22,0.0,14.2,8,8,88,04:59 PM,02:32 AM,05:04 AM,07:24 PM,2,31,31,33,13,0,14,0.0,1014,33,10,146,12
2020-01-08 15:00:00,35,22,0.0,14.2,8,9,88,04:59 PM,02:32 AM,05:04 AM,07:24 PM,0,34,34,35,13,0,11,0.0,1011,35,10,167,12
2020-01-08 18:00:00,35,22,0.0,14.2,8,1,88,04:59 PM,02:32 AM,05:04 AM,07:24 PM,-1,33,33,34,15,0,10,0.0,1012,34,10,178,10
2020-01-08 21:00:00,35,22,0.0,14.2,8,1,88,04:59 PM,02:32 AM,05:04 AM,07:24 PM,-1,35,35,32,14,0,14,0.0,1012,32,10,131,6
2020-01-09 00:00:00,39,23,0.0,14.2,8,1,95,06:01 PM,03:17 AM,05:05 AM,07:24 PM,-2,25,25,26,21,0,15,0.0,1012,26,10,108,10
2020-01-09 03:00:00,39,23,0.0,14.2,8,1,95,06:01 PM,03:17 AM,05:05 AM,07:24 PM,5,24,24,23,35,0,30,0.0,1012,23,10,105,18
2020-01-09 06:00:00,39,23,0.0,14.2,8,1,95,06:01 PM,03:17 AM,05:05 AM,07:24 PM,7,24,24,24,24,0,35,0.0,1013,24,10,79,18
2020-01-09 09:00:00,39,23,0.0,14.2,8,8,95,06:01 PM,03:17 AM,05:05 AM,07:24 PM,7,29,29,31,23,0,22,0.0,1012,31,10,65,20
2020-01-09 12:00:00,39,23,0.0,14.2,8,9,95,06:01 PM,03:17 AM,05:05 AM,07:24 PM,4,35,35,37,9,0,13,0.0,1010,37,10,35,8
2020-01-09 15:00:00,39,23,0.0,14.2,8,9,95,06:01 PM,03:17 AM,05:05 AM,07:24 PM,4,39,39,39,7,0,11,0.0,1006,39,10,296,6
2020-01-09 18:00:00,39,23,0.0,14.2,8,1,95,06:01 PM,03:17 AM,05:05 AM,07:24 PM,6,38,38,38,10,3,14,0.0,1005,38,10,179,6
2020-01-09 21:00:00,39,23,0.0,14.2,8,1,95,06:01 PM,03:17 AM,05:05 AM,07:24 PM,4,36,36,34,39,4,16,0.0,1004,34,10,80,19
2020-01-10 00:00:00,31,19,0.0,12.2,7,1,100,07:01 PM,04:08 AM,05:06 AM,07:24 PM,4,29,29,31,28,7,18,0.0,1005,31,10,42,13
2020-01-10 03:00:00,31,19,0.0,12.2,7,1,100,07:01 PM,04:08 AM,05:06 AM,07:24 PM,12,26,26,25,46,4,44,0.0,1006,25,10,207,30
2020-01-10 06:00:00,31,19,0.0,12.2,7,1,100,07:01 PM,04:08 AM,05:06 AM,07:24 PM,15,27,27,26,32,3,49,0.0,1008,26,10,200,25
2020-01-10 09:00:00,31,19,0.0,12.2,7,7,100,07:01 PM,04:08 AM,05:06 AM,07:24 PM,16,30,30,29,28,31,44,0.0,1008,29,10,216,24
2020-01-10 12:00:00,31,19,0.0,12.2,7,7,100,07:01 PM,04:08 AM,05:06 AM,07:24 PM,18,32,32,31,43,83,45,0.0,1009,31,10,213,37
2020-01-10 15:00:00,31,19,0.0,12.2,7,6,100,07:01 PM,04:08 AM,05:06 AM,07:24 PM,14,20,20,20,47,52,66,0.0,1013,20,10,204,41
2020-01-10 18:00:00,31,19,0.0,12.2,7,1,100,07:01 PM,04:08 AM,05:06 AM,07:24 PM,9,19,19,19,39,88,54,0.1,1015,19,10,201,31
2020-01-10 21:00:00,31,19,0.0,12.2,7,1,100,07:01 PM,04:08 AM,05:06 AM,07:24 PM,10,19,19,19,42,67,56,0.0,1016,19,10,196,30
2020-01-11 00:00:00,29,15,0.0,14.2,6,1,100,07:58 PM,05:08 AM,05:07 AM,07:24 PM,9,16,16,16,39,6,62,0.0,1017,16,10,190,26
2020-01-11 03:00:00,29,15,0.0,14.2,6,1,100,07:58 PM,05:08 AM,05:07 AM,07:24 PM,9,14,15,14,24,0,70,0.0,1017,15,10,188,15
2020-01-11 06:00:00,29,15,0.0,14.2,6,1,100,07:58 PM,05:08 AM,05:07 AM,07:24 PM,8,15,15,15,30,0,63,0.0,1019,15,10,177,23
2020-01-11 09:00:00,29,15,0.0,14.2,6,6,100,07:58 PM,05:08 AM,05:07 AM,07:24 PM,7,20,20,20,28,0,42,0.0,1020,20,10,178,24
2020-01-11 12:00:00,29,15,0.0,14.2,6,7,100,07:58 PM,05:08 AM,05:07 AM,07:24 PM,4,25,25,26,27,0,24,0.0,1019,26,10,189,23
2020-01-11 15:00:00,29,15,0.0,14.2,6,7,100,07:58 PM,05:08 AM,05:07 AM,07:24 PM,2,27,27,29,33,0,18,0.0,1016,29,10,190,28
2020-01-11 18:00:00,29,15,0.0,14.2,6,1,100,07:58 PM,05:08 AM,05:07 AM,07:24 PM,6,25,25,26,43,0,28,0.0,1018,26,10,196,33
