date_time,Dunedin_maxtempC,Dunedin_mintempC,Dunedin_totalSnow_cm,Dunedin_sunHour,Dunedin_uvIndex,Dunedin_uvIndex,Dunedin_moon_illumination,Dunedin_moonrise,Dunedin_moonset,Dunedin_sunrise,Dunedin_sunset,Dunedin_DewPointC,Dunedin_FeelsLikeC,Dunedin_HeatIndexC,Dunedin_WindChillC,Dunedin_WindGustKmph,Dunedin_cloudcover,Dunedin_humidity,Dunedin_precipMM,Dunedin_pressure,Dunedin_tempC,Dunedin_visibility,Dunedin_winddirDegree,Dunedin_windspeedKmph
2020-01-12 00:00:00,13,11,0.0,12.5,4,1,83,09:46 PM,06:03 AM,05:03 AM,08:28 PM,10,8,11,8,40,50,92,0.0,1002,11,10,205,28
2020-01-12 03:00:00,13,11,0.0,12.5,4,1,83,09:46 PM,06:03 AM,05:03 AM,08:28 PM,10,11,12,11,19,47,86,0.0,1002,12,10,216,11
2020-01-12 06:00:00,13,11,0.0,12.5,4,1,83,09:46 PM,06:03 AM,05:03 AM,08:28 PM,10,11,12,11,15,42,88,0.0,1003,12,10,24,10
2020-01-12 09:00:00,13,11,0.0,12.5,4,4,83,09:46 PM,06:03 AM,05:03 AM,08:28 PM,11,12,13,12,22,34,85,0.0,1004,13,10,9,15
2020-01-12 12:00:00,13,11,0.0,12.5,4,4,83,09:46 PM,06:03 AM,05:03 AM,08:28 PM,10,11,13,11,38,29,83,0.0,1004,13,10,66,24
2020-01-12 15:00:00,13,11,0.0,12.5,4,3,83,09:46 PM,06:03 AM,05:03 AM,08:28 PM,11,11,13,11,31,81,86,0.2,1004,13,9,139,20
2020-01-12 18:00:00,13,11,0.0,12.5,4,1,83,09:46 PM,06:03 AM,05:03 AM,08:28 PM,10,11,13,11,25,100,83,0.0,1005,13,10,170,16
2020-01-12 21:00:00,13,11,0.0,12.5,4,1,83,09:46 PM,06:03 AM,05:03 AM,08:28 PM,9,10,12,10,24,58,81,0.6,1011,12,5,171,16
2020-01-13 00:00:00,13,10,0.0,13.5,4,1,76,10:23 PM,07:18 AM,05:04 AM,08:28 PM,9,12,12,12,6,46,83,0.0,1013,12,10,154,4
2020-01-13 03:00:00,13,10,0.0,13.5,4,1,76,10:23 PM,07:18 AM,05:04 AM,08:28 PM,8,10,11,10,14,48,83,0.0,1015,11,10,255,9
2020-01-13 06:00:00,13,10,0.0,13.5,4,1,76,10:23 PM,07:18 AM,05:04 AM,08:28 PM,6,8,10,8,17,46,76,0.0,1016,10,10,238,12
2020-01-13 09:00:00,13,10,0.0,13.5,4,4,76,10:23 PM,07:18 AM,05:04 AM,08:28 PM,5,10,12,10,18,16,65,0.0,1019,12,10,230,13
2020-01-13 12:00:00,13,10,0.0,13.5,4,4,76,10:23 PM,07:18 AM,05:04 AM,08:28 PM,7,11,13,11,29,54,66,0.0,1020,13,10,177,21
2020-01-13 15:00:00,13,10,0.0,13.5,4,4,76,10:23 PM,07:18 AM,05:04 AM,08:28 PM,6,10,12,10,30,45,68,0.0,1021,12,10,166,21
2020-01-13 18:00:00,13,10,0.0,13.5,4,1,76,10:23 PM,07:18 AM,05:04 AM,08:28 PM,6,10,12,10,20,87,67,0.0,1022,12,10,146,14
2020-01-13 21:00:00,13,10,0.0,13.5,4,1,76,10:23 PM,07:18 AM,05:04 AM,08:28 PM,5,11,11,11,9,76,67,0.0,1026,11,10,120,6
2020-01-14 00:00:00,12,5,0.0,14.5,4,1,69,10:56 PM,08:36 AM,05:05 AM,08:27 PM,5,11,11,11,3,47,68,0.0,1025,11,10,357,2
2020-01-14 03:00:00,12,5,0.0,14.5,4,1,69,10:56 PM,08:36 AM,05:05 AM,08:27 PM,6,10,11,10,12,37,72,0.0,1026,11,10,359,8
2020-01-14 06:00:00,12,5,0.0,14.5,4,1,69,10:56 PM,08:36 AM,05:05 AM,08:27 PM,7,9,10,9,9,29,81,0.0,1025,10,10,284,6
2020-01-14 09:00:00,12,5,0.0,14.5,4,4,69,10:56 PM,08:36 AM,05:05 AM,08:27 PM,7,10,11,10,13,25,78,0.0,1026,11,10,60,10
2020-01-14 12:00:00,12,5,0.0,14.5,4,4,69,10:56 PM,08:36 AM,05:05 AM,08:27 PM,9,10,12,10,29,11,80,0.0,1025,12,10,54,22
2020-01-14 15:00:00,12,5,0.0,14.5,4,4,69,10:56 PM,08:36 AM,05:05 AM,08:27 PM,9,10,12,10,35,19,82,0.0,1024,12,10,40,25
2020-01-14 18:00:00,12,5,0.0,14.5,4,1,69,10:56 PM,08:36 AM,05:05 AM,08:27 PM,9,9,11,9,33,5,83,0.0,1022,9,10,32,23
2020-01-14 21:00:00,12,5,0.0,14.5,4,1,69,10:56 PM,08:36 AM,05:05 AM,08:27 PM,10,5,9,5,29,4,84,0.0,1025,5,10,27,19
2020-01-15 00:00:00,12,12,0.0,11.5,3,1,61,11:24 PM,09:54 AM,05:07 AM,08:27 PM,10,11,12,11,23,76,85,0.0,1025,12,10,29,17
2020-01-15 03:00:00,12,12,0.0,11.5,3,1,61,11:24 PM,09:54 AM,05:07 AM,08:27 PM,10,11,12,11,19,91,83,0.0,1025,12,10,20,14
2020-01-15 06:00:00,12,12,0.0,11.5,3,1,61,11:24 PM,09:54 AM,05:07 AM,08:27 PM,9,11,12,11,19,88,84,0.0,1024,12,10,51,13
2020-01-15 09:00:00,12,12,0.0,11.5,3,3,61,11:24 PM,09:54 AM,05:07 AM,08:27 PM,9,11,12,11,19,61,83,0.1,1026,12,10,57,14
2020-01-15 12:00:00,12,12,0.0,11.5,3,3,61,11:24 PM,09:54 AM,05:07 AM,08:27 PM,9,10,12,10,22,76,80,0.1,1025,12,10,64,16
2020-01-15 15:00:00,12,12,0.0,11.5,3,4,61,11:24 PM,09:54 AM,05:07 AM,08:27 PM,9,10,12,10,26,5,78,0.0,1024,12,10,60,18
2020-01-15 18:00:00,12,12,0.0,11.5,3,1,61,11:24 PM,09:54 AM,05:07 AM,08:27 PM,8,10,12,10,27,0,77,0.0,1023,12,10,44,19
2020-01-15 21:00:00,12,12,0.0,11.5,3,1,61,11:24 PM,09:54 AM,05:07 AM,08:27 PM,8,10,12,10,32,4,78,0.0,1025,12,10,34,22
2020-01-16 00:00:00,13,11,0.0,14.5,4,1,54,11:50 PM,11:10 AM,05:08 AM,08:26 PM,9,10,12,10,31,0,79,0.0,1024,12,10,22,22
2020-01-16 03:00:00,13,11,0.0,14.5,4,1,54,11:50 PM,11:10 AM,05:08 AM,08:26 PM,9,10,12,10,33,61,82,0.0,1024,12,10,20,23
2020-01-16 06:00:00,13,11,0.0,14.5,4,1,54,11:50 PM,11:10 AM,05:08 AM,08:26 PM,9,9,12,9,33,39,84,0.0,1023,12,10,16,24
2020-01-16 09:00:00,13,11,0.0,14.5,4,4,54,11:50 PM,11:10 AM,05:08 AM,08:26 PM,9,10,13,10,34,0,81,0.0,1023,13,10,25,25
2020-01-16 12:00:00,13,11,0.0,14.5,4,4,54,11:50 PM,11:10 AM,05:08 AM,08:26 PM,10,10,13,10,46,6,85,0.0,1022,13,10,35,34
2020-01-16 15:00:00,13,11,0.0,14.5,4,4,54,11:50 PM,11:10 AM,05:08 AM,08:26 PM,10,10,13,10,49,9,86,0.0,1021,13,10,35,35
2020-01-16 18:00:00,13,11,0.0,14.5,4,1,54,11:50 PM,11:10 AM,05:08 AM,08:26 PM,10,10,13,10,50,6,84,0.0,1020,13,10,29,34
2020-01-16 21:00:00,13,11,0.0,14.5,4,1,54,11:50 PM,11:10 AM,05:08 AM,08:26 PM,11,11,14,11,51,27,84,0.0,1022,11,10,24,33
2020-01-17 00:00:00,14,13,0.0,14.5,4,1,47,No moonrise,12:25 PM,05:09 AM,08:26 PM,11,11,13,11,40,8,88,0.0,1022,13,10,17,27
2020-01-17 03:00:00,14,13,0.0,14.5,4,1,47,No moonrise,12:25 PM,05:09 AM,08:26 PM,11,11,13,11,30,10,87,0.0,1021,13,10,10,21
2020-01-17 06:00:00,14,13,0.0,14.5,4,1,47,No moonrise,12:25 PM,05:09 AM,08:26 PM,11,10,13,10,35,17,88,0.0,1020,13,10,14,25
2020-01-17 09:00:00,14,13,0.0,14.5,4,4,47,No moonrise,12:25 PM,05:09 AM,08:26 PM,11,11,13,11,45,15,87,0.0,1021,13,10,23,33
2020-01-17 12:00:00,14,13,0.0,14.5,4,4,47,No moonrise,12:25 PM,05:09 AM,08:26 PM,12,11,14,11,46,11,87,0.0,1020,14,10,33,33
2020-01-17 15:00:00,14,13,0.0,14.5,4,4,47,No moonrise,12:25 PM,05:09 AM,08:26 PM,12,11,14,11,45,20,88,0.0,1019,14,10,33,30
2020-01-17 18:00:00,14,13,0.0,14.5,4,1,47,No moonrise,12:25 PM,05:09 AM,08:26 PM,11,11,14,11,51,7,86,0.0,1017,14,10,29,34
2020-01-17 21:00:00,14,13,0.0,14.5,4,1,47,No moonrise,12:25 PM,05:09 AM,08:26 PM,11,11,14,11,47,10,87,0.0,1020,14,10,28,30
2020-01-18 00:00:00,14,11,0.0,14.5,4,1,40,12:15 AM,01:39 PM,05:11 AM,08:25 PM,12,12,14,12,34,14,89,0.0,1020,14,10,26,22
2020-01-18 03:00:00,14,11,0.0,14.5,4,1,40,12:15 AM,01:39 PM,05:11 AM,08:25 PM,11,11,13,11,37,7,87,0.0,1019,13,10,20,25
2020-01-18 06:00:00,14,11,0.0,14.5,4,1,40,12:15 AM,01:39 PM,05:11 AM,08:25 PM,11,11,13,11,37,17,88,0.0,1019,13,10,13,26
2020-01-18 09:00:00,14,11,0.0,14.5,4,4,40,12:15 AM,01:39 PM,05:11 AM,08:25 PM,11,11,13,11,36,13,86,0.0,1019,13,10,25,27
2020-01-18 12:00:00,14,11,0.0,14.5,4,4,40,12:15 AM,01:39 PM,05:11 AM,08:25 PM,12,12,14,12,41,8,86,0.0,1019,14,10,33,30
2020-01-18 15:00:00,14,11,0.0,14.5,4,4,40,12:15 AM,01:39 PM,05:11 AM,08:25 PM,11,11,13,11,35,39,86,0.0,1018,13,10,35,24
2020-01-18 18:00:00,14,11,0.0,14.5,4,1,40,12:15 AM,01:39 PM,05:11 AM,08:25 PM,11,11,13,11,31,33,88,0.0,1018,13,10,34,21
2020-01-18 21:00:00,14,11,0.0,14.5,4,1,40,12:15 AM,01:39 PM,05:11 AM,08:25 PM,11,11,14,11,30,25,88,0.0,1019,11,10,24,18
2020-01-19 00:00:00,14,7,0.0,11.5,4,1,32,12:42 AM,02:52 PM,05:12 AM,08:24 PM,12,12,14,12,25,33,89,0.0,1019,14,10,25,15
2020-01-19 03:00:00,14,7,0.0,11.5,4,1,32,12:42 AM,02:52 PM,05:12 AM,08:24 PM,12,12,14,12,20,26,91,0.0,1019,14,10,10,13
2020-01-19 06:00:00,14,7,0.0,11.5,4,1,32,12:42 AM,02:52 PM,05:12 AM,08:24 PM,12,13,13,13,5,82,89,0.0,1018,13,10,287,3
2020-01-19 09:00:00,14,7,0.0,11.5,4,4,32,12:42 AM,02:52 PM,05:12 AM,08:24 PM,12,14,14,14,12,51,85,0.0,1019,14,10,147,8
2020-01-19 12:00:00,14,7,0.0,11.5,4,4,32,12:42 AM,02:52 PM,05:12 AM,08:24 PM,12,13,14,13,13,45,88,0.0,1018,14,10,78,9
2020-01-19 15:00:00,14,7,0.0,11.5,4,3,32,12:42 AM,02:52 PM,05:12 AM,08:24 PM,12,13,14,13,21,89,90,0.0,1018,14,10,49,14
2020-01-19 18:00:00,14,7,0.0,11.5,4,1,32,12:42 AM,02:52 PM,05:12 AM,08:24 PM,12,12,16,12,17,78,87,0.0,1017,12,10,44,12
2020-01-19 21:00:00,14,7,0.0,11.5,4,1,32,12:42 AM,02:52 PM,05:12 AM,08:24 PM,12,7,10,7,11,55,90,0.0,1019,7,10,50,7
2020-01-20 00:00:00,14,5,0.0,13.5,4,1,25,01:12 AM,04:04 PM,05:13 AM,08:23 PM,12,13,14,13,10,20,91,0.0,1018,14,10,350,6
2020-01-20 03:00:00,14,5,0.0,13.5,4,1,25,01:12 AM,04:04 PM,05:13 AM,08:23 PM,11,13,13,13,7,35,89,0.0,1018,13,10,314,4
2020-01-20 06:00:00,14,5,0.0,13.5,4,1,25,01:12 AM,04:04 PM,05:13 AM,08:23 PM,11,13,13,13,6,36,90,0.0,1017,13,10,253,4
2020-01-20 09:00:00,14,5,0.0,13.5,4,4,25,01:12 AM,04:04 PM,05:13 AM,08:23 PM,12,13,14,13,13,38,87,0.0,1017,14,10,43,9
2020-01-20 12:00:00,14,5,0.0,13.5,4,4,25,01:12 AM,04:04 PM,05:13 AM,08:23 PM,12,13,14,13,19,28,87,0.0,1016,14,10,57,13
2020-01-20 15:00:00,14,5,0.0,13.5,4,4,25,01:12 AM,04:04 PM,05:13 AM,08:23 PM,12,13,14,13,18,56,85,0.0,1016,14,10,62,12
2020-01-20 18:00:00,14,5,0.0,13.5,4,1,25,01:12 AM,04:04 PM,05:13 AM,08:23 PM,12,10,14,10,10,88,86,0.0,1015,10,10,98,7
2020-01-20 21:00:00,14,5,0.0,13.5,4,1,25,01:12 AM,04:04 PM,05:13 AM,08:23 PM,13,5,7,5,7,37,91,0.0,1017,5,10,55,5
2020-01-21 00:00:00,15,8,0.0,9.4,4,1,18,01:46 AM,05:14 PM,05:15 AM,08:23 PM,13,14,14,14,3,46,93,0.0,1017,14,10,63,2
2020-01-21 03:00:00,15,8,0.0,9.4,4,1,18,01:46 AM,05:14 PM,05:15 AM,08:23 PM,13,15,14,15,5,100,93,0.0,1016,14,10,219,3
2020-01-21 06:00:00,15,8,0.0,9.4,4,1,18,01:46 AM,05:14 PM,05:15 AM,08:23 PM,13,14,14,14,2,100,94,0.0,1015,14,2,12,1
2020-01-21 09:00:00,15,8,0.0,9.4,4,3,18,01:46 AM,05:14 PM,05:15 AM,08:23 PM,13,15,14,15,8,98,92,0.0,1016,14,10,42,5
2020-01-21 12:00:00,15,8,0.0,9.4,4,3,18,01:46 AM,05:14 PM,05:15 AM,08:23 PM,13,14,15,14,19,92,93,0.0,1015,15,10,56,13
2020-01-21 15:00:00,15,8,0.0,9.4,4,3,18,01:46 AM,05:14 PM,05:15 AM,08:23 PM,12,13,14,13,26,83,90,0.0,1014,14,10,56,17
2020-01-21 18:00:00,15,8,0.0,9.4,4,1,18,01:46 AM,05:14 PM,05:15 AM,08:23 PM,13,10,14,10,22,96,93,0.0,1013,10,10,39,14
2020-01-21 21:00:00,15,8,0.0,9.4,4,1,18,01:46 AM,05:14 PM,05:15 AM,08:23 PM,13,8,10,8,24,77,95,0.0,1015,8,10,37,14
2020-01-22 00:00:00,15,12,0.0,10.4,3,1,11,02:26 AM,06:18 PM,05:16 AM,08:22 PM,14,13,14,13,24,100,95,0.0,1014,14,10,27,15
2020-01-22 03:00:00,15,12,0.0,10.4,3,1,11,02:26 AM,06:18 PM,05:16 AM,08:22 PM,13,13,14,13,21,100,94,0.0,1012,14,10,46,13
2020-01-22 06:00:00,15,12,0.0,10.4,3,1,11,02:26 AM,06:18 PM,05:16 AM,08:22 PM,13,14,14,14,16,100,94,0.0,1012,14,10,26,10
2020-01-22 09:00:00,15,12,0.0,10.4,3,3,11,02:26 AM,06:18 PM,05:16 AM,08:22 PM,14,13,15,13,26,64,94,0.0,1012,15,10,20,16
2020-01-22 12:00:00,15,12,0.0,10.4,3,3,11,02:26 AM,06:18 PM,05:16 AM,08:22 PM,14,14,15,14,28,64,93,0.0,1011,15,10,27,17
2020-01-22 15:00:00,15,12,0.0,10.4,3,4,11,02:26 AM,06:18 PM,05:16 AM,08:22 PM,14,13,15,13,28,59,94,0.0,1010,15,10,47,18
2020-01-22 18:00:00,15,12,0.0,10.4,3,1,11,02:26 AM,06:18 PM,05:16 AM,08:22 PM,14,14,14,14,19,78,96,0.0,1009,14,2,38,12
2020-01-22 21:00:00,15,12,0.0,10.4,3,1,11,02:26 AM,06:18 PM,05:16 AM,08:22 PM,14,12,16,12,21,60,96,0.0,1011,12,2,16,12
2020-01-23 00:00:00,15,10,0.0,10.4,3,1,3,03:13 AM,07:15 PM,05:18 AM,08:21 PM,14,15,15,15,23,84,92,0.0,1010,15,10,10,12
2020-01-23 03:00:00,15,10,0.0,10.4,3,1,3,03:13 AM,07:15 PM,05:18 AM,08:21 PM,14,16,16,16,23,19,87,0.0,1011,16,10,216,11
2020-01-23 06:00:00,15,10,0.0,10.4,3,1,3,03:13 AM,07:15 PM,05:18 AM,08:21 PM,13,15,15,15,44,36,88,0.0,1012,15,10,220,27
2020-01-23 09:00:00,15,10,0.0,10.4,3,3,3,03:13 AM,07:15 PM,05:18 AM,08:21 PM,13,13,14,13,28,87,92,0.0,1014,14,10,190,19
2020-01-23 12:00:00,15,10,0.0,10.4,3,3,3,03:13 AM,07:15 PM,05:18 AM,08:21 PM,12,13,15,13,23,76,87,0.0,1015,15,10,163,15
2020-01-23 15:00:00,15,10,0.0,10.4,3,3,3,03:13 AM,07:15 PM,05:18 AM,08:21 PM,12,15,15,15,10,93,81,0.0,1015,15,10,163,7
2020-01-23 18:00:00,15,10,0.0,10.4,3,1,3,03:13 AM,07:15 PM,05:18 AM,08:21 PM,11,14,14,14,10,84,84,0.0,1014,14,10,54,7
2020-01-23 21:00:00,15,10,0.0,10.4,3,1,3,03:13 AM,07:15 PM,05:18 AM,08:21 PM,12,10,12,10,17,64,83,0.0,1016,10,10,358,10
2020-01-24 00:00:00,16,9,0.0,14.5,4,1,0,04:07 AM,08:03 PM,05:19 AM,08:20 PM,12,14,15,14,16,35,85,0.0,1016,15,10,13,10
2020-01-24 03:00:00,16,9,0.0,14.5,4,1,0,04:07 AM,08:03 PM,05:19 AM,08:20 PM,12,14,14,14,18,4,86,0.0,1015,14,10,9,11
2020-01-24 06:00:00,16,9,0.0,14.5,4,1,0,04:07 AM,08:03 PM,05:19 AM,08:20 PM,12,13,14,13,19,0,85,0.0,1014,14,10,359,12
2020-01-24 09:00:00,16,9,0.0,14.5,4,5,0,04:07 AM,08:03 PM,05:19 AM,08:20 PM,13,14,15,14,31,3,86,0.0,1014,15,10,27,20
2020-01-24 12:00:00,16,9,0.0,14.5,4,5,0,04:07 AM,08:03 PM,05:19 AM,08:20 PM,14,15,15,15,50,29,93,0.0,1013,15,10,32,27
2020-01-24 15:00:00,16,9,0.0,14.5,4,5,0,04:07 AM,08:03 PM,05:19 AM,08:20 PM,14,16,16,16,58,7,90,0.0,1011,16,10,25,32
2020-01-24 18:00:00,16,9,0.0,14.5,4,1,0,04:07 AM,08:03 PM,05:19 AM,08:20 PM,14,12,15,12,53,9,84,0.0,1009,12,10,24,28
2020-01-24 21:00:00,16,9,0.0,14.5,4,1,0,04:07 AM,08:03 PM,05:19 AM,08:20 PM,14,9,13,9,45,45,82,0.0,1012,9,10,22,22
2020-01-25 00:00:00,19,15,0.0,10.4,4,1,0,05:07 AM,08:44 PM,05:21 AM,08:19 PM,14,18,18,18,38,67,82,0.0,1011,18,10,12,18
2020-01-25 03:00:00,19,15,0.0,10.4,4,1,0,05:07 AM,08:44 PM,05:21 AM,08:19 PM,14,17,17,17,40,6,81,0.0,1010,17,10,12,19
2020-01-25 06:00:00,19,15,0.0,10.4,4,1,0,05:07 AM,08:44 PM,05:21 AM,08:19 PM,13,19,19,19,32,52,70,0.0,1010,19,10,346,15
2020-01-25 09:00:00,19,15,0.0,10.4,4,4,0,05:07 AM,08:44 PM,05:21 AM,08:19 PM,15,17,17,17,10,78,86,0.5,1012,17,2,157,5
2020-01-25 12:00:00,19,15,0.0,10.4,4,4,0,05:07 AM,08:44 PM,05:21 AM,08:19 PM,14,17,17,17,53,98,86,0.4,1013,17,2,200,36
2020-01-25 15:00:00,19,15,0.0,10.4,4,4,0,05:07 AM,08:44 PM,05:21 AM,08:19 PM,13,16,16,16,44,78,85,2.1,1014,16,10,201,28
2020-01-25 18:00:00,19,15,0.0,10.4,4,1,0,05:07 AM,08:44 PM,05:21 AM,08:19 PM,13,14,15,14,27,100,87,2.4,1015,15,10,193,18
2020-01-25 21:00:00,19,15,0.0,10.4,4,1,0,05:07 AM,08:44 PM,05:21 AM,08:19 PM,12,15,15,15,13,100,86,0.1,1018,15,10,229,8
2020-01-26 00:00:00,15,7,0.0,14.5,3,1,4,06:09 AM,09:17 PM,05:22 AM,08:18 PM,13,15,15,15,4,89,84,0.0,1018,15,10,1,3
2020-01-26 03:00:00,15,7,0.0,14.5,3,1,4,06:09 AM,09:17 PM,05:22 AM,08:18 PM,11,15,15,15,8,43,77,0.0,1017,15,10,351,5
2020-01-26 06:00:00,15,7,0.0,14.5,3,1,4,06:09 AM,09:17 PM,05:22 AM,08:18 PM,11,15,15,15,0,58,78,0.0,1018,15,10,326,0
2020-01-26 09:00:00,15,7,0.0,14.5,3,5,4,06:09 AM,09:17 PM,05:22 AM,08:18 PM,11,15,15,15,18,22,78,0.0,1019,15,10,48,12
2020-01-26 12:00:00,15,7,0.0,14.5,3,4,4,06:09 AM,09:17 PM,05:22 AM,08:18 PM,12,14,15,14,26,8,84,0.0,1017,15,10,46,18
2020-01-26 15:00:00,15,7,0.0,14.5,3,4,4,06:09 AM,09:17 PM,05:22 AM,08:18 PM,13,13,15,13,32,50,87,0.0,1015,15,10,34,22
2020-01-26 18:00:00,15,7,0.0,14.5,3,1,4,06:09 AM,09:17 PM,05:22 AM,08:18 PM,14,11,14,11,24,38,91,0.0,1014,11,10,38,16
2020-01-26 21:00:00,15,7,0.0,14.5,3,1,4,06:09 AM,09:17 PM,05:22 AM,08:18 PM,14,7,9,7,21,75,96,0.0,1015,7,10,39,13
2020-01-27 00:00:00,16,15,0.0,12.4,4,1,11,07:13 AM,09:45 PM,05:24 AM,08:17 PM,15,15,15,15,8,53,95,0.0,1014,15,2,338,5
2020-01-27 03:00:00,16,15,0.0,12.4,4,1,11,07:13 AM,09:45 PM,05:24 AM,08:17 PM,13,14,15,14,15,17,92,0.0,1013,15,10,213,9
2020-01-27 06:00:00,16,15,0.0,12.4,4,1,11,07:13 AM,09:45 PM,05:24 AM,08:17 PM,13,15,15,15,4,16,92,0.0,1011,15,10,271,3
2020-01-27 09:00:00,16,15,0.0,12.4,4,5,11,07:13 AM,09:45 PM,05:24 AM,08:17 PM,13,15,15,15,18,9,87,0.0,1012,15,10,55,11
2020-01-27 12:00:00,16,15,0.0,12.4,4,5,11,07:13 AM,09:45 PM,05:24 AM,08:17 PM,13,15,15,15,18,51,87,0.0,1011,15,10,69,11
2020-01-27 15:00:00,16,15,0.0,12.4,4,4,11,07:13 AM,09:45 PM,05:24 AM,08:17 PM,15,16,16,16,25,66,95,0.0,1010,16,10,115,16
2020-01-27 18:00:00,16,15,0.0,12.4,4,1,11,07:13 AM,09:45 PM,05:24 AM,08:17 PM,13,16,16,16,31,88,84,0.0,1011,16,10,156,21
2020-01-27 21:00:00,16,15,0.0,12.4,4,1,11,07:13 AM,09:45 PM,05:24 AM,08:17 PM,12,15,15,15,12,58,84,0.0,1013,15,10,97,8
2020-01-28 00:00:00,15,8,0.0,11.4,4,1,18,08:16 AM,10:09 PM,05:25 AM,08:16 PM,12,13,14,13,21,36,87,0.0,1013,14,10,22,14
2020-01-28 03:00:00,15,8,0.0,11.4,4,1,18,08:16 AM,10:09 PM,05:25 AM,08:16 PM,12,14,14,14,14,67,87,0.0,1012,14,10,17,9
2020-01-28 06:00:00,15,8,0.0,11.4,4,1,18,08:16 AM,10:09 PM,05:25 AM,08:16 PM,13,14,14,14,10,55,88,0.0,1013,14,10,326,7
2020-01-28 09:00:00,15,8,0.0,11.4,4,3,18,08:16 AM,10:09 PM,05:25 AM,08:16 PM,13,14,15,14,21,87,89,0.1,1014,15,10,202,14
2020-01-28 12:00:00,15,8,0.0,11.4,4,4,18,08:16 AM,10:09 PM,05:25 AM,08:16 PM,12,14,15,14,26,41,85,0.0,1014,15,10,156,18
2020-01-28 15:00:00,15,8,0.0,11.4,4,3,18,08:16 AM,10:09 PM,05:25 AM,08:16 PM,12,14,15,14,14,100,84,0.1,1013,15,10,19,9
2020-01-28 18:00:00,15,8,0.0,11.4,4,1,18,08:16 AM,10:09 PM,05:25 AM,08:16 PM,12,12,14,12,18,82,85,0.0,1011,12,10,52,12
2020-01-28 21:00:00,15,8,0.0,11.4,4,1,18,08:16 AM,10:09 PM,05:25 AM,08:16 PM,13,8,12,8,23,50,87,0.0,1012,8,10,39,14
2020-01-29 00:00:00,16,12,0.0,11.4,5,1,26,09:19 AM,10:31 PM,05:27 AM,08:15 PM,14,14,15,14,32,61,92,0.0,1010,15,10,35,20
2020-01-29 03:00:00,16,12,0.0,11.4,5,1,26,09:19 AM,10:31 PM,05:27 AM,08:15 PM,14,15,15,15,10,74,94,0.2,1008,15,5,3,7
2020-01-29 06:00:00,16,12,0.0,11.4,5,1,26,09:19 AM,10:31 PM,05:27 AM,08:15 PM,13,14,15,14,17,94,90,0.0,1006,15,10,347,10
2020-01-29 09:00:00,16,12,0.0,11.4,5,5,26,09:19 AM,10:31 PM,05:27 AM,08:15 PM,13,15,15,15,17,35,88,0.0,1005,15,10,3,9
2020-01-29 12:00:00,16,12,0.0,11.4,5,5,26,09:19 AM,10:31 PM,05:27 AM,08:15 PM,14,16,16,16,41,44,89,0.0,1004,16,10,49,23
2020-01-29 15:00:00,16,12,0.0,11.4,5,4,26,09:19 AM,10:31 PM,05:27 AM,08:15 PM,14,15,15,15,8,89,91,1.7,1001,15,10,343,4
2020-01-29 18:00:00,16,12,0.0,11.4,5,1,26,09:19 AM,10:31 PM,05:27 AM,08:15 PM,13,12,14,12,39,100,93,0.0,1001,14,10,212,28
2020-01-29 21:00:00,16,12,0.0,11.4,5,1,26,09:19 AM,10:31 PM,05:27 AM,08:15 PM,9,10,12,10,49,79,79,2.2,1005,12,9,229,33
2020-01-30 00:00:00,17,9,0.0,13.5,4,1,33,10:20 AM,10:52 PM,05:28 AM,08:13 PM,9,9,12,9,51,12,77,0.0,1005,12,10,229,35
2020-01-30 03:00:00,17,9,0.0,13.5,4,1,33,10:20 AM,10:52 PM,05:28 AM,08:13 PM,6,8,12,8,50,5,70,0.0,1006,12,10,233,34
2020-01-30 06:00:00,17,9,0.0,13.5,4,1,33,10:20 AM,10:52 PM,05:28 AM,08:13 PM,5,9,11,9,20,9,66,0.0,1007,11,10,256,13
2020-01-30 09:00:00,17,9,0.0,13.5,4,4,33,10:20 AM,10:52 PM,05:28 AM,08:13 PM,5,11,12,11,11,27,64,0.0,1007,12,10,11,8
2020-01-30 12:00:00,17,9,0.0,13.5,4,4,33,10:20 AM,10:52 PM,05:28 AM,08:13 PM,9,11,14,11,58,39,76,0.0,1005,14,10,31,42
2020-01-30 15:00:00,17,9,0.0,13.5,4,4,33,10:20 AM,10:52 PM,05:28 AM,08:13 PM,11,17,17,17,63,79,67,0.0,1002,17,10,25,30
2020-01-30 18:00:00,17,9,0.0,13.5,4,1,33,10:20 AM,10:52 PM,05:28 AM,08:13 PM,10,13,16,13,60,15,52,0.0,998,13,10,311,29
2020-01-30 21:00:00,17,9,0.0,13.5,4,1,33,10:20 AM,10:52 PM,05:28 AM,08:13 PM,9,9,13,9,54,6,55,0.0,997,9,10,323,26
2020-01-31 00:00:00,16,14,0.0,14.5,4,1,37,11:22 AM,11:12 PM,05:30 AM,08:12 PM,10,18,18,18,54,78,61,0.0,996,18,10,284,28
2020-01-31 03:00:00,16,14,0.0,14.5,4,1,37,11:22 AM,11:12 PM,05:30 AM,08:12 PM,9,16,16,16,49,79,64,0.4,999,16,10,244,31
2020-01-31 06:00:00,16,14,0.0,14.5,4,1,37,11:22 AM,11:12 PM,05:30 AM,08:12 PM,5,11,14,11,63,2,57,0.0,1004,14,10,244,42
