date_time,Kingscote_maxtempC,Kingscote_mintempC,Kingscote_totalSnow_cm,Kingscote_sunHour,Kingscote_uvIndex,Kingscote_uvIndex,Kingscote_moon_illumination,Kingscote_moonrise,Kingscote_moonset,Kingscote_sunrise,Kingscote_sunset,Kingscote_DewPointC,Kingscote_FeelsLikeC,Kingscote_HeatIndexC,Kingscote_WindChillC,Kingscote_WindGustKmph,Kingscote_cloudcover,Kingscote_humidity,Kingscote_precipMM,Kingscote_pressure,Kingscote_tempC,Kingscote_visibility,Kingscote_winddirDegree,Kingscote_windspeedKmph
2020-02-28 09:00:00,21,13,0.0,6.5,4,4,30,09:53 AM,09:31 PM,06:04 AM,07:00 PM,11,18,18,18,15,77,63,0.0,1019,18,10,177,13
2020-02-28 12:00:00,21,13,0.0,6.5,4,5,30,09:53 AM,09:31 PM,06:04 AM,07:00 PM,11,21,21,21,3,82,53,0.0,1018,21,10,117,3
2020-02-28 15:00:00,21,13,0.0,6.5,4,4,30,09:53 AM,09:31 PM,06:04 AM,07:00 PM,12,20,20,20,8,70,59,0.0,1017,20,10,22,6
2020-02-28 18:00:00,21,13,0.0,6.5,4,1,30,09:53 AM,09:31 PM,06:04 AM,07:00 PM,12,18,18,18,21,71,69,0.0,1018,18,10,176,16
2020-02-28 21:00:00,21,13,0.0,6.5,4,1,30,09:53 AM,09:31 PM,06:04 AM,07:00 PM,11,13,13,13,15,23,89,0.0,1018,13,10,158,7
2020-02-29 00:00:00,24,12,0.0,11.6,6,1,38,10:48 AM,10:00 PM,06:05 AM,06:58 PM,11,13,13,13,11,34,90,0.0,1018,13,10,176,5
2020-02-29 03:00:00,24,12,0.0,11.6,6,1,38,10:48 AM,10:00 PM,06:05 AM,06:58 PM,11,12,12,12,10,16,90,0.0,1017,12,10,154,5
2020-02-29 06:00:00,24,12,0.0,11.6,6,1,38,10:48 AM,10:00 PM,06:05 AM,06:58 PM,11,13,13,13,4,22,90,0.0,1016,13,10,157,2
2020-02-29 09:00:00,24,12,0.0,11.6,6,5,38,10:48 AM,10:00 PM,06:05 AM,06:58 PM,11,20,20,20,9,18,59,0.0,1017,20,10,85,8
2020-02-29 12:00:00,24,12,0.0,11.6,6,6,38,10:48 AM,10:00 PM,06:05 AM,06:58 PM,12,25,25,24,14,7,47,0.0,1015,24,10,34,12
2020-02-29 15:00:00,24,12,0.0,11.6,6,6,38,10:48 AM,10:00 PM,06:05 AM,06:58 PM,12,25,25,23,11,5,49,0.0,1013,23,10,82,9
2020-02-29 18:00:00,24,12,0.0,11.6,6,1,38,10:48 AM,10:00 PM,06:05 AM,06:58 PM,13,21,25,21,18,8,69,0.0,1012,21,10,126,14
2020-02-29 21:00:00,24,12,0.0,11.6,6,1,38,10:48 AM,10:00 PM,06:05 AM,06:58 PM,12,19,23,19,20,11,90,0.0,1012,19,10,124,10
2020-03-01 00:00:00,23,13,0.0,8.9,6,1,44,11:46 AM,10:32 PM,06:06 AM,06:57 PM,12,13,13,13,13,5,92,0.0,1010,13,10,131,6
2020-03-01 03:00:00,23,13,0.0,8.9,6,1,44,11:46 AM,10:32 PM,06:06 AM,06:57 PM,12,13,13,13,5,27,89,0.0,1007,13,10,118,2
2020-03-01 06:00:00,23,13,0.0,8.9,6,1,44,11:46 AM,10:32 PM,06:06 AM,06:57 PM,12,16,15,16,7,27,82,0.0,1007,15,10,326,3
2020-03-01 09:00:00,23,13,0.0,8.9,6,6,44,11:46 AM,10:32 PM,06:06 AM,06:57 PM,13,21,21,21,16,48,63,0.0,1008,21,10,295,12
2020-03-01 12:00:00,23,13,0.0,8.9,6,6,44,11:46 AM,10:32 PM,06:06 AM,06:57 PM,12,25,25,23,22,30,48,0.0,1008,23,10,298,19
2020-03-01 15:00:00,23,13,0.0,8.9,6,5,44,11:46 AM,10:32 PM,06:06 AM,06:57 PM,12,25,25,23,31,72,49,0.0,1007,23,10,288,27
2020-03-01 18:00:00,23,13,0.0,8.9,6,1,44,11:46 AM,10:32 PM,06:06 AM,06:57 PM,16,19,19,19,31,100,82,0.4,1009,19,2,296,22
2020-03-01 21:00:00,23,13,0.0,8.9,6,1,44,11:46 AM,10:32 PM,06:06 AM,06:57 PM,16,17,17,17,36,100,90,0.0,1011,17,10,175,27
2020-03-02 00:00:00,17,12,0.0,10.3,4,1,51,12:44 PM,11:09 PM,06:07 AM,06:56 PM,11,13,15,13,45,82,78,0.1,1013,15,10,164,32
2020-03-02 03:00:00,17,12,0.0,10.3,4,1,51,12:44 PM,11:09 PM,06:07 AM,06:56 PM,8,11,13,11,42,64,72,0.0,1015,13,10,160,30
2020-03-02 06:00:00,17,12,0.0,10.3,4,1,51,12:44 PM,11:09 PM,06:07 AM,06:56 PM,8,10,12,10,36,55,75,0.0,1017,12,10,150,22
2020-03-02 09:00:00,17,12,0.0,10.3,4,4,51,12:44 PM,11:09 PM,06:07 AM,06:56 PM,7,15,15,15,31,75,57,0.0,1019,15,10,140,27
2020-03-02 12:00:00,17,12,0.0,10.3,4,5,51,12:44 PM,11:09 PM,06:07 AM,06:56 PM,8,17,17,17,30,60,55,0.0,1020,17,10,143,26
2020-03-02 15:00:00,17,12,0.0,10.3,4,5,51,12:44 PM,11:09 PM,06:07 AM,06:56 PM,8,17,17,17,32,31,53,0.0,1019,17,10,148,28
2020-03-02 18:00:00,17,12,0.0,10.3,4,1,51,12:44 PM,11:09 PM,06:07 AM,06:56 PM,8,12,14,12,36,21,66,0.0,1021,14,10,152,27
2020-03-02 21:00:00,17,12,0.0,10.3,4,1,51,12:44 PM,11:09 PM,06:07 AM,06:56 PM,9,10,13,10,39,12,79,0.0,1021,13,10,152,23
2020-03-03 00:00:00,19,12,0.0,7.6,5,1,58,01:44 PM,11:51 PM,06:08 AM,06:54 PM,9,10,12,10,35,30,81,0.0,1021,12,10,147,22
2020-03-03 03:00:00,19,12,0.0,7.6,5,1,58,01:44 PM,11:51 PM,06:08 AM,06:54 PM,10,10,12,10,29,100,87,0.0,1020,12,10,136,17
2020-03-03 06:00:00,19,12,0.0,7.6,5,1,58,01:44 PM,11:51 PM,06:08 AM,06:54 PM,10,12,14,12,30,82,74,0.1,1021,14,10,134,22
2020-03-03 09:00:00,19,12,0.0,7.6,5,4,58,01:44 PM,11:51 PM,06:08 AM,06:54 PM,10,17,17,17,29,76,63,0.0,1020,17,10,124,25
2020-03-03 12:00:00,19,12,0.0,7.6,5,4,58,01:44 PM,11:51 PM,06:08 AM,06:54 PM,10,19,19,19,26,72,56,0.0,1020,19,10,118,23
2020-03-03 15:00:00,19,12,0.0,7.6,5,5,58,01:44 PM,11:51 PM,06:08 AM,06:54 PM,10,18,18,18,24,46,61,0.0,1018,18,10,141,21
2020-03-03 18:00:00,19,12,0.0,7.6,5,1,58,01:44 PM,11:51 PM,06:08 AM,06:54 PM,11,15,15,15,27,73,75,0.0,1018,15,10,150,20
2020-03-03 21:00:00,19,12,0.0,7.6,5,1,58,01:44 PM,11:51 PM,06:08 AM,06:54 PM,12,13,14,13,25,100,84,0.0,1019,14,10,157,17
2020-03-04 00:00:00,19,13,0.0,8.9,4,1,65,02:43 PM,No moonset,06:08 AM,06:53 PM,12,13,14,13,24,100,88,0.1,1017,14,10,157,16
2020-03-04 03:00:00,19,13,0.0,8.9,4,1,65,02:43 PM,No moonset,06:08 AM,06:53 PM,13,14,15,14,26,44,88,0.0,1015,15,10,151,18
2020-03-04 06:00:00,19,13,0.0,8.9,4,1,65,02:43 PM,No moonset,06:08 AM,06:53 PM,13,15,15,15,20,100,87,0.0,1015,15,10,138,14
2020-03-04 09:00:00,19,13,0.0,8.9,4,4,65,02:43 PM,No moonset,06:08 AM,06:53 PM,13,17,17,17,19,100,78,0.0,1015,17,10,121,16
2020-03-04 12:00:00,19,13,0.0,8.9,4,4,65,02:43 PM,No moonset,06:08 AM,06:53 PM,11,19,19,19,21,85,61,0.0,1012,19,10,150,18
2020-03-04 15:00:00,19,13,0.0,8.9,4,5,65,02:43 PM,No moonset,06:08 AM,06:53 PM,11,19,19,19,26,19,58,0.0,1010,19,10,163,22
2020-03-04 18:00:00,19,13,0.0,8.9,4,1,65,02:43 PM,No moonset,06:08 AM,06:53 PM,12,16,16,16,27,32,80,0.0,1011,16,10,162,20
2020-03-04 21:00:00,19,13,0.0,8.9,4,1,65,02:43 PM,No moonset,06:08 AM,06:53 PM,12,12,13,12,25,56,95,0.0,1012,13,10,170,15
2020-03-05 00:00:00,20,13,0.0,7.6,5,1,73,03:41 PM,12:41 AM,06:09 AM,06:52 PM,12,13,14,13,23,30,90,0.0,1010,14,10,175,14
2020-03-05 03:00:00,20,13,0.0,7.6,5,1,73,03:41 PM,12:41 AM,06:09 AM,06:52 PM,12,12,13,12,25,80,93,0.0,1009,13,10,182,15
2020-03-05 06:00:00,20,13,0.0,7.6,5,1,73,03:41 PM,12:41 AM,06:09 AM,06:52 PM,11,13,15,13,27,76,81,0.0,1010,15,10,178,19
2020-03-05 09:00:00,20,13,0.0,7.6,5,4,73,03:41 PM,12:41 AM,06:09 AM,06:52 PM,10,17,17,17,20,71,63,0.0,1012,17,10,175,18
2020-03-05 12:00:00,20,13,0.0,7.6,5,4,73,03:41 PM,12:41 AM,06:09 AM,06:52 PM,10,19,19,19,19,65,56,0.0,1011,19,10,201,17
2020-03-05 15:00:00,20,13,0.0,7.6,5,5,73,03:41 PM,12:41 AM,06:09 AM,06:52 PM,11,20,20,20,25,51,56,0.0,1010,20,10,196,22
2020-03-05 18:00:00,20,13,0.0,7.6,5,1,73,03:41 PM,12:41 AM,06:09 AM,06:52 PM,10,16,16,16,26,74,70,0.0,1013,16,10,204,20
2020-03-05 21:00:00,20,13,0.0,7.6,5,1,73,03:41 PM,12:41 AM,06:09 AM,06:52 PM,10,13,14,13,21,66,79,0.0,1015,14,10,196,12
2020-03-06 00:00:00,20,14,0.0,7.6,4,1,80,04:36 PM,01:39 AM,06:10 AM,06:50 PM,12,13,14,13,21,72,86,0.1,1015,14,10,200,12
2020-03-06 03:00:00,20,14,0.0,7.6,4,1,80,04:36 PM,01:39 AM,06:10 AM,06:50 PM,12,14,14,14,18,36,87,0.0,1015,14,10,199,12
2020-03-06 06:00:00,20,14,0.0,7.6,4,1,80,04:36 PM,01:39 AM,06:10 AM,06:50 PM,12,14,15,14,19,81,86,0.1,1017,15,10,177,13
2020-03-06 09:00:00,20,14,0.0,7.6,4,5,80,04:36 PM,01:39 AM,06:10 AM,06:50 PM,11,19,19,19,21,54,61,0.0,1019,19,10,171,18
2020-03-06 12:00:00,20,14,0.0,7.6,4,5,80,04:36 PM,01:39 AM,06:10 AM,06:50 PM,11,20,20,20,21,88,55,0.1,1020,20,10,160,18
2020-03-06 15:00:00,20,14,0.0,7.6,4,4,80,04:36 PM,01:39 AM,06:10 AM,06:50 PM,13,19,19,19,26,76,65,0.0,1020,19,10,156,23
2020-03-06 18:00:00,20,14,0.0,7.6,4,1,80,04:36 PM,01:39 AM,06:10 AM,06:50 PM,13,16,16,16,30,90,81,0.1,1021,16,10,150,22
2020-03-06 21:00:00,20,14,0.0,7.6,4,1,80,04:36 PM,01:39 AM,06:10 AM,06:50 PM,12,12,14,12,28,74,89,0.1,1023,14,10,154,17
2020-03-07 00:00:00,19,12,0.0,10.2,5,1,87,05:26 PM,02:44 AM,06:11 AM,06:49 PM,11,11,13,11,26,13,89,0.0,1023,13,10,153,14
2020-03-07 03:00:00,19,12,0.0,10.2,5,1,87,05:26 PM,02:44 AM,06:11 AM,06:49 PM,11,11,12,11,26,47,90,0.0,1023,12,10,142,14
2020-03-07 06:00:00,19,12,0.0,10.2,5,1,87,05:26 PM,02:44 AM,06:11 AM,06:49 PM,10,11,13,11,28,73,85,0.0,1024,13,10,130,15
2020-03-07 09:00:00,19,12,0.0,10.2,5,4,87,05:26 PM,02:44 AM,06:11 AM,06:49 PM,10,17,17,17,24,69,62,0.0,1025,17,10,112,21
2020-03-07 12:00:00,19,12,0.0,10.2,5,5,87,05:26 PM,02:44 AM,06:11 AM,06:49 PM,10,19,19,19,25,31,58,0.0,1024,19,10,126,22
2020-03-07 15:00:00,19,12,0.0,10.2,5,5,87,05:26 PM,02:44 AM,06:11 AM,06:49 PM,9,19,19,19,28,8,54,0.0,1022,19,10,136,24
2020-03-07 18:00:00,19,12,0.0,10.2,5,1,87,05:26 PM,02:44 AM,06:11 AM,06:49 PM,11,16,16,16,32,19,72,0.0,1023,16,10,146,22
2020-03-07 21:00:00,19,12,0.0,10.2,5,1,87,05:26 PM,02:44 AM,06:11 AM,06:49 PM,11,12,14,12,35,17,87,0.0,1023,14,10,142,20
2020-03-08 00:00:00,20,13,0.0,11.6,5,1,95,06:10 PM,03:54 AM,06:12 AM,06:48 PM,12,12,14,12,35,16,88,0.0,1022,14,10,139,20
2020-03-08 03:00:00,20,13,0.0,11.6,5,1,95,06:10 PM,03:54 AM,06:12 AM,06:48 PM,11,12,13,12,30,17,89,0.0,1021,13,10,136,17
2020-03-08 06:00:00,20,13,0.0,11.6,5,1,95,06:10 PM,03:54 AM,06:12 AM,06:48 PM,11,11,13,11,29,8,90,0.0,1021,13,10,136,16
2020-03-08 09:00:00,20,13,0.0,11.6,5,5,95,06:10 PM,03:54 AM,06:12 AM,06:48 PM,12,18,18,18,27,14,66,0.0,1022,18,10,128,23
2020-03-08 12:00:00,20,13,0.0,11.6,5,5,95,06:10 PM,03:54 AM,06:12 AM,06:48 PM,10,20,20,20,30,6,52,0.0,1022,20,10,135,26
2020-03-08 15:00:00,20,13,0.0,11.6,5,5,95,06:10 PM,03:54 AM,06:12 AM,06:48 PM,11,19,19,19,30,3,59,0.0,1020,19,10,149,26
2020-03-08 18:00:00,20,13,0.0,11.6,5,1,95,06:10 PM,03:54 AM,06:12 AM,06:48 PM,11,14,15,14,33,27,77,0.0,1021,15,10,161,23
2020-03-08 21:00:00,20,13,0.0,11.6,5,1,95,06:10 PM,03:54 AM,06:12 AM,06:48 PM,12,13,14,13,36,92,86,0.0,1022,14,10,152,22
2020-03-09 00:00:00,21,14,0.0,7.5,4,1,100,06:50 PM,05:07 AM,06:13 AM,06:46 PM,12,16,16,16,35,84,80,0.0,1022,16,10,143,25
2020-03-09 03:00:00,21,14,0.0,7.5,4,1,100,06:50 PM,05:07 AM,06:13 AM,06:46 PM,13,16,16,16,33,27,81,0.0,1020,16,10,138,22
2020-03-09 06:00:00,21,14,0.0,7.5,4,1,100,06:50 PM,05:07 AM,06:13 AM,06:46 PM,12,12,14,12,29,10,90,0.0,1021,14,10,141,15
2020-03-09 09:00:00,21,14,0.0,7.5,4,4,100,06:50 PM,05:07 AM,06:13 AM,06:46 PM,9,20,20,20,25,100,52,0.0,1022,20,10,115,22
2020-03-09 12:00:00,21,14,0.0,7.5,4,5,100,06:50 PM,05:07 AM,06:13 AM,06:46 PM,8,21,21,21,31,72,43,0.0,1022,21,10,125,27
2020-03-09 15:00:00,21,14,0.0,7.5,4,5,100,06:50 PM,05:07 AM,06:13 AM,06:46 PM,9,20,20,20,30,32,48,0.0,1020,20,10,135,26
2020-03-09 18:00:00,21,14,0.0,7.5,4,1,100,06:50 PM,05:07 AM,06:13 AM,06:46 PM,11,16,16,16,28,90,73,0.0,1020,16,10,149,19
2020-03-09 21:00:00,21,14,0.0,7.5,4,1,100,06:50 PM,05:07 AM,06:13 AM,06:46 PM,12,13,14,13,32,20,89,0.0,1020,14,10,147,18
2020-03-10 00:00:00,27,13,0.0,11.6,6,1,100,07:27 PM,06:21 AM,06:14 AM,06:45 PM,12,13,14,13,32,10,89,0.0,1019,14,10,145,17
2020-03-10 03:00:00,27,13,0.0,11.6,6,1,100,07:27 PM,06:21 AM,06:14 AM,06:45 PM,12,13,14,13,30,37,87,0.0,1018,14,10,130,15
2020-03-10 06:00:00,27,13,0.0,11.6,6,1,100,07:27 PM,06:21 AM,06:14 AM,06:45 PM,12,12,13,12,26,32,89,0.0,1018,13,10,118,13
2020-03-10 09:00:00,27,13,0.0,11.6,6,6,100,07:27 PM,06:21 AM,06:14 AM,06:45 PM,11,22,24,22,18,4,50,0.0,1018,22,10,95,15
2020-03-10 12:00:00,27,13,0.0,11.6,6,7,100,07:27 PM,06:21 AM,06:14 AM,06:45 PM,7,25,25,26,14,5,31,0.0,1017,26,10,55,13
2020-03-10 15:00:00,27,13,0.0,11.6,6,7,100,07:27 PM,06:21 AM,06:14 AM,06:45 PM,6,26,26,27,14,6,26,0.0,1015,27,10,63,12
2020-03-10 18:00:00,27,13,0.0,11.6,6,1,100,07:27 PM,06:21 AM,06:14 AM,06:45 PM,11,25,25,23,24,3,57,0.0,1015,23,10,133,13
2020-03-10 21:00:00,27,13,0.0,11.6,6,1,100,07:27 PM,06:21 AM,06:14 AM,06:45 PM,11,20,24,20,21,0,82,0.0,1016,20,10,139,10
2020-03-11 00:00:00,30,14,0.0,11.6,6,1,84,08:02 PM,07:34 AM,06:15 AM,06:43 PM,12,14,14,14,22,0,85,0.0,1015,14,10,132,10
2020-03-11 03:00:00,30,14,0.0,11.6,6,1,84,08:02 PM,07:34 AM,06:15 AM,06:43 PM,11,14,15,14,15,3,80,0.0,1014,15,10,149,7
2020-03-11 06:00:00,30,14,0.0,11.6,6,1,84,08:02 PM,07:34 AM,06:15 AM,06:43 PM,11,15,14,15,10,69,78,0.0,1015,14,10,145,5
2020-03-11 09:00:00,30,14,0.0,11.6,6,6,84,08:02 PM,07:34 AM,06:15 AM,06:43 PM,11,25,25,25,10,2,43,0.0,1015,25,10,31,9
2020-03-11 12:00:00,30,14,0.0,11.6,6,7,84,08:02 PM,07:34 AM,06:15 AM,06:43 PM,9,28,28,30,14,3,28,0.0,1015,30,10,39,13
2020-03-11 15:00:00,30,14,0.0,11.6,6,8,84,08:02 PM,07:34 AM,06:15 AM,06:43 PM,8,29,29,30,12,5,26,0.0,1013,30,10,9,10
2020-03-11 18:00:00,30,14,0.0,11.6,6,1,84,08:02 PM,07:34 AM,06:15 AM,06:43 PM,9,28,28,26,17,10,42,0.0,1014,26,10,129,8
2020-03-11 21:00:00,30,14,0.0,11.6,6,1,84,08:02 PM,07:34 AM,06:15 AM,06:43 PM,10,25,25,23,20,14,58,0.0,1015,23,10,139,9
2020-03-12 00:00:00,30,19,0.0,8.9,7,1,76,08:37 PM,08:46 AM,06:16 AM,06:42 PM,10,19,19,19,19,19,55,0.0,1014,19,10,105,9
2020-03-12 03:00:00,30,19,0.0,8.9,7,1,76,08:37 PM,08:46 AM,06:16 AM,06:42 PM,14,21,24,21,34,35,62,0.0,1013,21,10,15,16
2020-03-12 06:00:00,30,19,0.0,8.9,7,1,76,08:37 PM,08:46 AM,06:16 AM,06:42 PM,13,25,25,23,34,35,53,0.0,1015,23,10,2,17
2020-03-12 09:00:00,30,19,0.0,8.9,7,7,76,08:37 PM,08:46 AM,06:16 AM,06:42 PM,13,27,27,27,27,50,42,0.0,1016,27,10,4,21
2020-03-12 12:00:00,30,19,0.0,8.9,7,6,76,08:37 PM,08:46 AM,06:16 AM,06:42 PM,13,28,28,28,26,86,40,0.4,1014,28,9,3,22
2020-03-12 15:00:00,30,19,0.0,8.9,7,6,76,08:37 PM,08:46 AM,06:16 AM,06:42 PM,12,29,29,30,28,70,34,0.4,1011,30,9,22,25
2020-03-12 18:00:00,30,19,0.0,8.9,7,1,76,08:37 PM,08:46 AM,06:16 AM,06:42 PM,14,30,30,28,30,53,52,0.2,1012,28,10,39,15
2020-03-12 21:00:00,30,19,0.0,8.9,7,1,76,08:37 PM,08:46 AM,06:16 AM,06:42 PM,14,28,28,26,20,86,65,0.2,1012,26,9,315,9
2020-03-13 00:00:00,20,13,0.0,7.5,5,1,69,09:15 PM,09:58 AM,06:16 AM,06:40 PM,15,18,18,18,35,6,85,0.0,1011,18,10,294,18
2020-03-13 03:00:00,20,13,0.0,7.5,5,1,69,09:15 PM,09:58 AM,06:16 AM,06:40 PM,16,17,17,17,27,34,94,0.0,1012,17,10,264,15
2020-03-13 06:00:00,20,13,0.0,7.5,5,1,69,09:15 PM,09:58 AM,06:16 AM,06:40 PM,15,17,17,17,30,100,88,0.0,1015,17,10,209,19
2020-03-13 09:00:00,20,13,0.0,7.5,5,4,69,09:15 PM,09:58 AM,06:16 AM,06:40 PM,14,19,19,19,33,97,73,0.0,1018,19,10,186,28
2020-03-13 12:00:00,20,13,0.0,7.5,5,4,69,09:15 PM,09:58 AM,06:16 AM,06:40 PM,12,20,20,20,41,100,63,0.0,1021,20,10,173,35
2020-03-13 15:00:00,20,13,0.0,7.5,5,4,69,09:15 PM,09:58 AM,06:16 AM,06:40 PM,9,17,17,17,37,77,60,0.0,1022,17,10,162,32
2020-03-13 18:00:00,20,13,0.0,7.5,5,1,69,09:15 PM,09:58 AM,06:16 AM,06:40 PM,7,13,14,13,39,3,61,0.0,1023,14,10,155,27
2020-03-13 21:00:00,20,13,0.0,7.5,5,1,69,09:15 PM,09:58 AM,06:16 AM,06:40 PM,7,11,13,11,39,0,68,0.0,1025,13,10,152,24
2020-03-14 00:00:00,17,11,0.0,10.2,4,1,62,09:54 PM,11:08 AM,06:17 AM,06:39 PM,8,10,12,10,39,8,72,0.0,1025,12,10,149,23
2020-03-14 03:00:00,17,11,0.0,10.2,4,1,62,09:54 PM,11:08 AM,06:17 AM,06:39 PM,7,10,12,10,34,8,75,0.0,1025,12,10,148,19
2020-03-14 06:00:00,17,11,0.0,10.2,4,1,62,09:54 PM,11:08 AM,06:17 AM,06:39 PM,8,9,11,9,33,21,78,0.0,1026,11,10,146,18
2020-03-14 09:00:00,17,11,0.0,10.2,4,5,62,09:54 PM,11:08 AM,06:17 AM,06:39 PM,8,16,16,16,32,37,58,0.0,1026,16,10,139,28
2020-03-14 12:00:00,17,11,0.0,10.2,4,4,62,09:54 PM,11:08 AM,06:17 AM,06:39 PM,7,17,17,17,30,69,55,0.0,1026,17,10,141,26
2020-03-14 15:00:00,17,11,0.0,10.2,4,5,62,09:54 PM,11:08 AM,06:17 AM,06:39 PM,8,17,17,17,32,15,55,0.0,1025,17,10,148,28
2020-03-14 18:00:00,17,11,0.0,10.2,4,1,62,09:54 PM,11:08 AM,06:17 AM,06:39 PM,8,11,14,11,37,12,70,0.0,1025,14,10,154,25
2020-03-14 21:00:00,17,11,0.0,10.2,4,1,62,09:54 PM,11:08 AM,06:17 AM,06:39 PM,9,10,12,10,36,16,81,0.0,1026,12,10,148,21
2020-03-15 00:00:00,19,12,0.0,10.2,5,1,55,10:37 PM,12:16 PM,06:18 AM,06:38 PM,9,10,12,10,35,30,83,0.0,1025,12,10,135,20
2020-03-15 03:00:00,19,12,0.0,10.2,5,1,55,10:37 PM,12:16 PM,06:18 AM,06:38 PM,9,11,13,11,27,40,81,0.0,1024,13,10,130,17
2020-03-15 06:00:00,19,12,0.0,10.2,5,1,55,10:37 PM,12:16 PM,06:18 AM,06:38 PM,9,10,12,10,27,57,85,0.0,1025,12,10,127,15
2020-03-15 09:00:00,19,12,0.0,10.2,5,4,55,10:37 PM,12:16 PM,06:18 AM,06:38 PM,9,16,16,16,30,76,63,0.0,1026,16,10,115,26
2020-03-15 12:00:00,19,12,0.0,10.2,5,5,55,10:37 PM,12:16 PM,06:18 AM,06:38 PM,9,18,18,18,26,35,59,0.0,1025,18,10,118,23
2020-03-15 15:00:00,19,12,0.0,10.2,5,5,55,10:37 PM,12:16 PM,06:18 AM,06:38 PM,9,19,19,19,26,0,54,0.0,1023,19,10,131,23
2020-03-15 18:00:00,19,12,0.0,10.2,5,1,55,10:37 PM,12:16 PM,06:18 AM,06:38 PM,10,13,15,13,27,0,75,0.0,1024,15,10,141,17
2020-03-15 21:00:00,19,12,0.0,10.2,5,1,55,10:37 PM,12:16 PM,06:18 AM,06:38 PM,11,11,13,11,30,0,89,0.0,1025,13,10,135,15
2020-03-16 00:00:00,25,13,0.0,10.2,6,1,47,11:25 PM,01:21 PM,06:19 AM,06:36 PM,11,12,13,12,27,2,89,0.0,1023,13,10,129,13
2020-03-16 03:00:00,25,13,0.0,10.2,6,1,47,11:25 PM,01:21 PM,06:19 AM,06:36 PM,11,12,13,12,23,22,86,0.0,1022,13,10,107,11
2020-03-16 06:00:00,25,13,0.0,10.2,6,1,47,11:25 PM,01:21 PM,06:19 AM,06:36 PM,11,12,13,12,21,0,84,0.0,1023,13,10,74,10
2020-03-16 09:00:00,25,13,0.0,10.2,6,5,47,11:25 PM,01:21 PM,06:19 AM,06:36 PM,10,21,21,21,16,100,49,0.0,1023,21,10,44,14
2020-03-16 12:00:00,25,13,0.0,10.2,6,6,47,11:25 PM,01:21 PM,06:19 AM,06:36 PM,8,24,24,23,24,4,38,0.0,1022,23,10,29,21
2020-03-16 15:00:00,25,13,0.0,10.2,6,6,47,11:25 PM,01:21 PM,06:19 AM,06:36 PM,5,24,24,25,24,3,27,0.0,1019,25,10,40,21
2020-03-16 18:00:00,25,13,0.0,10.2,6,1,47,11:25 PM,01:21 PM,06:19 AM,06:36 PM,6,22,25,22,14,3,43,0.0,1020,22,10,74,7
2020-03-16 21:00:00,25,13,0.0,10.2,6,1,47,11:25 PM,01:21 PM,06:19 AM,06:36 PM,7,20,24,20,17,7,53,0.0,1021,20,10,95,8
2020-03-17 00:00:00,29,18,0.0,11.6,6,1,40,No moonrise,02:19 PM,06:20 AM,06:35 PM,9,18,18,18,26,10,55,0.0,1019,18,10,43,12
2020-03-17 03:00:00,29,18,0.0,11.6,6,1,40,No moonrise,02:19 PM,06:20 AM,06:35 PM,9,20,20,20,44,11,49,0.0,1018,20,10,21,22
2020-03-17 06:00:00,29,18,0.0,11.6,6,1,40,No moonrise,02:19 PM,06:20 AM,06:35 PM,10,19,19,19,38,20,58,0.0,1019,19,10,12,18
2020-03-17 09:00:00,29,18,0.0,11.6,6,7,40,No moonrise,02:19 PM,06:20 AM,06:35 PM,8,25,25,26,30,44,33,0.0,1020,26,10,352,26
2020-03-17 12:00:00,29,18,0.0,11.6,6,7,40,No moonrise,02:19 PM,06:20 AM,06:35 PM,8,27,27,29,31,26,28,0.0,1019,29,10,337,27
2020-03-17 15:00:00,29,18,0.0,11.6,6,7,40,No moonrise,02:19 PM,06:20 AM,06:35 PM,8,26,26,27,26,31,30,0.0,1017,27,10,343,17
2020-03-17 18:00:00,29,18,0.0,11.6,6,1,40,No moonrise,02:19 PM,06:20 AM,06:35 PM,8,24,24,23,21,14,37,0.0,1018,23,10,22,10
2020-03-17 21:00:00,29,18,0.0,11.6,6,1,40,No moonrise,02:19 PM,06:20 AM,06:35 PM,8,20,20,20,13,18,44,0.0,1018,20,10,349,6
2020-03-18 00:00:00,30,18,0.0,11.6,7,1,33,12:17 AM,03:13 PM,06:21 AM,06:33 PM,7,21,21,21,10,47,42,0.0,1017,21,10,18,5
2020-03-18 03:00:00,30,18,0.0,11.6,7,1,33,12:17 AM,03:13 PM,06:21 AM,06:33 PM,7,21,21,21,8,45,43,0.0,1017,21,10,164,4
2020-03-18 06:00:00,30,18,0.0,11.6,7,1,33,12:17 AM,03:13 PM,06:21 AM,06:33 PM,8,18,18,18,5,40,51,0.0,1019,18,10,15,3
2020-03-18 09:00:00,30,18,0.0,11.6,7,7,33,12:17 AM,03:13 PM,06:21 AM,06:33 PM,11,27,27,27,16,45,37,0.0,1019,27,10,332,13
2020-03-18 12:00:00,30,18,0.0,11.6,7,7,33,12:17 AM,03:13 PM,06:21 AM,06:33 PM,8,28,28,30,26,24,25,0.0,1018,30,10,318,21
2020-03-18 15:00:00,30,18,0.0,11.6,7,7,33,12:17 AM,03:13 PM,06:21 AM,06:33 PM,6,27,27,28,24,46,25,0.0,1018,28,10,243,15
2020-03-18 18:00:00,30,18,0.0,11.6,7,1,33,12:17 AM,03:13 PM,06:21 AM,06:33 PM,10,27,27,25,23,47,44,0.0,1019,25,10,171,12
