date_time,Levuka_maxtempC,Levuka_mintempC,Levuka_totalSnow_cm,Levuka_sunHour,Levuka_uvIndex,Levuka_uvIndex,Levuka_moon_illumination,Levuka_moonrise,Levuka_moonset,Levuka_sunrise,Levuka_sunset,Levuka_DewPointC,Levuka_FeelsLikeC,Levuka_HeatIndexC,Levuka_WindChillC,Levuka_WindGustKmph,Levuka_cloudcover,Levuka_humidity,Levuka_precipMM,Levuka_pressure,Levuka_tempC,Levuka_visibility,Levuka_winddirDegree,Levuka_windspeedKmph
2019-12-04 00:00:00,27,27,0.0,9.4,6,1,48,11:45 AM,No moonset,05:21 AM,06:28 PM,24,30,30,27,25,86,84,2.7,1013,27,7,102,16
2019-12-04 03:00:00,27,27,0.0,9.4,6,1,48,11:45 AM,No moonset,05:21 AM,06:28 PM,24,30,30,27,21,79,84,0.3,1011,27,9,80,14
2019-12-04 06:00:00,27,27,0.0,9.4,6,1,48,11:45 AM,No moonset,05:21 AM,06:28 PM,24,30,30,27,21,78,84,0.5,1012,27,10,77,14
2019-12-04 09:00:00,27,27,0.0,9.4,6,6,48,11:45 AM,No moonset,05:21 AM,06:28 PM,24,30,30,27,22,72,83,0.4,1013,27,10,68,15
2019-12-04 12:00:00,27,27,0.0,9.4,6,6,48,11:45 AM,No moonset,05:21 AM,06:28 PM,23,30,30,27,20,83,81,0.4,1012,27,9,81,14
2019-12-04 15:00:00,27,27,0.0,9.4,6,7,48,11:45 AM,No moonset,05:21 AM,06:28 PM,24,31,31,27,23,38,80,0.0,1010,27,10,113,17
2019-12-04 18:00:00,27,27,0.0,9.4,6,1,48,11:45 AM,No moonset,05:21 AM,06:28 PM,24,31,31,27,27,72,82,0.6,1011,27,9,112,19
2019-12-04 21:00:00,27,27,0.0,9.4,6,1,48,11:45 AM,No moonset,05:21 AM,06:28 PM,23,30,30,27,22,77,82,2.9,1012,27,7,96,13
2019-12-05 00:00:00,27,27,0.0,10.7,6,1,55,12:33 PM,12:36 AM,05:21 AM,06:29 PM,24,30,30,27,26,83,82,5.9,1013,27,7,102,14
2019-12-05 03:00:00,27,27,0.0,10.7,6,1,55,12:33 PM,12:36 AM,05:21 AM,06:29 PM,23,30,30,27,25,85,82,0.6,1010,27,9,82,18
2019-12-05 06:00:00,27,27,0.0,10.7,6,1,55,12:33 PM,12:36 AM,05:21 AM,06:29 PM,24,30,30,27,25,85,82,0.8,1012,27,9,82,18
2019-12-05 09:00:00,27,27,0.0,10.7,6,6,55,12:33 PM,12:36 AM,05:21 AM,06:29 PM,24,30,30,27,27,87,82,0.2,1012,27,10,92,19
2019-12-05 12:00:00,27,27,0.0,10.7,6,6,55,12:33 PM,12:36 AM,05:21 AM,06:29 PM,24,30,30,27,26,89,81,0.2,1012,27,9,100,18
2019-12-05 15:00:00,27,27,0.0,10.7,6,7,55,12:33 PM,12:36 AM,05:21 AM,06:29 PM,23,30,30,27,26,42,81,0.0,1010,27,10,99,19
2019-12-05 18:00:00,27,27,0.0,10.7,6,1,55,12:33 PM,12:36 AM,05:21 AM,06:29 PM,24,30,30,27,24,60,83,0.0,1011,27,9,106,17
2019-12-05 21:00:00,27,27,0.0,10.7,6,1,55,12:33 PM,12:36 AM,05:21 AM,06:29 PM,24,30,30,27,25,80,83,0.0,1012,27,10,101,18
2019-12-06 00:00:00,27,26,0.0,13.1,7,1,62,01:21 PM,01:12 AM,05:21 AM,06:29 PM,23,30,30,27,24,60,83,0.0,1012,27,10,107,17
2019-12-06 03:00:00,27,26,0.0,13.1,7,1,62,01:21 PM,01:12 AM,05:21 AM,06:29 PM,23,30,30,26,24,78,83,0.1,1010,26,10,95,17
2019-12-06 06:00:00,27,26,0.0,13.1,7,1,62,01:21 PM,01:12 AM,05:21 AM,06:29 PM,23,30,30,27,24,76,83,0.2,1012,27,9,84,17
2019-12-06 09:00:00,27,26,0.0,13.1,7,7,62,01:21 PM,01:12 AM,05:21 AM,06:29 PM,23,30,30,27,21,42,83,0.0,1012,27,10,92,15
2019-12-06 12:00:00,27,26,0.0,13.1,7,6,62,01:21 PM,01:12 AM,05:21 AM,06:29 PM,24,30,30,27,22,57,82,0.1,1012,27,10,109,16
2019-12-06 15:00:00,27,26,0.0,13.1,7,7,62,01:21 PM,01:12 AM,05:21 AM,06:29 PM,23,30,30,27,21,46,80,0.0,1011,27,10,100,15
2019-12-06 18:00:00,27,26,0.0,13.1,7,1,62,01:21 PM,01:12 AM,05:21 AM,06:29 PM,24,31,31,27,26,51,83,0.0,1011,27,10,97,19
2019-12-06 21:00:00,27,26,0.0,13.1,7,1,62,01:21 PM,01:12 AM,05:21 AM,06:29 PM,24,31,31,27,23,13,86,0.0,1014,27,10,88,16
2019-12-07 00:00:00,27,27,0.0,9.4,6,1,70,02:08 PM,01:47 AM,05:22 AM,06:30 PM,24,30,30,27,32,75,83,0.8,1014,27,9,70,22
2019-12-07 03:00:00,27,27,0.0,9.4,6,1,70,02:08 PM,01:47 AM,05:22 AM,06:30 PM,24,30,30,27,28,88,82,0.5,1012,27,9,65,20
2019-12-07 06:00:00,27,27,0.0,9.4,6,1,70,02:08 PM,01:47 AM,05:22 AM,06:30 PM,24,30,30,27,26,72,83,0.6,1014,27,9,75,18
2019-12-07 09:00:00,27,27,0.0,9.4,6,6,70,02:08 PM,01:47 AM,05:22 AM,06:30 PM,24,30,30,27,32,74,84,0.1,1015,27,10,85,23
2019-12-07 12:00:00,27,27,0.0,9.4,6,6,70,02:08 PM,01:47 AM,05:22 AM,06:30 PM,24,30,30,27,32,52,83,0.2,1015,27,10,87,23
2019-12-07 15:00:00,27,27,0.0,9.4,6,6,70,02:08 PM,01:47 AM,05:22 AM,06:30 PM,24,31,31,27,33,87,82,0.3,1013,27,9,96,24
2019-12-07 18:00:00,27,27,0.0,9.4,6,1,70,02:08 PM,01:47 AM,05:22 AM,06:30 PM,24,31,31,27,37,89,84,1.0,1014,27,9,101,26
2019-12-07 21:00:00,27,27,0.0,9.4,6,1,70,02:08 PM,01:47 AM,05:22 AM,06:30 PM,24,31,31,27,33,70,84,0.8,1016,27,10,103,24
2019-12-08 00:00:00,27,27,0.0,12.0,6,1,77,02:56 PM,02:21 AM,05:22 AM,06:31 PM,24,30,30,27,31,83,83,0.8,1016,27,10,95,22
2019-12-08 03:00:00,27,27,0.0,12.0,6,1,77,02:56 PM,02:21 AM,05:22 AM,06:31 PM,23,30,30,27,28,74,81,0.1,1014,27,10,95,20
2019-12-08 06:00:00,27,27,0.0,12.0,6,1,77,02:56 PM,02:21 AM,05:22 AM,06:31 PM,23,30,30,27,28,80,80,0.1,1015,27,10,86,20
2019-12-08 09:00:00,27,27,0.0,12.0,6,7,77,02:56 PM,02:21 AM,05:22 AM,06:31 PM,23,30,30,27,23,51,79,0.0,1016,27,10,93,17
2019-12-08 12:00:00,27,27,0.0,12.0,6,6,77,02:56 PM,02:21 AM,05:22 AM,06:31 PM,23,30,30,27,19,84,78,0.0,1015,27,10,120,14
2019-12-08 15:00:00,27,27,0.0,12.0,6,7,77,02:56 PM,02:21 AM,05:22 AM,06:31 PM,24,31,31,27,27,52,80,0.0,1013,27,10,120,20
2019-12-08 18:00:00,27,27,0.0,12.0,6,1,77,02:56 PM,02:21 AM,05:22 AM,06:31 PM,24,31,31,27,33,54,82,0.1,1014,27,10,126,24
2019-12-08 21:00:00,27,27,0.0,12.0,6,1,77,02:56 PM,02:21 AM,05:22 AM,06:31 PM,24,31,31,27,29,86,83,0.2,1015,27,9,121,21
2019-12-09 00:00:00,27,26,0.0,13.1,6,1,84,03:47 PM,02:58 AM,05:22 AM,06:31 PM,24,31,31,27,29,71,83,0.3,1014,27,9,125,21
2019-12-09 03:00:00,27,26,0.0,13.1,6,1,84,03:47 PM,02:58 AM,05:22 AM,06:31 PM,23,30,30,27,31,77,81,0.3,1013,27,9,116,22
2019-12-09 06:00:00,27,26,0.0,13.1,6,1,84,03:47 PM,02:58 AM,05:22 AM,06:31 PM,24,30,30,27,28,53,82,0.4,1013,27,10,102,20
2019-12-09 09:00:00,27,26,0.0,13.1,6,7,84,03:47 PM,02:58 AM,05:22 AM,06:31 PM,23,30,30,27,26,42,80,0.0,1014,27,10,89,18
2019-12-09 12:00:00,27,26,0.0,13.1,6,7,84,03:47 PM,02:58 AM,05:22 AM,06:31 PM,23,30,30,27,21,39,78,0.0,1013,27,10,83,15
2019-12-09 15:00:00,27,26,0.0,13.1,6,6,84,03:47 PM,02:58 AM,05:22 AM,06:31 PM,23,31,31,27,20,51,78,0.1,1011,27,10,97,15
2019-12-09 18:00:00,27,26,0.0,13.1,6,1,84,03:47 PM,02:58 AM,05:22 AM,06:31 PM,23,31,31,27,25,88,79,0.1,1011,27,10,100,18
2019-12-09 21:00:00,27,26,0.0,13.1,6,1,84,03:47 PM,02:58 AM,05:22 AM,06:31 PM,23,29,29,26,4,53,81,2.1,1013,26,10,354,3
2019-12-10 00:00:00,27,26,0.0,9.4,6,1,92,04:39 PM,03:37 AM,05:23 AM,06:32 PM,23,28,28,26,12,77,82,2.3,1011,26,10,232,8
2019-12-10 03:00:00,27,26,0.0,9.4,6,1,92,04:39 PM,03:37 AM,05:23 AM,06:32 PM,22,28,28,26,11,86,83,0.3,1009,26,9,232,8
2019-12-10 06:00:00,27,26,0.0,9.4,6,1,92,04:39 PM,03:37 AM,05:23 AM,06:32 PM,23,28,28,26,14,88,83,0.3,1010,26,9,208,10
2019-12-10 09:00:00,27,26,0.0,9.4,6,7,92,04:39 PM,03:37 AM,05:23 AM,06:32 PM,23,29,29,26,19,33,83,0.0,1010,26,10,206,14
2019-12-10 12:00:00,27,26,0.0,9.4,6,6,92,04:39 PM,03:37 AM,05:23 AM,06:32 PM,23,29,29,27,22,79,79,0.5,1010,27,9,174,16
2019-12-10 15:00:00,27,26,0.0,9.4,6,6,92,04:39 PM,03:37 AM,05:23 AM,06:32 PM,22,30,30,27,24,69,75,0.1,1007,27,10,169,18
2019-12-10 18:00:00,27,26,0.0,9.4,6,1,92,04:39 PM,03:37 AM,05:23 AM,06:32 PM,22,29,29,27,23,74,75,0.2,1008,27,10,168,17
2019-12-10 21:00:00,27,26,0.0,9.4,6,1,92,04:39 PM,03:37 AM,05:23 AM,06:32 PM,21,29,29,27,19,67,73,0.0,1009,27,10,171,14
2019-12-11 00:00:00,27,26,0.0,10.7,6,1,99,05:34 PM,04:18 AM,05:23 AM,06:32 PM,21,29,29,26,21,100,73,0.0,1009,26,10,184,15
2019-12-11 03:00:00,27,26,0.0,10.7,6,1,99,05:34 PM,04:18 AM,05:23 AM,06:32 PM,21,28,28,26,21,100,75,0.1,1007,26,10,186,16
2019-12-11 06:00:00,27,26,0.0,10.7,6,1,99,05:34 PM,04:18 AM,05:23 AM,06:32 PM,21,28,28,26,23,76,74,0.3,1008,26,10,186,17
2019-12-11 09:00:00,27,26,0.0,10.7,6,7,99,05:34 PM,04:18 AM,05:23 AM,06:32 PM,21,28,28,26,19,62,73,0.0,1010,26,10,181,14
2019-12-11 12:00:00,27,26,0.0,10.7,6,7,99,05:34 PM,04:18 AM,05:23 AM,06:32 PM,21,29,29,27,19,45,72,0.0,1008,27,10,148,14
2019-12-11 15:00:00,27,26,0.0,10.7,6,7,99,05:34 PM,04:18 AM,05:23 AM,06:32 PM,21,28,28,26,16,59,70,0.0,1007,26,10,134,12
2019-12-11 18:00:00,27,26,0.0,10.7,6,1,99,05:34 PM,04:18 AM,05:23 AM,06:32 PM,21,28,28,26,16,94,71,0.1,1009,26,10,147,12
2019-12-11 21:00:00,27,26,0.0,10.7,6,1,99,05:34 PM,04:18 AM,05:23 AM,06:32 PM,21,28,28,26,16,67,71,0.2,1010,26,10,140,12
2019-12-12 00:00:00,26,25,0.0,9.5,6,1,100,06:31 PM,05:05 AM,05:23 AM,06:33 PM,21,28,28,26,13,75,72,0.2,1010,26,10,149,9
2019-12-12 03:00:00,26,25,0.0,9.5,6,1,100,06:31 PM,05:05 AM,05:23 AM,06:33 PM,21,27,27,25,12,84,76,0.1,1008,25,10,159,9
2019-12-12 06:00:00,26,25,0.0,9.5,6,1,100,06:31 PM,05:05 AM,05:23 AM,06:33 PM,21,27,27,25,16,97,77,0.1,1010,25,10,176,12
2019-12-12 09:00:00,26,25,0.0,9.5,6,6,100,06:31 PM,05:05 AM,05:23 AM,06:33 PM,21,28,28,26,19,87,75,0.0,1011,26,10,156,14
2019-12-12 12:00:00,26,25,0.0,9.5,6,7,100,06:31 PM,05:05 AM,05:23 AM,06:33 PM,21,28,28,26,22,52,75,0.0,1010,26,10,133,16
2019-12-12 15:00:00,26,25,0.0,9.5,6,6,100,06:31 PM,05:05 AM,05:23 AM,06:33 PM,22,29,29,26,22,86,75,0.1,1008,26,10,122,16
2019-12-12 18:00:00,26,25,0.0,9.5,6,1,100,06:31 PM,05:05 AM,05:23 AM,06:33 PM,22,29,29,26,22,94,78,0.0,1009,26,10,125,17
2019-12-12 21:00:00,26,25,0.0,9.5,6,1,100,06:31 PM,05:05 AM,05:23 AM,06:33 PM,22,29,29,26,21,66,79,0.8,1011,26,10,132,15
2019-12-13 00:00:00,27,22,0.0,9.5,6,1,87,07:30 PM,05:56 AM,05:24 AM,06:34 PM,22,28,28,26,21,66,79,2.3,1011,26,10,136,14
2019-12-13 03:00:00,27,22,0.0,9.5,6,1,87,07:30 PM,05:56 AM,05:24 AM,06:34 PM,22,28,28,26,23,81,81,0.7,1009,26,10,140,18
2019-12-13 06:00:00,27,22,0.0,9.5,6,1,87,07:30 PM,05:56 AM,05:24 AM,06:34 PM,23,29,29,26,29,72,81,2.3,1010,26,10,131,19
2019-12-13 09:00:00,27,22,0.0,9.5,6,6,87,07:30 PM,05:56 AM,05:24 AM,06:34 PM,22,29,29,26,26,63,80,3.4,1011,26,7,117,15
2019-12-13 12:00:00,27,22,0.0,9.5,6,6,87,07:30 PM,05:56 AM,05:24 AM,06:34 PM,23,30,30,27,31,54,78,3.8,1010,27,7,113,18
2019-12-13 15:00:00,27,22,0.0,9.5,6,6,87,07:30 PM,05:56 AM,05:24 AM,06:34 PM,23,30,30,27,26,62,79,0.1,1008,27,10,118,19
2019-12-13 18:00:00,27,22,0.0,9.5,6,1,87,07:30 PM,05:56 AM,05:24 AM,06:34 PM,23,30,30,27,36,82,82,2.9,1009,27,7,119,22
2019-12-13 21:00:00,27,22,0.0,9.5,6,1,87,07:30 PM,05:56 AM,05:24 AM,06:34 PM,23,22,26,22,35,77,82,3.9,1011,22,7,118,20
2019-12-14 00:00:00,27,19,0.0,8.2,6,1,79,08:27 PM,06:52 AM,05:24 AM,06:34 PM,23,29,29,26,38,81,81,9.8,1011,26,3,111,18
2019-12-14 03:00:00,27,19,0.0,8.2,6,1,79,08:27 PM,06:52 AM,05:24 AM,06:34 PM,23,30,30,27,23,76,81,0.7,1009,27,9,115,17
2019-12-14 06:00:00,27,19,0.0,8.2,6,1,79,08:27 PM,06:52 AM,05:24 AM,06:34 PM,23,30,30,27,27,76,81,1.1,1010,27,10,110,20
2019-12-14 09:00:00,27,19,0.0,8.2,6,6,79,08:27 PM,06:52 AM,05:24 AM,06:34 PM,23,30,30,27,25,89,81,0.2,1011,27,9,109,18
2019-12-14 12:00:00,27,19,0.0,8.2,6,6,79,08:27 PM,06:52 AM,05:24 AM,06:34 PM,23,31,31,27,29,71,80,0.3,1010,27,9,108,21
2019-12-14 15:00:00,27,19,0.0,8.2,6,6,79,08:27 PM,06:52 AM,05:24 AM,06:34 PM,23,31,31,27,30,76,79,0.1,1008,27,10,106,22
2019-12-14 18:00:00,27,19,0.0,8.2,6,1,79,08:27 PM,06:52 AM,05:24 AM,06:34 PM,24,26,26,23,33,84,80,0.9,1008,23,9,106,24
2019-12-14 21:00:00,27,19,0.0,8.2,6,1,79,08:27 PM,06:52 AM,05:24 AM,06:34 PM,24,19,21,19,37,74,80,1.7,1010,19,9,95,26
2019-12-15 00:00:00,28,26,0.0,12.0,6,1,72,09:24 PM,07:51 AM,05:24 AM,06:35 PM,24,31,31,27,40,79,80,3.7,1010,27,7,90,23
2019-12-15 03:00:00,28,26,0.0,12.0,6,1,72,09:24 PM,07:51 AM,05:24 AM,06:35 PM,23,31,31,27,31,72,79,2.1,1008,27,10,88,21
2019-12-15 06:00:00,28,26,0.0,12.0,6,1,72,09:24 PM,07:51 AM,05:24 AM,06:35 PM,24,31,31,27,37,89,82,3.4,1008,27,7,96,22
2019-12-15 09:00:00,28,26,0.0,12.0,6,6,72,09:24 PM,07:51 AM,05:24 AM,06:35 PM,24,32,32,28,33,57,82,1.4,1009,28,10,100,24
2019-12-15 12:00:00,28,26,0.0,12.0,6,6,72,09:24 PM,07:51 AM,05:24 AM,06:35 PM,24,32,32,28,32,51,82,2.4,1009,28,10,81,21
2019-12-15 15:00:00,28,26,0.0,12.0,6,6,72,09:24 PM,07:51 AM,05:24 AM,06:35 PM,23,31,31,27,28,76,80,5.3,1007,27,7,89,15
2019-12-15 18:00:00,28,26,0.0,12.0,6,1,72,09:24 PM,07:51 AM,05:24 AM,06:35 PM,23,30,30,27,24,55,79,7.3,1008,27,7,96,12
2019-12-15 21:00:00,28,26,0.0,12.0,6,1,72,09:24 PM,07:51 AM,05:24 AM,06:35 PM,23,29,29,26,23,87,82,3.6,1010,26,7,112,14
2019-12-16 00:00:00,28,21,0.0,10.7,6,1,65,10:16 PM,08:52 AM,05:25 AM,06:35 PM,23,29,29,26,29,58,81,4.9,1010,26,7,141,17
2019-12-16 03:00:00,28,21,0.0,10.7,6,1,65,10:16 PM,08:52 AM,05:25 AM,06:35 PM,23,30,30,27,31,68,81,0.2,1007,27,10,124,22
2019-12-16 06:00:00,28,21,0.0,10.7,6,1,65,10:16 PM,08:52 AM,05:25 AM,06:35 PM,23,30,30,27,33,56,82,0.4,1008,27,10,121,24
2019-12-16 09:00:00,28,21,0.0,10.7,6,6,65,10:16 PM,08:52 AM,05:25 AM,06:35 PM,24,30,30,27,28,80,82,0.3,1009,27,9,104,21
2019-12-16 12:00:00,28,21,0.0,10.7,6,6,65,10:16 PM,08:52 AM,05:25 AM,06:35 PM,24,31,31,27,24,76,80,0.4,1008,27,10,98,18
2019-12-16 15:00:00,28,21,0.0,10.7,6,6,65,10:16 PM,08:52 AM,05:25 AM,06:35 PM,24,31,31,27,52,90,80,3.7,1006,27,7,107,31
2019-12-16 18:00:00,28,21,0.0,10.7,6,1,65,10:16 PM,08:52 AM,05:25 AM,06:35 PM,22,27,27,25,66,59,86,9.3,1008,25,3,116,36
2019-12-16 21:00:00,28,21,0.0,10.7,6,1,65,10:16 PM,08:52 AM,05:25 AM,06:35 PM,23,26,26,23,48,55,83,2.0,1009,23,9,91,37
2019-12-17 00:00:00,28,27,0.0,12.0,6,1,58,11:05 PM,09:54 AM,05:25 AM,06:36 PM,22,29,29,27,49,69,74,3.0,1008,27,8,78,36
2019-12-17 03:00:00,28,27,0.0,12.0,6,1,58,11:05 PM,09:54 AM,05:25 AM,06:36 PM,22,29,29,27,44,89,72,0.7,1006,27,9,75,31
2019-12-17 06:00:00,28,27,0.0,12.0,6,1,58,11:05 PM,09:54 AM,05:25 AM,06:36 PM,23,30,30,27,33,57,81,1.1,1007,27,10,64,23
2019-12-17 09:00:00,28,27,0.0,12.0,6,6,58,11:05 PM,09:54 AM,05:25 AM,06:36 PM,24,31,31,27,48,52,82,5.3,1008,27,7,66,25
2019-12-17 12:00:00,28,27,0.0,12.0,6,6,58,11:05 PM,09:54 AM,05:25 AM,06:36 PM,24,31,31,27,46,58,81,7.3,1008,27,7,74,23
2019-12-17 15:00:00,28,27,0.0,12.0,6,6,58,11:05 PM,09:54 AM,05:25 AM,06:36 PM,24,32,32,28,27,73,81,0.8,1005,28,10,98,19
2019-12-17 18:00:00,28,27,0.0,12.0,6,1,58,11:05 PM,09:54 AM,05:25 AM,06:36 PM,24,32,32,28,37,78,82,3.1,1006,28,7,101,23
2019-12-17 21:00:00,28,27,0.0,12.0,6,1,58,11:05 PM,09:54 AM,05:25 AM,06:36 PM,25,32,32,28,32,87,84,0.4,1008,28,9,105,23
2019-12-18 00:00:00,28,27,0.0,10.7,6,1,50,11:50 PM,10:53 AM,05:25 AM,06:36 PM,25,32,32,28,32,56,84,0.6,1007,28,10,98,23
2019-12-18 03:00:00,28,27,0.0,10.7,6,1,50,11:50 PM,10:53 AM,05:25 AM,06:36 PM,25,32,32,28,27,77,83,0.1,1005,28,10,98,19
2019-12-18 06:00:00,28,27,0.0,10.7,6,1,50,11:50 PM,10:53 AM,05:25 AM,06:36 PM,25,32,32,28,27,74,83,0.3,1006,28,10,101,19
2019-12-18 09:00:00,28,27,0.0,10.7,6,6,50,11:50 PM,10:53 AM,05:25 AM,06:36 PM,25,32,32,28,44,55,83,0.3,1008,28,10,87,31
2019-12-18 12:00:00,28,27,0.0,10.7,6,6,50,11:50 PM,10:53 AM,05:25 AM,06:36 PM,25,32,32,28,47,82,84,2.1,1007,28,9,79,31
2019-12-18 15:00:00,28,27,0.0,10.7,6,6,50,11:50 PM,10:53 AM,05:25 AM,06:36 PM,24,32,32,28,28,56,82,0.3,1006,28,10,95,20
2019-12-18 18:00:00,28,27,0.0,10.7,6,1,50,11:50 PM,10:53 AM,05:25 AM,06:36 PM,24,31,31,27,38,87,82,1.1,1007,27,10,91,27
2019-12-18 21:00:00,28,27,0.0,10.7,6,1,50,11:50 PM,10:53 AM,05:25 AM,06:36 PM,24,31,31,27,33,72,82,0.5,1010,27,9,92,24
2019-12-19 00:00:00,27,21,0.0,9.5,6,1,43,No moonrise,11:52 AM,05:26 AM,06:37 PM,24,30,30,27,37,74,82,0.8,1009,27,10,99,27
2019-12-19 03:00:00,27,21,0.0,9.5,6,1,43,No moonrise,11:52 AM,05:26 AM,06:37 PM,23,30,30,27,31,30,78,0.0,1008,27,10,97,23
2019-12-19 06:00:00,27,21,0.0,9.5,6,1,43,No moonrise,11:52 AM,05:26 AM,06:37 PM,23,30,30,27,31,70,79,0.0,1008,27,10,107,23
2019-12-19 09:00:00,27,21,0.0,9.5,6,6,43,No moonrise,11:52 AM,05:26 AM,06:37 PM,23,30,30,27,27,60,80,0.1,1009,27,10,109,19
2019-12-19 12:00:00,27,21,0.0,9.5,6,6,43,No moonrise,11:52 AM,05:26 AM,06:37 PM,24,31,31,27,31,73,80,0.6,1009,27,9,119,22
2019-12-19 15:00:00,27,21,0.0,9.5,6,6,43,No moonrise,11:52 AM,05:26 AM,06:37 PM,23,31,31,27,35,76,79,0.1,1008,27,10,129,26
2019-12-19 18:00:00,27,21,0.0,9.5,6,1,43,No moonrise,11:52 AM,05:26 AM,06:37 PM,24,28,28,25,40,91,82,0.6,1008,25,10,126,29
2019-12-19 21:00:00,27,21,0.0,9.5,6,1,43,No moonrise,11:52 AM,05:26 AM,06:37 PM,23,21,24,21,46,88,80,0.9,1010,21,10,116,33
2019-12-20 00:00:00,27,23,0.0,12.0,6,1,36,12:33 AM,12:49 PM,05:26 AM,06:37 PM,23,30,30,27,38,79,78,0.9,1010,27,10,111,28
2019-12-20 03:00:00,27,23,0.0,12.0,6,1,36,12:33 AM,12:49 PM,05:26 AM,06:37 PM,22,30,30,27,36,83,76,0.1,1008,27,10,115,27
2019-12-20 06:00:00,27,23,0.0,12.0,6,1,36,12:33 AM,12:49 PM,05:26 AM,06:37 PM,22,30,30,27,35,88,74,0.1,1009,27,10,119,26
2019-12-20 09:00:00,27,23,0.0,12.0,6,7,36,12:33 AM,12:49 PM,05:26 AM,06:37 PM,22,30,30,27,31,27,74,0.0,1009,27,10,120,22
2019-12-20 12:00:00,27,23,0.0,12.0,6,6,36,12:33 AM,12:49 PM,05:26 AM,06:37 PM,23,30,30,27,28,88,77,0.1,1009,27,10,130,21
2019-12-20 15:00:00,27,23,0.0,12.0,6,7,36,12:33 AM,12:49 PM,05:26 AM,06:37 PM,23,31,31,27,27,40,77,0.0,1007,27,10,128,20
2019-12-20 18:00:00,27,23,0.0,12.0,6,1,36,12:33 AM,12:49 PM,05:26 AM,06:37 PM,23,31,31,27,28,56,79,0.1,1007,27,10,133,20
2019-12-20 21:00:00,27,23,0.0,12.0,6,1,36,12:33 AM,12:49 PM,05:26 AM,06:37 PM,24,26,26,23,39,86,81,0.5,1009,23,9,120,28
2019-12-21 00:00:00,27,27,0.0,12.0,6,1,28,01:15 AM,01:47 PM,05:27 AM,06:38 PM,24,30,30,27,38,80,81,0.9,1008,27,10,112,28
2019-12-21 03:00:00,27,27,0.0,12.0,6,1,28,01:15 AM,01:47 PM,05:27 AM,06:38 PM,23,30,30,27,35,56,81,0.3,1007,27,10,112,26
2019-12-21 06:00:00,27,27,0.0,12.0,6,1,28,01:15 AM,01:47 PM,05:27 AM,06:38 PM,23,30,30,27,31,85,81,0.5,1008,27,9,113,22
2019-12-21 09:00:00,27,27,0.0,12.0,6,7,28,01:15 AM,01:47 PM,05:27 AM,06:38 PM,23,30,30,27,23,45,79,0.0,1008,27,10,111,17
2019-12-21 12:00:00,27,27,0.0,12.0,6,6,28,01:15 AM,01:47 PM,05:27 AM,06:38 PM,23,30,30,27,22,53,78,0.2,1007,27,10,112,16
2019-12-21 15:00:00,27,27,0.0,12.0,6,7,28,01:15 AM,01:47 PM,05:27 AM,06:38 PM,23,30,30,27,26,43,76,0.0,1006,27,10,118,19
2019-12-21 18:00:00,27,27,0.0,12.0,6,1,28,01:15 AM,01:47 PM,05:27 AM,06:38 PM,22,30,30,27,24,77,74,0.0,1006,27,10,118,18
2019-12-21 21:00:00,27,27,0.0,12.0,6,1,28,01:15 AM,01:47 PM,05:27 AM,06:38 PM,22,30,30,27,23,88,76,0.1,1008,27,10,115,17
2019-12-22 00:00:00,27,26,0.0,13.1,6,1,21,01:57 AM,02:44 PM,05:27 AM,06:38 PM,21,29,29,27,19,84,73,0.1,1007,27,10,120,14
2019-12-22 03:00:00,27,26,0.0,13.1,6,1,21,01:57 AM,02:44 PM,05:27 AM,06:38 PM,21,29,29,27,18,43,69,0.0,1005,27,10,128,13
2019-12-22 06:00:00,27,26,0.0,13.1,6,1,21,01:57 AM,02:44 PM,05:27 AM,06:38 PM,20,29,29,27,18,47,68,0.0,1007,27,10,138,13
2019-12-22 09:00:00,27,26,0.0,13.1,6,7,21,01:57 AM,02:44 PM,05:27 AM,06:38 PM,20,28,28,26,15,40,69,0.0,1007,26,10,138,11
2019-12-22 12:00:00,27,26,0.0,13.1,6,7,21,01:57 AM,02:44 PM,05:27 AM,06:38 PM,20,29,29,27,16,19,68,0.0,1006,27,10,140,12
2019-12-22 15:00:00,27,26,0.0,13.1,6,7,21,01:57 AM,02:44 PM,05:27 AM,06:38 PM,21,30,30,27,22,12,70,0.0,1005,27,10,139,16
2019-12-22 18:00:00,27,26,0.0,13.1,6,1,21,01:57 AM,02:44 PM,05:27 AM,06:38 PM,21,30,30,27,22,14,71,0.0,1005,27,10,128,16
2019-12-22 21:00:00,27,26,0.0,13.1,6,1,21,01:57 AM,02:44 PM,05:27 AM,06:38 PM,22,30,30,27,19,78,72,0.0,1007,27,10,136,14
2019-12-23 00:00:00,27,26,0.0,8.2,7,1,14,02:41 AM,03:42 PM,05:28 AM,06:39 PM,21,29,29,27,16,59,70,0.0,1007,27,10,156,12
2019-12-23 03:00:00,27,26,0.0,8.2,7,1,14,02:41 AM,03:42 PM,05:28 AM,06:39 PM,21,28,28,26,13,39,73,0.0,1005,26,10,186,9
2019-12-23 06:00:00,27,26,0.0,8.2,7,1,14,02:41 AM,03:42 PM,05:28 AM,06:39 PM,22,28,28,26,16,64,78,0.0,1006,26,10,206,12
2019-12-23 09:00:00,27,26,0.0,8.2,7,6,14,02:41 AM,03:42 PM,05:28 AM,06:39 PM,22,29,29,26,18,79,79,0.1,1007,26,10,195,14
