date_time,Nairne_maxtempC,Nairne_mintempC,Nairne_totalSnow_cm,Nairne_sunHour,Nairne_uvIndex,Nairne_uvIndex,Nairne_moon_illumination,Nairne_moonrise,Nairne_moonset,Nairne_sunrise,Nairne_sunset,Nairne_DewPointC,Nairne_FeelsLikeC,Nairne_HeatIndexC,Nairne_WindChillC,Nairne_WindGustKmph,Nairne_cloudcover,Nairne_humidity,Nairne_precipMM,Nairne_pressure,Nairne_tempC,Nairne_visibility,Nairne_winddirDegree,Nairne_windspeedKmph
2020-04-02 21:00:00,22,14,0.0,11.6,5,1,64,02:19 PM,No moonset,06:28 AM,06:07 PM,10,18,18,18,6,33,60,0.0,1007,18,10,158,3
2020-04-03 00:00:00,21,14,0.0,10.2,5,1,71,03:09 PM,12:22 AM,06:28 AM,06:06 PM,10,18,18,18,9,48,61,0.0,1006,18,10,61,5
2020-04-03 03:00:00,21,14,0.0,10.2,5,1,71,03:09 PM,12:22 AM,06:28 AM,06:06 PM,10,17,17,17,6,7,65,0.0,1004,17,10,306,3
2020-04-03 06:00:00,21,14,0.0,10.2,5,1,71,03:09 PM,12:22 AM,06:28 AM,06:06 PM,11,17,17,17,8,0,67,0.0,1004,17,10,324,5
2020-04-03 09:00:00,21,14,0.0,10.2,5,5,71,03:09 PM,12:22 AM,06:28 AM,06:06 PM,11,19,19,19,17,4,61,0.0,1003,19,10,320,15
2020-04-03 12:00:00,21,14,0.0,10.2,5,6,71,03:09 PM,12:22 AM,06:28 AM,06:06 PM,10,21,24,21,18,5,49,0.0,1000,21,10,318,16
2020-04-03 15:00:00,21,14,0.0,10.2,5,6,71,03:09 PM,12:22 AM,06:28 AM,06:06 PM,10,21,21,21,23,49,49,0.0,998,21,10,286,20
2020-04-03 18:00:00,21,14,0.0,10.2,5,1,71,03:09 PM,12:22 AM,06:28 AM,06:06 PM,11,18,20,18,41,100,83,9.4,1002,18,5,252,28
2020-04-03 21:00:00,21,14,0.0,10.2,5,1,71,03:09 PM,12:22 AM,06:28 AM,06:06 PM,9,12,14,12,46,58,71,10.9,1003,14,6,258,29
2020-04-04 00:00:00,16,13,0.0,5.9,3,1,79,03:55 PM,01:28 AM,06:29 AM,06:05 PM,10,11,14,11,49,89,78,3.1,1004,14,7,237,30
2020-04-04 03:00:00,16,13,0.0,5.9,3,1,79,03:55 PM,01:28 AM,06:29 AM,06:05 PM,7,10,13,10,46,67,68,2.0,1006,13,10,239,31
2020-04-04 06:00:00,16,13,0.0,5.9,3,1,79,03:55 PM,01:28 AM,06:29 AM,06:05 PM,7,11,13,11,41,89,67,0.3,1008,13,10,242,30
2020-04-04 09:00:00,16,13,0.0,5.9,3,3,79,03:55 PM,01:28 AM,06:29 AM,06:05 PM,8,12,14,12,35,84,65,0.0,1010,14,10,239,29
2020-04-04 12:00:00,16,13,0.0,5.9,3,4,79,03:55 PM,01:28 AM,06:29 AM,06:05 PM,8,16,16,16,42,73,58,0.6,1010,16,10,248,34
2020-04-04 15:00:00,16,13,0.0,5.9,3,4,79,03:55 PM,01:28 AM,06:29 AM,06:05 PM,8,15,15,15,39,78,63,0.0,1011,15,10,250,30
2020-04-04 18:00:00,16,13,0.0,5.9,3,1,79,03:55 PM,01:28 AM,06:29 AM,06:05 PM,9,12,14,12,33,100,69,0.6,1013,14,10,240,24
2020-04-04 21:00:00,16,13,0.0,5.9,3,1,79,03:55 PM,01:28 AM,06:29 AM,06:05 PM,8,12,13,12,29,89,68,0.0,1015,13,10,238,20
2020-04-05 00:00:00,16,13,0.0,7.3,4,1,87,04:36 PM,02:37 AM,06:30 AM,06:03 PM,9,12,13,12,30,88,73,0.2,1014,13,10,259,21
2020-04-05 03:00:00,16,13,0.0,7.3,4,1,87,04:36 PM,02:37 AM,06:30 AM,06:03 PM,9,12,14,12,36,95,71,0.0,1014,14,10,264,27
2020-04-05 06:00:00,16,13,0.0,7.3,4,1,87,04:36 PM,02:37 AM,06:30 AM,06:03 PM,10,13,15,13,36,100,73,0.3,1015,15,10,263,27
2020-04-05 09:00:00,16,13,0.0,7.3,4,4,87,04:36 PM,02:37 AM,06:30 AM,06:03 PM,10,15,15,15,31,100,70,0.0,1016,15,10,264,25
2020-04-05 12:00:00,16,13,0.0,7.3,4,4,87,04:36 PM,02:37 AM,06:30 AM,06:03 PM,10,16,16,16,26,100,66,0.3,1016,16,10,262,22
2020-04-05 15:00:00,16,13,0.0,7.3,4,4,87,04:36 PM,02:37 AM,06:30 AM,06:03 PM,11,16,16,16,31,94,73,0.7,1016,16,10,260,24
2020-04-05 18:00:00,16,13,0.0,7.3,4,1,87,04:36 PM,02:37 AM,06:30 AM,06:03 PM,12,16,16,16,31,51,77,0.4,1018,16,10,251,21
2020-04-05 21:00:00,16,13,0.0,7.3,4,1,87,04:36 PM,02:37 AM,06:30 AM,06:03 PM,12,14,15,14,25,86,83,0.8,1019,15,10,250,17
2020-04-06 00:00:00,18,14,0.0,11.6,4,1,94,05:14 PM,03:49 AM,06:31 AM,06:02 PM,12,14,15,14,21,93,85,1.0,1020,15,10,248,14
2020-04-06 03:00:00,18,14,0.0,11.6,4,1,94,05:14 PM,03:49 AM,06:31 AM,06:02 PM,12,14,14,14,17,87,86,1.8,1019,14,10,226,10
2020-04-06 06:00:00,18,14,0.0,11.6,4,1,94,05:14 PM,03:49 AM,06:31 AM,06:02 PM,11,14,14,14,12,66,86,0.1,1021,14,10,214,7
2020-04-06 09:00:00,18,14,0.0,11.6,4,5,94,05:14 PM,03:49 AM,06:31 AM,06:02 PM,11,17,17,17,10,47,71,0.0,1022,17,10,204,9
2020-04-06 12:00:00,18,14,0.0,11.6,4,5,94,05:14 PM,03:49 AM,06:31 AM,06:02 PM,9,18,18,18,8,34,57,0.0,1022,18,10,249,7
2020-04-06 15:00:00,18,14,0.0,11.6,4,5,94,05:14 PM,03:49 AM,06:31 AM,06:02 PM,9,18,18,18,11,34,57,0.0,1021,18,10,233,9
2020-04-06 18:00:00,18,14,0.0,11.6,4,1,94,05:14 PM,03:49 AM,06:31 AM,06:02 PM,11,16,16,16,14,39,71,0.0,1022,16,10,193,9
2020-04-06 21:00:00,18,14,0.0,11.6,4,1,94,05:14 PM,03:49 AM,06:31 AM,06:02 PM,12,15,15,15,12,37,82,0.0,1023,15,10,136,8
2020-04-07 00:00:00,17,13,0.0,8.7,5,1,100,05:50 PM,05:02 AM,06:32 AM,06:01 PM,11,14,14,14,13,54,82,0.0,1022,14,10,128,8
2020-04-07 03:00:00,17,13,0.0,8.7,5,1,100,05:50 PM,05:02 AM,06:32 AM,06:01 PM,11,13,13,13,12,50,83,0.0,1022,13,10,130,8
2020-04-07 06:00:00,17,13,0.0,8.7,5,1,100,05:50 PM,05:02 AM,06:32 AM,06:01 PM,10,13,13,13,10,75,82,0.0,1022,13,10,126,6
2020-04-07 09:00:00,17,13,0.0,8.7,5,5,100,05:50 PM,05:02 AM,06:32 AM,06:01 PM,10,17,17,17,6,53,61,0.0,1024,17,10,152,6
2020-04-07 12:00:00,17,13,0.0,8.7,5,4,100,05:50 PM,05:02 AM,06:32 AM,06:01 PM,11,17,17,17,10,77,68,0.3,1023,17,10,239,8
2020-04-07 15:00:00,17,13,0.0,8.7,5,4,100,05:50 PM,05:02 AM,06:32 AM,06:01 PM,11,17,17,17,15,91,70,0.6,1021,17,10,154,12
2020-04-07 18:00:00,17,13,0.0,8.7,5,1,100,05:50 PM,05:02 AM,06:32 AM,06:01 PM,10,14,15,14,21,28,76,0.0,1022,15,10,134,14
2020-04-07 21:00:00,17,13,0.0,8.7,5,1,100,05:50 PM,05:02 AM,06:32 AM,06:01 PM,10,12,13,12,24,8,81,0.0,1023,13,10,131,17
2020-04-08 00:00:00,18,11,0.0,8.7,5,1,100,06:25 PM,06:14 AM,06:32 AM,05:59 PM,9,11,13,11,23,5,81,0.0,1023,13,10,128,15
2020-04-08 03:00:00,18,11,0.0,8.7,5,1,100,06:25 PM,06:14 AM,06:32 AM,05:59 PM,8,10,12,10,22,6,77,0.0,1023,12,10,119,15
2020-04-08 06:00:00,18,11,0.0,8.7,5,1,100,06:25 PM,06:14 AM,06:32 AM,05:59 PM,7,9,11,9,22,3,80,0.0,1024,11,10,115,14
2020-04-08 09:00:00,18,11,0.0,8.7,5,4,100,06:25 PM,06:14 AM,06:32 AM,05:59 PM,7,13,14,13,15,0,64,0.0,1026,14,10,116,13
2020-04-08 12:00:00,18,11,0.0,8.7,5,5,100,06:25 PM,06:14 AM,06:32 AM,05:59 PM,5,18,18,18,12,0,44,0.0,1025,18,10,140,10
2020-04-08 15:00:00,18,11,0.0,8.7,5,5,100,06:25 PM,06:14 AM,06:32 AM,05:59 PM,8,18,18,18,17,0,50,0.0,1023,18,10,140,14
2020-04-08 18:00:00,18,11,0.0,8.7,5,1,100,06:25 PM,06:14 AM,06:32 AM,05:59 PM,10,13,15,13,23,1,73,0.0,1024,15,10,143,16
2020-04-08 21:00:00,18,11,0.0,8.7,5,1,100,06:25 PM,06:14 AM,06:32 AM,05:59 PM,11,12,14,12,24,2,84,0.0,1026,14,10,139,15
2020-04-09 00:00:00,22,12,0.0,8.7,5,1,83,07:02 PM,07:27 AM,06:33 AM,05:58 PM,10,13,14,13,23,0,77,0.0,1025,14,10,126,14
2020-04-09 03:00:00,22,12,0.0,8.7,5,1,83,07:02 PM,07:27 AM,06:33 AM,05:58 PM,10,12,13,12,19,0,81,0.0,1025,13,10,123,11
2020-04-09 06:00:00,22,12,0.0,8.7,5,1,83,07:02 PM,07:27 AM,06:33 AM,05:58 PM,9,12,12,12,14,1,83,0.0,1025,12,10,113,8
2020-04-09 09:00:00,22,12,0.0,8.7,5,5,83,07:02 PM,07:27 AM,06:33 AM,05:58 PM,10,18,18,18,5,2,59,0.0,1026,18,10,109,5
2020-04-09 12:00:00,22,12,0.0,8.7,5,6,83,07:02 PM,07:27 AM,06:33 AM,05:58 PM,10,22,24,22,4,0,48,0.0,1023,22,10,255,4
2020-04-09 15:00:00,22,12,0.0,8.7,5,5,83,07:02 PM,07:27 AM,06:33 AM,05:58 PM,10,19,19,19,11,0,55,0.0,1021,19,10,227,10
2020-04-09 18:00:00,22,12,0.0,8.7,5,1,83,07:02 PM,07:27 AM,06:33 AM,05:58 PM,11,16,16,16,14,0,71,0.0,1021,16,10,201,9
2020-04-09 21:00:00,22,12,0.0,8.7,5,1,83,07:02 PM,07:27 AM,06:33 AM,05:58 PM,12,12,14,12,4,0,70,0.0,1021,12,10,87,3
2020-04-10 00:00:00,19,14,0.0,7.2,5,1,76,07:42 PM,08:39 AM,06:34 AM,05:57 PM,11,17,17,17,6,0,67,0.0,1020,17,10,8,4
2020-04-10 03:00:00,19,14,0.0,7.2,5,1,76,07:42 PM,08:39 AM,06:34 AM,05:57 PM,11,15,15,15,7,6,78,0.0,1018,15,10,326,4
2020-04-10 06:00:00,19,14,0.0,7.2,5,1,76,07:42 PM,08:39 AM,06:34 AM,05:57 PM,11,14,14,14,15,0,84,0.0,1018,14,10,321,9
2020-04-10 09:00:00,19,14,0.0,7.2,5,4,76,07:42 PM,08:39 AM,06:34 AM,05:57 PM,11,17,17,17,17,100,67,0.0,1019,17,10,295,15
2020-04-10 12:00:00,19,14,0.0,7.2,5,5,76,07:42 PM,08:39 AM,06:34 AM,05:57 PM,10,19,19,19,15,48,56,0.0,1015,19,10,305,13
2020-04-10 15:00:00,19,14,0.0,7.2,5,5,76,07:42 PM,08:39 AM,06:34 AM,05:57 PM,10,19,19,19,27,0,56,0.0,1014,19,10,284,21
2020-04-10 18:00:00,19,14,0.0,7.2,5,1,76,07:42 PM,08:39 AM,06:34 AM,05:57 PM,10,17,17,17,24,44,61,0.0,1014,17,10,292,16
2020-04-10 21:00:00,19,14,0.0,7.2,5,1,76,07:42 PM,08:39 AM,06:34 AM,05:57 PM,11,14,16,14,30,28,67,0.0,1013,14,10,279,20
2020-04-11 00:00:00,17,11,0.0,8.7,4,1,68,08:25 PM,09:51 AM,06:35 AM,05:55 PM,14,17,17,17,37,100,84,0.1,1012,17,10,270,26
2020-04-11 03:00:00,17,11,0.0,8.7,4,1,68,08:25 PM,09:51 AM,06:35 AM,05:55 PM,11,13,15,13,37,86,77,0.5,1013,15,10,221,28
2020-04-11 06:00:00,17,11,0.0,8.7,4,1,68,08:25 PM,09:51 AM,06:35 AM,05:55 PM,9,13,14,13,34,61,71,0.1,1015,14,10,217,25
2020-04-11 09:00:00,17,11,0.0,8.7,4,5,68,08:25 PM,09:51 AM,06:35 AM,05:55 PM,8,16,16,16,27,18,60,0.0,1017,16,10,214,23
2020-04-11 12:00:00,17,11,0.0,8.7,4,5,68,08:25 PM,09:51 AM,06:35 AM,05:55 PM,7,17,17,17,24,0,52,0.0,1017,17,10,201,21
2020-04-11 15:00:00,17,11,0.0,8.7,4,5,68,08:25 PM,09:51 AM,06:35 AM,05:55 PM,6,16,16,16,24,0,53,0.0,1018,16,10,189,21
2020-04-11 18:00:00,17,11,0.0,8.7,4,1,68,08:25 PM,09:51 AM,06:35 AM,05:55 PM,7,11,12,11,23,17,70,0.0,1020,12,10,169,16
2020-04-11 21:00:00,17,11,0.0,8.7,4,1,68,08:25 PM,09:51 AM,06:35 AM,05:55 PM,7,10,11,10,17,23,76,0.0,1021,11,10,157,10
2020-04-12 00:00:00,17,10,0.0,7.2,4,1,61,09:13 PM,10:59 AM,06:36 AM,05:54 PM,6,9,10,9,17,46,75,0.0,1021,10,10,163,10
2020-04-12 03:00:00,17,10,0.0,7.2,4,1,61,09:13 PM,10:59 AM,06:36 AM,05:54 PM,6,10,11,10,13,65,74,0.0,1020,11,10,156,9
2020-04-12 06:00:00,17,10,0.0,7.2,4,1,61,09:13 PM,10:59 AM,06:36 AM,05:54 PM,6,10,11,10,11,36,73,0.0,1021,11,10,144,7
2020-04-12 09:00:00,17,10,0.0,7.2,4,4,61,09:13 PM,10:59 AM,06:36 AM,05:54 PM,6,14,14,14,8,52,58,0.0,1023,14,10,142,6
2020-04-12 12:00:00,17,10,0.0,7.2,4,5,61,09:13 PM,10:59 AM,06:36 AM,05:54 PM,6,17,17,17,5,32,48,0.0,1022,17,10,231,4
2020-04-12 15:00:00,17,10,0.0,7.2,4,4,61,09:13 PM,10:59 AM,06:36 AM,05:54 PM,6,16,16,16,9,100,51,0.0,1020,16,10,226,8
2020-04-12 18:00:00,17,10,0.0,7.2,4,1,61,09:13 PM,10:59 AM,06:36 AM,05:54 PM,7,13,14,13,15,29,64,0.0,1020,14,10,156,10
2020-04-12 21:00:00,17,10,0.0,7.2,4,1,61,09:13 PM,10:59 AM,06:36 AM,05:54 PM,7,12,12,12,14,31,69,0.0,1021,12,10,106,10
2020-04-13 00:00:00,20,12,0.0,8.7,5,1,53,10:05 PM,12:03 PM,06:36 AM,05:53 PM,7,11,12,11,14,3,75,0.0,1020,12,10,95,8
2020-04-13 03:00:00,20,12,0.0,8.7,5,1,53,10:05 PM,12:03 PM,06:36 AM,05:53 PM,6,11,12,11,16,1,69,0.0,1019,12,10,70,8
2020-04-13 06:00:00,20,12,0.0,8.7,5,1,53,10:05 PM,12:03 PM,06:36 AM,05:53 PM,4,11,12,11,18,0,58,0.0,1020,12,10,52,9
2020-04-13 09:00:00,20,12,0.0,8.7,5,5,53,10:05 PM,12:03 PM,06:36 AM,05:53 PM,3,17,17,17,13,4,39,0.0,1020,17,10,4,11
2020-04-13 12:00:00,20,12,0.0,8.7,5,5,53,10:05 PM,12:03 PM,06:36 AM,05:53 PM,2,20,20,20,13,4,32,0.0,1019,20,10,315,11
2020-04-13 15:00:00,20,12,0.0,8.7,5,6,53,10:05 PM,12:03 PM,06:36 AM,05:53 PM,4,20,20,20,8,4,34,0.0,1018,20,10,307,7
2020-04-13 18:00:00,20,12,0.0,8.7,5,1,53,10:05 PM,12:03 PM,06:36 AM,05:53 PM,8,19,19,19,3,3,49,0.0,1019,19,10,36,2
2020-04-13 21:00:00,20,12,0.0,8.7,5,1,53,10:05 PM,12:03 PM,06:36 AM,05:53 PM,6,17,17,17,13,5,47,0.0,1020,17,10,51,6
2020-04-14 00:00:00,24,16,0.0,8.7,6,1,46,11:01 PM,01:01 PM,06:37 AM,05:52 PM,4,17,17,17,15,3,42,0.0,1020,17,10,42,7
2020-04-14 03:00:00,24,16,0.0,8.7,6,1,46,11:01 PM,01:01 PM,06:37 AM,05:52 PM,1,16,16,16,21,12,36,0.0,1019,16,10,26,10
2020-04-14 06:00:00,24,16,0.0,8.7,6,1,46,11:01 PM,01:01 PM,06:37 AM,05:52 PM,1,16,16,16,19,7,36,0.0,1020,16,10,20,9
2020-04-14 09:00:00,24,16,0.0,8.7,6,6,46,11:01 PM,01:01 PM,06:37 AM,05:52 PM,3,20,20,20,14,3,31,0.0,1022,20,10,8,11
2020-04-14 12:00:00,24,16,0.0,8.7,6,6,46,11:01 PM,01:01 PM,06:37 AM,05:52 PM,4,24,24,23,10,6,28,0.0,1021,23,10,331,9
2020-04-14 15:00:00,24,16,0.0,8.7,6,6,46,11:01 PM,01:01 PM,06:37 AM,05:52 PM,5,24,24,24,9,5,28,0.0,1019,24,10,342,7
2020-04-14 18:00:00,24,16,0.0,8.7,6,1,46,11:01 PM,01:01 PM,06:37 AM,05:52 PM,5,21,24,21,7,5,35,0.0,1019,21,10,60,3
2020-04-14 21:00:00,24,16,0.0,8.7,6,1,46,11:01 PM,01:01 PM,06:37 AM,05:52 PM,2,20,20,20,17,66,31,0.0,1020,20,10,57,8
2020-04-15 00:00:00,25,18,0.0,8.7,5,1,38,11:59 PM,01:51 PM,06:38 AM,05:50 PM,0,19,19,19,23,96,28,0.0,1019,19,10,26,11
2020-04-15 03:00:00,25,18,0.0,8.7,5,1,38,11:59 PM,01:51 PM,06:38 AM,05:50 PM,0,19,19,19,31,6,28,0.0,1017,19,10,15,15
2020-04-15 06:00:00,25,18,0.0,8.7,5,1,38,11:59 PM,01:51 PM,06:38 AM,05:50 PM,2,18,18,18,27,35,33,0.0,1017,18,10,19,14
2020-04-15 09:00:00,25,18,0.0,8.7,5,6,38,11:59 PM,01:51 PM,06:38 AM,05:50 PM,3,21,21,21,23,52,31,0.0,1016,21,10,358,16
2020-04-15 12:00:00,25,18,0.0,8.7,5,6,38,11:59 PM,01:51 PM,06:38 AM,05:50 PM,5,24,24,24,29,32,28,0.0,1014,24,10,330,21
2020-04-15 15:00:00,25,18,0.0,8.7,5,6,38,11:59 PM,01:51 PM,06:38 AM,05:50 PM,4,24,24,25,34,46,27,0.0,1011,25,10,346,22
2020-04-15 18:00:00,25,18,0.0,8.7,5,1,38,11:59 PM,01:51 PM,06:38 AM,05:50 PM,6,24,24,23,30,36,32,0.0,1012,23,10,322,14
2020-04-15 21:00:00,25,18,0.0,8.7,5,1,38,11:59 PM,01:51 PM,06:38 AM,05:50 PM,8,21,24,21,21,13,41,0.0,1011,21,10,359,10
2020-04-16 00:00:00,18,14,0.0,5.7,5,1,30,No moonrise,02:33 PM,06:39 AM,05:49 PM,13,18,18,18,22,21,71,0.0,1010,18,10,220,14
2020-04-16 03:00:00,18,14,0.0,5.7,5,1,30,No moonrise,02:33 PM,06:39 AM,05:49 PM,14,18,18,18,18,21,80,0.0,1011,18,10,233,13
2020-04-16 06:00:00,18,14,0.0,5.7,5,1,30,No moonrise,02:33 PM,06:39 AM,05:49 PM,13,16,16,16,24,80,87,0.0,1013,16,10,229,17
2020-04-16 09:00:00,18,14,0.0,5.7,5,4,30,No moonrise,02:33 PM,06:39 AM,05:49 PM,12,16,16,16,28,75,76,0.2,1016,16,10,225,22
2020-04-16 12:00:00,18,14,0.0,5.7,5,4,30,No moonrise,02:33 PM,06:39 AM,05:49 PM,10,18,18,18,21,76,59,0.1,1015,18,10,235,18
2020-04-16 15:00:00,18,14,0.0,5.7,5,4,30,No moonrise,02:33 PM,06:39 AM,05:49 PM,9,17,17,17,24,53,58,0.1,1015,17,10,239,21
2020-04-16 18:00:00,18,14,0.0,5.7,5,1,30,No moonrise,02:33 PM,06:39 AM,05:49 PM,9,13,15,13,26,23,68,0.0,1017,15,10,238,18
2020-04-16 21:00:00,18,14,0.0,5.7,5,1,30,No moonrise,02:33 PM,06:39 AM,05:49 PM,8,12,14,12,19,82,67,0.1,1019,14,10,220,13
2020-04-17 00:00:00,16,13,0.0,7.2,4,1,23,12:57 AM,03:10 PM,06:40 AM,05:48 PM,8,12,14,12,23,79,69,0.0,1019,14,10,234,15
2020-04-17 03:00:00,16,13,0.0,7.2,4,1,23,12:57 AM,03:10 PM,06:40 AM,05:48 PM,8,12,13,12,26,76,69,0.1,1018,13,10,235,16
2020-04-17 06:00:00,16,13,0.0,7.2,4,1,23,12:57 AM,03:10 PM,06:40 AM,05:48 PM,8,12,13,12,25,50,73,0.0,1019,13,10,227,15
2020-04-17 09:00:00,16,13,0.0,7.2,4,5,23,12:57 AM,03:10 PM,06:40 AM,05:48 PM,7,16,16,16,16,27,58,0.0,1020,16,10,233,14
2020-04-17 12:00:00,16,13,0.0,7.2,4,5,23,12:57 AM,03:10 PM,06:40 AM,05:48 PM,9,16,16,16,16,53,63,0.0,1019,16,10,240,14
2020-04-17 15:00:00,16,13,0.0,7.2,4,4,23,12:57 AM,03:10 PM,06:40 AM,05:48 PM,9,16,16,16,14,79,60,0.1,1018,16,10,256,12
2020-04-17 18:00:00,16,13,0.0,7.2,4,1,23,12:57 AM,03:10 PM,06:40 AM,05:48 PM,11,14,15,14,17,70,78,0.2,1019,15,10,247,12
2020-04-17 21:00:00,16,13,0.0,7.2,4,1,23,12:57 AM,03:10 PM,06:40 AM,05:48 PM,11,14,14,14,12,70,80,0.5,1019,14,9,195,7
2020-04-18 00:00:00,17,13,0.0,5.7,4,1,15,01:55 AM,03:43 PM,06:40 AM,05:47 PM,9,13,13,13,17,77,78,0.1,1018,13,10,225,10
2020-04-18 03:00:00,17,13,0.0,5.7,4,1,15,01:55 AM,03:43 PM,06:40 AM,05:47 PM,8,12,13,12,18,85,71,0.1,1017,13,10,215,11
2020-04-18 06:00:00,17,13,0.0,5.7,4,1,15,01:55 AM,03:43 PM,06:40 AM,05:47 PM,8,13,14,13,18,50,69,0.1,1017,14,10,223,12
2020-04-18 09:00:00,17,13,0.0,5.7,4,5,15,01:55 AM,03:43 PM,06:40 AM,05:47 PM,7,16,16,16,13,41,55,0.0,1018,16,10,208,10
2020-04-18 12:00:00,17,13,0.0,5.7,4,4,15,01:55 AM,03:43 PM,06:40 AM,05:47 PM,9,17,17,17,13,75,61,0.4,1017,17,10,273,11
2020-04-18 15:00:00,17,13,0.0,5.7,4,4,15,01:55 AM,03:43 PM,06:40 AM,05:47 PM,8,16,16,16,11,75,60,0.6,1015,16,10,276,9
2020-04-18 18:00:00,17,13,0.0,5.7,4,1,15,01:55 AM,03:43 PM,06:40 AM,05:47 PM,10,15,15,15,7,88,71,0.2,1016,15,9,324,5
2020-04-18 21:00:00,17,13,0.0,5.7,4,1,15,01:55 AM,03:43 PM,06:40 AM,05:47 PM,11,14,14,14,11,82,81,0.1,1016,14,10,263,6
2020-04-19 00:00:00,19,12,0.0,7.2,4,1,8,02:51 AM,04:12 PM,06:41 AM,05:45 PM,11,14,14,14,6,88,83,0.3,1015,14,9,154,4
2020-04-19 03:00:00,19,12,0.0,7.2,4,1,8,02:51 AM,04:12 PM,06:41 AM,05:45 PM,10,14,13,14,5,9,82,0.0,1015,13,10,80,3
2020-04-19 06:00:00,19,12,0.0,7.2,4,1,8,02:51 AM,04:12 PM,06:41 AM,05:45 PM,10,11,12,11,14,11,86,0.0,1015,12,10,44,8
2020-04-19 09:00:00,19,12,0.0,7.2,4,4,8,02:51 AM,04:12 PM,06:41 AM,05:45 PM,11,15,15,15,12,100,73,0.0,1014,15,10,7,10
2020-04-19 12:00:00,19,12,0.0,7.2,4,5,8,02:51 AM,04:12 PM,06:41 AM,05:45 PM,8,18,18,18,18,38,51,0.0,1011,18,10,354,15
2020-04-19 15:00:00,19,12,0.0,7.2,4,5,8,02:51 AM,04:12 PM,06:41 AM,05:45 PM,9,19,19,19,22,49,52,0.0,1008,19,10,339,17
2020-04-19 18:00:00,19,12,0.0,7.2,4,1,8,02:51 AM,04:12 PM,06:41 AM,05:45 PM,7,19,19,19,31,78,44,0.0,1006,19,10,4,19
2020-04-19 21:00:00,19,12,0.0,7.2,4,1,8,02:51 AM,04:12 PM,06:41 AM,05:45 PM,5,15,19,15,49,69,37,0.0,1005,15,10,355,30
2020-04-20 00:00:00,17,14,0.0,7.2,5,1,0,03:47 AM,04:39 PM,06:42 AM,05:44 PM,10,20,20,20,53,49,51,0.0,1005,20,10,300,35
2020-04-20 03:00:00,17,14,0.0,7.2,5,1,0,03:47 AM,04:39 PM,06:42 AM,05:44 PM,15,18,18,18,42,63,83,0.9,1007,18,10,273,30
2020-04-20 06:00:00,17,14,0.0,7.2,5,1,0,03:47 AM,04:39 PM,06:42 AM,05:44 PM,14,17,17,17,40,100,83,0.5,1010,17,10,254,29
2020-04-20 09:00:00,17,14,0.0,7.2,5,4,0,03:47 AM,04:39 PM,06:42 AM,05:44 PM,9,16,16,16,28,70,63,0.7,1013,16,10,242,23
2020-04-20 12:00:00,17,14,0.0,7.2,5,5,0,03:47 AM,04:39 PM,06:42 AM,05:44 PM,8,17,17,17,20,2,56,0.0,1014,17,10,253,18
2020-04-20 15:00:00,17,14,0.0,7.2,5,5,0,03:47 AM,04:39 PM,06:42 AM,05:44 PM,8,16,16,16,18,26,58,0.0,1014,16,10,243,16
2020-04-20 18:00:00,17,14,0.0,7.2,5,1,0,03:47 AM,04:39 PM,06:42 AM,05:44 PM,8,14,14,14,15,45,66,0.0,1017,14,10,249,10
2020-04-20 21:00:00,17,14,0.0,7.2,5,1,0,03:47 AM,04:39 PM,06:42 AM,05:44 PM,8,13,14,13,14,6,68,0.0,1017,14,10,273,8
