date_time,Pemberton_maxtempC,Pemberton_mintempC,Pemberton_totalSnow_cm,Pemberton_sunHour,Pemberton_uvIndex,Pemberton_uvIndex,Pemberton_moon_illumination,Pemberton_moonrise,Pemberton_moonset,Pemberton_sunrise,Pemberton_sunset,Pemberton_DewPointC,Pemberton_FeelsLikeC,Pemberton_HeatIndexC,Pemberton_WindChillC,Pemberton_WindGustKmph,Pemberton_cloudcover,Pemberton_humidity,Pemberton_precipMM,Pemberton_pressure,Pemberton_tempC,Pemberton_visibility,Pemberton_winddirDegree,Pemberton_windspeedKmph
2020-03-07 18:00:00,-0,-17,0.7,5.8,2,1,87,04:25 PM,07:08 AM,07:41 AM,07:04 PM,-14,-12,-10,-12,7,85,72,0.3,1013,-10,7,240,3
2020-03-07 21:00:00,-0,-17,0.7,5.8,2,1,87,04:25 PM,07:08 AM,07:41 AM,07:04 PM,-14,-14,-12,-14,5,90,85,0.4,1016,-12,7,199,3
2020-03-08 00:00:00,-0,-16,1.2,7.3,1,1,95,05:51 PM,07:40 AM,07:39 AM,07:06 PM,-16,-15,-15,-15,3,79,88,0.4,1017,-15,6,174,1
2020-03-08 03:00:00,-0,-16,1.2,7.3,1,1,95,05:51 PM,07:40 AM,07:39 AM,07:06 PM,-14,-13,-13,-13,1,61,93,0.4,1019,-13,5,133,1
2020-03-08 06:00:00,-0,-16,1.2,7.3,1,2,95,05:51 PM,07:40 AM,07:39 AM,07:06 PM,-10,-9,-9,-9,2,71,92,0.3,1020,-9,7,76,1
2020-03-08 09:00:00,-0,-16,1.2,7.3,1,1,95,05:51 PM,07:40 AM,07:39 AM,07:06 PM,-9,-7,-7,-7,3,59,86,0.0,1020,-7,10,128,2
2020-03-08 12:00:00,-0,-16,1.2,7.3,1,1,95,05:51 PM,07:40 AM,07:39 AM,07:06 PM,-6,-2,-2,-2,3,76,73,0.2,1019,-2,9,284,3
2020-03-08 15:00:00,-0,-16,1.2,7.3,1,1,95,05:51 PM,07:40 AM,07:39 AM,07:06 PM,-10,-5,-3,-5,6,84,62,0.4,1018,-3,7,261,4
2020-03-08 18:00:00,-0,-16,1.2,7.3,1,1,95,05:51 PM,07:40 AM,07:39 AM,07:06 PM,-17,-12,-10,-12,8,65,68,0.3,1019,-11,8,244,4
2020-03-08 21:00:00,-0,-16,1.2,7.3,1,1,95,05:51 PM,07:40 AM,07:39 AM,07:06 PM,-18,-14,-12,-14,5,17,83,0.0,1022,-14,10,194,2
2020-03-09 00:00:00,0,-17,0.0,11.6,2,1,100,07:18 PM,08:07 AM,07:37 AM,07:08 PM,-18,-16,-16,-16,2,15,83,0.0,1023,-16,10,133,1
2020-03-09 03:00:00,0,-17,0.0,11.6,2,1,100,07:18 PM,08:07 AM,07:37 AM,07:08 PM,-17,-14,-14,-14,3,13,81,0.0,1024,-14,10,70,2
2020-03-09 06:00:00,0,-17,0.0,11.6,2,2,100,07:18 PM,08:07 AM,07:37 AM,07:08 PM,-13,-10,-10,-10,4,11,78,0.0,1025,-10,10,55,3
2020-03-09 09:00:00,0,-17,0.0,11.6,2,2,100,07:18 PM,08:07 AM,07:37 AM,07:08 PM,-11,-8,-8,-8,3,8,75,0.0,1025,-8,10,137,2
2020-03-09 12:00:00,0,-17,0.0,11.6,2,2,100,07:18 PM,08:07 AM,07:37 AM,07:08 PM,-7,-2,-2,-2,2,10,68,0.0,1025,-2,10,275,2
2020-03-09 15:00:00,0,-17,0.0,11.6,2,2,100,07:18 PM,08:07 AM,07:37 AM,07:08 PM,-9,-5,-3,-5,6,14,65,0.0,1024,-3,10,223,4
2020-03-09 18:00:00,0,-17,0.0,11.6,2,1,100,07:18 PM,08:07 AM,07:37 AM,07:08 PM,-14,-13,-10,-13,12,39,70,0.0,1024,-11,10,221,6
2020-03-09 21:00:00,0,-17,0.0,11.6,2,1,100,07:18 PM,08:07 AM,07:37 AM,07:08 PM,-12,-15,-11,-15,13,94,82,0.0,1025,-15,10,209,6
2020-03-10 00:00:00,1,-12,17.4,5.9,1,1,100,08:43 PM,08:31 AM,07:35 AM,07:09 PM,-13,-17,-13,-17,15,86,86,0.0,1025,-15,10,209,7
2020-03-10 03:00:00,1,-12,17.4,5.9,1,1,100,08:43 PM,08:31 AM,07:35 AM,07:09 PM,-11,-14,-9,-14,14,63,88,0.5,1024,-9,7,206,8
2020-03-10 06:00:00,1,-12,17.4,5.9,1,1,100,08:43 PM,08:31 AM,07:35 AM,07:09 PM,-5,-8,-4,-8,11,74,94,1.5,1023,-4,3,203,10
2020-03-10 09:00:00,1,-12,17.4,5.9,1,1,100,08:43 PM,08:31 AM,07:35 AM,07:09 PM,-4,-7,-3,-7,13,68,94,2.4,1021,-3,5,201,11
2020-03-10 12:00:00,1,-12,17.4,5.9,1,1,100,08:43 PM,08:31 AM,07:35 AM,07:09 PM,-1,-5,-0,-5,17,67,94,3.3,1018,-0,5,199,14
2020-03-10 15:00:00,1,-12,17.4,5.9,1,1,100,08:43 PM,08:31 AM,07:35 AM,07:09 PM,-2,-7,-2,-7,23,77,95,3.6,1015,-2,4,202,15
2020-03-10 18:00:00,1,-12,17.4,5.9,1,1,100,08:43 PM,08:31 AM,07:35 AM,07:09 PM,-6,-12,-7,-12,27,84,96,5.4,1014,-8,2,205,14
2020-03-10 21:00:00,1,-12,17.4,5.9,1,1,100,08:43 PM,08:31 AM,07:35 AM,07:09 PM,-3,-10,-7,-10,18,85,96,3.8,1014,-10,2,211,12
2020-03-11 00:00:00,2,-15,5.4,5.9,1,1,84,10:09 PM,08:55 AM,07:32 AM,07:11 PM,-3,-10,-6,-10,18,87,97,2.4,1014,-9,2,215,11
2020-03-11 03:00:00,2,-15,5.4,5.9,1,1,84,10:09 PM,08:55 AM,07:32 AM,07:11 PM,-2,-5,-1,-5,14,88,98,1.3,1015,-1,2,227,9
2020-03-11 06:00:00,2,-15,5.4,5.9,1,1,84,10:09 PM,08:55 AM,07:32 AM,07:11 PM,-2,-4,-1,-4,9,75,97,1.3,1018,-1,3,257,7
2020-03-11 09:00:00,2,-15,5.4,5.9,1,1,84,10:09 PM,08:55 AM,07:32 AM,07:11 PM,-3,-3,-2,-3,6,71,93,0.4,1020,-2,6,277,5
2020-03-11 12:00:00,2,-15,5.4,5.9,1,1,84,10:09 PM,08:55 AM,07:32 AM,07:11 PM,-1,0,1,0,5,83,88,0.4,1021,1,7,282,4
2020-03-11 15:00:00,2,-15,5.4,5.9,1,1,84,10:09 PM,08:55 AM,07:32 AM,07:11 PM,-3,-4,-1,-4,9,62,87,0.3,1022,-1,7,243,6
2020-03-11 18:00:00,2,-15,5.4,5.9,1,1,84,10:09 PM,08:55 AM,07:32 AM,07:11 PM,-11,-13,-9,-13,15,70,88,0.2,1023,-9,7,237,7
2020-03-11 21:00:00,2,-15,5.4,5.9,1,1,84,10:09 PM,08:55 AM,07:32 AM,07:11 PM,-13,-15,-12,-15,10,61,92,0.1,1026,-12,8,246,5
2020-03-12 00:00:00,0,-15,1.5,7.3,2,1,76,11:33 PM,09:18 AM,07:30 AM,07:13 PM,-16,-15,-15,-15,5,16,90,0.0,1027,-15,10,229,2
2020-03-12 03:00:00,0,-15,1.5,7.3,2,1,76,11:33 PM,09:18 AM,07:30 AM,07:13 PM,-14,-13,-13,-13,3,22,89,0.0,1028,-13,10,192,1
2020-03-12 06:00:00,0,-15,1.5,7.3,2,2,76,11:33 PM,09:18 AM,07:30 AM,07:13 PM,-10,-8,-8,-8,3,38,90,0.0,1029,-8,10,144,1
2020-03-12 09:00:00,0,-15,1.5,7.3,2,1,76,11:33 PM,09:18 AM,07:30 AM,07:13 PM,-8,-6,-6,-6,3,54,87,0.0,1029,-6,10,50,2
2020-03-12 12:00:00,0,-15,1.5,7.3,2,1,76,11:33 PM,09:18 AM,07:30 AM,07:13 PM,-4,-1,-1,-1,2,73,80,0.1,1027,-1,9,106,1
2020-03-12 15:00:00,0,-15,1.5,7.3,2,1,76,11:33 PM,09:18 AM,07:30 AM,07:13 PM,-6,-3,-3,-3,4,80,79,0.4,1025,-3,6,281,3
2020-03-12 18:00:00,0,-15,1.5,7.3,2,1,76,11:33 PM,09:18 AM,07:30 AM,07:13 PM,-10,-10,-8,-10,7,91,82,0.6,1024,-9,4,246,3
2020-03-12 21:00:00,0,-15,1.5,7.3,2,1,76,11:33 PM,09:18 AM,07:30 AM,07:13 PM,-9,-12,-9,-12,5,94,91,0.7,1024,-12,2,153,3
2020-03-13 00:00:00,-3,-20,3.5,5.9,1,1,69,No moonrise,09:44 AM,07:28 AM,07:14 PM,-11,-14,-10,-14,6,86,94,0.9,1023,-13,2,31,3
2020-03-13 03:00:00,-3,-20,3.5,5.9,1,1,69,No moonrise,09:44 AM,07:28 AM,07:14 PM,-9,-12,-8,-12,12,91,94,1.1,1022,-8,2,36,7
2020-03-13 06:00:00,-3,-20,3.5,5.9,1,1,69,No moonrise,09:44 AM,07:28 AM,07:14 PM,-6,-10,-5,-10,11,87,93,1.3,1020,-5,2,30,9
2020-03-13 09:00:00,-3,-20,3.5,5.9,1,1,69,No moonrise,09:44 AM,07:28 AM,07:14 PM,-7,-10,-5,-10,13,100,87,0.3,1020,-5,2,32,11
2020-03-13 12:00:00,-3,-20,3.5,5.9,1,1,69,No moonrise,09:44 AM,07:28 AM,07:14 PM,-7,-9,-4,-9,16,100,75,0.3,1019,-4,4,28,14
2020-03-13 15:00:00,-3,-20,3.5,5.9,1,1,69,No moonrise,09:44 AM,07:28 AM,07:14 PM,-11,-12,-6,-12,22,100,70,0.1,1017,-6,7,29,15
2020-03-13 18:00:00,-3,-20,3.5,5.9,1,1,69,No moonrise,09:44 AM,07:28 AM,07:14 PM,-18,-19,-13,-19,33,100,74,0.1,1018,-14,8,28,16
2020-03-13 21:00:00,-3,-20,3.5,5.9,1,1,69,No moonrise,09:44 AM,07:28 AM,07:14 PM,-24,-17,-15,-17,35,100,75,0.0,1020,-17,10,25,17
2020-03-14 00:00:00,-8,-25,0.0,11.6,2,1,62,12:54 AM,10:13 AM,07:26 AM,07:16 PM,-26,-25,-20,-25,36,77,76,0.0,1023,-21,10,27,17
2020-03-14 03:00:00,-8,-25,0.0,11.6,2,1,62,12:54 AM,10:13 AM,07:26 AM,07:16 PM,-26,-34,-23,-34,31,27,77,0.0,1025,-23,10,28,17
2020-03-14 06:00:00,-8,-25,0.0,11.6,2,2,62,12:54 AM,10:13 AM,07:26 AM,07:16 PM,-21,-28,-19,-28,20,18,78,0.0,1028,-19,10,28,18
2020-03-14 09:00:00,-8,-25,0.0,11.6,2,2,62,12:54 AM,10:13 AM,07:26 AM,07:16 PM,-21,-27,-18,-27,20,9,77,0.0,1030,-18,10,29,18
2020-03-14 12:00:00,-8,-25,0.0,11.6,2,2,62,12:54 AM,10:13 AM,07:26 AM,07:16 PM,-17,-21,-13,-21,19,6,72,0.0,1030,-13,10,31,17
2020-03-14 15:00:00,-8,-25,0.0,11.6,2,2,62,12:54 AM,10:13 AM,07:26 AM,07:16 PM,-14,-16,-9,-16,17,13,69,0.0,1030,-9,10,35,15
2020-03-14 18:00:00,-8,-25,0.0,11.6,2,2,62,12:54 AM,10:13 AM,07:26 AM,07:16 PM,-14,-16,-10,-16,16,18,73,0.0,1031,-10,10,38,14
2020-03-14 21:00:00,-8,-25,0.0,11.6,2,1,62,12:54 AM,10:13 AM,07:26 AM,07:16 PM,-17,-21,-14,-21,16,13,79,0.0,1033,-14,10,37,13
2020-03-15 00:00:00,-3,-18,0.0,11.6,2,1,55,02:11 AM,10:49 AM,07:24 AM,07:18 PM,-19,-25,-17,-25,17,11,82,0.0,1036,-17,10,35,14
2020-03-15 03:00:00,-3,-18,0.0,11.6,2,1,55,02:11 AM,10:49 AM,07:24 AM,07:18 PM,-20,-26,-18,-26,18,11,82,0.0,1036,-18,10,34,14
2020-03-15 06:00:00,-3,-18,0.0,11.6,2,2,55,02:11 AM,10:49 AM,07:24 AM,07:18 PM,-20,-26,-18,-26,19,2,81,0.0,1036,-18,10,33,14
2020-03-15 09:00:00,-3,-18,0.0,11.6,2,2,55,02:11 AM,10:49 AM,07:24 AM,07:18 PM,-18,-22,-15,-22,18,1,77,0.0,1035,-15,10,33,14
2020-03-15 12:00:00,-3,-18,0.0,11.6,2,2,55,02:11 AM,10:49 AM,07:24 AM,07:18 PM,-12,-13,-8,-13,16,0,71,0.0,1031,-8,10,31,14
2020-03-15 15:00:00,-3,-18,0.0,11.6,2,2,55,02:11 AM,10:49 AM,07:24 AM,07:18 PM,-11,-11,-6,-11,17,0,69,0.0,1028,-6,10,33,12
2020-03-15 18:00:00,-3,-18,0.0,11.6,2,2,55,02:11 AM,10:49 AM,07:24 AM,07:18 PM,-14,-16,-11,-16,21,0,74,0.0,1028,-12,10,37,10
2020-03-15 21:00:00,-3,-18,0.0,11.6,2,1,55,02:11 AM,10:49 AM,07:24 AM,07:18 PM,-12,-15,-12,-15,21,0,80,0.0,1030,-15,10,36,10
2020-03-16 00:00:00,4,-11,0.0,11.6,2,1,47,03:21 AM,11:32 AM,07:22 AM,07:19 PM,-13,-17,-14,-17,19,1,79,0.0,1031,-15,10,36,9
2020-03-16 03:00:00,4,-11,0.0,11.6,2,1,47,03:21 AM,11:32 AM,07:22 AM,07:19 PM,-14,-15,-10,-15,19,3,77,0.0,1031,-10,10,36,9
2020-03-16 06:00:00,4,-11,0.0,11.6,2,2,47,03:21 AM,11:32 AM,07:22 AM,07:19 PM,-12,-13,-8,-13,18,3,71,0.0,1030,-8,10,37,9
2020-03-16 09:00:00,4,-11,0.0,11.6,2,2,47,03:21 AM,11:32 AM,07:22 AM,07:19 PM,-10,-8,-5,-8,14,3,67,0.0,1029,-5,10,36,8
2020-03-16 12:00:00,4,-11,0.0,11.6,2,2,47,03:21 AM,11:32 AM,07:22 AM,07:19 PM,-3,0,2,0,7,1,72,0.0,1025,2,10,39,6
2020-03-16 15:00:00,4,-11,0.0,11.6,2,2,47,03:21 AM,11:32 AM,07:22 AM,07:19 PM,1,4,4,4,3,0,79,0.0,1022,4,10,51,3
2020-03-16 18:00:00,4,-11,0.0,11.6,2,2,47,03:21 AM,11:32 AM,07:22 AM,07:19 PM,-1,3,4,3,2,4,79,0.0,1021,3,10,69,1
2020-03-16 21:00:00,4,-11,0.0,11.6,2,1,47,03:21 AM,11:32 AM,07:22 AM,07:19 PM,-8,-1,1,-1,3,20,66,0.0,1020,-1,10,91,1
2020-03-17 00:00:00,4,-7,0.0,10.2,2,1,40,04:21 AM,12:23 PM,07:19 AM,07:21 PM,-11,-5,-4,-5,4,34,56,0.0,1018,-4,10,73,2
2020-03-17 03:00:00,4,-7,0.0,10.2,2,1,40,04:21 AM,12:23 PM,07:19 AM,07:21 PM,-13,-7,-6,-7,9,58,57,0.0,1017,-6,10,48,4
2020-03-17 06:00:00,4,-7,0.0,10.2,2,1,40,04:21 AM,12:23 PM,07:19 AM,07:21 PM,-9,-5,-3,-5,10,97,63,0.0,1016,-3,10,44,5
2020-03-17 09:00:00,4,-7,0.0,10.2,2,2,40,04:21 AM,12:23 PM,07:19 AM,07:21 PM,-5,-3,-0,-3,10,77,70,0.0,1015,-0,10,37,7
2020-03-17 12:00:00,4,-7,0.0,10.2,2,2,40,04:21 AM,12:23 PM,07:19 AM,07:21 PM,0,1,3,1,9,36,79,0.0,1014,3,10,34,8
2020-03-17 15:00:00,4,-7,0.0,10.2,2,2,40,04:21 AM,12:23 PM,07:19 AM,07:21 PM,2,1,3,1,10,27,90,0.0,1013,3,10,35,8
2020-03-17 18:00:00,4,-7,0.0,10.2,2,1,40,04:21 AM,12:23 PM,07:19 AM,07:21 PM,-3,-3,0,-3,14,43,93,0.0,1014,-1,7,38,8
2020-03-17 21:00:00,4,-7,0.0,10.2,2,1,40,04:21 AM,12:23 PM,07:19 AM,07:21 PM,-10,-4,-2,-4,16,33,94,0.0,1015,-4,5,38,8
2020-03-18 00:00:00,4,-14,0.0,11.6,2,1,33,05:11 AM,01:22 PM,07:17 AM,07:22 PM,-14,-11,-7,-11,16,16,90,0.0,1016,-9,10,38,8
2020-03-18 03:00:00,4,-14,0.0,11.6,2,1,33,05:11 AM,01:22 PM,07:17 AM,07:22 PM,-13,-15,-11,-15,14,5,87,0.0,1016,-11,10,38,7
2020-03-18 06:00:00,4,-14,0.0,11.6,2,2,33,05:11 AM,01:22 PM,07:17 AM,07:22 PM,-8,-9,-5,-9,12,3,85,0.0,1017,-5,10,36,7
2020-03-18 09:00:00,4,-14,0.0,11.6,2,2,33,05:11 AM,01:22 PM,07:17 AM,07:22 PM,-6,-6,-3,-6,9,0,81,0.0,1016,-3,10,34,6
2020-03-18 12:00:00,4,-14,0.0,11.6,2,2,33,05:11 AM,01:22 PM,07:17 AM,07:22 PM,-1,1,2,1,6,0,79,0.0,1015,2,10,29,5
2020-03-18 15:00:00,4,-14,0.0,11.6,2,2,33,05:11 AM,01:22 PM,07:17 AM,07:22 PM,-2,0,1,0,3,1,81,0.0,1013,1,10,30,3
2020-03-18 18:00:00,4,-14,0.0,11.6,2,2,33,05:11 AM,01:22 PM,07:17 AM,07:22 PM,-9,-7,-6,-7,3,3,84,0.0,1014,-7,10,50,1
2020-03-18 21:00:00,4,-14,0.0,11.6,2,1,33,05:11 AM,01:22 PM,07:17 AM,07:22 PM,-13,-10,-9,-10,6,5,87,0.0,1015,-10,10,84,3
2020-03-19 00:00:00,4,-13,0.0,11.6,2,1,25,05:51 AM,02:26 PM,07:15 AM,07:24 PM,-14,-12,-12,-12,6,9,83,0.0,1016,-12,10,75,3
2020-03-19 03:00:00,4,-13,0.0,11.6,2,1,25,05:51 AM,02:26 PM,07:15 AM,07:24 PM,-11,-9,-9,-9,6,9,83,0.0,1017,-9,10,55,3
2020-03-19 06:00:00,4,-13,0.0,11.6,2,2,25,05:51 AM,02:26 PM,07:15 AM,07:24 PM,-5,-4,-3,-4,6,10,82,0.0,1018,-3,10,48,4
2020-03-19 09:00:00,4,-13,0.0,11.6,2,2,25,05:51 AM,02:26 PM,07:15 AM,07:24 PM,-3,-2,-1,-2,6,11,83,0.0,1019,-1,10,46,4
2020-03-19 12:00:00,4,-13,0.0,11.6,2,2,25,05:51 AM,02:26 PM,07:15 AM,07:24 PM,1,3,3,3,4,15,84,0.0,1019,3,10,38,4
2020-03-19 15:00:00,4,-13,0.0,11.6,2,2,25,05:51 AM,02:26 PM,07:15 AM,07:24 PM,-1,1,1,1,4,19,86,0.0,1019,1,10,36,3
2020-03-19 18:00:00,4,-13,0.0,11.6,2,2,25,05:51 AM,02:26 PM,07:15 AM,07:24 PM,-8,-7,-7,-7,6,21,89,0.0,1020,-7,10,40,3
2020-03-19 21:00:00,4,-13,0.0,11.6,2,1,25,05:51 AM,02:26 PM,07:15 AM,07:24 PM,-10,-12,-9,-12,8,25,91,0.0,1022,-10,10,55,4
2020-03-20 00:00:00,5,-10,0.0,11.6,2,1,18,06:21 AM,03:32 PM,07:13 AM,07:26 PM,-11,-13,-10,-13,8,21,90,0.0,1024,-12,10,50,4
2020-03-20 03:00:00,5,-10,0.0,11.6,2,1,18,06:21 AM,03:32 PM,07:13 AM,07:26 PM,-9,-10,-8,-10,8,15,89,0.0,1026,-8,10,44,4
2020-03-20 06:00:00,5,-10,0.0,11.6,2,2,18,06:21 AM,03:32 PM,07:13 AM,07:26 PM,-4,-3,-2,-3,6,8,86,0.0,1027,-2,10,42,4
2020-03-20 09:00:00,5,-10,0.0,11.6,2,2,18,06:21 AM,03:32 PM,07:13 AM,07:26 PM,-2,-1,0,-1,4,6,84,0.0,1027,0,10,29,3
2020-03-20 12:00:00,5,-10,0.0,11.6,2,2,18,06:21 AM,03:32 PM,07:13 AM,07:26 PM,2,4,4,4,3,6,85,0.0,1026,4,10,80,2
2020-03-20 15:00:00,5,-10,0.0,11.6,2,2,18,06:21 AM,03:32 PM,07:13 AM,07:26 PM,0,2,2,2,4,13,86,0.0,1024,2,10,241,3
2020-03-20 18:00:00,5,-10,0.0,11.6,2,1,18,06:21 AM,03:32 PM,07:13 AM,07:26 PM,-5,-5,-4,-5,5,25,91,0.0,1024,-5,7,255,2
2020-03-20 21:00:00,5,-10,0.0,11.6,2,1,18,06:21 AM,03:32 PM,07:13 AM,07:26 PM,-5,-8,-5,-8,4,23,93,0.0,1025,-8,5,173,2
2020-03-21 00:00:00,6,-7,0.0,11.6,2,1,11,06:47 AM,04:39 PM,07:10 AM,07:27 PM,-8,-9,-7,-9,6,10,89,0.0,1026,-9,10,21,3
2020-03-21 03:00:00,6,-7,0.0,11.6,2,1,11,06:47 AM,04:39 PM,07:10 AM,07:27 PM,-7,-7,-6,-7,7,8,90,0.0,1026,-6,10,40,4
2020-03-21 06:00:00,6,-7,0.0,11.6,2,2,11,06:47 AM,04:39 PM,07:10 AM,07:27 PM,-4,-4,-2,-4,6,6,89,0.0,1026,-2,10,49,4
2020-03-21 09:00:00,6,-7,0.0,11.6,2,2,11,06:47 AM,04:39 PM,07:10 AM,07:27 PM,-2,-1,-0,-1,5,2,86,0.0,1026,-0,10,40,4
2020-03-21 12:00:00,6,-7,0.0,11.6,2,2,11,06:47 AM,04:39 PM,07:10 AM,07:27 PM,2,4,5,4,4,2,84,0.0,1025,5,10,28,3
2020-03-21 15:00:00,6,-7,0.0,11.6,2,2,11,06:47 AM,04:39 PM,07:10 AM,07:27 PM,1,4,4,4,4,8,82,0.0,1024,4,10,11,3
2020-03-21 18:00:00,6,-7,0.0,11.6,2,2,11,06:47 AM,04:39 PM,07:10 AM,07:27 PM,-4,-1,-1,-1,4,10,85,0.0,1024,-1,10,29,2
2020-03-21 21:00:00,6,-7,0.0,11.6,2,1,11,06:47 AM,04:39 PM,07:10 AM,07:27 PM,-7,-5,-5,-5,6,5,84,0.0,1024,-5,10,52,3
2020-03-22 00:00:00,3,-9,2.0,6.1,1,1,4,07:08 AM,05:45 PM,07:08 AM,07:29 PM,-10,-7,-7,-7,6,39,79,0.0,1023,-7,10,71,3
2020-03-22 03:00:00,3,-9,2.0,6.1,1,1,4,07:08 AM,05:45 PM,07:08 AM,07:29 PM,-10,-7,-7,-7,5,99,77,0.0,1022,-7,10,139,3
2020-03-22 06:00:00,3,-9,2.0,6.1,1,1,4,07:08 AM,05:45 PM,07:08 AM,07:29 PM,-3,-3,-1,-3,8,100,83,0.0,1020,-1,10,209,6
2020-03-22 09:00:00,3,-9,2.0,6.1,1,1,4,07:08 AM,05:45 PM,07:08 AM,07:29 PM,0,-1,1,-1,9,97,91,0.0,1017,1,10,223,8
2020-03-22 12:00:00,3,-9,2.0,6.1,1,1,4,07:08 AM,05:45 PM,07:08 AM,07:29 PM,2,1,3,1,9,90,93,0.1,1014,3,7,212,8
2020-03-22 15:00:00,3,-9,2.0,6.1,1,1,4,07:08 AM,05:45 PM,07:08 AM,07:29 PM,1,-2,2,-2,15,85,95,0.8,1011,2,4,193,11
2020-03-22 18:00:00,3,-9,2.0,6.1,1,1,4,07:08 AM,05:45 PM,07:08 AM,07:29 PM,-3,-6,-2,-6,22,78,95,1.3,1008,-2,8,179,12
2020-03-22 21:00:00,3,-9,2.0,6.1,1,1,4,07:08 AM,05:45 PM,07:08 AM,07:29 PM,-3,-7,-3,-7,19,78,95,1.0,1007,-3,7,178,11
2020-03-23 00:00:00,1,-13,9.6,6.1,1,1,0,07:27 AM,06:50 PM,07:06 AM,07:31 PM,-6,-9,-5,-9,18,70,96,1.6,1007,-5,6,187,10
2020-03-23 03:00:00,1,-13,9.6,6.1,1,1,0,07:27 AM,06:50 PM,07:06 AM,07:31 PM,-7,-9,-6,-9,12,78,97,1.5,1007,-6,4,192,6
2020-03-23 06:00:00,1,-13,9.6,6.1,1,1,0,07:27 AM,06:50 PM,07:06 AM,07:31 PM,-3,-4,-2,-4,6,87,96,1.7,1007,-2,2,180,5
2020-03-23 09:00:00,1,-13,9.6,6.1,1,1,0,07:27 AM,06:50 PM,07:06 AM,07:31 PM,-3,-4,-1,-4,7,92,91,0.9,1007,-1,2,188,6
2020-03-23 12:00:00,1,-13,9.6,6.1,1,1,0,07:27 AM,06:50 PM,07:06 AM,07:31 PM,-2,-1,1,-1,9,99,83,1.3,1007,1,4,206,7
2020-03-23 15:00:00,1,-13,9.6,6.1,1,1,0,07:27 AM,06:50 PM,07:06 AM,07:31 PM,-3,-4,-1,-4,13,93,82,2.2,1007,-1,7,210,8
2020-03-23 18:00:00,1,-13,9.6,6.1,1,1,0,07:27 AM,06:50 PM,07:06 AM,07:31 PM,-8,-9,-6,-9,14,71,83,2.1,1008,-6,8,208,7
2020-03-23 21:00:00,1,-13,9.6,6.1,1,1,0,07:27 AM,06:50 PM,07:06 AM,07:31 PM,-11,-12,-10,-12,9,56,91,0.0,1011,-10,9,190,4
2020-03-24 00:00:00,2,-15,0.9,7.5,1,1,0,07:44 AM,07:56 PM,07:04 AM,07:32 PM,-15,-14,-14,-14,4,58,94,0.1,1013,-14,8,168,2
2020-03-24 03:00:00,2,-15,0.9,7.5,1,1,0,07:44 AM,07:56 PM,07:04 AM,07:32 PM,-13,-12,-12,-12,3,47,92,0.0,1014,-12,10,105,1
2020-03-24 06:00:00,2,-15,0.9,7.5,1,1,0,07:44 AM,07:56 PM,07:04 AM,07:32 PM,-8,-7,-6,-7,4,47,90,0.0,1016,-6,10,42,3
2020-03-24 09:00:00,2,-15,0.9,7.5,1,2,0,07:44 AM,07:56 PM,07:04 AM,07:32 PM,-6,-4,-4,-4,4,63,85,0.0,1016,-4,10,32,3
2020-03-24 12:00:00,2,-15,0.9,7.5,1,1,0,07:44 AM,07:56 PM,07:04 AM,07:32 PM,-2,1,1,1,4,57,78,0.2,1016,1,9,115,3
2020-03-24 15:00:00,2,-15,0.9,7.5,1,1,0,07:44 AM,07:56 PM,07:04 AM,07:32 PM,-3,-0,1,-0,6,83,76,0.7,1015,1,8,298,4
2020-03-24 18:00:00,2,-15,0.9,7.5,1,1,0,07:44 AM,07:56 PM,07:04 AM,07:32 PM,-7,-4,-4,-4,5,80,76,0.9,1015,-4,9,300,3
2020-03-24 21:00:00,2,-15,0.9,7.5,1,1,0,07:44 AM,07:56 PM,07:04 AM,07:32 PM,-9,-8,-7,-8,6,57,85,0.4,1016,-7,8,238,3
2020-03-25 00:00:00,3,-7,0.0,11.6,1,1,3,08:01 AM,09:01 PM,07:02 AM,07:34 PM,-9,-10,-7,-10,9,58,88,0.0,1017,-7,9,36,5
2020-03-25 03:00:00,3,-7,0.0,11.6,1,1,3,08:01 AM,09:01 PM,07:02 AM,07:34 PM,-6,-8,-5,-8,8,57,91,0.1,1019,-5,8,35,5
2020-03-25 06:00:00,3,-7,0.0,11.6,1,2,3,08:01 AM,09:01 PM,07:02 AM,07:34 PM,-8,-9,-7,-9,8,12,88,0.0,1020,-7,10,33,5
2020-03-25 09:00:00,3,-7,0.0,11.6,1,2,3,08:01 AM,09:01 PM,07:02 AM,07:34 PM,-8,-7,-4,-7,6,8,79,0.0,1020,-4,10,30,5
2020-03-25 12:00:00,3,-7,0.0,11.6,1,2,3,08:01 AM,09:01 PM,07:02 AM,07:34 PM,-4,-0,1,-0,5,7,68,0.0,1019,1,10,124,4
2020-03-25 15:00:00,3,-7,0.0,11.6,1,2,3,08:01 AM,09:01 PM,07:02 AM,07:34 PM,-3,2,3,2,4,7,65,0.0,1017,3,10,305,3
2020-03-25 18:00:00,3,-7,0.0,11.6,1,2,3,08:01 AM,09:01 PM,07:02 AM,07:34 PM,-6,2,3,2,5,8,69,0.0,1016,2,10,253,4
2020-03-25 21:00:00,3,-7,0.0,11.6,1,1,3,08:01 AM,09:01 PM,07:02 AM,07:34 PM,-10,0,3,0,9,10,85,0.0,1016,0,10,230,4
