date_time,Maungatapere_maxtempC,Maungatapere_mintempC,Maungatapere_totalSnow_cm,Maungatapere_sunHour,Maungatapere_uvIndex,Maungatapere_uvIndex,Maungatapere_moon_illumination,Maungatapere_moonrise,Maungatapere_moonset,Maungatapere_sunrise,Maungatapere_sunset,Maungatapere_DewPointC,Maungatapere_FeelsLikeC,Maungatapere_HeatIndexC,Maungatapere_WindChillC,Maungatapere_WindGustKmph,Maungatapere_cloudcover,Maungatapere_humidity,Maungatapere_precipMM,Maungatapere_pressure,Maungatapere_tempC,Maungatapere_visibility,Maungatapere_winddirDegree,Maungatapere_windspeedKmph
2020-02-03 09:00:00,31,16,0.0,13.3,6,6,64,01:54 PM,12:01 AM,05:42 AM,07:31 PM,17,26,26,24,6,5,64,0.0,1017,24,10,248,5
2020-02-03 12:00:00,31,16,0.0,13.3,6,8,64,01:54 PM,12:01 AM,05:42 AM,07:31 PM,14,31,31,31,2,20,34,0.0,1016,31,10,276,1
2020-02-03 15:00:00,31,16,0.0,13.3,6,7,64,01:54 PM,12:01 AM,05:42 AM,07:31 PM,16,30,30,29,5,0,43,0.0,1015,29,10,200,4
2020-02-03 18:00:00,31,16,0.0,13.3,6,1,64,01:54 PM,12:01 AM,05:42 AM,07:31 PM,17,27,27,26,4,13,57,0.0,1013,26,10,229,3
2020-02-03 21:00:00,31,16,0.0,13.3,6,1,64,01:54 PM,12:01 AM,05:42 AM,07:31 PM,17,27,27,24,6,5,88,0.0,1015,24,10,266,3
2020-02-04 00:00:00,32,15,0.0,13.9,6,1,72,02:54 PM,12:35 AM,05:44 AM,07:30 PM,16,17,17,17,4,5,97,0.0,1014,17,2,265,2
2020-02-04 03:00:00,32,15,0.0,13.9,6,1,72,02:54 PM,12:35 AM,05:44 AM,07:30 PM,16,16,16,16,5,7,97,0.0,1013,16,2,271,2
2020-02-04 06:00:00,32,15,0.0,13.9,6,1,72,02:54 PM,12:35 AM,05:44 AM,07:30 PM,15,15,15,15,7,27,97,0.0,1012,15,2,281,3
2020-02-04 09:00:00,32,15,0.0,13.9,6,6,72,02:54 PM,12:35 AM,05:44 AM,07:30 PM,13,25,25,24,5,11,50,0.0,1014,24,10,321,4
2020-02-04 12:00:00,32,15,0.0,13.9,6,7,72,02:54 PM,12:35 AM,05:44 AM,07:30 PM,12,29,29,30,9,18,33,0.0,1013,30,10,338,8
2020-02-04 15:00:00,32,15,0.0,13.9,6,8,72,02:54 PM,12:35 AM,05:44 AM,07:30 PM,13,32,32,32,13,7,31,0.0,1012,32,10,321,11
2020-02-04 18:00:00,32,15,0.0,13.9,6,1,72,02:54 PM,12:35 AM,05:44 AM,07:30 PM,14,29,29,30,11,0,39,0.0,1010,30,10,316,8
2020-02-04 21:00:00,32,15,0.0,13.9,6,1,72,02:54 PM,12:35 AM,05:44 AM,07:30 PM,14,31,31,27,13,3,63,0.0,1012,27,10,288,6
2020-02-05 00:00:00,23,17,0.0,13.9,6,1,79,03:55 PM,01:14 AM,05:45 AM,07:30 PM,17,19,19,19,15,54,88,0.0,1013,19,10,270,8
2020-02-05 03:00:00,23,17,0.0,13.9,6,1,79,03:55 PM,01:14 AM,05:45 AM,07:30 PM,15,19,19,19,16,57,82,0.0,1013,19,10,230,10
2020-02-05 06:00:00,23,17,0.0,13.9,6,1,79,03:55 PM,01:14 AM,05:45 AM,07:30 PM,13,17,17,17,15,58,78,0.0,1014,17,10,212,9
2020-02-05 09:00:00,23,17,0.0,13.9,6,5,79,03:55 PM,01:14 AM,05:45 AM,07:30 PM,11,20,20,20,13,48,58,0.0,1017,20,10,209,11
2020-02-05 12:00:00,23,17,0.0,13.9,6,6,79,03:55 PM,01:14 AM,05:45 AM,07:30 PM,10,25,25,23,12,12,44,0.0,1017,23,10,213,10
2020-02-05 15:00:00,23,17,0.0,13.9,6,6,79,03:55 PM,01:14 AM,05:45 AM,07:30 PM,10,25,25,23,15,0,42,0.0,1018,23,10,210,13
2020-02-05 18:00:00,23,17,0.0,13.9,6,1,79,03:55 PM,01:14 AM,05:45 AM,07:30 PM,11,20,20,20,15,4,55,0.0,1017,20,10,209,13
2020-02-05 21:00:00,23,17,0.0,13.9,6,1,79,03:55 PM,01:14 AM,05:45 AM,07:30 PM,11,17,19,17,14,25,77,0.0,1020,17,10,211,8
2020-02-06 00:00:00,23,11,0.0,12.2,5,1,87,04:56 PM,02:00 AM,05:46 AM,07:29 PM,11,12,12,12,13,15,91,0.0,1020,12,10,215,6
2020-02-06 03:00:00,23,11,0.0,12.2,5,1,87,04:56 PM,02:00 AM,05:46 AM,07:29 PM,10,11,11,11,9,29,90,0.0,1020,11,10,230,4
2020-02-06 06:00:00,23,11,0.0,12.2,5,1,87,04:56 PM,02:00 AM,05:46 AM,07:29 PM,9,13,13,13,7,65,80,0.0,1021,13,10,248,4
2020-02-06 09:00:00,23,11,0.0,12.2,5,4,87,04:56 PM,02:00 AM,05:46 AM,07:29 PM,10,18,18,18,13,68,58,0.0,1023,18,10,211,10
2020-02-06 12:00:00,23,11,0.0,12.2,5,6,87,04:56 PM,02:00 AM,05:46 AM,07:29 PM,10,21,24,21,14,15,50,0.0,1022,21,10,213,12
2020-02-06 15:00:00,23,11,0.0,12.2,5,6,87,04:56 PM,02:00 AM,05:46 AM,07:29 PM,11,25,25,23,15,16,46,0.0,1021,23,10,212,13
2020-02-06 18:00:00,23,11,0.0,12.2,5,1,87,04:56 PM,02:00 AM,05:46 AM,07:29 PM,11,20,20,20,16,24,58,0.0,1021,20,10,214,13
2020-02-06 21:00:00,23,11,0.0,12.2,5,1,87,04:56 PM,02:00 AM,05:46 AM,07:29 PM,12,15,15,15,13,30,79,0.0,1022,15,10,218,8
2020-02-07 00:00:00,25,13,0.0,13.8,6,1,95,05:55 PM,02:54 AM,05:47 AM,07:28 PM,12,13,14,13,14,22,93,0.0,1022,14,10,227,7
2020-02-07 03:00:00,25,13,0.0,13.8,6,1,95,05:55 PM,02:54 AM,05:47 AM,07:28 PM,13,13,13,13,15,75,95,0.0,1022,13,2,219,7
2020-02-07 06:00:00,25,13,0.0,13.8,6,1,95,05:55 PM,02:54 AM,05:47 AM,07:28 PM,13,14,14,14,18,33,90,0.0,1022,14,10,191,9
2020-02-07 09:00:00,25,13,0.0,13.8,6,5,95,05:55 PM,02:54 AM,05:47 AM,07:28 PM,10,20,20,20,16,12,55,0.0,1023,20,10,200,13
2020-02-07 12:00:00,25,13,0.0,13.8,6,6,95,05:55 PM,02:54 AM,05:47 AM,07:28 PM,8,25,25,25,11,0,33,0.0,1023,25,10,162,9
2020-02-07 15:00:00,25,13,0.0,13.8,6,6,95,05:55 PM,02:54 AM,05:47 AM,07:28 PM,11,25,25,24,14,0,45,0.0,1023,24,10,115,12
2020-02-07 18:00:00,25,13,0.0,13.8,6,1,95,05:55 PM,02:54 AM,05:47 AM,07:28 PM,15,21,21,21,12,8,68,0.0,1022,21,10,100,9
2020-02-07 21:00:00,25,13,0.0,13.8,6,1,95,05:55 PM,02:54 AM,05:47 AM,07:28 PM,16,17,17,17,10,71,96,0.1,1024,17,2,62,5
2020-02-08 00:00:00,27,15,0.0,13.3,5,1,100,06:49 PM,03:57 AM,05:48 AM,07:27 PM,15,16,16,16,8,78,97,0.1,1023,16,2,49,4
2020-02-08 03:00:00,27,15,0.0,13.3,5,1,100,06:49 PM,03:57 AM,05:48 AM,07:27 PM,15,15,15,15,1,78,97,0.1,1022,15,10,65,1
2020-02-08 06:00:00,27,15,0.0,13.3,5,1,100,06:49 PM,03:57 AM,05:48 AM,07:27 PM,15,15,15,15,4,58,97,0.1,1022,15,2,75,2
2020-02-08 09:00:00,27,15,0.0,13.3,5,5,100,06:49 PM,03:57 AM,05:48 AM,07:27 PM,15,21,21,21,5,53,66,0.1,1022,21,10,46,5
2020-02-08 12:00:00,27,15,0.0,13.3,5,7,100,06:49 PM,03:57 AM,05:48 AM,07:27 PM,13,27,27,27,5,9,42,0.0,1021,27,10,41,5
2020-02-08 15:00:00,27,15,0.0,13.3,5,7,100,06:49 PM,03:57 AM,05:48 AM,07:27 PM,14,26,26,25,4,59,49,0.0,1019,25,10,179,3
2020-02-08 18:00:00,27,15,0.0,13.3,5,1,100,06:49 PM,03:57 AM,05:48 AM,07:27 PM,15,21,24,21,12,95,71,0.0,1019,21,10,201,8
2020-02-08 21:00:00,27,15,0.0,13.3,5,1,100,06:49 PM,03:57 AM,05:48 AM,07:27 PM,14,18,21,18,13,47,87,0.0,1020,18,10,215,8
2020-02-09 00:00:00,23,11,0.0,13.8,5,1,100,07:38 PM,05:06 AM,05:49 AM,07:26 PM,12,16,16,16,12,35,77,0.0,1020,16,10,200,7
2020-02-09 03:00:00,23,11,0.0,13.8,5,1,100,07:38 PM,05:06 AM,05:49 AM,07:26 PM,10,11,12,11,13,12,93,0.0,1019,12,10,208,6
2020-02-09 06:00:00,23,11,0.0,13.8,5,1,100,07:38 PM,05:06 AM,05:49 AM,07:26 PM,10,11,11,11,9,34,94,0.0,1020,11,10,229,4
2020-02-09 09:00:00,23,11,0.0,13.8,5,5,100,07:38 PM,05:06 AM,05:49 AM,07:26 PM,10,19,19,19,9,56,57,0.0,1021,19,10,188,8
2020-02-09 12:00:00,23,11,0.0,13.8,5,6,100,07:38 PM,05:06 AM,05:49 AM,07:26 PM,10,25,25,23,9,0,44,0.0,1021,23,10,203,8
2020-02-09 15:00:00,23,11,0.0,13.8,5,6,100,07:38 PM,05:06 AM,05:49 AM,07:26 PM,10,25,25,23,12,0,42,0.0,1020,23,10,205,10
2020-02-09 18:00:00,23,11,0.0,13.8,5,1,100,07:38 PM,05:06 AM,05:49 AM,07:26 PM,10,19,19,19,12,2,53,0.0,1019,19,10,211,9
2020-02-09 21:00:00,23,11,0.0,13.8,5,1,100,07:38 PM,05:06 AM,05:49 AM,07:26 PM,9,17,21,17,11,0,78,0.0,1021,17,10,221,5
2020-02-10 00:00:00,24,9,0.0,13.8,5,1,83,08:20 PM,06:18 AM,05:50 AM,07:25 PM,9,10,10,10,9,0,89,0.0,1021,10,10,225,4
2020-02-10 03:00:00,24,9,0.0,13.8,5,1,83,08:20 PM,06:18 AM,05:50 AM,07:25 PM,9,9,10,9,9,0,94,0.0,1021,10,2,235,4
2020-02-10 06:00:00,24,9,0.0,13.8,5,1,83,08:20 PM,06:18 AM,05:50 AM,07:25 PM,9,9,9,9,8,4,95,0.0,1021,9,2,251,4
2020-02-10 09:00:00,24,9,0.0,13.8,5,5,83,08:20 PM,06:18 AM,05:50 AM,07:25 PM,10,18,18,18,8,5,57,0.0,1022,18,10,204,7
2020-02-10 12:00:00,24,9,0.0,13.8,5,6,83,08:20 PM,06:18 AM,05:50 AM,07:25 PM,9,25,25,23,6,0,42,0.0,1021,23,10,193,6
2020-02-10 15:00:00,24,9,0.0,13.8,5,6,83,08:20 PM,06:18 AM,05:50 AM,07:25 PM,10,25,25,24,6,0,41,0.0,1020,24,10,185,6
2020-02-10 18:00:00,24,9,0.0,13.8,5,1,83,08:20 PM,06:18 AM,05:50 AM,07:25 PM,11,21,21,21,7,0,54,0.0,1019,21,10,188,6
2020-02-10 21:00:00,24,9,0.0,13.8,5,1,83,08:20 PM,06:18 AM,05:50 AM,07:25 PM,12,18,22,18,8,0,90,0.0,1021,18,10,227,4
2020-02-11 00:00:00,25,11,0.0,13.7,5,1,75,08:58 PM,07:31 AM,05:51 AM,07:24 PM,11,12,12,12,8,8,96,0.0,1021,12,2,244,4
2020-02-11 03:00:00,25,11,0.0,13.7,5,1,75,08:58 PM,07:31 AM,05:51 AM,07:24 PM,10,11,11,11,6,7,97,0.0,1021,11,2,245,3
2020-02-11 06:00:00,25,11,0.0,13.7,5,1,75,08:58 PM,07:31 AM,05:51 AM,07:24 PM,10,11,11,11,6,7,97,0.0,1020,11,2,242,3
2020-02-11 09:00:00,25,11,0.0,13.7,5,5,75,08:58 PM,07:31 AM,05:51 AM,07:24 PM,12,19,19,19,6,2,61,0.0,1021,19,10,203,5
2020-02-11 12:00:00,25,11,0.0,13.7,5,7,75,08:58 PM,07:31 AM,05:51 AM,07:24 PM,12,26,26,25,2,0,42,0.0,1020,25,10,140,2
2020-02-11 15:00:00,25,11,0.0,13.7,5,7,75,08:58 PM,07:31 AM,05:51 AM,07:24 PM,13,26,26,25,4,0,47,0.0,1019,25,10,108,3
2020-02-11 18:00:00,25,11,0.0,13.7,5,1,75,08:58 PM,07:31 AM,05:51 AM,07:24 PM,13,22,25,22,4,6,59,0.0,1017,22,10,230,3
2020-02-11 21:00:00,25,11,0.0,13.7,5,1,75,08:58 PM,07:31 AM,05:51 AM,07:24 PM,13,19,23,19,12,17,89,0.0,1019,19,10,215,6
2020-02-12 00:00:00,26,12,0.0,13.7,5,1,68,09:34 PM,08:43 AM,05:52 AM,07:23 PM,12,13,12,13,7,10,96,0.0,1019,12,2,219,3
2020-02-12 03:00:00,26,12,0.0,13.7,5,1,68,09:34 PM,08:43 AM,05:52 AM,07:23 PM,11,12,12,12,5,21,97,0.0,1019,12,2,227,3
2020-02-12 06:00:00,26,12,0.0,13.7,5,1,68,09:34 PM,08:43 AM,05:52 AM,07:23 PM,11,12,12,12,4,26,97,0.0,1019,12,2,235,2
2020-02-12 09:00:00,26,12,0.0,13.7,5,6,68,09:34 PM,08:43 AM,05:52 AM,07:23 PM,13,21,21,21,2,42,61,0.0,1021,21,10,138,2
2020-02-12 12:00:00,26,12,0.0,13.7,5,7,68,09:34 PM,08:43 AM,05:52 AM,07:23 PM,13,26,26,26,9,0,47,0.0,1020,26,10,77,8
2020-02-12 15:00:00,26,12,0.0,13.7,5,7,68,09:34 PM,08:43 AM,05:52 AM,07:23 PM,13,26,26,25,13,0,45,0.0,1019,25,10,79,12
2020-02-12 18:00:00,26,12,0.0,13.7,5,1,68,09:34 PM,08:43 AM,05:52 AM,07:23 PM,14,22,25,22,11,0,60,0.0,1017,22,10,48,9
2020-02-12 21:00:00,26,12,0.0,13.7,5,1,68,09:34 PM,08:43 AM,05:52 AM,07:23 PM,14,19,22,19,8,2,96,0.0,1020,19,2,333,4
2020-02-13 00:00:00,28,12,0.0,13.7,5,1,60,10:07 PM,09:54 AM,05:53 AM,07:22 PM,13,14,13,14,8,100,97,0.0,1020,13,0,301,4
2020-02-13 03:00:00,28,12,0.0,13.7,5,1,60,10:07 PM,09:54 AM,05:53 AM,07:22 PM,13,13,13,13,5,100,97,0.0,1020,13,0,293,2
2020-02-13 06:00:00,28,12,0.0,13.7,5,1,60,10:07 PM,09:54 AM,05:53 AM,07:22 PM,12,13,12,13,7,7,97,0.0,1019,12,2,296,3
2020-02-13 09:00:00,28,12,0.0,13.7,5,6,60,10:07 PM,09:54 AM,05:53 AM,07:22 PM,13,21,24,21,4,0,58,0.0,1020,21,10,321,3
2020-02-13 12:00:00,28,12,0.0,13.7,5,7,60,10:07 PM,09:54 AM,05:53 AM,07:22 PM,11,27,27,28,4,0,35,0.0,1020,28,10,28,4
2020-02-13 15:00:00,28,12,0.0,13.7,5,7,60,10:07 PM,09:54 AM,05:53 AM,07:22 PM,13,27,27,27,9,3,43,0.0,1018,27,10,73,8
2020-02-13 18:00:00,28,12,0.0,13.7,5,1,60,10:07 PM,09:54 AM,05:53 AM,07:22 PM,15,25,25,23,6,35,61,0.0,1018,23,10,23,5
2020-02-13 21:00:00,28,12,0.0,13.7,5,1,60,10:07 PM,09:54 AM,05:53 AM,07:22 PM,15,19,22,19,8,16,88,0.0,1020,19,10,290,4
2020-02-14 00:00:00,26,14,0.0,10.9,5,1,53,10:42 PM,11:03 AM,05:54 AM,07:21 PM,14,15,15,15,8,13,97,0.0,1020,15,2,233,4
2020-02-14 03:00:00,26,14,0.0,10.9,5,1,53,10:42 PM,11:03 AM,05:54 AM,07:21 PM,14,14,14,14,5,21,97,0.0,1019,14,2,225,3
2020-02-14 06:00:00,26,14,0.0,10.9,5,1,53,10:42 PM,11:03 AM,05:54 AM,07:21 PM,13,14,14,14,4,100,97,0.0,1018,14,0,225,2
2020-02-14 09:00:00,26,14,0.0,10.9,5,5,53,10:42 PM,11:03 AM,05:54 AM,07:21 PM,14,21,25,21,4,92,63,0.0,1020,21,10,97,4
2020-02-14 12:00:00,26,14,0.0,10.9,5,7,53,10:42 PM,11:03 AM,05:54 AM,07:21 PM,13,26,26,26,11,22,46,0.0,1019,26,10,72,9
2020-02-14 15:00:00,26,14,0.0,10.9,5,5,53,10:42 PM,11:03 AM,05:54 AM,07:21 PM,15,26,26,25,13,81,54,0.0,1019,25,10,54,11
2020-02-14 18:00:00,26,14,0.0,10.9,5,1,53,10:42 PM,11:03 AM,05:54 AM,07:21 PM,15,25,25,22,13,33,63,0.0,1018,22,10,50,10
2020-02-14 21:00:00,26,14,0.0,10.9,5,1,53,10:42 PM,11:03 AM,05:54 AM,07:21 PM,15,19,21,19,8,42,93,0.0,1020,19,10,42,4
2020-02-15 00:00:00,23,16,0.0,12.1,5,1,45,11:18 PM,12:11 PM,05:55 AM,07:20 PM,15,16,16,16,9,49,96,0.0,1020,16,2,51,4
2020-02-15 03:00:00,23,16,0.0,12.1,5,1,45,11:18 PM,12:11 PM,05:55 AM,07:20 PM,16,16,16,16,10,58,97,0.0,1020,16,2,85,5
2020-02-15 06:00:00,23,16,0.0,12.1,5,1,45,11:18 PM,12:11 PM,05:55 AM,07:20 PM,16,17,17,17,14,53,96,0.1,1020,17,2,74,8
2020-02-15 09:00:00,23,16,0.0,12.1,5,5,45,11:18 PM,12:11 PM,05:55 AM,07:20 PM,15,21,21,21,17,87,71,0.1,1021,21,10,70,14
2020-02-15 12:00:00,23,16,0.0,12.1,5,6,45,11:18 PM,12:11 PM,05:55 AM,07:20 PM,15,25,25,23,18,33,61,0.0,1020,23,10,63,15
2020-02-15 15:00:00,23,16,0.0,12.1,5,6,45,11:18 PM,12:11 PM,05:55 AM,07:20 PM,15,25,25,23,19,38,60,0.0,1019,23,10,68,17
2020-02-15 18:00:00,23,16,0.0,12.1,5,1,45,11:18 PM,12:11 PM,05:55 AM,07:20 PM,15,21,21,21,18,82,73,0.0,1019,21,10,66,14
2020-02-15 21:00:00,23,16,0.0,12.1,5,1,45,11:18 PM,12:11 PM,05:55 AM,07:20 PM,16,17,17,17,16,85,91,0.1,1021,17,10,61,9
2020-02-16 00:00:00,22,17,0.0,9.7,5,1,38,11:57 PM,01:18 PM,05:56 AM,07:18 PM,15,17,17,17,15,70,90,0.0,1020,17,10,57,8
2020-02-16 03:00:00,22,17,0.0,9.7,5,1,38,11:57 PM,01:18 PM,05:56 AM,07:18 PM,16,17,17,17,14,54,92,0.0,1019,17,10,57,8
2020-02-16 06:00:00,22,17,0.0,9.7,5,1,38,11:57 PM,01:18 PM,05:56 AM,07:18 PM,16,17,17,17,14,56,93,0.0,1018,17,10,60,8
2020-02-16 09:00:00,22,17,0.0,9.7,5,5,38,11:57 PM,01:18 PM,05:56 AM,07:18 PM,16,22,25,22,16,100,70,0.0,1019,22,10,49,14
2020-02-16 12:00:00,22,17,0.0,9.7,5,5,38,11:57 PM,01:18 PM,05:56 AM,07:18 PM,17,22,25,22,16,100,74,0.0,1019,22,10,37,13
2020-02-16 15:00:00,22,17,0.0,9.7,5,5,38,11:57 PM,01:18 PM,05:56 AM,07:18 PM,17,25,25,22,15,95,70,0.2,1018,22,10,41,13
2020-02-16 18:00:00,22,17,0.0,9.7,5,1,38,11:57 PM,01:18 PM,05:56 AM,07:18 PM,17,21,21,21,15,77,79,0.4,1018,21,10,40,11
2020-02-16 21:00:00,22,17,0.0,9.7,5,1,38,11:57 PM,01:18 PM,05:56 AM,07:18 PM,17,18,18,18,12,52,94,0.0,1020,18,2,40,7
2020-02-17 00:00:00,26,16,0.0,10.9,5,1,30,No moonrise,02:22 PM,05:57 AM,07:17 PM,16,16,16,16,12,46,97,0.0,1019,16,2,28,6
2020-02-17 03:00:00,26,16,0.0,10.9,5,1,30,No moonrise,02:22 PM,05:57 AM,07:17 PM,16,16,16,16,9,49,97,0.0,1019,16,2,36,5
2020-02-17 06:00:00,26,16,0.0,10.9,5,1,30,No moonrise,02:22 PM,05:57 AM,07:17 PM,15,16,16,16,8,54,93,0.0,1019,16,10,19,4
2020-02-17 09:00:00,26,16,0.0,10.9,5,6,30,No moonrise,02:22 PM,05:57 AM,07:17 PM,15,25,25,22,8,60,63,0.0,1019,22,10,41,7
2020-02-17 12:00:00,26,16,0.0,10.9,5,7,30,No moonrise,02:22 PM,05:57 AM,07:17 PM,15,26,26,25,12,33,55,0.0,1019,25,10,57,10
2020-02-17 15:00:00,26,16,0.0,10.9,5,6,30,No moonrise,02:22 PM,05:57 AM,07:17 PM,16,27,27,26,14,69,55,0.0,1018,26,10,51,12
2020-02-17 18:00:00,26,16,0.0,10.9,5,1,30,No moonrise,02:22 PM,05:57 AM,07:17 PM,16,25,25,22,12,64,67,0.0,1017,22,10,52,9
2020-02-17 21:00:00,26,16,0.0,10.9,5,1,30,No moonrise,02:22 PM,05:57 AM,07:17 PM,17,18,18,18,8,44,96,0.0,1019,18,2,32,4
2020-02-18 00:00:00,27,16,0.0,12.1,5,1,22,12:40 AM,03:25 PM,05:58 AM,07:16 PM,17,17,17,17,6,100,98,0.0,1018,17,0,360,3
2020-02-18 03:00:00,27,16,0.0,12.1,5,1,22,12:40 AM,03:25 PM,05:58 AM,07:16 PM,16,16,16,16,3,100,97,0.0,1017,16,0,304,1
2020-02-18 06:00:00,27,16,0.0,12.1,5,1,22,12:40 AM,03:25 PM,05:58 AM,07:16 PM,15,16,16,16,2,100,98,0.0,1017,16,0,256,1
2020-02-18 09:00:00,27,16,0.0,12.1,5,6,22,12:40 AM,03:25 PM,05:58 AM,07:16 PM,16,25,25,23,3,11,63,0.0,1018,23,10,111,2
2020-02-18 12:00:00,27,16,0.0,12.1,5,7,22,12:40 AM,03:25 PM,05:58 AM,07:16 PM,15,27,27,27,9,31,49,0.0,1017,27,10,83,8
2020-02-18 15:00:00,27,16,0.0,12.1,5,7,22,12:40 AM,03:25 PM,05:58 AM,07:16 PM,15,27,27,26,13,30,51,0.0,1016,26,10,67,12
2020-02-18 18:00:00,27,16,0.0,12.1,5,1,22,12:40 AM,03:25 PM,05:58 AM,07:16 PM,16,25,25,23,10,70,66,0.0,1015,23,10,33,7
2020-02-18 21:00:00,27,16,0.0,12.1,5,1,22,12:40 AM,03:25 PM,05:58 AM,07:16 PM,16,19,19,19,7,37,87,0.0,1016,19,10,339,4
2020-02-19 00:00:00,27,16,0.0,9.7,5,1,15,01:28 AM,04:21 PM,05:59 AM,07:15 PM,16,17,17,17,6,16,94,0.0,1015,17,2,331,3
2020-02-19 03:00:00,27,16,0.0,9.7,5,1,15,01:28 AM,04:21 PM,05:59 AM,07:15 PM,15,16,16,16,7,43,97,0.0,1014,16,2,285,3
2020-02-19 06:00:00,27,16,0.0,9.7,5,1,15,01:28 AM,04:21 PM,05:59 AM,07:15 PM,15,16,16,16,6,51,96,0.0,1014,16,2,272,3
2020-02-19 09:00:00,27,16,0.0,9.7,5,5,15,01:28 AM,04:21 PM,05:59 AM,07:15 PM,16,25,25,23,5,84,64,0.0,1015,23,10,202,4
2020-02-19 12:00:00,27,16,0.0,9.7,5,6,15,01:28 AM,04:21 PM,05:59 AM,07:15 PM,15,27,27,27,4,73,50,0.0,1014,27,10,139,3
2020-02-19 15:00:00,27,16,0.0,9.7,5,6,15,01:28 AM,04:21 PM,05:59 AM,07:15 PM,16,27,27,27,3,82,53,0.4,1012,27,10,127,3
2020-02-19 18:00:00,27,16,0.0,9.7,5,1,15,01:28 AM,04:21 PM,05:59 AM,07:15 PM,18,26,26,24,6,89,86,0.0,1011,24,10,353,4
2020-02-19 21:00:00,27,16,0.0,9.7,5,1,15,01:28 AM,04:21 PM,05:59 AM,07:15 PM,17,22,24,22,11,16,95,0.0,1013,22,2,238,5
2020-02-20 00:00:00,29,15,0.0,13.1,5,1,7,02:20 AM,05:13 PM,06:00 AM,07:14 PM,16,16,16,16,10,100,98,0.0,1012,16,0,245,5
2020-02-20 03:00:00,29,15,0.0,13.1,5,1,7,02:20 AM,05:13 PM,06:00 AM,07:14 PM,15,16,16,16,10,100,98,0.0,1012,16,0,240,5
2020-02-20 06:00:00,29,15,0.0,13.1,5,1,7,02:20 AM,05:13 PM,06:00 AM,07:14 PM,15,15,15,15,12,100,99,0.0,1012,15,0,232,6
2020-02-20 09:00:00,29,15,0.0,13.1,5,6,7,02:20 AM,05:13 PM,06:00 AM,07:14 PM,17,22,24,22,6,8,74,0.0,1013,22,10,191,5
2020-02-20 12:00:00,29,15,0.0,13.1,5,7,7,02:20 AM,05:13 PM,06:00 AM,07:14 PM,14,29,29,29,3,34,38,0.0,1013,29,10,125,2
2020-02-20 15:00:00,29,15,0.0,13.1,5,7,7,02:20 AM,05:13 PM,06:00 AM,07:14 PM,12,27,27,27,9,29,42,0.0,1012,27,10,70,8
2020-02-20 18:00:00,29,15,0.0,13.1,5,1,7,02:20 AM,05:13 PM,06:00 AM,07:14 PM,14,25,25,24,7,45,51,0.0,1011,24,10,343,5
2020-02-20 21:00:00,29,15,0.0,13.1,5,1,7,02:20 AM,05:13 PM,06:00 AM,07:14 PM,15,21,25,21,10,32,80,0.0,1014,21,10,256,5
2020-02-21 00:00:00,28,15,0.0,11.6,6,1,0,03:16 AM,05:58 PM,06:01 AM,07:13 PM,14,16,16,16,7,20,91,0.0,1013,16,10,248,3
2020-02-21 03:00:00,28,15,0.0,11.6,6,1,0,03:16 AM,05:58 PM,06:01 AM,07:13 PM,15,15,15,15,5,19,96,0.0,1013,15,2,275,3
2020-02-21 06:00:00,28,15,0.0,11.6,6,1,0,03:16 AM,05:58 PM,06:01 AM,07:13 PM,15,15,15,15,4,8,96,0.0,1013,15,2,326,2
2020-02-21 09:00:00,28,15,0.0,11.6,6,6,0,03:16 AM,05:58 PM,06:01 AM,07:13 PM,15,25,25,23,6,9,62,0.0,1014,23,10,340,5
2020-02-21 12:00:00,28,15,0.0,11.6,6,7,0,03:16 AM,05:58 PM,06:01 AM,07:13 PM,14,27,27,27,10,11,45,0.0,1014,27,10,352,9
2020-02-21 15:00:00,28,15,0.0,11.6,6,7,0,03:16 AM,05:58 PM,06:01 AM,07:13 PM,14,28,28,28,16,20,43,0.0,1013,28,10,351,14
2020-02-21 18:00:00,28,15,0.0,11.6,6,1,0,03:16 AM,05:58 PM,06:01 AM,07:13 PM,16,25,25,24,12,20,62,0.0,1013,24,10,353,8
2020-02-21 21:00:00,28,15,0.0,11.6,6,1,0,03:16 AM,05:58 PM,06:01 AM,07:13 PM,17,19,19,19,10,15,86,0.0,1015,19,10,348,6
2020-02-22 00:00:00,23,18,0.0,9.1,5,1,0,04:13 AM,06:37 PM,06:02 AM,07:11 PM,17,18,18,18,14,30,94,0.0,1014,18,2,337,7
2020-02-22 03:00:00,23,18,0.0,9.1,5,1,0,04:13 AM,06:37 PM,06:02 AM,07:11 PM,17,18,18,18,13,52,96,0.0,1013,18,2,330,7
2020-02-22 06:00:00,23,18,0.0,9.1,5,1,0,04:13 AM,06:37 PM,06:02 AM,07:11 PM,18,18,18,18,14,68,96,0.0,1013,18,2,331,8
2020-02-22 09:00:00,23,18,0.0,9.1,5,5,0,04:13 AM,06:37 PM,06:02 AM,07:11 PM,18,25,25,23,14,53,71,0.3,1014,23,10,321,11
2020-02-22 12:00:00,23,18,0.0,9.1,5,5,0,04:13 AM,06:37 PM,06:02 AM,07:11 PM,20,25,25,23,15,84,84,2.3,1014,23,9,307,10
2020-02-22 15:00:00,23,18,0.0,9.1,5,5,0,04:13 AM,06:37 PM,06:02 AM,07:11 PM,21,26,26,23,15,97,85,2.8,1012,23,7,293,9
