date_time,Dampier_maxtempC,Dampier_mintempC,Dampier_totalSnow_cm,Dampier_sunHour,Dampier_uvIndex,Dampier_uvIndex,Dampier_moon_illumination,Dampier_moonrise,Dampier_moonset,Dampier_sunrise,Dampier_sunset,Dampier_DewPointC,Dampier_FeelsLikeC,Dampier_HeatIndexC,Dampier_WindChillC,Dampier_WindGustKmph,Dampier_cloudcover,Dampier_humidity,Dampier_precipMM,Dampier_pressure,Dampier_tempC,Dampier_visibility,Dampier_winddirDegree,Dampier_windspeedKmph
2020-02-29 15:00:00,36,29,0.0,11.6,8,9,38,10:30 AM,10:14 PM,06:10 AM,06:41 PM,23,42,42,35,33,8,49,0.0,1002,35,10,291,28
2020-02-29 18:00:00,36,29,0.0,11.6,8,1,38,10:30 AM,10:14 PM,06:10 AM,06:41 PM,23,39,39,34,33,8,52,0.0,1002,34,10,273,26
2020-02-29 21:00:00,36,29,0.0,11.6,8,1,38,10:30 AM,10:14 PM,06:10 AM,06:41 PM,23,37,37,32,35,14,59,0.0,1003,32,10,259,24
2020-03-01 00:00:00,37,30,0.0,11.6,8,1,44,11:21 AM,10:52 PM,06:10 AM,06:40 PM,23,36,36,31,33,22,62,0.0,1003,31,10,267,21
2020-03-01 03:00:00,37,30,0.0,11.6,8,1,44,11:21 AM,10:52 PM,06:10 AM,06:40 PM,24,36,36,31,33,14,66,0.0,1002,31,10,284,20
2020-03-01 06:00:00,37,30,0.0,11.6,8,1,44,11:21 AM,10:52 PM,06:10 AM,06:40 PM,25,37,37,31,23,11,72,0.0,1002,31,10,325,16
2020-03-01 09:00:00,37,30,0.0,11.6,8,8,44,11:21 AM,10:52 PM,06:10 AM,06:40 PM,24,39,39,33,18,13,61,0.0,1003,33,10,248,15
2020-03-01 12:00:00,37,30,0.0,11.6,8,9,44,11:21 AM,10:52 PM,06:10 AM,06:40 PM,23,43,43,36,24,15,47,0.0,1002,36,10,43,21
2020-03-01 15:00:00,37,30,0.0,11.6,8,9,44,11:21 AM,10:52 PM,06:10 AM,06:40 PM,24,42,42,35,23,10,52,0.0,1002,35,10,140,20
2020-03-01 18:00:00,37,30,0.0,11.6,8,1,44,11:21 AM,10:52 PM,06:10 AM,06:40 PM,22,39,39,33,22,8,53,0.0,1002,33,10,302,17
2020-03-01 21:00:00,37,30,0.0,11.6,8,1,44,11:21 AM,10:52 PM,06:10 AM,06:40 PM,20,36,36,33,18,31,48,0.2,1004,33,10,154,10
2020-03-02 00:00:00,34,28,0.0,11.6,7,1,51,12:13 PM,11:34 PM,06:11 AM,06:39 PM,22,36,36,32,14,75,56,0.9,1004,32,9,160,9
2020-03-02 03:00:00,34,28,0.0,11.6,7,1,51,12:13 PM,11:34 PM,06:11 AM,06:39 PM,24,36,36,31,21,56,69,0.9,1003,31,9,335,15
2020-03-02 06:00:00,34,28,0.0,11.6,7,1,51,12:13 PM,11:34 PM,06:11 AM,06:39 PM,25,36,36,30,13,17,71,0.0,1004,30,10,304,9
2020-03-02 09:00:00,34,28,0.0,11.6,7,8,51,12:13 PM,11:34 PM,06:11 AM,06:39 PM,24,38,38,32,10,16,66,0.0,1006,32,10,208,9
2020-03-02 12:00:00,34,28,0.0,11.6,7,8,51,12:13 PM,11:34 PM,06:11 AM,06:39 PM,24,41,41,34,21,17,58,0.0,1006,34,10,20,18
2020-03-02 15:00:00,34,28,0.0,11.6,7,8,51,12:13 PM,11:34 PM,06:11 AM,06:39 PM,24,40,40,33,26,9,60,0.0,1005,33,10,120,22
2020-03-02 18:00:00,34,28,0.0,11.6,7,1,51,12:13 PM,11:34 PM,06:11 AM,06:39 PM,24,37,37,31,26,7,66,0.0,1005,31,10,295,22
2020-03-02 21:00:00,34,28,0.0,11.6,7,1,51,12:13 PM,11:34 PM,06:11 AM,06:39 PM,23,34,34,30,29,34,67,0.2,1008,30,10,157,22
2020-03-03 00:00:00,35,30,0.0,6.1,7,1,58,01:08 PM,No moonset,06:11 AM,06:38 PM,20,30,30,28,34,82,61,0.5,1008,28,9,100,26
2020-03-03 03:00:00,35,30,0.0,6.1,7,1,58,01:08 PM,No moonset,06:11 AM,06:38 PM,19,31,31,30,10,78,53,0.4,1006,30,9,124,6
2020-03-03 06:00:00,35,30,0.0,6.1,7,1,58,01:08 PM,No moonset,06:11 AM,06:38 PM,20,33,33,30,10,76,54,0.1,1007,30,10,145,8
2020-03-03 09:00:00,35,30,0.0,6.1,7,7,58,01:08 PM,No moonset,06:11 AM,06:38 PM,21,36,36,32,19,82,50,0.2,1008,32,9,93,15
2020-03-03 12:00:00,35,30,0.0,6.1,7,7,58,01:08 PM,No moonset,06:11 AM,06:38 PM,21,38,38,34,23,77,47,0.2,1007,34,9,43,19
2020-03-03 15:00:00,35,30,0.0,6.1,7,7,58,01:08 PM,No moonset,06:11 AM,06:38 PM,21,38,38,34,27,86,47,0.2,1006,34,9,135,24
2020-03-03 18:00:00,35,30,0.0,6.1,7,1,58,01:08 PM,No moonset,06:11 AM,06:38 PM,23,36,36,32,22,88,59,0.1,1007,32,10,337,18
2020-03-03 21:00:00,35,30,0.0,6.1,7,1,58,01:08 PM,No moonset,06:11 AM,06:38 PM,24,35,35,30,16,65,71,0.1,1008,30,10,291,12
2020-03-04 00:00:00,35,30,0.0,11.6,7,1,65,02:04 PM,12:21 AM,06:12 AM,06:38 PM,24,35,35,30,23,47,71,0.4,1008,30,9,256,17
2020-03-04 03:00:00,35,30,0.0,11.6,7,1,65,02:04 PM,12:21 AM,06:12 AM,06:38 PM,23,35,35,30,21,74,66,0.7,1007,30,10,235,14
2020-03-04 06:00:00,35,30,0.0,11.6,7,1,65,02:04 PM,12:21 AM,06:12 AM,06:38 PM,22,35,35,31,15,44,60,0.0,1007,31,9,198,11
2020-03-04 09:00:00,35,30,0.0,11.6,7,7,65,02:04 PM,12:21 AM,06:12 AM,06:38 PM,21,36,36,33,16,55,51,0.0,1008,33,10,141,12
2020-03-04 12:00:00,35,30,0.0,11.6,7,8,65,02:04 PM,12:21 AM,06:12 AM,06:38 PM,21,38,38,34,17,58,45,0.1,1007,34,10,72,14
2020-03-04 15:00:00,35,30,0.0,11.6,7,8,65,02:04 PM,12:21 AM,06:12 AM,06:38 PM,22,38,38,33,26,25,52,0.0,1006,33,10,116,23
2020-03-04 18:00:00,35,30,0.0,11.6,7,1,65,02:04 PM,12:21 AM,06:12 AM,06:38 PM,23,37,37,32,24,31,59,0.0,1007,32,10,323,19
2020-03-04 21:00:00,35,30,0.0,11.6,7,1,65,02:04 PM,12:21 AM,06:12 AM,06:38 PM,23,36,36,31,25,38,64,0.0,1008,31,10,277,18
2020-03-05 00:00:00,34,29,0.0,11.6,8,1,73,03:02 PM,01:14 AM,06:12 AM,06:37 PM,22,34,34,31,22,20,61,0.0,1007,31,10,252,16
2020-03-05 03:00:00,34,29,0.0,11.6,8,1,73,03:02 PM,01:14 AM,06:12 AM,06:37 PM,22,33,33,30,24,14,65,0.0,1006,30,10,247,16
2020-03-05 06:00:00,34,29,0.0,11.6,8,1,73,03:02 PM,01:14 AM,06:12 AM,06:37 PM,23,34,34,30,22,16,66,0.0,1006,30,10,245,15
2020-03-05 09:00:00,34,29,0.0,11.6,8,8,73,03:02 PM,01:14 AM,06:12 AM,06:37 PM,21,36,36,32,16,17,54,0.0,1008,32,10,245,13
2020-03-05 12:00:00,34,29,0.0,11.6,8,8,73,03:02 PM,01:14 AM,06:12 AM,06:37 PM,20,37,37,34,20,34,43,0.0,1007,34,10,271,17
2020-03-05 15:00:00,34,29,0.0,11.6,8,8,73,03:02 PM,01:14 AM,06:12 AM,06:37 PM,21,36,36,33,32,46,51,0.0,1006,33,10,307,28
2020-03-05 18:00:00,34,29,0.0,11.6,8,1,73,03:02 PM,01:14 AM,06:12 AM,06:37 PM,22,35,35,31,29,37,58,0.0,1007,31,10,292,23
2020-03-05 21:00:00,34,29,0.0,11.6,8,1,73,03:02 PM,01:14 AM,06:12 AM,06:37 PM,23,34,34,30,29,22,67,0.0,1008,30,10,280,21
2020-03-06 00:00:00,35,30,0.0,11.6,7,1,80,03:58 PM,02:12 AM,06:12 AM,06:36 PM,24,34,34,29,31,31,71,0.0,1009,29,9,256,23
2020-03-06 03:00:00,35,30,0.0,11.6,7,1,80,03:58 PM,02:12 AM,06:12 AM,06:36 PM,22,33,33,30,30,31,64,0.0,1008,30,9,233,22
2020-03-06 06:00:00,35,30,0.0,11.6,7,1,80,03:58 PM,02:12 AM,06:12 AM,06:36 PM,20,33,33,31,24,19,54,0.0,1009,31,10,226,17
2020-03-06 09:00:00,35,30,0.0,11.6,7,8,80,03:58 PM,02:12 AM,06:12 AM,06:36 PM,19,35,35,33,23,12,45,0.0,1010,33,10,232,19
2020-03-06 12:00:00,35,30,0.0,11.6,7,8,80,03:58 PM,02:12 AM,06:12 AM,06:36 PM,20,38,38,35,24,17,41,0.0,1010,35,10,277,21
2020-03-06 15:00:00,35,30,0.0,11.6,7,8,80,03:58 PM,02:12 AM,06:12 AM,06:36 PM,20,37,37,34,33,29,44,0.0,1009,34,10,297,27
2020-03-06 18:00:00,35,30,0.0,11.6,7,1,80,03:58 PM,02:12 AM,06:12 AM,06:36 PM,21,34,34,31,36,34,55,0.0,1009,31,10,291,26
2020-03-06 21:00:00,35,30,0.0,11.6,7,1,80,03:58 PM,02:12 AM,06:12 AM,06:36 PM,21,33,33,30,33,18,58,0.0,1010,30,10,288,22
2020-03-07 00:00:00,35,30,0.0,11.6,8,1,87,04:52 PM,03:14 AM,06:13 AM,06:35 PM,21,33,33,30,33,17,60,0.0,1011,30,10,272,23
2020-03-07 03:00:00,35,30,0.0,11.6,8,1,87,04:52 PM,03:14 AM,06:13 AM,06:35 PM,21,33,33,30,34,17,60,0.0,1010,30,10,259,23
2020-03-07 06:00:00,35,30,0.0,11.6,8,1,87,04:52 PM,03:14 AM,06:13 AM,06:35 PM,21,33,33,30,26,19,60,0.0,1011,30,10,258,19
2020-03-07 09:00:00,35,30,0.0,11.6,8,8,87,04:52 PM,03:14 AM,06:13 AM,06:35 PM,20,34,34,32,16,16,52,0.0,1011,32,10,197,12
2020-03-07 12:00:00,35,30,0.0,11.6,8,8,87,04:52 PM,03:14 AM,06:13 AM,06:35 PM,20,37,37,34,18,15,43,0.0,1010,34,10,40,15
2020-03-07 15:00:00,35,30,0.0,11.6,8,8,87,04:52 PM,03:14 AM,06:13 AM,06:35 PM,20,38,38,35,26,20,44,0.0,1009,35,10,115,22
2020-03-07 18:00:00,35,30,0.0,11.6,8,1,87,04:52 PM,03:14 AM,06:13 AM,06:35 PM,21,37,37,33,24,15,50,0.0,1009,33,10,309,18
2020-03-07 21:00:00,35,30,0.0,11.6,8,1,87,04:52 PM,03:14 AM,06:13 AM,06:35 PM,22,35,35,32,22,13,56,0.0,1010,32,10,284,15
2020-03-08 00:00:00,38,30,0.0,11.6,9,1,95,05:44 PM,04:19 AM,06:13 AM,06:34 PM,21,34,34,31,19,11,57,0.0,1010,31,10,289,12
2020-03-08 03:00:00,38,30,0.0,11.6,9,1,95,05:44 PM,04:19 AM,06:13 AM,06:34 PM,21,33,33,31,24,9,55,0.0,1009,31,10,254,14
2020-03-08 06:00:00,38,30,0.0,11.6,9,1,95,05:44 PM,04:19 AM,06:13 AM,06:34 PM,17,32,32,31,31,7,43,0.0,1009,31,10,186,19
2020-03-08 09:00:00,38,30,0.0,11.6,9,8,95,05:44 PM,04:19 AM,06:13 AM,06:34 PM,12,34,34,35,36,9,25,0.0,1010,35,10,119,27
2020-03-08 12:00:00,38,30,0.0,11.6,9,9,95,05:44 PM,04:19 AM,06:13 AM,06:34 PM,13,37,37,38,24,9,24,0.0,1009,38,10,82,20
2020-03-08 15:00:00,38,30,0.0,11.6,9,9,95,05:44 PM,04:19 AM,06:13 AM,06:34 PM,15,38,38,37,23,6,27,0.0,1007,37,10,125,17
2020-03-08 18:00:00,38,30,0.0,11.6,9,1,95,05:44 PM,04:19 AM,06:13 AM,06:34 PM,16,35,35,35,35,4,33,0.0,1007,35,10,276,23
2020-03-08 21:00:00,38,30,0.0,11.6,9,1,95,05:44 PM,04:19 AM,06:13 AM,06:34 PM,17,34,34,32,35,4,40,0.0,1008,32,10,261,20
2020-03-09 00:00:00,37,30,0.0,11.6,8,1,100,06:31 PM,05:25 AM,06:13 AM,06:33 PM,19,33,33,31,28,3,50,0.0,1008,31,10,268,15
2020-03-09 03:00:00,37,30,0.0,11.6,8,1,100,06:31 PM,05:25 AM,06:13 AM,06:33 PM,18,32,32,30,29,3,51,0.0,1007,30,10,239,15
2020-03-09 06:00:00,37,30,0.0,11.6,8,1,100,06:31 PM,05:25 AM,06:13 AM,06:33 PM,11,30,30,32,32,3,28,0.0,1007,32,10,171,17
2020-03-09 09:00:00,37,30,0.0,11.6,8,8,100,06:31 PM,05:25 AM,06:13 AM,06:33 PM,12,35,35,35,23,5,26,0.0,1008,35,10,97,17
2020-03-09 12:00:00,37,30,0.0,11.6,8,9,100,06:31 PM,05:25 AM,06:13 AM,06:33 PM,19,39,39,36,21,10,37,0.0,1007,36,10,144,18
2020-03-09 15:00:00,37,30,0.0,11.6,8,8,100,06:31 PM,05:25 AM,06:13 AM,06:33 PM,21,38,38,35,26,10,44,0.0,1006,35,10,345,22
2020-03-09 18:00:00,37,30,0.0,11.6,8,1,100,06:31 PM,05:25 AM,06:13 AM,06:33 PM,20,36,36,33,23,6,47,0.0,1006,33,10,312,17
2020-03-09 21:00:00,37,30,0.0,11.6,8,1,100,06:31 PM,05:25 AM,06:13 AM,06:33 PM,20,34,34,31,23,9,51,0.0,1007,31,10,298,14
2020-03-10 00:00:00,35,29,0.0,11.6,8,1,100,07:17 PM,06:30 AM,06:14 AM,06:33 PM,21,33,33,31,23,15,55,0.0,1008,31,10,281,14
2020-03-10 03:00:00,35,29,0.0,11.6,8,1,100,07:17 PM,06:30 AM,06:14 AM,06:33 PM,21,32,32,30,21,11,60,0.0,1007,30,10,276,12
2020-03-10 06:00:00,35,29,0.0,11.6,8,1,100,07:17 PM,06:30 AM,06:14 AM,06:33 PM,21,33,33,30,19,9,58,0.0,1007,30,10,296,12
2020-03-10 09:00:00,35,29,0.0,11.6,8,8,100,07:17 PM,06:30 AM,06:14 AM,06:33 PM,20,35,35,33,14,7,47,0.0,1008,33,10,211,12
2020-03-10 12:00:00,35,29,0.0,11.6,8,8,100,07:17 PM,06:30 AM,06:14 AM,06:33 PM,19,38,38,35,19,5,41,0.0,1008,35,10,7,16
2020-03-10 15:00:00,35,29,0.0,11.6,8,8,100,07:17 PM,06:30 AM,06:14 AM,06:33 PM,20,37,37,34,24,5,45,0.0,1006,34,10,6,21
2020-03-10 18:00:00,35,29,0.0,11.6,8,1,100,07:17 PM,06:30 AM,06:14 AM,06:33 PM,21,35,35,32,26,5,54,0.0,1007,32,10,119,20
2020-03-10 21:00:00,35,29,0.0,11.6,8,1,100,07:17 PM,06:30 AM,06:14 AM,06:33 PM,22,34,34,30,33,6,64,0.0,1009,30,10,350,23
2020-03-11 00:00:00,32,28,0.0,11.6,8,1,84,08:01 PM,07:34 AM,06:14 AM,06:32 PM,23,33,33,30,30,6,67,0.0,1009,30,10,314,21
2020-03-11 03:00:00,32,28,0.0,11.6,8,1,84,08:01 PM,07:34 AM,06:14 AM,06:32 PM,23,32,32,29,18,5,70,0.0,1007,29,10,255,12
2020-03-11 06:00:00,32,28,0.0,11.6,8,1,84,08:01 PM,07:34 AM,06:14 AM,06:32 PM,23,32,32,29,14,7,71,0.0,1008,29,10,230,10
2020-03-11 09:00:00,32,28,0.0,11.6,8,8,84,08:01 PM,07:34 AM,06:14 AM,06:32 PM,22,33,33,30,12,10,61,0.0,1010,30,10,237,9
2020-03-11 12:00:00,32,28,0.0,11.6,8,8,84,08:01 PM,07:34 AM,06:14 AM,06:32 PM,21,36,36,32,15,8,51,0.0,1010,32,10,325,14
2020-03-11 15:00:00,32,28,0.0,11.6,8,8,84,08:01 PM,07:34 AM,06:14 AM,06:32 PM,22,36,36,32,24,7,55,0.0,1009,32,10,338,21
2020-03-11 18:00:00,32,28,0.0,11.6,8,1,84,08:01 PM,07:34 AM,06:14 AM,06:32 PM,21,34,34,31,18,21,55,0.0,1009,31,10,235,15
2020-03-11 21:00:00,32,28,0.0,11.6,8,1,84,08:01 PM,07:34 AM,06:14 AM,06:32 PM,19,32,32,30,11,45,48,0.0,1011,30,10,26,8
2020-03-12 00:00:00,32,29,0.0,11.6,8,1,76,08:44 PM,08:37 AM,06:14 AM,06:31 PM,17,31,31,30,27,45,41,0.0,1010,30,10,59,18
2020-03-12 03:00:00,32,29,0.0,11.6,8,1,76,08:44 PM,08:37 AM,06:14 AM,06:31 PM,17,33,33,32,45,45,42,0.0,1009,32,10,89,29
2020-03-12 06:00:00,32,29,0.0,11.6,8,1,76,08:44 PM,08:37 AM,06:14 AM,06:31 PM,21,34,34,31,35,42,57,0.0,1009,31,10,46,25
2020-03-12 09:00:00,32,29,0.0,11.6,8,7,76,08:44 PM,08:37 AM,06:14 AM,06:31 PM,23,36,36,31,41,44,63,0.3,1010,31,10,55,31
2020-03-12 12:00:00,32,29,0.0,11.6,8,8,76,08:44 PM,08:37 AM,06:14 AM,06:31 PM,24,38,38,32,45,57,62,0.7,1009,32,10,51,35
2020-03-12 15:00:00,32,29,0.0,11.6,8,7,76,08:44 PM,08:37 AM,06:14 AM,06:31 PM,24,37,37,32,40,41,62,0.2,1008,32,10,31,34
2020-03-12 18:00:00,32,29,0.0,11.6,8,1,76,08:44 PM,08:37 AM,06:14 AM,06:31 PM,23,35,35,31,37,53,65,0.3,1009,31,10,18,29
2020-03-12 21:00:00,32,29,0.0,11.6,8,1,76,08:44 PM,08:37 AM,06:14 AM,06:31 PM,24,34,34,29,35,27,71,0.0,1011,29,10,9,26
2020-03-13 00:00:00,31,28,0.0,11.6,7,1,69,09:30 PM,09:40 AM,06:15 AM,06:30 PM,24,33,33,29,28,59,74,0.0,1012,29,10,111,21
2020-03-13 03:00:00,31,28,0.0,11.6,7,1,69,09:30 PM,09:40 AM,06:15 AM,06:30 PM,23,32,32,28,21,89,74,0.0,1011,28,10,319,15
2020-03-13 06:00:00,31,28,0.0,11.6,7,1,69,09:30 PM,09:40 AM,06:15 AM,06:30 PM,22,31,31,28,13,90,69,0.1,1012,28,10,307,9
2020-03-13 09:00:00,31,28,0.0,11.6,7,7,69,09:30 PM,09:40 AM,06:15 AM,06:30 PM,21,32,32,30,9,54,61,0.1,1012,30,9,329,7
2020-03-13 12:00:00,31,28,0.0,11.6,7,8,69,09:30 PM,09:40 AM,06:15 AM,06:30 PM,22,34,34,31,18,6,58,0.0,1011,31,10,338,16
2020-03-13 15:00:00,31,28,0.0,11.6,7,8,69,09:30 PM,09:40 AM,06:15 AM,06:30 PM,22,34,34,31,22,6,59,0.0,1010,31,10,322,19
2020-03-13 18:00:00,31,28,0.0,11.6,7,1,69,09:30 PM,09:40 AM,06:15 AM,06:30 PM,22,32,32,29,23,7,63,0.0,1011,29,10,304,19
2020-03-13 21:00:00,31,28,0.0,11.6,7,1,69,09:30 PM,09:40 AM,06:15 AM,06:30 PM,22,31,31,28,25,7,69,0.0,1012,28,10,281,18
2020-03-14 00:00:00,32,27,0.0,11.6,8,1,62,10:16 PM,10:42 AM,06:15 AM,06:29 PM,22,31,31,28,23,8,72,0.0,1012,28,10,266,17
2020-03-14 03:00:00,32,27,0.0,11.6,8,1,62,10:16 PM,10:42 AM,06:15 AM,06:29 PM,22,30,30,27,19,15,74,0.0,1011,27,10,239,13
2020-03-14 06:00:00,32,27,0.0,11.6,8,1,62,10:16 PM,10:42 AM,06:15 AM,06:29 PM,22,30,30,27,13,34,73,0.0,1011,27,10,204,9
2020-03-14 09:00:00,32,27,0.0,11.6,8,7,62,10:16 PM,10:42 AM,06:15 AM,06:29 PM,21,32,32,29,12,45,64,0.0,1011,29,10,233,10
2020-03-14 12:00:00,32,27,0.0,11.6,8,8,62,10:16 PM,10:42 AM,06:15 AM,06:29 PM,21,35,35,32,18,12,52,0.0,1011,32,10,286,16
2020-03-14 15:00:00,32,27,0.0,11.6,8,8,62,10:16 PM,10:42 AM,06:15 AM,06:29 PM,22,36,36,32,30,2,56,0.0,1009,32,10,292,26
2020-03-14 18:00:00,32,27,0.0,11.6,8,1,62,10:16 PM,10:42 AM,06:15 AM,06:29 PM,22,34,34,30,28,1,63,0.0,1008,30,10,274,23
2020-03-14 21:00:00,32,27,0.0,11.6,8,1,62,10:16 PM,10:42 AM,06:15 AM,06:29 PM,22,32,32,29,27,4,67,0.0,1009,29,10,260,19
2020-03-15 00:00:00,34,28,0.0,11.6,8,1,55,11:06 PM,11:44 AM,06:15 AM,06:28 PM,22,31,31,28,27,17,68,0.0,1010,28,10,253,19
2020-03-15 03:00:00,34,28,0.0,11.6,8,1,55,11:06 PM,11:44 AM,06:15 AM,06:28 PM,22,31,31,28,26,46,71,0.0,1009,28,10,251,18
2020-03-15 06:00:00,34,28,0.0,11.6,8,1,55,11:06 PM,11:44 AM,06:15 AM,06:28 PM,21,31,31,28,28,51,67,0.0,1009,28,10,244,20
2020-03-15 09:00:00,34,28,0.0,11.6,8,8,55,11:06 PM,11:44 AM,06:15 AM,06:28 PM,21,33,33,31,28,42,57,0.0,1010,31,10,246,23
2020-03-15 12:00:00,34,28,0.0,11.6,8,8,55,11:06 PM,11:44 AM,06:15 AM,06:28 PM,21,38,38,34,27,14,47,0.0,1010,34,10,267,23
2020-03-15 15:00:00,34,28,0.0,11.6,8,8,55,11:06 PM,11:44 AM,06:15 AM,06:28 PM,22,37,37,33,32,20,52,0.0,1008,33,10,276,27
2020-03-15 18:00:00,34,28,0.0,11.6,8,1,55,11:06 PM,11:44 AM,06:15 AM,06:28 PM,21,35,35,32,29,21,55,0.0,1009,32,10,274,22
2020-03-15 21:00:00,34,28,0.0,11.6,8,1,55,11:06 PM,11:44 AM,06:15 AM,06:28 PM,22,33,33,29,30,10,66,0.0,1011,29,10,264,21
2020-03-16 00:00:00,36,28,0.0,11.6,8,1,47,11:57 PM,12:43 PM,06:16 AM,06:27 PM,23,33,33,29,30,7,72,0.0,1011,29,10,248,20
2020-03-16 03:00:00,36,28,0.0,11.6,8,1,47,11:57 PM,12:43 PM,06:16 AM,06:27 PM,23,32,32,28,32,4,74,0.0,1010,28,10,238,21
2020-03-16 06:00:00,36,28,0.0,11.6,8,1,47,11:57 PM,12:43 PM,06:16 AM,06:27 PM,23,32,32,29,27,6,70,0.0,1011,29,10,224,19
2020-03-16 09:00:00,36,28,0.0,11.6,8,8,47,11:57 PM,12:43 PM,06:16 AM,06:27 PM,21,35,35,32,19,8,55,0.0,1012,32,10,229,15
2020-03-16 12:00:00,36,28,0.0,11.6,8,9,47,11:57 PM,12:43 PM,06:16 AM,06:27 PM,21,39,39,35,17,8,43,0.0,1011,35,10,276,14
2020-03-16 15:00:00,36,28,0.0,11.6,8,9,47,11:57 PM,12:43 PM,06:16 AM,06:27 PM,22,40,40,35,25,5,46,0.0,1010,35,10,294,21
2020-03-16 18:00:00,36,28,0.0,11.6,8,1,47,11:57 PM,12:43 PM,06:16 AM,06:27 PM,22,37,37,33,28,3,56,0.0,1011,33,10,281,21
2020-03-16 21:00:00,36,28,0.0,11.6,8,1,47,11:57 PM,12:43 PM,06:16 AM,06:27 PM,23,34,34,30,31,3,67,0.0,1012,30,10,262,21
2020-03-17 00:00:00,36,29,0.0,11.6,8,1,40,No moonrise,01:41 PM,06:16 AM,06:26 PM,23,33,33,29,30,9,67,0.0,1012,29,10,239,20
2020-03-17 03:00:00,36,29,0.0,11.6,8,1,40,No moonrise,01:41 PM,06:16 AM,06:26 PM,22,32,32,29,24,9,64,0.0,1011,29,10,233,15
2020-03-17 06:00:00,36,29,0.0,11.6,8,1,40,No moonrise,01:41 PM,06:16 AM,06:26 PM,21,32,32,30,17,7,60,0.0,1012,30,10,231,10
2020-03-17 09:00:00,36,29,0.0,11.6,8,8,40,No moonrise,01:41 PM,06:16 AM,06:26 PM,20,35,35,32,14,5,49,0.0,1013,32,10,249,11
2020-03-17 12:00:00,36,29,0.0,11.6,8,9,40,No moonrise,01:41 PM,06:16 AM,06:26 PM,19,38,38,35,19,4,40,0.0,1012,35,10,295,16
2020-03-17 15:00:00,36,29,0.0,11.6,8,9,40,No moonrise,01:41 PM,06:16 AM,06:26 PM,19,38,38,35,25,3,40,0.0,1011,35,10,296,21
2020-03-17 18:00:00,36,29,0.0,11.6,8,1,40,No moonrise,01:41 PM,06:16 AM,06:26 PM,20,37,37,34,29,3,46,0.0,1011,34,10,278,21
2020-03-17 21:00:00,36,29,0.0,11.6,8,1,40,No moonrise,01:41 PM,06:16 AM,06:26 PM,21,34,34,31,31,1,56,0.0,1012,31,10,261,19
2020-03-18 00:00:00,37,30,0.0,11.6,9,1,33,12:50 AM,02:33 PM,06:16 AM,06:25 PM,20,33,33,30,30,2,55,0.0,1012,30,10,240,17
2020-03-18 03:00:00,37,30,0.0,11.6,9,1,33,12:50 AM,02:33 PM,06:16 AM,06:25 PM,18,32,32,30,28,7,47,0.0,1011,30,10,190,14
2020-03-18 06:00:00,37,30,0.0,11.6,9,1,33,12:50 AM,02:33 PM,06:16 AM,06:25 PM,16,32,32,31,30,8,40,0.0,1011,31,10,145,18
2020-03-18 09:00:00,37,30,0.0,11.6,9,8,33,12:50 AM,02:33 PM,06:16 AM,06:25 PM,17,35,35,34,24,6,35,0.0,1012,34,10,109,17
2020-03-18 12:00:00,37,30,0.0,11.6,9,9,33,12:50 AM,02:33 PM,06:16 AM,06:25 PM,17,39,39,37,18,5,31,0.0,1011,37,10,44,14
2020-03-18 15:00:00,37,30,0.0,11.6,9,9,33,12:50 AM,02:33 PM,06:16 AM,06:25 PM,18,39,39,36,27,7,35,0.0,1010,36,10,108,21
2020-03-18 18:00:00,37,30,0.0,11.6,9,1,33,12:50 AM,02:33 PM,06:16 AM,06:25 PM,19,37,37,34,31,11,43,0.0,1010,34,10,296,21
2020-03-18 21:00:00,37,30,0.0,11.6,9,1,33,12:50 AM,02:33 PM,06:16 AM,06:25 PM,21,34,34,32,30,9,52,0.0,1011,32,10,264,19
2020-03-19 00:00:00,37,30,0.0,11.6,8,1,25,01:45 AM,03:22 PM,06:17 AM,06:25 PM,21,34,34,31,31,7,54,0.0,1011,31,10,269,18
2020-03-19 03:00:00,37,30,0.0,11.6,8,1,25,01:45 AM,03:22 PM,06:17 AM,06:25 PM,21,34,34,31,28,7,55,0.0,1011,31,10,291,15
2020-03-19 06:00:00,37,30,0.0,11.6,8,1,25,01:45 AM,03:22 PM,06:17 AM,06:25 PM,22,35,35,31,25,6,56,0.0,1012,31,10,326,14
2020-03-19 09:00:00,37,30,0.0,11.6,8,8,25,01:45 AM,03:22 PM,06:17 AM,06:25 PM,21,37,37,34,19,4,47,0.0,1012,34,10,245,15
2020-03-19 12:00:00,37,30,0.0,11.6,8,9,25,01:45 AM,03:22 PM,06:17 AM,06:25 PM,20,40,40,36,25,3,39,0.0,1012,36,10,44,22
2020-03-19 15:00:00,37,30,0.0,11.6,8,8,25,01:45 AM,03:22 PM,06:17 AM,06:25 PM,21,40,40,35,32,7,46,0.0,1011,35,10,123,27
2020-03-19 18:00:00,37,30,0.0,11.6,8,1,25,01:45 AM,03:22 PM,06:17 AM,06:25 PM,22,37,37,32,27,10,57,0.0,1012,32,10,346,21
2020-03-19 21:00:00,37,30,0.0,11.6,8,1,25,01:45 AM,03:22 PM,06:17 AM,06:25 PM,24,35,35,30,21,6,68,0.0,1013,30,10,317,14
2020-03-20 00:00:00,37,28,0.0,11.6,9,1,18,02:38 AM,04:06 PM,06:17 AM,06:24 PM,23,34,34,29,21,5,71,0.0,1013,29,10,273,14
