date_time,Cootamundra_maxtempC,Cootamundra_mintempC,Cootamundra_totalSnow_cm,Cootamundra_sunHour,Cootamundra_uvIndex,Cootamundra_uvIndex,Cootamundra_moon_illumination,Cootamundra_moonrise,Cootamundra_moonset,Cootamundra_sunrise,Cootamundra_sunset,Cootamundra_DewPointC,Cootamundra_FeelsLikeC,Cootamundra_HeatIndexC,Cootamundra_WindChillC,Cootamundra_WindGustKmph,Cootamundra_cloudcover,Cootamundra_humidity,Cootamundra_precipMM,Cootamundra_pressure,Cootamundra_tempC,Cootamundra_visibility,Cootamundra_winddirDegree,Cootamundra_windspeedKmph
2020-03-19 21:00:00,25,15,0.0,11.6,6,1,25,01:02 AM,03:43 PM,06:10 AM,06:20 PM,10,20,22,20,12,11,57,0.0,1019,20,10,112,6
2020-03-20 00:00:00,25,18,0.0,11.6,6,1,18,01:59 AM,04:24 PM,06:11 AM,06:19 PM,10,18,19,18,11,15,58,0.0,1018,18,10,96,5
2020-03-20 03:00:00,25,18,0.0,11.6,6,1,18,01:59 AM,04:24 PM,06:11 AM,06:19 PM,10,18,18,18,8,11,58,0.0,1016,18,10,95,4
2020-03-20 06:00:00,25,18,0.0,11.6,6,1,18,01:59 AM,04:24 PM,06:11 AM,06:19 PM,10,18,18,18,8,7,60,0.0,1016,18,10,84,4
2020-03-20 09:00:00,25,18,0.0,11.6,6,6,18,01:59 AM,04:24 PM,06:11 AM,06:19 PM,9,21,22,21,12,5,48,0.0,1015,21,10,220,8
2020-03-20 12:00:00,25,18,0.0,11.6,6,6,18,01:59 AM,04:24 PM,06:11 AM,06:19 PM,6,24,24,24,23,4,33,0.0,1014,24,10,279,20
2020-03-20 15:00:00,25,18,0.0,11.6,6,6,18,01:59 AM,04:24 PM,06:11 AM,06:19 PM,5,24,24,24,26,6,30,0.0,1013,24,10,264,22
2020-03-20 18:00:00,25,18,0.0,11.6,6,1,18,01:59 AM,04:24 PM,06:11 AM,06:19 PM,7,24,24,22,22,2,47,0.0,1015,22,10,237,14
2020-03-20 21:00:00,25,18,0.0,11.6,6,1,18,01:59 AM,04:24 PM,06:11 AM,06:19 PM,8,19,22,19,14,0,68,0.0,1017,19,10,211,7
2020-03-21 00:00:00,24,11,0.0,11.6,5,1,11,02:56 AM,05:00 PM,06:12 AM,06:17 PM,10,14,15,14,8,0,83,0.0,1018,14,10,169,4
2020-03-21 03:00:00,24,11,0.0,11.6,5,1,11,02:56 AM,05:00 PM,06:12 AM,06:17 PM,9,11,11,11,8,0,89,0.0,1018,11,10,133,4
2020-03-21 06:00:00,24,11,0.0,11.6,5,1,11,02:56 AM,05:00 PM,06:12 AM,06:17 PM,9,12,12,12,6,11,86,0.0,1020,12,10,108,4
2020-03-21 09:00:00,24,11,0.0,11.6,5,5,11,02:56 AM,05:00 PM,06:12 AM,06:17 PM,10,17,17,17,8,7,63,0.0,1020,17,10,256,6
2020-03-21 12:00:00,24,11,0.0,11.6,5,6,11,02:56 AM,05:00 PM,06:12 AM,06:17 PM,10,23,23,22,10,13,44,0.0,1018,22,10,319,8
2020-03-21 15:00:00,24,11,0.0,11.6,5,6,11,02:56 AM,05:00 PM,06:12 AM,06:17 PM,9,25,25,24,11,27,37,0.0,1017,24,10,293,9
2020-03-21 18:00:00,24,11,0.0,11.6,5,1,11,02:56 AM,05:00 PM,06:12 AM,06:17 PM,8,25,25,23,9,24,47,0.0,1018,23,10,233,6
2020-03-21 21:00:00,24,11,0.0,11.6,5,1,11,02:56 AM,05:00 PM,06:12 AM,06:17 PM,8,20,23,20,11,11,59,0.0,1019,20,10,156,5
2020-03-22 00:00:00,23,12,0.0,11.6,5,1,4,03:53 AM,05:32 PM,06:12 AM,06:16 PM,7,15,16,15,10,6,66,0.0,1019,15,10,135,5
2020-03-22 03:00:00,23,12,0.0,11.6,5,1,4,03:53 AM,05:32 PM,06:12 AM,06:16 PM,7,13,12,13,8,5,71,0.0,1019,12,10,125,4
2020-03-22 06:00:00,23,12,0.0,11.6,5,1,4,03:53 AM,05:32 PM,06:12 AM,06:16 PM,7,13,12,13,6,6,72,0.0,1020,12,10,123,3
2020-03-22 09:00:00,23,12,0.0,11.6,5,5,4,03:53 AM,05:32 PM,06:12 AM,06:16 PM,7,17,17,17,9,10,54,0.0,1020,17,10,230,7
2020-03-22 12:00:00,23,12,0.0,11.6,5,6,4,03:53 AM,05:32 PM,06:12 AM,06:16 PM,7,22,23,22,17,11,39,0.0,1019,22,10,268,14
2020-03-22 15:00:00,23,12,0.0,11.6,5,6,4,03:53 AM,05:32 PM,06:12 AM,06:16 PM,8,24,24,23,21,9,39,0.0,1018,23,10,257,18
2020-03-22 18:00:00,23,12,0.0,11.6,5,1,4,03:53 AM,05:32 PM,06:12 AM,06:16 PM,8,21,24,21,19,7,54,0.0,1020,21,10,246,12
2020-03-22 21:00:00,23,12,0.0,11.6,5,1,4,03:53 AM,05:32 PM,06:12 AM,06:16 PM,8,19,22,19,13,12,68,0.0,1022,19,10,161,6
2020-03-23 00:00:00,23,11,0.0,11.6,5,1,0,04:49 AM,06:01 PM,06:13 AM,06:15 PM,9,14,15,14,11,15,82,0.0,1023,14,10,127,6
2020-03-23 03:00:00,23,11,0.0,11.6,5,1,0,04:49 AM,06:01 PM,06:13 AM,06:15 PM,10,11,12,11,12,21,89,0.0,1024,12,10,127,6
2020-03-23 06:00:00,23,11,0.0,11.6,5,1,0,04:49 AM,06:01 PM,06:13 AM,06:15 PM,9,12,12,12,9,28,85,0.0,1025,12,10,117,5
2020-03-23 09:00:00,23,11,0.0,11.6,5,5,0,04:49 AM,06:01 PM,06:13 AM,06:15 PM,8,16,16,16,8,27,59,0.0,1025,16,10,64,7
2020-03-23 12:00:00,23,11,0.0,11.6,5,5,0,04:49 AM,06:01 PM,06:13 AM,06:15 PM,7,20,20,20,12,29,43,0.0,1023,20,10,247,10
2020-03-23 15:00:00,23,11,0.0,11.6,5,6,0,04:49 AM,06:01 PM,06:13 AM,06:15 PM,7,23,23,22,7,18,37,0.0,1021,22,10,118,6
2020-03-23 18:00:00,23,11,0.0,11.6,5,1,0,04:49 AM,06:01 PM,06:13 AM,06:15 PM,7,20,23,20,10,9,46,0.0,1022,20,10,76,5
2020-03-23 21:00:00,23,11,0.0,11.6,5,1,0,04:49 AM,06:01 PM,06:13 AM,06:15 PM,8,17,21,17,14,8,66,0.0,1023,17,10,102,7
2020-03-24 00:00:00,23,12,0.0,11.6,5,1,0,05:45 AM,06:28 PM,06:14 AM,06:13 PM,9,13,15,13,14,11,79,0.0,1024,14,10,108,8
2020-03-24 03:00:00,23,12,0.0,11.6,5,1,0,05:45 AM,06:28 PM,06:14 AM,06:13 PM,9,11,12,11,14,18,84,0.0,1023,12,10,114,8
2020-03-24 06:00:00,23,12,0.0,11.6,5,1,0,05:45 AM,06:28 PM,06:14 AM,06:13 PM,9,11,12,11,12,27,82,0.0,1023,12,10,122,6
2020-03-24 09:00:00,23,12,0.0,11.6,5,5,0,05:45 AM,06:28 PM,06:14 AM,06:13 PM,9,17,17,17,9,43,62,0.0,1023,17,10,62,7
2020-03-24 12:00:00,23,12,0.0,11.6,5,6,0,05:45 AM,06:28 PM,06:14 AM,06:13 PM,10,22,23,22,10,48,47,0.0,1020,22,10,232,8
2020-03-24 15:00:00,23,12,0.0,11.6,5,6,0,05:45 AM,06:28 PM,06:14 AM,06:13 PM,10,25,25,23,8,47,43,0.0,1018,23,10,266,7
2020-03-24 18:00:00,23,12,0.0,11.6,5,1,0,05:45 AM,06:28 PM,06:14 AM,06:13 PM,10,20,21,20,12,45,51,0.0,1019,20,10,160,7
2020-03-24 21:00:00,23,12,0.0,11.6,5,1,0,05:45 AM,06:28 PM,06:14 AM,06:13 PM,9,18,18,18,11,50,59,0.0,1020,18,10,129,6
2020-03-25 00:00:00,25,16,0.0,10.2,6,1,3,06:39 AM,06:55 PM,06:15 AM,06:12 PM,9,17,17,17,5,50,59,0.0,1019,17,10,119,3
2020-03-25 03:00:00,25,16,0.0,10.2,6,1,3,06:39 AM,06:55 PM,06:15 AM,06:12 PM,9,17,17,17,6,77,61,0.0,1019,17,10,116,4
2020-03-25 06:00:00,25,16,0.0,10.2,6,1,3,06:39 AM,06:55 PM,06:15 AM,06:12 PM,10,16,16,16,8,88,69,0.1,1020,16,10,137,5
2020-03-25 09:00:00,25,16,0.0,10.2,6,4,3,06:39 AM,06:55 PM,06:15 AM,06:12 PM,9,19,19,19,9,85,54,0.1,1020,19,10,247,7
2020-03-25 12:00:00,25,16,0.0,10.2,6,5,3,06:39 AM,06:55 PM,06:15 AM,06:12 PM,7,23,23,23,13,43,37,0.0,1018,23,10,283,12
2020-03-25 15:00:00,25,16,0.0,10.2,6,6,3,06:39 AM,06:55 PM,06:15 AM,06:12 PM,8,25,25,24,15,17,35,0.0,1017,24,10,263,13
2020-03-25 18:00:00,25,16,0.0,10.2,6,1,3,06:39 AM,06:55 PM,06:15 AM,06:12 PM,7,26,26,23,11,18,47,0.0,1019,23,10,233,7
2020-03-25 21:00:00,25,16,0.0,10.2,6,1,3,06:39 AM,06:55 PM,06:15 AM,06:12 PM,9,20,24,20,12,14,69,0.0,1021,20,10,151,6
2020-03-26 00:00:00,23,11,0.0,11.6,5,1,11,07:34 AM,07:22 PM,06:16 AM,06:11 PM,10,15,17,15,10,18,81,0.0,1023,15,10,133,5
2020-03-26 03:00:00,23,11,0.0,11.6,5,1,11,07:34 AM,07:22 PM,06:16 AM,06:11 PM,9,12,12,12,12,18,82,0.0,1023,12,10,132,6
2020-03-26 06:00:00,23,11,0.0,11.6,5,1,11,07:34 AM,07:22 PM,06:16 AM,06:11 PM,7,11,11,11,11,13,73,0.0,1025,11,10,125,6
2020-03-26 09:00:00,23,11,0.0,11.6,5,5,11,07:34 AM,07:22 PM,06:16 AM,06:11 PM,4,17,17,17,4,8,46,0.0,1026,17,10,54,3
2020-03-26 12:00:00,23,11,0.0,11.6,5,6,11,07:34 AM,07:22 PM,06:16 AM,06:11 PM,5,22,22,22,6,12,34,0.0,1024,22,10,220,5
2020-03-26 15:00:00,23,11,0.0,11.6,5,6,11,07:34 AM,07:22 PM,06:16 AM,06:11 PM,5,22,22,22,15,20,35,0.0,1023,22,10,154,10
2020-03-26 18:00:00,23,11,0.0,11.6,5,1,11,07:34 AM,07:22 PM,06:16 AM,06:11 PM,5,19,20,19,23,12,47,0.0,1024,19,10,72,12
2020-03-26 21:00:00,23,11,0.0,11.6,5,1,11,07:34 AM,07:22 PM,06:16 AM,06:11 PM,7,15,17,15,19,9,64,0.0,1026,15,10,92,9
2020-03-27 00:00:00,25,11,0.0,11.6,6,1,18,08:28 AM,07:51 PM,06:16 AM,06:09 PM,8,12,13,12,15,11,75,0.0,1026,13,10,117,7
2020-03-27 03:00:00,25,11,0.0,11.6,6,1,18,08:28 AM,07:51 PM,06:16 AM,06:09 PM,9,11,12,11,13,12,82,0.0,1026,12,10,127,6
2020-03-27 06:00:00,25,11,0.0,11.6,6,1,18,08:28 AM,07:51 PM,06:16 AM,06:09 PM,9,11,12,11,13,14,82,0.0,1026,12,10,128,7
2020-03-27 09:00:00,25,11,0.0,11.6,6,5,18,08:28 AM,07:51 PM,06:16 AM,06:09 PM,8,18,20,18,10,10,55,0.0,1026,18,10,79,7
2020-03-27 12:00:00,25,11,0.0,11.6,6,6,18,08:28 AM,07:51 PM,06:16 AM,06:09 PM,8,25,25,24,10,12,36,0.0,1024,24,10,36,9
2020-03-27 15:00:00,25,11,0.0,11.6,6,6,18,08:28 AM,07:51 PM,06:16 AM,06:09 PM,9,25,25,24,15,19,37,0.0,1022,24,10,32,13
2020-03-27 18:00:00,25,11,0.0,11.6,6,1,18,08:28 AM,07:51 PM,06:16 AM,06:09 PM,9,21,23,21,17,23,52,0.0,1022,21,10,64,10
2020-03-27 21:00:00,25,11,0.0,11.6,6,1,18,08:28 AM,07:51 PM,06:16 AM,06:09 PM,10,17,18,17,17,22,68,0.0,1024,17,10,88,9
2020-03-28 00:00:00,22,12,0.0,11.6,5,1,25,09:25 AM,08:22 PM,06:17 AM,06:08 PM,11,14,14,14,13,15,82,0.0,1024,14,10,96,7
2020-03-28 03:00:00,22,12,0.0,11.6,5,1,25,09:25 AM,08:22 PM,06:17 AM,06:08 PM,10,12,12,12,11,13,88,0.0,1024,12,10,88,6
2020-03-28 06:00:00,22,12,0.0,11.6,5,1,25,09:25 AM,08:22 PM,06:17 AM,06:08 PM,10,12,12,12,9,12,85,0.0,1025,12,10,96,6
2020-03-28 09:00:00,22,12,0.0,11.6,5,5,25,09:25 AM,08:22 PM,06:17 AM,06:08 PM,8,17,17,17,7,7,59,0.0,1024,17,10,73,5
2020-03-28 12:00:00,22,12,0.0,11.6,5,6,25,09:25 AM,08:22 PM,06:17 AM,06:08 PM,5,21,22,21,14,6,36,0.0,1022,21,10,39,12
2020-03-28 15:00:00,22,12,0.0,11.6,5,6,25,09:25 AM,08:22 PM,06:17 AM,06:08 PM,5,22,23,22,18,6,33,0.0,1020,22,10,39,13
2020-03-28 18:00:00,22,12,0.0,11.6,5,1,25,09:25 AM,08:22 PM,06:17 AM,06:08 PM,6,19,22,19,19,8,48,0.0,1020,19,10,71,10
2020-03-28 21:00:00,22,12,0.0,11.6,5,1,25,09:25 AM,08:22 PM,06:17 AM,06:08 PM,9,16,17,16,19,11,64,0.0,1021,16,10,94,9
2020-03-29 00:00:00,22,13,0.0,11.6,5,1,32,10:22 AM,08:56 PM,06:18 AM,06:07 PM,10,13,14,13,18,11,78,0.0,1021,14,10,106,8
2020-03-29 03:00:00,22,13,0.0,11.6,5,1,32,10:22 AM,08:56 PM,06:18 AM,06:07 PM,10,12,13,12,14,11,85,0.0,1020,13,10,111,7
2020-03-29 06:00:00,22,13,0.0,11.6,5,1,32,10:22 AM,08:56 PM,06:18 AM,06:07 PM,10,13,13,13,12,16,82,0.0,1020,13,10,110,6
2020-03-29 09:00:00,22,13,0.0,11.6,5,5,32,10:22 AM,08:56 PM,06:18 AM,06:07 PM,10,19,21,19,10,19,58,0.0,1019,19,10,41,8
2020-03-29 12:00:00,22,13,0.0,11.6,5,6,32,10:22 AM,08:56 PM,06:18 AM,06:07 PM,10,22,24,22,15,40,45,0.0,1017,22,10,236,12
2020-03-29 15:00:00,22,13,0.0,11.6,5,6,32,10:22 AM,08:56 PM,06:18 AM,06:07 PM,10,21,22,21,15,49,49,0.0,1014,21,10,121,9
2020-03-29 18:00:00,22,13,0.0,11.6,5,1,32,10:22 AM,08:56 PM,06:18 AM,06:07 PM,10,19,19,19,13,56,59,0.1,1014,19,10,233,6
2020-03-29 21:00:00,22,13,0.0,11.6,5,1,32,10:22 AM,08:56 PM,06:18 AM,06:07 PM,13,16,16,16,12,67,83,0.0,1015,16,10,194,6
2020-03-30 00:00:00,23,16,0.0,5.9,5,1,40,11:20 AM,09:36 PM,06:19 AM,06:05 PM,15,16,16,16,9,68,93,2.3,1014,16,8,106,5
2020-03-30 03:00:00,23,16,0.0,5.9,5,1,40,11:20 AM,09:36 PM,06:19 AM,06:05 PM,16,16,16,16,14,84,97,11.3,1013,16,6,90,8
2020-03-30 06:00:00,23,16,0.0,5.9,5,1,40,11:20 AM,09:36 PM,06:19 AM,06:05 PM,16,16,16,16,9,82,96,6.7,1014,16,6,99,5
2020-03-30 09:00:00,23,16,0.0,5.9,5,4,40,11:20 AM,09:36 PM,06:19 AM,06:05 PM,16,19,19,19,8,83,83,2.9,1013,19,7,244,5
2020-03-30 12:00:00,23,16,0.0,5.9,5,5,40,11:20 AM,09:36 PM,06:19 AM,06:05 PM,16,24,24,22,10,84,67,3.3,1012,22,7,317,6
2020-03-30 15:00:00,23,16,0.0,5.9,5,5,40,11:20 AM,09:36 PM,06:19 AM,06:05 PM,16,25,25,22,8,79,67,4.5,1011,22,7,308,4
2020-03-30 18:00:00,23,16,0.0,5.9,5,1,40,11:20 AM,09:36 PM,06:19 AM,06:05 PM,16,19,20,19,9,80,83,1.8,1012,19,8,169,5
2020-03-30 21:00:00,23,16,0.0,5.9,5,1,40,11:20 AM,09:36 PM,06:19 AM,06:05 PM,15,16,16,16,11,83,91,0.3,1014,16,9,121,6
2020-03-31 00:00:00,23,13,0.0,11.6,4,1,44,12:18 PM,10:22 PM,06:19 AM,06:04 PM,14,15,15,15,9,30,92,0.1,1015,15,10,140,5
2020-03-31 03:00:00,23,13,0.0,11.6,4,1,44,12:18 PM,10:22 PM,06:19 AM,06:04 PM,12,14,13,14,9,2,92,0.0,1015,13,10,147,4
2020-03-31 06:00:00,23,13,0.0,11.6,4,1,44,12:18 PM,10:22 PM,06:19 AM,06:04 PM,11,13,13,13,7,1,91,0.0,1017,13,10,122,4
2020-03-31 09:00:00,23,13,0.0,11.6,4,5,44,12:18 PM,10:22 PM,06:19 AM,06:04 PM,10,17,17,17,6,0,67,0.0,1018,17,10,238,5
2020-03-31 12:00:00,23,13,0.0,11.6,4,6,44,12:18 PM,10:22 PM,06:19 AM,06:04 PM,9,21,23,21,9,0,47,0.0,1016,21,10,293,8
2020-03-31 15:00:00,23,13,0.0,11.6,4,6,44,12:18 PM,10:22 PM,06:19 AM,06:04 PM,8,24,24,23,9,0,40,0.0,1015,23,10,292,8
2020-03-31 18:00:00,23,13,0.0,11.6,4,1,44,12:18 PM,10:22 PM,06:19 AM,06:04 PM,7,20,22,20,8,0,50,0.0,1016,20,10,179,5
2020-03-31 21:00:00,23,13,0.0,11.6,4,1,44,12:18 PM,10:22 PM,06:19 AM,06:04 PM,7,15,16,15,11,0,61,0.0,1018,15,10,120,5
2020-04-01 00:00:00,24,12,0.0,11.6,6,1,56,01:16 PM,11:15 PM,06:20 AM,06:02 PM,7,13,13,13,13,0,67,0.0,1018,13,10,118,6
2020-04-01 03:00:00,24,12,0.0,11.6,6,1,56,01:16 PM,11:15 PM,06:20 AM,06:02 PM,9,12,12,12,15,0,81,0.0,1018,12,10,123,7
2020-04-01 06:00:00,24,12,0.0,11.6,6,1,56,01:16 PM,11:15 PM,06:20 AM,06:02 PM,11,12,13,12,14,0,88,0.0,1019,13,10,121,7
2020-04-01 09:00:00,24,12,0.0,11.6,6,5,56,01:16 PM,11:15 PM,06:20 AM,06:02 PM,11,19,21,19,13,0,62,0.0,1019,19,10,63,9
2020-04-01 12:00:00,24,12,0.0,11.6,6,6,56,01:16 PM,11:15 PM,06:20 AM,06:02 PM,8,25,25,24,12,0,38,0.0,1017,24,10,244,10
2020-04-01 15:00:00,24,12,0.0,11.6,6,6,56,01:16 PM,11:15 PM,06:20 AM,06:02 PM,7,25,25,24,12,2,33,0.0,1015,24,10,340,10
2020-04-01 18:00:00,24,12,0.0,11.6,6,1,56,01:16 PM,11:15 PM,06:20 AM,06:02 PM,6,25,25,22,14,4,44,0.0,1015,22,10,187,8
2020-04-01 21:00:00,24,12,0.0,11.6,6,1,56,01:16 PM,11:15 PM,06:20 AM,06:02 PM,6,18,20,18,16,9,50,0.0,1016,18,10,110,8
2020-04-02 00:00:00,18,15,0.0,5.9,5,1,64,02:10 PM,No moonset,06:21 AM,06:01 PM,7,17,17,17,15,33,50,0.0,1015,17,10,100,8
2020-04-02 03:00:00,18,15,0.0,5.9,5,1,64,02:10 PM,No moonset,06:21 AM,06:01 PM,10,17,17,17,8,75,62,0.0,1014,17,10,101,4
2020-04-02 06:00:00,18,15,0.0,5.9,5,1,64,02:10 PM,No moonset,06:21 AM,06:01 PM,14,16,16,16,9,75,86,1.9,1013,16,9,102,6
2020-04-02 09:00:00,18,15,0.0,5.9,5,4,64,02:10 PM,No moonset,06:21 AM,06:01 PM,15,15,15,15,11,89,96,10.8,1013,15,6,73,7
2020-04-02 12:00:00,18,15,0.0,5.9,5,4,64,02:10 PM,No moonset,06:21 AM,06:01 PM,16,17,17,17,12,100,92,7.0,1011,17,6,260,8
2020-04-02 15:00:00,18,15,0.0,5.9,5,4,64,02:10 PM,No moonset,06:21 AM,06:01 PM,16,18,18,18,13,97,87,5.0,1009,18,7,339,8
2020-04-02 18:00:00,18,15,0.0,5.9,5,1,64,02:10 PM,No moonset,06:21 AM,06:01 PM,15,16,16,16,9,67,91,2.8,1009,16,9,164,5
2020-04-02 21:00:00,18,15,0.0,5.9,5,1,64,02:10 PM,No moonset,06:21 AM,06:01 PM,14,15,15,15,4,76,92,1.3,1010,15,9,144,2
2020-04-03 00:00:00,20,11,0.0,8.7,4,1,71,03:00 PM,12:15 AM,06:22 AM,06:00 PM,13,14,14,14,6,36,92,0.5,1010,14,10,139,3
2020-04-03 03:00:00,20,11,0.0,8.7,4,1,71,03:00 PM,12:15 AM,06:22 AM,06:00 PM,12,13,13,13,8,10,92,0.0,1009,13,10,119,4
2020-04-03 06:00:00,20,11,0.0,8.7,4,1,71,03:00 PM,12:15 AM,06:22 AM,06:00 PM,12,13,13,13,9,9,91,0.0,1009,13,10,120,5
2020-04-03 09:00:00,20,11,0.0,8.7,4,5,71,03:00 PM,12:15 AM,06:22 AM,06:00 PM,13,16,16,16,6,35,81,0.0,1009,16,10,107,4
2020-04-03 12:00:00,20,11,0.0,8.7,4,5,71,03:00 PM,12:15 AM,06:22 AM,06:00 PM,12,19,19,19,3,48,63,0.0,1007,19,10,265,3
2020-04-03 15:00:00,20,11,0.0,8.7,4,5,71,03:00 PM,12:15 AM,06:22 AM,06:00 PM,13,17,17,17,5,83,79,1.0,1004,17,9,195,4
2020-04-03 18:00:00,20,11,0.0,8.7,4,1,71,03:00 PM,12:15 AM,06:22 AM,06:00 PM,13,14,14,14,10,73,93,1.7,1004,14,9,124,7
2020-04-03 21:00:00,20,11,0.0,8.7,4,1,71,03:00 PM,12:15 AM,06:22 AM,06:00 PM,13,11,14,11,8,86,93,2.3,1003,12,8,123,5
2020-04-04 00:00:00,15,10,0.0,4.3,3,1,79,03:46 PM,01:21 AM,06:23 AM,05:58 PM,14,14,15,14,6,100,95,0.9,1000,14,4,64,4
2020-04-04 03:00:00,15,10,0.0,4.3,3,1,79,03:46 PM,01:21 AM,06:23 AM,05:58 PM,15,15,15,15,3,100,98,8.9,997,15,4,184,2
2020-04-04 06:00:00,15,10,0.0,4.3,3,1,79,03:46 PM,01:21 AM,06:23 AM,05:58 PM,14,13,15,13,28,80,96,8.2,997,15,7,266,19
2020-04-04 09:00:00,15,10,0.0,4.3,3,3,79,03:46 PM,01:21 AM,06:23 AM,05:58 PM,11,11,14,11,39,85,84,4.8,1000,14,7,272,26
2020-04-04 12:00:00,15,10,0.0,4.3,3,3,79,03:46 PM,01:21 AM,06:23 AM,05:58 PM,10,12,14,12,43,96,79,2.8,1001,14,9,286,29
2020-04-04 15:00:00,15,10,0.0,4.3,3,3,79,03:46 PM,01:21 AM,06:23 AM,05:58 PM,10,11,13,11,42,86,83,3.3,1003,13,8,287,25
2020-04-04 18:00:00,15,10,0.0,4.3,3,1,79,03:46 PM,01:21 AM,06:23 AM,05:58 PM,9,9,11,9,30,85,84,2.2,1006,11,8,284,17
2020-04-04 21:00:00,15,10,0.0,4.3,3,1,79,03:46 PM,01:21 AM,06:23 AM,05:58 PM,8,8,10,8,19,80,87,1.7,1009,10,10,286,13
2020-04-05 00:00:00,11,4,0.0,5.7,2,1,87,04:27 PM,02:30 AM,06:23 AM,05:57 PM,7,7,9,7,12,60,90,0.9,1011,9,10,282,8
2020-04-05 03:00:00,11,4,0.0,5.7,2,1,87,04:27 PM,02:30 AM,06:23 AM,05:57 PM,6,7,7,7,8,77,92,0.5,1012,7,9,268,4
2020-04-05 06:00:00,11,4,0.0,5.7,2,1,87,04:27 PM,02:30 AM,06:23 AM,05:57 PM,5,6,6,6,5,43,94,0.2,1013,6,4,265,3
2020-04-05 09:00:00,11,4,0.0,5.7,2,2,87,04:27 PM,02:30 AM,06:23 AM,05:57 PM,5,7,9,7,14,41,77,0.0,1014,9,7,276,12
2020-04-05 12:00:00,11,4,0.0,5.7,2,4,87,04:27 PM,02:30 AM,06:23 AM,05:57 PM,4,8,10,8,27,67,65,0.0,1014,10,10,289,18
2020-04-05 15:00:00,11,4,0.0,5.7,2,3,87,04:27 PM,02:30 AM,06:23 AM,05:57 PM,5,9,11,9,25,67,70,0.1,1013,11,10,282,14
2020-04-05 18:00:00,11,4,0.0,5.7,2,1,87,04:27 PM,02:30 AM,06:23 AM,05:57 PM,7,8,11,8,20,75,72,0.0,1014,8,10,287,11
2020-04-05 21:00:00,11,4,0.0,5.7,2,1,87,04:27 PM,02:30 AM,06:23 AM,05:57 PM,8,5,8,5,14,78,76,0.0,1016,5,10,294,8
2020-04-06 00:00:00,15,9,0.0,5.7,3,1,94,05:06 PM,03:41 AM,06:24 AM,05:56 PM,8,9,9,9,8,92,82,0.0,1017,9,10,309,5
2020-04-06 03:00:00,15,9,0.0,5.7,3,1,94,05:06 PM,03:41 AM,06:24 AM,05:56 PM,9,11,11,11,5,92,83,0.0,1017,11,10,322,3
2020-04-06 06:00:00,15,9,0.0,5.7,3,1,94,05:06 PM,03:41 AM,06:24 AM,05:56 PM,9,10,10,10,2,94,89,0.0,1019,10,10,145,1
2020-04-06 09:00:00,15,9,0.0,5.7,3,3,94,05:06 PM,03:41 AM,06:24 AM,05:56 PM,7,11,12,11,8,56,76,0.0,1020,12,10,189,5
2020-04-06 12:00:00,15,9,0.0,5.7,3,4,94,05:06 PM,03:41 AM,06:24 AM,05:56 PM,7,13,14,13,15,69,63,0.1,1018,14,9,264,10
2020-04-06 15:00:00,15,9,0.0,5.7,3,3,94,05:06 PM,03:41 AM,06:24 AM,05:56 PM,6,14,15,14,17,87,56,0.3,1017,15,9,271,11
2020-04-06 18:00:00,15,9,0.0,5.7,3,1,94,05:06 PM,03:41 AM,06:24 AM,05:56 PM,5,13,15,13,11,36,68,0.1,1019,13,10,238,6
2020-04-06 21:00:00,15,9,0.0,5.7,3,1,94,05:06 PM,03:41 AM,06:24 AM,05:56 PM,6,10,11,10,9,19,80,0.0,1022,10,10,153,4
2020-04-07 00:00:00,16,8,0.0,7.2,4,1,100,05:42 PM,04:53 AM,06:25 AM,05:55 PM,7,9,9,9,10,15,85,0.0,1022,9,10,122,5
2020-04-07 03:00:00,16,8,0.0,7.2,4,1,100,05:42 PM,04:53 AM,06:25 AM,05:55 PM,7,8,9,8,9,9,90,0.0,1022,9,10,118,5
2020-04-07 06:00:00,16,8,0.0,7.2,4,1,100,05:42 PM,04:53 AM,06:25 AM,05:55 PM,7,8,9,8,8,9,92,0.0,1022,9,10,129,5
2020-04-07 09:00:00,16,8,0.0,7.2,4,4,100,05:42 PM,04:53 AM,06:25 AM,05:55 PM,7,12,12,12,7,8,73,0.0,1022,12,10,55,4
2020-04-07 12:00:00,16,8,0.0,7.2,4,5,100,05:42 PM,04:53 AM,06:25 AM,05:55 PM,7,15,15,15,10,37,58,0.0,1021,15,10,7,7
2020-04-07 15:00:00,16,8,0.0,7.2,4,5,100,05:42 PM,04:53 AM,06:25 AM,05:55 PM,8,15,15,15,9,63,61,0.1,1019,15,10,206,5
2020-04-07 18:00:00,16,8,0.0,7.2,4,1,100,05:42 PM,04:53 AM,06:25 AM,05:55 PM,7,12,12,12,6,45,73,0.0,1020,12,10,183,3
2020-04-07 21:00:00,16,8,0.0,7.2,4,1,100,05:42 PM,04:53 AM,06:25 AM,05:55 PM,7,10,11,10,9,31,80,0.0,1021,11,10,113,5
2020-04-08 00:00:00,15,11,0.0,4.2,4,1,100,06:18 PM,06:06 AM,06:26 AM,05:53 PM,8,12,12,12,10,50,77,0.0,1020,12,10,124,6
2020-04-08 03:00:00,15,11,0.0,4.2,4,1,100,06:18 PM,06:06 AM,06:26 AM,05:53 PM,9,13,13,13,4,62,77,0.0,1020,13,10,116,3
