date_time,Lavington_maxtempC,Lavington_mintempC,Lavington_totalSnow_cm,Lavington_sunHour,Lavington_uvIndex,Lavington_uvIndex,Lavington_moon_illumination,Lavington_moonrise,Lavington_moonset,Lavington_sunrise,Lavington_sunset,Lavington_DewPointC,Lavington_FeelsLikeC,Lavington_HeatIndexC,Lavington_WindChillC,Lavington_WindGustKmph,Lavington_cloudcover,Lavington_humidity,Lavington_precipMM,Lavington_pressure,Lavington_tempC,Lavington_visibility,Lavington_winddirDegree,Lavington_windspeedKmph
2020-04-12 00:00:00,18,3,0.0,8.7,4,1,61,09:07 PM,10:58 AM,06:34 AM,05:51 PM,3,5,6,5,16,0,83,0.0,1015,6,10,223,8
2020-04-12 03:00:00,18,3,0.0,8.7,4,1,61,09:07 PM,10:58 AM,06:34 AM,05:51 PM,3,3,4,3,10,9,92,0.0,1015,4,10,170,5
2020-04-12 06:00:00,18,3,0.0,8.7,4,1,61,09:07 PM,10:58 AM,06:34 AM,05:51 PM,2,2,3,2,9,11,93,0.0,1017,3,10,136,5
2020-04-12 09:00:00,18,3,0.0,8.7,4,3,61,09:07 PM,10:58 AM,06:34 AM,05:51 PM,4,9,10,9,5,3,70,0.0,1017,10,10,160,3
2020-04-12 12:00:00,18,3,0.0,8.7,4,5,61,09:07 PM,10:58 AM,06:34 AM,05:51 PM,5,16,16,16,8,3,51,0.0,1017,16,10,232,6
2020-04-12 15:00:00,18,3,0.0,8.7,4,5,61,09:07 PM,10:58 AM,06:34 AM,05:51 PM,7,17,17,17,12,3,50,0.0,1016,17,10,267,10
2020-04-12 18:00:00,18,3,0.0,8.7,4,1,61,09:07 PM,10:58 AM,06:34 AM,05:51 PM,8,15,17,15,16,3,69,0.0,1018,15,10,263,10
2020-04-12 21:00:00,18,3,0.0,8.7,4,1,61,09:07 PM,10:58 AM,06:34 AM,05:51 PM,7,11,12,11,8,5,82,0.0,1020,11,10,190,4
2020-04-13 00:00:00,19,7,0.0,8.7,5,1,53,09:59 PM,12:03 PM,06:35 AM,05:50 PM,7,9,9,9,6,68,87,0.0,1020,9,10,138,3
2020-04-13 03:00:00,19,7,0.0,8.7,5,1,53,09:59 PM,12:03 PM,06:35 AM,05:50 PM,6,8,8,8,7,57,88,0.0,1019,8,10,135,3
2020-04-13 06:00:00,19,7,0.0,8.7,5,1,53,09:59 PM,12:03 PM,06:35 AM,05:50 PM,6,8,8,8,8,20,89,0.0,1020,8,10,113,4
2020-04-13 09:00:00,19,7,0.0,8.7,5,4,53,09:59 PM,12:03 PM,06:35 AM,05:50 PM,8,13,13,13,6,7,72,0.0,1021,13,10,50,5
2020-04-13 12:00:00,19,7,0.0,8.7,5,5,53,09:59 PM,12:03 PM,06:35 AM,05:50 PM,8,18,18,18,8,14,53,0.0,1020,18,10,237,7
2020-04-13 15:00:00,19,7,0.0,8.7,5,5,53,09:59 PM,12:03 PM,06:35 AM,05:50 PM,7,19,19,19,9,17,46,0.0,1019,19,10,309,8
2020-04-13 18:00:00,19,7,0.0,8.7,5,1,53,09:59 PM,12:03 PM,06:35 AM,05:50 PM,6,17,18,17,6,6,57,0.0,1021,17,10,270,4
2020-04-13 21:00:00,19,7,0.0,8.7,5,1,53,09:59 PM,12:03 PM,06:35 AM,05:50 PM,6,14,17,14,6,1,68,0.0,1022,14,10,183,3
2020-04-14 00:00:00,20,9,0.0,8.7,5,1,46,10:55 PM,01:00 PM,06:36 AM,05:49 PM,6,11,12,11,9,4,76,0.0,1023,11,10,134,4
2020-04-14 03:00:00,20,9,0.0,8.7,5,1,46,10:55 PM,01:00 PM,06:36 AM,05:49 PM,6,9,9,9,9,8,82,0.0,1023,9,10,115,5
2020-04-14 06:00:00,20,9,0.0,8.7,5,1,46,10:55 PM,01:00 PM,06:36 AM,05:49 PM,6,8,9,8,10,9,86,0.0,1024,9,10,128,5
2020-04-14 09:00:00,20,9,0.0,8.7,5,4,46,10:55 PM,01:00 PM,06:36 AM,05:49 PM,8,14,14,14,6,21,68,0.0,1025,14,10,157,4
2020-04-14 12:00:00,20,9,0.0,8.7,5,5,46,10:55 PM,01:00 PM,06:36 AM,05:49 PM,8,17,17,17,3,24,58,0.0,1024,17,10,221,2
2020-04-14 15:00:00,20,9,0.0,8.7,5,5,46,10:55 PM,01:00 PM,06:36 AM,05:49 PM,8,19,19,19,2,26,49,0.0,1023,19,10,275,2
2020-04-14 18:00:00,20,9,0.0,8.7,5,1,46,10:55 PM,01:00 PM,06:36 AM,05:49 PM,8,18,20,18,4,28,58,0.0,1024,18,10,232,2
2020-04-14 21:00:00,20,9,0.0,8.7,5,1,46,10:55 PM,01:00 PM,06:36 AM,05:49 PM,7,14,15,14,6,23,68,0.0,1025,14,10,150,3
2020-04-15 00:00:00,24,11,0.0,8.7,5,1,38,11:53 PM,01:50 PM,06:37 AM,05:47 PM,7,12,12,12,9,16,72,0.0,1025,12,10,122,4
2020-04-15 03:00:00,24,11,0.0,8.7,5,1,38,11:53 PM,01:50 PM,06:37 AM,05:47 PM,7,11,11,11,10,15,75,0.0,1023,11,10,113,5
2020-04-15 06:00:00,24,11,0.0,8.7,5,1,38,11:53 PM,01:50 PM,06:37 AM,05:47 PM,7,11,11,11,10,13,77,0.0,1024,11,10,113,5
2020-04-15 09:00:00,24,11,0.0,8.7,5,5,38,11:53 PM,01:50 PM,06:37 AM,05:47 PM,8,16,16,16,6,10,60,0.0,1023,16,10,99,4
2020-04-15 12:00:00,24,11,0.0,8.7,5,6,38,11:53 PM,01:50 PM,06:37 AM,05:47 PM,9,23,23,22,8,8,42,0.0,1021,22,10,268,7
2020-04-15 15:00:00,24,11,0.0,8.7,5,6,38,11:53 PM,01:50 PM,06:37 AM,05:47 PM,9,25,25,24,11,10,40,0.0,1018,24,10,121,9
2020-04-15 18:00:00,24,11,0.0,8.7,5,1,38,11:53 PM,01:50 PM,06:37 AM,05:47 PM,9,24,24,22,12,26,52,0.0,1018,22,10,34,7
2020-04-15 21:00:00,24,11,0.0,8.7,5,1,38,11:53 PM,01:50 PM,06:37 AM,05:47 PM,9,20,23,20,11,33,62,0.0,1017,20,10,62,5
2020-04-16 00:00:00,23,14,0.0,7.2,5,1,30,No moonrise,02:32 PM,06:38 AM,05:46 PM,8,16,17,16,11,43,67,0.0,1016,16,10,65,5
2020-04-16 03:00:00,23,14,0.0,7.2,5,1,30,No moonrise,02:32 PM,06:38 AM,05:46 PM,9,15,15,15,16,47,67,0.0,1013,15,10,56,8
2020-04-16 06:00:00,23,14,0.0,7.2,5,1,30,No moonrise,02:32 PM,06:38 AM,05:46 PM,9,15,15,15,11,48,69,0.0,1011,15,10,93,5
2020-04-16 09:00:00,23,14,0.0,7.2,5,5,30,No moonrise,02:32 PM,06:38 AM,05:46 PM,11,17,17,17,9,66,68,0.1,1011,17,10,48,6
2020-04-16 12:00:00,23,14,0.0,7.2,5,5,30,No moonrise,02:32 PM,06:38 AM,05:46 PM,12,21,23,21,14,36,57,0.0,1009,21,10,224,12
2020-04-16 15:00:00,23,14,0.0,7.2,5,6,30,No moonrise,02:32 PM,06:38 AM,05:46 PM,12,25,25,23,17,22,51,0.0,1007,23,10,307,12
2020-04-16 18:00:00,23,14,0.0,7.2,5,1,30,No moonrise,02:32 PM,06:38 AM,05:46 PM,10,21,24,21,20,19,58,0.0,1009,21,10,260,11
2020-04-16 21:00:00,23,14,0.0,7.2,5,1,30,No moonrise,02:32 PM,06:38 AM,05:46 PM,9,18,20,18,19,14,73,0.0,1011,18,10,250,9
2020-04-17 00:00:00,17,6,0.0,7.2,4,1,23,12:51 AM,03:10 PM,06:39 AM,05:45 PM,8,11,13,11,19,4,83,0.0,1013,12,10,254,9
2020-04-17 03:00:00,17,6,0.0,7.2,4,1,23,12:51 AM,03:10 PM,06:39 AM,05:45 PM,5,7,8,7,17,0,82,0.0,1013,8,10,255,8
2020-04-17 06:00:00,17,6,0.0,7.2,4,1,23,12:51 AM,03:10 PM,06:39 AM,05:45 PM,3,5,7,5,15,0,78,0.0,1015,7,10,262,7
2020-04-17 09:00:00,17,6,0.0,7.2,4,4,23,12:51 AM,03:10 PM,06:39 AM,05:45 PM,5,10,12,10,16,6,65,0.0,1015,12,10,254,12
2020-04-17 12:00:00,17,6,0.0,7.2,4,5,23,12:51 AM,03:10 PM,06:39 AM,05:45 PM,7,16,16,16,19,44,55,0.0,1014,16,10,256,17
2020-04-17 15:00:00,17,6,0.0,7.2,4,5,23,12:51 AM,03:10 PM,06:39 AM,05:45 PM,8,17,17,17,20,70,57,0.0,1013,17,10,260,17
2020-04-17 18:00:00,17,6,0.0,7.2,4,1,23,12:51 AM,03:10 PM,06:39 AM,05:45 PM,8,15,15,15,14,51,62,0.0,1014,15,10,279,10
2020-04-17 21:00:00,17,6,0.0,7.2,4,1,23,12:51 AM,03:10 PM,06:39 AM,05:45 PM,7,11,11,11,11,16,74,0.0,1015,11,10,282,6
2020-04-18 00:00:00,17,6,0.0,8.7,4,1,15,01:49 AM,03:42 PM,06:39 AM,05:43 PM,6,9,9,9,8,9,85,0.0,1015,9,10,274,4
2020-04-18 03:00:00,17,6,0.0,8.7,4,1,15,01:49 AM,03:42 PM,06:39 AM,05:43 PM,6,7,7,7,5,4,91,0.0,1014,7,10,240,3
2020-04-18 06:00:00,17,6,0.0,8.7,4,1,15,01:49 AM,03:42 PM,06:39 AM,05:43 PM,5,6,6,6,6,4,94,0.0,1015,6,5,256,3
2020-04-18 09:00:00,17,6,0.0,8.7,4,3,15,01:49 AM,03:42 PM,06:39 AM,05:43 PM,6,11,11,11,9,16,73,0.0,1015,11,7,263,6
2020-04-18 12:00:00,17,6,0.0,8.7,4,5,15,01:49 AM,03:42 PM,06:39 AM,05:43 PM,7,16,16,16,10,10,53,0.0,1014,16,10,270,9
2020-04-18 15:00:00,17,6,0.0,8.7,4,5,15,01:49 AM,03:42 PM,06:39 AM,05:43 PM,7,17,17,17,14,4,51,0.0,1013,17,10,271,12
2020-04-18 18:00:00,17,6,0.0,8.7,4,1,15,01:49 AM,03:42 PM,06:39 AM,05:43 PM,7,15,17,15,17,23,68,0.0,1013,15,10,263,10
2020-04-18 21:00:00,17,6,0.0,8.7,4,1,15,01:49 AM,03:42 PM,06:39 AM,05:43 PM,7,11,12,11,11,77,82,0.0,1015,11,10,240,5
2020-04-19 00:00:00,17,6,0.0,8.7,3,1,8,02:46 AM,04:10 PM,06:40 AM,05:42 PM,7,8,8,8,5,92,89,0.0,1015,8,10,172,3
2020-04-19 03:00:00,17,6,0.0,8.7,3,1,8,02:46 AM,04:10 PM,06:40 AM,05:42 PM,6,7,7,7,5,37,93,0.0,1015,7,5,126,3
2020-04-19 06:00:00,17,6,0.0,8.7,3,1,8,02:46 AM,04:10 PM,06:40 AM,05:42 PM,5,6,6,6,6,16,95,0.0,1015,6,2,116,3
2020-04-19 09:00:00,17,6,0.0,8.7,3,3,8,02:46 AM,04:10 PM,06:40 AM,05:42 PM,6,11,11,11,5,18,75,0.0,1015,11,7,43,3
2020-04-19 12:00:00,17,6,0.0,8.7,3,5,8,02:46 AM,04:10 PM,06:40 AM,05:42 PM,6,16,16,16,5,13,54,0.0,1014,16,10,5,5
2020-04-19 15:00:00,17,6,0.0,8.7,3,5,8,02:46 AM,04:10 PM,06:40 AM,05:42 PM,5,17,17,17,8,13,47,0.0,1013,17,10,211,7
2020-04-19 18:00:00,17,6,0.0,8.7,3,1,8,02:46 AM,04:10 PM,06:40 AM,05:42 PM,5,15,16,15,6,7,58,0.0,1014,15,10,286,4
2020-04-19 21:00:00,17,6,0.0,8.7,3,1,8,02:46 AM,04:10 PM,06:40 AM,05:42 PM,4,11,12,11,9,10,67,0.0,1015,11,10,139,4
2020-04-20 00:00:00,20,9,0.0,5.7,4,1,0,03:43 AM,04:37 PM,06:41 AM,05:41 PM,4,9,9,9,12,36,69,0.0,1014,9,10,75,6
2020-04-20 03:00:00,20,9,0.0,5.7,4,1,0,03:43 AM,04:37 PM,06:41 AM,05:41 PM,4,9,10,9,12,56,70,0.0,1013,10,10,74,6
2020-04-20 06:00:00,20,9,0.0,5.7,4,1,0,03:43 AM,04:37 PM,06:41 AM,05:41 PM,6,9,10,9,10,79,76,0.2,1014,10,5,71,6
2020-04-20 09:00:00,20,9,0.0,5.7,4,3,0,03:43 AM,04:37 PM,06:41 AM,05:41 PM,7,10,11,10,10,96,80,0.5,1014,11,2,73,6
2020-04-20 12:00:00,20,9,0.0,5.7,4,4,0,03:43 AM,04:37 PM,06:41 AM,05:41 PM,8,16,16,16,14,71,60,0.2,1012,16,7,245,11
2020-04-20 15:00:00,20,9,0.0,5.7,4,5,0,03:43 AM,04:37 PM,06:41 AM,05:41 PM,9,20,20,20,15,48,50,0.0,1011,20,10,321,12
2020-04-20 18:00:00,20,9,0.0,5.7,4,1,0,03:43 AM,04:37 PM,06:41 AM,05:41 PM,10,18,18,18,15,34,60,0.0,1014,18,10,278,9
2020-04-20 21:00:00,20,9,0.0,5.7,4,1,0,03:43 AM,04:37 PM,06:41 AM,05:41 PM,10,13,13,13,9,25,80,0.0,1016,13,10,241,5
