date_time,Palmerston_maxtempC,Palmerston_mintempC,Palmerston_totalSnow_cm,Palmerston_sunHour,Palmerston_uvIndex,Palmerston_uvIndex,Palmerston_moon_illumination,Palmerston_moonrise,Palmerston_moonset,Palmerston_sunrise,Palmerston_sunset,Palmerston_DewPointC,Palmerston_FeelsLikeC,Palmerston_HeatIndexC,Palmerston_WindChillC,Palmerston_WindGustKmph,Palmerston_cloudcover,Palmerston_humidity,Palmerston_precipMM,Palmerston_pressure,Palmerston_tempC,Palmerston_visibility,Palmerston_winddirDegree,Palmerston_windspeedKmph
2020-04-07 15:00:00,19,9,0.0,11.6,4,5,100,05:51 PM,04:54 AM,06:39 AM,06:00 PM,9,19,19,19,20,33,52,0.0,1011,19,10,294,16
2020-04-07 18:00:00,19,9,0.0,11.6,4,1,100,05:51 PM,04:54 AM,06:39 AM,06:00 PM,10,14,14,14,16,37,77,0.0,1010,14,10,287,8
2020-04-07 21:00:00,19,9,0.0,11.6,4,1,100,05:51 PM,04:54 AM,06:39 AM,06:00 PM,12,12,14,12,15,91,82,0.0,1011,12,10,311,9
2020-04-08 00:00:00,16,12,0.0,4.2,4,1,100,06:22 PM,06:10 AM,06:40 AM,05:59 PM,11,12,13,12,17,42,92,0.0,1010,13,10,340,9
2020-04-08 03:00:00,16,12,0.0,4.2,4,1,100,06:22 PM,06:10 AM,06:40 AM,05:59 PM,12,13,14,13,13,80,88,0.0,1009,14,10,328,8
2020-04-08 06:00:00,16,12,0.0,4.2,4,1,100,06:22 PM,06:10 AM,06:40 AM,05:59 PM,13,13,13,13,12,100,97,1.3,1010,13,9,342,8
2020-04-08 09:00:00,16,12,0.0,4.2,4,3,100,06:22 PM,06:10 AM,06:40 AM,05:59 PM,14,15,14,15,8,100,97,1.5,1011,14,9,333,6
2020-04-08 12:00:00,16,12,0.0,4.2,4,4,100,06:22 PM,06:10 AM,06:40 AM,05:59 PM,15,16,16,16,8,100,93,2.5,1010,16,9,311,6
2020-04-08 15:00:00,16,12,0.0,4.2,4,4,100,06:22 PM,06:10 AM,06:40 AM,05:59 PM,14,15,15,15,9,66,89,1.1,1009,15,10,307,6
2020-04-08 18:00:00,16,12,0.0,4.2,4,1,100,06:22 PM,06:10 AM,06:40 AM,05:59 PM,11,12,12,12,8,86,95,1.6,1008,12,10,309,4
2020-04-08 21:00:00,16,12,0.0,4.2,4,1,100,06:22 PM,06:10 AM,06:40 AM,05:59 PM,11,12,12,12,9,53,96,0.0,1009,12,2,344,5
2020-04-09 00:00:00,15,7,0.0,5.7,3,1,83,06:55 PM,07:27 AM,06:41 AM,05:57 PM,10,9,10,9,17,76,97,0.1,1008,10,2,335,9
2020-04-09 03:00:00,15,7,0.0,5.7,3,1,83,06:55 PM,07:27 AM,06:41 AM,05:57 PM,10,9,11,9,20,74,95,0.0,1007,11,10,341,13
2020-04-09 06:00:00,15,7,0.0,5.7,3,1,83,06:55 PM,07:27 AM,06:41 AM,05:57 PM,10,10,11,10,14,50,97,0.0,1006,11,2,326,9
2020-04-09 09:00:00,15,7,0.0,5.7,3,3,83,06:55 PM,07:27 AM,06:41 AM,05:57 PM,12,14,14,14,8,78,87,1.9,1009,14,9,242,5
2020-04-09 12:00:00,15,7,0.0,5.7,3,3,83,06:55 PM,07:27 AM,06:41 AM,05:57 PM,10,14,15,14,26,51,74,4.3,1010,15,7,170,14
2020-04-09 15:00:00,15,7,0.0,5.7,3,3,83,06:55 PM,07:27 AM,06:41 AM,05:57 PM,8,13,14,13,17,87,68,1.9,1009,14,9,154,11
2020-04-09 18:00:00,15,7,0.0,5.7,3,1,83,06:55 PM,07:27 AM,06:41 AM,05:57 PM,5,9,10,9,15,79,73,2.0,1011,10,9,128,7
2020-04-09 21:00:00,15,7,0.0,5.7,3,1,83,06:55 PM,07:27 AM,06:41 AM,05:57 PM,4,6,7,6,13,21,84,0.0,1014,7,10,103,6
2020-04-10 00:00:00,16,6,0.0,5.7,4,1,76,07:31 PM,08:43 AM,06:42 AM,05:55 PM,4,6,6,6,5,24,88,0.0,1014,6,10,130,2
2020-04-10 03:00:00,16,6,0.0,5.7,4,1,76,07:31 PM,08:43 AM,06:42 AM,05:55 PM,5,7,7,7,6,27,92,0.0,1015,7,10,31,3
2020-04-10 06:00:00,16,6,0.0,5.7,4,1,76,07:31 PM,08:43 AM,06:42 AM,05:55 PM,5,6,6,6,5,67,94,0.0,1016,6,2,350,2
2020-04-10 09:00:00,16,6,0.0,5.7,4,4,76,07:31 PM,08:43 AM,06:42 AM,05:55 PM,7,12,12,12,3,13,70,0.0,1017,12,10,322,2
2020-04-10 12:00:00,16,6,0.0,5.7,4,4,76,07:31 PM,08:43 AM,06:42 AM,05:55 PM,8,16,16,16,6,72,58,0.0,1017,16,10,264,5
2020-04-10 15:00:00,16,6,0.0,5.7,4,4,76,07:31 PM,08:43 AM,06:42 AM,05:55 PM,7,15,15,15,5,77,59,0.0,1015,15,10,238,4
2020-04-10 18:00:00,16,6,0.0,5.7,4,1,76,07:31 PM,08:43 AM,06:42 AM,05:55 PM,8,10,10,10,5,16,82,0.0,1015,10,10,228,3
2020-04-10 21:00:00,16,6,0.0,5.7,4,1,76,07:31 PM,08:43 AM,06:42 AM,05:55 PM,7,8,8,8,5,8,95,0.0,1017,8,2,63,2
2020-04-11 00:00:00,19,7,0.0,8.7,3,1,68,08:10 PM,09:59 AM,06:43 AM,05:54 PM,7,7,7,7,7,3,96,0.0,1016,7,2,38,3
2020-04-11 03:00:00,19,7,0.0,8.7,3,1,68,08:10 PM,09:59 AM,06:43 AM,05:54 PM,7,8,7,8,7,7,97,0.0,1015,7,2,29,3
2020-04-11 06:00:00,19,7,0.0,8.7,3,1,68,08:10 PM,09:59 AM,06:43 AM,05:54 PM,7,7,7,7,8,2,96,0.0,1015,7,2,47,4
2020-04-11 09:00:00,19,7,0.0,8.7,3,4,68,08:10 PM,09:59 AM,06:43 AM,05:54 PM,9,13,13,13,3,0,73,0.0,1015,13,10,349,3
2020-04-11 12:00:00,19,7,0.0,8.7,3,5,68,08:10 PM,09:59 AM,06:43 AM,05:54 PM,9,19,19,19,6,0,51,0.0,1013,19,10,300,6
2020-04-11 15:00:00,19,7,0.0,8.7,3,5,68,08:10 PM,09:59 AM,06:43 AM,05:54 PM,8,18,18,18,14,32,54,0.0,1012,18,10,266,11
2020-04-11 18:00:00,19,7,0.0,8.7,3,1,68,08:10 PM,09:59 AM,06:43 AM,05:54 PM,8,16,20,16,10,100,86,0.0,1011,16,10,295,5
2020-04-11 21:00:00,19,7,0.0,8.7,3,1,68,08:10 PM,09:59 AM,06:43 AM,05:54 PM,8,12,16,12,10,30,96,0.0,1013,12,2,6,5
2020-04-12 00:00:00,20,8,0.0,8.7,4,1,61,08:56 PM,11:10 AM,06:44 AM,05:52 PM,8,8,8,8,10,18,97,0.0,1012,8,2,7,5
2020-04-12 03:00:00,20,8,0.0,8.7,4,1,61,08:56 PM,11:10 AM,06:44 AM,05:52 PM,8,8,8,8,11,100,98,0.0,1011,8,0,343,5
2020-04-12 06:00:00,20,8,0.0,8.7,4,1,61,08:56 PM,11:10 AM,06:44 AM,05:52 PM,8,8,9,8,10,65,97,0.0,1010,9,2,350,5
2020-04-12 09:00:00,20,8,0.0,8.7,4,4,61,08:56 PM,11:10 AM,06:44 AM,05:52 PM,10,14,14,14,9,5,76,0.0,1010,14,10,338,8
2020-04-12 12:00:00,20,8,0.0,8.7,4,5,61,08:56 PM,11:10 AM,06:44 AM,05:52 PM,10,20,20,20,14,0,54,0.0,1008,20,10,329,12
2020-04-12 15:00:00,20,8,0.0,8.7,4,5,61,08:56 PM,11:10 AM,06:44 AM,05:52 PM,10,19,19,19,27,23,53,0.0,1004,19,10,308,19
2020-04-12 18:00:00,20,8,0.0,8.7,4,1,61,08:56 PM,11:10 AM,06:44 AM,05:52 PM,8,15,15,15,24,6,64,0.0,1002,15,10,349,12
2020-04-12 21:00:00,20,8,0.0,8.7,4,1,61,08:56 PM,11:10 AM,06:44 AM,05:52 PM,8,12,13,12,21,45,69,0.0,999,13,10,43,10
2020-04-13 00:00:00,15,9,0.0,4.1,3,1,53,09:46 PM,12:16 PM,06:45 AM,05:51 PM,11,13,14,13,24,100,82,0.6,997,14,2,352,12
2020-04-13 03:00:00,15,9,0.0,4.1,3,1,53,09:46 PM,12:16 PM,06:45 AM,05:51 PM,14,14,15,14,28,79,96,3.0,994,15,8,323,16
2020-04-13 06:00:00,15,9,0.0,4.1,3,1,53,09:46 PM,12:16 PM,06:45 AM,05:51 PM,13,12,14,12,36,61,92,3.2,992,14,8,333,21
2020-04-13 09:00:00,15,9,0.0,4.1,3,3,53,09:46 PM,12:16 PM,06:45 AM,05:51 PM,11,11,13,11,45,79,88,1.8,995,13,10,292,29
2020-04-13 12:00:00,15,9,0.0,4.1,3,3,53,09:46 PM,12:16 PM,06:45 AM,05:51 PM,8,13,15,13,46,100,65,2.1,996,15,10,296,35
2020-04-13 15:00:00,15,9,0.0,4.1,3,3,53,09:46 PM,12:16 PM,06:45 AM,05:51 PM,9,8,11,8,51,73,88,1.9,996,11,9,280,26
2020-04-13 18:00:00,15,9,0.0,4.1,3,1,53,09:46 PM,12:16 PM,06:45 AM,05:51 PM,7,7,9,7,40,89,85,2.8,999,9,7,291,19
2020-04-13 21:00:00,15,9,0.0,4.1,3,1,53,09:46 PM,12:16 PM,06:45 AM,05:51 PM,7,7,9,7,39,82,87,1.4,1000,9,10,288,18
2020-04-14 00:00:00,13,6,0.0,4.1,3,1,46,10:42 PM,01:15 PM,06:46 AM,05:49 PM,7,5,8,5,49,100,90,2.9,1000,8,7,287,23
2020-04-14 03:00:00,13,6,0.0,4.1,3,1,46,10:42 PM,01:15 PM,06:46 AM,05:49 PM,7,5,9,5,40,81,90,2.1,1001,9,10,275,24
2020-04-14 06:00:00,13,6,0.0,4.1,3,1,46,10:42 PM,01:15 PM,06:46 AM,05:49 PM,6,5,7,5,24,82,89,3.2,1002,7,7,282,12
2020-04-14 09:00:00,13,6,0.0,4.1,3,2,46,10:42 PM,01:15 PM,06:46 AM,05:49 PM,7,7,9,7,28,80,88,2.1,1004,9,9,277,18
2020-04-14 12:00:00,13,6,0.0,4.1,3,3,46,10:42 PM,01:15 PM,06:46 AM,05:49 PM,1,12,13,12,27,88,42,2.4,1006,13,9,248,17
2020-04-14 15:00:00,13,6,0.0,4.1,3,3,46,10:42 PM,01:15 PM,06:46 AM,05:49 PM,-0,10,12,10,24,70,44,0.1,1007,12,10,261,16
2020-04-14 18:00:00,13,6,0.0,4.1,3,1,46,10:42 PM,01:15 PM,06:46 AM,05:49 PM,1,9,11,9,9,74,69,0.1,1008,9,10,324,4
2020-04-14 21:00:00,13,6,0.0,4.1,3,1,46,10:42 PM,01:15 PM,06:46 AM,05:49 PM,3,5,6,5,9,77,84,0.1,1009,6,10,343,4
2020-04-15 00:00:00,14,4,0.0,8.7,3,1,38,11:41 PM,02:04 PM,06:47 AM,05:48 PM,2,4,4,4,7,79,87,0.3,1009,4,10,149,3
2020-04-15 03:00:00,14,4,0.0,8.7,3,1,38,11:41 PM,02:04 PM,06:47 AM,05:48 PM,3,5,5,5,5,85,87,0.0,1009,5,10,93,3
2020-04-15 06:00:00,14,4,0.0,8.7,3,1,38,11:41 PM,02:04 PM,06:47 AM,05:48 PM,3,4,4,4,6,26,94,0.0,1010,4,2,21,3
2020-04-15 09:00:00,14,4,0.0,8.7,3,3,38,11:41 PM,02:04 PM,06:47 AM,05:48 PM,5,10,10,10,1,32,74,0.0,1011,10,10,231,1
2020-04-15 12:00:00,14,4,0.0,8.7,3,4,38,11:41 PM,02:04 PM,06:47 AM,05:48 PM,5,14,14,14,6,18,53,0.0,1010,14,10,270,6
2020-04-15 15:00:00,14,4,0.0,8.7,3,4,38,11:41 PM,02:04 PM,06:47 AM,05:48 PM,5,12,13,12,15,19,56,0.0,1008,13,10,271,13
2020-04-15 18:00:00,14,4,0.0,8.7,3,1,38,11:41 PM,02:04 PM,06:47 AM,05:48 PM,6,11,14,11,8,17,88,0.0,1008,11,10,277,4
2020-04-15 21:00:00,14,4,0.0,8.7,3,1,38,11:41 PM,02:04 PM,06:47 AM,05:48 PM,5,8,10,8,5,40,94,0.0,1008,8,2,61,3
2020-04-16 00:00:00,15,7,0.0,5.6,3,1,30,No moonrise,02:46 PM,06:48 AM,05:46 PM,6,7,7,7,3,74,91,0.1,1008,7,10,73,1
2020-04-16 03:00:00,15,7,0.0,5.6,3,1,30,No moonrise,02:46 PM,06:48 AM,05:46 PM,6,7,7,7,4,89,96,0.2,1006,7,9,342,2
2020-04-16 06:00:00,15,7,0.0,5.6,3,1,30,No moonrise,02:46 PM,06:48 AM,05:46 PM,7,6,7,6,14,79,98,0.4,1006,7,9,322,7
2020-04-16 09:00:00,15,7,0.0,5.6,3,3,30,No moonrise,02:46 PM,06:48 AM,05:46 PM,10,12,13,12,13,82,83,0.1,1006,13,10,294,10
2020-04-16 12:00:00,15,7,0.0,5.6,3,4,30,No moonrise,02:46 PM,06:48 AM,05:46 PM,12,15,15,15,32,71,81,1.5,1005,15,9,279,23
2020-04-16 15:00:00,15,7,0.0,5.6,3,4,30,No moonrise,02:46 PM,06:48 AM,05:46 PM,13,15,15,15,32,58,87,2.3,1001,15,10,288,21
2020-04-16 18:00:00,15,7,0.0,5.6,3,1,30,No moonrise,02:46 PM,06:48 AM,05:46 PM,10,11,12,11,31,88,84,1.1,1001,12,9,303,17
2020-04-16 21:00:00,15,7,0.0,5.6,3,1,30,No moonrise,02:46 PM,06:48 AM,05:46 PM,6,10,12,10,35,37,69,0.0,1003,12,10,293,18
2020-04-17 00:00:00,19,12,0.0,4.1,5,1,23,12:41 AM,03:22 PM,06:49 AM,05:45 PM,10,10,12,10,37,34,84,0.0,1003,12,10,290,20
2020-04-17 03:00:00,19,12,0.0,4.1,5,1,23,12:41 AM,03:22 PM,06:49 AM,05:45 PM,12,12,13,12,28,100,89,0.2,1003,13,10,289,18
2020-04-17 06:00:00,19,12,0.0,4.1,5,1,23,12:41 AM,03:22 PM,06:49 AM,05:45 PM,13,12,14,12,23,100,94,0.0,1001,14,10,309,16
2020-04-17 09:00:00,19,12,0.0,4.1,5,3,23,12:41 AM,03:22 PM,06:49 AM,05:45 PM,13,13,14,13,14,100,98,2.9,1001,14,7,314,10
2020-04-17 12:00:00,19,12,0.0,4.1,5,4,23,12:41 AM,03:22 PM,06:49 AM,05:45 PM,16,17,17,17,33,94,94,4.8,1000,17,7,291,23
2020-04-17 15:00:00,19,12,0.0,4.1,5,4,23,12:41 AM,03:22 PM,06:49 AM,05:45 PM,14,19,19,19,29,76,74,0.9,998,19,9,294,22
2020-04-17 18:00:00,19,12,0.0,4.1,5,1,23,12:41 AM,03:22 PM,06:49 AM,05:45 PM,14,13,14,13,25,100,96,1.6,997,14,10,315,15
2020-04-17 21:00:00,19,12,0.0,4.1,5,1,23,12:41 AM,03:22 PM,06:49 AM,05:45 PM,15,12,15,12,35,100,97,1.8,997,12,9,310,22
2020-04-18 00:00:00,17,12,0.0,5.6,3,1,15,01:42 AM,03:52 PM,06:50 AM,05:44 PM,14,13,14,13,31,79,97,2.7,997,14,7,307,17
2020-04-18 03:00:00,17,12,0.0,5.6,3,1,15,01:42 AM,03:52 PM,06:50 AM,05:44 PM,14,14,15,14,26,81,97,1.2,997,15,9,304,16
2020-04-18 06:00:00,17,12,0.0,5.6,3,1,15,01:42 AM,03:52 PM,06:50 AM,05:44 PM,13,13,14,13,28,81,95,1.3,997,14,9,311,16
2020-04-18 09:00:00,17,12,0.0,5.6,3,4,15,01:42 AM,03:52 PM,06:50 AM,05:44 PM,14,16,16,16,25,72,84,0.3,998,16,9,303,18
2020-04-18 12:00:00,17,12,0.0,5.6,3,4,15,01:42 AM,03:52 PM,06:50 AM,05:44 PM,13,17,17,17,37,52,78,1.6,999,17,10,288,26
2020-04-18 15:00:00,17,12,0.0,5.6,3,3,15,01:42 AM,03:52 PM,06:50 AM,05:44 PM,12,13,15,13,40,83,85,1.7,999,15,9,288,28
2020-04-18 18:00:00,17,12,0.0,5.6,3,1,15,01:42 AM,03:52 PM,06:50 AM,05:44 PM,7,10,12,10,41,89,70,1.8,1001,12,10,295,23
2020-04-18 21:00:00,17,12,0.0,5.6,3,1,15,01:42 AM,03:52 PM,06:50 AM,05:44 PM,7,10,12,10,36,4,73,0.0,1004,12,10,300,21
2020-04-19 00:00:00,17,11,0.0,5.6,4,1,8,02:41 AM,04:18 PM,06:51 AM,05:42 PM,7,9,11,9,35,14,76,0.0,1004,11,10,312,19
2020-04-19 03:00:00,17,11,0.0,5.6,4,1,8,02:41 AM,04:18 PM,06:51 AM,05:42 PM,8,10,12,10,32,25,77,0.0,1004,12,10,321,20
2020-04-19 06:00:00,17,11,0.0,5.6,4,1,8,02:41 AM,04:18 PM,06:51 AM,05:42 PM,12,12,14,12,32,100,88,0.6,1005,14,10,303,22
2020-04-19 09:00:00,17,11,0.0,5.6,4,3,8,02:41 AM,04:18 PM,06:51 AM,05:42 PM,12,12,14,12,33,74,84,0.5,1007,14,10,291,24
2020-04-19 12:00:00,17,11,0.0,5.6,4,4,8,02:41 AM,04:18 PM,06:51 AM,05:42 PM,8,17,17,17,39,74,56,0.6,1009,17,10,290,31
2020-04-19 15:00:00,17,11,0.0,5.6,4,5,8,02:41 AM,04:18 PM,06:51 AM,05:42 PM,8,16,16,16,44,3,59,0.0,1008,16,10,290,31
2020-04-19 18:00:00,17,11,0.0,5.6,4,1,8,02:41 AM,04:18 PM,06:51 AM,05:42 PM,8,11,13,11,37,27,71,0.0,1010,13,10,296,21
2020-04-19 21:00:00,17,11,0.0,5.6,4,1,8,02:41 AM,04:18 PM,06:51 AM,05:42 PM,9,10,12,10,30,36,78,0.0,1013,12,10,307,17
2020-04-20 00:00:00,16,11,0.0,4.1,3,1,0,03:40 AM,04:43 PM,06:52 AM,05:41 PM,8,9,11,9,27,82,85,0.1,1013,11,10,314,14
2020-04-20 03:00:00,16,11,0.0,4.1,3,1,0,03:40 AM,04:43 PM,06:52 AM,05:41 PM,9,10,11,10,22,41,88,0.0,1013,11,10,318,13
2020-04-20 06:00:00,16,11,0.0,4.1,3,1,0,03:40 AM,04:43 PM,06:52 AM,05:41 PM,9,9,11,9,21,86,91,0.1,1014,11,10,319,13
2020-04-20 09:00:00,16,11,0.0,4.1,3,3,0,03:40 AM,04:43 PM,06:52 AM,05:41 PM,10,12,13,12,24,70,80,0.1,1015,13,10,309,19
2020-04-20 12:00:00,16,11,0.0,4.1,3,4,0,03:40 AM,04:43 PM,06:52 AM,05:41 PM,8,16,16,16,24,74,59,0.2,1015,16,9,292,21
2020-04-20 15:00:00,16,11,0.0,4.1,3,4,0,03:40 AM,04:43 PM,06:52 AM,05:41 PM,9,16,16,16,24,92,61,0.1,1014,16,10,285,18
2020-04-20 18:00:00,16,11,0.0,4.1,3,1,0,03:40 AM,04:43 PM,06:52 AM,05:41 PM,10,11,12,11,24,76,84,0.3,1014,12,9,290,13
2020-04-20 21:00:00,16,11,0.0,4.1,3,1,0,03:40 AM,04:43 PM,06:52 AM,05:41 PM,10,9,11,9,22,89,94,0.2,1016,11,9,310,11
