date_time,Kelmscott_maxtempC,Kelmscott_mintempC,Kelmscott_totalSnow_cm,Kelmscott_sunHour,Kelmscott_uvIndex,Kelmscott_uvIndex,Kelmscott_moon_illumination,Kelmscott_moonrise,Kelmscott_moonset,Kelmscott_sunrise,Kelmscott_sunset,Kelmscott_DewPointC,Kelmscott_FeelsLikeC,Kelmscott_HeatIndexC,Kelmscott_WindChillC,Kelmscott_WindGustKmph,Kelmscott_cloudcover,Kelmscott_humidity,Kelmscott_precipMM,Kelmscott_pressure,Kelmscott_tempC,Kelmscott_visibility,Kelmscott_winddirDegree,Kelmscott_windspeedKmph
2020-03-13 09:00:00,31,19,0.0,11.6,7,6,69,09:18 PM,09:55 AM,06:14 AM,06:36 PM,12,22,22,22,29,4,54,0.0,1019,22,10,96,25
2020-03-13 12:00:00,31,19,0.0,11.6,7,7,69,09:18 PM,09:55 AM,06:14 AM,06:36 PM,12,28,28,28,23,5,37,0.0,1017,28,10,90,21
2020-03-13 15:00:00,31,19,0.0,11.6,7,8,69,09:18 PM,09:55 AM,06:14 AM,06:36 PM,12,30,30,31,19,7,31,0.0,1015,31,10,87,17
2020-03-13 18:00:00,31,19,0.0,11.6,7,1,69,09:18 PM,09:55 AM,06:14 AM,06:36 PM,12,29,29,29,20,13,34,0.0,1014,29,10,94,15
2020-03-13 21:00:00,31,19,0.0,11.6,7,1,69,09:18 PM,09:55 AM,06:14 AM,06:36 PM,12,27,27,27,28,38,38,0.0,1015,27,10,103,17
2020-03-14 00:00:00,26,22,0.0,6.1,7,1,62,10:00 PM,11:02 AM,06:15 AM,06:34 PM,12,26,26,26,33,65,41,0.1,1014,26,10,91,21
2020-03-14 03:00:00,26,22,0.0,6.1,7,1,62,10:00 PM,11:02 AM,06:15 AM,06:34 PM,13,26,26,25,24,48,47,0.0,1014,25,10,79,15
2020-03-14 06:00:00,26,22,0.0,6.1,7,1,62,10:00 PM,11:02 AM,06:15 AM,06:34 PM,14,26,26,25,24,54,48,0.0,1014,25,10,66,16
2020-03-14 09:00:00,26,22,0.0,6.1,7,6,62,10:00 PM,11:02 AM,06:15 AM,06:34 PM,14,26,26,26,20,72,50,0.2,1014,26,10,51,14
2020-03-14 12:00:00,26,22,0.0,6.1,7,6,62,10:00 PM,11:02 AM,06:15 AM,06:34 PM,15,26,26,26,16,79,52,0.5,1012,26,9,54,12
2020-03-14 15:00:00,26,22,0.0,6.1,7,6,62,10:00 PM,11:02 AM,06:15 AM,06:34 PM,15,26,26,26,17,77,54,0.1,1010,26,10,70,13
2020-03-14 18:00:00,26,22,0.0,6.1,7,1,62,10:00 PM,11:02 AM,06:15 AM,06:34 PM,17,26,26,24,16,96,65,0.9,1009,24,10,79,12
2020-03-14 21:00:00,26,22,0.0,6.1,7,1,62,10:00 PM,11:02 AM,06:15 AM,06:34 PM,17,25,25,22,21,92,74,1.8,1008,22,10,61,15
2020-03-15 00:00:00,27,21,0.0,8.8,5,1,55,10:45 PM,12:08 PM,06:16 AM,06:33 PM,17,25,25,22,20,94,74,1.5,1007,22,10,52,13
2020-03-15 03:00:00,27,21,0.0,8.8,5,1,55,10:45 PM,12:08 PM,06:16 AM,06:33 PM,18,22,25,22,14,84,78,1.2,1006,22,9,125,9
2020-03-15 06:00:00,27,21,0.0,8.8,5,1,55,10:45 PM,12:08 PM,06:16 AM,06:33 PM,18,22,24,22,17,87,81,0.2,1007,22,10,320,12
2020-03-15 09:00:00,27,21,0.0,8.8,5,6,55,10:45 PM,12:08 PM,06:16 AM,06:33 PM,18,26,26,24,18,70,71,0.3,1009,24,10,306,15
2020-03-15 12:00:00,27,21,0.0,8.8,5,7,55,10:45 PM,12:08 PM,06:16 AM,06:33 PM,17,28,28,27,19,25,54,0.0,1008,27,10,294,17
2020-03-15 15:00:00,27,21,0.0,8.8,5,6,55,10:45 PM,12:08 PM,06:16 AM,06:33 PM,18,27,27,26,24,39,60,0.0,1008,26,10,283,21
2020-03-15 18:00:00,27,21,0.0,8.8,5,1,55,10:45 PM,12:08 PM,06:16 AM,06:33 PM,17,25,25,23,19,67,69,0.1,1010,23,10,272,16
2020-03-15 21:00:00,27,21,0.0,8.8,5,1,55,10:45 PM,12:08 PM,06:16 AM,06:33 PM,18,21,23,21,14,70,79,0.2,1012,21,10,272,10
2020-03-16 00:00:00,26,20,0.0,11.6,5,1,47,11:34 PM,01:12 PM,06:16 AM,06:32 PM,17,21,21,21,11,72,82,0.2,1012,21,9,271,8
2020-03-16 03:00:00,26,20,0.0,11.6,5,1,47,11:34 PM,01:12 PM,06:16 AM,06:32 PM,17,20,20,20,10,69,81,0.2,1012,20,10,265,7
2020-03-16 06:00:00,26,20,0.0,11.6,5,1,47,11:34 PM,01:12 PM,06:16 AM,06:32 PM,16,21,22,21,12,89,75,0.1,1013,21,10,263,8
2020-03-16 09:00:00,26,20,0.0,11.6,5,6,47,11:34 PM,01:12 PM,06:16 AM,06:32 PM,15,25,25,23,10,58,63,0.1,1014,23,10,263,9
2020-03-16 12:00:00,26,20,0.0,11.6,5,6,47,11:34 PM,01:12 PM,06:16 AM,06:32 PM,13,26,26,25,14,15,48,0.0,1013,25,10,268,12
2020-03-16 15:00:00,26,20,0.0,11.6,5,6,47,11:34 PM,01:12 PM,06:16 AM,06:32 PM,12,26,26,25,19,8,46,0.0,1012,25,10,261,17
2020-03-16 18:00:00,26,20,0.0,11.6,5,1,47,11:34 PM,01:12 PM,06:16 AM,06:32 PM,13,25,25,23,12,7,53,0.0,1013,23,10,242,10
2020-03-16 21:00:00,26,20,0.0,11.6,5,1,47,11:34 PM,01:12 PM,06:16 AM,06:32 PM,14,21,23,21,5,19,62,0.0,1013,21,10,150,4
2020-03-17 00:00:00,23,17,0.0,6.1,5,1,40,No moonrise,02:10 PM,06:17 AM,06:31 PM,14,20,20,20,11,54,70,0.1,1013,20,10,104,7
2020-03-17 03:00:00,23,17,0.0,6.1,5,1,40,No moonrise,02:10 PM,06:17 AM,06:31 PM,15,19,19,19,18,72,78,0.3,1013,19,10,304,12
2020-03-17 06:00:00,23,17,0.0,6.1,5,1,40,No moonrise,02:10 PM,06:17 AM,06:31 PM,15,19,19,19,17,63,73,0.3,1013,19,10,299,12
2020-03-17 09:00:00,23,17,0.0,6.1,5,5,40,No moonrise,02:10 PM,06:17 AM,06:31 PM,15,21,22,21,19,81,66,0.5,1014,21,10,291,15
2020-03-17 12:00:00,23,17,0.0,6.1,5,5,40,No moonrise,02:10 PM,06:17 AM,06:31 PM,14,25,25,23,30,69,55,0.8,1013,23,9,288,23
2020-03-17 15:00:00,23,17,0.0,6.1,5,5,40,No moonrise,02:10 PM,06:17 AM,06:31 PM,14,22,23,22,41,73,63,2.5,1012,22,9,281,26
2020-03-17 18:00:00,23,17,0.0,6.1,5,1,40,No moonrise,02:10 PM,06:17 AM,06:31 PM,13,19,19,19,38,99,68,3.5,1013,19,8,254,22
2020-03-17 21:00:00,23,17,0.0,6.1,5,1,40,No moonrise,02:10 PM,06:17 AM,06:31 PM,11,18,18,18,28,93,65,1.6,1015,18,10,252,18
2020-03-18 00:00:00,22,16,0.0,10.2,6,1,33,12:26 AM,03:02 PM,06:18 AM,06:29 PM,10,17,17,17,26,66,64,0.2,1016,17,9,259,17
2020-03-18 03:00:00,22,16,0.0,10.2,6,1,33,12:26 AM,03:02 PM,06:18 AM,06:29 PM,10,16,16,16,27,47,65,0.2,1016,16,10,255,17
2020-03-18 06:00:00,22,16,0.0,10.2,6,1,33,12:26 AM,03:02 PM,06:18 AM,06:29 PM,10,16,16,16,25,61,66,0.4,1017,16,9,239,17
2020-03-18 09:00:00,22,16,0.0,10.2,6,4,33,12:26 AM,03:02 PM,06:18 AM,06:29 PM,9,19,19,19,21,44,55,0.0,1019,19,10,235,17
2020-03-18 12:00:00,22,16,0.0,10.2,6,5,33,12:26 AM,03:02 PM,06:18 AM,06:29 PM,8,21,22,21,22,76,43,0.1,1019,21,10,237,19
2020-03-18 15:00:00,22,16,0.0,10.2,6,6,33,12:26 AM,03:02 PM,06:18 AM,06:29 PM,9,22,23,22,24,50,45,0.1,1019,22,10,230,21
2020-03-18 18:00:00,22,16,0.0,10.2,6,1,33,12:26 AM,03:02 PM,06:18 AM,06:29 PM,10,20,20,20,19,19,56,0.0,1021,20,10,220,16
2020-03-18 21:00:00,22,16,0.0,10.2,6,1,33,12:26 AM,03:02 PM,06:18 AM,06:29 PM,11,17,17,17,16,38,65,0.0,1022,17,10,195,10
2020-03-19 00:00:00,28,13,0.0,11.6,6,1,25,01:22 AM,03:49 PM,06:18 AM,06:28 PM,10,16,16,16,17,8,68,0.0,1023,16,10,161,11
2020-03-19 03:00:00,28,13,0.0,11.6,6,1,25,01:22 AM,03:49 PM,06:18 AM,06:28 PM,10,15,15,15,13,33,70,0.0,1023,15,10,136,10
2020-03-19 06:00:00,28,13,0.0,11.6,6,1,25,01:22 AM,03:49 PM,06:18 AM,06:28 PM,9,14,14,14,14,81,71,0.0,1024,14,10,118,10
2020-03-19 09:00:00,28,13,0.0,11.6,6,5,25,01:22 AM,03:49 PM,06:18 AM,06:28 PM,8,18,18,18,12,40,56,0.0,1024,18,10,109,9
2020-03-19 12:00:00,28,13,0.0,11.6,6,6,25,01:22 AM,03:49 PM,06:18 AM,06:28 PM,7,25,25,24,6,27,34,0.0,1024,24,10,95,5
2020-03-19 15:00:00,28,13,0.0,11.6,6,7,25,01:22 AM,03:49 PM,06:18 AM,06:28 PM,7,26,26,26,6,24,31,0.0,1022,26,10,127,5
2020-03-19 18:00:00,28,13,0.0,11.6,6,1,25,01:22 AM,03:49 PM,06:18 AM,06:28 PM,10,22,23,22,18,16,50,0.0,1022,22,10,191,13
2020-03-19 21:00:00,28,13,0.0,11.6,6,1,25,01:22 AM,03:49 PM,06:18 AM,06:28 PM,10,17,18,17,20,32,54,0.0,1023,17,10,154,12
2020-03-20 00:00:00,30,20,0.0,11.6,7,1,18,02:18 AM,04:30 PM,06:19 AM,06:27 PM,6,17,19,17,15,47,39,0.0,1021,17,10,122,8
2020-03-20 03:00:00,30,20,0.0,11.6,7,1,18,02:18 AM,04:30 PM,06:19 AM,06:27 PM,4,21,21,21,16,48,34,0.0,1020,21,10,101,9
2020-03-20 06:00:00,30,20,0.0,11.6,7,1,18,02:18 AM,04:30 PM,06:19 AM,06:27 PM,6,21,24,21,19,44,36,0.0,1021,21,10,86,12
2020-03-20 09:00:00,30,20,0.0,11.6,7,6,18,02:18 AM,04:30 PM,06:19 AM,06:27 PM,8,25,25,23,14,28,38,0.0,1021,23,10,80,11
2020-03-20 12:00:00,30,20,0.0,11.6,7,7,18,02:18 AM,04:30 PM,06:19 AM,06:27 PM,10,27,27,28,16,17,34,0.0,1020,28,10,132,14
2020-03-20 15:00:00,30,20,0.0,11.6,7,7,18,02:18 AM,04:30 PM,06:19 AM,06:27 PM,12,29,29,29,14,21,34,0.0,1018,29,10,269,12
2020-03-20 18:00:00,30,20,0.0,11.6,7,1,18,02:18 AM,04:30 PM,06:19 AM,06:27 PM,13,27,27,26,14,44,47,0.1,1019,26,10,200,12
2020-03-20 21:00:00,30,20,0.0,11.6,7,1,18,02:18 AM,04:30 PM,06:19 AM,06:27 PM,14,26,26,23,14,85,61,0.4,1020,23,9,152,9
2020-03-21 00:00:00,29,20,0.0,8.8,6,1,11,03:15 AM,05:07 PM,06:20 AM,06:25 PM,15,21,24,21,12,84,66,0.3,1020,21,9,108,7
2020-03-21 03:00:00,29,20,0.0,8.8,6,1,11,03:15 AM,05:07 PM,06:20 AM,06:25 PM,16,21,23,21,7,52,71,0.2,1019,21,10,95,5
2020-03-21 06:00:00,29,20,0.0,8.8,6,1,11,03:15 AM,05:07 PM,06:20 AM,06:25 PM,16,21,22,21,8,5,72,0.0,1020,21,10,85,6
2020-03-21 09:00:00,29,20,0.0,8.8,6,5,11,03:15 AM,05:07 PM,06:20 AM,06:25 PM,16,26,26,24,10,26,60,0.0,1022,24,10,77,9
2020-03-21 12:00:00,29,20,0.0,8.8,6,6,11,03:15 AM,05:07 PM,06:20 AM,06:25 PM,14,28,28,28,15,72,42,0.1,1020,28,10,84,13
2020-03-21 15:00:00,29,20,0.0,8.8,6,6,11,03:15 AM,05:07 PM,06:20 AM,06:25 PM,14,29,29,29,19,60,40,0.1,1019,29,9,106,16
2020-03-21 18:00:00,29,20,0.0,8.8,6,1,11,03:15 AM,05:07 PM,06:20 AM,06:25 PM,14,29,29,28,27,44,46,0.1,1020,28,9,113,20
2020-03-21 21:00:00,29,20,0.0,8.8,6,1,11,03:15 AM,05:07 PM,06:20 AM,06:25 PM,15,27,27,24,40,73,62,0.4,1022,24,9,111,28
2020-03-22 00:00:00,30,19,0.0,11.6,6,1,4,04:10 AM,05:39 PM,06:20 AM,06:24 PM,15,21,23,21,46,81,72,0.8,1023,21,10,101,31
2020-03-22 03:00:00,30,19,0.0,11.6,6,1,4,04:10 AM,05:39 PM,06:20 AM,06:24 PM,14,19,19,19,44,59,73,0.7,1022,19,9,95,30
2020-03-22 06:00:00,30,19,0.0,11.6,6,1,4,04:10 AM,05:39 PM,06:20 AM,06:24 PM,14,20,20,20,39,6,71,0.0,1023,20,10,91,27
2020-03-22 09:00:00,30,19,0.0,11.6,6,6,4,04:10 AM,05:39 PM,06:20 AM,06:24 PM,14,23,23,23,32,7,60,0.0,1023,23,10,90,26
2020-03-22 12:00:00,30,19,0.0,11.6,6,7,4,04:10 AM,05:39 PM,06:20 AM,06:24 PM,13,28,28,28,25,7,42,0.0,1022,28,10,82,22
2020-03-22 15:00:00,30,19,0.0,11.6,6,7,4,04:10 AM,05:39 PM,06:20 AM,06:24 PM,13,29,29,30,19,12,36,0.0,1019,30,10,79,16
2020-03-22 18:00:00,30,19,0.0,11.6,6,1,4,04:10 AM,05:39 PM,06:20 AM,06:24 PM,13,28,28,28,19,16,38,0.0,1020,28,10,91,13
2020-03-22 21:00:00,30,19,0.0,11.6,6,1,4,04:10 AM,05:39 PM,06:20 AM,06:24 PM,12,26,26,25,28,9,45,0.0,1021,25,10,99,16
2020-03-23 00:00:00,31,22,0.0,11.6,7,1,0,05:05 AM,06:09 PM,06:21 AM,06:23 PM,12,25,25,24,36,6,48,0.0,1021,24,10,89,22
2020-03-23 03:00:00,31,22,0.0,11.6,7,1,0,05:05 AM,06:09 PM,06:21 AM,06:23 PM,12,25,25,23,39,3,52,0.0,1020,23,10,79,24
2020-03-23 06:00:00,31,22,0.0,11.6,7,1,0,05:05 AM,06:09 PM,06:21 AM,06:23 PM,13,25,25,22,35,2,55,0.0,1020,22,10,75,24
2020-03-23 09:00:00,31,22,0.0,11.6,7,6,0,05:05 AM,06:09 PM,06:21 AM,06:23 PM,13,26,26,25,26,5,49,0.0,1021,25,10,67,21
2020-03-23 12:00:00,31,22,0.0,11.6,7,7,0,05:05 AM,06:09 PM,06:21 AM,06:23 PM,11,28,28,29,17,6,33,0.0,1019,29,10,64,14
2020-03-23 15:00:00,31,22,0.0,11.6,7,8,0,05:05 AM,06:09 PM,06:21 AM,06:23 PM,10,29,29,31,11,10,28,0.0,1017,31,10,78,10
2020-03-23 18:00:00,31,22,0.0,11.6,7,1,0,05:05 AM,06:09 PM,06:21 AM,06:23 PM,10,30,30,29,12,7,31,0.0,1017,29,10,107,8
2020-03-23 21:00:00,31,22,0.0,11.6,7,1,0,05:05 AM,06:09 PM,06:21 AM,06:23 PM,8,28,28,26,23,3,34,0.0,1018,26,10,106,13
2020-03-24 00:00:00,33,22,0.0,11.6,7,1,0,05:59 AM,06:38 PM,06:22 AM,06:22 PM,6,24,24,24,32,1,32,0.0,1018,24,10,80,17
2020-03-24 03:00:00,33,22,0.0,11.6,7,1,0,05:59 AM,06:38 PM,06:22 AM,06:22 PM,8,24,24,23,32,4,39,0.0,1017,23,10,69,18
2020-03-24 06:00:00,33,22,0.0,11.6,7,1,0,05:59 AM,06:38 PM,06:22 AM,06:22 PM,10,24,24,22,30,4,45,0.0,1017,22,10,67,19
2020-03-24 09:00:00,33,22,0.0,11.6,7,7,0,05:59 AM,06:38 PM,06:22 AM,06:22 PM,11,26,26,25,24,4,43,0.0,1018,25,10,56,19
2020-03-24 12:00:00,33,22,0.0,11.6,7,8,0,05:59 AM,06:38 PM,06:22 AM,06:22 PM,11,29,29,30,14,4,30,0.0,1017,30,10,54,12
2020-03-24 15:00:00,33,22,0.0,11.6,7,8,0,05:59 AM,06:38 PM,06:22 AM,06:22 PM,10,31,31,33,7,5,24,0.0,1015,33,10,83,6
2020-03-24 18:00:00,33,22,0.0,11.6,7,1,0,05:59 AM,06:38 PM,06:22 AM,06:22 PM,10,32,32,32,9,5,29,0.0,1016,32,10,123,6
2020-03-24 21:00:00,33,22,0.0,11.6,7,1,0,05:59 AM,06:38 PM,06:22 AM,06:22 PM,9,31,31,29,22,5,33,0.0,1016,29,10,98,13
2020-03-25 00:00:00,34,23,0.0,11.6,7,1,3,06:52 AM,07:06 PM,06:23 AM,06:20 PM,5,25,25,25,33,5,28,0.0,1016,25,10,73,19
2020-03-25 03:00:00,34,23,0.0,11.6,7,1,3,06:52 AM,07:06 PM,06:23 AM,06:20 PM,5,24,24,24,30,5,28,0.0,1015,24,10,65,17
2020-03-25 06:00:00,34,23,0.0,11.6,7,1,3,06:52 AM,07:06 PM,06:23 AM,06:20 PM,6,24,24,24,24,6,31,0.0,1016,24,10,64,15
2020-03-25 09:00:00,34,23,0.0,11.6,7,7,3,06:52 AM,07:06 PM,06:23 AM,06:20 PM,8,26,26,27,23,11,30,0.0,1016,27,10,51,18
2020-03-25 12:00:00,34,23,0.0,11.6,7,8,3,06:52 AM,07:06 PM,06:23 AM,06:20 PM,10,30,30,32,21,14,26,0.0,1016,32,10,134,18
2020-03-25 15:00:00,34,23,0.0,11.6,7,8,3,06:52 AM,07:06 PM,06:23 AM,06:20 PM,11,31,31,33,17,14,27,0.0,1014,33,10,326,15
2020-03-25 18:00:00,34,23,0.0,11.6,7,1,3,06:52 AM,07:06 PM,06:23 AM,06:20 PM,14,29,29,29,12,17,40,0.0,1015,29,10,279,10
2020-03-25 21:00:00,34,23,0.0,11.6,7,1,3,06:52 AM,07:06 PM,06:23 AM,06:20 PM,15,27,27,26,4,33,50,0.0,1016,26,10,202,2
2020-03-26 00:00:00,36,24,0.0,11.6,7,1,11,07:45 AM,07:35 PM,06:23 AM,06:19 PM,14,26,26,25,8,72,49,0.1,1016,25,10,84,4
2020-03-26 03:00:00,36,24,0.0,11.6,7,1,11,07:45 AM,07:35 PM,06:23 AM,06:19 PM,13,25,25,24,10,53,48,0.1,1016,24,10,81,6
2020-03-26 06:00:00,36,24,0.0,11.6,7,1,11,07:45 AM,07:35 PM,06:23 AM,06:19 PM,11,25,25,24,13,8,43,0.0,1017,24,10,77,8
2020-03-26 09:00:00,36,24,0.0,11.6,7,7,11,07:45 AM,07:35 PM,06:23 AM,06:19 PM,10,28,28,28,11,7,32,0.0,1017,28,10,152,9
2020-03-26 12:00:00,36,24,0.0,11.6,7,8,11,07:45 AM,07:35 PM,06:23 AM,06:19 PM,11,33,33,34,9,8,24,0.0,1015,34,10,315,8
2020-03-26 15:00:00,36,24,0.0,11.6,7,8,11,07:45 AM,07:35 PM,06:23 AM,06:19 PM,10,33,33,34,12,10,23,0.0,1013,34,10,252,10
2020-03-26 18:00:00,36,24,0.0,11.6,7,1,11,07:45 AM,07:35 PM,06:23 AM,06:19 PM,11,30,30,31,13,9,29,0.0,1013,31,10,190,10
2020-03-26 21:00:00,36,24,0.0,11.6,7,1,11,07:45 AM,07:35 PM,06:23 AM,06:19 PM,12,28,28,28,12,33,36,0.1,1013,28,10,111,6
2020-03-27 00:00:00,28,22,0.0,10.2,6,1,18,08:39 AM,08:04 PM,06:24 AM,06:18 PM,12,27,27,27,15,77,40,0.2,1012,27,10,74,7
2020-03-27 03:00:00,28,22,0.0,10.2,6,1,18,08:39 AM,08:04 PM,06:24 AM,06:18 PM,11,26,26,26,13,55,40,0.1,1012,26,10,38,7
2020-03-27 06:00:00,28,22,0.0,10.2,6,1,18,08:39 AM,08:04 PM,06:24 AM,06:18 PM,13,26,26,26,13,14,45,0.0,1012,26,10,113,9
2020-03-27 09:00:00,28,22,0.0,10.2,6,7,18,08:39 AM,08:04 PM,06:24 AM,06:18 PM,16,27,27,26,17,22,55,0.0,1013,26,10,323,14
2020-03-27 12:00:00,28,22,0.0,10.2,6,7,18,08:39 AM,08:04 PM,06:24 AM,06:18 PM,18,29,29,28,22,29,55,0.0,1012,28,10,297,19
2020-03-27 15:00:00,28,22,0.0,10.2,6,6,18,08:39 AM,08:04 PM,06:24 AM,06:18 PM,18,28,28,27,24,31,61,0.0,1011,27,10,288,21
2020-03-27 18:00:00,28,22,0.0,10.2,6,1,18,08:39 AM,08:04 PM,06:24 AM,06:18 PM,18,26,26,24,22,73,70,0.0,1012,24,10,279,19
2020-03-27 21:00:00,28,22,0.0,10.2,6,1,18,08:39 AM,08:04 PM,06:24 AM,06:18 PM,17,25,25,22,22,78,71,0.1,1013,22,10,278,17
2020-03-28 00:00:00,23,16,0.0,10.2,5,1,25,09:34 AM,08:37 PM,06:25 AM,06:16 PM,17,21,23,21,26,100,76,0.4,1013,21,10,274,19
2020-03-28 03:00:00,23,16,0.0,10.2,5,1,25,09:34 AM,08:37 PM,06:25 AM,06:16 PM,16,20,20,20,29,100,78,0.7,1013,20,10,250,21
2020-03-28 06:00:00,23,16,0.0,10.2,5,1,25,09:34 AM,08:37 PM,06:25 AM,06:16 PM,13,19,19,19,24,94,70,0.2,1015,19,10,220,18
2020-03-28 09:00:00,23,16,0.0,10.2,5,5,25,09:34 AM,08:37 PM,06:25 AM,06:16 PM,12,20,20,20,20,69,61,0.0,1016,20,10,220,17
2020-03-28 12:00:00,23,16,0.0,10.2,5,6,25,09:34 AM,08:37 PM,06:25 AM,06:16 PM,11,21,22,21,20,30,52,0.0,1016,21,10,232,18
2020-03-28 15:00:00,23,16,0.0,10.2,5,6,25,09:34 AM,08:37 PM,06:25 AM,06:16 PM,11,22,23,22,22,11,49,0.0,1015,22,10,230,19
2020-03-28 18:00:00,23,16,0.0,10.2,5,1,25,09:34 AM,08:37 PM,06:25 AM,06:16 PM,12,20,20,20,22,33,60,0.0,1016,20,10,215,18
2020-03-28 21:00:00,23,16,0.0,10.2,5,1,25,09:34 AM,08:37 PM,06:25 AM,06:16 PM,12,17,17,17,20,46,71,0.0,1017,17,10,201,13
2020-03-29 00:00:00,20,14,0.0,10.2,5,1,32,10:30 AM,09:13 PM,06:25 AM,06:15 PM,11,16,16,16,19,43,71,0.0,1018,16,10,186,12
2020-03-29 03:00:00,20,14,0.0,10.2,5,1,32,10:30 AM,09:13 PM,06:25 AM,06:15 PM,9,14,15,14,15,43,70,0.0,1018,15,10,146,10
2020-03-29 06:00:00,20,14,0.0,10.2,5,1,32,10:30 AM,09:13 PM,06:25 AM,06:15 PM,9,15,15,15,10,41,68,0.0,1018,15,10,121,7
2020-03-29 09:00:00,20,14,0.0,10.2,5,4,32,10:30 AM,09:13 PM,06:25 AM,06:15 PM,9,17,17,17,9,50,59,0.0,1019,17,10,156,7
2020-03-29 12:00:00,20,14,0.0,10.2,5,4,32,10:30 AM,09:13 PM,06:25 AM,06:15 PM,10,20,20,20,11,81,53,0.0,1019,20,10,229,10
2020-03-29 15:00:00,20,14,0.0,10.2,5,6,32,10:30 AM,09:13 PM,06:25 AM,06:15 PM,11,20,20,20,18,44,54,0.1,1017,20,10,230,15
2020-03-29 18:00:00,20,14,0.0,10.2,5,1,32,10:30 AM,09:13 PM,06:25 AM,06:15 PM,10,19,19,19,18,4,57,0.0,1018,19,10,212,15
2020-03-29 21:00:00,20,14,0.0,10.2,5,1,32,10:30 AM,09:13 PM,06:25 AM,06:15 PM,11,17,17,17,14,0,68,0.0,1019,17,10,179,10
2020-03-30 00:00:00,23,14,0.0,11.6,6,1,40,11:28 AM,09:54 PM,06:26 AM,06:14 PM,11,16,16,16,13,1,72,0.0,1019,16,10,160,9
2020-03-30 03:00:00,23,14,0.0,11.6,6,1,40,11:28 AM,09:54 PM,06:26 AM,06:14 PM,11,14,15,14,14,3,77,0.0,1018,15,10,139,9
2020-03-30 06:00:00,23,14,0.0,11.6,6,1,40,11:28 AM,09:54 PM,06:26 AM,06:14 PM,10,15,15,15,11,5,74,0.0,1019,15,10,120,8
2020-03-30 09:00:00,23,14,0.0,11.6,6,5,40,11:28 AM,09:54 PM,06:26 AM,06:14 PM,10,18,19,18,7,7,59,0.0,1019,18,10,157,6
2020-03-30 12:00:00,23,14,0.0,11.6,6,6,40,11:28 AM,09:54 PM,06:26 AM,06:14 PM,9,24,24,23,10,17,42,0.0,1018,23,10,233,9
2020-03-30 15:00:00,23,14,0.0,11.6,6,5,40,11:28 AM,09:54 PM,06:26 AM,06:14 PM,9,23,23,22,19,55,44,0.0,1016,22,10,228,17
2020-03-30 18:00:00,23,14,0.0,11.6,6,1,40,11:28 AM,09:54 PM,06:26 AM,06:14 PM,10,19,19,19,21,54,54,0.1,1017,19,10,201,15
2020-03-30 21:00:00,23,14,0.0,11.6,6,1,40,11:28 AM,09:54 PM,06:26 AM,06:14 PM,11,17,17,17,21,11,68,0.0,1017,17,10,180,13
2020-03-31 00:00:00,26,15,0.0,11.6,6,1,44,12:25 PM,10:41 PM,06:27 AM,06:13 PM,11,16,16,16,18,10,74,0.0,1018,16,10,168,11
2020-03-31 03:00:00,26,15,0.0,11.6,6,1,44,12:25 PM,10:41 PM,06:27 AM,06:13 PM,11,15,15,15,15,2,75,0.0,1018,15,10,145,10
2020-03-31 06:00:00,26,15,0.0,11.6,6,1,44,12:25 PM,10:41 PM,06:27 AM,06:13 PM,11,16,16,16,8,10,74,0.0,1018,16,10,129,6
2020-03-31 09:00:00,26,15,0.0,11.6,6,5,44,12:25 PM,10:41 PM,06:27 AM,06:13 PM,10,19,19,19,9,21,59,0.0,1018,19,10,153,7
2020-03-31 12:00:00,26,15,0.0,11.6,6,6,44,12:25 PM,10:41 PM,06:27 AM,06:13 PM,9,25,25,24,9,15,39,0.0,1017,24,10,199,8
2020-03-31 15:00:00,26,15,0.0,11.6,6,6,44,12:25 PM,10:41 PM,06:27 AM,06:13 PM,10,25,25,25,15,2,40,0.0,1015,25,10,231,13
2020-03-31 18:00:00,26,15,0.0,11.6,6,1,44,12:25 PM,10:41 PM,06:27 AM,06:13 PM,12,20,22,20,22,4,60,0.0,1015,20,10,205,17
2020-03-31 21:00:00,26,15,0.0,11.6,6,1,44,12:25 PM,10:41 PM,06:27 AM,06:13 PM,13,18,18,18,21,6,75,0.0,1016,18,10,177,13
2020-04-01 00:00:00,26,17,0.0,11.6,6,1,56,01:22 PM,11:35 PM,06:27 AM,06:11 PM,13,17,17,17,15,6,78,0.0,1016,17,10,155,9
2020-04-01 03:00:00,26,17,0.0,11.6,6,1,56,01:22 PM,11:35 PM,06:27 AM,06:11 PM,13,17,17,17,9,5,79,0.0,1015,17,10,128,6
2020-04-01 06:00:00,26,17,0.0,11.6,6,1,56,01:22 PM,11:35 PM,06:27 AM,06:11 PM,12,17,17,17,7,11,73,0.0,1015,17,10,112,5
2020-04-01 09:00:00,26,17,0.0,11.6,6,6,56,01:22 PM,11:35 PM,06:27 AM,06:11 PM,10,21,21,21,7,30,52,0.0,1015,21,10,62,5
2020-04-01 12:00:00,26,17,0.0,11.6,6,7,56,01:22 PM,11:35 PM,06:27 AM,06:11 PM,9,26,26,26,13,46,34,0.0,1013,26,10,105,12
2020-04-01 15:00:00,26,17,0.0,11.6,6,7,56,01:22 PM,11:35 PM,06:27 AM,06:11 PM,10,25,25,25,20,40,40,0.0,1011,25,10,245,18
