date_time,Opunake_maxtempC,Opunake_mintempC,Opunake_totalSnow_cm,Opunake_sunHour,Opunake_uvIndex,Opunake_uvIndex,Opunake_moon_illumination,Opunake_moonrise,Opunake_moonset,Opunake_sunrise,Opunake_sunset,Opunake_DewPointC,Opunake_FeelsLikeC,Opunake_HeatIndexC,Opunake_WindChillC,Opunake_WindGustKmph,Opunake_cloudcover,Opunake_humidity,Opunake_precipMM,Opunake_pressure,Opunake_tempC,Opunake_visibility,Opunake_winddirDegree,Opunake_windspeedKmph
2020-02-12 15:00:00,17,17,0.0,13.8,4,5,68,09:36 PM,08:42 AM,05:47 AM,07:30 PM,14,17,17,17,22,6,83,0.0,1019,17,10,292,15
2020-02-12 18:00:00,17,17,0.0,13.8,4,1,68,09:36 PM,08:42 AM,05:47 AM,07:30 PM,14,17,17,17,28,12,83,0.0,1017,17,10,286,19
2020-02-12 21:00:00,17,17,0.0,13.8,4,1,68,09:36 PM,08:42 AM,05:47 AM,07:30 PM,15,17,17,17,29,12,87,0.0,1019,17,10,278,20
2020-02-13 00:00:00,18,17,0.0,13.8,5,1,60,10:07 PM,09:55 AM,05:48 AM,07:29 PM,15,17,17,17,30,12,87,0.0,1019,17,10,282,21
2020-02-13 03:00:00,18,17,0.0,13.8,5,1,60,10:07 PM,09:55 AM,05:48 AM,07:29 PM,15,17,17,17,33,9,86,0.0,1019,17,10,285,23
2020-02-13 06:00:00,18,17,0.0,13.8,5,1,60,10:07 PM,09:55 AM,05:48 AM,07:29 PM,14,17,17,17,33,12,85,0.0,1018,17,10,304,24
2020-02-13 09:00:00,18,17,0.0,13.8,5,5,60,10:07 PM,09:55 AM,05:48 AM,07:29 PM,14,17,17,17,37,6,84,0.0,1019,17,10,299,27
2020-02-13 12:00:00,18,17,0.0,13.8,5,5,60,10:07 PM,09:55 AM,05:48 AM,07:29 PM,15,17,17,17,37,9,84,0.0,1019,17,10,299,26
2020-02-13 15:00:00,18,17,0.0,13.8,5,5,60,10:07 PM,09:55 AM,05:48 AM,07:29 PM,14,18,18,18,36,7,82,0.0,1018,18,10,280,24
2020-02-13 18:00:00,18,17,0.0,13.8,5,1,60,10:07 PM,09:55 AM,05:48 AM,07:29 PM,14,17,17,17,30,7,80,0.0,1017,17,10,279,21
2020-02-13 21:00:00,18,17,0.0,13.8,5,1,60,10:07 PM,09:55 AM,05:48 AM,07:29 PM,14,17,17,17,30,8,80,0.0,1019,17,10,284,21
2020-02-14 00:00:00,17,11,0.0,13.8,5,1,53,10:39 PM,11:07 AM,05:49 AM,07:28 PM,14,18,18,18,30,14,80,0.0,1019,18,10,278,21
2020-02-14 03:00:00,17,11,0.0,13.8,5,1,53,10:39 PM,11:07 AM,05:49 AM,07:28 PM,14,17,17,17,23,28,82,0.0,1019,17,10,333,16
2020-02-14 06:00:00,17,11,0.0,13.8,5,1,53,10:39 PM,11:07 AM,05:49 AM,07:28 PM,13,17,17,17,27,6,79,0.0,1019,17,10,71,19
2020-02-14 09:00:00,17,11,0.0,13.8,5,5,53,10:39 PM,11:07 AM,05:49 AM,07:28 PM,14,17,17,17,31,6,81,0.0,1021,17,10,109,22
2020-02-14 12:00:00,17,11,0.0,13.8,5,5,53,10:39 PM,11:07 AM,05:49 AM,07:28 PM,14,17,17,17,30,7,84,0.0,1020,17,10,123,22
2020-02-14 15:00:00,17,11,0.0,13.8,5,5,53,10:39 PM,11:07 AM,05:49 AM,07:28 PM,13,17,17,17,12,6,78,0.0,1019,17,10,131,8
2020-02-14 18:00:00,17,11,0.0,13.8,5,1,53,10:39 PM,11:07 AM,05:49 AM,07:28 PM,14,14,17,14,17,6,81,0.0,1018,14,10,124,12
2020-02-14 21:00:00,17,11,0.0,13.8,5,1,53,10:39 PM,11:07 AM,05:49 AM,07:28 PM,15,11,15,11,28,7,86,0.0,1020,11,10,122,19
2020-02-15 00:00:00,19,12,0.0,13.8,5,1,45,11:13 PM,12:17 PM,05:51 AM,07:27 PM,15,18,18,18,48,21,86,0.0,1021,18,10,119,33
2020-02-15 03:00:00,19,12,0.0,13.8,5,1,45,11:13 PM,12:17 PM,05:51 AM,07:27 PM,15,17,17,17,30,23,86,0.0,1021,17,10,106,21
2020-02-15 06:00:00,19,12,0.0,13.8,5,1,45,11:13 PM,12:17 PM,05:51 AM,07:27 PM,15,17,17,17,21,12,85,0.0,1020,17,10,95,14
2020-02-15 09:00:00,19,12,0.0,13.8,5,5,45,11:13 PM,12:17 PM,05:51 AM,07:27 PM,16,18,18,18,24,46,86,0.0,1021,18,10,65,15
2020-02-15 12:00:00,19,12,0.0,13.8,5,5,45,11:13 PM,12:17 PM,05:51 AM,07:27 PM,16,18,18,18,32,59,87,0.0,1021,18,10,16,21
2020-02-15 15:00:00,19,12,0.0,13.8,5,5,45,11:13 PM,12:17 PM,05:51 AM,07:27 PM,16,19,19,19,27,52,87,0.0,1020,19,10,7,17
2020-02-15 18:00:00,19,12,0.0,13.8,5,1,45,11:13 PM,12:17 PM,05:51 AM,07:27 PM,16,16,18,16,19,36,84,0.0,1018,16,10,339,11
2020-02-15 21:00:00,19,12,0.0,13.8,5,1,45,11:13 PM,12:17 PM,05:51 AM,07:27 PM,16,12,14,12,35,47,85,0.0,1020,12,10,49,20
2020-02-16 00:00:00,19,14,0.0,12.1,5,1,38,11:50 PM,01:27 PM,05:52 AM,07:25 PM,17,19,19,19,45,45,88,0.0,1019,19,10,12,28
2020-02-16 03:00:00,19,14,0.0,12.1,5,1,38,11:50 PM,01:27 PM,05:52 AM,07:25 PM,16,19,19,19,62,63,85,0.0,1019,19,10,15,40
2020-02-16 06:00:00,19,14,0.0,12.1,5,1,38,11:50 PM,01:27 PM,05:52 AM,07:25 PM,16,19,19,19,67,84,84,0.0,1018,19,10,15,43
2020-02-16 09:00:00,19,14,0.0,12.1,5,4,38,11:50 PM,01:27 PM,05:52 AM,07:25 PM,16,19,19,19,71,77,82,0.0,1019,19,10,11,46
2020-02-16 12:00:00,19,14,0.0,12.1,5,5,38,11:50 PM,01:27 PM,05:52 AM,07:25 PM,16,19,19,19,74,35,82,0.0,1018,19,10,15,48
2020-02-16 15:00:00,19,14,0.0,12.1,5,5,38,11:50 PM,01:27 PM,05:52 AM,07:25 PM,17,19,19,19,72,51,86,0.0,1017,19,10,7,44
2020-02-16 18:00:00,19,14,0.0,12.1,5,1,38,11:50 PM,01:27 PM,05:52 AM,07:25 PM,17,17,19,17,68,33,86,0.0,1016,17,10,3,40
2020-02-16 21:00:00,19,14,0.0,12.1,5,1,38,11:50 PM,01:27 PM,05:52 AM,07:25 PM,17,14,17,14,64,66,87,0.0,1018,14,10,357,37
2020-02-17 00:00:00,19,19,0.0,8.6,4,1,30,No moonrise,02:33 PM,05:53 AM,07:24 PM,17,20,20,20,66,79,87,0.1,1018,20,10,359,40
2020-02-17 03:00:00,19,19,0.0,8.6,4,1,30,No moonrise,02:33 PM,05:53 AM,07:24 PM,17,19,19,19,67,37,90,0.0,1017,19,10,4,42
2020-02-17 06:00:00,19,19,0.0,8.6,4,1,30,No moonrise,02:33 PM,05:53 AM,07:24 PM,18,19,19,19,60,61,92,0.4,1017,19,5,4,39
2020-02-17 09:00:00,19,19,0.0,8.6,4,4,30,No moonrise,02:33 PM,05:53 AM,07:24 PM,18,19,19,19,60,76,92,0.3,1018,19,10,5,40
2020-02-17 12:00:00,19,19,0.0,8.6,4,4,30,No moonrise,02:33 PM,05:53 AM,07:24 PM,18,19,19,19,55,91,92,0.5,1018,19,10,2,36
2020-02-17 15:00:00,19,19,0.0,8.6,4,4,30,No moonrise,02:33 PM,05:53 AM,07:24 PM,18,19,19,19,52,97,95,0.3,1017,19,2,359,31
2020-02-17 18:00:00,19,19,0.0,8.6,4,1,30,No moonrise,02:33 PM,05:53 AM,07:24 PM,18,19,19,19,46,70,94,0.3,1017,19,5,356,27
2020-02-17 21:00:00,19,19,0.0,8.6,4,1,30,No moonrise,02:33 PM,05:53 AM,07:24 PM,18,19,19,19,37,38,94,0.0,1018,19,10,345,21
2020-02-18 00:00:00,19,12,0.0,12.1,5,1,22,12:31 AM,03:37 PM,05:54 AM,07:23 PM,18,19,19,19,29,37,92,0.0,1017,19,10,347,18
2020-02-18 03:00:00,19,12,0.0,12.1,5,1,22,12:31 AM,03:37 PM,05:54 AM,07:23 PM,18,19,19,19,36,62,93,0.5,1017,19,10,351,22
2020-02-18 06:00:00,19,12,0.0,12.1,5,1,22,12:31 AM,03:37 PM,05:54 AM,07:23 PM,18,19,19,19,38,57,94,2.6,1016,19,7,5,23
2020-02-18 09:00:00,19,12,0.0,12.1,5,4,22,12:31 AM,03:37 PM,05:54 AM,07:23 PM,18,19,19,19,38,55,93,0.2,1018,19,10,355,23
2020-02-18 12:00:00,19,12,0.0,12.1,5,4,22,12:31 AM,03:37 PM,05:54 AM,07:23 PM,18,19,19,19,35,70,95,0.9,1017,19,9,6,21
2020-02-18 15:00:00,19,12,0.0,12.1,5,4,22,12:31 AM,03:37 PM,05:54 AM,07:23 PM,18,19,19,19,30,54,93,0.1,1015,19,10,356,17
2020-02-18 18:00:00,19,12,0.0,12.1,5,1,22,12:31 AM,03:37 PM,05:54 AM,07:23 PM,18,16,20,16,35,100,91,0.1,1015,16,10,348,20
2020-02-18 21:00:00,19,12,0.0,12.1,5,1,22,12:31 AM,03:37 PM,05:54 AM,07:23 PM,17,12,14,12,31,85,90,0.0,1015,12,10,326,18
2020-02-19 00:00:00,19,18,0.0,13.7,4,1,15,01:18 AM,04:34 PM,05:55 AM,07:21 PM,18,19,19,19,32,100,92,0.0,1014,19,10,315,20
2020-02-19 03:00:00,19,18,0.0,13.7,4,1,15,01:18 AM,04:34 PM,05:55 AM,07:21 PM,18,19,19,19,27,96,95,0.0,1013,19,10,306,17
2020-02-19 06:00:00,19,18,0.0,13.7,4,1,15,01:18 AM,04:34 PM,05:55 AM,07:21 PM,17,18,18,18,23,53,93,0.0,1013,18,10,254,15
2020-02-19 09:00:00,19,18,0.0,13.7,4,5,15,01:18 AM,04:34 PM,05:55 AM,07:21 PM,16,18,18,18,22,3,89,0.0,1014,18,10,265,14
2020-02-19 12:00:00,19,18,0.0,13.7,4,5,15,01:18 AM,04:34 PM,05:55 AM,07:21 PM,16,18,18,18,27,21,85,0.0,1013,18,10,283,18
2020-02-19 15:00:00,19,18,0.0,13.7,4,5,15,01:18 AM,04:34 PM,05:55 AM,07:21 PM,16,19,19,19,36,9,85,0.0,1012,19,10,271,23
2020-02-19 18:00:00,19,18,0.0,13.7,4,1,15,01:18 AM,04:34 PM,05:55 AM,07:21 PM,16,19,19,19,37,8,86,0.0,1011,19,10,270,23
2020-02-19 21:00:00,19,18,0.0,13.7,4,1,15,01:18 AM,04:34 PM,05:55 AM,07:21 PM,16,18,18,18,42,6,88,0.0,1013,18,10,262,26
2020-02-20 00:00:00,19,13,0.0,13.3,5,1,7,02:10 AM,05:25 PM,05:56 AM,07:20 PM,17,18,18,18,26,26,93,0.0,1012,18,10,266,17
2020-02-20 03:00:00,19,13,0.0,13.3,5,1,7,02:10 AM,05:25 PM,05:56 AM,07:20 PM,17,18,18,18,25,22,91,0.0,1012,18,10,262,17
2020-02-20 06:00:00,19,13,0.0,13.3,5,1,7,02:10 AM,05:25 PM,05:56 AM,07:20 PM,16,18,18,18,25,22,89,0.0,1012,18,10,240,17
2020-02-20 09:00:00,19,13,0.0,13.3,5,5,7,02:10 AM,05:25 PM,05:56 AM,07:20 PM,16,18,18,18,17,36,90,0.0,1013,18,10,198,13
2020-02-20 12:00:00,19,13,0.0,13.3,5,5,7,02:10 AM,05:25 PM,05:56 AM,07:20 PM,16,18,18,18,18,29,89,0.0,1013,18,10,229,13
2020-02-20 15:00:00,19,13,0.0,13.3,5,4,7,02:10 AM,05:25 PM,05:56 AM,07:20 PM,14,19,19,19,10,63,73,0.0,1012,19,10,267,7
2020-02-20 18:00:00,19,13,0.0,13.3,5,1,7,02:10 AM,05:25 PM,05:56 AM,07:20 PM,15,16,18,16,17,8,79,0.0,1011,16,10,293,12
2020-02-20 21:00:00,19,13,0.0,13.3,5,1,7,02:10 AM,05:25 PM,05:56 AM,07:20 PM,16,13,16,13,21,3,84,0.0,1013,13,10,328,14
2020-02-21 00:00:00,20,11,0.0,9.7,5,1,0,03:06 AM,06:09 PM,05:57 AM,07:19 PM,16,19,19,19,25,6,86,0.0,1012,19,10,330,16
2020-02-21 03:00:00,20,11,0.0,9.7,5,1,0,03:06 AM,06:09 PM,05:57 AM,07:19 PM,17,19,19,19,32,17,89,0.0,1012,19,10,349,22
2020-02-21 06:00:00,20,11,0.0,9.7,5,1,0,03:06 AM,06:09 PM,05:57 AM,07:19 PM,17,19,19,19,44,65,90,0.0,1011,19,10,2,31
2020-02-21 09:00:00,20,11,0.0,9.7,5,5,0,03:06 AM,06:09 PM,05:57 AM,07:19 PM,18,19,19,19,51,56,91,0.0,1012,19,10,1,35
2020-02-21 12:00:00,20,11,0.0,9.7,5,4,0,03:06 AM,06:09 PM,05:57 AM,07:19 PM,18,20,20,20,61,82,90,0.2,1011,20,10,2,40
2020-02-21 15:00:00,20,11,0.0,9.7,5,4,0,03:06 AM,06:09 PM,05:57 AM,07:19 PM,18,19,19,19,71,70,90,0.2,1009,19,5,351,44
2020-02-21 18:00:00,20,11,0.0,9.7,5,1,0,03:06 AM,06:09 PM,05:57 AM,07:19 PM,18,15,17,15,63,100,92,0.9,1009,15,9,349,38
2020-02-21 21:00:00,20,11,0.0,9.7,5,1,0,03:06 AM,06:09 PM,05:57 AM,07:19 PM,18,11,14,11,57,82,90,2.2,1011,11,9,321,34
2020-02-22 00:00:00,19,17,0.0,10.9,4,1,0,04:05 AM,06:47 PM,05:59 AM,07:17 PM,18,19,19,19,38,88,91,2.3,1010,19,9,305,24
2020-02-22 03:00:00,19,17,0.0,10.9,4,1,0,04:05 AM,06:47 PM,05:59 AM,07:17 PM,18,19,19,19,33,54,93,0.0,1010,19,10,286,22
2020-02-22 06:00:00,19,17,0.0,10.9,4,1,0,04:05 AM,06:47 PM,05:59 AM,07:17 PM,16,18,18,18,28,76,87,0.1,1010,18,10,270,20
2020-02-22 09:00:00,19,17,0.0,10.9,4,4,0,04:05 AM,06:47 PM,05:59 AM,07:17 PM,15,18,18,18,33,70,78,0.1,1012,18,10,260,24
2020-02-22 12:00:00,19,17,0.0,10.9,4,4,0,04:05 AM,06:47 PM,05:59 AM,07:17 PM,14,18,18,18,31,100,77,0.1,1013,18,10,281,22
2020-02-22 15:00:00,19,17,0.0,10.9,4,5,0,04:05 AM,06:47 PM,05:59 AM,07:17 PM,15,19,19,19,39,19,79,0.0,1012,19,10,280,27
2020-02-22 18:00:00,19,17,0.0,10.9,4,1,0,04:05 AM,06:47 PM,05:59 AM,07:17 PM,14,18,18,18,45,58,81,0.1,1011,18,10,246,32
2020-02-22 21:00:00,19,17,0.0,10.9,4,1,0,04:05 AM,06:47 PM,05:59 AM,07:17 PM,12,17,17,17,54,21,73,0.0,1014,17,10,248,40
2020-02-23 00:00:00,16,9,0.0,10.7,5,1,0,05:05 AM,07:20 PM,06:00 AM,07:16 PM,11,17,17,17,59,0,69,0.0,1014,17,10,239,44
2020-02-23 03:00:00,16,9,0.0,10.7,5,1,0,05:05 AM,07:20 PM,06:00 AM,07:16 PM,12,17,17,17,50,53,73,0.1,1015,17,10,210,37
2020-02-23 06:00:00,16,9,0.0,10.7,5,1,0,05:05 AM,07:20 PM,06:00 AM,07:16 PM,12,16,16,16,73,67,81,8.7,1016,16,6,154,42
2020-02-23 09:00:00,16,9,0.0,10.7,5,4,0,05:05 AM,07:20 PM,06:00 AM,07:16 PM,12,16,16,16,54,76,75,0.8,1020,16,10,157,42
2020-02-23 12:00:00,16,9,0.0,10.7,5,4,0,05:05 AM,07:20 PM,06:00 AM,07:16 PM,11,16,16,16,47,79,73,0.8,1020,16,9,143,36
2020-02-23 15:00:00,16,9,0.0,10.7,5,5,0,05:05 AM,07:20 PM,06:00 AM,07:16 PM,11,16,16,16,46,9,71,0.0,1021,16,10,142,34
2020-02-23 18:00:00,16,9,0.0,10.7,5,1,0,05:05 AM,07:20 PM,06:00 AM,07:16 PM,11,13,17,13,37,2,67,0.0,1021,13,10,152,26
2020-02-23 21:00:00,16,9,0.0,10.7,5,1,0,05:05 AM,07:20 PM,06:00 AM,07:16 PM,11,9,11,9,38,4,69,0.0,1024,9,10,161,28
2020-02-24 00:00:00,17,14,0.0,11.6,5,1,0,06:04 AM,07:50 PM,06:01 AM,07:15 PM,11,17,17,17,47,0,69,0.0,1023,17,10,150,34
2020-02-24 03:00:00,17,14,0.0,11.6,5,1,0,06:04 AM,07:50 PM,06:01 AM,07:15 PM,10,16,16,16,46,1,69,0.0,1023,16,10,124,35
2020-02-24 06:00:00,17,14,0.0,11.6,5,1,0,06:04 AM,07:50 PM,06:01 AM,07:15 PM,12,16,16,16,42,21,76,0.0,1023,16,10,125,33
2020-02-24 09:00:00,17,14,0.0,11.6,5,5,0,06:04 AM,07:50 PM,06:01 AM,07:15 PM,11,16,16,16,35,16,74,0.0,1024,16,10,129,27
2020-02-24 12:00:00,17,14,0.0,11.6,5,5,0,06:04 AM,07:50 PM,06:01 AM,07:15 PM,11,16,16,16,37,2,72,0.0,1022,16,10,147,28
2020-02-24 15:00:00,17,14,0.0,11.6,5,5,0,06:04 AM,07:50 PM,06:01 AM,07:15 PM,11,17,17,17,36,5,71,0.0,1020,17,10,167,26
2020-02-24 18:00:00,17,14,0.0,11.6,5,1,0,06:04 AM,07:50 PM,06:01 AM,07:15 PM,13,14,17,14,40,0,77,0.0,1019,14,10,200,28
2020-02-24 21:00:00,17,14,0.0,11.6,5,1,0,06:04 AM,07:50 PM,06:01 AM,07:15 PM,14,18,18,18,32,2,79,0.0,1021,18,10,202,23
2020-02-25 00:00:00,18,14,0.0,11.6,5,1,8,07:03 AM,08:16 PM,06:02 AM,07:13 PM,14,17,17,17,25,0,78,0.0,1020,17,10,197,18
2020-02-25 03:00:00,18,14,0.0,11.6,5,1,8,07:03 AM,08:16 PM,06:02 AM,07:13 PM,13,18,18,18,17,2,76,0.0,1020,18,10,174,13
2020-02-25 06:00:00,18,14,0.0,11.6,5,1,8,07:03 AM,08:16 PM,06:02 AM,07:13 PM,13,17,17,17,16,0,74,0.0,1018,17,10,128,12
2020-02-25 09:00:00,18,14,0.0,11.6,5,5,8,07:03 AM,08:16 PM,06:02 AM,07:13 PM,13,17,17,17,20,0,74,0.0,1020,17,10,136,15
2020-02-25 12:00:00,18,14,0.0,11.6,5,5,8,07:03 AM,08:16 PM,06:02 AM,07:13 PM,13,17,17,17,32,12,75,0.0,1018,17,10,138,24
2020-02-25 15:00:00,18,14,0.0,11.6,5,5,8,07:03 AM,08:16 PM,06:02 AM,07:13 PM,13,18,18,18,36,3,75,0.0,1017,18,10,160,25
2020-02-25 18:00:00,18,14,0.0,11.6,5,1,8,07:03 AM,08:16 PM,06:02 AM,07:13 PM,14,18,18,18,33,0,79,0.0,1016,18,10,182,23
2020-02-25 21:00:00,18,14,0.0,11.6,5,1,8,07:03 AM,08:16 PM,06:02 AM,07:13 PM,14,14,16,14,29,14,79,0.0,1018,14,10,176,20
2020-02-26 00:00:00,18,10,0.0,11.6,5,1,15,08:00 AM,08:40 PM,06:03 AM,07:12 PM,15,18,18,18,24,13,80,0.0,1018,18,10,165,17
2020-02-26 03:00:00,18,10,0.0,11.6,5,1,15,08:00 AM,08:40 PM,06:03 AM,07:12 PM,15,18,18,18,24,4,81,0.0,1018,18,10,147,17
2020-02-26 06:00:00,18,10,0.0,11.6,5,1,15,08:00 AM,08:40 PM,06:03 AM,07:12 PM,16,18,18,18,21,22,88,0.0,1017,18,10,126,15
2020-02-26 09:00:00,18,10,0.0,11.6,5,5,15,08:00 AM,08:40 PM,06:03 AM,07:12 PM,15,18,18,18,8,20,85,0.0,1017,18,10,135,6
2020-02-26 12:00:00,18,10,0.0,11.6,5,5,15,08:00 AM,08:40 PM,06:03 AM,07:12 PM,15,18,18,18,7,14,84,0.0,1017,18,10,263,5
2020-02-26 15:00:00,18,10,0.0,11.6,5,5,15,08:00 AM,08:40 PM,06:03 AM,07:12 PM,15,18,18,18,13,24,82,0.0,1016,18,10,254,9
2020-02-26 18:00:00,18,10,0.0,11.6,5,1,15,08:00 AM,08:40 PM,06:03 AM,07:12 PM,15,14,17,14,17,8,80,0.0,1015,14,10,260,12
2020-02-26 21:00:00,18,10,0.0,11.6,5,1,15,08:00 AM,08:40 PM,06:03 AM,07:12 PM,15,10,12,10,12,3,82,0.0,1017,10,10,269,8
2020-02-27 00:00:00,18,18,0.0,10.3,5,1,23,08:58 AM,09:05 PM,06:04 AM,07:10 PM,15,18,18,18,14,10,84,0.0,1016,18,10,279,10
2020-02-27 03:00:00,18,18,0.0,10.3,5,1,23,08:58 AM,09:05 PM,06:04 AM,07:10 PM,15,18,18,18,17,5,82,0.0,1016,18,10,311,12
2020-02-27 06:00:00,18,18,0.0,10.3,5,1,23,08:58 AM,09:05 PM,06:04 AM,07:10 PM,14,18,18,18,18,38,79,0.0,1016,18,10,301,13
2020-02-27 09:00:00,18,18,0.0,10.3,5,5,23,08:58 AM,09:05 PM,06:04 AM,07:10 PM,14,18,18,18,20,61,78,0.0,1017,18,10,294,15
2020-02-27 12:00:00,18,18,0.0,10.3,5,5,23,08:58 AM,09:05 PM,06:04 AM,07:10 PM,14,18,18,18,21,50,77,0.0,1017,18,10,300,15
2020-02-27 15:00:00,18,18,0.0,10.3,5,5,23,08:58 AM,09:05 PM,06:04 AM,07:10 PM,14,18,18,18,30,19,75,0.0,1015,18,10,296,21
2020-02-27 18:00:00,18,18,0.0,10.3,5,1,23,08:58 AM,09:05 PM,06:04 AM,07:10 PM,14,18,18,18,26,14,75,0.0,1015,18,10,284,18
2020-02-27 21:00:00,18,18,0.0,10.3,5,1,23,08:58 AM,09:05 PM,06:04 AM,07:10 PM,14,18,18,18,20,15,76,0.0,1016,18,10,296,14
2020-02-28 00:00:00,19,18,0.0,11.6,5,1,30,09:55 AM,09:30 PM,06:05 AM,07:09 PM,14,18,18,18,19,11,76,0.0,1016,18,10,299,14
2020-02-28 03:00:00,19,18,0.0,11.6,5,1,30,09:55 AM,09:30 PM,06:05 AM,07:09 PM,14,18,18,18,19,9,78,0.0,1015,18,10,320,14
2020-02-28 06:00:00,19,18,0.0,11.6,5,1,30,09:55 AM,09:30 PM,06:05 AM,07:09 PM,15,18,18,18,24,28,79,0.0,1015,18,10,341,17
2020-02-28 09:00:00,19,18,0.0,11.6,5,5,30,09:55 AM,09:30 PM,06:05 AM,07:09 PM,15,19,19,19,32,29,81,0.0,1015,19,10,337,23
2020-02-28 12:00:00,19,18,0.0,11.6,5,5,30,09:55 AM,09:30 PM,06:05 AM,07:09 PM,16,19,19,19,35,36,81,0.0,1014,19,10,340,25
2020-02-28 15:00:00,19,18,0.0,11.6,5,5,30,09:55 AM,09:30 PM,06:05 AM,07:09 PM,16,19,19,19,39,32,82,0.0,1013,19,10,334,27
2020-02-28 18:00:00,19,18,0.0,11.6,5,1,30,09:55 AM,09:30 PM,06:05 AM,07:09 PM,16,19,19,19,39,0,84,0.0,1012,19,10,331,26
2020-02-28 21:00:00,19,18,0.0,11.6,5,1,30,09:55 AM,09:30 PM,06:05 AM,07:09 PM,17,19,19,19,40,11,86,0.0,1014,19,10,330,26
2020-02-29 00:00:00,19,18,0.0,9.1,4,1,38,10:52 AM,09:57 PM,06:06 AM,07:07 PM,17,19,19,19,48,77,87,0.0,1013,19,10,335,32
2020-02-29 03:00:00,19,18,0.0,9.1,4,1,38,10:52 AM,09:57 PM,06:06 AM,07:07 PM,18,20,20,20,53,100,88,0.0,1013,20,10,337,35
2020-02-29 06:00:00,19,18,0.0,9.1,4,1,38,10:52 AM,09:57 PM,06:06 AM,07:07 PM,18,19,19,19,54,100,92,2.5,1012,19,7,320,37
2020-02-29 09:00:00,19,18,0.0,9.1,4,4,38,10:52 AM,09:57 PM,06:06 AM,07:07 PM,15,18,18,18,26,80,81,6.5,1015,18,8,245,19
2020-02-29 12:00:00,19,18,0.0,9.1,4,4,38,10:52 AM,09:57 PM,06:06 AM,07:07 PM,15,19,19,19,36,75,81,6.5,1016,19,8,235,26
2020-02-29 15:00:00,19,18,0.0,9.1,4,5,38,10:52 AM,09:57 PM,06:06 AM,07:07 PM,13,18,18,18,41,0,72,0.0,1016,18,10,262,30
2020-02-29 18:00:00,19,18,0.0,9.1,4,1,38,10:52 AM,09:57 PM,06:06 AM,07:07 PM,12,18,18,18,32,0,70,0.0,1017,18,10,224,22
2020-02-29 21:00:00,19,18,0.0,9.1,4,1,38,10:52 AM,09:57 PM,06:06 AM,07:07 PM,11,18,18,18,20,0,67,0.0,1020,18,10,209,14
2020-03-01 00:00:00,18,12,0.0,10.3,5,1,44,11:51 AM,10:26 PM,06:07 AM,07:06 PM,12,17,17,17,15,4,71,0.0,1021,17,10,196,11
2020-03-01 03:00:00,18,12,0.0,10.3,5,1,44,11:51 AM,10:26 PM,06:07 AM,07:06 PM,13,17,17,17,21,5,78,0.0,1021,17,10,172,15
2020-03-01 06:00:00,18,12,0.0,10.3,5,1,44,11:51 AM,10:26 PM,06:07 AM,07:06 PM,15,17,17,17,19,6,83,0.0,1021,17,10,153,14
2020-03-01 09:00:00,18,12,0.0,10.3,5,5,44,11:51 AM,10:26 PM,06:07 AM,07:06 PM,13,17,17,17,17,2,81,0.0,1022,17,10,54,13
2020-03-01 12:00:00,18,12,0.0,10.3,5,5,44,11:51 AM,10:26 PM,06:07 AM,07:06 PM,12,17,17,17,4,20,74,0.0,1022,17,10,34,3
2020-03-01 15:00:00,18,12,0.0,10.3,5,5,44,11:51 AM,10:26 PM,06:07 AM,07:06 PM,12,18,18,18,7,12,71,0.0,1022,18,10,171,5
2020-03-01 18:00:00,18,12,0.0,10.3,5,1,44,11:51 AM,10:26 PM,06:07 AM,07:06 PM,12,15,17,15,12,100,69,0.0,1021,15,10,123,8
2020-03-01 21:00:00,18,12,0.0,10.3,5,1,44,11:51 AM,10:26 PM,06:07 AM,07:06 PM,13,12,15,12,17,79,70,0.0,1023,12,10,120,12
2020-03-02 00:00:00,20,13,0.0,6.5,4,1,51,12:51 PM,11:01 PM,06:08 AM,07:04 PM,14,19,19,19,25,90,74,0.0,1023,19,10,100,18
2020-03-02 03:00:00,20,13,0.0,6.5,4,1,51,12:51 PM,11:01 PM,06:08 AM,07:04 PM,14,19,19,19,28,40,74,0.0,1022,19,10,2,20
2020-03-02 06:00:00,20,13,0.0,6.5,4,1,51,12:51 PM,11:01 PM,06:08 AM,07:04 PM,17,19,19,19,36,100,85,0.1,1021,19,10,6,26
2020-03-02 09:00:00,20,13,0.0,6.5,4,4,51,12:51 PM,11:01 PM,06:08 AM,07:04 PM,18,20,20,20,42,100,88,0.3,1022,20,2,12,30
2020-03-02 12:00:00,20,13,0.0,6.5,4,4,51,12:51 PM,11:01 PM,06:08 AM,07:04 PM,17,20,20,20,45,100,86,0.4,1021,20,10,6,31
2020-03-02 15:00:00,20,13,0.0,6.5,4,4,51,12:51 PM,11:01 PM,06:08 AM,07:04 PM,17,19,19,19,31,100,84,0.0,1021,19,10,358,20
2020-03-02 18:00:00,20,13,0.0,6.5,4,1,51,12:51 PM,11:01 PM,06:08 AM,07:04 PM,17,15,19,15,31,91,84,0.0,1019,15,10,359,19
2020-03-02 21:00:00,20,13,0.0,6.5,4,1,51,12:51 PM,11:01 PM,06:08 AM,07:04 PM,17,13,16,13,31,37,83,0.0,1020,13,10,21,18
2020-03-03 00:00:00,20,13,0.0,6.5,5,1,58,01:53 PM,11:41 PM,06:09 AM,07:03 PM,17,20,20,20,38,42,86,0.0,1018,20,10,3,25
