date_time,Laverton_maxtempC,Laverton_mintempC,Laverton_totalSnow_cm,Laverton_sunHour,Laverton_uvIndex,Laverton_uvIndex,Laverton_moon_illumination,Laverton_moonrise,Laverton_moonset,Laverton_sunrise,Laverton_sunset,Laverton_DewPointC,Laverton_FeelsLikeC,Laverton_HeatIndexC,Laverton_WindChillC,Laverton_WindGustKmph,Laverton_cloudcover,Laverton_humidity,Laverton_precipMM,Laverton_pressure,Laverton_tempC,Laverton_visibility,Laverton_winddirDegree,Laverton_windspeedKmph
2019-12-23 12:00:00,21,13,0.0,14.5,5,5,14,02:37 AM,04:34 PM,04:56 AM,07:44 PM,8,19,19,19,14,6,49,0.0,1017,19,10,168,12
2019-12-23 15:00:00,21,13,0.0,14.5,5,6,14,02:37 AM,04:34 PM,04:56 AM,07:44 PM,9,20,20,20,23,27,46,0.0,1016,20,10,176,20
2019-12-23 18:00:00,21,13,0.0,14.5,5,1,14,02:37 AM,04:34 PM,04:56 AM,07:44 PM,9,18,18,18,26,36,58,0.0,1017,18,10,180,22
2019-12-23 21:00:00,21,13,0.0,14.5,5,1,14,02:37 AM,04:34 PM,04:56 AM,07:44 PM,10,16,16,16,21,43,66,0.0,1018,16,10,176,16
2019-12-24 00:00:00,22,13,0.0,14.5,5,1,7,03:14 AM,05:42 PM,04:56 AM,07:44 PM,10,14,15,14,18,19,73,0.0,1017,15,10,181,13
2019-12-24 03:00:00,22,13,0.0,14.5,5,1,7,03:14 AM,05:42 PM,04:56 AM,07:44 PM,10,13,14,13,18,6,77,0.0,1017,14,10,189,13
2019-12-24 06:00:00,22,13,0.0,14.5,5,1,7,03:14 AM,05:42 PM,04:56 AM,07:44 PM,10,14,15,14,13,8,73,0.0,1017,15,10,183,10
2019-12-24 09:00:00,22,13,0.0,14.5,5,5,7,03:14 AM,05:42 PM,04:56 AM,07:44 PM,10,18,18,18,12,3,59,0.0,1016,18,10,172,10
2019-12-24 12:00:00,22,13,0.0,14.5,5,6,7,03:14 AM,05:42 PM,04:56 AM,07:44 PM,9,21,23,21,16,0,48,0.0,1016,21,10,176,14
2019-12-24 15:00:00,22,13,0.0,14.5,5,6,7,03:14 AM,05:42 PM,04:56 AM,07:44 PM,12,22,24,22,22,2,55,0.0,1015,22,10,178,19
2019-12-24 18:00:00,22,13,0.0,14.5,5,1,7,03:14 AM,05:42 PM,04:56 AM,07:44 PM,14,21,24,21,20,6,64,0.0,1015,21,10,186,15
2019-12-24 21:00:00,22,13,0.0,14.5,5,1,7,03:14 AM,05:42 PM,04:56 AM,07:44 PM,16,20,22,20,12,2,75,0.0,1016,20,10,151,10
2019-12-25 00:00:00,26,16,0.0,14.5,6,1,0,03:56 AM,06:47 PM,04:57 AM,07:45 PM,15,18,18,18,8,3,83,0.0,1015,18,10,158,7
2019-12-25 03:00:00,26,16,0.0,14.5,6,1,0,03:56 AM,06:47 PM,04:57 AM,07:45 PM,14,16,16,16,7,12,86,0.0,1015,16,10,192,5
2019-12-25 06:00:00,26,16,0.0,14.5,6,1,0,03:56 AM,06:47 PM,04:57 AM,07:45 PM,14,17,17,17,7,29,83,0.0,1016,17,10,200,6
2019-12-25 09:00:00,26,16,0.0,14.5,6,6,0,03:56 AM,06:47 PM,04:57 AM,07:45 PM,14,20,22,20,8,15,67,0.0,1016,20,10,177,6
2019-12-25 12:00:00,26,16,0.0,14.5,6,6,0,03:56 AM,06:47 PM,04:57 AM,07:45 PM,12,25,25,24,12,9,48,0.0,1015,24,10,163,10
2019-12-25 15:00:00,26,16,0.0,14.5,6,7,0,03:56 AM,06:47 PM,04:57 AM,07:45 PM,11,26,26,25,21,7,41,0.0,1014,25,10,160,18
2019-12-25 18:00:00,26,16,0.0,14.5,6,1,0,03:56 AM,06:47 PM,04:57 AM,07:45 PM,12,26,26,24,28,9,54,0.0,1015,24,10,177,22
2019-12-25 21:00:00,26,16,0.0,14.5,6,1,0,03:56 AM,06:47 PM,04:57 AM,07:45 PM,14,20,21,20,19,5,73,0.0,1017,20,10,200,15
2019-12-26 00:00:00,20,15,0.0,12.4,5,1,0,04:43 AM,07:48 PM,04:58 AM,07:45 PM,14,17,17,17,17,9,84,0.0,1017,17,10,219,12
2019-12-26 03:00:00,20,15,0.0,12.4,5,1,0,04:43 AM,07:48 PM,04:58 AM,07:45 PM,13,15,15,15,16,35,89,0.0,1017,15,10,227,11
2019-12-26 06:00:00,20,15,0.0,12.4,5,1,0,04:43 AM,07:48 PM,04:58 AM,07:45 PM,13,16,16,16,13,80,86,0.0,1019,16,10,212,10
2019-12-26 09:00:00,20,15,0.0,12.4,5,4,0,04:43 AM,07:48 PM,04:58 AM,07:45 PM,13,18,18,18,15,72,76,0.0,1020,18,10,191,13
2019-12-26 12:00:00,20,15,0.0,12.4,5,5,0,04:43 AM,07:48 PM,04:58 AM,07:45 PM,13,20,20,20,21,20,65,0.0,1019,20,10,178,18
2019-12-26 15:00:00,20,15,0.0,12.4,5,6,0,04:43 AM,07:48 PM,04:58 AM,07:45 PM,12,20,20,20,24,0,60,0.0,1018,20,10,172,21
2019-12-26 18:00:00,20,15,0.0,12.4,5,1,0,04:43 AM,07:48 PM,04:58 AM,07:45 PM,12,18,18,18,24,0,66,0.0,1019,18,10,174,19
2019-12-26 21:00:00,20,15,0.0,12.4,5,1,0,04:43 AM,07:48 PM,04:58 AM,07:45 PM,13,17,17,17,17,0,76,0.0,1020,17,10,166,14
2019-12-27 00:00:00,25,16,0.0,14.5,6,1,0,05:36 AM,08:42 PM,04:58 AM,07:45 PM,12,16,16,16,13,0,78,0.0,1019,16,10,163,11
2019-12-27 03:00:00,25,16,0.0,14.5,6,1,0,05:36 AM,08:42 PM,04:58 AM,07:45 PM,12,16,16,16,10,0,78,0.0,1019,16,10,166,9
2019-12-27 06:00:00,25,16,0.0,14.5,6,1,0,05:36 AM,08:42 PM,04:58 AM,07:45 PM,12,17,17,17,8,0,73,0.0,1018,17,10,155,7
2019-12-27 09:00:00,25,16,0.0,14.5,6,5,0,05:36 AM,08:42 PM,04:58 AM,07:45 PM,11,20,20,20,9,0,57,0.0,1018,20,10,146,8
2019-12-27 12:00:00,25,16,0.0,14.5,6,6,0,05:36 AM,08:42 PM,04:58 AM,07:45 PM,11,24,24,24,10,0,45,0.0,1016,24,10,154,9
2019-12-27 15:00:00,25,16,0.0,14.5,6,7,0,05:36 AM,08:42 PM,04:58 AM,07:45 PM,12,26,26,25,18,0,45,0.0,1013,25,10,173,16
2019-12-27 18:00:00,25,16,0.0,14.5,6,1,0,05:36 AM,08:42 PM,04:58 AM,07:45 PM,14,25,25,24,17,0,56,0.0,1012,24,10,199,15
2019-12-27 21:00:00,25,16,0.0,14.5,6,1,0,05:36 AM,08:42 PM,04:58 AM,07:45 PM,15,25,25,22,11,0,64,0.0,1012,22,10,267,9
2019-12-28 00:00:00,28,20,0.0,14.5,7,1,8,06:32 AM,09:30 PM,04:59 AM,07:46 PM,15,22,25,22,10,2,64,0.0,1011,22,10,112,6
2019-12-28 03:00:00,28,20,0.0,14.5,7,1,8,06:32 AM,09:30 PM,04:59 AM,07:46 PM,12,21,24,21,17,7,55,0.0,1009,21,10,8,8
2019-12-28 06:00:00,28,20,0.0,14.5,7,1,8,06:32 AM,09:30 PM,04:59 AM,07:46 PM,10,24,24,22,10,35,45,0.0,1010,22,10,153,5
2019-12-28 09:00:00,28,20,0.0,14.5,7,7,8,06:32 AM,09:30 PM,04:59 AM,07:46 PM,10,26,26,26,11,49,37,0.0,1012,26,10,170,6
2019-12-28 12:00:00,28,20,0.0,14.5,7,7,8,06:32 AM,09:30 PM,04:59 AM,07:46 PM,13,27,27,28,15,27,40,0.0,1012,28,10,145,12
2019-12-28 15:00:00,28,20,0.0,14.5,7,6,8,06:32 AM,09:30 PM,04:59 AM,07:46 PM,12,26,26,25,28,25,45,0.0,1012,25,10,176,19
2019-12-28 18:00:00,28,20,0.0,14.5,7,1,8,06:32 AM,09:30 PM,04:59 AM,07:46 PM,12,25,25,23,18,24,50,0.0,1013,23,10,194,12
2019-12-28 21:00:00,28,20,0.0,14.5,7,1,8,06:32 AM,09:30 PM,04:59 AM,07:46 PM,12,21,22,21,13,21,58,0.0,1015,21,10,202,8
2019-12-29 00:00:00,29,19,0.0,14.5,7,1,15,07:32 AM,10:10 PM,05:00 AM,07:46 PM,13,20,20,20,13,11,67,0.0,1014,20,10,208,9
2019-12-29 03:00:00,29,19,0.0,14.5,7,1,15,07:32 AM,10:10 PM,05:00 AM,07:46 PM,15,19,19,19,8,4,74,0.0,1014,19,10,220,5
2019-12-29 06:00:00,29,19,0.0,14.5,7,1,15,07:32 AM,10:10 PM,05:00 AM,07:46 PM,16,22,23,22,4,1,69,0.0,1014,22,10,181,3
2019-12-29 09:00:00,29,19,0.0,14.5,7,6,15,07:32 AM,10:10 PM,05:00 AM,07:46 PM,16,26,26,25,10,4,57,0.0,1014,25,10,163,9
2019-12-29 12:00:00,29,19,0.0,14.5,7,7,15,07:32 AM,10:10 PM,05:00 AM,07:46 PM,15,29,29,28,15,11,46,0.0,1013,28,10,171,12
2019-12-29 15:00:00,29,19,0.0,14.5,7,7,15,07:32 AM,10:10 PM,05:00 AM,07:46 PM,16,29,29,28,26,9,46,0.0,1010,28,10,183,20
2019-12-29 18:00:00,29,19,0.0,14.5,7,1,15,07:32 AM,10:10 PM,05:00 AM,07:46 PM,16,26,26,25,18,5,57,0.0,1010,25,10,200,15
2019-12-29 21:00:00,29,19,0.0,14.5,7,1,15,07:32 AM,10:10 PM,05:00 AM,07:46 PM,15,25,25,23,12,5,59,0.0,1011,23,10,256,9
2019-12-30 00:00:00,39,24,0.0,11.2,9,1,22,08:31 AM,10:45 PM,05:00 AM,07:46 PM,14,25,25,23,15,5,56,0.0,1010,23,10,112,9
2019-12-30 03:00:00,39,24,0.0,11.2,9,1,22,08:31 AM,10:45 PM,05:00 AM,07:46 PM,12,25,25,24,25,5,47,0.0,1008,24,10,16,12
2019-12-30 06:00:00,39,24,0.0,11.2,9,1,22,08:31 AM,10:45 PM,05:00 AM,07:46 PM,10,27,27,27,46,4,34,0.0,1007,27,10,7,24
2019-12-30 09:00:00,39,24,0.0,11.2,9,8,22,08:31 AM,10:45 PM,05:00 AM,07:46 PM,10,31,31,33,55,7,24,0.0,1005,33,10,238,34
2019-12-30 12:00:00,39,24,0.0,11.2,9,9,22,08:31 AM,10:45 PM,05:00 AM,07:46 PM,10,37,37,38,58,62,19,0.7,1002,38,9,352,37
2019-12-30 15:00:00,39,24,0.0,11.2,9,8,22,08:31 AM,10:45 PM,05:00 AM,07:46 PM,10,38,38,39,58,85,18,1.0,1000,39,10,324,33
2019-12-30 18:00:00,39,24,0.0,11.2,9,1,22,08:31 AM,10:45 PM,05:00 AM,07:46 PM,14,38,38,36,48,77,46,0.5,1001,36,9,222,28
2019-12-30 21:00:00,39,24,0.0,11.2,9,1,22,08:31 AM,10:45 PM,05:00 AM,07:46 PM,15,36,36,32,38,78,72,0.4,1003,32,9,202,26
2019-12-31 00:00:00,20,16,0.0,12.3,4,1,26,09:30 AM,11:16 PM,05:01 AM,07:46 PM,15,24,24,22,31,93,81,0.3,1004,22,10,206,23
2019-12-31 03:00:00,20,16,0.0,12.3,4,1,26,09:30 AM,11:16 PM,05:01 AM,07:46 PM,14,17,17,17,30,100,81,0.5,1006,17,10,194,22
2019-12-31 06:00:00,20,16,0.0,12.3,4,1,26,09:30 AM,11:16 PM,05:01 AM,07:46 PM,12,16,16,16,27,70,74,0.4,1008,16,7,201,22
2019-12-31 09:00:00,20,16,0.0,12.3,4,4,26,09:30 AM,11:16 PM,05:01 AM,07:46 PM,10,18,18,18,24,70,59,0.3,1010,18,8,189,21
2019-12-31 12:00:00,20,16,0.0,12.3,4,4,26,09:30 AM,11:16 PM,05:01 AM,07:46 PM,9,19,19,19,25,28,50,0.1,1011,19,10,164,22
2019-12-31 15:00:00,20,16,0.0,12.3,4,5,26,09:30 AM,11:16 PM,05:01 AM,07:46 PM,8,19,19,19,27,3,49,0.0,1011,19,10,168,23
2019-12-31 18:00:00,20,16,0.0,12.3,4,1,26,09:30 AM,11:16 PM,05:01 AM,07:46 PM,9,18,18,18,25,3,55,0.0,1012,18,10,166,21
2019-12-31 21:00:00,20,16,0.0,12.3,4,1,26,09:30 AM,11:16 PM,05:01 AM,07:46 PM,9,17,17,17,18,1,61,0.0,1014,17,10,154,15
2020-01-01 00:00:00,23,15,0.0,14.5,6,1,37,10:27 AM,11:43 PM,05:02 AM,07:47 PM,10,16,16,16,12,6,65,0.0,1015,16,10,152,10
2020-01-01 03:00:00,23,15,0.0,14.5,6,1,37,10:27 AM,11:43 PM,05:02 AM,07:47 PM,10,15,15,15,10,10,71,0.0,1014,15,10,192,8
2020-01-01 06:00:00,23,15,0.0,14.5,6,1,37,10:27 AM,11:43 PM,05:02 AM,07:47 PM,11,16,16,16,8,4,71,0.0,1015,16,10,236,7
2020-01-01 09:00:00,23,15,0.0,14.5,6,5,37,10:27 AM,11:43 PM,05:02 AM,07:47 PM,10,20,22,20,6,1,54,0.0,1016,20,10,190,5
2020-01-01 12:00:00,23,15,0.0,14.5,6,6,37,10:27 AM,11:43 PM,05:02 AM,07:47 PM,9,24,24,23,12,1,42,0.0,1015,23,10,144,10
2020-01-01 15:00:00,23,15,0.0,14.5,6,6,37,10:27 AM,11:43 PM,05:02 AM,07:47 PM,10,24,24,22,25,1,47,0.0,1014,22,10,158,22
2020-01-01 18:00:00,23,15,0.0,14.5,6,1,37,10:27 AM,11:43 PM,05:02 AM,07:47 PM,12,19,20,19,29,2,61,0.0,1016,19,10,169,24
2020-01-01 21:00:00,23,15,0.0,14.5,6,1,37,10:27 AM,11:43 PM,05:02 AM,07:47 PM,12,18,18,18,23,1,69,0.0,1018,18,10,160,17
2020-01-02 00:00:00,23,17,0.0,14.4,6,1,44,11:24 AM,No moonset,05:03 AM,07:47 PM,11,17,17,17,14,12,70,0.0,1019,17,10,154,10
2020-01-02 03:00:00,23,17,0.0,14.4,6,1,44,11:24 AM,No moonset,05:03 AM,07:47 PM,13,18,18,18,6,7,74,0.0,1018,18,10,192,5
2020-01-02 06:00:00,23,17,0.0,14.4,6,1,44,11:24 AM,No moonset,05:03 AM,07:47 PM,13,17,17,17,7,8,74,0.0,1019,17,10,213,6
2020-01-02 09:00:00,23,17,0.0,14.4,6,5,44,11:24 AM,No moonset,05:03 AM,07:47 PM,12,19,19,19,10,4,64,0.0,1019,19,10,175,8
2020-01-02 12:00:00,23,17,0.0,14.4,6,6,44,11:24 AM,No moonset,05:03 AM,07:47 PM,11,23,23,23,14,6,48,0.0,1018,23,10,148,12
2020-01-02 15:00:00,23,17,0.0,14.4,6,6,44,11:24 AM,No moonset,05:03 AM,07:47 PM,11,25,25,22,23,10,48,0.0,1016,22,10,163,20
2020-01-02 18:00:00,23,17,0.0,14.4,6,1,44,11:24 AM,No moonset,05:03 AM,07:47 PM,12,20,21,20,27,3,61,0.0,1017,20,10,174,23
2020-01-02 21:00:00,23,17,0.0,14.4,6,1,44,11:24 AM,No moonset,05:03 AM,07:47 PM,13,19,19,19,18,0,70,0.0,1017,19,10,166,15
2020-01-03 00:00:00,27,16,0.0,14.4,6,1,51,12:20 PM,12:09 AM,05:03 AM,07:47 PM,14,19,19,19,10,0,75,0.0,1016,19,10,167,8
2020-01-03 03:00:00,27,16,0.0,14.4,6,1,51,12:20 PM,12:09 AM,05:03 AM,07:47 PM,13,17,17,17,9,9,79,0.0,1015,17,10,168,7
2020-01-03 06:00:00,27,16,0.0,14.4,6,1,51,12:20 PM,12:09 AM,05:03 AM,07:47 PM,14,18,18,18,6,5,76,0.0,1015,18,10,119,5
2020-01-03 09:00:00,27,16,0.0,14.4,6,6,51,12:20 PM,12:09 AM,05:03 AM,07:47 PM,13,22,23,22,7,0,58,0.0,1014,22,10,111,6
2020-01-03 12:00:00,27,16,0.0,14.4,6,7,51,12:20 PM,12:09 AM,05:03 AM,07:47 PM,12,26,26,25,10,10,43,0.0,1012,25,10,126,9
2020-01-03 15:00:00,27,16,0.0,14.4,6,7,51,12:20 PM,12:09 AM,05:03 AM,07:47 PM,12,27,27,27,18,7,39,0.0,1008,27,10,151,14
2020-01-03 18:00:00,27,16,0.0,14.4,6,1,51,12:20 PM,12:09 AM,05:03 AM,07:47 PM,14,27,27,26,18,6,47,0.0,1007,26,10,160,13
2020-01-03 21:00:00,27,16,0.0,14.4,6,1,51,12:20 PM,12:09 AM,05:03 AM,07:47 PM,17,26,26,24,6,3,56,0.0,1006,24,10,65,4
2020-01-04 00:00:00,26,15,0.0,14.4,6,1,59,01:17 PM,12:35 AM,05:04 AM,07:47 PM,15,26,26,24,6,0,52,0.0,1004,24,10,232,4
2020-01-04 03:00:00,26,15,0.0,14.4,6,1,59,01:17 PM,12:35 AM,05:04 AM,07:47 PM,6,24,24,24,23,0,33,0.0,1002,24,10,118,12
2020-01-04 06:00:00,26,15,0.0,14.4,6,1,59,01:17 PM,12:35 AM,05:04 AM,07:47 PM,4,24,24,24,32,0,27,0.0,1004,24,10,176,18
2020-01-04 09:00:00,26,15,0.0,14.4,6,7,59,01:17 PM,12:35 AM,05:04 AM,07:47 PM,12,26,26,26,24,0,43,0.0,1007,26,10,225,18
2020-01-04 12:00:00,26,15,0.0,14.4,6,6,59,01:17 PM,12:35 AM,05:04 AM,07:47 PM,15,26,26,24,32,57,57,0.0,1010,24,10,205,28
2020-01-04 15:00:00,26,15,0.0,14.4,6,5,59,01:17 PM,12:35 AM,05:04 AM,07:47 PM,12,20,21,20,39,31,60,0.0,1013,20,10,186,34
2020-01-04 18:00:00,26,15,0.0,14.4,6,1,59,01:17 PM,12:35 AM,05:04 AM,07:47 PM,9,17,17,17,38,3,61,0.0,1015,17,10,179,31
2020-01-04 21:00:00,26,15,0.0,14.4,6,1,59,01:17 PM,12:35 AM,05:04 AM,07:47 PM,9,15,15,15,31,24,65,0.0,1018,15,10,177,24
2020-01-05 00:00:00,16,14,0.0,10.1,4,1,66,02:15 PM,01:01 AM,05:05 AM,07:47 PM,9,14,15,14,28,71,65,0.0,1019,15,10,169,22
2020-01-05 03:00:00,16,14,0.0,10.1,4,1,66,02:15 PM,01:01 AM,05:05 AM,07:47 PM,8,14,15,14,28,93,64,0.0,1019,15,10,167,22
2020-01-05 06:00:00,16,14,0.0,10.1,4,1,66,02:15 PM,01:01 AM,05:05 AM,07:47 PM,9,13,15,13,31,98,66,0.0,1021,15,10,167,24
2020-01-05 09:00:00,16,14,0.0,10.1,4,3,66,02:15 PM,01:01 AM,05:05 AM,07:47 PM,9,13,14,13,29,84,70,0.3,1023,14,5,160,24
2020-01-05 12:00:00,16,14,0.0,10.1,4,3,66,02:15 PM,01:01 AM,05:05 AM,07:47 PM,9,14,15,14,24,76,68,0.2,1023,15,7,153,20
2020-01-05 15:00:00,16,14,0.0,10.1,4,4,66,02:15 PM,01:01 AM,05:05 AM,07:47 PM,9,16,16,16,29,73,66,0.1,1022,16,10,160,24
2020-01-05 18:00:00,16,14,0.0,10.1,4,1,66,02:15 PM,01:01 AM,05:05 AM,07:47 PM,9,16,16,16,29,52,64,0.0,1021,16,10,157,24
2020-01-05 21:00:00,16,14,0.0,10.1,4,1,66,02:15 PM,01:01 AM,05:05 AM,07:47 PM,9,14,15,14,30,55,65,0.0,1021,15,10,155,23
2020-01-06 00:00:00,19,14,0.0,10.1,5,1,73,03:15 PM,01:30 AM,05:06 AM,07:47 PM,10,13,14,13,29,87,74,1.3,1021,14,9,152,21
2020-01-06 03:00:00,19,14,0.0,10.1,5,1,73,03:15 PM,01:30 AM,05:06 AM,07:47 PM,11,12,14,12,23,100,83,4.0,1020,14,8,156,17
2020-01-06 06:00:00,19,14,0.0,10.1,5,1,73,03:15 PM,01:30 AM,05:06 AM,07:47 PM,11,13,14,13,18,100,85,2.5,1020,14,8,162,14
2020-01-06 09:00:00,19,14,0.0,10.1,5,3,73,03:15 PM,01:30 AM,05:06 AM,07:47 PM,12,14,15,14,12,100,85,0.6,1019,15,4,137,10
2020-01-06 12:00:00,19,14,0.0,10.1,5,4,73,03:15 PM,01:30 AM,05:06 AM,07:47 PM,12,18,18,18,9,81,71,0.1,1018,18,7,149,8
2020-01-06 15:00:00,19,14,0.0,10.1,5,4,73,03:15 PM,01:30 AM,05:06 AM,07:47 PM,13,19,19,19,19,59,69,0.0,1017,19,10,171,17
2020-01-06 18:00:00,19,14,0.0,10.1,5,1,73,03:15 PM,01:30 AM,05:06 AM,07:47 PM,13,18,18,18,21,70,75,0.0,1017,18,10,177,17
2020-01-06 21:00:00,19,14,0.0,10.1,5,1,73,03:15 PM,01:30 AM,05:06 AM,07:47 PM,13,17,17,17,18,82,79,0.0,1018,17,10,172,14
2020-01-07 00:00:00,22,16,0.0,11.2,4,1,80,04:16 PM,02:01 AM,05:07 AM,07:47 PM,13,17,17,17,17,86,81,0.1,1018,17,10,164,13
2020-01-07 03:00:00,22,16,0.0,11.2,4,1,80,04:16 PM,02:01 AM,05:07 AM,07:47 PM,13,16,16,16,16,88,82,0.0,1017,16,10,165,12
2020-01-07 06:00:00,22,16,0.0,11.2,4,1,80,04:16 PM,02:01 AM,05:07 AM,07:47 PM,14,17,17,17,15,82,81,0.1,1018,17,10,177,12
2020-01-07 09:00:00,22,16,0.0,11.2,4,4,80,04:16 PM,02:01 AM,05:07 AM,07:47 PM,14,18,18,18,15,77,75,0.0,1018,18,10,178,13
2020-01-07 12:00:00,22,16,0.0,11.2,4,5,80,04:16 PM,02:01 AM,05:07 AM,07:47 PM,15,21,23,21,19,78,69,0.1,1016,21,10,176,17
2020-01-07 15:00:00,22,16,0.0,11.2,4,5,80,04:16 PM,02:01 AM,05:07 AM,07:47 PM,16,21,24,21,27,57,69,0.0,1015,21,10,176,23
2020-01-07 18:00:00,22,16,0.0,11.2,4,1,80,04:16 PM,02:01 AM,05:07 AM,07:47 PM,15,20,21,20,27,39,75,0.0,1016,20,10,170,22
2020-01-07 21:00:00,22,16,0.0,11.2,4,1,80,04:16 PM,02:01 AM,05:07 AM,07:47 PM,15,18,18,18,25,23,83,0.0,1017,18,10,170,18
2020-01-08 00:00:00,22,17,0.0,14.4,6,1,88,05:20 PM,02:37 AM,05:08 AM,07:47 PM,15,17,17,17,23,23,85,0.0,1017,17,10,166,16
2020-01-08 03:00:00,22,17,0.0,14.4,6,1,88,05:20 PM,02:37 AM,05:08 AM,07:47 PM,14,17,17,17,19,29,86,0.0,1016,17,10,166,14
2020-01-08 06:00:00,22,17,0.0,14.4,6,1,88,05:20 PM,02:37 AM,05:08 AM,07:47 PM,13,17,17,17,18,23,74,0.0,1017,17,10,173,13
2020-01-08 09:00:00,22,17,0.0,14.4,6,5,88,05:20 PM,02:37 AM,05:08 AM,07:47 PM,11,20,20,20,16,10,57,0.0,1018,20,10,175,14
2020-01-08 12:00:00,22,17,0.0,14.4,6,6,88,05:20 PM,02:37 AM,05:08 AM,07:47 PM,11,22,23,22,23,3,48,0.0,1017,22,10,177,21
2020-01-08 15:00:00,22,17,0.0,14.4,6,6,88,05:20 PM,02:37 AM,05:08 AM,07:47 PM,10,24,24,22,28,10,45,0.0,1016,22,10,180,25
2020-01-08 18:00:00,22,17,0.0,14.4,6,1,88,05:20 PM,02:37 AM,05:08 AM,07:47 PM,11,21,22,21,29,5,53,0.0,1016,21,10,181,23
2020-01-08 21:00:00,22,17,0.0,14.4,6,1,88,05:20 PM,02:37 AM,05:08 AM,07:47 PM,14,19,19,19,26,6,73,0.0,1017,19,10,180,18
2020-01-09 00:00:00,29,18,0.0,13.4,7,1,95,06:23 PM,03:20 AM,05:09 AM,07:47 PM,16,18,18,18,23,17,86,0.0,1017,18,10,168,15
2020-01-09 03:00:00,29,18,0.0,13.4,7,1,95,06:23 PM,03:20 AM,05:09 AM,07:47 PM,16,18,18,18,19,17,88,0.0,1016,18,10,154,13
2020-01-09 06:00:00,29,18,0.0,13.4,7,1,95,06:23 PM,03:20 AM,05:09 AM,07:47 PM,16,19,19,19,15,66,84,0.0,1016,19,10,130,11
2020-01-09 09:00:00,29,18,0.0,13.4,7,5,95,06:23 PM,03:20 AM,05:09 AM,07:47 PM,17,24,24,23,7,30,69,0.0,1015,23,10,100,6
2020-01-09 12:00:00,29,18,0.0,13.4,7,7,95,06:23 PM,03:20 AM,05:09 AM,07:47 PM,17,29,29,28,8,0,51,0.0,1013,28,10,115,7
2020-01-09 15:00:00,29,18,0.0,13.4,7,7,95,06:23 PM,03:20 AM,05:09 AM,07:47 PM,16,30,30,29,19,5,45,0.0,1009,29,10,140,14
2020-01-09 18:00:00,29,18,0.0,13.4,7,1,95,06:23 PM,03:20 AM,05:09 AM,07:47 PM,17,29,29,28,22,8,49,0.0,1008,28,10,129,14
2020-01-09 21:00:00,29,18,0.0,13.4,7,1,95,06:23 PM,03:20 AM,05:09 AM,07:47 PM,19,29,29,28,12,4,58,0.0,1007,28,10,56,8
2020-01-10 00:00:00,33,15,0.0,12.3,7,1,100,07:24 PM,04:11 AM,05:10 AM,07:47 PM,16,27,27,27,17,0,52,0.0,1006,27,10,8,9
2020-01-10 03:00:00,33,15,0.0,12.3,7,1,100,07:24 PM,04:11 AM,05:10 AM,07:47 PM,12,26,26,25,49,11,45,0.0,1004,25,10,10,26
2020-01-10 06:00:00,33,15,0.0,12.3,7,1,100,07:24 PM,04:11 AM,05:10 AM,07:47 PM,14,26,26,25,42,8,52,0.0,1005,25,10,231,25
2020-01-10 09:00:00,33,15,0.0,12.3,7,7,100,07:24 PM,04:11 AM,05:10 AM,07:47 PM,15,28,28,28,30,5,47,0.0,1005,28,10,333,21
2020-01-10 12:00:00,33,15,0.0,12.3,7,8,100,07:24 PM,04:11 AM,05:10 AM,07:47 PM,14,32,32,32,27,36,35,0.0,1004,32,10,301,20
2020-01-10 15:00:00,33,15,0.0,12.3,7,6,100,07:24 PM,04:11 AM,05:10 AM,07:47 PM,13,22,22,22,34,84,63,1.7,1007,22,8,255,27
2020-01-10 18:00:00,33,15,0.0,12.3,7,1,100,07:24 PM,04:11 AM,05:10 AM,07:47 PM,11,16,16,16,31,90,72,4.2,1011,16,7,237,25
2020-01-10 21:00:00,33,15,0.0,12.3,7,1,100,07:24 PM,04:11 AM,05:10 AM,07:47 PM,10,15,15,15,23,82,70,5.0,1013,15,8,253,17
2020-01-11 00:00:00,18,14,0.0,12.3,4,1,100,08:19 PM,05:11 AM,05:11 AM,07:46 PM,10,14,15,14,27,27,74,1.7,1014,15,9,252,19
2020-01-11 03:00:00,18,14,0.0,12.3,4,1,100,08:19 PM,05:11 AM,05:11 AM,07:46 PM,10,13,14,13,28,52,76,0.0,1014,14,10,246,19
2020-01-11 06:00:00,18,14,0.0,12.3,4,1,100,08:19 PM,05:11 AM,05:11 AM,07:46 PM,9,13,14,13,25,68,71,0.1,1016,14,10,235,19
2020-01-11 09:00:00,18,14,0.0,12.3,4,4,100,08:19 PM,05:11 AM,05:11 AM,07:46 PM,8,15,16,15,24,68,61,0.0,1017,16,10,213,21
2020-01-11 12:00:00,18,14,0.0,12.3,4,4,100,08:19 PM,05:11 AM,05:11 AM,07:46 PM,9,18,18,18,27,44,56,0.0,1018,18,10,180,24
2020-01-11 15:00:00,18,14,0.0,12.3,4,5,100,08:19 PM,05:11 AM,05:11 AM,07:46 PM,9,18,18,18,32,20,58,0.0,1018,18,10,172,28
2020-01-11 18:00:00,18,14,0.0,12.3,4,1,100,08:19 PM,05:11 AM,05:11 AM,07:46 PM,10,16,16,16,34,15,64,0.0,1019,16,10,178,28
2020-01-11 21:00:00,18,14,0.0,12.3,4,1,100,08:19 PM,05:11 AM,05:11 AM,07:46 PM,9,14,15,14,31,51,68,0.0,1020,15,10,194,24
