date_time,Harrington_maxtempC,Harrington_mintempC,Harrington_totalSnow_cm,Harrington_sunHour,Harrington_uvIndex,Harrington_uvIndex,Harrington_moon_illumination,Harrington_moonrise,Harrington_moonset,Harrington_sunrise,Harrington_sunset,Harrington_DewPointC,Harrington_FeelsLikeC,Harrington_HeatIndexC,Harrington_WindChillC,Harrington_WindGustKmph,Harrington_cloudcover,Harrington_humidity,Harrington_precipMM,Harrington_pressure,Harrington_tempC,Harrington_visibility,Harrington_winddirDegree,Harrington_windspeedKmph
2019-12-23 12:00:00,23,17,0.0,8.8,5,5,14,02:13 AM,03:51 PM,04:41 AM,06:55 PM,18,25,25,23,12,93,75,0.3,1017,23,10,121,10
2019-12-23 15:00:00,23,17,0.0,8.8,5,5,14,02:13 AM,03:51 PM,04:41 AM,06:55 PM,19,22,25,22,17,99,85,0.8,1016,22,10,99,12
2019-12-23 18:00:00,23,17,0.0,8.8,5,1,14,02:13 AM,03:51 PM,04:41 AM,06:55 PM,19,21,22,21,14,91,91,0.6,1016,21,10,74,9
2019-12-23 21:00:00,23,17,0.0,8.8,5,1,14,02:13 AM,03:51 PM,04:41 AM,06:55 PM,19,20,20,20,12,88,96,0.4,1016,20,10,57,7
2019-12-24 00:00:00,28,19,0.0,11.1,6,1,7,02:53 AM,04:55 PM,04:41 AM,06:55 PM,19,20,20,20,9,96,98,0.2,1015,20,3,37,5
2019-12-24 03:00:00,28,19,0.0,11.1,6,1,7,02:53 AM,04:55 PM,04:41 AM,06:55 PM,19,19,19,19,6,100,98,0.0,1013,19,0,50,3
2019-12-24 06:00:00,28,19,0.0,11.1,6,1,7,02:53 AM,04:55 PM,04:41 AM,06:55 PM,20,21,23,21,7,94,91,0.0,1013,21,7,37,5
2019-12-24 09:00:00,28,19,0.0,11.1,6,6,7,02:53 AM,04:55 PM,04:41 AM,06:55 PM,19,28,28,26,10,75,68,0.0,1013,26,10,45,9
2019-12-24 12:00:00,28,19,0.0,11.1,6,6,7,02:53 AM,04:55 PM,04:41 AM,06:55 PM,19,29,29,27,18,59,61,0.5,1012,27,10,89,14
2019-12-24 15:00:00,28,19,0.0,11.1,6,6,7,02:53 AM,04:55 PM,04:41 AM,06:55 PM,20,28,28,26,20,46,70,0.2,1011,26,10,109,15
2019-12-24 18:00:00,28,19,0.0,11.1,6,1,7,02:53 AM,04:55 PM,04:41 AM,06:55 PM,20,25,25,23,17,72,84,0.3,1013,23,9,112,11
2019-12-24 21:00:00,28,19,0.0,11.1,6,1,7,02:53 AM,04:55 PM,04:41 AM,06:55 PM,20,21,21,21,12,79,95,1.2,1014,21,9,112,7
2019-12-25 00:00:00,25,18,0.0,10.0,5,1,0,03:38 AM,05:59 PM,04:42 AM,06:56 PM,19,19,19,19,9,71,97,1.0,1014,19,10,99,5
2019-12-25 03:00:00,25,18,0.0,10.0,5,1,0,03:38 AM,05:59 PM,04:42 AM,06:56 PM,18,19,19,19,7,75,97,1.3,1014,19,10,91,4
2019-12-25 06:00:00,25,18,0.0,10.0,5,1,0,03:38 AM,05:59 PM,04:42 AM,06:56 PM,19,20,22,20,8,68,93,1.3,1015,20,10,92,6
2019-12-25 09:00:00,25,18,0.0,10.0,5,5,0,03:38 AM,05:59 PM,04:42 AM,06:56 PM,20,25,25,22,17,70,87,2.4,1016,22,8,93,11
2019-12-25 12:00:00,25,18,0.0,10.0,5,5,0,03:38 AM,05:59 PM,04:42 AM,06:56 PM,18,26,26,24,22,73,69,1.7,1016,24,9,91,16
2019-12-25 15:00:00,25,18,0.0,10.0,5,5,0,03:38 AM,05:59 PM,04:42 AM,06:56 PM,16,26,26,24,21,77,59,1.1,1015,24,9,84,16
2019-12-25 18:00:00,25,18,0.0,10.0,5,1,0,03:38 AM,05:59 PM,04:42 AM,06:56 PM,16,21,22,21,19,47,72,0.4,1017,21,10,73,12
2019-12-25 21:00:00,25,18,0.0,10.0,5,1,0,03:38 AM,05:59 PM,04:42 AM,06:56 PM,16,18,18,18,16,41,89,0.0,1018,18,10,39,9
2019-12-26 00:00:00,28,16,0.0,13.4,7,1,0,04:26 AM,06:58 PM,04:42 AM,06:56 PM,16,17,17,17,15,40,95,0.0,1018,17,5,29,8
2019-12-26 03:00:00,28,16,0.0,13.4,7,1,0,04:26 AM,06:58 PM,04:42 AM,06:56 PM,16,17,17,17,13,51,96,0.0,1018,17,2,16,6
2019-12-26 06:00:00,28,16,0.0,13.4,7,1,0,04:26 AM,06:58 PM,04:42 AM,06:56 PM,16,20,22,20,10,66,79,0.0,1019,20,7,25,8
2019-12-26 09:00:00,28,16,0.0,13.4,7,5,0,04:26 AM,06:58 PM,04:42 AM,06:56 PM,15,26,26,24,13,23,56,0.0,1020,24,10,60,11
2019-12-26 12:00:00,28,16,0.0,13.4,7,7,0,04:26 AM,06:58 PM,04:42 AM,06:56 PM,14,27,27,27,19,0,45,0.0,1018,27,10,83,16
2019-12-26 15:00:00,28,16,0.0,13.4,7,7,0,04:26 AM,06:58 PM,04:42 AM,06:56 PM,14,27,27,26,21,0,48,0.0,1017,26,10,81,18
2019-12-26 18:00:00,28,16,0.0,13.4,7,1,0,04:26 AM,06:58 PM,04:42 AM,06:56 PM,14,22,22,22,21,0,62,0.0,1018,22,10,62,14
2019-12-26 21:00:00,28,16,0.0,13.4,7,1,0,04:26 AM,06:58 PM,04:42 AM,06:56 PM,14,19,19,19,23,0,77,0.0,1020,19,10,37,12
2019-12-27 00:00:00,28,15,0.0,14.1,7,1,0,05:20 AM,07:53 PM,04:43 AM,06:57 PM,14,17,17,17,19,2,87,0.0,1019,17,10,18,9
2019-12-27 03:00:00,28,15,0.0,14.1,7,1,0,05:20 AM,07:53 PM,04:43 AM,06:57 PM,14,15,15,15,14,1,93,0.0,1019,15,5,238,6
2019-12-27 06:00:00,28,15,0.0,14.1,7,1,0,05:20 AM,07:53 PM,04:43 AM,06:57 PM,14,19,19,19,8,0,74,0.0,1020,19,7,119,5
2019-12-27 09:00:00,28,15,0.0,14.1,7,6,0,05:20 AM,07:53 PM,04:43 AM,06:57 PM,14,25,25,25,12,0,51,0.0,1020,25,10,42,10
2019-12-27 12:00:00,28,15,0.0,14.1,7,7,0,05:20 AM,07:53 PM,04:43 AM,06:57 PM,14,28,28,28,19,0,43,0.0,1019,28,10,73,17
2019-12-27 15:00:00,28,15,0.0,14.1,7,7,0,05:20 AM,07:53 PM,04:43 AM,06:57 PM,16,27,27,27,23,0,52,0.0,1018,27,10,70,20
2019-12-27 18:00:00,28,15,0.0,14.1,7,1,0,05:20 AM,07:53 PM,04:43 AM,06:57 PM,16,25,25,23,22,0,65,0.0,1019,23,10,53,16
2019-12-27 21:00:00,28,15,0.0,14.1,7,1,0,05:20 AM,07:53 PM,04:43 AM,06:57 PM,14,20,21,20,23,0,72,0.0,1020,20,10,34,13
2019-12-28 00:00:00,30,14,0.0,14.1,7,1,8,06:15 AM,08:42 PM,04:43 AM,06:57 PM,14,17,17,17,20,0,83,0.0,1020,17,10,17,10
2019-12-28 03:00:00,30,14,0.0,14.1,7,1,8,06:15 AM,08:42 PM,04:43 AM,06:57 PM,13,14,14,14,16,0,92,0.0,1019,14,10,242,8
2019-12-28 06:00:00,30,14,0.0,14.1,7,1,8,06:15 AM,08:42 PM,04:43 AM,06:57 PM,13,18,18,18,16,0,74,0.0,1020,18,10,129,10
2019-12-28 09:00:00,30,14,0.0,14.1,7,7,8,06:15 AM,08:42 PM,04:43 AM,06:57 PM,12,25,25,25,15,0,46,0.0,1020,25,10,34,12
2019-12-28 12:00:00,30,14,0.0,14.1,7,7,8,06:15 AM,08:42 PM,04:43 AM,06:57 PM,12,29,29,30,19,0,33,0.0,1018,30,10,55,17
2019-12-28 15:00:00,30,14,0.0,14.1,7,7,8,06:15 AM,08:42 PM,04:43 AM,06:57 PM,14,29,29,29,24,0,40,0.0,1016,29,10,57,20
2019-12-28 18:00:00,30,14,0.0,14.1,7,1,8,06:15 AM,08:42 PM,04:43 AM,06:57 PM,16,28,28,27,27,0,59,0.0,1017,27,10,46,17
2019-12-28 21:00:00,30,14,0.0,14.1,7,1,8,06:15 AM,08:42 PM,04:43 AM,06:57 PM,16,27,27,25,26,0,78,0.0,1018,25,10,27,14
2019-12-29 00:00:00,34,15,0.0,14.1,7,1,15,07:13 AM,09:24 PM,04:44 AM,06:57 PM,15,19,20,19,22,3,90,0.0,1018,19,10,9,11
2019-12-29 03:00:00,34,15,0.0,14.1,7,1,15,07:13 AM,09:24 PM,04:44 AM,06:57 PM,14,15,15,15,16,5,95,0.0,1017,15,5,5,8
2019-12-29 06:00:00,34,15,0.0,14.1,7,1,15,07:13 AM,09:24 PM,04:44 AM,06:57 PM,15,18,18,18,11,2,81,0.0,1019,18,7,5,7
2019-12-29 09:00:00,34,15,0.0,14.1,7,7,15,07:13 AM,09:24 PM,04:44 AM,06:57 PM,14,27,27,27,11,0,48,0.0,1019,27,10,35,9
2019-12-29 12:00:00,34,15,0.0,14.1,7,8,15,07:13 AM,09:24 PM,04:44 AM,06:57 PM,12,32,32,33,17,0,28,0.0,1017,33,10,62,14
2019-12-29 15:00:00,34,15,0.0,14.1,7,8,15,07:13 AM,09:24 PM,04:44 AM,06:57 PM,13,32,32,33,21,0,31,0.0,1015,33,10,62,18
2019-12-29 18:00:00,34,15,0.0,14.1,7,1,15,07:13 AM,09:24 PM,04:44 AM,06:57 PM,15,31,31,29,24,0,52,0.0,1015,29,10,47,16
2019-12-29 21:00:00,34,15,0.0,14.1,7,1,15,07:13 AM,09:24 PM,04:44 AM,06:57 PM,17,28,28,26,23,0,78,0.0,1017,26,10,30,12
2019-12-30 00:00:00,36,16,0.0,14.1,7,1,22,08:10 AM,10:02 PM,04:45 AM,06:58 PM,17,20,21,20,19,5,91,0.0,1017,20,10,20,10
2019-12-30 03:00:00,36,16,0.0,14.1,7,1,22,08:10 AM,10:02 PM,04:45 AM,06:58 PM,16,17,17,17,17,12,95,0.0,1016,17,5,14,8
2019-12-30 06:00:00,36,16,0.0,14.1,7,1,22,08:10 AM,10:02 PM,04:45 AM,06:58 PM,16,20,22,20,11,5,81,0.0,1017,20,7,21,8
2019-12-30 09:00:00,36,16,0.0,14.1,7,7,22,08:10 AM,10:02 PM,04:45 AM,06:58 PM,15,29,29,28,12,0,50,0.0,1017,28,10,37,10
2019-12-30 12:00:00,36,16,0.0,14.1,7,8,22,08:10 AM,10:02 PM,04:45 AM,06:58 PM,12,33,33,34,21,0,28,0.0,1014,34,10,51,18
2019-12-30 15:00:00,36,16,0.0,14.1,7,8,22,08:10 AM,10:02 PM,04:45 AM,06:58 PM,12,33,33,34,24,0,27,0.0,1012,34,10,50,21
2019-12-30 18:00:00,36,16,0.0,14.1,7,1,22,08:10 AM,10:02 PM,04:45 AM,06:58 PM,15,33,33,31,25,0,48,0.0,1013,31,10,39,18
2019-12-30 21:00:00,36,16,0.0,14.1,7,1,22,08:10 AM,10:02 PM,04:45 AM,06:58 PM,17,31,31,27,24,0,74,0.0,1013,27,10,29,15
2019-12-31 00:00:00,38,17,0.0,14.1,8,1,26,09:06 AM,10:35 PM,04:45 AM,06:58 PM,17,21,22,21,23,2,88,0.0,1013,21,10,18,13
2019-12-31 03:00:00,38,17,0.0,14.1,8,1,26,09:06 AM,10:35 PM,04:45 AM,06:58 PM,16,17,17,17,21,5,93,0.0,1012,17,5,14,11
2019-12-31 06:00:00,38,17,0.0,14.1,8,1,26,09:06 AM,10:35 PM,04:45 AM,06:58 PM,16,21,22,21,14,2,76,0.0,1012,21,7,16,9
2019-12-31 09:00:00,38,17,0.0,14.1,8,7,26,09:06 AM,10:35 PM,04:45 AM,06:58 PM,14,30,30,30,13,0,43,0.0,1012,30,10,36,11
2019-12-31 12:00:00,38,17,0.0,14.1,8,9,26,09:06 AM,10:35 PM,04:45 AM,06:58 PM,12,36,36,36,18,0,23,0.0,1010,36,10,59,15
2019-12-31 15:00:00,38,17,0.0,14.1,8,9,26,09:06 AM,10:35 PM,04:45 AM,06:58 PM,13,35,35,36,23,2,26,0.0,1008,36,10,55,20
2019-12-31 18:00:00,38,17,0.0,14.1,8,1,26,09:06 AM,10:35 PM,04:45 AM,06:58 PM,17,35,35,33,24,4,50,0.0,1009,33,10,42,17
2019-12-31 21:00:00,38,17,0.0,14.1,8,1,26,09:06 AM,10:35 PM,04:45 AM,06:58 PM,18,32,32,30,24,2,75,0.0,1010,30,10,25,13
2020-01-01 00:00:00,30,19,0.0,13.4,7,1,37,10:01 AM,11:06 PM,04:46 AM,06:58 PM,18,23,23,23,14,7,89,0.0,1011,23,10,224,7
2020-01-01 03:00:00,30,19,0.0,13.4,7,1,37,10:01 AM,11:06 PM,04:46 AM,06:58 PM,18,19,19,19,10,57,94,0.0,1011,19,5,245,5
2020-01-01 06:00:00,30,19,0.0,13.4,7,1,37,10:01 AM,11:06 PM,04:46 AM,06:58 PM,18,20,22,20,8,86,85,0.0,1014,20,7,206,6
2020-01-01 09:00:00,30,19,0.0,13.4,7,6,37,10:01 AM,11:06 PM,04:46 AM,06:58 PM,18,27,27,25,9,31,64,0.0,1014,25,10,150,7
2020-01-01 12:00:00,30,19,0.0,13.4,7,7,37,10:01 AM,11:06 PM,04:46 AM,06:58 PM,18,30,30,28,14,3,55,0.0,1013,28,10,115,13
2020-01-01 15:00:00,30,19,0.0,13.4,7,7,37,10:01 AM,11:06 PM,04:46 AM,06:58 PM,20,32,32,30,17,4,54,0.0,1012,30,10,93,14
2020-01-01 18:00:00,30,19,0.0,13.4,7,1,37,10:01 AM,11:06 PM,04:46 AM,06:58 PM,20,29,29,27,16,52,63,0.1,1014,27,10,38,11
2020-01-01 21:00:00,30,19,0.0,13.4,7,1,37,10:01 AM,11:06 PM,04:46 AM,06:58 PM,19,26,26,24,13,28,76,0.1,1015,24,10,215,8
2020-01-02 00:00:00,28,20,0.0,8.8,7,1,44,10:54 AM,11:35 PM,04:47 AM,06:58 PM,19,21,22,21,10,18,90,0.0,1015,21,10,283,6
2020-01-02 03:00:00,28,20,0.0,8.8,7,1,44,10:54 AM,11:35 PM,04:47 AM,06:58 PM,20,21,23,21,8,59,92,0.0,1016,21,10,280,5
2020-01-02 06:00:00,28,20,0.0,8.8,7,1,44,10:54 AM,11:35 PM,04:47 AM,06:58 PM,20,26,26,23,7,83,83,0.0,1017,23,10,276,5
2020-01-02 09:00:00,28,20,0.0,8.8,7,6,44,10:54 AM,11:35 PM,04:47 AM,06:58 PM,20,29,29,27,5,68,66,0.0,1017,27,10,202,4
2020-01-02 12:00:00,28,20,0.0,8.8,7,7,44,10:54 AM,11:35 PM,04:47 AM,06:58 PM,21,31,31,28,11,61,63,0.1,1016,28,10,158,9
2020-01-02 15:00:00,28,20,0.0,8.8,7,6,44,10:54 AM,11:35 PM,04:47 AM,06:58 PM,21,29,29,27,12,65,72,0.0,1015,27,10,112,10
2020-01-02 18:00:00,28,20,0.0,8.8,7,1,44,10:54 AM,11:35 PM,04:47 AM,06:58 PM,21,27,27,24,12,76,83,0.2,1016,24,9,62,8
2020-01-02 21:00:00,28,20,0.0,8.8,7,1,44,10:54 AM,11:35 PM,04:47 AM,06:58 PM,21,25,25,22,11,73,94,0.3,1016,22,9,47,6
2020-01-03 00:00:00,32,20,0.0,13.4,6,1,51,11:48 AM,No moonset,04:48 AM,06:59 PM,20,21,22,21,8,90,97,0.1,1016,21,3,50,4
2020-01-03 03:00:00,32,20,0.0,13.4,6,1,51,11:48 AM,No moonset,04:48 AM,06:59 PM,19,20,20,20,3,86,97,0.0,1015,20,7,216,2
2020-01-03 06:00:00,32,20,0.0,13.4,6,1,51,11:48 AM,No moonset,04:48 AM,06:59 PM,20,23,23,22,4,75,88,0.0,1017,22,10,126,3
2020-01-03 09:00:00,32,20,0.0,13.4,6,6,51,11:48 AM,No moonset,04:48 AM,06:59 PM,20,29,29,27,8,43,68,0.0,1016,27,10,43,7
2020-01-03 12:00:00,32,20,0.0,13.4,6,8,51,11:48 AM,No moonset,04:48 AM,06:59 PM,20,33,33,31,16,10,53,0.0,1014,31,10,77,14
2020-01-03 15:00:00,32,20,0.0,13.4,6,8,51,11:48 AM,No moonset,04:48 AM,06:59 PM,19,32,32,30,21,2,52,0.0,1012,30,10,76,18
2020-01-03 18:00:00,32,20,0.0,13.4,6,1,51,11:48 AM,No moonset,04:48 AM,06:59 PM,19,29,29,27,22,2,63,0.0,1013,27,10,55,16
2020-01-03 21:00:00,32,20,0.0,13.4,6,1,51,11:48 AM,No moonset,04:48 AM,06:59 PM,19,26,26,24,21,4,74,0.0,1014,24,10,33,14
2020-01-04 00:00:00,39,19,0.0,14.1,8,1,59,12:41 PM,12:04 AM,04:48 AM,06:59 PM,18,21,22,21,16,5,86,0.0,1013,21,10,22,9
2020-01-04 03:00:00,39,19,0.0,14.1,8,1,59,12:41 PM,12:04 AM,04:48 AM,06:59 PM,18,19,19,19,15,6,93,0.0,1012,19,5,12,8
2020-01-04 06:00:00,39,19,0.0,14.1,8,1,59,12:41 PM,12:04 AM,04:48 AM,06:59 PM,18,25,25,24,6,10,73,0.0,1013,24,7,37,4
2020-01-04 09:00:00,39,19,0.0,14.1,8,8,59,12:41 PM,12:04 AM,04:48 AM,06:59 PM,18,36,36,34,4,8,42,0.0,1013,34,10,90,4
2020-01-04 12:00:00,39,19,0.0,14.1,8,9,59,12:41 PM,12:04 AM,04:48 AM,06:59 PM,17,40,40,38,14,5,29,0.0,1011,38,10,101,12
2020-01-04 15:00:00,39,19,0.0,14.1,8,9,59,12:41 PM,12:04 AM,04:48 AM,06:59 PM,17,39,39,37,19,6,31,0.0,1009,37,10,71,17
2020-01-04 18:00:00,39,19,0.0,14.1,8,1,59,12:41 PM,12:04 AM,04:48 AM,06:59 PM,17,37,37,34,22,5,41,0.0,1010,34,10,45,15
2020-01-04 21:00:00,39,19,0.0,14.1,8,1,59,12:41 PM,12:04 AM,04:48 AM,06:59 PM,18,34,34,32,20,3,59,0.0,1010,32,10,19,10
2020-01-05 00:00:00,29,21,0.0,12.2,7,1,66,01:36 PM,12:33 AM,04:49 AM,06:59 PM,17,28,28,26,16,3,67,0.0,1011,26,10,10,8
2020-01-05 03:00:00,29,21,0.0,12.2,7,1,66,01:36 PM,12:33 AM,04:49 AM,06:59 PM,18,25,25,22,18,26,77,0.0,1012,22,10,160,10
2020-01-05 06:00:00,29,21,0.0,12.2,7,1,66,01:36 PM,12:33 AM,04:49 AM,06:59 PM,18,25,25,23,20,70,73,0.0,1015,23,10,227,16
2020-01-05 09:00:00,29,21,0.0,12.2,7,6,66,01:36 PM,12:33 AM,04:49 AM,06:59 PM,17,28,28,27,18,32,56,0.0,1017,27,10,201,15
2020-01-05 12:00:00,29,21,0.0,12.2,7,7,66,01:36 PM,12:33 AM,04:49 AM,06:59 PM,18,30,30,29,21,5,53,0.0,1015,29,10,166,18
2020-01-05 15:00:00,29,21,0.0,12.2,7,7,66,01:36 PM,12:33 AM,04:49 AM,06:59 PM,19,28,28,27,22,48,63,0.0,1015,27,10,159,19
2020-01-05 18:00:00,29,21,0.0,12.2,7,1,66,01:36 PM,12:33 AM,04:49 AM,06:59 PM,19,26,26,24,17,73,78,0.1,1017,24,10,177,13
2020-01-05 21:00:00,29,21,0.0,12.2,7,1,66,01:36 PM,12:33 AM,04:49 AM,06:59 PM,20,22,24,22,14,88,90,0.4,1019,22,10,176,9
2020-01-06 00:00:00,27,20,0.0,8.8,6,1,73,02:32 PM,01:04 AM,04:50 AM,06:59 PM,20,21,22,21,14,98,95,1.0,1018,21,9,172,10
2020-01-06 03:00:00,27,20,0.0,8.8,6,1,73,02:32 PM,01:04 AM,04:50 AM,06:59 PM,19,20,20,20,11,89,96,1.7,1018,20,9,193,8
2020-01-06 06:00:00,27,20,0.0,8.8,6,1,73,02:32 PM,01:04 AM,04:50 AM,06:59 PM,20,21,21,21,8,78,94,0.9,1019,21,10,215,6
2020-01-06 09:00:00,27,20,0.0,8.8,6,6,73,02:32 PM,01:04 AM,04:50 AM,06:59 PM,19,26,26,25,7,71,71,0.4,1018,25,10,179,6
2020-01-06 12:00:00,27,20,0.0,8.8,6,6,73,02:32 PM,01:04 AM,04:50 AM,06:59 PM,19,28,28,27,11,71,61,0.3,1016,27,9,140,9
2020-01-06 15:00:00,27,20,0.0,8.8,6,6,73,02:32 PM,01:04 AM,04:50 AM,06:59 PM,19,28,28,26,16,75,65,0.2,1015,26,9,132,14
2020-01-06 18:00:00,27,20,0.0,8.8,6,1,73,02:32 PM,01:04 AM,04:50 AM,06:59 PM,21,26,26,24,12,63,83,0.1,1016,24,10,133,9
2020-01-06 21:00:00,27,20,0.0,8.8,6,1,73,02:32 PM,01:04 AM,04:50 AM,06:59 PM,21,22,25,22,5,68,95,0.3,1017,22,9,109,3
2020-01-07 00:00:00,31,20,0.0,14.1,6,1,80,03:31 PM,01:39 AM,04:51 AM,06:59 PM,21,21,24,21,4,77,96,0.3,1016,21,9,234,3
2020-01-07 03:00:00,31,20,0.0,14.1,6,1,80,03:31 PM,01:39 AM,04:51 AM,06:59 PM,20,20,21,20,8,74,96,0.2,1016,20,9,294,4
2020-01-07 06:00:00,31,20,0.0,14.1,6,1,80,03:31 PM,01:39 AM,04:51 AM,06:59 PM,20,22,23,22,10,30,89,0.1,1016,22,10,98,7
2020-01-07 09:00:00,31,20,0.0,14.1,6,7,80,03:31 PM,01:39 AM,04:51 AM,06:59 PM,19,30,30,28,11,14,60,0.0,1016,28,10,44,9
2020-01-07 12:00:00,31,20,0.0,14.1,6,8,80,03:31 PM,01:39 AM,04:51 AM,06:59 PM,19,33,33,31,17,14,49,0.0,1015,31,10,82,14
2020-01-07 15:00:00,31,20,0.0,14.1,6,8,80,03:31 PM,01:39 AM,04:51 AM,06:59 PM,19,32,32,30,20,14,51,0.0,1013,30,10,67,17
2020-01-07 18:00:00,31,20,0.0,14.1,6,1,80,03:31 PM,01:39 AM,04:51 AM,06:59 PM,19,28,28,27,17,56,63,0.1,1014,27,10,45,11
2020-01-07 21:00:00,31,20,0.0,14.1,6,1,80,03:31 PM,01:39 AM,04:51 AM,06:59 PM,19,23,23,22,12,33,80,0.0,1016,22,10,15,6
2020-01-08 00:00:00,31,19,0.0,14.1,7,1,88,04:32 PM,02:17 AM,04:52 AM,06:59 PM,18,20,20,20,12,12,90,0.0,1015,20,10,235,6
2020-01-08 03:00:00,31,19,0.0,14.1,7,1,88,04:32 PM,02:17 AM,04:52 AM,06:59 PM,18,19,19,19,10,40,93,0.0,1014,19,10,342,5
2020-01-08 06:00:00,31,19,0.0,14.1,7,1,88,04:32 PM,02:17 AM,04:52 AM,06:59 PM,18,23,23,22,6,38,79,0.0,1015,22,10,113,5
2020-01-08 09:00:00,31,19,0.0,14.1,7,7,88,04:32 PM,02:17 AM,04:52 AM,06:59 PM,18,30,30,29,8,16,55,0.0,1015,29,10,86,6
2020-01-08 12:00:00,31,19,0.0,14.1,7,7,88,04:32 PM,02:17 AM,04:52 AM,06:59 PM,19,32,32,30,15,8,53,0.0,1014,30,10,130,14
2020-01-08 15:00:00,31,19,0.0,14.1,7,7,88,04:32 PM,02:17 AM,04:52 AM,06:59 PM,20,29,29,28,16,13,64,0.0,1012,28,10,141,14
2020-01-08 18:00:00,31,19,0.0,14.1,7,1,88,04:32 PM,02:17 AM,04:52 AM,06:59 PM,20,26,26,23,13,50,84,0.7,1015,23,10,175,9
2020-01-08 21:00:00,31,19,0.0,14.1,7,1,88,04:32 PM,02:17 AM,04:52 AM,06:59 PM,20,21,22,21,6,78,95,1.6,1016,21,10,284,3
2020-01-09 00:00:00,25,20,0.0,8.8,5,1,95,05:34 PM,03:03 AM,04:52 AM,06:59 PM,20,20,20,20,6,95,97,0.6,1016,20,3,243,3
2020-01-09 03:00:00,25,20,0.0,8.8,5,1,95,05:34 PM,03:03 AM,04:52 AM,06:59 PM,20,20,20,20,8,100,98,0.0,1015,20,0,199,5
2020-01-09 06:00:00,25,20,0.0,8.8,5,1,95,05:34 PM,03:03 AM,04:52 AM,06:59 PM,20,21,21,21,9,92,97,0.3,1016,21,1,200,5
2020-01-09 09:00:00,25,20,0.0,8.8,5,5,95,05:34 PM,03:03 AM,04:52 AM,06:59 PM,20,24,24,22,8,92,91,0.5,1017,22,2,183,6
2020-01-09 12:00:00,25,20,0.0,8.8,5,5,95,05:34 PM,03:03 AM,04:52 AM,06:59 PM,20,26,26,24,13,85,77,0.4,1016,24,7,154,10
2020-01-09 15:00:00,25,20,0.0,8.8,5,5,95,05:34 PM,03:03 AM,04:52 AM,06:59 PM,20,25,25,23,14,93,86,1.9,1015,23,8,147,10
2020-01-09 18:00:00,25,20,0.0,8.8,5,1,95,05:34 PM,03:03 AM,04:52 AM,06:59 PM,20,21,22,21,7,88,95,1.7,1016,21,9,120,4
2020-01-09 21:00:00,25,20,0.0,8.8,5,1,95,05:34 PM,03:03 AM,04:52 AM,06:59 PM,19,20,20,20,5,74,97,1.2,1016,20,10,49,3
2020-01-10 00:00:00,34,20,0.0,13.4,6,1,100,06:34 PM,03:55 AM,04:53 AM,06:59 PM,19,20,20,20,3,90,98,0.4,1015,20,3,52,2
2020-01-10 03:00:00,34,20,0.0,13.4,6,1,100,06:34 PM,03:55 AM,04:53 AM,06:59 PM,20,20,20,20,4,100,97,0.0,1014,20,0,260,2
2020-01-10 06:00:00,34,20,0.0,13.4,6,1,100,06:34 PM,03:55 AM,04:53 AM,06:59 PM,21,24,24,22,4,77,92,0.0,1015,22,7,157,4
2020-01-10 09:00:00,34,20,0.0,13.4,6,6,100,06:34 PM,03:55 AM,04:53 AM,06:59 PM,20,30,30,28,7,29,65,0.0,1014,28,10,50,6
2020-01-10 12:00:00,34,20,0.0,13.4,6,8,100,06:34 PM,03:55 AM,04:53 AM,06:59 PM,19,35,35,33,17,14,44,0.0,1011,33,10,56,15
2020-01-10 15:00:00,34,20,0.0,13.4,6,8,100,06:34 PM,03:55 AM,04:53 AM,06:59 PM,19,35,35,32,24,21,45,0.0,1009,32,10,58,20
2020-01-10 18:00:00,34,20,0.0,13.4,6,1,100,06:34 PM,03:55 AM,04:53 AM,06:59 PM,20,33,33,30,24,11,62,0.0,1008,30,10,45,18
2020-01-10 21:00:00,34,20,0.0,13.4,6,1,100,06:34 PM,03:55 AM,04:53 AM,06:59 PM,21,31,31,28,20,3,80,0.0,1008,28,10,23,12
2020-01-11 00:00:00,25,20,0.0,9.9,6,1,100,07:31 PM,04:54 AM,04:54 AM,06:59 PM,21,27,27,24,19,4,87,0.0,1006,24,10,10,9
2020-01-11 03:00:00,25,20,0.0,9.9,6,1,100,07:31 PM,04:54 AM,04:54 AM,06:59 PM,20,25,25,23,10,6,80,0.0,1006,23,10,135,5
2020-01-11 06:00:00,25,20,0.0,9.9,6,1,100,07:31 PM,04:54 AM,04:54 AM,06:59 PM,19,26,26,24,12,37,75,0.0,1009,24,10,214,9
2020-01-11 09:00:00,25,20,0.0,9.9,6,6,100,07:31 PM,04:54 AM,04:54 AM,06:59 PM,19,26,26,24,12,71,70,0.0,1010,24,10,206,11
2020-01-11 12:00:00,25,20,0.0,9.9,6,5,100,07:31 PM,04:54 AM,04:54 AM,06:59 PM,18,25,25,23,18,93,75,0.2,1011,23,10,193,15
2020-01-11 15:00:00,25,20,0.0,9.9,6,5,100,07:31 PM,04:54 AM,04:54 AM,06:59 PM,18,21,22,21,16,100,84,0.5,1011,21,5,180,13
2020-01-11 18:00:00,25,20,0.0,9.9,6,1,100,07:31 PM,04:54 AM,04:54 AM,06:59 PM,18,20,20,20,15,100,87,0.4,1013,20,2,166,11
2020-01-11 21:00:00,25,20,0.0,9.9,6,1,100,07:31 PM,04:54 AM,04:54 AM,06:59 PM,17,20,20,20,14,95,85,0.4,1015,20,2,161,10
