date_time,Donnybrook_maxtempC,Donnybrook_mintempC,Donnybrook_totalSnow_cm,Donnybrook_sunHour,Donnybrook_uvIndex,Donnybrook_uvIndex,Donnybrook_moon_illumination,Donnybrook_moonrise,Donnybrook_moonset,Donnybrook_sunrise,Donnybrook_sunset,Donnybrook_DewPointC,Donnybrook_FeelsLikeC,Donnybrook_HeatIndexC,Donnybrook_WindChillC,Donnybrook_WindGustKmph,Donnybrook_cloudcover,Donnybrook_humidity,Donnybrook_precipMM,Donnybrook_pressure,Donnybrook_tempC,Donnybrook_visibility,Donnybrook_winddirDegree,Donnybrook_windspeedKmph
2019-12-04 00:00:00,32,19,0.0,14.5,7,1,48,11:48 AM,12:37 AM,04:59 AM,07:14 PM,11,22,23,22,27,33,52,0.0,1012,22,10,158,13
2019-12-04 03:00:00,32,19,0.0,14.5,7,1,48,11:48 AM,12:37 AM,04:59 AM,07:14 PM,11,20,20,20,24,71,55,0.0,1011,20,10,159,12
2019-12-04 06:00:00,32,19,0.0,14.5,7,1,48,11:48 AM,12:37 AM,04:59 AM,07:14 PM,11,21,21,21,19,19,54,0.0,1012,21,10,153,10
2019-12-04 09:00:00,32,19,0.0,14.5,7,7,48,11:48 AM,12:37 AM,04:59 AM,07:14 PM,12,28,28,28,17,4,38,0.0,1013,28,10,191,12
2019-12-04 12:00:00,32,19,0.0,14.5,7,8,48,11:48 AM,12:37 AM,04:59 AM,07:14 PM,12,31,31,32,28,3,30,0.0,1013,32,10,244,19
2019-12-04 15:00:00,32,19,0.0,14.5,7,8,48,11:48 AM,12:37 AM,04:59 AM,07:14 PM,13,31,31,32,44,1,32,0.0,1012,32,10,233,27
2019-12-04 18:00:00,32,19,0.0,14.5,7,1,48,11:48 AM,12:37 AM,04:59 AM,07:14 PM,11,31,31,30,49,0,34,0.0,1013,30,10,192,27
2019-12-04 21:00:00,32,19,0.0,14.5,7,1,48,11:48 AM,12:37 AM,04:59 AM,07:14 PM,10,31,31,27,41,0,46,0.0,1015,27,10,156,20
2019-12-05 00:00:00,32,16,0.0,14.5,7,1,55,12:43 PM,01:08 AM,04:59 AM,07:15 PM,11,24,24,23,33,0,57,0.0,1017,23,10,127,17
2019-12-05 03:00:00,32,16,0.0,14.5,7,1,55,12:43 PM,01:08 AM,04:59 AM,07:15 PM,11,17,17,17,30,1,68,0.0,1016,17,10,123,15
2019-12-05 06:00:00,32,16,0.0,14.5,7,1,55,12:43 PM,01:08 AM,04:59 AM,07:15 PM,12,19,19,19,24,2,66,0.0,1016,19,10,128,14
2019-12-05 09:00:00,32,16,0.0,14.5,7,7,55,12:43 PM,01:08 AM,04:59 AM,07:15 PM,12,27,27,27,13,2,42,0.0,1016,27,10,134,11
2019-12-05 12:00:00,32,16,0.0,14.5,7,8,55,12:43 PM,01:08 AM,04:59 AM,07:15 PM,13,31,31,32,17,2,31,0.0,1015,32,10,178,11
2019-12-05 15:00:00,32,16,0.0,14.5,7,8,55,12:43 PM,01:08 AM,04:59 AM,07:15 PM,13,31,31,32,40,1,32,0.0,1013,32,10,235,23
2019-12-05 18:00:00,32,16,0.0,14.5,7,1,55,12:43 PM,01:08 AM,04:59 AM,07:15 PM,13,30,30,30,49,0,35,0.0,1012,30,10,198,26
2019-12-05 21:00:00,32,16,0.0,14.5,7,1,55,12:43 PM,01:08 AM,04:59 AM,07:15 PM,13,26,26,26,50,1,45,0.0,1012,26,10,140,24
2019-12-06 00:00:00,32,19,0.0,14.5,7,1,62,01:37 PM,01:37 AM,04:59 AM,07:16 PM,13,24,24,23,41,2,52,0.0,1012,23,10,102,21
2019-12-06 03:00:00,32,19,0.0,14.5,7,1,62,01:37 PM,01:37 AM,04:59 AM,07:16 PM,11,21,21,21,34,3,52,0.0,1011,21,10,91,17
2019-12-06 06:00:00,32,19,0.0,14.5,7,1,62,01:37 PM,01:37 AM,04:59 AM,07:16 PM,10,23,23,23,37,4,44,0.0,1010,23,10,81,20
2019-12-06 09:00:00,32,19,0.0,14.5,7,7,62,01:37 PM,01:37 AM,04:59 AM,07:16 PM,12,28,28,29,30,8,36,0.0,1009,29,10,153,20
2019-12-06 12:00:00,32,19,0.0,14.5,7,8,62,01:37 PM,01:37 AM,04:59 AM,07:16 PM,14,31,31,31,24,12,34,0.0,1007,31,10,318,17
2019-12-06 15:00:00,32,19,0.0,14.5,7,7,62,01:37 PM,01:37 AM,04:59 AM,07:16 PM,15,30,30,30,28,6,41,0.0,1005,30,10,281,20
2019-12-06 18:00:00,32,19,0.0,14.5,7,1,62,01:37 PM,01:37 AM,04:59 AM,07:16 PM,15,26,26,25,29,11,55,0.0,1006,25,10,259,18
2019-12-06 21:00:00,32,19,0.0,14.5,7,1,62,01:37 PM,01:37 AM,04:59 AM,07:16 PM,14,20,23,20,21,19,68,0.0,1007,20,10,253,10
2019-12-07 00:00:00,23,15,0.0,12.3,6,1,70,02:31 PM,02:05 AM,04:59 AM,07:17 PM,14,18,18,18,14,11,78,0.0,1007,18,10,172,6
2019-12-07 03:00:00,23,15,0.0,12.3,6,1,70,02:31 PM,02:05 AM,04:59 AM,07:17 PM,15,18,18,18,15,6,82,0.0,1007,18,10,153,8
2019-12-07 06:00:00,23,15,0.0,12.3,6,1,70,02:31 PM,02:05 AM,04:59 AM,07:17 PM,15,20,20,20,28,7,76,0.0,1007,20,10,349,18
2019-12-07 09:00:00,23,15,0.0,12.3,6,5,70,02:31 PM,02:05 AM,04:59 AM,07:17 PM,16,25,25,23,37,26,69,0.2,1007,23,10,322,31
2019-12-07 12:00:00,23,15,0.0,12.3,6,5,70,02:31 PM,02:05 AM,04:59 AM,07:17 PM,16,25,25,22,49,67,69,0.9,1008,22,10,293,37
2019-12-07 15:00:00,23,15,0.0,12.3,6,6,70,02:31 PM,02:05 AM,04:59 AM,07:17 PM,13,21,23,21,46,66,62,1.0,1009,21,9,274,35
2019-12-07 18:00:00,23,15,0.0,12.3,6,1,70,02:31 PM,02:05 AM,04:59 AM,07:17 PM,13,19,19,19,36,58,70,0.1,1011,19,10,247,28
2019-12-07 21:00:00,23,15,0.0,12.3,6,1,70,02:31 PM,02:05 AM,04:59 AM,07:17 PM,13,16,16,16,32,75,82,0.1,1014,16,9,212,19
2019-12-08 00:00:00,22,13,0.0,14.5,6,1,77,03:27 PM,02:33 AM,04:59 AM,07:18 PM,12,14,15,14,25,52,83,0.0,1015,15,10,199,14
2019-12-08 03:00:00,22,13,0.0,14.5,6,1,77,03:27 PM,02:33 AM,04:59 AM,07:18 PM,10,13,13,13,18,16,82,0.0,1015,13,10,191,9
2019-12-08 06:00:00,22,13,0.0,14.5,6,1,77,03:27 PM,02:33 AM,04:59 AM,07:18 PM,11,14,15,14,24,36,78,0.0,1017,15,10,196,15
2019-12-08 09:00:00,22,13,0.0,14.5,6,5,77,03:27 PM,02:33 AM,04:59 AM,07:18 PM,10,20,20,20,19,36,55,0.0,1019,20,10,217,17
2019-12-08 12:00:00,22,13,0.0,14.5,6,6,77,03:27 PM,02:33 AM,04:59 AM,07:18 PM,10,22,24,22,20,0,45,0.0,1019,22,10,244,17
2019-12-08 15:00:00,22,13,0.0,14.5,6,6,77,03:27 PM,02:33 AM,04:59 AM,07:18 PM,11,24,24,22,33,6,48,0.0,1019,22,10,243,28
2019-12-08 18:00:00,22,13,0.0,14.5,6,1,77,03:27 PM,02:33 AM,04:59 AM,07:18 PM,10,21,22,21,37,13,49,0.0,1020,21,10,216,27
2019-12-08 21:00:00,22,13,0.0,14.5,6,1,77,03:27 PM,02:33 AM,04:59 AM,07:18 PM,9,16,16,16,37,0,62,0.0,1021,16,10,177,22
2019-12-09 00:00:00,25,11,0.0,14.5,6,1,84,04:24 PM,03:03 AM,04:59 AM,07:19 PM,9,12,13,12,32,0,73,0.0,1022,13,10,153,19
2019-12-09 03:00:00,25,11,0.0,14.5,6,1,84,04:24 PM,03:03 AM,04:59 AM,07:19 PM,8,10,12,10,28,0,78,0.0,1022,12,10,136,16
2019-12-09 06:00:00,25,11,0.0,14.5,6,1,84,04:24 PM,03:03 AM,04:59 AM,07:19 PM,8,12,13,12,22,0,72,0.0,1023,13,10,122,13
2019-12-09 09:00:00,25,11,0.0,14.5,6,6,84,04:24 PM,03:03 AM,04:59 AM,07:19 PM,8,20,20,20,13,0,47,0.0,1023,20,10,158,12
2019-12-09 12:00:00,25,11,0.0,14.5,6,6,84,04:24 PM,03:03 AM,04:59 AM,07:19 PM,9,25,25,25,18,0,38,0.0,1022,25,10,237,16
2019-12-09 15:00:00,25,11,0.0,14.5,6,6,84,04:24 PM,03:03 AM,04:59 AM,07:19 PM,12,25,25,24,34,0,46,0.0,1021,24,10,248,28
2019-12-09 18:00:00,25,11,0.0,14.5,6,1,84,04:24 PM,03:03 AM,04:59 AM,07:19 PM,12,23,23,22,38,0,52,0.0,1021,22,10,220,27
2019-12-09 21:00:00,25,11,0.0,14.5,6,1,84,04:24 PM,03:03 AM,04:59 AM,07:19 PM,11,18,18,18,39,21,61,0.0,1021,18,10,171,24
2019-12-10 00:00:00,29,15,0.0,14.2,7,1,92,05:24 PM,03:36 AM,05:00 AM,07:19 PM,11,16,16,16,35,48,68,0.0,1022,16,10,144,21
2019-12-10 03:00:00,29,15,0.0,14.2,7,1,92,05:24 PM,03:36 AM,05:00 AM,07:19 PM,9,15,15,15,30,14,68,0.0,1021,15,10,132,17
2019-12-10 06:00:00,29,15,0.0,14.2,7,1,92,05:24 PM,03:36 AM,05:00 AM,07:19 PM,8,17,18,17,24,3,55,0.0,1021,17,10,126,15
2019-12-10 09:00:00,29,15,0.0,14.2,7,6,92,05:24 PM,03:36 AM,05:00 AM,07:19 PM,8,25,25,23,15,2,38,0.0,1021,23,10,111,13
2019-12-10 12:00:00,29,15,0.0,14.2,7,7,92,05:24 PM,03:36 AM,05:00 AM,07:19 PM,10,28,28,28,12,4,33,0.0,1020,28,10,155,10
2019-12-10 15:00:00,29,15,0.0,14.2,7,7,92,05:24 PM,03:36 AM,05:00 AM,07:19 PM,12,28,28,29,27,7,35,0.0,1018,29,10,233,19
2019-12-10 18:00:00,29,15,0.0,14.2,7,1,92,05:24 PM,03:36 AM,05:00 AM,07:19 PM,12,27,27,27,46,6,40,0.0,1017,27,10,205,27
2019-12-10 21:00:00,29,15,0.0,14.2,7,1,92,05:24 PM,03:36 AM,05:00 AM,07:19 PM,11,23,23,23,56,2,48,0.0,1018,23,10,153,30
2019-12-11 00:00:00,33,17,0.0,14.2,7,1,99,06:25 PM,04:12 AM,05:00 AM,07:20 PM,10,19,19,19,48,2,54,0.0,1019,19,10,120,28
2019-12-11 03:00:00,33,17,0.0,14.2,7,1,99,06:25 PM,04:12 AM,05:00 AM,07:20 PM,8,17,17,17,40,0,55,0.0,1019,17,10,107,23
2019-12-11 06:00:00,33,17,0.0,14.2,7,1,99,06:25 PM,04:12 AM,05:00 AM,07:20 PM,8,19,19,19,32,0,50,0.0,1020,19,10,101,21
2019-12-11 09:00:00,33,17,0.0,14.2,7,7,99,06:25 PM,04:12 AM,05:00 AM,07:20 PM,9,26,26,25,25,0,36,0.0,1020,25,10,99,21
2019-12-11 12:00:00,33,17,0.0,14.2,7,8,99,06:25 PM,04:12 AM,05:00 AM,07:20 PM,10,30,30,31,20,1,27,0.0,1019,31,10,123,15
2019-12-11 15:00:00,33,17,0.0,14.2,7,8,99,06:25 PM,04:12 AM,05:00 AM,07:20 PM,11,31,31,33,20,3,26,0.0,1017,33,10,149,13
2019-12-11 18:00:00,33,17,0.0,14.2,7,1,99,06:25 PM,04:12 AM,05:00 AM,07:20 PM,11,31,31,31,36,0,29,0.0,1017,31,10,138,19
2019-12-11 21:00:00,33,17,0.0,14.2,7,1,99,06:25 PM,04:12 AM,05:00 AM,07:20 PM,11,30,30,28,53,0,39,0.0,1018,28,10,116,27
2019-12-12 00:00:00,33,18,0.0,14.2,8,1,100,07:27 PM,04:54 AM,05:00 AM,07:21 PM,11,26,26,24,46,4,49,0.0,1019,24,10,104,27
2019-12-12 03:00:00,33,18,0.0,14.2,8,1,100,07:27 PM,04:54 AM,05:00 AM,07:21 PM,10,19,19,19,41,9,54,0.0,1019,19,10,98,24
2019-12-12 06:00:00,33,18,0.0,14.2,8,1,100,07:27 PM,04:54 AM,05:00 AM,07:21 PM,11,20,21,20,36,2,55,0.0,1019,20,10,101,22
2019-12-12 09:00:00,33,18,0.0,14.2,8,7,100,07:27 PM,04:54 AM,05:00 AM,07:21 PM,12,27,27,27,18,0,41,0.0,1019,27,10,89,14
2019-12-12 12:00:00,33,18,0.0,14.2,8,8,100,07:27 PM,04:54 AM,05:00 AM,07:21 PM,12,31,31,32,14,0,29,0.0,1018,32,10,142,10
2019-12-12 15:00:00,33,18,0.0,14.2,8,8,100,07:27 PM,04:54 AM,05:00 AM,07:21 PM,11,31,31,33,29,0,27,0.0,1017,33,10,252,18
2019-12-12 18:00:00,33,18,0.0,14.2,8,1,100,07:27 PM,04:54 AM,05:00 AM,07:21 PM,11,31,31,31,40,0,31,0.0,1016,31,10,219,21
2019-12-12 21:00:00,33,18,0.0,14.2,8,1,100,07:27 PM,04:54 AM,05:00 AM,07:21 PM,9,30,30,28,42,0,36,0.0,1017,28,10,153,20
2019-12-13 00:00:00,32,22,0.0,14.2,8,1,87,08:28 PM,05:43 AM,05:00 AM,07:22 PM,9,27,27,25,45,1,39,0.0,1017,25,10,99,21
2019-12-13 03:00:00,32,22,0.0,14.2,8,1,87,08:28 PM,05:43 AM,05:00 AM,07:22 PM,9,25,25,23,37,0,42,0.0,1016,23,10,79,18
2019-12-13 06:00:00,32,22,0.0,14.2,8,1,87,08:28 PM,05:43 AM,05:00 AM,07:22 PM,9,25,25,24,24,0,39,0.0,1016,24,10,60,13
2019-12-13 09:00:00,32,22,0.0,14.2,8,7,87,08:28 PM,05:43 AM,05:00 AM,07:22 PM,10,28,28,29,21,0,30,0.0,1017,29,10,116,15
2019-12-13 12:00:00,32,22,0.0,14.2,8,8,87,08:28 PM,05:43 AM,05:00 AM,07:22 PM,10,30,30,31,24,0,27,0.0,1016,31,10,281,18
2019-12-13 15:00:00,32,22,0.0,14.2,8,8,87,08:28 PM,05:43 AM,05:00 AM,07:22 PM,10,30,30,32,28,0,26,0.0,1014,32,10,248,19
2019-12-13 18:00:00,32,22,0.0,14.2,8,1,87,08:28 PM,05:43 AM,05:00 AM,07:22 PM,10,30,30,30,30,0,31,0.0,1014,30,10,224,17
2019-12-13 21:00:00,32,22,0.0,14.2,8,1,87,08:28 PM,05:43 AM,05:00 AM,07:22 PM,9,29,29,26,30,0,37,0.0,1015,26,10,159,14
2019-12-14 00:00:00,32,22,0.0,14.2,8,1,79,09:25 PM,06:38 AM,05:00 AM,07:22 PM,9,25,25,24,31,0,40,0.0,1014,24,10,110,14
2019-12-14 03:00:00,32,22,0.0,14.2,8,1,79,09:25 PM,06:38 AM,05:00 AM,07:22 PM,9,24,24,23,25,0,41,0.0,1013,23,10,100,12
2019-12-14 06:00:00,32,22,0.0,14.2,8,1,79,09:25 PM,06:38 AM,05:00 AM,07:22 PM,10,26,26,25,14,0,40,0.0,1013,25,10,86,7
2019-12-14 09:00:00,32,22,0.0,14.2,8,7,79,09:25 PM,06:38 AM,05:00 AM,07:22 PM,12,29,29,30,11,0,33,0.0,1012,30,10,126,8
2019-12-14 12:00:00,32,22,0.0,14.2,8,8,79,09:25 PM,06:38 AM,05:00 AM,07:22 PM,11,31,31,32,21,0,28,0.0,1011,32,10,290,16
2019-12-14 15:00:00,32,22,0.0,14.2,8,8,79,09:25 PM,06:38 AM,05:00 AM,07:22 PM,11,31,31,32,24,0,29,0.0,1009,32,10,264,17
2019-12-14 18:00:00,32,22,0.0,14.2,8,1,79,09:25 PM,06:38 AM,05:00 AM,07:22 PM,11,29,29,30,35,0,31,0.0,1009,30,10,227,19
2019-12-14 21:00:00,32,22,0.0,14.2,8,1,79,09:25 PM,06:38 AM,05:00 AM,07:22 PM,10,26,26,25,35,0,37,0.0,1009,25,10,174,17
2019-12-15 00:00:00,35,22,0.0,14.2,8,1,72,10:17 PM,07:39 AM,05:01 AM,07:23 PM,9,24,24,23,28,1,42,0.0,1009,23,10,125,14
2019-12-15 03:00:00,35,22,0.0,14.2,8,1,72,10:17 PM,07:39 AM,05:01 AM,07:23 PM,9,24,24,22,27,2,43,0.0,1007,22,10,97,13
2019-12-15 06:00:00,35,22,0.0,14.2,8,1,72,10:17 PM,07:39 AM,05:01 AM,07:23 PM,10,26,26,25,23,4,38,0.0,1007,25,10,79,12
2019-12-15 09:00:00,35,22,0.0,14.2,8,8,72,10:17 PM,07:39 AM,05:01 AM,07:23 PM,12,31,31,31,13,2,31,0.0,1006,31,10,134,9
2019-12-15 12:00:00,35,22,0.0,14.2,8,8,72,10:17 PM,07:39 AM,05:01 AM,07:23 PM,12,33,33,34,24,2,28,0.0,1005,34,10,256,19
2019-12-15 15:00:00,35,22,0.0,14.2,8,8,72,10:17 PM,07:39 AM,05:01 AM,07:23 PM,14,31,31,31,42,1,34,0.0,1003,31,10,236,30
2019-12-15 18:00:00,35,22,0.0,14.2,8,1,72,10:17 PM,07:39 AM,05:01 AM,07:23 PM,13,31,31,30,48,0,39,0.0,1004,30,10,199,28
2019-12-15 21:00:00,35,22,0.0,14.2,8,1,72,10:17 PM,07:39 AM,05:01 AM,07:23 PM,12,30,30,27,38,0,50,0.0,1006,27,10,165,20
2019-12-16 00:00:00,29,17,0.0,14.2,7,1,65,11:04 PM,08:44 AM,05:01 AM,07:24 PM,11,26,26,23,29,0,57,0.0,1007,23,10,148,15
2019-12-16 03:00:00,29,17,0.0,14.2,7,1,65,11:04 PM,08:44 AM,05:01 AM,07:24 PM,11,19,19,19,23,0,61,0.0,1006,19,10,131,12
2019-12-16 06:00:00,29,17,0.0,14.2,7,1,65,11:04 PM,08:44 AM,05:01 AM,07:24 PM,12,19,20,19,22,0,63,0.0,1006,19,10,152,13
2019-12-16 09:00:00,29,17,0.0,14.2,7,6,65,11:04 PM,08:44 AM,05:01 AM,07:24 PM,13,26,26,25,18,11,47,0.0,1007,25,10,196,15
2019-12-16 12:00:00,29,17,0.0,14.2,7,8,65,11:04 PM,08:44 AM,05:01 AM,07:24 PM,14,31,31,31,25,0,35,0.0,1008,31,10,248,21
2019-12-16 15:00:00,29,17,0.0,14.2,7,8,65,11:04 PM,08:44 AM,05:01 AM,07:24 PM,15,31,31,31,39,4,37,0.0,1007,31,10,236,27
2019-12-16 18:00:00,29,17,0.0,14.2,7,1,65,11:04 PM,08:44 AM,05:01 AM,07:24 PM,13,30,30,30,42,9,40,0.0,1008,30,10,194,27
2019-12-16 21:00:00,29,17,0.0,14.2,7,1,65,11:04 PM,08:44 AM,05:01 AM,07:24 PM,12,30,30,27,38,4,50,0.0,1009,27,10,170,19
2019-12-17 00:00:00,32,19,0.0,14.2,7,1,58,11:45 PM,09:52 AM,05:01 AM,07:24 PM,12,25,25,23,28,6,60,0.0,1011,23,10,142,14
2019-12-17 03:00:00,32,19,0.0,14.2,7,1,58,11:45 PM,09:52 AM,05:01 AM,07:24 PM,12,19,19,19,22,0,66,0.0,1010,19,10,128,12
2019-12-17 06:00:00,32,19,0.0,14.2,7,1,58,11:45 PM,09:52 AM,05:01 AM,07:24 PM,12,21,21,21,20,1,60,0.0,1011,21,10,169,13
2019-12-17 09:00:00,32,19,0.0,14.2,7,7,58,11:45 PM,09:52 AM,05:01 AM,07:24 PM,13,27,27,27,16,1,42,0.0,1012,27,10,188,14
2019-12-17 12:00:00,32,19,0.0,14.2,7,8,58,11:45 PM,09:52 AM,05:01 AM,07:24 PM,13,30,30,31,25,2,35,0.0,1011,31,10,238,19
2019-12-17 15:00:00,32,19,0.0,14.2,7,8,58,11:45 PM,09:52 AM,05:01 AM,07:24 PM,14,31,31,31,37,2,34,0.0,1011,31,10,230,26
2019-12-17 18:00:00,32,19,0.0,14.2,7,1,58,11:45 PM,09:52 AM,05:01 AM,07:24 PM,14,30,30,29,43,8,43,0.0,1011,29,10,189,27
2019-12-17 21:00:00,32,19,0.0,14.2,7,1,58,11:45 PM,09:52 AM,05:01 AM,07:24 PM,14,28,28,25,36,12,58,0.0,1013,25,10,154,20
2019-12-18 00:00:00,30,18,0.0,14.2,7,1,50,No moonrise,10:59 AM,05:02 AM,07:25 PM,12,21,23,21,30,3,60,0.0,1014,21,10,142,17
2019-12-18 03:00:00,30,18,0.0,14.2,7,1,50,No moonrise,10:59 AM,05:02 AM,07:25 PM,11,19,19,19,27,3,61,0.0,1013,19,10,142,15
2019-12-18 06:00:00,30,18,0.0,14.2,7,1,50,No moonrise,10:59 AM,05:02 AM,07:25 PM,11,20,21,20,21,3,55,0.0,1012,20,10,110,13
2019-12-18 09:00:00,30,18,0.0,14.2,7,7,50,No moonrise,10:59 AM,05:02 AM,07:25 PM,13,27,27,26,14,4,42,0.0,1011,26,10,153,12
2019-12-18 12:00:00,30,18,0.0,14.2,7,7,50,No moonrise,10:59 AM,05:02 AM,07:25 PM,14,29,29,29,21,1,38,0.0,1010,29,10,295,18
2019-12-18 15:00:00,30,18,0.0,14.2,7,7,50,No moonrise,10:59 AM,05:02 AM,07:25 PM,14,28,28,27,25,0,46,0.0,1008,27,10,283,22
2019-12-18 18:00:00,30,18,0.0,14.2,7,1,50,No moonrise,10:59 AM,05:02 AM,07:25 PM,16,25,25,24,24,0,66,0.0,1009,24,10,267,18
2019-12-18 21:00:00,30,18,0.0,14.2,7,1,50,No moonrise,10:59 AM,05:02 AM,07:25 PM,17,20,21,20,24,1,87,0.0,1010,20,10,252,14
2019-12-19 00:00:00,22,17,0.0,8.9,6,1,43,12:22 AM,12:05 PM,05:02 AM,07:25 PM,16,18,18,18,20,12,90,0.0,1010,18,10,245,11
2019-12-19 03:00:00,22,17,0.0,8.9,6,1,43,12:22 AM,12:05 PM,05:02 AM,07:25 PM,16,17,17,17,17,40,91,0.0,1008,17,10,269,9
2019-12-19 06:00:00,22,17,0.0,8.9,6,1,43,12:22 AM,12:05 PM,05:02 AM,07:25 PM,16,19,19,19,22,77,87,0.1,1008,19,10,327,14
2019-12-19 09:00:00,22,17,0.0,8.9,6,5,43,12:22 AM,12:05 PM,05:02 AM,07:25 PM,17,21,21,21,35,84,77,0.4,1009,21,8,306,27
2019-12-19 12:00:00,22,17,0.0,8.9,6,5,43,12:22 AM,12:05 PM,05:02 AM,07:25 PM,14,21,22,21,40,62,65,0.6,1010,21,7,270,33
2019-12-19 15:00:00,22,17,0.0,8.9,6,5,43,12:22 AM,12:05 PM,05:02 AM,07:25 PM,13,22,23,22,43,74,56,0.4,1010,22,10,276,37
2019-12-19 18:00:00,22,17,0.0,8.9,6,1,43,12:22 AM,12:05 PM,05:02 AM,07:25 PM,12,20,20,20,44,64,60,0.1,1011,20,10,270,36
2019-12-19 21:00:00,22,17,0.0,8.9,6,1,43,12:22 AM,12:05 PM,05:02 AM,07:25 PM,12,19,19,19,42,66,65,0.2,1013,19,10,256,29
2019-12-20 00:00:00,23,15,0.0,13.4,5,1,36,12:57 AM,01:11 PM,05:02 AM,07:26 PM,12,18,18,18,36,73,70,0.1,1014,18,10,238,23
2019-12-20 03:00:00,23,15,0.0,13.4,5,1,36,12:57 AM,01:11 PM,05:02 AM,07:26 PM,12,16,16,16,29,66,76,0.2,1014,16,10,219,17
2019-12-20 06:00:00,23,15,0.0,13.4,5,1,36,12:57 AM,01:11 PM,05:02 AM,07:26 PM,11,17,17,17,22,75,71,0.1,1016,17,10,201,14
2019-12-20 09:00:00,23,15,0.0,13.4,5,6,36,12:57 AM,01:11 PM,05:02 AM,07:26 PM,10,20,21,20,14,49,52,0.1,1018,20,10,217,13
2019-12-20 12:00:00,23,15,0.0,13.4,5,6,36,12:57 AM,01:11 PM,05:02 AM,07:26 PM,11,24,24,22,18,0,49,0.0,1019,22,10,253,16
2019-12-20 15:00:00,23,15,0.0,13.4,5,6,36,12:57 AM,01:11 PM,05:02 AM,07:26 PM,13,25,25,22,28,1,55,0.0,1018,22,10,257,25
2019-12-20 18:00:00,23,15,0.0,13.4,5,1,36,12:57 AM,01:11 PM,05:02 AM,07:26 PM,13,21,23,21,34,3,61,0.0,1018,21,10,232,26
2019-12-20 21:00:00,23,15,0.0,13.4,5,1,36,12:57 AM,01:11 PM,05:02 AM,07:26 PM,12,19,19,19,39,5,67,0.0,1018,19,10,162,24
2019-12-21 00:00:00,28,15,0.0,14.2,6,1,28,01:31 AM,02:16 PM,05:03 AM,07:26 PM,12,17,17,17,35,3,72,0.0,1018,17,10,113,22
2019-12-21 03:00:00,28,15,0.0,14.2,6,1,28,01:31 AM,02:16 PM,05:03 AM,07:26 PM,12,16,16,16,26,1,77,0.0,1018,16,10,102,15
2019-12-21 06:00:00,28,15,0.0,14.2,6,1,28,01:31 AM,02:16 PM,05:03 AM,07:26 PM,12,17,18,17,24,0,71,0.0,1018,17,10,77,15
2019-12-21 09:00:00,28,15,0.0,14.2,6,6,28,01:31 AM,02:16 PM,05:03 AM,07:26 PM,12,25,25,23,17,0,50,0.0,1017,23,10,139,14
2019-12-21 12:00:00,28,15,0.0,14.2,6,7,28,01:31 AM,02:16 PM,05:03 AM,07:26 PM,13,27,27,27,17,0,41,0.0,1015,27,10,277,15
2019-12-21 15:00:00,28,15,0.0,14.2,6,7,28,01:31 AM,02:16 PM,05:03 AM,07:26 PM,14,26,26,26,29,0,49,0.0,1013,26,10,253,24
2019-12-21 18:00:00,28,15,0.0,14.2,6,1,28,01:31 AM,02:16 PM,05:03 AM,07:26 PM,15,24,24,23,37,0,58,0.0,1013,23,10,221,28
2019-12-21 21:00:00,28,15,0.0,14.2,6,1,28,01:31 AM,02:16 PM,05:03 AM,07:26 PM,14,19,19,19,39,2,75,0.0,1014,19,10,184,24
2019-12-22 00:00:00,28,16,0.0,14.2,6,1,21,02:05 AM,03:22 PM,05:03 AM,07:27 PM,14,16,16,16,32,15,89,0.0,1014,16,10,179,19
2019-12-22 03:00:00,28,16,0.0,14.2,6,1,21,02:05 AM,03:22 PM,05:03 AM,07:27 PM,15,16,16,16,30,32,91,0.0,1013,16,10,193,19
2019-12-22 06:00:00,28,16,0.0,14.2,6,1,21,02:05 AM,03:22 PM,05:03 AM,07:27 PM,15,18,18,18,26,25,82,0.0,1014,18,10,186,19
2019-12-22 09:00:00,28,16,0.0,14.2,6,6,21,02:05 AM,03:22 PM,05:03 AM,07:27 PM,15,23,23,22,18,17,63,0.0,1014,22,10,200,15
2019-12-22 12:00:00,28,16,0.0,14.2,6,7,21,02:05 AM,03:22 PM,05:03 AM,07:27 PM,15,27,27,26,24,8,49,0.0,1013,26,10,238,21
2019-12-22 15:00:00,28,16,0.0,14.2,6,7,21,02:05 AM,03:22 PM,05:03 AM,07:27 PM,14,27,27,27,34,16,46,0.0,1012,27,10,214,28
2019-12-22 18:00:00,28,16,0.0,14.2,6,1,21,02:05 AM,03:22 PM,05:03 AM,07:27 PM,13,25,25,24,38,37,51,0.0,1013,24,10,195,29
2019-12-22 21:00:00,28,16,0.0,14.2,6,1,21,02:05 AM,03:22 PM,05:03 AM,07:27 PM,12,20,20,20,33,38,61,0.0,1015,20,10,168,22
2019-12-23 00:00:00,26,14,0.0,12.3,6,1,14,02:42 AM,04:27 PM,05:04 AM,07:27 PM,12,17,17,17,28,16,73,0.0,1015,17,10,151,18
2019-12-23 03:00:00,26,14,0.0,12.3,6,1,14,02:42 AM,04:27 PM,05:04 AM,07:27 PM,13,14,15,14,28,11,88,0.0,1015,15,10,154,16
2019-12-23 06:00:00,26,14,0.0,12.3,6,1,14,02:42 AM,04:27 PM,05:04 AM,07:27 PM,13,15,16,15,24,24,82,0.0,1016,16,10,149,16
