date_time,Denmark_maxtempC,Denmark_mintempC,Denmark_totalSnow_cm,Denmark_sunHour,Denmark_uvIndex,Denmark_uvIndex,Denmark_moon_illumination,Denmark_moonrise,Denmark_moonset,Denmark_sunrise,Denmark_sunset,Denmark_DewPointC,Denmark_FeelsLikeC,Denmark_HeatIndexC,Denmark_WindChillC,Denmark_WindGustKmph,Denmark_cloudcover,Denmark_humidity,Denmark_precipMM,Denmark_pressure,Denmark_tempC,Denmark_visibility,Denmark_winddirDegree,Denmark_windspeedKmph
2020-02-04 21:00:00,5,-2,0.3,3.3,1,1,72,12:50 PM,04:42 AM,08:59 AM,05:49 PM,-0,-1,1,-1,57,93,76,0.1,1014,-1,10,355,40
2020-02-05 00:00:00,5,1,0.0,8.7,1,1,79,01:25 PM,05:56 AM,08:57 AM,05:52 PM,-1,-2,2,-2,46,84,75,0.1,1019,1,5,358,33
2020-02-05 03:00:00,5,1,0.0,8.7,1,1,79,01:25 PM,05:56 AM,08:57 AM,05:52 PM,-2,-3,2,-3,37,29,74,0.0,1023,2,7,355,27
2020-02-05 06:00:00,5,1,0.0,8.7,1,2,79,01:25 PM,05:56 AM,08:57 AM,05:52 PM,-3,-2,2,-2,30,3,69,0.0,1026,2,10,335,21
2020-02-05 09:00:00,5,1,0.0,8.7,1,2,79,01:25 PM,05:56 AM,08:57 AM,05:52 PM,-3,-1,3,-1,31,16,66,0.0,1028,3,10,293,21
2020-02-05 12:00:00,5,1,0.0,8.7,1,2,79,01:25 PM,05:56 AM,08:57 AM,05:52 PM,-1,-0,4,-0,35,18,70,0.0,1028,4,10,283,24
2020-02-05 15:00:00,5,1,0.0,8.7,1,3,79,01:25 PM,05:56 AM,08:57 AM,05:52 PM,1,0,5,0,41,26,75,0.0,1027,5,10,280,27
2020-02-05 18:00:00,5,1,0.0,8.7,1,2,79,01:25 PM,05:56 AM,08:57 AM,05:52 PM,2,-0,5,-0,51,61,79,0.0,1026,5,10,277,33
2020-02-05 21:00:00,5,1,0.0,8.7,1,1,79,01:25 PM,05:56 AM,08:57 AM,05:52 PM,2,0,5,0,57,89,83,0.0,1024,2,10,276,37
2020-02-06 00:00:00,7,5,0.0,6.9,2,1,87,02:13 PM,07:04 AM,08:55 AM,05:54 PM,3,0,5,0,54,69,85,0.0,1023,4,10,280,35
2020-02-06 03:00:00,7,5,0.0,6.9,2,1,87,02:13 PM,07:04 AM,08:55 AM,05:54 PM,3,-0,5,-0,54,80,88,0.0,1022,5,10,282,35
2020-02-06 06:00:00,7,5,0.0,6.9,2,2,87,02:13 PM,07:04 AM,08:55 AM,05:54 PM,3,1,6,1,51,72,87,0.0,1022,6,10,281,32
2020-02-06 09:00:00,7,5,0.0,6.9,2,2,87,02:13 PM,07:04 AM,08:55 AM,05:54 PM,4,1,6,1,48,78,86,0.0,1021,6,10,286,31
2020-02-06 12:00:00,7,5,0.0,6.9,2,2,87,02:13 PM,07:04 AM,08:55 AM,05:54 PM,4,2,7,2,50,49,83,0.0,1021,7,10,297,31
2020-02-06 15:00:00,7,5,0.0,6.9,2,3,87,02:13 PM,07:04 AM,08:55 AM,05:54 PM,4,3,7,3,48,32,81,0.0,1021,7,10,301,28
2020-02-06 18:00:00,7,5,0.0,6.9,2,3,87,02:13 PM,07:04 AM,08:55 AM,05:54 PM,4,3,7,3,40,18,85,0.0,1022,7,10,305,23
2020-02-06 21:00:00,7,5,0.0,6.9,2,1,87,02:13 PM,07:04 AM,08:55 AM,05:54 PM,5,3,6,3,31,22,91,0.0,1023,6,10,318,18
2020-02-07 00:00:00,5,1,0.0,8.7,2,1,95,03:18 PM,08:03 AM,08:52 AM,05:56 PM,4,3,6,3,20,14,90,0.0,1025,6,10,120,12
2020-02-07 03:00:00,5,1,0.0,8.7,2,1,95,03:18 PM,08:03 AM,08:52 AM,05:56 PM,4,4,5,4,9,51,93,0.0,1026,5,5,226,6
2020-02-07 06:00:00,5,1,0.0,8.7,2,1,95,03:18 PM,08:03 AM,08:52 AM,05:56 PM,4,4,5,4,9,59,94,0.0,1028,5,7,199,6
2020-02-07 09:00:00,5,1,0.0,8.7,2,2,95,03:18 PM,08:03 AM,08:52 AM,05:56 PM,4,3,5,3,14,47,92,0.0,1029,5,10,152,10
2020-02-07 12:00:00,5,1,0.0,8.7,2,3,95,03:18 PM,08:03 AM,08:52 AM,05:56 PM,4,2,5,2,19,45,90,0.0,1029,5,10,179,13
2020-02-07 15:00:00,5,1,0.0,8.7,2,3,95,03:18 PM,08:03 AM,08:52 AM,05:56 PM,3,2,5,2,21,48,89,0.0,1028,5,10,204,15
2020-02-07 18:00:00,5,1,0.0,8.7,2,2,95,03:18 PM,08:03 AM,08:52 AM,05:56 PM,3,1,5,1,23,62,89,0.1,1028,5,10,205,16
2020-02-07 21:00:00,5,1,0.0,8.7,2,1,95,03:18 PM,08:03 AM,08:52 AM,05:56 PM,3,1,3,1,27,48,86,0.0,1026,2,10,197,18
2020-02-08 00:00:00,5,1,0.0,8.7,2,1,100,04:37 PM,08:48 AM,08:50 AM,05:58 PM,3,1,4,1,32,25,87,0.0,1025,4,10,187,21
2020-02-08 03:00:00,5,1,0.0,8.7,2,1,100,04:37 PM,08:48 AM,08:50 AM,05:58 PM,3,1,5,1,35,43,86,0.0,1023,5,10,187,23
2020-02-08 06:00:00,5,1,0.0,8.7,2,2,100,04:37 PM,08:48 AM,08:50 AM,05:58 PM,2,0,5,0,40,22,85,0.0,1022,5,10,186,27
2020-02-08 09:00:00,5,1,0.0,8.7,2,2,100,04:37 PM,08:48 AM,08:50 AM,05:58 PM,2,-0,5,-0,43,4,84,0.0,1020,5,10,188,30
2020-02-08 12:00:00,5,1,0.0,8.7,2,2,100,04:37 PM,08:48 AM,08:50 AM,05:58 PM,2,-0,5,-0,41,3,81,0.0,1019,5,10,193,29
2020-02-08 15:00:00,5,1,0.0,8.7,2,2,100,04:37 PM,08:48 AM,08:50 AM,05:58 PM,2,0,5,0,36,5,79,0.0,1018,5,10,197,25
2020-02-08 18:00:00,5,1,0.0,8.7,2,3,100,04:37 PM,08:48 AM,08:50 AM,05:58 PM,2,1,5,1,34,48,80,0.0,1017,5,10,202,23
2020-02-08 21:00:00,5,1,0.0,8.7,2,1,100,04:37 PM,08:48 AM,08:50 AM,05:58 PM,3,1,4,1,38,78,84,0.0,1016,2,10,208,24
2020-02-09 00:00:00,7,0,0.0,4.8,2,1,100,06:05 PM,09:22 AM,08:48 AM,06:00 PM,4,1,5,1,41,94,90,0.3,1014,4,5,210,27
2020-02-09 03:00:00,7,0,0.0,4.8,2,1,100,06:05 PM,09:22 AM,08:48 AM,06:00 PM,5,2,6,2,39,73,92,0.2,1013,6,7,218,24
2020-02-09 06:00:00,7,0,0.0,4.8,2,3,100,06:05 PM,09:22 AM,08:48 AM,06:00 PM,4,1,6,1,45,58,91,0.1,1011,6,10,204,28
2020-02-09 09:00:00,7,0,0.0,4.8,2,2,100,06:05 PM,09:22 AM,08:48 AM,06:00 PM,4,1,6,1,62,85,88,0.0,1007,6,10,194,39
2020-02-09 12:00:00,7,0,0.0,4.8,2,2,100,06:05 PM,09:22 AM,08:48 AM,06:00 PM,4,1,6,1,79,100,83,0.0,1002,6,10,194,50
2020-02-09 15:00:00,7,0,0.0,4.8,2,2,100,06:05 PM,09:22 AM,08:48 AM,06:00 PM,4,0,6,0,90,100,85,2.1,995,6,8,199,57
2020-02-09 18:00:00,7,0,0.0,4.8,2,1,100,06:05 PM,09:22 AM,08:48 AM,06:00 PM,5,3,7,3,101,100,83,1.0,987,5,9,200,63
2020-02-09 21:00:00,7,0,0.0,4.8,2,1,100,06:05 PM,09:22 AM,08:48 AM,06:00 PM,6,2,5,2,100,100,86,3.2,980,2,8,208,65
2020-02-10 00:00:00,7,4,0.0,6.5,2,1,83,07:38 PM,09:47 AM,08:46 AM,06:02 PM,6,2,6,2,78,100,86,2.5,976,5,8,221,50
2020-02-10 03:00:00,7,4,0.0,6.5,2,1,83,07:38 PM,09:47 AM,08:46 AM,06:02 PM,5,2,7,2,61,100,87,0.6,973,7,4,228,38
2020-02-10 06:00:00,7,4,0.0,6.5,2,2,83,07:38 PM,09:47 AM,08:46 AM,06:02 PM,4,2,7,2,55,100,83,0.9,973,7,7,242,34
2020-02-10 09:00:00,7,4,0.0,6.5,2,2,83,07:38 PM,09:47 AM,08:46 AM,06:02 PM,3,1,6,1,54,77,78,0.4,974,6,10,250,35
2020-02-10 12:00:00,7,4,0.0,6.5,2,2,83,07:38 PM,09:47 AM,08:46 AM,06:02 PM,2,2,7,2,58,84,73,0.0,976,7,10,258,39
2020-02-10 15:00:00,7,4,0.0,6.5,2,2,83,07:38 PM,09:47 AM,08:46 AM,06:02 PM,1,1,6,1,66,80,71,0.3,979,6,10,266,45
2020-02-10 18:00:00,7,4,0.0,6.5,2,2,83,07:38 PM,09:47 AM,08:46 AM,06:02 PM,0,-1,5,-1,63,47,70,0.1,982,5,10,261,43
2020-02-10 21:00:00,7,4,0.0,6.5,2,1,83,07:38 PM,09:47 AM,08:46 AM,06:02 PM,-1,-1,5,-1,57,25,70,0.0,983,5,10,252,40
2020-02-11 00:00:00,6,4,0.2,4.8,2,1,75,09:09 PM,10:07 AM,08:44 AM,06:04 PM,-0,-2,4,-2,53,49,72,0.0,982,4,10,248,37
2020-02-11 03:00:00,6,4,0.2,4.8,2,1,75,09:09 PM,10:07 AM,08:44 AM,06:04 PM,1,-2,4,-2,55,53,78,0.0,981,4,10,250,40
2020-02-11 06:00:00,6,4,0.2,4.8,2,2,75,09:09 PM,10:07 AM,08:44 AM,06:04 PM,1,-2,4,-2,53,39,77,0.0,981,4,10,255,38
2020-02-11 09:00:00,6,4,0.2,4.8,2,2,75,09:09 PM,10:07 AM,08:44 AM,06:04 PM,2,-2,4,-2,54,78,86,0.4,982,4,7,251,39
2020-02-11 12:00:00,6,4,0.2,4.8,2,2,75,09:09 PM,10:07 AM,08:44 AM,06:04 PM,1,-1,5,-1,55,72,77,0.2,982,5,8,257,39
2020-02-11 15:00:00,6,4,0.2,4.8,2,3,75,09:09 PM,10:07 AM,08:44 AM,06:04 PM,1,0,6,0,56,86,72,0.3,983,6,10,260,39
2020-02-11 18:00:00,6,4,0.2,4.8,2,2,75,09:09 PM,10:07 AM,08:44 AM,06:04 PM,1,-0,5,-0,56,100,75,0.2,985,5,9,262,39
2020-02-11 21:00:00,6,4,0.2,4.8,2,1,75,09:09 PM,10:07 AM,08:44 AM,06:04 PM,1,-1,5,-1,57,100,77,0.0,987,5,9,264,41
2020-02-12 00:00:00,6,3,0.0,4.8,1,1,68,10:39 PM,10:24 AM,08:42 AM,06:07 PM,-1,-2,4,-2,58,88,71,0.1,989,4,10,263,42
2020-02-12 03:00:00,6,3,0.0,4.8,1,1,68,10:39 PM,10:24 AM,08:42 AM,06:07 PM,1,-3,3,-3,58,94,83,1.2,990,3,3,262,42
2020-02-12 06:00:00,6,3,0.0,4.8,1,1,68,10:39 PM,10:24 AM,08:42 AM,06:07 PM,1,-3,4,-3,60,100,84,1.0,991,4,6,257,42
2020-02-12 09:00:00,6,3,0.0,4.8,1,1,68,10:39 PM,10:24 AM,08:42 AM,06:07 PM,1,-2,4,-2,57,99,82,0.3,991,4,9,254,41
2020-02-12 12:00:00,6,3,0.0,4.8,1,2,68,10:39 PM,10:24 AM,08:42 AM,06:07 PM,1,-1,5,-1,57,99,77,0.1,993,5,9,258,39
2020-02-12 15:00:00,6,3,0.0,4.8,1,2,68,10:39 PM,10:24 AM,08:42 AM,06:07 PM,1,-1,5,-1,62,87,75,0.3,994,5,10,263,42
2020-02-12 18:00:00,6,3,0.0,4.8,1,1,68,10:39 PM,10:24 AM,08:42 AM,06:07 PM,1,-2,5,-2,63,93,79,0.3,997,5,10,268,44
2020-02-12 21:00:00,6,3,0.0,4.8,1,1,68,10:39 PM,10:24 AM,08:42 AM,06:07 PM,1,-2,4,-2,58,86,81,0.1,999,4,10,270,39
2020-02-13 00:00:00,5,0,0.0,9.7,1,1,60,No moonrise,10:40 AM,08:40 AM,06:09 PM,1,-2,4,-2,53,86,82,0.1,1001,4,10,269,36
2020-02-13 03:00:00,5,0,0.0,9.7,1,1,60,No moonrise,10:40 AM,08:40 AM,06:09 PM,2,-1,4,-1,46,88,84,0.1,1004,4,10,268,31
2020-02-13 06:00:00,5,0,0.0,9.7,1,1,60,No moonrise,10:40 AM,08:40 AM,06:09 PM,1,-1,4,-1,45,85,81,0.1,1006,4,10,263,31
2020-02-13 09:00:00,5,0,0.0,9.7,1,1,60,No moonrise,10:40 AM,08:40 AM,06:09 PM,1,-1,4,-1,44,31,77,0.0,1006,4,10,256,30
2020-02-13 12:00:00,5,0,0.0,9.7,1,2,60,No moonrise,10:40 AM,08:40 AM,06:09 PM,1,1,5,1,32,17,74,0.0,1006,5,10,234,22
2020-02-13 15:00:00,5,0,0.0,9.7,1,2,60,No moonrise,10:40 AM,08:40 AM,06:09 PM,1,1,5,1,27,74,77,0.0,1005,5,10,201,18
2020-02-13 18:00:00,5,0,0.0,9.7,1,1,60,No moonrise,10:40 AM,08:40 AM,06:09 PM,1,0,4,0,27,58,80,0.0,1005,4,10,161,19
2020-02-13 21:00:00,5,0,0.0,9.7,1,1,60,No moonrise,10:40 AM,08:40 AM,06:09 PM,2,0,3,0,29,79,81,0.0,1004,2,10,138,19
2020-02-14 00:00:00,6,3,0.0,9.7,1,1,53,12:08 AM,10:57 AM,08:37 AM,06:11 PM,2,0,4,0,31,100,82,0.1,1005,3,10,116,21
2020-02-14 03:00:00,6,3,0.0,9.7,1,1,53,12:08 AM,10:57 AM,08:37 AM,06:11 PM,2,0,4,0,23,89,84,0.0,1007,4,10,98,16
2020-02-14 06:00:00,6,3,0.0,9.7,1,1,53,12:08 AM,10:57 AM,08:37 AM,06:11 PM,1,-0,3,-0,21,53,87,0.0,1011,3,10,56,14
2020-02-14 09:00:00,6,3,0.0,9.7,1,2,53,12:08 AM,10:57 AM,08:37 AM,06:11 PM,1,1,4,1,14,30,86,0.0,1014,4,10,51,10
2020-02-14 12:00:00,6,3,0.0,9.7,1,2,53,12:08 AM,10:57 AM,08:37 AM,06:11 PM,2,4,5,4,4,19,81,0.0,1017,5,10,230,3
2020-02-14 15:00:00,6,3,0.0,9.7,1,3,53,12:08 AM,10:57 AM,08:37 AM,06:11 PM,2,4,5,4,7,8,79,0.0,1018,5,10,237,6
2020-02-14 18:00:00,6,3,0.0,9.7,1,2,53,12:08 AM,10:57 AM,08:37 AM,06:11 PM,1,2,5,2,17,5,79,0.0,1020,5,10,200,12
2020-02-14 21:00:00,6,3,0.0,9.7,1,1,53,12:08 AM,10:57 AM,08:37 AM,06:11 PM,1,-0,4,-0,32,27,82,0.0,1020,4,10,190,22
2020-02-15 00:00:00,6,0,0.0,4.9,3,1,45,01:35 AM,11:16 AM,08:35 AM,06:13 PM,2,-1,4,-1,45,79,84,0.0,1020,4,10,188,30
2020-02-15 03:00:00,6,0,0.0,4.9,3,1,45,01:35 AM,11:16 AM,08:35 AM,06:13 PM,2,-1,4,-1,45,91,86,0.0,1018,4,10,200,30
2020-02-15 06:00:00,6,0,0.0,4.9,3,1,45,01:35 AM,11:16 AM,08:35 AM,06:13 PM,3,-1,5,-1,50,96,89,0.0,1016,5,10,206,33
2020-02-15 09:00:00,6,0,0.0,4.9,3,2,45,01:35 AM,11:16 AM,08:35 AM,06:13 PM,4,0,5,0,49,100,91,0.7,1016,5,9,216,31
2020-02-15 12:00:00,6,0,0.0,4.9,3,2,45,01:35 AM,11:16 AM,08:35 AM,06:13 PM,4,1,6,1,42,100,91,1.2,1015,6,9,220,26
2020-02-15 15:00:00,6,0,0.0,4.9,3,2,45,01:35 AM,11:16 AM,08:35 AM,06:13 PM,4,2,6,2,44,100,89,0.5,1014,6,10,204,26
2020-02-15 18:00:00,6,0,0.0,4.9,3,1,45,01:35 AM,11:16 AM,08:35 AM,06:13 PM,4,2,6,2,53,83,87,0.0,1012,3,10,194,31
2020-02-15 21:00:00,6,0,0.0,4.9,3,1,45,01:35 AM,11:16 AM,08:35 AM,06:13 PM,4,1,5,1,59,88,85,0.0,1010,1,10,197,34
2020-02-16 00:00:00,10,4,0.0,4.9,2,1,38,02:59 AM,11:39 AM,08:33 AM,06:15 PM,4,1,6,1,69,63,84,0.0,1006,4,10,196,40
2020-02-16 03:00:00,10,4,0.0,4.9,2,1,38,02:59 AM,11:39 AM,08:33 AM,06:15 PM,4,2,7,2,75,82,81,1.3,1002,7,9,201,43
2020-02-16 06:00:00,10,4,0.0,4.9,2,2,38,02:59 AM,11:39 AM,08:33 AM,06:15 PM,5,3,8,3,74,95,82,0.6,1000,8,10,199,40
2020-02-16 09:00:00,10,4,0.0,4.9,2,2,38,02:59 AM,11:39 AM,08:33 AM,06:15 PM,6,3,8,3,86,97,85,1.2,998,8,9,197,47
2020-02-16 12:00:00,10,4,0.0,4.9,2,2,38,02:59 AM,11:39 AM,08:33 AM,06:15 PM,7,4,9,4,93,100,90,0.6,995,9,10,202,51
2020-02-16 15:00:00,10,4,0.0,4.9,2,2,38,02:59 AM,11:39 AM,08:33 AM,06:15 PM,7,5,9,5,89,100,86,1.3,993,9,9,209,50
2020-02-16 18:00:00,10,4,0.0,4.9,2,2,38,02:59 AM,11:39 AM,08:33 AM,06:15 PM,7,6,9,6,88,100,84,0.7,991,8,10,215,48
2020-02-16 21:00:00,10,4,0.0,4.9,2,1,38,02:59 AM,11:39 AM,08:33 AM,06:15 PM,6,5,8,5,71,90,85,2.8,991,5,8,224,39
2020-02-17 00:00:00,7,5,0.0,6.6,2,1,30,04:19 AM,12:07 PM,08:31 AM,06:17 PM,3,1,6,1,65,75,79,4.8,995,5,8,250,40
2020-02-17 03:00:00,7,5,0.0,6.6,2,1,30,04:19 AM,12:07 PM,08:31 AM,06:17 PM,2,1,6,1,63,75,78,1.9,996,6,9,248,39
2020-02-17 06:00:00,7,5,0.0,6.6,2,2,30,04:19 AM,12:07 PM,08:31 AM,06:17 PM,3,1,6,1,67,92,79,0.3,998,6,10,240,41
2020-02-17 09:00:00,7,5,0.0,6.6,2,2,30,04:19 AM,12:07 PM,08:31 AM,06:17 PM,2,1,6,1,67,100,75,0.2,1001,6,10,241,42
2020-02-17 12:00:00,7,5,0.0,6.6,2,2,30,04:19 AM,12:07 PM,08:31 AM,06:17 PM,2,1,6,1,67,100,73,0.6,1002,6,10,240,42
2020-02-17 15:00:00,7,5,0.0,6.6,2,2,30,04:19 AM,12:07 PM,08:31 AM,06:17 PM,2,2,7,2,67,67,71,0.3,1003,7,10,238,41
2020-02-17 18:00:00,7,5,0.0,6.6,2,2,30,04:19 AM,12:07 PM,08:31 AM,06:17 PM,2,1,6,1,62,43,74,0.0,1004,6,10,236,37
2020-02-17 21:00:00,7,5,0.0,6.6,2,1,30,04:19 AM,12:07 PM,08:31 AM,06:17 PM,2,0,5,0,55,49,80,0.0,1004,5,10,235,34
2020-02-18 00:00:00,6,5,0.0,6.6,3,1,22,05:33 AM,12:45 PM,08:28 AM,06:19 PM,3,0,5,0,50,82,83,0.0,1005,5,10,234,32
2020-02-18 03:00:00,6,5,0.0,6.6,3,1,22,05:33 AM,12:45 PM,08:28 AM,06:19 PM,3,1,6,1,51,78,85,0.1,1005,6,10,236,33
2020-02-18 06:00:00,6,5,0.0,6.6,3,2,22,05:33 AM,12:45 PM,08:28 AM,06:19 PM,3,1,6,1,52,77,83,0.0,1006,6,10,244,33
2020-02-18 09:00:00,6,5,0.0,6.6,3,2,22,05:33 AM,12:45 PM,08:28 AM,06:19 PM,2,1,6,1,48,52,78,0.0,1007,6,10,244,31
2020-02-18 12:00:00,6,5,0.0,6.6,3,3,22,05:33 AM,12:45 PM,08:28 AM,06:19 PM,2,0,5,0,51,79,78,0.0,1008,5,10,250,35
2020-02-18 15:00:00,6,5,0.0,6.6,3,2,22,05:33 AM,12:45 PM,08:28 AM,06:19 PM,1,1,6,1,54,75,73,0.1,1008,6,10,253,36
2020-02-18 18:00:00,6,5,0.0,6.6,3,2,22,05:33 AM,12:45 PM,08:28 AM,06:19 PM,1,0,6,0,54,64,75,0.0,1009,6,10,249,35
2020-02-18 21:00:00,6,5,0.0,6.6,3,1,22,05:33 AM,12:45 PM,08:28 AM,06:19 PM,2,-1,5,-1,51,88,82,0.0,1008,5,10,243,35
2020-02-19 00:00:00,5,4,0.0,5.0,2,1,15,06:34 AM,01:34 PM,08:26 AM,06:22 PM,2,-1,5,-1,48,88,85,0.0,1007,5,10,234,33
2020-02-19 03:00:00,5,4,0.0,5.0,2,1,15,06:34 AM,01:34 PM,08:26 AM,06:22 PM,3,-0,5,-0,53,94,88,0.4,1005,5,5,220,35
2020-02-19 06:00:00,5,4,0.0,5.0,2,2,15,06:34 AM,01:34 PM,08:26 AM,06:22 PM,4,0,5,0,44,97,90,3.1,1003,5,5,235,30
2020-02-19 09:00:00,5,4,0.0,5.0,2,2,15,06:34 AM,01:34 PM,08:26 AM,06:22 PM,3,1,5,1,35,86,87,1.5,1003,5,9,261,23
2020-02-19 12:00:00,5,4,0.0,5.0,2,2,15,06:34 AM,01:34 PM,08:26 AM,06:22 PM,3,1,5,1,30,94,84,0.4,1004,5,10,280,20
2020-02-19 15:00:00,5,4,0.0,5.0,2,2,15,06:34 AM,01:34 PM,08:26 AM,06:22 PM,2,1,5,1,30,87,81,0.5,1006,5,9,293,20
2020-02-19 18:00:00,5,4,0.0,5.0,2,1,15,06:34 AM,01:34 PM,08:26 AM,06:22 PM,2,1,5,1,31,83,80,0.5,1008,5,10,272,20
2020-02-19 21:00:00,5,4,0.0,5.0,2,1,15,06:34 AM,01:34 PM,08:26 AM,06:22 PM,2,0,4,0,33,59,87,0.2,1010,4,10,267,22
2020-02-20 00:00:00,6,-2,0.0,5.0,2,1,7,07:24 AM,02:33 PM,08:24 AM,06:24 PM,3,-0,4,-0,36,71,88,0.1,1012,4,10,271,24
2020-02-20 03:00:00,6,-2,0.0,5.0,2,1,7,07:24 AM,02:33 PM,08:24 AM,06:24 PM,2,-0,4,-0,36,36,87,0.1,1014,4,10,259,24
2020-02-20 06:00:00,6,-2,0.0,5.0,2,2,7,07:24 AM,02:33 PM,08:24 AM,06:24 PM,2,-1,4,-1,36,21,86,0.0,1014,4,10,224,24
2020-02-20 09:00:00,6,-2,0.0,5.0,2,2,7,07:24 AM,02:33 PM,08:24 AM,06:24 PM,2,-1,4,-1,47,75,82,0.0,1013,4,10,194,32
2020-02-20 12:00:00,6,-2,0.0,5.0,2,1,7,07:24 AM,02:33 PM,08:24 AM,06:24 PM,3,-1,5,-1,59,100,88,0.0,1011,5,10,188,40
2020-02-20 15:00:00,6,-2,0.0,5.0,2,2,7,07:24 AM,02:33 PM,08:24 AM,06:24 PM,4,-0,6,-0,60,100,92,1.1,1008,6,9,199,39
2020-02-20 18:00:00,6,-2,0.0,5.0,2,1,7,07:24 AM,02:33 PM,08:24 AM,06:24 PM,5,2,5,2,61,100,89,0.9,1005,3,4,202,38
2020-02-20 21:00:00,6,-2,0.0,5.0,2,1,7,07:24 AM,02:33 PM,08:24 AM,06:24 PM,4,-1,1,-1,67,100,86,0.4,1001,-1,2,201,42
2020-02-21 00:00:00,7,4,0.0,8.3,2,1,0,08:01 AM,03:41 PM,08:21 AM,06:26 PM,4,-1,3,-1,72,100,87,0.1,999,3,7,255,49
2020-02-21 03:00:00,7,4,0.0,8.3,2,1,0,08:01 AM,03:41 PM,08:21 AM,06:26 PM,2,-0,5,-0,59,84,79,0.7,1001,5,9,289,40
2020-02-21 06:00:00,7,4,0.0,8.3,2,1,0,08:01 AM,03:41 PM,08:21 AM,06:26 PM,1,-1,5,-1,54,77,75,1.0,1006,5,9,279,36
2020-02-21 09:00:00,7,4,0.0,8.3,2,2,0,08:01 AM,03:41 PM,08:21 AM,06:26 PM,1,-0,5,-0,50,57,76,0.3,1010,5,10,272,33
2020-02-21 12:00:00,7,4,0.0,8.3,2,3,0,08:01 AM,03:41 PM,08:21 AM,06:26 PM,2,2,6,2,48,40,73,0.0,1012,6,10,266,31
2020-02-21 15:00:00,7,4,0.0,8.3,2,3,0,08:01 AM,03:41 PM,08:21 AM,06:26 PM,2,2,7,2,50,73,72,0.1,1014,7,10,253,31
2020-02-21 18:00:00,7,4,0.0,8.3,2,2,0,08:01 AM,03:41 PM,08:21 AM,06:26 PM,3,1,6,1,51,97,80,0.0,1014,6,10,237,33
2020-02-21 21:00:00,7,4,0.0,8.3,2,1,0,08:01 AM,03:41 PM,08:21 AM,06:26 PM,4,3,6,3,56,100,85,0.0,1013,4,10,228,37
2020-02-22 00:00:00,7,5,0.0,5.0,2,1,0,08:28 AM,04:52 PM,08:19 AM,06:28 PM,4,2,6,2,62,100,87,0.0,1011,5,10,226,39
2020-02-22 03:00:00,7,5,0.0,5.0,2,1,0,08:28 AM,04:52 PM,08:19 AM,06:28 PM,4,1,6,1,68,100,88,0.5,1008,6,9,220,43
2020-02-22 06:00:00,7,5,0.0,5.0,2,2,0,08:28 AM,04:52 PM,08:19 AM,06:28 PM,5,1,7,1,76,100,87,0.3,1004,7,10,223,48
2020-02-22 09:00:00,7,5,0.0,5.0,2,2,0,08:28 AM,04:52 PM,08:19 AM,06:28 PM,5,1,7,1,83,100,87,1.1,1001,7,9,228,52
2020-02-22 12:00:00,7,5,0.0,5.0,2,2,0,08:28 AM,04:52 PM,08:19 AM,06:28 PM,4,2,7,2,81,76,81,0.6,999,7,10,254,51
2020-02-22 15:00:00,7,5,0.0,5.0,2,2,0,08:28 AM,04:52 PM,08:19 AM,06:28 PM,2,1,7,1,74,77,71,0.0,999,7,10,266,48
2020-02-22 18:00:00,7,5,0.0,5.0,2,2,0,08:28 AM,04:52 PM,08:19 AM,06:28 PM,0,0,6,0,68,62,68,0.0,1001,6,10,265,45
2020-02-22 21:00:00,7,5,0.0,5.0,2,1,0,08:28 AM,04:52 PM,08:19 AM,06:28 PM,-1,-1,5,-1,69,66,67,0.2,1003,5,9,265,46
2020-02-23 00:00:00,6,-4,0.0,6.7,2,1,0,08:49 AM,06:05 PM,08:17 AM,06:30 PM,-1,-2,5,-2,72,51,67,0.1,1004,5,10,263,48
2020-02-23 03:00:00,6,-4,0.0,6.7,2,1,0,08:49 AM,06:05 PM,08:17 AM,06:30 PM,-0,-1,5,-1,67,66,71,0.1,1003,5,10,262,44
2020-02-23 06:00:00,6,-4,0.0,6.7,2,1,0,08:49 AM,06:05 PM,08:17 AM,06:30 PM,1,-1,5,-1,62,56,74,0.0,1003,5,10,269,40
2020-02-23 09:00:00,6,-4,0.0,6.7,2,3,0,08:49 AM,06:05 PM,08:17 AM,06:30 PM,1,-0,5,-0,52,52,73,0.0,1002,5,10,265,35
2020-02-23 12:00:00,6,-4,0.0,6.7,2,3,0,08:49 AM,06:05 PM,08:17 AM,06:30 PM,1,1,6,1,42,85,75,0.1,1001,6,10,258,28
2020-02-23 15:00:00,6,-4,0.0,6.7,2,1,0,08:49 AM,06:05 PM,08:17 AM,06:30 PM,2,0,5,0,41,100,81,0.4,998,5,10,265,28
2020-02-23 18:00:00,6,-4,0.0,6.7,2,1,0,08:49 AM,06:05 PM,08:17 AM,06:30 PM,1,0,5,0,47,68,75,0.5,998,2,9,278,31
2020-02-23 21:00:00,6,-4,0.0,6.7,2,1,0,08:49 AM,06:05 PM,08:17 AM,06:30 PM,0,-2,1,-2,56,74,74,0.2,1000,-2,10,283,37
2020-02-24 00:00:00,5,4,0.0,8.3,1,1,0,09:05 AM,07:17 PM,08:14 AM,06:32 PM,1,-2,3,-2,63,68,77,0.1,1004,2,10,291,41
