date_time,Colac_maxtempC,Colac_mintempC,Colac_totalSnow_cm,Colac_sunHour,Colac_uvIndex,Colac_uvIndex,Colac_moon_illumination,Colac_moonrise,Colac_moonset,Colac_sunrise,Colac_sunset,Colac_DewPointC,Colac_FeelsLikeC,Colac_HeatIndexC,Colac_WindChillC,Colac_WindGustKmph,Colac_cloudcover,Colac_humidity,Colac_precipMM,Colac_pressure,Colac_tempC,Colac_visibility,Colac_winddirDegree,Colac_windspeedKmph
2020-02-16 00:00:00,20,13,0.0,10.9,4,1,38,11:57 PM,01:31 PM,05:55 AM,07:25 PM,11,14,14,14,10,90,86,0.0,1014,14,10,202,7
2020-02-16 03:00:00,20,13,0.0,10.9,4,1,38,11:57 PM,01:31 PM,05:55 AM,07:25 PM,12,13,13,13,9,95,92,0.0,1013,13,10,195,5
2020-02-16 06:00:00,20,13,0.0,10.9,4,1,38,11:57 PM,01:31 PM,05:55 AM,07:25 PM,13,15,15,15,13,97,90,0.0,1014,15,10,134,8
2020-02-16 09:00:00,20,13,0.0,10.9,4,4,38,11:57 PM,01:31 PM,05:55 AM,07:25 PM,14,18,18,18,19,98,78,0.0,1015,18,10,109,15
2020-02-16 12:00:00,20,13,0.0,10.9,4,4,38,11:57 PM,01:31 PM,05:55 AM,07:25 PM,13,19,19,19,22,93,68,0.0,1015,19,10,109,19
2020-02-16 15:00:00,20,13,0.0,10.9,4,5,38,11:57 PM,01:31 PM,05:55 AM,07:25 PM,13,20,20,20,22,52,64,0.0,1014,20,10,111,19
2020-02-16 18:00:00,20,13,0.0,10.9,4,1,38,11:57 PM,01:31 PM,05:55 AM,07:25 PM,13,18,18,18,22,39,74,0.0,1014,18,10,115,17
2020-02-16 21:00:00,20,13,0.0,10.9,4,1,38,11:57 PM,01:31 PM,05:55 AM,07:25 PM,13,16,16,16,22,49,84,0.0,1014,16,10,112,15
2020-02-17 00:00:00,27,14,0.0,13.3,6,1,30,No moonrise,02:37 PM,05:56 AM,07:23 PM,12,14,14,14,21,59,89,0.0,1014,14,10,108,13
2020-02-17 03:00:00,27,14,0.0,13.3,6,1,30,No moonrise,02:37 PM,05:56 AM,07:23 PM,12,13,14,13,19,68,91,0.0,1013,14,10,106,12
2020-02-17 06:00:00,27,14,0.0,13.3,6,1,30,No moonrise,02:37 PM,05:56 AM,07:23 PM,13,14,14,14,18,75,89,0.0,1013,14,10,100,12
2020-02-17 09:00:00,27,14,0.0,13.3,6,4,30,No moonrise,02:37 PM,05:56 AM,07:23 PM,14,19,19,19,14,43,72,0.0,1013,19,10,94,11
2020-02-17 12:00:00,27,14,0.0,13.3,6,6,30,No moonrise,02:37 PM,05:56 AM,07:23 PM,14,25,25,25,8,12,53,0.0,1012,25,10,65,7
2020-02-17 15:00:00,27,14,0.0,13.3,6,7,30,No moonrise,02:37 PM,05:56 AM,07:23 PM,13,27,27,27,4,6,43,0.0,1009,27,10,246,3
2020-02-17 18:00:00,27,14,0.0,13.3,6,1,30,No moonrise,02:37 PM,05:56 AM,07:23 PM,14,27,27,25,10,5,63,0.0,1009,25,10,197,6
2020-02-17 21:00:00,27,14,0.0,13.3,6,1,30,No moonrise,02:37 PM,05:56 AM,07:23 PM,14,21,24,21,10,7,86,0.0,1009,21,10,102,6
2020-02-18 00:00:00,21,13,0.0,8.5,5,1,22,12:39 AM,03:39 PM,05:57 AM,07:22 PM,13,16,17,16,4,8,91,0.0,1008,16,10,141,2
2020-02-18 03:00:00,21,13,0.0,8.5,5,1,22,12:39 AM,03:39 PM,05:57 AM,07:22 PM,14,15,15,15,7,60,92,0.3,1007,15,5,181,4
2020-02-18 06:00:00,21,13,0.0,8.5,5,1,22,12:39 AM,03:39 PM,05:57 AM,07:22 PM,14,15,15,15,9,82,93,1.1,1006,15,7,230,5
2020-02-18 09:00:00,21,13,0.0,8.5,5,4,22,12:39 AM,03:39 PM,05:57 AM,07:22 PM,15,16,16,16,7,75,92,2.6,1006,16,8,248,5
2020-02-18 12:00:00,21,13,0.0,8.5,5,4,22,12:39 AM,03:39 PM,05:57 AM,07:22 PM,15,20,22,20,6,75,77,2.5,1004,20,9,299,5
2020-02-18 15:00:00,21,13,0.0,8.5,5,4,22,12:39 AM,03:39 PM,05:57 AM,07:22 PM,15,19,20,19,26,76,78,5.9,1004,19,5,275,13
2020-02-18 18:00:00,21,13,0.0,8.5,5,1,22,12:39 AM,03:39 PM,05:57 AM,07:22 PM,14,16,16,16,25,79,86,2.9,1005,16,8,252,14
2020-02-18 21:00:00,21,13,0.0,8.5,5,1,22,12:39 AM,03:39 PM,05:57 AM,07:22 PM,12,12,14,12,28,94,92,1.4,1007,14,10,220,18
2020-02-19 00:00:00,16,10,0.0,8.5,3,1,15,01:27 AM,04:36 PM,05:58 AM,07:21 PM,11,11,12,11,28,100,93,1.3,1009,12,9,198,17
2020-02-19 03:00:00,16,10,0.0,8.5,3,1,15,01:27 AM,04:36 PM,05:58 AM,07:21 PM,11,11,13,11,24,97,92,0.4,1009,13,10,208,15
2020-02-19 06:00:00,16,10,0.0,8.5,3,1,15,01:27 AM,04:36 PM,05:58 AM,07:21 PM,11,11,12,11,24,80,89,0.1,1010,12,10,212,15
2020-02-19 09:00:00,16,10,0.0,8.5,3,3,15,01:27 AM,04:36 PM,05:58 AM,07:21 PM,11,12,14,12,22,85,82,0.0,1012,14,10,211,17
2020-02-19 12:00:00,16,10,0.0,8.5,3,3,15,01:27 AM,04:36 PM,05:58 AM,07:21 PM,11,15,15,15,23,88,75,0.1,1012,15,10,209,19
2020-02-19 15:00:00,16,10,0.0,8.5,3,4,15,01:27 AM,04:36 PM,05:58 AM,07:21 PM,11,16,16,16,23,85,74,0.1,1012,16,10,213,19
2020-02-19 18:00:00,16,10,0.0,8.5,3,1,15,01:27 AM,04:36 PM,05:58 AM,07:21 PM,11,14,14,14,21,80,80,0.2,1013,14,10,210,15
2020-02-19 21:00:00,16,10,0.0,8.5,3,1,15,01:27 AM,04:36 PM,05:58 AM,07:21 PM,10,10,11,10,18,62,90,0.4,1014,11,10,215,11
2020-02-20 00:00:00,17,11,0.0,8.5,3,1,7,02:19 AM,05:27 PM,05:59 AM,07:20 PM,9,9,11,9,16,81,88,0.1,1015,11,10,217,9
2020-02-20 03:00:00,17,11,0.0,8.5,3,1,7,02:19 AM,05:27 PM,05:59 AM,07:20 PM,8,10,11,10,16,95,80,0.0,1015,11,10,214,10
2020-02-20 06:00:00,17,11,0.0,8.5,3,1,7,02:19 AM,05:27 PM,05:59 AM,07:20 PM,8,10,12,10,17,84,79,0.1,1015,12,10,208,11
2020-02-20 09:00:00,17,11,0.0,8.5,3,3,7,02:19 AM,05:27 PM,05:59 AM,07:20 PM,9,13,13,13,15,79,72,0.0,1016,13,10,211,11
2020-02-20 12:00:00,17,11,0.0,8.5,3,4,7,02:19 AM,05:27 PM,05:59 AM,07:20 PM,9,15,15,15,13,68,66,0.1,1017,15,10,220,11
2020-02-20 15:00:00,17,11,0.0,8.5,3,4,7,02:19 AM,05:27 PM,05:59 AM,07:20 PM,9,17,17,17,14,71,60,0.1,1016,17,10,220,12
2020-02-20 18:00:00,17,11,0.0,8.5,3,1,7,02:19 AM,05:27 PM,05:59 AM,07:20 PM,8,14,15,14,17,66,67,0.0,1017,15,10,214,12
2020-02-20 21:00:00,17,11,0.0,8.5,3,1,7,02:19 AM,05:27 PM,05:59 AM,07:20 PM,9,11,11,11,13,46,84,0.0,1018,11,10,225,8
2020-02-21 00:00:00,18,9,0.0,13.2,5,1,0,03:16 AM,06:11 PM,06:00 AM,07:18 PM,9,9,10,9,11,35,95,0.0,1018,10,5,233,5
2020-02-21 03:00:00,18,9,0.0,13.2,5,1,0,03:16 AM,06:11 PM,06:00 AM,07:18 PM,9,9,9,9,11,42,96,0.0,1018,9,2,217,5
2020-02-21 06:00:00,18,9,0.0,13.2,5,1,0,03:16 AM,06:11 PM,06:00 AM,07:18 PM,9,10,10,10,11,38,94,0.0,1019,10,7,199,6
2020-02-21 09:00:00,18,9,0.0,13.2,5,4,0,03:16 AM,06:11 PM,06:00 AM,07:18 PM,10,13,13,13,12,47,82,0.0,1020,13,10,173,9
2020-02-21 12:00:00,18,9,0.0,13.2,5,5,0,03:16 AM,06:11 PM,06:00 AM,07:18 PM,8,17,17,17,12,26,57,0.0,1021,17,10,170,10
2020-02-21 15:00:00,18,9,0.0,13.2,5,5,0,03:16 AM,06:11 PM,06:00 AM,07:18 PM,7,18,18,18,13,10,48,0.0,1021,18,10,165,12
2020-02-21 18:00:00,18,9,0.0,13.2,5,1,0,03:16 AM,06:11 PM,06:00 AM,07:18 PM,8,14,15,14,16,18,63,0.0,1022,15,10,160,12
2020-02-21 21:00:00,18,9,0.0,13.2,5,1,0,03:16 AM,06:11 PM,06:00 AM,07:18 PM,9,10,11,10,14,36,86,0.0,1023,11,10,161,9
2020-02-22 00:00:00,21,8,0.0,10.3,5,1,0,04:14 AM,06:49 PM,06:01 AM,07:17 PM,9,9,10,9,12,32,93,0.0,1023,10,10,161,6
2020-02-22 03:00:00,21,8,0.0,10.3,5,1,0,04:14 AM,06:49 PM,06:01 AM,07:17 PM,8,8,9,8,13,32,93,0.0,1023,9,10,165,6
2020-02-22 06:00:00,21,8,0.0,10.3,5,1,0,04:14 AM,06:49 PM,06:01 AM,07:17 PM,8,9,10,9,12,73,87,0.0,1023,10,10,160,7
2020-02-22 09:00:00,21,8,0.0,10.3,5,3,0,04:14 AM,06:49 PM,06:01 AM,07:17 PM,8,15,15,15,11,63,67,0.0,1024,15,10,133,9
2020-02-22 12:00:00,21,8,0.0,10.3,5,5,0,04:14 AM,06:49 PM,06:01 AM,07:17 PM,9,19,19,19,11,16,51,0.0,1023,19,10,116,10
2020-02-22 15:00:00,21,8,0.0,10.3,5,6,0,04:14 AM,06:49 PM,06:01 AM,07:17 PM,10,21,21,21,13,0,49,0.0,1022,21,10,109,11
2020-02-22 18:00:00,21,8,0.0,10.3,5,1,0,04:14 AM,06:49 PM,06:01 AM,07:17 PM,10,19,21,19,16,0,67,0.0,1021,19,10,117,12
2020-02-22 21:00:00,21,8,0.0,10.3,5,1,0,04:14 AM,06:49 PM,06:01 AM,07:17 PM,10,17,19,17,14,6,87,0.0,1021,17,10,134,9
2020-02-23 00:00:00,29,10,0.0,11.6,6,1,0,05:13 AM,07:22 PM,06:02 AM,07:16 PM,10,12,13,12,13,15,95,0.0,1021,12,5,160,6
2020-02-23 03:00:00,29,10,0.0,11.6,6,1,0,05:13 AM,07:22 PM,06:02 AM,07:16 PM,10,11,11,11,8,17,96,0.0,1020,11,2,150,4
2020-02-23 06:00:00,29,10,0.0,11.6,6,1,0,05:13 AM,07:22 PM,06:02 AM,07:16 PM,11,12,12,12,6,26,94,0.0,1019,12,7,87,4
2020-02-23 09:00:00,29,10,0.0,11.6,6,5,0,05:13 AM,07:22 PM,06:02 AM,07:16 PM,12,19,21,19,8,10,67,0.0,1019,19,10,254,6
2020-02-23 12:00:00,29,10,0.0,11.6,6,7,0,05:13 AM,07:22 PM,06:02 AM,07:16 PM,10,26,26,26,13,2,37,0.0,1018,26,10,319,11
2020-02-23 15:00:00,29,10,0.0,11.6,6,7,0,05:13 AM,07:22 PM,06:02 AM,07:16 PM,8,28,28,29,12,2,27,0.0,1016,29,10,307,11
2020-02-23 18:00:00,29,10,0.0,11.6,6,1,0,05:13 AM,07:22 PM,06:02 AM,07:16 PM,11,30,30,27,15,1,51,0.0,1016,27,10,228,10
2020-02-23 21:00:00,29,10,0.0,11.6,6,1,0,05:13 AM,07:22 PM,06:02 AM,07:16 PM,13,28,28,25,13,3,81,0.0,1018,25,10,183,7
2020-02-24 00:00:00,28,13,0.0,10.3,6,1,0,06:12 AM,07:51 PM,06:03 AM,07:14 PM,12,17,18,17,8,12,92,0.0,1019,17,10,165,4
2020-02-24 03:00:00,28,13,0.0,10.3,6,1,0,06:12 AM,07:51 PM,06:03 AM,07:14 PM,12,13,13,13,9,11,92,0.0,1018,13,10,103,4
2020-02-24 06:00:00,28,13,0.0,10.3,6,1,0,06:12 AM,07:51 PM,06:03 AM,07:14 PM,12,14,14,14,13,60,91,0.0,1019,14,10,86,7
2020-02-24 09:00:00,28,13,0.0,10.3,6,4,0,06:12 AM,07:51 PM,06:03 AM,07:14 PM,14,20,21,20,8,49,71,0.0,1019,20,10,75,6
2020-02-24 12:00:00,28,13,0.0,10.3,6,7,0,06:12 AM,07:51 PM,06:03 AM,07:14 PM,14,26,26,25,7,13,51,0.0,1018,25,10,247,6
2020-02-24 15:00:00,28,13,0.0,10.3,6,7,0,06:12 AM,07:51 PM,06:03 AM,07:14 PM,13,27,27,27,4,50,42,0.2,1017,27,10,252,4
2020-02-24 18:00:00,28,13,0.0,10.3,6,1,0,06:12 AM,07:51 PM,06:03 AM,07:14 PM,16,28,28,26,13,71,71,0.5,1016,26,10,128,9
2020-02-24 21:00:00,28,13,0.0,10.3,6,1,0,06:12 AM,07:51 PM,06:03 AM,07:14 PM,16,27,27,23,16,79,93,0.6,1017,23,9,83,10
2020-02-25 00:00:00,28,15,0.0,9.1,5,1,8,07:10 AM,08:18 PM,06:04 AM,07:13 PM,15,18,19,18,15,90,97,1.1,1015,18,2,82,8
2020-02-25 03:00:00,28,15,0.0,9.1,5,1,8,07:10 AM,08:18 PM,06:04 AM,07:13 PM,15,16,16,16,10,81,95,0.1,1013,16,1,84,5
2020-02-25 06:00:00,28,15,0.0,9.1,5,1,8,07:10 AM,08:18 PM,06:04 AM,07:13 PM,15,17,17,17,6,78,91,0.0,1012,17,7,44,3
2020-02-25 09:00:00,28,15,0.0,9.1,5,5,8,07:10 AM,08:18 PM,06:04 AM,07:13 PM,16,20,22,20,8,70,77,0.0,1011,20,10,202,6
2020-02-25 12:00:00,28,15,0.0,9.1,5,6,8,07:10 AM,08:18 PM,06:04 AM,07:13 PM,16,27,27,26,16,50,54,0.0,1010,26,10,277,14
2020-02-25 15:00:00,28,15,0.0,9.1,5,7,8,07:10 AM,08:18 PM,06:04 AM,07:13 PM,13,26,26,26,21,61,45,0.1,1008,26,10,249,18
2020-02-25 18:00:00,28,15,0.0,9.1,5,1,8,07:10 AM,08:18 PM,06:04 AM,07:13 PM,10,25,25,22,19,27,54,0.0,1008,22,10,240,14
2020-02-25 21:00:00,28,15,0.0,9.1,5,1,8,07:10 AM,08:18 PM,06:04 AM,07:13 PM,11,19,23,19,14,38,80,0.0,1009,19,10,264,9
2020-02-26 00:00:00,17,9,0.0,11.6,4,1,15,08:07 AM,08:43 PM,06:05 AM,07:11 PM,12,14,16,14,17,73,93,0.0,1008,15,5,279,10
2020-02-26 03:00:00,17,9,0.0,11.6,4,1,15,08:07 AM,08:43 PM,06:05 AM,07:11 PM,11,11,13,11,23,89,89,0.0,1007,13,7,280,15
2020-02-26 06:00:00,17,9,0.0,11.6,4,1,15,08:07 AM,08:43 PM,06:05 AM,07:11 PM,11,11,13,11,28,98,88,1.1,1007,13,9,260,19
2020-02-26 09:00:00,17,9,0.0,11.6,4,3,15,08:07 AM,08:43 PM,06:05 AM,07:11 PM,8,12,14,12,27,44,70,0.5,1010,14,10,238,21
2020-02-26 12:00:00,17,9,0.0,11.6,4,5,15,08:07 AM,08:43 PM,06:05 AM,07:11 PM,5,16,16,16,22,50,49,0.0,1011,16,10,226,19
2020-02-26 15:00:00,17,9,0.0,11.6,4,4,15,08:07 AM,08:43 PM,06:05 AM,07:11 PM,4,16,16,16,19,38,44,0.0,1012,16,10,223,17
2020-02-26 18:00:00,17,9,0.0,11.6,4,1,15,08:07 AM,08:43 PM,06:05 AM,07:11 PM,4,12,13,12,16,10,56,0.0,1013,13,10,222,12
2020-02-26 21:00:00,17,9,0.0,11.6,4,1,15,08:07 AM,08:43 PM,06:05 AM,07:11 PM,5,9,10,9,12,5,73,0.0,1014,10,10,244,7
2020-02-27 00:00:00,17,8,0.0,7.8,4,1,23,09:03 AM,09:09 PM,06:06 AM,07:10 PM,5,7,8,7,12,5,79,0.0,1014,8,10,266,6
2020-02-27 03:00:00,17,8,0.0,7.8,4,1,23,09:03 AM,09:09 PM,06:06 AM,07:10 PM,5,7,8,7,15,4,77,0.0,1013,8,10,277,8
2020-02-27 06:00:00,17,8,0.0,7.8,4,1,23,09:03 AM,09:09 PM,06:06 AM,07:10 PM,5,7,9,7,18,8,75,0.0,1013,9,10,284,10
2020-02-27 09:00:00,17,8,0.0,7.8,4,4,23,09:03 AM,09:09 PM,06:06 AM,07:10 PM,6,11,13,11,19,32,64,0.0,1013,13,10,278,15
2020-02-27 12:00:00,17,8,0.0,7.8,4,5,23,09:03 AM,09:09 PM,06:06 AM,07:10 PM,8,15,15,15,24,74,62,0.1,1012,15,10,275,19
2020-02-27 15:00:00,17,8,0.0,7.8,4,4,23,09:03 AM,09:09 PM,06:06 AM,07:10 PM,9,17,17,17,25,93,61,0.0,1009,17,10,272,21
2020-02-27 18:00:00,17,8,0.0,7.8,4,1,23,09:03 AM,09:09 PM,06:06 AM,07:10 PM,10,15,16,15,25,88,70,0.1,1010,16,10,264,18
2020-02-27 21:00:00,17,8,0.0,7.8,4,1,23,09:03 AM,09:09 PM,06:06 AM,07:10 PM,11,13,14,13,25,95,81,0.0,1011,14,10,257,16
2020-02-28 00:00:00,19,11,0.0,9.1,4,1,30,10:00 AM,09:35 PM,06:07 AM,07:09 PM,10,11,12,11,21,90,87,0.1,1011,12,10,256,13
2020-02-28 03:00:00,19,11,0.0,9.1,4,1,30,10:00 AM,09:35 PM,06:07 AM,07:09 PM,10,11,12,11,19,66,87,0.1,1012,12,10,246,11
2020-02-28 06:00:00,19,11,0.0,9.1,4,1,30,10:00 AM,09:35 PM,06:07 AM,07:09 PM,10,11,12,11,15,60,87,0.1,1014,12,10,235,9
2020-02-28 09:00:00,19,11,0.0,9.1,4,3,30,10:00 AM,09:35 PM,06:07 AM,07:09 PM,9,14,14,14,13,57,72,0.1,1015,14,10,229,10
2020-02-28 12:00:00,19,11,0.0,9.1,4,4,30,10:00 AM,09:35 PM,06:07 AM,07:09 PM,9,17,17,17,13,74,58,0.0,1015,17,10,243,11
2020-02-28 15:00:00,19,11,0.0,9.1,4,4,30,10:00 AM,09:35 PM,06:07 AM,07:09 PM,9,18,18,18,15,86,55,0.0,1015,18,10,245,13
2020-02-28 18:00:00,19,11,0.0,9.1,4,1,30,10:00 AM,09:35 PM,06:07 AM,07:09 PM,10,16,16,16,15,38,69,0.0,1015,16,10,234,10
2020-02-28 21:00:00,19,11,0.0,9.1,4,1,30,10:00 AM,09:35 PM,06:07 AM,07:09 PM,10,12,12,12,10,26,89,0.0,1016,12,5,229,5
2020-02-29 00:00:00,19,10,0.0,9.0,4,1,38,10:57 AM,10:02 PM,06:08 AM,07:07 PM,10,11,11,11,5,77,97,0.0,1016,11,1,253,3
2020-02-29 03:00:00,19,10,0.0,9.0,4,1,38,10:57 AM,10:02 PM,06:08 AM,07:07 PM,10,10,10,10,7,100,98,0.0,1016,10,0,261,4
2020-02-29 06:00:00,19,10,0.0,9.0,4,1,38,10:57 AM,10:02 PM,06:08 AM,07:07 PM,10,11,11,11,6,82,96,0.0,1016,11,1,274,4
2020-02-29 09:00:00,19,10,0.0,9.0,4,4,38,10:57 AM,10:02 PM,06:08 AM,07:07 PM,11,16,16,16,6,82,75,0.0,1016,16,7,293,5
2020-02-29 12:00:00,19,10,0.0,9.0,4,4,38,10:57 AM,10:02 PM,06:08 AM,07:07 PM,11,19,19,19,8,70,63,0.0,1015,19,10,282,7
2020-02-29 15:00:00,19,10,0.0,9.0,4,5,38,10:57 AM,10:02 PM,06:08 AM,07:07 PM,12,19,19,19,9,36,61,0.0,1013,19,10,256,8
2020-02-29 18:00:00,19,10,0.0,9.0,4,1,38,10:57 AM,10:02 PM,06:08 AM,07:07 PM,12,17,17,17,10,30,71,0.0,1013,17,10,210,6
2020-02-29 21:00:00,19,10,0.0,9.0,4,1,38,10:57 AM,10:02 PM,06:08 AM,07:07 PM,12,14,14,14,10,28,87,0.0,1014,14,10,114,5
2020-03-01 00:00:00,27,12,0.0,11.6,6,1,44,11:55 AM,10:32 PM,06:10 AM,07:06 PM,11,12,12,12,12,32,95,0.0,1013,12,5,83,6
2020-03-01 03:00:00,27,12,0.0,11.6,6,1,44,11:55 AM,10:32 PM,06:10 AM,07:06 PM,12,11,12,11,16,78,97,0.0,1010,12,1,78,8
2020-03-01 06:00:00,27,12,0.0,11.6,6,1,44,11:55 AM,10:32 PM,06:10 AM,07:06 PM,12,13,13,13,14,64,95,0.0,1009,13,7,69,7
2020-03-01 09:00:00,27,12,0.0,11.6,6,5,44,11:55 AM,10:32 PM,06:10 AM,07:06 PM,11,20,21,20,17,35,61,0.0,1008,20,10,244,13
2020-03-01 12:00:00,27,12,0.0,11.6,6,7,44,11:55 AM,10:32 PM,06:10 AM,07:06 PM,10,26,26,26,25,41,38,0.0,1006,26,10,327,20
2020-03-01 15:00:00,27,12,0.0,11.6,6,6,44,11:55 AM,10:32 PM,06:10 AM,07:06 PM,12,22,22,22,24,46,53,0.0,1004,22,10,257,17
2020-03-01 18:00:00,27,12,0.0,11.6,6,1,44,11:55 AM,10:32 PM,06:10 AM,07:06 PM,13,17,17,17,20,59,76,0.1,1004,17,10,253,13
2020-03-01 21:00:00,27,12,0.0,11.6,6,1,44,11:55 AM,10:32 PM,06:10 AM,07:06 PM,13,16,16,16,21,76,87,0.6,1007,16,9,271,14
2020-03-02 00:00:00,17,9,0.0,11.6,3,1,51,12:55 PM,11:08 PM,06:11 AM,07:04 PM,12,12,13,12,25,94,91,1.5,1008,13,9,248,16
2020-03-02 03:00:00,17,9,0.0,11.6,3,1,51,12:55 PM,11:08 PM,06:11 AM,07:04 PM,9,9,11,9,25,93,89,1.9,1011,11,9,227,15
2020-03-02 06:00:00,17,9,0.0,11.6,3,1,51,12:55 PM,11:08 PM,06:11 AM,07:04 PM,8,8,9,8,19,52,90,0.6,1014,9,10,213,11
2020-03-02 09:00:00,17,9,0.0,11.6,3,4,51,12:55 PM,11:08 PM,06:11 AM,07:04 PM,6,11,13,11,17,59,67,0.1,1016,13,10,199,13
2020-03-02 12:00:00,17,9,0.0,11.6,3,4,51,12:55 PM,11:08 PM,06:11 AM,07:04 PM,6,16,16,16,16,24,50,0.0,1017,16,10,195,14
2020-03-02 15:00:00,17,9,0.0,11.6,3,5,51,12:55 PM,11:08 PM,06:11 AM,07:04 PM,6,17,17,17,15,0,48,0.0,1018,17,10,197,13
2020-03-02 18:00:00,17,9,0.0,11.6,3,1,51,12:55 PM,11:08 PM,06:11 AM,07:04 PM,6,12,13,12,15,6,63,0.0,1019,13,10,199,11
2020-03-02 21:00:00,17,9,0.0,11.6,3,1,51,12:55 PM,11:08 PM,06:11 AM,07:04 PM,7,10,11,10,12,55,78,0.0,1021,11,10,196,7
2020-03-03 00:00:00,19,8,0.0,11.6,4,1,58,01:56 PM,11:49 PM,06:12 AM,07:03 PM,7,9,9,9,9,65,87,0.0,1021,9,10,185,5
2020-03-03 03:00:00,19,8,0.0,11.6,4,1,58,01:56 PM,11:49 PM,06:12 AM,07:03 PM,7,8,8,8,13,51,90,0.0,1020,8,10,179,6
2020-03-03 06:00:00,19,8,0.0,11.6,4,1,58,01:56 PM,11:49 PM,06:12 AM,07:03 PM,8,9,10,9,11,73,86,0.0,1021,10,10,172,6
2020-03-03 09:00:00,19,8,0.0,11.6,4,3,58,01:56 PM,11:49 PM,06:12 AM,07:03 PM,8,14,14,14,10,52,69,0.0,1021,14,10,150,8
2020-03-03 12:00:00,19,8,0.0,11.6,4,5,58,01:56 PM,11:49 PM,06:12 AM,07:03 PM,9,18,18,18,11,14,55,0.0,1021,18,10,147,10
2020-03-03 15:00:00,19,8,0.0,11.6,4,5,58,01:56 PM,11:49 PM,06:12 AM,07:03 PM,9,18,18,18,14,8,55,0.0,1019,18,10,136,12
2020-03-03 18:00:00,19,8,0.0,11.6,4,1,58,01:56 PM,11:49 PM,06:12 AM,07:03 PM,9,16,18,16,14,12,71,0.0,1019,16,10,124,10
2020-03-03 21:00:00,19,8,0.0,11.6,4,1,58,01:56 PM,11:49 PM,06:12 AM,07:03 PM,9,14,17,14,12,15,88,0.0,1020,14,10,119,7
2020-03-04 00:00:00,23,9,0.0,10.3,5,1,65,02:56 PM,No moonset,06:13 AM,07:01 PM,8,10,11,10,11,28,94,0.0,1019,10,5,148,5
2020-03-04 03:00:00,23,9,0.0,10.3,5,1,65,02:56 PM,No moonset,06:13 AM,07:01 PM,9,9,10,9,10,64,95,0.0,1018,10,2,148,5
2020-03-04 06:00:00,23,9,0.0,10.3,5,1,65,02:56 PM,No moonset,06:13 AM,07:01 PM,10,11,11,11,9,75,92,0.0,1017,11,7,125,5
2020-03-04 09:00:00,23,9,0.0,10.3,5,4,65,02:56 PM,No moonset,06:13 AM,07:01 PM,11,16,16,16,8,40,74,0.0,1016,16,10,104,6
2020-03-04 12:00:00,23,9,0.0,10.3,5,6,65,02:56 PM,No moonset,06:13 AM,07:01 PM,10,21,22,21,8,31,49,0.0,1014,21,10,49,7
2020-03-04 15:00:00,23,9,0.0,10.3,5,6,65,02:56 PM,No moonset,06:13 AM,07:01 PM,10,24,24,22,9,51,45,0.0,1012,22,10,10,7
2020-03-04 18:00:00,23,9,0.0,10.3,5,1,65,02:56 PM,No moonset,06:13 AM,07:01 PM,11,19,20,19,11,64,61,0.0,1011,19,10,62,6
2020-03-04 21:00:00,23,9,0.0,10.3,5,1,65,02:56 PM,No moonset,06:13 AM,07:01 PM,13,16,16,16,9,84,86,1.1,1011,16,9,105,5
2020-03-05 00:00:00,18,14,0.0,7.7,4,1,73,03:55 PM,12:38 AM,06:14 AM,07:00 PM,14,15,15,15,10,97,97,5.8,1009,15,6,155,6
2020-03-05 03:00:00,18,14,0.0,7.7,4,1,73,03:55 PM,12:38 AM,06:14 AM,07:00 PM,14,15,15,15,11,100,97,9.7,1007,15,5,192,7
2020-03-05 06:00:00,18,14,0.0,7.7,4,1,73,03:55 PM,12:38 AM,06:14 AM,07:00 PM,14,14,14,14,12,100,96,3.9,1006,14,3,204,8
2020-03-05 09:00:00,18,14,0.0,7.7,4,3,73,03:55 PM,12:38 AM,06:14 AM,07:00 PM,14,15,15,15,13,90,95,0.6,1006,15,2,216,9
2020-03-05 12:00:00,18,14,0.0,7.7,4,4,73,03:55 PM,12:38 AM,06:14 AM,07:00 PM,15,16,16,16,16,95,94,0.3,1005,16,7,243,12
2020-03-05 15:00:00,18,14,0.0,7.7,4,4,73,03:55 PM,12:38 AM,06:14 AM,07:00 PM,14,17,17,17,17,74,85,0.0,1005,17,10,235,13
2020-03-05 18:00:00,18,14,0.0,7.7,4,1,73,03:55 PM,12:38 AM,06:14 AM,07:00 PM,13,16,16,16,15,40,83,0.0,1006,16,10,221,10
2020-03-05 21:00:00,18,14,0.0,7.7,4,1,73,03:55 PM,12:38 AM,06:14 AM,07:00 PM,13,15,15,15,13,65,91,0.0,1009,15,10,231,8
2020-03-06 00:00:00,16,11,0.0,6.2,3,1,80,04:48 PM,01:36 AM,06:15 AM,06:58 PM,14,14,15,14,14,79,93,0.1,1010,15,10,224,9
2020-03-06 03:00:00,16,11,0.0,6.2,3,1,80,04:48 PM,01:36 AM,06:15 AM,06:58 PM,12,13,13,13,15,82,93,0.2,1011,13,9,205,9
2020-03-06 06:00:00,16,11,0.0,6.2,3,1,80,04:48 PM,01:36 AM,06:15 AM,06:58 PM,11,12,13,12,16,61,91,0.1,1014,13,10,208,10
2020-03-06 09:00:00,16,11,0.0,6.2,3,4,80,04:48 PM,01:36 AM,06:15 AM,06:58 PM,11,13,14,13,16,79,82,0.0,1016,14,10,211,12
