date_time,Narrogin_maxtempC,Narrogin_mintempC,Narrogin_totalSnow_cm,Narrogin_sunHour,Narrogin_uvIndex,Narrogin_uvIndex,Narrogin_moon_illumination,Narrogin_moonrise,Narrogin_moonset,Narrogin_sunrise,Narrogin_sunset,Narrogin_DewPointC,Narrogin_FeelsLikeC,Narrogin_HeatIndexC,Narrogin_WindChillC,Narrogin_WindGustKmph,Narrogin_cloudcover,Narrogin_humidity,Narrogin_precipMM,Narrogin_pressure,Narrogin_tempC,Narrogin_visibility,Narrogin_winddirDegree,Narrogin_windspeedKmph
2020-02-29 18:00:00,29,20,0.0,12.9,6,1,38,10:40 AM,09:57 PM,05:59 AM,06:48 PM,14,27,27,26,23,37,50,0.0,1006,26,10,250,19
2020-02-29 21:00:00,29,20,0.0,12.9,6,1,38,10:40 AM,09:57 PM,05:59 AM,06:48 PM,16,25,25,23,24,50,66,0.0,1008,23,10,213,18
2020-03-01 00:00:00,20,14,0.0,10.5,4,1,44,11:36 AM,10:31 PM,06:00 AM,06:47 PM,16,21,23,21,29,73,73,0.1,1010,21,10,159,23
2020-03-01 03:00:00,20,14,0.0,10.5,4,1,44,11:36 AM,10:31 PM,06:00 AM,06:47 PM,15,19,19,19,32,94,78,0.0,1011,19,10,151,25
2020-03-01 06:00:00,20,14,0.0,10.5,4,1,44,11:36 AM,10:31 PM,06:00 AM,06:47 PM,15,20,20,20,34,84,75,0.0,1013,20,10,140,27
2020-03-01 09:00:00,20,14,0.0,10.5,4,5,44,11:36 AM,10:31 PM,06:00 AM,06:47 PM,15,20,20,20,35,73,71,0.0,1015,20,10,130,30
2020-03-01 12:00:00,20,14,0.0,10.5,4,4,44,11:36 AM,10:31 PM,06:00 AM,06:47 PM,13,20,20,20,35,58,66,0.0,1017,20,10,128,31
2020-03-01 15:00:00,20,14,0.0,10.5,4,5,44,11:36 AM,10:31 PM,06:00 AM,06:47 PM,12,20,20,20,37,69,62,0.0,1017,20,10,127,32
2020-03-01 18:00:00,20,14,0.0,10.5,4,1,44,11:36 AM,10:31 PM,06:00 AM,06:47 PM,10,19,20,19,36,30,58,0.0,1019,19,10,119,30
2020-03-01 21:00:00,20,14,0.0,10.5,4,1,44,11:36 AM,10:31 PM,06:00 AM,06:47 PM,8,15,17,15,38,23,64,0.0,1021,15,10,113,28
2020-03-02 00:00:00,24,12,0.0,11.6,5,1,51,12:33 PM,11:09 PM,06:01 AM,06:45 PM,8,11,14,11,37,36,67,0.0,1021,14,10,108,27
2020-03-02 03:00:00,24,12,0.0,11.6,5,1,51,12:33 PM,11:09 PM,06:01 AM,06:45 PM,7,11,13,11,37,28,68,0.0,1021,13,10,104,26
2020-03-02 06:00:00,24,12,0.0,11.6,5,1,51,12:33 PM,11:09 PM,06:01 AM,06:45 PM,7,10,13,10,37,12,68,0.0,1022,13,10,98,27
2020-03-02 09:00:00,24,12,0.0,11.6,5,5,51,12:33 PM,11:09 PM,06:01 AM,06:45 PM,7,14,15,14,36,5,59,0.0,1022,15,10,87,31
2020-03-02 12:00:00,24,12,0.0,11.6,5,6,51,12:33 PM,11:09 PM,06:01 AM,06:45 PM,7,20,21,20,32,0,43,0.0,1021,20,10,82,28
2020-03-02 15:00:00,24,12,0.0,11.6,5,6,51,12:33 PM,11:09 PM,06:01 AM,06:45 PM,7,24,24,23,29,6,35,0.0,1019,23,10,83,25
2020-03-02 18:00:00,24,12,0.0,11.6,5,1,51,12:33 PM,11:09 PM,06:01 AM,06:45 PM,7,23,23,23,27,40,36,0.0,1018,23,10,88,21
2020-03-02 21:00:00,24,12,0.0,11.6,5,1,51,12:33 PM,11:09 PM,06:01 AM,06:45 PM,7,19,19,19,30,55,47,0.0,1019,19,10,98,18
2020-03-03 00:00:00,27,14,0.0,11.6,6,1,58,01:32 PM,11:53 PM,06:02 AM,06:44 PM,9,17,17,17,31,2,59,0.0,1020,17,10,97,20
2020-03-03 03:00:00,27,14,0.0,11.6,6,1,58,01:32 PM,11:53 PM,06:02 AM,06:44 PM,9,15,15,15,30,0,65,0.0,1020,15,10,83,19
2020-03-03 06:00:00,27,14,0.0,11.6,6,1,58,01:32 PM,11:53 PM,06:02 AM,06:44 PM,8,14,14,14,24,0,67,0.0,1020,14,10,70,17
2020-03-03 09:00:00,27,14,0.0,11.6,6,5,58,01:32 PM,11:53 PM,06:02 AM,06:44 PM,8,18,18,18,22,0,55,0.0,1020,18,10,62,19
2020-03-03 12:00:00,27,14,0.0,11.6,6,6,58,01:32 PM,11:53 PM,06:02 AM,06:44 PM,6,24,24,24,17,0,33,0.0,1017,24,10,54,14
2020-03-03 15:00:00,27,14,0.0,11.6,6,7,58,01:32 PM,11:53 PM,06:02 AM,06:44 PM,3,25,25,26,12,11,23,0.0,1015,26,10,54,10
2020-03-03 18:00:00,27,14,0.0,11.6,6,1,58,01:32 PM,11:53 PM,06:02 AM,06:44 PM,3,24,24,25,13,26,24,0.0,1015,25,10,66,8
2020-03-03 21:00:00,27,14,0.0,11.6,6,1,58,01:32 PM,11:53 PM,06:02 AM,06:44 PM,4,22,22,22,19,11,31,0.0,1015,22,10,72,9
2020-03-04 00:00:00,30,18,0.0,10.3,7,1,65,02:31 PM,No moonset,06:02 AM,06:43 PM,4,20,20,20,21,16,35,0.0,1015,20,10,64,10
2020-03-04 03:00:00,30,18,0.0,10.3,7,1,65,02:31 PM,No moonset,06:02 AM,06:43 PM,4,18,18,18,18,32,40,0.0,1013,18,10,54,9
2020-03-04 06:00:00,30,18,0.0,10.3,7,1,65,02:31 PM,No moonset,06:02 AM,06:43 PM,5,19,19,19,15,54,41,0.0,1013,19,10,27,8
2020-03-04 09:00:00,30,18,0.0,10.3,7,6,65,02:31 PM,No moonset,06:02 AM,06:43 PM,6,22,22,23,14,66,34,0.0,1013,23,10,120,10
2020-03-04 12:00:00,30,18,0.0,10.3,7,7,65,02:31 PM,No moonset,06:02 AM,06:43 PM,4,26,26,28,12,0,22,0.0,1011,28,10,333,11
2020-03-04 15:00:00,30,18,0.0,10.3,7,8,65,02:31 PM,No moonset,06:02 AM,06:43 PM,1,28,28,30,7,1,15,0.0,1010,30,10,324,6
2020-03-04 18:00:00,30,18,0.0,10.3,7,1,65,02:31 PM,No moonset,06:02 AM,06:43 PM,1,29,29,29,8,3,17,0.0,1009,29,10,309,5
2020-03-04 21:00:00,30,18,0.0,10.3,7,1,65,02:31 PM,No moonset,06:02 AM,06:43 PM,5,29,29,26,19,15,34,0.0,1010,26,10,260,10
2020-03-05 00:00:00,32,19,0.0,11.6,6,1,73,03:29 PM,12:43 AM,06:03 AM,06:42 PM,10,24,24,22,18,51,54,0.0,1009,22,10,188,9
2020-03-05 03:00:00,32,19,0.0,11.6,6,1,73,03:29 PM,12:43 AM,06:03 AM,06:42 PM,9,19,19,19,10,61,54,0.0,1008,19,10,182,5
2020-03-05 06:00:00,32,19,0.0,11.6,6,1,73,03:29 PM,12:43 AM,06:03 AM,06:42 PM,8,20,20,20,8,13,46,0.0,1009,20,10,165,5
2020-03-05 09:00:00,32,19,0.0,11.6,6,6,73,03:29 PM,12:43 AM,06:03 AM,06:42 PM,5,25,25,24,17,22,31,0.0,1009,24,10,129,13
2020-03-05 12:00:00,32,19,0.0,11.6,6,7,73,03:29 PM,12:43 AM,06:03 AM,06:42 PM,4,28,28,30,21,27,19,0.0,1008,30,10,348,18
2020-03-05 15:00:00,32,19,0.0,11.6,6,8,73,03:29 PM,12:43 AM,06:03 AM,06:42 PM,2,29,29,31,17,13,16,0.0,1006,31,10,348,15
2020-03-05 18:00:00,32,19,0.0,11.6,6,1,73,03:29 PM,12:43 AM,06:03 AM,06:42 PM,3,30,30,30,14,6,18,0.0,1005,30,10,263,10
2020-03-05 21:00:00,32,19,0.0,11.6,6,1,73,03:29 PM,12:43 AM,06:03 AM,06:42 PM,3,30,30,27,13,6,24,0.0,1005,27,10,68,6
2020-03-06 00:00:00,31,20,0.0,11.6,7,1,80,04:23 PM,01:42 AM,06:04 AM,06:40 PM,5,26,26,24,7,6,31,0.0,1005,24,10,103,3
2020-03-06 03:00:00,31,20,0.0,11.6,7,1,80,04:23 PM,01:42 AM,06:04 AM,06:40 PM,6,21,22,21,17,7,37,0.0,1005,21,10,191,8
2020-03-06 06:00:00,31,20,0.0,11.6,7,1,80,04:23 PM,01:42 AM,06:04 AM,06:40 PM,6,21,21,21,23,5,37,0.0,1005,21,10,111,13
2020-03-06 09:00:00,31,20,0.0,11.6,7,6,80,04:23 PM,01:42 AM,06:04 AM,06:40 PM,6,25,25,25,16,3,30,0.0,1006,25,10,142,13
2020-03-06 12:00:00,31,20,0.0,11.6,7,7,80,04:23 PM,01:42 AM,06:04 AM,06:40 PM,7,27,27,28,18,1,26,0.0,1007,28,10,285,16
2020-03-06 15:00:00,31,20,0.0,11.6,7,7,80,04:23 PM,01:42 AM,06:04 AM,06:40 PM,5,28,28,30,21,1,21,0.0,1006,30,10,285,18
2020-03-06 18:00:00,31,20,0.0,11.6,7,1,80,04:23 PM,01:42 AM,06:04 AM,06:40 PM,11,28,28,28,26,2,42,0.0,1008,28,10,284,21
2020-03-06 21:00:00,31,20,0.0,11.6,7,1,80,04:23 PM,01:42 AM,06:04 AM,06:40 PM,16,27,27,24,26,15,75,0.0,1011,24,10,283,20
2020-03-07 00:00:00,30,17,0.0,11.6,6,1,87,05:14 PM,02:46 AM,06:05 AM,06:39 PM,16,20,23,20,18,58,88,0.0,1012,20,10,287,13
2020-03-07 03:00:00,30,17,0.0,11.6,6,1,87,05:14 PM,02:46 AM,06:05 AM,06:39 PM,16,17,17,17,12,84,91,0.0,1013,17,10,268,9
2020-03-07 06:00:00,30,17,0.0,11.6,6,1,87,05:14 PM,02:46 AM,06:05 AM,06:39 PM,15,17,17,17,8,80,88,0.0,1014,17,10,261,6
2020-03-07 09:00:00,30,17,0.0,11.6,6,6,87,05:14 PM,02:46 AM,06:05 AM,06:39 PM,15,21,21,21,6,44,72,0.0,1016,21,10,245,6
2020-03-07 12:00:00,30,17,0.0,11.6,6,7,87,05:14 PM,02:46 AM,06:05 AM,06:39 PM,14,27,27,27,4,10,46,0.0,1015,27,10,185,4
2020-03-07 15:00:00,30,17,0.0,11.6,6,7,87,05:14 PM,02:46 AM,06:05 AM,06:39 PM,11,29,29,30,7,13,32,0.0,1014,30,10,152,6
2020-03-07 18:00:00,30,17,0.0,11.6,6,1,87,05:14 PM,02:46 AM,06:05 AM,06:39 PM,11,29,29,29,11,9,36,0.0,1015,29,10,180,8
2020-03-07 21:00:00,30,17,0.0,11.6,6,1,87,05:14 PM,02:46 AM,06:05 AM,06:39 PM,13,28,28,26,18,9,54,0.0,1016,26,10,219,12
2020-03-08 00:00:00,31,20,0.0,11.6,7,1,95,06:00 PM,03:56 AM,06:06 AM,06:38 PM,15,24,24,23,21,10,66,0.0,1017,23,10,177,14
2020-03-08 03:00:00,31,20,0.0,11.6,7,1,95,06:00 PM,03:56 AM,06:06 AM,06:38 PM,14,21,21,21,21,11,68,0.0,1017,21,10,121,13
2020-03-08 06:00:00,31,20,0.0,11.6,7,1,95,06:00 PM,03:56 AM,06:06 AM,06:38 PM,15,20,21,20,22,13,71,0.0,1017,20,10,116,15
2020-03-08 09:00:00,31,20,0.0,11.6,7,6,95,06:00 PM,03:56 AM,06:06 AM,06:38 PM,14,26,26,24,22,11,57,0.0,1017,24,10,101,19
2020-03-08 12:00:00,31,20,0.0,11.6,7,7,95,06:00 PM,03:56 AM,06:06 AM,06:38 PM,11,28,28,29,23,5,34,0.0,1016,29,10,92,20
2020-03-08 15:00:00,31,20,0.0,11.6,7,8,95,06:00 PM,03:56 AM,06:06 AM,06:38 PM,9,29,29,31,23,19,26,0.0,1015,31,10,95,19
2020-03-08 18:00:00,31,20,0.0,11.6,7,1,95,06:00 PM,03:56 AM,06:06 AM,06:38 PM,10,29,29,29,31,31,36,0.0,1016,29,10,111,24
2020-03-08 21:00:00,31,20,0.0,11.6,7,1,95,06:00 PM,03:56 AM,06:06 AM,06:38 PM,13,28,28,25,41,18,59,0.0,1017,25,10,115,30
2020-03-09 00:00:00,29,17,0.0,11.6,6,1,100,06:41 PM,05:08 AM,06:06 AM,06:37 PM,13,21,23,21,31,47,68,0.0,1018,21,10,103,24
2020-03-09 03:00:00,29,17,0.0,11.6,6,1,100,06:41 PM,05:08 AM,06:06 AM,06:37 PM,13,18,18,18,25,55,73,0.0,1018,18,10,102,20
2020-03-09 06:00:00,29,17,0.0,11.6,6,1,100,06:41 PM,05:08 AM,06:06 AM,06:37 PM,13,17,17,17,23,43,73,0.0,1018,17,10,104,19
2020-03-09 09:00:00,29,17,0.0,11.6,6,5,100,06:41 PM,05:08 AM,06:06 AM,06:37 PM,12,19,20,19,22,19,63,0.0,1018,19,10,98,19
2020-03-09 12:00:00,29,17,0.0,11.6,6,7,100,06:41 PM,05:08 AM,06:06 AM,06:37 PM,12,26,26,25,19,20,43,0.0,1016,25,10,90,17
2020-03-09 15:00:00,29,17,0.0,11.6,6,7,100,06:41 PM,05:08 AM,06:06 AM,06:37 PM,10,28,28,28,14,19,32,0.0,1013,28,10,107,12
2020-03-09 18:00:00,29,17,0.0,11.6,6,1,100,06:41 PM,05:08 AM,06:06 AM,06:37 PM,9,27,27,27,17,20,31,0.0,1013,27,10,123,12
2020-03-09 21:00:00,29,17,0.0,11.6,6,1,100,06:41 PM,05:08 AM,06:06 AM,06:37 PM,9,24,24,24,26,15,40,0.0,1014,24,10,112,17
2020-03-10 00:00:00,29,17,0.0,11.6,7,1,100,07:20 PM,06:19 AM,06:07 AM,06:35 PM,12,20,20,20,26,12,60,0.0,1014,20,10,101,19
2020-03-10 03:00:00,29,17,0.0,11.6,7,1,100,07:20 PM,06:19 AM,06:07 AM,06:35 PM,12,18,18,18,23,12,70,0.0,1013,18,10,91,15
2020-03-10 06:00:00,29,17,0.0,11.6,7,1,100,07:20 PM,06:19 AM,06:07 AM,06:35 PM,12,18,18,18,15,11,68,0.0,1014,18,10,86,10
2020-03-10 09:00:00,29,17,0.0,11.6,7,6,100,07:20 PM,06:19 AM,06:07 AM,06:35 PM,10,22,22,22,12,10,50,0.0,1015,22,10,109,10
2020-03-10 12:00:00,29,17,0.0,11.6,7,7,100,07:20 PM,06:19 AM,06:07 AM,06:35 PM,7,26,26,27,13,5,29,0.0,1014,27,10,129,11
2020-03-10 15:00:00,29,17,0.0,11.6,7,7,100,07:20 PM,06:19 AM,06:07 AM,06:35 PM,4,26,26,29,12,4,20,0.0,1012,29,10,145,10
2020-03-10 18:00:00,29,17,0.0,11.6,7,1,100,07:20 PM,06:19 AM,06:07 AM,06:35 PM,4,27,27,27,17,4,23,0.0,1012,27,10,144,11
2020-03-10 21:00:00,29,17,0.0,11.6,7,1,100,07:20 PM,06:19 AM,06:07 AM,06:35 PM,7,27,27,24,28,4,40,0.0,1013,24,10,115,15
2020-03-11 00:00:00,32,16,0.0,11.6,7,1,84,07:57 PM,07:31 AM,06:08 AM,06:34 PM,12,20,22,20,31,2,66,0.0,1013,20,10,100,21
2020-03-11 03:00:00,32,16,0.0,11.6,7,1,84,07:57 PM,07:31 AM,06:08 AM,06:34 PM,12,17,17,17,27,0,74,0.0,1012,17,10,86,18
2020-03-11 06:00:00,32,16,0.0,11.6,7,1,84,07:57 PM,07:31 AM,06:08 AM,06:34 PM,12,17,17,17,21,1,71,0.0,1013,17,10,71,14
2020-03-11 09:00:00,32,16,0.0,11.6,7,6,84,07:57 PM,07:31 AM,06:08 AM,06:34 PM,11,22,22,22,15,3,52,0.0,1012,22,10,58,13
2020-03-11 12:00:00,32,16,0.0,11.6,7,7,84,07:57 PM,07:31 AM,06:08 AM,06:34 PM,9,28,28,29,9,4,29,0.0,1010,29,10,133,8
2020-03-11 15:00:00,32,16,0.0,11.6,7,8,84,07:57 PM,07:31 AM,06:08 AM,06:34 PM,7,30,30,32,9,12,21,0.0,1008,32,10,291,8
2020-03-11 18:00:00,32,16,0.0,11.6,7,1,84,07:57 PM,07:31 AM,06:08 AM,06:34 PM,7,31,31,31,10,16,22,0.0,1008,31,10,258,7
2020-03-11 21:00:00,32,16,0.0,11.6,7,1,84,07:57 PM,07:31 AM,06:08 AM,06:34 PM,8,33,33,29,21,12,35,0.0,1009,29,10,198,12
2020-03-12 00:00:00,28,17,0.0,11.6,6,1,76,08:34 PM,08:41 AM,06:09 AM,06:33 PM,11,27,27,25,18,10,53,0.0,1010,25,10,171,10
2020-03-12 03:00:00,28,17,0.0,11.6,6,1,76,08:34 PM,08:41 AM,06:09 AM,06:33 PM,12,19,19,19,16,12,61,0.0,1011,19,10,136,10
2020-03-12 06:00:00,28,17,0.0,11.6,6,1,76,08:34 PM,08:41 AM,06:09 AM,06:33 PM,13,18,18,18,19,16,70,0.0,1012,18,10,160,14
2020-03-12 09:00:00,28,17,0.0,11.6,6,6,76,08:34 PM,08:41 AM,06:09 AM,06:33 PM,13,20,21,20,21,32,65,0.0,1013,20,10,163,18
2020-03-12 12:00:00,28,17,0.0,11.6,6,7,76,08:34 PM,08:41 AM,06:09 AM,06:33 PM,12,26,26,25,22,44,45,0.0,1014,25,10,155,19
2020-03-12 15:00:00,28,17,0.0,11.6,6,7,76,08:34 PM,08:41 AM,06:09 AM,06:33 PM,11,27,27,27,25,43,38,0.0,1014,27,10,158,22
2020-03-12 18:00:00,28,17,0.0,11.6,6,1,76,08:34 PM,08:41 AM,06:09 AM,06:33 PM,12,25,25,24,32,46,51,0.0,1016,24,10,153,27
2020-03-12 21:00:00,28,17,0.0,11.6,6,1,76,08:34 PM,08:41 AM,06:09 AM,06:33 PM,13,20,22,20,35,48,70,0.0,1019,20,10,136,27
2020-03-13 00:00:00,27,16,0.0,11.6,5,1,69,09:13 PM,09:51 AM,06:09 AM,06:31 PM,13,17,17,17,32,48,76,0.0,1019,17,10,124,24
2020-03-13 03:00:00,27,16,0.0,11.6,5,1,69,09:13 PM,09:51 AM,06:09 AM,06:31 PM,13,16,16,16,32,65,79,0.0,1020,16,10,115,24
2020-03-13 06:00:00,27,16,0.0,11.6,5,1,69,09:13 PM,09:51 AM,06:09 AM,06:31 PM,12,17,17,17,32,51,76,0.0,1021,17,10,110,25
2020-03-13 09:00:00,27,16,0.0,11.6,5,5,69,09:13 PM,09:51 AM,06:09 AM,06:31 PM,11,19,20,19,31,12,61,0.0,1021,19,10,106,27
2020-03-13 12:00:00,27,16,0.0,11.6,5,6,69,09:13 PM,09:51 AM,06:09 AM,06:31 PM,11,25,25,25,31,4,42,0.0,1019,25,10,102,26
2020-03-13 15:00:00,27,16,0.0,11.6,5,7,69,09:13 PM,09:51 AM,06:09 AM,06:31 PM,11,27,27,27,27,11,36,0.0,1017,27,10,101,23
2020-03-13 18:00:00,27,16,0.0,11.6,5,1,69,09:13 PM,09:51 AM,06:09 AM,06:31 PM,12,27,27,27,31,18,44,0.0,1017,27,10,106,25
2020-03-13 21:00:00,27,16,0.0,11.6,5,1,69,09:13 PM,09:51 AM,06:09 AM,06:31 PM,13,28,28,25,38,17,65,0.0,1017,25,10,114,28
2020-03-14 00:00:00,26,20,0.0,7.5,6,1,62,09:54 PM,10:59 AM,06:10 AM,06:30 PM,14,25,25,22,34,15,69,0.0,1017,22,10,101,24
2020-03-14 03:00:00,26,20,0.0,7.5,6,1,62,09:54 PM,10:59 AM,06:10 AM,06:30 PM,13,20,20,20,30,23,63,0.0,1016,20,10,83,20
2020-03-14 06:00:00,26,20,0.0,7.5,6,1,62,09:54 PM,10:59 AM,06:10 AM,06:30 PM,13,21,21,21,28,59,61,0.1,1016,21,10,66,21
2020-03-14 09:00:00,26,20,0.0,7.5,6,6,62,09:54 PM,10:59 AM,06:10 AM,06:30 PM,14,23,23,22,29,64,58,0.1,1016,22,9,59,24
2020-03-14 12:00:00,26,20,0.0,7.5,6,6,62,09:54 PM,10:59 AM,06:10 AM,06:30 PM,14,26,26,26,26,46,48,0.0,1014,26,10,53,23
2020-03-14 15:00:00,26,20,0.0,7.5,6,5,62,09:54 PM,10:59 AM,06:10 AM,06:30 PM,14,26,26,25,26,80,52,0.2,1011,25,8,43,23
2020-03-14 18:00:00,26,20,0.0,7.5,6,1,62,09:54 PM,10:59 AM,06:10 AM,06:30 PM,15,25,25,23,28,72,63,0.8,1010,23,7,52,23
2020-03-14 21:00:00,26,20,0.0,7.5,6,1,62,09:54 PM,10:59 AM,06:10 AM,06:30 PM,16,21,23,21,37,84,71,2.6,1009,21,9,42,26
2020-03-15 00:00:00,29,20,0.0,10.2,6,1,55,10:38 PM,12:05 PM,06:11 AM,06:29 PM,16,20,20,20,39,85,77,5.6,1008,20,7,44,23
2020-03-15 03:00:00,29,20,0.0,10.2,6,1,55,10:38 PM,12:05 PM,06:11 AM,06:29 PM,15,20,20,20,30,61,72,4.3,1007,20,8,147,18
2020-03-15 06:00:00,29,20,0.0,10.2,6,1,55,10:38 PM,12:05 PM,06:11 AM,06:29 PM,17,20,20,20,27,72,81,0.9,1007,20,9,338,19
2020-03-15 09:00:00,29,20,0.0,10.2,6,6,55,10:38 PM,12:05 PM,06:11 AM,06:29 PM,16,23,23,23,26,60,69,0.8,1008,23,10,312,20
2020-03-15 12:00:00,29,20,0.0,10.2,6,7,55,10:38 PM,12:05 PM,06:11 AM,06:29 PM,15,28,28,27,25,44,46,0.0,1008,27,10,309,22
2020-03-15 15:00:00,29,20,0.0,10.2,6,7,55,10:38 PM,12:05 PM,06:11 AM,06:29 PM,14,28,28,28,33,30,42,0.0,1007,28,10,302,27
2020-03-15 18:00:00,29,20,0.0,10.2,6,1,55,10:38 PM,12:05 PM,06:11 AM,06:29 PM,14,26,26,25,31,18,55,0.0,1009,25,10,281,26
2020-03-15 21:00:00,29,20,0.0,10.2,6,1,55,10:38 PM,12:05 PM,06:11 AM,06:29 PM,16,25,25,22,22,32,78,0.0,1011,22,10,279,16
2020-03-16 00:00:00,27,17,0.0,10.2,5,1,47,11:28 PM,01:09 PM,06:12 AM,06:27 PM,16,19,21,19,15,73,92,0.0,1012,19,7,280,11
2020-03-16 03:00:00,27,17,0.0,10.2,5,1,47,11:28 PM,01:09 PM,06:12 AM,06:27 PM,16,17,17,17,14,100,96,0.0,1011,17,3,283,9
2020-03-16 06:00:00,27,17,0.0,10.2,5,1,47,11:28 PM,01:09 PM,06:12 AM,06:27 PM,16,18,18,18,13,100,89,0.0,1012,18,10,282,11
2020-03-16 09:00:00,27,17,0.0,10.2,5,5,47,11:28 PM,01:09 PM,06:12 AM,06:27 PM,14,20,21,20,12,73,69,0.1,1014,20,10,280,10
2020-03-16 12:00:00,27,17,0.0,10.2,5,6,47,11:28 PM,01:09 PM,06:12 AM,06:27 PM,9,25,25,24,13,17,39,0.0,1013,24,10,273,12
2020-03-16 15:00:00,27,17,0.0,10.2,5,7,47,11:28 PM,01:09 PM,06:12 AM,06:27 PM,8,26,26,26,20,12,31,0.0,1011,26,10,287,17
2020-03-16 18:00:00,27,17,0.0,10.2,5,1,47,11:28 PM,01:09 PM,06:12 AM,06:27 PM,9,26,26,25,27,9,40,0.0,1012,25,10,270,22
2020-03-16 21:00:00,27,17,0.0,10.2,5,1,47,11:28 PM,01:09 PM,06:12 AM,06:27 PM,10,25,25,22,22,6,56,0.0,1013,22,10,262,15
2020-03-17 00:00:00,24,13,0.0,6.1,6,1,40,No moonrise,02:07 PM,06:12 AM,06:26 PM,11,19,21,19,10,11,66,0.0,1013,19,10,245,6
2020-03-17 03:00:00,24,13,0.0,6.1,6,1,40,No moonrise,02:07 PM,06:12 AM,06:26 PM,10,16,16,16,6,39,68,0.0,1013,16,10,261,4
2020-03-17 06:00:00,24,13,0.0,6.1,6,1,40,No moonrise,02:07 PM,06:12 AM,06:26 PM,11,17,17,17,16,77,69,0.0,1013,17,10,339,12
2020-03-17 09:00:00,24,13,0.0,6.1,6,4,40,No moonrise,02:07 PM,06:12 AM,06:26 PM,12,20,20,20,24,80,64,0.1,1013,20,10,312,21
2020-03-17 12:00:00,24,13,0.0,6.1,6,6,40,No moonrise,02:07 PM,06:12 AM,06:26 PM,10,25,25,23,31,62,46,0.1,1012,23,10,293,27
2020-03-17 15:00:00,24,13,0.0,6.1,6,5,40,No moonrise,02:07 PM,06:12 AM,06:26 PM,10,23,23,22,39,65,49,0.5,1010,22,10,293,31
2020-03-17 18:00:00,24,13,0.0,6.1,6,1,40,No moonrise,02:07 PM,06:12 AM,06:26 PM,12,18,18,18,41,79,69,1.0,1012,18,10,278,28
2020-03-17 21:00:00,24,13,0.0,6.1,6,1,40,No moonrise,02:07 PM,06:12 AM,06:26 PM,10,14,15,14,30,32,73,0.0,1014,15,10,270,20
2020-03-18 00:00:00,22,11,0.0,11.6,5,1,33,12:20 AM,03:00 PM,06:13 AM,06:25 PM,9,11,13,11,25,8,75,0.0,1015,13,10,278,17
2020-03-18 03:00:00,22,11,0.0,11.6,5,1,33,12:20 AM,03:00 PM,06:13 AM,06:25 PM,9,10,12,10,26,6,80,0.0,1015,12,10,286,18
2020-03-18 06:00:00,22,11,0.0,11.6,5,1,33,12:20 AM,03:00 PM,06:13 AM,06:25 PM,8,10,12,10,27,10,78,0.0,1016,12,10,277,19
2020-03-18 09:00:00,22,11,0.0,11.6,5,5,33,12:20 AM,03:00 PM,06:13 AM,06:25 PM,7,14,15,14,27,8,60,0.0,1017,15,10,261,23
2020-03-18 12:00:00,22,11,0.0,11.6,5,5,33,12:20 AM,03:00 PM,06:13 AM,06:25 PM,6,20,20,20,29,6,40,0.0,1018,20,10,265,26
2020-03-18 15:00:00,22,11,0.0,11.6,5,6,33,12:20 AM,03:00 PM,06:13 AM,06:25 PM,5,21,22,21,32,9,35,0.0,1017,21,10,258,28
2020-03-18 18:00:00,22,11,0.0,11.6,5,1,33,12:20 AM,03:00 PM,06:13 AM,06:25 PM,6,19,19,19,25,0,44,0.0,1020,19,10,236,20
2020-03-18 21:00:00,22,11,0.0,11.6,5,1,33,12:20 AM,03:00 PM,06:13 AM,06:25 PM,7,15,15,15,18,4,60,0.0,1022,15,10,216,12
2020-03-19 00:00:00,24,10,0.0,11.6,5,1,25,01:15 AM,03:46 PM,06:14 AM,06:23 PM,8,12,13,12,14,16,75,0.0,1023,13,10,195,10
2020-03-19 03:00:00,24,10,0.0,11.6,5,1,25,01:15 AM,03:46 PM,06:14 AM,06:23 PM,9,10,11,10,12,21,88,0.0,1023,11,10,177,8
2020-03-19 06:00:00,24,10,0.0,11.6,5,1,25,01:15 AM,03:46 PM,06:14 AM,06:23 PM,9,10,11,10,13,20,88,0.0,1024,11,10,158,8
2020-03-19 09:00:00,24,10,0.0,11.6,5,4,25,01:15 AM,03:46 PM,06:14 AM,06:23 PM,9,14,15,14,13,34,69,0.0,1025,15,10,138,11
2020-03-19 12:00:00,24,10,0.0,11.6,5,6,25,01:15 AM,03:46 PM,06:14 AM,06:23 PM,8,20,20,20,11,49,45,0.0,1024,20,10,114,9
2020-03-19 15:00:00,24,10,0.0,11.6,5,6,25,01:15 AM,03:46 PM,06:14 AM,06:23 PM,5,24,24,24,6,37,31,0.0,1022,24,10,111,5
2020-03-19 18:00:00,24,10,0.0,11.6,5,1,25,01:15 AM,03:46 PM,06:14 AM,06:23 PM,5,23,23,22,9,14,33,0.0,1023,22,10,129,7
2020-03-19 21:00:00,24,10,0.0,11.6,5,1,25,01:15 AM,03:46 PM,06:14 AM,06:23 PM,7,19,19,19,17,18,43,0.0,1024,19,10,133,10
2020-03-20 00:00:00,26,16,0.0,11.6,5,1,18,02:11 AM,04:27 PM,06:14 AM,06:22 PM,9,18,18,18,24,47,57,0.0,1023,18,10,114,16
2020-03-20 03:00:00,26,16,0.0,11.6,5,1,18,02:11 AM,04:27 PM,06:14 AM,06:22 PM,12,16,16,16,23,83,75,0.0,1022,16,10,96,16
