date_time,Gayabaru_maxtempC,Gayabaru_mintempC,Gayabaru_totalSnow_cm,Gayabaru_sunHour,Gayabaru_uvIndex,Gayabaru_uvIndex,Gayabaru_moon_illumination,Gayabaru_moonrise,Gayabaru_moonset,Gayabaru_sunrise,Gayabaru_sunset,Gayabaru_DewPointC,Gayabaru_FeelsLikeC,Gayabaru_HeatIndexC,Gayabaru_WindChillC,Gayabaru_WindGustKmph,Gayabaru_cloudcover,Gayabaru_humidity,Gayabaru_precipMM,Gayabaru_pressure,Gayabaru_tempC,Gayabaru_visibility,Gayabaru_winddirDegree,Gayabaru_windspeedKmph
2020-02-06 09:00:00,30,23,0.0,6.0,7,7,87,03:49 PM,03:30 AM,06:38 AM,06:37 PM,22,31,31,27,4,66,74,0.1,1012,27,9,277,3
2020-02-06 12:00:00,30,23,0.0,6.0,7,6,87,03:49 PM,03:30 AM,06:38 AM,06:37 PM,23,33,33,30,8,70,67,0.4,1012,30,10,123,6
2020-02-06 15:00:00,30,23,0.0,6.0,7,6,87,03:49 PM,03:30 AM,06:38 AM,06:37 PM,24,33,33,29,10,76,75,1.8,1009,29,8,29,7
2020-02-06 18:00:00,30,23,0.0,6.0,7,6,87,03:49 PM,03:30 AM,06:38 AM,06:37 PM,24,30,30,27,6,78,86,3.6,1009,27,7,209,4
2020-02-06 21:00:00,30,23,0.0,6.0,7,1,87,03:49 PM,03:30 AM,06:38 AM,06:37 PM,24,28,28,25,8,77,92,1.6,1011,25,8,267,4
2020-02-07 00:00:00,28,23,0.0,6.0,6,1,95,04:48 PM,04:28 AM,06:38 AM,06:37 PM,23,27,27,24,11,77,93,0.8,1012,24,9,262,6
2020-02-07 03:00:00,28,23,0.0,6.0,6,1,95,04:48 PM,04:28 AM,06:38 AM,06:37 PM,23,26,26,24,12,72,94,0.9,1011,24,9,265,7
2020-02-07 06:00:00,28,23,0.0,6.0,6,1,95,04:48 PM,04:28 AM,06:38 AM,06:37 PM,22,26,26,23,12,73,94,0.8,1011,23,9,259,6
2020-02-07 09:00:00,28,23,0.0,6.0,6,6,95,04:48 PM,04:28 AM,06:38 AM,06:37 PM,24,30,30,26,12,72,87,1.3,1013,26,9,284,8
2020-02-07 12:00:00,28,23,0.0,6.0,6,6,95,04:48 PM,04:28 AM,06:38 AM,06:37 PM,25,33,33,28,14,61,82,3.8,1012,28,8,316,8
2020-02-07 15:00:00,28,23,0.0,6.0,6,6,95,04:48 PM,04:28 AM,06:38 AM,06:37 PM,25,32,32,28,17,69,83,3.7,1010,28,7,314,10
2020-02-07 18:00:00,28,23,0.0,6.0,6,6,95,04:48 PM,04:28 AM,06:38 AM,06:37 PM,24,29,29,26,15,78,89,3.4,1010,26,7,296,9
2020-02-07 21:00:00,28,23,0.0,6.0,6,1,95,04:48 PM,04:28 AM,06:38 AM,06:37 PM,23,27,27,24,13,48,92,1.2,1012,24,9,274,7
2020-02-08 00:00:00,31,23,0.0,7.4,7,1,100,05:49 PM,05:28 AM,06:38 AM,06:37 PM,22,26,26,24,12,32,90,0.0,1012,24,10,274,6
2020-02-08 03:00:00,31,23,0.0,7.4,7,1,100,05:49 PM,05:28 AM,06:38 AM,06:37 PM,21,25,25,23,12,42,88,0.0,1011,23,10,272,6
2020-02-08 06:00:00,31,23,0.0,7.4,7,1,100,05:49 PM,05:28 AM,06:38 AM,06:37 PM,20,25,25,23,10,37,85,0.0,1011,23,10,266,5
2020-02-08 09:00:00,31,23,0.0,7.4,7,7,100,05:49 PM,05:28 AM,06:38 AM,06:37 PM,21,29,29,26,8,59,74,0.1,1013,26,9,279,6
2020-02-08 12:00:00,31,23,0.0,7.4,7,6,100,05:49 PM,05:28 AM,06:38 AM,06:37 PM,22,33,33,30,10,82,63,0.3,1012,30,9,323,8
2020-02-08 15:00:00,31,23,0.0,7.4,7,6,100,05:49 PM,05:28 AM,06:38 AM,06:37 PM,23,34,34,30,11,83,67,0.2,1010,30,10,114,9
2020-02-08 18:00:00,31,23,0.0,7.4,7,6,100,05:49 PM,05:28 AM,06:38 AM,06:37 PM,24,31,31,28,8,79,79,0.2,1011,28,10,4,6
2020-02-08 21:00:00,31,23,0.0,7.4,7,1,100,05:49 PM,05:28 AM,06:38 AM,06:37 PM,23,28,28,25,9,75,86,0.2,1013,25,10,157,5
2020-02-09 00:00:00,31,23,0.0,11.6,6,1,100,06:49 PM,06:27 AM,06:38 AM,06:38 PM,23,27,27,25,8,73,89,0.2,1014,25,10,244,5
2020-02-09 03:00:00,31,23,0.0,11.6,6,1,100,06:49 PM,06:27 AM,06:38 AM,06:38 PM,22,26,26,24,8,36,90,0.1,1012,24,10,272,5
2020-02-09 06:00:00,31,23,0.0,11.6,6,1,100,06:49 PM,06:27 AM,06:38 AM,06:38 PM,21,25,25,23,11,56,91,0.1,1012,23,10,279,6
2020-02-09 09:00:00,31,23,0.0,11.6,6,6,100,06:49 PM,06:27 AM,06:38 AM,06:38 PM,21,29,29,26,10,34,76,0.0,1014,26,10,292,8
2020-02-09 12:00:00,31,23,0.0,11.6,6,7,100,06:49 PM,06:27 AM,06:38 AM,06:38 PM,21,33,33,30,11,12,62,0.0,1013,30,10,331,10
2020-02-09 15:00:00,31,23,0.0,11.6,6,8,100,06:49 PM,06:27 AM,06:38 AM,06:38 PM,22,34,34,30,11,12,61,0.0,1009,30,10,355,10
2020-02-09 18:00:00,31,23,0.0,11.6,6,7,100,06:49 PM,06:27 AM,06:38 AM,06:38 PM,23,30,30,27,9,15,76,0.0,1009,27,10,351,6
2020-02-09 21:00:00,31,23,0.0,11.6,6,1,100,06:49 PM,06:27 AM,06:38 AM,06:38 PM,23,28,28,25,6,13,85,0.0,1012,25,10,294,4
2020-02-10 00:00:00,32,24,0.0,7.4,7,1,83,07:47 PM,07:25 AM,06:38 AM,06:38 PM,22,27,27,24,8,36,88,0.0,1012,24,10,255,4
2020-02-10 03:00:00,32,24,0.0,7.4,7,1,83,07:47 PM,07:25 AM,06:38 AM,06:38 PM,22,26,26,24,8,46,87,0.0,1011,24,10,251,4
2020-02-10 06:00:00,32,24,0.0,7.4,7,1,83,07:47 PM,07:25 AM,06:38 AM,06:38 PM,21,26,26,24,6,45,84,0.0,1011,24,10,223,3
2020-02-10 09:00:00,32,24,0.0,7.4,7,7,83,07:47 PM,07:25 AM,06:38 AM,06:38 PM,22,29,29,26,4,59,77,0.1,1013,26,10,213,3
2020-02-10 12:00:00,32,24,0.0,7.4,7,6,83,07:47 PM,07:25 AM,06:38 AM,06:38 PM,22,32,32,29,3,74,65,0.1,1012,29,10,272,2
2020-02-10 15:00:00,32,24,0.0,7.4,7,7,83,07:47 PM,07:25 AM,06:38 AM,06:38 PM,22,35,35,31,6,72,58,0.1,1009,31,10,112,5
2020-02-10 18:00:00,32,24,0.0,7.4,7,7,83,07:47 PM,07:25 AM,06:38 AM,06:38 PM,23,33,33,30,7,81,77,0.6,1009,30,9,45,5
2020-02-10 21:00:00,32,24,0.0,7.4,7,1,83,07:47 PM,07:25 AM,06:38 AM,06:38 PM,23,29,29,26,4,71,89,0.7,1011,26,10,148,3
2020-02-11 00:00:00,29,24,0.0,6.0,6,1,75,08:43 PM,08:19 AM,06:37 AM,06:38 PM,23,27,27,25,4,63,90,1.5,1012,25,10,205,2
2020-02-11 03:00:00,29,24,0.0,6.0,6,1,75,08:43 PM,08:19 AM,06:37 AM,06:38 PM,23,27,27,24,6,55,91,1.0,1011,24,10,211,3
2020-02-11 06:00:00,29,24,0.0,6.0,6,1,75,08:43 PM,08:19 AM,06:37 AM,06:38 PM,23,27,27,24,8,51,91,0.8,1011,24,10,189,4
2020-02-11 09:00:00,29,24,0.0,6.0,6,6,75,08:43 PM,08:19 AM,06:37 AM,06:38 PM,24,31,31,27,5,71,85,1.8,1013,27,10,189,3
2020-02-11 12:00:00,29,24,0.0,6.0,6,6,75,08:43 PM,08:19 AM,06:37 AM,06:38 PM,25,34,34,28,8,81,84,7.1,1012,28,5,138,4
2020-02-11 15:00:00,29,24,0.0,6.0,6,6,75,08:43 PM,08:19 AM,06:37 AM,06:38 PM,26,35,35,29,10,74,85,6.8,1009,29,6,91,5
2020-02-11 18:00:00,29,24,0.0,6.0,6,6,75,08:43 PM,08:19 AM,06:37 AM,06:38 PM,25,32,32,27,8,71,89,7.1,1010,27,4,78,4
2020-02-11 21:00:00,29,24,0.0,6.0,6,1,75,08:43 PM,08:19 AM,06:37 AM,06:38 PM,24,29,29,26,5,77,92,3.0,1012,26,7,144,3
2020-02-12 00:00:00,30,24,0.0,6.0,6,1,68,09:38 PM,09:12 AM,06:37 AM,06:38 PM,24,28,28,25,8,77,94,1.3,1013,25,9,195,4
2020-02-12 03:00:00,30,24,0.0,6.0,6,1,68,09:38 PM,09:12 AM,06:37 AM,06:38 PM,23,27,27,24,8,82,94,1.2,1011,24,10,206,4
2020-02-12 06:00:00,30,24,0.0,6.0,6,1,68,09:38 PM,09:12 AM,06:37 AM,06:38 PM,23,26,26,24,7,88,93,1.0,1012,24,10,183,4
2020-02-12 09:00:00,30,24,0.0,6.0,6,5,68,09:38 PM,09:12 AM,06:37 AM,06:38 PM,23,27,27,25,8,81,90,0.8,1013,25,9,167,5
2020-02-12 12:00:00,30,24,0.0,6.0,6,6,68,09:38 PM,09:12 AM,06:37 AM,06:38 PM,24,31,31,27,6,73,82,0.8,1013,27,10,149,4
2020-02-12 15:00:00,30,24,0.0,6.0,6,6,68,09:38 PM,09:12 AM,06:37 AM,06:38 PM,24,34,34,29,9,70,75,0.8,1010,29,10,89,8
2020-02-12 18:00:00,30,24,0.0,6.0,6,6,68,09:38 PM,09:12 AM,06:37 AM,06:38 PM,24,32,32,27,10,75,84,2.7,1010,27,8,80,6
2020-02-12 21:00:00,30,24,0.0,6.0,6,1,68,09:38 PM,09:12 AM,06:37 AM,06:38 PM,24,29,29,26,8,82,91,1.5,1012,26,8,138,5
2020-02-13 00:00:00,30,24,0.0,8.8,6,1,60,10:30 PM,10:02 AM,06:37 AM,06:38 PM,24,28,28,25,6,87,92,0.6,1012,25,9,178,4
2020-02-13 03:00:00,30,24,0.0,8.8,6,1,60,10:30 PM,10:02 AM,06:37 AM,06:38 PM,23,27,27,25,6,48,94,0.2,1011,25,4,201,4
2020-02-13 06:00:00,30,24,0.0,8.8,6,1,60,10:30 PM,10:02 AM,06:37 AM,06:38 PM,23,27,27,24,6,57,94,0.1,1011,24,2,210,4
2020-02-13 09:00:00,30,24,0.0,8.8,6,6,60,10:30 PM,10:02 AM,06:37 AM,06:38 PM,24,32,32,28,4,49,77,0.0,1013,28,7,156,3
2020-02-13 12:00:00,30,24,0.0,8.8,6,8,60,10:30 PM,10:02 AM,06:37 AM,06:38 PM,25,36,36,30,9,59,72,1.1,1012,30,9,65,6
2020-02-13 15:00:00,30,24,0.0,8.8,6,6,60,10:30 PM,10:02 AM,06:37 AM,06:38 PM,25,36,36,30,12,82,75,2.3,1009,30,8,22,8
2020-02-13 18:00:00,30,24,0.0,8.8,6,6,60,10:30 PM,10:02 AM,06:37 AM,06:38 PM,25,32,32,28,6,79,83,3.4,1009,28,7,210,4
2020-02-13 21:00:00,30,24,0.0,8.8,6,1,60,10:30 PM,10:02 AM,06:37 AM,06:38 PM,24,30,30,26,6,76,89,1.8,1011,26,8,311,4
2020-02-14 00:00:00,29,24,0.0,6.0,6,1,53,11:24 PM,10:52 AM,06:37 AM,06:38 PM,24,29,29,26,8,75,92,1.9,1011,26,9,281,5
2020-02-14 03:00:00,29,24,0.0,6.0,6,1,53,11:24 PM,10:52 AM,06:37 AM,06:38 PM,24,28,28,25,9,82,94,1.3,1010,25,9,254,5
2020-02-14 06:00:00,29,24,0.0,6.0,6,1,53,11:24 PM,10:52 AM,06:37 AM,06:38 PM,23,27,27,24,10,76,94,0.9,1010,24,10,248,6
2020-02-14 09:00:00,29,24,0.0,6.0,6,6,53,11:24 PM,10:52 AM,06:37 AM,06:38 PM,24,32,32,27,7,72,84,1.0,1012,27,9,276,5
2020-02-14 12:00:00,29,24,0.0,6.0,6,6,53,11:24 PM,10:52 AM,06:37 AM,06:38 PM,25,35,35,29,12,84,77,3.1,1011,29,8,100,7
2020-02-14 15:00:00,29,24,0.0,6.0,6,6,53,11:24 PM,10:52 AM,06:37 AM,06:38 PM,25,35,35,29,12,85,77,3.5,1009,29,7,239,7
2020-02-14 18:00:00,29,24,0.0,6.0,6,6,53,11:24 PM,10:52 AM,06:37 AM,06:38 PM,25,32,32,28,9,62,84,3.4,1009,28,7,327,5
2020-02-14 21:00:00,29,24,0.0,6.0,6,1,53,11:24 PM,10:52 AM,06:37 AM,06:38 PM,24,29,29,26,6,55,90,1.2,1011,26,9,304,4
2020-02-15 00:00:00,28,24,0.0,7.4,7,1,45,No moonrise,11:43 AM,06:37 AM,06:38 PM,24,28,28,25,7,76,93,0.9,1012,25,9,261,4
2020-02-15 03:00:00,28,24,0.0,7.4,7,1,45,No moonrise,11:43 AM,06:37 AM,06:38 PM,23,27,27,24,9,86,96,1.8,1011,24,10,250,5
2020-02-15 06:00:00,28,24,0.0,7.4,7,1,45,No moonrise,11:43 AM,06:37 AM,06:38 PM,23,26,26,24,11,76,96,2.2,1012,24,10,258,6
2020-02-15 09:00:00,28,24,0.0,7.4,7,6,45,No moonrise,11:43 AM,06:37 AM,06:38 PM,24,28,28,25,10,90,92,1.9,1013,25,10,273,6
2020-02-15 12:00:00,28,24,0.0,7.4,7,6,45,No moonrise,11:43 AM,06:37 AM,06:38 PM,24,31,31,27,10,72,85,2.5,1013,27,8,294,6
2020-02-15 15:00:00,28,24,0.0,7.4,7,6,45,No moonrise,11:43 AM,06:37 AM,06:38 PM,24,32,32,28,10,54,81,1.7,1010,28,9,320,7
2020-02-15 18:00:00,28,24,0.0,7.4,7,6,45,No moonrise,11:43 AM,06:37 AM,06:38 PM,24,30,30,27,12,76,87,1.5,1010,27,9,309,7
2020-02-15 21:00:00,28,24,0.0,7.4,7,1,45,No moonrise,11:43 AM,06:37 AM,06:38 PM,24,28,28,25,11,48,92,0.6,1012,25,10,272,6
2020-02-16 00:00:00,31,23,0.0,8.8,7,1,38,12:16 AM,12:33 PM,06:37 AM,06:38 PM,23,27,27,24,10,64,91,0.1,1013,24,10,253,5
2020-02-16 03:00:00,31,23,0.0,8.8,7,1,38,12:16 AM,12:33 PM,06:37 AM,06:38 PM,22,26,26,24,9,44,90,0.0,1012,24,10,255,5
2020-02-16 06:00:00,31,23,0.0,8.8,7,1,38,12:16 AM,12:33 PM,06:37 AM,06:38 PM,21,26,26,23,9,23,89,0.0,1012,23,10,261,5
2020-02-16 09:00:00,31,23,0.0,8.8,7,7,38,12:16 AM,12:33 PM,06:37 AM,06:38 PM,22,30,30,27,9,22,75,0.0,1014,27,10,298,7
2020-02-16 12:00:00,31,23,0.0,8.8,7,8,38,12:16 AM,12:33 PM,06:37 AM,06:38 PM,23,35,35,30,11,20,64,0.0,1013,30,10,334,9
2020-02-16 15:00:00,31,23,0.0,8.8,7,8,38,12:16 AM,12:33 PM,06:37 AM,06:38 PM,24,35,35,30,13,66,67,0.2,1010,30,9,352,11
2020-02-16 18:00:00,31,23,0.0,8.8,7,6,38,12:16 AM,12:33 PM,06:37 AM,06:38 PM,24,31,31,27,11,81,85,0.9,1011,27,9,337,8
2020-02-16 21:00:00,31,23,0.0,8.8,7,1,38,12:16 AM,12:33 PM,06:37 AM,06:38 PM,24,29,29,25,11,80,93,0.5,1013,25,9,290,6
2020-02-17 00:00:00,30,24,0.0,6.0,6,1,30,01:10 AM,01:26 PM,06:37 AM,06:38 PM,24,28,28,25,10,84,95,0.7,1013,25,9,275,6
2020-02-17 03:00:00,30,24,0.0,6.0,6,1,30,01:10 AM,01:26 PM,06:37 AM,06:38 PM,23,27,27,24,10,77,94,0.4,1012,24,4,269,6
2020-02-17 06:00:00,30,24,0.0,6.0,6,1,30,01:10 AM,01:26 PM,06:37 AM,06:38 PM,23,26,26,24,10,77,93,0.1,1012,24,7,258,5
2020-02-17 09:00:00,30,24,0.0,6.0,6,6,30,01:10 AM,01:26 PM,06:37 AM,06:38 PM,23,31,31,27,9,74,78,0.5,1013,27,9,292,6
2020-02-17 12:00:00,30,24,0.0,6.0,6,6,30,01:10 AM,01:26 PM,06:37 AM,06:38 PM,23,34,34,30,13,74,68,1.6,1013,30,9,337,9
2020-02-17 15:00:00,30,24,0.0,6.0,6,6,30,01:10 AM,01:26 PM,06:37 AM,06:38 PM,24,35,35,30,13,82,71,1.4,1011,30,9,346,9
2020-02-17 18:00:00,30,24,0.0,6.0,6,6,30,01:10 AM,01:26 PM,06:37 AM,06:38 PM,25,32,32,28,9,78,83,1.3,1011,28,9,328,6
2020-02-17 21:00:00,30,24,0.0,6.0,6,1,30,01:10 AM,01:26 PM,06:37 AM,06:38 PM,24,29,29,26,9,37,92,0.5,1013,26,10,280,5
2020-02-18 00:00:00,30,23,0.0,6.0,7,1,22,02:04 AM,02:19 PM,06:37 AM,06:38 PM,24,28,28,25,9,55,94,0.3,1013,25,9,256,5
2020-02-18 03:00:00,30,23,0.0,6.0,7,1,22,02:04 AM,02:19 PM,06:37 AM,06:38 PM,23,26,26,24,10,81,94,0.6,1012,24,9,253,5
2020-02-18 06:00:00,30,23,0.0,6.0,7,1,22,02:04 AM,02:19 PM,06:37 AM,06:38 PM,22,26,26,23,10,76,93,0.8,1012,23,10,240,5
2020-02-18 09:00:00,30,23,0.0,6.0,7,6,22,02:04 AM,02:19 PM,06:37 AM,06:38 PM,23,30,30,27,6,71,80,0.7,1013,27,10,202,4
2020-02-18 12:00:00,30,23,0.0,6.0,7,6,22,02:04 AM,02:19 PM,06:37 AM,06:38 PM,23,33,33,29,6,79,71,1.7,1013,29,10,103,4
2020-02-18 15:00:00,30,23,0.0,6.0,7,6,22,02:04 AM,02:19 PM,06:37 AM,06:38 PM,24,32,32,28,5,81,83,5.0,1011,28,8,83,3
2020-02-18 18:00:00,30,23,0.0,6.0,7,6,22,02:04 AM,02:19 PM,06:37 AM,06:38 PM,24,29,29,26,6,79,91,7.1,1011,26,7,148,3
2020-02-18 21:00:00,30,23,0.0,6.0,7,1,22,02:04 AM,02:19 PM,06:37 AM,06:38 PM,23,27,27,24,9,49,92,2.5,1013,24,9,168,5
2020-02-19 00:00:00,29,23,0.0,7.4,7,1,15,02:58 AM,03:13 PM,06:37 AM,06:38 PM,22,26,26,23,11,50,92,0.1,1013,23,10,179,5
2020-02-19 03:00:00,29,23,0.0,7.4,7,1,15,02:58 AM,03:13 PM,06:37 AM,06:38 PM,21,25,25,23,12,81,91,0.4,1012,23,10,172,6
2020-02-19 06:00:00,29,23,0.0,7.4,7,1,15,02:58 AM,03:13 PM,06:37 AM,06:38 PM,21,25,25,23,13,66,90,0.5,1012,23,10,156,6
2020-02-19 09:00:00,29,23,0.0,7.4,7,6,15,02:58 AM,03:13 PM,06:37 AM,06:38 PM,21,30,30,27,9,56,72,0.5,1014,27,10,133,6
2020-02-19 12:00:00,29,23,0.0,7.4,7,6,15,02:58 AM,03:13 PM,06:37 AM,06:38 PM,23,33,33,29,12,66,71,2.2,1013,29,8,98,8
2020-02-19 15:00:00,29,23,0.0,7.4,7,6,15,02:58 AM,03:13 PM,06:37 AM,06:38 PM,25,34,34,29,15,77,79,3.6,1011,29,7,72,9
2020-02-19 18:00:00,29,23,0.0,7.4,7,6,15,02:58 AM,03:13 PM,06:37 AM,06:38 PM,24,30,30,26,9,76,88,5.3,1011,26,7,77,5
2020-02-19 21:00:00,29,23,0.0,7.4,7,1,15,02:58 AM,03:13 PM,06:37 AM,06:38 PM,24,28,28,25,9,75,93,2.1,1012,25,8,184,5
2020-02-20 00:00:00,29,23,0.0,7.4,6,1,7,03:52 AM,04:05 PM,06:36 AM,06:38 PM,23,27,27,24,8,82,94,0.2,1013,24,9,249,4
2020-02-20 03:00:00,29,23,0.0,7.4,6,1,7,03:52 AM,04:05 PM,06:36 AM,06:38 PM,23,26,26,24,7,54,93,0.1,1012,24,10,217,4
2020-02-20 06:00:00,29,23,0.0,7.4,6,1,7,03:52 AM,04:05 PM,06:36 AM,06:38 PM,22,26,26,23,8,26,93,0.0,1012,23,10,186,4
2020-02-20 09:00:00,29,23,0.0,7.4,6,7,7,03:52 AM,04:05 PM,06:36 AM,06:38 PM,23,31,31,27,5,53,77,0.2,1013,27,9,138,4
2020-02-20 12:00:00,29,23,0.0,7.4,6,6,7,03:52 AM,04:05 PM,06:36 AM,06:38 PM,24,33,33,29,8,71,72,1.0,1012,29,9,64,6
2020-02-20 15:00:00,29,23,0.0,7.4,6,6,7,03:52 AM,04:05 PM,06:36 AM,06:38 PM,24,34,34,29,11,74,75,1.5,1010,29,9,33,8
2020-02-20 18:00:00,29,23,0.0,7.4,6,6,7,03:52 AM,04:05 PM,06:36 AM,06:38 PM,24,31,31,27,5,81,84,2.2,1010,27,8,37,4
2020-02-20 21:00:00,29,23,0.0,7.4,6,1,7,03:52 AM,04:05 PM,06:36 AM,06:38 PM,24,29,29,26,7,75,91,0.9,1012,26,9,166,4
2020-02-21 00:00:00,30,23,0.0,6.0,6,1,0,04:43 AM,04:56 PM,06:36 AM,06:38 PM,23,27,27,25,8,74,93,0.2,1013,25,9,230,4
2020-02-21 03:00:00,30,23,0.0,6.0,6,1,0,04:43 AM,04:56 PM,06:36 AM,06:38 PM,22,26,26,24,8,59,92,0.2,1012,24,10,220,4
2020-02-21 06:00:00,30,23,0.0,6.0,6,1,0,04:43 AM,04:56 PM,06:36 AM,06:38 PM,22,26,26,23,8,75,90,0.3,1012,23,10,197,4
2020-02-21 09:00:00,30,23,0.0,6.0,6,6,0,04:43 AM,04:56 PM,06:36 AM,06:38 PM,23,31,31,28,4,83,75,0.2,1014,28,9,81,3
2020-02-21 12:00:00,30,23,0.0,6.0,6,6,0,04:43 AM,04:56 PM,06:36 AM,06:38 PM,23,34,34,30,6,80,68,0.8,1013,30,9,35,5
2020-02-21 15:00:00,30,23,0.0,6.0,6,6,0,04:43 AM,04:56 PM,06:36 AM,06:38 PM,24,34,34,29,8,75,71,1.1,1011,29,9,26,6
2020-02-21 18:00:00,30,23,0.0,6.0,6,6,0,04:43 AM,04:56 PM,06:36 AM,06:38 PM,24,31,31,27,8,83,80,1.2,1011,27,9,200,5
2020-02-21 21:00:00,30,23,0.0,6.0,6,1,0,04:43 AM,04:56 PM,06:36 AM,06:38 PM,23,28,28,25,9,60,87,0.4,1014,25,10,269,5
2020-02-22 00:00:00,32,23,0.0,8.8,7,1,0,05:32 AM,05:46 PM,06:36 AM,06:38 PM,22,27,27,24,10,65,89,0.0,1014,24,10,253,5
2020-02-22 03:00:00,32,23,0.0,8.8,7,1,0,05:32 AM,05:46 PM,06:36 AM,06:38 PM,22,26,26,24,9,45,87,0.0,1013,24,10,248,5
2020-02-22 06:00:00,32,23,0.0,8.8,7,1,0,05:32 AM,05:46 PM,06:36 AM,06:38 PM,21,25,25,23,8,38,86,0.0,1013,23,10,232,4
2020-02-22 09:00:00,32,23,0.0,8.8,7,7,0,05:32 AM,05:46 PM,06:36 AM,06:38 PM,22,31,31,28,5,68,70,0.1,1014,28,10,76,3
2020-02-22 12:00:00,32,23,0.0,8.8,7,7,0,05:32 AM,05:46 PM,06:36 AM,06:38 PM,22,35,35,31,3,49,60,0.0,1013,31,10,21,3
2020-02-22 15:00:00,32,23,0.0,8.8,7,8,0,05:32 AM,05:46 PM,06:36 AM,06:38 PM,22,34,34,31,7,58,61,0.1,1011,31,9,68,6
2020-02-22 18:00:00,32,23,0.0,8.8,7,6,0,05:32 AM,05:46 PM,06:36 AM,06:38 PM,23,31,31,28,5,72,74,0.3,1011,28,9,167,4
2020-02-22 21:00:00,32,23,0.0,8.8,7,1,0,05:32 AM,05:46 PM,06:36 AM,06:38 PM,22,28,28,26,6,47,81,0.1,1013,26,10,197,3
2020-02-23 00:00:00,32,24,0.0,11.6,7,1,0,06:18 AM,06:32 PM,06:36 AM,06:38 PM,21,27,27,25,8,45,81,0.1,1013,25,10,196,4
2020-02-23 03:00:00,32,24,0.0,11.6,7,1,0,06:18 AM,06:32 PM,06:36 AM,06:38 PM,21,26,26,24,9,30,83,0.0,1012,24,10,192,5
2020-02-23 06:00:00,32,24,0.0,11.6,7,1,0,06:18 AM,06:32 PM,06:36 AM,06:38 PM,21,26,26,24,12,15,85,0.0,1013,24,10,169,6
2020-02-23 09:00:00,32,24,0.0,11.6,7,7,0,06:18 AM,06:32 PM,06:36 AM,06:38 PM,21,30,30,28,13,18,69,0.0,1014,28,10,148,10
2020-02-23 12:00:00,32,24,0.0,11.6,7,8,0,06:18 AM,06:32 PM,06:36 AM,06:38 PM,21,34,34,31,13,25,55,0.0,1013,31,10,112,11
2020-02-23 15:00:00,32,24,0.0,11.6,7,8,0,06:18 AM,06:32 PM,06:36 AM,06:38 PM,21,35,35,31,13,15,55,0.0,1010,31,10,80,11
2020-02-23 18:00:00,32,24,0.0,11.6,7,7,0,06:18 AM,06:32 PM,06:36 AM,06:38 PM,23,31,31,28,9,58,72,0.1,1010,28,10,59,7
2020-02-23 21:00:00,32,24,0.0,11.6,7,1,0,06:18 AM,06:32 PM,06:36 AM,06:38 PM,23,28,28,26,5,47,83,0.0,1012,26,10,210,3
2020-02-24 00:00:00,31,24,0.0,10.2,7,1,0,07:02 AM,07:17 PM,06:36 AM,06:38 PM,22,27,27,25,8,55,85,0.0,1012,25,10,262,4
2020-02-24 03:00:00,31,24,0.0,10.2,7,1,0,07:02 AM,07:17 PM,06:36 AM,06:38 PM,22,26,26,24,9,47,87,0.0,1011,24,10,244,5
2020-02-24 06:00:00,31,24,0.0,10.2,7,1,0,07:02 AM,07:17 PM,06:36 AM,06:38 PM,22,26,26,24,7,45,87,0.0,1011,24,10,245,4
2020-02-24 09:00:00,31,24,0.0,10.2,7,7,0,07:02 AM,07:17 PM,06:36 AM,06:38 PM,22,32,32,29,2,38,68,0.0,1012,29,10,92,1
2020-02-24 12:00:00,31,24,0.0,10.2,7,8,0,07:02 AM,07:17 PM,06:36 AM,06:38 PM,22,35,35,31,5,53,57,0.0,1011,31,10,26,5
2020-02-24 15:00:00,31,24,0.0,10.2,7,7,0,07:02 AM,07:17 PM,06:36 AM,06:38 PM,22,35,35,31,10,30,58,0.0,1009,31,10,36,9
2020-02-24 18:00:00,31,24,0.0,10.2,7,7,0,07:02 AM,07:17 PM,06:36 AM,06:38 PM,23,32,32,28,8,62,72,0.1,1009,28,10,46,6
2020-02-24 21:00:00,31,24,0.0,10.2,7,1,0,07:02 AM,07:17 PM,06:36 AM,06:38 PM,23,29,29,26,6,40,82,0.0,1011,26,10,167,4
2020-02-25 00:00:00,32,24,0.0,8.8,7,1,8,07:43 AM,08:00 PM,06:35 AM,06:38 PM,23,28,28,26,5,15,87,0.0,1011,26,10,222,3
2020-02-25 03:00:00,32,24,0.0,8.8,7,1,8,07:43 AM,08:00 PM,06:35 AM,06:38 PM,23,28,28,25,4,54,89,0.1,1010,25,10,182,2
2020-02-25 06:00:00,32,24,0.0,8.8,7,1,8,07:43 AM,08:00 PM,06:35 AM,06:38 PM,23,27,27,24,5,43,91,0.0,1011,24,10,167,3
2020-02-25 09:00:00,32,24,0.0,8.8,7,7,8,07:43 AM,08:00 PM,06:35 AM,06:38 PM,23,31,31,28,8,20,75,0.0,1012,28,10,144,7
2020-02-25 12:00:00,32,24,0.0,8.8,7,8,8,07:43 AM,08:00 PM,06:35 AM,06:38 PM,23,36,36,31,10,45,60,0.0,1010,31,10,93,9
2020-02-25 15:00:00,32,24,0.0,8.8,7,8,8,07:43 AM,08:00 PM,06:35 AM,06:38 PM,23,36,36,31,13,74,62,0.2,1008,31,9,63,10
