date_time,Poindimie_maxtempC,Poindimie_mintempC,Poindimie_totalSnow_cm,Poindimie_sunHour,Poindimie_uvIndex,Poindimie_uvIndex,Poindimie_moon_illumination,Poindimie_moonrise,Poindimie_moonset,Poindimie_sunrise,Poindimie_sunset,Poindimie_DewPointC,Poindimie_FeelsLikeC,Poindimie_HeatIndexC,Poindimie_WindChillC,Poindimie_WindGustKmph,Poindimie_cloudcover,Poindimie_humidity,Poindimie_precipMM,Poindimie_pressure,Poindimie_tempC,Poindimie_visibility,Poindimie_winddirDegree,Poindimie_windspeedKmph
2020-02-01 12:00:00,28,24,0.0,12.0,6,6,49,11:26 AM,11:20 PM,05:41 AM,06:43 PM,22,30,30,27,22,63,75,0.4,1014,27,10,98,18
2020-02-01 15:00:00,28,24,0.0,12.0,6,7,49,11:26 AM,11:20 PM,05:41 AM,06:43 PM,22,31,31,28,19,60,71,0.1,1012,28,10,102,17
2020-02-01 18:00:00,28,24,0.0,12.0,6,1,49,11:26 AM,11:20 PM,05:41 AM,06:43 PM,22,29,29,27,18,17,78,0.0,1013,27,10,108,14
2020-02-01 21:00:00,28,24,0.0,12.0,6,1,49,11:26 AM,11:20 PM,05:41 AM,06:43 PM,23,28,28,25,19,46,87,0.0,1013,25,10,113,15
2020-02-02 00:00:00,28,24,0.0,10.7,6,1,57,12:15 PM,11:56 PM,05:42 AM,06:43 PM,23,28,28,25,21,62,89,0.2,1013,25,10,110,16
2020-02-02 03:00:00,28,24,0.0,10.7,6,1,57,12:15 PM,11:56 PM,05:42 AM,06:43 PM,23,27,27,25,20,70,90,0.6,1012,25,10,111,15
2020-02-02 06:00:00,28,24,0.0,10.7,6,1,57,12:15 PM,11:56 PM,05:42 AM,06:43 PM,23,28,28,25,21,69,88,0.7,1012,25,10,104,15
2020-02-02 09:00:00,28,24,0.0,10.7,6,6,57,12:15 PM,11:56 PM,05:42 AM,06:43 PM,23,30,30,27,22,52,80,0.5,1013,27,10,97,18
2020-02-02 12:00:00,28,24,0.0,10.7,6,6,57,12:15 PM,11:56 PM,05:42 AM,06:43 PM,23,31,31,28,22,54,75,0.6,1012,28,10,94,18
2020-02-02 15:00:00,28,24,0.0,10.7,6,6,57,12:15 PM,11:56 PM,05:42 AM,06:43 PM,22,30,30,27,22,67,75,0.4,1011,27,10,102,18
2020-02-02 18:00:00,28,24,0.0,10.7,6,1,57,12:15 PM,11:56 PM,05:42 AM,06:43 PM,23,29,29,27,21,79,79,0.4,1011,27,9,109,17
2020-02-02 21:00:00,28,24,0.0,10.7,6,1,57,12:15 PM,11:56 PM,05:42 AM,06:43 PM,23,29,29,26,20,70,85,0.1,1012,26,10,108,15
2020-02-03 00:00:00,28,24,0.0,12.0,6,1,64,01:08 PM,No moonset,05:42 AM,06:42 PM,23,28,28,25,21,52,87,0.1,1012,25,10,106,15
2020-02-03 03:00:00,28,24,0.0,12.0,6,1,64,01:08 PM,No moonset,05:42 AM,06:42 PM,23,28,28,25,22,60,90,0.4,1010,25,10,104,15
2020-02-03 06:00:00,28,24,0.0,12.0,6,1,64,01:08 PM,No moonset,05:42 AM,06:42 PM,23,27,27,25,22,69,87,0.4,1011,25,10,108,16
2020-02-03 09:00:00,28,24,0.0,12.0,6,7,64,01:08 PM,No moonset,05:42 AM,06:42 PM,23,29,29,26,21,65,80,0.1,1012,26,10,109,17
2020-02-03 12:00:00,28,24,0.0,12.0,6,7,64,01:08 PM,No moonset,05:42 AM,06:42 PM,23,31,31,27,21,52,75,0.0,1010,27,10,106,18
2020-02-03 15:00:00,28,24,0.0,12.0,6,7,64,01:08 PM,No moonset,05:42 AM,06:42 PM,23,31,31,27,22,51,75,0.0,1009,27,10,108,18
2020-02-03 18:00:00,28,24,0.0,12.0,6,1,64,01:08 PM,No moonset,05:42 AM,06:42 PM,23,30,30,27,19,54,82,0.1,1009,27,10,111,16
2020-02-03 21:00:00,28,24,0.0,12.0,6,1,64,01:08 PM,No moonset,05:42 AM,06:42 PM,24,29,29,26,20,71,88,0.3,1010,26,10,112,15
2020-02-04 00:00:00,27,25,0.0,9.4,6,1,72,02:02 PM,12:36 AM,05:43 AM,06:42 PM,24,29,29,26,19,86,89,0.4,1010,26,10,103,15
2020-02-04 03:00:00,27,25,0.0,9.4,6,1,72,02:02 PM,12:36 AM,05:43 AM,06:42 PM,23,28,28,25,20,89,88,0.5,1008,25,10,104,15
2020-02-04 06:00:00,27,25,0.0,9.4,6,1,72,02:02 PM,12:36 AM,05:43 AM,06:42 PM,23,28,28,25,21,91,86,0.4,1009,25,10,107,16
2020-02-04 09:00:00,27,25,0.0,9.4,6,6,72,02:02 PM,12:36 AM,05:43 AM,06:42 PM,23,29,29,26,21,100,81,0.1,1009,26,10,101,18
2020-02-04 12:00:00,27,25,0.0,9.4,6,6,72,02:02 PM,12:36 AM,05:43 AM,06:42 PM,22,29,29,27,22,96,75,0.1,1009,27,10,96,19
2020-02-04 15:00:00,27,25,0.0,9.4,6,7,72,02:02 PM,12:36 AM,05:43 AM,06:42 PM,21,29,29,27,21,69,72,0.1,1008,27,10,103,18
2020-02-04 18:00:00,27,25,0.0,9.4,6,1,72,02:02 PM,12:36 AM,05:43 AM,06:42 PM,21,28,28,26,18,39,76,0.0,1008,26,10,114,15
2020-02-04 21:00:00,27,25,0.0,9.4,6,1,72,02:02 PM,12:36 AM,05:43 AM,06:42 PM,22,28,28,25,21,68,82,0.0,1010,25,10,114,17
2020-02-05 00:00:00,26,21,0.0,11.9,6,1,79,02:59 PM,01:21 AM,05:44 AM,06:41 PM,22,28,28,25,24,90,85,0.1,1009,25,10,109,19
2020-02-05 03:00:00,26,21,0.0,11.9,6,1,79,02:59 PM,01:21 AM,05:44 AM,06:41 PM,22,27,27,25,26,75,84,0.3,1008,25,10,109,19
2020-02-05 06:00:00,26,21,0.0,11.9,6,1,79,02:59 PM,01:21 AM,05:44 AM,06:41 PM,21,26,26,24,28,57,82,0.1,1009,24,10,115,19
2020-02-05 09:00:00,26,21,0.0,11.9,6,6,79,02:59 PM,01:21 AM,05:44 AM,06:41 PM,21,27,27,25,31,74,76,0.2,1010,25,10,107,23
2020-02-05 12:00:00,26,21,0.0,11.9,6,7,79,02:59 PM,01:21 AM,05:44 AM,06:41 PM,20,28,28,26,28,76,69,0.2,1009,26,10,103,22
2020-02-05 15:00:00,26,21,0.0,11.9,6,7,79,02:59 PM,01:21 AM,05:44 AM,06:41 PM,20,28,28,26,30,30,68,0.0,1008,26,10,104,22
2020-02-05 18:00:00,26,21,0.0,11.9,6,1,79,02:59 PM,01:21 AM,05:44 AM,06:41 PM,20,27,27,25,32,48,75,0.0,1008,25,10,108,22
2020-02-05 21:00:00,26,21,0.0,11.9,6,1,79,02:59 PM,01:21 AM,05:44 AM,06:41 PM,22,26,26,24,34,70,83,0.2,1010,24,10,115,25
2020-02-06 00:00:00,27,19,0.0,8.1,6,1,87,03:58 PM,02:11 AM,05:44 AM,06:41 PM,23,25,25,23,35,68,85,0.5,1010,23,10,110,27
2020-02-06 03:00:00,27,19,0.0,8.1,6,1,87,03:58 PM,02:11 AM,05:44 AM,06:41 PM,23,27,27,25,37,81,87,0.7,1009,25,10,108,26
2020-02-06 06:00:00,27,19,0.0,8.1,6,1,87,03:58 PM,02:11 AM,05:44 AM,06:41 PM,21,26,26,24,40,75,85,0.9,1009,24,10,101,24
2020-02-06 09:00:00,27,19,0.0,8.1,6,6,87,03:58 PM,02:11 AM,05:44 AM,06:41 PM,22,27,27,25,40,81,80,0.8,1010,25,10,101,27
2020-02-06 12:00:00,27,19,0.0,8.1,6,6,87,03:58 PM,02:11 AM,05:44 AM,06:41 PM,22,29,29,26,36,76,75,1.4,1010,26,10,104,26
2020-02-06 15:00:00,27,19,0.0,8.1,6,6,87,03:58 PM,02:11 AM,05:44 AM,06:41 PM,22,29,29,26,36,67,78,2.3,1008,26,9,108,24
2020-02-06 18:00:00,27,19,0.0,8.1,6,1,87,03:58 PM,02:11 AM,05:44 AM,06:41 PM,22,27,27,25,37,74,83,2.6,1009,25,8,110,24
2020-02-06 21:00:00,27,19,0.0,8.1,6,1,87,03:58 PM,02:11 AM,05:44 AM,06:41 PM,24,24,24,22,37,78,86,1.0,1010,22,10,109,27
2020-02-07 00:00:00,26,19,0.0,8.1,6,1,95,04:57 PM,03:07 AM,05:45 AM,06:41 PM,24,22,25,22,40,85,86,1.8,1010,22,10,105,27
2020-02-07 03:00:00,26,19,0.0,8.1,6,1,95,04:57 PM,03:07 AM,05:45 AM,06:41 PM,23,28,28,25,43,88,86,2.9,1009,25,9,105,27
2020-02-07 06:00:00,26,19,0.0,8.1,6,1,95,04:57 PM,03:07 AM,05:45 AM,06:41 PM,22,26,26,24,50,88,85,3.8,1009,24,8,104,28
2020-02-07 09:00:00,26,19,0.0,8.1,6,5,95,04:57 PM,03:07 AM,05:45 AM,06:41 PM,22,27,27,25,47,82,82,2.1,1010,25,9,101,28
2020-02-07 12:00:00,26,19,0.0,8.1,6,6,95,04:57 PM,03:07 AM,05:45 AM,06:41 PM,22,28,28,26,42,80,78,2.1,1010,26,8,103,28
2020-02-07 15:00:00,26,19,0.0,8.1,6,6,95,04:57 PM,03:07 AM,05:45 AM,06:41 PM,22,29,29,26,36,67,77,0.7,1008,26,10,106,25
2020-02-07 18:00:00,26,19,0.0,8.1,6,1,95,04:57 PM,03:07 AM,05:45 AM,06:41 PM,22,28,28,25,37,65,81,0.9,1009,25,10,106,25
2020-02-07 21:00:00,26,19,0.0,8.1,6,1,95,04:57 PM,03:07 AM,05:45 AM,06:41 PM,23,22,25,22,32,80,85,0.6,1010,22,9,104,24
2020-02-08 00:00:00,28,23,0.0,8.1,6,1,100,05:54 PM,04:08 AM,05:45 AM,06:40 PM,23,21,23,21,33,69,85,0.5,1009,21,9,110,24
2020-02-08 03:00:00,28,23,0.0,8.1,6,1,100,05:54 PM,04:08 AM,05:45 AM,06:40 PM,22,27,27,25,38,65,88,0.5,1008,25,10,114,24
2020-02-08 06:00:00,28,23,0.0,8.1,6,1,100,05:54 PM,04:08 AM,05:45 AM,06:40 PM,22,26,26,24,47,75,86,0.9,1008,24,10,111,28
2020-02-08 09:00:00,28,23,0.0,8.1,6,6,100,05:54 PM,04:08 AM,05:45 AM,06:40 PM,22,29,29,26,44,75,80,0.8,1008,26,10,109,31
2020-02-08 12:00:00,28,23,0.0,8.1,6,6,100,05:54 PM,04:08 AM,05:45 AM,06:40 PM,23,30,30,27,40,71,77,0.9,1007,27,10,112,31
2020-02-08 15:00:00,28,23,0.0,8.1,6,6,100,05:54 PM,04:08 AM,05:45 AM,06:40 PM,23,31,31,27,35,79,77,0.9,1006,27,9,114,27
2020-02-08 18:00:00,28,23,0.0,8.1,6,1,100,05:54 PM,04:08 AM,05:45 AM,06:40 PM,23,30,30,27,36,76,82,1.8,1006,27,10,114,25
2020-02-08 21:00:00,28,23,0.0,8.1,6,1,100,05:54 PM,04:08 AM,05:45 AM,06:40 PM,24,29,29,26,37,70,87,2.0,1007,26,9,114,25
2020-02-09 00:00:00,27,26,0.0,8.1,6,1,100,06:47 PM,05:13 AM,05:46 AM,06:40 PM,24,29,29,26,41,77,87,2.0,1007,26,8,111,27
2020-02-09 03:00:00,27,26,0.0,8.1,6,1,100,06:47 PM,05:13 AM,05:46 AM,06:40 PM,24,29,29,26,40,86,88,1.0,1005,26,10,107,27
2020-02-09 06:00:00,27,26,0.0,8.1,6,1,100,06:47 PM,05:13 AM,05:46 AM,06:40 PM,24,29,29,26,47,99,87,1.5,1006,26,9,108,27
2020-02-09 09:00:00,27,26,0.0,8.1,6,6,100,06:47 PM,05:13 AM,05:46 AM,06:40 PM,23,29,29,26,47,96,85,3.8,1007,26,7,105,27
2020-02-09 12:00:00,27,26,0.0,8.1,6,6,100,06:47 PM,05:13 AM,05:46 AM,06:40 PM,24,30,30,27,47,96,84,4.7,1006,27,7,106,26
2020-02-09 15:00:00,27,26,0.0,8.1,6,6,100,06:47 PM,05:13 AM,05:46 AM,06:40 PM,24,30,30,27,48,90,84,3.8,1005,27,7,111,28
2020-02-09 18:00:00,27,26,0.0,8.1,6,1,100,06:47 PM,05:13 AM,05:46 AM,06:40 PM,24,30,30,27,54,87,83,5.2,1006,27,7,107,29
2020-02-09 21:00:00,27,26,0.0,8.1,6,1,100,06:47 PM,05:13 AM,05:46 AM,06:40 PM,24,29,29,26,49,100,86,4.8,1008,26,7,94,27
2020-02-10 00:00:00,26,24,0.0,8.1,6,1,83,07:37 PM,06:19 AM,05:46 AM,06:39 PM,24,29,29,26,46,99,88,5.4,1007,26,8,83,25
2020-02-10 03:00:00,26,24,0.0,8.1,6,1,83,07:37 PM,06:19 AM,05:46 AM,06:39 PM,24,30,30,26,36,97,88,1.2,1005,26,10,92,24
2020-02-10 06:00:00,26,24,0.0,8.1,6,1,83,07:37 PM,06:19 AM,05:46 AM,06:39 PM,24,29,29,26,45,100,88,1.6,1006,26,9,91,26
2020-02-10 09:00:00,26,24,0.0,8.1,6,6,83,07:37 PM,06:19 AM,05:46 AM,06:39 PM,24,29,29,26,51,100,88,3.9,1007,26,7,85,28
2020-02-10 12:00:00,26,24,0.0,8.1,6,6,83,07:37 PM,06:19 AM,05:46 AM,06:39 PM,23,28,28,25,58,100,90,5.4,1006,25,6,90,31
2020-02-10 15:00:00,26,24,0.0,8.1,6,5,83,07:37 PM,06:19 AM,05:46 AM,06:39 PM,23,27,27,25,56,100,90,10.3,1005,25,5,101,32
2020-02-10 18:00:00,26,24,0.0,8.1,6,1,83,07:37 PM,06:19 AM,05:46 AM,06:39 PM,23,27,27,25,62,100,91,16.4,1005,25,5,97,36
2020-02-10 21:00:00,26,24,0.0,8.1,6,1,83,07:37 PM,06:19 AM,05:46 AM,06:39 PM,23,27,27,24,66,100,93,23.3,1006,24,5,97,41
2020-02-11 00:00:00,26,18,0.0,8.1,6,1,75,08:23 PM,07:24 AM,05:47 AM,06:39 PM,23,27,27,24,62,100,92,26.4,1006,24,5,98,41
2020-02-11 03:00:00,26,18,0.0,8.1,6,1,75,08:23 PM,07:24 AM,05:47 AM,06:39 PM,24,28,28,25,53,100,91,13.0,1003,25,5,92,39
2020-02-11 06:00:00,26,18,0.0,8.1,6,1,75,08:23 PM,07:24 AM,05:47 AM,06:39 PM,24,29,29,25,64,100,90,12.1,1003,25,6,85,41
2020-02-11 09:00:00,26,18,0.0,8.1,6,6,75,08:23 PM,07:24 AM,05:47 AM,06:39 PM,24,29,29,26,79,100,89,7.8,1004,26,6,77,42
2020-02-11 12:00:00,26,18,0.0,8.1,6,6,75,08:23 PM,07:24 AM,05:47 AM,06:39 PM,24,30,30,26,80,100,89,9.1,1003,26,4,72,39
2020-02-11 15:00:00,26,18,0.0,8.1,6,6,75,08:23 PM,07:24 AM,05:47 AM,06:39 PM,24,29,29,26,78,100,89,8.3,1001,26,6,69,39
2020-02-11 18:00:00,26,18,0.0,8.1,6,1,75,08:23 PM,07:24 AM,05:47 AM,06:39 PM,24,28,28,25,81,96,89,10.5,1001,25,4,67,39
2020-02-11 21:00:00,26,18,0.0,8.1,6,1,75,08:23 PM,07:24 AM,05:47 AM,06:39 PM,25,21,23,21,79,84,88,9.2,1001,21,6,69,41
2020-02-12 00:00:00,26,20,0.0,8.1,6,1,68,09:07 PM,08:27 AM,05:47 AM,06:38 PM,25,21,24,21,75,68,87,12.2,1001,21,3,60,40
2020-02-12 03:00:00,26,20,0.0,8.1,6,1,68,09:07 PM,08:27 AM,05:47 AM,06:38 PM,24,31,31,27,79,56,87,9.1,999,27,3,46,38
2020-02-12 06:00:00,26,20,0.0,8.1,6,1,68,09:07 PM,08:27 AM,05:47 AM,06:38 PM,24,29,29,26,70,77,89,8.9,999,26,4,38,35
2020-02-12 09:00:00,26,20,0.0,8.1,6,6,68,09:07 PM,08:27 AM,05:47 AM,06:38 PM,24,29,29,26,67,100,90,5.3,1000,26,6,31,36
2020-02-12 12:00:00,26,20,0.0,8.1,6,6,68,09:07 PM,08:27 AM,05:47 AM,06:38 PM,24,30,30,26,67,97,91,6.5,1001,26,4,18,35
2020-02-12 15:00:00,26,20,0.0,8.1,6,6,68,09:07 PM,08:27 AM,05:47 AM,06:38 PM,25,30,30,26,51,86,90,4.2,1000,26,7,120,29
2020-02-12 18:00:00,26,20,0.0,8.1,6,1,68,09:07 PM,08:27 AM,05:47 AM,06:38 PM,25,29,29,26,40,71,91,4.2,1001,26,8,356,23
2020-02-12 21:00:00,26,20,0.0,8.1,6,1,68,09:07 PM,08:27 AM,05:47 AM,06:38 PM,25,26,26,23,28,67,92,2.5,1003,23,9,359,18
2020-02-13 00:00:00,28,25,0.0,9.3,6,1,60,09:49 PM,09:30 AM,05:48 AM,06:37 PM,25,25,25,22,27,86,91,3.3,1003,22,8,354,16
2020-02-13 03:00:00,28,25,0.0,9.3,6,1,60,09:49 PM,09:30 AM,05:48 AM,06:37 PM,24,30,30,26,21,85,92,2.0,1002,26,10,345,14
2020-02-13 06:00:00,28,25,0.0,9.3,6,1,60,09:49 PM,09:30 AM,05:48 AM,06:37 PM,24,28,28,25,22,69,91,1.8,1003,25,10,338,13
2020-02-13 09:00:00,28,25,0.0,9.3,6,6,60,09:49 PM,09:30 AM,05:48 AM,06:37 PM,24,30,30,27,19,58,86,0.4,1005,27,10,346,13
2020-02-13 12:00:00,28,25,0.0,9.3,6,6,60,09:49 PM,09:30 AM,05:48 AM,06:37 PM,24,32,32,28,17,76,81,0.8,1005,28,9,353,13
2020-02-13 15:00:00,28,25,0.0,9.3,6,6,60,09:49 PM,09:30 AM,05:48 AM,06:37 PM,25,32,32,28,14,82,83,1.9,1004,28,8,237,10
2020-02-13 18:00:00,28,25,0.0,9.3,6,1,60,09:49 PM,09:30 AM,05:48 AM,06:37 PM,25,31,31,27,11,82,87,2.2,1005,27,8,26,7
2020-02-13 21:00:00,28,25,0.0,9.3,6,1,60,09:49 PM,09:30 AM,05:48 AM,06:37 PM,25,31,31,27,6,63,91,0.6,1007,27,10,37,5
2020-02-14 00:00:00,29,26,0.0,11.9,6,1,53,10:31 PM,10:30 AM,05:49 AM,06:37 PM,25,30,30,26,4,52,91,0.1,1006,26,10,48,3
2020-02-14 03:00:00,29,26,0.0,11.9,6,1,53,10:31 PM,10:30 AM,05:49 AM,06:37 PM,24,29,29,26,3,59,90,0.1,1006,26,9,102,2
2020-02-14 06:00:00,29,26,0.0,11.9,6,1,53,10:31 PM,10:30 AM,05:49 AM,06:37 PM,24,30,30,26,6,49,88,0.0,1006,26,10,118,5
2020-02-14 09:00:00,29,26,0.0,11.9,6,6,53,10:31 PM,10:30 AM,05:49 AM,06:37 PM,24,31,31,27,10,78,83,0.1,1007,27,10,111,8
2020-02-14 12:00:00,29,26,0.0,11.9,6,7,53,10:31 PM,10:30 AM,05:49 AM,06:37 PM,24,32,32,28,13,62,77,0.1,1007,28,10,95,11
2020-02-14 15:00:00,29,26,0.0,11.9,6,7,53,10:31 PM,10:30 AM,05:49 AM,06:37 PM,24,33,33,29,13,13,76,0.0,1005,29,10,90,11
2020-02-14 18:00:00,29,26,0.0,11.9,6,1,53,10:31 PM,10:30 AM,05:49 AM,06:37 PM,24,31,31,28,11,10,81,0.0,1006,28,10,101,9
2020-02-14 21:00:00,29,26,0.0,11.9,6,1,53,10:31 PM,10:30 AM,05:49 AM,06:37 PM,24,31,31,27,10,28,87,0.1,1007,27,10,131,7
2020-02-15 00:00:00,28,25,0.0,8.0,6,1,45,11:15 PM,11:31 AM,05:49 AM,06:36 PM,24,30,30,26,14,68,88,0.4,1007,26,10,140,10
2020-02-15 03:00:00,28,25,0.0,8.0,6,1,45,11:15 PM,11:31 AM,05:49 AM,06:36 PM,24,30,30,26,18,78,89,1.0,1006,26,10,118,12
2020-02-15 06:00:00,28,25,0.0,8.0,6,1,45,11:15 PM,11:31 AM,05:49 AM,06:36 PM,23,29,29,26,21,76,86,1.1,1007,26,10,109,13
2020-02-15 09:00:00,28,25,0.0,8.0,6,6,45,11:15 PM,11:31 AM,05:49 AM,06:36 PM,24,31,31,27,21,84,84,1.1,1008,27,9,98,15
2020-02-15 12:00:00,28,25,0.0,8.0,6,6,45,11:15 PM,11:31 AM,05:49 AM,06:36 PM,24,32,32,28,26,79,82,1.7,1008,28,10,95,18
2020-02-15 15:00:00,28,25,0.0,8.0,6,6,45,11:15 PM,11:31 AM,05:49 AM,06:36 PM,24,32,32,28,25,81,78,0.9,1006,28,10,101,19
2020-02-15 18:00:00,28,25,0.0,8.0,6,1,45,11:15 PM,11:31 AM,05:49 AM,06:36 PM,24,31,31,27,27,78,82,0.8,1006,27,9,109,20
2020-02-15 21:00:00,28,25,0.0,8.0,6,1,45,11:15 PM,11:31 AM,05:49 AM,06:36 PM,24,29,29,26,27,64,87,0.5,1008,26,10,105,21
2020-02-16 00:00:00,28,25,0.0,8.0,6,1,38,No moonrise,12:30 PM,05:50 AM,06:36 PM,23,28,28,26,28,72,86,0.8,1008,26,10,102,21
2020-02-16 03:00:00,28,25,0.0,8.0,6,1,38,No moonrise,12:30 PM,05:50 AM,06:36 PM,22,27,27,25,27,72,84,0.6,1007,25,10,108,20
2020-02-16 06:00:00,28,25,0.0,8.0,6,1,38,No moonrise,12:30 PM,05:50 AM,06:36 PM,22,27,27,25,27,71,82,0.6,1007,25,9,111,20
2020-02-16 09:00:00,28,25,0.0,8.0,6,6,38,No moonrise,12:30 PM,05:50 AM,06:36 PM,22,29,29,26,28,64,76,0.3,1008,26,10,110,23
2020-02-16 12:00:00,28,25,0.0,8.0,6,6,38,No moonrise,12:30 PM,05:50 AM,06:36 PM,22,30,30,28,27,87,70,0.3,1008,28,9,106,22
2020-02-16 15:00:00,28,25,0.0,8.0,6,6,38,No moonrise,12:30 PM,05:50 AM,06:36 PM,22,30,30,27,27,77,74,0.1,1006,27,9,106,23
2020-02-16 18:00:00,28,25,0.0,8.0,6,1,38,No moonrise,12:30 PM,05:50 AM,06:36 PM,23,29,29,26,31,60,80,0.3,1007,26,10,112,24
2020-02-16 21:00:00,28,25,0.0,8.0,6,1,38,No moonrise,12:30 PM,05:50 AM,06:36 PM,22,28,28,25,29,63,82,0.8,1009,25,10,113,20
2020-02-17 00:00:00,27,25,0.0,8.0,6,1,30,12:00 AM,01:30 PM,05:50 AM,06:35 PM,22,28,28,25,26,86,83,0.5,1008,25,9,114,18
2020-02-17 03:00:00,27,25,0.0,8.0,6,1,30,12:00 AM,01:30 PM,05:50 AM,06:35 PM,23,28,28,25,22,86,87,0.4,1007,25,10,111,16
2020-02-17 06:00:00,27,25,0.0,8.0,6,1,30,12:00 AM,01:30 PM,05:50 AM,06:35 PM,23,28,28,26,26,93,86,0.5,1007,26,10,104,19
2020-02-17 09:00:00,27,25,0.0,8.0,6,6,30,12:00 AM,01:30 PM,05:50 AM,06:35 PM,22,29,29,26,36,88,80,1.3,1008,26,10,107,26
2020-02-17 12:00:00,27,25,0.0,8.0,6,6,30,12:00 AM,01:30 PM,05:50 AM,06:35 PM,21,29,29,27,35,78,71,0.6,1008,27,9,114,25
2020-02-17 15:00:00,27,25,0.0,8.0,6,6,30,12:00 AM,01:30 PM,05:50 AM,06:35 PM,21,29,29,27,25,72,71,0.3,1007,27,10,113,21
2020-02-17 18:00:00,27,25,0.0,8.0,6,1,30,12:00 AM,01:30 PM,05:50 AM,06:35 PM,22,29,29,26,26,77,78,0.3,1007,26,10,117,19
2020-02-17 21:00:00,27,25,0.0,8.0,6,1,30,12:00 AM,01:30 PM,05:50 AM,06:35 PM,23,28,28,25,27,74,86,0.3,1008,25,9,122,20
2020-02-18 00:00:00,27,24,0.0,11.9,6,1,22,12:48 AM,02:27 PM,05:51 AM,06:34 PM,23,28,28,25,27,55,87,0.4,1007,25,10,123,20
2020-02-18 03:00:00,27,24,0.0,11.9,6,1,22,12:48 AM,02:27 PM,05:51 AM,06:34 PM,22,27,27,25,26,64,88,0.2,1006,25,10,123,18
2020-02-18 06:00:00,27,24,0.0,11.9,6,1,22,12:48 AM,02:27 PM,05:51 AM,06:34 PM,22,27,27,25,27,76,85,0.1,1006,25,10,123,18
2020-02-18 09:00:00,27,24,0.0,11.9,6,7,22,12:48 AM,02:27 PM,05:51 AM,06:34 PM,22,29,29,26,24,70,78,0.1,1007,26,9,121,20
2020-02-18 12:00:00,27,24,0.0,11.9,6,6,22,12:48 AM,02:27 PM,05:51 AM,06:34 PM,22,30,30,27,26,51,74,0.2,1007,27,10,109,22
2020-02-18 15:00:00,27,24,0.0,11.9,6,7,22,12:48 AM,02:27 PM,05:51 AM,06:34 PM,22,30,30,27,25,50,74,0.5,1006,27,9,108,19
2020-02-18 18:00:00,27,24,0.0,11.9,6,1,22,12:48 AM,02:27 PM,05:51 AM,06:34 PM,22,29,29,26,23,31,78,0.0,1006,26,10,117,17
2020-02-18 21:00:00,27,24,0.0,11.9,6,1,22,12:48 AM,02:27 PM,05:51 AM,06:34 PM,23,28,28,26,22,80,85,0.4,1007,26,10,119,16
2020-02-19 00:00:00,27,24,0.0,10.6,6,1,15,01:39 AM,03:23 PM,05:51 AM,06:34 PM,23,28,28,25,25,72,87,1.4,1007,25,9,113,18
2020-02-19 03:00:00,27,24,0.0,10.6,6,1,15,01:39 AM,03:23 PM,05:51 AM,06:34 PM,23,27,27,25,25,56,87,2.5,1006,25,8,116,16
2020-02-19 06:00:00,27,24,0.0,10.6,6,1,15,01:39 AM,03:23 PM,05:51 AM,06:34 PM,22,27,27,25,22,61,86,1.7,1006,25,10,122,15
2020-02-19 09:00:00,27,24,0.0,10.6,6,7,15,01:39 AM,03:23 PM,05:51 AM,06:34 PM,23,29,29,26,22,69,81,0.3,1007,26,10,115,18
2020-02-19 12:00:00,27,24,0.0,10.6,6,6,15,01:39 AM,03:23 PM,05:51 AM,06:34 PM,22,30,30,27,22,59,75,0.1,1007,27,10,104,19
2020-02-19 15:00:00,27,24,0.0,10.6,6,7,15,01:39 AM,03:23 PM,05:51 AM,06:34 PM,22,30,30,27,19,74,75,0.1,1006,27,9,102,16
2020-02-19 18:00:00,27,24,0.0,10.6,6,1,15,01:39 AM,03:23 PM,05:51 AM,06:34 PM,22,28,28,26,19,45,80,0.0,1007,26,10,108,15
2020-02-19 21:00:00,27,24,0.0,10.6,6,1,15,01:39 AM,03:23 PM,05:51 AM,06:34 PM,22,27,27,25,19,38,83,0.0,1008,25,10,111,14
2020-02-20 00:00:00,28,23,0.0,11.9,6,1,7,02:32 AM,04:15 PM,05:52 AM,06:33 PM,22,27,27,25,18,52,85,0.0,1008,25,10,110,13
2020-02-20 03:00:00,28,23,0.0,11.9,6,1,7,02:32 AM,04:15 PM,05:52 AM,06:33 PM,22,26,26,24,16,71,86,0.2,1007,24,10,109,10
2020-02-20 06:00:00,28,23,0.0,11.9,6,1,7,02:32 AM,04:15 PM,05:52 AM,06:33 PM,21,26,26,24,17,67,82,0.3,1007,24,10,102,11
2020-02-20 09:00:00,28,23,0.0,11.9,6,7,7,02:32 AM,04:15 PM,05:52 AM,06:33 PM,21,29,29,26,14,65,74,0.1,1009,26,9,97,13
2020-02-20 12:00:00,28,23,0.0,11.9,6,7,7,02:32 AM,04:15 PM,05:52 AM,06:33 PM,21,30,30,27,16,53,69,0.0,1008,27,10,86,14
2020-02-20 15:00:00,28,23,0.0,11.9,6,7,7,02:32 AM,04:15 PM,05:52 AM,06:33 PM,21,29,29,27,14,49,71,0.0,1008,27,10,87,12
2020-02-20 18:00:00,28,23,0.0,11.9,6,1,7,02:32 AM,04:15 PM,05:52 AM,06:33 PM,21,28,28,26,12,59,75,0.0,1009,26,10,99,9
2020-02-20 21:00:00,28,23,0.0,11.9,6,1,7,02:32 AM,04:15 PM,05:52 AM,06:33 PM,22,28,28,26,12,69,79,0.0,1011,26,10,109,9
