date_time,Childers_maxtempC,Childers_mintempC,Childers_totalSnow_cm,Childers_sunHour,Childers_uvIndex,Childers_uvIndex,Childers_moon_illumination,Childers_moonrise,Childers_moonset,Childers_sunrise,Childers_sunset,Childers_DewPointC,Childers_FeelsLikeC,Childers_HeatIndexC,Childers_WindChillC,Childers_WindGustKmph,Childers_cloudcover,Childers_humidity,Childers_precipMM,Childers_pressure,Childers_tempC,Childers_visibility,Childers_winddirDegree,Childers_windspeedKmph
2020-04-17 18:00:00,15,8,0.0,4.1,4,1,23,12:49 AM,03:18 PM,06:44 AM,05:45 PM,7,12,13,12,21,73,67,0.0,1012,13,10,262,14
2020-04-17 21:00:00,15,8,0.0,4.1,4,1,23,12:49 AM,03:18 PM,06:44 AM,05:45 PM,7,9,11,9,19,84,72,0.0,1013,9,10,276,13
2020-04-18 00:00:00,13,11,0.0,4.1,3,1,15,01:49 AM,03:49 PM,06:45 AM,05:44 PM,7,10,12,10,19,92,72,0.1,1013,11,10,278,14
2020-04-18 03:00:00,13,11,0.0,4.1,3,1,15,01:49 AM,03:49 PM,06:45 AM,05:44 PM,8,11,12,11,19,86,73,0.1,1012,12,10,276,14
2020-04-18 06:00:00,13,11,0.0,4.1,3,1,15,01:49 AM,03:49 PM,06:45 AM,05:44 PM,8,10,12,10,16,94,80,0.2,1013,12,10,276,11
2020-04-18 09:00:00,13,11,0.0,4.1,3,3,15,01:49 AM,03:49 PM,06:45 AM,05:44 PM,9,11,12,11,14,95,81,0.1,1014,12,10,273,10
2020-04-18 12:00:00,13,11,0.0,4.1,3,3,15,01:49 AM,03:49 PM,06:45 AM,05:44 PM,10,12,13,12,14,86,80,0.2,1013,13,10,268,12
2020-04-18 15:00:00,13,11,0.0,4.1,3,3,15,01:49 AM,03:49 PM,06:45 AM,05:44 PM,10,13,13,13,13,85,80,0.1,1013,13,10,264,11
2020-04-18 18:00:00,13,11,0.0,4.1,3,1,15,01:49 AM,03:49 PM,06:45 AM,05:44 PM,10,12,12,12,10,81,84,0.1,1014,12,10,256,8
2020-04-18 21:00:00,13,11,0.0,4.1,3,1,15,01:49 AM,03:49 PM,06:45 AM,05:44 PM,10,11,11,11,7,79,90,0.0,1015,11,10,267,5
2020-04-19 00:00:00,17,10,0.0,8.7,3,1,8,02:47 AM,04:16 PM,06:46 AM,05:43 PM,10,11,11,11,5,82,92,0.0,1014,11,10,265,3
2020-04-19 03:00:00,17,10,0.0,8.7,3,1,8,02:47 AM,04:16 PM,06:46 AM,05:43 PM,10,11,11,11,4,60,93,0.0,1014,11,10,270,3
2020-04-19 06:00:00,17,10,0.0,8.7,3,1,8,02:47 AM,04:16 PM,06:46 AM,05:43 PM,9,11,11,11,4,77,92,0.0,1015,11,10,266,3
2020-04-19 09:00:00,17,10,0.0,8.7,3,3,8,02:47 AM,04:16 PM,06:46 AM,05:43 PM,8,14,14,14,5,48,69,0.0,1015,14,10,255,4
2020-04-19 12:00:00,17,10,0.0,8.7,3,5,8,02:47 AM,04:16 PM,06:46 AM,05:43 PM,5,16,16,16,5,21,47,0.0,1014,16,10,320,5
2020-04-19 15:00:00,17,10,0.0,8.7,3,5,8,02:47 AM,04:16 PM,06:46 AM,05:43 PM,4,16,16,16,4,41,45,0.0,1013,16,10,168,3
2020-04-19 18:00:00,17,10,0.0,8.7,3,1,8,02:47 AM,04:16 PM,06:46 AM,05:43 PM,5,13,16,13,4,57,67,0.0,1013,13,10,95,2
2020-04-19 21:00:00,17,10,0.0,8.7,3,1,8,02:47 AM,04:16 PM,06:46 AM,05:43 PM,7,11,12,11,5,52,82,0.0,1013,11,10,86,3
2020-04-20 00:00:00,16,8,0.0,4.1,4,1,0,03:44 AM,04:42 PM,06:47 AM,05:41 PM,7,11,10,11,6,48,83,0.0,1012,10,10,71,3
2020-04-20 03:00:00,16,8,0.0,4.1,4,1,0,03:44 AM,04:42 PM,06:47 AM,05:41 PM,8,9,10,9,8,83,92,0.9,1010,10,9,70,5
2020-04-20 06:00:00,16,8,0.0,4.1,4,1,0,03:44 AM,04:42 PM,06:47 AM,05:41 PM,9,9,9,9,9,100,97,0.9,1009,9,4,63,6
2020-04-20 09:00:00,16,8,0.0,4.1,4,3,0,03:44 AM,04:42 PM,06:47 AM,05:41 PM,10,13,13,13,11,90,80,0.7,1009,13,7,228,8
2020-04-20 12:00:00,16,8,0.0,4.1,4,4,0,03:44 AM,04:42 PM,06:47 AM,05:41 PM,8,16,16,16,21,86,63,0.3,1008,16,10,290,14
2020-04-20 15:00:00,16,8,0.0,4.1,4,4,0,03:44 AM,04:42 PM,06:47 AM,05:41 PM,9,15,15,15,18,84,68,0.3,1009,15,7,267,12
2020-04-20 18:00:00,16,8,0.0,4.1,4,1,0,03:44 AM,04:42 PM,06:47 AM,05:41 PM,8,12,12,12,12,39,78,0.1,1013,12,8,259,7
2020-04-20 21:00:00,16,8,0.0,4.1,4,1,0,03:44 AM,04:42 PM,06:47 AM,05:41 PM,7,9,9,9,9,24,90,0.0,1015,9,5,269,5
