date_time,Birkenhead_maxtempC,Birkenhead_mintempC,Birkenhead_totalSnow_cm,Birkenhead_sunHour,Birkenhead_uvIndex,Birkenhead_uvIndex,Birkenhead_moon_illumination,Birkenhead_moonrise,Birkenhead_moonset,Birkenhead_sunrise,Birkenhead_sunset,Birkenhead_DewPointC,Birkenhead_FeelsLikeC,Birkenhead_HeatIndexC,Birkenhead_WindChillC,Birkenhead_WindGustKmph,Birkenhead_cloudcover,Birkenhead_humidity,Birkenhead_precipMM,Birkenhead_pressure,Birkenhead_tempC,Birkenhead_visibility,Birkenhead_winddirDegree,Birkenhead_windspeedKmph
2019-12-23 12:00:00,8,6,0.0,1.8,3,2,14,05:59 AM,03:18 PM,09:27 AM,04:56 PM,4,4,8,4,51,71,75,0.3,1005,8,9,269,33
2019-12-23 15:00:00,8,6,0.0,1.8,3,2,14,05:59 AM,03:18 PM,09:27 AM,04:56 PM,5,4,8,4,43,80,79,0.1,1006,8,10,262,27
2019-12-23 18:00:00,8,6,0.0,1.8,3,2,14,05:59 AM,03:18 PM,09:27 AM,04:56 PM,4,3,7,3,37,68,84,0.0,1007,7,10,241,23
2019-12-23 21:00:00,8,6,0.0,1.8,3,1,14,05:59 AM,03:18 PM,09:27 AM,04:56 PM,4,4,6,4,23,16,87,0.0,1008,6,10,219,13
2019-12-24 00:00:00,9,6,0.0,1.8,2,1,7,07:20 AM,03:48 PM,09:27 AM,04:56 PM,5,4,6,4,22,100,89,0.0,1006,6,10,167,13
2019-12-24 03:00:00,9,6,0.0,1.8,2,1,7,07:20 AM,03:48 PM,09:27 AM,04:56 PM,5,2,6,2,31,100,90,2.0,1003,6,9,147,21
2019-12-24 06:00:00,9,6,0.0,1.8,2,2,7,07:20 AM,03:48 PM,09:27 AM,04:56 PM,5,4,7,4,26,65,91,2.2,1001,7,9,203,14
2019-12-24 09:00:00,9,6,0.0,1.8,2,2,7,07:20 AM,03:48 PM,09:27 AM,04:56 PM,5,4,8,4,38,84,85,0.1,1002,8,10,249,22
2019-12-24 12:00:00,9,6,0.0,1.8,2,2,7,07:20 AM,03:48 PM,09:27 AM,04:56 PM,6,6,9,6,34,80,83,0.2,1003,9,10,252,22
2019-12-24 15:00:00,9,6,0.0,1.8,2,2,7,07:20 AM,03:48 PM,09:27 AM,04:56 PM,6,5,9,5,37,85,85,0.2,1005,9,10,278,23
2019-12-24 18:00:00,9,6,0.0,1.8,2,2,7,07:20 AM,03:48 PM,09:27 AM,04:56 PM,6,4,8,4,35,100,87,0.5,1009,8,10,310,23
2019-12-24 21:00:00,9,6,0.0,1.8,2,1,7,07:20 AM,03:48 PM,09:27 AM,04:56 PM,4,3,7,3,42,86,82,0.3,1013,7,10,305,28
2019-12-25 00:00:00,8,5,0.0,3.8,2,1,0,08:35 AM,04:26 PM,09:27 AM,04:57 PM,4,3,7,3,43,85,79,0.5,1017,7,9,302,27
2019-12-25 03:00:00,8,5,0.0,3.8,2,1,0,08:35 AM,04:26 PM,09:27 AM,04:57 PM,4,3,7,3,34,74,82,0.1,1019,7,10,296,20
2019-12-25 06:00:00,8,5,0.0,3.8,2,2,0,08:35 AM,04:26 PM,09:27 AM,04:57 PM,5,3,6,3,27,70,88,0.2,1021,6,9,293,16
2019-12-25 09:00:00,8,5,0.0,3.8,2,2,0,08:35 AM,04:26 PM,09:27 AM,04:57 PM,5,3,6,3,32,70,88,0.0,1023,6,10,290,19
2019-12-25 12:00:00,8,5,0.0,3.8,2,2,0,08:35 AM,04:26 PM,09:27 AM,04:57 PM,5,5,8,5,21,63,83,0.0,1024,8,10,279,14
2019-12-25 15:00:00,8,5,0.0,3.8,2,3,0,08:35 AM,04:26 PM,09:27 AM,04:57 PM,5,7,7,7,9,34,86,0.0,1023,7,10,272,6
2019-12-25 18:00:00,8,5,0.0,3.8,2,3,0,08:35 AM,04:26 PM,09:27 AM,04:57 PM,4,5,6,5,10,24,88,0.0,1023,6,10,133,6
2019-12-25 21:00:00,8,5,0.0,3.8,2,1,0,08:35 AM,04:26 PM,09:27 AM,04:57 PM,3,2,5,2,28,100,87,0.0,1022,5,10,138,17
2019-12-26 00:00:00,9,5,0.0,1.8,2,1,0,09:42 AM,05:15 PM,09:28 AM,04:58 PM,3,1,5,1,36,92,84,0.0,1021,5,10,136,23
2019-12-26 03:00:00,9,5,0.0,1.8,2,1,0,09:42 AM,05:15 PM,09:28 AM,04:58 PM,2,0,5,0,45,100,83,0.0,1019,5,10,132,30
2019-12-26 06:00:00,9,5,0.0,1.8,2,2,0,09:42 AM,05:15 PM,09:28 AM,04:58 PM,3,0,5,0,54,100,82,0.0,1015,5,10,137,36
2019-12-26 09:00:00,9,5,0.0,1.8,2,2,0,09:42 AM,05:15 PM,09:28 AM,04:58 PM,4,0,6,0,55,84,86,0.8,1011,6,9,126,37
2019-12-26 12:00:00,9,5,0.0,1.8,2,2,0,09:42 AM,05:15 PM,09:28 AM,04:58 PM,6,3,8,3,55,100,89,1.4,1010,8,9,139,36
2019-12-26 15:00:00,9,5,0.0,1.8,2,2,0,09:42 AM,05:15 PM,09:28 AM,04:58 PM,7,6,9,6,35,99,87,2.0,1010,9,9,222,21
2019-12-26 18:00:00,9,5,0.0,1.8,2,2,0,09:42 AM,05:15 PM,09:28 AM,04:58 PM,7,6,8,6,28,79,89,2.1,1012,8,9,236,17
2019-12-26 21:00:00,9,5,0.0,1.8,2,1,0,09:42 AM,05:15 PM,09:28 AM,04:58 PM,6,6,7,6,18,89,93,0.0,1015,7,10,231,10
2019-12-27 00:00:00,7,3,0.0,3.8,2,1,0,10:36 AM,06:12 PM,09:28 AM,04:59 PM,7,7,8,7,13,87,93,0.2,1019,8,2,201,8
2019-12-27 03:00:00,7,3,0.0,3.8,2,1,0,10:36 AM,06:12 PM,09:28 AM,04:59 PM,4,3,5,3,20,32,94,0.0,1023,5,2,135,11
2019-12-27 06:00:00,7,3,0.0,3.8,2,2,0,10:36 AM,06:12 PM,09:28 AM,04:59 PM,4,1,5,1,30,65,93,0.0,1024,5,10,137,17
2019-12-27 09:00:00,7,3,0.0,3.8,2,2,0,10:36 AM,06:12 PM,09:28 AM,04:59 PM,5,1,6,1,39,74,93,0.1,1026,6,10,140,26
2019-12-27 12:00:00,7,3,0.0,3.8,2,3,0,10:36 AM,06:12 PM,09:28 AM,04:59 PM,5,3,7,3,37,56,91,0.0,1028,7,10,142,24
2019-12-27 15:00:00,7,3,0.0,3.8,2,2,0,10:36 AM,06:12 PM,09:28 AM,04:59 PM,6,4,7,4,33,82,92,0.0,1028,7,10,142,20
2019-12-27 18:00:00,7,3,0.0,3.8,2,2,0,10:36 AM,06:12 PM,09:28 AM,04:59 PM,6,3,7,3,38,75,94,0.0,1029,7,10,147,19
2019-12-27 21:00:00,7,3,0.0,3.8,2,1,0,10:36 AM,06:12 PM,09:28 AM,04:59 PM,7,3,5,3,33,27,94,0.0,1031,3,10,149,17
2019-12-28 00:00:00,9,4,0.0,5.8,2,1,8,11:18 AM,07:18 PM,09:28 AM,05:00 PM,7,5,8,5,32,70,94,0.0,1032,8,10,154,17
2019-12-28 03:00:00,9,4,0.0,5.8,2,1,8,11:18 AM,07:18 PM,09:28 AM,05:00 PM,7,5,8,5,33,32,91,0.0,1031,8,10,163,19
2019-12-28 06:00:00,9,4,0.0,5.8,2,2,8,11:18 AM,07:18 PM,09:28 AM,05:00 PM,6,5,7,5,22,65,94,0.0,1032,7,10,161,12
2019-12-28 09:00:00,9,4,0.0,5.8,2,3,8,11:18 AM,07:18 PM,09:28 AM,05:00 PM,6,4,7,4,28,47,93,0.0,1032,7,10,151,15
2019-12-28 12:00:00,9,4,0.0,5.8,2,3,8,11:18 AM,07:18 PM,09:28 AM,05:00 PM,6,5,8,5,36,48,85,0.0,1032,8,10,153,22
2019-12-28 15:00:00,9,4,0.0,5.8,2,3,8,11:18 AM,07:18 PM,09:28 AM,05:00 PM,6,6,9,6,35,46,85,0.0,1031,9,10,147,19
2019-12-28 18:00:00,9,4,0.0,5.8,2,3,8,11:18 AM,07:18 PM,09:28 AM,05:00 PM,6,4,8,4,38,18,89,0.0,1031,8,10,148,20
2019-12-28 21:00:00,9,4,0.0,5.8,2,1,8,11:18 AM,07:18 PM,09:28 AM,05:00 PM,6,4,8,4,36,48,88,0.0,1031,4,10,150,20
2019-12-29 00:00:00,10,5,0.0,5.8,2,1,15,11:50 AM,08:27 PM,09:28 AM,05:00 PM,7,5,8,5,35,69,90,0.0,1031,8,10,147,20
2019-12-29 03:00:00,10,5,0.0,5.8,2,1,15,11:50 AM,08:27 PM,09:28 AM,05:00 PM,6,4,7,4,35,70,92,0.0,1030,7,10,145,18
2019-12-29 06:00:00,10,5,0.0,5.8,2,3,15,11:50 AM,08:27 PM,09:28 AM,05:00 PM,7,5,8,5,33,30,92,0.0,1029,8,10,144,18
2019-12-29 09:00:00,10,5,0.0,5.8,2,3,15,11:50 AM,08:27 PM,09:28 AM,05:00 PM,6,5,7,5,29,49,91,0.0,1029,7,10,151,15
2019-12-29 12:00:00,10,5,0.0,5.8,2,3,15,11:50 AM,08:27 PM,09:28 AM,05:00 PM,6,7,9,7,22,29,81,0.0,1029,9,10,150,14
2019-12-29 15:00:00,10,5,0.0,5.8,2,3,15,11:50 AM,08:27 PM,09:28 AM,05:00 PM,7,8,10,8,18,35,81,0.0,1027,10,10,167,11
2019-12-29 18:00:00,10,5,0.0,5.8,2,3,15,11:50 AM,08:27 PM,09:28 AM,05:00 PM,6,7,9,7,24,24,83,0.0,1028,9,10,167,14
2019-12-29 21:00:00,10,5,0.0,5.8,2,1,15,11:50 AM,08:27 PM,09:28 AM,05:00 PM,7,5,8,5,18,2,88,0.0,1027,5,10,163,12
2019-12-30 00:00:00,12,5,0.0,5.8,3,1,22,12:15 PM,09:37 PM,09:28 AM,05:01 PM,7,7,9,7,18,0,88,0.0,1028,9,10,155,12
2019-12-30 03:00:00,12,5,0.0,5.8,3,1,22,12:15 PM,09:37 PM,09:28 AM,05:01 PM,6,5,7,5,24,0,90,0.0,1025,7,10,152,13
2019-12-30 06:00:00,12,5,0.0,5.8,3,3,22,12:15 PM,09:37 PM,09:28 AM,05:01 PM,6,6,8,6,18,0,89,0.0,1025,8,10,148,10
2019-12-30 09:00:00,12,5,0.0,5.8,3,3,22,12:15 PM,09:37 PM,09:28 AM,05:01 PM,7,7,9,7,16,0,86,0.0,1025,9,10,164,9
2019-12-30 12:00:00,12,5,0.0,5.8,3,4,22,12:15 PM,09:37 PM,09:28 AM,05:01 PM,9,12,12,12,5,0,81,0.0,1025,12,10,78,5
2019-12-30 15:00:00,12,5,0.0,5.8,3,3,22,12:15 PM,09:37 PM,09:28 AM,05:01 PM,7,10,10,10,7,23,85,0.0,1025,10,10,244,4
2019-12-30 18:00:00,12,5,0.0,5.8,3,2,22,12:15 PM,09:37 PM,09:28 AM,05:01 PM,7,8,9,8,13,100,91,0.0,1027,9,10,253,7
2019-12-30 21:00:00,12,5,0.0,5.8,3,1,22,12:15 PM,09:37 PM,09:28 AM,05:01 PM,8,5,8,5,18,100,95,0.0,1028,5,2,323,10
2019-12-31 00:00:00,7,2,0.0,3.9,3,1,26,12:35 PM,10:46 PM,09:28 AM,05:02 PM,7,8,8,8,8,18,93,0.0,1030,8,10,285,5
2019-12-31 03:00:00,7,2,0.0,3.9,3,1,26,12:35 PM,10:46 PM,09:28 AM,05:02 PM,6,6,7,6,10,24,93,0.0,1031,7,10,47,6
2019-12-31 06:00:00,7,2,0.0,3.9,3,3,26,12:35 PM,10:46 PM,09:28 AM,05:02 PM,4,3,6,3,20,26,91,0.0,1032,6,10,118,12
2019-12-31 09:00:00,7,2,0.0,3.9,3,2,26,12:35 PM,10:46 PM,09:28 AM,05:02 PM,3,2,5,2,28,100,83,0.0,1033,5,10,120,17
2019-12-31 12:00:00,7,2,0.0,3.9,3,3,26,12:35 PM,10:46 PM,09:28 AM,05:02 PM,4,3,7,3,27,15,83,0.0,1033,7,10,127,19
2019-12-31 15:00:00,7,2,0.0,3.9,3,2,26,12:35 PM,10:46 PM,09:28 AM,05:02 PM,4,4,7,4,21,67,83,0.0,1032,7,10,120,14
2019-12-31 18:00:00,7,2,0.0,3.9,3,2,26,12:35 PM,10:46 PM,09:28 AM,05:02 PM,4,3,6,3,27,77,86,0.0,1032,6,10,126,17
2019-12-31 21:00:00,7,2,0.0,3.9,3,1,26,12:35 PM,10:46 PM,09:28 AM,05:02 PM,4,2,4,2,28,56,86,0.0,1032,2,10,131,18
2020-01-01 00:00:00,9,4,0.0,5.8,2,1,37,12:52 PM,11:55 PM,09:28 AM,05:04 PM,5,3,6,3,20,67,91,0.0,1031,6,10,142,12
2020-01-01 03:00:00,9,4,0.0,5.8,2,1,37,12:52 PM,11:55 PM,09:28 AM,05:04 PM,5,4,7,4,16,75,89,0.0,1030,7,10,163,11
2020-01-01 06:00:00,9,4,0.0,5.8,2,3,37,12:52 PM,11:55 PM,09:28 AM,05:04 PM,4,3,6,3,19,10,90,0.0,1029,6,10,154,12
2020-01-01 09:00:00,9,4,0.0,5.8,2,2,37,12:52 PM,11:55 PM,09:28 AM,05:04 PM,3,0,4,0,32,7,88,0.0,1028,4,10,156,20
2020-01-01 12:00:00,9,4,0.0,5.8,2,3,37,12:52 PM,11:55 PM,09:28 AM,05:04 PM,6,8,9,8,9,0,80,0.0,1027,9,10,257,8
2020-01-01 15:00:00,9,4,0.0,5.8,2,3,37,12:52 PM,11:55 PM,09:28 AM,05:04 PM,5,7,8,7,5,8,83,0.0,1025,8,10,133,4
2020-01-01 18:00:00,9,4,0.0,5.8,2,3,37,12:52 PM,11:55 PM,09:28 AM,05:04 PM,4,2,5,2,22,32,89,0.0,1025,5,10,151,13
2020-01-01 21:00:00,9,4,0.0,5.8,2,1,37,12:52 PM,11:55 PM,09:28 AM,05:04 PM,4,2,5,2,22,28,93,0.0,1024,5,10,161,12
2020-01-02 00:00:00,10,4,0.0,1.9,3,1,44,01:07 PM,No moonset,09:28 AM,05:05 PM,4,2,5,2,21,26,93,0.0,1022,5,10,170,13
2020-01-02 03:00:00,10,4,0.0,1.9,3,1,44,01:07 PM,No moonset,09:28 AM,05:05 PM,4,2,5,2,27,26,90,0.0,1019,5,10,152,15
2020-01-02 06:00:00,10,4,0.0,1.9,3,3,44,01:07 PM,No moonset,09:28 AM,05:05 PM,4,2,5,2,32,10,91,0.0,1017,5,10,158,18
2020-01-02 09:00:00,10,4,0.0,1.9,3,3,44,01:07 PM,No moonset,09:28 AM,05:05 PM,4,2,6,2,36,7,90,0.0,1014,6,10,151,19
2020-01-02 12:00:00,10,4,0.0,1.9,3,2,44,01:07 PM,No moonset,09:28 AM,05:05 PM,6,6,9,6,31,73,83,0.0,1012,9,10,171,18
2020-01-02 15:00:00,10,4,0.0,1.9,3,2,44,01:07 PM,No moonset,09:28 AM,05:05 PM,7,7,10,7,42,100,82,0.0,1009,10,10,178,24
2020-01-02 18:00:00,10,4,0.0,1.9,3,2,44,01:07 PM,No moonset,09:28 AM,05:05 PM,8,6,10,6,30,55,90,0.6,1008,6,5,201,17
2020-01-02 21:00:00,10,4,0.0,1.9,3,1,44,01:07 PM,No moonset,09:28 AM,05:05 PM,8,4,7,4,32,100,88,0.2,1007,4,10,209,18
2020-01-03 00:00:00,8,7,0.0,5.8,2,1,51,01:22 PM,01:03 AM,09:28 AM,05:06 PM,7,7,10,7,35,100,86,0.4,1007,10,10,226,20
2020-01-03 03:00:00,8,7,0.0,5.8,2,1,51,01:22 PM,01:03 AM,09:28 AM,05:06 PM,7,5,8,5,39,100,91,0.9,1010,8,9,324,25
2020-01-03 06:00:00,8,7,0.0,5.8,2,2,51,01:22 PM,01:03 AM,09:28 AM,05:06 PM,3,3,7,3,44,80,74,1.8,1015,7,9,332,29
2020-01-03 09:00:00,8,7,0.0,5.8,2,3,51,01:22 PM,01:03 AM,09:28 AM,05:06 PM,2,3,7,3,38,37,73,0.0,1020,7,10,334,23
2020-01-03 12:00:00,8,7,0.0,5.8,2,3,51,01:22 PM,01:03 AM,09:28 AM,05:06 PM,3,4,8,4,35,45,73,0.0,1024,8,10,302,24
2020-01-03 15:00:00,8,7,0.0,5.8,2,3,51,01:22 PM,01:03 AM,09:28 AM,05:06 PM,3,3,7,3,40,9,73,0.0,1026,7,10,295,26
2020-01-03 18:00:00,8,7,0.0,5.8,2,3,51,01:22 PM,01:03 AM,09:28 AM,05:06 PM,3,3,7,3,36,37,77,0.0,1029,7,10,290,21
2020-01-03 21:00:00,8,7,0.0,5.8,2,1,51,01:22 PM,01:03 AM,09:28 AM,05:06 PM,4,3,7,3,38,58,83,0.0,1030,7,10,269,23
2020-01-04 00:00:00,8,7,0.0,2.0,2,1,59,01:37 PM,02:11 AM,09:27 AM,05:07 PM,4,3,7,3,38,65,81,0.1,1031,7,10,265,22
2020-01-04 03:00:00,8,7,0.0,2.0,2,1,59,01:37 PM,02:11 AM,09:27 AM,05:07 PM,4,3,7,3,44,74,80,0.1,1031,7,10,271,28
2020-01-04 06:00:00,8,7,0.0,2.0,2,2,59,01:37 PM,02:11 AM,09:27 AM,05:07 PM,4,4,7,4,40,99,79,0.2,1032,7,10,269,26
2020-01-04 09:00:00,8,7,0.0,2.0,2,2,59,01:37 PM,02:11 AM,09:27 AM,05:07 PM,4,4,8,4,42,74,78,0.1,1031,8,10,263,26
2020-01-04 12:00:00,8,7,0.0,2.0,2,2,59,01:37 PM,02:11 AM,09:27 AM,05:07 PM,5,5,8,5,37,86,79,0.1,1032,8,10,266,25
2020-01-04 15:00:00,8,7,0.0,2.0,2,2,59,01:37 PM,02:11 AM,09:27 AM,05:07 PM,5,5,8,5,32,87,80,0.0,1032,8,10,269,20
2020-01-04 18:00:00,8,7,0.0,2.0,2,3,59,01:37 PM,02:11 AM,09:27 AM,05:07 PM,5,5,7,5,27,19,86,0.0,1032,7,10,249,16
2020-01-04 21:00:00,8,7,0.0,2.0,2,1,59,01:37 PM,02:11 AM,09:27 AM,05:07 PM,5,4,7,4,28,23,87,0.0,1032,7,10,232,15
2020-01-05 00:00:00,10,7,0.0,2.0,2,1,66,01:54 PM,03:20 AM,09:27 AM,05:08 PM,5,5,8,5,30,72,82,0.0,1032,8,10,222,18
2020-01-05 03:00:00,10,7,0.0,2.0,2,1,66,01:54 PM,03:20 AM,09:27 AM,05:08 PM,5,4,7,4,24,59,90,0.0,1031,7,10,212,13
2020-01-05 06:00:00,10,7,0.0,2.0,2,3,66,01:54 PM,03:20 AM,09:27 AM,05:08 PM,5,5,8,5,28,53,86,0.0,1031,8,10,202,16
2020-01-05 09:00:00,10,7,0.0,2.0,2,3,66,01:54 PM,03:20 AM,09:27 AM,05:08 PM,5,5,8,5,27,32,86,0.0,1029,8,10,202,15
2020-01-05 12:00:00,10,7,0.0,2.0,2,2,66,01:54 PM,03:20 AM,09:27 AM,05:08 PM,6,7,10,7,27,73,80,0.0,1029,10,10,235,17
2020-01-05 15:00:00,10,7,0.0,2.0,2,2,66,01:54 PM,03:20 AM,09:27 AM,05:08 PM,7,7,10,7,31,64,82,0.0,1027,10,10,223,18
2020-01-05 18:00:00,10,7,0.0,2.0,2,3,66,01:54 PM,03:20 AM,09:27 AM,05:08 PM,6,6,9,6,32,28,83,0.0,1027,9,10,213,19
2020-01-05 21:00:00,10,7,0.0,2.0,2,1,66,01:54 PM,03:20 AM,09:27 AM,05:08 PM,5,5,8,5,35,9,84,0.0,1025,8,10,194,20
2020-01-06 00:00:00,9,7,0.0,2.0,3,1,73,02:13 PM,04:31 AM,09:27 AM,05:10 PM,4,3,7,3,32,62,86,0.0,1024,7,10,167,19
2020-01-06 03:00:00,9,7,0.0,2.0,3,1,73,02:13 PM,04:31 AM,09:27 AM,05:10 PM,4,4,8,4,32,73,78,0.0,1020,8,10,179,19
2020-01-06 06:00:00,9,7,0.0,2.0,3,2,73,02:13 PM,04:31 AM,09:27 AM,05:10 PM,4,5,8,5,35,85,78,0.0,1018,8,10,176,21
2020-01-06 09:00:00,9,7,0.0,2.0,3,2,73,02:13 PM,04:31 AM,09:27 AM,05:10 PM,4,5,8,5,40,78,77,0.0,1014,8,10,173,25
2020-01-06 12:00:00,9,7,0.0,2.0,3,2,73,02:13 PM,04:31 AM,09:27 AM,05:10 PM,5,6,9,6,42,100,77,0.0,1011,9,10,172,26
2020-01-06 15:00:00,9,7,0.0,2.0,3,2,73,02:13 PM,04:31 AM,09:27 AM,05:10 PM,7,6,9,6,41,84,83,1.1,1011,9,9,265,25
2020-01-06 18:00:00,9,7,0.0,2.0,3,2,73,02:13 PM,04:31 AM,09:27 AM,05:10 PM,5,4,8,4,40,86,83,1.2,1016,8,9,265,23
2020-01-06 21:00:00,9,7,0.0,2.0,3,1,73,02:13 PM,04:31 AM,09:27 AM,05:10 PM,5,4,7,4,34,6,84,0.0,1018,7,10,257,19
2020-01-07 00:00:00,13,6,0.0,2.0,3,1,80,02:38 PM,05:45 AM,09:26 AM,05:11 PM,4,3,7,3,30,82,85,0.1,1021,7,10,233,17
2020-01-07 03:00:00,13,6,0.0,2.0,3,1,80,02:38 PM,05:45 AM,09:26 AM,05:11 PM,4,3,6,3,31,11,87,0.0,1019,6,10,186,17
2020-01-07 06:00:00,13,6,0.0,2.0,3,2,80,02:38 PM,05:45 AM,09:26 AM,05:11 PM,5,4,7,4,28,77,86,0.0,1018,7,10,174,16
2020-01-07 09:00:00,13,6,0.0,2.0,3,2,80,02:38 PM,05:45 AM,09:26 AM,05:11 PM,5,5,8,5,39,88,81,0.2,1016,8,2,165,22
2020-01-07 12:00:00,13,6,0.0,2.0,3,3,80,02:38 PM,05:45 AM,09:26 AM,05:11 PM,9,9,11,9,36,100,87,0.5,1014,11,2,186,18
2020-01-07 15:00:00,13,6,0.0,2.0,3,4,80,02:38 PM,05:45 AM,09:26 AM,05:11 PM,11,11,13,11,51,61,85,0.0,1010,13,10,196,26
2020-01-07 18:00:00,13,6,0.0,2.0,3,3,80,02:38 PM,05:45 AM,09:26 AM,05:11 PM,11,11,13,11,48,94,86,0.1,1010,13,10,212,26
2020-01-07 21:00:00,13,6,0.0,2.0,3,1,80,02:38 PM,05:45 AM,09:26 AM,05:11 PM,10,11,13,11,40,74,85,0.0,1010,13,10,212,21
2020-01-08 00:00:00,8,6,0.0,3.9,2,1,88,03:11 PM,06:59 AM,09:26 AM,05:12 PM,8,8,10,8,36,53,83,0.2,1013,10,5,269,21
2020-01-08 03:00:00,8,6,0.0,3.9,2,1,88,03:11 PM,06:59 AM,09:26 AM,05:12 PM,6,6,9,6,42,77,83,0.0,1015,9,10,252,24
2020-01-08 06:00:00,8,6,0.0,3.9,2,2,88,03:11 PM,06:59 AM,09:26 AM,05:12 PM,5,5,8,5,35,58,81,0.1,1017,8,10,280,21
2020-01-08 09:00:00,8,6,0.0,3.9,2,2,88,03:11 PM,06:59 AM,09:26 AM,05:12 PM,3,4,7,4,31,100,76,0.0,1019,7,10,276,20
2020-01-08 12:00:00,8,6,0.0,3.9,2,2,88,03:11 PM,06:59 AM,09:26 AM,05:12 PM,3,5,8,5,25,100,72,0.0,1021,8,10,265,17
2020-01-08 15:00:00,8,6,0.0,3.9,2,3,88,03:11 PM,06:59 AM,09:26 AM,05:12 PM,3,6,8,6,18,29,74,0.0,1021,8,10,263,12
2020-01-08 18:00:00,8,6,0.0,3.9,2,3,88,03:11 PM,06:59 AM,09:26 AM,05:12 PM,5,6,7,6,11,6,84,0.0,1021,7,10,225,8
2020-01-08 21:00:00,8,6,0.0,3.9,2,1,88,03:11 PM,06:59 AM,09:26 AM,05:12 PM,3,4,6,4,13,85,84,0.0,1019,6,10,148,8
2020-01-09 00:00:00,9,4,0.0,2.0,2,1,95,03:55 PM,08:10 AM,09:25 AM,05:14 PM,4,2,6,2,23,100,88,0.3,1015,6,2,133,16
2020-01-09 03:00:00,9,4,0.0,2.0,2,1,95,03:55 PM,08:10 AM,09:25 AM,05:14 PM,5,2,6,2,36,100,93,6.8,1003,6,7,105,24
2020-01-09 06:00:00,9,4,0.0,2.0,2,2,95,03:55 PM,08:10 AM,09:25 AM,05:14 PM,8,6,9,6,32,78,92,7.5,999,9,7,174,17
2020-01-09 09:00:00,9,4,0.0,2.0,2,3,95,03:55 PM,08:10 AM,09:25 AM,05:14 PM,6,4,8,4,43,44,90,0.0,1000,8,10,268,27
2020-01-09 12:00:00,9,4,0.0,2.0,2,2,95,03:55 PM,08:10 AM,09:25 AM,05:14 PM,4,3,6,3,25,91,87,0.1,1003,6,10,292,18
2020-01-09 15:00:00,9,4,0.0,2.0,2,2,95,03:55 PM,08:10 AM,09:25 AM,05:14 PM,4,5,7,5,14,87,82,0.0,1003,7,10,305,10
2020-01-09 18:00:00,9,4,0.0,2.0,2,2,95,03:55 PM,08:10 AM,09:25 AM,05:14 PM,4,3,6,3,23,98,85,0.1,1006,6,10,320,15
2020-01-09 21:00:00,9,4,0.0,2.0,2,1,95,03:55 PM,08:10 AM,09:25 AM,05:14 PM,5,4,8,4,24,100,91,0.2,1009,4,10,359,17
2020-01-10 00:00:00,7,1,0.0,3.9,2,1,100,04:53 PM,09:14 AM,09:24 AM,05:15 PM,4,3,6,3,26,100,86,0.5,1014,6,2,339,18
2020-01-10 03:00:00,7,1,0.0,3.9,2,1,100,04:53 PM,09:14 AM,09:24 AM,05:15 PM,2,1,5,1,28,63,84,0.0,1016,5,10,313,17
2020-01-10 06:00:00,7,1,0.0,3.9,2,3,100,04:53 PM,09:14 AM,09:24 AM,05:15 PM,3,3,5,3,20,58,81,0.0,1020,5,10,304,12
2020-01-10 09:00:00,7,1,0.0,3.9,2,2,100,04:53 PM,09:14 AM,09:24 AM,05:15 PM,4,3,6,3,20,69,86,0.0,1022,6,10,296,13
2020-01-10 12:00:00,7,1,0.0,3.9,2,2,100,04:53 PM,09:14 AM,09:24 AM,05:15 PM,3,5,7,5,18,72,77,0.1,1024,7,10,253,13
2020-01-10 15:00:00,7,1,0.0,3.9,2,3,100,04:53 PM,09:14 AM,09:24 AM,05:15 PM,3,4,7,4,20,14,78,0.0,1023,7,10,213,14
2020-01-10 18:00:00,7,1,0.0,3.9,2,2,100,04:53 PM,09:14 AM,09:24 AM,05:15 PM,2,1,5,1,31,37,81,0.0,1023,5,10,185,18
2020-01-10 21:00:00,7,1,0.0,3.9,2,1,100,04:53 PM,09:14 AM,09:24 AM,05:15 PM,3,1,4,1,31,94,81,0.0,1022,1,10,176,18
2020-01-11 00:00:00,12,7,0.0,2.0,4,1,100,06:04 PM,10:06 AM,09:24 AM,05:17 PM,4,4,7,4,35,50,82,0.0,1021,7,10,176,19
2020-01-11 03:00:00,12,7,0.0,2.0,4,1,100,06:04 PM,10:06 AM,09:24 AM,05:17 PM,6,5,9,5,52,40,79,0.0,1018,9,10,210,30
2020-01-11 06:00:00,12,7,0.0,2.0,4,2,100,06:04 PM,10:06 AM,09:24 AM,05:17 PM,6,7,10,7,47,94,80,0.0,1016,10,10,193,26
2020-01-11 09:00:00,12,7,0.0,2.0,4,3,100,06:04 PM,10:06 AM,09:24 AM,05:17 PM,7,7,10,7,44,96,82,0.1,1014,10,10,189,24
2020-01-11 12:00:00,12,7,0.0,2.0,4,3,100,06:04 PM,10:06 AM,09:24 AM,05:17 PM,8,8,11,8,51,100,81,0.2,1013,11,2,204,28
2020-01-11 15:00:00,12,7,0.0,2.0,4,3,100,06:04 PM,10:06 AM,09:24 AM,05:17 PM,8,9,12,9,50,100,78,0.0,1011,12,10,205,28
2020-01-11 18:00:00,12,7,0.0,2.0,4,2,100,06:04 PM,10:06 AM,09:24 AM,05:17 PM,9,7,10,7,36,100,92,1.9,1012,10,9,272,22
