date_time,Milton_maxtempC,Milton_mintempC,Milton_totalSnow_cm,Milton_sunHour,Milton_uvIndex,Milton_uvIndex,Milton_moon_illumination,Milton_moonrise,Milton_moonset,Milton_sunrise,Milton_sunset,Milton_DewPointC,Milton_FeelsLikeC,Milton_HeatIndexC,Milton_WindChillC,Milton_WindGustKmph,Milton_cloudcover,Milton_humidity,Milton_precipMM,Milton_pressure,Milton_tempC,Milton_visibility,Milton_winddirDegree,Milton_windspeedKmph
2020-01-28 03:00:00,-0,-2,0.0,4.9,1,1,18,10:54 AM,10:13 PM,08:40 AM,06:25 PM,-4,-4,0,-4,19,79,77,0.0,1013,0,10,299,14
2020-01-28 06:00:00,-0,-2,0.0,4.9,1,1,18,10:54 AM,10:13 PM,08:40 AM,06:25 PM,-4,-5,-1,-5,18,94,81,0.0,1013,-1,10,308,13
2020-01-28 09:00:00,-0,-2,0.0,4.9,1,1,18,10:54 AM,10:13 PM,08:40 AM,06:25 PM,-5,-6,-1,-6,16,94,78,0.0,1015,-1,10,317,13
2020-01-28 12:00:00,-0,-2,0.0,4.9,1,1,18,10:54 AM,10:13 PM,08:40 AM,06:25 PM,-6,-6,-1,-6,15,100,73,0.0,1016,-1,10,312,13
2020-01-28 15:00:00,-0,-2,0.0,4.9,1,1,18,10:54 AM,10:13 PM,08:40 AM,06:25 PM,-5,-5,-1,-5,15,100,72,0.0,1016,-1,10,311,13
2020-01-28 18:00:00,-0,-2,0.0,4.9,1,1,18,10:54 AM,10:13 PM,08:40 AM,06:25 PM,-5,-5,-0,-5,17,99,72,0.0,1017,-0,10,316,13
2020-01-28 21:00:00,-0,-2,0.0,4.9,1,1,18,10:54 AM,10:13 PM,08:40 AM,06:25 PM,-5,-5,-1,-5,18,98,76,0.0,1018,-1,9,327,14
2020-01-29 00:00:00,-2,-7,0.1,9.9,1,1,26,11:17 AM,11:13 PM,08:39 AM,06:26 PM,-5,-6,-2,-6,17,96,81,0.1,1020,-2,7,338,14
2020-01-29 03:00:00,-2,-7,0.1,9.9,1,1,26,11:17 AM,11:13 PM,08:39 AM,06:26 PM,-7,-8,-4,-8,16,82,77,0.1,1020,-4,8,353,13
2020-01-29 06:00:00,-2,-7,0.1,9.9,1,1,26,11:17 AM,11:13 PM,08:39 AM,06:26 PM,-8,-10,-5,-10,14,41,77,0.0,1021,-5,10,354,12
2020-01-29 09:00:00,-2,-7,0.1,9.9,1,2,26,11:17 AM,11:13 PM,08:39 AM,06:26 PM,-9,-9,-5,-9,12,6,75,0.0,1023,-5,10,354,10
2020-01-29 12:00:00,-2,-7,0.1,9.9,1,2,26,11:17 AM,11:13 PM,08:39 AM,06:26 PM,-9,-7,-3,-7,9,1,65,0.0,1024,-3,10,245,8
2020-01-29 15:00:00,-2,-7,0.1,9.9,1,2,26,11:17 AM,11:13 PM,08:39 AM,06:26 PM,-10,-4,-2,-4,8,10,53,0.0,1024,-2,10,33,6
2020-01-29 18:00:00,-2,-7,0.1,9.9,1,2,26,11:17 AM,11:13 PM,08:39 AM,06:26 PM,-10,-5,-2,-5,9,19,56,0.0,1024,-2,10,37,8
2020-01-29 21:00:00,-2,-7,0.1,9.9,1,1,26,11:17 AM,11:13 PM,08:39 AM,06:26 PM,-9,-7,-4,-7,10,24,63,0.0,1025,-4,10,38,8
2020-01-30 00:00:00,-1,-9,0.0,9.9,2,1,33,11:39 AM,No moonset,08:38 AM,06:27 PM,-9,-7,-4,-7,7,30,63,0.0,1026,-6,10,41,6
2020-01-30 03:00:00,-1,-9,0.0,9.9,2,1,33,11:39 AM,No moonset,08:38 AM,06:27 PM,-9,-7,-3,-7,11,29,65,0.0,1026,-3,10,52,9
2020-01-30 06:00:00,-1,-9,0.0,9.9,2,1,33,11:39 AM,No moonset,08:38 AM,06:27 PM,-8,-7,-3,-7,13,80,69,0.0,1025,-3,10,64,10
2020-01-30 09:00:00,-1,-9,0.0,9.9,2,2,33,11:39 AM,No moonset,08:38 AM,06:27 PM,-7,-7,-3,-7,15,75,72,0.0,1026,-3,10,90,12
2020-01-30 12:00:00,-1,-9,0.0,9.9,2,2,33,11:39 AM,No moonset,08:38 AM,06:27 PM,-7,-6,-2,-6,15,32,70,0.0,1026,-2,10,98,12
2020-01-30 15:00:00,-1,-9,0.0,9.9,2,1,33,11:39 AM,No moonset,08:38 AM,06:27 PM,-6,-6,-1,-6,16,54,71,0.0,1025,-1,10,85,13
2020-01-30 18:00:00,-1,-9,0.0,9.9,2,2,33,11:39 AM,No moonset,08:38 AM,06:27 PM,-6,-6,-2,-6,15,54,71,0.0,1024,-3,10,82,13
2020-01-30 21:00:00,-1,-9,0.0,9.9,2,1,33,11:39 AM,No moonset,08:38 AM,06:27 PM,-6,-7,-5,-7,13,21,72,0.0,1025,-7,10,74,10
2020-01-31 00:00:00,-0,-5,0.0,5.0,1,1,37,12:01 PM,12:12 AM,08:37 AM,06:29 PM,-6,-8,-6,-8,10,50,76,0.0,1025,-7,10,50,8
2020-01-31 03:00:00,-0,-5,0.0,5.0,1,1,37,12:01 PM,12:12 AM,08:37 AM,06:29 PM,-5,-5,-3,-5,6,81,81,0.0,1025,-3,10,44,5
2020-01-31 06:00:00,-0,-5,0.0,5.0,1,1,37,12:01 PM,12:12 AM,08:37 AM,06:29 PM,-5,-5,-3,-5,6,92,84,0.0,1025,-3,10,54,5
2020-01-31 09:00:00,-0,-5,0.0,5.0,1,1,37,12:01 PM,12:12 AM,08:37 AM,06:29 PM,-5,-4,-3,-4,6,100,85,0.0,1025,-3,10,48,5
2020-01-31 12:00:00,-0,-5,0.0,5.0,1,1,37,12:01 PM,12:12 AM,08:37 AM,06:29 PM,-5,-3,-2,-3,6,100,81,0.0,1025,-2,10,55,5
2020-01-31 15:00:00,-0,-5,0.0,5.0,1,1,37,12:01 PM,12:12 AM,08:37 AM,06:29 PM,-4,-2,-1,-2,4,100,77,0.0,1023,-1,10,93,4
2020-01-31 18:00:00,-0,-5,0.0,5.0,1,1,37,12:01 PM,12:12 AM,08:37 AM,06:29 PM,-3,-1,-1,-1,3,92,82,0.0,1022,-1,8,117,2
2020-01-31 21:00:00,-0,-5,0.0,5.0,1,1,37,12:01 PM,12:12 AM,08:37 AM,06:29 PM,-3,-2,-1,-2,3,68,86,0.1,1022,-2,7,145,3
2020-02-01 00:00:00,1,-2,0.3,8.3,2,1,49,12:25 PM,01:13 AM,08:36 AM,06:30 PM,-4,-4,-2,-4,4,45,77,0.0,1021,-4,10,187,3
2020-02-01 03:00:00,1,-2,0.3,8.3,2,1,49,12:25 PM,01:13 AM,08:36 AM,06:30 PM,-4,-3,-1,-3,7,34,80,0.0,1020,-1,10,263,5
2020-02-01 06:00:00,1,-2,0.3,8.3,2,1,49,12:25 PM,01:13 AM,08:36 AM,06:30 PM,-4,-4,-1,-4,8,30,84,0.0,1019,-1,10,274,6
2020-02-01 09:00:00,1,-2,0.3,8.3,2,2,49,12:25 PM,01:13 AM,08:36 AM,06:30 PM,-4,-3,-1,-3,6,16,81,0.0,1017,-1,10,260,5
2020-02-01 12:00:00,1,-2,0.3,8.3,2,1,49,12:25 PM,01:13 AM,08:36 AM,06:30 PM,-5,-3,-0,-3,8,51,70,0.0,1015,-0,10,209,7
2020-02-01 15:00:00,1,-2,0.3,8.3,2,1,49,12:25 PM,01:13 AM,08:36 AM,06:30 PM,-6,-2,1,-2,12,100,61,0.0,1012,1,10,208,10
2020-02-01 18:00:00,1,-2,0.3,8.3,2,1,49,12:25 PM,01:13 AM,08:36 AM,06:30 PM,-4,-3,1,-3,14,100,72,0.1,1009,1,8,207,12
2020-02-01 21:00:00,1,-2,0.3,8.3,2,1,49,12:25 PM,01:13 AM,08:36 AM,06:30 PM,-1,-5,-1,-5,18,100,94,0.2,1007,-1,4,207,14
2020-02-02 00:00:00,2,-4,0.9,5.0,1,1,57,12:51 PM,02:14 AM,08:35 AM,06:32 PM,-2,-5,-0,-5,19,96,92,0.2,1005,-0,5,225,15
2020-02-02 03:00:00,2,-4,0.9,5.0,1,1,57,12:51 PM,02:14 AM,08:35 AM,06:32 PM,-2,-4,0,-4,21,92,87,0.0,1003,0,10,248,15
2020-02-02 06:00:00,2,-4,0.9,5.0,1,1,57,12:51 PM,02:14 AM,08:35 AM,06:32 PM,-3,-5,-0,-5,20,95,83,0.0,1002,-0,10,251,14
2020-02-02 09:00:00,2,-4,0.9,5.0,1,1,57,12:51 PM,02:14 AM,08:35 AM,06:32 PM,-2,-4,0,-4,14,89,86,0.2,1000,0,7,225,11
2020-02-02 12:00:00,2,-4,0.9,5.0,1,1,57,12:51 PM,02:14 AM,08:35 AM,06:32 PM,-1,-4,0,-4,20,100,94,0.3,997,0,5,213,15
2020-02-02 15:00:00,2,-4,0.9,5.0,1,1,57,12:51 PM,02:14 AM,08:35 AM,06:32 PM,1,-3,1,-3,21,100,97,0.2,995,1,7,219,15
2020-02-02 18:00:00,2,-4,0.9,5.0,1,1,57,12:51 PM,02:14 AM,08:35 AM,06:32 PM,2,-2,2,-2,22,100,97,0.3,995,1,5,255,14
2020-02-02 21:00:00,2,-4,0.9,5.0,1,1,57,12:51 PM,02:14 AM,08:35 AM,06:32 PM,2,-2,1,-2,24,100,96,0.3,997,-2,7,261,15
2020-02-03 00:00:00,4,1,0.0,8.3,1,1,64,01:22 PM,03:17 AM,08:34 AM,06:33 PM,1,-4,-1,-4,26,100,92,0.7,1000,-2,5,271,17
2020-02-03 03:00:00,4,1,0.0,8.3,1,1,64,01:22 PM,03:17 AM,08:34 AM,06:33 PM,-1,-2,2,-2,29,77,83,0.0,1003,2,10,283,18
2020-02-03 06:00:00,4,1,0.0,8.3,1,1,64,01:22 PM,03:17 AM,08:34 AM,06:33 PM,-2,-3,1,-3,24,35,81,0.0,1007,1,10,276,15
2020-02-03 09:00:00,4,1,0.0,8.3,1,1,64,01:22 PM,03:17 AM,08:34 AM,06:33 PM,-2,-3,1,-3,20,62,81,0.0,1010,1,10,250,14
2020-02-03 12:00:00,4,1,0.0,8.3,1,2,64,01:22 PM,03:17 AM,08:34 AM,06:33 PM,-2,-1,2,-1,17,75,76,0.0,1011,2,10,256,13
2020-02-03 15:00:00,4,1,0.0,8.3,1,2,64,01:22 PM,03:17 AM,08:34 AM,06:33 PM,-1,2,4,2,11,39,74,0.0,1011,4,10,278,9
2020-02-03 18:00:00,4,1,0.0,8.3,1,2,64,01:22 PM,03:17 AM,08:34 AM,06:33 PM,0,3,4,3,6,38,81,0.0,1011,4,10,235,4
2020-02-03 21:00:00,4,1,0.0,8.3,1,1,64,01:22 PM,03:17 AM,08:34 AM,06:33 PM,0,1,2,1,10,22,86,0.0,1011,2,10,95,6
2020-02-04 00:00:00,2,-2,0.0,8.3,1,1,72,01:59 PM,04:21 AM,08:33 AM,06:34 PM,-0,-2,2,-2,17,63,88,0.0,1009,2,10,47,11
2020-02-04 03:00:00,2,-2,0.0,8.3,1,1,72,01:59 PM,04:21 AM,08:33 AM,06:34 PM,-0,-2,2,-2,17,100,89,0.1,1008,2,7,30,12
2020-02-04 06:00:00,2,-2,0.0,8.3,1,1,72,01:59 PM,04:21 AM,08:33 AM,06:34 PM,-1,-3,1,-3,19,100,84,0.1,1008,1,5,14,14
2020-02-04 09:00:00,2,-2,0.0,8.3,1,1,72,01:59 PM,04:21 AM,08:33 AM,06:34 PM,-3,-4,1,-4,22,100,78,0.0,1010,1,10,119,17
2020-02-04 12:00:00,2,-2,0.0,8.3,1,1,72,01:59 PM,04:21 AM,08:33 AM,06:34 PM,-3,-3,1,-3,20,90,74,0.0,1012,1,9,350,16
2020-02-04 15:00:00,2,-2,0.0,8.3,1,2,72,01:59 PM,04:21 AM,08:33 AM,06:34 PM,-4,-3,2,-3,19,57,67,0.1,1013,2,8,343,16
2020-02-04 18:00:00,2,-2,0.0,8.3,1,2,72,01:59 PM,04:21 AM,08:33 AM,06:34 PM,-5,-4,0,-4,21,40,65,0.0,1015,0,10,338,16
2020-02-04 21:00:00,2,-2,0.0,8.3,1,1,72,01:59 PM,04:21 AM,08:33 AM,06:34 PM,-7,-7,-1,-7,24,53,66,0.0,1018,-1,10,330,18
2020-02-05 00:00:00,-3,-8,0.1,8.3,2,1,79,02:44 PM,05:27 AM,08:31 AM,06:36 PM,-7,-8,-2,-8,26,45,69,0.0,1019,-2,10,327,20
2020-02-05 03:00:00,-3,-8,0.1,8.3,2,1,79,02:44 PM,05:27 AM,08:31 AM,06:36 PM,-9,-10,-4,-10,25,65,67,0.0,1020,-4,10,337,20
2020-02-05 06:00:00,-3,-8,0.1,8.3,2,1,79,02:44 PM,05:27 AM,08:31 AM,06:36 PM,-10,-11,-5,-11,21,95,68,0.0,1022,-5,9,229,17
2020-02-05 09:00:00,-3,-8,0.1,8.3,2,2,79,02:44 PM,05:27 AM,08:31 AM,06:36 PM,-12,-12,-6,-12,15,61,66,0.1,1024,-6,8,6,13
2020-02-05 12:00:00,-3,-8,0.1,8.3,2,2,79,02:44 PM,05:27 AM,08:31 AM,06:36 PM,-12,-9,-5,-9,12,8,56,0.0,1024,-5,10,27,10
2020-02-05 15:00:00,-3,-8,0.1,8.3,2,1,79,02:44 PM,05:27 AM,08:31 AM,06:36 PM,-12,-7,-3,-7,9,30,52,0.0,1022,-3,10,59,8
2020-02-05 18:00:00,-3,-8,0.1,8.3,2,1,79,02:44 PM,05:27 AM,08:31 AM,06:36 PM,-12,-9,-4,-9,13,91,57,0.0,1020,-4,10,72,10
2020-02-05 21:00:00,-3,-8,0.1,8.3,2,1,79,02:44 PM,05:27 AM,08:31 AM,06:36 PM,-10,-9,-5,-9,17,97,63,0.1,1018,-6,8,74,14
2020-02-06 00:00:00,-2,-4,3.1,5.0,1,1,87,03:40 PM,06:29 AM,08:30 AM,06:37 PM,-7,-8,-5,-8,20,94,76,0.2,1014,-7,4,68,16
2020-02-06 03:00:00,-2,-4,3.1,5.0,1,1,87,03:40 PM,06:29 AM,08:30 AM,06:37 PM,-4,-9,-3,-9,23,99,93,0.9,1010,-3,2,57,18
2020-02-06 06:00:00,-2,-4,3.1,5.0,1,1,87,03:40 PM,06:29 AM,08:30 AM,06:37 PM,-4,-10,-3,-10,29,98,94,1.4,1007,-3,5,46,22
2020-02-06 09:00:00,-2,-4,3.1,5.0,1,1,87,03:40 PM,06:29 AM,08:30 AM,06:37 PM,-4,-10,-3,-10,26,100,93,0.2,1005,-3,7,42,20
2020-02-06 12:00:00,-2,-4,3.1,5.0,1,1,87,03:40 PM,06:29 AM,08:30 AM,06:37 PM,-4,-9,-3,-9,24,100,92,0.3,1004,-3,5,39,19
2020-02-06 15:00:00,-2,-4,3.1,5.0,1,1,87,03:40 PM,06:29 AM,08:30 AM,06:37 PM,-4,-9,-3,-9,25,100,92,0.1,1002,-3,8,34,20
2020-02-06 18:00:00,-2,-4,3.1,5.0,1,1,87,03:40 PM,06:29 AM,08:30 AM,06:37 PM,-3,-8,-2,-8,28,100,94,0.1,999,-2,7,41,21
2020-02-06 21:00:00,-2,-4,3.1,5.0,1,1,87,03:40 PM,06:29 AM,08:30 AM,06:37 PM,-4,-9,-3,-9,28,97,94,0.8,999,-3,7,35,22
2020-02-07 00:00:00,-5,-13,2.3,6.7,1,1,95,04:45 PM,07:26 AM,08:29 AM,06:38 PM,-5,-10,-4,-10,27,91,93,1.7,999,-4,2,26,22
2020-02-07 03:00:00,-5,-13,2.3,6.7,1,1,95,04:45 PM,07:26 AM,08:29 AM,06:38 PM,-5,-11,-4,-11,28,93,92,0.9,996,-4,2,22,22
2020-02-07 06:00:00,-5,-13,2.3,6.7,1,1,95,04:45 PM,07:26 AM,08:29 AM,06:38 PM,-6,-11,-5,-11,26,100,90,1.2,995,-5,5,12,21
2020-02-07 09:00:00,-5,-13,2.3,6.7,1,1,95,04:45 PM,07:26 AM,08:29 AM,06:38 PM,-7,-12,-5,-12,30,100,87,0.1,995,-5,7,123,24
2020-02-07 12:00:00,-5,-13,2.3,6.7,1,1,95,04:45 PM,07:26 AM,08:29 AM,06:38 PM,-7,-13,-5,-13,31,100,86,0.3,995,-5,1,344,27
2020-02-07 15:00:00,-5,-13,2.3,6.7,1,2,95,04:45 PM,07:26 AM,08:29 AM,06:38 PM,-8,-12,-5,-12,32,82,77,0.1,998,-5,3,328,27
2020-02-07 18:00:00,-5,-13,2.3,6.7,1,2,95,04:45 PM,07:26 AM,08:29 AM,06:38 PM,-10,-14,-6,-14,31,39,73,0.0,1002,-6,10,315,26
2020-02-07 21:00:00,-5,-13,2.3,6.7,1,1,95,04:45 PM,07:26 AM,08:29 AM,06:38 PM,-12,-15,-9,-15,26,32,71,0.0,1008,-10,10,313,20
2020-02-08 00:00:00,-8,-12,0.0,10.0,1,1,100,05:58 PM,08:16 AM,08:28 AM,06:40 PM,-12,-13,-9,-13,15,53,71,0.0,1012,-11,10,331,13
2020-02-08 03:00:00,-8,-12,0.0,10.0,1,1,100,05:58 PM,08:16 AM,08:28 AM,06:40 PM,-13,-14,-9,-14,11,80,77,0.0,1014,-9,10,355,9
2020-02-08 06:00:00,-8,-12,0.0,10.0,1,1,100,05:58 PM,08:16 AM,08:28 AM,06:40 PM,-14,-16,-10,-16,12,100,76,0.0,1017,-10,10,349,10
2020-02-08 09:00:00,-8,-12,0.0,10.0,1,2,100,05:58 PM,08:16 AM,08:28 AM,06:40 PM,-14,-17,-11,-17,14,70,74,0.0,1021,-11,10,232,11
2020-02-08 12:00:00,-8,-12,0.0,10.0,1,2,100,05:58 PM,08:16 AM,08:28 AM,06:40 PM,-15,-16,-10,-16,12,13,67,0.0,1023,-10,10,12,10
2020-02-08 15:00:00,-8,-12,0.0,10.0,1,2,100,05:58 PM,08:16 AM,08:28 AM,06:40 PM,-15,-13,-8,-13,10,22,59,0.0,1024,-8,10,48,9
2020-02-08 18:00:00,-8,-12,0.0,10.0,1,2,100,05:58 PM,08:16 AM,08:28 AM,06:40 PM,-14,-12,-8,-12,11,24,62,0.0,1025,-8,10,89,9
2020-02-08 21:00:00,-8,-12,0.0,10.0,1,1,100,05:58 PM,08:16 AM,08:28 AM,06:40 PM,-12,-12,-9,-12,12,43,70,0.0,1027,-9,10,103,9
2020-02-09 00:00:00,1,-6,0.9,5.1,1,1,100,07:15 PM,08:59 AM,08:26 AM,06:41 PM,-10,-11,-9,-11,11,81,78,0.0,1028,-10,10,104,8
2020-02-09 03:00:00,1,-6,0.9,5.1,1,1,100,07:15 PM,08:59 AM,08:26 AM,06:41 PM,-9,-9,-6,-9,7,79,83,0.0,1028,-6,10,114,5
2020-02-09 06:00:00,1,-6,0.9,5.1,1,1,100,07:15 PM,08:59 AM,08:26 AM,06:41 PM,-9,-7,-6,-7,4,73,83,0.0,1029,-6,10,130,3
2020-02-09 09:00:00,1,-6,0.9,5.1,1,2,100,07:15 PM,08:59 AM,08:26 AM,06:41 PM,-7,-7,-5,-7,6,85,85,0.0,1030,-5,10,172,5
2020-02-09 12:00:00,1,-6,0.9,5.1,1,1,100,07:15 PM,08:59 AM,08:26 AM,06:41 PM,-5,-5,-2,-5,11,70,81,0.0,1029,-2,10,195,9
2020-02-09 15:00:00,1,-6,0.9,5.1,1,1,100,07:15 PM,08:59 AM,08:26 AM,06:41 PM,-3,-4,0,-4,21,100,77,0.0,1027,0,10,210,16
2020-02-09 18:00:00,1,-6,0.9,5.1,1,1,100,07:15 PM,08:59 AM,08:26 AM,06:41 PM,-2,-5,1,-5,31,100,81,0.1,1024,1,8,204,22
2020-02-09 21:00:00,1,-6,0.9,5.1,1,1,100,07:15 PM,08:59 AM,08:26 AM,06:41 PM,-1,-5,0,-5,31,100,95,1.0,1021,-1,4,184,21
2020-02-10 00:00:00,3,-1,0.0,8.3,1,1,83,08:33 PM,09:35 AM,08:25 AM,06:42 PM,1,-4,1,-4,35,100,98,1.9,1017,-2,5,195,23
2020-02-10 03:00:00,3,-1,0.0,8.3,1,1,83,08:33 PM,09:35 AM,08:25 AM,06:42 PM,2,-3,2,-3,35,100,97,0.3,1014,2,10,228,21
2020-02-10 06:00:00,3,-1,0.0,8.3,1,1,83,08:33 PM,09:35 AM,08:25 AM,06:42 PM,1,-2,2,-2,26,100,94,0.7,1013,2,9,249,15
2020-02-10 09:00:00,3,-1,0.0,8.3,1,1,83,08:33 PM,09:35 AM,08:25 AM,06:42 PM,-1,-2,1,-2,17,99,89,0.1,1015,1,9,288,11
2020-02-10 12:00:00,3,-1,0.0,8.3,1,2,83,08:33 PM,09:35 AM,08:25 AM,06:42 PM,-2,-3,1,-3,17,79,81,0.0,1017,1,10,305,13
2020-02-10 15:00:00,3,-1,0.0,8.3,1,2,83,08:33 PM,09:35 AM,08:25 AM,06:42 PM,-1,-1,2,-1,13,35,81,0.0,1018,2,10,325,11
2020-02-10 18:00:00,3,-1,0.0,8.3,1,2,83,08:33 PM,09:35 AM,08:25 AM,06:42 PM,-0,-0,2,-0,9,25,85,0.0,1019,2,10,246,7
2020-02-10 21:00:00,3,-1,0.0,8.3,1,1,83,08:33 PM,09:35 AM,08:25 AM,06:42 PM,-2,-3,-0,-3,10,56,89,0.0,1021,-0,10,33,7
2020-02-11 00:00:00,1,-1,0.0,5.1,1,1,75,09:51 PM,10:07 AM,08:24 AM,06:44 PM,-3,-4,-1,-4,11,99,88,0.0,1021,-1,10,18,7
2020-02-11 03:00:00,1,-1,0.0,5.1,1,1,75,09:51 PM,10:07 AM,08:24 AM,06:44 PM,-3,-2,-1,-2,6,99,89,0.0,1019,-1,10,121,4
2020-02-11 06:00:00,1,-1,0.0,5.1,1,1,75,09:51 PM,10:07 AM,08:24 AM,06:44 PM,-3,-2,-1,-2,6,100,89,0.0,1018,-1,10,321,4
2020-02-11 09:00:00,1,-1,0.0,5.1,1,1,75,09:51 PM,10:07 AM,08:24 AM,06:44 PM,-4,-4,-1,-4,11,100,84,0.0,1017,-1,10,286,8
2020-02-11 12:00:00,1,-1,0.0,5.1,1,1,75,09:51 PM,10:07 AM,08:24 AM,06:44 PM,-4,-4,-1,-4,12,100,77,0.0,1016,-1,10,249,10
2020-02-11 15:00:00,1,-1,0.0,5.1,1,1,75,09:51 PM,10:07 AM,08:24 AM,06:44 PM,-3,-4,1,-4,20,100,74,0.0,1015,1,10,254,16
2020-02-11 18:00:00,1,-1,0.0,5.1,1,1,75,09:51 PM,10:07 AM,08:24 AM,06:44 PM,-3,-4,1,-4,28,90,73,0.0,1014,1,10,257,20
2020-02-11 21:00:00,1,-1,0.0,5.1,1,1,75,09:51 PM,10:07 AM,08:24 AM,06:44 PM,-3,-5,0,-5,30,71,77,0.0,1015,0,10,268,21
2020-02-12 00:00:00,1,-3,0.0,10.2,2,1,68,11:08 PM,10:36 AM,08:22 AM,06:45 PM,-5,-7,-2,-7,28,56,78,0.1,1017,-2,9,271,20
2020-02-12 03:00:00,1,-3,0.0,10.2,2,1,68,11:08 PM,10:36 AM,08:22 AM,06:45 PM,-6,-9,-3,-9,29,19,77,0.0,1019,-3,10,267,21
2020-02-12 06:00:00,1,-3,0.0,10.2,2,1,68,11:08 PM,10:36 AM,08:22 AM,06:45 PM,-6,-9,-3,-9,28,16,78,0.0,1020,-3,10,260,20
2020-02-12 09:00:00,1,-3,0.0,10.2,2,2,68,11:08 PM,10:36 AM,08:22 AM,06:45 PM,-6,-9,-3,-9,26,10,78,0.0,1021,-3,10,249,19
2020-02-12 12:00:00,1,-3,0.0,10.2,2,2,68,11:08 PM,10:36 AM,08:22 AM,06:45 PM,-5,-6,-1,-6,23,17,73,0.0,1020,-1,10,237,19
2020-02-12 15:00:00,1,-3,0.0,10.2,2,2,68,11:08 PM,10:36 AM,08:22 AM,06:45 PM,-4,-4,1,-4,27,21,70,0.0,1019,1,10,224,21
2020-02-12 18:00:00,1,-3,0.0,10.2,2,1,68,11:08 PM,10:36 AM,08:22 AM,06:45 PM,-4,-4,1,-4,25,42,70,0.0,1017,1,10,222,18
2020-02-12 21:00:00,1,-3,0.0,10.2,2,1,68,11:08 PM,10:36 AM,08:22 AM,06:45 PM,-3,-4,0,-4,21,98,76,0.0,1015,0,10,222,14
2020-02-13 00:00:00,-0,-10,3.0,5.1,1,1,60,No moonrise,11:05 AM,08:21 AM,06:47 PM,-1,-4,0,-4,18,96,90,0.1,1011,0,8,238,13
2020-02-13 03:00:00,-0,-10,3.0,5.1,1,1,60,No moonrise,11:05 AM,08:21 AM,06:47 PM,-2,-4,-0,-4,17,88,91,0.4,1009,-0,4,285,12
2020-02-13 06:00:00,-0,-10,3.0,5.1,1,1,60,No moonrise,11:05 AM,08:21 AM,06:47 PM,-2,-5,-1,-5,16,87,90,0.6,1007,-1,2,327,12
2020-02-13 09:00:00,-0,-10,3.0,5.1,1,1,60,No moonrise,11:05 AM,08:21 AM,06:47 PM,-2,-3,-1,-3,8,88,93,0.3,1008,-1,3,310,6
2020-02-13 12:00:00,-0,-10,3.0,5.1,1,1,60,No moonrise,11:05 AM,08:21 AM,06:47 PM,-1,-3,-0,-3,8,94,93,0.2,1009,-0,5,289,6
2020-02-13 15:00:00,-0,-10,3.0,5.1,1,1,60,No moonrise,11:05 AM,08:21 AM,06:47 PM,-3,-7,-2,-7,15,97,92,0.6,1010,-2,4,348,13
2020-02-13 18:00:00,-0,-10,3.0,5.1,1,1,60,No moonrise,11:05 AM,08:21 AM,06:47 PM,-9,-14,-7,-14,25,93,86,1.3,1013,-7,2,337,22
2020-02-13 21:00:00,-0,-10,3.0,5.1,1,1,60,No moonrise,11:05 AM,08:21 AM,06:47 PM,-12,-17,-9,-17,24,99,77,0.8,1018,-9,5,327,20
2020-02-14 00:00:00,-8,-16,0.0,10.0,1,1,53,12:22 AM,11:34 AM,08:20 AM,06:48 PM,-15,-19,-11,-19,23,93,74,0.0,1023,-11,10,332,19
2020-02-14 03:00:00,-8,-16,0.0,10.0,1,1,53,12:22 AM,11:34 AM,08:20 AM,06:48 PM,-17,-22,-14,-22,19,73,76,0.0,1026,-14,10,345,17
2020-02-14 06:00:00,-8,-16,0.0,10.0,1,1,53,12:22 AM,11:34 AM,08:20 AM,06:48 PM,-19,-23,-16,-23,14,53,76,0.0,1028,-16,10,344,12
2020-02-14 09:00:00,-8,-16,0.0,10.0,1,2,53,12:22 AM,11:34 AM,08:20 AM,06:48 PM,-18,-20,-15,-20,9,32,74,0.0,1032,-15,10,335,8
2020-02-14 12:00:00,-8,-16,0.0,10.0,1,2,53,12:22 AM,11:34 AM,08:20 AM,06:48 PM,-17,-15,-11,-15,6,12,65,0.0,1034,-11,10,280,5
2020-02-14 15:00:00,-8,-16,0.0,10.0,1,1,53,12:22 AM,11:34 AM,08:20 AM,06:48 PM,-14,-12,-8,-12,9,34,60,0.0,1034,-8,10,219,8
2020-02-14 18:00:00,-8,-16,0.0,10.0,1,1,53,12:22 AM,11:34 AM,08:20 AM,06:48 PM,-13,-13,-8,-13,15,96,64,0.0,1034,-8,10,251,13
2020-02-14 21:00:00,-8,-16,0.0,10.0,1,1,53,12:22 AM,11:34 AM,08:20 AM,06:48 PM,-12,-14,-8,-14,18,72,71,0.0,1035,-8,10,236,14
2020-02-15 00:00:00,-2,-9,0.0,8.4,2,1,45,01:36 AM,12:05 PM,08:18 AM,06:49 PM,-12,-15,-8,-15,19,28,73,0.0,1035,-8,10,223,14
2020-02-15 03:00:00,-2,-9,0.0,8.4,2,1,45,01:36 AM,12:05 PM,08:18 AM,06:49 PM,-12,-15,-8,-15,21,34,75,0.0,1034,-8,10,223,15
2020-02-15 06:00:00,-2,-9,0.0,8.4,2,1,45,01:36 AM,12:05 PM,08:18 AM,06:49 PM,-11,-14,-8,-14,22,57,76,0.0,1033,-8,10,219,16
