date_time,Gore_maxtempC,Gore_mintempC,Gore_totalSnow_cm,Gore_sunHour,Gore_uvIndex,Gore_uvIndex,Gore_moon_illumination,Gore_moonrise,Gore_moonset,Gore_sunrise,Gore_sunset,Gore_DewPointC,Gore_FeelsLikeC,Gore_HeatIndexC,Gore_WindChillC,Gore_WindGustKmph,Gore_cloudcover,Gore_humidity,Gore_precipMM,Gore_pressure,Gore_tempC,Gore_visibility,Gore_winddirDegree,Gore_windspeedKmph
2020-02-13 21:00:00,6,-1,0.0,3.9,2,1,60,11:00 PM,10:01 AM,07:22 AM,05:55 PM,-1,-2,3,-2,29,62,79,2.9,1029,1,7,228,18
2020-02-14 00:00:00,6,-1,0.0,8.7,1,1,53,No moonrise,10:31 AM,07:21 AM,05:56 PM,-2,-2,2,-2,27,69,71,0.5,1031,-0,10,221,16
2020-02-14 03:00:00,6,-1,0.0,8.7,1,1,53,No moonrise,10:31 AM,07:21 AM,05:56 PM,-4,-2,1,-2,25,59,68,0.5,1032,1,9,202,13
2020-02-14 06:00:00,6,-1,0.0,8.7,1,2,53,No moonrise,10:31 AM,07:21 AM,05:56 PM,-5,-3,1,-3,26,5,65,0.0,1033,1,10,180,14
2020-02-14 09:00:00,6,-1,0.0,8.7,1,2,53,No moonrise,10:31 AM,07:21 AM,05:56 PM,-2,1,4,1,17,4,65,0.0,1034,4,10,147,11
2020-02-14 12:00:00,6,-1,0.0,8.7,1,3,53,No moonrise,10:31 AM,07:21 AM,05:56 PM,1,4,6,4,12,2,69,0.0,1032,6,10,90,11
2020-02-14 15:00:00,6,-1,0.0,8.7,1,3,53,No moonrise,10:31 AM,07:21 AM,05:56 PM,1,3,6,3,20,1,73,0.0,1030,6,10,103,15
2020-02-14 18:00:00,6,-1,0.0,8.7,1,2,53,No moonrise,10:31 AM,07:21 AM,05:56 PM,-2,0,4,0,24,4,65,0.0,1030,4,10,144,14
2020-02-14 21:00:00,6,-1,0.0,8.7,1,1,53,No moonrise,10:31 AM,07:21 AM,05:56 PM,-5,-1,3,-1,24,34,56,0.0,1029,1,10,174,12
2020-02-15 00:00:00,7,4,0.0,7.1,2,1,45,12:12 AM,11:04 AM,07:20 AM,05:57 PM,-5,0,4,0,17,89,53,0.0,1027,1,10,166,9
2020-02-15 03:00:00,7,4,0.0,7.1,2,1,45,12:12 AM,11:04 AM,07:20 AM,05:57 PM,-4,2,5,2,16,95,53,0.0,1025,5,10,167,9
2020-02-15 06:00:00,7,4,0.0,7.1,2,1,45,12:12 AM,11:04 AM,07:20 AM,05:57 PM,-4,3,5,3,15,94,54,0.0,1024,5,10,188,8
2020-02-15 09:00:00,7,4,0.0,7.1,2,3,45,12:12 AM,11:04 AM,07:20 AM,05:57 PM,-1,5,6,5,9,74,60,0.0,1024,6,10,221,5
2020-02-15 12:00:00,7,4,0.0,7.1,2,3,45,12:12 AM,11:04 AM,07:20 AM,05:57 PM,2,7,7,7,2,54,69,0.0,1023,7,10,261,1
2020-02-15 15:00:00,7,4,0.0,7.1,2,3,45,12:12 AM,11:04 AM,07:20 AM,05:57 PM,2,6,7,6,5,48,70,0.0,1022,7,10,239,3
2020-02-15 18:00:00,7,4,0.0,7.1,2,3,45,12:12 AM,11:04 AM,07:20 AM,05:57 PM,-0,3,5,3,15,47,67,0.0,1023,5,10,195,8
2020-02-15 21:00:00,7,4,0.0,7.1,2,1,45,12:12 AM,11:04 AM,07:20 AM,05:57 PM,-2,2,4,2,19,48,65,0.0,1025,4,10,205,9
2020-02-16 00:00:00,7,3,0.0,7.1,2,1,38,01:23 AM,11:40 AM,07:18 AM,05:59 PM,-2,2,4,2,16,54,65,0.0,1025,4,10,213,8
2020-02-16 03:00:00,7,3,0.0,7.1,2,1,38,01:23 AM,11:40 AM,07:18 AM,05:59 PM,-3,1,3,1,18,54,64,0.0,1026,3,10,213,9
2020-02-16 06:00:00,7,3,0.0,7.1,2,2,38,01:23 AM,11:40 AM,07:18 AM,05:59 PM,-3,1,3,1,18,36,65,0.0,1027,3,10,232,9
2020-02-16 09:00:00,7,3,0.0,7.1,2,2,38,01:23 AM,11:40 AM,07:18 AM,05:59 PM,0,2,5,2,18,46,72,0.0,1028,5,10,258,12
2020-02-16 12:00:00,7,3,0.0,7.1,2,2,38,01:23 AM,11:40 AM,07:18 AM,05:59 PM,4,4,7,4,17,55,80,0.0,1028,7,10,297,15
2020-02-16 15:00:00,7,3,0.0,7.1,2,2,38,01:23 AM,11:40 AM,07:18 AM,05:59 PM,4,4,7,4,13,73,81,0.1,1028,7,10,303,10
2020-02-16 18:00:00,7,3,0.0,7.1,2,2,38,01:23 AM,11:40 AM,07:18 AM,05:59 PM,2,3,5,3,12,80,81,0.1,1029,5,10,272,9
2020-02-16 21:00:00,7,3,0.0,7.1,2,1,38,01:23 AM,11:40 AM,07:18 AM,05:59 PM,-0,1,4,1,15,55,77,0.1,1030,4,10,219,9
2020-02-17 00:00:00,6,1,0.0,10.8,2,1,30,02:30 AM,12:19 PM,07:17 AM,06:00 PM,-3,-1,2,-1,18,8,69,0.0,1030,2,10,218,10
2020-02-17 03:00:00,6,1,0.0,10.8,2,1,30,02:30 AM,12:19 PM,07:17 AM,06:00 PM,-4,-2,1,-2,19,19,70,0.0,1030,1,10,229,9
2020-02-17 06:00:00,6,1,0.0,10.8,2,2,30,02:30 AM,12:19 PM,07:17 AM,06:00 PM,-3,-2,1,-2,18,24,73,0.0,1030,1,10,228,10
2020-02-17 09:00:00,6,1,0.0,10.8,2,2,30,02:30 AM,12:19 PM,07:17 AM,06:00 PM,-2,1,3,1,13,34,73,0.0,1030,3,10,229,8
2020-02-17 12:00:00,6,1,0.0,10.8,2,3,30,02:30 AM,12:19 PM,07:17 AM,06:00 PM,1,4,5,4,7,40,75,0.0,1029,5,10,270,6
2020-02-17 15:00:00,6,1,0.0,10.8,2,3,30,02:30 AM,12:19 PM,07:17 AM,06:00 PM,1,4,5,4,7,29,77,0.0,1028,5,10,320,5
2020-02-17 18:00:00,6,1,0.0,10.8,2,1,30,02:30 AM,12:19 PM,07:17 AM,06:00 PM,1,3,4,3,8,56,80,0.0,1029,4,10,268,5
2020-02-17 21:00:00,6,1,0.0,10.8,2,1,30,02:30 AM,12:19 PM,07:17 AM,06:00 PM,-1,0,3,0,13,49,78,0.1,1029,3,10,188,8
2020-02-18 00:00:00,8,2,0.0,10.9,3,1,22,03:35 AM,01:05 PM,07:16 AM,06:01 PM,-2,-0,2,-0,16,0,73,0.0,1029,2,10,188,9
2020-02-18 03:00:00,8,2,0.0,10.9,3,1,22,03:35 AM,01:05 PM,07:16 AM,06:01 PM,-2,0,3,0,14,1,71,0.0,1028,3,10,180,8
2020-02-18 06:00:00,8,2,0.0,10.9,3,2,22,03:35 AM,01:05 PM,07:16 AM,06:01 PM,-1,2,3,2,12,4,72,0.0,1027,3,10,164,7
2020-02-18 09:00:00,8,2,0.0,10.9,3,2,22,03:35 AM,01:05 PM,07:16 AM,06:01 PM,1,4,5,4,6,5,77,0.0,1026,5,10,132,4
2020-02-18 12:00:00,8,2,0.0,10.9,3,3,22,03:35 AM,01:05 PM,07:16 AM,06:01 PM,4,7,7,7,5,5,81,0.0,1024,7,10,109,4
2020-02-18 15:00:00,8,2,0.0,10.9,3,3,22,03:35 AM,01:05 PM,07:16 AM,06:01 PM,5,6,7,6,11,4,83,0.0,1023,7,10,103,8
2020-02-18 18:00:00,8,2,0.0,10.9,3,3,22,03:35 AM,01:05 PM,07:16 AM,06:01 PM,3,5,6,5,15,3,80,0.0,1023,6,10,132,9
2020-02-18 21:00:00,8,2,0.0,10.9,3,1,22,03:35 AM,01:05 PM,07:16 AM,06:01 PM,2,4,6,4,18,3,76,0.0,1023,6,10,165,8
2020-02-19 00:00:00,9,5,0.0,10.9,3,1,15,04:33 AM,01:56 PM,07:14 AM,06:02 PM,1,4,5,4,17,2,74,0.0,1023,5,10,181,8
2020-02-19 03:00:00,9,5,0.0,10.9,3,1,15,04:33 AM,01:56 PM,07:14 AM,06:02 PM,1,3,5,3,18,3,74,0.0,1022,5,10,187,8
2020-02-19 06:00:00,9,5,0.0,10.9,3,3,15,04:33 AM,01:56 PM,07:14 AM,06:02 PM,1,4,6,4,18,4,74,0.0,1021,6,10,202,9
2020-02-19 09:00:00,9,5,0.0,10.9,3,3,15,04:33 AM,01:56 PM,07:14 AM,06:02 PM,4,6,7,6,11,6,78,0.0,1020,7,10,245,6
2020-02-19 12:00:00,9,5,0.0,10.9,3,3,15,04:33 AM,01:56 PM,07:14 AM,06:02 PM,6,9,9,9,5,7,80,0.0,1019,9,10,303,4
2020-02-19 15:00:00,9,5,0.0,10.9,3,3,15,04:33 AM,01:56 PM,07:14 AM,06:02 PM,6,9,9,9,3,11,82,0.0,1018,9,10,278,2
2020-02-19 18:00:00,9,5,0.0,10.9,3,3,15,04:33 AM,01:56 PM,07:14 AM,06:02 PM,5,7,7,7,4,15,84,0.0,1018,7,10,197,2
2020-02-19 21:00:00,9,5,0.0,10.9,3,1,15,04:33 AM,01:56 PM,07:14 AM,06:02 PM,4,6,7,6,10,18,82,0.0,1019,7,10,201,6
2020-02-20 00:00:00,9,5,0.0,8.5,3,1,7,05:25 AM,02:52 PM,07:13 AM,06:03 PM,2,4,5,4,12,24,79,0.0,1019,5,10,213,6
2020-02-20 03:00:00,9,5,0.0,8.5,3,1,7,05:25 AM,02:52 PM,07:13 AM,06:03 PM,1,4,5,4,11,28,75,0.0,1018,5,10,188,6
2020-02-20 06:00:00,9,5,0.0,8.5,3,3,7,05:25 AM,02:52 PM,07:13 AM,06:03 PM,2,6,6,6,7,26,72,0.0,1018,6,10,164,5
2020-02-20 09:00:00,9,5,0.0,8.5,3,3,7,05:25 AM,02:52 PM,07:13 AM,06:03 PM,3,7,8,7,5,23,71,0.0,1018,8,10,112,4
2020-02-20 12:00:00,9,5,0.0,8.5,3,2,7,05:25 AM,02:52 PM,07:13 AM,06:03 PM,4,8,9,8,6,47,74,0.0,1017,9,10,36,6
2020-02-20 15:00:00,9,5,0.0,8.5,3,2,7,05:25 AM,02:52 PM,07:13 AM,06:03 PM,5,7,8,7,8,88,81,0.0,1016,8,10,60,6
2020-02-20 18:00:00,9,5,0.0,8.5,3,3,7,05:25 AM,02:52 PM,07:13 AM,06:03 PM,4,6,7,6,9,78,84,0.0,1016,7,10,96,6
2020-02-20 21:00:00,9,5,0.0,8.5,3,1,7,05:25 AM,02:52 PM,07:13 AM,06:03 PM,2,4,5,4,9,25,79,0.0,1016,5,10,132,4
2020-02-21 00:00:00,9,5,0.0,8.5,3,1,0,06:10 AM,03:51 PM,07:11 AM,06:05 PM,1,5,5,5,6,6,77,0.0,1016,5,10,172,3
2020-02-21 03:00:00,9,5,0.0,8.5,3,1,0,06:10 AM,03:51 PM,07:11 AM,06:05 PM,1,4,5,4,8,7,75,0.0,1016,5,10,183,4
2020-02-21 06:00:00,9,5,0.0,8.5,3,2,0,06:10 AM,03:51 PM,07:11 AM,06:05 PM,1,5,6,5,10,39,71,0.0,1016,6,10,207,5
2020-02-21 09:00:00,9,5,0.0,8.5,3,3,0,06:10 AM,03:51 PM,07:11 AM,06:05 PM,3,8,8,8,6,68,71,0.0,1016,8,10,237,5
2020-02-21 12:00:00,9,5,0.0,8.5,3,3,0,06:10 AM,03:51 PM,07:11 AM,06:05 PM,5,9,9,9,5,35,74,0.0,1015,9,10,290,5
2020-02-21 15:00:00,9,5,0.0,8.5,3,3,0,06:10 AM,03:51 PM,07:11 AM,06:05 PM,5,9,9,9,5,52,78,0.0,1015,9,10,294,4
2020-02-21 18:00:00,9,5,0.0,8.5,3,2,0,06:10 AM,03:51 PM,07:11 AM,06:05 PM,4,6,7,6,7,64,83,0.0,1015,7,10,264,4
2020-02-21 21:00:00,9,5,0.0,8.5,3,1,0,06:10 AM,03:51 PM,07:11 AM,06:05 PM,3,4,5,4,9,100,84,0.0,1016,5,10,265,5
2020-02-22 00:00:00,7,4,0.0,5.5,2,1,0,06:48 AM,04:51 PM,07:10 AM,06:06 PM,3,4,5,4,10,96,87,0.0,1016,5,10,291,5
2020-02-22 03:00:00,7,4,0.0,5.5,2,1,0,06:48 AM,04:51 PM,07:10 AM,06:06 PM,3,3,4,3,12,91,89,0.0,1017,4,10,304,6
2020-02-22 06:00:00,7,4,0.0,5.5,2,1,0,06:48 AM,04:51 PM,07:10 AM,06:06 PM,3,3,5,3,14,96,91,0.0,1017,5,10,300,8
2020-02-22 09:00:00,7,4,0.0,5.5,2,2,0,06:48 AM,04:51 PM,07:10 AM,06:06 PM,4,4,6,4,11,100,93,0.1,1019,6,10,320,8
2020-02-22 12:00:00,7,4,0.0,5.5,2,2,0,06:48 AM,04:51 PM,07:10 AM,06:06 PM,6,6,7,6,8,100,93,0.1,1020,7,7,334,7
2020-02-22 15:00:00,7,4,0.0,5.5,2,2,0,06:48 AM,04:51 PM,07:10 AM,06:06 PM,6,5,6,5,10,100,95,0.4,1020,6,2,339,8
2020-02-22 18:00:00,7,4,0.0,5.5,2,2,0,06:48 AM,04:51 PM,07:10 AM,06:06 PM,5,3,6,3,15,100,95,1.1,1021,6,4,323,10
2020-02-22 21:00:00,7,4,0.0,5.5,2,1,0,06:48 AM,04:51 PM,07:10 AM,06:06 PM,4,2,4,2,21,100,94,1.8,1023,4,9,312,12
2020-02-23 00:00:00,5,-1,0.0,7.0,1,1,0,07:21 AM,05:52 PM,07:08 AM,06:07 PM,3,1,4,1,21,100,92,1.9,1023,4,8,298,13
2020-02-23 03:00:00,5,-1,0.0,7.0,1,1,0,07:21 AM,05:52 PM,07:08 AM,06:07 PM,3,1,4,1,18,100,92,2.0,1024,4,8,296,11
2020-02-23 06:00:00,5,-1,0.0,7.0,1,1,0,07:21 AM,05:52 PM,07:08 AM,06:07 PM,3,2,4,2,16,100,93,0.6,1025,4,9,320,10
2020-02-23 09:00:00,5,-1,0.0,7.0,1,1,0,07:21 AM,05:52 PM,07:08 AM,06:07 PM,3,3,5,3,11,100,92,0.1,1025,5,7,333,7
2020-02-23 12:00:00,5,-1,0.0,7.0,1,2,0,07:21 AM,05:52 PM,07:08 AM,06:07 PM,4,4,5,4,10,100,92,0.3,1025,5,5,333,7
2020-02-23 15:00:00,5,-1,0.0,7.0,1,2,0,07:21 AM,05:52 PM,07:08 AM,06:07 PM,4,5,5,5,4,90,91,0.0,1024,5,10,257,3
2020-02-23 18:00:00,5,-1,0.0,7.0,1,2,0,07:21 AM,05:52 PM,07:08 AM,06:07 PM,3,5,5,5,4,60,90,0.0,1024,5,10,121,3
2020-02-23 21:00:00,5,-1,0.0,7.0,1,1,0,07:21 AM,05:52 PM,07:08 AM,06:07 PM,3,3,4,3,7,27,86,0.0,1024,3,10,175,4
2020-02-24 00:00:00,12,6,0.0,10.1,4,1,0,07:49 AM,06:51 PM,07:07 AM,06:08 PM,3,1,3,1,10,6,83,0.0,1022,2,10,142,6
2020-02-24 03:00:00,12,6,0.0,10.1,4,1,0,07:49 AM,06:51 PM,07:07 AM,06:08 PM,3,5,6,5,11,4,80,0.0,1020,6,10,140,7
2020-02-24 06:00:00,12,6,0.0,10.1,4,3,0,07:49 AM,06:51 PM,07:07 AM,06:08 PM,2,6,7,6,11,3,73,0.0,1019,7,10,158,7
2020-02-24 09:00:00,12,6,0.0,10.1,4,3,0,07:49 AM,06:51 PM,07:07 AM,06:08 PM,3,8,9,8,9,5,68,0.0,1017,9,10,159,6
2020-02-24 12:00:00,12,6,0.0,10.1,4,4,0,07:49 AM,06:51 PM,07:07 AM,06:08 PM,4,11,11,11,7,5,63,0.0,1014,11,10,150,5
2020-02-24 15:00:00,12,6,0.0,10.1,4,3,0,07:49 AM,06:51 PM,07:07 AM,06:08 PM,5,11,11,11,7,38,64,0.0,1013,11,10,164,5
2020-02-24 18:00:00,12,6,0.0,10.1,4,2,0,07:49 AM,06:51 PM,07:07 AM,06:08 PM,4,8,9,8,14,99,70,0.1,1013,9,7,205,8
2020-02-24 21:00:00,12,6,0.0,10.1,4,1,0,07:49 AM,06:51 PM,07:07 AM,06:08 PM,4,4,7,4,35,100,79,3.5,1014,7,3,275,21
2020-02-25 00:00:00,6,-2,0.0,5.5,2,1,8,08:15 AM,07:50 PM,07:06 AM,06:09 PM,4,1,5,1,27,100,93,10.0,1015,5,5,271,22
2020-02-25 03:00:00,6,-2,0.0,5.5,2,1,8,08:15 AM,07:50 PM,07:06 AM,06:09 PM,3,2,5,2,18,87,88,10.3,1018,5,6,252,15
2020-02-25 06:00:00,6,-2,0.0,5.5,2,1,8,08:15 AM,07:50 PM,07:06 AM,06:09 PM,1,1,4,1,19,74,83,2.6,1020,4,8,242,14
2020-02-25 09:00:00,6,-2,0.0,5.5,2,1,8,08:15 AM,07:50 PM,07:06 AM,06:09 PM,1,0,4,0,23,90,84,3.6,1022,4,7,261,16
2020-02-25 12:00:00,6,-2,0.0,5.5,2,2,8,08:15 AM,07:50 PM,07:06 AM,06:09 PM,2,3,6,3,23,77,75,2.0,1022,6,10,300,17
2020-02-25 15:00:00,6,-2,0.0,5.5,2,2,8,08:15 AM,07:50 PM,07:06 AM,06:09 PM,2,4,6,4,14,81,77,1.7,1022,6,9,269,10
2020-02-25 18:00:00,6,-2,0.0,5.5,2,1,8,08:15 AM,07:50 PM,07:06 AM,06:09 PM,0,3,4,3,8,68,76,0.4,1023,4,10,171,5
2020-02-25 21:00:00,6,-2,0.0,5.5,2,1,8,08:15 AM,07:50 PM,07:06 AM,06:09 PM,-3,-1,2,-1,21,49,67,0.2,1023,1,10,168,11
2020-02-26 00:00:00,11,4,0.0,11.1,3,1,15,08:39 AM,08:48 PM,07:04 AM,06:10 PM,-6,-1,2,-1,21,4,51,0.0,1022,0,10,166,12
2020-02-26 03:00:00,11,4,0.0,11.1,3,1,15,08:39 AM,08:48 PM,07:04 AM,06:10 PM,-7,1,4,1,21,2,45,0.0,1021,4,10,162,11
2020-02-26 06:00:00,11,4,0.0,11.1,3,3,15,08:39 AM,08:48 PM,07:04 AM,06:10 PM,-6,3,5,3,16,1,45,0.0,1020,5,10,160,9
2020-02-26 09:00:00,11,4,0.0,11.1,3,3,15,08:39 AM,08:48 PM,07:04 AM,06:10 PM,-2,7,8,7,9,3,52,0.0,1019,8,10,136,6
2020-02-26 12:00:00,11,4,0.0,11.1,3,4,15,08:39 AM,08:48 PM,07:04 AM,06:10 PM,3,9,10,9,12,24,62,0.0,1017,10,10,96,9
2020-02-26 15:00:00,11,4,0.0,11.1,3,4,15,08:39 AM,08:48 PM,07:04 AM,06:10 PM,4,9,10,9,18,42,64,0.0,1015,10,10,115,11
2020-02-26 18:00:00,11,4,0.0,11.1,3,3,15,08:39 AM,08:48 PM,07:04 AM,06:10 PM,2,8,9,8,24,2,60,0.0,1015,9,10,156,12
2020-02-26 21:00:00,11,4,0.0,11.1,3,1,15,08:39 AM,08:48 PM,07:04 AM,06:10 PM,1,6,9,6,24,0,56,0.0,1015,8,10,185,12
2020-02-27 00:00:00,16,8,0.0,11.1,4,1,23,09:02 AM,09:47 PM,07:02 AM,06:12 PM,2,7,10,7,23,0,55,0.0,1014,7,10,180,11
2020-02-27 03:00:00,16,8,0.0,11.1,4,1,23,09:02 AM,09:47 PM,07:02 AM,06:12 PM,1,9,11,9,30,0,50,0.0,1014,11,10,178,14
2020-02-27 06:00:00,16,8,0.0,11.1,4,4,23,09:02 AM,09:47 PM,07:02 AM,06:12 PM,-0,10,12,10,35,1,43,0.0,1015,12,10,180,17
2020-02-27 09:00:00,16,8,0.0,11.1,4,4,23,09:02 AM,09:47 PM,07:02 AM,06:12 PM,2,13,14,13,25,5,44,0.0,1015,14,10,194,12
2020-02-27 12:00:00,16,8,0.0,11.1,4,5,23,09:02 AM,09:47 PM,07:02 AM,06:12 PM,3,16,16,16,12,7,44,0.0,1014,16,10,194,6
2020-02-27 15:00:00,16,8,0.0,11.1,4,4,23,09:02 AM,09:47 PM,07:02 AM,06:12 PM,3,14,15,14,16,9,45,0.0,1014,15,10,151,8
2020-02-27 18:00:00,16,8,0.0,11.1,4,4,23,09:02 AM,09:47 PM,07:02 AM,06:12 PM,2,11,12,11,26,18,47,0.0,1014,12,10,177,12
2020-02-27 21:00:00,16,8,0.0,11.1,4,1,23,09:02 AM,09:47 PM,07:02 AM,06:12 PM,0,9,10,9,30,45,48,0.0,1014,10,10,188,14
2020-02-28 00:00:00,10,6,0.0,10.1,3,1,30,09:27 AM,10:45 PM,07:01 AM,06:13 PM,1,9,11,9,33,61,50,0.0,1013,9,10,181,16
2020-02-28 03:00:00,10,6,0.0,10.1,3,1,30,09:27 AM,10:45 PM,07:01 AM,06:13 PM,2,9,11,9,39,54,51,0.0,1013,11,10,180,19
2020-02-28 06:00:00,10,6,0.0,10.1,3,4,30,09:27 AM,10:45 PM,07:01 AM,06:13 PM,3,8,11,8,41,61,59,0.0,1013,11,10,218,23
2020-02-28 09:00:00,10,6,0.0,10.1,3,2,30,09:27 AM,10:45 PM,07:01 AM,06:13 PM,6,8,10,8,23,59,78,0.0,1016,10,10,307,18
2020-02-28 12:00:00,10,6,0.0,10.1,3,3,30,09:27 AM,10:45 PM,07:01 AM,06:13 PM,7,9,9,9,7,73,83,0.1,1017,9,10,237,6
2020-02-28 15:00:00,10,6,0.0,10.1,3,3,30,09:27 AM,10:45 PM,07:01 AM,06:13 PM,7,8,10,8,15,54,82,0.0,1017,10,10,60,12
2020-02-28 18:00:00,10,6,0.0,10.1,3,3,30,09:27 AM,10:45 PM,07:01 AM,06:13 PM,6,5,8,5,18,44,89,0.0,1016,8,10,92,13
2020-02-28 21:00:00,10,6,0.0,10.1,3,1,30,09:27 AM,10:45 PM,07:01 AM,06:13 PM,4,5,6,5,14,20,85,0.0,1014,6,10,154,7
2020-02-29 00:00:00,11,6,0.0,5.8,3,1,38,09:52 AM,11:45 PM,06:59 AM,06:14 PM,4,5,6,5,13,13,83,0.0,1012,6,10,212,6
2020-02-29 03:00:00,11,6,0.0,5.8,3,1,38,09:52 AM,11:45 PM,06:59 AM,06:14 PM,4,6,7,6,12,14,80,0.0,1010,7,10,190,6
2020-02-29 06:00:00,11,6,0.0,5.8,3,2,38,09:52 AM,11:45 PM,06:59 AM,06:14 PM,4,8,9,8,12,43,75,0.0,1008,9,10,146,6
2020-02-29 09:00:00,11,6,0.0,5.8,3,3,38,09:52 AM,11:45 PM,06:59 AM,06:14 PM,6,10,11,10,10,99,71,0.0,1007,11,10,179,8
2020-02-29 12:00:00,11,6,0.0,5.8,3,3,38,09:52 AM,11:45 PM,06:59 AM,06:14 PM,6,9,10,9,10,96,78,1.8,1007,10,9,271,8
2020-02-29 15:00:00,11,6,0.0,5.8,3,2,38,09:52 AM,11:45 PM,06:59 AM,06:14 PM,7,8,8,8,8,97,93,3.8,1007,8,8,240,6
2020-02-29 18:00:00,11,6,0.0,5.8,3,2,38,09:52 AM,11:45 PM,06:59 AM,06:14 PM,7,5,8,5,20,99,92,0.9,1010,8,9,294,14
2020-02-29 21:00:00,11,6,0.0,5.8,3,1,38,09:52 AM,11:45 PM,06:59 AM,06:14 PM,5,3,6,3,27,100,94,1.4,1012,6,9,303,17
2020-03-01 00:00:00,6,4,0.0,5.8,2,1,44,10:20 AM,No moonset,06:58 AM,06:15 PM,4,2,6,2,29,100,92,2.1,1014,6,8,295,18
2020-03-01 03:00:00,6,4,0.0,5.8,2,1,44,10:20 AM,No moonset,06:58 AM,06:15 PM,3,1,5,1,32,100,91,2.6,1017,5,8,298,19
2020-03-01 06:00:00,6,4,0.0,5.8,2,1,44,10:20 AM,No moonset,06:58 AM,06:15 PM,3,1,4,1,28,100,91,3.1,1019,4,8,304,17
2020-03-01 09:00:00,6,4,0.0,5.8,2,1,44,10:20 AM,No moonset,06:58 AM,06:15 PM,3,1,4,1,24,100,89,3.3,1021,4,8,289,16
2020-03-01 12:00:00,6,4,0.0,5.8,2,2,44,10:20 AM,No moonset,06:58 AM,06:15 PM,4,3,6,3,16,94,87,1.0,1021,6,9,292,14
2020-03-01 15:00:00,6,4,0.0,5.8,2,2,44,10:20 AM,No moonset,06:58 AM,06:15 PM,3,4,6,4,12,81,83,0.8,1021,6,7,320,10
2020-03-01 18:00:00,6,4,0.0,5.8,2,3,44,10:20 AM,No moonset,06:58 AM,06:15 PM,3,5,5,5,4,73,81,0.3,1023,5,5,301,4
2020-03-01 21:00:00,6,4,0.0,5.8,2,1,44,10:20 AM,No moonset,06:58 AM,06:15 PM,2,5,5,5,3,41,80,0.0,1024,5,10,227,3
2020-03-02 00:00:00,10,2,0.0,11.6,3,1,51,10:53 AM,12:45 AM,06:56 AM,06:16 PM,0,3,4,3,8,12,77,0.0,1024,4,10,167,5
2020-03-02 03:00:00,10,2,0.0,11.6,3,1,51,10:53 AM,12:45 AM,06:56 AM,06:16 PM,-2,2,4,2,13,7,69,0.0,1023,4,10,153,8
2020-03-02 06:00:00,10,2,0.0,11.6,3,2,51,10:53 AM,12:45 AM,06:56 AM,06:16 PM,-2,3,5,3,10,3,62,0.0,1023,5,10,144,6
2020-03-02 09:00:00,10,2,0.0,11.6,3,3,51,10:53 AM,12:45 AM,06:56 AM,06:16 PM,-0,6,7,6,7,2,59,0.0,1023,7,10,120,6
2020-03-02 12:00:00,10,2,0.0,11.6,3,3,51,10:53 AM,12:45 AM,06:56 AM,06:16 PM,2,8,9,8,10,6,63,0.0,1021,9,10,70,9
2020-03-02 15:00:00,10,2,0.0,11.6,3,3,51,10:53 AM,12:45 AM,06:56 AM,06:16 PM,3,8,9,8,13,4,67,0.0,1020,9,10,84,10
2020-03-02 18:00:00,10,2,0.0,11.6,3,3,51,10:53 AM,12:45 AM,06:56 AM,06:16 PM,2,6,7,6,16,5,67,0.0,1020,7,10,126,9
2020-03-02 21:00:00,10,2,0.0,11.6,3,1,51,10:53 AM,12:45 AM,06:56 AM,06:16 PM,-2,4,6,4,20,9,58,0.0,1021,5,10,167,10
2020-03-03 00:00:00,14,8,0.0,11.6,4,1,58,11:32 AM,01:47 AM,06:55 AM,06:17 PM,-1,4,6,4,22,5,56,0.0,1021,4,10,178,10
2020-03-03 03:00:00,14,8,0.0,11.6,4,1,58,11:32 AM,01:47 AM,06:55 AM,06:17 PM,0,7,8,7,19,2,58,0.0,1022,8,10,185,9
2020-03-03 06:00:00,14,8,0.0,11.6,4,3,58,11:32 AM,01:47 AM,06:55 AM,06:17 PM,2,8,9,8,19,4,59,0.0,1024,9,10,186,9
2020-03-03 09:00:00,14,8,0.0,11.6,4,4,58,11:32 AM,01:47 AM,06:55 AM,06:17 PM,4,11,12,11,10,6,58,0.0,1023,12,10,134,6
2020-03-03 12:00:00,14,8,0.0,11.6,4,4,58,11:32 AM,01:47 AM,06:55 AM,06:17 PM,5,14,14,14,9,20,53,0.0,1022,14,10,62,6
2020-03-03 15:00:00,14,8,0.0,11.6,4,4,58,11:32 AM,01:47 AM,06:55 AM,06:17 PM,5,13,13,13,12,40,56,0.0,1021,13,10,98,8
2020-03-03 18:00:00,14,8,0.0,11.6,4,4,58,11:32 AM,01:47 AM,06:55 AM,06:17 PM,4,11,11,11,17,23,59,0.0,1022,11,10,135,8
2020-03-03 21:00:00,14,8,0.0,11.6,4,1,58,11:32 AM,01:47 AM,06:55 AM,06:17 PM,2,10,11,10,23,8,54,0.0,1022,11,10,184,11
2020-03-04 00:00:00,15,6,0.0,11.6,4,1,65,12:18 PM,02:49 AM,06:53 AM,06:18 PM,1,9,11,9,23,1,51,0.0,1021,11,10,181,11
2020-03-04 03:00:00,15,6,0.0,11.6,4,1,65,12:18 PM,02:49 AM,06:53 AM,06:18 PM,1,9,10,9,23,0,51,0.0,1021,10,10,184,11
