date_time,Phillip_maxtempC,Phillip_mintempC,Phillip_totalSnow_cm,Phillip_sunHour,Phillip_uvIndex,Phillip_uvIndex,Phillip_moon_illumination,Phillip_moonrise,Phillip_moonset,Phillip_sunrise,Phillip_sunset,Phillip_DewPointC,Phillip_FeelsLikeC,Phillip_HeatIndexC,Phillip_WindChillC,Phillip_WindGustKmph,Phillip_cloudcover,Phillip_humidity,Phillip_precipMM,Phillip_pressure,Phillip_tempC,Phillip_visibility,Phillip_winddirDegree,Phillip_windspeedKmph
2020-01-10 09:00:00,7,-3,0.0,3.5,2,1,100,05:50 PM,08:17 AM,08:24 AM,05:52 PM,-2,-3,0,-3,17,81,83,0.0,1035,0,10,204,10
2020-01-10 12:00:00,7,-3,0.0,3.5,2,1,100,05:50 PM,08:17 AM,08:24 AM,05:52 PM,2,1,4,1,19,100,83,0.0,1034,4,10,221,13
2020-01-10 15:00:00,7,-3,0.0,3.5,2,2,100,05:50 PM,08:17 AM,08:24 AM,05:52 PM,5,4,6,4,17,100,89,0.0,1031,6,10,218,10
2020-01-10 18:00:00,7,-3,0.0,3.5,2,2,100,05:50 PM,08:17 AM,08:24 AM,05:52 PM,6,5,7,5,18,96,93,0.0,1031,7,7,206,9
2020-01-10 21:00:00,7,-3,0.0,3.5,2,1,100,05:50 PM,08:17 AM,08:24 AM,05:52 PM,5,3,5,3,18,83,94,0.0,1031,5,5,198,9
2020-01-11 00:00:00,16,6,0.0,3.5,3,1,100,06:58 PM,09:12 AM,08:24 AM,05:53 PM,5,4,6,4,15,81,95,0.0,1030,4,7,204,7
2020-01-11 03:00:00,16,6,0.0,3.5,3,1,100,06:58 PM,09:12 AM,08:24 AM,05:53 PM,6,5,6,5,14,100,97,0.0,1029,6,1,202,7
2020-01-11 06:00:00,16,6,0.0,3.5,3,1,100,06:58 PM,09:12 AM,08:24 AM,05:53 PM,7,6,8,6,17,100,98,0.0,1027,8,1,191,9
2020-01-11 09:00:00,16,6,0.0,3.5,3,2,100,06:58 PM,09:12 AM,08:24 AM,05:53 PM,9,8,10,8,24,100,95,0.0,1025,10,5,194,14
2020-01-11 12:00:00,16,6,0.0,3.5,3,3,100,06:58 PM,09:12 AM,08:24 AM,05:53 PM,12,12,14,12,30,100,88,0.0,1023,14,10,200,19
2020-01-11 15:00:00,16,6,0.0,3.5,3,4,100,06:58 PM,09:12 AM,08:24 AM,05:53 PM,12,15,15,15,31,100,82,0.0,1020,15,10,201,19
2020-01-11 18:00:00,16,6,0.0,3.5,3,3,100,06:58 PM,09:12 AM,08:24 AM,05:53 PM,12,14,15,14,28,99,85,0.0,1018,15,10,193,16
2020-01-11 21:00:00,16,6,0.0,3.5,3,1,100,06:58 PM,09:12 AM,08:24 AM,05:53 PM,13,12,14,12,32,98,89,0.0,1017,13,10,190,19
2020-01-12 00:00:00,15,5,0.0,8.7,3,1,83,08:10 PM,09:59 AM,08:24 AM,05:54 PM,15,13,15,13,43,100,91,0.0,1014,13,10,191,27
2020-01-12 03:00:00,15,5,0.0,8.7,3,1,83,08:10 PM,09:59 AM,08:24 AM,05:54 PM,16,18,18,18,53,100,88,1.0,1011,18,9,193,34
2020-01-12 06:00:00,15,5,0.0,8.7,3,1,83,08:10 PM,09:59 AM,08:24 AM,05:54 PM,14,18,18,18,53,96,82,3.7,1010,18,7,210,33
2020-01-12 09:00:00,15,5,0.0,8.7,3,4,83,08:10 PM,09:59 AM,08:24 AM,05:54 PM,9,14,14,14,41,59,69,3.3,1014,14,9,248,26
2020-01-12 12:00:00,15,5,0.0,8.7,3,4,83,08:10 PM,09:59 AM,08:24 AM,05:54 PM,6,11,13,11,40,0,63,0.0,1019,13,10,264,31
2020-01-12 15:00:00,15,5,0.0,8.7,3,4,83,08:10 PM,09:59 AM,08:24 AM,05:54 PM,5,10,13,10,31,0,61,0.0,1022,13,10,277,25
2020-01-12 18:00:00,15,5,0.0,8.7,3,3,83,08:10 PM,09:59 AM,08:24 AM,05:54 PM,3,6,9,6,25,0,66,0.0,1026,9,10,300,17
2020-01-12 21:00:00,15,5,0.0,8.7,3,1,83,08:10 PM,09:59 AM,08:24 AM,05:54 PM,2,4,6,4,13,33,75,0.0,1029,6,10,224,8
2020-01-13 00:00:00,8,2,0.0,5.2,2,1,76,09:25 PM,10:40 AM,08:23 AM,05:56 PM,1,3,5,3,9,100,79,0.0,1030,5,10,31,6
2020-01-13 03:00:00,8,2,0.0,5.2,2,1,76,09:25 PM,10:40 AM,08:23 AM,05:56 PM,-0,1,3,1,14,98,80,0.0,1030,3,10,38,9
2020-01-13 06:00:00,8,2,0.0,5.2,2,1,76,09:25 PM,10:40 AM,08:23 AM,05:56 PM,-1,-1,2,-1,14,97,81,0.0,1029,2,10,57,9
2020-01-13 09:00:00,8,2,0.0,5.2,2,2,76,09:25 PM,10:40 AM,08:23 AM,05:56 PM,-1,0,2,0,12,72,81,0.0,1030,2,10,67,8
2020-01-13 12:00:00,8,2,0.0,5.2,2,2,76,09:25 PM,10:40 AM,08:23 AM,05:56 PM,0,4,5,4,8,44,70,0.0,1029,5,10,88,6
2020-01-13 15:00:00,8,2,0.0,5.2,2,3,76,09:25 PM,10:40 AM,08:23 AM,05:56 PM,3,8,8,8,3,70,71,0.0,1028,8,10,168,2
2020-01-13 18:00:00,8,2,0.0,5.2,2,2,76,09:25 PM,10:40 AM,08:23 AM,05:56 PM,3,6,7,6,5,41,81,0.0,1028,7,10,284,3
2020-01-13 21:00:00,8,2,0.0,5.2,2,1,76,09:25 PM,10:40 AM,08:23 AM,05:56 PM,2,4,4,4,8,55,87,0.0,1029,4,10,343,4
2020-01-14 00:00:00,7,-1,0.0,7.0,1,1,69,10:37 PM,11:15 AM,08:23 AM,05:57 PM,2,3,4,3,6,38,87,0.0,1029,4,10,336,3
2020-01-14 03:00:00,7,-1,0.0,7.0,1,1,69,10:37 PM,11:15 AM,08:23 AM,05:57 PM,1,2,3,2,6,88,89,0.0,1029,3,10,207,3
2020-01-14 06:00:00,7,-1,0.0,7.0,1,1,69,10:37 PM,11:15 AM,08:23 AM,05:57 PM,1,1,3,1,12,55,91,0.0,1028,3,10,32,6
2020-01-14 09:00:00,7,-1,0.0,7.0,1,2,69,10:37 PM,11:15 AM,08:23 AM,05:57 PM,1,1,3,1,12,39,87,0.0,1027,3,10,73,7
2020-01-14 12:00:00,7,-1,0.0,7.0,1,2,69,10:37 PM,11:15 AM,08:23 AM,05:57 PM,2,4,5,4,9,57,78,0.0,1025,5,10,130,8
2020-01-14 15:00:00,7,-1,0.0,7.0,1,2,69,10:37 PM,11:15 AM,08:23 AM,05:57 PM,4,5,6,5,9,83,84,0.5,1022,6,10,148,8
2020-01-14 18:00:00,7,-1,0.0,7.0,1,1,69,10:37 PM,11:15 AM,08:23 AM,05:57 PM,5,4,5,4,5,100,97,1.3,1021,4,9,134,3
2020-01-14 21:00:00,7,-1,0.0,7.0,1,1,69,10:37 PM,11:15 AM,08:23 AM,05:57 PM,5,2,4,2,3,95,97,0.7,1021,2,7,195,2
2020-01-15 00:00:00,9,2,0.0,8.7,2,1,61,11:50 PM,11:47 AM,08:23 AM,05:58 PM,3,-0,2,-0,8,76,96,0.0,1021,1,2,222,4
2020-01-15 03:00:00,9,2,0.0,8.7,2,1,61,11:50 PM,11:47 AM,08:23 AM,05:58 PM,3,1,4,1,15,58,96,0.0,1021,4,2,260,8
2020-01-15 06:00:00,9,2,0.0,8.7,2,1,61,11:50 PM,11:47 AM,08:23 AM,05:58 PM,2,0,3,0,16,41,95,0.0,1021,3,5,275,8
2020-01-15 09:00:00,9,2,0.0,8.7,2,2,61,11:50 PM,11:47 AM,08:23 AM,05:58 PM,1,1,3,1,16,5,86,0.0,1023,3,10,289,9
2020-01-15 12:00:00,9,2,0.0,8.7,2,3,61,11:50 PM,11:47 AM,08:23 AM,05:58 PM,0,3,6,3,13,2,68,0.0,1024,6,10,285,10
2020-01-15 15:00:00,9,2,0.0,8.7,2,3,61,11:50 PM,11:47 AM,08:23 AM,05:58 PM,1,6,8,6,11,0,63,0.0,1022,8,10,268,9
2020-01-15 18:00:00,9,2,0.0,8.7,2,3,61,11:50 PM,11:47 AM,08:23 AM,05:58 PM,2,7,8,7,7,0,70,0.0,1020,8,10,225,5
2020-01-15 21:00:00,9,2,0.0,8.7,2,1,61,11:50 PM,11:47 AM,08:23 AM,05:58 PM,1,4,5,4,8,13,78,0.0,1019,5,10,178,5
2020-01-16 00:00:00,6,-2,0.1,3.5,2,1,54,No moonrise,12:16 PM,08:22 AM,05:59 PM,1,3,4,3,8,58,80,0.0,1015,4,10,155,5
2020-01-16 03:00:00,6,-2,0.1,3.5,2,1,54,No moonrise,12:16 PM,08:22 AM,05:59 PM,3,3,5,3,11,100,88,0.2,1013,5,7,194,7
2020-01-16 06:00:00,6,-2,0.1,3.5,2,1,54,No moonrise,12:16 PM,08:22 AM,05:59 PM,5,4,6,4,17,84,94,0.5,1011,6,5,252,10
2020-01-16 09:00:00,6,-2,0.1,3.5,2,2,54,No moonrise,12:16 PM,08:22 AM,05:59 PM,3,2,6,2,35,64,82,0.0,1013,6,10,276,23
2020-01-16 12:00:00,6,-2,0.1,3.5,2,2,54,No moonrise,12:16 PM,08:22 AM,05:59 PM,-2,1,6,1,39,86,57,0.1,1016,6,10,299,32
2020-01-16 15:00:00,6,-2,0.1,3.5,2,2,54,No moonrise,12:16 PM,08:22 AM,05:59 PM,-3,0,5,0,39,80,56,0.1,1017,5,8,304,32
2020-01-16 18:00:00,6,-2,0.1,3.5,2,1,54,No moonrise,12:16 PM,08:22 AM,05:59 PM,-3,-3,3,-3,37,78,66,0.1,1019,3,7,313,27
2020-01-16 21:00:00,6,-2,0.1,3.5,2,1,54,No moonrise,12:16 PM,08:22 AM,05:59 PM,-6,-6,0,-6,35,52,64,0.0,1023,0,10,316,23
2020-01-17 00:00:00,-3,-7,0.0,9.8,2,1,47,01:00 AM,12:46 PM,08:22 AM,06:00 PM,-10,-9,-3,-9,38,6,57,0.0,1026,-3,10,318,24
2020-01-17 03:00:00,-3,-7,0.0,9.8,2,1,47,01:00 AM,12:46 PM,08:22 AM,06:00 PM,-12,-12,-4,-12,40,3,55,0.0,1029,-4,10,323,28
2020-01-17 06:00:00,-3,-7,0.0,9.8,2,1,47,01:00 AM,12:46 PM,08:22 AM,06:00 PM,-14,-14,-6,-14,39,4,53,0.0,1033,-6,10,331,29
2020-01-17 09:00:00,-3,-7,0.0,9.8,2,2,47,01:00 AM,12:46 PM,08:22 AM,06:00 PM,-16,-14,-7,-14,32,0,47,0.0,1037,-7,10,338,26
2020-01-17 12:00:00,-3,-7,0.0,9.8,2,2,47,01:00 AM,12:46 PM,08:22 AM,06:00 PM,-17,-12,-5,-12,27,0,39,0.0,1038,-5,10,343,24
2020-01-17 15:00:00,-3,-7,0.0,9.8,2,2,47,01:00 AM,12:46 PM,08:22 AM,06:00 PM,-17,-9,-3,-9,23,0,34,0.0,1038,-3,10,336,19
2020-01-17 18:00:00,-3,-7,0.0,9.8,2,2,47,01:00 AM,12:46 PM,08:22 AM,06:00 PM,-16,-10,-4,-10,21,7,38,0.0,1039,-4,10,325,16
2020-01-17 21:00:00,-3,-7,0.0,9.8,2,1,47,01:00 AM,12:46 PM,08:22 AM,06:00 PM,-16,-12,-6,-12,19,26,44,0.0,1040,-6,10,330,14
2020-01-18 00:00:00,-4,-11,5.9,4.9,2,1,40,02:10 AM,01:17 PM,08:21 AM,06:01 PM,-17,-11,-7,-11,13,28,42,0.0,1040,-7,10,219,9
2020-01-18 03:00:00,-4,-11,5.9,4.9,2,1,40,02:10 AM,01:17 PM,08:21 AM,06:01 PM,-18,-9,-6,-9,6,42,39,0.0,1039,-6,10,6,5
2020-01-18 06:00:00,-4,-11,5.9,4.9,2,1,40,02:10 AM,01:17 PM,08:21 AM,06:01 PM,-19,-8,-6,-8,5,93,36,0.0,1036,-6,10,62,4
2020-01-18 09:00:00,-4,-11,5.9,4.9,2,1,40,02:10 AM,01:17 PM,08:21 AM,06:01 PM,-18,-7,-5,-7,7,71,34,0.1,1034,-5,9,171,6
2020-01-18 12:00:00,-4,-11,5.9,4.9,2,1,40,02:10 AM,01:17 PM,08:21 AM,06:01 PM,-14,-8,-4,-8,14,69,48,0.1,1030,-4,8,173,11
2020-01-18 15:00:00,-4,-11,5.9,4.9,2,1,40,02:10 AM,01:17 PM,08:21 AM,06:01 PM,-6,-10,-4,-10,23,100,85,1.0,1024,-4,7,176,17
2020-01-18 18:00:00,-4,-11,5.9,4.9,2,1,40,02:10 AM,01:17 PM,08:21 AM,06:01 PM,-3,-9,-4,-9,29,100,94,5.8,1018,-5,2,176,20
2020-01-18 21:00:00,-4,-11,5.9,4.9,2,1,40,02:10 AM,01:17 PM,08:21 AM,06:01 PM,-1,-8,-5,-8,30,100,96,7.7,1013,-8,5,202,19
2020-01-19 00:00:00,-1,-5,0.2,9.8,1,1,32,03:19 AM,01:51 PM,08:21 AM,06:02 PM,-0,-8,-4,-8,26,100,94,0.2,1008,-7,7,230,15
2020-01-19 03:00:00,-1,-5,0.2,9.8,1,1,32,03:19 AM,01:51 PM,08:21 AM,06:02 PM,1,-3,2,-3,27,86,97,0.3,1006,2,4,246,15
2020-01-19 06:00:00,-1,-5,0.2,9.8,1,1,32,03:19 AM,01:51 PM,08:21 AM,06:02 PM,0,-3,1,-3,30,66,93,0.2,1006,1,8,262,17
2020-01-19 09:00:00,-1,-5,0.2,9.8,1,2,32,03:19 AM,01:51 PM,08:21 AM,06:02 PM,-3,-6,-1,-6,31,65,84,0.1,1008,-1,7,278,18
2020-01-19 12:00:00,-1,-5,0.2,9.8,1,2,32,03:19 AM,01:51 PM,08:21 AM,06:02 PM,-5,-8,-1,-8,32,36,77,0.0,1010,-1,10,286,25
2020-01-19 15:00:00,-1,-5,0.2,9.8,1,2,32,03:19 AM,01:51 PM,08:21 AM,06:02 PM,-6,-7,-1,-7,28,47,73,0.0,1010,-1,10,288,23
2020-01-19 18:00:00,-1,-5,0.2,9.8,1,2,32,03:19 AM,01:51 PM,08:21 AM,06:02 PM,-7,-9,-3,-9,29,24,77,0.0,1012,-3,10,285,19
2020-01-19 21:00:00,-1,-5,0.2,9.8,1,1,32,03:19 AM,01:51 PM,08:21 AM,06:02 PM,-8,-11,-5,-11,29,28,81,0.0,1016,-5,10,288,18
2020-01-20 00:00:00,-3,-9,0.0,9.8,2,1,25,04:27 AM,02:29 PM,08:20 AM,06:03 PM,-9,-12,-6,-12,28,49,81,0.0,1019,-6,10,300,17
2020-01-20 03:00:00,-3,-9,0.0,9.8,2,1,25,04:27 AM,02:29 PM,08:20 AM,06:03 PM,-11,-14,-8,-14,24,10,77,0.0,1020,-8,10,314,15
2020-01-20 06:00:00,-3,-9,0.0,9.8,2,1,25,04:27 AM,02:29 PM,08:20 AM,06:03 PM,-12,-15,-8,-15,24,6,76,0.0,1021,-8,10,323,15
2020-01-20 09:00:00,-3,-9,0.0,9.8,2,2,25,04:27 AM,02:29 PM,08:20 AM,06:03 PM,-13,-14,-8,-14,24,0,69,0.0,1025,-8,10,334,17
2020-01-20 12:00:00,-3,-9,0.0,9.8,2,2,25,04:27 AM,02:29 PM,08:20 AM,06:03 PM,-13,-12,-5,-12,24,0,54,0.0,1026,-5,10,343,21
2020-01-20 15:00:00,-3,-9,0.0,9.8,2,2,25,04:27 AM,02:29 PM,08:20 AM,06:03 PM,-12,-9,-3,-9,22,0,54,0.0,1027,-3,10,338,18
2020-01-20 18:00:00,-3,-9,0.0,9.8,2,2,25,04:27 AM,02:29 PM,08:20 AM,06:03 PM,-11,-10,-5,-10,21,0,64,0.0,1028,-5,10,330,14
2020-01-20 21:00:00,-3,-9,0.0,9.8,2,1,25,04:27 AM,02:29 PM,08:20 AM,06:03 PM,-12,-13,-8,-13,16,0,74,0.0,1030,-8,10,322,10
2020-01-21 00:00:00,-1,-9,0.0,9.8,2,1,18,05:34 AM,03:13 PM,08:20 AM,06:04 PM,-12,-13,-9,-13,16,0,74,0.0,1031,-9,10,319,9
2020-01-21 03:00:00,-1,-9,0.0,9.8,2,1,18,05:34 AM,03:13 PM,08:20 AM,06:04 PM,-12,-13,-9,-13,15,0,74,0.0,1030,-9,10,313,9
2020-01-21 06:00:00,-1,-9,0.0,9.8,2,1,18,05:34 AM,03:13 PM,08:20 AM,06:04 PM,-11,-12,-8,-12,11,2,80,0.0,1031,-8,10,305,7
2020-01-21 09:00:00,-1,-9,0.0,9.8,2,2,18,05:34 AM,03:13 PM,08:20 AM,06:04 PM,-11,-12,-7,-12,14,4,77,0.0,1032,-7,10,316,9
2020-01-21 12:00:00,-1,-9,0.0,9.8,2,2,18,05:34 AM,03:13 PM,08:20 AM,06:04 PM,-10,-8,-4,-8,15,6,61,0.0,1032,-4,10,327,12
2020-01-21 15:00:00,-1,-9,0.0,9.8,2,2,18,05:34 AM,03:13 PM,08:20 AM,06:04 PM,-9,-6,-2,-6,15,16,57,0.0,1030,-2,10,326,12
2020-01-21 18:00:00,-1,-9,0.0,9.8,2,2,18,05:34 AM,03:13 PM,08:20 AM,06:04 PM,-8,-7,-3,-7,15,25,66,0.0,1030,-3,10,320,10
2020-01-21 21:00:00,-1,-9,0.0,9.8,2,1,18,05:34 AM,03:13 PM,08:20 AM,06:04 PM,-9,-8,-5,-8,12,47,76,0.0,1031,-6,10,314,7
2020-01-22 00:00:00,0,-8,0.0,9.9,2,1,11,06:35 AM,04:02 PM,08:19 AM,06:06 PM,-8,-8,-5,-8,9,54,82,0.0,1032,-7,10,303,5
2020-01-22 03:00:00,0,-8,0.0,9.9,2,1,11,06:35 AM,04:02 PM,08:19 AM,06:06 PM,-8,-7,-6,-7,7,11,85,0.0,1031,-6,10,308,4
2020-01-22 06:00:00,0,-8,0.0,9.9,2,1,11,06:35 AM,04:02 PM,08:19 AM,06:06 PM,-8,-6,-6,-6,5,5,86,0.0,1031,-6,10,308,3
2020-01-22 09:00:00,0,-8,0.0,9.9,2,2,11,06:35 AM,04:02 PM,08:19 AM,06:06 PM,-8,-6,-5,-6,5,4,80,0.0,1032,-5,10,278,4
2020-01-22 12:00:00,0,-8,0.0,9.9,2,2,11,06:35 AM,04:02 PM,08:19 AM,06:06 PM,-8,-4,-2,-4,8,3,63,0.0,1032,-2,10,245,7
2020-01-22 15:00:00,0,-8,0.0,9.9,2,2,11,06:35 AM,04:02 PM,08:19 AM,06:06 PM,-6,-3,0,-3,10,3,62,0.0,1031,0,10,254,8
2020-01-22 18:00:00,0,-8,0.0,9.9,2,2,11,06:35 AM,04:02 PM,08:19 AM,06:06 PM,-5,-3,-1,-3,9,11,73,0.0,1030,-1,10,268,6
2020-01-22 21:00:00,0,-8,0.0,9.9,2,1,11,06:35 AM,04:02 PM,08:19 AM,06:06 PM,-6,-6,-4,-6,9,16,83,0.0,1031,-5,10,260,5
2020-01-23 00:00:00,2,-5,0.0,6.6,2,1,3,07:30 AM,04:57 PM,08:18 AM,06:07 PM,-5,-7,-4,-7,7,14,84,0.0,1031,-6,10,257,4
2020-01-23 03:00:00,2,-5,0.0,6.6,2,1,3,07:30 AM,04:57 PM,08:18 AM,06:07 PM,-6,-5,-4,-5,8,24,81,0.0,1030,-4,10,263,4
2020-01-23 06:00:00,2,-5,0.0,6.6,2,1,3,07:30 AM,04:57 PM,08:18 AM,06:07 PM,-7,-5,-4,-5,7,39,80,0.0,1029,-4,10,265,3
2020-01-23 09:00:00,2,-5,0.0,6.6,2,1,3,07:30 AM,04:57 PM,08:18 AM,06:07 PM,-8,-5,-3,-5,8,92,72,0.0,1030,-3,10,250,5
2020-01-23 12:00:00,2,-5,0.0,6.6,2,1,3,07:30 AM,04:57 PM,08:18 AM,06:07 PM,-7,-2,0,-2,9,84,60,0.0,1030,0,10,236,7
2020-01-23 15:00:00,2,-5,0.0,6.6,2,2,3,07:30 AM,04:57 PM,08:18 AM,06:07 PM,-5,1,2,1,8,69,62,0.0,1028,2,10,244,6
2020-01-23 18:00:00,2,-5,0.0,6.6,2,1,3,07:30 AM,04:57 PM,08:18 AM,06:07 PM,-3,1,1,1,4,39,74,0.0,1027,1,10,268,2
2020-01-23 21:00:00,2,-5,0.0,6.6,2,1,3,07:30 AM,04:57 PM,08:18 AM,06:07 PM,-5,-3,-2,-3,4,75,76,0.0,1028,-3,10,296,2
2020-01-24 00:00:00,6,-1,0.0,9.9,1,1,0,08:18 AM,05:56 PM,08:18 AM,06:08 PM,-4,-4,-2,-4,4,50,74,0.0,1028,-4,10,271,2
2020-01-24 03:00:00,6,-1,0.0,9.9,1,1,0,08:18 AM,05:56 PM,08:18 AM,06:08 PM,-5,-1,-1,-1,4,76,74,0.0,1028,-1,10,308,2
2020-01-24 06:00:00,6,-1,0.0,9.9,1,1,0,08:18 AM,05:56 PM,08:18 AM,06:08 PM,-5,-1,-1,-1,3,28,75,0.0,1028,-1,10,217,1
2020-01-24 09:00:00,6,-1,0.0,9.9,1,2,0,08:18 AM,05:56 PM,08:18 AM,06:08 PM,-4,0,1,0,5,18,72,0.0,1028,1,10,41,3
2020-01-24 12:00:00,6,-1,0.0,9.9,1,2,0,08:18 AM,05:56 PM,08:18 AM,06:08 PM,-2,3,4,3,7,23,64,0.0,1028,4,10,76,5
2020-01-24 15:00:00,6,-1,0.0,9.9,1,2,0,08:18 AM,05:56 PM,08:18 AM,06:08 PM,-1,4,6,4,11,40,64,0.0,1026,6,10,92,8
2020-01-24 18:00:00,6,-1,0.0,9.9,1,2,0,08:18 AM,05:56 PM,08:18 AM,06:08 PM,-1,0,3,0,19,80,73,0.0,1026,3,10,88,10
2020-01-24 21:00:00,6,-1,0.0,9.9,1,1,0,08:18 AM,05:56 PM,08:18 AM,06:08 PM,-2,-3,1,-3,26,28,80,0.0,1025,1,10,77,13
2020-01-25 00:00:00,8,1,0.0,5.0,3,1,0,08:59 AM,06:57 PM,08:17 AM,06:09 PM,-2,-4,1,-4,31,23,82,0.0,1023,1,10,76,15
2020-01-25 03:00:00,8,1,0.0,5.0,3,1,0,08:59 AM,06:57 PM,08:17 AM,06:09 PM,-1,-3,1,-3,32,69,88,0.0,1021,1,10,79,18
2020-01-25 06:00:00,8,1,0.0,5.0,3,1,0,08:59 AM,06:57 PM,08:17 AM,06:09 PM,2,-2,3,-2,41,100,92,0.0,1018,3,10,83,26
2020-01-25 09:00:00,8,1,0.0,5.0,3,2,0,08:59 AM,06:57 PM,08:17 AM,06:09 PM,5,1,6,1,51,100,94,3.2,1015,6,8,95,33
2020-01-25 12:00:00,8,1,0.0,5.0,3,2,0,08:59 AM,06:57 PM,08:17 AM,06:09 PM,7,4,8,4,43,97,97,17.7,1012,8,5,79,26
2020-01-25 15:00:00,8,1,0.0,5.0,3,2,0,08:59 AM,06:57 PM,08:17 AM,06:09 PM,7,6,7,6,14,92,98,22.8,1009,7,4,106,7
2020-01-25 18:00:00,8,1,0.0,5.0,3,2,0,08:59 AM,06:57 PM,08:17 AM,06:09 PM,6,5,7,5,16,87,95,0.4,1009,7,4,265,9
2020-01-25 21:00:00,8,1,0.0,5.0,3,1,0,08:59 AM,06:57 PM,08:17 AM,06:09 PM,3,1,4,1,24,71,92,0.3,1010,4,9,285,14
2020-01-26 00:00:00,5,-1,0.0,8.3,2,1,4,09:34 AM,07:57 PM,08:16 AM,06:10 PM,0,-2,2,-2,25,51,91,0.0,1011,2,10,279,13
2020-01-26 03:00:00,5,-1,0.0,8.3,2,1,4,09:34 AM,07:57 PM,08:16 AM,06:10 PM,-1,-2,1,-2,21,8,89,0.0,1011,1,10,270,11
2020-01-26 06:00:00,5,-1,0.0,8.3,2,1,4,09:34 AM,07:57 PM,08:16 AM,06:10 PM,-2,-4,-1,-4,21,39,91,0.0,1011,-1,10,261,11
2020-01-26 09:00:00,5,-1,0.0,8.3,2,2,4,09:34 AM,07:57 PM,08:16 AM,06:10 PM,-2,-4,0,-4,21,77,85,0.0,1011,0,10,261,14
2020-01-26 12:00:00,5,-1,0.0,8.3,2,2,4,09:34 AM,07:57 PM,08:16 AM,06:10 PM,-1,-1,3,-1,22,40,72,0.0,1011,3,10,270,18
2020-01-26 15:00:00,5,-1,0.0,8.3,2,2,4,09:34 AM,07:57 PM,08:16 AM,06:10 PM,-1,1,5,1,19,40,69,0.0,1010,5,10,268,16
2020-01-26 18:00:00,5,-1,0.0,8.3,2,1,4,09:34 AM,07:57 PM,08:16 AM,06:10 PM,-1,-1,3,-1,20,71,75,0.0,1010,3,10,270,14
2020-01-26 21:00:00,5,-1,0.0,8.3,2,1,4,09:34 AM,07:57 PM,08:16 AM,06:10 PM,-2,-2,1,-2,19,70,81,0.0,1010,1,10,260,12
2020-01-27 00:00:00,4,-3,0.0,5.0,2,1,11,10:04 AM,08:57 PM,08:15 AM,06:12 PM,-2,-4,-0,-4,19,27,88,0.0,1010,-0,10,249,10
2020-01-27 03:00:00,4,-3,0.0,5.0,2,1,11,10:04 AM,08:57 PM,08:15 AM,06:12 PM,-2,-5,-1,-5,19,53,88,0.0,1008,-1,10,251,12
2020-01-27 06:00:00,4,-3,0.0,5.0,2,1,11,10:04 AM,08:57 PM,08:15 AM,06:12 PM,-3,-5,-1,-5,21,48,87,0.0,1007,-1,10,254,13
2020-01-27 09:00:00,4,-3,0.0,5.0,2,1,11,10:04 AM,08:57 PM,08:15 AM,06:12 PM,-2,-3,0,-3,20,62,83,0.0,1007,0,10,256,13
2020-01-27 12:00:00,4,-3,0.0,5.0,2,1,11,10:04 AM,08:57 PM,08:15 AM,06:12 PM,-2,-1,4,-1,23,75,67,0.0,1007,4,10,276,19
2020-01-27 15:00:00,4,-3,0.0,5.0,2,1,11,10:04 AM,08:57 PM,08:15 AM,06:12 PM,-2,0,4,0,22,95,65,0.0,1006,4,10,285,18
2020-01-27 18:00:00,4,-3,0.0,5.0,2,2,11,10:04 AM,08:57 PM,08:15 AM,06:12 PM,-2,-1,2,-1,20,72,73,0.0,1006,2,10,285,14
2020-01-27 21:00:00,4,-3,0.0,5.0,2,1,11,10:04 AM,08:57 PM,08:15 AM,06:12 PM,-2,-4,-0,-4,17,46,86,0.0,1008,-1,10,287,9
2020-01-28 00:00:00,4,-2,0.0,10.0,2,1,18,10:31 AM,09:56 PM,08:15 AM,06:13 PM,-2,-4,-0,-4,15,64,89,0.0,1009,-2,10,300,9
2020-01-28 03:00:00,4,-2,0.0,10.0,2,1,18,10:31 AM,09:56 PM,08:15 AM,06:13 PM,-3,-5,-1,-5,18,27,85,0.0,1009,-1,10,300,10
2020-01-28 06:00:00,4,-2,0.0,10.0,2,1,18,10:31 AM,09:56 PM,08:15 AM,06:13 PM,-4,-5,-2,-5,18,51,82,0.0,1009,-2,10,293,10
2020-01-28 09:00:00,4,-2,0.0,10.0,2,2,18,10:31 AM,09:56 PM,08:15 AM,06:13 PM,-5,-5,-1,-5,19,44,74,0.0,1011,-1,10,304,13
2020-01-28 12:00:00,4,-2,0.0,10.0,2,2,18,10:31 AM,09:56 PM,08:15 AM,06:13 PM,-5,-3,2,-3,23,32,61,0.0,1011,2,10,320,19
2020-01-28 15:00:00,4,-2,0.0,10.0,2,2,18,10:31 AM,09:56 PM,08:15 AM,06:13 PM,-4,-1,3,-1,23,17,60,0.0,1011,3,10,317,20
2020-01-28 18:00:00,4,-2,0.0,10.0,2,2,18,10:31 AM,09:56 PM,08:15 AM,06:13 PM,-4,-2,2,-2,22,18,69,0.0,1012,2,10,313,16
2020-01-28 21:00:00,4,-2,0.0,10.0,2,1,18,10:31 AM,09:56 PM,08:15 AM,06:13 PM,-4,-4,-1,-4,19,26,80,0.0,1014,-1,10,306,11
