date_time,Kendenup_maxtempC,Kendenup_mintempC,Kendenup_totalSnow_cm,Kendenup_sunHour,Kendenup_uvIndex,Kendenup_uvIndex,Kendenup_moon_illumination,Kendenup_moonrise,Kendenup_moonset,Kendenup_sunrise,Kendenup_sunset,Kendenup_DewPointC,Kendenup_FeelsLikeC,Kendenup_HeatIndexC,Kendenup_WindChillC,Kendenup_WindGustKmph,Kendenup_cloudcover,Kendenup_humidity,Kendenup_precipMM,Kendenup_pressure,Kendenup_tempC,Kendenup_visibility,Kendenup_winddirDegree,Kendenup_windspeedKmph
2019-12-04 00:00:00,25,12,0.0,14.5,6,1,48,11:40 AM,12:31 AM,04:50 AM,07:09 PM,12,17,17,17,14,11,73,0.0,1013,17,10,106,6
2019-12-04 03:00:00,25,12,0.0,14.5,6,1,48,11:40 AM,12:31 AM,04:50 AM,07:09 PM,11,16,16,16,7,40,73,0.0,1012,16,10,271,3
2019-12-04 06:00:00,25,12,0.0,14.5,6,1,48,11:40 AM,12:31 AM,04:50 AM,07:09 PM,12,19,19,19,5,38,68,0.0,1012,19,10,274,3
2019-12-04 09:00:00,25,12,0.0,14.5,6,6,48,11:40 AM,12:31 AM,04:50 AM,07:09 PM,14,26,26,25,11,0,52,0.0,1014,25,10,211,9
2019-12-04 12:00:00,25,12,0.0,14.5,6,6,48,11:40 AM,12:31 AM,04:50 AM,07:09 PM,15,26,26,24,21,1,58,0.0,1015,24,10,182,18
2019-12-04 15:00:00,25,12,0.0,14.5,6,6,48,11:40 AM,12:31 AM,04:50 AM,07:09 PM,15,22,23,22,21,4,65,0.0,1015,22,10,169,18
2019-12-04 18:00:00,25,12,0.0,14.5,6,1,48,11:40 AM,12:31 AM,04:50 AM,07:09 PM,14,17,18,17,21,18,80,0.0,1016,18,10,156,16
2019-12-04 21:00:00,25,12,0.0,14.5,6,1,48,11:40 AM,12:31 AM,04:50 AM,07:09 PM,14,13,15,13,21,62,92,0.0,1018,14,10,138,13
2019-12-05 00:00:00,22,13,0.0,14.5,5,1,55,12:34 PM,01:02 AM,04:50 AM,07:10 PM,13,13,16,13,16,92,87,0.0,1019,13,10,107,11
2019-12-05 03:00:00,22,13,0.0,14.5,5,1,55,12:34 PM,01:02 AM,04:50 AM,07:10 PM,13,15,15,15,11,64,85,0.1,1019,15,10,99,7
2019-12-05 06:00:00,22,13,0.0,14.5,5,1,55,12:34 PM,01:02 AM,04:50 AM,07:10 PM,13,16,16,16,10,7,81,0.0,1019,16,10,118,7
2019-12-05 09:00:00,22,13,0.0,14.5,5,6,55,12:34 PM,01:02 AM,04:50 AM,07:10 PM,13,20,21,20,15,0,62,0.0,1019,20,10,121,13
2019-12-05 12:00:00,22,13,0.0,14.5,5,6,55,12:34 PM,01:02 AM,04:50 AM,07:10 PM,13,25,25,22,22,0,57,0.0,1018,22,10,117,19
2019-12-05 15:00:00,22,13,0.0,14.5,5,6,55,12:34 PM,01:02 AM,04:50 AM,07:10 PM,14,21,23,21,26,0,62,0.0,1017,21,10,113,23
2019-12-05 18:00:00,22,13,0.0,14.5,5,1,55,12:34 PM,01:02 AM,04:50 AM,07:10 PM,13,19,20,19,27,10,76,0.0,1017,19,10,97,21
2019-12-05 21:00:00,22,13,0.0,14.5,5,1,55,12:34 PM,01:02 AM,04:50 AM,07:10 PM,13,16,19,16,27,39,93,0.0,1017,16,10,82,16
2019-12-06 00:00:00,34,13,0.0,14.5,6,1,62,01:29 PM,01:30 AM,04:50 AM,07:11 PM,13,12,13,12,23,51,96,0.0,1016,13,7,73,13
2019-12-06 03:00:00,34,13,0.0,14.5,6,1,62,01:29 PM,01:30 AM,04:50 AM,07:11 PM,12,12,13,12,21,35,96,0.0,1015,13,2,59,12
2019-12-06 06:00:00,34,13,0.0,14.5,6,1,62,01:29 PM,01:30 AM,04:50 AM,07:11 PM,12,15,15,15,19,16,82,0.0,1014,15,5,54,12
2019-12-06 09:00:00,34,13,0.0,14.5,6,6,62,01:29 PM,01:30 AM,04:50 AM,07:11 PM,11,24,24,24,19,12,46,0.0,1012,24,10,50,16
2019-12-06 12:00:00,34,13,0.0,14.5,6,8,62,01:29 PM,01:30 AM,04:50 AM,07:11 PM,10,31,31,32,22,25,25,0.0,1010,32,10,54,19
2019-12-06 15:00:00,34,13,0.0,14.5,6,8,62,01:29 PM,01:30 AM,04:50 AM,07:11 PM,12,31,31,32,29,12,30,0.0,1006,32,10,66,23
2019-12-06 18:00:00,34,13,0.0,14.5,6,1,62,01:29 PM,01:30 AM,04:50 AM,07:11 PM,13,26,26,26,36,29,51,0.4,1005,26,10,69,23
2019-12-06 21:00:00,34,13,0.0,14.5,6,1,62,01:29 PM,01:30 AM,04:50 AM,07:11 PM,15,22,23,22,28,64,75,0.8,1007,22,9,60,13
2019-12-07 00:00:00,30,15,0.0,12.4,6,1,70,02:24 PM,01:58 AM,04:50 AM,07:12 PM,15,19,19,19,11,35,79,0.0,1006,19,10,153,5
2019-12-07 03:00:00,30,15,0.0,12.4,6,1,70,02:24 PM,01:58 AM,04:50 AM,07:12 PM,14,18,18,18,17,5,78,0.0,1005,18,10,319,8
2019-12-07 06:00:00,30,15,0.0,12.4,6,1,70,02:24 PM,01:58 AM,04:50 AM,07:12 PM,12,19,19,19,20,19,67,0.0,1005,19,10,303,11
2019-12-07 09:00:00,30,15,0.0,12.4,6,7,70,02:24 PM,01:58 AM,04:50 AM,07:12 PM,10,26,26,26,17,35,40,0.0,1005,26,10,322,14
2019-12-07 12:00:00,30,15,0.0,12.4,6,6,70,02:24 PM,01:58 AM,04:50 AM,07:12 PM,11,27,27,28,24,33,38,0.0,1004,28,10,290,20
2019-12-07 15:00:00,30,15,0.0,12.4,6,5,70,02:24 PM,01:58 AM,04:50 AM,07:12 PM,13,25,25,23,24,80,56,0.3,1005,23,10,257,18
2019-12-07 18:00:00,30,15,0.0,12.4,6,1,70,02:24 PM,01:58 AM,04:50 AM,07:12 PM,11,24,24,22,36,85,54,0.7,1008,22,10,253,27
2019-12-07 21:00:00,30,15,0.0,12.4,6,1,70,02:24 PM,01:58 AM,04:50 AM,07:12 PM,13,18,20,18,32,70,77,0.5,1011,18,9,259,21
2019-12-08 00:00:00,20,11,0.0,14.5,4,1,77,03:20 PM,02:25 AM,04:50 AM,07:13 PM,13,15,15,15,23,64,86,0.2,1012,15,10,260,14
2019-12-08 03:00:00,20,11,0.0,14.5,4,1,77,03:20 PM,02:25 AM,04:50 AM,07:13 PM,12,13,14,13,22,70,86,0.2,1013,14,9,249,12
2019-12-08 06:00:00,20,11,0.0,14.5,4,1,77,03:20 PM,02:25 AM,04:50 AM,07:13 PM,11,14,15,14,27,37,77,0.0,1015,15,10,228,18
2019-12-08 09:00:00,20,11,0.0,14.5,4,5,77,03:20 PM,02:25 AM,04:50 AM,07:13 PM,9,18,18,18,25,34,56,0.0,1018,18,10,215,22
2019-12-08 12:00:00,20,11,0.0,14.5,4,5,77,03:20 PM,02:25 AM,04:50 AM,07:13 PM,8,20,20,20,23,0,47,0.0,1019,20,10,210,19
2019-12-08 15:00:00,20,11,0.0,14.5,4,5,77,03:20 PM,02:25 AM,04:50 AM,07:13 PM,8,19,19,19,22,0,48,0.0,1019,19,10,204,19
2019-12-08 18:00:00,20,11,0.0,14.5,4,1,77,03:20 PM,02:25 AM,04:50 AM,07:13 PM,8,17,17,17,18,33,61,0.0,1021,17,10,192,14
2019-12-08 21:00:00,20,11,0.0,14.5,4,1,77,03:20 PM,02:25 AM,04:50 AM,07:13 PM,8,13,15,13,12,69,78,0.0,1022,13,10,174,6
2019-12-09 00:00:00,22,9,0.0,14.5,6,1,84,04:18 PM,02:55 AM,04:50 AM,07:14 PM,8,11,11,11,5,11,84,0.0,1023,11,10,201,2
2019-12-09 03:00:00,22,9,0.0,14.5,6,1,84,04:18 PM,02:55 AM,04:50 AM,07:14 PM,8,9,10,9,6,25,87,0.0,1022,10,10,309,3
2019-12-09 06:00:00,22,9,0.0,14.5,6,1,84,04:18 PM,02:55 AM,04:50 AM,07:14 PM,8,12,12,12,8,25,77,0.0,1023,12,10,253,4
2019-12-09 09:00:00,22,9,0.0,14.5,6,5,84,04:18 PM,02:55 AM,04:50 AM,07:14 PM,9,19,20,19,7,2,50,0.0,1024,19,10,87,6
2019-12-09 12:00:00,22,9,0.0,14.5,6,6,84,04:18 PM,02:55 AM,04:50 AM,07:14 PM,9,22,24,22,16,0,43,0.0,1023,22,10,143,14
2019-12-09 15:00:00,22,9,0.0,14.5,6,6,84,04:18 PM,02:55 AM,04:50 AM,07:14 PM,9,21,22,21,20,1,48,0.0,1022,21,10,137,18
2019-12-09 18:00:00,22,9,0.0,14.5,6,1,84,04:18 PM,02:55 AM,04:50 AM,07:14 PM,10,18,19,18,18,4,62,0.0,1022,18,10,128,14
2019-12-09 21:00:00,22,9,0.0,14.5,6,1,84,04:18 PM,02:55 AM,04:50 AM,07:14 PM,9,14,17,14,14,8,79,0.0,1023,14,10,102,7
2019-12-10 00:00:00,23,11,0.0,14.5,6,1,92,05:18 PM,03:27 AM,04:50 AM,07:14 PM,9,11,11,11,10,7,86,0.0,1024,11,10,74,5
2019-12-10 03:00:00,23,11,0.0,14.5,6,1,92,05:18 PM,03:27 AM,04:50 AM,07:14 PM,9,11,11,11,10,10,89,0.0,1023,11,10,48,5
2019-12-10 06:00:00,23,11,0.0,14.5,6,1,92,05:18 PM,03:27 AM,04:50 AM,07:14 PM,9,14,13,14,9,14,79,0.0,1023,13,10,48,5
2019-12-10 09:00:00,23,11,0.0,14.5,6,5,92,05:18 PM,03:27 AM,04:50 AM,07:14 PM,10,20,20,20,12,10,53,0.0,1023,20,10,92,10
2019-12-10 12:00:00,23,11,0.0,14.5,6,6,92,05:18 PM,03:27 AM,04:50 AM,07:14 PM,10,24,24,23,20,9,46,0.0,1022,23,10,124,17
2019-12-10 15:00:00,23,11,0.0,14.5,6,6,92,05:18 PM,03:27 AM,04:50 AM,07:14 PM,11,22,23,22,25,8,51,0.0,1021,22,10,124,22
2019-12-10 18:00:00,23,11,0.0,14.5,6,1,92,05:18 PM,03:27 AM,04:50 AM,07:14 PM,11,18,18,18,27,8,65,0.0,1022,18,10,112,21
2019-12-10 21:00:00,23,11,0.0,14.5,6,1,92,05:18 PM,03:27 AM,04:50 AM,07:14 PM,12,15,15,15,28,7,79,0.0,1023,15,10,101,16
2019-12-11 00:00:00,23,13,0.0,14.5,6,1,99,06:19 PM,04:03 AM,04:50 AM,07:15 PM,12,13,14,13,28,8,84,0.0,1023,14,10,95,15
2019-12-11 03:00:00,23,13,0.0,14.5,6,1,99,06:19 PM,04:03 AM,04:50 AM,07:15 PM,12,12,14,12,25,17,88,0.0,1023,14,10,83,13
2019-12-11 06:00:00,23,13,0.0,14.5,6,1,99,06:19 PM,04:03 AM,04:50 AM,07:15 PM,11,14,15,14,21,21,81,0.0,1024,15,10,71,13
2019-12-11 09:00:00,23,13,0.0,14.5,6,6,99,06:19 PM,04:03 AM,04:50 AM,07:15 PM,12,21,21,21,22,0,57,0.0,1024,21,10,81,19
2019-12-11 12:00:00,23,13,0.0,14.5,6,6,99,06:19 PM,04:03 AM,04:50 AM,07:15 PM,12,25,25,23,27,0,52,0.0,1024,23,10,108,24
2019-12-11 15:00:00,23,13,0.0,14.5,6,6,99,06:19 PM,04:03 AM,04:50 AM,07:15 PM,12,22,23,22,30,1,56,0.0,1023,22,10,104,26
2019-12-11 18:00:00,23,13,0.0,14.5,6,1,99,06:19 PM,04:03 AM,04:50 AM,07:15 PM,12,19,20,19,30,1,69,0.0,1023,19,10,90,23
2019-12-11 21:00:00,23,13,0.0,14.5,6,1,99,06:19 PM,04:03 AM,04:50 AM,07:15 PM,13,16,18,16,32,3,86,0.0,1024,16,10,83,18
2019-12-12 00:00:00,27,13,0.0,14.5,6,1,100,07:22 PM,04:44 AM,04:50 AM,07:16 PM,13,13,14,13,32,14,90,0.0,1024,14,10,74,18
2019-12-12 03:00:00,27,13,0.0,14.5,6,1,100,07:22 PM,04:44 AM,04:50 AM,07:16 PM,12,12,14,12,28,23,92,0.0,1023,14,7,69,15
2019-12-12 06:00:00,27,13,0.0,14.5,6,1,100,07:22 PM,04:44 AM,04:50 AM,07:16 PM,12,14,15,14,22,18,84,0.0,1024,15,5,69,13
2019-12-12 09:00:00,27,13,0.0,14.5,6,6,100,07:22 PM,04:44 AM,04:50 AM,07:16 PM,13,22,22,22,20,2,56,0.0,1023,22,10,79,17
2019-12-12 12:00:00,27,13,0.0,14.5,6,7,100,07:22 PM,04:44 AM,04:50 AM,07:16 PM,13,27,27,27,24,1,42,0.0,1022,27,10,96,21
2019-12-12 15:00:00,27,13,0.0,14.5,6,7,100,07:22 PM,04:44 AM,04:50 AM,07:16 PM,13,26,26,26,28,1,44,0.0,1020,26,10,94,24
2019-12-12 18:00:00,27,13,0.0,14.5,6,1,100,07:22 PM,04:44 AM,04:50 AM,07:16 PM,12,24,24,23,29,1,56,0.0,1020,23,10,88,22
2019-12-12 21:00:00,27,13,0.0,14.5,6,1,100,07:22 PM,04:44 AM,04:50 AM,07:16 PM,11,20,23,20,32,2,74,0.0,1021,20,10,75,17
2019-12-13 00:00:00,33,14,0.0,14.5,7,1,87,08:22 PM,05:33 AM,04:50 AM,07:17 PM,12,17,19,17,29,1,86,0.0,1021,17,10,63,14
2019-12-13 03:00:00,33,14,0.0,14.5,7,1,87,08:22 PM,05:33 AM,04:50 AM,07:17 PM,12,13,14,13,25,1,91,0.0,1019,14,10,55,12
2019-12-13 06:00:00,33,14,0.0,14.5,7,1,87,08:22 PM,05:33 AM,04:50 AM,07:17 PM,11,17,18,17,15,0,73,0.0,1019,17,10,46,9
2019-12-13 09:00:00,33,14,0.0,14.5,7,7,87,08:22 PM,05:33 AM,04:50 AM,07:17 PM,10,28,28,28,6,0,34,0.0,1018,28,10,34,6
2019-12-13 12:00:00,33,14,0.0,14.5,7,8,87,08:22 PM,05:33 AM,04:50 AM,07:17 PM,11,31,31,32,7,1,27,0.0,1017,32,10,74,6
2019-12-13 15:00:00,33,14,0.0,14.5,7,7,87,08:22 PM,05:33 AM,04:50 AM,07:17 PM,13,29,29,29,19,2,39,0.0,1015,29,10,129,16
2019-12-13 18:00:00,33,14,0.0,14.5,7,1,87,08:22 PM,05:33 AM,04:50 AM,07:17 PM,13,27,27,25,20,0,54,0.0,1016,25,10,106,14
2019-12-13 21:00:00,33,14,0.0,14.5,7,1,87,08:22 PM,05:33 AM,04:50 AM,07:17 PM,13,22,26,22,20,0,69,0.0,1016,22,10,63,10
2019-12-14 00:00:00,33,16,0.0,14.5,7,1,79,09:20 PM,06:28 AM,04:51 AM,07:17 PM,11,18,21,18,15,0,66,0.0,1016,18,10,141,7
2019-12-14 03:00:00,33,16,0.0,14.5,7,1,79,09:20 PM,06:28 AM,04:51 AM,07:17 PM,10,17,17,17,5,0,64,0.0,1014,17,10,312,3
2019-12-14 06:00:00,33,16,0.0,14.5,7,1,79,09:20 PM,06:28 AM,04:51 AM,07:17 PM,9,20,20,20,5,0,52,0.0,1013,20,10,258,3
2019-12-14 09:00:00,33,16,0.0,14.5,7,7,79,09:20 PM,06:28 AM,04:51 AM,07:17 PM,10,28,28,29,6,0,31,0.0,1012,29,10,202,5
2019-12-14 12:00:00,33,16,0.0,14.5,7,8,79,09:20 PM,06:28 AM,04:51 AM,07:17 PM,11,31,31,32,13,0,27,0.0,1011,32,10,164,12
2019-12-14 15:00:00,33,16,0.0,14.5,7,7,79,09:20 PM,06:28 AM,04:51 AM,07:17 PM,12,29,29,29,18,0,36,0.0,1009,29,10,165,16
2019-12-14 18:00:00,33,16,0.0,14.5,7,1,79,09:20 PM,06:28 AM,04:51 AM,07:17 PM,13,27,27,25,13,2,53,0.0,1009,25,10,138,10
2019-12-14 21:00:00,33,16,0.0,14.5,7,1,79,09:20 PM,06:28 AM,04:51 AM,07:17 PM,13,26,26,23,9,7,72,0.0,1010,23,10,97,5
2019-12-15 00:00:00,38,16,0.0,14.5,8,1,72,10:12 PM,07:29 AM,04:51 AM,07:18 PM,12,19,21,19,10,10,70,0.0,1010,19,10,55,5
2019-12-15 03:00:00,38,16,0.0,14.5,8,1,72,10:12 PM,07:29 AM,04:51 AM,07:18 PM,10,17,17,17,13,10,63,0.0,1008,17,10,19,6
2019-12-15 06:00:00,38,16,0.0,14.5,8,1,72,10:12 PM,07:29 AM,04:51 AM,07:18 PM,8,21,20,21,9,8,48,0.0,1007,21,10,4,6
2019-12-15 09:00:00,38,16,0.0,14.5,8,8,72,10:12 PM,07:29 AM,04:51 AM,07:18 PM,8,31,31,32,8,8,23,0.0,1006,32,10,111,7
2019-12-15 12:00:00,38,16,0.0,14.5,8,8,72,10:12 PM,07:29 AM,04:51 AM,07:18 PM,9,34,34,35,13,10,21,0.0,1005,35,10,276,11
2019-12-15 15:00:00,38,16,0.0,14.5,8,7,72,10:12 PM,07:29 AM,04:51 AM,07:18 PM,11,27,27,28,23,6,35,0.0,1004,28,10,191,20
2019-12-15 18:00:00,38,16,0.0,14.5,8,1,72,10:12 PM,07:29 AM,04:51 AM,07:18 PM,13,25,25,24,20,0,55,0.0,1005,24,10,188,15
2019-12-15 21:00:00,38,16,0.0,14.5,8,1,72,10:12 PM,07:29 AM,04:51 AM,07:18 PM,15,20,22,20,18,1,84,0.0,1007,20,10,179,9
2019-12-16 00:00:00,23,15,0.0,14.5,6,1,65,10:58 PM,08:35 AM,04:51 AM,07:19 PM,15,17,17,17,16,1,89,0.0,1008,17,10,167,8
2019-12-16 03:00:00,23,15,0.0,14.5,6,1,65,10:58 PM,08:35 AM,04:51 AM,07:19 PM,14,16,16,16,12,1,90,0.0,1006,16,10,158,6
2019-12-16 06:00:00,23,15,0.0,14.5,6,1,65,10:58 PM,08:35 AM,04:51 AM,07:19 PM,14,17,17,17,11,2,81,0.0,1007,17,10,169,7
2019-12-16 09:00:00,23,15,0.0,14.5,6,6,65,10:58 PM,08:35 AM,04:51 AM,07:19 PM,13,22,22,22,17,21,59,0.0,1008,22,10,161,15
2019-12-16 12:00:00,23,15,0.0,14.5,6,7,65,10:58 PM,08:35 AM,04:51 AM,07:19 PM,15,26,26,25,21,6,52,0.0,1009,25,10,145,18
2019-12-16 15:00:00,23,15,0.0,14.5,6,6,65,10:58 PM,08:35 AM,04:51 AM,07:19 PM,15,26,26,24,21,23,56,0.0,1009,24,10,143,18
2019-12-16 18:00:00,23,15,0.0,14.5,6,1,65,10:58 PM,08:35 AM,04:51 AM,07:19 PM,15,20,22,20,18,27,72,0.0,1010,20,10,141,14
2019-12-16 21:00:00,23,15,0.0,14.5,6,1,65,10:58 PM,08:35 AM,04:51 AM,07:19 PM,16,17,17,17,15,16,91,0.0,1011,17,7,137,8
2019-12-17 00:00:00,26,15,0.0,14.5,5,1,58,11:39 PM,09:43 AM,04:51 AM,07:19 PM,15,16,16,16,12,25,94,0.0,1012,16,2,114,6
2019-12-17 03:00:00,26,15,0.0,14.5,5,1,58,11:39 PM,09:43 AM,04:51 AM,07:19 PM,14,15,15,15,8,33,95,0.0,1011,15,2,121,4
2019-12-17 06:00:00,26,15,0.0,14.5,5,1,58,11:39 PM,09:43 AM,04:51 AM,07:19 PM,14,17,18,17,8,23,84,0.0,1012,17,5,205,5
2019-12-17 09:00:00,26,15,0.0,14.5,5,6,58,11:39 PM,09:43 AM,04:51 AM,07:19 PM,14,25,25,23,15,11,60,0.0,1013,23,10,168,13
2019-12-17 12:00:00,26,15,0.0,14.5,5,7,58,11:39 PM,09:43 AM,04:51 AM,07:19 PM,14,26,26,26,18,23,48,0.0,1013,26,10,160,16
2019-12-17 15:00:00,26,15,0.0,14.5,5,6,58,11:39 PM,09:43 AM,04:51 AM,07:19 PM,14,26,26,24,19,4,51,0.0,1013,24,10,159,17
2019-12-17 18:00:00,26,15,0.0,14.5,5,1,58,11:39 PM,09:43 AM,04:51 AM,07:19 PM,14,20,22,20,19,8,70,0.0,1014,20,10,144,15
2019-12-17 21:00:00,26,15,0.0,14.5,5,1,58,11:39 PM,09:43 AM,04:51 AM,07:19 PM,15,18,18,18,18,12,85,0.0,1015,18,10,126,11
2019-12-18 00:00:00,28,16,0.0,14.5,6,1,50,No moonrise,10:50 AM,04:52 AM,07:20 PM,15,17,17,17,17,14,87,0.0,1016,17,10,118,10
2019-12-18 03:00:00,28,16,0.0,14.5,6,1,50,No moonrise,10:50 AM,04:52 AM,07:20 PM,15,16,16,16,17,18,90,0.0,1015,16,10,115,9
2019-12-18 06:00:00,28,16,0.0,14.5,6,1,50,No moonrise,10:50 AM,04:52 AM,07:20 PM,14,18,19,18,20,11,80,0.0,1014,18,10,100,14
2019-12-18 09:00:00,28,16,0.0,14.5,6,6,50,No moonrise,10:50 AM,04:52 AM,07:20 PM,14,25,25,23,22,8,55,0.0,1013,23,10,91,19
2019-12-18 12:00:00,28,16,0.0,14.5,6,7,50,No moonrise,10:50 AM,04:52 AM,07:20 PM,15,27,27,27,24,8,49,0.0,1011,27,10,97,21
2019-12-18 15:00:00,28,16,0.0,14.5,6,7,50,No moonrise,10:50 AM,04:52 AM,07:20 PM,16,28,28,27,28,5,54,0.0,1008,27,10,101,24
2019-12-18 18:00:00,28,16,0.0,14.5,6,1,50,No moonrise,10:50 AM,04:52 AM,07:20 PM,17,22,23,22,24,8,74,0.0,1007,22,10,98,19
2019-12-18 21:00:00,28,16,0.0,14.5,6,1,50,No moonrise,10:50 AM,04:52 AM,07:20 PM,16,18,18,18,14,9,89,0.0,1008,18,10,184,7
2019-12-19 00:00:00,28,15,0.0,13.4,6,1,43,12:15 AM,11:57 AM,04:52 AM,07:20 PM,16,17,17,17,18,3,89,0.0,1008,17,10,330,9
2019-12-19 03:00:00,28,15,0.0,13.4,6,1,43,12:15 AM,11:57 AM,04:52 AM,07:20 PM,14,16,16,16,27,0,85,0.0,1006,16,10,284,14
2019-12-19 06:00:00,28,15,0.0,13.4,6,1,43,12:15 AM,11:57 AM,04:52 AM,07:20 PM,12,17,18,17,27,0,75,0.0,1006,18,10,293,16
2019-12-19 09:00:00,28,15,0.0,13.4,6,6,43,12:15 AM,11:57 AM,04:52 AM,07:20 PM,13,26,26,25,27,25,46,0.0,1006,25,10,290,23
2019-12-19 12:00:00,28,15,0.0,13.4,6,6,43,12:15 AM,11:57 AM,04:52 AM,07:20 PM,15,26,26,25,29,72,54,0.1,1006,25,8,283,24
2019-12-19 15:00:00,28,15,0.0,13.4,6,6,43,12:15 AM,11:57 AM,04:52 AM,07:20 PM,12,22,22,22,30,46,57,0.3,1006,22,7,269,24
2019-12-19 18:00:00,28,15,0.0,13.4,6,1,43,12:15 AM,11:57 AM,04:52 AM,07:20 PM,9,26,26,25,37,18,41,0.0,1007,25,10,266,29
2019-12-19 21:00:00,28,15,0.0,13.4,6,1,43,12:15 AM,11:57 AM,04:52 AM,07:20 PM,9,22,25,22,33,53,58,0.0,1009,22,10,282,21
2019-12-20 00:00:00,21,14,0.0,10.2,5,1,36,12:50 AM,01:03 PM,04:53 AM,07:21 PM,11,17,19,17,32,70,73,0.1,1011,18,10,288,19
2019-12-20 03:00:00,21,14,0.0,10.2,5,1,36,12:50 AM,01:03 PM,04:53 AM,07:21 PM,12,14,15,14,27,71,81,0.2,1012,15,10,283,16
2019-12-20 06:00:00,21,14,0.0,10.2,5,1,36,12:50 AM,01:03 PM,04:53 AM,07:21 PM,12,16,16,16,25,71,76,0.2,1014,16,10,265,16
2019-12-20 09:00:00,21,14,0.0,10.2,5,5,36,12:50 AM,01:03 PM,04:53 AM,07:21 PM,12,20,21,20,23,73,58,0.2,1016,20,10,227,20
2019-12-20 12:00:00,21,14,0.0,10.2,5,5,36,12:50 AM,01:03 PM,04:53 AM,07:21 PM,12,21,23,21,21,75,54,0.0,1018,21,10,205,18
2019-12-20 15:00:00,21,14,0.0,10.2,5,6,36,12:50 AM,01:03 PM,04:53 AM,07:21 PM,12,20,20,20,21,67,59,0.0,1018,20,10,169,18
2019-12-20 18:00:00,21,14,0.0,10.2,5,1,36,12:50 AM,01:03 PM,04:53 AM,07:21 PM,12,17,17,17,24,50,71,0.0,1019,17,10,143,19
2019-12-20 21:00:00,21,14,0.0,10.2,5,1,36,12:50 AM,01:03 PM,04:53 AM,07:21 PM,12,14,15,14,27,54,85,0.0,1021,15,10,111,15
2019-12-21 00:00:00,26,14,0.0,13.4,5,1,28,01:24 AM,02:09 PM,04:53 AM,07:21 PM,12,13,14,13,27,54,89,0.0,1021,14,10,91,14
2019-12-21 03:00:00,26,14,0.0,13.4,5,1,28,01:24 AM,02:09 PM,04:53 AM,07:21 PM,13,14,15,14,26,70,86,0.0,1020,15,10,78,15
2019-12-21 06:00:00,26,14,0.0,13.4,5,1,28,01:24 AM,02:09 PM,04:53 AM,07:21 PM,13,18,18,18,27,68,73,0.1,1020,18,10,69,20
2019-12-21 09:00:00,26,14,0.0,13.4,5,6,28,01:24 AM,02:09 PM,04:53 AM,07:21 PM,13,22,22,22,22,34,56,0.1,1019,22,10,69,19
2019-12-21 12:00:00,26,14,0.0,13.4,5,7,28,01:24 AM,02:09 PM,04:53 AM,07:21 PM,13,26,26,26,23,1,43,0.0,1017,26,10,81,20
2019-12-21 15:00:00,26,14,0.0,13.4,5,6,28,01:24 AM,02:09 PM,04:53 AM,07:21 PM,14,26,26,25,30,3,52,0.0,1014,25,10,95,26
2019-12-21 18:00:00,26,14,0.0,13.4,5,1,28,01:24 AM,02:09 PM,04:53 AM,07:21 PM,14,21,24,21,26,9,69,0.0,1013,21,10,94,21
2019-12-21 21:00:00,26,14,0.0,13.4,5,1,28,01:24 AM,02:09 PM,04:53 AM,07:21 PM,15,18,20,18,19,23,89,0.0,1014,18,10,106,10
2019-12-22 00:00:00,24,16,0.0,12.4,5,1,21,01:57 AM,03:15 PM,04:54 AM,07:22 PM,15,16,16,16,17,52,95,0.0,1013,16,7,137,9
2019-12-22 03:00:00,24,16,0.0,12.4,5,1,21,01:57 AM,03:15 PM,04:54 AM,07:22 PM,15,16,16,16,12,98,94,0.0,1011,16,5,199,7
2019-12-22 06:00:00,24,16,0.0,12.4,5,1,21,01:57 AM,03:15 PM,04:54 AM,07:22 PM,15,18,18,18,12,96,86,0.0,1012,18,10,220,9
2019-12-22 09:00:00,24,16,0.0,12.4,5,6,21,01:57 AM,03:15 PM,04:54 AM,07:22 PM,15,21,22,21,19,63,68,0.0,1013,21,10,209,17
2019-12-22 12:00:00,24,16,0.0,12.4,5,6,21,01:57 AM,03:15 PM,04:54 AM,07:22 PM,15,25,25,24,21,29,58,0.0,1013,24,10,191,18
2019-12-22 15:00:00,24,16,0.0,12.4,5,6,21,01:57 AM,03:15 PM,04:54 AM,07:22 PM,15,22,23,22,27,50,64,0.0,1013,22,10,196,23
2019-12-22 18:00:00,24,16,0.0,12.4,5,1,21,01:57 AM,03:15 PM,04:54 AM,07:22 PM,15,19,19,19,23,52,75,0.0,1014,19,10,187,19
2019-12-22 21:00:00,24,16,0.0,12.4,5,1,21,01:57 AM,03:15 PM,04:54 AM,07:22 PM,14,17,17,17,17,87,86,0.0,1016,17,10,170,12
2019-12-23 00:00:00,23,13,0.0,14.5,5,1,14,02:33 AM,04:21 PM,04:54 AM,07:22 PM,13,16,16,16,12,72,85,0.0,1016,16,10,168,8
2019-12-23 03:00:00,23,13,0.0,14.5,5,1,14,02:33 AM,04:21 PM,04:54 AM,07:22 PM,13,15,15,15,13,56,87,0.0,1015,15,10,199,8
2019-12-23 06:00:00,23,13,0.0,14.5,5,1,14,02:33 AM,04:21 PM,04:54 AM,07:22 PM,12,15,15,15,15,30,82,0.0,1016,15,10,184,9
